,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1
COL14A1,-0.031794765763245865,-0.007421366866867322,0.029849183540423964,-0.003887439585655335,0.04917045952947517,0.014067820869149756,-0.007653620145975874,-0.07810657653802462,0.014570812130836963,-0.058435853100890556,-0.03115625334847494
HLA-A,0.012826649316955221,-0.037650554609808894,-0.06747288056856901,0.01158271254084088,0.08603026253253325,0.032634585104490146,-0.008750710030427053,0.059132170771955,0.016228888765767172,0.05559085333215018,-0.046955718159919634
CD5L,-0.015720605171363096,0.0016159962790272438,,,,,,,,,
FGF18,-0.014224306274651821,,-0.023514147397416512,-0.006242192810524154,,-0.011008957706500466,,,,-0.0016672622581027114,0.0034851562845928524
ADM,0.041940692296429646,0.01322615340815531,-0.11296032514167775,-0.00032677839247300555,0.05759709083411913,-0.020708757819686355,-0.023376573925200532,0.051412280223666444,0.014734295533612645,0.08108480851581323,0.03965332886307527
CCL15,0.028436036207425932,,,,,,,,,,-0.02354480006409657
GNAI2,0.024241743884066826,0.014438211510611516,0.010510586478444422,-0.05561663922865877,0.07800723345398347,-0.001911897907059517,0.021588479694405516,0.010888431057254762,0.09211148726701594,0.01677816765414469,-0.015027894944674151
HDC,,,,,0.015165468032362671,,,-0.03763458617316388,,,0.08500425052176407
COL11A1,-0.029303056893614742,0.009150269894818406,-0.09290258385838775,-0.037308217564500944,-0.030923077561676594,0.004982919918552915,-0.03637119531961197,,0.14002562468280463,-0.003964444422854355,-0.005796219755695437
NUCB2,0.024703875574331787,0.03247074159918391,0.003746051926367747,0.008078546783407302,0.08901325754092074,-0.008956295741780645,0.02647437248214201,-0.008175088397791215,-0.0333838374564504,0.013252594416481104,0.030065120305197472
CXCL1,0.07985055431610663,-0.025744491692688127,-0.02316997297108143,0.06094156154452247,0.03057878867166528,-0.023247282467876947,0.06398884009080955,-0.04886527107035123,-0.03054124825885019,-0.0037496155319612454,0.07068580402478426
VCAN,0.01171739305121882,0.023525232845676723,0.05825059093785317,-0.04147415306573391,0.03167201253555912,-0.023761312433452586,0.025482767147190756,-0.04490303318207467,-0.010412160091987942,0.04194395494178726,-0.0533652666727724
MMP7,0.03735640220653382,,,0.0025779741604406037,-0.012414879754247621,-0.010146531942461583,-0.018657173641971603,,,-0.021082295275243627,-0.06863934024891011
PTPN6,-0.003167455388996135,0.06232298117823769,0.04634743154755165,0.029142558551567815,0.12269483620401356,-0.019565825405269088,-0.038685231235330124,-0.06984547692414954,-0.007424596915866699,0.028728307986644573,-0.003702949165184855
PTGS2,0.023238664328222462,-0.022975608378096653,-0.03288334986335258,0.019808329035500147,-0.07220964941416015,0.03476638073108834,-0.02786313153911389,0.11308516494507671,-0.025118491913145517,0.03950534118582938,0.07110597549788529
XCL1,0.061939791350789274,,,0.004608291234273103,,-0.016665299068055976,,,,,
CD58,0.05409577252900239,0.01816211434357748,0.0299714478096431,-0.011005962766044056,0.07762729443853256,0.003026596180249254,-0.030412943923368033,-0.09787059052811303,0.005606268425244563,0.036075564737784,-0.012433841383838224
TNFSF14,0.0420814720126392,-0.02685065609541608,0.03684795812653505,0.03797915828815181,-0.02586822647594095,-0.0268735484068915,,,0.021399971174969366,-0.023461443003447793,-0.008601578294520882
CNTN4,-0.018290709680894773,-0.02101860793735177,0.05044377155322861,0.014303739307423728,-0.04408267385875606,-0.02810850651208862,0.00032475263673291085,,0.036950458048307246,-0.04287545386486426,0.012348657402782669
NTF4,,,,0.02431249688905899,,,,,,,
INSL3,-0.0154321870513789,,,0.009136161362726037,,0.034509557916267385,,,,-0.023461440736694632,-0.006203015252600853
BTLA,,,,0.06832122910420788,,,,,,,0.02382697607307247
MFNG,-0.014502319406388584,0.06248593329411874,0.09811132358810393,-0.06274980091288415,-0.0030033225180774855,0.02653617119299409,0.005350038968669894,-0.013299497620521792,0.09065881855187445,-0.04351091300805138,0.03755607605907251
ICAM1,0.04807191899214505,-0.02003836362778177,0.0028048646379676533,0.01975844909978891,-0.0010979396738498449,-0.03586563174784282,-0.0273490625261829,-0.0623836459520245,0.006421529474080875,0.0210186050249417,0.0363907656670577
PROS1,0.0841646572543095,0.10551318711547639,-0.03687904377089445,-0.011527738047716377,0.08339975949709418,0.02837657997681101,-0.01292918052674688,0.1444231578120411,0.01742844943212136,-0.05307471069972833,-0.015326746897336686
CLCF1,0.009179732939003295,0.02270079732840812,-0.0019950803671385286,0.013397438298699582,-0.037828734862632774,0.0684352230227653,0.04548304864179597,-0.0009922856620151945,0.07307034120307604,-0.026576817385675387,-0.0024720520759973297
PSAP,0.030441993541040033,-0.07921602001490391,0.01394565513658305,-0.02351279125490402,-0.021610369961314047,-0.01420169128714967,-0.004252848183809035,0.10408824422923885,0.07810980537102692,-0.007518388624844512,0.0036298279110042963
EFEMP1,0.03817404839537686,-0.031860573258321055,-0.027615476426777294,0.008387078469542454,0.10482026319303163,0.01835527031723267,-0.0004976471948279959,0.05399357689308084,-0.012064766447461944,-0.0323460696850627,-0.08103342847220586
C1QTNF1,-0.015447870185348486,0.03264974150712994,-0.0159147191295405,-0.01820160619502141,0.042057229755417716,-0.04360947009448124,-0.017562119497674684,0.03959722304699267,0.049465140287584655,0.04343985768665336,0.013370476501033821
ALB,-0.023858563883190895,0.0015071366822104948,,-0.027841241175877583,-0.020824398805783004,0.008921002440869694,-0.026115886202706943,0.04865150714538344,-0.006832707369439005,0.008802415955583462,0.010202300159517634
CCL13,,,,,,,,,,0.07567485593426372,
EFNA3,0.010878565253637116,0.00951066580639109,0.02640379790973748,0.012197071934519558,-0.06601950319251661,-0.005131790142601498,0.023389843571935433,0.018874933252702283,-0.010949223619744623,-0.009947249023666942,0.1133031225959939
DRAXIN,-0.05377664690384048,0.08621825368304735,0.014886161167856748,-0.03857099665394315,0.08493423248131188,0.03171217146805239,0.0061814349340654304,-0.043732848801049655,0.049068473062552055,-0.035604785937257584,-0.01564675427555143
RAET1L,-0.012021823588680688,,,,,,,,,0.07762399501098517,
NPTX2,0.017268759043728658,-0.012360949546037855,0.04919799807001312,0.06028824215735337,-0.0909189670606876,0.002081897184417402,0.018780156506795775,,0.03808883046194875,0.007361026650878251,-0.05301319910623675
FGF11,0.032582104513626656,-0.022126000135140336,0.01998055278420015,0.04749482529047947,0.07346516113872524,-0.03946215200036362,0.032396324082191265,0.047482761274880436,0.0484994471579679,0.07408836509409991,0.14318991149438545
CD59,0.005888741063171926,-0.03602029873588584,-0.008764886408088948,0.01074796824321377,-0.09166566671937347,-0.0005391497369651816,0.03402336561203709,-0.005238234858900429,0.023403188667908897,-0.034420371524145996,-0.1390734081741813
COL9A2,-0.0518725490977982,0.02714795289455761,0.04090546803029978,0.004677479337038971,0.013470351749470566,0.029006975962186085,-0.015595181470456417,-0.049180604727251984,-0.0013998773344131488,-0.07149790657307505,0.008252829271822316
DLL3,-0.04298111695409467,0.0503186199341979,0.04188574286624815,-0.030286192635840106,0.03433289176774077,-0.04217648677482211,0.0745300761984093,-0.00591839620607123,-0.10874980317970982,-0.021027900748016862,0.03877327288450913
FGF5,,,,,-0.01658235153905145,,,,,,0.03372966740640754
LIN7C,0.011987326313800844,-0.013757244739463827,-0.008236984019341038,0.0019631798476934664,0.041185397127875695,0.016490795858309548,0.031480878327826825,-0.05596780114242998,0.049287847051524565,-0.006638271376100509,0.039128358908550584
GDF7,-0.0027331794930082125,-0.022554461976258725,,0.03965589670873515,0.011127019830485736,-0.03333082891208903,,,0.03197347107104809,0.059488884193843225,-0.02636656555734167
PSPN,-0.03247754318812306,-0.04063717207379768,-0.05082645719866073,-0.02739548866596108,-0.008574813120371018,0.03731002066286369,0.037605415420109686,0.07775696589727144,-0.06680369885472448,0.03330159412658652,0.0814719630204665
ANGPT1,-0.0006952585688671308,-0.03375440219784051,0.03075919413522176,-0.054403800737455786,0.0687721662449523,-0.047862912845624384,-0.0010514889908504713,0.01785022052155109,-0.005444713389517137,-0.01171843102321293,0.06019164280144321
PNOC,-0.02153764871933144,-0.01933350249116353,0.04050113441628888,0.013609248693802015,-0.06943849264801241,-0.0064908057186635415,-0.023884739206464136,,,-0.022611561920438495,0.05815736882841521
L1CAM,-0.024570489872593564,0.029407001483049863,-0.05988905886452993,0.06373569526133853,-0.07192052570305958,-0.024828643010894928,-0.027901029073147753,0.03429905230277702,-0.015976523245431487,0.07609173824148541,0.045875962298264836
APOA1,-0.04376784992827943,0.032924513629559685,0.022662421494722695,0.042839080012794906,-0.014038537100359069,-0.015235459394634944,0.06529714182841102,0.00828289285071319,0.09804891147010726,0.01042778704689891,0.03106346957861554
PSEN1,-0.01300148200868378,0.05342073945661832,-0.013625993374416348,-0.03216916368605799,0.025215474473581054,-0.0009094244349952696,0.04372916402031688,-0.014884664996898061,0.0073707920728133605,-0.018006612480012073,-0.03971865324094094
CALM2,-0.019860347043434035,-0.0006010577357198857,0.05770049099388178,-0.0022754257871038007,-0.07135059480466086,-0.03034007185396992,0.03728950500626778,0.04034607435995357,-0.026395927556595585,-0.02435516875651674,0.04099044075432312
CLEC2B,0.032243381395815736,0.02966021111775322,-0.020202015294772554,0.004789344885455029,-0.004055303113140048,0.06663414898696861,-0.035935673300560515,0.07964897256899274,-0.005088298688748637,0.026812876117630276,0.06964551478106001
NTNG1,-0.03020846596296538,-0.04815756581436488,,-0.0369420812457482,-0.040357647012639226,0.02567309114255881,-0.036511358589706985,-0.029193369032986933,0.05930400408076548,-0.004408820739851092,0.018782400601228228
LRIG1,0.02354231586234415,0.03372422261519622,0.04464096730134331,0.024769266623334577,0.047367752210894565,-0.058915011869505894,-0.039756723609885664,-0.010883140518376907,0.004375995192847929,-0.09831547457901098,0.019157154210057613
CPAMD8,0.06414091581559968,,,0.0008616403855195449,-0.015000968563206282,-0.012978021882899267,0.07219514512148126,0.06388550910062554,-0.04073636761572756,,-0.007260164624764254
GHRL,0.059427596817963516,0.03921787515572934,,0.009437319817503162,-0.03190167530525169,0.02592505311303041,-0.015406040079372086,0.030315175178059393,-0.040866262340925275,-0.020630916615761528,-0.009153263219994106
NPY,0.04691054584769752,0.006736303759824823,0.05094148587196077,-0.032642495228900434,-0.03943076332081963,-0.035025310128578936,0.03492149589353723,,-0.049033275138148376,-0.027807907862611732,0.057240193970451075
MMP2,-0.025461502373185892,0.003788466293397618,0.06534985793753238,-0.035623297389461885,0.06717517500221866,0.05766464592151543,0.044952814630172186,0.0024608705421569482,-0.0027351754698480397,0.01830596437485564,-0.07230798337680155
LHB,,,,-0.020855452429818618,,,,,,,
PPY,-0.020271170279381207,,,0.006538451555756898,,-0.00948482261886688,,,,-0.01350686753522897,0.039944834042037226
ALKAL2,0.007254484126558456,-0.018103651064663207,,-0.020552455234934906,-0.017008603331425926,-0.022878921196698945,-0.03964568140159156,,-0.021588691450706656,0.07869300571178141,0.052246729729347005
CSF1,-0.02933629199868631,-0.003681267797153629,0.033775319177752776,-0.04251613180013544,-0.007003106007575011,-0.011340402872281396,0.005621720443757319,-0.05208348295258999,0.025650222639915617,0.03663911840364054,-0.05257071058316447
SEMA4C,-0.04663724242642017,-0.0016626001208898129,0.05269090806987507,-0.000829917903059577,0.06117488258777568,-0.021969247275116267,-0.029710017091319253,0.02002582517299649,-0.009859573378470675,0.04088010663507268,0.006496713573948526
BMP8A,,,,,,,,,,,0.027786028648959533
ICAM2,-0.009933636921513195,-0.003110445198466495,-0.03433758925839164,0.06249561114191027,-0.03437421339417428,0.01674069322747367,0.008850876679839763,0.0404649850303254,0.007719242703348155,-0.016260418234034433,-0.07135045064287455
SYTL3,0.042870843577006934,0.028503318173515004,0.035211502247863735,0.027516094871992133,0.001335323257408464,0.04715136124674561,0.012393633785037257,0.012116774031042056,0.028565551539257883,-0.020766001110943216,0.04230955161677537
IL1A,0.10356752669934251,-0.02664583340654683,-0.03737576936380916,0.07111122176568746,0.019842845249993548,0.02201254710785303,0.007032583129499658,-0.07680926010806277,-0.00011757443939207666,0.17197470330677447,0.06115209398497977
HLA-G,0.018791935647570326,,,-0.00875941200197812,,,,-0.032975988202756934,,-0.03459123402249895,
PGF,0.04261381860763185,-0.04555182399169846,-0.008256145286251812,0.0024678442263845937,0.030166274335085168,-0.007196523793557753,0.005437618814097568,0.017209807537646095,-0.030864295595960784,-0.0325186024126755,-0.03666748932308825
LGALS8,0.010258778829272546,0.04037658696726687,0.036034074978155764,-0.02875349629214544,0.018167850395344857,-0.04501355703589914,-0.04843592276012699,-0.03852617334365493,0.01649127409725512,0.012051814946544734,-0.022658375648680167
DKK3,-0.007818977342536997,-0.043108772284601055,0.04512680409177548,-0.043934393684802515,-0.0933122654779551,0.0026176727035121844,0.004964468679309283,0.06383994811696249,0.046481437776272255,-0.09167363071588888,-0.056806044146872126
COL16A1,-0.016904973460549724,-0.00747577906209432,0.08664189978137676,-0.0005454019419949425,-0.010852701111081789,-0.019214550024133366,-0.0036799530081083284,-0.005696375408445102,-0.007176190982588991,-0.005994343500053656,-0.013566866315403079
TPH1,-0.013582755531446713,,0.0014382089725217327,-0.04008416771866573,-0.017832366985218583,0.05479282810671313,-0.014527086195073216,-0.03160431586160792,0.03911168235971905,-0.02983341324424849,0.0021970549946725222
TNC,0.052252093926364554,0.01257228969326283,-0.07228977824391791,0.05398070563908736,0.10110952213550674,-0.011388480091014808,-0.02579797038831341,0.05375422955676469,0.011190200376946659,0.04649673285928196,-0.07293569738200367
TNFSF9,0.06352000644153814,-0.030273431759093382,0.020538208996356756,0.015125822279797937,-0.04025487017416512,-0.019572175683664154,-0.024646954677448093,-0.032067206975709965,0.01171793558116713,-0.029475958980845932,0.0027571555739303176
C4A,,0.020085923655714256,,-0.02472534904979918,,-0.011243781468239206,-0.01276986061909038,,-0.008579863582881767,-0.01927393576917818,0.005298931650786827
CNTN2,-0.06126388509182004,-0.004733029638025714,0.07483850965729001,0.0052511780585533735,0.006949107673950213,-0.05692662264703509,-0.005880105809062059,-0.014657453542947908,0.019056669214834815,-0.007870791496163434,0.044218382105093317
F7,-0.013251001707000772,,,,-0.015000959844141546,,,,,-0.0190727837310782,
LUM,0.028582203651852756,-0.00037471678716397,-0.025115047003943205,-0.003252331326915809,0.05657249639908695,-0.022380238090618218,-0.005042624695468235,-0.006955966852844737,0.0027744341481311186,0.03253861347842112,-0.11886118704916411
BTC,-0.012021818581204793,-0.027916958255672225,,0.017062826755677017,,,,-0.06581766359265184,-0.023749500489613832,0.02259612512625853,0.006787345530693262
APOC1,0.031131757860258447,-0.028986787608534362,0.04475199256890676,0.096463903286256,0.05750297471937506,-0.0008652909861120107,-0.020352426293033285,0.08354752621508038,0.08309877327301579,-0.018552566362057064,0.04668954063163631
PKM,-0.028224540037259584,-0.008574631070677123,-0.08891137265192299,0.011077813607869316,0.002546364771179601,-0.032326254980275915,-0.02574235091006386,0.07290980022218617,0.07851779135251889,0.018462080383429773,0.006708780671510665
TNF,-0.03092075652780466,-0.030841089438668957,,0.04200269217086576,-0.022015769947555976,0.016886094559114783,-0.007472957170568375,-0.09215230732072696,,,0.06415820895486898
GNAS,-0.02536552571532472,-0.030041480655323888,0.0013585759165391483,-0.03182272424889132,-0.10855416096836139,-0.04123806572418962,-0.040204375109466554,-0.023375037778441472,-0.019304888046516085,0.07244693241413222,0.08524233475908104
BMP8B,-0.0149009423170476,-0.012326824971727657,0.01233623925093999,0.04068383553793149,0.022449903143442394,-0.029203095030961784,0.10992914281941095,0.011468143612408794,0.07611616567105302,-0.04312949509855059,-0.049484722499540626
LIPH,-0.013582752187478496,,-0.02316997053510157,0.05254585249135618,,-0.009065561536566144,,,,-0.03028842415401661,-0.024413750177402105
CCL28,-0.01910583054917294,,,,,-0.013959473388335414,-0.01152061041145574,,-0.019132687448626336,,0.12847160386502718
PTPN11,-0.011891888295500266,-0.012793123040115238,-0.017072163262974987,-0.004179249504044463,0.07944994153413423,-0.015065168832131612,0.024869675222083103,-0.0033146325102425705,-0.03632130876879748,-0.0310045516832732,0.05912852165817518
ADAM12,0.05178287160165749,0.04064015210108403,0.03357625440486412,0.0057947841534426395,0.053217084909329616,-0.03281794626208,-0.010857478527531191,0.18126076106803754,-0.023713238168398362,0.019170417413284152,-0.07282488623514217
EPO,0.0003185496983378072,,,0.0393460042038921,,-0.00948482303288126,0.008861846005511638,-0.04507111315100127,,0.06386641433774629,-0.023893354918342557
EDN3,-0.02366051050680731,0.041218777242047505,-0.027331206094289396,-0.023680691864052004,-0.026579584061775383,-0.014701007911037352,-0.014676986260385093,,0.04759876773941668,-0.04941214538936181,-0.004634777447272154
CCL22,,-0.02255446143009344,,,,-0.004562834518363727,,,-0.02374950154067474,0.030845631196578526,-0.014695111671341453
CCL2,0.050893899627040114,0.01813274459391062,0.08648458411632191,0.10596720953239504,0.039934629682597395,-0.010200980380390846,-0.03303731979851121,0.08195692902487366,0.04577740632588037,0.016579335938649273,-0.09817457463576762
DSCAM,0.04273252735615826,0.008055432640708484,0.047211648823119394,0.01115808766448399,0.05521175609774145,-0.0600905430878795,0.008553289698179561,-0.02790976893803543,0.0008984066516282403,0.032971997608846455,0.058726196118128585
GPHA2,0.07619924502531208,,,,,,,,,,
ANG,-0.02495150713697358,-0.018422593338524768,-0.016669386934174902,0.04409928302376133,0.04736464774844333,-0.009864343449660338,-0.025490262741063533,-0.015451554076820606,0.02548211015503159,0.0630463544023504,0.10848366403831215
FBLN2,-0.015400923604049448,0.009189821312539795,0.03263951826350178,-0.01571875928229968,-0.001300653585318864,-0.033189212703136406,-0.025985347605078583,,-0.0469283721061284,0.014760352312128319,-0.03793910721017919
VTN,0.031103182614841886,,-0.00707258468459759,-0.025806428340621246,0.03562379462706127,-0.015582499077668458,0.044299344045441606,-0.04778812365160567,,-0.02362810647742698,-0.01668242531293943
VEGFA,0.012214940954216444,0.018625484643858763,-0.15679331063395502,0.00420429369282797,0.02840331581741332,-0.01298498368593025,-0.02261486481613457,0.024065466138313518,-0.010100185921334751,0.07975637314509054,0.04499034242206711
F10,,0.02417249186669371,,,-0.024391880611083532,-0.010399903455713736,,-0.029689493284413913,-0.02054779145564054,0.018341745711241707,0.03822720303861802
SERPINA1,-0.046123802702961576,0.01977010618513027,-0.02068390029067258,0.04718240723174026,0.033714770859282324,0.05852836054984307,-0.002098620729773723,-0.05684305061867674,-0.0030921688087690506,0.03050311011735728,-0.021458103269873
VWF,-0.015165314477670921,-0.011178932294033165,0.020457936809210348,-0.028074070380245814,0.06986865991511278,-0.03385992667983987,0.032404845653061426,0.055996050070540815,-0.0025421679772156844,-0.028192907762610773,-0.11100154591908397
GDNF,-0.021271573815548162,,0.036549488107830055,0.040204831638893566,,,0.07903505697031182,0.04485055999003603,,0.0738566991440331,
VASP,0.029661736754207833,0.02733557650412058,0.042293510492695634,0.005272792522250825,-0.02277881191428761,-0.031786200692823716,0.05815181652402572,-0.05001780538289381,0.04711799865740121,0.008489925067635108,0.0099873682153234
ADAM15,-0.020012796603295965,-0.002680870195488329,0.03313309793473376,0.05261425566486376,0.010513885893101304,0.052148409773106696,0.01525027632211754,-0.0639174215235339,0.07744025116241693,0.005759732052112155,-0.04053507379361193
WNT2,-0.023759707500025786,,-0.019308575609884394,,-0.03850517222649209,,0.08571143961016962,,,-0.0051833887856356274,0.020416261131875408
CALCB,,0.10844307955389618,-0.016796419646766907,,-0.01658235135884564,,,,,-0.00022591224692505285,
OLFM2,0.006041515005963024,0.06232758070618459,0.04989270958306553,0.04188626514067253,-0.011294960364250019,-0.053328034241825036,-0.04222902855397031,-0.048830094974948425,-0.03381735158896627,0.010728775252420322,0.07973779234739826
MFAP2,0.022928792550570648,-0.014594631633952866,,-0.0007911650935507266,0.015606540054121822,-0.024908959469099767,-0.013309321843437302,0.012699476553991321,-0.0056886854747840426,-0.020981659121439664,-0.06343318776904462
HLA-C,0.005895371500871543,-0.08130913738857505,-0.03189245555309162,0.02217961433409075,0.07072351116644199,0.024857356554185216,-0.02965944170756531,0.11738527020353473,0.0017843266786993198,-0.012866294012982397,-0.07414163651601742
THBS1,-0.06326741888414095,-0.0005656047642283763,-0.03758166546548334,0.05627524079559699,0.004068919905198922,0.022193984541302177,-0.0015643249340170503,0.03653562369250794,0.09142459282694643,-0.021519439571737475,-0.1363100984240422
HSPA4,-0.05372963899351015,0.04684321988049959,0.003520109527903021,0.05334459418210066,0.03908378914155617,-0.03176013626984588,0.032770939708480745,0.042693767796129434,0.021299706542711086,-0.019991690270898838,0.021286911405951868
LMAN1,-0.015264439059499217,0.009082972612869647,-0.05026031090339367,-0.0007440308948668944,0.09358558941627232,-0.008688613899812628,-0.009773546388296733,-0.015595595869425402,0.002108597628930012,0.027401742099670782,0.0008544086739167624
LYPD3,0.16332696046762898,0.041172572073864454,0.034585717824022894,-0.02341336347606861,-0.025723928644772995,-0.013279515156391598,,-0.042585352158254694,,-0.02906255323539335,-0.049549561043950405
APOE,-0.04284263325502372,-0.034856754819657124,0.03240865511183313,-0.04572709966661862,0.02759503559576451,-0.007882665650177619,0.0050983312024578415,0.06328275564106216,0.03526357259725104,-0.10240301066186137,-0.039504490268865634
SOSTDC1,-0.006889696731928456,,,,0.01608919129412966,0.06937026217369804,-0.02208971244365604,,,0.025065478617452026,0.026927109765078557
ANXA1,0.010828944646780638,-0.01788014901988941,-0.0023919297493325423,0.013213982705680591,0.032035356514403215,0.006632802753024151,0.02024887041009096,-0.02058573283704098,0.017388200019790932,-0.0019590495593148956,-0.0476188828100301
WNT2B,-0.034615625429293466,-0.029284222369623945,0.08095712967901246,-0.06392795326082866,0.030616496549473682,-0.024075985993595027,-0.023788037070568036,-0.03814177939005018,0.05257822092468975,0.03663874274955784,0.051448584061657
AMH,0.002959639001634726,-0.015722683233717682,-0.02632886327558965,-0.03253387193137357,0.012749412337488547,0.06562374720005898,-0.04225246933265682,-0.008568061928357242,-0.019132685008801994,0.012706476418598131,0.038213164264928386
GDF10,-0.015720605892593248,-0.02338967466636565,,,-0.026719892248046488,-0.012773351112125627,-0.02794820347410937,-0.028689634227833258,-0.0032955408579039237,-0.03949142310082114,-0.04957474085375539
EFNB3,0.0031757038450715746,0.007324400000042657,0.03694331871371177,0.0015088563799670576,-0.042371607880162324,-0.0323514096931311,-0.02936624140405137,0.018169811690186582,-0.0386901753126738,0.016371994717455655,0.11406717561086757
LTB,0.03632629915902016,-0.015416714805110195,,0.005236089434011507,-0.027137097784791488,-0.01650285924101037,0.03531729942822438,0.029560976291440114,-0.04609418566812103,0.09736604712193939,-0.04471638314964897
ANGPT2,0.005235829940722395,0.02549361800392452,0.02998564820091583,0.00805720946212849,0.06051118871455979,0.00466512325322539,0.03857962142020006,0.00031964255740660777,-0.03711597824776008,0.016394015231676256,-0.058953658020382944
NRTN,,,,,,,,,-0.024147605843709518,-0.0162481285192537,
ADAM17,0.03147611336342051,0.0362953905208042,-0.1025018466757983,0.0433297395221805,0.06467447778730133,-0.026145994078948836,-0.0054482460097361055,-0.04049412362202822,-0.01695990652892792,0.030052426611024568,-0.009708606089105912
LRPAP1,-0.022397083368983026,0.027051684188294567,0.0443122849885416,0.00959314370748496,0.07839532433026009,-0.008948233083194958,-0.03260506190050278,0.10225007030805115,0.05774450170224976,-0.0632969853453131,0.00832638174653697
NID1,-0.02184699705589945,0.09386069745200608,-0.039543891427871194,0.01517110904137665,0.08879233372061889,-0.02882489069753018,0.07469349216155209,-0.001932703216272292,0.011129745430878855,-0.020605140166753154,-0.10404438127239167
MST1,-0.0027652750875919434,-0.01905497469881111,-0.010844916629737938,-0.012709513919506093,0.07867969278629118,0.006146854596508977,0.053860168994868944,-0.018857625847550772,0.007355333587656099,-0.044369700292608664,0.031552836855563114
IL13,,,,,-0.01679675658899874,,0.002971944778530755,,,,
DCN,0.0015250836068514326,-0.003169080783170071,0.03603766551355732,0.01664013908446099,-0.002813924156382816,-0.07432252014457282,0.01894267890448994,0.0003176083800377375,0.004589676680669048,-0.02723970025717121,-0.144127510290524
IGFL2,,,,,,-0.011243782657968068,,,,,0.012642868762527506
COL7A1,0.007528630453082293,0.024043186014316167,0.04050316578777174,0.024899763462919087,0.022104536167084556,0.060532514072544515,0.0038618709308625905,0.061974674540466165,-0.011420740282091639,0.0024633015300409506,-0.030237535293123435
CALR,0.02569038973758941,-0.006748568120002588,-0.053698462415840094,-0.009477814560899666,0.07434198266092125,0.028511554735830582,-0.0142705707801358,0.07934865353298073,-0.03466546230643823,0.055801276298029834,-0.08791230942152559
PIGA,0.014119295296678883,0.007229620711239614,-0.028423930310904955,-0.009376668448520153,-0.021008809348795218,-0.0099164336798884,0.024342537878460416,0.02480224539068005,0.023113749830260724,0.032049747316177164,0.09603630274562916
CD200,0.024790991758417532,0.006274143218483368,0.07376984216064986,-0.007210336663518001,-0.017812439449100433,-0.030184022610723723,0.047779374956368206,-0.02163092732598365,-0.04093819067464001,-0.03912339436658578,0.02842303862422625
GRP,-0.025208351313843306,-0.01985348472962001,,,,-0.017457333119953868,0.03150684844754189,,0.04789045872667312,0.0033342490152822265,-0.028351007029704643
CDH1,0.04636764465934447,0.07869287882303813,,-0.02234309145251278,0.014525499746711239,-0.03600122019363155,-0.02388474583942322,-0.036952656773110916,-0.010228912711270273,0.004270361723330917,0.019270619709647732
LPL,-0.001519455921409386,-0.02694722303488775,0.05246957556807951,-0.03254436475187193,0.10205879549444098,0.01922294654777736,0.00876975396937051,-0.03422240870180038,-0.04174175513781525,-0.045738267527053456,0.05597767735750124
SEMA5A,0.015861948069274885,-0.0017943929731149488,0.030819469111729707,-0.007649389794498001,0.11018323225928087,-0.043155532825287536,-0.012049846149925068,-0.010186046948501573,0.02855196083513604,-0.01005438420624043,0.03469561827744638
SEMA7A,0.03652228528203058,-0.011687497540552906,-0.0035295461684558575,-0.004741943042975236,-0.046538546482944705,-0.024358643571502164,0.04584966927750283,-0.005121729802638292,0.054043795980141425,-0.05446501777537863,0.02308658070649102
SEMA4G,-0.01523535140658033,-0.012666932399887695,-0.004042226332309595,0.007995337171506465,0.06685067769387122,-0.03472734472803998,-0.0289815907512422,0.0037499631864696733,0.003855307986688917,-0.029073319626089313,-0.026100313236736644
SEMA3B,-0.04024410033741257,-0.003439398970085027,-0.028254777771688798,0.007445329392404001,0.008429850868861265,-0.04858847513962543,-0.0054622376231515555,-0.10224518206467209,0.0035464588924461866,-0.06385299703068308,0.006033444340316164
RPH3A,0.012850119755320662,0.016863382366870336,-0.011182902897221823,0.018363183722214124,-0.01803938552589959,-0.010897086572492134,0.10960856275449057,,-0.055537560752155705,-0.02696204410304439,-0.042125486073284715
JAG2,0.031515093984254526,-0.015542997876992874,-0.02305789578170566,-0.022779029112535612,-0.02036208103089091,-0.04193550724227028,-0.0008795739710525344,-0.001578299330027541,0.08713312542288153,-0.03120393184081208,-0.031313836996334166
CGN,-0.0411744231048545,-0.02703101009593049,0.14644933939266108,0.06373197262096178,0.0799615958179251,-0.03271439266768391,-0.015360330271365774,-0.0650099731733245,-0.02935405910134146,-0.0021677836792021784,0.08318916656303998
GDF15,-0.019275205946126008,0.02169244807929339,-0.011420240476179207,0.04933118861793411,0.043670896359761915,0.009680934959718975,0.002358879605378771,0.00044390187968835516,-0.03228777662159527,-0.01934780185193698,-0.00010159739741399514
SEMA4F,-0.007292988849578253,-0.02936767417860421,0.062048261267903713,0.029902315441909737,-0.06027377124238643,0.0040519727813139025,-0.018083759345135113,0.04685415534040927,-0.059622046165783614,-0.02097934628837932,0.05006795304241741
NXPH1,0.022123883292682518,-0.03455978057931446,-0.028242219762598778,0.024709854088588352,-0.01918676978307716,-0.012017329411851402,-0.0243939478403327,0.192693020924499,-0.005860363709585618,-0.01528709967095964,0.11958696867848038
