,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
CNTN4,,0.022936085769505787,-0.033906704032624156,0.04783936203383212,-0.026996890983157665,0.20264401012137737,-0.08272875394245745,0.03110379806864939,-0.0010034776729594644,-0.0720001172173445,-0.07933224250289325,-0.05290393673722938,-0.006347770161368371,-0.04893743903716494,-0.012572116400705657,0.057200017823087645,-0.05630638484865635,-0.019260037023580638,-0.009562969964966823
INSL3,,,-0.017146128207085363,,,,,,0.06473614242864655,,,,,0.03747201942118002,0.00020491081768482901,,-0.04074644346980924,,
BTLA,,,,,,-0.011484211504398918,,,,,,,-0.014910413185156844,,,,,,
MFNG,0.10576192741538683,0.07994344871585053,-0.012849082302120896,0.0002955932506936328,0.1822508019198743,0.025390559321803445,0.24428169427051546,-0.08544260185926762,0.07883636723180545,0.02291413780961727,-0.005523670123960419,0.024106661487621434,0.0503036419640342,0.059672183655249206,0.03597199459212671,0.0057574269756619735,0.023739721435774106,-0.01075516100061645,-0.04175973375918865
ICAM1,-0.05119985985858673,-0.14464166866357914,-0.017077607303981557,0.03872851099546616,-0.12897930175242237,-0.13362055302514336,0.05786827214867749,-0.10052028053209136,0.004635903745522792,0.009603413806787647,0.013254671759477555,-0.07190457962322439,0.04313371891112614,-0.037126368477931986,-0.03965476487361288,-0.046220889102566144,-0.006900134022891731,0.06647803668941693,0.047187770082505985
PROS1,-0.03069822839950646,-0.08421358592764007,-0.028123037530690176,0.00886402037394622,-0.015941134610652097,-0.08718493536091369,0.16479128751856156,-0.08183678459054164,-0.010261594510492803,0.05632179995142454,-0.009367787577222442,-0.1285925283856108,-0.02680681898627583,-0.030677850356931494,0.005408687611667971,-0.1807820273296329,-0.019405918533141355,-0.03348265037211218,0.07517365549347751
CLCF1,0.02236497472203066,-0.020845908224268694,0.012269341829998236,-0.009906770496481166,-0.05340561381581036,-0.06649902115209357,0.06896709435064964,-0.036554668929173674,0.043324429114665254,0.015624124187085298,0.00732540149091136,-0.022875757821373473,-0.002976039851598022,0.04537966014196226,-0.0033439674424776875,-0.03454984019325869,0.014622523002989447,-0.032994756851749185,
PSAP,0.11255090100026373,0.11528809867742125,-0.06525008481145923,0.010182209198294599,0.08789737335163328,-0.08186281681848935,-0.20388121803175852,0.09788036873160733,0.03246606343665771,0.01248168663914172,-0.08728876961510147,-0.11503225319264439,-0.06763026486750189,-0.07989995529648239,-0.0717158127646644,-0.08788633416158696,-0.035166789260963074,0.002955872286543268,0.0034766979658430457
EFEMP1,0.07631844515967288,-0.09930563692192791,-0.07191950287256987,-0.027519291748179152,-0.02371046288996184,-0.14250956325010233,0.1235381818667346,-0.011646770174680073,0.12109462568588368,0.04331863582990717,0.11058656540513703,-0.07256384924622787,-0.08902103199562453,-0.017922119746732107,0.04204145929007774,-0.012883288858008357,0.012568616486679068,0.08241494617411947,-0.026739961523370492
C1QTNF1,0.009170540823594673,-0.19926895813546613,-0.010616326690790637,0.036529326599550556,-0.09210847514484005,0.028540660571800457,0.12527507398089555,-0.09855280084774458,0.034907672778392615,-0.04125886921138556,0.005353561410819531,-0.042761310664596416,-0.011101193439479498,-0.08063539126284036,-0.1035801561596651,-0.08666119432571738,-0.0783621305223501,0.03813300915117297,-0.009083221902716756
ALB,-0.010372556306569901,-0.032911387300071406,-0.026508361635078494,-0.0032876736121113547,,-0.029845225356856124,0.12208086891309586,0.07372232678508674,-0.013667195730914763,-0.009742612126901367,0.08688281641243609,-0.0653623807226612,0.024646989008840922,0.047257724453463996,-0.007536723318000753,0.019811387428794205,-0.035937002316419775,0.031201701555855034,0.06806160107285253
CCL13,,,,,,,,,,,,,,-0.017789784389674494,,,-0.04645042277527283,,
EFNA3,-0.0881945812295392,0.021567665318225484,-0.05562315096416581,-0.08369467453678635,-0.05832131656676041,-0.031754179030533194,-0.09468336129992826,-0.04865349194754183,0.04444950962304547,0.04096671108926166,-0.05660226685480283,0.03718975755888119,-0.040075112764718326,0.006508018468500002,-0.02912917496529265,0.09124989727442007,-0.0534563989174754,0.007279864110943573,0.1008134403594006
DRAXIN,0.030212764814642797,0.024814179053354216,-0.0278252641256367,0.010914772877359117,-0.10135717301608058,0.002525804827450067,0.17636405457517532,-0.09311484781853735,-0.048038293098453845,-0.05070840437950349,0.005600454206045983,-0.024314256781417142,-0.03351097865256363,-0.05896064361339895,-0.05322122178244352,-0.05549007072836297,-0.054466491332620694,-0.031757491557085175,0.11142745538461851
RAET1L,,,-0.013357000394578822,,,,,,,,,,,,-0.02026355673715592,,0.02993386071759287,,
NPTX2,-0.0210187288197115,0.08504131606861683,-0.027179580003451248,0.01914710306199926,0.15993965349768205,0.11571992571282072,-0.20975312621562978,-0.011572261622304238,0.024720971801358613,0.030320030989036927,0.01877520792266079,-0.05584398372303351,0.03873146619440627,-0.01234745632069111,-4.321807919471712e-05,-0.09273317048685405,-0.058912283133653355,-0.10973925877911218,0.05146487150786537
FGF11,-0.036117775036188585,-0.12532431100509625,-0.007831336200511886,0.016547554314004134,-0.1396869986465556,-0.0710961746710177,0.1987824625064017,-0.07698976785016894,-0.0515321899639182,-0.03268136811616521,0.02848413469522757,-0.05930594654012671,0.058496741267572774,0.02640649076999068,-0.023617839298043678,-0.04682533014096764,-0.049082533957072266,0.11701791587965509,0.022464792570461148
CD59,0.03072430062577149,0.03829584456214407,-0.018225835282528594,0.04306673894450873,-0.021784204696168985,0.05938200369514601,-0.1706693479323136,0.047493450557068245,0.06107094422577477,0.04367566007746052,0.003538443161570178,-0.06329903999794942,0.021645470339481644,-0.07259714050585414,-0.037576815676855245,-0.047431143049529854,0.002082593738708625,0.03096452457566021,0.10317784675295277
COL9A2,-0.018946282468086575,-0.045005673554374986,0.08865468423841429,0.012758314116143256,0.16001223567291595,0.012849587779637494,0.16569031717709293,0.1060093869913739,-0.007330106407981159,0.1388523519693846,0.047937076638765425,0.008162002587984126,0.019349031869370894,0.06168018866694852,0.08941695458195448,0.03240582418977811,0.031198354423238733,0.015444443966101734,0.140765738973306
DLL3,0.042733315599621575,0.1991698140692369,0.019559608444872804,-0.06380188495500236,0.2418452716581667,0.04441251456903869,0.2001040848336885,-0.056583271670420425,0.03992930655329493,-0.054666570115482566,0.051720571925214134,0.10095042313734229,0.04548667878552198,0.09900080945044695,0.09180316975456393,0.02012515446925803,0.11445504992185711,0.0077040556902230085,-0.10266349052799732
FGF5,,,,,,,,0.1145586457468808,,-0.03562426016103538,,,,,,,,,
LIN7C,0.0045027231675514225,-0.03888666600777457,-0.04522202028082509,0.02049266244350456,0.09683181908648851,0.031027237598369325,0.0023672302399921335,0.034615306760518105,0.023118677868922983,-0.05286943280992236,0.03259343715923099,-0.027272966475211317,-0.052819220510280346,0.048142432127466266,0.040228177587848364,-0.0012986330990223016,-0.03144646687623462,0.015931380585875496,0.09890823603817257
GDF7,0.04832963992903289,0.07691798322025035,0.09370806211918377,-0.02022573809865849,,,0.09808778531101216,0.02766653343493443,0.05488416381643258,-0.06548293117187179,,,0.040230525732590915,,0.09994422947539644,0.00999155254236446,0.011800444562569203,,
PSPN,-0.06019020543579747,-0.039389174419755625,-0.04146832821692252,-0.031241388754676684,-0.04736227395744724,0.0768232016278778,0.034865575780766114,-0.06712845445261008,-0.017120301780311587,0.026915384671286423,-0.004875865558044024,-0.053314163261507064,0.05859452094737817,0.04552622948617286,-0.013290164103389077,0.0432090787333113,0.005019720371900953,-0.04330988755417883,0.0023681255099481857
ANGPT1,-0.07675853133786364,0.019384650091589455,0.03073704434875899,0.08152513161343923,0.05527694606759793,-0.016953325413471363,-0.0004939633480744879,-0.05420085226944616,0.022416737870345697,0.06347868981275506,0.13427960410456927,0.03916985809114865,0.004981465254055315,-0.0452751211356783,-0.05999602796463964,0.02577833845891602,0.04240230955943377,-0.0032588126083073895,-0.023286955746615365
PNOC,-0.00982531207393967,0.1325364837415368,-0.0017140009788388735,0.04097643727379637,0.1564468925352705,0.08397677229154903,-0.15081341914897012,-0.03158082672446797,-0.005161620225689856,-0.09077096769264074,-0.045710626632913885,,,,0.0716410396335814,,-0.036710183949947704,0.05707713163827468,-0.02338708089361163
L1CAM,-0.026119838229291672,0.19216019286000158,-0.0033686453863917237,0.0034452658710296224,0.019803512098617245,-0.014446583011661936,-0.05097025657142717,-0.029611650552521053,-0.0038180933816590957,-0.02645123292029612,-0.13030452840921072,-0.09990491710970668,-0.10383273898227828,-0.022432526425151294,-0.0709271600914235,0.03019745119833682,-0.0885855187932316,-0.09604029719142428,0.022715112652544913
APOA1,-0.008801560845155256,0.0011918527115448202,-0.005839969879951844,0.005892200744372556,0.14622582022038952,0.06917442110314,0.054421583473532674,-0.04282939963378524,0.03972074559983079,-0.005835951524383866,0.03654478961065302,0.02376722944912093,0.03652914834241433,0.027736433206667018,0.013567816130532906,-0.030434844578906366,-0.0009107465002782755,,0.05459962688896532
PSEN1,0.04157367958122126,0.04782781110897432,0.023762355584476678,-0.03152129601870324,0.019526466574346566,0.0060201258355109324,0.07685433499452599,0.12112640358008034,0.02943151540943994,0.15012781810844736,0.06985517629341412,-0.09912640402378628,0.015440902326265854,-0.01668053471442802,0.012950279362578398,0.13204892806242877,0.09152239916529983,0.0037465808884167315,0.027733927990476446
CALM2,0.023043155833618975,0.17114403789382787,-0.003913343259461644,0.06419003460852156,0.18511527960803006,0.2234835930404784,-0.1829105047761384,0.07500688628433128,-0.005332817962227929,-0.07621556707245508,-0.05648942574966465,0.045797468110350285,0.01715856192723286,0.08538809189922686,0.07539674314368029,0.03689490300842271,0.041985378278489374,0.0007491155070730384,0.051813317696490994
CLEC2B,0.07003253758353319,-0.05881237326487634,-0.030124088582384835,0.01653501531913763,-0.2293351441004398,-0.061373197688679104,0.06699586371246524,-0.08536428716252387,0.005078399749081956,-0.03560743022031081,0.0007818735939028365,-0.060840093366971576,-0.04790274542097884,-0.03383169447104171,-0.03521087555261625,0.07392091850865512,0.040715288723717685,0.027641657778652965,-0.07043112826896591
NTNG1,-0.05688440818022548,0.12000260551443011,-0.011418668255544473,0.022537969127954065,,0.010287889757193344,0.03525647575694118,-0.034160557456695134,0.10555357535163673,-0.04174451213757533,-0.09208902523340123,0.0013168293736354575,0.005777949159832959,0.008764254534372412,0.02540631659235957,-0.10376860424765091,-0.006021706554663819,0.03937582302582985,0.011206322556569538
LRIG1,0.00901264848163847,-0.038987541263570284,0.03565069854026279,0.0023942058604340998,0.1637334639659017,-0.04931661495914264,0.06316439056994098,-0.022017260277607583,-0.04253283964249462,0.059791397121136916,0.03444888806053178,-0.03908627170909957,-0.013882750832605716,0.10775308042029472,0.06946552905467496,-0.10675909034841156,0.13960781071026448,0.000856397289527037,0.012106006332160727
CPAMD8,-0.02257662900329974,,-0.02683559491333404,,,-0.007151980075367006,-0.036258701460676154,-0.015262915237629366,-0.038586816387927214,0.026877257276990467,0.02473328733415103,0.020829631693541188,0.0007020811457855621,,-0.01951481192864717,0.06912105025935347,,0.03854234339753438,-0.08448548896851632
GHRL,0.01632703052401888,,-0.0355874366989877,-0.020282074334174317,,0.046854412395430464,0.006831744811396224,-0.035775101894528656,-0.015742614164838367,-0.039731236144645674,0.029092268515684607,0.056141577220011195,0.07850716713465945,,,-0.020596031687846787,0.09604355191376923,,
NPY,-0.03312079587198632,0.11412421097324701,0.03929820058429904,0.07763510023588477,0.12021740601329627,0.06614472027223633,-0.1624929628624563,-0.037304386925961656,0.03196456943459394,0.03460392198873524,0.022526697725000575,0.02502718583150177,-0.03206675161968081,-0.007779231227508094,-0.0074005690930762135,0.007057410286642185,0.051784850948207554,-0.07899875323951626,-0.08087084968968403
MMP2,0.037261599474405944,0.048769766729557,0.027137479785810756,-0.04414539124587301,0.3209010993250897,0.030110144966799243,0.11063692004494795,-0.02894162657922742,0.024560106802822754,-0.04277611836630453,0.12075175699528878,0.006087896539538895,0.030498082053030014,-0.026997957788948663,0.016803528816521543,-0.11440294192834824,0.0026243872282912775,0.12352688435655837,0.019258335273356995
PPY,,,-0.022522542226888848,,,,,,-0.004619415836437064,,,,,-0.010492986626712657,-0.08293747816338093,,-0.02355800432942844,,
ALKAL2,0.022546172732489517,-0.030392945123583336,-0.02504895611193747,-0.011930984742613922,,,0.012800581463420807,0.05760442600469937,0.018871107526035567,0.024984155888036902,-0.013870316534553314,0.01373271637447292,0.006077360125572691,-0.001044492028828687,0.02007583232990071,0.04371408539790829,0.0804163860487293,,0.02633655037823654
CSF1,-0.013955480745125625,-0.15398180681765963,-0.007314681573150306,-0.010214874297855845,0.06733212698297743,-0.1041890582024612,0.16765965651399867,-0.03108517773902309,0.06256089622822959,0.028271436801981967,0.04255703258483044,-0.06699469698259947,0.05152654696014243,-0.05493181421719812,0.012389242439164188,-0.04454616948080869,-0.0006670855616222071,-0.011068842995436689,-0.00637741684534736
SEMA4C,-0.055401168993404526,0.04181064479257642,-0.043289471834192,-0.049689494420757985,0.10740067463183467,0.015577621790459968,0.10964155719243235,-0.00010427607957603672,0.03918640422629399,-0.016503855847335165,-0.004442693395026272,0.009078579265538596,0.056346000842545464,0.03061185931159187,-0.020814625802198738,0.012671997505729914,0.0016638059280054498,-0.07187537834269789,0.1113282087679651
ICAM2,0.01240164450428031,0.17846299854633113,-0.01175700455668318,-0.040732665965386654,0.09325454982300864,0.09953923953753793,-0.009848934384048078,-0.06803155624364421,0.01847474509252099,0.03444903177397273,-0.0002995850477544745,0.016522869803900123,-0.04059379336490013,0.034752607558060034,0.04525120323152543,-0.039673561944012274,0.001662085486693149,0.040678341824834464,-0.007169522824577132
SYTL3,-0.026554324928595736,0.030133465761183195,0.03500778317404118,0.05440403833523072,-0.035395895532143194,-0.033501612858332704,0.06514232294440014,0.022918846016759274,0.07547522643288676,0.05892697673532526,0.03573628200429005,-0.011320713605156392,-0.022162115167935075,-0.04967397694613629,0.05586531010620963,0.006846011462361438,-0.013517334810900297,-0.06069073288715297,
IL1A,0.009397640691748452,0.06945023824571464,0.009118992495379839,-0.02024365582746989,-0.13585757489267125,-0.07677814788755778,0.00271161100210682,0.001658673756632198,0.031646394457309344,0.030841727015698223,-0.04907852338770796,-0.04646115329519108,0.032562555930692016,-0.03551840356345373,-0.009096529191192642,0.024381284972313552,-0.011050070088179285,-0.034674162213437144,0.06301671352068944
HLA-G,,-0.03677564706200178,0.04621923344527812,,,,-0.030596414964333473,,,,,,,-0.02768932754216806,-0.002942320903820888,,0.03777473452879016,,
PGF,-0.06428084195930518,-0.04272232405514486,-0.03562897621326461,0.03231695356269444,-0.07551777316356376,-0.02156610481664797,0.03670046658471985,-0.08808963836371024,0.0023641630845213425,0.08379304339263055,-0.011210926742760594,-0.0003689500940845147,-0.05979438499506201,-0.006532639117276046,0.13911611827103013,-0.08815895720522854,0.039898737873436736,-0.0058849531446331545,0.09365064537101515
LGALS8,-0.0024262966885502807,-0.08504505645534406,0.005664954894101206,-0.027330112332245124,0.09245781205339583,0.04414451052700416,0.04876621459302762,-0.02429718203209931,-0.027006996409330856,-0.04608950705809201,-0.010008843855311,0.018754255561532665,-0.013104643902066546,-0.042420656353995945,0.00402533857671593,0.019892672685125786,-0.01577647665595953,-0.02840401367152182,0.048892697988541685
DKK3,-0.006301121504231405,0.16576458254712334,0.039113544315075785,0.08661339440247463,0.0764918717144296,0.13228211216575944,-0.2782664945434714,-0.07923042874737643,-0.029160154801525204,-0.02012306262046568,-0.047897493915710875,0.007405126636525228,-0.037011131394697146,0.019107741214935033,0.05428052146247244,-0.08305333390309422,0.055640185436539515,-0.05533194492107013,0.07635222790566311
COL16A1,-0.05907944874101672,-0.08717533037302927,0.0245054199795184,-0.026507589139374357,0.28251472416340284,-0.04160932551551179,0.10354610106954815,0.017969981571357495,-0.031195338688462443,0.07170517790467974,0.1077941370636922,0.04160948885268218,-0.04468453456923184,0.00441215719178178,-0.010617820068281358,0.006628230800758985,0.08532886847625591,-0.03492711705338176,0.09658034589756324
TPH1,-0.0182813734284641,0.0260028098680893,-0.01509129373382458,,0.07127063642639365,-0.021841597044129926,0.01118954203142614,-0.04578559964449528,-0.0009971803909981684,,-0.018737924453086297,,,-0.012079224647587204,-0.044813655089624566,0.018488871887343276,-0.0487696310238558,,0.021883941518589908
TNC,0.018028860851684977,-0.155034285945957,-0.06718808903219627,-0.0171393628563312,-0.10317256692006646,-0.11966444250193664,0.22317674891375552,-0.07880433714443585,-0.05519721839185406,0.0745411407334695,0.06981722895254577,-0.07075680281084283,-0.05455441745954043,-0.054344837562503974,-0.055139960609522566,-0.0826413352841608,-0.0605956249641971,0.035495500291888006,-0.03743732108968572
TNFSF9,-0.02257661828806429,0.09674008336157515,-0.0003726247128008384,-0.03505992183025006,0.12052413829241135,0.023516177065043643,0.00898016068532338,-0.02528325673771351,0.0315351234277754,-0.005322598583443744,-0.05954754853206246,,0.013697294780159307,-0.0010077772098073497,-0.043639418920289504,0.015651421317560532,0.03897335523655046,0.13101694139687325,0.0333559815408362
C4A,,,,-0.022682432914055296,,,,,0.010474358389111421,0.010270545567181552,-0.01154005956137092,,,-0.019805648783646573,,0.05123768917419399,0.03294124732377437,-0.13748032210972747,
CNTN2,0.07858569583981329,0.05777699802411376,0.018699309934681982,0.011946765511117417,0.17969755835450987,0.06284728222331615,0.11904276596949041,0.15553985784594912,0.09329246607413766,0.12933063825523874,0.10549092511558718,-0.05442441213103705,0.07551120280284465,0.09244496163130464,0.04820853670740395,0.149351414129965,0.0958354273430842,0.01222546190005033,0.06860189406813576
F7,,,-0.014722694416812497,,,,0.013107404490676676,0.06775954622311278,,,,,,-0.024953973963281445,,,-0.027588442047649316,,
LUM,-0.06453135305320308,0.03879071038208765,-0.033718314057984845,-0.022452025965648603,0.008517586902911677,-0.019506371289927858,-0.042393411558134385,-0.11386569444993656,-0.05568539288894173,-0.09380308155737423,0.04603640446977513,-0.03696598368387646,0.03983087045024206,0.018906815137793027,0.03645494110664296,-0.12477919551330717,0.019588572290250586,-0.042556167725088995,
IZUMO1,-0.02157267397220025,,,,,,,,,,,,,,,,,,
BTC,,,0.08737425195039325,0.011823011808558982,,-0.007099457344101727,,,,0.033447688157455586,,,,-0.018053322873160572,-0.029601765302606456,-0.05871023181102369,-0.008767798893871179,,
APOC1,0.1378275591384109,0.09007328426558461,-0.0356009630860447,0.013812057201220971,0.18099617702019347,0.14154071367314425,0.211601820396587,-0.07091644080666967,-0.00473519200911403,0.1120955685263809,0.04753688169268796,-0.06685259160883048,0.020391653771602996,0.05427926373644869,0.053933983976022025,-0.09450203644107238,0.13918186567165222,0.1974766409587464,0.02337647326207772
PKM,0.03152763021886822,-0.18024921987771392,-0.05383769879510807,0.002612400480154558,-0.22014597831294727,-0.11123161766282418,-0.04337711509040948,-0.1578273451715935,-0.06978758596620141,-0.08965165441145403,-0.023101096666778467,-0.07704664956142337,-0.08711599970790229,-0.08793822583648998,-0.06865234616953628,-0.11628920761880841,-0.08941961299487473,0.05131762923358495,0.016688724503733272
TNF,,0.05837023212068533,0.009776764086025385,0.02209603691156943,,-0.0066016959684231874,0.03482826015407579,-0.03879790844470367,-0.006861286708365979,-0.05644494895991806,0.008182120158501614,-0.002945406445471242,-0.04851356792756178,-0.01752253167302013,0.1227041657061628,,,,-0.008761600503625533
GNAS,-0.06351957871067793,0.11087704321078487,0.017412829725117693,-0.018917939089714775,-0.054664120873606455,0.16907629520955678,-0.19711545650950535,-0.1102194379610795,-0.09553747335657876,-0.12960384443892847,0.003224196060699377,-0.05178537837564123,-0.08093223054809282,0.027971867250305343,-0.020293349353578093,-0.18250659224652696,-0.035947445022904444,-0.09862361233538951,-0.05318593686027882
BMP8B,-0.03380911113109719,0.08797150041928108,0.04578344123985273,-0.00254044993958778,0.07145263253805524,-0.02276713993161783,0.18237796184416014,0.028103975123702232,0.0017173010731599543,0.045088781577785376,0.05810666444213924,0.04090491792867905,0.0988243209100194,0.0072272440003983834,-0.0007627046402655709,-0.05541995699688959,-0.056748336690223784,0.02405780217859764,-0.020994342324886384
LIPH,,-0.03181359587095883,-0.015091290018466052,,-0.04470971789777607,,,,-0.03176730158126272,,,,,0.08078414236974756,-0.022592128624384634,,-0.036224154283783824,,
CCL28,,0.1807292950251991,-0.0212277766598025,,,,0.022294840412508392,,-0.008486297603666365,0.09497113508087876,0.026174714663267044,,,,,0.08193886712511639,,,
PTPN11,0.04013329376840685,-0.027305496564297014,0.03648768850922884,0.05524529712111764,0.0969631528142496,0.013247416315362102,0.02744987381493793,0.07007290642148362,0.08244945902061059,0.030943813862906566,0.014981459437238895,-0.06206741698602015,-0.0231641733708088,-0.026115453145077863,-0.03625026879527635,0.0014264914143351799,0.08032450698663815,-0.004721094627286903,0.07204187442571944
ADAM12,-0.029030133211627975,-0.01944069409582082,0.00818256071920714,-0.04347094687481374,0.10859945353567536,0.035228575162895764,0.012115243255819379,-0.06905778278340517,-0.03537001575650773,-0.01136187712321444,0.0330059578094625,0.004781323122963087,0.0011065529978018743,-0.06595451574955474,0.0019890231251342423,-0.09939150454965152,-0.008349819377743952,0.08303434798156718,
EPO,,-0.005731585809605326,-0.02027778706494799,,,-0.04428319200858378,,,-0.023574759719121444,,-0.02006005386797173,,-0.04568511109088774,0.06880782520743212,0.07992987352004703,,0.02635829005510565,,
EDN3,-0.031706197050643425,-0.032091105501855045,-0.026288311905768375,0.02715632260508148,0.03885314386505063,0.06469612885444542,-0.04721459308131612,-0.05702986200579379,-0.017018385050088722,-0.03457505401316083,-0.0029346494833318664,,0.04386941296841698,0.0013223287493718567,-0.012565271318173254,-0.017182790885084634,-0.04342465876364859,,0.04621547309286511
CCL22,,,,0.0027624509818781136,,,,,0.01641641673155942,,,,,-0.02186626813800283,-0.02145714669885582,-0.06274437195469285,0.00884127342840478,-0.0528071612874938,
CCL2,-0.026866839773453877,-0.1116461592098443,-0.03032039567874053,-0.05890782079275251,-0.02916848786944985,-0.18889204366375628,-0.006159437828995425,-0.08205779467549225,0.07520153413438872,0.04564653783114535,-0.012785063426601828,-0.044409268089538365,-0.023275405949659437,-0.047973902252652294,0.04213896440720811,0.021382309998672334,-0.005751037941477402,-0.1046341861278272,-0.08847524084646338
DSCAM,0.052859089126635256,-0.014335450992464527,-0.03312864174985048,0.051077507536419924,0.2116676165697808,0.003717180389651455,0.09422349487721408,-0.037498507880877295,0.023334863824125703,-0.001237602769610522,0.05038200248419841,-0.05508251357615708,-0.03274764284495421,0.014628867858616125,0.06226593642807005,0.12360229463830488,0.05663193276729402,0.06453701789538173,0.059544417913302554
GPHA2,,,-0.016820009553686063,,,,,,,,,,,,,,,,
ANG,-0.07246054824154678,-0.12249010842657308,-0.0622983178572907,-0.020128153466354853,-0.1594778422576486,-0.03170275758518166,-0.054231898099707784,-0.046879085788087374,-0.038792705503934634,-0.008687403446664174,0.059186990472270704,-0.05576304220684585,-0.007261626732511435,0.007980322765076753,-0.05088903088675541,0.007425487339324006,-0.02641049750607332,-0.03151780803405445,
FBLN2,0.08575347001910821,0.05245397344641544,-0.011055335188042751,0.018643616767821124,0.042792732437888566,0.08347063418235989,-0.08435350298427015,-0.02668229409064694,0.026466174886258274,-0.05664793376275221,0.011258105770560113,0.01332484522948603,0.043141566334542164,-0.033184461712272934,0.03958162365717937,-0.0580794618851509,-0.056309595122931426,0.12708582071965618,0.0662259650544498
VTN,,-0.030101744968050664,-0.028527797407349967,,0.0618790448856544,-0.01915788889609891,-0.02526972439136679,-0.03465299147921916,-0.013121767492411911,,0.013351069083020717,0.05574390467271122,,-0.02208427334595875,0.03275359755614712,,0.022490888481212983,,
VEGFA,-0.07882962234679267,-0.1844990428122563,0.015082581907588455,0.009564963236498053,-0.28431440122244417,-0.1471918682972931,0.17320435230734368,-0.13107277511981733,-0.054948104512759395,-0.03008303774633934,0.01562055444145209,0.06046260976847607,-0.07698938972816374,-0.12802995691704275,-0.11428530084785467,-0.011019730259928778,-0.1260410660566824,0.020119341471436836,0.09320749904219235
F10,,,,-0.008220960911144416,,0.1242986253593024,0.0008996368268584851,-0.03421691478518915,0.003755976956940664,-0.019384415403249446,,-0.00665376676693856,,,-0.013414381265908168,0.022403444690121347,-0.03184243232508611,0.04686197622269508,
SERPINA1,0.05218783442428186,0.039212930561060996,0.019332167892315746,0.046857907604236894,0.06630442593546573,-0.09657714367558798,0.12901675791339523,-0.08960874470037647,-0.050849669338684476,0.07505250664732226,0.05055507126488821,-0.06305202956864549,-0.03704214834870506,-0.05715653988450485,0.0010389816834884176,-0.0015112883144344392,-0.03957230185163733,0.017763123295980083,0.037032258362189194
VWF,-0.03233809429747135,0.12421072144092463,0.006181454375598434,-0.018249924608623475,0.1111640676186835,0.05167991439017713,-0.04649202896403407,-0.14991680983998876,0.009989162964399322,-0.017250643621794105,0.010656213905074138,0.007340185456045327,0.02941090428330225,0.0023069540061531352,0.019148255701681202,-0.14307853942401655,0.03886175776839977,-0.039830042250164684,0.002511009608949969
GDNF,,,-0.02363405333240046,,0.011485164607730216,,0.14657951020379345,,,,0.055113914101503264,,-0.038488140078336924,0.01493040862279074,-0.05144130675087486,,-0.02106098218497674,,-0.0481330773209433
VASP,0.0127237195114033,-0.10380119335964151,-0.049611641685199645,-0.007133004776315274,-0.05396453713017164,-0.008252526219789821,0.07354241632504266,-0.060089904258191065,0.03892719616764537,0.05719758125115715,0.05975628122241275,-0.10422902985213836,0.06114369088862637,-0.018147485128594168,0.019126903623441063,-0.11156729661207271,-0.02165635437490197,-0.06232478166634785,0.10171279054437109
ADAM15,-0.021613418298079144,-0.014906351877135104,-0.02970045699019595,-0.003822029864826483,0.10383425152048437,-0.06801424181676,0.16233900966380652,0.05990347304381495,-0.016633074517441837,0.07036928534275208,0.0469091411222511,0.014647447966868309,0.01201253908458546,0.0016823997437680164,0.026147652734146695,-0.0015479412711838698,-0.023932669883815816,0.1573526000679741,-0.022377027874620453
WNT2,,0.09900289448432643,-0.026398525989994974,,0.0393624210988048,0.05771759234438466,-0.0063084118052464415,-0.014943286015503016,,-0.0423149931322765,-0.03565063564948212,,,-0.023964749533682883,-0.02409834167039461,,-0.020488227704561237,,
CALCB,,0.014952835209385456,,0.02486051993704877,-0.024405224140039743,-0.04606499847365943,0.06441433754227154,-0.04920075565608572,,-0.04037746525811067,,,,-0.020973539113660487,0.02959525983310264,,0.03844370131045413,,
OLFM2,0.009276610689818466,-0.007297346424931373,0.04417373356060244,-0.0019750673865022482,0.16391809397625665,0.07500275482315556,0.032653546321406,0.017520406970872673,-0.05001213795006832,-0.013635858009514095,0.00743542881028167,0.04520090905459548,-0.05182097355671656,0.06270840293376485,0.047705170729371325,-0.03782043333236166,-0.0474648782302905,0.07294519711728041,0.08081362118127629
MFAP2,-0.020824669393922777,-0.03628063011804588,-0.0177229654268318,0.013301196957045833,,0.015759651317759072,0.16157623566539572,-0.07883375641314472,0.01222663768095241,-0.02297718782723756,0.040510398512998654,0.008512858623186105,-0.06371849868005652,-0.00030652313056329103,0.02921146976889733,-0.07602562758815525,0.014053269116023366,,
HLA-C,-0.1132656602232852,-0.08955145271523049,-0.03303956413331403,0.0444622002117825,0.006696049763704578,-0.08082744494562562,0.06068808076634585,-0.10407879581732876,0.0813856539980294,0.06425557677671109,0.07157974879352845,-0.06977323901033071,0.022196518812587124,-0.045006574189612784,-0.031028712982340518,-0.01695923519845289,-0.005443231652809644,0.047491918560432084,-0.0441695905293161
