,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ICAM1,0.03238743791813652,-0.005413148254633971,-0.022584368062642232,-0.00925685389568194,-0.048015075435532614,0.07030916100460324,0.012409381958239788,-0.023288482082778363,-0.021064246171682146,0.04876718493221267,0.02695538533034751,-0.05217902291062693,0.05452173591096355,-0.01224208469602333,-0.024429037763802335,-0.030305407129599646,0.0050987982675028
PROS1,-0.014041282958669932,0.04586772107041811,0.018465319402575012,0.016844137162494333,-0.004104161758671997,-0.015118446264159707,0.027923748631024377,-0.005173233219447999,0.019155159262927525,0.04500826917977084,0.08221234684635129,-0.12785360930008766,-0.03434273356758091,0.0394268027279953,0.09265735135684053,-0.04921645510989084,0.03241508498757722
CLCF1,-0.04985145838565621,0.013911531874754834,-0.0038236559104621835,-0.00956408742376293,-0.005966961604008382,0.025623551514899076,-0.020498936958173557,-0.036560265895225055,0.0835252236411245,0.04597476426654134,0.048047681531411084,-0.03916523892241876,-0.027227356814891742,0.08467234154644071,-0.004263495685063233,-0.028764820207853124,0.056197388230840896
PSAP,-0.046259269546534316,0.06392069519744492,-0.03367038809087553,0.050470858821805464,-0.028426399174480445,-0.12973766239806564,-0.022766152528926307,-0.025635375867625324,-0.020728273812872414,-0.03862861805536814,-0.03605856261786884,-0.0785885552409082,-0.06232270682759541,0.011990204609203869,-0.011195706513372344,-0.055407879512464425,-0.050075029860113654
EFEMP1,-0.02542780002758998,0.08476283091433143,0.04496718102299007,0.021766757613619854,-0.0013318278055931248,0.05069752717223115,-0.024181151898952303,0.007271777680864033,-0.016202225185420367,0.07144600640687129,0.06731330622763916,-0.04200089789798217,-0.012516700017600057,0.08732112702482997,-0.005627213424296544,-0.02969644560279108,-0.024693821344549654
C1QTNF1,-0.002064568012989896,-0.011125439659064791,-0.0009978306566323862,0.029460159094858517,-0.016479774460770653,0.01753315346787328,0.02652802468711135,-0.018422302241320757,-0.03672424556204401,-0.01810801133457491,-0.004198238828479519,0.0052000648392997745,-0.06710607859201966,-0.036426577737810543,-0.05164647057528782,-0.0196212503214148,0.05871739614895077
ALB,0.03710359634382608,0.012200768083562949,0.020414302398919636,-0.016122141787015227,0.11353466086518584,0.04114079065213787,0.07265209986319057,0.0260123002362747,-0.01879531843939024,2.3526814894313576e-05,-0.013758521181477617,-0.060419378160819104,0.0005805721237141383,0.0006042914108732154,0.02018519278984497,-0.02768415686531174,-0.0023925531512752327
CCL13,,,,,,,,,,,0.06012389303255171,,,,,0.04727565719498973,
EFNA3,0.07446567665384814,0.02070841681214516,0.10050912313370103,0.02092881428951183,-0.04682142526080089,-0.010873531569843815,0.0719271269969421,0.012607357517448457,4.789177729887693e-05,-0.04237789280442704,0.041093564529682707,-0.008355562956493921,-0.07312524934859238,0.014074389876718454,-0.02738816349787137,0.025657596055537517,0.034837236311908534
DRAXIN,-0.048007874862773144,0.011998639410150032,0.015480470893882119,-0.04604655487015807,0.07086928716721506,0.10343851536793755,0.043239198255502605,0.00353383052005078,-0.015091718386028049,0.050030524519879084,0.08016705626409193,-0.032338490433575146,-0.06116511641666081,-0.020182470944443438,-0.014914905832312527,-0.016915787403405175,0.014442099557709562
RAET1L,,-0.020334130002295447,,,,,,,-0.018075729178481683,,,,,0.028582328108060873,,-0.0019203310479696863,
NPTX2,0.1069679180023157,-0.03653944009377707,0.010191647844212252,-0.006663420271254732,0.009377103756276668,-0.08700502124454439,-0.021184354435217392,0.038884456614743254,-0.04439493976333535,0.03761825903552812,0.07918650092515327,0.08081468521420455,,0.02703320964835784,0.07718388980161252,0.013664907342247139,-0.00395581584170839
FGF11,-0.002264414617507828,-0.005119394720782234,0.06668366948684988,0.026072414003403637,0.02088608906695452,0.029820201380276103,0.013456191356771143,-0.028602551447345023,-0.02526395404769521,0.01980066402476674,-0.043315769985344414,-0.02697552761375486,0.017816742451642838,0.03054690523503887,0.031005052774891028,0.0184013393896589,0.13389883933317845
CD59,-0.0069563233311726105,0.038166770527655505,-0.015367741741290249,0.0146584345296431,-0.032221069270156034,-0.08419516378919989,0.0360156194038565,0.024283864508950304,-0.008047859207340618,0.0035904143753329163,0.058154564466940784,0.09899830888392398,-0.044105564352144716,0.03306267909055941,-0.026502207484808527,-0.030911255054799597,-0.11492842467720692
COL9A2,-0.004872487598632603,-0.048722758474139066,0.05720437324544964,0.02911505345761002,0.06352144489088055,0.0904598024102322,0.026821036852253854,0.034888342977021244,0.026073143976405283,0.00640277081882993,0.08510276904705326,0.07177832804349517,0.009628448074326406,0.01825243578256546,0.046558653358257936,-0.007613338200098925,-0.01340430882072899
DLL3,-0.058107171960525124,-0.0664818553060733,-0.030675776947689807,-0.006688279579788409,-0.036442397266811324,0.042507062039439325,0.05317181857867395,0.006031300814992551,0.004283865105739397,-0.0779239495052605,-0.01763043920475775,0.05824319395500328,-0.0013870667172537685,0.024213690563608874,0.051963342061925204,0.04572716581756151,-0.012358541657506116
FGF5,,,,,,,-0.013357913283270448,,,-0.01971623223655224,0.011813111319727128,,,,,,0.0014192169242403605
LIN7C,-0.017503041306499302,-0.04360767604670184,0.03395056033087374,-0.011280359810414435,-0.009406762059891244,-0.02789369719854055,0.028463022954677963,-0.004941465728035719,-0.07457959800399445,-0.0369413463125467,0.06790946796648895,0.09810456931358533,0.017024464824655226,0.049287727244554026,-0.004585894154824957,0.03070394803022579,-0.008663245383654752
GDF7,-0.023006884915343088,-0.001829024185193166,-0.020562947152388714,-0.016203278583938725,,-0.0336022940299906,-0.023895123961850798,-0.003936438215296469,0.05438158671152104,-0.03624150151269462,,,,-0.015334562042544752,-0.005509933126489842,-0.018722297750659797,0.07528584219908462
PSPN,0.05552247381201256,0.06587442978148508,0.055416512632343276,-0.01854728616001446,0.08803659708115767,0.0324575870216598,0.01912316479410883,-0.0065356532607797465,0.0020012421259040904,-0.04574990565504489,0.06003018485133202,-0.08382441869308109,-0.034799136037739695,0.04288053262368765,0.022578674844001254,0.0051148194868613946,0.053691939743131536
ANGPT1,0.010088423600352926,0.03358011128036561,-0.03151232234680712,0.022703699954701978,0.015631499304474054,-0.02114816301497483,0.11003699447439262,0.03198933879730975,-0.01123363775705198,0.08453626222357231,0.010153796080426042,0.004159072706861394,-0.07984886902383836,0.08793018891552691,0.04162404436290481,-0.00912463167958859,0.007393769299661493
PNOC,-0.0031874567376363656,0.03282929134491987,-0.04303183979874088,0.0017965834035722002,-0.059960464100108454,-0.01167348560344321,-0.02286384083753583,-0.02503685402967672,0.012418144229613962,0.024422706030128846,-0.013758521181477617,,,-0.016306840728069694,,0.0651123118221091,0.003208372905499935
L1CAM,-0.034548384168540655,-0.03229286996104507,0.023591099716688928,-0.0317689122110114,-0.019223309907017785,0.03526080258766324,0.06513195065243949,-0.028106804300460243,-0.024676961738987216,-0.039525028037339024,0.017826694890099422,-0.04653857066933349,-0.11109355709157519,-0.03215451952678369,0.026760679151637042,0.013432229475575888,0.09656261935776494
APOA1,-0.018757423039795537,0.02761771942183167,0.0166764358003489,0.027066195775699207,0.009751170298794545,-0.03879947931090253,-0.02858795478035043,-0.01670535339197452,0.016259371777672144,0.01826183976652697,-0.007900448723397364,0.059372072248846997,-0.060076075713931296,0.018757645181944938,-0.02989872048474299,0.01213684707757595,0.08470455935185033
PSEN1,0.0539105400678424,0.027591043953246536,0.04399489288491904,-0.007913960786700373,0.022130848640145397,0.06079272678575352,0.003985439429972237,0.032225381542225644,0.008905478556708665,0.027121884788302148,0.03438440262244899,0.11533111430521549,0.028888912493302873,0.0007216694185311115,-0.002599573005713537,0.01815215165845675,-0.030680919928847673
CALM2,0.022046967095363683,-0.00675962262859051,-0.04217692948258491,-0.02300370207608817,0.0580401146364813,-0.08046846316533281,-0.0015928645605245615,0.002871247930762933,-0.11301787641497779,-0.046684639578594596,0.05302208885329974,0.10130859313846263,0.009911990293486684,0.06968508908325889,-0.07617111377325073,0.04312640515667914,0.039168041959564415
CLEC2B,-0.02121155102568217,0.005420506814752876,0.018592808540052873,0.03951630987004603,-0.08488841299555965,0.022336613993076945,0.05457422444401196,0.016355011432856677,-0.03001883388710784,0.10581773429282791,0.013032231764960793,-0.03429579686972602,-0.047773142158843936,-0.05313509492452773,-0.0527135991202074,-0.009813948335598415,0.026094908319412663
NTNG1,0.019907446561119653,-0.02262175830968178,0.03163977463906485,0.010250554370816999,0.006209815574860102,-0.017969217713763423,0.008505479869849947,0.040483093330008005,0.03391909631616713,-0.02549943709785274,0.046681878751346,-0.06859689059362503,0.05293342012869745,0.06740066766455026,0.015913825967616712,0.0347795829088274,0.03769800155788206
LRIG1,-0.017814581287790277,0.06086373921066508,-0.009226337505451517,0.016531246854021554,0.036539963511949713,-0.041765770214449195,0.0022195476122881114,-0.026966624864302225,0.013875543883120069,0.01588401880519095,-0.07060885599734937,0.07369428742407871,0.009235998975473218,0.05121582229818771,-0.004426782869344666,0.01576758790587385,0.04435503490370572
CPAMD8,-0.020244084261501576,0.04555934491406555,,-0.010741284412043762,-0.02257975993769487,0.02707233994877852,-0.012084030226984196,-0.014230121735545189,0.00905885197691193,0.003313807303622348,,,-0.05489613815448733,0.0065318256688815845,-0.0434549639047413,,-0.02762114249372199
GHRL,-0.0020060937415215677,0.004978957884677127,-0.01316160617485866,0.0017773987538938403,0.0021459473137073895,0.06314835059076129,-0.025698394544045388,-0.024950451625411027,-0.015091718386028049,-0.021989236417320316,,0.1515451416351147,0.12854117181639366,,0.006654638202087657,0.016822754550380688,-0.03791763526591146
NPY,-0.013623980532012598,0.004556122424914008,0.014210364964857662,0.01117932604704194,-0.0329938792895627,-0.08374722690924229,-0.04385707968065622,0.0937960006574999,-0.00753185153152639,-0.08299363995671667,,0.05899690847254741,,0.04822228249043513,-0.041288969909223594,0.004409694362043538,0.055232018735184935
MMP2,-0.0536374650629974,0.017827004733142807,-0.06263627623963768,-0.017842197244687556,0.02675980356400435,0.06923883878306453,-0.021695106363927116,-0.0230079596559162,0.02706506146797169,-0.025824817522257185,-0.10997733242454005,0.049485273576268286,0.05983027438139159,0.008059540256379958,0.08906029300789033,-0.00968898047947393,-0.07087228562057127
LHB,,,,-0.009354847538274235,,,,,,,,,,,,,
PPY,,-0.014735476312614985,,-0.016284061193053895,,,,-0.010399903908651456,,,-0.012726018568490932,,,0.04736646239673344,,-0.030955223682658278,0.02395752764429354
ALKAL2,-0.030315682765221907,0.006059137908532444,-0.01650513412821854,-0.009218936194600425,,0.05197435722281169,0.06950686955662339,-0.02508624478711693,-0.04012712329733419,0.08369846101868088,-0.020811007913233415,0.04560179983646329,,0.081885640240185,-0.03823473733474965,0.022373727726515906,-0.01982662419477106
CSF1,-0.01852411708327073,0.06899166838916988,0.04398131199859501,-0.01097975393504076,-0.03966298212854362,0.024459810761248854,-0.00051292794729925,-0.009128257043599935,0.02779537017998834,0.03903621893240852,0.11693239659368813,-0.0293618858099716,0.06684086759002111,0.024806402634830343,0.010928336699200165,-0.045245401978958766,0.01955878994057434
SEMA4C,-0.02303778731509109,0.048082589288914346,0.004117131573617628,0.006187863456024166,0.050480894439144476,0.025303603997530212,-0.000677155653611802,0.0044623767391859725,-0.02168221496553212,-0.003042242644104264,0.060693505583699854,0.039647215641308804,-0.02542855676928734,-0.015283561316518497,0.01803490798251595,-5.12177768766988e-06,0.028184558122172923
BMP8A,,,,,,,,,,,,,,,,,-0.0059862561371257115
ICAM2,0.020973882636376902,-0.011808139838179656,0.03457459912219705,-0.03367110448912462,0.022719262695755162,-0.007936417747282308,0.030761130954030467,-0.004161774432771448,0.01481754530476649,-0.042571358175074014,0.10016882644226195,0.09591293822807878,-0.04433903116120288,0.06761624583492142,0.1118389452985873,0.015052470349468288,-0.037601336116458974
SYTL3,-0.0009863780882014854,-0.04937069205485736,-0.034568670817923225,-0.04232453159782347,-0.04891633166369738,-0.008532968631061963,-0.0009412338659099586,-0.02772665303508268,0.02014489466427321,0.06735690393103931,-0.007726000813183867,-0.07949581628386661,0.012788635672200361,0.11339621683021235,-0.0380236898290512,-0.03931737849728887,0.0393613024993886
IL1A,-0.023523300554680417,-0.003212156618431842,0.008423421575529434,-0.021899155062905278,-0.02148592701486882,-0.021776702027597915,-0.03323651786550033,0.05328259064338642,-0.013559911546903131,0.03124123250671986,,-0.09031732457740142,-0.022820518828644075,-0.04040305232902848,-0.015033562087244576,-0.017720306006952673,0.01738059420501071
HLA-G,,-0.03128937064986565,,-0.009880529273948585,,-0.018149082724310085,,,,,,-0.0483726934017532,0.01256989898550755,0.004568994809037649,,0.020781184341592363,
PGF,0.0192162558272832,0.03818131094793502,-0.032241738944797406,0.003945955673424377,-0.05543981269873885,0.10504469086270296,0.02538086967983115,-0.04369758002902229,0.05886042262790197,0.040531925005370076,0.10750628073074067,0.1345047761409058,-0.040317281817123136,0.061439122467737924,0.09594791919545402,0.004680405352113507,-0.01118628520108285
LGALS8,-0.012158732276380105,0.07114889954065276,-0.042122895874017685,-0.02967152824398797,-0.03799502213303898,0.028845223156903983,-0.020180289456035685,0.054304594306664615,-0.032998357310202,0.04615030709336759,-0.02059997242543029,0.004430354142642829,-0.03146974941621152,0.006054019692610947,0.04396514697847818,0.018956952369584477,-0.021571167100361093
DKK3,-0.02520556522013211,0.02584372880585668,-0.08924919468762439,0.012752569579498288,0.024965313301118768,-0.13017519733293897,0.011529538977909561,0.03799797770700218,0.0035559358411834455,-0.04883109216690874,0.007642744159992007,0.1136337037890021,0.02530926439681933,0.12338485055906755,0.022229392679367962,-0.004212933145301957,-0.03015630330514406
COL16A1,0.0024962643383368986,0.010810079112629059,0.015178406490026183,-0.01607494041523263,0.0290631897463277,0.025448980757967147,0.006610084747485939,-0.02912547584112686,0.05215325602276123,0.038400762668602505,0.06502682456288891,0.10001060023137531,-0.07747045863347178,0.07948071808355654,-0.021125017368773383,-0.03690557629219445,-0.013742305714326435
TPH1,0.0990951660823415,0.12895127465689724,,0.047956380732637305,-0.02216496146911417,0.0006953677577116079,-0.014364863226004828,-0.024052795435127807,,,,0.07114181839548282,-0.004952653318005055,0.00851356503157114,-0.02913120235719521,0.06374471785327525,-0.02505945591659893
TNC,0.06416806223808381,0.04287328458657122,-0.007293578020349715,-0.008126794246925258,-0.0448784090295596,0.032741505529166486,-0.023233032196648972,-0.00435948762578001,0.005486180515728534,0.0650743152527915,-0.0897611700098588,-0.1125412725534641,-0.04037764294286105,-0.02900939484341075,0.05696521586182724,-0.05646198242959525,0.01176044989643726
TNFSF9,0.026448752079545185,-0.04085336549273259,-0.027600347019536575,-0.016203279673865846,-0.042126318850711754,-0.012017367203690472,0.008185106672375061,0.03072609787872529,-0.025207727384968348,-0.029088715906186925,-0.0301176792286823,,-0.026041251917469536,-0.03852368500867028,0.012222898729842781,-0.0038676516671551447,0.0551601410153741
C4A,,,0.0035004543888735528,-0.011090714597050662,,,,0.03234872307118637,,-0.023727054895672423,-0.015091443448087603,-0.0568058645243687,,,0.02057269937094477,-0.01891975520087275,0.022687560660907324
CNTN2,-0.00791747297418156,-0.018352870025463968,0.044936500704318434,-0.003327201465856193,0.036741718075900785,-0.019163269297106402,0.0015159768730698075,0.04230002955491917,-0.024753797420292163,0.09407336379883997,0.03108657950410917,0.004098275008017044,0.14991886575055008,0.04628628932970955,0.02745233267245174,0.05033567813145749,0.0411030339321631
F7,,0.00874928629624401,,,,-0.01670259877286913,-0.012084023203341598,,,,0.04119345809042614,,,,,0.0006551047310004792,
LUM,0.012633599512465907,0.0236846610727885,0.0027115841400869463,-0.003667740947577482,0.043364543239356325,0.03860375848089719,0.02031309472422562,-0.02453944949188483,0.019324417495152468,-0.018735258122485537,-0.11946375481646909,0.15094055065547193,0.08608470538322699,0.014059531684033521,0.10960961207413235,-0.006780365360211491,-0.07369848938670108
IZUMO1,0.055547811028607494,,,,,,,,,,,,,,,,
BTC,,-0.020334121532476778,-0.02545194551176133,0.05609107273400062,-0.01650682204686513,,,,0.030053734012024505,-0.02891679164694287,,,0.05400882834426404,-0.02613162847794013,0.05702222200306831,-0.018117930642620565,-0.0005730586761780209
APOC1,-0.0053003079648841584,0.04142702484244542,0.10909042279123776,0.05296664734453043,0.03499625653742688,0.09672191821504536,0.020440517577974448,0.10451331474087236,0.025613980767570578,0.04447623799780447,0.06431950208975262,-0.0487216515140647,0.07326277061841124,-0.026346421419850007,0.04128033982361032,0.050984737306704477,0.010316373124482458
PKM,0.00048134008609257884,0.03479562817433002,-0.007116072537446293,0.06686524661092118,-0.04539223719040783,-0.08641595001588422,-0.006251754486114746,-0.006620185312922261,-5.791449496471295e-05,-0.03871705055933437,0.03297797671051342,-0.1253058255985478,-0.047482645690402114,-0.04110319213000027,0.020267528276646813,-0.015724834577728906,0.05720801964189798
TNF,,0.0047541586022294535,0.027437976026472154,0.013725254604094177,0.08272736665429622,0.05005692363918955,-0.017734803482564857,0.12309825551335069,-0.022063758745351228,0.05599842146532323,0.13481826175540834,0.039693177670209405,0.02004695431422,-0.017888118337220305,,,-0.007082581487655695
GNAS,-0.0005762420941477376,-0.05194272113753033,0.04101734828727972,-0.042364396547049085,0.022658608658171427,-0.11134742375761889,0.018123466655314252,0.020019215796087616,-0.015972568196846514,-0.07715038217523316,-0.10746698940957124,-0.12411094133430423,-0.0072406411219429955,-0.0089626843245167,0.05052701111400109,0.004615283764931795,0.012188127699195762
BMP8B,0.030218744928638016,0.0031967039910553463,0.05150209840945621,-0.014324222349500211,0.047031251385413385,0.11410199137022965,-0.007863728781569258,-0.022919491154800985,-0.014650109020002708,0.0275506126955117,-0.019682126841194626,0.03133677188578211,0.0049176900702152535,0.07840312010224486,0.017901507285151906,-0.08873939173875842,-0.020670326843600647
LIPH,,-0.022974338853982545,,-0.014050479923569796,,,,-0.009940193153503378,,,,0.16539736394794818,,0.020387854072099962,,-0.0049224087078325205,0.03153139063371078
CCL28,,-7.355239270436793e-05,,,,0.0266974817377468,,-0.015306262192535268,-0.017327985490290458,0.009183052712040148,,0.06038275110025307,,,-0.02040953308168209,,0.07059040994559618
PTPN11,-0.052324708623772816,-0.07394135083127283,-0.013206742617139264,-0.012853743862533603,-0.018577972720697916,0.014402645247717857,-0.02674236559616615,-0.01372885502309075,-0.01838961235818359,0.026812426181419134,0.0224090590026394,0.017786697926678845,-0.018459543056164575,-0.03205775942298836,0.013971447109075283,0.0014438923754654727,0.0508251322103771
ADAM12,-0.024967102216498824,0.052107385355141936,-0.019368554763818,-0.020127621791709474,-0.028991529976682057,0.09404206597773801,0.011902163628597546,0.04801915030152148,-0.01674642077453666,-0.01904230519906116,0.008192450543082081,0.05985437534507345,-0.02065965951458107,0.05129370572407174,0.03797109135523117,-0.0033041268204081287,-0.017139388746416687
EPO,,0.05885042681112801,,-0.014324222750593519,0.00740425591360135,,,-0.010399904362609316,,,-0.01250978012049762,,0.059825881777680584,-0.020713066340157817,,0.08520242981069623,0.02352462210235419
EDN3,-0.01180511997902019,-0.012421317503225098,-0.013434766361591252,-0.001962889876107574,-0.02436582632593413,0.03728275750203524,-0.02141118394254609,0.0013973482541890174,0.04472875476851222,-0.020029680523761174,,,,0.11247151085322314,0.06616194219738288,0.07299449198369301,-0.035499308464124586
CCL22,,,-0.020562946654448758,,,,,0.04704406345629966,,,,,,-0.018941782018715922,-0.025334456472431516,-0.015717197189361785,-0.016307173747505795
CCL2,0.01910359358112455,0.09839507956817854,-0.011390782813768383,-0.05678034910972594,-0.03155563256789007,0.03116434841516104,-0.035815837674227996,0.048245924566397855,-0.011627735284934325,0.055423041371768976,0.03535997701040384,0.0376107835154573,0.0830847276316088,-0.01913636031403446,-0.038208871530252986,-0.023808398102649144,-0.010302897522008254
DSCAM,0.04466750447314631,-0.024783153419410276,-0.034663619968719826,0.027284682544669207,0.015376190340467723,0.09406062349531867,0.04552312623492438,0.03426314916332854,0.017110255278317443,-0.019491539107690446,0.024470501155096455,-0.032226587770690464,0.046199290307192845,0.017119965519141044,-0.04482871313227486,0.03668342588747917,0.04880353555688648
GPHA2,,0.0011637359379462115,,,,,,,,,,,,,,,
ANG,0.058657648121877994,-0.008679743354511073,-0.03368621397093813,0.0005787272915915016,-0.016102688792625934,-2.256314204202557e-05,0.0002432327995107957,0.023048204332048173,0.027229354159609146,0.030878584984699385,-0.030610508219646507,-0.024474790321171412,-0.0019920771727915485,-0.029429957356103,-0.049847239662622896,0.023760112676430068,0.09692345889142023
FBLN2,0.04458611226906415,-0.008295147018983458,-0.037394326086939565,0.03431767787459282,0.004892330775270592,0.026736161592484917,0.004489467862073336,-0.0023603381719891495,-0.013533754154730817,-0.03299176685274424,0.07456608737780651,-0.052473007093885325,,0.11092855770947331,-0.03929322591092461,-0.03883481765447206,0.005376322220972286
VTN,,-0.010087769557566226,,-0.0184188590524981,-0.02397946203120715,-8.272835258758287e-05,-0.020369720674626574,0.015196192916206719,-0.023106303891131722,,,-0.015549686133931437,-0.05439195497981173,-0.014565010688542976,,0.009004718646143184,-0.031862233705796945
VEGFA,-0.016082505784276235,-0.025660886599040287,-0.003807213259674817,0.02797839308232562,-0.07854585306620766,0.08308220534359159,0.03333904544416817,-0.020730772022446657,-0.011576602642281584,-0.041229138581465805,-0.12150636275585756,-0.15789229442040872,0.00032848124156001113,-0.050728645781309006,0.004938238261431497,-0.0517210150432028,0.034440616852339366
F10,,,-0.023471303017346082,,-0.022373243864065705,0.011908348099881796,-0.01964887942771099,0.012226379995112797,0.044451794432469584,-0.032378422002769025,0.06067710636642217,,-0.04330697569110891,0.0079650166952478,-0.02191907595811949,-0.031022817906759217,-0.03449317186549247
SERPINA1,-0.03449081278594961,0.014119782697970037,0.01839375110181372,-0.030935759198408325,0.014690622834787496,0.05310958757695217,0.003962126629262865,0.021958085688639162,0.06352247535732017,-0.006675889892797923,0.0030903493886342164,-0.04155972914156901,0.04165264073021669,-0.08912526242377136,0.03317924032718413,-0.08674692507899691,-0.014354116526690516
VWF,-0.003295441675681506,0.03148305688084098,-0.018855077894671557,-0.04695122678205551,-0.00841629934379549,0.03708077317775995,0.030998037436928107,0.00885266021168187,-0.01430963389697027,-0.07198824337672612,0.06698834701763975,0.11858657330270424,-0.026845302757151673,0.043244681083203305,0.0357592413979247,0.029253673788219105,-0.08730391002639729
GDNF,,-0.035979478830985595,,-0.011651055122460183,,0.0458633015939793,,,,,0.024965327436213044,,0.018782331030084896,-0.005039231884945613,,-0.025082550532417994,
VASP,-0.005644108363363759,0.025082003285302006,-0.009576304795857502,-0.005314346056719954,0.02724065793838455,0.07464775631327239,-0.032509003904025294,0.034845185651253524,0.04486876123378202,0.03547374209501081,0.044418635978602336,0.06601985028656263,-0.04042126935925527,-0.012015735975962063,0.06058471328023192,0.01405571903860794,0.03115318566383381
ADAM15,-0.0012892857280636693,-0.07503784013934123,-0.004721774552076924,-0.0009012523579492302,-0.030627573425972658,0.0896214033895561,-0.07737637201102705,0.006813078966693278,0.01578843970142587,0.00923677599001931,0.07180459774956627,-0.025652238386599847,-0.10648058925122554,0.03690040261506565,0.02857076008835233,0.0727669252086647,-0.052909537404489164
WNT2,,-0.03112689223585861,,,-0.019268750267624923,-0.031647190682990226,-0.03101784148934387,,-0.0051081779683418965,-0.001611760872142254,,-0.03363616063155285,,-0.021273356674095616,,0.013352042490875085,-0.02956384457914021
CALCB,,,-0.029749239476913786,,-0.02896471709506592,0.018551588503175384,-0.013357913138105658,,,0.07253471309536941,,,,-0.02519480242778883,,-0.027979673764010657,
OLFM2,0.028480404904544395,0.0726671448243697,0.012097023233135924,-0.02885278596587951,0.05415512185838927,-0.030595790626594847,0.01114535540725558,0.05836764716723469,0.059908733006726396,0.0250662057990095,0.15141056709299203,0.04197352606635485,-0.023567624259414725,0.0038354267110401563,0.023071040424916166,-0.012683699514324279,0.0496184653808857
MFAP2,0.010538137024144852,0.02916918322352539,-0.029456330735811644,-0.027242359314440495,0.019237440087410764,0.018816433527160246,0.04119713738201687,-0.01620312913889222,0.0086448075777937,-0.02597865891910408,0.14158154387888502,0.1679240705665332,0.03861968725287036,0.08536809718424633,-0.0334213335023311,0.025704212134139173,-0.027223296849381497
HLA-C,0.03287945852522403,0.015474901302354542,-0.07009819966280073,-0.018334783358089243,-0.06842658454094433,0.018070335996253666,0.0007626207350492406,-0.03740667272959919,-0.005322529032993096,0.07984931019419232,0.09636971131855761,0.012374411963206952,-0.022075247328905232,-0.04456176446868168,0.004907048295633965,0.025303543151237385,-0.03231259474107029
THBS1,0.03503324755489211,0.03520691844397998,0.02589114948170985,-0.020267072714926053,-0.017490110783575843,0.059048969231814075,-0.01444995078331738,0.0017816797603548934,-0.027367171353780573,0.07805183825868854,0.0357458144273728,0.00338801479289747,-0.029000532280079025,0.04423943770415241,-0.022275566555741685,-0.08010195883150471,-0.11398727121970641
HSPA4,-0.03600673373473618,-0.002729164312851024,-0.014858787929393732,-0.05412802341248801,-0.04520637260521368,0.04528905165179768,0.012843863234491866,-0.0024191419083966466,-0.03530355863857418,0.027911679091116925,0.04236360007114694,-0.02406446476183224,-0.008908176988519279,-0.0574433941162393,0.027884045764815898,0.05199486496968203,0.003551471525520181
LMAN1,0.03438421081322835,-0.022416806677604047,-0.013997988536958174,-0.04329364749283265,-0.04007651380297046,0.036887859940111414,-0.0273129107728474,-0.010107417147516182,0.0892281948143074,0.0062141868653825165,-0.032789928238989276,-0.0988831929028788,-0.10100066905301319,-0.05447723057545755,0.04254530078018473,-0.02003224048488758,-0.003270047958843436
LYPD3,,0.0758737521815446,-0.018954757469220405,0.09873891882682492,-0.023979464094438668,-0.024170077465909236,-0.02072191072132886,-0.014560702622444218,0.052180453462064694,-0.026890574981128897,0.020874002798348057,-0.011943223145152001,0.012886162778666194,0.003073475447792023,,-0.028528495648785675,-0.008015143271573684
APOE,-0.09424821696484166,-0.023556393499809085,0.037958561702520016,0.03330812195741277,0.03193809746159252,-0.041404186035508175,0.017991014507932366,-0.006204978719881922,0.04843530262789568,0.019126388580379683,0.06736150986978509,-0.018990396955476146,0.06316155733416308,-0.005435288592272155,0.08583925146266247,-0.029044617375406655,-0.05573390561471706
SOSTDC1,-0.02024408258007053,0.07257321447985236,,,-0.02993660077972654,-0.014705418399493091,-0.012200611629110238,-0.025153921532371958,0.00655525557479069,-0.040294114594070216,,,,-0.006252639849832845,,0.06890857287657297,0.01970353044598128
ANXA1,-0.036399761264317015,0.07845769377754896,-0.004260064335773561,0.03362795961123376,-0.022187620058036775,0.009435897231612585,0.006887370262739172,0.01927819717632802,0.04478925253561495,0.011390578821132973,-0.028336935949453627,0.07056134604553771,-0.024184625784392795,0.03937517689355585,-0.010862058920887046,-0.07501819901319373,-0.014507396385664431
WNT2B,-0.045137692617117406,-0.031086738255123567,0.009369571562731733,-0.014972751066111133,0.12125429122939678,-0.04281422638229226,-0.0028751384552559225,0.003417019509696462,0.03711215991924991,-0.024355252731310974,-0.0040334538225652505,0.03578487268054433,-0.06972825964557242,-0.03957866620151402,0.05514459713529685,0.08337563014074842,-0.044143872835546015
AMH,,0.0305922303531651,-8.079530989286848e-05,-0.014593277838105677,-0.029776536683216438,0.12192777669297152,-0.027405249433664222,-0.01499093565879094,-0.019489864341996014,,0.018850009953679556,,0.09417281742023108,0.07129416814919375,-0.020409530479032784,-0.0065980137953678564,0.03514628345782348
GDF10,,-0.026590378870292836,-0.021324412197564757,,-0.021856139123089594,0.06132558589452093,-0.002727425562391546,-0.014005704639465663,-0.04021846684977943,0.03096110604325552,,0.050079136774664336,-0.04184851793155512,0.021627815401561275,-0.025759119560673123,-0.038765723127315646,0.004937154444867081
