,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CD58,0.05061879544227045,-0.042619283173053864,-0.06297057934457322,0.06374417997262444,-0.06375769164529,0.1382562760188306,0.061206315311429574,0.028108655212246716,-0.006801596313396993,-0.009902912548962996,-0.055158759532987114,0.10232871673104353,0.04083962161545634,0.0150317419952227,0.006565593514400207,-0.010101019490456607
TNFSF14,0.00120909831831435,0.07568702683476716,0.1600981963941255,-0.01710120053226463,0.009082299067633621,-0.027181483855480044,0.10430527315618872,,,0.00033490661166217636,,-0.03569517633606199,-0.026703031931069383,0.01622492207066314,-0.038266064352596836,-0.006937526557254433
CNTN4,,-0.009877568698084016,-0.012920165654930496,-0.023077994774868285,-0.02538457935026242,-0.046320627697944435,-0.06668845360415862,,-0.006067228482474793,,,-0.014716781710420655,0.053507147631458106,-0.028277969776614852,-0.027147248978617606,0.018553651504313946
NTF4,,,,-0.016253114862398187,,,,,,,,,,,,
INSL3,,,,-0.019598978255381014,,,,,,,,,0.05685638653918836,0.002255959943232587,-0.021845067910502416,
BTLA,,,,0.05113372999115257,-0.01894941307988192,,,,,,,-0.0335394119715538,,,0.05838538779503412,
MFNG,-0.01826035691545446,-0.07877275638414537,0.00410522634007475,0.02675726231393407,0.0016873214306818009,0.10114592224526558,0.039346241551864766,-0.031226351184692833,0.008372961643073457,-0.05462991313364013,-0.04813332236665805,-0.01669987060291148,0.007320904952865856,0.003050435143188331,0.024815483614952016,0.051115360640916194
ICAM1,-0.04322997530558569,0.012797132331312067,-0.019937940793889854,-0.005175514855096466,-0.01451981770469627,0.13482753558105542,0.0629582301007131,-0.0067701455513135425,0.04546993365297303,0.019139758035478217,0.021023967762507204,-0.008767534774832554,-0.016077730140779678,0.01328893228603539,-0.06785431863567286,-0.02386039775470382
PROS1,-0.0115382658332201,0.01836635366049693,0.03460992207913358,-0.03103095381227998,0.009148207563779775,0.09767861954333916,0.06240597871418783,0.0705553896227979,0.02779627262459146,-0.03595062746836386,-0.10017322027388224,0.09959395103615773,-0.04869615424920472,0.003130231788971746,-0.006598261294529326,0.016241227550243115
CLCF1,-0.0037142573303092776,-0.027769561778228074,-0.030552259056215673,0.04886502082596394,-0.028110894207709958,0.04111621182789503,0.09926059181329143,0.04875114382081696,0.06845872695537417,-0.08386014213444211,0.010020937385771426,0.08756700859443711,-0.008241359753358529,-0.0040717666529278915,-0.006975927910896056,-0.041135402339733194
PSAP,0.023148164515878523,0.025309030286904302,0.033487912217037945,-0.031483895599575824,0.004016096267084908,-0.030988473060993105,0.09034111762072819,-0.035026552927930776,-0.0028084141060659117,0.04760637711984468,0.12334618660533178,0.01343867357974909,-0.06443986330110373,0.006931764102452383,-0.0673485807375621,-0.13756502765827333
EFEMP1,-0.02493170028365221,0.03187389998080269,0.01550898631729107,0.040205182440076946,0.016339921311386146,0.08315506987371915,0.1538707138522727,0.06095306975284232,0.032263826755330315,-0.052816051403705676,-0.001177708805227102,0.11390693144971054,-0.0010315215407530774,0.027484268737073814,-0.049672601764201525,-0.02335592967353798
C1QTNF1,-0.002331967320109,-0.0021822924222888542,0.00267354713591672,-0.023311015058173856,-0.04924546779266504,0.05230687596889034,-0.018276887461631863,0.0017091549595078617,0.11474180735257994,0.10896122813853114,-0.003292018169545447,0.09115613828412478,-0.059944599203631765,0.04902598781849019,-0.04870082080768996,0.0023369601789085394
ALB,0.005261557120874667,0.035005783132181084,0.008536789037649243,-0.017655531957348005,-0.04476015651661682,-0.021881595186508784,-0.04407088661017488,0.10727912685300783,-0.028395634506440726,-0.043803723030083744,-0.010566106828354781,0.012747442401061446,0.006282301150091923,0.0053054978729738,-0.024701540757376107,-0.009541736806792654
CCL13,,,,,,,,-0.024413540784334817,,,,,-0.0198224882197689,,,
EFNA3,0.009506258678829963,0.07261099615942165,0.01474658615971681,0.022747662221696614,-0.016144145876190126,-0.0815990324171901,-0.07566904367772997,-0.026118125001075423,-0.02641621855061231,-0.011274949566358747,-0.003518393298441782,0.12569694211528462,0.016835335208922813,0.030008400165437713,-0.011393633098571032,-0.042027529533821245
DRAXIN,-0.045326895125239366,0.056123008975428414,-0.020987615981623946,0.04842495188458985,-0.02440704612650581,0.0910388301879994,-0.021082851521448506,-0.0029196032899733854,0.04643195173258427,-0.08702434805300603,0.017278836069048155,0.051740883222704155,-0.050796233615384837,0.03854880080383791,-0.031887672483377615,0.05205773294177664
RAET1L,,,,,,,,,,,,,,-0.019560863332214958,,
NPTX2,-0.015267137224045766,0.01705508168793935,0.009817108954832727,0.06365287042382817,-0.009705637599756657,-0.1025247924503821,0.005793413278276481,0.021428015160115863,0.01120651868695128,0.0678104690442144,,0.0001477932625081023,0.023036970494686372,0.025886790832758137,-0.05915351470393042,-0.00893236229744302
FGF11,-0.011076414715455372,0.04655990183555799,0.0019415562506716394,0.013661009498155827,0.046129525090687906,0.1541011456207732,0.02818602749384242,-0.002801567165383369,-0.021949930709337463,-0.025855836856494903,0.02070963210067117,0.052573231506466755,-0.05130795198881468,-0.022736349913584416,0.045395723691458396,0.005744754545649346
CD59,0.05260026506169554,0.04971491386079419,0.012722137782837322,-0.02465468364573983,0.0005759918075365259,-0.041851531569446966,0.07630979597350157,0.06603651012189442,0.004491881527755494,-0.09671982332971635,-0.08567481935156969,-0.012431224744069899,-0.005397304114739779,0.056711969800375635,-0.07627419756386924,0.034446074370619764
COL9A2,0.0241489324850585,0.011755403841019002,0.04127562483065917,-0.012992784318946312,0.0019792918501905996,-0.00938100607847388,0.03175564513199852,0.0027019518795121694,-0.0316212747769519,-0.0680808798423885,0.018190352755645817,0.014497697443021887,0.025903733177235377,0.019633656928279685,0.07243270933052781,0.027266183819222634
DLL3,0.01463985267283018,0.029663888695694515,0.064611061312436,-0.06059085254332066,-0.030462278736955138,0.03100896092608462,-0.0341873156493381,0.006443607018585124,0.0010579884103589612,0.026729167101658263,0.011144758115066067,0.04475070878873986,0.0960128779708021,0.011631699103911873,0.11822983928231824,0.10619722521243219
FGF5,,,,,,-0.017424191065585078,-0.014811370949785666,-0.030903936022686426,,,,,,,-0.001324937135306504,0.07345832126176462
LIN7C,0.014808970071344815,0.04383036312972926,-0.022342475608075625,-0.02423949180727162,-0.020606431383444226,0.07667901207371722,-0.12596318936533693,0.027197332216383586,-0.006406049430504778,0.003788177247438787,0.007033640795801587,0.0654665670792193,0.05007246801967365,-0.050521459123365794,0.11746293039212494,0.059880489419575036
GDF7,0.004782935642286065,-0.023481638487277124,-0.013864257131569557,-0.03497029914466493,,0.05601386856551176,-0.027225603565704682,,,,,-0.038032344998879,,-0.016768524700715607,0.0651670606620452,-0.011913499269757311
PSPN,-0.036977143784785005,0.10768173395477387,0.002128747210453794,0.02406745480878807,0.04594680411272692,-0.024218909513239184,-0.04164518219275426,-0.002903653660778137,0.08244546684329879,0.03765236152168819,0.05166099554377907,0.06531437458817742,0.07122917570468178,0.04384083567084251,0.006015000245538682,0.01760224940382715
ANGPT1,-0.015771826798246777,-0.007582575130764042,-0.02481528582797473,0.02996209663757354,-0.038546274071581156,0.04244884984827353,-0.0004317028182489232,0.0986693817161762,-0.020800528962921633,0.003381938164741014,0.11837220842657495,-0.039984618940823856,0.033233999952839675,0.03733413122626272,0.02262198243668712,0.00702826473450908
PNOC,-0.027259977410606637,0.10170081876649904,-0.02901356928036197,0.0421228994896122,-0.0013655419421637377,-0.08994517464143013,-0.04902573297313704,-0.012809465662700956,-0.012270239318566526,,,,,0.07533980670893685,-0.022546138046613227,-0.06040349461974522
L1CAM,-0.028986566525947874,0.05506719431839767,-0.03408962333370661,0.001804956426874116,-0.014582187360784787,0.0038167243961591984,-0.05022861385987343,-0.041461396822725934,0.003798953085020791,0.06626055015469345,0.1208985887884655,0.03013905448287933,-0.020885012719066648,0.05249553232179179,0.11011147343490736,-0.035483835483666196
APOA1,-0.04065598994936619,0.10017474174815366,-0.019200134887143668,-0.030522170439371974,-0.025105240217415135,0.19402895594089406,-0.02494775352796932,-0.029404506179528035,-0.040605101388913975,-0.0134462939221184,0.0996646935427413,-0.01992236846590376,-0.03160320770039785,-0.0033735371662709135,0.02433163903713294,0.010566271929089308
PSEN1,-0.038767879746821006,0.03198696729483415,0.006725014963999912,-0.0012285169438382667,0.03819322007817312,0.008964368926045947,-0.05502354755657385,0.0005279418103671745,0.015262920104519746,-0.011972255861847622,-0.04170059154767796,-0.06607553606261278,0.0063969083386076105,0.05698388238843274,0.03016678524297867,-0.03161183843006314
CALM2,0.0027182945770731835,0.08019622505832164,0.026744820550259514,-0.02376638257371218,0.0008302474362701433,-0.1406519599783835,-0.133723260777848,0.06414935132429665,-0.016621997603759542,1.6336084297296517e-05,0.032605931247569366,-0.11184308742184064,0.05178534758351132,0.04266220583370347,0.041348470709926435,0.06795532844296136
CLEC2B,0.05761827037433712,-0.08312082613023017,0.0001055796873773959,-0.01653555408907656,0.038771531999503894,0.11906115062537982,0.04578492874863429,-0.01736287116904617,-0.021029221779533806,-0.03900972118485057,-0.0306208814259851,0.008459028607641401,-0.00994854689440924,-0.013600578217141892,-0.02532546169822026,-0.006578255253182941
NTNG1,0.013859807597216492,0.1075700711207116,0.025246469218211276,-0.038048382095691856,-0.0034928031393891908,0.03693461191143893,-0.05411497146816785,0.10738024076266783,0.0328960244213902,0.006021714533038686,0.09773267359426988,-0.029179101461121567,0.016620979389532917,0.04932045491242175,-0.005208105465084936,-0.036432413835887
LRIG1,-0.022456048092568102,0.07190382086597923,-0.04928638666269164,0.039455033804929034,-0.039811976024642086,0.06021606961857664,0.04515318977059829,-0.04665934175155157,0.020560548204450878,-0.05073461331851896,-0.0757717735239187,0.11890330068613168,0.09506442298186413,0.017677546133128733,0.08067031677267468,0.0033360586961722564
CPAMD8,-0.01698506339226275,,,-0.023182094113930168,-0.0066206900541093934,-0.015762525706839104,-0.0014938518730128172,,-0.024241459236139285,,-0.049982246451674095,-0.00044976228025136414,,-0.018838083266507665,-0.022889434318718253,-0.009977620446189538
GHRL,0.006966820436848612,,-0.017585312876279263,-0.017543328503761415,0.07444817065368468,0.05783621660333951,-0.016518913632781414,,-0.016750887941918015,-0.0007680714880083419,0.04622378565221057,0.021341962409410657,,,-0.016999652429059722,-0.0037687172631183747
NPY,-0.005070458586141311,0.021271041094086184,0.020554025772198725,0.04110982368914249,-0.008469679219804025,-0.06982106981435503,-0.047519617417146935,,0.0007687141617020168,-0.07422854306718692,,-0.03385444820027596,-0.06786471626904936,0.009287435801819099,-0.027584977963075918,-0.02409174128220267
MMP2,0.010897026220461938,0.019438211423905144,-0.0024719371926336,-0.0076807054758271315,-0.0019879044203542965,0.1368518333701028,-0.002223327254655076,-0.06213391497117012,0.02666357108959626,0.00019778501408112566,0.02951540511410616,0.08146784313206384,-0.02118814250419492,0.05172540090438407,-0.039812982238880336,0.027997896451563496
LHB,,,,-0.020189853255405798,,,,,,,,,,,,
PPY,,,,-0.018822332691869472,,,,-0.01184818453420968,,,,,0.013441542971819912,0.0397007109841631,-0.023602981595099718,-0.029774932243000058
ALKAL2,0.011608906851674523,-0.03069243518259881,-0.011128337871455528,0.026559091031003047,,-0.01787208246716887,0.08171071566675936,-0.017772215335708212,0.03506236197627158,0.016924042901144007,,-0.046903286627676594,0.031112597198393457,0.0007121058283194374,0.004361478443102618,-0.0451110976998541
CSF1,-0.08751952232352181,0.0016135988298273984,0.005340568970048108,-0.058971375983117656,-0.030269446125369474,0.07644432801952206,-0.0013933761394025277,0.03759574238436652,-0.0023917092072132246,0.005185963431075418,-0.07409192102343534,-0.020362814466539477,-0.04297563652890633,-0.01678660112390929,0.0003737421589960986,-0.02815757104588209
SEMA4C,0.01978344169977564,0.05894664314195482,0.003095665813022407,0.03145996311181443,-0.03913420211366837,0.03956805445373619,-0.006779796132470759,-0.016375869641618378,0.0462150432446953,0.001601418764496594,-0.05704070099360746,0.00550435738487143,-0.016008125057589955,0.053504408264036,-0.01743944239090858,-0.044601613501841234
BMP8A,,,,,,,,,,,,,,,-0.01960712435233749,
ICAM2,-0.015616834374416855,0.011148500520082398,0.04130304376005893,0.043820747963548526,-0.03048154194822156,0.07947756216091766,0.0635081746577841,0.0317815759070585,-0.018917751096100586,-0.061330813026633756,-0.05390707803843462,-0.005102128299327181,0.10438198856519222,0.003228634449573422,-0.0020950578448043515,0.004491709421969238
SYTL3,-0.00126561639967172,-0.05736612194659307,-0.024565698425853735,-0.039876432264500966,-0.05031900042361739,-0.021785851260123685,0.009656504037234333,-7.146249831171073e-05,-0.040978969867553686,0.02205731723767145,-0.03357974507053236,-0.019491227888898906,0.04206022898612118,-0.020823180106137266,-0.024599287716944664,0.003771934307312167
IL1A,-0.0197363706826846,-0.020364750245553554,0.03466112361967199,0.04813227650730398,-0.06373446720908231,0.08745116754858727,0.00969212665499064,,-0.02522596958413601,0.0604211419746648,-0.06245968170177214,0.030866387492692715,0.03979407052351357,-0.04418121489768932,0.03539090257152663,-0.021678153064957142
HLA-G,,0.008504028781680452,,-0.021324392012866945,,,,,,0.0785555263414191,-0.024149056598590398,,-0.04372465931234155,-0.010163345901387535,,
PGF,-0.07531952866228887,0.004658313721967317,-0.017290071762906166,-0.07910506481708315,-0.03094465673078297,0.16995168769600552,0.06594845764846681,0.030529091242786834,0.005713042369762985,-0.025006765154257208,0.04517392448068664,0.07150868079534019,0.05476408984024598,0.07413106354815656,0.08656570105767841,0.02038166133419947
LGALS8,-0.07141669257095674,-0.004866694021796388,-0.00018370490108180572,0.00912026130943577,0.008699423259244181,0.020229571169143444,0.0030217378078059055,0.03616808095132206,0.05148446233562397,-0.00703059194125153,-0.002702910841968495,-0.032910020634972566,0.0209299013324885,0.007973507771244467,0.03231875405018666,-0.03428286693370594
DKK3,-0.03980782328243586,0.008365278379046834,0.014103934674599281,-0.01830018679298492,0.008276774520734225,-0.06014310909663593,-0.11561113064005207,-0.025258070342202413,0.03126833301473441,0.02512400344189804,0.028669249549853105,-0.005016991748510589,0.01633389020741133,0.03466030121908691,0.009364435288092663,-0.0181945035642004
COL16A1,-0.04934218383869507,0.035884233572181144,0.048714156768094104,0.02459186459808629,-0.005587008241259819,-0.05517202803665593,0.028998094266897378,0.044849606075049515,0.003922032233863284,-0.08238337148669282,0.021019061758460928,0.0004485006269874356,0.010858374357415813,0.0629037245270819,0.02194778027057815,0.04129950187969045
TPH1,0.029027964734086496,-0.012465512946514776,,-0.024257659197719255,-0.022653847311306305,0.0825628751943538,,,0.005131998188279427,-0.0786020378179782,-0.05611519266013906,,-0.007521060032174885,-0.017728961967193313,-0.03813906739159067,0.021042629264517578
TNC,-0.008219177309671324,-0.0050659674884909744,-0.03732558953208107,0.031911581635844274,0.009378941033829217,0.09522125305117378,0.06399358572854758,-0.033179121842486566,0.04018971302967936,0.019170494814267802,0.004609353843198749,0.09386229395313525,-0.09382887537119766,0.025243972311854306,-0.0018863305970012872,-0.07828878597451808
TNFSF9,-0.016985055330875316,0.02126427134054608,-0.018609117903362046,-0.0183066799013433,-0.034323920191368616,-0.024089474547931075,0.04087721459909532,-0.0010980197222569589,0.025381427830370975,,-0.023622411696330933,0.009330500279791093,0.06269076399789114,-0.04212610453681236,-0.031029716874321017,-0.07025901364827228
C4A,,,-0.01096647816150337,-0.00015184611214200054,,,-0.017824410231596387,0.11977170361094486,-0.013884587029648511,-0.054315783942285416,,,-0.022068690159425693,,-0.02640398942256281,
CNTN2,0.06428844548673066,0.07541001868670508,-0.01704248694368601,-0.04741296412190972,0.010687290359403776,-0.06154650505481278,0.002096124496907917,-0.01487717825841354,-0.027461440733045985,0.0017789754004161314,0.04071577170961066,-0.08243397678040001,0.05360788414707421,0.066367698402542,0.07025572624360422,-0.03538322343842605
F7,,,,,,-0.015762516545131885,,-0.012809467460188573,,,,,0.0330545874830131,,,-0.034733442492087194
LUM,0.00985545388907292,-0.055918515977370076,0.06560927188320319,-0.014175042597082068,0.053487652748952785,0.16484281186191532,0.07681751080423198,-0.013175072149235483,0.011674292512479078,-0.022703832409824362,0.015459877700198724,0.017411244384399664,0.014933324634420226,0.07963165199817535,-0.0394847776840854,0.008072565917222673
IZUMO1,-0.016229758433151557,,,,,,,,,,,,,,,
BTC,,,0.021503615535049862,-0.054799485310218034,0.03962164885478688,,-0.021723081906415524,,,,-0.032897319729864455,,-0.020116139248355314,-0.0007472007071117884,0.08396979596440021,0.053760572005341706
APOC1,0.03265323782099969,-0.04326296771769191,0.026178694888141122,0.032084257755379306,-0.017073082143834857,0.16251737211817271,0.035317185399581195,0.0593254853038215,0.06169269378619849,0.05759705294456008,-0.026490798973943845,0.08066609853001894,0.055746746167865416,-0.009672378329263053,0.057206348568991774,0.038595306208710704
PKM,-0.005129228928891705,0.0022018663007209037,0.021350004707353636,0.02807581018072209,0.033867784619262126,0.04627315025357227,-0.022277203738653866,-0.018767706013498104,0.0015742667637354123,0.049519881225309675,0.03417831545445758,0.09195572347630172,-0.09065704850707278,-0.00981794902258818,-0.06667514300109564,-0.04060098251865201
TNF,,0.07375728522894115,-0.024350142060027884,0.00946730880430772,0.03918540665249778,-0.02313344890311767,0.06941730727005459,-0.01823445769409491,0.03768023097802114,-0.029249294653045457,-0.04306367490738533,0.025122547294634503,0.02366926885444885,-0.019560868667444838,-0.040947183625479305,0.10638486653657926
GNAS,-0.04877581642913617,0.07437626482663953,-0.0014571762235214521,-0.026888071456073685,-0.021938197275821556,-0.07437470182277851,-0.09731516478714408,-0.05659990290213392,0.023467222283459134,-0.03002996448054393,0.010085083172599435,-0.06256620807077393,-0.09928978990657894,-0.018457762808755687,-0.01977785604403042,0.030607481881559297
BMP8B,0.07670579003134367,-0.03177577479107902,0.0381788588092692,0.02715263122353333,0.010379616621741427,0.018834429082079603,0.04952557712267828,-0.004728672828052088,-0.049145980927378,0.06505669063811632,0.002487613815505787,0.01711817434776028,0.02995652592594824,0.034180601978584295,-0.04079430869718796,-0.037775711504946886
LIPH,,0.0028710937977228135,,0.008399693574766977,,,,,,-0.06044445682839562,,,-0.019822495509997862,0.01619631314433812,-0.01740848371132118,-0.03137422467665892
CCL28,,-0.023481617875372413,,,,,-0.02214068497125855,,-0.012526285342018564,-0.033707568559595086,,,,,-0.015224974456452425,-0.04089935839492473
PTPN11,-0.004629179788341651,0.051891740795009,-0.036289874731,0.023522792985028233,-0.00998281633607115,-0.003962841381275994,0.04166200160346332,0.05644521674284897,0.041230024410848345,-0.12104892595455696,0.05772542864641801,-0.09053442853538213,0.0337028660138545,-0.06480827110429985,0.02705153086874011,-0.06614185663061495
ADAM12,0.04296936091321076,-0.006457036286174775,-0.01305895606901198,0.05798572701326249,0.007310903999343521,0.06482991098528879,0.16260190010834752,-0.04139347659380016,0.035571059698286035,-0.08973620607256987,-0.07900659735230423,0.15074721776656572,0.014155056774878924,0.045207329900367174,-0.05113087475822764,0.0137981434445837
EPO,,-0.026681680700721973,,-0.03091487639418869,-0.024308727956755947,,,-0.0116468621000621,-0.015795209376198813,,0.0030258409643284206,-0.03416709325788083,-0.02152773636519173,0.03213950101051181,-0.016190495018451143,
EDN3,0.053045667958151535,0.003751371571342832,-0.03210505977635634,0.015450949185684041,0.07829188832487331,-0.027928955072836804,-0.02652549467581861,,-0.0159581924301213,,,-0.026181987083532393,-0.04495296328773944,0.014567695122200738,0.02912708240740633,0.01672560998136639
CCL22,,,0.00989715825924532,,,,,,,,,,0.04616666428601219,0.01790442456718641,-0.025018557536430973,
CCL2,0.07618335553587754,-0.01743293976723986,-0.009215670309119439,-0.01803986324417138,2.8245302752480043e-05,0.03324522161494908,0.10379002168103017,0.08237776326568942,0.022934229705442916,-0.051835825363675994,-0.11950676642439056,0.040572772188187986,-0.04482521004589914,0.022392755576386744,-0.06359170095590408,-0.0306553839376336
DSCAM,0.02042156382370073,0.1251051816640915,-0.025555862078113896,0.014254092212339349,-0.06345830754839747,0.003025916844224698,-0.031156796610250632,-0.017135151659132715,-0.030832082861873285,-0.11611134127354342,-0.02203349961210619,-0.020421353417723352,0.05048824813103672,0.0501744339323285,0.013623312395111517,-0.020210426410841243
ANG,0.013201741302323078,-0.0078047036463459625,0.05627226351567579,0.04065186289059095,-0.03821726155967832,0.11202446194946956,0.07818908191920802,0.07078166814214253,0.03203692534557508,0.2052400663423144,0.03331588041744853,0.047353487994809464,-0.00917729001101658,0.0038646593277714162,0.0008316282876491745,0.005676293806318001
FBLN2,-0.02236559701902122,-0.043221342274079096,0.027315224670214643,-0.014586014589244302,0.04463631136856118,0.0163427190273361,0.006727302990366105,-0.02809786834246626,-0.01782760461200498,-0.031067201102974284,,0.05492595673948118,0.03239728946769701,-0.036700880749335286,-0.01871170181189862,-0.012112123585826216
VTN,,0.05049076206661343,,-0.03236841943706771,-0.024508369762753484,0.0019310580980652396,,,-0.013124868017706586,-0.031968526231352275,-0.06156905560303625,,0.011622390699475786,-0.01592701120641131,0.0402401050285811,-0.007605381439469937
VEGFA,0.006263165268368447,0.016119679851706044,0.016317025306516963,0.015198367870688383,0.004762663527093649,0.03977583051889246,0.07505369942825753,-0.029069385869526253,0.009009944552249224,0.027154600665144524,0.10276335199682111,0.13476053394741963,-0.08268329428586722,-0.040576256301551684,-0.021215705427771334,-0.028123917337900838
F10,,,0.0683331546260297,,0.009063662898177682,0.09840353825576773,-0.024323552963767276,0.0646497282878539,,,0.10050396094943029,,,-0.012501063679126966,-0.013901858472239736,-0.0355899868524309
SERPINA1,-0.030535352763663745,-0.031313530538492715,-0.015179871040807308,0.011806947601400134,0.019237165259703582,0.11816926962913185,0.11321553363686825,0.07562236767093382,-0.004683297024453211,0.025714546646213872,-0.07367039782333698,0.03297567840839279,-0.06501263283195632,-0.030549222570652523,-0.01148398910247195,-0.0372391246948293
VWF,-0.03568695277352835,0.0291204374637415,-0.019476000554334214,-0.05902992347194642,-0.011343248692454237,0.138451249755692,0.022648405853071547,0.04296693635578583,0.012183813357278082,0.004302101122160651,-0.0855613331081775,-0.04437814242254154,0.026906393032083493,0.06200541352980652,0.008712674475828127,0.003553774792848855
GDNF,,,,0.020182603347306163,,,,-0.01829878718477049,-0.015795208146118567,,0.0432705732912037,0.09030243620172558,0.04336822937569685,-0.007965201020952004,,
VASP,-0.055547472810892166,-0.021003611852783825,-0.0032691729333586,-0.016932580016048304,-0.04763571080537354,0.1150017942516408,0.07526532969299886,0.035227963447352954,0.06955066431329722,0.04065679334862321,-0.012433852077549682,0.09614186776280738,-0.0027258497999512613,0.003808690233877195,-0.009369193327178163,0.016963919162214867
ADAM15,-0.043732243899807385,0.008637057447899377,0.01952883773356815,-0.020367940632085326,0.03818089363104588,0.014901737956732643,0.10382519870123978,0.03654052558991755,0.05073563284291807,-0.01763365510396703,-0.02183523174409744,0.031127630285714053,-0.008298781322900609,0.01697898897199971,0.011397505004704506,-0.044243285731189436
WNT2,,0.013835084389312254,,,0.017183715539645875,-0.04045997193508036,-0.025075961339184445,,-0.014781972990554101,0.023098625096501634,,,-0.026703019829563718,-0.005258867451623013,0.041658965705586574,0.02271976913124428
CALCB,,-0.028577811640349525,-0.020057976248247063,,0.06052778123561776,-0.017424190876230723,-0.016787593994838455,,,,,,-0.023370026465790367,0.07462425836433657,,0.020998165423847505
OLFM2,0.012804747601369595,0.06213525167919607,-0.0412739791827188,-0.034426829899669595,-0.0016949785466225781,-0.015775181511194915,-0.015052261337402612,0.03414102219543207,-0.010497417426851728,-0.050628652132779894,-0.06468561747710676,0.042057554955746486,0.03363971840545451,0.058632513344597605,0.07011938931817996,0.030010751485332585
MFAP2,0.016173155367042523,0.060712385096645984,0.05571093729911999,-0.013324749714327152,-0.039613687360989976,0.117756288211382,0.09295556206139313,0.05545630042153822,0.01296049046713318,0.06874284078890598,0.050011914399157004,0.065603236085028,0.05113115647938201,-0.05294723119073252,-0.0016830399238381196,0.04906951677712071
HLA-C,-0.06976079395191497,-0.010264497328408355,0.0026861444826883595,-0.00012884662095867804,-0.014444116362223716,0.15593424534992292,0.1375544030883467,0.03969145476961042,0.01631400594199196,-0.015902325144623707,-0.0657542105458839,-0.025988585985025885,-0.035017190001908845,-0.038857665593957896,0.0033361408153407468,-0.022520461980551208
THBS1,0.04309196603203237,-0.026357591432467926,0.06828381011811878,-0.001865410635543001,-0.0001164252002751388,0.012673823870170135,0.19048467984002557,0.01854216029374801,0.07770513020726472,0.045260029185363634,-0.10781081475797974,0.042752019206724744,-0.03476179318340782,0.015434319100252836,-0.1155180751201111,0.0359568151112343
HSPA4,-0.09084794979253769,0.05642193795887243,-0.01614563394966387,0.013801460289004672,-0.006297306601370034,0.06335312906544777,-0.037137637756864024,0.06603618320078522,0.03713586681375234,-0.07427182019242531,0.02951712458029876,-0.0731106962642145,0.02431744878029822,0.008373606045025182,-0.02800441232135167,0.004113821809731639
LMAN1,0.016806188346507222,-0.04364759432119851,0.038688168824592535,0.009636900679936068,0.020918180830518624,0.08811445788341071,0.04388331387190666,-0.05206385223287369,0.026152392578071955,-0.08546459331016153,0.03950799780936906,0.0075881187993991975,-0.1364589837001134,0.011681678923927828,-0.056729002193198354,-0.12338932226069986
LYPD3,,,0.03730753689041226,0.0039521069106984085,-0.00919856844803831,-0.027029860427723193,-0.020200932729943017,-0.011706621055082207,,0.1245444483789983,-0.018668550548039266,-0.03717018775626555,-0.026047138715348025,0.006695469863193495,-0.0335755244079457,-0.03937124120039854
APOE,-0.09289634931224396,0.06851841127932282,0.02359647099656926,-0.024566932206093246,-0.021599326010296852,0.0470023463306538,0.0265216251986947,0.04001548289510257,-0.02120023410465457,0.030559404217257165,0.05320312872465617,0.060651459226035515,-0.01258265773811034,-0.0064428831443177235,0.0024755675803366808,-0.017914970550295548
SOSTDC1,-0.016985061981519122,0.06697733913838014,,,-0.030596903316455974,-0.01588376563740731,-0.038651305476791555,,-0.010149375893645934,,,,0.03756481706582448,0.025831768303295383,-0.011468911762730035,-0.0023043549884639424
ANXA1,0.018783036113409902,0.0005201404635123191,0.04456974299725383,0.010826703352839166,0.04565730644175738,0.1428356302488833,0.12431366788242681,0.05375691360137472,0.052323011742380444,-0.030843000013978408,-0.10792806630138813,0.0973372625413127,-0.053702988877632966,-0.019890482584444636,-0.08327532746978418,-0.03126835904244066
WNT2B,-0.001112186140925248,0.16170733816861832,-0.01800104960419341,0.010594387547927908,0.0083420658196737,0.07735894465493735,-0.05049109938809468,-0.0012527302816003544,0.01297644453485412,-0.06863880670835014,-0.05343103101752132,0.04414741611270196,0.037190347633887046,-0.009951571009773464,-0.07544351954940925,0.06993553566017006
AMH,,0.03329727169406724,0.021912000259392172,-0.012017253898093666,0.00627608005142469,0.029512757802921168,,-0.028593649525710783,0.06176935200694844,,-0.03296906232702454,-0.03649724425465651,-0.04018770302049148,-0.057696842259629816,-0.04898914454040626,0.02520303472992805
GDF10,,-0.026646527043374623,-0.014377663459212453,,0.00046921224314243353,-0.028076386312603733,-0.04993027819815036,,-0.00768156600935629,-0.0439789378320218,-0.013496919550120915,,-0.03319589618913488,-0.022143804382479544,-0.0427780092174698,-0.03185353355581542
EFNB3,-0.048763744387673474,0.014622671503071434,0.018087936989061845,-0.011432652767948517,0.05924082699351624,-0.00885004295104794,-0.08281238233860676,-0.0031957979562331276,0.023750111938252376,-0.04430601663225967,0.0501480039518082,0.08945453404592968,0.008029867915921505,-0.0002352357321480335,0.042911645423887694,-0.0012971896387538348
LTB,0.045983155264767796,-0.03240732202031356,-0.0209753595520242,-0.015392606299928592,-0.034908799053891236,-0.015237157387701684,0.023554200179390836,0.09264255300848034,0.006676464475941668,0.023348020210649936,-0.008992691108898394,0.06851720135055026,0.0842518273918731,-0.012696720066836701,-0.062379826085274426,-0.0041802103402193294
