,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CGN,-0.024262885279837196,0.09489533772001116,0.010960139413681126,0.013628937816552883,-0.020653238650143742,0.0032459238038974156,0.0395364856204813,0.02687708903392684,0.008915299835704797,0.005339164486148696,-0.01359506106245182
GDF15,0.052422513615270665,-0.006049265261424625,0.02020618456035948,0.04188333125356939,-0.028749140461583254,0.006907345271961714,0.00502835396324333,-0.007755945593802192,-0.002626498851643493,-0.01695933886085035,0.004934837947007541
SEMA4F,0.01367814115459323,-0.04735381597769906,0.024059796485936872,-0.03863332579988213,0.07446762621837683,0.020483880836040587,-0.051650104624462276,-0.043812250321618014,0.017451546901496997,0.08650094164346714,-0.025941641612428977
NXPH1,-0.05728883331567633,-0.03193022539428462,0.09566854179817307,0.058883568643517896,0.00918748845529031,0.016158394601923413,0.0440093432646062,0.056123724038836593,0.01958616036272575,-0.028665732533502648,0.02055596219015514
ARF1,0.036501200341108465,0.0285572923471501,0.018350525143407233,-0.02377694105916102,0.09816061706121249,0.05727291655068819,0.005750002981738572,-0.055014656474168915,0.007817939373498742,0.036111866481884206,0.11098149353531662
DSC3,-0.01694034707797194,,,,,,,,,-0.016908413043781694,
EBI3,0.020718934223351266,0.0335701750665465,0.002776377064483216,-0.03561082019048276,0.020392958251152917,-0.0028008145954987753,-0.013168770922659202,0.0011463247708499295,0.0479108330613005,0.036923036915124254,0.01779778561627611
TIMP1,0.0028819978896391734,-0.030757907381516427,-0.03505213055320697,-0.03070469543479656,0.007313496848758963,-0.0025073928173207187,-0.09963223947997793,-0.030447925802668828,-0.006678190456548027,0.02705740800412066,-0.10390139707149235
SEMA3C,0.010964967300530537,0.06304586919678676,-0.0407943837903348,-0.005583957620662261,0.0360163134393488,0.03150198634897769,-0.03838148367136909,0.02837484338115783,0.05148818563422017,-0.010260166735495044,0.022256514671946608
GNRH2,,,,,,,,,,-0.018322569951183195,
GAS6,-0.09400919533956953,0.02140930299136019,-0.01524823537751898,-0.05105684164103424,-0.03059709244873642,0.020376757321070277,-0.06667921144138961,-0.01173406224514946,0.052535380735275874,-0.02644594389339377,-0.04689623030376656
MEPE,-0.022682659763948426,,0.026097601161598042,0.03246391709890251,0.06293243846775688,-0.013562967100532234,-0.027605347665945638,,0.07570497748194854,-0.023364752952273807,0.046695573745986804
SERPINE1,0.049481976519196204,0.04392585553174628,-0.013355548818732802,0.007878687664395215,-0.05541197240490041,0.017242886329619653,-0.09213504253852246,-0.07095300015171606,-0.026542402464124412,0.036366867212303915,-0.10675000250929295
RSPO2,-0.03013073095450421,0.00585446432151232,0.01908885761470424,-0.014806200719181069,0.016676044625565857,0.055967793527988335,0.13270331874874025,0.06904074640909004,-0.034609676338349334,-0.006122961119457981,0.05804484082859881
SHBG,-0.021942756955083093,-0.02766834079541017,,0.005277158718416046,-0.014016871726102558,0.10764739234890709,-0.0239010804119581,-0.013838111066052003,-0.024159451787550176,0.010090553950451471,-0.03573370686640585
LGALS3BP,-0.027271821987867872,0.004757143394900617,0.0290303395142402,-0.02938549500389706,-0.04201478163291522,0.0109973441396543,-0.07129791690888679,0.00461225056860473,-0.08983799423622212,0.029150732588347245,-0.09693976628459852
LAMB1,0.029938707392448798,-0.03691423623864119,-0.006745147718736722,-0.04148402374087408,-0.028810746027473834,0.0023162982519648,-0.0654817512871363,-0.04185922002538128,0.04983392576876456,0.02983324570996548,0.017549483699871683
SPTBN2,-0.01230433165986017,-0.007224430933724602,0.015787778202630866,0.01868983953180699,0.012263005762337797,0.02023166840627503,0.001720365148136481,-0.00728276139106148,0.010223154731735563,0.006525591623843059,0.060520238690173644
COL1A2,0.010649320738508217,0.020725730648198267,0.00132451590920639,-0.06962121704610054,0.054016827667596405,-0.0068429797733398166,-0.08745847196287711,-0.07620998965013343,0.006635293416879621,0.03142206230905498,0.03182686229915676
DEFB1,,-0.016236145376305692,,-0.013808110288644882,,,,,,-0.036210116569983505,-0.024574780750563026
WNT11,-0.024281018938839032,,,,,0.1626172420772542,-0.000683062265825509,,-0.0027421076793127663,-0.022439580840644017,-0.022062484632438158
LGALS1,0.0032853931539430416,-0.054183640624768124,-0.06951747894629327,0.0043169226751944055,-0.02186786415095556,-0.02684001977144667,-0.13272411984777424,0.013022545541370731,0.00248376981543238,0.047973403599951656,-0.12280551639309772
BCAN,-0.05732404490025145,-0.0029618195464951942,0.09093179971668112,-0.049100599165948146,-0.030762274126287723,0.025581928177923055,0.08685752534377078,-0.009509732135086818,-0.02621264163633864,-0.06770357244942529,0.021184234983482205
ANOS1,-0.03686701997226642,0.022732531395139362,0.02939529462788771,-0.054672287614059144,-0.03559042048078058,0.0414514432766442,0.056330061120653446,0.025171531545528585,-0.003623163180242765,-0.03163780628767889,-0.0008982189889882155
EDA,0.02048336005046296,0.04504587799043873,0.0810251350949998,-0.017175717116402103,-0.024023017452097825,-0.020365697893040897,0.020824502555590357,0.030823715104874496,-0.03418203055696989,0.06921339553079402,0.0136026273311883
FGF22,-0.02527760894744096,0.08402794234519184,,-0.020033963207508654,-0.020543845502587248,-0.015612958025832223,-0.02432057881629314,-0.025150946689502848,-0.010598020155161175,0.017386238892629045,0.03637508156055651
SHANK1,-0.024281017380027633,-0.018120343005439726,,,-0.011095212745647644,0.06304002044650404,0.10881223331536695,,0.0988674500809627,-0.0014625262616827946,-0.033282042586083346
NPVF,,,,,,,-0.01805331658977014,,,,
RAET1G,,,,,,,,,,-0.02108296535594984,-0.02031850479765631
TGFB1,-0.02387169155721306,-0.02431927229228062,0.050071880568574374,-0.02594501209866787,,0.035272964713298466,-0.062439956533011445,-0.015736771780550263,0.01949623498945744,0.018243400510146657,0.015424797454470665
MSTN,0.014126576122361808,0.05352941462533585,,-0.010221771968355877,0.022722151867063865,0.035586906360012896,-0.02044159827713842,0.025464135936189528,0.002235422588532897,0.011754048698748151,0.06636539287612238
WNT4,0.0042585950174453,-0.02122745849761452,-0.013093640530963685,-0.022080363844690087,0.029206402306735105,-0.017702504144092863,-0.018237188667958204,-0.01811942872225062,0.05768968953372387,-0.04014640424752367,-0.035013631804959686
TNFSF4,0.031364926358911006,-0.02658864782551354,0.0033273276249912117,-0.028515695735841055,-0.013544733590274312,-0.028100103191961177,-0.04030949856802941,-0.008720387867763402,-0.0284312051677592,0.02912457627233722,-0.04725029971968
NTN1,0.01830695575102134,0.06228817825828355,0.023038095120233724,0.01009223254666081,-0.038724477225282425,0.01681315554956104,-0.01837954647009526,-0.016392649239034426,0.024545163415926486,0.012133011507012199,-0.0526792239491168
CXCL12,-0.045720097173315655,-0.006041141097311259,0.06093093713233375,0.058146318558971864,-0.004683655204067893,0.03945977967348794,-0.04663747634142696,-0.010233904690078868,0.008930582122539263,0.04426517063840551,-0.01368538167687087
GNRH1,0.007727671823507376,-0.029293604621484847,0.025883624266440905,0.004776876659606872,-0.01128692524898718,0.0740955551065928,0.051347052590318264,0.03740760592927784,0.038884111718718625,0.09047126254673842,-0.027867505684460718
FGF8,,,,,0.031918381685540516,,-0.02722861591546675,,-0.030712775301829812,,
RIMS1,0.027866146231944503,-0.01306550560626823,0.030585158781878057,-0.009255236992200705,0.060054438862621115,-0.01159796048131581,-0.03295545344203725,0.08148832657865436,0.03238898955039391,0.03593743278242064,0.01913576849779527
FGF14,0.02828068436248733,-0.01571481544551604,-0.028862372763144323,0.010594469058258062,0.06523109825443596,0.014918220993488863,0.01873533623646015,-0.0384488021061678,-0.006131649030006857,-0.01215931364842672,0.08466917019174555
IGF1,-0.04345569676306962,-0.05005535923774222,0.012650468866487706,-0.0068195633530667215,-0.03806069184839036,0.01685046555823918,0.022606892675500263,-0.0495525835861958,-0.008625837239384343,-0.013888784614283065,-0.023836438629449182
TNFSF10,0.0005312945032204835,0.04230906519587508,-0.012364112907391143,0.03913351015425662,-0.017186810480840864,0.02988400385934968,-0.01419094814049056,-0.04855245331647706,0.017978318560279795,0.03732358332304992,0.017508053232830303
GDF5,-0.025081197103428165,,,-0.018305370900564662,0.12612892592705735,0.001320823573770058,-0.035894522510482606,0.08687487923676152,-0.010210227256442996,-0.021611874832965502,-0.054478267051206467
CHAD,,,-0.012008090607082723,-0.019553961011796784,0.012432174689785415,,0.16046563498185237,-0.020414584207716517,0.05535630025601846,,
RGMA,-0.03890122431246319,0.030224186635418846,-0.025830770033501406,-0.05823769847391159,-0.035684017666387464,0.038408973696433785,0.029055733581699952,-0.02866716058455524,-0.04529199550743416,0.008367208516830165,-0.017205721319337303
WNT16,0.004580983768119518,-0.0164829122748677,0.017181444413260603,-0.012031217154650586,-0.01520893245415971,8.867128593060813e-05,,0.1025557012673827,-0.015179418607098333,0.05543288950929816,-0.030854188690031654
CX3CL1,-0.03577975510099265,-0.016680579122046565,-0.0014871030408811282,-0.01811309865366511,0.00374353916936926,0.03300505139499392,0.0026227569188216958,-0.018712059386746298,-0.011237470034961842,0.06586105754385348,-0.005064135455191253
FGF1,-0.0029650985619765246,0.03387031403823224,0.04087251966567607,0.04113963068108965,-0.019420226340560887,-0.01790227473560296,0.03379120848862881,0.00043821213095575936,-0.036450445438970094,-0.002306958871721734,0.024149864995474057
ALOX5AP,0.033925732591189306,0.04443381015633914,-0.02953072371865254,0.019239569443423483,-0.01340959123019558,-0.013563069460477667,-0.08416602021538448,-0.07946263129885742,0.03458913875670264,0.006845732346200164,-0.05517385500531551
IL1RN,0.029666395018759804,-0.016648897452336612,-0.09025666133118959,-0.017133673090800244,-0.015493631470982398,0.007918218442211997,-0.020371288681190414,,-0.03349700771367809,0.0009414218775536908,-0.047818767799299194
PCSK9,,,,,,,-0.015747222290525813,,0.16450612311014706,,
NPW,,,-0.025647620514471912,-0.021861197885090673,0.029925835398237063,,-0.0284775037433777,0.035001750662366334,0.1131507949755988,0.05855609302287726,-0.028161169116212394
CXCL9,-0.03123012081421372,-0.026113771238393195,,0.05688233435245486,,0.06013354520292416,,-0.022093724139913427,,0.02032835385131176,0.015253689282869416
ANGPTL4,0.027204992450866817,-0.0026506424166520643,-0.01860853439510607,0.03485658273630677,-0.03400349104634195,-0.05367623745934491,-0.10103969211587953,-0.036687805537031284,0.06529877325518921,0.08280383922148259,-0.06956137427112119
UCN2,,,0.009704961280954928,,,-0.016804203537653137,0.004213451681629092,,0.005381116502576051,,
OBP2A,,,,,,,,,,0.06602027365162637,
COL4A3,0.00856580238009196,-0.04016631428008632,-0.007600200088223727,-0.03444710482145909,,,,-0.0316810559444796,-0.006537941333530508,-0.030722455965780986,-0.024356038372407653
NRG3,0.018025295381465738,0.004838500799643868,-0.026302492232065124,0.029837752836319075,0.004460979291694503,-0.027057261828929962,-0.04628770269416128,-0.05783580133680214,-0.03596587206863487,-0.05626411338396941,-0.002115436113030561
IL23A,-0.026801526437252903,0.0659622798247272,0.023066911024590082,-0.02210112537083508,,0.05319234962603271,0.011478740449266351,,,0.00404139870228825,-0.027276653403498753
COLQ,0.017394630464720444,0.001184793647625697,0.04937821333557865,0.026437615174149054,0.025743114672334685,0.04155933532881115,-0.016698779792745685,-0.04255958825510525,0.04058378886013752,-0.025173083160142405,0.0028906452432519263
SCGB1A1,,-0.01672619519411748,,,,,,,-0.017047325908704142,,
TNFSF12,0.03241892066246931,0.013610993030632257,0.002645629663037326,-0.07901806495165524,-0.02404364477136267,0.050278075283866686,-0.0013740651126648322,-0.035130176513725055,-0.03951513776787117,0.02145329212328148,0.0479818233377184
DKK2,-0.003407782398707394,0.08089490394290116,,-0.013298700899010371,-0.02213568481818182,0.061989807565126065,0.004251514830926511,,-0.019622221273796786,0.02929188471021045,0.04196458008585208
FYN,-0.0406259303561531,-0.006156133372857325,0.04441362582028104,-0.04595475325475244,-0.004822310658197156,0.018418862028808568,0.1116384644541587,-0.06263794652098834,0.02313444452536403,0.040555950088394126,-0.0022328035180769353
ACE,0.0162220373891698,-0.021969468112610593,-0.05641511199115886,-0.004889336122804136,0.04516645741795703,0.027390882459373517,0.04017422417503526,-0.058330185229258404,0.050251955497719075,0.034593745924511546,0.08825578693257387
IL18,0.009020064670324823,-0.04168286308746273,-0.010679564667878689,0.02034901068326639,-0.0033888289248481854,0.024450901116767003,0.0029095237725028297,0.04697164869083634,0.03182518711631215,0.007079645061486137,0.05515461661856943
PPBP,,,,0.10325047737627054,,,-0.019280952581864765,0.02480655068435004,,,-0.022772429131474328
CCL27,-0.017776047571312813,,-0.0239539379741093,0.09236735562498384,,-0.025228830659888228,0.06373683292877254,-0.02328159702329798,-0.01972948093004179,-0.022963275951512332,-0.04214074413246129
SERPING1,-0.07467359477879058,0.021943580055250215,0.0013504157780842457,-0.038044915049848825,0.03567574424196251,0.019745220844258764,-0.0054528747402050074,-0.011639490612702627,-0.02005602018908713,0.03995752208969559,-0.030907354764582402
AZGP1,0.007884527608277089,-0.06159881694190596,0.029921777383390788,-0.045011062580828834,-0.001962001988653619,0.032407896853943505,0.06031083160343136,-0.06597982784467608,-0.006008887050314814,0.08144090876762747,0.005679620646451136
INHA,-0.03409431558183886,0.024153832887532586,0.020157117857486116,-2.6448984587375844e-05,-0.020433950580905504,0.09004246495363705,0.008956017596939026,-0.0188349481239674,-0.027955022082755823,-0.024694466494103035,-0.007092922292054965
SEMA3G,0.031063462954136346,0.05281871435771672,,0.06068908480915634,-0.027042124953080622,0.019609168007695386,,0.040979943087837464,-0.008636421256398165,-0.046907872770972386,-0.003315283184410079
OXT,,,,,,,,,-0.014275359938920859,,
COL6A1,-0.007289723505294089,0.011889307628901785,0.02095913055995171,-0.047501068200266165,-0.005662827500684992,-0.001831514062014576,-0.09742476914804978,-0.02576711659101763,-0.019520667509339104,0.05544559467746996,-0.06160225852393623
FGF17,0.007971308422063316,0.06981276503775102,-0.035251892410293265,0.024636756369853012,-0.021616208441511214,0.023403401938060196,-0.007011318251233308,,-0.019673797233253715,-0.018094091751172547,-0.004384850496131047
TNFSF8,,-0.01623614704781478,,-0.01258928604416143,,-0.015858008122131433,-0.02092128488653011,-0.01686462705118643,-0.015179420610626899,0.019963030884679125,-0.025643607454874675
FGF20,0.013291116428479473,0.030623285462497356,,-0.02575363673365564,0.0933690836820349,-0.010787355837790134,-0.0032171840310349434,0.0653831049124668,-0.030712779205805906,-0.031150236917734254,0.006963512039365488
ICAM3,-0.032150675821828595,-0.03415163278257417,0.0017390473065744358,0.067820085711953,0.03589749529575642,-0.024922324740767107,0.006527332723502339,-0.03857338663745898,0.02629369203514228,0.031660575131255156,-0.0030620295646235076
LAMA4,-0.004294807250545615,0.0019006044492605775,0.05221863225954599,-0.012370951186875282,-0.0221437102038894,0.02465736669460302,-0.061255570898344595,-0.06036207569952751,0.006119455705744221,0.0387637062866214,0.031144405050351275
DLL4,-0.02784895086366389,0.034762425339217584,0.011370154344696829,-0.023652462911544613,0.06351279010421325,-0.011611881578493785,-0.0049994671446345965,-0.023742406345913146,-0.003755697081136456,0.07412253921821178,-0.023870763741011533
SEMA3A,-0.0363806085010547,-0.03056695306456346,0.08255660089816613,-0.03663239198273257,-0.014402823267096595,-0.0163154109766749,0.018514181014111838,0.022894825505147192,0.058253179085443696,0.009255646011283437,-0.01904624936785943
RLN2,,-0.017436544952425394,-0.02698209524149659,-0.019310003738712497,-0.015911887680159085,0.03880530326423986,0.044082731363661976,-0.028080732630222413,0.0054938860750510365,0.11880861162325204,-0.0003684015676625156
C5,0.0650200589144742,-0.013894994856623299,0.07712794115477054,0.007085303060754028,-0.04135429186553538,0.02208361838727982,0.019708274591931547,0.07531662560096,-0.04064350120680451,0.07230402011322946,0.035770761688900456
COMP,,,,,,,,-0.02019584311115804,,-0.02579684656913124,
EDN2,-0.020084116236249568,,,0.07033393415143524,,0.015092823583276715,,,,,
C1QA,-0.02151686571854887,-0.03479218021287241,-0.0566232698393689,-0.007201389096620704,-0.047260313634275186,0.027325799232948353,-0.04879286322627309,-0.00235431756268713,-0.011237155253825517,-0.014848295893489015,0.07161096293912797
UTS2B,-0.021492268391954245,0.04536916363111853,,-0.013808109277912867,-0.011844247459867518,,,,,0.015586599699728898,
COL9A3,0.02778026540466551,0.019800320061416632,0.09141917649816196,-0.017341273781192486,-0.01424754765142748,0.021384324770519006,0.016802570198864008,0.012891901607502622,0.0009541393068168288,-0.004616815074322681,0.005923139771591857
DLK1,,,,0.08498853844810102,0.018708370526866136,,,,,,-0.037866824749628235
HGF,-0.013975332850837643,0.06132269691246644,0.024016278754684768,0.005615311669323904,-0.012954742509914966,-0.02972395654715194,-0.030486940041814268,0.0014176237740356552,-0.006110992265162757,0.07105122081046164,-0.05082454978484752
P4HB,0.03938492341241912,0.02292591156632381,-0.030245603534786048,0.0034304330551295677,-0.03382985334128133,0.010213953787220353,-0.06733654053040727,-0.033826361501979936,-0.05275631471392694,0.06681495056601633,-0.10766331315780382
ADCYAP1,-0.018676330200329987,-0.024640011129505115,-0.03756609804191798,0.05816962393455257,0.06359622363160092,0.05046528048211844,-0.04321843922216381,-0.034003542611961486,0.050320695086278344,-0.03199163592817683,0.02436508146857272
GREM1,-0.004308358059707354,0.042808321735108,,0.04035123904152753,0.028100334112919675,0.008672001230762557,-0.011282731393606674,0.06482489662440302,0.013225977563270748,0.0040996333587073296,-0.016299458481057825
EGF,0.0002406417912173903,0.05393820156826078,,0.034037223737711536,-0.01895518565081026,0.022454002634150448,-0.01768831513431875,-0.00855476485956969,-0.020962254762511692,0.0005417402836114336,-0.0007132342302309015
VEGFB,0.020761865618253664,0.035257636221202635,0.013210291744471676,-0.0027899508759110046,-0.009570748130054655,0.037188620096270664,-0.04603502993464687,0.05542636643629681,-0.003498617827973825,-0.008837977290360177,-0.03071318782400042
FARP2,-0.022166928057339236,0.041286400323719316,-0.04464171515962331,-0.024866531909156206,-0.025578175947904364,0.01974329795788049,0.027283230524412668,0.06446968067998127,0.03581535224017226,0.04781852114721053,-0.06685574557626357
BMP3,,,,,0.002436950647117552,,,,,,
IHH,,,,,,,-0.018937609958549907,,-0.016446954954870568,,
LAMA2,0.010256284188378125,0.07035467569197883,0.02774464896033379,0.01909422826981318,0.04739420615181403,0.029370401628640824,-0.005230781600080784,-0.0702708887782423,0.01644869903168521,0.042656670927004016,-0.02772869803610408
SERPINC1,,,,,,,,,-0.01624219584188838,,
NRG1,-0.03727428389155054,-0.0018779976317967798,-0.002935209447797899,-0.02546439329537554,-0.02195604144866961,0.012828017356680071,-0.030482754324860705,,-0.023302855811307626,0.020298232760983654,0.012757730621587809
SPINK1,0.05232337240220268,,-0.025024707114899125,-0.02251319895096935,,,-0.03993033453564146,,-0.019964927173345175,0.00031177833956873643,-0.031349411785367376
EFEMP2,-0.062283688851346004,0.007999835368536332,-0.007175726772853692,-0.015728101140493316,-0.023443374316021674,0.055997304760697024,-0.09367583409073402,-0.06973171664882188,-0.03202632838139308,0.07493914881720858,-0.07323766716775541
SELPLG,0.005752353522804351,0.05472053759435818,0.0459200206036108,0.03952536010285272,0.01664741377188322,-0.008926267909368584,0.035368253832839106,0.007122901372697208,0.03508503717321376,-0.06543322694871744,0.02287379287118836
GDF6,-0.023501525351406496,,-0.030154647765202106,,-0.023636108528385383,0.05543347555603668,-0.02601824600847837,,-0.039562471234733984,,
HLA-E,0.007288313224938637,-0.03180236377856839,-0.03726386200857948,-0.02702040056248306,-0.019333463800087877,0.007628528666185338,-0.09059113210056999,-0.0037596579448869565,-0.038236551844868474,0.014642959487067361,-0.013651233088170516
PTN,-0.050887805430450524,-0.031178685429996092,0.08435737079118752,-0.053998426085626695,-0.04546177380865083,0.03689759864999092,0.006364754907315273,-0.01784173848916401,-0.01682494124072286,0.007259730538389115,0.00538968161513504
CD274,0.0183379453075041,-0.020669010722657914,0.0025053420607052163,0.051128436264081735,-0.02642473527027242,0.046259679863415004,-0.0105456096843586,-0.0333494697901435,-0.015109745267684918,0.07660969076576328,-0.056342053010889126
CD14,0.010027234588687355,-0.014019908056560927,-0.017781339315081954,-0.03233362777775739,-0.053373559908351596,0.012817585970474233,-0.04626043048453537,-0.05326941695423275,0.023733437317847057,-0.04119573593960592,-0.061442336086799075
SFTPD,-0.03240649715621665,-0.027668342714443447,,0.08988737652553065,0.027244333665694512,,-0.019400684793030067,-0.03661310145522155,0.008516339021456347,0.010207435696050749,0.08494874400102047
SLIT1,-0.0874945004932181,0.05258960580290341,0.07925498048097585,0.0008703263547629605,0.01840369887862417,0.015362620343192484,0.007507858482207018,-0.039184743487828515,0.04161350576794093,-0.02620878996136149,0.09330556966804705
LPA,,,,,-0.011844250429267558,,,,,,
CNTF,,,,0.10361736426351024,,0.014268095540044873,,0.10104945107472948,0.006027830635993919,,
BST1,0.04245292873760421,0.04757491951804015,0.05719074260859455,-0.039097923008015185,-0.01907250427169945,-0.0053793118972333505,0.0743749458547077,-0.0017661776682183015,-0.04514350645581926,0.10547230886738167,0.03965754617935312
AGTRAP,0.0258762603213861,-0.02565102552698024,0.025023271517830608,-0.0009168410894380723,0.03576726483886968,0.01588211128504241,-0.04247367734518578,0.05035781581481409,0.07325039510229625,0.0046858796339195935,-0.07107381446373354
LAMC1,0.03367092176812457,0.018580373423595666,0.060287503354095925,0.010372641662175858,0.02612372903173351,0.01581563662958666,-0.06564001410500292,-0.0034684162970387055,-0.02991112450159794,0.029528515330737578,0.006482412443393285
COL6A3,-0.011017519243132661,0.024665843462993338,-0.04922009238657726,0.004613140979003447,0.004723717785509879,-0.05802689890147353,-0.07296171021160427,-0.048559161584080184,0.01732705106965166,0.03324076612485362,-0.054967116857452855
FN1,0.048060721235571875,0.0689814283673727,-0.09541730066688807,-0.048859293235695406,-0.015156275792430866,0.003814287420916859,-0.10060305933130614,-0.09689108552841065,0.025675494222051027,0.061825355506756774,-0.029859744311148018
MIF,-0.002712159972290416,0.014984994497558083,-0.04909700913673636,-0.0006944500363048411,0.08000581066023506,-0.06164583612513902,-0.0880173290146024,-0.05796756409461414,0.07486428884788127,0.02407296926891042,-0.06599583642252663
JAG1,-0.019622559722570928,0.027457026565971432,-0.02969604799870396,-0.04155442193633093,-0.0018947618765895792,0.0111105457542321,-0.0048564965963787485,0.009917140906099728,0.0024812377933819798,0.08870226241407937,-0.05877357704057295
NID2,-4.7072765812488835e-05,0.035121059769184185,0.02266745521286551,0.007398643374491736,-0.01373464544245211,-0.0008310589616119107,-0.020500047694459643,-0.054609016389743414,-0.0033275802331224997,0.032501027118353586,0.04539389645537203
EFNB1,-0.057470011836967934,0.06725499066747609,0.0023896666460882666,0.0021771945883732116,0.00670063127986464,0.025068848942896054,-0.04350194396413722,-0.05862765774208064,0.0024164872823631656,0.036254451978443826,-0.012800526069032439
COL4A2,-0.004692491477354738,0.0368849508273893,-0.029783022508377353,-0.04773266864850035,0.0023301162681913954,0.01852172042244745,0.0032206013596640356,-0.06591848396993846,0.02210312197767217,0.04565895582926597,0.05374901640792268
SPP1,0.07396785118810506,0.01827414856278401,-0.09740386167156814,-0.028727180058734033,-0.06064135287320772,0.008247983736330159,-0.0726716211862392,-0.0217853835104609,-0.018471350618092894,0.06414259866667137,-0.07599042629484684
PODXL2,-0.010502767853691078,0.02794125430251737,0.06840651424361677,0.03332900841945081,0.011076402666966089,-0.028530543699350992,0.018294727119319745,-0.04577715316063604,0.023703309933052565,0.014872184791326138,0.07228641478880243
FGF9,-0.017824069122716685,0.00011193696165572508,-0.031067487353445836,0.02350793118520798,0.061892176730755116,-0.04946097343562466,0.037921939806585724,,0.050099015275941856,0.04070052525918698,0.044680312689392564
ITIH2,0.028829262096912923,,,0.055176855200117364,-0.018837221266215606,-0.02074720874182436,-0.008608557086975575,-0.0007774883370237912,0.021666297085120384,-0.017768734156315386,-0.02257089316134635
ADAM10,0.015310139672394606,2.4344656134413934e-05,0.07354237434909651,0.03354509594270677,0.006078970422197958,0.007479531245660142,0.03770851049516329,-0.023387589462595133,0.01122637699036892,0.03285693841407091,0.07577747081742471
CFH,-0.04426672078338702,-0.028519801939695312,-0.05768237535118775,-0.026129779615664574,0.013588096382090548,0.009334368870244155,-0.003169572562540827,-0.08626826946644493,-0.019398397181842213,0.06039827285530306,0.012773933075156433
COL4A5,-0.023380185671386545,0.02157439148527711,0.07510491225748298,-0.031771967573287714,-0.026914398242621044,-0.030828087397529864,0.01750346227639297,-0.020986816021820124,0.02488435683183389,0.052455633299203754,-0.011983794224394042
LTBP3,-0.0044619073999287015,-0.018441253348298263,-0.013612257606903336,-0.06834464166511232,-0.02281769216773109,-0.0401573168173063,-0.1154034864156724,-0.06618913957378031,-0.04449093306057084,0.03038410781924876,0.0055863512038078645
GNB3,-0.006287953235102063,-0.031184922917201728,0.17074775730152297,-0.028538847565472952,-0.0020574386632299137,-0.008843515356799765,0.09284682490476424,0.0056631619718462345,-0.0083989393389834,0.08126293011530089,0.0185137869578924
COL6A2,0.012123628760160677,-0.00969474404548324,-0.02639323039275786,0.020644277701931824,-0.030622785871353163,0.0024120298389477047,-0.10265397151154973,-0.08836499103283071,-0.018138821329206304,0.04092419382311724,0.031183471387965508
GDF9,0.06668826170351276,0.035995812300554195,0.05536663742696283,-0.0203381624536101,-0.024023015755095623,0.02585656111711099,-0.029666481638481304,0.015226328359683043,0.013100044707719574,0.10393763419259497,-0.006361701587676834
NCAM1,-0.011489155200633906,0.010574749615123427,0.044996248120729124,-0.0409214130048576,0.05251960786165773,-0.02654661662906133,0.04491779709905232,0.021760162567102937,-0.013764903736634406,-0.016317522468553593,0.056962759489656796
APOC2,-0.019662224387720712,0.007169235497891966,0.06565269287619478,-0.041734133968320826,-0.03912887193359604,-0.059394547397440385,-0.025871657944659822,-0.002074436447484545,-0.004948148654183421,-0.03736818308483023,-0.02964627915762216
BST2,-0.05131735687917995,-0.01341278670502275,-0.010764129403314839,-0.07597837469490211,-0.0028892893450929514,0.04547125537268487,-0.02959741089540106,-0.05801140842210659,0.07610154969580647,-0.033915079093754665,-0.010416426635603705
COL5A1,0.017568029527193038,-0.03960809440688322,-0.001189156306212745,0.04884490289486198,-0.026559580186252325,-0.046789177041152964,-0.09145916376100505,-0.018889735387119667,-0.012609137088712894,0.07135541459225607,-0.03657204959438809
CALM3,-0.060634155536071516,0.0015815390570916537,-0.053062955030025456,0.008030293760039334,0.031901108319002135,-0.020801635749795044,0.05050749955312836,-0.050697318161476115,0.018992111787754524,-0.04648643416812018,0.10825359360613113
THBS2,-0.005617035883769942,0.05278673211037264,0.04782458982523006,-0.03125916677552178,-0.03706343491885898,0.014017427795302117,-0.008480638442217288,0.03904609944852165,-0.01449081552973585,0.024788951974819944,-0.012296392679027606
SERPINE2,0.020953104603973514,0.015495442912036564,0.051010896250001166,-0.06596527144618156,-0.03849223182581988,0.042482251569772304,-0.02734184161110575,-0.031349906891643145,-0.0391340476423376,0.03519718613762687,0.0011693981957631577
EFNB2,-0.004617420418955154,-0.03215522925730001,-0.001211358686355477,-0.04403687591564854,0.038243822090352285,0.08318206312292128,0.001866872083994202,0.014371790958673756,-0.020124618213500235,0.027052982743082144,-0.10612372108215391
PROK1,0.021760857812657398,-0.021227459832963796,0.006422967189284876,-0.013808111173035579,-0.01711037531183789,,0.015006797332097987,-0.017376675397703448,0.056998388907640356,,-0.025433025421652038
MMP9,-0.022882084038552332,-0.016482915424546978,-0.05985780786633864,0.003055701973546031,0.04808750189559981,0.0008703677265792279,-0.023051321851552203,-0.019215362179598114,0.016360747147712282,0.08373517383221422,0.03859737303382638
DMP1,-0.02407715680928011,,,,,,,,,,-0.021577397351419315
NPPA,-0.013027630540696734,-0.03918823795366328,0.08567379134957717,-0.02067956749360137,-0.023705840509648794,0.05324812129060973,0.04720729439585443,0.031263293672531396,0.07200661986925225,-0.022627329382136328,0.07410205402921684
APOB,,-0.016726196866487394,,-0.018176304477107334,,-0.016337610050700762,,-0.01906795733618483,,-0.017151710820072098,0.05693309302115509
