,UKF248,UKF259,UKF269,UKF275,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
SPINK1,-0.024135055804103293,0.011656407819667088,,,0.046657554727775025,-0.01962735731848291,0.04905254488247242,0.053353485175068174
EFEMP2,0.009117421669738135,9.394792193461215e-05,0.10761753623166213,0.04417284360406301,0.05805688247936813,0.008916050369626007,0.0028634540437505224,0.017595955303942545
SELPLG,0.02608905658474393,-0.056969343593024455,0.008440735665047452,0.01394892894788853,0.023069041513645215,0.06750753941199948,-0.038569546611672334,-0.0421420265146406
GDF6,-0.02305775957644467,-0.013929747709425724,0.031645173415119236,,,0.12303238210950365,,
HLA-E,0.0038379138986622883,-0.029444780646518138,0.11517414750503456,-0.0032217467696954135,0.03517916483805689,-0.07069272176967852,-0.09276061911022483,-0.011066597134666685
PTN,0.06300117508416268,-0.0436948975698799,0.10509328644551004,0.06407863601780056,-0.005084185217503329,0.02204577484548001,0.09469203894477544,0.015779993987584107
CD274,-0.025897441617102907,-0.02835880587321412,0.04882533536567098,0.02693209565386295,0.02418823724904442,-0.001034124366893246,0.05713896907952362,0.09278576944736573
CD14,0.004239882625196791,0.05049675882440246,0.08880215293991485,-0.020803451491182012,0.05970179021857708,-0.05348020997885377,-0.03601121165816011,0.03877170901986365
SFTPD,-0.02191630130504806,,,-0.025719425205705755,0.09906623756884136,0.027651036865223945,0.1357974574753867,-0.026938764741664577
SLIT1,0.020158932216930867,-0.0038661128768812405,0.026550265884392868,0.03844508364519259,0.08106115982138438,0.0004941436336872681,-0.054007795283212534,-0.04834955467267727
CNTF,,-0.009801198787066052,-0.02747495406269494,0.07484340108521272,,,,
BST1,-0.045438906737950896,-0.022302838180700307,0.12262203841039422,0.014562403926130245,-0.04547511653890247,0.006792669514553185,0.03489138425632632,0.01022857598242916
AGTRAP,-0.027073755971637154,0.024147611415147822,0.05746144562616476,0.010696866095349651,0.0393254165679368,-0.001523957320178026,0.05460251573723871,0.0699413388471521
LAMC1,0.047324201824081216,0.03622676181424733,0.0873278680422266,0.020418336425462865,0.11961280608085294,-0.06784842624929366,-0.09059418250391024,-0.002569278816028617
COL6A3,0.007569312803117808,0.011298027494112801,-0.013940019970587232,0.03665927466023432,0.09672516444590684,-0.10570918176614615,-0.11419899026907018,0.06898488519622546
FN1,-0.002005134008368761,-0.022240843605172717,0.07957623266798451,0.02812546996231952,0.036004810789684365,-0.06963560174821788,-0.118710444126447,-0.017898142453524283
MIF,-0.046363926341908154,0.07644112865094733,0.015782130423288517,0.011176029904950301,0.15186692174430175,0.022469280746579893,0.0757857588733473,0.08582491035739341
JAG1,0.01766485211562148,-0.032934575861094544,0.05449402193882516,0.06015769750290881,-0.042723150656411274,-0.024697519367211707,-0.0022357716726468546,-0.0027500201801749042
NID2,-0.0013830063584421809,0.043999148959731005,0.05124109188374667,-0.0006442449346622273,-0.002958525615705494,-0.018600092609931135,-0.06185327452390264,-0.00041902763040064963
EFNB1,-0.03401976608508794,-0.02261466360204413,0.06694327681383715,-0.03369155561942648,0.07693559430261226,0.0023517319318764026,0.0144987046896604,0.01925588708162596
COL4A2,0.031124424273678786,-0.05078667173870463,0.09409558031073206,0.057104655353982015,-0.011613673428242061,-0.08119869955775695,-0.14748734590351897,-0.052524418734868863
SPP1,-0.07485800918491874,0.09451802422568413,0.13660724308363847,-0.037807258380897914,0.07642017337748386,-0.035455381579161144,0.0439696791725282,0.07001615219193269
PODXL2,0.045128261863075565,0.07919413329748495,0.05966175841439425,-0.024612764052880425,0.021074687651606142,0.06808829828525581,0.0853638366941824,0.016700948184984108
FGF9,0.030657981862143815,-0.026836004497281754,0.004488151078744965,0.023763977858383037,,0.07062640218648883,0.07603905000121892,-0.021400978962085974
ITIH2,0.036214827321743574,-0.013094779945492683,-0.026752245807787643,,-0.047094349717565626,-0.0380528069182153,0.012083285098624039,-0.054508426283987464
ADAM10,0.003370129785718419,-0.03748926664939102,0.08854891030496159,0.019398381128122814,0.01111347165195159,-0.010083376224366683,-0.01323212075701145,-0.07935717834783383
CFH,-0.003241191219850846,0.020005951568945458,0.08521891654559899,0.030198797875145827,0.13713688039517377,0.002085436256621779,-0.06008207698132993,-0.005734378130745371
COL4A5,0.06882690163074634,0.029234287059148992,0.03200041815309944,0.03878783182644625,0.011271982100891424,-0.018202001294644193,0.06638484169261381,-0.010674461948779709
LTBP3,-0.05943635803077074,0.03152576370829967,0.04612554898382228,0.029761307157387496,0.07850236081876948,-0.019174928149834125,0.05700151704627083,0.008158797165723266
GNB3,0.005764590380267412,0.052103036053855974,0.044220317136747865,-0.008003177151434794,0.024895045251863143,0.015022304532067961,0.039091307232619284,0.006862646611243803
COL6A2,-0.013295344511080713,0.04590418413774063,0.056287661110809996,0.018481526179321816,0.07031225488730072,-0.07239660518880252,-0.09668590159447614,0.026600627549030382
GDF9,0.03860433017638397,0.04298441327472151,0.08729544113475074,0.0731846346199662,0.17768303273373082,0.010771083736567297,0.03395398624285445,0.08515760641018343
NCAM1,0.06640702039217893,-0.04085802520813491,-0.046544596196067066,-0.007051931110065885,0.03406926672187649,-0.0417668171971713,0.07934381516404326,-0.00469002327871046
APOC2,0.0056699659722727926,0.05562791837239707,0.026065711098928756,-0.0213464751054688,0.03430452126841611,0.056181499195628405,-0.025369470317101534,-0.007072229919541187
BST2,0.06961360999176577,-0.0060419612414436465,0.11486576930250733,0.018729413747305575,0.01464601413101089,0.03824499307783887,0.023869768155457747,-0.008263580927483806
COL5A1,-0.0016461911580861511,0.03580891467105798,0.027680265571464226,-1.5705400005060206e-05,0.012610109051957833,-0.07327728221912129,-0.09080888726419928,0.013411390281791535
CALM3,0.04439526207437343,-0.03868838846297884,-0.08859634759597292,-0.019829789276370257,-0.04107577469429792,0.09362547342070159,-0.043539204992254436,-0.07361163900630027
THBS2,-0.04545745898065382,0.08756912935799306,0.08224123659137257,0.005106732133041045,0.04295018813766771,0.010575453267544844,0.009891951675894226,-0.007591079502457253
SERPINE2,-0.003651571088350668,0.06953964025083398,0.02941060620110646,-0.0020171902368835213,0.15016622646555106,-0.052598794204536815,-0.009446316959286468,0.02510988205896782
EFNB2,0.001949109645136841,0.006831248869341605,0.027950404921868944,0.038582595301526995,-0.04116232722256235,-0.025221324036979235,0.02410260921665001,0.02320833174043369
PROK1,-0.022232588298816473,1.9148126851720656e-05,,0.006879587630931593,,0.2230107956098268,,-0.027228991147270547
MMP9,-0.021597407748107613,-0.022496335651365836,0.05358758254985881,0.044801142845947356,0.0218111787625966,0.004122241936625869,-0.08908310509215692,-0.006886898305216772
DMP1,-0.01628322310360672,,,,,,,-0.0018123889897086307
NPPA,0.004359527970749166,0.05916574671074713,0.02614729538243916,-0.007282856251194771,-0.04068384637102875,0.0854377152649466,-0.02142017209225619,-0.017527857807097626
APOB,,,0.08614291569383065,-0.025912169836389245,-0.030202098712043445,,-0.0162366751832677,-0.02722899071974713
C4B,,-0.016720211823025723,,0.04988040476260211,,,0.07476771344425599,
NTNG2,0.022598375387874542,-0.02134825107193933,0.040567507847267696,0.042963700548062374,0.02538494042515582,0.033610818451166036,0.05550112122169912,-0.037927055027279576
LAMA1,0.02527362128003146,-0.020004585872912227,0.08141937029364751,0.07005157089573365,0.011270300132754955,0.04848353374985453,0.008960257968921416,0.025391550809174927
UCN,-0.019812343308084866,-0.002358993405574446,-0.0019777591468173295,0.014755946541430717,0.06915963468495955,0.05491696261103436,0.09953974196035102,0.05449398958718494
ARTN,0.09062120734925698,-0.016634037598475735,-0.03191236178266199,0.08283358151747439,-0.03414104440478651,-0.029381209687470034,0.022226161434903236,-0.03926797942746893
PDGFD,-0.06378964012072873,-0.05666876974423149,-0.04503739851388741,0.05184977550765022,0.013017341357521221,0.013149621934353399,-0.017790081023229015,-0.003570590524835619
EDN1,-0.04930700971427913,0.020927775452542194,0.13632984202366835,-0.003914866238542384,0.15021782124924626,-0.01304391283150527,-0.011533605901997682,-0.025168994141922772
ARPC5,-0.02802953052454062,0.0013403265311385585,-0.045587341973344596,0.012958621338694108,0.06689227301077423,-0.01998802655471875,-0.008881425159766544,0.04583986784446575
GSTO1,0.007597954253388046,-0.00953435282177364,-0.030288606447232753,-0.020403776427194497,0.031140532350728514,0.02228402624010067,-0.022427622265346666,0.007483150959522041
PROK2,,,,,,-0.01901833176164167,-0.014804069943045553,
SYK,-0.004391427335856264,-0.01681066080422823,0.05417344066832293,0.01075961155259787,0.09100580726237396,0.04416912508160323,0.009724052071026806,-0.04138721931329255
CD40LG,,,,,,,-0.01755886604389163,
ST6GAL1,0.033892699751390774,0.016114688489978376,0.00749137925536504,0.020015485247812152,-0.03275728552288278,0.02090330722708677,0.007200691688348218,-0.03227615277831935
WNT3,0.014780408669868458,0.014352034178330633,0.0010026671357064626,-0.004294270303257046,-0.03925609416412184,0.0476652969213956,0.071863257027848,-0.01616494714269391
HSP90B1,-0.003997517045117485,0.06572972208084199,0.019684034563559057,0.012206719061444833,-0.03241776778184284,-0.07011790946688756,-0.07913575161174254,0.05426932608019003
ZP3,-0.023957076379472,-0.04875787706934447,0.03284079236896383,0.009373914327835183,0.05241438059959022,-0.026913936019593687,0.08839647774410932,0.04106022299372312
ANGPT4,-0.012738050927949237,,,,,,,
NRG2,-0.003482066730962424,-0.02826301106812207,-0.010011002164737139,0.04938106650003269,0.015285056291426345,-0.012645240673610452,0.10217653110473271,-0.020647784195782944
MELTF,-0.01841883736548112,0.006220511435727866,0.052823664471224954,-0.00863862450469201,0.08423589356205445,-0.017721095257435586,0.025889086340649924,0.017246037703674784
NLGN1,-0.007566853940320288,0.004340070475783179,0.021709720833170073,0.017228968175151602,0.09904359891753187,-0.00787352940427217,0.06147060249724853,-0.043564708760789425
SLIT3,-0.04165224021710463,-0.02295362922418886,-0.06536605934369147,-0.01447973861663841,-0.05309192604805715,0.013184573192453641,-0.03555862010507974,-0.018531215787768406
CCL8,0.09208725067053546,-0.030338894502212645,0.02973375669825955,0.0012368252275945476,-0.02825251315154308,-0.03168997255824573,-0.046432941070442164,0.08007845878067832
S100A4,-0.005684655932573114,-0.036395606234346914,0.1391430655309905,-0.02269610785935809,0.10341233201429934,9.111982350180165e-05,0.02335667482996055,0.06110690689641826
TNFSF13B,0.034324915121933315,-0.023376167040344908,0.03706925378651467,-0.00025971157857448095,0.019203333258872517,0.02800305284289344,0.0023722883549978048,-0.031082704647326532
HSPG2,0.04749655111203295,0.007559693847404606,0.08469537541027287,0.009018712358170049,0.03888386698219825,-0.03857849463710505,-0.10009272099556232,-0.05064261848663913
FAM3C,-0.02070478468198454,0.04421694400113868,0.09191908989525914,0.016454737663344998,0.04900530055962247,0.04741330230314295,0.05538703099225785,-0.008784927884389856
FLT3LG,0.05382080924823014,0.029438029673220255,-0.03641550415659365,0.08611604263524979,0.06868466941640139,0.03505199505064758,0.011858708280009279,0.009774790356883646
A2M,0.006722788438349165,-0.0206434232640864,0.012161079134531325,0.10002036562314094,-0.09840959798505713,-0.06622511718260808,-0.013108779138144596,-0.019484328176140247
VCL,0.02734783147186807,0.03311533803742385,0.007376388680951355,0.010681018001334485,0.04735429006476698,-0.02869483115219215,-0.10517958097517764,0.027345192814373302
FGF2,0.004520772452833409,-0.01933946748155385,0.04117325693370537,-0.04282874167772128,0.08366835669913979,0.03191444403322414,0.040673562289522486,0.03934010079678349
AGRP,,0.02545132953032882,,-0.015142171525777223,0.07331588349585894,-0.014481555740981287,,-0.020323500740859368
CNTN3,-0.027256559134821515,-0.02347417884374965,-0.05848385223389298,0.01253020870161015,,0.08527444032040185,,-0.007213631589445768
RNASE2,-0.028509946968008452,0.08927088455226044,0.15694921683799584,-0.052547461656845956,-0.04154949872942268,-0.011098451096933788,0.04561653514753054,0.015407859312193978
ADM2,0.018921015671576585,0.004169238464417034,,,,,-0.0166883313542551,-0.02175329524113399
GAL,0.019827612809840925,0.0009101446645966429,-0.019696251373551642,-0.04392837355774206,0.07718361899587887,0.002059754880401786,-0.016463962707196744,-0.00991705248665002
IL36B,,,,,,,,0.09332465683759199
CXCL6,-0.013582753853614342,,,,,0.03652571469246054,-0.03015333043505267,-0.010054408279912958
PDGFC,-0.008060842028785403,0.036163749799810664,0.07219287265449344,0.06445583622753391,0.014031429603305699,0.06422632358047793,0.1051706244364792,0.008076285735773599
COL8A2,-0.005951720387178433,-0.015091549612205773,0.06402963191460938,0.0033219504923964723,0.008476779708863364,-0.01314240557546699,0.055528031600067786,-0.04872548842691088
SPON2,-0.02164812337944616,0.05486926992528267,0.039771112995288085,0.052876246139825084,-0.021016116088736676,-0.02143794919357552,-0.07663844692279569,0.02718822280472961
LCN2,,-0.014720873541461893,,,,0.013336372412241069,,
SEMA3D,-0.012911185786655703,-0.023149932004914022,-0.05041105814850763,-0.029856750308794068,-0.036130932950226284,,,-0.02699724431168925
BMP6,-0.01557701668635037,-0.010485319562548301,0.043091188891660234,-0.013836101990018427,,0.04850642591683667,-0.009747360795129547,-0.022301396718313587
TIMP2,0.08327563465121732,0.014280049828166068,0.04161730454956044,0.07352945055063301,0.014664363942873293,-0.06851401882502438,0.0011321341224887712,-0.07361892442187508
EFNA1,-0.0374998199555469,0.04921339620959986,0.018975462782219243,0.018110017298115712,0.06359080926940142,0.016397898334719826,0.008986609761344019,-0.012956246677444576
S100A12,0.1114383582778617,-0.012091700833226625,,,,,-0.018186149874247413,-0.019108245174418885
TFPI,0.008923591968527426,-0.03145199567439783,0.039897124279155156,0.03347224434297755,0.03489548139884843,-0.007352154469842537,-0.06265427923214514,0.01382552259309789
GPC3,-0.035931182709874415,0.0033901999178455097,0.05485742137529185,-0.018149723049072124,-0.027022109598101845,0.026505252313929525,-0.0011626765239429503,0.07631500791422914
NMU,-0.038238555929131765,,-0.007651279099288092,,-0.008219381692540495,0.019456605223080417,0.014753326382966421,-0.0027627050494080127
SCGB3A2,-0.021271570821119627,,,,,-0.009589683835027757,0.0400364026745936,-0.02230141668065334
LAMB3,-0.022298351576542936,-0.024004566537460796,-0.010502755121729598,0.042082260202227266,0.025874085172546874,0.009459725291322012,0.01589856171162209,0.017491503185091666
LGALS9,0.039536326702403195,0.01595250388748608,0.06816631299792905,0.016647392133827172,-0.007490196083325481,0.005428010606544281,-0.018677407655055718,0.03496097067594327
VIM,-0.06915276755528199,0.07287813909438393,0.10482437244997585,0.03603304099241239,0.17186709103863715,-0.03730604402530357,0.11095254239790348,0.020776442998379985
PLAU,-0.02312648544105735,0.009442178600383327,0.13262738382393227,0.03241296587076539,-0.005283596556897375,-0.10063562771134975,-0.02634104440695024,0.02590831138051266
TGFB3,0.015359621978563205,-0.017691528056447185,0.011656309629795155,0.02029648275699832,0.028208785768038473,0.015437067640343844,-0.07292467450388347,-0.0037195764661633692
APLN,0.004442443059879523,0.06529931100255207,0.10662926774797124,-0.0007741252048125356,0.13831096089762174,-0.020483949425070765,-0.032529471988425894,0.06639260729181014
SHANK2,-0.008812968207364552,-0.026543890630025838,-0.06545816908713702,0.006245409484371385,,0.03549322089842911,0.005590747017828789,0.0008084082981859944
LTF,-0.01125585104521435,-0.0001656766122175659,0.10124796892436522,-0.010227954977062189,0.025992378328353775,0.0020226273730800204,0.046506441906184554,-0.021168782815644938
PYY,,,,-0.017202065331075277,,-0.020776400400712967,0.11124616095871255,-0.020323505761403377
PENK,-0.016233186458589247,-0.04167831039743894,-0.026993255586507368,0.021618275665816315,,,-0.01976853666555498,-0.046015656673722975
CTF1,-0.027400299355665934,0.03153402784574636,0.001019889457272903,0.004078118500849773,0.030209233108337667,-0.0019615118271222166,0.10925728967940447,0.021256606618470134
COL3A1,-0.01690383721680784,0.009546332693377927,0.08962844292805301,0.0638833077807312,-0.06615302108698434,-0.11986114025685542,-0.1389562958209845,0.002191606516826214
S100A10,-0.07194654253025848,0.012200819652174883,0.1246611586895653,-0.00844200351283994,0.17331922476984193,-0.03770425314786496,0.07864023799506938,0.07063909374079347
FGF13,-0.03528025286718485,0.009921478444724807,-0.040504225482613385,-0.03799845987344571,,0.059839074480116376,-0.011950422809940542,-0.023391092619257974
SEMA4A,0.058547106659130155,0.044194757784973254,0.0006873602452970688,0.004920782164996201,0.02753277072218067,0.08246662152355362,0.024219442516315994,-0.004719345856065519
EFNA4,0.0042660241820516726,0.02444344938182389,0.06399501124846316,-0.03872221182912619,0.042746381848613006,-0.000792768641769203,-0.059369532376568904,0.012471372393616901
HSPA8,0.03407544169390391,0.009747313222237612,-0.059460916308134854,-0.013081545740834187,-0.07912757684546137,0.06229221301747368,-0.0137782283163034,-0.022626981635208203
NPB,-0.011836308231997505,-0.010485320570003141,,0.006991645491377586,0.05416548037347082,0.020803701190716662,0.05418581622362172,-0.03606620362035872
ULBP1,-0.024828928108207166,-0.017968689974051398,-0.02771201109161641,-0.02110056342437075,,-0.017693278920343086,-0.03522077685609506,0.02868889348568578
SEMA3E,-0.019752640977756964,0.019016818920151547,-0.010215473623969684,-0.009431087498767627,-0.06259622692486298,0.008523759924518577,0.06566234911979185,0.0005773188144116911
FGF3,,,,,,0.03400819104493909,,
ADAM9,-0.07647154569776429,0.05710570755490763,0.11517276853007558,0.02603968290856331,0.04498286626227678,-0.018538822027504946,0.06206326936459234,0.010476960287377516
ASIP,,-0.009658803649287426,,0.04017811176220467,-0.012746978450498117,0.05354482724049735,0.03271823053146429,0.012522282925850508
IBSP,0.011118093570599856,-0.0540282724703483,0.007825382339098014,,-0.05139532244776738,-0.05205743915023867,-0.09542031132681908,0.0515250798439414
MMP12,-0.012021819239652582,,,,,,,
FAT4,-0.039430074556918084,0.07584770549190113,0.039744085408193026,0.021372851886469025,0.02023810266319856,-0.025174931832984117,0.04828629157265652,-0.017267872578275903
MDK,0.021076661088334486,0.00918050679174059,0.11172781861248986,0.018263089401081314,0.008259187740127023,0.04329454027199388,-0.006253175646802569,0.0036130277820345413
BMP5,,-0.01583968807605344,,,,0.07907206362313558,0.0048535376251751675,-0.03616932818657411
CAMP,,0.05759347542314864,,,,0.03667294284522896,-0.002485098253109492,0.008068243818282228
HSPA1A,0.010895929334041468,-0.04422471428842047,0.08015982577695623,-0.033338063189735284,0.029884153822959704,-0.019928370149902928,0.09608546077592137,-0.00936832481220867
SOST,-0.01862156275213035,,,,,,,
SEMA3F,0.01595249620410846,-0.009841694257140928,0.061414151472546544,0.04878841931481414,0.039403161480641706,0.016354397807083913,-0.04061653922110478,-0.011450843178774688
ARF6,-0.02639190609153165,0.03682882138220359,-0.030775251845011703,0.01796556780472305,0.0015350941082178543,-0.052069492494328455,-0.04480133280360622,0.03018914505340308
IL6,-0.03478239004901147,0.03588971954155131,0.04844554681188876,0.018285828557280694,,0.018713673474254112,0.12333453691921331,0.03752628412086082
CALM1,0.030964258083106048,-0.07818878582116756,-0.08984501149656046,0.015657208452433107,0.03985154005591668,0.008322336495435238,0.015373004870708702,-0.05897342566225214
VIP,0.014880280800761552,-0.016373093899461243,-0.056046923477453776,-0.03338931221814968,,,-0.022797108304366136,0.059732156027911265
NMB,-0.011150366366779352,-0.047788186906917926,0.0873862129270653,-0.008862844830206421,0.05936972016718435,0.109271471459808,0.062379111141833754,-0.016545436340793668
CCL26,-0.039565898726159225,0.018206992131874825,0.1291701927400487,-0.012773353139013535,-0.06302557923080004,0.02442643306479211,-0.04396162310405145,0.020440789933622642
FBLN1,0.03790082983522323,-0.009273771695494561,0.012985458926366347,0.01734848791566032,0.0029223659774821296,-0.034663775305770694,-0.05289993196726505,-0.026976045826089777
SAA1,-0.020172328592065282,-0.020898779398395826,0.11269187638802697,-0.005775973572198753,-0.04742653202943299,-0.07653999073773017,0.010762778292618796,-0.028748603303631253
MICB,-0.04611090442750775,0.018820000024880507,0.028044852410286876,-0.02382824242025417,-0.01768678850269659,-0.03387312200462526,0.006856637369106622,0.040069339815014
MMP13,-0.014224304717776946,,,,0.02445308819468599,,-0.01976852831407404,
F13A1,0.03395263952218462,0.010805189124621093,0.05061585837958698,0.0015933394655398977,0.08476027405252623,-0.034410983596906274,-0.013598763420152968,0.0955261358906287
CXCL11,0.061136430734240105,-0.035498488202588246,0.021897572599849438,-0.013848435940670548,,,-0.03220570658830024,-0.04343867831377167
COL5A2,0.011961241600377658,-0.010271293372572488,0.07492727485241121,-0.0016232357174000179,0.09473847841211093,-0.026419241694100253,-0.07211266125467111,-0.01521717284963219
EFNA5,0.022814431383679334,-0.023667032173524727,-0.03943923728688518,-0.0348233817459414,-0.027022133268334338,-0.014532677536174534,0.0036313621366208175,-0.02372107295685275
AREG,0.05173790325570256,-0.011132542649244407,-0.043666439997017796,0.042706757598127,,0.12664663105770724,-0.0006449026566300168,-0.005470583314720023
EDIL3,-0.07150699580813483,-0.03192684661488834,-0.12715980188400205,-0.0025915811802901013,-0.0626368793235467,-0.026013700457689443,-0.03911836422837447,-0.08239390463539142
CD86,0.028757391747214478,0.04989799740170208,0.055225654953142876,-0.006058900965387678,-0.00867737251555176,-0.021676823844812593,-0.0020996535692863042,0.01615981996015705
AHSG,,,,,,0.14251907813843845,,
WNT9B,,-0.009514359592761125,,0.020581713934143396,,,,
HRAS,0.001946468177627477,-0.005215681891836241,-0.023826500716109603,-0.039671633948618015,0.012113057274349298,-0.03710911117257607,0.0786656865175118,0.021447493300259468
C1QTNF5,,,,,-0.0473553842137743,-0.0011978427031698118,0.013876437716775294,-6.368468253068496e-05
RLN1,-0.012384880095303445,,0.03489156675995594,,,-0.01956086814583282,0.16983513514935478,
COL4A1,0.01984329017126271,0.013777669094334416,0.10442652731824166,0.04818760274952127,0.017544829777796984,-0.08668109008299478,-0.1424076544296881,-0.04856736980997668
CCL3,0.009746916686764308,-0.015722421769544175,0.03376044559791112,-0.006585811322015026,-0.024688254912339634,0.040310686827912584,-0.006138051707865492,0.03284639210942401
BGN,0.004201035460464818,0.011407008914280424,0.06801749712168295,-0.015014992146829371,-0.09234516470609112,-0.07839298502921063,-0.12104997587769654,-0.03080237724163308
RETN,-0.01669368571758664,-0.011739518043457721,,,,0.015508242784853283,-0.026983390925056354,0.046738345484502966
S100A9,-0.023588275459454727,0.08325266935068432,0.13672418729219762,0.028228091587520276,0.004487770167550355,-0.056813891058771916,0.04068468021152252,0.0581794893595184
HCRT,,0.0712389302452937,-0.028697315817145592,-0.01814971651775268,0.010344201659716458,0.03712352719783576,-0.0025751969804113646,0.09049510971288786
FADD,-0.002077893874200691,-0.0676504506628239,0.11944134907770507,0.051625670302740415,-0.03432947502678638,-0.04931425394663846,0.0323851416009291,-0.020540989852283913
ACTR2,-0.008267069504177047,-0.003636222520750745,0.055609957861111885,-0.004344757417711907,0.023265240306517464,-0.08976579147425386,-0.10410138564264418,0.01294819115127459
BMP2,-0.02623894442393884,0.039959737966116016,0.03331938133351337,-0.025134969645424127,0.028059828563841694,0.02157670390818746,0.038016180975082914,0.05776512629089938
PDYN,0.12335316277762251,-0.02572518520343771,-0.05980312307398869,-0.019405896919094247,,-0.020263566963119102,,-0.05449653204008584
CD55,-0.03845399220822049,-0.04525508401844098,0.0028016958764960154,0.0032198494204895853,-0.006882836314791081,-0.007619558765192207,-0.06974088230796784,0.0339285950712718
OSTN,,-0.01967378034849489,-0.023659950740005244,0.011066252328302889,,,,0.041127941928301506
PDX1,,,,-0.004988242215026626,,0.1342043689654816,,
CD6,0.003611545172207343,-0.019448868442386837,-0.030641924096184055,0.0199349288125898,-0.019292817119252757,,0.01862921190218493,-0.03893326318980528
IL16,-0.027765375020710675,0.020403230101052102,0.048619926587367225,-0.031234031023301852,-0.07169372854753568,-0.019527745835641375,0.011511753218164776,0.046293635842711144
LAMA5,0.03517994744527773,-0.06533135593536646,0.051861636176197816,0.045729357368471106,0.060037669658718144,-0.07639343681941275,0.05465912251875174,0.06991037646912669
RGMB,0.005372542762082237,0.0352309631186657,0.03626796462359555,-0.027981201232265152,-0.0058226111941071315,-0.033249118470946866,0.017677748401924657,-0.002748377445772434
INSL5,,0.0891501487979338,0.017919316668979068,-0.023194615500493867,0.1254080479757846,,0.05309355172277322,
IL12A,0.00854738681276834,-0.00428705217944672,0.0450010989149306,0.07829701166796646,,0.0982455789323744,0.05549186644124493,-0.004441500730604739
S100A8,0.04347234209907106,0.09227183281463042,0.14506510672132167,0.011995028645290128,0.07834375336648931,-0.040714732570471444,0.10865159819321601,0.020779475102868376
TAC3,0.039732467857694485,-0.02026314260091729,-0.005098892679613899,0.00409721046569235,,0.05917205804932992,0.022473481781585872,-0.013489662448899776
TAC4,-0.009176427790901475,-0.018368214791913143,-0.030641927820096938,,0.049105515663101555,,,
MFAP5,-0.01308213972452759,,,,-0.036108252310116315,0.019937518209206927,0.017013361742875235,0.07700027179360817
CXCL16,-0.0046107752980071625,-0.013660640225997658,0.05440591276285962,0.009693422182180481,-0.00035671546133603395,0.018198174896813385,0.011610594242276838,0.0040391957502487275
AGRN,0.011778628627701205,-0.051327392852855674,0.09486611107920014,0.06099709723466119,-0.07579383806188505,0.0198841265836436,-0.0797186654704176,-0.00909663520016597
COL4A6,0.023903224500656545,-0.012986910073078629,0.0016985088332085363,-0.02330018003506368,-0.0006885031627128234,0.006929951092904769,-0.021836178162868876,0.09594834223002405
FST,-0.027327231693952948,-0.021261257462745046,0.1209673888274838,0.01368072534794919,0.04072638982318672,-0.032003492570376095,0.07018571747028611,0.044976740550584975
MEGF10,-0.010205406685491813,-0.013003011301907516,-0.0354567773653203,-0.03657258095854488,0.031950321850534646,0.05126356754465894,0.03276407980278069,-0.06104637349725141
C1QB,0.024353717678147976,0.021037418916203594,0.11702072269188618,-0.028173323810436406,-0.06565727587667096,-0.04112740046019822,-0.011886079729596809,-0.006062218739461129
HLA-B,0.09130061265471699,0.01860615761370575,0.08956395687041556,-0.005526584905887559,0.05224850157303842,-0.06906253800147563,-0.09374879336486099,0.001457010862959602
PDGFA,0.032651827698911194,0.00011857174820231327,0.0925581865481463,0.05504691846031057,0.02721912731466896,-0.06499123245069117,-0.060512515247002845,0.058809439748806404
LAMA3,0.04275678673747439,0.06299584694589519,-0.07324756588560218,-0.00935797985514883,0.012063755188970718,0.01082224639142207,-0.00044654382858612813,-0.03225874215901619
DKK1,0.05006187460895103,,-0.04361802930982255,-0.02907455317251446,-0.03414100223103705,0.01765288002031057,-0.027139827897319158,0.03547056517314491
INHBA,-0.03777663553642331,0.03275298499016193,-0.0607862259105398,0.012988486813830599,0.02257168474774692,-0.00922296934498225,0.004990717910818084,0.048386607444690005
LEP,,,,,,,-0.015772853704873607,
IL7,0.03560825615796783,-0.015749208717437232,-0.013225798459710636,-0.028670631006906335,0.09489319194692608,0.025656684581807428,0.1340853122242877,-0.05388251529146052
FABP5,-0.027859771325969066,0.07014047875827782,0.04038031028960199,0.009979975280164246,0.07990330883619455,0.00541924817659283,0.07524122349314634,0.0010739991388391296
CCL4,0.026867188838774415,-0.015799874825003977,0.011147542773043051,-0.017406029538756352,-0.031407371808655264,0.06440339908118003,-0.04862509631678702,0.016473617427651827
FBN1,-0.014825696326359524,-0.01861094058553691,0.03154833847414018,-0.01462856791133514,-0.03844505766200852,0.0005247722179446743,-0.06381430913025979,0.008700358292659091
TCTN1,-0.0012346545650315007,-0.001134084072884675,0.04622448530697818,0.07011404562186035,0.047847552975324295,0.024307730043511944,0.027309968966529465,-0.008095054292225174
NCR3LG1,,,,,,-0.023187172856525284,,-0.025119739231107364
BMP7,0.05648889534682356,-0.021423679497252723,0.08687631762704226,0.03904233235701697,0.08444209475798944,-0.021514072013373773,0.044143469825686045,-0.017187527268852282
NLGN2,0.013126733762048808,0.029101334438048503,0.05272697614731745,0.052432357448344034,0.04599451476559843,0.015389436062542151,0.04993711902729826,0.029856783614221387
CCL25,0.07986905092850696,-0.016197042962803405,0.05466749234137574,,,0.06607202632415428,-0.02442059617694357,-0.025839884643831825
