,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
FGF22,,0.059968345624888265,0.027501567317426787,,0.11298095502777154,-0.02086614033711049,0.0027489678704042874,,-0.014404800356252806,0.02347452808174467,,0.029368876892470683,0.05693132013765119,-0.008767598296015675,0.04543891869047537,-0.025290049198518252,0.13297548267166104
SHANK1,0.01037143324160369,,0.050009921663760656,-0.036083537768133854,,-0.011269276056015137,-0.026074355176194913,0.04473476560132631,-0.018033506961233965,-0.022051656747015758,,0.023574966058298584,0.03636078847632799,0.044080520500869344,,-0.03090640087018869,0.09030306334103116
NPVF,,,,,,,,,,,,,0.03744239719741945,-0.008947536103559748,,,
RAET1G,,,,,,,,,,,,,,,,,0.041489523447596606
TGFB1,0.008196986387199017,-0.009814855205259246,0.0006071951967833883,-0.03370340551439817,-0.009982572090315538,,0.057686927974603563,0.021718149759282972,-0.027944757044808834,-0.007032050544480431,0.02308129367724333,0.09079975888576232,-0.07127139215062256,0.042119902621954114,0.013440394456358752,-0.009325330494310396,-0.0354942350047688
MSTN,-0.04547786368776422,0.006988778542288572,0.03501581465652554,-0.015221881700616275,0.03263929545203149,-0.028774205107368996,0.13767757573618375,-0.0061611440377955145,0.07942090875849389,0.11457312640091899,-0.15218871479768567,-0.016594471207802153,0.09577444752820505,-0.01826998010979651,0.03941482504461224,-0.025558769133989488,0.039676452255692655
WNT4,,-0.023852384029597225,0.06651375857897666,,-0.021432581800438943,-0.023000314066692455,-0.03107300729709548,0.040575969340789685,-0.029370779287818546,-0.02186949740184365,,0.0557256985194311,0.10162505499326996,0.04735563496720228,-0.027878788470829745,0.07104894540912139,-0.03595683231549996
TNFSF4,-0.0072987053121406,-0.01178338302074241,-0.01948310364411797,-0.0014339203764181818,-0.027679117325859426,-0.013757225339717672,0.03882611703883287,-0.014301286042379721,0.0506247761379542,0.050351714392938056,-0.009293468692290946,-0.006962609310599257,0.14506850286829415,0.07569934078734307,0.020814771744306168,-0.008509231385988681,0.03327161028156924
NTN1,0.013811161436653093,-0.0829902108519349,0.03787421095264541,-0.008003423971256838,-0.08285280946943553,-0.017591710649803922,0.05613610950926441,-0.005621909955374729,-0.012188369730558736,-0.047494031821899395,0.053531944778435925,0.05920329227638556,0.0681571661706645,0.107591210358182,-0.036971481213922235,-0.0472264321898892,0.0859801540911844
CXCL12,-0.05718085248888392,0.044649348318201096,-0.021308963776514273,0.024177658424036345,0.03396272248554433,0.02398584304032356,0.02530987386435872,0.012766638261674337,0.027334655771718817,-0.031162715571035532,0.058379472423953055,0.018633523131193788,0.032963240084562015,0.012101214299240857,-0.04495557187387582,0.022453284599649678,-0.019218204228379197
GNRH1,0.02160009253111286,-0.027747542749538213,0.026451673408277768,-0.012115416128010599,0.035201835550135605,-0.011463996172974628,0.061941128932128046,0.012919191023380738,-0.005884657840355294,0.06041991302658355,-0.07219412369657646,-0.02464728299890959,0.020654789995082086,0.0364545636740864,0.008827721515778097,0.05716236773654004,0.024914142201731184
FGF8,,,,,,0.007081492754872871,,,,,,,0.06489517923607956,0.0068085351161700485,,-0.030392246677472458,
RIMS1,-0.01897566263120234,0.07610673783460876,0.012458892936304766,0.022869593823760453,0.08164624266309298,0.09735839566329295,-0.008423274298520512,-0.02851699641036848,0.026888975515133973,-0.05758366091867973,-0.0021738455141943804,-0.044393587167646055,0.05273938798333016,0.06888238763055952,0.04022368572698463,-0.03487093420027857,-0.036010441389219314
FGF14,0.05017457764489197,0.08999923142714818,0.08979920338548997,-0.029771510216903854,0.04131738256499653,0.05065091394402166,0.10961239339072582,0.01936099259727361,0.07475982438237463,-0.05655868616508966,0.020019739762886433,0.025548951721398854,0.0808830759333141,0.10333617891129551,-0.010150414047678172,0.010677581540414838,0.011885168449580137
IGF1,-0.033331176601921454,0.024524813413551907,0.026772610733209395,0.07767281698230784,-0.02754387331274426,-0.001264867332461717,-0.04905613196731808,0.061433754270640684,0.03822778478574444,-0.015257608885704415,0.00988187271873486,-0.013908916916908869,0.018529010847472126,0.06250576623695613,-0.02868755269184908,-0.01945967920457707,0.02108028136590698
TNFSF10,-0.0016166753964713038,-0.04331658424610685,-0.022530920248938973,0.015631845240237544,0.01885318232945285,-0.03844751652695136,0.01604649604386174,0.09263379938469532,0.022319143765982347,0.03644613764851451,0.04934156594393522,0.020245182329328815,0.036201962684653394,0.043111346439556095,-0.023978482351662098,0.008109928405327706,-0.00989037827692777
GDF5,0.09693926540260565,0.02647402552489011,-0.008614130290961187,,-0.01776833760409592,0.014839002546215514,-0.016009270348578887,,-0.014404800568773328,0.06761132237783875,,0.058802800707516624,0.099777065772031,-0.029044479600944032,0.06758393089259684,-0.006008589423060362,0.11020527942666271
CHAD,,,,,0.07640556005155597,-0.022691084800563883,,,0.011032997604140723,,,,0.0726277592952564,0.06181710162717138,0.08861548392371893,-0.023478650470470503,
RGMA,0.026078656081051622,0.07754555474554654,0.02350714948459426,0.05975657011519727,-0.018380305236212643,-0.00942748878326381,0.10316030448089286,0.01296810789305558,-0.0031950545140781617,0.05717876185390807,-0.030612027460984577,0.08762646664625508,0.08065362703855641,0.12772917311563864,0.07705812343250923,-0.005956822548737055,0.16764512720439806
CLEC3A,,,,,,,,,0.011545940363221157,,,,,,,,
WNT16,-0.0343637871073668,-0.03424122788693903,0.02202314155257605,0.06069849541249073,0.04946073352078671,0.00833119616633342,0.09448530802576807,-0.021156813548983338,-0.009058824141436874,,,,,,-0.0259481242273421,-0.015021001202065329,-0.013893289739795055
CX3CL1,0.03691004772850463,0.010106199472185627,0.07927905959025705,-0.0014723616583284366,0.018327887337464065,0.07861470398027895,-0.0004467766766216716,0.01893224445286109,0.028397329335717373,-0.04337299762712505,-0.029741251855134952,-0.0029786324002678576,0.06851777056424929,0.052657052014537034,0.05104739066424864,-0.04435873897091774,0.1047559306596483
FGF1,-0.061079985232239765,0.024849306807328754,-0.0032302147194311786,-0.048617262161091766,0.007618540378340486,-0.04133615775035665,0.05066142916210049,0.0322401093108734,-0.03788755479594652,-0.026117199098726774,-0.029206187077591258,-0.017254921403659258,0.07441265824590443,0.11987538156699049,0.016806327270330792,-0.09155883880163668,0.05035738250596353
ALOX5AP,-0.09023170759626493,-0.05226713595813451,-0.07489632589385146,-0.05750604458077368,0.002543557241210365,-0.06017502155195984,0.08688789202952994,0.02597424367400247,0.013577203224567642,0.0480535587186669,0.07538904932070194,0.03776376115869821,-0.0487217039276017,-0.13104495746301062,-0.06277332351615615,-0.017589324808065257,-0.018141074470076096
IL1RN,-0.03872514868562488,-0.03426893502670916,-0.07383136434051332,0.003881946363469424,-0.021658903790526544,0.07651690348563175,-0.027835383846033224,-0.024197072321833085,,-0.017195738796013778,0.05218606768141907,0.02427636872525665,-0.03187001905335178,-0.035600074671074365,,-0.0418528801626164,-0.025642576382821233
PCSK9,,,,,,,,,,,,,0.045472885228955436,0.01656986674887131,,0.03739307745091685,
NPW,,0.12512915680077388,,-0.02984715024927385,0.06740312604863667,-0.016300857381475593,,-0.01706269140373376,,-0.01915230909495811,-0.02752240436175529,0.0905998896693151,0.0230409032515856,0.00285008894692952,-0.028979696091339133,0.0275572182945986,-0.004149203269204433
CXCL9,0.05203029676117341,-0.03140856475835782,0.06225165669579027,-0.05132744462607117,-0.018624093841469593,,0.062199968040893325,-0.0002310140932703281,-0.014404798214700382,,0.03739173998809585,0.1908574205094275,,,0.05494803008221781,,0.01825521964006234
ANGPTL4,0.008954930354154228,-0.08480783385219337,-0.13823624235535661,-0.06360843740838464,-0.018515771846732105,-0.03154143765384317,-0.025255543894562006,0.0025652382078118663,0.02925332521806052,0.007283994067054108,-0.01816022285831991,0.03112500112681325,-0.10158829500885241,-0.15249742567427352,-0.008716715525702941,0.05585016925480113,-0.11758967737133734
UCN2,,,,0.03506324639922805,,,-0.02949623030149732,-0.019271679514389788,,,,,0.05899536504169565,-0.01970681560830512,,-0.01647558530514619,
OBP2A,,,,,,,,,,,,,,,,,-0.030415995522973954
COL4A3,,-0.01444660395851012,0.009844889804525098,0.020590716457086718,0.001268920377584398,,,-0.024929961558999406,0.006835211048068013,0.1187292256357324,,,,-0.0338660225844887,-0.0487448843309318,0.010421459326119674,0.04043361973875937
NRG3,-0.01393212323677219,-0.03355083168309352,0.02175898894857277,0.03119634007559079,0.05406107748702368,-0.010457255645431943,-0.033745067905208516,-0.010360230292428434,-0.017348878301098405,-0.011182093328483318,0.0026078509301793507,0.09287825657220862,-0.014620007662640386,0.0977242606703069,0.010340285452694,-0.055774789454818056,0.08910447300774987
IL23A,,-0.03786333614668729,0.011075395408501143,-0.032560638201148795,-0.03229402095512737,,0.05289271039955244,,,0.011766643947212819,-0.04819051284872278,,-0.039202605155313666,0.02134759349552108,,,0.04769113254002143
COLQ,-0.022343943313230908,0.11469324684440241,0.050783259385103405,-0.005516624156079502,-0.016527811544551994,0.014466155138412293,-0.012273188713231364,0.0009117716830836512,0.01738191680996367,-0.0032036110394614158,0.09398157857586323,0.0003700796656614942,0.028387199614024448,0.14817831148319704,-0.026967778196472343,-0.006092843671734652,0.05454687973659811
SCGB1A1,,,,,,,,,,,,,,-0.045770180918380435,,0.0264740669908627,
TNFSF12,-0.04684761612900322,-0.033027204666857185,-0.0050359325652578725,0.0016789656766238207,0.018804162748435427,0.012606465199770257,0.09218730144690135,-0.008796479206852779,0.05742016822926996,-0.023551245302899076,0.023457719809106235,0.04892171434711752,-0.027009217427013735,0.002934136158738794,0.032120616708531335,-0.02121212058241665,0.03941450016017066
DKK2,,-0.0332014554714149,0.002672167801234241,-0.021000948064955012,0.043881504284743876,-0.006201917053131222,-0.044601477612281865,-0.019758276802907405,-0.009912033943942827,,,-0.02805668392959716,-0.0039524659022663325,,,-0.019417437318914304,0.05881308556297773
FYN,0.058244466470360114,0.03742037257866948,0.09853422939748312,0.0003376622274262108,-0.02059374260347148,-0.07513099174149157,0.09407774369901205,0.007674899078372705,-0.030810119699657555,0.030972067760191988,-0.03799598603198581,-0.007430561136223011,0.18332661327573788,0.2115476146443085,0.019382237671876884,-0.030977857432363153,0.10649334135063653
ACE,-0.004533699677852036,-0.030682251639086732,0.06845766876301436,-0.006577610066826216,-0.008277110395531258,0.00032449903464030897,0.08743074504756669,0.04851088673258209,0.004442429342612964,-0.0016810523842230767,0.0036772062516318097,0.06853185260297706,0.10916513613648733,0.06413910392363309,-0.005854208691914045,-0.004837449043326928,0.022726142908290625
IL18,-0.03756874403582575,-0.026285146619485354,-0.04675970867907489,0.013785963931340899,-0.01560529179921922,-0.016579199623237152,0.08380568669740375,0.053652854152792376,0.04012531213397461,-0.0217753765926362,0.09417457760037883,0.0545616937319141,0.062177180021080414,0.13453716372038685,-0.02991208436826721,-0.027331605510332882,0.09268519994858683
PPBP,,,,,-0.012219951391550018,,,,,,,,-0.047999819956622544,0.01638558520163383,0.02856613515707997,,
CCL27,-0.03939801535267245,-0.04750424557664404,0.03603536394422058,-0.006295259657340868,-0.024623174286445733,,0.007467906808658794,-0.027641414569290024,-0.010210821064806605,0.018420794109287875,0.0013269527584361318,0.1732063870036178,0.09852002779994723,0.010195368088945344,0.03960115824074707,-0.006836280864298826,0.19215866951041652
SERPING1,-0.031459749216398936,-0.02409512214531202,-0.027239886792843736,-0.04914862282781405,0.0035972795889694454,-0.026683655321784256,0.08637912170417245,-0.010922071441188322,0.012310234937954292,-0.02800094505527239,-0.017915151509645816,-3.2586534195829325e-05,-0.09751163262620209,-0.05665407517122264,-0.05131527699234285,0.07266474168496984,-0.08746926728941916
AZGP1,0.025828896929516544,-0.07530650593734531,-0.04899385528224558,-0.011765511881422941,0.0027129247812905264,-0.03689525199374084,0.04402794858501119,0.07614457706851722,0.08047440637181807,0.032126832547980606,,-0.06736564264155954,0.06651883820065693,0.03295627196552837,0.0579690262504045,0.03522439664064196,0.03838681029756862
INHA,0.03763688507896092,0.016628411581720296,-0.05988689360024595,-0.00974112604752134,-0.0028399601805318216,0.10131488723714903,0.04421469726129974,-0.035088914964504385,-0.015731766923193762,0.008125222378748688,0.10771194182338718,0.014552336133418147,0.042429487549621524,0.048730843947320544,0.10961007211159378,0.0016878063819147544,0.008406521744725835
SEMA3G,0.02595469987989161,-0.010176438536536768,0.040404835243021874,-0.0313743282111729,-0.021112796180160123,0.040616560896946555,0.05860006144000976,-0.030561748918455135,0.04268012467587427,0.0033217892649420114,-0.037782333474041384,-0.05049493588889558,,,-0.02673599410218248,0.006089042436578655,0.06545885276587246
OXT,,,,,,,,,,,,,,,,-0.014126377587490191,
COL6A1,0.08816987436321755,-0.06322978151150373,-0.05415364225135565,-0.06756897287942451,0.03896632748544551,-0.03461119543533579,0.1245028532800946,-0.03467485502557058,-0.011622444952778628,0.06036764679772353,0.03432690305231023,0.04828491056486565,-0.07127239242920189,-0.16543509205808563,0.02215873222136194,0.056774592377903985,-0.11574018506065697
FGF17,,0.08510064251832034,-0.02402184230887152,-0.023497861887917984,-0.021956686372430704,-0.004317760673937495,0.01782801986415484,-0.027997926495183626,0.08217058087875156,-0.007345362763956156,,,0.10400477424726236,0.009935104658797619,,0.03929079836018777,0.043236779510016025
TNFSF8,-0.04306611607486617,-0.01658026776033679,,-0.026400570536300294,-0.012219948224064303,,0.00029683955670839815,-0.015777809009276767,,,,,-0.008458701853470453,-0.04688050905859081,-0.006028866105709075,-0.015021003184684408,0.022962395050977955
FGF20,-0.035042200692198225,,0.03187198751419191,0.044852710822100066,-0.02499809015083787,-0.013757229682877027,0.016371506252123125,-0.035897788823270674,0.034538112081300615,-0.020936788420418538,0.10366815481798161,0.022712326066788604,0.10717997487908354,0.04130853333291223,-0.06057524260821329,-0.03039225054070538,0.06507533853518052
ICAM3,0.0587488357547109,-0.06289321410216246,0.03725958154393283,-0.05942809895578256,-0.0071817538393622775,-0.0040156557357521015,0.07495752646694866,0.026530630588206792,0.011542518503780694,-0.0031352266907452462,0.02980169214629681,0.0497145842024208,0.17721455610256212,0.05316854682584187,-0.01718622819911344,-0.014023901640352146,0.05739133537030978
LAMA4,0.08439836060309887,0.0063138274037581,0.09159288041249246,-0.008332041931005804,0.07406129313706965,-0.04105334580049775,0.11609018267970694,-0.03205992295733256,-0.028583675614660714,0.01121296035644794,0.05845865190962371,0.0458298422903369,0.008662780320275551,0.0037184322330064104,-0.01662848847859443,-0.03171778058368616,-0.021242940722605224
INHBE,,-0.026078722577483338,,,,,,,,,,,,,,,
DLL4,0.03814271069485402,0.034124018251407554,0.042975807993190056,0.003159262703193835,0.020578213666316226,-0.01582148913603589,0.05610771126494801,0.04654428399648709,-0.01429804225604268,0.052149349901482955,-0.06683019470775067,0.044757335925160485,0.03881686436981234,0.08017994162098763,0.019104800810066033,-0.01678211530812872,0.07969529328750247
SEMA3A,-0.023706638510816013,-0.042282687821254585,-0.001188692243936121,0.026556112388271116,-0.014744913787957094,0.009360908337039273,0.04630298285474872,-0.04309226292682897,-0.006273339451731958,0.007242900226586238,,,0.10576147364332865,0.03784594277745134,0.016970437734359266,-0.038814308885314674,0.04819229090621839
RLN2,,,,-0.0037631118128404013,-0.01874349705502085,-0.016161515687056986,-0.00336815966148428,-0.016071668660743357,0.06301510788735122,-0.01649487420137649,,,0.012200115324027339,,-0.020178601536262594,-0.016475583488365333,0.06160538804946964
C5,0.07315481713518178,-0.03854677849318769,-0.0008995702432014301,0.04043942059695206,0.05850363250734405,0.0038280415262967223,0.15451382289918156,-0.027278819561812842,-0.0018266397811934694,0.05136678168786618,-0.09281580341884305,0.013181439009398143,0.0895465018100017,0.1025059158183394,0.03685262891305867,-0.004712822473623485,0.0561019173701873
COMP,,,,,,,,,,,,,,,-0.031073586629948906,,-0.04131283286189989
EDN2,,-0.022423863589231263,0.06073575413763051,,0.05349327147895641,,0.037167415873662915,-0.01951636156431727,,-0.003162110470924394,,,,,,,
C1QA,-0.10795846506207403,-0.06964153511664371,-0.013356223994997066,-0.006528052883796836,-0.032415657319102724,-0.01844091362765151,0.06411794279568209,0.013737726151260073,-0.023317804836672066,0.032578914987489375,0.08276512496157068,-0.029881858215743715,-0.06392330767295655,0.016828175674043058,0.03304997536029247,0.004616266503124204,-0.07837815269461064
UTS2B,0.008859504268091642,-0.017830034234729637,-0.02489246048405684,0.018997001029374835,-0.013403014265973534,-0.0120300617357123,,-0.013892229274892596,-0.00036399624809794025,,-0.03348721241205158,,,,,,0.03679304029567702
COL9A3,0.03165407931545339,0.01589219059420525,0.08882058663424199,-0.010680980193826135,0.015606278478385888,-0.007532012977454199,0.12336136595157958,-0.06883197543529491,0.009306256364722376,0.050027042280027315,0.043423845308418633,-0.0061718544323498365,0.2161227684152003,0.13280226579109483,-0.005178732988642151,-0.020615530223502036,0.12114436815555804
DLK1,,,,0.06614422073506798,0.05491254725774375,0.10252390176043541,,-0.03510406851621256,,,,,,,,,
HGF,0.023722016272780675,0.054745552825647886,-0.02562040276230581,0.0014479175830423912,-0.049695423175398656,0.005575362670005534,0.01842914758924864,-0.021255998463188118,-0.02677437967781235,-0.025123526616639077,0.08391668317394821,-0.03213850948358135,0.08307963704128424,0.08130940664460813,-0.036663846742830485,-0.0519603982384035,0.029124169290242762
P4HB,0.0700428206674045,-0.0907392712769653,-0.09690109786215123,-0.09887527000264756,-0.009293973081252654,-0.022646761007709123,0.07927908418178475,-0.013958187897017036,0.034825125551249655,0.0021442085225607107,0.09640856496394433,0.05710269786175136,-0.15529242002943283,-0.2013497361984493,-0.012866493269784465,0.0516792826809475,-0.12069514232573125
ADCYAP1,0.02406449766649893,,0.06645441028474693,0.02596446206760448,-0.022060229216032946,0.01890810363338537,0.03671187763226324,0.017567495484350822,0.04152790240819803,-0.02430566450283221,-0.013075787508544389,0.036075756645983496,0.008070326664687561,0.013766734125281725,0.01692625476257371,0.024811691875250473,-0.018621828413377724
GREM1,0.038292908778049514,0.014893370108004534,-0.02898996456760635,-0.023028132906343982,0.00013426541294176659,-0.018901218450516254,0.017639294996959237,0.008347920415764612,-0.011594095896685414,-0.020805534174330242,-0.046471200873761574,0.05812780058392717,-0.0024134386981278684,-0.024526664174087574,-0.012415918647094994,0.049492859974254885,-0.036379507398171425
EGF,0.07813556379777452,-0.06235053289752153,-0.03818069469975104,-0.02097496882821371,0.07784263753202685,-0.019252557358649273,0.03152276347009503,0.012080790879036,0.06389918996021901,0.059882752155476726,0.02105357150663575,-0.03945506090854068,-0.01386564778780523,0.0022990158819878514,-0.046711693440274656,0.04977775658864364,0.048138089003102943
VEGFB,-0.03758209623036604,0.028058944414493255,-0.05059609646120399,-0.044773670681131715,-0.03983372888503584,-0.034063729526657364,0.06348938522874709,-0.01895708482845141,-0.006070563048238259,-0.018270258262359847,0.03363833136674346,-0.007806110496466002,-0.13721994173061988,-0.06572104650421644,-0.0636160648512521,0.073482284788019,0.02803072706775759
FARP2,-0.0057579024438308745,0.003287685545380034,0.06887030474280872,0.004542994673542392,0.04702128061862779,-0.017033776318003842,0.07015691446905514,0.015162431852021862,0.04257988475465974,0.08033464013841601,0.05021415905066758,0.004014260731811012,0.08519922065835131,0.09083570326013708,-0.03171662855228307,0.008165016704417905,0.06921935146109838
BMP3,,,,,,0.06022657378150965,,,-0.01823966534935209,,,,,,,,
IHH,,,,,,,,,0.007127500692534014,,,,0.01849601611956114,0.05979201503172108,,-0.01627530912362464,
LAMA2,0.061904850332132146,-0.09165249334063619,0.04701786442834728,0.01759927412096411,-0.029937807793290916,-0.031205960699565063,0.06416465081828349,-0.056051277977191685,-0.014731130739253574,0.011789912995217377,-0.029395983401891375,0.02113981218914863,0.04487903599006566,0.11568346988690234,0.10868150220553847,0.007704660657287293,-0.04854841196857188
SERPINC1,,,,,,,,-0.014863430344461947,,,,,,0.07098636864415066,,-0.01607268694408998,
NRG1,,0.009569342808878901,-0.0016276152220651731,0.01641542862527106,0.007097380899604636,0.11778980650417889,-0.06130857696530287,-0.012973901563259038,-0.011989930020450297,-0.0231151292475739,0.08103254288852381,0.010629795046396886,-0.02009742152634174,0.07081826627392877,,-0.05726415144864848,0.07348009735290659
SPINK1,,-0.04184078103513053,-0.09697268181977832,0.0063112084656868775,-0.021852718619138282,,,,,0.12970440341251133,,0.11482624010834372,-0.06461155963019613,-0.044773755503564515,,-0.019756566626980422,-0.01090724466584248
EFEMP2,0.03910277593520165,-0.014154258609671266,-0.028063900150883964,0.016556380932970117,0.020368135107965566,0.0017116901551991691,0.0613183008558438,-0.030035842007946848,0.033293541462140724,0.014363993482362617,0.10040318803536534,0.07073541225142671,0.013833010317944061,-0.06363256310848969,-0.005394393687063212,0.05584583555904873,0.00787860559573714
SELPLG,0.008321690418521452,-0.06991061268677026,0.04816464034559122,0.0018399734830978165,0.0039727541296266655,0.03623195988607786,-0.010145014252197396,0.006699156682769879,-0.03566845801900646,0.012623615055741494,0.06532733350128409,0.03299521879299107,0.05686273395888074,0.11711641913739838,0.010059542290331463,-0.05526631679475863,0.04934410388821269
GDF6,,-0.020908467137392507,0.005371045882530859,-0.010208850719564073,,-0.024006915234752506,0.00819518346203924,,,,,,0.07287846233549822,0.019396175320969967,,0.019863915886608206,
HLA-E,-0.009996402373100064,-0.02008096400133729,-0.04967050438010599,-0.05713457764979351,-0.0011162696241310934,-0.044795740711744345,0.10455188235564966,0.016522449944803733,0.02220210601814737,0.013851364416711047,0.07963756248205482,0.062171873514434955,-0.13013827938097403,-0.08936822001389638,0.03760384235028107,0.020063362289446503,-0.07570928347404335
PTN,0.1083129433075275,0.027505918905216586,0.13949597776361383,0.03003731558112485,0.02113153886974502,-0.06769646233742488,0.17953990892088217,-0.04324329758704403,-0.04517749398233228,0.05229833503469501,0.11065825689243568,0.02722554373265189,0.1923027625953928,0.01026951149698696,-0.020270216883049114,0.050326382334519526,0.17597595427554386
CD274,0.024969051856912543,-0.0214382904084455,0.08202257148598395,0.00781568857098423,0.022347676224931192,0.05689920464261492,0.08760743323074882,0.03681393762528818,-0.013752754453815791,0.04808049084035913,-0.01076554900691591,-0.012273830915812274,0.02224394412462476,0.009171920652637134,0.0388841962247925,-0.021478015836144088,-0.07925767924537085
FGF10,,,,,,,,,0.03180272259009399,,,,,,,,
CD14,-0.03485770972029216,-0.0619125178974939,-0.03742456888906137,-0.033071132736915705,-0.0510680754220721,-0.048905960388671135,0.03658091321611384,0.000707141122580663,-0.015151199830103053,0.026970658287672845,0.053631463370872226,0.005253837632603804,-0.013009402394759789,-0.017963438370651577,-0.05475338115962414,0.03434073281646894,-0.021916919188092826
SFTPD,,-0.02266754128345568,0.08472645953815229,,0.11979264517556763,0.08733600822889359,,0.0179697878485157,0.07989000399162902,0.054888681201047465,-0.02885454866846037,-0.05897683097313665,0.06218427293306657,0.13145064241617782,-0.04759987889762266,-0.0073885777097947875,0.061455756333863534
SLIT1,0.06392106390771404,0.06934939122113079,0.09619363251755499,0.014418973669329819,0.012669596534633884,0.06452418324633291,-0.01819831733351349,0.02253654170356295,-0.00912586253871521,-0.02495481452066446,-0.005943775015502777,0.03630478297499281,-0.013191725382630793,0.014601951226618615,0.025781372489371863,0.023219070621491658,0.026483996608132134
LPA,,,,,,-0.01203006475169672,,,,,,,,,,,
CNTF,-0.013846342434893844,,,-0.021000945906052653,-0.012219949339375894,,0.0929964285100867,-0.012669860577871691,-0.011594094894635056,0.016672859131238595,,,,,-0.026736004652375016,0.028700978710462483,
BST1,0.06671557381222945,0.04486160303344248,-0.061757427551926175,0.004983615345808269,0.04708069201139685,-0.019371716491116554,0.07073382679462022,-0.03562377321425031,0.0453621814835142,0.06515157965494682,-0.0381405230683584,-0.08063827800053716,0.03818194891667631,0.08578222997475465,0.028937685376992928,-0.0018018259785157111,0.06617273722808822
AGTRAP,0.03064961397637741,-0.03257208992026421,-0.022394171343051814,0.02219557845134897,-0.02148641578256966,0.007230197394925307,0.07650093331273736,-0.03793334668257356,0.013639148212363448,0.05112175564606422,0.011355217237056759,0.018522420487708992,0.058174640300294435,0.010580011638612594,-0.013519480159753062,0.054852137954571625,0.037345296219420863
LAMC1,-0.017113238360766496,0.02184400883054712,0.020755996723438586,-0.019839221721262523,-0.015815033666622676,-0.053406924501747305,0.12628662337323907,-0.010387976336853852,-0.0426040784609193,0.04201953499042147,0.06302468789293529,0.04621941724642149,-0.044333001370886284,-0.07387350799502873,0.020770501445872124,0.035884715974354275,-0.039406355885999875
COL6A3,0.00586465560812036,-0.02386440952749327,0.03825235763358196,-0.05851181420340399,0.012016750515992018,-0.007867055973955286,-0.0518684626124982,-0.003984044115170992,-0.021556543102507077,-0.010120938453935495,-0.043532758366715926,-0.009035927044063127,-0.005472848823847314,-0.028361481129383564,-0.021575337620461182,0.025134977216595425,-0.08678955685089651
FN1,-0.004716553264734041,-0.09155773189575381,0.013927087981688237,-0.0667270857284116,0.0030464190676315036,-0.0630887190826226,0.13400549105303827,-0.005747083027209963,0.0433105888659694,0.004284411413304745,0.043702343087125714,0.05932355081094171,-0.12311131024198298,-0.15723623942305415,0.02649431214615288,0.031175999928239516,-0.1255178720356951
MIF,-0.0021074021041220924,-0.05484212272151029,-0.12091391381292085,-0.019207637681786783,-0.0281328805587601,-0.06833304015677603,0.002811652281123433,-0.048404081719045915,0.004593745154229596,-0.01412652890686551,-0.08693664038442725,0.01240644191151517,0.014175669796793262,-0.06263811913605537,-0.08217895443809595,0.021512749446290808,0.0837305192356397
JAG1,0.08197693397243198,0.007384271259966383,0.09770973067286988,-0.02243066568005657,-0.0224774337008321,0.0013938125656314882,0.13890208132946086,0.009406527666495558,-0.03672968939681118,0.04674304688718422,0.12821347965180738,0.06193461203378541,-0.03539622750002593,-0.006792645246421501,-0.029320648466693928,0.028042701291826642,-0.10815634707869713
NID2,-0.04006923662299873,-0.025588346954530706,0.07985321154968159,-0.04637578940573411,0.007015044021296323,-0.042206198985498544,0.08914955097371313,-0.033350616635910914,0.035497935123480914,0.048464221792640795,0.05143630989754233,0.1066975071752108,-0.027913490402826858,0.060315871248827015,-0.008156078326199008,-0.0624693545718558,-0.0037688922039411056
EFNB1,0.01503568508346603,-0.045392246366325356,0.012729561362986369,-0.017150165921939527,-0.004032390042620995,0.03208523647786869,-0.04194130664708316,0.026865335292244656,-0.04234355965701094,0.03149873184847194,0.17298140150519312,0.05812335976243779,0.027289696301559654,0.044178231215705466,0.03551512992628421,0.046721462621743724,0.087154599518595
COL4A2,0.027346791756027243,0.011961066955202344,0.10014479922392991,-0.06500617222364849,0.018493682563712883,-0.05231394872979349,0.11483082222614927,0.014365984619164343,0.06509758550200996,0.02445370219939192,0.04220261695335378,0.0030977074616468,-0.025214427139904853,-0.015078891929049827,0.007801393073415191,0.033975991113980065,-0.08620384727391751
SPP1,-0.13747036291799458,-0.11433123119105988,-0.18105532459638382,-0.052471518586562904,-0.07013920166062862,-0.043334241565357146,0.09766579078796156,0.021396213504034645,-0.035312440730304595,0.05473288229818209,0.03504108017914491,-0.003806293929185007,-0.13455189041436666,-0.1977327522153175,-0.09053840392432785,0.08336826767935442,-0.13262485156443612
PODXL2,0.002185415825067883,-0.00033888268754287375,0.003689135480196678,-0.010286186781547612,0.05559796745439409,-0.008335878219183279,-0.0162414445780257,0.057844792806424225,0.034300558704620565,0.034050558055605785,-0.018133021101455187,0.002706403081898266,0.013009188675425078,0.08118644998957956,-0.017881690237983288,0.0012082853431532308,0.17050474193876428
IFNE,,,,,,,,,-0.012953580277070576,,,,,,,,
FGF9,-0.06056156671826875,-0.005921034138630647,0.018275144879243824,0.03275070809706693,0.0448917622161736,0.014096506525671154,-0.04191259304139886,-0.030036271661686775,0.019919562422833045,-0.0357671115343283,,,0.019183480418114594,0.05642663396573251,,-0.025544530731906864,0.08372591764882262
