,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF9,-0.07015089536645665,-0.014629190683338766,0.020633992785222804,0.06700676161582278,0.018402052558019293,-0.022705633470967865,-0.06579408984950003,-0.010666786268792616,0.0676092600908226,-0.040695766274132544,,,,0.019927530097072387,0.06779724890119566,,0.027020223948910006,,-0.05535382415235477,0.030709225271096582
COL4A4,-0.055523302171035245,0.043994621210003505,0.04605305958819619,0.04831518654754969,0.03128444753614153,0.015230517861374032,0.06138849621010589,0.01662024476326748,0.051223289356705774,0.0041348363534183565,,-0.012284895766414821,0.005198088590722045,0.023579146959503784,-0.03951336873423735,0.0357280931896582,-0.020156381366136292,,0.05318055061357092,-0.021123580235297985
WNT5A,0.06444106648809343,-0.001112611157883917,-0.042165835384734354,0.02994235862433401,-0.022710725018843952,-0.002138262670969699,0.11455256257571446,-0.03412441692485278,0.05419808998565311,0.07426631390520462,-0.00898664665739339,0.015284779593203809,0.047616526265094876,0.011857275101391085,0.023344973896436822,0.04919251271555499,0.004534815550220951,0.05247958431396496,0.03698849374424162,-0.07749043417843296
F12,-0.006458124594713885,-0.0028768715716869938,-0.04828578787210679,-0.04839638751457607,-0.03270484639113035,-0.0021104023760910367,-0.03212252511549225,0.019776793291411698,0.027329269747810418,-0.007206524060744157,-0.08125090616809973,0.050463040415511716,0.03507386368597181,0.011795096249205555,0.012782524735012577,-0.03637547077146298,0.034913631199494706,0.00985350059365875,0.10909725436218412,-0.0033965007047324467
BMP1,0.006375320152363694,0.009562845570864877,-0.02284818127270338,-0.025091368644171518,-0.06327451785223179,0.030286769053367482,0.1519299371962697,0.0313806060422036,0.08764698811507372,0.10810389118136988,0.010910135584896303,0.03955853078420295,0.02766667055582063,0.009956384502215306,-0.02747178105442399,0.09699834658450701,0.03308942592588713,0.0029213729305679836,0.0001306700913211781,-0.03707300007313829
CORT,0.028786194940745403,0.011547833267896447,0.016637291671254252,-0.043429534288764504,-0.020796232436302922,-0.03086034041158887,-0.038963389526274345,-0.013835360271844862,-0.03798293210591143,0.017199012225435663,,,,0.1863546855336957,-0.022496516243958396,,-0.04687584964448371,0.08144523867674408,,
FAM3C,0.06194206133631868,0.06108959677937631,0.0292463444521487,-0.030662100805231265,-0.01112844669853588,0.028699075537989917,0.042496245459511,0.006262135813571168,-0.0014724015111348937,0.020185175791120853,-0.04824613844021266,-0.0790624157987019,0.0840529960347025,0.02056381249426145,0.06258886247121007,0.07711356421796148,0.01089423206050391,-0.039493590543823516,0.015777083803355463,0.1034155822425173
DSC2,0.028071754828652835,-0.008982248735155763,-0.010604455381540227,0.00846105394946699,-0.0212067368047729,-0.010623996938767595,0.03210554492053128,-0.04606228020824488,-0.01745554966511595,0.05081405030407529,0.04570403857042806,0.04020054299213606,0.042664261944127924,0.011696726072008364,0.014260624436727438,-0.028418622423752152,0.0392197282763842,0.12058475214753286,0.054091092434788685,0.033884513573544016
IL36B,,,,,,,,,,,,,,,,,,,,0.09319372507370251
BDNF,-0.015761309205163387,-0.03001278884035852,-0.004905306945605434,0.026833703766360708,-0.010161465090155362,0.0065459089091498045,-0.09105230161292723,-0.015356683130309167,-0.0036246933755581107,-0.02096543636642312,0.006231330320681689,,,0.015018930502539333,3.9015496383884786e-05,0.016983989205075323,0.0600599431274006,-0.04255484984599227,0.08391668309537192,0.11381192328022667
NXPH1,-0.013774153412317929,0.02019566388944529,-0.017039237735041304,-0.04067154689607497,-0.005136475836161035,-0.037333770839099424,0.06801467134908218,-0.04283227257537155,-0.02340441121856199,0.0649199726695056,-0.10180941189030421,0.048371230411658396,-0.025859117258182046,0.02997446766666147,0.08364743114074119,-0.01005960718516958,0.04078800667421847,-0.0429249900210819,0.03435142998789004,-0.004374509240866074
RAET1L,,-0.01831275402910144,,,,,,,-0.021983045028715707,,,,,,-0.024678003880684765,,-0.016383848519496976,,,
HSPA8,0.012500935479038387,0.005373632836779033,-0.0026647803797258856,-0.03681715898362434,-0.06487818284561593,-0.07909391106353043,-0.06337887541354621,-0.03601572786566213,-0.05351123925304769,-0.013384832076790866,-0.06893513747459258,-0.07597134803714718,-0.07091300501380193,0.04950381537228799,0.07444997273096543,0.0512257418917151,-0.005265738773360694,-0.07458289035824991,-0.0006456037023943052,0.0172657051643895
LAMB3,0.030110208221595564,0.062019383648401503,0.049230578213126736,-0.05091367345639841,-0.026141556756775368,-0.03239440364189666,-0.09120544394329692,-0.009260931799225892,-0.04102265826891438,0.062330302984625684,-0.07742750108529127,0.013285983873593907,-0.05662218515660998,0.06110519624681845,-0.01627651567232973,0.05410806719213292,0.012011603500031994,-0.04901635854005858,0.07046422378199402,0.0376031147771093
PON2,0.04992763919599381,0.027917701497470047,-0.07318032970578256,-0.04131278045981524,-0.02294645085660894,-0.048551183176617434,0.10120709534611913,0.014746357288190858,0.0011369424936083083,0.05335113108213107,-0.0524631404019602,-0.07558505957461446,-0.034853640551653124,0.08659281463785314,0.10321473709471454,0.03802415090667852,-0.006868262306057723,0.04277624209176065,0.022113534897047874,0.031316043145618734
CFC1,,,,,,,,0.07230169669579038,,,,,,,,,,,,-0.02611405526969874
TF,-0.006037617713437017,-0.029792254098472193,-0.025531676158987375,0.011280034061277922,0.0028379880476580317,-0.07502786139145999,-0.06365260742364891,0.007640358247147736,0.014354185326170003,0.03012781086650936,-0.06941002554352278,-0.06663631499228388,-0.08895354522252348,0.051767279867670775,0.060120820395737136,-0.04370239870553459,-0.0034643071277896285,-0.008764673969428769,0.1060175396578668,0.0029057148676832137
HLA-E,-0.010955720847446837,0.033964204521605756,0.046372172760754574,-0.013643637559847844,-0.020459735968353453,-0.016292733563395865,0.1556541957358118,0.015797556928964004,-0.006848773547339256,0.016454982899834623,-0.025911441158514507,0.015032410349722964,0.047265642644331654,-0.0034219261775800098,-0.06474577123228757,0.0320376198738243,-0.040981193286566416,0.05046465976779554,-0.034441758899324944,-0.09147329923327874
OSM,0.06026662570409977,0.029381851887596275,0.05189731264556004,0.020073584457894547,0.00015631959983122617,-0.06400866154619682,0.11496270166913561,0.012725487261972989,,-0.007794616090808803,-0.06810011269684427,0.06272659709022808,0.04971687308451065,0.07616315352710046,0.013588352974562286,-0.04432975943739733,0.025317827472049057,-0.06056111459397173,0.04263350222269705,-0.008351386888048514
ULBP2,0.06019084434591339,-0.04177191671342868,-0.039867987594582356,0.03183881474716006,0.020757523850662693,-0.0023316558459536164,0.020367796043265867,-0.010845897285139343,0.036758167489538064,0.059595542351138946,0.0011062333930078592,0.006376406783615689,0.09974114180010137,0.12315613218343205,0.04254123716402576,-0.040605229599225634,-0.028465139584328756,,0.08919180132387362,0.08262228464309591
VEGFA,0.03268177288634577,-0.010551058481052247,0.014018178005351958,0.060158681622649215,0.029319991317926928,0.09858001840393749,0.042897572732792544,0.0038612645549325635,0.020083534875602615,0.1261711336634929,0.1023752289393284,-0.010771066672579986,0.14606979881176047,-0.16693411899533434,-0.07402263981529648,-0.001400258999683494,0.08174169188917844,0.01148792221101464,-0.022679802326862997,0.08346042804281721
TGFA,0.03503961241994893,0.0004062049552618223,-0.026861208151951733,0.061400695820409676,0.00630734117612858,0.006643559884702172,0.059451656352052774,-0.013712958335211599,0.0046528210753698125,0.07913782292479575,0.10934037698479827,0.11416525480104181,-0.037464378255861616,0.062350805379530805,0.040859403758215944,-0.06626326717903382,0.005736742416793088,0.0815035212068452,0.1024164239906668,0.0014404526711351525
HLA-C,0.04733730720881383,-0.024834194727296227,-0.02007272609032688,0.03347806960706506,-0.03593835245567919,0.067719360368142,0.17287507747591846,-0.00205799418888395,0.025042420269325134,0.06448346751815405,-0.013940756241444342,-0.0005858881389968152,0.03694492766301853,-0.05258961731682398,-0.044656542634047856,-0.019149566100870114,0.025293854717511995,0.02648727236232285,0.09912428849407674,-0.026178354847370064
CD200,0.008085145521262917,0.05021863552080806,-0.02487654560754543,-0.0033544108801643506,-0.010488941450671684,-0.018460350136113912,-0.05346149563905495,0.010707660698166602,-0.00394364095809318,-0.0801131417684788,-0.07677544328754661,0.04618241696067338,0.08448871718225007,0.09458613096710106,0.018738337147466925,-0.01490649029768484,-0.029180738592387127,0.03691342455506009,0.06177299467909302,0.0012767405718638008
BMP2,-0.03128880447840152,0.029682779444784146,-0.035760190570961116,0.038054946501734944,-0.022793335008650873,-0.010604759172769075,0.04329063704594787,0.02883283952858757,0.040255889909787915,0.06259299632530352,-0.0267098548445691,-0.06073908058126786,0.044394017691488846,0.005174752652106356,0.013061013774516416,-0.030995716501805555,0.032316609799050405,0.17698928174918094,0.03996023879061023,-0.008342209076099241
TNFSF13,,-0.023947084813984283,,,0.0145290033920518,,,,,,,,,0.05632577304381354,0.10150036854767987,-0.035651682730834036,-0.025420048460169608,,-0.016605067280764576,-0.03139679349406045
CSF3,-0.03314466828037559,,,0.04697068793287024,-0.01143040921800044,0.03374010568278865,-0.013769900714586994,,,,,,,0.001672950038775812,-0.04711703016077109,,-0.03245350572447999,0.021054365302602063,9.371418860322278e-05,0.017815005597638316
APOA1,-0.007537081698426605,0.00036562524078530316,-0.024218909717731257,0.007291597720601488,0.043381760463742175,-0.06025316073560092,0.028929087211158097,0.008664507057030802,0.06623047654111967,0.009992629069182128,0.00877210419500816,0.03884702442546362,0.04239796902671522,0.04415408908096996,0.01626295273090757,0.006788812823404591,0.10875294728779727,,0.1763352895101224,0.014472666433954102
IL15,-0.0337656844185197,0.0653385573131029,-0.015172675836026056,,-0.027761066685453945,0.03886606448030129,0.13732831303573478,-0.015639230518671245,-0.022739299994668182,0.014472597592336055,0.007383726965386786,0.02724657257236949,0.11164461868977402,0.004031983579460741,0.013024178865143076,0.04241701668876798,-0.008591733529777832,-0.037528786028741476,0.009979685987498217,0.011176262702824057
FGF16,,,,,,,,,,,,,,,,,,,,0.004555693079355005
IL12A,0.002978103329803534,0.05215380875616946,0.02152371779124927,,0.009050653347749607,-0.04192788242388105,0.0822468072050924,0.039422395763856984,-0.002898500127795317,0.028028130298747036,-0.009428331383232682,0.03493214263116506,,0.06357312219679881,0.08781285133615688,-0.03734903554132825,0.037537919349791456,-0.05271709579373903,0.02732671137916225,0.005444798087437875
ANGPTL1,-0.021320972123268642,-0.009767619325432925,0.004144616781706049,,-0.029449449900294834,-0.026040295761385376,0.06014261578519449,0.06961453866581493,-0.005531900176761658,-0.04350956809775797,,-0.06368094225040904,0.11599670980127304,0.02016611644079346,0.059076790390284156,-0.022185210863874958,-0.020552573070185636,,0.009298242026006487,-0.024385599853449284
PTH2,,,,,,,,,,,,,,,,,-0.0008619822751315879,,,
FBN1,-0.04637917490620076,0.00887261548459838,-0.02507750753848221,0.053602167826712364,-0.043747555919999404,-0.02522346338406283,0.04411533622718511,0.015668518181853053,-0.04262078753153846,-0.015055201284738055,-0.06432375458307109,0.06482386933367407,0.002527661796710686,0.02014049533717625,0.011448090409850998,0.08732903566429966,-0.03312691981998794,-0.05820584069752552,0.027054971755968674,-0.0056423191107296475
CD274,-0.019357866963952926,-0.042641074752447286,0.01614464617591299,0.04339479363958769,-0.00850421924718612,-0.0061294717038978775,0.03426683256539264,0.0005537475272055427,-0.024720641677617134,-0.01529015460850019,-0.006634642090511653,0.12391661328507389,-0.035126826357811454,0.04370825143845516,0.0017851412066904881,-0.0029500035091604257,-0.045771402886070185,0.01931682347865314,-0.012019179247435952,0.03898834444494959
NPPB,,-0.026040798223177414,,0.0019894597114116165,0.036212556627425084,,,-0.014293893528172745,,0.005674433182918053,,,,0.017591658436394018,0.0011959367281220463,,0.025923800820148748,,-0.032121721147334026,
PMCH,,-0.021427398211986873,,,-0.003987777549133773,,,-0.01690709229032554,,,,,,0.16139913133307016,0.007081422850231579,,0.06523797149826842,,-0.011548836972294441,-0.03779520093928723
MFAP5,,0.01508623641318303,-0.025946152303838687,,,,,,0.019317896655419345,,,0.05193921752418597,0.10206939549929488,-0.050828162539461826,-0.023881805365555592,-0.007075611127167991,0.0049242048823565435,0.04222843777643972,0.04183908190222659,0.06517461177638165
GDF10,-0.011214521557145947,0.03289011602884159,-0.010316317616137351,,,-0.01606684905512585,0.03289881114805258,0.03134054842636764,-0.048912238007920585,-0.04345134833658181,0.04767320447659627,-0.047454884126684874,,0.009114180242096481,0.013683317343554303,-0.020065281141252576,-0.006230432882690954,0.09010975627922754,0.01421923751573801,0.04406239679902966
COL4A6,0.0076582033064611366,-0.025429363960817186,0.012272915875858145,0.0021936032080617385,-0.028785184679686996,0.0559282794986432,0.04908267097823523,-0.03674982611406263,0.006203810039550308,0.03282103335240091,-0.0743137695888,-0.044394092208505355,0.028547385116572302,0.08080089729174086,0.0541851174782789,0.1178811834688456,0.04699594726989039,-0.0390774325368592,0.04383021825617194,0.0345686159480364
TFPI,0.05795387204348022,0.055555835508633286,-0.0345941850411716,0.03222671493954706,0.0002885353950182108,0.015337970675316993,0.11713527224546884,-0.018049516587204228,0.0021711072054202475,0.07571648507462622,-0.075934700635961,-0.03798775866390728,0.030476255298800773,0.013182042347166424,0.061702041423071494,0.027066243237262942,-0.03640701648293572,0.04263267502565948,-0.04410378958176181,-0.048646445032275186
CNTF,,,,,-0.028106985252613577,0.0809102226064804,-0.0009517676059567744,-0.023671260991551625,-0.020840440831621232,-0.033168458645732535,,,,,,0.01267694758404737,0.05595478099797487,,,
FGF11,0.0669014152029868,-0.04848806068697079,0.058575390245658644,-0.007292458592527167,0.03484759665437158,-0.02375447562959941,0.12185399176795207,0.032758644954807146,0.024335948872098976,0.08482702092162377,0.03823749196344523,0.019626756475956724,0.031051936489959787,-0.07646247075497391,0.04348946584850243,0.05279878440590078,0.012795188048059805,-0.012995649401185725,0.09331322118043563,0.012261234876859187
JAG2,-0.09915039280899737,-0.01574761002995283,0.02743487534988844,-0.03409902333278368,-0.027274635962960175,-0.030951629039566927,0.02580991147503604,-0.04016538488971506,-0.031820951265349846,0.005584752954447853,-0.008319571694685904,-0.051826945217202595,0.10801575115836637,0.04034522944063281,-0.0015877894734120154,-0.03312054699337885,-0.04258739106163679,-0.06303603099393645,0.014439224426202624,-0.0268499215717598
CCL18,0.02596975001431799,-0.0097444373941815,,,,,,,,,-0.03926708280673051,,-0.027926457246670602,0.017611289494110113,0.029500110597933508,,-0.02767361277159758,,,
NLGN3,-0.035866348847986014,-0.002814429861370447,0.0179733338356158,-0.03973302231472534,-0.03053782349432538,-0.06280916334364063,0.07547175224338801,0.029951707489016398,0.07085262191256898,0.0524824575921342,-0.14457844845389206,-0.06340025620126641,0.016010319376698497,0.0964387361854596,0.08467757213549204,-0.030378463439384995,0.09063581844675889,-0.020688186785977943,0.07819660095019869,-0.004188276761896155
CNTN2,-0.019884500337125507,0.04348158690215953,0.042180414709203,-0.0004268318071317346,-0.016299108643285834,-0.04214967554255371,0.03445161449747767,0.009910803509010887,-0.019952121855109157,0.01959499649352753,-0.06707925826441298,-0.10860966128625762,-0.13158812927111815,0.10152254235734147,0.07642648541280521,-0.048012460974881044,-0.002766162147911032,0.11270722988985439,0.0465641331603725,-0.016545547765550065
FBLN1,-0.01962681321427755,-0.025476943377389042,-0.02069927474885585,0.016040638488614683,-0.02772448041817223,-0.0878414680568138,0.0430661373760899,0.03741659538903107,-0.051107089298607584,-0.04858243723784233,-0.06271361273985933,0.0779835203694978,0.006187970892309742,0.08036625771412768,-0.015296174750089748,0.0461855118679494,-0.041036769419405705,0.028047571120139798,0.055239551763475225,-0.0710118254695984
NTNG2,0.033112265612388204,0.02059633254801514,0.07846144398838935,0.09606765470134411,-0.0036057735008077543,-0.026948613917406647,-0.032099872535673375,0.026561050655718052,0.020825715306347328,0.02045289072735871,-0.030076717285860588,0.0736301128901309,0.012542011373727893,0.06590438674658541,0.01897133501366926,-0.03246594812048366,0.018116557685707874,0.06221690273841353,0.0669971717097391,0.005652769125763025
CLEC2B,0.008480953968294245,0.023935602389344845,-0.01660096209100474,0.006512475152108104,-0.00900865902972206,-0.024534194138558896,0.17178858741575748,-0.017549485304966177,-0.014505206574906055,-0.015574253952555805,0.07578033592304922,-0.009629248688179524,0.041995823647418426,-0.0027364293049803026,-0.0427052995245056,-0.007108883262808304,-0.014819458501085214,0.08350797611278736,0.026879873474347397,-0.009992835958937225
EDA,-0.01208597147098181,0.05589746972812723,-0.012656964317541744,0.01286932818705825,-0.019102645172926095,-0.028611104000679517,0.017260157600453338,0.013082639407960209,-0.04902314069861676,0.003608232780851707,-0.030127442455033713,0.05863432544686446,-0.06277175307719011,0.03437366540642288,0.0647927787073854,0.050319414633022835,0.078775576268784,-0.05183654974654236,-0.011782235695902699,0.041406707417006444
SCT,,,,,,,,-0.011231118267989898,,,,,,,,,,,,
C1QB,-0.015048998958673704,-0.01198050159642634,0.05199757447124004,-0.032384159768076674,-0.09100591522838544,-0.1044926846529432,0.13055067349561544,-0.039503984374621715,-0.018340781446869483,0.01625207853069599,0.00026622474422665813,0.007660535719954603,-0.03366301236830028,0.029920925019773534,-0.015672212680226814,0.10463982566852467,0.04461210221766621,-0.07935050299713775,-0.012541277250767348,-0.002821695294576002
PSAP,-0.07602807017986475,0.030687797954139874,-0.005188016545702558,0.040110999131873784,0.028447200294182347,0.01943306358629923,-0.029397198987400678,-0.05955379746705469,0.032836995154836054,-0.08567303300050494,-0.04075676747598692,0.002542884691820168,0.07861162141463804,-0.03674913962677476,-0.06717179345555097,0.07327490954318487,0.014865040305839582,0.02785284365644112,0.07326876164195918,-0.05855734740421219
APOE,-0.04442244612557329,-0.029495678127383566,0.0251003018570365,-0.04318120538403467,0.057751355351374246,-0.03692518080022144,0.18535547677673822,-0.023632552026991,0.00934349849770868,-0.1089000326126336,0.003404661215307737,-0.1669326386921027,0.017184130260968697,0.08417898467658892,-0.016952129893322808,0.043161218793039226,-0.014151566714526866,0.008229693392444549,-0.01804880291933174,-0.032728699353477254
TIMP3,0.01761332707866087,0.031695492486944296,-0.03895777405466902,0.017891481129861758,-0.024157982317956316,-0.04607423095202935,0.08037325839725949,-0.01509908642344265,0.026065850129024952,-0.06472571323032525,-0.047362419124422885,-0.014539863689962285,0.07142657458714909,0.09102648614866575,0.020223984344182523,0.09504905150306904,-0.0552662821974688,-0.011839517392846076,-0.029773235809825407,0.03226252532689114
COL8A2,0.07931072658480688,0.10127788542531993,-0.006034850322414551,0.061854509410935864,0.055998147071273936,-0.030107230708574365,0.0734581751194783,-0.0017005820719300613,0.03669559512123306,0.06532035544080687,-0.000612656784367239,0.06375066806562017,0.031335295724097,0.01726358420999107,0.09542295204816242,0.0175916914661412,-0.021444392407646735,-0.016410346389572693,0.10849526407541991,0.026349350978364373
PTMA,0.03407235679271721,-0.07059586449086044,-0.01536185061511641,-0.08184653803390123,0.0024472719207591313,-0.01111125647867261,-0.0898895354406338,0.002269982928642977,-0.03500525912504078,0.12712380050211458,0.03847806310075973,0.035269294840106484,-0.09016079284850771,-0.07366612651052871,-0.06303269407384611,-0.03847522641241047,0.05087300039603156,0.07007231794821056,-0.05655896917784359,-0.11334722462271812
APOC1,-0.0250677974905858,0.0007587959707714084,0.027912774778660488,-0.048436549082325864,-0.019598449423497963,-0.006525356373899622,0.15433260195275247,0.037108672946093,-0.04507335260468808,0.016479787516226325,0.06115183828644985,0.05169815083508526,0.01707795206694199,0.08093345715711585,-0.00506575212587706,0.06256947648032084,-0.010883085923681483,-0.034036571384710015,-0.009591547466888055,-0.01721809773816521
PF4,,0.09130317430268073,-0.02360155076030212,,0.02109796310885161,,,,,,,,,,-0.021497954038418553,,,,-0.034191874670181276,-0.022262659275940958
WNT16,0.13306453815444244,-0.014338337835603735,0.03561108831765154,0.10145592136739578,-0.03370484263884085,-0.024885952290639,0.02944396429607189,-0.03207673101045549,0.06991751701116974,,,,,,,-0.025613110647032557,-0.021429363896410307,,0.01655927516034518,0.07711368865664871
LAMC3,0.002215190865496238,-0.017812726261157995,-0.003965465485504395,-0.04203187049817451,-0.08534198299917095,-0.02114160534431113,0.06811721105913213,0.03975605985987005,-0.03659706784360925,0.018164944566557987,-0.012903433425206699,-0.043555178883006716,0.021569502622038137,0.09737738014837458,0.04057460874200492,0.08624323988623071,-0.015245784728230969,0.03137289474219965,-0.019007046568249034,-0.05995793620334871
C3,0.04892217013286436,0.022509738463374465,-0.001082803543562199,-0.013870010816418393,-0.007094944335995434,-0.04312400853137954,0.1459356087134423,-0.04496594691073385,-0.01748329200463524,0.0071132413319473925,-0.002638073512765074,-0.04773416701682856,0.038945823749188445,0.057310545873473125,-0.06004046110778388,0.06839772469264355,-0.023321458266631415,0.001600234251536927,-0.0004012707695868235,0.0717410337491888
S100B,-0.03137396105048424,-0.003652008886276699,-0.03926396340752628,-0.06735189456160723,-0.03657914322371336,-0.0341943190278105,0.05538691069183428,0.028271415914610267,-0.004744968546216473,-0.09732165811772801,-0.10482218730678862,-0.14392948026056182,-0.1008471407860672,0.15425244804442212,0.1498481221193924,-0.042726977622066835,0.010228186703010313,0.04068922738671992,0.06008067768578754,-0.05473143832670671
F7,,-0.0027944734891907517,,,,,-0.025405086066508244,,,,,,,0.052653467114072754,,,0.03583258274804201,,,-0.027517929680100667
CD5L,,-0.023947080371638205,-0.000592159898099961,,,,,,,,,,-0.0380708169576737,,,,,,,
COL6A2,0.07083944698268087,0.025601241865227813,-0.0192252902708211,0.058965653036977095,-0.006870579251600991,-0.018815903567854064,0.09660686594850883,0.02536338273479181,0.00685973598973486,-0.01197519203555889,-0.008167860113435456,0.0775507287142438,0.055781072183663384,-0.024284584646532867,-0.049864050695588094,-0.021379261395994466,0.003100854519160813,-0.019814578790278165,-0.0674427003409312,-0.057639406642654364
MICA,0.07682579752839251,0.024020689698841594,0.021698153599991585,-0.02178643920783087,-0.03167597326629025,0.004448520216013017,0.08638708866009306,0.01993736314317826,-0.0395529659775926,0.1056167530924781,0.011770029882906229,-0.00951108569495637,0.09901952456149984,0.12277628951831067,0.048617693662515775,-0.052683146495009235,0.00990562572274422,0.01505505983178597,0.07516874086129345,0.0077448935756827915
NPPA,0.015278874479973737,0.006166409633917574,-0.023827836533309964,-0.03337574277853327,0.025856124803403904,0.04931697739854469,0.09434369206422799,0.024065720805361467,0.008631879832909466,0.002650385458833438,-0.04342218331556524,0.024687946087511226,-0.010986712987140398,-0.02902763022201379,0.07911028767061704,0.060719958828170446,0.045870055291132805,-0.009567996409588856,0.009269131110717033,-0.040128096783729784
COLQ,0.010727303437004154,-0.0075698501201991045,0.029348982796874624,0.040450189947316716,0.019925131624036436,-0.048176428850062285,-0.008309104861984452,0.016417503847947122,0.033995022358748475,0.06812463457766775,-0.061524961094114865,-0.0037525998475876465,0.006194294007975284,-0.003003817668287575,0.11362603277721652,0.030762501544249247,0.04082290893036793,,0.07248825333783789,0.0622594027134768
SLPI,0.06437140147614129,-0.010988033049041251,0.028371005309257236,0.009189528887549241,0.011198681931224853,-0.04893348125003109,0.08182520785051281,-0.0023905372312470743,-0.03409324139367746,0.031249794919594873,-0.02735726243529041,0.07610289752708069,0.1310362217205107,-0.10630853224232993,-0.07346319158909165,0.025524335065605346,-0.0024794265508753977,,0.029215715206036743,0.06616396454165584
CD59,-0.06025412321140785,0.0005158438997609395,-0.009372314275106706,0.006632805987243796,0.004188360149231163,-0.09920527687002585,-0.013440662438400983,0.01647782737262448,0.028576318028863186,-0.07550517525472865,-0.09893849377469736,-0.0008731261111967466,-0.00986058415956917,0.035941403491424814,-0.0026322232230392272,-0.0061286565427044574,-0.0433060384110175,0.012636311955810926,-0.02247499739287671,-0.03933860456116224
PDGFD,0.05639198550529514,0.029878223268502518,-0.012528568274241763,0.037851830252275544,0.014331216062927876,-0.02352288092633287,0.18728884965901862,-0.061694325998741806,0.07929586414868336,0.06791534661719215,-0.08228166009825345,0.03985970376689746,0.05917017386881687,0.016722027117136284,0.07730349852268613,0.025906932459226237,-0.03906568908000931,-0.04255492544728748,0.05239022334935352,0.016230875926535163
FGF12,-0.015234877036030884,0.007865557798087374,0.029791414708315984,-0.039185734102056606,-0.00421247108722796,-0.06315882517785132,-0.11114215325310592,-0.0014177059259730897,-0.017946369291724284,-0.07073834046162408,0.006225427482303242,-0.044211907832100605,0.03697040324249112,0.07775262593918271,0.07072662582056385,0.019813739555940485,-0.034768233200652844,-0.06089245545157403,0.049896833635020045,-0.025959988274097026
TAC4,,-0.04479868264519312,,0.014142046890319676,0.025988045824645173,,0.012449021915323618,,,,,0.04159045101610999,0.051776626169191854,,,,,,,
PDGFC,0.02403808638038135,0.01399648319519459,-0.034863288109644654,0.07085157764837755,0.021211819853795454,-0.05197926606606144,0.10914798795551675,-0.018712466255938073,0.07266932480062553,0.05023338765785945,-0.01753830502698529,0.06961508829267382,0.11578858645763128,0.05631723311502405,0.018178339556210458,-0.0021234933478231966,-0.012538429725060935,0.0374183112489302,0.035057474764218395,-0.012305137831433787
CCL28,-0.03487347255746179,0.03139807967346541,,,,,,0.006899701341900537,0.006671780699705121,0.07427675519846945,0.02065756370495684,,,,,0.15568392649380247,,,-0.02977767245640846,-0.016734070183152292
GNAI2,0.059082515593831965,0.03591349584745433,-0.024548764934068143,0.04845130574535967,0.030336163761282783,-0.06079721636926685,0.1424582970892964,0.04299641288933551,0.046716792020030797,0.05284268079127099,-0.005820538102869517,-0.0532367595132212,0.06915390949041127,-0.05994151499720869,0.00987070261264676,0.02013280358763976,0.05180368240619984,0.0690323447120257,0.008115979498838155,0.06702611267819045
IL1B,-0.0345549937512701,0.014275116996826542,-0.009976477976933039,-0.020641784013537653,-0.020607216033465908,-0.041163196667782766,0.035732735839472764,0.035726703054666395,-0.04272363062770859,0.027148849328200962,0.018887564293856497,0.0679876645531306,0.01008564140411963,-0.021453215959360762,-0.024251539212230465,0.019978040727298505,0.05357777300727581,-0.07068436238698889,0.02760329723728741,0.017788889735405974
TRH,0.004606783954838078,-0.022492622856316213,,0.018405720526463755,0.01488178447496905,-0.02448966997197864,0.05965596440663537,-0.013185261345707095,,0.015132261295472734,0.06085771672074603,,,-0.0007563044711700131,0.09841691649827461,0.02161129714299248,-0.009907735456184522,-0.03947956472043078,0.02681520837469203,-0.013403329602100198
LIPC,0.023604506547767207,-0.02563466075418419,0.005154716920053602,,-0.0009007065862847269,0.052467004958893795,0.04688351301330084,0.052327246182712096,,0.004850703950138538,0.10133544045170481,-0.02405058417598066,-0.021329006457137107,,,-0.03658258210101705,,,0.004786882464711081,-0.034717284521072846
UTS2,,,,,,,-0.018096924741325977,,,,-0.016082181307595256,,,-0.019280963521260595,,,,,,
RSPO4,-0.02450064734529056,,-0.04194491636918664,,-0.030058298482847908,0.038373368138057376,,-0.008872676793077803,-0.018353996845007606,0.033284670555594455,,0.015262209830542146,,,,,-0.028185249266454396,,0.0430866465875238,0.14739887223771328
CP,0.08334310152891741,0.005424878799350969,0.0308170122058184,-0.020411276574865734,0.10891737100583898,0.02918258556045051,0.06614008391071775,-0.021817693466419742,0.011875653868005397,0.014717548467907597,0.12370063658304394,0.011993646221761902,0.01572725852420043,-0.09239654595017506,-0.012123363452621739,0.019198920219122114,-0.02696178546251338,-0.006627239268782141,0.010432685207934562,0.045294506523412825
CCL25,,-0.016478262413003774,,,-0.01880256109719572,,0.04222575225208418,,,0.07781132332467494,0.016062670541801802,,,-0.0026477465678495632,0.014805855454885181,,-0.024077020819498522,,-0.02837891309541406,0.05132898880978369
