,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VEGFD,-0.005075243479286454,0.040203930031799257,,0.1153343760980148,0.00926982105942461,,-0.14736219502304435,0.05296043841013336,-0.004437647935488636,0.03068021836218656,-0.015464398259569231,,-0.01668742919788324,,,,
TNFSF13,,0.09705370076546792,,-0.013326837753698462,,-0.022248779443604393,,,,,,-0.008468364095369529,-0.02618430168145318,0.05268065537158067,,0.024019958516130754,
WNT5A,0.0077677536691690575,0.04472058832832928,0.06581962037128397,0.038065801160125735,-0.010982708759255631,-0.09676694617629022,-0.42791243341925905,-0.035522893053101065,0.010663609962233374,-0.010776796863240646,-0.03485861454975325,0.010173128657269315,-0.028751729394783623,-0.061361604251599186,-0.02976407673848243,-0.014173555279419298,-0.022364564214912078
CXCL8,0.08159763075802627,0.03492331526787887,-0.09880212066773814,-0.005492734994318051,-0.05525220074701583,0.018348837697928964,-0.15923603367415107,-0.07637895518267171,-0.01781692845175108,-0.0635853381656576,-0.04649552833047702,-0.07452865476764525,-0.07493779577227906,0.013919283871976176,-0.05491578791869645,-0.040185595160667664,0.04204180039588841
GRN,-0.04325380339467649,0.010221329667064214,0.12119266814386798,0.011145972744178586,0.030124444245501113,-0.14662246012578356,-0.5346532551917059,0.001329250534667267,-0.038831762797683786,-0.10247960741775815,0.036245626954848315,-0.006806810484973941,-0.11560621392538417,-0.042645593218697944,0.04421286997042928,-0.02120007508834043,-0.01572074048596336
MIA,0.07361668873110462,0.07092421281687418,0.03522199506615609,-0.03286294592553536,-0.010985786562183972,0.03777892729093902,-0.16976830362478318,-0.03911608931260754,0.08438260352037151,,-0.02117920211212306,0.07441604982034197,0.10769335289428664,0.014394631457960556,,0.03949351611732476,
COL4A4,-0.011280350383193893,0.030477210950515025,-0.004621664408623214,0.04300266375230068,0.020732583303364943,-0.039596319312838656,-0.059515372919654905,0.0516202821257149,-0.036553528452179504,,-0.020544611778062716,0.03297092287161028,-0.026719183374095776,-0.03613530715592255,,-0.038935013189075746,
TAC1,0.023914101536508168,0.026782320038792013,0.08468858543132074,0.056443003554655514,0.059751452678009416,0.20366925746751566,0.6284755584653808,0.10441872050046416,-0.024521691410833362,0.18601309513395753,0.11899749191483659,,,0.01939907872639384,0.18083246352274773,0.12526452918246814,0.14958483496603253
RARRES2,0.025695857397506794,-0.004514102775043661,-0.03895592012622254,0.02077602695701972,-0.0498661267854988,-0.10960015317167197,-0.584830131170335,0.02448001269330944,0.028642797765929453,-0.08588951398550973,-0.058141611296491334,-0.04735647929567779,-0.025932415079229356,-0.02498354941500929,-0.024652308420345603,0.0294714544469528,0.0899466622769691
FGF7,-0.049395232560577,,-0.019605038480365523,0.09228780654007343,0.05353087996288265,-0.014218531725888973,-0.08223963089774211,-0.006157896984619814,-0.0009716207415047703,0.046294300997118176,-0.004426024960152738,0.0004049608175591429,0.013532412247181077,-0.006459765374167227,0.011680758138258493,-0.023105123449377794,-0.03241525933850646
EFNA2,,,,,,,,,,,,,0.036488684861635805,,,,
HBEGF,0.049640690633585526,0.020919855999118366,-0.032163221351333884,-0.04435704299306787,-0.050192694390538264,-0.09270312554254964,-0.24790844886700716,-0.1599342067932318,0.029026338847362387,-0.1415947611793951,0.06270626031532282,-0.024846422551705643,-0.003810881988497139,0.04620982689052905,0.04532875746884058,0.013702433723185213,0.14719346166118782
CSF3,0.12152542460425383,,-0.03369354008577626,-0.023028332827274303,-0.04064981105229919,,-0.039218511730604734,,,,,-0.03737570056659882,0.013277167506765114,-0.025705218013452075,-0.004801342638670267,-0.04095517909089394,
PI3,0.08266741341903336,0.041800113311616635,0.005770892441875945,-0.03973994998984088,-0.0493703270675414,,-0.08463637337709995,,,,,-0.0394035478839477,-0.07008786868483262,-0.016467295040113565,,0.03193564106211809,
PCSK1N,0.009750772955876619,0.032504474202451394,0.11296810262651846,0.049307415945670695,0.04091042163767471,0.060487182576673876,0.35966003302940724,-0.02941842322728244,0.012411342476290766,0.22331798302527403,0.11019916423989126,-0.04371245909746039,-0.008199964313623397,0.03171825112486579,0.18731413254644455,0.03169577154089868,0.1234364967936814
NTS,,,,,-0.05963029953461951,0.01699411353588959,-0.09152894585546882,0.0023422712302641276,-0.05464973041031856,-0.03209650142334443,,-0.03105550543745678,-0.019322747178799435,-0.03772093055596342,,,
SFRP1,-0.016270026760325292,-0.07002999658275993,,-0.016857869470122466,-0.026119929305540874,0.05192129344099915,-0.10308062439914786,-0.011998079342615407,-0.026083286765060405,-0.08422062519633565,0.0028584687565460167,0.04872138849735709,-0.004324411507747781,-0.02904426879577219,-0.08328930826665526,-0.010161056014547018,-0.01563013030428572
CXCL13,,,-0.024465496816017035,,-0.011211329903686326,,,,,,,-0.029901476687650676,-0.0207079940594493,-0.03229537452912695,,-0.016758605703929997,
MICA,-0.039685906351694264,-0.06173825839509386,-0.003329714212263488,-0.00576909411221572,0.026907232722203984,0.09494929582006763,-0.19502270397793584,-0.020698732635595372,-0.06154769961052329,-0.01420223790434489,-0.021885473081114482,-0.011550431742358359,-0.018144064185313807,0.02133838017373417,0.07787698481557764,0.06536724156468102,0.16140478042938952
TG,-0.00819488083053676,0.007258817212265025,,0.044407111119105495,-0.0033663525459616994,-0.04094551892557803,-0.02776913118520172,0.006591629488112038,-0.01887636117194155,,-0.02167494346607334,-0.01768831705571355,0.011063473154920461,0.01559041159639681,,0.0747247725816671,
ADA,-0.03242539246010156,-0.0035417088907588293,-0.021114139656542148,-0.010990925630871633,0.012634278958972643,0.0072228860783735355,-0.4123917526495071,0.0341533565984721,0.0058971594226089365,-0.09614400526767009,-0.029940803714402282,0.030997133018215745,-0.016313188616710883,0.012654152991478325,-0.0687968161623726,0.07197616613973658,-0.008847411255147286
LAMC3,0.00046151687203966235,0.09697307402064227,0.15126026547083204,-0.0028472060389511437,0.020400330888697388,-0.01691787303181597,-0.3131955345648471,-0.025632336241226565,0.040081440285954624,-0.02483263728255542,-0.011693252319474252,-0.004207849264746823,0.019629289547878424,0.05442377141369352,-0.05209121750856299,-0.058018169364400386,-0.030826135237900544
CCL7,,0.004965612171543226,,-0.013153012525559015,-0.0343189742257564,,,,,,,0.023508847265550102,,,,-0.010837567957370274,
NGF,-0.024117812179479017,0.061568672771387875,,0.03040619761590111,-0.006308003487182864,-0.010773539029211136,,,,0.010481906670228764,,-0.023042519775013717,0.03560002179555744,0.0005004458361490162,,0.020114126217926694,
TNFSF15,0.020821173915022584,,,-0.014646522752811952,0.03360937198075036,0.07785640657508112,,,,,,0.025778054320812774,,-0.015962499082210986,,-0.022569076130950397,
HMGB1,-0.015380764183089304,-0.026403104824355775,0.11095791268314652,0.06943356982912821,-0.01013939965873055,-0.0004988650861742988,-0.5214062542812131,0.09491983429624522,-0.03199989452445468,-0.09430763742931188,-0.004569230136997562,-0.006297961171621602,-0.09486547344725461,-0.03318030770600621,-0.03469224773497496,0.030913795232758747,-0.1846814479599879
ITGB3BP,-0.04122510897667453,-0.0017189739147795205,0.06801714433010303,-0.017416294368348354,0.014337908080744238,-0.057135903528852096,-0.40823439453334615,-0.095444363449408,0.06522404862041807,-0.035979625043735856,-0.10283420231189498,0.02674983081242498,0.0574664231291778,-0.06461660430369363,-0.09410284805301786,0.0390863651142595,0.10731379427116147
AANAT,-0.013993909534312204,0.03498503601700188,,-0.01332683917604649,-0.006259663180045461,,0.022571796091575187,-0.0353192692580007,0.03291247284445798,0.015659319674196554,-0.019355614044592278,-0.017503197290469615,-0.021343647488365276,,,-0.005178270182486563,
RELN,0.06307931747350305,-0.03779981385027762,-0.009662074739597216,0.04135980021048691,0.09602246362214202,0.04585539164160562,0.31075550444710665,0.06130549878599992,0.016026797523639863,-0.046298309934581845,0.02635308451531683,,,-0.019280968998125193,0.027208900633441283,0.07940925764788172,-0.03978228316700919
IL15,-0.02535623645517892,-0.047224784660260054,,0.010696400040988202,0.018375764637988776,0.005645260190718293,-0.1568383239689066,0.010577772579877612,0.04528424775268431,0.011046799570680105,-0.017951437424430786,0.09482301780024334,-0.03869583437705167,-0.00707401047747651,-0.03671892722093163,-0.035895783455502206,
UTS2,,,,,,,-0.2501310599330734,,,,,0.10268484658864166,,,,,
BSG,-0.11370601929433115,-0.02386666223599236,0.033123092231830645,0.05407220564914239,0.08099530639203162,0.053691751817318514,0.33512422855823776,-0.1101595970456549,0.02932229957187528,0.21613600577800163,-0.04059798234813559,0.03271195617466825,-0.028981163809894416,0.019369263745132793,-0.011088476890441278,0.04268835695945396,0.15614139561897805
ADAMTS3,0.002027602082702429,-0.012394625586779914,,0.02305475694881528,-0.0014026918087649651,0.009435517420210381,-0.5139273204424716,-0.03220193824359497,-0.010925056746975905,0.013414916984961615,-0.006063367145714063,0.036057662904872716,0.10419386211010262,0.009365310384031217,-0.04221602545091444,0.016414239911107326,
CD34,0.0034930029732380538,-0.014970515913201383,0.10028525864159192,0.06242296057734762,0.037521148042552396,0.026280844291004107,-0.2688285056582589,-0.027610658926049855,0.00922688207636775,0.01861320218256858,0.03726920805551621,0.04605000970352342,-0.007778915796335119,-0.024915547848997213,-0.08063126210160529,0.05515434686459802,-0.06358062367464631
CCL23,,,,,,,-0.06729518202529233,,,,,,,,,,
PLAT,-0.06428357111410875,-0.015657970669911286,0.037010212348330865,0.003537218198441518,-0.04198245054778499,-0.11282101531547407,-0.46470031711091436,-0.12276973988214884,0.007268970303578017,-0.04889463925341711,-0.007367981033105614,0.08443810113306055,0.04209476113949312,0.00018387876043794013,-0.04932544425757138,-0.0017036776482561025,0.1422211924688956
NTF3,,,,,,,,,-0.009990405454713818,,,0.0873031849277649,0.04946909087145745,-0.0028963207782502034,,,
LTA,,,,0.00035744946106594836,,,,-0.0015222388575185698,,,-0.0179514396403646,,,,,,
CKLF,-0.02569429770244464,-0.01265507596352608,0.03646123680242025,0.06410000671202393,-0.03561376002299516,-0.07393965434284214,-0.6085592826608821,-0.03211876995961502,-0.0021751431964411715,-0.10362311148269927,-0.0659329428596576,0.05636110830099785,-0.004487420385195286,0.017514488116725624,-0.13211594178625455,-0.03993872441676804,-0.05668814374632542
CD24,-0.00016703869214717044,0.021130362799245482,0.09358182297998241,-0.010392421940142928,0.11426378545303818,-0.020798723634798136,-0.10061473223287098,0.005269215747064339,-0.07165536127224531,0.03944945949482177,0.023237762187948048,0.005470626379108173,0.018508524839396114,-0.011705937034920174,0.05512403634997172,0.052883750458547464,0.08761080307712421
HSP90AA1,0.051530648000608144,0.03722086918800166,-0.043407822688769256,0.009514359248409415,0.06559633015886662,0.17385658018221034,0.6356795552151089,-0.08313814998774531,0.04961915666600162,0.24703169223655178,0.1328690376727998,-0.09428473157707261,-0.08276519954944957,-0.011015579990061171,0.15501952837485017,0.023427934929085088,0.09352014369330032
BMP4,0.14542200223952909,0.004318337857269033,-0.022651902664629936,-0.039331431337424755,0.05290153945695742,-0.003127627253378488,0.09490833309075637,0.033369133398106335,-0.040366576375008595,0.13611364121136035,-0.01529648067772026,-0.022077004115533247,0.039769467460300814,-0.040827211636831,,0.0941521063060481,
SCGB3A1,,0.005465606190214163,-0.03601506238410831,,0.025694182386145778,-0.027246412078662702,,,-0.01835400007640123,0.013720787450856888,-0.012526277183185794,-0.03036720371940032,0.08438187640898193,0.0726091234431697,,0.010233964393028767,
IGFBP4,-0.024773543685071748,-0.034912857393360336,0.0757141237013827,-0.03305881694523094,-0.07358456135325228,-0.10270300162911598,-0.32236095336140586,-0.095614875796344,0.03267143538445301,-0.06580843825590522,-0.027401616421361907,-0.009151914007775522,-0.08099214636153201,0.011766052674382476,-0.034604729423815865,0.0022479811954786997,0.045332574240480664
RSPO4,-0.04934360870515298,,,-0.025803921522386204,-0.018983571497628846,,,0.035218058911959504,-0.018353997391713523,,-0.024901472909161677,,,-0.02232449040509041,,-0.03153306583209801,
LEFTY2,-0.028090548276053257,0.06911227616656633,0.07828462764814491,0.018290287051926542,-0.04057563262233063,-0.04658913945662776,-0.3750694442963887,-0.023612745277134625,-0.02012538261433406,0.0036540736251233397,0.06967979426005395,-0.016936663040759,-0.018236477808028114,0.0076250483842192456,0.0404112970193497,0.045587378476941894,
PF4,,0.040525077010192846,,-0.011475744298752167,,,,,,,,,-0.014537048966485057,,,-0.02470163475500406,
ANGPTL2,0.06550308747256063,0.03395704738829791,0.013835745360672815,-0.007120036631583985,-0.08851756344930074,-0.18180874859103321,-0.42902012416266305,0.05053582634330093,-0.016368461727171463,-0.10820355719205994,-0.0839213413503067,0.05528621414974731,0.018938770593551018,-0.009757847886732222,-0.11432875564077623,0.07580895859737366,-0.10089978886617408
LRIG2,-0.06868812489300992,-0.07044529040242742,-0.016395307968940512,-0.00699223910009883,0.042892331035517164,-0.02811561019865259,-0.20687952239981852,0.0064835962626839366,-0.041112457272859136,-0.041139178721338564,0.00784944749151386,0.02471595168806566,0.010840217904239242,0.0060759612920333475,-0.07102821798426405,0.03210307650040168,0.12071949713356454
ICOSLG,-0.05983717690048648,0.02196672060159948,0.08863174303444456,0.004964305250103679,-0.016185572761132937,-0.029404899649832564,-0.31433238492340776,-0.02276497539913583,0.015530361116392687,-0.09321332802080043,-0.06659218861691518,0.03622912090092031,0.03545813735818213,-0.021788143336388337,-0.017845185384075774,0.025743063812898967,-0.08359953687430126
WIF1,0.04608078339710038,-0.03040669678415388,0.02746656179198666,,0.08200767615148519,0.13200432909791152,0.5927935196077949,-0.030529705275950135,0.05077228201806571,0.04399366770894525,0.09398642423768411,,,-0.020752776224224365,0.15956747370898153,0.08118548246084159,0.34955854157122224
NPPC,-0.002445763725361873,-0.035273823355261205,0.004013608857751113,0.08032917636271344,-0.007154697563071698,0.0456216061337929,0.05552127174760952,0.08192101345812772,-0.013891010822506789,0.08334725653813219,-0.09038208423047059,0.04408903512085973,0.0019432544071977997,0.06082607007029,0.1336376017948448,0.03998508553259362,0.1520288720734476
LYZ,0.100682002458148,-0.0076030601116665215,0.05469755174889263,-0.049867624050723584,-0.07365954774459624,0.012320235300978777,-0.3449730184321659,0.012068421353736534,-0.008172226231473574,-0.2079183552152416,0.0026819675466305207,0.09170228838126655,-0.01715852607788397,-0.03605707983058049,-0.07478361668029342,0.05795550977187203,-0.04887027699656832
EREG,,,-0.021505493590547577,,-0.04428466745586629,,,,,-0.045242955429880605,,-0.04049820389672727,-0.04619209680114377,-0.027805529192021766,,-0.028438899037190754,
SPTAN1,0.013866034667828674,0.021141595759343833,0.09226928317565655,0.0692287828679586,0.12222407383755468,0.17411477294644426,0.3663028186492987,0.03133891887730775,0.0006158133056587079,0.2396589141012567,0.01523062518680412,0.02408158939963754,0.010787015261110375,0.0609809987721112,0.03155898895364694,0.03857020601530388,0.13279091491196088
PTH2,,,,,,,,,,,,,,-0.024926389190341135,,,
LIPC,-0.03253977391319865,0.014821876767762506,,0.03718016749508798,-0.03046739015943264,0.024104124138007738,-0.11333768539618662,-0.013128057665185997,,-0.01752763575361561,-0.02820003295280332,,,,,-0.0385207207861223,
COL8A1,-0.005366727130963822,0.0016659374613457387,-0.017287542103170978,-0.004251871556814661,-0.0492968347606173,-0.08716341568193084,-0.18793763214931133,-0.04477357688314742,0.012253555404381835,-0.12627541358982108,-0.045316093568536164,0.04639773080619834,-0.007116659876082489,-0.06466922359416587,-0.0791933259342879,0.059034008439879486,
GSTM2,-0.02129526711791594,-0.0049182959813598385,0.03070576363707593,-0.0017961491266029908,-0.0075733030433892306,-0.038900590442243116,-0.11837115977106212,-0.022426089359401023,0.009974342112113788,-0.04102426664694716,0.009580853373215698,-0.006244394143173546,0.02018656574762311,-0.02155137061297227,0.005028757300260057,-0.0316863894075709,
SPX,-0.02235647314248527,-0.031881435123783164,,-0.015218817192345,0.13196921682553753,-0.016114176762400793,0.23930784446853146,0.028975619511996235,-0.043093300646045406,0.11486381051527998,0.02666919585381595,-0.020116138784233024,-0.018049604396950563,0.01942875237061995,-0.1312415890600337,0.030971153202517504,-0.0943366562117384
MFGE8,0.017321860588527246,0.04050948695565462,0.021871582186730076,-0.01522853889051387,0.024151938274925698,-0.010049610541048687,-0.16282703434835283,-0.04617799567633257,-0.019783663728147115,0.08611971149028438,-0.008388041550282157,-0.04418101118594485,-0.022957431716215115,0.02492190344566576,-0.05664892257635782,0.03333266013907844,0.08906333569302352
TGFA,-0.09862724467772453,-0.006753382575186872,0.0020444590129225265,0.014675860509770587,-0.015673971950386965,-0.03773025298031862,-0.33524922513624894,-0.1210897194261203,-0.03647958682611789,-0.06503482265897328,-0.05462043131736398,-0.04740545004640252,0.0046593353765780506,0.023148590955473176,-0.0064104465806400345,-0.0012868942239070511,-0.10132823667455779
SLIT2,0.10982166858117949,-0.029560314894585764,0.01214294657264232,-0.0014467365911142484,-0.020742514204032548,0.060402812800672105,0.2659157459610534,0.06662719572251025,0.012358217310264874,0.12916350739246446,0.07586627030843318,0.009456493528685292,0.02063047784796303,0.038714074027560864,-0.015962233745877488,0.03804034594622657,0.17896350630931582
PLTP,-0.03392674261527593,0.01821164792713932,0.05831185928381415,-0.01754763018835295,-0.1119191728756126,-0.04133896555731548,-0.6146999586174902,-0.04281693499174431,-0.030087434718147885,-0.22301261184510576,-0.044222455180865726,-0.04774440276907275,-0.10209943933043167,-0.023163762194332603,-0.18884163974985083,0.040706520750146594,-0.08459051817802163
APOD,0.048878620825833524,0.011986726961461813,0.12313173319128652,0.08568913545905983,0.039312072054131265,-0.0494814322148472,-0.5640690308442067,-0.06981601575340207,0.002354390506117789,-0.11810375824541879,0.11191276141527576,0.1189370082032212,0.0977645871799279,0.06667925007501332,-0.09254625457680454,-0.03197003328972458,-0.175468855339634
B2M,0.02830417835160421,-0.008242435091072685,0.03552472174732914,0.05221525510346226,-0.1483004135614668,-0.16552950820851822,-0.7082309622736811,-0.03429524722859388,-0.06772710477301376,-0.24084155022604717,-0.10469456658998291,0.04955628793182279,-0.0021604633758202756,-0.026775814337591044,-0.17397728501893248,-0.04502864874598202,-0.17311239590678165
OMG,-0.07046180231135889,-0.032544714268274974,0.07317389107185851,0.040144302545536796,0.10416991895085938,-0.03324550478884481,-0.07398317719246272,0.11650599179710895,0.043728578327032204,0.009199942747885709,0.0998410346619718,0.0830414295489427,0.10344907704200337,0.01873189814883474,-0.07892484430057041,0.018479888515686133,-0.14981009879092577
CXCL3,0.05963900335401486,0.004972951794657373,-0.06344029722755234,0.004402903955054499,-0.03163113465459752,,-0.07228220561062118,-0.08075914142421559,0.03721970890599614,0.05697226403838478,-0.012928287302448814,-0.013119596528110667,-0.03941703667414214,-0.011291612223262831,-0.006782923476878062,-0.0005652515096612547,
CXCL10,-0.010094058705559366,-0.04041183708479787,,0.021977915344631307,0.03671153431246971,0.062089181089171386,-0.458699481983539,-0.08888608201351027,-0.00029643219223100933,-0.024685504723878666,-0.0205446130759763,-0.0206026035499751,-0.01949839690350548,-0.030504361781414458,,-0.028805030162790707,
RSPO3,,0.007114882602190888,-0.03369354113671535,0.1801782124062222,0.16857418795015175,0.1290997300748976,0.22178760256965208,-0.0023458203342892644,-0.00883889018892713,0.14707485840342338,0.011535711562995597,0.02786900703426441,0.04524602108427947,0.06376780251500094,-0.06419317180270241,0.021151939330888228,0.07679747549382376
CORT,0.011228906573460127,0.04576974881203551,0.1339944163429673,0.03853591472480289,0.05791821939233833,0.013066973441902564,0.29046463931282573,0.0029007915287539714,0.01957013091809072,-0.01986289470054439,0.03980188930298361,-0.02275012271665346,-0.015212282881864752,0.005026258038550079,-0.07098281285339578,,0.08774605307176979
NCAN,-0.14169577068667008,0.0030257203524212857,0.110270432975114,-0.046330122056256286,0.08492979843069852,-0.138084472181556,-0.2727303597837564,0.025368915715866903,-0.02870093919509892,0.10476256267724533,-0.09423095739719488,0.029717619551455333,0.1164441405695172,0.0024344240991044045,-0.05908082643361785,0.009359681401117554,0.08979003723112923
PRG4,-0.027516975099307662,-0.043581446761053556,0.2046377433192443,-0.013153014575260769,0.07677284922957171,,-0.05274309080486893,-0.04505508169441642,,,-0.015795202386481532,-0.02185254120797579,-0.022446654293325645,0.04812012670645055,,-0.03438131029583516,
ZG16B,,0.1165784122125817,,-0.015265682024867016,,,0.0878251179021526,0.026033941326151607,,,,,,,,-0.021073027841027315,
TGM2,0.018349592163146203,0.02924917766536285,-0.007994406337388328,-0.009472999273644873,-0.06634103917977355,0.045796159429886095,-0.19188773659382183,-0.027638443108542084,0.05446678799144086,-0.03251117530305062,0.13386107815030696,-0.07024006671773467,-0.02328419208134519,0.014371219435687017,0.0035036414799481034,-0.021480334241578688,0.10756257888371251
VEGFC,-0.04148290069689818,-0.003865665224321473,0.015449085546506749,-0.023442193820822774,-0.0335797880296172,0.04585695062650492,-0.0690058509775484,-0.010259091128031484,0.013143382278254288,-0.04075107893214028,-0.016119633630012765,-0.025676584225330437,-0.004277491366982692,-0.02757480814319242,,0.020607566159895088,
WNT6,-0.05015158552351279,-0.02447969172444463,0.02544188732608714,-0.018192312777414024,0.08276889242199771,-0.008283048626684027,-0.07263939641412788,-0.025753887484804894,,,0.08241949077302317,-0.029784169460186454,-0.02827270766770416,-0.02962824210235537,,-0.02177476012434726,
NRG4,-0.051203625936602964,-0.037791682586804376,-0.02525512029290167,0.05505433864670487,-0.006848607030145442,0.03759677964020694,0.00888131644644329,0.0346597456080241,-0.00040468257175934024,0.07833566105596038,0.05283035339112395,,,0.02083173998557579,,-0.03274589943763296,
PMCH,,-0.04355694797572097,,-0.022180394749907916,,,,-0.03190368350227073,,,,-0.020279444762116152,-0.021343646731476523,0.02599521849589389,,0.010112585686604173,
COL9A1,0.013220082891694988,0.04319352027706379,-0.014532556880200725,-0.01671900010114636,0.0453577994130126,-0.1266122336726392,-0.14966937027151261,-0.02977260804819328,-0.024173632171363355,-0.04461576264454316,-0.021428343618058916,0.10059755985598519,0.052456308727775035,-0.06473526731291518,,-0.04438681130695384,0.04606634979297874
GDF11,-0.027280837687050714,0.004909686838459486,0.09323396166735265,0.003876619692326208,0.06898904911575235,-0.0702401108664446,-0.32106905582162193,-0.008604771492126509,0.003819374084593439,0.028351206902752286,-0.0536957253584028,0.0016311435083690136,0.017407374922706147,0.06515767278143665,0.03647633657657337,0.013593567042700256,-0.016424560463010777
IL24,,,,,,,,,,,,-0.01511986534226673,-0.0143052631116219,,,-0.036608826222990616,
SORBS1,-0.01806867671738837,0.05124648463872145,0.06651409893643587,0.02287416601015007,-0.05565287381928381,-0.0007479763595155871,0.003338560188645055,0.058911526064204314,0.017821045474697286,-0.006845039502755117,0.010664590964411514,0.03629506488555375,-0.044908901369647626,0.00226153670109127,-0.04178510348148012,0.022729491651654766,0.13400695741553778
DLL1,0.025120370486463435,0.04382558889943893,0.04064242982986572,0.015067425434318086,0.07470803392442261,-0.07538100252525946,-0.23256513071254617,0.061960951477658184,0.007636475076768215,-0.056560199395070176,-0.028661258445963917,0.0863932410254647,0.08310715393878802,-0.016817831207658746,-0.111359513427761,0.027752514748639226,0.09751319942777394
TLN1,0.049626776610360045,-0.018822456764937483,-0.016913889514134937,0.0416142702810821,-0.06317449648698964,-0.08782827151752066,-0.5828847765716916,-0.00027111400561692986,-0.0025637980938751593,-0.18899152458368734,-0.09139414255960092,-0.041103377293282575,-0.07066514808459283,0.01622480788216989,-0.07694861085157467,0.014114851312032627,-0.015662315708822937
COL2A1,-0.040147272308549295,-0.0064009207481314995,,,-0.019483683272254654,-0.00938544293648411,-0.07724371523752474,,,,0.06342721264083205,-0.006616641609364659,-0.037283891756033284,-0.03575721516984183,,-0.029502297774046185,
SHH,,,,0.07193792916954654,-0.02747992779207956,-0.04285429984364847,0.00778860636117198,-0.04247367363319527,0.10226838030679133,,0.12244384826785035,-0.03458849263280953,-0.007438095075813844,-0.048449718681698686,,-0.041006645961465985,
