,UKF243,UKF248,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,0.08227566513703177,0.11248049304295228,-0.0331986084696766,0.03958238879267139,0.040765997394540156,0.024762567217569687,-0.11912783184226095,0.19178649422979743,0.10706720274829425,-0.006867898010246177,-0.008040694402712722,0.02517071406893103,0.10903706916790065
JAM3,-0.053978628160360254,0.031055042362688908,0.02533345839652748,0.028618360955463266,0.031896575134550034,-0.0019248484889396594,-0.020431769857406606,0.2097212295221236,0.11688168074560497,0.07720472542164523,0.059825199207654584,0.08232055281455353,0.04487660334784598
TGFB2,-0.09496471696716088,0.060769181027266764,-0.03093411278832651,-0.03911034435905604,0.05851410665224356,0.037479909529834474,-0.08273137761253016,-0.015956220574140166,0.03100862512602242,0.041190108203993166,-0.04876408431440807,0.033231484015778905,0.1251916681862699
COL18A1,0.004136091212413953,0.08623317895825329,-0.05824004043353571,0.09430207179211877,0.07064275345277057,-0.016051916543292563,-0.09425128821189217,0.05041387392865904,0.05261984585165053,-0.035760427980522334,0.10496857590478723,0.007107251203562869,-0.0331556771534843
NODAL,,0.08015102251742832,-0.026918151892426148,,,0.00534765859557273,-0.061481130956418974,-0.02180259061218827,-0.05260391445071299,0.04374035423957251,0.008682881893704019,-0.017899643021682392,-0.08461868572278079
INHBB,0.009163814376686107,-0.006364064588008442,-0.01816171558971261,0.010190963850914052,0.09184192625902698,-0.007231543878375852,0.17047864045668623,0.17791322383477862,0.03482270248086708,0.02497185242997426,0.05915080755806576,0.10902231073239042,0.12599638183280815
LCN1,,0.07192695398903921,,,,0.06539476596179027,,0.02541592888956623,-0.009584798490600715,,,0.024764850104928408,0.0737464021313518
ARF4,-0.01609398766461261,0.06082321886216475,-0.019784465051282757,-0.0353744902612107,0.08041702843831687,0.04498805533387199,-0.08949554566265247,0.061653449285114535,-0.01118541721632117,-0.029330303896440337,0.03479764412671623,-0.022996251341935697,0.10646562862807485
CXCL14,0.05525898485096889,0.007597728792249769,-0.033557158830475414,0.05300000502025341,-0.050844292297993185,0.07798601104039925,-0.08445419251400434,0.05270099595828469,0.10150131386821248,-0.015634457098167444,-0.0878596102844517,0.027801984219904905,0.051885205330023026
LIF,-0.041425093688956124,-0.01749976279191594,0.051294797221247156,0.1143000820957026,0.01567608884670861,0.0027276329608194143,0.1553933848743732,0.040159867377755856,0.06332894545216826,0.03569054253405746,0.02793983245707529,-0.05189217581346286,0.12505156219643151
IL17B,0.03370212851949651,,,,0.021169296515011378,-0.039225564227273364,-0.01049475829036454,-0.019042526770025003,0.06621474696580569,,-0.0017086118481718432,0.05285459720918257,0.058642286651604925
MMP1,,0.06680690344464893,,,-0.04701720581965824,0.035665476170595296,-0.02454866897645508,0.06068149058959543,0.025126857874228355,,0.021244667136160293,0.013378798508554687,0.008381716471448752
MATN1,-0.016948196755649892,0.016733967561329863,,0.05151985073571526,-0.01849430361954316,,,0.08938486286366622,0.03459927506199133,-0.022451458779776966,0.024670489350140094,0.027057612981751782,0.1067324727243664
ADAM28,-0.028267806376364064,0.05738076587142894,0.07469079523545279,-0.05352971489522623,0.04012526185847809,-0.02241373973308615,0.07462867309526147,0.07058976140168853,0.018721321272806204,0.012540750630828934,-0.04622375318704511,0.09329142269835437,-0.02064140154094809
TCN2,-0.03709915316459418,0.07481074188379407,-0.011778019494796297,-0.01720248914829676,0.02140318148942651,0.07321111891945714,-0.04109282716388389,0.10563330410806956,0.006930324115593107,-0.043675670709990934,-0.0032023679953251355,0.08510433445328787,0.015288187460586022
THPO,,-0.021123277906065517,0.05675975727684863,0.028236327809955268,,,-0.028055931470185633,,,,0.025250893107112007,0.06593659883094023,0.036295635480064606
CUBN,0.01600502122479406,0.03288698227794139,-0.01992307727125231,-0.03935060715602442,0.020280709211577992,0.00026474745260011637,-0.08370808789980916,0.11059181206678342,0.00283712243296349,0.023487208998230296,0.06192573086296078,0.12597405286521365,0.059535372680524536
TIMP3,-0.008863977804669666,-0.02857613735910911,-0.008506267885597477,0.02333972269448821,-0.06561317748351762,-0.0665848888936576,-0.1377239332903339,-0.06846306371552151,-0.022254436334181844,-0.013332344067537761,0.011959996538512879,0.09324248006689298,0.024842276492975317
PIGF,0.04187526581215857,-0.04281472562209404,0.003653499619910695,0.006056210738759938,0.10145576734089269,0.051506577401515444,-0.07536156606549725,0.013774323362270096,0.03290546365669783,0.004018720260537009,-0.01385769381618089,0.14031578203808426,0.046759676410442916
CRH,,-0.021781369626732668,-0.015416799534015299,-0.03585357601589908,,,,-0.0281246277535752,0.006898701856187777,-0.037841652279969204,-0.044471554572314394,0.056617680372305156,-0.04648720995144314
BDNF,0.04606329076264557,-0.02304208146792839,0.023342496665916927,0.019334729730476657,0.024503478630512825,0.06602697684934422,-0.06561251245029161,0.08657104466693623,0.021539213152162957,-0.025301855452291244,0.011715011415979035,0.0430169231477843,0.10982930346488036
CCL5,0.10625976581035028,0.04073927433125338,-0.009120159251888964,-0.05224153114565068,0.021549911748231846,-0.009480209220037243,-0.07210446302791267,0.04180556473679158,-0.006449716381842425,-0.04295973276158233,-0.021624499314789998,0.14515448118853974,-0.08086376222935272
GAD1,0.07071513192540461,-0.04693129946489157,-0.017677309071894885,-0.09668614232347775,-0.027706560057465537,-0.019545809990235724,-0.10376003016857813,0.03104436502380452,-0.04516493137066939,-0.06720351977615682,0.037109234010215264,0.02095611917272689,-0.016495421812938903
COL14A1,0.0735253347367019,0.17834175053088874,-0.001473839309421425,-0.014289857823520772,-0.03163154778122648,0.06226033934922165,-0.040409199678288155,0.09037475364317063,0.05112508941761848,-0.01938579242972303,0.012039460297341327,0.1699415556525128,0.06671141981230326
HLA-A,0.03607872897397632,0.11324410868386225,0.029890179801605594,0.04101547706174266,-0.07852955621169476,-0.0786212296807514,-0.06827631255653163,0.15360575747168853,0.058325045075583046,-0.053897507608013095,0.10968164230457002,-0.04256466785748077,0.034501195741171956
CD5L,,-0.021781367106794108,,,,,,,,,,,
FGF18,,-0.019708200379718717,0.1275918508115382,0.043547528026257054,-0.019203210543371433,,,0.060597691813112725,-0.010418290155094623,,0.024658367377974236,0.042908180487620934,0.023759150711858416
ADM,-0.04075782500264699,-0.005564615869007971,0.021030640843470796,0.15366939957516731,-0.08011555937334265,0.08384517201558471,0.14415115225971917,0.026693967296250898,-0.026753074123891753,0.004843536824182629,0.09067523910806874,-0.013143952844769444,0.19262382134111342
CCL15,,0.04033974278948182,,,,-0.02487460991420421,,,,,,0.021694359770009747,
GNAI2,0.0730069307398919,0.07867570861069163,-0.06307097487524385,0.04275592083180613,-0.0608802640367805,-0.10682846214079729,0.06317132890773258,-0.0012587440421570877,0.027955191824181037,0.04921893006947152,0.020588388691530502,0.05979496362760341,0.05275373340680328
HDC,,,,,,,,,,,,0.11240748682887959,0.06341773908083767
COL11A1,,0.08956870569848709,-0.03604606823340167,0.0681813921673857,-0.021539914654473198,0.019313050651149886,0.012392615628913767,0.07287731856230686,-0.03725205396211425,0.008035357480687018,0.08700968106081633,0.06295499210949704,0.1673372489105867
NUCB2,0.015046014173569721,0.006925481668177976,0.04521733650486787,0.02753518127338319,0.036722346302317486,0.015248482875649106,0.03293164296138593,0.060971084636034,-0.02841252137901139,-0.03416434413547736,0.06578302709393777,0.07111355404804412,0.03891001656592681
FGF16,,,,,,,,,,,,,-0.017387132850330257
CXCL1,0.044049655941149846,-0.03531382569915374,0.033874127863012506,-0.024385165716663288,0.0882347156217,0.031045119349952018,0.018651003105189932,0.06756965423436562,0.12080718081837707,-0.0337478210759899,0.025011468981570435,0.03410592278394077,0.014756972057184297
VCAN,0.016074916957938844,0.02962047904659525,-0.029673131038366225,0.00601944617877801,0.04147825645997399,-0.06223379478126844,-0.049556614863642656,-0.050174453858129825,-0.037772812201811716,0.06477653034470088,0.055016070325724156,-0.05718301975154778,0.1048445271485782
MMP7,0.03652680007244776,0.07217834093846986,-0.024350914675537627,-0.022492768609593115,-0.027992252084143618,-0.02960830283128658,0.11176971267082891,0.24642003511294414,0.15160817464281062,,0.011197803738900135,-0.008644597853548344,0.05246517063241787
PTPN6,-0.031928040057688914,0.10726794719125753,-0.027420383498062466,0.02580718204525143,0.09647776066537163,0.05035200426255262,-0.02694897827515739,0.06473267282495718,0.0535028070121521,-0.02644424859181322,0.037893761745876865,0.09398343529358794,-0.0012047349142835185
PTGS2,0.0043339487264142905,0.0362629815547487,0.08920793283215349,0.042401622759288486,-0.048734057813180666,0.05714992825988779,0.09286872576102301,0.0496909224387268,0.07420127088222463,-0.027755721167614378,0.05404965753631134,0.026242393864001644,0.03795051226105254
XCL1,,0.005187485776962368,-0.013326841104214915,-0.036943530841190175,0.01021809347547352,,,,,,,,-0.02885249902691401
CD58,0.0014099721389885772,0.03165307883562489,-0.0056331191927777155,0.07392925508168798,0.05208486986359886,0.016766518110513343,-0.13549975441687806,0.07675531195292726,0.07505926368176828,0.07816844099036876,0.038664482551142,0.005922572672879457,0.09668598843453996
TNFSF14,-0.04542893633235614,-0.024049956764606892,-0.0017179891217042242,0.010698587489311032,,-0.03170355656766889,-0.0062345663455577365,-0.004435784294739358,0.09728860524321774,0.023831551569515035,-0.051818922671522896,0.04055507149574247,0.07366064205039786
CNTN4,-0.02803725202221744,-0.008565176490107667,-0.011672810867704051,-0.04308754644124747,,-0.004560637882797195,,-0.05313374969409074,0.007889346838468602,0.047878089060011654,0.02179634027033165,0.05466449271264515,-0.03291057957238293
NTF4,,,-0.01685787038328337,,,,,,,,,,
INSL3,,-0.00582678130383112,-0.012248529536924253,0.005576579643747151,,,,-0.04334881202244708,0.05042596555475138,,-0.021358840636334756,0.0008245222223589083,
BTLA,,,-0.01944213875783124,,,,,,,,,-0.016595107629855027,
MFNG,0.06103452195721879,0.04182689050210486,0.011277216585934679,-0.001230977875399087,0.026264228481286102,0.002628522889010508,-0.07231710765758716,0.06612182180585868,0.08420060697056549,-0.022183014340970194,0.014189310240805981,0.08532625447006156,-0.05016933673414542
ICAM1,-0.024586121484970965,0.006871421935326277,-0.058173096493631844,-0.01857194350669624,-0.0007368574896690258,0.014697616270372872,0.1253598078850095,0.030991692173576862,0.08526568739972197,-0.0027316649608994164,0.07421785168186945,0.0844875760262766,0.1546725285436129
PROS1,-0.00976011954547633,0.06934756218931606,0.0019183938147053188,0.12266535171047206,0.021335217824939565,0.010700239388193788,-0.011800137577356611,0.13960385144800003,0.009977691868767478,-0.06095480457784679,0.03231974945620056,0.09070379520254454,0.11680296752664124
CLCF1,-0.007976650063094247,0.10342097081296113,0.010884467864853378,0.06149348460823965,0.04081855113926662,0.004194443998381753,0.08779441180056473,0.07762566413095688,0.05332779796742586,-0.008814632379563632,-0.07045459508611587,0.0240662186096443,0.1893499881887568
PSAP,-0.10075825780906408,0.10552859762088546,-0.08554079373359084,-0.037488349149905294,0.04652466293428929,0.030913409912863617,0.04087016339342634,0.15098618381756765,0.05993471352795417,0.004519274208686022,0.11050199806117178,0.15059980206421594,-0.06971981340277175
EFEMP1,-0.05196192957065498,0.08782697912913803,-0.06973351551549006,-0.11782815533229493,0.06200135363814691,-0.010479317329120545,0.0028900474348343167,0.16009777802372727,0.037918658735479,0.09929250724952124,0.05539048677724867,-0.018607720412548403,0.19622963801603893
C1QTNF1,-0.06388772279951752,0.04133275354422002,0.04567978850962981,-0.003321924565660048,-0.03738460736935871,0.02442980305568953,-0.009942526172695141,0.20131070753620142,0.05734380783875161,-0.004150981995219432,0.12205689159688167,-0.046431817248137455,0.16352384793594096
ALB,-0.02398833724990503,0.009328484898722619,-0.02174551549766319,0.00244141774118649,-0.0175071339796146,0.054516007875647324,-0.01516424712372973,0.0985844795259511,0.04219497939535723,-0.020277857256771784,-0.026588523530085822,-0.008494676413764118,0.03298022796742934
CCL13,,,,,0.047409450638331095,,,0.05204575187416385,,,0.006931587542334246,,
EFNA3,-0.0009790467430798222,-0.03591815212067098,0.041936103331366895,-0.026575457078660963,-0.028436990517042682,-0.000742690679850733,0.05584983310701908,0.019689615925388156,-0.02928884358202034,0.05274575993920277,-0.0616684517009959,0.0857498527150712,-0.014151454902313036
DRAXIN,0.07978229792691734,-0.030348185379669504,0.0362984802085353,0.04476085053428722,0.010577309468617346,0.08786098742686531,-0.004068600823601199,0.08681159726530133,0.027049213997067997,0.03225215988552341,0.024618435751793438,0.1080079314191748,0.02858311024174585
RAET1L,,0.004207102231120276,,,,,,,0.0001244302976521649,,0.010164871307580817,,
NPTX2,-0.020834007062950296,-0.06337259249398272,-0.01996943884050612,-0.0996710332818463,0.030831135915004203,-0.016922692165331005,0.02345340780482345,0.09443303832400529,0.12018219066066324,0.011244267874937116,0.08927215179649972,-0.04177905181960759,0.00031988277019419787
FGF11,0.0060975791874972735,0.013083324071772958,0.059769105779184456,0.019240536298108776,-0.06599498902041667,-0.06883316367637553,0.03546454661119629,0.036244846298821194,-0.01634528423668862,0.09809607742153775,0.0652407419870972,0.07575766964858197,0.1522081549865109
CD59,0.0009039065228234285,0.07951956241500256,-0.06001350127240458,-0.07460545291752992,-0.02246912564661863,0.07708614779451459,-0.14226190970612343,0.11876350425073377,0.029687090600527186,0.015802615833137773,0.027794167578911257,0.06252497300112428,-0.027811835050569042
COL9A2,-0.03953579475523479,0.012905355577989202,-0.01580315486189581,-0.039378213283469465,0.06719110170642972,-0.03681100104593842,-0.12499027949195812,-0.0651533126329644,0.0007790854616805644,0.005463583471016027,-0.07577746373637216,0.20771712618898508,0.10124688382802471
DLL3,0.11843225852334259,-0.052668079833977734,0.01069777077921377,-0.058589808879551425,0.01222654608281352,0.007966065723789693,-0.02669462117644176,-0.08939558528048339,-0.01433161536022843,0.01792361483468231,-0.07439173063412102,0.0428373677317529,-0.011769937443843219
FGF5,,,,,0.004537747186298048,,,,,,,0.03440259071827442,0.06379822703623182
LIN7C,0.02305046194567978,-0.05055930894108188,-0.05491099578167227,0.04617483658856961,-0.028331777698391205,-0.03723364358973418,0.07427027217985023,-0.05501884121447008,0.04071881844440606,-0.05262502516447074,0.021799877717275137,0.07566079405581516,-0.014484505402014687
GDF7,-0.016948208289458325,0.0035330424039143053,0.082993684938686,0.03947261343610531,,,,,-0.042586153368815015,0.03336326228785503,0.02992593315925076,0.03049443507030539,-0.05080856835030119
PSPN,-0.060867033210474014,-0.023815547572615406,-0.02810125804474969,-0.0043228753748505,0.15494600401130634,-0.011433189917679455,0.09824994633741418,0.007695247414938105,-0.00513159966462494,0.06870817282407857,0.07285752862401355,0.11159046514371786,-0.050417107300901765
ANGPT1,0.009310526371142923,0.07611785721879899,-0.02731713024960703,-0.046552865707955284,0.05101985050952782,0.0069631241639227575,-0.062437191766470286,0.03447418593804295,0.026564634668252003,-0.017087114206764845,0.017316166918500207,0.12205539643912855,-0.04759322744419985
PNOC,0.0595039729093347,-0.05226393016301291,-0.06055343523704846,-0.0706445406479121,-0.0175071339796146,,,,0.0908748732266419,,0.02501225170178577,0.10015707440182325,-0.02651005176876289
L1CAM,0.005070471621091561,-0.11350834922526896,-0.03628234108096698,-0.041517367493283594,0.049773649473299764,-0.0387275653175276,0.13537097222191577,0.15883139886433473,0.024296993109368375,0.03482675756029403,0.14446184937001139,-0.05099200175938418,-0.0622864138504349
APOA1,-0.0013493543768962409,-0.026698047049122934,-0.019075061020338686,-0.016541151575277052,0.0186188426750198,0.024997012006352185,0.006806260558677711,0.0755511109031041,0.014872617156063328,-0.030970945603519436,0.09232093163457869,0.05046863968744986,0.07023821980960866
PSEN1,-0.01369173201647403,0.05593656602485308,0.02889978540578141,-0.012629588014551591,0.05841205845872422,-0.030091489861462484,0.050459176367417244,0.06851738147735682,-0.011253546525509356,0.034613632025726995,-0.03153017557971965,0.04016796286811449,0.11821254134919472
CALM2,-0.028054034083239393,-0.03327144213272037,-0.09598388655316505,-0.10663316645377573,-0.002964140750279526,0.07705206860341954,-0.15960614227355424,0.10560829463003849,0.044719874154675855,-0.017375004705811183,0.03902958859764458,0.020905981526523794,-0.1190311837224211
CLEC2B,-0.03087637098632596,0.0508990421641012,0.015470880654982854,-0.021100868523625072,-0.007565493625565153,0.045817955201587775,0.08166013366127937,0.059271252360015916,0.02742055023336502,-0.056858797947978955,0.040519697358450846,0.12097313280994922,0.026512080424064076
NTNG1,0.03489082832052413,-0.0008310315683404821,0.04374613687138025,-0.003397846801482873,-0.028689137743580433,-0.00847428197222629,-0.06540708162628621,0.033204841729531615,0.07540972593676869,-0.02151404080823744,-0.02045381256196362,0.103926760009357,0.16889446838521668
LRIG1,0.005701525361384288,-0.015253761364105507,-0.040804209913979664,0.04171657204441531,-0.011912358152895262,-0.06983799035987964,-0.10732615370928116,-0.015729318452957997,0.019072899279604556,-0.033701001815259264,-0.0736638599250304,0.03630143349763847,0.026777966629279268
CPAMD8,,0.016972978820463044,0.12198660758360437,-0.0287695978170321,,-0.026640000848710176,,,0.028872684129599698,0.10167517382848094,,0.006492918272275908,-0.02402961336189796
GHRL,,0.06218113445981079,0.0035982133760708653,0.005414909648530576,,-0.03589259903173933,-0.01811706351834015,,,0.05878435923315262,-0.04556718325457123,0.030807438660148814,0.04353856132274196
NPY,0.02323888710965068,0.0413503521201592,0.04301862112385905,-0.09303197028830189,,-0.031109752066149004,-0.03483431896948758,0.10468907735601575,0.14888496155020964,0.05617327214795023,-0.0018716780763402387,-0.006545853421807037,-0.09714911493752627
MMP2,0.04024288825411399,0.06238146699843171,0.008389415620306836,-0.005176861417134485,-0.016188924967332798,0.03628326472891766,-0.10966981781470338,0.09262692831431228,0.06450818720555596,-0.047903850743400166,0.08986249244082085,0.09731773835558293,0.10901668358018822
LHB,,,-0.012617801332429542,,,,,,,,,,
PPY,,0.00920095597659802,0.005845140538190058,-0.02102589551572936,0.07655551818693987,,,0.12769110918174217,-0.0002607401555812614,,0.05875709755410135,0.0662818159387024,0.10591089303713384
ALKAL2,0.0033757039583108984,-0.020190527433223755,-0.012434484359460887,-0.028397271323238615,0.02228418912951991,-0.04258538221571802,0.014583577821554975,0.020544430147774014,0.03704958381617977,-0.011645424974282467,0.02455829511277427,0.015489135072044838,0.12116876926163599
CSF1,-0.04161359227964968,0.05186349104551594,-0.007422636638093239,0.048304311291908486,0.044064026742559964,0.025437573550383702,0.027277023786551457,0.16447808112184162,0.12353765835696708,0.02842127868721963,0.1014854074862269,0.09426289332805374,0.16822934676770188
SEMA4C,-0.0056486568042919925,0.04044138409691428,0.010456629963396854,-0.00403486923434479,0.007154138976591705,0.06812612152506078,-0.10768336439086018,0.0824736920644604,-0.009498152139464151,-0.011772521942551644,0.028199761797870496,0.06003135170531887,0.06727748180640115
BMP8A,,,,,,,,,,,,0.03943477163516128,
ICAM2,0.12600538241442621,0.07218741707226371,0.0303221067175302,-0.012405692494967608,0.03209626408285576,-0.006719347535259,-0.07901337361614141,-0.026793290827876348,-0.01817990420829149,0.006913838631627957,0.025309094975097236,0.1205175019161591,-0.09012004210751431
SYTL3,0.015066336999410792,0.03306492494768175,0.02611497701318543,0.009029830739547589,-0.0013046550669903604,-0.014142930876933295,0.024389294753231202,-0.04939077516378616,-0.026477347936182075,-0.02082515185182363,0.025336211301245703,0.06725611330005775,0.09544438180127679
IL1A,0.025251773647901793,0.006975696191224243,0.024403277481986032,0.005427502104018769,,-0.030488527710314222,0.02989673186748026,0.03800487084132894,0.05916359998954071,0.02871057982618137,-0.006116243886423069,0.09191535112940015,0.06641710559221757
HLA-G,-0.004271992851636115,-0.025630522350086147,0.09357844870367472,,,,-0.02065325392809186,0.052725131800331386,0.01239657555676415,,0.012464599755212111,,
PGF,0.022531761667527638,0.11194056086874679,-0.011939474086874846,-0.027657114267037035,0.06390855945245816,-0.027268030651376136,-0.10714160733941976,0.0007992614930170619,0.0449066239869761,-0.04840244775224915,0.07461407167349365,0.017774242396275557,-0.054516016835512875
LGALS8,-0.08187318564194994,0.039594509952625395,-0.009544025085614442,-0.02622897662789007,-0.00634127178739495,0.03831068636108397,0.025104234261576642,0.040647851445196705,-0.027351170842465557,0.018329867376744188,-0.009374820481686816,0.06572681286754241,-0.025356361901823925
DKK3,0.01303805128672565,0.03346979854748331,-0.03737528694444066,0.02747813275573748,-0.08350258505841895,0.03258933853569412,-0.10671396003894525,0.014819001826051384,0.03813130803259967,0.005772404755822161,-0.03600235194908659,0.10048853365978587,-0.1909313732205061
COL16A1,-0.018079253824346178,0.0756862484078009,-0.002363249058489474,0.0691202782929614,0.06406892902933714,-0.020798233993203543,-0.07954030366439048,0.04136648203275704,0.03260616358858985,-0.0069243652213966025,0.0473634366405819,0.1499187744320486,0.040802141447463795
TPH1,-0.022571912034091767,-0.018819312699946564,-0.024251406990661403,0.05824239193244946,,,-0.02186173715486014,0.05294132410599933,-0.016747381606761345,-0.043560081928508014,0.04305025714301707,0.12823251225184368,0.10484701303225946
TNC,-0.0115218008208579,0.0382961840754913,0.00039330155801388356,0.13850123137782705,-0.012932442520417389,0.04557963843620917,0.2271621368605286,0.18285444673829396,0.09995733267867953,-0.06433856231983016,0.11321273598002166,-0.016649625645734384,0.15384013450896958
TNFSF9,-0.013814897867648718,0.009102322290200944,-0.02185495413176445,-0.01196265135306033,-0.0276746078763562,,,-0.01595177653463601,0.08608754557403343,-0.030385353569073188,-0.05853969633291242,0.009860509510400899,-0.010693198828129868
C4A,,,0.063304950159497,-0.024925144502189415,-0.019203220964411204,,0.01007066229343253,-0.03570299397010764,,0.0034581099408047323,0.048834261815994644,0.03828786956874606,
CNTN2,0.005222579816199879,-0.04352601720077642,-0.041837749157050484,-0.03357336512178295,0.0549307716395979,-0.006293387575821695,-0.00407008760695547,-0.028230781106063137,0.03275542388175171,0.08648906960839169,-0.0537222333775109,0.04796702362425707,-0.1467381224385989
F7,,-0.018359657886370874,,,-0.017507136436302282,,,-0.024037956849550852,,,0.041275141179297675,,-0.038742892474453686
LUM,-0.04035998836006977,0.06117021782912873,-0.04450458122980226,0.10121888783292313,-0.023030949725727046,-0.014831967303712813,-0.14186160611325963,0.08894541208353823,0.08423396346586454,-0.003266537247162428,0.12097492859455368,0.07476014146351391,0.018551357272211577
BTC,,-0.01665658802280038,-0.0342473523713496,,,,,0.05068488756320754,0.011006378369018304,-0.02624299722050052,0.08176941135605428,0.032654790240993936,0.029370544219895968
APOC1,-0.019368366404012727,0.029825179149044395,-0.023339420002993078,-0.07228713931229509,0.06793444373706867,0.03796643669883662,0.02198327182892163,-0.09259232095908797,0.026208309851819062,-0.006474648770511365,-0.10915981386920673,0.08928604007856117,0.045535929821004587
PKM,-0.06450633630430312,0.03183817006365831,0.0004969889339487076,0.13069868256366593,-0.10495346138907413,-0.044082141399585516,0.11357615295151395,0.1137126696640783,0.0687655965465913,0.07189703294612514,0.08829893918654247,-0.035294158748416356,0.13374413837813617
TNF,0.023785392911826724,0.042793458686274585,-0.005907385625195796,-0.015414476627716537,-0.024921655774111467,-0.03315668664799069,0.022622621608810373,0.11988040919265892,0.06607887878601824,,,0.1765935689800941,0.013104882475102672
GNAS,-0.004204704042074079,-0.08915217396798093,-0.050634418875197054,0.02220179756864994,-0.07883052458710904,0.036430498375031456,0.005207710314054604,-0.0638046965563365,0.012068333297364127,-0.03675747678019352,0.026105881669025215,-0.0141087620960396,-0.17152978703735147
BMP8B,0.05522418627869627,0.009329395129393538,-0.019320485032820033,-0.023855314728708037,-0.020044530287575038,0.024150738803398426,-0.0254121564687722,0.09040740843550968,0.006871777261921249,-0.04308004341999086,0.0938282264832478,0.014281935663082017,0.06972741367653108
LIPH,0.10160968769869883,0.01775312201239603,-0.003834118216612532,-0.0200964801682318,,,-0.046123351995900744,-0.04905030538507406,-0.024929885841140635,,-0.006628844220207699,0.045977002554505014,0.04109266804908265
CCL28,0.04973533348225385,-0.026471697783607275,,0.0458051621312922,,,0.09026880776335128,,,-0.02114145784895918,,-0.029664870291555494,0.119265468456983
PTPN11,-0.02983774512885152,-0.02919772941111873,-0.02834003086826436,-0.04776955658666083,0.0017149244247303204,0.005766475857007731,-0.019447608148552144,-0.05443644132559036,-0.006874971830085943,0.016509407621488562,-0.06123808767123653,-0.006923644619254034,-0.1294436057201317
ADAM12,0.08092088529212048,0.057686809787773165,-0.009522181688708631,0.14477181501641048,0.08524017059822385,0.020395754650691718,0.01965477252627517,0.11210933896792223,0.08562411343605983,-0.038803332819860814,0.10111577936395212,0.04186630691957532,0.007296798887771141
EPO,0.0034850033187027235,-0.025287031209449237,0.10204020767009048,-0.02102589643351385,-0.015918164004421743,,,-0.03637662227596748,-0.0024765994048115037,,-0.008970163088848187,-0.006308947614043281,
EDN3,-0.02339045311223059,0.02152010096281089,-0.024051319071751214,-0.03258910247815572,,,,0.15955266746462082,-0.05268691212379346,0.0516037693841442,-0.045785288928877114,0.03386633057432553,-0.008709299014910417
CCL22,,,,0.03803886205978453,,,,-0.027136673963464353,0.1098338479493982,0.05495910263187137,0.0006379538921218606,0.12610690983149006,
CCL2,-0.03857375192687002,0.08127022020630138,-0.036420512386159946,0.00836623780625181,-0.01505863515452014,-0.022866160751501136,0.06381313623261867,0.1579377944635805,0.15619292228109727,-0.006221967960137849,0.05127734275370995,-0.04357877971686597,0.1320819128465894
DSCAM,0.03688687637920553,-0.02458421962013079,0.07464739964802888,-0.02264998005572104,0.010109969458180476,0.034327151085591444,0.004090828089378503,-0.004477137082807381,-0.006495591164721939,-0.01865168774381233,-0.02366805620072805,0.031499285626466485,0.035957728431828026
GPHA2,,-0.02097507509892499,,,,,,,,,,,
ANG,-0.001551961022245565,0.016805884480599977,0.07620360939410296,0.06635065720097354,0.004525219793855437,-0.007961072228028531,0.22462536867491914,0.075239984851222,0.0593968114115506,-0.029772910950423316,0.043099009432823375,0.09559381102363006,0.05333797619481243
FBLN2,-0.03376035369612535,-0.006681232832720835,0.08242680365417769,-0.007426849561628485,0.12787986755610642,0.00714204768546137,-0.00672668175150901,0.01349803691811686,-0.017765322125885004,-0.00937146272779417,0.07730779824132766,0.14899182034280076,0.08872848699853832
VTN,-0.021940454941036913,0.043918600384936925,-0.024843323564984168,-0.010112542794563341,,-0.02259347596397942,-0.04004599937357457,0.03817951079740882,-0.009754919656064785,,0.04547306710400883,0.017388582718194576,0.07888478169318792
VEGFA,-0.05283511317921735,-0.0750479683716888,0.021664480301152776,0.13680495213123964,-0.12087697257424981,0.03264551878363385,0.18548923100997022,0.004598746147360647,-0.039840259871324515,0.09003047531858623,0.09166712754032132,-0.19440365498643625,0.19618362342678353
F10,,,,-0.02305444099698231,-0.02110374653668067,-0.02450782707309403,,,0.03706611373416987,-0.02270513581090341,0.03666129835042382,0.0467491430754788,0.04940265543641418
SERPINA1,0.10337469604454151,0.03307127446324232,-0.016626809779743255,0.02945784462789602,0.06502102291910224,0.053195879126151785,0.15441761150183977,0.140671408829368,0.13477466163745283,-0.01362381808910347,0.08150717764515064,0.09426224832731288,0.016497082049311905
VWF,0.06841176340233314,0.01952492180296223,-0.06680416897547689,-0.007912564913382884,0.07555712802078664,-0.12127727466662878,-0.10463045077543726,0.0028205242377145547,0.02149085816659496,-0.020048510762161187,0.020837342201787273,0.03828459423156319,-0.16501373795968677
GDNF,,-0.029472399641441407,-0.01571492194254492,,-0.0528934613347419,,,-0.0007422166738712848,0.020898131637363752,,0.0528681359834966,,
VASP,-0.03473076323148944,0.07398570300704947,-0.012764783280005255,-0.0018832387905166992,-0.005976413272535068,-0.04464938425911445,0.048975580663900654,-0.03855060969122668,0.017871249264683156,-0.008661901941007685,0.06047131473207784,0.04549923568101804,0.05205613834322391
ADAM15,0.03220929262032084,0.07111695242150806,-0.06050135240460045,0.06515814651090009,0.0024762441892136767,-0.010732336198856928,0.016304634520861002,0.025818977751281436,0.018872261263674372,0.02078803259657055,0.019710013151321853,0.11650102180593916,0.026246151570360275
