,MGH258,UKF243,UKF251,UKF255,UKF259,UKF275,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
DKK3,0.01576478669121652,0.08618210418465555,-0.057918833033329904,0.042509279806890225,0.00012080668122093498,0.011707496427567155,0.01593121750485969,-0.00692595868598496,0.023212606551340744,0.050690429707554996,0.049865654763639376,-0.018934629331377774,0.056087186937513356,0.10796390685321978,0.060528160000128714,0.21839845640796648
COL16A1,-0.011545153344591583,0.04464225870192156,-0.015524247423489875,0.004267103950426463,0.020919971923528145,0.006887786025085618,0.00780050712094441,0.031166989866892703,-0.07031730923690058,0.027965266469597582,0.01132659927204356,0.050721474753411724,0.010390779818792644,-0.05629289344412403,0.047716141424561945,-0.040293939134617734
TPH1,0.02244661693886108,-0.048382998161305535,,0.10284742750964743,0.044797268453123935,0.06030827995488182,,-0.019418563401742066,,0.0008373543716550519,-0.005262611995434364,0.031304061249228944,0.02808471663544921,,-0.005594951147688563,-0.02790032470443822
TNC,0.028462415908657248,-0.011346009650990698,0.038804427364951655,0.033968186185325655,0.025691345624442488,0.044050001250081336,0.024038317129103884,0.0025813309140435255,-0.02193001199663173,0.07418467426389601,-0.056556533143513214,0.10280226103471123,-0.02942349521645674,0.11237074527641071,0.0026511302345944595,-0.1576892747096847
TNFSF9,-0.017638258965061167,0.02257548361298848,-0.022964896247662472,-0.03806400460401239,-0.016722514897419646,-0.03269247420775973,-0.031469538571845895,0.029965720164080147,-0.02239080310734214,0.025309147529365122,0.013189195022244625,-0.039215798217745686,-0.030271693931706523,0.09258032233013551,-0.019341238601867525,0.02326482917436845
C4A,,,0.03376693252194571,,-0.0114461173173073,0.0756636973746738,0.007793749211659411,-0.017069654900740815,,0.08836188742759428,,-0.03557397404457143,-0.01979425622226822,0.02364168056697246,0.0028905384145939063,
CNTN2,-0.04089878186898299,0.05739281637342397,0.039514209444082425,-0.07017251876350052,-0.014732726865785145,-0.021393453154882194,0.0044306657351103305,-0.04786032519868338,-0.05635635774438109,0.04299190894901093,0.05418200302598007,-0.0993807785636345,-0.0164698495499965,0.024082120741196943,0.05833877962619707,-0.15529966433810025
F7,,,,,,,-0.021867876588869132,,,0.04602752135998619,,,-0.019587673870357005,,,
LUM,0.08187814006358267,-0.07098555764033466,-0.01995289391520753,0.031090141161316715,0.03416864248021029,0.023409765526757643,0.0009290608186201468,-0.04137522107361085,-0.07404632949442153,0.06960024719558404,-0.04884513259503443,0.036531303304617055,-0.06189022548111474,0.11038745341646031,-0.01750199102016775,
IZUMO1,0.03747581762544652,,,,,,,,,,,,,,,
BTC,,,0.041190655291506256,,0.02221757691413747,,,,,-0.021079029945882087,-0.01405440472856018,0.05137801758760946,0.0008707095956951401,,0.07152785134826282,
APOC1,-0.10282774348220758,0.012486055286388902,-0.0017625371675238219,-0.037099470980846636,-0.03828502026112534,0.014884517394868109,-0.026256306939420666,0.0007873659191674728,-0.011335933704735181,-0.007303120252234677,0.04565094851905537,0.011023346678120627,-0.05283625583629745,0.05391502302384682,0.012401789540833078,-0.17600940411765764
PKM,-0.05124970387893191,0.02726591278694464,-0.01635833872634465,0.021639376093895605,0.02565156645986946,-0.02469911349297582,-0.04291250298188055,0.013564660652800669,-0.01236996831477806,0.02926472581538506,-0.05039986550578287,0.06375344564720693,0.01697132112831686,0.026145535873205755,0.033060803062062494,0.09770418438911982
TNF,,-0.012303227311940354,-0.03004970407132269,,-0.0013519342204358412,0.0009714504076267116,-0.018208392047380447,0.022244868152874235,-0.011275053312688514,0.0647607933679366,-0.014869757145975658,,,,0.13785005670874573,-0.07852595560206206
GNAS,0.07611648946727796,0.09734906913697396,0.021605883040285222,0.03777683646840646,-0.0005144934601455555,-0.02281341251391399,0.0563229783690381,-0.0066775535576594006,-0.014256922401786186,-0.1006888572775674,-0.012205426376347979,0.14025981945053587,0.07700990977105376,-0.07018593414145115,0.006234093611592361,0.1484662790337864
BMP8B,0.06669314811814044,-0.04409469381028506,-0.009437340144521349,-0.04350447880625766,0.02365784303429338,0.015703039380112124,-0.005045199658464135,0.015765143389463537,0.04677217852938663,0.06608715660154114,0.04367139335831512,-0.02714340612741612,-0.020328671872911788,0.01819308602950819,0.04555136312951698,-0.012924913402543283
LIPH,,-0.015068685980834325,,-0.024527706546720426,-0.014500728529468999,-0.009940193412259504,,,,-0.020771330487360812,-0.01975321732195613,,-0.019327013742187527,,0.06221307903763168,
CCL28,,-0.0363285312062607,,,,0.020558467918168264,,-0.015399764322834011,,,,0.08630122066464535,,,-0.01573381684108489,
PTPN11,0.01227882358564806,-0.1017431069387307,0.00692657991200384,-0.008537994577555356,-0.004006873837081301,-0.031883201311244204,0.047050388534467844,-0.008531390576721832,0.021478240243398814,-0.09815448953502051,-0.006051293727934117,-0.05792800962959719,-0.027423580813920597,-0.01540221042566617,-0.00012662948494396827,-0.004215256103089163
ADAM12,0.17228574123541593,0.07455637113363885,0.045417922665911,0.043521582556378245,-0.007651250492276887,0.01682904543582655,0.08424244144092574,0.002388904481563849,-0.07757774968763616,0.003932962405293874,-0.00363211915757564,0.0841923656600464,-0.03726645287817577,0.02366340083491811,0.019966430739298123,
EPO,,0.05359588821219239,,,-0.014783243464414498,-0.010399904633332319,-0.019883117221173356,-0.019418566253423867,-0.035805872495315416,-0.022558195382646914,0.030911816732764743,,-0.018740155808000678,,-0.016731606605674673,
EDN3,-0.024770853953453475,-0.00396303648457439,-0.002097934635289692,-0.02893278615236394,-0.0184030833034506,-0.01611933926006086,,-0.019618936957945726,-0.02743777131145692,0.09836063151182887,0.0902680524625677,-0.00018140666855148875,-0.0002335710277028785,,0.02512572020177182,0.1837777773935841
CCL22,,,-0.017109420259512478,,,-0.020940433203193415,,,,-0.025531018534592713,-0.030978889961405735,-0.039655618610572346,-0.01644367091217913,-0.026940104737079886,0.07422386642315601,
CCL2,-0.012868380910008937,-0.05095585188399348,-0.004182901569316746,0.030035648463072537,0.07251059173936585,0.008584506647356684,-0.03670662628171972,-0.0017844056112844653,0.00805347779354285,0.07388995596119304,-0.07519362386414173,-0.035889913228359556,-0.016142900884321704,-0.052883033014427594,-0.05672746878371121,-0.19534394948102357
DSCAM,0.030414159302993272,0.09180413724388525,0.03494904782099859,0.014099699103934217,-0.04396065504415605,-0.024318828187716725,-0.029252533954128503,0.0019363403127269881,-0.0256386126400309,0.03369910478826382,0.009682380351743557,-0.04150290705369421,-0.0013403354512780449,-0.0379452070542065,0.03910964573777625,0.11626222335528644
ANG,0.023155884328532574,-0.02863634000860065,-0.01688614208305842,-0.04557960043693046,0.012621085774817322,-0.0024628452369857127,0.0007652190509403867,0.010106988853324386,0.12785928974987545,0.09990151372057389,0.0672429970982273,-0.005749276732401884,-0.002210634367015643,0.18240273423368866,0.015489283175053693,
FBLN2,-0.02322572311039781,-0.011747384218346278,-0.008919229395935514,0.047699304699371045,0.004276986725695139,-0.020396169342514724,0.01981570711815053,0.045169850710082206,0.04607780668262067,0.08615143850547488,0.023772994951275273,0.07735484019090484,-0.07093767058440086,-0.06224014767530774,-0.021177621776261868,0.0982029523813613
VTN,,0.005145934074524496,,-0.02861611594739501,0.04363810586700261,-0.017085875381642406,,-0.01613565943312706,,0.00872751958247493,-0.023820771612789317,,0.03700302733892358,,0.03507331953609466,
VEGFA,0.013827858948152603,-0.003151411107267712,0.012611519831881541,-0.05623514897373571,0.05418256207559061,0.027732206970192897,-0.03209062299181456,0.02602946603856564,0.05085770343529298,-0.04591374144303087,-0.036707491052368306,-0.027250179795574744,0.035225992234802835,0.04002117806546648,-0.05845981768116159,-0.007538803347850429
F10,,,0.04660504009852617,,,-0.011403270652529012,0.008480268415886375,,,,-0.009672818349036036,-0.034309578239312744,-0.03245674163663788,0.141525153305233,0.02589110491379605,
SERPINA1,-0.013621684569527892,-0.0321711944821024,-0.04194645601075688,0.0938816729096039,-0.057418912586136635,0.031149837735115732,0.0038930791705279995,0.022559959313495484,-0.049864616992488765,0.03995919306205133,-0.0489149294842743,-0.05362066397520655,-0.04686354994369356,-0.009254725803593634,0.009534066355768658,-0.016011924512006427
VWF,0.0775496970609662,-0.012420210629814729,-0.040011280061483634,0.08667714267219968,0.004193641471240292,0.022222571657398393,0.08242866231083303,0.012384448928269384,0.02909078695281663,0.0600351764391225,0.013534715625127387,0.06059021039702864,-0.09755625751240976,0.05059728555497629,0.028800410711979595,0.07564450834498156
GDNF,,,,-0.04366536982265387,0.011634093125323817,,-0.04706779117003167,-0.01941856474116821,-0.030578629760134327,-0.008205882799773374,-0.055514549424632596,,0.09000915001715758,,,0.07764602003495141
VASP,0.07518069932914441,0.04449237678092948,-0.0017527972236228726,-0.03571753165408471,0.007752028421197731,-0.003806644846191113,-0.028132247126636346,0.018363853172166305,-0.10362951824016914,0.004237080699930392,-0.027382522548863465,0.07891512579242742,-0.02111207532932743,-0.03165997282535488,0.02328410798076539,0.09161512357988946
ADAM15,0.010880118672527802,-0.00916139746659229,-0.03084305916501409,0.03415523542318909,0.01694979111262677,0.01865181524227626,-0.012149110671201536,-0.08290270623262051,0.0006232241337328657,-0.021984241249436112,0.003729600156192697,-0.10244579506862962,0.010408527785783904,0.04108537291543323,-0.019405332810624742,0.009044292882457875
WNT2,,0.0567694254615037,,0.09083434020777319,,,,-0.018172897556263702,,0.0025958706152512953,-0.022571135589235493,,0.04370127504846024,,0.07215536131177519,
CALCB,,-0.016271407711955465,-0.02475288435868589,-0.04366539059333435,,,,,,0.15273015587267605,-0.01002284748008536,,-0.029272938556559915,,,
OLFM2,0.0578460646354345,0.12309144882117638,0.05627726013634617,0.04867084098399424,-0.04495601302105605,0.012429419988124964,-0.028843255895313294,-0.017049463305776412,-0.0746388493154091,0.018465038803727803,0.0009080542998041081,0.0035699789133717143,0.05992118822305667,0.008306609592189703,0.036077585695141745,0.0538993026739131
MFAP2,-0.008105823440469348,0.15068329476861872,-0.009140634295268306,,0.014008314933602104,0.026208966847922142,0.04386118733715512,-0.04545255603229762,-0.06376802021962114,0.04546826942342787,0.06414700033056928,0.06129865066732868,-0.05631106245531104,,0.04399676737107627,
HLA-C,0.06184799282968461,0.003454281816506265,-0.028822069711864164,0.0331120758845043,0.029594093145976295,-0.02425865585315127,0.00513447071039721,-0.04042651894292753,-0.023090714923632752,0.07755698446833686,-0.004086615732144156,0.04321921480563958,-0.013233555994511563,0.06113760895676459,0.09389548368858085,-0.037190300856368756
THBS1,-0.026420790099367476,0.03162033807286838,-0.02803170514579947,0.13496052143294213,-0.013468772273335535,0.004552889329917442,-0.014840075358509506,-0.018521579029187395,-0.06281172558554621,0.024512721310896015,0.00753923993737809,-0.0026035465290726494,-0.06422951122475891,-0.08203450174183141,-0.06897262879564303,0.09168447874366117
HSPA4,-0.03600876233510535,-0.06332721489236692,0.02905911599659136,-0.012877029590003933,-0.0019430426083108555,0.054596639582551384,0.04909309378724309,0.016885808360419943,0.002132002846015534,-0.0703581936319129,-0.007227530356254719,-0.011456276914551648,-0.003719597335211445,0.015858483545411594,-0.0023104317206772865,0.018207758422716953
LMAN1,-0.016363874896295753,-0.027632197915830263,-0.0032334387191178494,-0.05357667032787352,0.00101843394818153,0.015234586373303901,0.044280937933938426,0.0056845566984076714,0.03096430948997153,-0.030294716817121172,0.0055755752688119555,0.07465933386514362,-0.010701750968630635,-0.057878389625898044,-0.04818912066059745,0.03946156463722273
LYPD3,,,-0.015771324845014964,-0.03363321656637673,0.095638035253203,-0.0145607030014782,-0.01635859313234953,,-0.020550807416610743,0.03021028929602716,-0.00834171287938037,,-0.004989479609361146,,0.0040287227163771765,
APOE,-0.09978901408874132,0.13558037485887872,0.013441630577417646,-0.04898556647645357,-0.0445462046101387,-0.04668098167262171,0.002058713553804672,-0.03595907867831467,0.010580119973854043,-0.032452073056565826,-0.032751039070901676,0.034984763409532375,0.005625217288005174,0.02103913644027426,-0.018767151952423167,-0.16645119740525594
SOSTDC1,-0.01763826587147245,-0.018008501909814508,,,,-0.01427046755441023,,0.017933668112272153,,0.1182473921725207,0.00037433420122076296,,0.017942257014059892,,0.07545733411154769,-0.029792988061423956
ANXA1,-0.0007492813352849608,-0.05752295602532501,-0.03497117617733435,-0.029802688730969924,-0.022943641483308314,-0.048407804494836275,-0.028387275436235645,-0.04402982987661534,0.003052681286907656,0.022279621156853786,0.06625989544673662,0.05780907227998133,-0.0032593376366661176,0.015519050514581358,-0.012679177379732403,-0.02875353074565299
WNT2B,0.06619511389245661,0.004341447187654005,0.007675104672895354,0.028083581908462562,-0.03375722895551833,-0.013121235028991488,0.012707390844229028,0.033184337393201147,0.10215113097931176,0.003992879803764247,0.06592846894104584,0.13503498051081403,0.007949600944443549,-0.03819606167492757,0.037471193621243556,0.04765539703768978
AMH,,0.06377250969641912,0.02666001563010183,0.044722738437645314,-0.015060920440909908,-0.014990936049024448,-0.023685742576960118,-0.015616035512345227,0.02473842728614143,0.02308344480678172,0.03529759292014935,-0.03194671089857793,-0.008891915799047575,,0.11019440988171643,
GDF10,,0.01748058391530969,0.018139833231229325,,,-0.014005705004052328,,-0.03735876237251481,,0.06782356669367141,0.019767799757508697,0.014525691319934132,0.04311235610699141,0.08531487177644122,-0.0050968110731982215,0.07863353223002525
EFNB3,-0.032604120630424234,0.0013215429957655128,-0.019917397324502914,-0.02393296601545534,-0.015779773408568818,-0.004002531133505582,0.025589672974786013,0.010851616979374687,-0.010818907201540584,0.09300609154526843,0.022000054666710706,0.04821943079955075,0.0471183322704724,-0.07077209876025212,0.10445278680247215,0.10030957867932132
LTB,0.013305608699855418,0.02445347353509276,-0.00011083158244302172,,-0.0035776000689188244,-0.018095030522849765,0.05963194426912534,0.026176190997868536,-0.05188408454521726,0.08538250538575437,0.08321699774336581,-0.06402437671349787,-0.02027416709670719,,0.06663359510074113,-0.03492414606627344
ANGPT2,0.07821222783707162,0.09341458190359199,-0.022739848053807396,0.019444194450459144,0.02346604328818787,-0.010397347518658907,0.053557519770743287,0.015537020093661475,0.07139909078861874,0.04309647969938436,0.03342433775267097,0.07478205422606145,-0.06390582291342156,0.02999047052550461,0.04574502030694984,-0.05103571335679891
NRTN,,,,,,,,,0.01637747818453098,,,0.04857508961802942,-0.016686764078396882,,,-0.041370391565490224
ADAM17,-0.01832316775466156,0.04801205627823659,0.009175380431400228,0.02899466464744876,-0.016407403279104414,0.008296401354209275,0.03781059167711131,-0.03377770401376276,-0.05318324094548163,-0.06070648341011477,-0.0024902544304793517,0.02838762660806008,0.031241634932068052,-0.036156185340254346,-0.021196968122023978,-0.014448502188016873
LRPAP1,0.03539516811047599,0.06209980569765704,0.022166647158186212,0.046982872311112686,0.019431376804230953,0.03370100322964651,0.030918782876965742,-0.05828596898382805,-0.04604571750295613,0.04650022968407165,0.024346349971817328,0.05983612952863017,0.009386127993067848,0.012518780667940144,0.05048841861211705,0.052879403029080715
NID1,0.11053269764925314,0.03478909788121664,0.05841750240835441,0.02099685605981965,-0.02498874372181987,-0.01685277256826603,0.045094354073994515,0.03186339090538013,-0.04788005880937985,0.007099308097909136,-0.08862486734266072,0.022259758249141556,-0.050565770905236535,0.014061046527121555,-0.0019860654716930687,0.0877400798728167
MST1,0.058275405475831724,-0.051072183305898966,-0.04316373737840386,-0.02541137502095561,-0.004545520773876228,0.02222627300027313,-0.0115267220210789,0.03545756882476053,0.02401807469537658,0.05979382990137747,0.10219616042922681,-0.02912514785571821,0.04086431707641981,0.030970336595464575,0.058239513409047865,-0.0458237953601788
CCL14,,,,,,,-0.03066979811364227,,,,,,,,,
IL13,,,,,,,,-0.0074578002307417795,,,,,,,,
DCN,0.06522663085615817,-0.07116429557931628,-0.025974228761206305,0.05260259081139627,-0.04601881139464801,-0.018027233083136716,-0.01519529580300647,-0.008773165437384631,-0.0014651333348861398,0.003499196414648598,-0.04833664706790609,0.04799930723261359,-0.10027184136879845,-0.005475309300826465,-0.034477591038695674,0.10367990144007753
IGFL2,,,,,,0.009776588831638322,,,,,0.0809359020502135,,,,-0.0152044684116426,-0.034387130426389224
COL7A1,0.0360306500521578,-0.044396124386363735,-0.016209322975903332,-0.01709785360005838,-0.011297391464642354,0.019476087570018195,0.010886897495673873,-0.016056254889644034,-0.02685967750483924,0.014928011972266349,-0.02470040914568023,0.005767696013533618,-0.0014476666172855465,-0.0534854290652449,0.03170781077805803,-0.009308592932451757
CALR,0.07395816415419286,-0.06890070380202061,-0.03290629076371926,-0.006850101982645344,-0.03057177025699008,0.013952017210422104,-0.007367450020753744,-0.016308077353017526,-0.014265627728972746,0.008085151557967471,-0.06512956753699675,0.032178410747654096,0.05532704869082132,0.07881273815310565,0.0057868051399222065,-0.05512440851453246
PIGA,-0.004547916497650543,-0.03901948085092079,0.030646952025079745,0.007783868729698168,-0.028328575153715025,0.022718055129682255,-0.03868771679846982,0.023926014163439712,0.0039179026600736685,0.018278942235522563,-0.008354306703032362,0.057386432672947664,-0.045545962913742355,0.06509806850448782,0.02633148815946215,-0.08640182994526784
CD200,0.029518310619329028,0.060257179095617,-0.013077533354754638,0.07905640062972615,0.0014280347049603498,-0.024158154260791386,-0.01389610730375251,0.020067423187860724,-0.02361541725492166,0.04987032643968528,-0.013903989783019727,0.009592456338953314,0.03202985370091164,0.12964989818958783,0.07966100970599284,0.11987673525578153
GRP,,,-0.015060506539147941,,,0.03993906457365151,,-0.019618939910742077,,,0.03379572718795491,-0.01965176328800717,-0.01830265273632276,,-0.019853130634726317,
CDH1,0.021866682213608584,,0.024048051436836984,,-0.003756291449773585,0.03572513530792569,,-0.031927080571369684,0.060721755818240165,0.05493878928478989,-0.03978233694064291,0.1261981514884618,-0.03006550021895163,-0.07357773138327195,0.014579907474961115,0.0428813543074866
LPL,-0.007970496205747253,-0.001452329856948216,0.004024935268520793,0.001713563234260139,0.020285462056195542,0.03706264831578269,0.02595979241992341,0.07312721082096493,0.046498967157189854,0.08317011647302495,0.12975397054608045,0.06744692875823478,0.0714804787904907,0.04410182398687555,0.03018388120467514,-0.025213086355196195
SEMA5A,0.0665150640480717,0.05117441009635495,0.024007668595265062,0.0025555660303899393,-0.010793425216970663,0.0165280349443224,0.053534117133419795,-0.03411592013835976,-0.052703872142648565,-0.022203469627339687,0.04143511294834215,0.07592252532116751,0.047868413274512994,0.02715845622059146,0.0289731457934875,0.0024163222577187186
SEMA7A,0.007064579880013805,0.025633259159104835,-0.005247458720356933,-0.01928537360223863,-0.007005763013180509,0.0019938150860913575,0.011312361927819842,0.014704014007426047,0.0634352363212173,0.016476334096275212,-0.0012460637314449566,-0.06901982840030135,0.0338643999368737,-0.03529748306241933,0.0335118009086665,0.10414890922745572
SEMA4G,0.028530929384159784,0.07575505893611523,-0.02452107134327804,0.03358042764655261,0.0172652746932462,0.009180817444369905,0.05245872357036376,0.04398675199175116,-0.051395355129804275,0.053419148677221404,0.05893578454338132,0.04880343746507204,-0.03559368248945068,0.015602900824348351,0.024071733480415945,0.07116753968039502
SEMA3B,-0.03217531954970669,0.04046524905150329,0.043124512328824624,0.003698979015725508,-0.013046722521814548,0.019479954125165094,-0.01332850459337457,-0.016822313188520475,-0.011040458122010202,0.08138822483319617,0.019813519948661682,-0.12055458496159688,0.015864634510185497,0.047353324618919335,0.07596151205687827,-0.16044477272200533
RPH3A,0.08520205872572789,0.0628442478067609,0.03349249921337994,-0.013606642508601424,-0.002775196900196254,0.030136182723379597,,-0.021424278672141514,-0.03258702942061186,0.0721526016736895,0.03244207323317682,-0.03743182473235934,-0.07389563417178778,0.03002371743292643,0.05097975317091337,0.09357869199003849
JAG2,-0.01697789983481764,-0.017701119489852916,0.058289912263138254,0.018513707550345496,-0.019249097915983435,-0.050767665659431874,0.07513103179786129,0.04337007885313682,0.03130682228313599,0.05491668647828455,-0.05351623766226922,0.06915345377579539,0.020184208946895564,0.043774208248460705,0.03522553358502255,0.014786845074739662
CGN,0.12743295336477461,-0.039896398582070454,-0.02050525184136412,0.04359040602976239,0.02890417541328713,0.00656304091367436,,0.03981932831654759,0.03576473830731162,0.05626565077362126,0.06126483729006112,0.004869336854090391,0.060411629909833266,0.0950749336387051,-0.007218794007334438,-0.03158433065428053
GDF15,-0.024569589744183856,-0.08204219376531037,-0.023574071035380027,-0.07053112374659698,0.03898694418711509,0.0404580126625964,0.03137878080920086,-0.07987388199553315,0.03693646834152316,0.06104965296084181,0.0365563773676981,0.025442200678909864,0.01064013057099981,-0.003504984074680435,0.03897171836164249,
SEMA4F,0.0014810414334007207,-0.01826150166454649,-0.038880049322192786,-0.02825670415886844,0.00439283687668086,0.04095031482070332,0.036208779881889794,0.04010791804071966,-0.007331722464406115,0.08265016340134838,0.07457055639565995,0.06909106299491623,0.04135227481016057,-0.07712007838868977,0.021490443705242657,0.1632810128999473
NXPH1,0.03480570975187817,0.09241980966528802,0.04881140943670067,-0.010926219899348048,0.021742060750000018,0.004841997646290625,,0.045316907673335516,0.029307079553726814,0.057037783393564,0.06764431865351195,0.014841830615555813,0.04079638300615269,0.04976843572360131,0.05213914333518512,0.03134226915580929
ARF1,0.05451914756901885,-0.028812915453202227,-0.0030187539949524046,-0.09696498947881851,0.0009316542270547309,0.007176961276766556,0.006030444822862225,0.0276080456582389,-0.006740191775743578,0.04087850457899449,0.03587246399663613,-0.025835420213200355,-0.005562987970456112,0.015843508550746194,0.004853281206047936,0.049320593804541124
DSC3,,,,,,,0.05146878855289021,,,,,,,,-0.01673161168437854,
EBI3,0.04262604260303508,0.011949307784232912,0.007772616842774959,0.003750038343995999,-0.02779060519255437,-0.0133451148581029,0.10000187738316972,-0.008996351823352186,0.025857734121788937,0.03403413747487531,0.01634949194730364,0.08068928569187335,0.11511312701881393,-0.03847259657491587,0.04155014966681269,0.10014547179796418
TIMP1,0.006614519813255346,-0.01964022482786332,-0.001815984860524349,-0.019363309143363074,-0.039143604120680825,0.058347540462801405,0.010301463657446977,-0.0877333453907033,-0.050229545627751664,0.005336045878432078,-0.06537537473622673,0.10177023579648113,-0.06127478184307322,0.05997920958512675,-0.021341527074281986,-0.042594641683097095
SEMA3C,-0.05096629158714629,0.04270751839237429,-0.0160167055867132,0.059952138799807174,0.054512772717699234,-0.019101335890624613,-0.021171827558911702,-0.05307524935806619,0.01573819517863131,0.024243370477250958,-0.028127341677495407,-0.007014361074023588,0.04402795906758896,0.09542742471583614,-0.003776359917685864,-0.0443090826352004
GNRH2,,,,,,,,,,,,,,,-0.01813098158231969,
GAS6,-0.018081040999655656,-0.0658993400378517,-0.030485444301990856,-0.006152900515140704,-0.00499754183767069,-0.03293157456776116,-0.06142141214113961,-0.004041035163802683,0.032775171274654534,0.019114132507057246,-0.06681374162093578,0.038385164108434185,0.05550773998627755,0.08567104998704457,-0.01795816405821627,0.20160221933334338
MEPE,,0.039831020999955113,,0.0024022175555123175,0.00849983869134205,-0.0214256570674957,,0.014208405293718057,,-0.03903951313600548,0.004744384636568873,,-0.028244194779828053,,-0.023120441432713426,0.15565652048486595
SERPINE1,0.02539621811016003,0.013725472202510153,0.04308977409484926,-0.024142089532934247,-0.007961883506704633,0.059242670211918966,-0.03404276610239242,-0.034967309655232835,-0.0027140392254470782,-0.010388755824089088,-0.036074658206152646,0.052889920577428653,-0.045332586706386416,0.0012757749324412736,-0.06699692575438718,-0.03510857600089208
RSPO2,-0.018635839360655108,0.01449097750394172,-0.023574068032785615,-0.024892075794729466,0.011699317059209501,-0.024608335261909375,,0.0005662249295471068,,0.022861629873994253,0.08507398759905281,0.03516335654799855,-0.028288230511696086,0.05049772111397577,0.03203631757015806,0.1717121874317924
SHBG,-0.020936445449184743,0.027725997535903196,-0.022717207316415664,,-0.019598979969194547,-0.020940433282652063,,-0.015648744775849193,0.10640328038792025,0.00499576563170023,0.01738798834302364,0.055001025653083645,-0.026558528324857066,,0.04836491900641477,
LGALS3BP,0.03160215791441286,0.03734691679272296,-0.04185875618128776,0.016128125632592936,0.017837394975830125,-0.0036033223816913503,-0.006654578194662108,-0.04098244872251574,-0.04759274001435229,0.08366422988111527,-0.08298246377768849,0.11699216026929582,0.0001691571423836074,0.04347176012459143,0.03310130397873914,-0.10439362557184027
LAMB1,0.05368860178228804,0.041228409906608,-0.02585543082762957,-0.026054246044000116,-0.022316290938619275,0.03338187065075581,-0.013885532344735982,-0.03375856257842551,-0.039317743085569005,0.07133959086790202,-0.018765818858258846,0.07622139103208472,0.010645622369239651,-0.015891464249975853,0.003188083969592176,0.12756399221001447
SPTBN2,0.05264549720712676,0.10592689340483151,-0.032023371005988864,0.0675554909208627,-0.00770085836057977,-0.031039800655073096,-0.036983830325926954,-0.005554380535174131,-0.03868887841704217,0.06860737778722262,0.019850038135594585,0.016758509971371176,0.01838838548806194,0.03628358524464385,0.03841655070473325,0.08189525862571682
COL1A2,0.03375993574218625,-0.004219325019482493,-0.035860962184814264,0.052594539376866555,0.01700354556446385,0.007085743692716351,0.08717540391153265,-0.022077249745444377,-0.050485067962374404,0.00047616617937254815,-0.10639087972763656,0.05304035309633499,-0.10686099503254716,0.003395981539349274,-0.0663002088304277,-0.06931870111776242
DEFB1,,,-0.0133307552939418,,,-0.01098402628725794,,,,,,,,,-0.03583148861612747,
CEACAM16,,,,,,,,0.030644149180055303,,,,,,,,
SCT,,,,,,-0.010095673738711782,,,,,,,,,,
WNT11,,,,,0.0013366258315612267,,-0.014420550803555615,,,0.03364747154821004,0.028259303098445453,,-0.009407581348937549,,-0.022204943303295598,
LGALS1,-0.09193772461297785,-0.06186083541520187,0.031216139432119396,-0.005626251812237621,0.03780679889375566,0.03638243360003468,-0.03161171078906504,-0.02735930399870608,0.010649270602741227,-0.016251252240641053,-0.011599358942041147,0.05528087045681998,-0.03534522681274533,-0.039743088308669974,-0.0016512729457565732,-0.08846029011232862
BCAN,0.04913691760828267,0.06125189206106229,0.023301102904437005,0.02256144507805987,-0.007162461499488822,-0.01902363960201369,-0.015024802481469727,0.036238986886603076,0.010860852719836712,0.017031375516715887,0.03575632802736208,0.06261481523620192,0.024939631140028798,0.10704353035552068,0.052168780617459574,-0.055830106939532935
ANOS1,-0.03876410365310717,0.05585377847293527,0.014450051055149777,-0.05454474612017365,0.03661647962217474,0.008575380368466189,0.012388554729733896,0.09335461078442409,-0.06771920807101883,0.0531767962416119,0.021881118095572125,-0.04234579667397306,-0.02246103211401369,0.10333930700541338,0.01238018226807955,-0.03785988484343519
EDA,-0.026235368103829912,-0.054729449720753734,-0.027508253083687952,-0.04000307727664593,0.041311142361164024,-0.01581892683963123,-0.029493029293322915,-0.03418397766119852,0.031399582619323914,-0.007513033923095275,-0.004318426855180964,0.1214695712731284,0.056149392608901186,-0.05015131856524126,-0.029440108768958098,-0.04137048491567775
FGF22,,0.046898361054867665,0.05412790599844908,,,,,-0.005981252787619909,-0.03772065099602086,0.06975343202502653,-0.03197138373785068,0.041797682904091644,0.025914974028334307,-0.03880699048535382,0.07684333641913922,-0.026339884255420224
SHANK1,-0.022211598213474737,,-0.014877783664115605,,-0.019960113176660976,0.06091948547449897,,0.02689298329826596,0.10529374641406507,0.013018976605619266,-0.010140619307667667,,-0.03437975539517179,,0.04144640387304463,
NPVF,,,,,,,,,,-0.025531020245915595,-0.014473099664187009,,,,,
RAET1G,,,,,,,,,,,,,,,-0.020862513151149207,
TGFB1,0.009576129625091872,-0.06794379184370208,0.14860513610483428,0.00998015618113535,-0.02550539553667156,-0.0240527947063735,-0.02994554664712991,0.06744220481194146,0.0416971677635325,0.01609833554371172,-0.02907897254848569,0.03031279437515512,-0.002666486340105777,-0.06118980291388158,0.00978918435936035,0.03497896724487884
