,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNC,-0.06610444585420162,0.09335386483670614,0.00036180867829825657,0.0795465616077444,-0.06092458178270515,0.03447407728817658,0.11370637215036805,-0.0013671366048787518,-0.03972369502575117,0.013445811084141054,0.047661048028915895,0.018285747386577775,0.008040416959952551,-0.03577834457675261,-0.047588466457019925
TNFSF9,-0.002292102675378637,-0.027118205487901004,0.05400373444945075,0.09725060964396945,0.0427381820877988,-0.010071191133303004,-0.040014639254459285,0.07855056324845211,0.09540134787954331,-0.023333472172729946,,-0.03593787664060374,-0.027799298949644682,-0.029475968991600817,0.15439824797985094
C4A,,,-0.02776156247585036,-0.01651217802262087,,,,0.07924437551443844,,-0.012089330763358887,,,-0.03693990926500422,0.01993320725737482,-0.02185331735332942
CNTN2,0.04013085342218663,-0.05424104953674536,0.011085894177282292,-0.02400336663932542,0.02702870788798233,0.07822634308424455,-0.014019704310518584,0.032741706322344875,-0.03913952819242751,-0.018293007770650713,0.010453238584198719,0.020224172072916536,0.013650804836598054,0.036049066190277985,7.5992516199764996e-06
F7,,-0.014877743357995377,,,,0.003933317092695253,-0.023162924031705445,,,,,,,-0.01907279020866093,
LUM,-0.0021358428452723,0.06113993427762694,-0.009535231238329995,0.0030328472584548152,0.006140752227277787,0.05914444672577312,0.08180168723663121,0.010881605532665362,-0.032160178406356564,-0.020256903662744012,0.053843773784954786,0.032190462113200945,0.021840140501954715,-0.0431168253622481,-0.02892093823914524
BTC,,-0.013497661195911772,-0.009750447050501942,-0.013677370970046024,-0.030228968101848837,,,,0.004209233406036703,,,-0.02437760667098537,-0.031695836252417196,-0.018457107207091525,-0.04274142187102138
APOC1,0.06753169248882428,-0.02062859261071244,-0.03342786772258406,0.057727294990888904,0.06765136370270898,0.03708266931175871,0.10379774063280181,0.0447480522357907,-0.04094949251676796,0.02520183001844073,0.1217882043307837,0.08318073460134787,0.061088410231604814,0.02026781174738753,0.0205029923944768
PKM,-0.0035528271558988873,0.07153251842991079,0.0027259516148391734,0.08626931425143973,-0.09627520536656237,-0.03294084971991639,0.03398173143814464,-0.010307250924159943,0.001773996328607633,0.05439871810180655,-0.0011694398749134188,-0.016839270635444523,-0.009807274146046147,-0.0383054475673436,-0.02316181516281149
TNF,0.1062172648862536,-0.015128225827012376,-0.013009617394648256,-0.020020922101000083,-0.03799892543705593,-0.04215866525623385,0.05597231520131236,0.03477422653598491,-0.013249126140845013,-0.028717622667575108,0.0804032455836262,0.08180692232876623,,,0.037566287703478585
GNAS,0.032990968499942215,-0.055531866373610794,-0.04705595879787846,-0.05661768466440982,0.10025138389561268,-0.05981093799485208,-0.13902262278256655,-0.04759087697193477,0.018473142935091415,0.023299310789816816,0.04062184904181305,-0.011575403523276453,-0.005351091476801986,0.05494764698898978,0.10220646709777458
BMP8B,-0.010260289495866085,0.017753404563962384,0.023231438506501327,-0.007771321907364688,-0.01672630386943678,0.04518971150865327,-0.009724433598543145,0.044210198878049535,-0.008797283573636055,-0.010176968343585054,-0.0297540918314748,-0.029879895892917042,-0.026692277154698487,-0.030543051082086603,-0.031076814100947443
LIPH,0.02416322795515,-0.015250220746239286,,-0.020918762607320313,,,,0.01848786415387195,,,,-0.018605039930407977,,-0.017703430216095602,-0.020028983439685066
CCL28,0.03251417667028561,0.010587543141629678,,,,-0.016305413528262303,,0.006906017765195301,-0.010405328855218854,-0.01090665544553183,,,-0.02553428560341897,,-0.012600982115561495
PTPN11,0.030693912157771557,0.04456946657359802,0.01993339221576981,-0.06059883447894052,-0.05608803375526917,0.025776674091724766,0.026581705623197453,0.014503506212808366,-0.006090424875945925,0.014428136539744096,-0.06418144039259405,-0.01027379134816328,0.00024519600649796844,0.0013909366633225518,0.05043505114819795
ADAM12,-0.040670764279793895,0.061666537972924595,0.006670665194123903,0.041659633520639554,-0.02722771077154047,0.06354522014462283,0.04970568081542336,0.007184126972298769,-0.010056103486730347,0.006153749044929828,0.06491704545874026,0.05407467091320829,-0.03452666577468303,-0.05466239882747222,-0.025036512722612484
EPO,0.021978423036993693,-0.020491338288993077,,-0.021326318879071573,-0.022617178821989114,,,-0.0041663647606109645,,-0.013752912507777267,,-0.019322752296767547,,-0.018247550095497948,0.11072040096683783
EDN3,-0.023251179479346688,0.013225824019567187,0.004345650000293981,-0.015703275432407997,-0.02399709077186178,-0.02461329615533155,0.043573623163461514,0.03180075770614095,0.0344091805441506,-0.013894822097416768,,0.07512945006428687,-0.017371421661336008,-0.0137361564912517,-0.024347879119656392
CCL22,,,0.030354449491044197,,,,,0.004348212798216418,,,,0.0051894273061065515,-0.03169583765515215,0.007585353430516493,-0.0006674663155773038
CCL2,-0.09346581119281101,0.05510701070100449,-0.002823763817842305,-0.023911316575434625,-0.04652931798424314,-0.014865865520641062,-0.028061557548267984,0.07020969331548844,0.015018182577465075,-0.0064116839266516405,0.02105717862280107,0.05101069782133734,-0.003664679611092254,-0.02265968174765037,-0.05001623808226662
DSCAM,-0.002800525658617049,-0.010951946813169739,0.052776037915703324,-0.014772835703326723,0.010079849016022496,0.04845861239003846,0.012717224687667355,-0.030856590846027016,0.02431369469451358,0.0407016524981354,0.060636328774580604,0.017984185207520157,0.006297185687238469,0.014126104125930437,0.06338551754208159
GPHA2,,-0.016997145925477276,,,,,,,,,,,,,
ANG,-0.0362567165994778,0.02909401874813435,0.002396785367596369,0.06846966961415922,-0.029714693670315928,-0.012746159824509209,0.023484671083096438,0.03716097798746957,-0.0286732578346312,0.055993899131991015,0.014464927802438434,-0.0727114549696982,0.07115070445833195,0.06999469107231358,-0.04137340929189173
FBLN2,-0.015565400810324809,0.0780047539702356,0.045842342118919514,0.020624250645196088,-0.012717283447563598,-0.04373219066670458,0.0007828817075014506,0.017704256775083485,-0.024819030346985557,-0.021998859644615038,0.0024306514434538,-0.0030098031334631374,-0.0022045360056966164,-0.013870859851867489,-0.00850169826778003
VTN,0.007973964349218177,0.01829636332751418,,-0.027422532334326677,-0.034073390693461186,-0.019758767781354762,-0.018604295173208458,-0.007473282418405778,0.02776293744772478,-0.011427842279548316,-0.023284815256465977,-0.013587369881051775,,0.08977077666371379,-0.02185332189033999
VEGFA,-0.06570203781228949,-0.005522647294754801,-0.012353043890806603,0.08008364281554488,-0.12530689792644295,-0.02968411582553267,0.07860936760538115,-0.023426552202388293,0.035016237742231254,0.07157675528214638,0.06030101982434754,-0.10440606328422083,-0.031667891093699295,-0.046871288661722396,-0.058612671932405526
F10,,,0.027724419395687393,,-0.03179105011898456,0.00943718778942592,0.027165027566130925,0.000907943785590798,-0.0266329967186413,,-0.025257743724082498,-0.023205986509262998,0.12302471001522028,-0.03160358030205564,0.08445953546379979
SERPINA1,-0.013003009028840056,0.024370594539281726,0.015136537760922181,0.02683083477233399,-0.025335621535520034,0.03269816512410129,0.026809786247834554,0.08449285489728317,0.0033434290542064945,0.009975818724756941,0.032752673131318674,0.00039738644627160773,0.042267932677184386,-0.003444378139428291,-0.01825899646488304
VWF,0.06356299795073451,0.04506530110318956,-0.014134939414937412,-0.013700795337851325,0.04130830008444267,0.01501562267327121,0.060524300755294226,0.08493871156217482,-0.012670068605233465,-0.05932233685061032,-0.011180692630568175,0.06643382829961776,-0.005514591615088076,-0.04431246177018366,0.06277755326287672
GDNF,,-0.00893016444392976,,-0.017346429271977822,,-0.03075528816639176,,,,-0.013752911436744552,,-0.013885796371142333,,-0.010946295097772387,
VASP,-0.008598551919065224,-0.004601366523911436,-0.007752471877662271,0.06020242438809635,-0.022244063962905007,0.037796494566797754,-0.00744023440121102,0.0463693279549245,-0.007422277497521814,-0.04547776845272822,0.07714237928092603,0.02500558812264307,0.006725819321125788,0.007743489782977277,-0.02399679442010473
ADAM15,-0.010638446110775695,0.007473513353923509,-0.03581015927053092,0.03559229059293117,0.007620782303388762,0.07111981379697131,0.018994922513945307,0.01370714120614517,-0.0309953194938755,-0.021239721769857754,0.001941921188378704,0.025264127149687437,0.005726227180364188,-0.023317433463724734,0.023547006668856944
WNT2,0.03466232438559966,0.0008258383643371391,,,-0.01279991814233623,-0.021162366720015414,-0.03819850136642208,,-0.01180562596629298,-0.012870686066229351,,0.12053104673905383,,-0.02191026333609486,-0.032587215313318145
CALCB,-0.027607469959326628,,0.03235145272716505,,0.0322185905961278,-0.020027624897864558,-0.02560474454852923,,,,,0.08046217872046797,,-0.028503467005605857,
OLFM2,0.013251930297810077,0.028557017058560598,-0.014485962764897104,-0.02944390266211789,0.0698674431370555,-0.010711525943844807,-0.005376499540659617,-0.030703361169817027,0.014556976934340521,-0.06999003409841058,0.014012908526400008,-0.017408100368145864,0.05733462985953338,0.018316724910975017,0.05198228741941454
MFAP2,-0.04346958614037126,0.04665419660298836,0.006989562646038099,-0.03290075466656805,0.06773710559870358,-0.01095376007145598,0.0362646518604772,0.014489850350593069,-0.02501616646175614,-0.011101126803012853,0.01643284905870481,0.020111677294236987,-0.01604258498960134,0.026220007148477074,0.05315875897153105
HLA-C,0.012416286681966041,-0.0678025923234604,-0.036257761396499014,0.013912261781623345,-0.05022534952491462,0.023946091242372666,0.07691482571303754,0.01554682186114384,-0.06263199523082064,-0.019102802715162667,0.05265965088955278,0.03651075440353784,0.002401499498322916,0.008340286003112766,0.06944374307122306
THBS1,0.06838080262789586,0.04498162333864541,0.018399175163195218,0.029749444170448905,-0.05448534274855639,0.017498073507785174,-0.007928047929027083,0.03277294643214339,0.08089534348830511,-0.006835442795027394,0.04076669386586559,0.05177054432108898,0.026443333338295974,-0.041140501218897514,-0.08288809241893084
HSPA4,0.04957469697803131,-0.05211623913584803,0.0020139793270545353,0.062319219018314165,0.02477548975182103,0.027107250286721153,0.008196080180754262,0.032190704598120845,-0.013793145352626397,0.01602784254056931,0.021915522095023933,0.0236038080598762,0.05503795422312447,0.0033960210306772224,0.02534952604820832
LMAN1,-0.021335278358389068,0.03094022680540238,0.05180226900838698,0.03135812534052475,-0.06377415833248597,0.03452551383988253,0.12165230699225005,-0.03379698091698564,-0.0015868100889169924,-0.0043922956771784965,-0.0026790907401357126,-0.017512116414632684,0.024951142592734815,0.007990199802826406,-0.03863054468292791
LYPD3,,-0.023264807448504364,-0.02179620348246381,-0.015636002753551193,0.03207483885710485,0.14659042088927973,-0.019995923062349256,0.010505764307092746,-0.01378732559028322,,-0.03780549870032075,0.008461681131605631,,0.022799668830664126,-0.027788853360329727
APOE,0.08859038371715698,-0.09122607476640232,-0.015195228353506925,0.012256095256941874,-0.027558962618461587,-0.010129100363242828,0.030640972583279885,0.08592883737553249,-0.04145247187913241,-0.04212441312596424,-0.04896459465929759,0.015068798379851237,-0.007394569345370759,-0.07286672612143878,0.02817416835131955
SOSTDC1,0.02929697025602606,0.03804345526343893,,,0.045253041163278954,-0.020066550289168844,-0.011474789557739819,-0.01335589566010027,0.04475843323526616,-0.020912510180386368,,0.031143856335303678,,0.0076296971188912965,0.07389448902255986
ANXA1,-0.09733929550805426,0.05559658296016402,-0.0025938018071967883,-0.018817139752775176,-0.017092993436481786,0.07204951379300012,0.07729125522666466,0.019850419089449425,-0.08528063751160325,0.011179673068537383,-0.015853144011794423,0.003058597792557889,-0.011215116440473311,-0.005557911743291218,-0.049114835672018055
WNT2B,0.11347176710593378,0.015693749902718268,0.06633686133730979,-0.008431019110254593,0.03265468287888701,-0.0293079551381802,-0.02160437494068552,0.05264354824233763,0.06553631036335118,-0.022520327898271512,0.046933444571344955,0.05921738356640828,-0.02806374400148199,-0.038129434218776265,0.026957591766807985
AMH,-0.02034104420934198,-0.028408700226611225,-0.005098344224043924,0.004524443810699909,-0.042310689313422314,0.07806227716097949,-0.021209432512369265,-0.0009386434621579023,-0.011703521331761732,-0.040000755886680256,,0.031377623635289065,-0.025534282347254786,0.0488805105147143,-0.025351591919795375
GDF10,-0.03994517881647106,0.020879593616739193,-0.02665767049761735,,-0.04688650356647888,-0.03228807538924012,-0.04125808219655788,0.07526547165155759,0.046368110777893407,-0.0012544038552508821,0.046555386789704306,0.01226219346020147,0.015262081385107453,0.00024650226607556436,-0.03540530925884159
EFNB3,0.06591972853995455,-0.012939286766803781,-0.02331599423274951,-0.006930347786922761,0.04854193161186532,-0.00900151223324666,-0.01866458204741405,0.015323776312987656,0.00987495508367403,0.025796088267060906,0.025920048398514972,0.04417372047145252,-0.04227318489633348,0.02028416665644083,0.0411038419021759
LTB,-0.022425221260312767,0.017762111075029677,-0.040212670687384405,-0.029253991888785264,-0.01750104476718519,-0.0019640392496538357,-0.031700387896351996,0.026226750812054646,-0.023486282294979444,-0.025561863106177928,0.03163504131478941,0.0155500846679436,-0.006066855852454865,-0.03894586809502197,0.041735409893224794
ANGPT2,-0.01018895659656077,0.023015888704046254,-0.011744388745180143,0.0030177326043409405,-0.035093455256969205,0.05641139999957564,0.0905660248997516,-0.02430055034951715,0.04117242060848044,0.008887697535468307,-0.004782225552517963,0.06251147700132115,0.03277135381025613,-0.025739994097671266,0.02842612845647807
NRTN,,,,,,,,,,,,,-0.001669761913100504,0.006425524699116168,
ADAM17,-0.040806817355991065,0.010070368245590133,0.008928332553017759,0.006039550664622248,-0.05622307024504035,0.08674214608242735,0.025711093579905288,0.020173420265941034,-0.014227335642123175,-0.005048180899746039,0.023753234584038267,0.0707594278359898,0.003963494002047127,0.027680048466020655,-0.03974351012805512
LRPAP1,-0.010449259885169792,-0.007442319751095973,-0.029631897489970846,-0.02268379094412492,-0.05810036779649449,0.03103831749252063,0.1124063422525929,-0.0442269347919089,0.001460875577398969,0.009935308379950896,0.011763358902096283,0.04770582096651013,0.011633539852506107,-0.05748452182569569,0.053451413495277676
NID1,0.10275471340096753,0.05307465283556726,-0.0019004144404962222,-0.00820869888771093,0.002450469659100685,0.03496144106498122,0.08913781655967125,0.01859103924050541,-0.01049822461670096,-0.04377491280058616,0.07890389471212565,-0.004609198659333239,-0.020260228296935363,-0.04261668159255038,-0.01851513198565434
MST1,-0.038721135748939886,0.005203405441324629,-0.001656212017396884,-0.02398853123813176,-0.01932838183763072,0.08456996009499838,0.09241991756612833,-0.002420313694837221,-0.023653771527184647,0.009035150502356596,0.02189883113828963,0.037265924639808115,0.006710903328344743,0.06169050915124684,-0.0005554679558952083
IL13,,,,,,,-0.025935806834518623,,,0.005004356019238813,,,,,
DCN,0.01255246172477153,0.012226212878345199,0.0039964961836857285,0.004142056659801156,-0.0003192447793278228,-0.055066103218304414,0.04669216288105224,-0.019701371337877385,8.81972965617452e-05,-0.02318839850840811,0.004537808732548598,0.010032783098193008,0.00877342483599146,-0.04754041108641221,-0.02315096326454525
IGFL2,,,,,,,,-0.03080903848928877,,,,-0.01914563042514369,,,-0.02370641211348705
COL7A1,0.016005684883524846,0.06209287822365157,0.009152428508503101,0.0572460194914788,-0.00427532100036512,0.06498301994689773,0.08202805951849126,-0.004507108962137207,-0.02121678192099651,0.0021143701818230336,0.12948803767548656,0.036999434376968045,0.07812242051022132,-0.016613556741416426,0.048895904200072934
CALR,0.027038310495728825,0.017198721363127858,0.03495313042099955,0.05895366132577003,-0.0460607217513862,0.04067122145450925,0.09589937947609851,-0.0008562219681849044,-0.04922120007615269,0.056060615522007,-0.01722968018927181,-0.03169171664989519,0.0009106908488116463,-0.0650661957085623,-0.0060489298586378654
PIGA,0.04872658776641391,-0.038750304330549754,0.05240508569966701,0.042242100861341135,-0.026678098859802733,0.002941576434491522,0.024940310448522685,0.02193780805757165,-0.034932600914225745,-0.01058838821180976,0.0629848902987992,0.0396265216969687,0.0895317377063476,0.02416339121068894,0.006327599375259244
CD200,0.02729206383626053,0.03590746119445608,-0.015677480479363362,-0.05885345021791769,0.016334211491820554,0.038094710797571096,-0.05904542672025315,-0.01774542468665936,-0.02133490584904158,-0.025875089914692184,0.06771783930815788,0.017310549746520423,0.04019952560854033,0.02736034413589778,0.036771244902139094
GRP,,-0.01567341613916052,-0.030894246410505196,,,-0.02673362340710799,,0.04245465407401998,-0.01447643452266983,-0.013894824188691137,-0.021901033536017783,-0.01804960479095933,-0.020705666479599063,-0.01782154727571516,-0.01590007984666755
CDH1,,-0.04212022450513704,0.08350687148515816,-0.016105673948050975,,-0.030935175985914467,0.0072414022702613785,0.027703479072274537,,0.00732695119522103,-0.035599980017461764,0.09304440829675448,0.06531104068336255,0.004711768784087457,-0.011344256753024012
LPL,-0.06749384302463711,0.07279099525002858,-0.03956438612674183,0.021941983448009916,0.07569968407470634,-0.024193594805668277,0.1138259562007384,-0.030160070959835417,0.018311456643184957,0.06288937983889176,0.06454652439482672,-0.018216182177069662,-0.027062394582739815,-0.006448566180486632,0.08905955370267277
SEMA5A,-0.050641070644495266,0.003572652020573746,-0.0005295714315419277,-0.014198340168174306,0.02181567581407591,0.13954159697177088,0.12016365590557399,0.049699426111976024,-0.002261433253944473,-0.0009790054648974463,-0.06123129974623749,0.040601821525450006,-0.008651001166037143,-0.012243709432725803,0.11662755748801568
SEMA7A,0.02649691680326375,0.045474090706304315,-0.03567673785044974,0.0063971467447763745,-0.02909345235918021,0.0008578922994187613,0.05974137347766362,0.018148872292254828,0.1217766950577054,0.00848765544124005,-0.007844855541282522,-0.0023359057023055185,-0.06110810820561033,0.029451819088631523,0.04052876616079046
SEMA4G,0.09250294114446618,-0.018281374651649317,0.0320580424888706,-0.009989993374652891,-0.0015121345130114812,0.012307656685911767,0.05985108687448224,-0.02083586550559834,-0.025545841684413182,-0.036068597750590826,-0.04436649632834967,0.02898935223415872,0.08365012451665481,0.06439657715111921,-0.0340164098327869
SEMA3B,-0.015332947640578982,0.03990896652174161,-0.025091700050588996,0.005259240269546401,-0.005178626997882193,0.0032325050920753717,0.013584213187207267,0.02108773078618768,0.011931268872888753,0.002746057836016734,-0.06324461941927959,0.009170659502040171,-0.020581639233104524,-0.07680102677009462,0.02914348490695861
RPH3A,0.022848122626627235,-0.052020679949870356,0.003899976747261741,-0.013778387594073209,0.018925923824034848,0.0467166263281648,-0.037648997397909466,-0.028061135086373996,-0.013511348550095616,-0.025514512250208614,-0.047167490823081304,0.011478302588451415,0.0005129991404878595,-0.00349795844844924,0.1913877954865154
JAG2,0.08079838105552684,0.0921526660913548,0.08133807220284427,0.023148987241631353,0.0069045032485349515,-0.02352681914105185,-0.02605809798321348,-0.013081164557952748,0.024699001715614153,-0.03360548215899172,0.040390524176573794,0.076892085860059,0.003585871005626465,0.07479013816112587,0.027723594717231542
CGN,0.038155822592434656,-0.013385344225364752,-0.02598875441349103,-0.0009901635023995701,-0.020980512011135436,-0.03251490582136777,0.04788720347777468,-0.031654390204029985,-0.010963877920949118,0.051944839979425714,-0.022051621769008926,0.0690676908269374,0.05424906547397141,-0.011140385747585689,-0.014653576871719675
GDF15,0.0004402229166784036,-0.002042060587215534,0.018679170330026758,0.05225330498385839,-0.055243219019651006,-0.03720351990704471,0.1208325331509299,-0.01970965572491878,,0.012040385089601811,0.11123978195361466,0.012915419130349227,0.0076749258533157505,-0.02417965279376468,0.04032618921196349
SEMA4F,0.001971601055500034,0.00851619720348881,0.013694025533365904,0.03045660459494479,-0.008789919211636,-0.015963610893566526,-0.08172507375131094,0.020203965427893697,0.07339198764332132,0.004400741571703263,0.014699056368913126,-0.03168083665678722,0.0662452707566893,0.019648740944182543,0.015743924982037166
NXPH1,0.11301990837453939,0.01758360666998515,-0.0020974643671756027,0.0008294388103794005,0.04566332516363617,0.043872368866726276,0.026305936660589675,0.03524015863593935,0.0019671613114067847,-0.0584628272870304,0.06924181302449611,0.036260651608372045,0.0707830213303367,0.017502944078675767,0.08642141264105176
ARF1,0.06632106245462294,0.014715037149539813,-0.004684520823599051,0.03708874701948971,0.015660623169273157,0.008218938808733891,-0.048013854763542134,0.042123794228329334,-0.005595604879873239,-0.029993743637844593,-0.03260638901070728,-0.01062727271877629,-0.03365543508846703,0.026630015265712067,0.027452985914530485
DSC3,,-0.012863103812187795,,,,,,,,,,,,,-0.013400101305922922
EBI3,0.052307408746860004,-0.027607552965068546,0.03969552587561537,0.05696668157862852,0.05286642531202271,0.03972068225665377,0.04185422322324869,0.014782538686302646,0.02152696991014711,-0.02629751552856533,0.011476727310144142,0.02393216334037429,-0.019011234005966555,-0.060739381712533874,0.03992545808748242
TIMP1,-0.03287756244793521,0.0667651328081395,0.019762232294642332,0.02256841425759,-0.1001454858313909,0.07726361608165078,0.0707811332773055,0.007563329663889883,-0.008579225115594178,-0.025915084182511088,0.09478122599724742,-0.057010540447332905,0.011631720812930393,-0.07745064439894875,0.003003985561069442
SEMA3C,0.028533085184849132,-0.021972546039809023,0.06369955130462684,-0.02365055743899704,0.006655870530533385,-0.0028774315350491818,-0.01820291907921592,0.0055603800802267785,0.02800969855401566,-0.01781246096681682,0.04632260655914274,-0.044506824801359465,0.03204189053861825,-0.020351963603333675,-0.02417729437761081
GNRH2,,,,,,,,,,,,,,,0.100781608594527
GAS6,0.031768481348928845,0.00782675290753586,0.003944299390782441,0.08713409249967066,-0.02985122678769812,-0.012901231002258364,0.035294553189800314,0.028808339475278902,-0.023026294563933142,0.024034653046341684,-0.005460976625642346,0.09534289742331839,0.013890215809383096,0.03155423573550343,0.026188254898149393
MEPE,0.01834482600206422,0.00431867040408724,,0.05497104371048536,0.06680916188821617,0.061245267324753064,-0.030429455555576624,-0.007989526960497198,0.0014516329364958522,-0.025479074057916086,0.16021464523347168,0.0018676666846052965,,-0.013960582645661806,-0.018516820930363657
SERPINE1,-0.1221562409542684,0.03224533809423164,-0.0069983838042755155,0.024287903409398563,-0.05643638749997227,0.07429357448752129,-0.0665453086745348,-0.002543703890475245,0.054883543851239946,0.041868968212663595,0.09746819173299202,-0.0902749199516161,0.058573836524486854,-0.038485827959777424,-0.10487856770495066
RSPO2,0.17516914666126604,0.04658098347227645,-0.04109035678810753,-0.017669734082912926,0.06489289820417607,0.028167963471095618,-0.008867121809096882,-0.04139148873826827,0.05937506095189077,-0.030127251119922427,,0.10188840778241888,0.003933362738001002,-0.017277193650983517,0.11866993337937012
SHBG,0.10238513272844212,-0.01666152171143297,0.03925119743940877,-0.02827350422346125,0.027241980754229872,-0.02206710878641038,0.020644827629940573,0.015476842434487291,-0.017769288166612964,-0.011082992171002526,0.20198919965119022,-0.03222585767478612,-0.0426676404242953,0.0179757107759489,0.049681721882879865
LGALS3BP,-0.047407293147099155,0.04058545181994293,-0.013202826161728385,-0.004873712851878653,-0.10318151702573694,0.06783082282080165,0.07907320213992015,0.0711377458405961,-0.015309415595701648,0.0019016963118332337,-0.0023286849119924734,0.06652640905177182,0.053391410849166876,-0.053430539940738035,0.013743748086235377
LAMB1,-0.10055948091142757,0.03662504049400117,-0.019005811265242693,0.022161846879372827,-0.03665129682946178,0.08202974395766374,0.05924323980143502,0.0010936127361468413,-0.0236708152669683,0.002571141117444896,0.04185928755817067,-0.0005019606285893046,-0.05186743158806648,-0.043859077833731656,-0.02195845955215038
SPTBN2,0.0735356857011222,0.0012799134104411268,0.02519178586627209,0.018806830125904356,0.059888794104072635,-0.05364076261755911,-0.07950555927527819,-0.043743735286714956,0.07083409659234846,-0.055629412219043765,-0.003003618978332007,0.04044324466657405,-0.00567638423768419,-0.005335869271697664,0.0838017647092278
COL1A2,0.0003566005727628421,0.04121946082032909,-0.04244769940504571,-0.0241486525504383,-0.023813003475379183,0.10331886657528691,0.07118728580824304,-0.009277486751485082,-0.05683465142447714,-0.00858419944933018,0.03487468453922134,0.009465350035872263,-0.03877006511962486,-0.06576728522068198,-0.0345790518948679
DEFB1,,,0.011846955304813498,,0.06305372135365357,,,-0.027449038834727373,,,,,,,-0.028696911358899145
CEACAM16,,,,,,,,,,-0.02011814111505539,,,,,
SCT,,,,,,,,-0.0252290492820567,,,,,,,
WNT11,,0.0003515922705817374,,-0.0238817674179165,,,0.08364637511922034,,-0.021398091606402336,,,-0.04026705051084438,,0.030313891107021367,-0.017783611965740385
LGALS1,-0.03026788527877334,0.023724116625312177,-0.04654644550246269,0.04035688558810964,-0.0011715199813309362,0.009785411119581897,-0.05547672990834461,-0.05141584897967498,-0.011873435548952068,-0.025896002988090607,0.06676795026762765,-0.03996019300606275,0.06708993253208803,-0.026583895130869752,-0.030132335216454073
BCAN,0.08912011763134696,-0.0628099899499804,0.0038549663716822124,-0.0792820446483575,0.030787265488572704,0.07280245471346639,0.16028653400722936,0.03583325686398985,0.05797281760260581,0.0006376838514880573,-0.039343140338479014,0.047044249834282875,-0.047731978009214,0.011015055064781582,0.11524524421156253
ANOS1,0.030651326497154695,0.0026285664541570186,0.03553111545651096,-0.03500693851438161,0.018734282054480262,-0.016321600308646163,0.058210884236125415,0.025603662423937808,0.026696153441394588,-0.024195771855540744,-0.07811764677416001,0.02460126629605371,-0.028752929711424957,0.038953774776901054,0.06782903584036526
EDA,0.08887613529503087,-0.013497665820634061,0.03892597553092106,0.020095808859200922,0.04831764347191,-0.027784568399207885,0.11057391256947333,0.01574925067926918,-0.024205655181959926,0.03259687922182785,0.04865425974285251,-0.029758886559036538,0.07104519746586965,0.004588454187034364,-0.005008290066868324
FGF22,-0.052790419268669814,-0.019193733547385274,-0.019924281231818664,,0.006672955840178586,0.0504726400190659,-0.005720048163760987,,0.07462315655397565,0.03025680240346155,,-0.01823647963704034,0.023342572448662464,0.025675899501150515,-0.02568180759554009
SHANK1,,-0.018437004022837464,0.04216010933048162,-0.009185212171335536,,0.11472183225720868,-0.02203806098110662,0.05253705899239718,0.0023110252287505705,-0.015503242796015506,,0.04935122562174524,,0.03042497852658892,-0.023889678820496644
NPVF,,,,,,,,,,,,-0.016484283981137833,,,
RAET1G,,,,,,,,,,,,,,,0.032788621945594135
TGFB1,0.023336678555320713,0.07528593965837108,-0.011745817336467712,0.02285268971049924,-0.02972709231565938,,0.012415553526003322,0.05566589300469415,0.024875344644775157,-0.036068596487440464,0.07900347557787347,0.031185075383910674,-0.0328574951874856,0.008920900096229522,-0.013209615912772803
MSTN,0.10302234631434679,0.001689002617372072,-0.08205967820841821,-0.001303881534010463,0.035138317518919854,-0.007880708662284774,0.05881126453196699,0.0097087029245889,0.02469869581989534,0.05312228257539352,0.035425483531851945,0.10311098496887915,0.0160972894701136,0.027305119286070448,0.021713421416236098
WNT4,0.03592727793793734,-0.012422812932321324,0.07023120889141024,,0.006866171511792168,0.0820207178728019,-0.02626292481836531,-0.02341131682179004,0.019087362492650112,-0.015375177109697016,0.018570444473702527,0.046469382663445025,-0.02487551649013496,-0.03761050419091183,-0.03300665498925789
TNFSF4,-0.023902168564216394,0.06238068439881766,-0.011939495379475683,0.06489432658151542,-0.029948074734619978,-0.02132381000982723,0.0596735310035414,-0.011769449721954484,-0.011906912434861647,-0.022975041679867584,0.1845591649399169,-0.03987820412859411,-0.03832434328844227,-0.02395490142928242,-0.016307618547812756
NTN1,0.06650404426225319,0.03302948599672531,-0.02175849227327006,-0.030681649446638933,-0.008330374019626795,0.00439225641713206,0.0858914759260057,-0.011634462266296363,0.004968795085789143,-0.029539837747023467,0.1085897675127977,-0.000964836506674964,-0.015978228857052943,-0.044613924206703154,0.042187323300409856
CXCL12,-0.0180548755405405,0.003568997792885936,0.013323965040694294,-0.024357351161029325,0.07547971771346314,-0.010852050119079753,-0.02962304496988536,0.02071808080731341,-0.010478151910083576,-0.0326064910915291,0.011225779533915662,0.05055204744963696,-0.04191481966542555,0.00046168516419997456,-0.009345949450759387
GNRH1,0.03503997565403738,-0.014091572127066547,-0.015390330472969378,0.025588507157670543,-0.03426449113304112,-0.017769286342947572,0.04826953337502937,0.007046484179528512,-0.017698855326154287,-0.0186869994423403,0.14209068039703382,0.03209891080345858,-0.02520688515978173,-0.025706665864931737,-0.009512551160152613
FGF8,,,,,,-0.024832769714608547,,,,,,-0.005191987538149487,,-0.032875121031881685,
