,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CNTN4,,-0.04105453794243721,0.061785918762377545,0.00925727426641075,-0.025361358176689462,-0.01905998662828572,-0.07655991595565259,-0.04075905326368608,0.04550465814837633,-0.03348030745275297,,,0.0854013655595427,0.05628993715378803,0.07221133316374481,0.0468062476009689,-0.02897050593813222
NTF4,,,,,,0.036615649565740226,,,,,,,,,,,
INSL3,,,0.029389150428094406,,,0.023027541470011452,,,,,,,,-0.03446317349155341,0.016368198990155937,,-0.003488080526062114
BTLA,,,,,,-0.023906261993890194,,,-0.035884913722217616,,,,0.026902699486661463,,,,
MFNG,0.013703718618269948,0.046401989329102396,-0.05802803433728023,0.06151216316500979,0.002374764108382858,0.01801314706452373,0.18875376463904148,0.059862645530726705,-0.0014714371894874575,0.014557918852510525,0.05747282279449006,-0.010045862142013065,0.052883376466429,0.012773914738047452,0.053176964070553355,0.024976985144174485,0.0039658761928514225
ICAM1,-0.005863321608093103,-0.03821762024457004,-0.018564070151883234,0.030303760939512453,-0.07298624656431556,0.01709527164210939,0.10603361314565575,0.08652093735351721,-0.022097908587238264,0.04126444608023126,0.028865964580342605,0.03351963547012582,0.09922052025199231,-0.008359952177294789,0.08343799814382487,0.04407892229172088,-0.020594590672104056
PROS1,0.02813741257035248,-0.05244720969177964,-0.07093351935531608,0.04760722912462493,-0.01516344460742578,0.01888384816544116,0.14911160599436582,0.10847156139059444,0.022551926144979147,-0.025592155156328903,-0.010330797316972713,-0.017473520026770367,-0.0420725062011444,0.021553595393448505,-0.02419094848466458,0.13326758979171804,-0.07329052784890844
CLCF1,-0.0493111087639538,0.00042397072285148485,-0.04922224529438351,-0.00019160784153719661,-0.04973799907659091,-0.04836462319894892,0.14949425626847515,-0.008276925621992413,0.01000948440741199,-0.034199576785090544,-0.023477201408814312,-1.6169066944489073e-05,0.03866260658730008,0.015886961116384036,0.04733210127593135,-0.015628673580410396,-0.05063859321646953
PSAP,-0.014293951745301082,0.0369899618307676,-0.029152487515090978,-0.014750374509719135,0.0066176997885330656,0.002275829231520841,-0.2060089237132881,-0.022998192402854792,0.018625303741903323,0.05098423935511329,0.08226386942610206,0.05587101659380608,0.06426307556174743,0.006669055833073895,-0.008045716021343402,0.11794862135779906,0.014497544846124871
EFEMP1,-0.03666370828910096,-0.028435425243794544,-0.03258112258091878,0.08069504808240129,-0.03219713527788269,0.09544350477965738,0.13688042845058127,0.07044412950065132,0.02171271188854148,-0.07130272113105021,-0.03316070030584106,0.05234506208876398,0.08111376181098001,0.051575058412937504,0.060653058785879684,0.005293309123160155,-0.05513656825774236
C1QTNF1,-0.0001657955054713289,-0.015103543483907179,-0.01882673959392013,0.06967248168592387,-0.07530840473167644,0.04398720061750223,0.06059403565487275,0.017447396916034957,0.030051233351654494,0.00793060957901914,-0.0034511059633147785,0.09435305676249453,0.062243665066688006,-0.05176235062591494,-0.01833158106320213,0.16545173241824407,-0.0015199194346797885
ALB,-0.021603202826269402,-0.03512577127821946,-0.023546782013084806,0.004961925081556498,,-0.026738518696660368,0.13779798438293175,-0.019254339762345384,0.006590158261449174,0.003469219504313164,-0.0367060008187473,0.08815081473103567,0.030474994996531973,-0.004281524661627743,0.030160920439985736,-0.042228505283432465,0.04659528125297818
CCL13,,,,,,,,,,,,,,-0.029695144166849635,,,-0.023504641206365567
EFNA3,-0.033517035378332054,0.044483275236858605,0.043472884483871634,0.07739794045249836,-0.07895042843710177,0.007656884450293273,-0.10110129828138101,-0.042254700498321834,0.023154659336947468,-0.02896459367493783,-0.0694710636623808,-0.00380159095359654,0.13372985024283526,0.02891877733894736,-0.0070484495814191195,0.03133873580616612,0.03585256870336622
DRAXIN,0.0024287373694569054,0.011589884921107995,-0.019976491321665353,0.08329148967764166,-0.03909063919328985,0.005320187461916078,0.148895813590533,0.12667463576482704,0.0554599086233448,-0.01822230812639913,-0.010885124256270907,-0.006584122613960616,0.09671840066936742,-0.012366191751569385,-0.037352578632593114,0.06732617999449673,0.021412722880474605
RAET1L,,,-0.011864723326530997,,,,,,-0.001696594714595521,,,,,,0.08920121727157052,,-0.007268509678606984
NPTX2,-0.013224850893136854,0.08192476583752527,0.08608629159296757,-0.056368274293206205,-0.029918687901176206,0.05010819391251584,-0.21169794287698784,-0.08256221553391267,-0.021834505892481676,0.02268482402878656,0.011955738389408156,,0.10894800314711572,-0.021937588431331416,0.12704519034642184,0.08603100147202962,-0.06472666912650987
FGF11,-0.03723035259966732,-0.04064319877705938,0.002729585664810079,0.07509000794392888,-0.020174544356004392,-0.06720630455450559,0.16621621057084024,0.07177596423351183,0.08674528410261471,-0.054015975350240844,0.004813950469751784,0.007768261100875877,0.051602429003720335,-0.013282173364561011,-0.0043859390578760635,0.09173459322080461,0.02775724558364011
CD59,-0.008524255195242842,0.03599035260354184,-0.03744142469546413,-0.02015583660107138,-0.0024562294286843106,0.03206152793781058,-0.12924263741260322,-0.033538044328754964,0.017637516844333706,-0.043916535175280796,0.12538955930550336,-0.06258158516115436,0.016500419716129342,0.04937414897201388,0.03942635695148856,0.0572435531036003,-0.031006015364615773
COL9A2,-0.00598646625266918,-0.017163225293902722,0.04282912639357924,0.01583616691532424,0.08542028126597209,0.029546724738635212,0.0963458823699497,-0.007710942694282345,0.0364746105849972,0.004223294736312737,0.10952291622126055,0.0822493953231933,0.017697187261905608,0.11017632221692991,0.0859563806463262,-0.05944257618153272,0.09112652696379331
DLL3,-0.008032088648901025,0.09871170257292464,0.0894436305107359,-0.01334235183244708,0.07024651211920854,0.036589419007832615,0.20498503492002443,0.09175727009313854,0.1085732854946334,0.03227261069366023,-0.018808581198742354,-0.009869323301322026,0.031993508136435964,0.08925176487603564,0.10261148695724708,-0.018236857921618572,0.1123946182356546
FGF5,,,,,,,,-0.015332122361337113,,,,,,,,,
LIN7C,-0.0017010434594743398,-0.06978640262153031,-0.022151679893507675,0.011340047484253636,-0.001932894469730872,0.04845908086324399,0.041126288292262725,0.0674701028265966,0.014300035348028236,-0.015457159862697271,-0.00693858525760764,0.03771086334890667,0.024229299058908974,-0.0220975684980068,-0.03274159680586027,0.05983716282734259,0.0077627872867688285
GDF7,-0.02949479121455682,0.020756091784027885,0.05627104411269708,0.13278604676187764,,-0.026873083805328084,0.1556962410101987,0.031136436433947024,0.026530504891759277,,,,0.058761771086028966,,-0.029514918929950368,0.008092180170795861,0.07034457747264929
PSPN,0.004909757606864686,-0.03584174049589911,0.10694805788733136,-0.03416182666364675,0.03434200757396959,-0.03975731868167806,0.031929589085608105,-0.02056423437205591,0.004317321931108266,-0.0632210889574061,0.16203657857732554,0.022854557546565447,0.04063419089303998,-0.028090463907313505,0.0015084186043274404,0.06761126005222103,0.026315612800440657
ANGPT1,0.08744364038505166,-0.00747730300542654,-0.034813627983969184,-0.04863458139416281,-0.02591991385386018,0.032664924617239396,-0.00366394351543363,0.03641660149714099,-0.008301459261186514,0.03372835740331939,0.02340911986057587,-0.06329386084239451,0.03877572551206523,-0.025073555482478853,0.03699493608221496,0.013753797694103589,-0.024094478112770632
PNOC,0.0751859863883585,0.05771398767307467,-0.020111077675159905,-0.007915685633432505,-0.041590759711904554,-0.007703794577312992,-0.11715246476568185,-0.06977536848157595,-0.022242720541389458,,,,,,0.04948728987308937,,0.12228823691426946
L1CAM,0.019686205176658717,-0.013056555698436985,-0.0188512290868836,0.035777836236229155,0.029948406649423828,-0.0461440822571252,-0.06623153106526607,-0.019637557676874563,0.023481501742724394,-0.0438325059881535,0.008961460330991754,-0.0057114339290005355,-0.04700886491429627,-0.07019225977363046,-0.09027301658031905,-0.03044479730894163,-0.03848268583419666
APOA1,-0.037866341436767224,0.016063694392250298,0.0038926743954260726,0.025821124667689384,-0.040955316091166045,0.001730648760995263,0.05290726549187286,-0.020489024106919208,-0.010568528985637633,0.12856563989509995,-0.05549189312785497,0.014554218806611912,-0.04974241572025172,0.07294175954340537,0.015526261117036326,0.046678428232182795,0.05388550089341173
PSEN1,0.013806095187252714,0.10914295976278418,0.0181526250103124,0.057312780005974236,0.00923035033576096,0.08434299171276868,0.026579577531755112,0.019757054317217818,0.005161968778409575,0.026360373085033403,0.032629277398899474,0.02902421742969924,-0.056481760177902816,-0.05475044902796982,0.01660779206247752,-0.05046153616892069,-0.018106162018677298
CALM2,0.10130178683210511,0.09051553046915636,0.05973991654410387,-0.019548645487298035,-0.016791511550409352,0.03051792965203005,-0.1773968709883985,-0.1277117535623711,0.010889004480124817,-0.02768977313144159,0.0071739795932356035,0.07428527371740187,-0.14997435488280844,0.09650588731813,0.06671237325045175,-0.04903318084753407,0.0465144886047458
CLEC2B,0.013386515122300786,-0.04071511882355548,0.037661401628153894,0.04970975328889649,-0.02174252652427739,0.01695174827578884,0.0347098531444603,0.10986163325626716,-0.020359010781305406,-0.005932065347353367,-0.07257484642058343,-0.010941824908563533,0.008698250324488739,-0.017655102085649174,0.006246538620629818,0.04740387848290872,0.0037616326345377283
NTNG1,0.04191169361947647,0.032401676050612116,0.05525325431433574,0.024822373452553358,,0.001428417826468265,-0.019991637593160572,-0.004733399710340141,0.04466355487910292,0.0018630920878543798,0.06603548752517424,0.21613840279504765,-0.05076160255228628,0.015023552687373954,0.09275951386645932,0.06408334421855176,0.045949276020611426
LRIG1,0.08032176650517649,0.04917522026507319,0.007946685889026167,-0.014176541033504353,0.019070392948116736,0.032739694155644684,0.05628799952432312,0.026692096931169428,0.015443916266730143,-0.01815664696709597,0.11820594330750837,-0.08221799816717283,0.047696230374731065,0.09517013252226994,0.13511697502372072,0.12272513010583234,0.07245606550203477
CPAMD8,-0.025952885008986473,,-0.009010501810774332,,,0.10013026283333311,-0.003040257170900293,0.09429623630845745,-0.015196213506676805,-0.030151598406755974,,-0.0041374101084024565,0.16249919109881542,,0.043819777498382596,-0.043716879621807654,
GHRL,-0.041405962259683154,,-0.007499039143438909,-0.03579756495777104,,0.06043927333860657,-0.003222236492850572,-0.029496443140762427,-0.013281231800487611,-0.040623843742562046,-0.05783346310345789,0.07723701851952089,-0.045761509076478475,,,-0.01332373102402805,-0.020538999956260028
NPY,0.10368330868121449,0.007082853156183486,-0.032329170015539005,-0.032046089160585954,-0.020398695418595483,0.03591274586323303,-0.0906907232495309,-0.047328901860471166,0.0010126289254906787,0.050550808022489985,0.14088148919810714,,-0.07420138428853375,-0.08888579625573606,0.08458292326304527,-0.028569692394690253,0.037431271612220055
MMP2,0.013817716906334357,0.12600430694184475,0.016015042037587864,0.020791622077544206,0.03251717366201251,0.032719164918072516,0.1047259656995964,0.07186278651263846,0.03467416473043531,0.03779962285175797,0.07622217773971526,0.003547871857495418,0.16682310194112313,0.028313253052724,0.06437563005808991,0.013552624537431394,0.06396368183691763
LHB,,,,,,-0.015514983623826665,,,,,,,,,,,
PPY,,,-0.0029531146908926,,,-0.01583402851214752,,,,,,,,-0.0652697484226868,0.01431193365695747,,0.026903693664696464
ALKAL2,-0.014619946037580347,-0.03243788021297259,0.10085839801003987,-0.027599167020053626,,-0.015289575110992637,0.003842836555566819,-0.015726236828277097,0.0293866119976136,-0.03106016918502516,0.08451759636577227,,0.04957357735390695,0.01498112079384499,0.05276595977176721,-0.04668385673406829,-0.009392566739529878
CSF1,-0.045911826358868195,-0.001017283743919139,0.005577817768570329,0.0017178453970393436,0.06196964199963758,-0.020928737341428125,0.17631541440940052,0.04029955778934062,0.013362004963297152,-0.014013502082609913,0.04504443169000307,0.0198631089030408,-0.0525352846631739,-0.0356936570716905,0.0008863649558180372,0.06414939449865205,0.01962838544604699
SEMA4C,-0.02838211281472002,-0.047569815476650165,0.0178238091796471,0.021465938132713348,-0.021188419454032943,0.010261958883858162,0.13129529069574705,0.03753763315437,0.007363679092871413,0.04116790980121103,0.07195233222004868,-0.015288897117200318,0.08134337701907729,0.0452355937046829,0.08242254716056238,0.0330197979600585,0.026952248495531708
ICAM2,0.046818279550277314,0.01007348629728231,0.03684693340224183,0.06803257867143254,-0.030812672215363664,-0.038148863012941556,0.03299423044367617,0.08584057889499097,0.005014930429953543,0.012366397083018406,0.06179534622490235,-0.01281717898965933,-0.044418934268202766,0.08536366202196197,0.05873500700853577,0.09167520650086676,0.09996339686362966
SYTL3,-0.0218473923761286,0.016765195600305618,-0.0028440579265825937,0.06458394649726512,0.0009547968942579825,-0.01839050168612546,0.0852628030412054,0.07457744551979296,-0.017563995866649102,-0.023000651716525034,-0.0971256777322706,0.10494922997721419,0.0922725009868082,0.06759584841257352,0.041631690822222636,0.0484699466988282,-0.03832496000269848
IL1A,0.0021941740589741755,0.04103959014892554,-0.008057820481011047,0.062009997095655654,-0.041674930118627815,-0.019717344549861578,-0.009966794218412128,0.04626796490438655,-0.0007478199787704569,0.02519552781558859,-0.12049788243457478,-0.013443065291362296,0.10974164467535799,-0.015319999516026486,0.016999041429559082,-0.04054161858831012,0.05242130241826608
HLA-G,,0.07890962023113231,-0.018256976117494453,,,-0.016386825039409678,0.017586525582106393,,,,-0.02090059434264173,-0.024392200852081342,,0.031190352599947596,0.0009660066533886822,,-0.044867940484654825
PGF,0.03717183784300973,-0.034554140399105315,-0.027693353517990828,0.08854473651470735,0.008037140578021046,0.01834720593469068,0.11992671231105753,0.08156372203677448,-0.03354494654690232,-0.07759336032767436,0.10532722084803203,0.024808244249332076,0.16909576661245318,0.03654663579193058,0.11628186989474197,0.07501531252345235,-0.007132250393032927
LGALS8,0.016037310354978646,0.038147121689602374,0.04135161140090803,0.08499752108515625,0.014665439141824357,0.01886343402221232,0.05641962730000096,-0.002015325729289147,-0.025836102669258003,0.05074696351140471,0.07071590653960377,-0.035298975821561634,0.05417993881104871,0.07123962562728836,-0.0004501292968390693,0.01818354089177268,0.006860778644786846
DKK3,0.006129085109372655,0.06376965636314244,0.04019556850331508,-0.06029090698422005,0.04877605860609755,-0.007858747772939935,-0.2510379660157627,-0.10673576691674867,0.01625230691797615,-0.05038264282213345,0.1309550182703014,0.0038887945531573985,0.036219904667044424,0.09728126813296853,0.12605227128223767,0.07013838640950211,-0.009036175971051203
COL16A1,0.03270338951308549,0.06710779530678843,0.02556243502447198,0.009213558889592488,0.040647786855523935,0.06111547238484725,0.10379343147466938,0.06709746178888201,0.04863730807043876,0.018020518156834045,0.0899216758077629,-0.049565022983902925,0.07312987490213493,0.050733171667247445,0.044523010445217635,0.10460309545848805,0.04829270524272371
TPH1,0.013364888648854666,0.03850647225320904,-0.013405257131227748,,-0.030292599745358383,-0.029819789708356328,0.05130240660240786,-0.016487892683119364,,,0.022510406698352747,0.006793547136127313,,-0.045463540633083784,0.06767946716875463,0.11954991549142019,-0.07369472558153897
TNC,0.037773673943270435,-0.023158304272496284,-0.06176020805304806,0.012926197277050962,-0.08548854195613939,-0.024703937030200167,0.22032780849397196,0.10595278663457026,0.004853408390125339,0.011298730480650748,-0.01340808628468913,0.03731637566068665,0.06991994268250318,-0.07909828963518682,-0.06854584218563885,0.14351183495385994,-0.02345999623743383
TNFSF9,-0.025952872691324985,0.027158422588312147,0.032570298071132604,-0.02410734251716044,-0.03373466259017922,0.017890542433044287,0.06413029981147667,0.0034002752384228985,0.050473210645568076,,,0.014659933846887435,0.00716840120609565,0.015943856295409117,0.06417697537447703,0.05140190928821964,-0.045234010234225304
C4A,,,,-0.027197742007586536,,-0.018393913385094027,,,,,0.08227224987402404,,,0.01885507840106962,,-0.008007442048059185,-0.03829434866857765
CNTN2,-0.0053704233767369325,-0.012742758134681518,0.03153531323239976,0.02978154980608364,0.0388946965581115,0.05220656990167114,0.12038100832713547,-0.0034089422485669473,-0.028009140550185406,-0.08956224542236643,-0.018029546442105433,-0.07863115823527533,-0.09239873602793287,0.07046964186934121,0.07808800959076091,-0.14754659120638733,0.10155972733975262
F7,,,0.19109149562084443,,,,0.02369809106140203,-0.013869959958709155,,,,,,0.07442701154462904,,,-0.015799992851181395
LUM,0.00626952926356862,0.1290563093565149,-0.045404500595627034,0.03563254987236508,-0.004025812335485618,-0.027852848360869736,0.0034531003823345388,0.09870570734556103,-0.04277196651823177,-0.019726692185454503,0.050569137216105876,-0.09397743149756098,0.09261713761406912,0.026025373979861707,0.11242764465208628,0.051903232153272374,0.0029669258709768454
IZUMO1,-0.024798792009871756,,,,,,,,,,,,,,,,
BTC,,,-0.01186471838449241,-0.009014267268639421,,0.05608380057719828,,,0.04658949809824287,,,-0.052440636906360714,,0.028816357734170118,-0.050296375853065664,0.053379165572937246,-0.025592375301330957
APOC1,0.002668815386555756,0.008501865440774761,-0.028645692315290485,0.056031152892101914,0.032563860477574355,0.008874653111919576,0.22067627324382502,0.10860252282507316,-0.044984162597573686,0.0335089977086431,0.016878743628236003,-0.05205728097484474,0.06580716828461099,0.0095360840857178,0.057502736319554534,0.058563039015873126,0.05269475111068527
PKM,-0.0028193876621730937,-0.045181028982611414,-0.07022315935944162,-0.0062097940775705735,-0.04689891860892634,-0.012312384820772602,-0.027461139141350642,0.04330760442149651,0.014122043635264883,-0.026706877600545527,-0.011370983242173322,0.09238093381253173,0.10883963203094214,-0.07624813907964106,-0.1006411815371113,0.11311123803051414,-0.06042927996452379
TNF,,0.06528933766694639,0.06063949498089895,0.023823551278189067,,-0.040607410712549655,-0.0019809918744418567,0.03746327857215004,-0.013063821561506567,-0.0027067676193952544,-0.1043617537204861,-0.07008367847621773,0.02427153205086113,0.07299353369641731,0.027656906058791012,,
GNAS,-0.051674524353492096,0.050719921561301715,0.02542237659327475,-0.04992580492524513,0.028059536495818042,0.00817499053256032,-0.1572046328552772,-0.0712922597416391,0.04024037484513217,0.05656039531491476,-0.07684577043954255,0.05406123627035477,-0.0354247871361076,-0.0693972909614458,0.02292221363237809,0.13372296393270058,-0.04208834483092199
BMP8B,-0.03690814590510984,-0.024031301901251967,0.00040634476370741653,-0.04133177623960748,0.10372864236051123,-0.023756675271005657,0.1609616065030287,-0.01842665644219041,-0.024877006793356228,-0.0019375944399485023,0.050530959967575936,0.0698008217399496,0.00482702348509779,0.07119460914193465,-0.0262350445492169,0.03456440803814986,-0.03179955695194464
LIPH,,0.018323030255836315,-0.01340525383095825,,-0.02173796249429106,-0.023302674365263426,,,,,0.06107107129194186,,,0.031497140433621215,-0.016714737445034298,,0.014631369684010123
CCL28,,0.14145903637738688,-0.00025277011206999416,,,,-0.02797135201091138,,0.1022512969589485,,-0.04142346120305601,,,,,-0.024919635515019616,
PTPN11,-0.08009317388762695,0.047607591682910066,-0.04374895633212325,0.03407045002618037,0.03448644623240593,-0.00932447882307903,0.02547235849681496,0.03706978210013986,-0.00070628031388762,0.10072266695020365,-0.060733508841946754,-0.006589673113492453,-0.026130962413711798,-0.033660032557383174,-0.03558393456465693,-0.04879534317556004,0.004895120762425984
ADAM12,-0.022489694943851998,-0.01685690101595339,-0.05465077749380346,0.06828242907186478,-0.09061971432517325,-0.019714950477160643,0.011165802967805652,0.11451942809149593,0.0668018814523296,0.007958162276068489,0.09306104465968233,-0.016939440249011714,0.02489114300439891,0.03721348224110716,0.06503439669982057,0.1366973262933658,0.005473344527960636
EPO,,-0.05106275008077521,0.01954427124540365,,,0.0007743594088795479,,,,,,0.06066307391336004,0.06607453210836188,-0.0032055885084878496,0.014001191928656431,,-0.03625506574011671
EDN3,-0.00904502596508167,0.1236829974184989,0.03558103038347975,-0.05065881718846473,-0.004462751019711558,0.1405423884828375,-0.020256204110141025,0.055083519252783535,-0.0266430331509793,,,,-0.05738506424708993,0.04786705246375753,0.09173533600639124,0.011489092532088319,-0.0295276092246715
CCL22,,,,-0.03438446453884338,,,,,,,,,,-0.011353967147859117,0.057171834706530505,-0.014229266497330001,-0.018534124037776895
CCL2,0.006290752592769223,-0.02338902587892066,0.01673362793842843,-0.020543193017425285,0.019139373020192176,-0.016371906271198146,-0.009356344364626025,0.022352836904940592,0.025479527975233673,-0.02680247713449683,-0.03371471328653892,-0.09885902343225851,0.01840498731855715,-0.008913494974362921,0.022923027403322523,0.05600514402925397,0.04266830462309917
DSCAM,0.009720841107454942,0.002472908310360962,0.020453927219262143,0.015911211617497877,0.07580770844864526,0.045241420552185246,0.13819319790312581,0.061372975115208415,-0.014067066480375336,-0.010024420616588795,-0.00019375790197393968,2.3945500377291836e-05,-0.02653547780306144,0.02325183454912218,0.05843764144507726,-0.06118007549165646,0.0048936969116665134
GPHA2,,,-0.01494083655077904,,,,,,,,,,,,,,
ANG,0.002812593071667074,-0.0035804370180447585,0.004489585198346613,0.07483663449260056,-0.043012401237029665,-0.07288687315745704,0.11055316569325543,0.050959255841719675,0.008966418662456382,0.06289121130498079,0.003393014091472604,0.0916658924943814,0.02711427958117506,-0.03239749254451373,0.001345755395627423,0.05739185347292269,-0.004871341607407657
FBLN2,-0.034174247936949294,0.009088166514708569,-0.013056494267859662,-0.06252916475918313,-0.029807798433056042,0.019988181501263667,-0.039911116770999976,-0.020840616052962932,-0.01273726561229942,0.006795361135329344,-0.003926313110994274,,0.024850568998315753,0.10032280477569078,0.07609696546903504,0.036476386232774265,0.013534210700946158
VTN,,0.003918090380144783,-0.011942047387416742,,0.016578283180567734,0.009987005625066346,-0.03244090716846333,0.07800728108020707,-0.0392362731283573,-0.025571673880467768,0.2451387898609742,-0.02422667977638702,,-0.03686361039929159,-0.028033738980840668,,0.03588580671778531
VEGFA,-0.03009040626769967,-0.09639568601564169,-0.05846048236383595,0.02974444632355401,-0.08307728987994151,-0.07843797176979936,0.14070691353942255,0.034383646807993544,-0.017564378741091007,0.05531956820122917,-0.047459987016903085,0.06423893892949639,0.12305700438005378,-0.09952674188856761,-0.1565602961865544,0.044118553540440475,-0.06310870291137922
F10,,,,0.002664044317642231,,,-0.03554881974371836,-0.02255285067811628,0.02755822381574438,0.080572967555434,,-0.0354855184854832,,,0.014865197116917892,0.010794589889360794,-0.00012884172483521294
SERPINA1,-0.042458718945584784,-0.051745878919886155,0.04592997515876844,0.02849689319506799,-0.06028621359286245,0.04787690434262572,0.10117407540369501,0.061680966534164924,0.006296684217189445,0.012176736746569373,-0.05099869223494063,-0.002345115780874432,0.04712880522224215,0.018753177369550365,0.011690149425223052,-0.016258102290310432,-0.058624361919997536
VWF,-0.033550029261444514,0.06356762667162283,0.00398442696347655,0.03560297181010012,-0.04370745310114585,-0.04230082748552066,0.024010804642801472,0.12119814042328636,-0.02476669294396753,-0.071662669930673,0.009186145975081475,-0.02239078696830529,0.07485278203609666,0.06942011752491789,0.10400627062188889,0.08530667607185778,0.06552214416786849
GDNF,,,-0.020993598531839495,,0.0733670889051223,-0.0193232362885327,0.11315525614981575,,,,,-0.017506348403087915,-0.016615394178786397,0.0372847656508095,-0.01655650901051488,,0.02090040374548598
VASP,-0.027576359356839664,-0.034818957877192004,-0.0010461651121663326,0.01467518222597621,-0.0449739888630989,-0.035103832796365045,0.11408730261444724,0.06474403677017489,0.04261186444478338,-0.10560432131402529,0.04081691024475316,-0.0058673316507171554,0.10247717208067378,-0.003270437808757444,0.015075366097068839,0.08265822378709385,-0.01332507050290721
ADAM15,0.04747193200658871,0.08283355776386374,0.006836312504929704,0.03589192054164913,-0.006578220911725703,-0.017362544955295923,0.1703345430277156,0.027974177235554818,-0.01188037086886423,-0.03673062973799891,0.12398805748480078,0.04233900235905889,0.06865996838853668,-0.07000694457929034,-0.036446806327423295,0.024618043655297763,0.03887520251427303
WNT2,,0.11095128621330792,-0.02344921747749971,,0.05511469957326622,,-0.05338453903616168,-0.03560206830319716,-0.0053055786284663346,,-0.027921339909091843,,,-0.008355155572589241,-0.030347878168874822,,-0.04353231165148974
CALCB,,-0.03020300035573977,,-0.01646143639009155,-0.03869895545302778,,0.015594450396081507,-0.015332122194717952,,,,,,-0.035009545592396225,0.02266455666701637,,0.046033397371559065
OLFM2,0.005703030240145129,0.05322978050597709,0.06883213622413518,0.017535444831667107,-0.023419343298748015,0.018023997996020634,0.026436923611656005,-0.019958257609852117,0.029409899796672637,-0.00798162409606789,0.07382642378233346,-0.059875611401396245,0.1751714561073639,0.054453479438017816,0.05771277591993148,0.05712169783562674,0.041012479908840355
MFAP2,-0.013489787440869136,-0.03872170758822418,0.012341730366901659,0.050343466953362455,,-0.024936632602521484,0.20268782731385462,0.15519104319644877,0.05717857094428125,-0.07900339973992596,0.06367594771557125,-0.028826563923582457,0.040227871479321504,0.0801206549681727,0.08139529943814978,0.0614574365330436,0.04714485288097702
HLA-C,0.006886662003557073,0.06690050386357753,0.051381908349206605,-0.014942514681586963,-0.03475683035141577,-0.04538433346217919,0.07573688360290311,0.11204134837517685,-0.041495889927257563,0.019936900773061223,0.1059935743575885,-0.00954030034631395,-0.01679737091194818,-0.024504299430154704,-0.020214571227323095,0.1218299409089623,-0.02523701221344564
THBS1,-0.056333005782525744,0.014214322390271828,-0.0028116141221326846,-0.0031609776876117546,0.037114750901529846,-0.009813001282533236,0.15562689709457272,0.04971237514915841,0.034231543201002655,-0.024272625813586343,0.03457892947642122,-0.017851888325213765,0.0038350880466287937,0.03294018789888214,-0.0031448525361007576,0.12576715333488575,-0.0746378745161165
HSPA4,0.03592809911912267,0.002303615088671206,0.03765119762976214,-0.0006688069420296857,0.05618225914916161,-0.019102716560288478,0.12455125464737711,-0.04883410085078675,0.03317734649205656,0.05352897598595495,-0.0019018700538869285,0.024174461293957582,-0.04708989445591735,-0.033609395341422696,-0.0008431311434751122,-0.01707984192139113,0.02544839986309097
LMAN1,-0.0026882051948833173,-0.06658105631322336,-0.01514691164341032,-0.002096375956935204,-0.04813455839720777,-0.045648827595618696,0.059915976845424906,0.05762395979426043,0.05110414838054094,-0.005265105508156075,-0.029815140110076063,-0.05039112111732482,0.004176444312404978,-0.09764920935172583,-0.0624229953167597,0.02884303127380615,-0.011847280740747644
LYPD3,,,0.01327454906043614,0.03132026131426583,-0.029807825647686696,-0.0009445950216123577,0.015066222966732119,0.009454929915635147,-0.03898787500718562,-0.04151846913986542,0.04195205573947087,-0.07425840410983006,-0.0606696640805061,0.011401775374986317,0.059396339552293405,,0.030568124901863985
APOE,-0.03981794269058284,0.09964313101110409,0.04434640781329248,0.04866347811889736,0.007621095513143489,0.06351836881042766,0.12534449879128254,0.07595822028281948,-0.02953890379421986,0.030397859676595355,0.03566807579062601,0.0876335201621141,0.1343336176510832,0.04287262346645898,0.021728480015142118,0.1359517755425159,-0.004062194012340661
SOSTDC1,-0.00836543723028263,-0.03654446645079676,0.004197773794052746,,,,-0.019748005623996295,-0.013914737471993737,-0.049572083255156024,,,,,0.01999583995322627,-0.0160947185864289,,-0.036933146800839874
ANXA1,0.03441449359396178,-0.06105188240928325,-0.046017238704517224,0.03597731697227984,-0.0721031786672564,0.08547834712280282,0.11517164016583982,0.10984904294766719,-0.010138068436173245,0.002096619888433601,0.0024089853526880842,-0.05128886462025649,0.10738388593662751,0.012983875810147802,-0.01815262363958468,0.07652031447076178,0.03695782021189842
WNT2B,-0.033481756722244974,-0.034152133371452335,0.05825201730321054,0.0003393448132013098,-0.02980783116417497,0.08042032961756289,-0.04732439561249706,0.07631053813509145,-0.015878043900518193,0.007974615266987421,-0.028624197364200677,0.07250606890116207,-0.007636973277330606,0.029929463454685456,-0.01678403005517738,-0.017082144027069365,0.01917162038085977
AMH,,0.049727339657102874,0.05816816122291687,0.03058381525257461,-0.05913704538203081,-0.02420290290673521,0.13040737231937777,0.02013930317903875,-0.01529450367740211,,,-0.013338427147623363,0.035063107381969556,0.09829016588570771,0.013398125540066074,-0.024919632337236382,0.06381600936865313
