,UKF248,UKF259,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
C1QTNF1,-0.024649272398046776,-0.031064396923713208,-0.021880886968922732,0.01397688540847646,0.0871602998536276,0.028930800272797135,-0.0496900821163567,0.055692860497146605,0.001427476209952932
ALB,0.03214756092231769,-0.02722338171903755,0.05147018058205444,-0.02675787534817373,-0.002687609862918996,0.004243117055673261,0.001402225286073335,-0.01647856461515262,0.005170513949905836
CCL13,,,,,,-0.015517349822968785,,,
EFNA3,0.007294434605978777,0.006923252985364529,0.01804909384209664,0.023066629744092213,0.0704627930626278,0.031221348463735876,-0.03493055107845921,-0.019857820852993306,-0.01469621921732286
DRAXIN,-0.03923914288513823,-0.019607168960528994,0.018534881329941806,-0.020794273356584736,0.11758611747937785,-0.006013253829440278,0.01821782896994578,0.04575253688133863,0.06086470392706742
RAET1L,0.04207300666978394,,,,,,-0.015175128522606263,,
NPTX2,0.026981034903669394,0.024500855862315842,0.005409950644155717,0.0002498952490434287,,0.06818786682634033,0.030673832301503515,0.060260177628815186,-0.02363986005893917
FGF11,0.002169301040252398,-0.04193927764457016,0.004140664470201304,-0.003562256879520128,-0.0564953971196661,0.004778921433003954,0.05511931100070522,-0.009638906580705512,-0.018368794599430905
CD59,0.02473663514081797,-0.009005152421037584,-0.04666164898747281,-0.027338309382479987,0.010448285463597952,0.0704435530840687,0.07141221540295184,-0.019680896865919218,-0.012858154638757419
COL9A2,0.03200055393198598,0.029335960343899577,0.013575630772255936,-0.01760779933128111,-0.049130178489806914,-0.001921578870734027,0.028482583991634714,0.04523468685779122,0.018107912736064945
DLL3,0.06485002053431439,-0.02801057516353857,0.0242771077759428,0.054481710922562494,0.12440937928344922,0.015543882851320804,0.02991726213332734,-0.048710781121245994,0.0075043546566968666
FGF5,,,,,,,,,0.05494574976784662
LIN7C,-0.027734429508892745,-0.026367963658067987,0.014226532212315365,0.02383080708816828,0.08435726504087246,-0.03332842433098919,0.014009706186945973,0.05485212866630578,0.0013224552529878012
GDF7,0.065323689189697,-0.02736038696457431,0.010358495809090689,,,,0.10997662031969979,-0.021025423402663147,0.0033018596859111407
PSPN,-0.012441726746833802,-0.032984364719968455,0.004921738107872076,-0.0032264127800155354,-0.0517008740638016,0.028244895364531983,-0.005617928596008783,0.018092030183603395,0.08075179860292937
ANGPT1,-0.021204725798436047,-0.049366986412515246,-0.0025129140229744064,-0.0015732490215553106,-0.05967284879588023,0.0030237267043499486,-0.03468307269276718,0.02963119555572296,0.09346739196778395
PNOC,-0.03634773385579494,0.05624865772454277,-0.008060774727496394,-0.03331925325927205,,,-0.013833678125080908,,-0.006542381755681972
L1CAM,-0.025500649440823857,0.013525392697912465,-0.043942566333162354,-0.008452092620857226,0.022734596965377843,-0.05201179273659714,-0.06442984118400617,-0.019810589416647678,0.046717101479207206
APOA1,-0.018515394326114105,-0.023880218775517992,0.07944294358594128,0.0033882898206485726,-0.03769013386575861,-0.04231778848380326,0.0353419600466318,0.0398398088953807,-0.029913874848272626
PSEN1,0.028253866271557244,0.03909916400560004,0.0076996436455271725,0.047119715998452154,-0.06708036833692003,-0.019137790463881758,0.04496530725600794,-0.08153537752873609,-0.00834856301737476
CALM2,0.060588932262263216,-0.015329406144427137,-0.010756181962171457,-0.026720731356170743,-0.030993796559992938,0.017869215514074263,-0.020633046767169757,-0.04402805287607786,0.01931181320635948
CLEC2B,-0.0007461410612358703,0.0016440793230364026,0.04863381302343239,0.02764178437148652,-0.0022430116300598737,0.010720976159328939,0.026555838958487676,0.06001463932096618,0.02212719882131364
NTNG1,0.02123859011885949,0.04356776531896125,-0.045790884655261085,-0.024248544405796945,0.1500572908411221,-0.021943706703204707,0.0007146234437693462,-0.0029800040059539947,0.04566921132784555
LRIG1,0.03286690789101065,0.010499318185355913,0.02699564982365771,0.05894106422307648,-0.052505473005140184,0.04189493075813103,0.03191032503449438,0.07524207731381867,0.001076635056113168
CPAMD8,0.003858443841512704,-0.0022627750675967883,0.050983458628646665,0.01359127175067992,-0.04102511396363676,,0.012535871075552225,-0.043454976734250673,0.009984002169103202
GHRL,-3.3327530711552864e-05,0.04252503232876147,-0.029125235716587355,-0.021491453044133326,0.02547022150573305,,,-0.03152768987999483,-0.03382549058241467
NPY,-0.047105405623321876,0.025292634023329277,0.03413952030895732,0.04536427050558476,,0.01985144579298021,0.045094514201879404,-0.03317262511316968,-0.029694914502030947
MMP2,0.06031211120118588,-0.008951454104782005,0.010430870225039498,0.06293711653911259,-0.004028217474106708,0.03535568423983719,-0.05791759002633256,0.06964167884120484,0.004200054267339286
LHB,,-0.015796324633675533,,,,,,,
PPY,0.10833731881893426,0.0170344890766952,-0.012140046894415358,,,0.04071365241263431,0.030635792267677663,,-0.019347087228742576
ALKAL2,0.03431158485206304,0.04223730486669522,0.047010896788120295,0.05886017217408856,,0.049520633744469404,0.06002025795294926,-0.012272164630766205,0.05861878087278739
CSF1,-0.02524192991786452,-0.006511226900726307,0.0009770520211112605,0.003032656682585877,0.010159590622787644,0.00077464835168368,-0.01852078592392418,0.044728063227207356,0.01354340815724799
SEMA4C,0.015060433234270526,-0.03735201344677397,-0.004934359267306797,0.007308473087399673,-0.0936563756849107,0.06785844349251882,0.028647811282728943,0.025207909515197097,0.041956965371208
BMP8A,,,,,,,,,0.037831514562928735
ICAM2,0.0693704992279865,0.01824924238718897,0.023147169633584076,0.012545581701473614,-0.08318470112336639,0.03736864155542797,-0.028785298021799525,0.0501442448644992,0.04213383302086687
SYTL3,0.0017242738581888174,0.04545350615558304,-0.056024701476617284,0.04543509922169772,0.16024685851864817,-0.00017386609620078213,0.032961274864717234,0.00883714438162057,0.08853615541457363
IL1A,0.014730367537329089,-0.040505938727553495,0.004795047725051379,0.011555284579077086,0.035994697229230564,-0.01658890960696733,0.01634356524478869,-0.0419099017839098,0.03766965595268665
HLA-G,-0.0013007982540249408,-0.016683975588619674,,,0.1777284684418068,0.018149903562384835,-0.02562744483854562,,
PGF,0.015915528128055516,-0.01455633423190131,0.02896885215092787,-0.007611648044045829,0.006849984629705782,0.07197499906375625,-0.06882764130393391,0.053259317452471304,0.07443074738364726
LGALS8,-0.018910562874802604,0.04136523754155835,-0.0032969542604754125,0.016735986806154516,-0.012578315567316633,0.015177656289235687,0.010085053929457027,-0.047111363862228306,0.04043682330999983
DKK3,0.0447646443501,-0.051590805596168514,0.0004017052432433647,-0.021920719724905877,-0.022271814362118593,-0.008247016961991552,0.039837006736329596,0.0597420184174878,0.02755118641224649
COL16A1,0.07758500778984934,0.036637950838563325,0.04284964092268202,0.06311838552747731,0.017065592445331124,0.1021510185765733,0.05257510264001843,0.0535107696303698,-0.011627369165905392
TPH1,-0.014102528704364457,-0.010923230161834047,-0.008070408384987711,-0.02026531082750619,0.019774366117491976,0.07077626373059649,-0.02747124617994545,0.0052357116554206115,0.054565834427677526
TNC,-0.03568747188434704,0.04759260301262194,0.013456795576900896,0.0316979294465938,-0.09291014778068246,-0.010629707489616889,-0.01583267571992051,0.11543767827011688,0.1112129021513339
TNFSF9,0.03241228587446197,0.016191416092334418,-0.038162675648857794,-0.034382545183722975,-0.03495619940532576,-0.038137634143469504,-0.03268102433137788,-0.03007894827946856,0.030766594119767975
C4A,,0.04467625614185926,-0.014391416664288607,0.06009889003819662,,-0.0172757113810261,,-0.011600501814799744,0.0007096969213625238
CNTN2,0.005954229034949051,0.010444307744718785,-0.00411796477314265,-0.006539971435422537,-0.01636801883419431,-0.005738305671302766,0.04751275751166135,-0.06483466427421489,-0.03584517455126316
F7,-0.013758079610717754,,,,,-0.02176639890510658,,,
LUM,0.06768417999309663,-0.004495368817546746,-0.008175536637381674,-0.0119671853845587,0.034577198072472407,0.010342615523879287,0.06042116674644779,0.009858697167905852,0.015912052080612585
BTC,-0.012481859165291542,0.020960501978139773,,,0.0554012629342236,-0.015747224381900578,0.10426884535879286,0.015070197110593351,0.08592883921086257
APOC1,0.03007792533008455,0.08071737873699714,0.015509153131602645,0.03270271618595923,-0.04671948086585468,0.0021282482235838725,-0.014233110405873772,0.038925359680024946,-0.005783077501726613
PKM,-0.030010761749085686,0.01219490568870276,0.02595310618240111,0.0029586605996763256,-0.04689983260124441,-0.0395916102525435,0.001323090224798015,0.12964918754995805,0.02922916578106472
TNF,0.03544140384285444,0.039057318110285164,0.07324903518966956,-0.025314313725426595,0.07031550940093262,-0.01528423548022995,-0.015175132661625982,,0.06540663869018952
GNAS,0.04495846023346511,-6.607891340188386e-05,0.038995802202508936,-0.03651295248272445,0.040007054777548,-0.10576866515550783,-0.020010890393707424,0.09380907619884368,-0.03915623772734133
BMP8B,0.011946674740660369,-0.02418746702518656,0.07247142325017958,0.0826316216322817,-0.08304467384125605,0.0245627690557681,-0.017576421689973823,0.07062178366166906,0.10288010152384093
LIPH,0.01036209519028258,0.07538531185282987,-0.011603415962592793,,,-0.015517355529872573,-0.01691896738175529,,-0.021839050458150117
CCL28,-0.019836955992959433,,-0.017867351701299508,-0.016071271814297777,,,,-0.020409539107329618,-0.0163895115444764
PTPN11,0.03776893057141576,0.007289069259495134,-0.06053976581888591,-0.02023914398242651,-0.025510312451221224,0.09072589495544317,-0.034389351823077216,-0.014501649727129437,-0.046451483967862583
ADAM12,-0.0033307227155824895,-0.05588774036367172,0.014003068875609261,0.024738055991349765,0.10524017734577762,0.005095960161515243,-0.016332946176680366,0.10660287909981132,0.02131608513857238
EPO,-0.018949208675427893,-0.012177182178271085,-0.012140047424330802,0.06529308715096341,-0.049131650908038546,-0.0168522443989739,-0.017571637419623556,,-0.017428883429307436
EDN3,0.0035102277130081264,-0.02029362660913999,-0.018816474762549214,-0.020474421682623086,,-0.02961941913777299,0.018341007283469955,-0.029904679219971635,-0.03166815429587195
CCL22,,,-0.024444248398010873,,,-0.019073110982568496,-0.016068993371064794,-0.005751226749368624,0.003513811964575519
CCL2,-0.003430759246725037,0.023125151662235333,0.005550891597751237,0.034939847915277863,-0.017411777679893933,0.025423459912904095,0.019995673211639094,0.06135159448755554,0.021003123142760767
DSCAM,0.034647118290924074,0.029735676551192153,0.03475616663541332,0.05561982036680655,0.04094432722020721,-0.060921156039455034,0.003627443271188867,0.044361868601686276,-0.008266015980474073
GPHA2,0.027807034027448736,,,,,,,,
ANG,-0.012924192744237268,-0.005064550421681463,-0.0048798993765346264,-0.04742255435988685,0.06050839767950015,0.029627839992075338,0.026171655787319375,-0.03126517786288882,-0.01565413466956128
FBLN2,0.05216477732483309,-0.028221912703134983,-0.029313613873605763,-0.012988335522955762,,-0.0006437626417584852,0.1071010640595974,0.030767409213395287,-0.04934126371198826
VTN,-0.012861985379658939,-0.031101551979846296,-0.019944734565597907,-0.01683925566758286,0.006652883776917706,0.025836496028673814,0.054609575632266295,,-0.028423599694231166
VEGFA,-0.08979188175834533,-0.0012478600742614656,0.013179967998083773,-0.00897553752067671,0.010308045631888318,-0.05361302222746174,-0.002422081051002638,0.02717364342163161,-0.02528624378550367
F10,,,-0.01331129961235273,,0.028300529668772653,,0.018590577550821722,-0.0219190824294398,0.022830106127839596
SERPINA1,-0.043065083040452506,-0.026087904910508945,0.05627481765311948,0.033973656556863366,-0.13837431534384134,0.008550026395487605,-0.04009234244559931,0.03157166872123203,0.01757300349450201
VWF,0.07711882147828675,-0.042831543351552814,0.04091096033050252,0.043287276732359554,0.01740722389111373,0.10644891334450722,0.0691439688848165,0.10651725934196578,0.022793169667310712
GDNF,-0.022085576054597798,0.052703177782100395,,0.06221365915975736,-0.0029195471200272683,-0.021348669136120237,0.06528370207395728,,
VASP,0.05254788957156136,-0.03559881224374292,0.03179130071390033,-0.01217388196310156,0.06667336200058151,0.03072985294295929,0.03064998558349711,0.06068859256293969,0.055764395283629704
ADAM15,0.05630536032613714,-0.028316410419955602,0.03576879136411697,0.04698451108189263,-0.06696416268159872,0.0004456535646637415,-0.01336162963396322,-0.03024026850580676,0.01311984744012384
WNT2,-0.024668923492781752,,,0.12389541769842416,,-0.02090353619742715,0.12281592620600176,,0.12898051869833135
CALCB,,,,,,-0.0182944175333169,0.07523602578220603,,
OLFM2,0.01641613378038933,-0.04935523712033119,0.03672973911095129,0.043429931786342295,-0.03286058097798693,-0.060374092400788344,-0.06681023526177898,0.016478967722158965,0.04032235049840419
MFAP2,0.015420389287744928,-0.01936924584606037,-0.014148816794770178,0.06650376112907803,-0.03958263961723595,0.03322153122813837,0.023397998811541674,0.06328321430327848,0.019299814225465447
HLA-C,0.027955759143286792,-0.009027483358739008,-0.044581285163645845,0.0474656207348149,0.013232516080275711,0.03204851811074303,0.0236576472289771,0.07435802578075275,0.0463086450422954
THBS1,-0.03234777414198785,-0.0018537328474859112,0.016570003534950865,-0.029834823881566164,-0.044412751497238535,0.08109337979792076,-0.02639632289497968,0.04109946909362307,0.03188661827355557
HSPA4,4.292448059209889e-05,0.035292413916271276,0.018424592745717294,-0.024100508569916104,-0.07536216908552,-0.035872508829825143,-0.01934837221465314,-0.04796131949656579,-0.02633595616501545
LMAN1,-0.033176792902845455,-0.0017528480721789388,0.01367712516336157,0.02320263016742339,-0.10545751580333111,-0.04567915350315696,-0.04284620949361391,0.03813746174064742,-0.01857577294934458
LYPD3,-0.021513953111210935,-0.0013943586951176894,-0.0008503406965542733,,-0.06416913066904191,-0.03514984494114049,0.05154258482485734,,0.045786645863710895
APOE,0.008996811901463375,-0.023808037912267863,0.03131661402555517,-0.03757023337721342,0.02698642593937634,0.02977388793263901,-0.006404977011247132,0.08336154867156295,-0.03203599366404862
SOSTDC1,0.0020147476935502423,,0.026629458078471994,-0.03081518776371966,,0.04235453225765158,-0.02076087509143504,,0.08558210337711375
ANXA1,-0.003998144811116443,-0.00970031450475689,-0.026726876523251886,-0.008407206720082976,-0.019023737602892166,-0.026986174811273606,0.051513346050329444,0.013794592162742226,-0.004855886697285203
WNT2B,-0.015717056048638347,0.05460474356612419,0.010821178301843086,0.02786224849922992,-3.0381795286774786e-05,0.05973067370340822,0.01955693256529053,-0.028029170956439458,-0.013985417030476746
AMH,0.05499469000223758,-0.02464178633131052,-0.0174992637900713,-0.005121022356102938,0.13994966650006402,0.015255839142844325,-0.009593180597761963,-0.020409536504679547,0.00773999730944884
GDF10,-0.016322188479135774,,0.01751364719408144,-0.0389877930692873,0.09166458359475711,0.04569063740195514,0.03263868890986939,-0.025759127165716048,0.007410036653401557
EFNB3,0.015020828154548447,-0.041270533012069205,-0.007793283147084434,0.0554369751967318,-0.002528510029703643,0.047134025171136455,0.008206408955842303,0.11457995438276822,0.020305225218314044
LTB,0.02283426785170072,0.008056222266554792,-0.021122744528641105,0.018130439823296086,-0.018887066805563235,0.008382769074530966,0.02692089955192595,0.026704889989153754,-0.013415569090087986
ANGPT2,0.041147662660554085,-0.04000246244099769,-0.036525992236011176,0.03244544470525721,-0.07934519328711342,0.019878431347767,0.03243696738264281,0.08525393108469544,0.05943376687109454
NRTN,,,,,,,,-0.025759136406681593,
ADAM17,0.044164179484061324,0.02141118608699387,-0.007208022373292478,0.03783375979265136,-0.108130456534566,0.014693719139081943,-0.004717875338900394,0.06428565968440553,0.019791936352977345
LRPAP1,-0.019410275236461067,0.027056566990829742,0.03446709837087459,-0.048558512804044544,-0.040705539353485934,0.03050179967809327,0.030217934079751308,0.052189973286317075,-0.002555038575996427
NID1,0.024375607860312638,0.0021309427807419965,0.015122562018086315,0.050125443227559886,0.036078083324559806,0.02843932655940274,0.006886395602326914,0.09064984725745474,0.04422440854989687
MST1,-0.006213431291721756,0.0030084628575454317,-0.013535683791478527,0.027175482965753887,0.03366821663567207,0.046644981976440986,0.03308863335016751,0.001214170998094733,-0.009161610943037348
IL13,,,,0.12053943408062857,,,,,
DCN,0.03553698052196807,0.01987732909558758,0.04970895095157018,-0.007118768354827081,-0.030337007856635612,0.06400405041462721,0.05587850494265707,0.08490154477659914,-0.046084236313445846
IGFL2,,,-0.014391418187075563,,,,-0.017410567130077895,,-0.0007152720128519189
COL7A1,0.004521087560874796,0.02693181174537953,0.028088201459193475,-0.032543982268171165,-0.06072846496101553,-0.0065064119977390495,0.03142811694589189,-0.005262902245696821,0.0054742571122925205
CALR,-0.01995565844053549,-0.02313257716080382,0.007059242278853077,-0.024202431084639445,-0.02663178795537909,-0.027213702404430603,0.008078863630062915,0.10058348175982505,0.03305419450769634
PIGA,0.005669987931584913,0.030188675351965354,0.0015334412687434962,0.011309828964601847,0.1298519838201578,-0.01692225978573612,0.042995122091182295,-0.01688187853198213,0.00885468551274529
CD200,0.07905083636694685,0.004344073152252966,-0.005796863038787239,-0.006589697989092295,-0.017103091957458214,0.026378128697439038,0.01927472490301731,0.09395159464075153,0.08048500995719805
GRP,0.05320498809185316,,0.0023811039075820276,-0.004027843115467906,,,0.03258601318029495,-0.028188867157733694,-0.0008905192083424922
CDH1,-0.011212375081849002,-0.014235248828597023,0.06637870486650123,0.018636439761360382,0.10410486865953555,-0.011360182881621437,-0.01655624561553007,0.0018473055982342974,0.1315472675776202
LPL,0.06712619130956786,-0.042150970291095234,0.009100618475637284,0.040678167311568175,-0.08175761247938888,0.022732806185457095,0.016313609063188027,0.040669807680682867,-0.035817747121354895
SEMA5A,0.031408864668018975,-0.03146954896746206,0.031139930663854343,-0.03779439417819278,-0.05281432182120788,0.036824746841849665,0.022186003586210777,0.012742005911128746,-0.0067607894877794675
SEMA7A,0.050815976862211704,0.017129216402794443,0.005069084792926868,0.002072669989645975,-0.08295583074277099,-0.0121792776715557,0.04038855759726972,0.015788530861609435,0.06679619062464946
SEMA4G,0.004342114919123538,0.014434718478060727,0.032034852871276547,-0.00836759531723018,-0.046419938983219354,0.0038553194967034456,-0.05718422650052819,0.009067249883243991,0.098805359897343
SEMA3B,0.05804473818665938,-0.023702034861499115,0.06225796970538911,0.009695858125718104,0.054858612578144415,0.00503751587851524,0.030355922712756056,-0.08000994373167847,0.02041687625585852
RPH3A,0.012336145355833649,-0.029565486538959008,0.002531170978104632,0.023819178221392442,,0.016834742414243438,0.008112177109291215,-0.007775769347963265,0.024788457739491634
JAG2,0.013268275385857549,-0.05143105079301735,-0.0082678462223063,-0.024782755850867248,-0.06120895250883947,0.022104750760581975,-0.016288275871601768,0.08435655649167863,0.03827182210673606
CGN,-0.008333677413116681,0.0038418398888487985,-0.027407355291911652,0.037531835586105754,-0.04593091105578546,-0.03760603845344189,-0.0014991385650738828,0.034020910046444586,-0.006102233629778039
GDF15,-0.019067409086886422,-0.03021492061089864,0.023510307870332484,-0.0314129639055792,0.020024505570581434,0.016627893983730307,0.014460220137050284,-0.03668457574083517,0.037577973844782474
SEMA4F,-0.023863831221238536,0.045992692376726846,-0.008529658992495904,0.006214199925590934,0.009276482293540698,0.0546383298556542,0.03687595876765143,0.016340033481980577,0.07881674406763402
NXPH1,0.07632719874861225,0.048638048607453806,-0.0054706435871854,0.06435346767568252,-0.03413815859081348,0.0944248604261032,0.028812086714087515,0.043290845517453644,-0.01305933082485169
ARF1,0.0017144314878299698,-0.021018553308234524,-0.015022448515208935,-0.05225841694781184,0.08612929216275751,-0.007984822800435158,0.003931449382510229,0.030612701686064083,0.012255357237912785
DSC3,-0.01189505706817434,,,,,,,,0.029360974073892765
EBI3,0.07589136288285737,-0.028557098251441,-0.03991998963247811,0.025798070606146258,0.04863459908575474,-0.03125846866014213,-0.011858278674749641,-0.028986839618672572,-0.044326577086519575
TIMP1,-0.027896781056601542,-0.003815861893046114,0.01396000354239626,0.054138860257753246,-0.012925952103580473,-0.008845824905472028,0.006726795379387567,0.11075840954735809,0.03083975271459935
SEMA3C,0.024529023448923052,0.010250714735114347,-0.04193363477730791,-0.007113348226155863,-0.013250699778529442,-0.021610290789148497,-0.02148122907668257,-0.06653046554880318,-0.01606460243139988
GNRH2,,,,,,,,,0.02542321310091704
GAS6,-0.04190499381547962,-0.024902993883100757,0.0016424754950463913,-0.0003193365384280843,-0.050447569159689155,0.010906862904202301,-0.0541746921438452,-0.02245960647970572,0.00017741119636101757
MEPE,0.003640809036334621,0.05778121125177406,-0.013509137425471227,-0.0375441515326448,,-0.013705818195492228,0.03975123838136087,,-0.024083968029001073
SERPINE1,-0.0034201896783633214,0.012736772003279452,0.028250932051823028,0.003443308932436436,0.05137934989335959,-0.04306661604286823,0.01679733770205872,0.04691146180460502,-0.0220303277559731
RSPO2,0.06940656302811772,-0.020040313795595774,-0.028725874673495726,-0.044393374686117704,,-0.02356527460032156,-0.006307975321762489,0.04865576542821046,-0.04638344572930471
SHBG,-0.015407615027745956,0.00586837420578807,-0.024444248490764774,-0.016331109072386257,-0.06416924487697943,0.09935632569560823,-0.029305405249771963,0.05568522888339828,0.04420393075809536
LGALS3BP,-0.009112562915447707,-0.06111922632206022,0.0018267222675326833,-0.020763545335713153,-0.10943742288215882,0.07363405320571956,-0.005392122987791225,0.03592923098319313,0.05120897587114251
LAMB1,0.02059971232190172,-0.021290956181909213,0.02313968312173114,0.006913962934571967,-0.03714754650192629,0.0044185726886862365,-0.03043912772641667,0.06932946300066994,0.0333175907862447
SPTBN2,-0.014995836601668297,0.004912207635628819,0.0023074942246208616,0.013498262391359208,-0.019767005868147315,0.00682748286492951,0.00776838354581274,0.01995225710461507,0.05936143567011277
COL1A2,0.030924376546045997,-0.020050778393906198,0.03145273944701075,0.04113692237280265,-0.046949226473853696,0.04291498387172496,0.003218756892062207,0.10276534975448594,0.020500226198958374
DEFB1,,,0.1353964198664283,,,,,,-0.026340941591802697
CEACAM16,,,,0.05400978076474188,,,,,
SCT,,,-0.0117849117169511,,,,,,
WNT11,0.06320204124775505,-0.004866445751740027,,,,0.023048349763717904,0.0311630498373877,,0.03219445026242474
LGALS1,-0.0547371822961551,0.039199851013386626,-0.06032019690492956,-0.017563298342788317,-0.09172230490557268,-0.01668656261376343,-0.0015291565803988848,0.010635790064980957,0.013372922207906982
BCAN,0.0866843129411493,0.007620608536058747,-0.007624828110401965,0.10183924392892231,0.052021626136511755,0.05508816826206908,0.03674411673085424,0.07160335303780045,-0.01088813736635213
ANOS1,-0.023115199452405946,-0.020896237197142824,-0.03288949562847755,0.022003937853982962,-0.010845668299912806,-0.015340060076314147,0.009128443399792647,-0.00645951930522188,0.012520345176450716
EDA,-0.01248186344196818,0.006368053621772886,-0.0034439917076696577,0.030336935092440922,-0.06097961308961155,-0.00583859612181116,-0.027062002172153064,-0.03746790248771906,0.04885649981111363
FGF22,0.021464067336651176,,,0.019264946007753036,,-0.025694399569720746,-0.016583807682823085,-0.02759887810349044,-0.008684266231170993
SHANK1,-0.017049478743226498,-0.032657555424835644,-0.017249846309378723,-0.022844476037784077,,-0.03020513655279101,-0.021102953235052513,,0.04997417202216034
NPVF,,,,,,-0.019073112261023224,0.011670068088341418,,
RAET1G,,,,,,,,,-0.021731942324680953
TGFB1,-0.016762061136051967,0.018990087539828802,0.044441127560023226,0.029316549224356885,-0.0394420416166477,-0.03300304862091273,-0.06734915361329517,0.01700459491594087,0.01959414087860876
MSTN,0.03928958075842796,0.010085920540084595,0.10883811686341645,-0.0021098491683385146,-0.08323949754516484,0.017872106749096978,0.026497296570221877,-0.01577714628721871,0.04017969697593234
WNT4,0.10721959828827349,,-0.0028549764123685724,-0.022655767550091622,,-0.0064649687043759705,0.01440804947716482,0.08187210183678928,-0.001030768727726282
TNFSF4,-0.026270727667385415,0.035299345375389396,0.0056416350557672796,-0.01300645999581412,-0.04999642508907448,0.08285711328168209,-0.011009911049465342,-0.030632624513428942,0.002568357947084168
NTN1,0.046117707707421796,0.027574406998927575,0.06351746105112219,0.007344159926208031,-0.018553224022616634,0.03935762212040638,-0.0006106014109502776,0.04591882825679012,0.008957292994679213
CXCL12,0.05768192219109139,-0.021357441805037354,-0.016391458447149575,0.014586740544806577,0.08529896509454343,-0.010467175835856534,0.05180331528587967,-0.03021291432327306,0.03150679693478895
GNRH1,-0.011432430425234579,-0.01801231545455334,0.014421168630705911,0.03251063448946347,-0.01629690478418905,-0.040351584063576355,0.01714360284370338,0.0807061830668219,0.004045943304486449
FGF8,,,,,,-0.028766705856266887,0.01835131294116209,,
RIMS1,0.04755728242052373,-0.0030580960926966205,0.023193144169773784,-0.00161640518340469,0.058375410798756924,0.04463005493813871,-0.06308243809736665,0.009684488030837766,-0.025126388920112062
FGF14,0.015432931201732777,0.008864441861531453,-0.03471085020802338,0.05794562186017983,-0.05421373868767805,0.04873099172560798,-0.01383757727049975,0.020330513615575235,-0.013421693416793432
IGF1,0.040468431191685576,0.039337624514301874,-0.03068086895993699,-0.007585025703549235,-0.04744040375256473,0.012711691013452871,-0.015613953916822694,0.015896450896804575,-0.014593082607652396
TNFSF10,0.02839033489734232,0.030667018384690138,0.026272594392203738,0.10023112702825535,-0.022119312161033546,0.03925921959623748,-0.037390939429295784,0.047060790850492945,0.03072905070672904
GDF5,-0.017611343469541463,,,-0.01658704551078635,,-0.015094499147580107,-0.03200794955108458,-0.04220221933427545,-0.006037233353047264
CHAD,,,,,,0.031848289766613254,-0.013214837075906956,0.02146147088390984,
RGMA,0.055194451247629533,0.008292786028248072,0.012819945884590043,0.07439009108893596,-0.08937709920936508,0.023272962569982625,-0.027724660632560818,0.07966362329365824,0.009075592004557452
WNT16,0.06654157188016192,-0.0309791022853253,0.007022840158351883,,,,,-0.018506047149707185,0.00033490941798332123
CX3CL1,0.03858666405875152,0.01579077637725301,-0.012859444227172232,-0.023112757794510136,0.0230715236914655,0.05702191648755008,-0.008961484026177476,0.06527589829742803,0.014747324289652758
FGF1,0.04245521561544649,-0.004886230448820684,0.07059897129213324,-0.040060417592106344,0.01028428261417798,0.04042202255555344,-0.011200347175733143,-0.06618954795598604,0.017288983441675457
ALOX5AP,-0.010466988229943493,0.015016724992968326,-0.03904870811241664,0.11011091526573283,0.06685072415517077,0.005518296084038895,-0.013133011158946996,0.06761927344740266,-0.01674776295736526
IL1RN,-0.01994887810965522,0.026281223659689417,0.0059302536488548335,0.05999736169365221,0.053938471711711865,0.02874581631931305,-0.01430503036692669,,0.05433446322264276
PCSK9,,,,,,-0.01663675131674574,-0.01589396975595978,,
NPW,,0.04468648318418007,-0.01634918251460626,-0.019840888655552585,0.01522692475570735,-0.004307984395268052,-0.005392075930527845,0.07803988928249515,0.007111560963774456
CXCL9,-0.015472528738417361,-0.0007303006063200775,-0.03180804084213075,,0.009006669397984095,,,-0.003350735107463774,0.06338290512241072
ANGPTL4,-0.03236364281229364,-0.01251235638344994,-0.043710875120895464,-0.0009075425536543571,-0.014749320667364374,-0.04191209928751893,0.054335252904217014,-0.028954555140776234,0.03263514451583198
UCN2,,-0.015566829845896416,-0.01846579758658768,,,-0.028766710699755664,-0.012965257421414189,,
OBP2A,,,,,,,,,0.10615425031251573
COL4A3,-0.023083359600962146,-0.006148550616799497,-0.0008844369282186096,-0.02246559178851644,,,0.11791940361104511,-0.03476456023687102,-0.03166815625072789
NRG3,0.006726380012602875,0.02452007052296486,-0.015718570525967035,-0.04877228415737787,-0.031274354849894825,0.008315412309458653,-0.01486966097912943,0.050661594113675226,0.03419548938599854
IL23A,-0.018819312557052593,-0.024491201635919897,,0.07144943570573424,-0.05173015390198269,-0.016636745513149667,-0.020412433364025675,,-0.028261247295266217
COLQ,-0.02785530291536795,0.013052178089754262,-0.043679968052204254,0.001156952289481349,0.010585944386156497,-0.03704972054178635,-0.02135465119952568,0.05152587831837461,-0.025976021928944895
SCGB1A1,,,,,,,0.02069186940719475,,
TNFSF12,0.03171565204700301,0.05333728117595884,0.010253724540421278,0.02245848213094742,-0.04003573116951146,0.05908959155801136,0.026512062698284156,0.0617253737717236,-0.000901004266028257
DKK2,-0.0022026130279029048,-0.015796325932768362,-0.00449059324715293,,,0.06935851221105915,,,-0.03359812163669647
