,UKF248,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH881T1,ZH916T1
LIPH,-0.019078296932529194,,,-0.02398547098344651,,0.048177872784108136,-0.019188466938395484
CCL28,0.06406612964116216,,,-0.04399369417913745,,,-0.014520829851039883
PTPN11,-0.07398805669951884,0.08708267448002553,-0.0675651310490452,0.04265312133722228,-0.05155531561297333,0.07785344535214048,0.04408117665871581
ADAM12,0.12037725725003193,0.0897242176631139,0.05842293753441564,0.050980525247912974,0.1528841911106713,0.08494108147887051,0.03285146478937676
EPO,0.06783540404718923,-0.04078654384350013,,,-0.046459218473736005,0.10202276514518009,0.011232301891288153
EDN3,-0.03323348897141995,,,,,-0.017299934278686806,0.04903790892154287
CCL22,,,,,,-0.013662972725211556,0.06394302434000865
CCL2,0.1298758012235078,0.08172213076061464,-0.02490052596785242,-0.013946647295487167,0.06495441212598387,0.08124417739518425,-0.10804077790565407
DSCAM,-0.006848991396501702,0.019279338535442482,-0.011577682670854978,-0.019831270733397525,-0.04368095736534505,0.03877535944100566,-0.004606448608103353
GPHA2,0.04498556674793251,,,,,,
ANG,-0.0410502928877792,-0.020863788452621216,-0.011425366607236514,-0.1351261291724137,0.05115403986049929,0.028700874122099634,0.007568381758463721
FBLN2,-0.01839899772407697,0.1172852720305221,-0.020983347854403863,-0.01662155848448467,,0.101009375263652,0.039075479211751384
VTN,-0.01577758747293223,,0.12120253861530475,-0.01554966263766213,0.02651481486965048,-0.0201624881085069,-0.025182828285880178
VEGFA,-0.09237790943125,-0.31332777357327884,-0.025641369646279392,-0.21811973246818475,-0.1336225912898522,-0.04255858677034402,-0.06797294114641111
F10,,-0.053273828858133004,0.15301897518609217,,-0.03060387371072643,0.029141162948907402,-0.0272622325272196
SERPINA1,0.029702885653472424,0.1624677285099688,-0.03562965563623402,-0.12323618782577438,-0.021448064319673745,0.03735747901665743,-0.053388975887623064
VWF,0.15956977944711387,0.21905962231686102,0.16586308833513946,0.18080923499498494,0.12808384207127815,0.1033665940192397,0.09390646305048604
GDNF,-0.02987799496550915,-0.12512342800922038,,,-0.04464152153598644,-0.004885146730744333,
VASP,0.14022008593456597,0.10822073711453419,0.17430462437441419,0.11187176699954254,0.09981246140257329,0.06682883759302634,0.08575091465731585
ADAM15,0.07115518101792981,0.1050173647184079,-0.007436991849665564,0.07909151116831034,0.1488104988233707,0.039597075677895534,0.049773284980524246
WNT2,-0.013166069848002794,,,-0.013537401539503327,,-0.018696600777385188,-0.015012640126791274
CALCB,,,,,,0.03795969924536853,
OLFM2,-0.0044682220460770215,0.18499452440952008,0.018225576794237225,-0.07552043274286238,-0.03212025183098906,-0.026433269280311106,0.015241951622371592
MFAP2,0.1040082445325423,0.3543375071061874,0.15119449005467994,0.22926340208170817,0.1669517988576676,0.08787576717037053,0.08043232521173671
HLA-C,0.009625597724855058,0.2844401407858088,0.01882460396844267,-0.011407089640845374,0.06764983782000614,0.08637590032569181,0.09303496624833589
THBS1,0.01599521317989477,0.05503359467658447,-0.05093438944339931,0.049979339536981464,0.06203055271772557,0.06974576251445344,-0.008949291379611
HSPA4,0.005664604730669902,0.09915595725527093,0.03914315963710899,0.006665319885106014,0.02603809339676803,0.005885149356399235,0.015988826155367106
LMAN1,-0.01215977155263188,-0.06187365162952118,-0.05576416234201639,-0.05468916474479574,0.014106118261977336,0.024694115467366082,-0.012554254432016194
LYPD3,0.020292300396178648,0.15213205239878494,0.12283653625223515,-0.053560674684839236,0.011199872289894644,0.05089584792667391,0.03560123992575204
APOE,-0.007129702496580037,0.15602411497842378,-0.14243381295758115,-0.0065004076182516015,0.02155233283715509,-0.05015738180157575,-0.0011147342080317613
SOSTDC1,-0.010101998201936519,,,,,0.04523659672081617,0.03749803518752591
ANXA1,0.0864360808405878,-0.07278534393797226,-0.008722801775205636,0.017070990795206676,0.010143364515631656,0.07945133607435718,-0.10433708759208217
WNT2B,0.003924694884752927,0.050484419463604206,0.01189195969070244,-0.002290004807470585,0.0676653121219684,0.026045743876318674,0.022834177654350103
AMH,0.02350485697213371,0.056329900149003,,,-0.00646993091270253,-0.006851895937950065,0.0026624780524406874
GDF10,-0.02208112045618052,,0.09824746012200973,0.05131445939549115,-0.029573220880009903,0.08194180154325291,-0.02003388184843949
EFNB3,-0.01103629464547035,0.03758561472110443,0.04115539552459473,0.06790431437297839,0.0664164315078529,0.006614414390913419,0.015905670084597784
LTB,0.026966321741954614,0.08753651111524169,-0.03997590208370733,-0.046881342948729456,-0.033390160196759874,-0.033233527892007085,0.04938251684654145
ANGPT2,0.12525303273580524,0.251028787600096,0.18193656038884903,0.16918711321112473,0.163057476259221,0.10602187395332806,0.09027512351016005
NRTN,,,,,,0.09226430982021129,
ADAM17,0.003274726675469857,0.016110167640858746,0.052752501628045866,0.09738008861425061,0.012415223438579237,0.0024020230636369396,0.015541271647225074
LRPAP1,0.014785548311208778,0.1744154209270357,0.06564797948390311,0.035574877378768674,-0.14162552914799303,0.015429651264805002,0.001885870496743966
NID1,0.11728666610150107,0.047877228109095296,0.17982970708616142,0.10131864374767452,0.15881801190534964,0.08636637930072315,0.07446672452120644
MST1,0.011284860910655902,0.013691280290718134,-0.008502126717038063,-0.08869295249623921,0.02046271810062914,0.005270002386454118,0.07390007139359177
CCL14,,0.10025382146425668,,,,,
IL13,,,,0.03524111930578561,,,
DCN,0.11238069894197275,-0.22736761388782586,0.12059220241989421,0.1741268334864352,0.1267697009105143,0.10998459532851541,0.014613944758344908
IGFL2,,,,,,,0.05995329237828866
COL7A1,0.011892276587202308,0.019845265638871654,0.07677879218935031,-0.07299178941009228,0.003522531863640648,0.1472487153804031,0.07133775034145452
CALR,-0.018473573778614232,0.006565097931651369,-0.004497100589478221,-0.09671722422130363,0.050268213874754615,0.039711793465981,0.027710481756984172
PIGA,-0.007917561690398893,0.12361085559225304,0.04315127922497995,-0.011774291981760826,-0.0355936204618017,0.007144470437453788,0.0260904601526715
CD200,0.03229830567337044,0.21760496497173343,0.04931167855667147,0.07132203203640317,-0.05160177957028724,-0.013745820625970762,0.06364138601864676
GRP,-0.01548250096982077,,0.059289979756903394,,,0.08402329195778738,-0.018322568189846188
CDH1,-0.009160019648680167,,-0.015364763635359883,-0.0599133429586594,-0.022519091830786327,-0.007260844108550074,0.02319606874231421
LPL,-0.0002207778948065669,0.098231083885051,0.04846287161223369,-0.1407028987734566,-0.03078247661876,-0.04740256262213153,0.041530236561842106
SEMA5A,0.0480289589524316,0.04934315629557403,-0.05944296358447275,-0.015616873221394094,0.08580090824565746,0.029995405685592655,0.03733171215475648
SEMA7A,0.06842092044220212,0.12225879586779577,0.09142500997498253,0.11251073518415058,0.046342009615151336,0.003424329690855412,0.054774940824825556
SEMA4G,0.025978403234981528,-0.04046652401736927,-0.06140144805640609,-0.06012183607638858,0.053076363141944735,0.0009705606591381035,0.019365362321210666
SEMA3B,0.05729343821935826,-0.06622250502933909,0.017535648115308625,-0.028275025353225857,-0.010578567801876704,-0.06945569493222813,-0.05505152725387477
RPH3A,0.010402777258826674,,0.0036085102315920148,0.03568977075761467,,-0.02742338757461348,0.020543626019690106
JAG2,0.12113603078185746,0.16490344981202926,0.0892731521830727,0.050441557571343165,0.09732000512519791,0.05581210909499478,0.0973621496657508
CGN,0.008246469583119906,,-0.06696221128025083,-0.08330529935215623,0.01650790003397771,-0.04533994410025385,0.10633504548727381
GDF15,-0.08710300502763989,0.055158206069810686,0.023433029680929546,-0.019794169444286844,0.05363707388553844,0.02014061284210386,0.05996016165191627
SEMA4F,-0.06964843401238141,0.08126151897246107,0.02712379290724914,0.024546225266844354,-0.09233028525680867,-0.019012711142363782,0.0034108445730666125
NXPH1,0.015234131527429435,,-0.03207527576202856,0.01908301483158011,0.04666569784027523,0.013174292166165766,0.030639473992949345
ARF1,0.02886503411158755,0.18274897176174995,0.04506106871806246,0.02429989850771471,-0.024491929115562697,0.06172600997808709,0.052173928860811895
DSC3,0.025428661246933187,0.03109248320454904,,,,,0.011223479830367995
EBI3,0.06210685687382837,0.04972364945727707,0.0209815318773875,0.06102538762499229,-0.05660730334254569,0.07004724459829904,-0.007057746103344145
TIMP1,0.10203126330248598,0.12362556949290182,0.10518390708203758,-0.09342142978378966,0.04360093133597408,0.06146987593688703,0.06854914908406885
SEMA3C,0.11754771089714187,-0.09647858148673212,0.08231277791800065,0.05223881199359285,0.0566981658699443,-0.015305494923415625,0.054601541915438555
GNRH2,,,,,,,-0.016733186946839302
GAS6,-0.00788998100217624,-0.04833953978334086,-0.004277741613562767,0.07317211491301302,-0.028127525304975694,0.09191851453809624,-0.00936363974498441
MEPE,-0.027457539204666773,,0.20887950896135052,,,-0.02346797530693306,0.15563148529284596
SERPINE1,0.09657689751795161,-0.19115005904284899,0.07540777283226242,-0.052443072380954206,-0.029113593499830698,0.09184583037425156,-0.04605377533406974
RSPO2,0.004866044952298741,,,,,-0.03161264929207254,0.023199501254440355
SHBG,-0.020843859498682213,,-0.02431470016349337,-0.01478387940579385,-0.025536437687259907,0.046375326538105006,-0.032374403961057764
LGALS3BP,0.036803582126445133,0.1119065801904291,0.010162823396837382,0.027356005269626373,-0.022843401108820344,0.02746212968110218,-0.008858318538675051
LAMB1,0.1611496833093912,0.03660069923308614,0.11974038142847043,0.12062696233231665,0.10143181506061621,0.0660246489577224,0.08198646565037904
SPTBN2,0.014097338006764023,0.11151407874212252,0.07477271293278713,0.06587745121593842,-0.07311324206944239,-0.02205156507207407,0.14689045012945057
COL1A2,0.12925669504779613,-0.20013883904389188,0.1411661785301712,0.20116120103012866,0.02977032729350294,0.12115243675207651,0.04968063758859766
DEFB1,,,,,,,-0.03306908646258165
CEACAM16,,,,0.10090659320944667,,,
WNT11,-0.023065020876000774,0.012306429557880624,,,,0.05055790939681087,-0.02049306959753004
LGALS1,0.06767923335379666,-0.24843731288234433,0.1622586028986091,-0.15073513803024774,0.07352846983902693,0.014287721340316074,0.03733624407370357
BCAN,0.013819856536040353,0.008249959000572994,-0.09616992362927122,0.11112229224684018,0.04708372392383287,0.016104931399449962,0.011750300304825372
ANOS1,0.005999613999131066,0.14486084727709933,-0.026265648248422584,-0.02745035890376412,0.040905271600276995,-0.03844746953817915,-0.009673879890853833
EDA,-0.016885819602684097,0.07171937233444164,0.00028945213101927436,0.017132562646916726,-0.05766273094052759,-0.03122203552337332,-0.013056474763067654
FGF22,-0.0240117014667584,,,,,0.12264273988293094,0.02858720736431872
SHANK1,-0.02306501939525495,,,,,0.04791781918901508,0.06558849869012899
RAET1G,,,,,,,-0.01925413310658769
TGFB1,0.023756932548051946,0.11097821330697367,0.059218882619019066,0.11160719908613008,0.08635659075400019,0.0558799637811688,0.07210619339176147
MSTN,0.005655438705436939,,-0.0406912181064369,0.13680237952123322,-0.09936800931648235,-0.02359171686893039,0.18416956591358338
WNT4,0.006184460431914446,,-0.01768666643397343,,,0.09414240692426465,0.009081833033397959
TNFSF4,0.004749321403527609,0.07003918139404428,0.08948371623033564,0.0036593591260595656,-0.0025992490830739636,-0.004366774461509623,-0.0008792388839231783
NTN1,-0.020823752844519785,0.05983033830586175,-0.023642141090941565,-0.04244870490156788,0.0776298690084013,-0.02420435028114714,0.03258100908012006
CXCL12,0.07879072318532915,0.18449825282868712,0.021912865042152528,-0.011412969112502778,0.0009167064373692814,0.11690440086323921,0.016549732632997072
GNRH1,0.03131615796210053,0.02837359427240544,-0.037261226030334015,-0.010622327275944683,0.029683663596361685,-0.02193617035184059,-0.011183759175686307
FGF8,,,,,,-0.028053200639936392,
RIMS1,-0.05502043089183249,,0.07007990883617939,,-0.0004830407787435179,-0.02386573618570566,-0.03329817085600235
FGF14,0.019250543532057608,,0.02071708694551047,0.10835502716939151,-0.021037514527987782,0.026967064286912548,0.009262042933701168
IGF1,0.017995383097300158,0.1365243619125922,-0.0855065058411988,0.15697152217290405,0.04176079337353128,-0.02868765248486017,0.035565999184948294
TNFSF10,0.07352345739783708,0.16665325050355784,0.1355419294777392,0.11507003229132516,0.05805981972519974,0.06970643840153116,0.07568197917406727
GDF5,-0.023825125965381784,0.009363722362000016,,,,-0.015013130911153858,-0.03505122012722378
CHAD,,,,,,-0.021671688157600275,
RGMA,-0.0528086877113142,0.07152332015928929,-0.04299856605310683,0.026365613577766865,0.023196752342052193,-0.028497390224064455,-0.003971749551205845
WNT16,-0.04248530643102063,0.035144558243631656,,,,-0.013864955921360292,-0.03617521170356414
CX3CL1,0.015062556535337033,0.10360005355113021,0.07707378694844715,0.1713191765337852,0.07783168557031575,-0.03962730835561342,0.029706300461688612
FGF1,0.12942425413657152,0.09099271734200919,0.006689378939401563,0.07950708574047566,-0.07857931652450391,-0.011961152302578892,-0.01585317135495091
ALOX5AP,0.035266568376250966,0.11979818057531451,-0.06565370299519482,-0.12674778743500387,0.12207554808663829,0.04199716740086284,-0.041209142948641544
IL1RN,0.006573747286505573,-0.0022363455820581576,,-0.07743330034067866,-0.01000921735322665,-0.0074143008079645524,-0.022190179899909207
PCSK9,,0.037525556897670266,,,,0.232632599388498,
NPW,,0.034431219954285865,0.03838802969699098,-0.03920304928865011,0.08727813571508973,-0.053921498724000046,-0.027533215479619594
CXCL9,-0.044106058387660026,0.05101636563096948,0.03258658720356607,,-0.055172815301045286,,0.14538238840227397
ANGPTL4,0.01281784522022569,-0.258981615813362,0.0005751489135642219,-0.026590367409534,-0.009346135726118397,0.07145741154995677,-0.043944151449922954
CCL11,,0.023978335828612692,,,,,
UCN2,,0.12385336208898717,,0.04712066002554843,,-0.015207592420873694,
OBP2A,,0.09278647914706639,-0.048807300000056814,0.11390476497496833,,,0.05396667655504484
COL4A3,0.08007988502958967,,,,,-0.021269542966391317,0.03427688072252379
NRG3,-0.00831824913912933,,-0.04319471264663416,,0.0012981765096737586,-0.03300329058632631,-0.030737924352672454
IL23A,0.043816114740574334,,-0.026919995029524513,0.0578094743068697,-0.04891638032498893,,-0.025038986808061842
COLQ,0.007737299544055767,0.030721284956315435,0.03873923371828568,-0.09845020112717535,-0.012688862743196621,0.0008960374662057372,-0.00621974278404685
SCGB1A1,,,,,,-0.015571111675562941,
TNFSF12,-0.012666648233564417,0.07357927265272667,-0.005615401737002427,-0.0524614043550569,0.05605424791449178,0.09455586924459018,0.03329072565975852
DKK2,-6.917901317708625e-05,0.017039451100536,,,,-0.017923033818511798,0.06213195542106747
FYN,-0.018245323404332284,0.12981144745179596,-0.03234552607143305,-0.01310337579950059,-0.011962515828129034,0.014556295287079636,-0.08016811633862166
ACE,0.15257624601196365,0.1866123539396977,0.1778708839391231,0.19678584476921496,0.07703045254592783,0.07876805647356054,0.10173583773031897
IL18,0.050069127888246,0.14703956416263042,-0.0814321871398702,0.03644991562961971,0.04745975291419623,-0.011314146450922496,0.08166745257431911
PPBP,,0.022444845514473254,,,,,
CCL27,-0.01688581971612748,,0.004562332552024316,0.014730468751409112,0.025191023208745833,0.07121576991661177,-0.007688690077970762
SERPING1,0.0678856152757661,0.1411998830612295,0.02365204084452779,-0.019479937035796688,0.01843089426129688,0.10210552469657722,-0.07576083061386027
AZGP1,-0.02819951693551409,,0.0348230744081082,0.024117222830839675,,-0.009881614359754811,-0.004874959155643077
INHA,0.08986875123300159,0.011796112321138913,,-0.011381763604813761,-0.08585511258082489,-0.001716465522171065,-0.006916858056345348
SEMA3G,0.030800127577711462,0.0863052695035658,0.17755406716649014,0.20814379259027413,0.11343218467934943,-0.02232770641021156,-0.02231000202450143
OXT,,,,,,-0.0130391842690295,
COL6A1,0.11266304016452891,-0.19117536191157333,0.11142821389801161,-0.16284384911044,-0.021222757590911637,0.10037479752284209,0.05475583578633991
FGF17,0.039087627554901465,0.006343450274366218,,,,0.030241400869553525,0.15869716199098488
TNFSF8,,,-0.025624136002174856,-0.0541121468199484,,-0.013864957751393178,0.0981220245910493
FGF20,0.04092591321237389,,-0.0387556729214791,,-0.03580123274845358,-0.02805320420584744,0.07909470068738134
ICAM3,0.061326365399452645,0.10055999779553727,0.0015542709684999115,-0.05251904045956746,0.0063666232252394305,0.009748655181936626,0.05712303357636235
LAMA4,0.16119758886930685,0.19729434306369292,0.141624615550539,0.19858861238540232,0.13491851621201906,0.08756028800367367,0.07985066317758366
INHBE,,-0.029967739333253765,,,,,
DLL4,0.16344525049737854,0.19012858498632557,0.1345748639217827,0.09056588800613365,0.05442572249160276,0.05117855319640522,0.09329549858305294
SEMA3A,0.010146865991345068,0.1160911661699758,-0.05788347802456338,-0.03615407025910571,,0.06208535658011301,-0.02964397248229371
RLN2,,,,0.036314161383719464,,-0.0152075907439158,0.11182099997899564
C5,0.029381113487812326,0.0853737565197988,-0.0680894436400525,0.09736986044541383,-0.06093754576120177,-0.005040526367259857,0.038730643223957265
COMP,,-0.017534660700685503,,,,,-0.023559110835995368
EDN2,-0.01907829986179615,0.018458446021136606,,,,,
C1QA,0.029948013271918407,0.2888787149734019,-0.06207765454995409,-0.08750116104024096,0.017806912394174715,0.13243984137970585,0.00487162444931399
UTS2B,-0.020415931488777073,,,,0.022337345076800557,,-0.02032028247966006
COL9A3,0.033803748842965865,0.060767203532182484,-0.01906892199697757,0.04538734241251419,0.11255410103270695,0.023285643542068468,0.0580039209321559
DLK1,,0.0984196637291781,-0.0029635680911911434,-0.11274856185547974,,,
HGF,0.01777643124388875,0.1493857544281543,-0.01740707058070409,-0.03371849393594095,0.08049223516892039,0.05112262739751528,-0.08031043068060961
GIP,,0.07811175150922078,,,,,
P4HB,0.018245112301292873,-0.09334612225670147,0.07649047956751237,-0.04880429980541196,0.06573193090891995,0.027899485824563478,0.0559971349114914
ADCYAP1,-0.02042928369475633,,0.07552839020476707,,0.23525018602162506,-0.021572339622389927,-0.02921653600710281
GREM1,-0.00041252880838367375,-0.20340522484509463,0.01816869164158592,0.05845311823504407,0.03732872209189478,-0.02560770238848155,0.15980663974693682
EGF,0.0077297711178044405,0.0365016889631489,0.11540665468821447,0.10974780669964239,-0.03580120250776307,-0.01914702702504281,0.06328795231694882
VEGFB,-0.040273510551414544,-0.22352286536120333,0.01356124027716726,-0.2087935889618263,-0.03050811586875534,-0.01797502166498784,0.010557491540145394
FARP2,-0.024632787937285787,0.11785751992133646,-0.03681376479230784,0.07647079574667645,0.05131374603987549,-0.015329262700887495,0.018820693077926755
IHH,,,,,,0.08285574140017701,
LAMA2,0.11126718638098437,0.03348022221227448,0.07014484393433677,0.023386942018238363,0.006627317715121017,0.1065169309879681,0.024251978340665743
SERPINC1,,,,,,0.08549884106346912,
NRG1,-0.015066149911970547,-0.04476173664411801,0.033209610842686005,-0.0020900404171685636,0.1190078428658605,-0.030784962432791763,5.3984619791245253e-05
SPINK1,-0.03165416435909584,-0.03732642701240584,,,,-0.018236063079659293,-0.026584418757991633
EFEMP2,0.09074476590848064,-0.10256685528486333,0.09860898466644108,-0.07392904366582871,-0.011453024452612266,0.028592923278013705,-0.01268816225835051
SELPLG,0.09116791076800346,0.08896172410526203,-0.012684151436843254,0.012341502905885532,0.03671321216419675,0.013249272632433026,0.024649034679869487
GDF6,0.0533169952280017,,,,,0.05801227967575882,
HLA-E,0.09075589698921968,0.015186867868173474,0.05131182570812962,0.11354939316614575,0.0647495236026319,0.10559134442427487,0.05981322046124495
PTN,0.02374322733822356,0.11906956403023654,0.013716680060213472,-0.017683661497388255,0.09037647553307503,0.039351958777359135,0.031872168535593534
CD274,-0.044458114145462704,0.028554396697473602,0.02701596547286189,0.057571928741692695,0.09112772464970754,0.004695731099278446,-0.015510114695271327
FGF10,,,,-0.011549099924086413,,,
CD14,0.03611084587991061,0.22991826551531844,-0.07725056847527928,0.00034801220643592123,0.04140866936753982,0.06510768648746754,-0.04348534505989333
SFTPD,-0.030783573593387903,,0.10407651143522784,-0.052443904332640214,0.00032400651542924925,0.0594821687169468,0.07024169728684833
SLIT1,-0.12368404798267202,0.04758407564002757,-0.013482099528490393,-0.08371717049297886,-0.012905666614394237,-0.023038694475903405,-0.0035192157956658284
CNTF,,,,,,-0.015207592420873694,
BST1,0.06556747273970062,0.1597503361060456,0.030791303524080448,0.06880291834596496,0.05888103740344214,0.034308578141833315,0.06730144405726432
AGTRAP,0.018971435571197768,0.08397759903747068,0.02405550650998492,-0.11640429953580289,-0.006498357981438674,0.04862135789140933,0.033639635981764365
LAMC1,0.16717754728749923,0.07697993534638457,0.16052915926436126,0.06536837280183515,0.10492766601920793,0.08836697912335897,0.08341785702694413
COL6A3,0.05988694288748964,-0.08636653556252058,0.03000697116226819,0.05344166216377259,0.004840821779528376,0.0981002776039016,0.0675351033760906
FN1,0.15844572260263753,-0.23093631919508176,0.19381046253836118,0.18861125566190165,0.08088749726661745,0.113850270988211,0.07694749823259325
MIF,-0.13675780516349287,-0.2739178650563692,-0.0025139744848243655,-0.19245352003303876,-0.14970192264919507,-0.04776637798767919,-0.04268302076086873
JAG1,0.09212537739002494,0.2818609434538705,0.06391769609119222,0.05401229938734015,0.10746872124963375,0.1124940795798336,0.0679888444493361
NID2,0.1402827058478925,0.3056633828831596,0.19520319022559515,0.14460573918534855,0.00167730437292657,0.1301398743078326,0.06606451404393325
EFNB1,0.052881626604407164,0.20450848952491785,0.046404894614811676,-0.0791392674871394,0.046579418272642156,-0.021008806083467824,0.03335787945723331
COL4A2,0.16387036935460925,0.33318638256968974,0.2157561609591377,0.15408365365009727,0.11218793069644345,0.13187422317566247,0.09098434959778072
SPP1,-0.046438223979125524,-0.19063001390201406,-0.08327083583217204,-0.14290526576578036,-0.08048486060615609,-0.03580778302704133,-0.07425305494973221
PODXL2,0.009502298151119774,0.005913003797840138,-0.02734448438021247,-0.09027044612678864,0.03226846591306231,-0.027770768969650608,0.06040854243739652
FGF9,-0.03631741507963626,,,,,0.019287600343548494,-0.02699282367677945
ITIH2,0.04428732449460909,,,,-0.05766275795228481,0.10516974248908387,-0.007290150091904374
ADAM10,0.07474302728754563,0.13926095651689188,0.03588683109419037,0.0766026241289428,0.07484230488637769,0.01691179741794895,-0.015637600708807903
CFH,0.11888747581129251,0.11229762272345035,0.14838471299588185,0.0915156471963287,0.05471565200388911,0.09499371998448226,0.06210499571532349
COL4A5,0.017185037602635483,0.03570491124414597,-0.04571885301893509,0.03621073246870585,-0.04707229337739952,-0.030550383438920095,-0.017601089669337933
LTBP3,0.01170569196005485,0.02337625952737246,-0.0047022543688572905,-0.11983718905726722,0.025685991286073257,0.0007603089605330956,-0.09806105729550614
GNB3,0.010500914039654235,0.0670475929240785,0.08370724097614601,0.021217483191774397,-0.022216343971224798,0.09300795471605307,-0.016675717432893415
COL6A2,0.06741523722693141,-0.049355862490005994,0.10500111429149439,-0.09269535107367421,-0.06983899388159963,0.10385223887846784,0.08850850280013596
GDF9,-0.006245563277690217,0.03565380042339614,-0.023048811538502363,-0.04267277971094443,0.07695852861307251,0.049644567503217316,0.015433248029238508
NCAM1,-0.02977264195558199,0.05676290205429032,-0.05377908004862535,0.029160691368623818,0.001670085165470416,-0.01742340608822552,-0.03416156294800399
APOC2,0.013035929970258984,0.17708923819678854,-0.007374449803197188,0.0962006236933624,0.0178177676904625,0.03940697932388287,0.035658598383248676
BST2,0.0005686021142444623,0.09756464537913896,0.10670675664101474,-0.0678017986194987,-0.00659346581769596,0.03201131437938527,-0.00505568073195663
COL5A1,-0.009566801855583035,-0.14016313306733458,0.09602093964295973,0.05643983772617334,0.07631098387827627,0.059975816838676706,0.07366317321200543
CALM3,-0.02315620632182844,0.14729507768573435,0.047773352120637366,-0.10070923022533634,-0.09913024971562522,-0.012011767300447857,0.03133036479850851
THBS2,0.046022330698813146,-0.24905271192542439,-0.009974207256526335,0.04058829866674681,0.060948328961235185,0.12984426438954413,0.05421345345043708
SERPINE2,-0.0029006763175226397,-0.04564482684965892,-0.027909946895069315,0.07971894056657475,-0.03957582841784883,-0.0348455394549573,0.0856636372050086
EFNB2,0.06173091570241974,0.15653351649553496,0.07510122292124544,-0.00401869470095709,0.06925068850221978,0.004491491873274289,0.033486649210646494
PROK1,0.013417344288609552,,,,,-0.01426076033717402,
MMP9,0.1221301402756163,0.39858352160120847,0.1644928585364384,0.15159393988609862,-0.043084329948375445,0.06651386910616047,0.08444834760956077
DMP1,0.039577179413406605,,-0.046616813929826265,,,,
NPPA,-0.05553923491009401,,-0.0798575515786448,0.04896097603218856,-0.03419835717357485,0.10026016746035053,-0.0005931213411938662
APOB,,,,,,,-0.01566389345899915
C4B,,0.04117563743672553,-0.009456281558167147,-0.017836113222333305,,-0.017604909664906205,-0.017345070779117743
NTNG2,-0.008342827644855937,0.017306615647432442,-0.01287979294729577,-0.006849604075371905,-0.03728843267239213,0.04685958888103328,-0.05268045518649724
LAMA1,-0.053212922428249064,0.06191356400502332,0.030742986132388087,,-0.00189597964151715,-0.007053520421386996,0.02346228341702142
UCN,-0.027828360259922944,0.0335575208507308,0.05084877842595265,0.03649118780578651,-0.01794739504101286,0.010463594061001199,-0.025465903547396952
ARTN,-0.030333713690442448,0.0012698150654856842,,,-0.045009596645778104,-0.013749374698825695,-0.01692386541659488
PDGFD,0.07126968944574243,0.044617650412800386,0.048144493577109516,0.039622800984055434,0.024986232476729108,0.06366890526340382,0.012036368150185663
EDN1,0.09132266898229789,0.11180721596039447,0.13328870795722783,0.17612498600877816,0.06566789179827652,0.1337349977186529,0.010401827201019537
ARPC5,0.056539943610533785,0.21484511611105608,0.025892392227388872,0.036968665743863725,0.04036820342151004,0.0413008275170602,0.02566308939832434
GSTO1,0.011419142952966112,0.08664047110735539,0.0928265108744871,0.08164888550051325,0.10802126626660964,0.024302001068643424,0.04230105245646975
PROK2,,,,,,,-0.014281826280937432
SYK,0.005420431025614912,0.02244691643608653,0.020317643445337638,-0.09531418715061857,0.04900748797843491,0.0464390559164875,0.08389950220511504
CD40LG,,,,,,,0.08032070004676618
ST6GAL1,0.03600184644637236,0.16633329743499206,-0.06938410697060861,-0.0204773424000284,0.11383356066957653,0.01234160160388066,0.04645455393281925
WNT3,-0.003519042766424609,0.06648888705619214,0.04182756329452411,0.05473899684204505,-0.023616232247276055,-0.03009611111136586,-0.02472645700089188
HSP90B1,-0.028526339459863687,0.05807433790768657,0.04096915380060749,-0.009946430288143147,0.07289677184611694,0.0398514972397277,0.019010811366414356
ZP3,0.007105516798102425,0.08630664102122888,-0.04427459242680519,-0.024967179804167374,0.0005579914294218045,0.036906034277042164,0.015177855249102777
ANGPT4,-0.017891829589262373,,,,,,
NRG2,0.008004979183069139,,0.08567901649878021,0.14154938036086778,-0.010917121443979345,0.017345885654627465,0.014663354838738525
MELTF,0.048416904604269215,-0.08117478103714795,0.09785976147398132,0.018211181965169177,0.03409178621016901,0.004602518042588125,-0.022097745843504945
NLGN1,-0.03316539540153451,0.015512669055374996,-0.028099132700527732,-0.13401343338081512,-0.006038881416110776,0.016431956773319847,0.035941811725006344
SLIT3,0.024724131959872934,0.058118290110766815,0.014942179820698039,0.1740593017019401,0.23006628243405391,0.03561797775583056,0.07271466522034613
CCL8,0.051206090775643635,0.015240823698738134,-0.002643778307653231,0.03260797593298894,0.07764945388138672,0.031300670150325,-0.02068431029943409
S100A4,0.05024863527636656,0.12212075252752704,0.06580323296476372,-0.1259391762725039,0.0863124454508979,0.04089571256798215,-0.009106509171426401
TNFSF13B,0.02604693277121551,0.051404382125297875,-0.002794623135488938,-0.10709602141957912,-0.028788166471706587,-0.0009489761398495774,0.04465911924416884
HSPG2,0.15730522745535858,-0.09916960783087016,0.18599584077049952,0.1407999753634446,0.13512822848089465,0.151591713134397,0.09927356776204169
FAM3C,0.008640447302002115,0.01837242793237355,0.037639730372220986,0.044295264060516606,0.011256980211887554,-0.0032358654351159473,-0.06461683485182007
FLT3LG,0.022104828500339156,0.08359558620319221,-0.0007547020143058653,-0.09131587451319997,-0.02059791849049221,0.031566749955454436,0.0067114054994053315
