,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL12,0.009187316514807503,0.07979774380934523,0.03484920706906985,-0.03196988339646641,0.01101570959729878,-0.024214545360764048,-0.046730050326812766,0.049751098073765765,0.03922227630348536,0.003427283437043078,0.08017310358741464,-0.07782115402487501,-0.015681288315456805,0.027199886202680965,0.014562244576033273,-0.0317945974624462
GNRH1,-0.012309713596867687,0.07496399375165035,0.015298151873805945,-0.031795822379871067,-0.030121468483313617,-0.02463068498793776,0.00833561025115892,-0.0306089213762759,-0.048592342570352685,-0.034633709901735144,0.007121528830139193,0.08076918510721033,,0.123430248104115,0.02390788016893515,
FGF8,,,-0.00504938961280963,,,,,,,,-0.020691092003705166,-0.039970108712003204,,,,
RIMS1,-0.0012494009994933504,0.07632058116699932,0.026996711008988424,0.03916973689715294,0.0170888679507897,0.01868656039126261,0.10130409019519424,,0.19086682716268255,-0.02355202489350911,-0.03827399905570504,0.004860305667551982,0.005180545160627958,-0.04440353176403762,-0.006461047942329232,0.03423998205354849
FGF14,-0.009707173935778994,0.03540161939355999,0.0069796423410527445,-0.10099428235110894,0.05907765119458925,0.002025217522697113,0.09970947814233742,,0.14940459522755534,0.07082722024978583,-0.043357924171723995,-0.03613008855612231,0.08612153684890307,0.04139710522418031,0.026759215533865826,0.03574037032176417
IGF1,-0.043776481286778815,0.019124362807660222,0.03923345901114744,0.10292725590892239,0.020866098736318728,-0.017313075654823724,-0.05386411157115187,0.025860093775835865,0.0614138370928632,0.017700978104910732,-0.019198762211233223,-0.032595514439295536,0.10671546212003194,0.02570339511154513,0.0711617463223304,-0.08992916925068184
TNFSF10,0.050904288979902214,0.08352218807618392,-0.033880061174120596,-0.09257394999878205,-0.028052310694212323,-0.020534776593298092,0.03438013167384169,-0.006543092845006189,-0.019807258054224525,-0.048342630867234435,-0.02461939818862742,0.010133907276356664,0.04115277009876439,0.056963046250608385,-0.015265312624084877,0.018392738049258874
GDF5,,-0.008128491059970183,-0.03612381977883274,-0.031256902877774856,,0.023263259646540038,-0.011434796105809459,-0.022481287759492263,0.03205625757915149,-0.026181971584860558,-0.004361639868090663,-0.03735780458266458,,0.015151825008842813,0.0031804575175535302,
CHAD,,0.01848706590578963,0.0476097781873869,,,0.10879086263414575,,,,,-0.013880373443797764,0.017125135624840165,-0.06127804023095627,,,0.12051305138326948
RGMA,-0.02621862301215815,-0.019943718019675444,-0.05385767076132875,-0.10442517987074898,0.034013014414389024,-0.007712665154580596,0.03077464589124735,-0.03189745757247802,-0.1362767531324409,0.07081796052952628,0.015354993827534988,0.03428946105730765,0.0612738052529986,-0.012192941494070481,0.030731045748617646,-0.04490085961615628
CLEC3A,,,,,,-0.04095422036568737,,,,,,,,,,
WNT16,0.008396080316832056,-0.015414143372496063,0.005189341798679466,-0.03415638408840604,-0.010109523882622113,-0.06722787553492308,0.013520010872386707,0.044580133491815645,,,,-0.01975474394443856,,-0.039016845026006435,0.06333382950890085,
CX3CL1,0.023035858065330744,-0.0062361700766243085,0.005008546030902848,-0.05798955700864008,0.05408075091627413,-0.004609426347314213,0.004230436570091811,-0.011877314235914472,0.09319725191483325,-0.01898671190109391,0.00996528804390731,0.03550947732782415,0.1301481874191943,0.051688255085659884,-0.0035627986899421852,-0.014094685107069694
FGF1,0.003922945656683168,0.09478881683224034,0.006810533549911898,-0.055448433448817475,0.026635238084318717,0.016319448016496006,-0.05279585998934575,-0.024785312369237544,-0.0027094698896366733,0.002624835897194325,-0.02906925662774682,-0.04486150284770159,-0.01276366624566622,-0.045279621041011076,-0.03819410468154582,-0.009201964242264559
ALOX5AP,-0.03654269125100562,-0.09684776110831003,-0.0731903089880221,-0.162145058968071,0.01724833435520522,0.000792228174557378,-0.0787292980943295,-0.0855411484160473,-0.07034553566670614,0.09075802086157125,-0.02482095138644046,0.025745853402636673,-0.0026574414044268115,-0.02111783643142366,0.0027937230473370333,-0.0387956142456826
IL1RN,-0.019898764796348434,-0.08269567935064143,0.0322828959685329,-0.01801314439651315,-0.03513478729712848,,0.05422705946928147,0.019635359822655834,-0.015344862327540933,0.040006579745413565,0.010511090372419065,0.0744873176893901,0.003961958218495625,0.054012633870352156,-0.010653383751377749,
PCSK9,,,,,,,,-0.023047419237555974,,,-0.01589397390781631,-0.019175064976660765,,,,
FGF23,,,,,,,,,,,,,,,,0.034370216114176094
NPW,,0.07666943884192909,-0.02691843891197209,,0.04527365198845245,,,0.004543921825501711,-0.01709083568917493,-0.0014238955080884711,0.06449856650801818,0.07529329870460133,,-0.006621070378581397,-0.019478631329154002,0.10515354642914429
CXCL9,0.02064226329289565,0.03491423616732545,,-0.021785860342262608,0.00580622994565128,-0.024050844349657884,-0.027013156203561244,-0.00514745354481909,,0.009892123957088536,,,,0.057127403621966666,0.11785059786776894,
ANGPTL4,-0.048806238794046775,-0.08275839475372307,-0.013882246060560072,-0.04306774877014378,0.02006856422691587,-0.02087005854537875,0.019277410156071307,-0.022095227731843192,-0.07099919035320598,-0.024953548194249088,0.041143395751832804,0.03597052978802236,-0.09351396215083606,0.03402719676239259,-0.03617068612263392,-0.026635453974665314
CCL11,,,,,,,,-0.017396084603764947,,,,,,,,
UCN2,,,,-0.019087929899317523,-0.02034973273196539,,,0.028174946230018254,,,0.04960587685235428,-0.0216677280468606,,,,
OBP2A,,,,,,,,-0.013915426215607525,,,,,,-0.004686411101666941,,
COL4A3,-0.035127905027904985,-0.0015756396598375318,,,-0.026324537742805687,-0.02581668449260252,,,-0.01935174097205368,,0.01965614377353551,0.056116416370594155,,0.018413533354720943,-0.030712012217986907,
NRG3,0.05915865572848721,-0.012434451861284928,0.04766850728503697,0.12308246301951664,0.04618816625242611,0.0031644102304182143,0.012563637873384347,,0.19657931793233235,-0.04099068827269017,0.015586669639998756,-0.029779622620465393,-0.015558780524558502,0.049167061880487084,0.008929310951911554,0.09336558591809137
IL23A,-0.019228466612073364,-0.00764551447699738,,-0.023351037430315694,,,,,-0.023544710995105914,,-0.00042606976005313675,,,0.0053826542133134665,0.05167198778144025,
COLQ,0.024066154075391928,0.0002614279428869302,-0.03814084431383932,-0.05993313271040351,0.01994019380506859,-0.026026254906611673,-0.04950897462296828,-0.009988610165245285,-0.004709370903883513,-0.07236377153547281,0.0008520583851993147,0.043528742835029124,,0.05817083130699032,-0.05782368604965973,-0.060566786950312486
SCGB1A1,-0.014628083427322547,,,,,,,,,,0.021555994626982503,0.028808218384172458,,,,
TNFSF12,-0.022056620149757206,0.024283791181886578,-0.0033632023584654197,-0.012323415511296967,0.024017964160550697,-0.005160920188910078,-0.014362492182135507,0.005887787170751963,0.025735489891055636,0.03071492623319827,0.031011286959650698,-0.02726818517272881,-0.04423234602312732,0.0232646586823794,0.0088954906341407,0.005829567589015267
DKK2,0.0016570888458168154,-0.017038016992823653,-0.025761462072410053,0.13970225388427784,0.005882670565125679,-0.016549540092204128,0.018367640631813897,-0.027607780881446824,,-0.022775795796941847,,0.032080453875426435,-0.06257688356431541,-0.025128167498282377,0.003415855523607747,
FYN,-0.0002945395021245571,0.024089380557045445,-0.047829823705771365,-0.06577121687523393,-0.04585358358294059,0.015539615898566343,-0.00864648343810388,-0.008047352868963697,-0.0195274701528947,-0.04831319349665699,-0.01309840100419842,-0.05199963346844212,0.1102076756835141,-0.005818233394496834,0.044046911451243925,-0.03336835029081517
ACE,-0.014723525212191273,0.021703235753173237,-0.018013492623881217,-0.03129964778635059,0.029572374279349244,-0.001198878178032604,0.005952523263098887,2.2551521735582764e-05,0.004125735759596055,0.0700061399939915,-0.07472832619832069,-0.07362756538697003,,0.040931069644255975,-0.0009328895244078191,0.01986360946421476
IL18,0.016342253592938217,0.06886751944547581,0.0139129076854439,-0.15324457421907262,0.0481254421393537,-0.01000329973701722,-0.07405590281306766,-0.037533198826099234,-0.006345918471150567,0.09421176968886277,-0.0480863434209771,-0.07920121821578885,0.04950124731291445,0.050371444140580035,0.03549303850941169,-0.026733852837417905
PPBP,,-0.016129133723332762,,,,,,-0.013004526779490535,,,-0.018814850046608104,,,,0.006865026463186945,
CCL27,,0.11700266802822419,,-0.014838956069928156,-0.029187668796510538,-0.017048407374513134,-0.03307209843747507,,-0.03234393633786518,0.02605940214248314,-0.03306113665396361,0.07426421880718821,,-0.030035975176275213,-0.024436839577673786,
SERPING1,0.05064923313354182,-0.0843220006061423,-0.006892521979913925,-0.11298443660961867,0.05073557264482403,-0.048907910699405,-0.014000879237402614,-0.07626938116607904,0.08123654532947197,-0.037152375545125044,0.03555441965039399,0.011620566480698346,0.059518791834099034,0.01013313163772317,-0.08913165712650216,0.04075341718357033
AZGP1,-0.009898601936144474,-0.0541687891577255,-0.08140788817728531,0.00522020323452471,-0.04157892924153532,-0.03289501181479593,-0.06355761689044406,,-0.06625164204752947,-0.010371241936849148,0.07525675881920528,0.052611092962076944,0.035916391066201335,0.04732256181440223,0.01202101343591517,-0.03980559547792492
INHA,-0.02241589625794641,-0.012940645035748023,0.021974338551586377,-0.04576933586098862,-0.029632996187116793,-0.014887427719786446,0.001792557206646766,-0.007319261077500845,-0.057820276419203086,0.05326049823316752,0.007568480243656716,-0.02328200969623797,,-0.03498346171730123,-0.035712838073457674,-0.04950872253217037
SEMA3G,-0.03684395755671946,0.10326675503858425,-0.012614210373166384,0.00878681045942738,0.02074517587139514,-0.003950527032838301,0.17389048854640862,0.11732654644727042,-0.02183723526242869,-0.04099067272066135,,-0.03181244322030665,,-0.003097775882483933,0.012760982914090824,
OXT,,,,,,,,,,,,-0.018578187189343568,,,,
COL6A1,0.008910291537046963,-0.12083377193452313,-0.0682831848133902,-0.13773741069516215,-0.05582217216969286,0.00066162764308282,-0.012646267096502238,0.06589750743933945,-0.1214523984089371,-0.07181449933455389,0.06789061189172078,0.015417420913952972,0.11878146070273349,0.036423752052282224,0.006313336742010462,-0.04630728363278795
FGF17,-0.016041981892251034,-0.0025319211470723685,0.07503902880700071,0.04192774906429673,0.04108171257975909,-0.006435093922019228,-0.013805528706187961,-0.014773350682064895,0.04782931081431588,,0.03906514654695856,-0.0276709623742671,,0.056558414578464895,0.0031648305291977555,0.05627155622206741
TNFSF8,0.03059443788930856,0.07444912445173214,,-0.018013144550397844,0.03405732875919803,,,,,,-0.017410569804915017,-0.019754746551863444,,-0.03367679402750716,0.028578638965755184,
FGF20,-0.012899412280395152,0.03364978946912437,-0.03747431580374403,-0.029015802820108256,0.12087612760435747,-0.017141973993921707,-0.048365184965100165,,-0.01868324122058956,-0.022409530419698148,-0.027172168455997882,0.01145745482435127,,-0.03793593266659253,0.06177433233000065,
ICAM3,0.004009567040090853,0.0034358888063412106,-0.01583400916264359,-0.023154478497777603,0.02748961659374487,-0.04167045045300474,0.004844598408617657,-0.007158005704518295,-0.054666603049054366,-0.05029883718902772,0.012177761055599784,-0.06749263679898654,-0.05367544070095947,0.055089043138044407,0.004454644342687939,-0.02014233498320036
LAMA4,-0.039331369368439964,-0.0436756448731339,-0.05869649445296957,-0.14078926810636502,-0.057728975697808875,0.022447233430817195,0.03882142404919277,-0.0008789776607287992,0.05702494243583032,-0.011638023190014982,0.045508845238716254,-0.05356326337507341,0.013319686805314515,0.027100028141074643,-0.02748004260490036,0.011178570961293986
INHBE,,,,,,,,-0.01710678633642872,,,,,,,,
DLL4,-0.034835626115219155,0.0034287357333563414,-0.0008077570024981255,-0.08863603794752517,0.005885455762824247,-0.023872600204421977,-0.007506337340683385,0.04934628816407006,-0.03961063133084885,-0.030278570540952416,-0.020069737415478513,-0.07145451623236845,-0.016892245412766682,0.04997248800469465,0.031790847820244626,-0.013716630114383996
SEMA3A,-0.02673267496631526,0.012454444415334807,-0.054927726057376336,-0.021700514310416617,-0.046650839363340586,-0.014057506097140777,0.029482314432313396,0.017037996385656198,0.03983305952267069,,0.0017563539369352817,0.0067036345844765305,-0.014223770640273775,-0.001883168140053433,0.05985705046899851,-0.0510414591806546
RLN2,-0.01524932785299809,0.005032593753791242,0.008756532116296125,0.028927361272716706,-0.016970714024100827,-0.04541397595615079,0.06895743230229448,,-0.014719435828421858,,,-0.021667725657536465,,0.008587694818126356,0.08517932491041509,
C5,-0.027166056072132357,-0.02785429358276658,0.015305188702302134,-0.07295884015226205,-0.01770476471879135,0.014213557167342449,0.029279822641322832,-0.03351415054404939,-0.015595557978341829,-0.036942246957254656,0.02875109964560127,-0.033751115738828615,0.20648103799610654,-0.006526129004560253,0.034999251346543164,-0.027616754083412055
COMP,,,,,,,,-0.020207241578694912,,,,,,0.1047310715727401,,
EDN2,,-0.021212501757660082,,-0.02461951019033238,-0.02060810223819424,,,0.07242404887303343,-0.03879257931297047,,,,,,,
C1QA,0.018039233438246833,-0.0707850061973282,-0.02977990900922654,-0.11777043207978821,0.013681922573955866,0.007393467448526075,-0.06801707181249884,-0.01175778729950896,-0.10100883255146549,0.13974918401779154,-0.043475153739567514,-0.05549629941981418,-0.011177086873231764,0.04310248583375,0.06732376343823872,-0.0717368492671592
UTS2B,-0.017346492607230226,-0.017690660336104905,0.011325094434563553,,-0.014669357311808798,0.01596329223998907,,,,,,,,0.004362773840321556,,
COL9A3,-0.0282590168998204,0.06759403207394213,-0.012007336469638832,-0.11954613475972029,-0.022532291349074317,-0.030074180645595066,-0.04467945061771555,-0.04416186069653719,-0.14920480594984295,0.0028850553031481534,-0.02233143184405055,0.01984401616500251,0.058703612107400605,0.0005647756604477983,0.05205194186865409,0.07205858796942506
DLK1,,0.035725007883278544,-0.02275872946373772,,0.031026667105832073,,,0.035110686457395734,,,,,,,-0.04151765371667509,
HGF,-0.017606150175892177,-0.045079506889242234,-0.00603309610731244,0.13488935569303775,-0.019291859992767692,-0.0162029275430656,-0.07930839293599608,0.00875320813571065,0.07155767977816956,0.11099494405723012,0.0070198213669320966,-0.017638043645187094,-0.005605600158676659,-0.02856966340208306,-0.03529789647130529,0.12393029581791534
GIP,,,,,,,,-0.01796195104115287,,,,,,,,
P4HB,-0.04297786112242482,-0.07404251537607355,-0.09191172211150012,-0.14399293467385857,-0.08114051307929868,0.016824970254083263,-0.01007893402549768,0.06430508852795859,-0.07411185820056901,-0.028164323565579873,0.04501209554259534,0.08246806320069448,0.07715427531294736,0.06361441911468312,-0.02944294257364103,0.012805546014467796
ADCYAP1,-0.021549200775758046,0.1324223177822967,-0.027755414783956565,0.1484167464615421,0.10272382387683092,-0.03262581733116964,0.013259692953575023,,0.05566678483391931,-0.025203816951944635,-0.012396600216734843,-0.09885317013761624,,0.04153840673497572,-0.03937790658917089,0.08313060205723491
GREM1,-0.007344482726600157,0.008679963227063606,-0.07362799189964543,-0.0084260390698006,0.010347572206224393,-0.004915861015706854,-0.07862085672342524,0.06325787358636542,-0.009921198542017113,0.0634018185560345,0.08238270121793,-0.025452987487149296,0.012525770998405888,0.04566742960665293,-0.01980600225784316,0.1300340149125361
EGF,0.03514307142567485,-0.03287187417438102,-0.05244343745933867,-0.05389873268093853,-0.012683477719121464,0.049325464323874635,-0.03883655453120177,-0.01768106514940602,-0.02679100225807298,-0.03202874625753137,-0.015175140017406483,0.029454760085018367,,0.008424707019247258,0.02286950373279124,0.11904300525186003
VEGFB,0.007543312476456785,-0.04506660233152872,-0.03126286273143686,-0.0823240021412043,-0.020145366330876435,-0.027344763563457327,-0.026646074515096076,0.012598346774014247,-0.12478925235585357,-0.07465368965388575,0.0013731937453527157,-0.005993481044692771,-0.022467879323247935,-0.008226193883418399,0.03708032975254779,0.02112317042416058
FARP2,0.013874574128977303,-0.05731630178298288,-0.09377205926446963,-0.05010134966628383,0.00947281126361332,-0.024102948209284953,0.03731601451184359,-0.018626937874346428,-0.03685969674590617,-0.07370451562338623,-0.03823519849374219,-0.00031879588823792123,-0.05677950262762219,0.037048321094329796,0.06904259577488876,0.1302854872909532
BMP3,,,0.03002509100650573,,,-0.021406779087180677,-0.029645267984537347,,,,,,,,,
IHH,,,,,,-0.025519293118753852,,,,,-0.018511155127403277,-0.021404336503853188,,,,
LAMA2,-0.012891156538811293,0.0018590509275793138,-0.06199736304891099,-0.08512690529111522,-0.01658842878482364,-0.06562017486740815,-0.009908026471119387,0.013121954464283495,-0.0692702638922756,0.052819346961088164,0.09935874826664652,-0.061283071026123244,0.010009235737512397,-0.022057363696652905,-0.045979652447926546,-0.030215417330803285
SERPINC1,,,,,-0.01569488714069465,,,,,,-0.015175141224622333,-0.02113785964120431,,,,
NRG1,0.07622965547858468,-0.02064873490806594,-0.004974760130117289,-0.039674690880115916,0.036316540975941156,-0.020162096300490727,-0.0025093513953011377,0.05915799645821428,0.051358430845711366,-0.03826761269818645,-0.007041532049552891,-0.009123029481715594,,0.005840766774840166,0.032732746862465786,
SPINK1,,-0.028843438859353532,,,,,,-0.006382674507845102,-0.014719435828421858,-0.024190293397575842,0.12333567910465978,0.10527625408554313,,0.027466033367538636,0.0018432187819752478,
EFEMP2,0.01320169093280338,-0.04306672540186301,-0.02822570165770956,-0.11499761628748192,-0.0033497458318766677,0.0348081332096653,0.005734420305370013,-0.07133923606688082,-0.11785412938019076,0.07620270711685657,0.036928966963471595,0.0321382458817255,-0.006410548251212672,-0.012582127934502058,0.03898440402991422,-0.020168363910786868
SELPLG,-0.06905656736212329,0.030893518017574437,0.02531876169672019,-0.024115719310394492,0.01572662542484046,0.014840407748907113,-0.02974788667870607,0.0009496874356361764,-0.016718443737773737,-0.00390822393172587,-0.03799059864622439,0.02704063214759502,0.08700860507245896,0.0383479951899128,-0.0183616760394564,0.15100488126209766
GDF6,,,0.0017323549272499309,-0.02313343829000166,,,,,,,0.0698808725153484,-0.02120463382673298,,,,
HLA-E,0.005908939252593672,-0.038147411985996714,-0.025953375840941314,-0.15297094222039068,-0.034534992225787375,-0.058068171265814796,-0.03496168276582985,-0.04837872815194971,-0.10391784042997722,0.02280309786412707,0.07074022573008067,0.00016503969438095773,0.01839917219073246,0.023391547237959304,-0.039973275582130194,-0.02464670792898706
PTN,-0.06722724519307978,-0.016110800263013585,-0.1038312568484252,-0.1419856289463643,-0.07453401606962586,0.006326840160491256,0.012444449863066023,0.04570267478172748,-0.18086233741685886,-0.06879064272929301,-0.027763395544648125,0.09422547735642277,-0.007560971916134486,-0.009598341911647676,0.07952571756354235,-0.002460849779681128
CD274,-0.04201299256478469,0.024633924579999782,0.011457322856592341,-0.0327474301270351,-0.06641215543304199,-0.022962165232570577,-0.03905944881634505,0.006828234140381277,-0.02422438235451888,-0.042732640256838025,0.02351592445380155,0.02861572206443072,-0.0011178747673997098,-0.011656834427042411,-0.006734698804759602,
FGF10,,,,,,-0.021627832801190645,,,,,,,,,,
CD14,0.021005156121056606,-0.12272936644453947,-0.008318567090224759,-0.10081487709804096,-0.00433337718178241,-0.04971065483621909,-0.038205752495030915,-0.007497587428456799,-0.12795043504187809,0.06333356364147442,0.0038629955403380067,-0.00595313268735246,-0.017861549975788423,-0.02687855333378424,-0.021499803624199888,0.05136258305339338
SFTPD,0.03185612710529684,0.14333936060300598,-0.011539650951243288,,-0.02693812284890199,-0.02352865722499304,,,0.06023232960853795,0.03292545982977071,0.03094124495555915,-0.0037243962308775693,0.07133039233053008,-0.027577396799075605,-0.01936476077417229,0.0641202813007015
SLIT1,0.03992938055089666,0.03725727417783587,-0.05897186031969481,-0.06534043325007974,-0.03681058001378499,0.04686555038888788,0.09584463185343342,-0.016056877331182155,0.10543597668415383,-0.0871792867559835,0.01738671041650576,0.02659264239459582,0.1293186630200898,-0.010384174898473854,-0.011835508858692235,0.03979500409215506
LPA,,,0.051258344519667855,,,,,,,,,,,,,
CNTF,,-0.016129131014664795,,-0.024203451558963425,-0.013378609597489316,0.08395960661917051,0.011575234467298148,,-0.017090835768415098,,,-0.0216677280468606,,,,-0.0697132900120571
BST1,0.03203289405527072,-0.001890527517783516,-0.010088182125747799,-0.12734542733486223,-0.020865833007346953,0.04934989990707207,0.026410975274235873,0.0009403366958800265,0.025779597670742775,-0.051236536307391924,-0.009907224015383454,0.012770471296238976,-0.04773113040763779,0.04295888834860276,0.03099784872328179,0.04669689080520875
AGTRAP,-0.023601703809688134,-0.021258925146085666,-0.014799203297694187,-0.12512736428995996,-0.008307170192412392,-0.06157892058719,-0.0027988555668218185,0.01762754744368228,-0.09762535341857295,0.049265371311540226,0.06076284086294193,0.04190165850417145,0.002960034866840373,-0.02906218775579855,-0.020237610848459774,0.07412997313025615
LAMC1,-0.01559674531355177,-0.04908919670436956,-0.07052293384570223,-0.1174684465046693,-0.061555475234820384,-0.023579042504579966,0.010294637318285652,-0.041068216317139236,-0.07758553225047267,-0.06347191592779883,0.018196374850865605,-0.007879383494256707,0.05018101730191014,0.07613139057406272,-0.002846283984585889,-0.034904676824048055
COL6A3,-0.02227356168778885,-0.02839596370871374,-0.05189338480813562,0.09790938306104813,-0.027738082754548612,-0.020187953584302188,0.010383260239022795,0.01750557582183336,-0.02286911372281279,-0.03863004621407237,0.0792666983459678,0.018824793229888302,-0.0162805331657324,0.03363360108145675,-0.022971202039366742,0.06350997546144203
FN1,-0.043324087133820736,-0.12563713484285777,-0.05168985352831324,-0.12235903443677988,-0.04251062500476441,-0.0010270571812734301,-0.04502856391553438,0.03721075243580077,-0.11554608479595423,-0.01995745946019818,0.05734713598758839,-0.009578119448570208,-0.01646308586908526,0.059352948510992605,-0.07137064519068705,-0.036146383621906246
MIF,-0.018103994202980696,-0.004052196583529937,-0.023493631946232583,0.07082758818706392,-0.04433496726358511,0.029407719508557733,-0.07010797280899443,-0.07314301501504031,0.03604397490457047,-0.11697985988319153,-0.01265552098082114,0.09684107959869641,0.04315201122155112,-0.0342511530806794,-0.017360867662900098,-0.017787801994709158
JAG1,-0.03125226705859724,-0.015096483213765825,0.0015414423081153155,-0.14059153746995828,-0.04999103233908601,-0.0011753734756864494,0.07395433726477317,0.019471396085081177,-0.16576578416934848,0.000450972629703515,0.019494005843060994,-0.026762408592326977,-0.15559311046109142,0.03232285799688258,-0.08584638244557563,0.026496149058275877
NID2,-0.026610934993946515,-0.0391770284914037,-0.013601583877870308,-0.07398695059107142,-0.03521624228341237,-0.0656034079493171,0.014312218821694618,0.028927996487588495,-0.02874876295325145,-0.0065222525586293165,0.0035762594288133148,-0.0864122836018146,-0.02279519853146461,0.049860221584376044,-0.003123327237583608,0.028722925013218718
EFNB1,-0.011866236246711303,-0.04173225210168187,-0.008433094091390522,-0.01730106437977183,-0.06691663711080978,-0.04331985752052266,-0.011017109162199416,0.05802726085944228,-0.007548493986185386,0.022197905994532075,0.007577928994850802,-0.029741671411885787,-0.05502562057765756,0.049543892312976553,0.06716973333150204,-0.011984341151251143
COL4A2,-0.03697643256825098,-0.004399258229936164,-0.022411801429210874,-0.12386809473795252,-0.03751869397956186,0.001723112245575636,0.0373803448247453,0.010424435830152711,-0.07876765497674099,0.018182649606370338,0.005844696283607614,-0.03946859826617503,0.044220907111212626,0.05218825943303843,-0.021251988446773784,-0.014865641905942192
SPP1,0.02430122000235083,-0.1270142316090564,-0.0685570491360324,-0.15064990924375543,-0.08587494956553546,-0.02064584703692671,-0.08215268590760019,-0.06085103096669445,-0.1742078523685169,0.11391641376851681,-0.014221947650423561,0.07964941100487676,-0.11687209797558343,0.043468210015633044,-0.04135966865080858,0.03580990214081557
PODXL2,-0.045412929086165316,0.018593944146979784,0.04607034867866654,-0.03240790418316273,-0.04708054993213733,0.0002354615932883429,-0.03876147204452177,-0.012229731159176005,-0.016298733694347582,-0.0016452063763978007,-0.007839270565852057,-0.04151351152774866,0.11779279052861734,-0.013091709747953054,0.00533287398204711,-0.03251241670458315
IFNE,,,,,,-0.007689725633460388,,,,,,,,,,
FGF9,-0.028350435146276238,0.1032093207664128,0.08437688567690745,0.05546509463350123,-0.02814558829313197,0.011211264665342857,-0.0022705488488605303,,0.1226647599030817,,-0.021492048316443142,-0.036157892378878134,,0.06848403448849771,0.03702410338494011,0.036579628970139985
ITIH2,,-0.02458197024620433,-0.013204735651426946,-0.02356679774694988,,-0.00965465261524439,0.059008757591473976,,-0.02395455959343022,-0.040323046221991635,-0.03418305725555853,-0.061504898012332734,-0.04500402467199216,-0.01682452349124636,-0.011222707240411913,
ADAM10,-0.023867181074489437,-0.015367377301680765,0.07625389059823352,-0.12322483927055673,-0.02063568495876658,-0.02310400828407819,-0.004717324099175574,-0.004733509005989994,-0.09901146587779844,-0.026102319566609297,-0.037094124465674845,-0.03690382794323347,-0.04066036006335687,-0.002613446158674973,0.08086799890857564,-0.08070184470644955
CFH,-0.04358319197852621,-0.014743945695287112,0.0011499685439240602,-0.05739462667031748,-0.04029369258953685,-0.03357926016971753,0.009598080956249191,0.03672922962130606,-0.04373213997478242,0.043061003238931646,0.021769958473021107,-0.04023569647816594,-0.043443359543253485,0.03131717063699439,0.030074329890442265,-0.002216245296792427
COL4A5,-0.016724802084084,0.01211690135631648,-0.052855615812510214,-0.05913322508357769,-0.007551773480191411,-0.03635013456469891,-0.007746817327402879,-0.03714439456240384,-0.07717921134544421,0.016209577455924933,-0.03352841209082312,-0.050190527095642534,0.06880252751197949,-0.020764075391941285,0.02649866452423207,0.01981713846900129
LTBP3,-0.06362588418821079,-0.02950043263685623,-0.04057524470200779,-0.04069366823923733,-0.0038181194547518126,0.001852641970384959,0.04497665115896101,0.009550379116819548,-0.1046862774956004,0.07182090864340786,0.06335139279516247,0.03658604485043323,0.018799329584379566,-0.026754419337250025,-0.013263567001945229,-0.016748633961877063
GNB3,0.01793452225825856,-0.049267678730080054,-0.034053986045838154,-0.038584316436117046,0.011549161824917897,0.054261022653616736,-0.04408333659911979,0.026516070917612523,0.010148807131745465,-0.05861643114790574,0.0012301468256675143,0.006812795821054828,,0.0069207028407082295,0.027402060343065665,
COL6A2,0.04206520309612981,-0.03176109981822029,-0.03814718892023443,-0.08877333388734723,-0.006117558935118799,-0.010951579258387061,-0.05041174658750238,0.024764457497208816,0.018106171903948354,-0.004574898565325555,0.05068028490880606,0.045383412074238,0.13041886010975293,0.03527351584313804,-0.05090231752710285,0.06253982876559577
PLG,,,,,,,,,-0.06981090724101856,,,,,,,
GDF9,-0.019570999007423356,-0.039334148832668725,-0.03034847677002827,-0.030568340832834943,-0.03009052192760686,-0.008966230118307482,,-0.018915312144532168,-0.05176670755516272,-0.03175856677123247,-0.025204789453805207,-0.040575825861425094,,0.007308035901892003,-0.020158456079226485,-0.0393940134683778
NCAM1,-0.010847467264583716,0.025880610639928563,-0.004047851617227195,0.043115191548172914,-0.031893223169413495,0.05397250693830111,-0.04107276547970186,-0.022248229128121497,0.010280652985651966,-0.02978734188695407,-0.031184329211210664,-0.04219481012684836,-0.01874273669212158,0.007773236141977544,-0.048857941434413375,0.09014810119075901
APOC2,0.004987975039362443,0.018934071841075283,0.06494958945009274,-0.0826274551297673,0.014496741370911186,-0.023951402314557602,-0.05658991701695904,0.07384281342712165,-0.04459704374431044,0.08058684881294954,-0.038399468785888444,0.04913802890286045,0.010833550974933185,0.005235410512485156,0.1304836260126122,0.09140520225717204
BST2,0.060864725591413024,-0.08534831530168835,0.01315316503774514,-0.10991717401396353,0.004451828101158945,-0.018472001145869152,0.009293612931951646,-0.05453805312590851,-0.15086656053741512,0.06817637746970959,0.03889830841717603,-0.029519890618882553,-0.04101208995933476,0.012181388180290955,-0.05759851080563641,0.061418184030721946
COL5A1,-0.03463970751608375,0.0004340101783898389,-0.07357549369319008,-0.04737099466612349,-0.023383658077056606,-0.0037057999912098244,-0.03381851700219575,0.07054769093453793,-0.0699059379130911,-0.03569495642010435,0.05906720837511241,0.01637216829742881,-0.054403536919045696,0.026892035944383944,-0.01914366191480585,0.045752013321600636
