,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
EPO,-0.04760437670730646,-0.011028308390228279,,,-0.002022282351368244,,,-0.009347085543821472,-0.025487906996765158,-0.009036275910708968,0.021841410726543435,,0.015969632396844593,
EDN3,-0.02381115717954289,0.038657489777543394,-0.01096327633321834,-0.027095626628884737,0.034116318906251296,-0.025882337701936788,-0.024575601432422944,0.06258182915881685,-0.025750904265208135,0.01513444801273414,0.05260786426786277,0.08391492929395974,-0.022954365571745874,-0.03415091538487282
CCL22,,,-0.015258148349707254,,,,,-0.01882055916624422,,-0.014922849639866998,-0.06237311785121802,-0.002622420694217981,0.029701609141979224,
CCL2,-0.005771773018536364,0.010699940846694242,0.035746013517630945,0.02797265268276048,-0.034264714489820255,0.05334428817650588,-0.047949524817114904,-0.012009443876680787,-0.014443654323449203,-0.03204078341796359,0.06208802772413481,0.023995252606681405,-0.10600515000039072,-0.07150428731140633
DSCAM,0.029423265830951683,0.09075432594990498,0.01374011346678826,0.033501305374857224,0.028221430660539046,0.11190917195163107,-0.010371423659461677,-0.04443372259618945,0.03360416668678632,0.04991478911749369,0.11224647985058338,0.0617597197775249,0.07681119951678095,0.09704878971990723
GPHA2,,-0.02380005725182691,,,,,,,,,,,,
ANG,-0.06442203875538,-0.05149933522059528,0.09771829480368663,-0.06333709955993787,-0.040514132207663964,-0.024116094961656006,-0.06383788590529885,0.02533735414692856,0.05812269684747718,0.04269726003810759,-0.03847202654352179,0.0346423387092609,0.024291825459547677,0.05549278330379632
FBLN2,-0.006739533939729337,-0.053913585789060976,-0.007161424629989738,0.0681232738412594,-0.006918012022592526,0.005026999835385845,0.042753568750355284,0.04737238480744215,0.036642015278408324,0.01684286869791137,0.09358966987369388,-0.011140939571163614,-0.028912499143121866,0.07658249073446187
VTN,-0.022335079131859014,0.05552094186409119,,-0.026799064189541876,0.038845247218271366,0.050526716689154184,-0.023380217457039876,-0.015356211851349747,0.029136643903701832,0.04030366396870534,-0.011166368518601885,,-0.019329909402527694,-0.006268127357776262
VEGFA,-0.11121613368241795,-0.08792014441716701,0.009945947042441304,-0.1251042642705524,-0.03884842441521917,0.1553900371576624,-0.04680309412102164,0.006384816824707991,0.11982037755823893,-0.08717301390476224,-0.1841945698964559,0.011333738433848384,-0.15338514542789064,-0.04147723371380944
F10,,,-0.02336688188701135,,,-0.014799442624526609,-0.022552841108876023,0.0977234581106076,,,0.04086785869613247,0.0703193520053917,-0.022520243826714772,0.11362633644259752
SERPINA1,-0.09225877383534146,0.026157057876282693,0.03560794273872557,0.016657219882019715,0.008428310715615006,0.11000056701438271,-0.07430141546775414,-0.0612075663536792,0.0016045910911546243,0.006123701674138602,-0.03417059467035473,-0.02225755577821703,-0.1505023774677352,0.046125744140507914
VWF,0.020402780927333497,0.03302089227469845,-0.03137581346676451,0.029161254750564646,-0.0034114401683265384,-0.04184832848463289,-0.02670883184382439,0.06771698317735989,-0.046481027981944076,0.040981161239086614,0.003555357936911957,0.03764700576458423,-0.004743425878036713,0.03474250280040539
GDNF,,-0.02848449622292413,,-0.02792293384694728,-0.020692605800004524,0.15418670982186522,,,-0.012154146985732667,0.01353929796553687,0.013101709169460267,,-0.039900758016303765,
VASP,-0.09433553852897182,0.03772234824420245,0.02726540423271698,0.03960316021930465,0.023076573602401843,0.03613188756566701,-0.007068624689870461,0.016325363827724256,0.013612137828335298,0.0467820391217552,0.001846122230479028,-0.03457525414423874,-0.010695182079291503,0.07523119976504719
ADAM15,0.017386313574935065,0.05070547150483464,0.00838868490981619,0.04200708174265682,0.03881925707318101,0.08531534594328688,-0.005281338951942929,-0.01609636532259262,0.006023513518047127,0.02278434037146089,0.00924696101950437,0.028449374376281318,-0.03788487597310432,-0.018053641869821554
WNT2,-0.02006150419354666,-0.0347873154394736,,-0.049870050781770904,,-0.023079108181879734,0.056490908006247356,,-0.023852900195148078,-0.022819363058525503,-0.07005072604115588,,0.024856311415749663,0.05286154759603801
CALCB,-0.020997434323909155,,0.019015260035806596,-0.04089274755258009,,-0.021060232961198258,0.009771950045496872,,,0.04346677369094293,0.07454409028324308,,0.013739358443850137,-0.03299420184288399
OLFM2,0.12925349745100753,0.05545222373375964,-0.024144860750694913,0.07094331597585765,-0.012843512433543586,0.013920022326873775,0.05464632630371056,-0.007558547895070367,0.03135547870064727,0.053472343983440106,0.06426376138565013,0.023832038838420288,0.16097177578221192,0.063100675884943
MFAP2,-0.026919726597256388,-0.03558238578954827,0.07102132665354323,,-0.013985175912053293,0.17707173829440287,-0.026300449862319226,-0.0005129444677008894,-0.048336021334542276,0.018080000496510797,0.029294285168723053,-0.009836645938111939,-0.030030253184992906,0.017043145719621445
HLA-C,0.0932396147043453,0.053703743509106935,-0.053342392081075996,0.06763451300357974,-0.018439651935136567,0.010291228295522111,-0.10853109758064539,-0.02419997025792027,0.10605111248163177,0.03334510138376809,-0.01350813449538485,-0.001975096888086896,-0.035133842115712646,0.11644590439559564
THBS1,-0.02314694031622276,-0.004983152087643905,0.01478631375134731,0.01569561205244275,-0.03863199959389897,0.05378197094562819,-0.03919634679318008,-0.024592788647054296,-0.0448026848882518,-0.056188519754583804,0.011057811350943398,0.04351547774309102,-0.1717610080104851,0.046250477105604176
HSPA4,0.010959986990510047,0.010323930829164739,0.04250251508014675,0.03648621616688823,0.04094784242333644,0.03906011554702393,0.003302020219338763,-0.053194281427788044,0.03917180267601697,0.05038445422121305,0.034430296843345524,-0.009335740084317812,0.10925336801936446,0.0005321073521413044
LMAN1,-0.015534790449895364,-0.012156107756268332,0.016068810444640945,-0.08552469654400242,-0.07095578389702314,0.026194639706177674,-0.07142811873947286,-0.002830085136021514,0.016644501110662013,-0.030349522880303945,-0.06449731642857637,-0.012233160490814852,-0.050391034155037935,-0.01389990993554933
LYPD3,,-0.033635352971640664,0.09218972539071159,0.036479140510727086,0.01231976835680716,0.059732403781418135,-0.023784458634895665,-0.013086671592813045,,0.10672287249557087,0.12689486610868045,,0.022591111082753735,0.0006974230882738791
APOE,-0.0462332012206938,0.09668182867562966,-0.0016501932998058701,0.0835391659717735,0.08389859654358131,0.0008717385721893707,-0.03713677792972555,0.0029254516950036565,-0.0272744014452265,-0.04678578558293983,-0.06750264791168507,0.026853451785293747,-0.045568782874090726,0.12930990048069324
SOSTDC1,0.045772219595060844,-0.044082637209765435,,,,-0.0627809433718323,0.05753274827411339,-0.022607501773858955,-0.03875659895641537,0.007892412823703761,0.14713505050786024,,0.08758280221087995,-0.04279540701732912
ANXA1,-0.04318687804117437,-0.021220473397257914,0.016671711048728607,-0.10140895664108235,-0.019782652048965607,0.05565171154767469,-0.11123292291925341,-0.028156370934684035,0.003548449304443621,-0.07677220200264198,0.07566697122250506,-0.012179549017774516,-0.0521438530520676,-0.1592428704913362
WNT2B,0.07780672898429596,-0.04185431484508818,-0.03783187997072802,-0.031497597302491756,-0.01125472903917758,-0.03951742909802067,-0.03087025116942616,0.033506706804238416,0.0715466241610631,0.05545874578041961,0.07980381226307609,0.08048977356777186,-0.015631158220774797,-0.01970907804988052
AMH,-0.04267487946395051,0.04044362392635144,-0.035286117832703134,0.006152274117359851,-0.02591807715781366,0.05190304877306732,0.03513518723621163,-0.013473350628917361,-0.010337081163410942,0.04633931610651077,0.055750309210749284,-0.03184307791115614,-0.0016753916678984677,-0.04002069801595719
GDF10,-0.01957843058786025,-0.04432131444749713,-0.02737814716752251,,,0.015269914861757923,0.056369745712950024,-0.012587858003507363,-0.007277478038422356,0.006087617299047344,0.019513278002265277,-0.04573676414697745,0.04345707982672283,-0.03452937013530596
EFNB3,-0.014957793844199098,0.016103298330593572,0.06525346896563482,0.035929730965903045,0.01744267984704293,-0.041962023126356454,0.03361139844687647,-0.055432208034509184,-0.01954708301137277,0.07638116405772209,0.06343516420520785,-0.007489587792902556,0.07809930607109129,0.07379497210103927
LTB,-0.023811151962893486,0.04600311067323693,0.012056746106071967,,0.019688552655999735,-0.02161515974534627,0.006633659775787407,0.05352165055506664,-0.023789155125212944,0.08007320497165199,0.06504369328506002,0.012375802526130552,-0.039044952854835564,-0.025890175709398288
ANGPT2,0.06391507977257804,0.02469210837436625,0.0169131364640207,-0.009385100143936169,0.02399148821925272,0.054712439470760696,-0.08497327600485971,0.0004940466354083149,0.04169123839454288,0.104258714517931,-0.003355913444517338,0.026813687864443714,-0.06028120822396418,0.08786537188894099
NRTN,,,,,,,,,,,,-0.04663678991728098,0.01698601466914567,
ADAM17,-0.03973913481841953,-0.0023636104992133342,0.003413384637491027,-0.06080030862114997,0.02040826450389387,0.10810565665636808,-0.019204480125931057,0.06088414723528278,-0.007025901365975734,0.0379639667997136,-0.0038462977950902005,0.007522211284875023,-0.0527613707359948,0.02756228795940219
LRPAP1,-0.011286072540512242,0.06079522643070386,0.033031550515183784,-0.004977871669162095,0.060988255019862964,-0.0723251903294344,-0.07023020834144508,0.014469956030570871,0.031972076084222534,0.11772818551131367,0.059077265006721634,0.05765807562811683,0.026521091374820154,0.004204865870876209
NID1,0.05347596089881994,0.026849822291580883,0.02258062449211344,0.030786067824627703,-0.0027090423137508647,0.0730786373597717,0.020116319101635003,0.00022822318036927073,-0.026154684655593997,-0.019099826423483117,-0.028700842219519716,0.024266483580045364,-0.10283797201506331,0.0961489525648514
MST1,0.021633633561348765,0.033353633580744016,0.03834475796867603,0.01117467614654389,0.05244391027898236,0.10539796561466513,-0.017276605440677138,-0.027496601655535968,0.06028559600534564,-0.0167455884458288,0.04606874560800833,0.05314833748841695,0.04514248655112518,-0.03000977452586101
IL13,,,,,,,-0.015530355716976734,,-0.01889048075071557,,,,,
DCN,0.03932761867569368,0.03822920771773372,0.009858679245845046,0.05074272464553885,0.0007622584580083145,-0.06336559071060313,0.016608878627509756,-0.012083140982636674,-0.0439708160907743,0.024022253210516407,0.001132149181475464,-0.028248347168461238,-0.07340223312934391,0.05640763407280175
IGFL2,,,,,,,,-0.011080501763272022,,,-0.03577410376725548,,,
COL7A1,0.012586103221909492,-0.009214368944047547,0.003143972511032391,-0.0365435286316286,-0.037304473506830506,0.12181495495586732,-0.0768362442470582,-0.0527395184645651,0.03842252723726711,-0.07967851771031277,-0.06691290520589882,0.0018549271069744047,-0.043365417555712736,0.045104841432185586
CALR,-0.04827588579821169,0.04219307855293964,0.007589545032542367,-0.0067231116532862735,-0.021736549532018395,0.15531603591817014,-0.06340330286924634,-0.015621577195928991,0.08564590265600999,-0.08758920530520714,-0.12995083621707237,0.026387549192063337,-0.20843384660677514,0.05646916462961808
PIGA,-0.043897043350028635,-0.007989651857201878,0.09155961977274676,0.007341998333602629,0.01142957249463144,0.12142319634960613,-0.00929454386691537,0.0011912840738853468,0.06667121309919509,0.11070490819510329,-0.0005325616393803122,0.024857755186922653,0.02146383173569204,0.016683954910329164
CD200,0.045730450030417556,0.03435692033447295,-0.02093156614209635,0.06679056448678254,-0.031951952124622256,-0.10127462487166998,0.04995549998576594,-0.0334117999302723,-0.0019596248729975264,0.06659079864064428,0.15063298539447595,0.007901660083737128,0.0539737207628597,0.08524519232033993
GRP,,-0.012237064568967001,0.011104760855863276,,,-0.028111987303630216,,0.047457801412488364,-0.012779047035041867,,0.06529965861082028,0.0037677253511390267,0.022119924524801163,-8.51149652332909e-06
CDH1,,0.03798823086396409,0.049807351683158134,,0.007877857181705965,0.09472438505612547,-0.06939356396103391,0.04142565837322964,-0.006028850402835096,0.023464887547521664,0.043831658005698944,-0.005911531379523572,0.015473806116254108,0.07022550631920571
LPL,0.06534295564949706,0.05067636701455065,0.0016388672901193743,0.03659769170342895,0.013210226353221164,0.15451459231362746,-0.04676243533547034,0.004408367415016166,0.0058810884730869685,0.0682347622648619,0.16673487957804287,0.023422562283729718,-0.148606356849732,0.0805919433299993
SEMA5A,0.0662532660400371,0.04730215929568847,0.0984513377403869,0.02126916346211788,0.0176133347490115,0.1701221210759373,-0.10034699104882028,-0.04110614202450103,0.030432541888777954,0.033570109527137904,0.005627892440375085,0.07594773215953432,-0.04256348518526478,0.09642848908825596
SEMA7A,0.029938716004646416,-0.0005108460827835687,0.08538083999138277,0.005416472857865929,0.01295398409046659,0.02008150240303709,-0.05176692981290574,-0.03921664081964257,0.024952509322279826,-0.008557956631066326,0.05171896169288042,0.02785754490740873,-0.019460236452054826,0.06331325589490161
SEMA4G,0.0441310324499633,-0.009835329870314068,0.03860488293128427,-0.06127751512064369,0.026387396007252605,0.07552698342548735,-0.03222500441809087,-0.034223038295756354,-0.024065894331714167,0.062269581124351187,0.08457575133118145,0.07584790771470075,0.12296861117477283,-0.0031497886546967236
SEMA3B,0.0298191016992939,0.0215375178651817,0.040996734344048096,0.007400961410915673,0.03286708608298197,0.03668284792792511,-0.08559201751426834,0.025236339598393994,0.040503393793422986,0.008511607196680338,-0.0329159180132833,0.003430612024258309,-0.1600167154644684,-0.053065356545708334
RPH3A,0.14590416578750026,0.07149843975552363,0.021000163465250774,0.0056279034681768056,-0.02392915731546687,-0.03839711567178917,0.06450234855460683,0.012366678838818977,0.00022840334200605446,0.0648764619088837,0.11323626537690018,-0.022799894627909243,0.07098386409838835,0.06433822858912647
JAG2,0.0208579365171426,-0.008197898423204463,0.07386224710329534,-0.0638827584193082,-0.013472909238995277,-0.04165495961217315,0.05207601325403815,-0.021291241297154383,-0.005170149495501157,0.0566384419103728,0.07871177811412344,0.04625980892824014,0.13177873332372114,0.04216739928209782
CGN,-0.025079104890038124,-0.0017070047452869635,-0.008493697309273074,-0.007535896473609702,0.03546102098783696,0.008974627317866834,-0.040759060151078906,0.04240164123901143,0.05196628699786548,0.05189529015921385,0.04959166589716986,-0.036849835594891266,-0.030010058336630185,0.042660489343568204
GDF15,-0.02595246846614789,-0.03272216249648573,0.06925650356978053,-0.08341575228897004,-0.0556614882689765,0.11349100857028231,-0.06239004436020201,-0.04370220251471674,0.01714955535690838,-0.020789222174597024,-0.07841439383213669,-0.03373262135924379,-0.06625855790965905,-0.049087030459772786
SEMA4F,0.07409921988950498,0.05668613815427876,-0.03471449497528624,0.05659814142776238,-0.010558556042829834,-0.01718691702084596,0.10817091040224028,0.023989217464804917,-0.03269205810100821,0.02864515868101227,0.13498579757330373,-0.013888642347610867,0.12431479807264843,0.02872493276521459
NXPH1,-0.040951699252476,0.10573610415388864,0.024587359448467544,0.02145262192294364,0.07521606828234932,0.1086948316690076,0.00020567680857747878,-0.030432087553479124,-0.01993147655341301,0.08275973745239208,0.13502832477101945,-0.003645056319420064,-0.007556258968692021,0.10914667213064548
ARF1,0.03712569748122268,0.033396129084457535,0.00875750501932085,-0.06519629552329158,-0.0492423561511626,-0.04525695130640257,0.08516058159996466,-0.015348993072626193,0.06612588770194361,0.004885833654662544,0.042695832911131264,-5.115199926067903e-06,-0.03521936567543065,0.027299061549402186
DSC3,,-0.038122867410039125,,,,,,,,,,,,
EBI3,0.03287750735734073,0.0494284940279203,0.01848305732006803,0.04640342845207826,-0.0566097471826499,0.07303387115681359,-0.018541128539194332,-0.007256983763549296,-0.04873648615586145,0.06342888949549708,0.10813984608002028,-0.03021500619072243,0.0005598984822455383,0.03523106485711454
TIMP1,-0.021373794653636917,-0.021041364463234374,-0.00968994608108494,-0.08640755657987488,-0.03531666056944667,0.07248493677833287,-0.0492564773254231,-0.029380138719695272,0.006617615285842484,-0.12168902036863545,-0.19793461498382028,0.04259744628864808,-0.26181558804081395,0.0005080246919455933
SEMA3C,-0.012280309283103112,-0.051906867941042496,0.03598249289950456,-0.05245824912448834,-0.030886185033916387,-0.04450910676613614,-0.013608482044693511,-0.03228630479987355,-0.035553848731351596,0.01039270258834071,0.030282685393848326,0.006077796845681054,0.07910286606182328,-0.0024750877906792824
GAS6,-0.06854497113628481,-0.028964670480819993,0.03090414465589764,-0.026908297986867013,0.025291934718851914,-0.011616045691637237,-0.04746318823045231,0.018205609321244515,0.061326636778246346,0.04109905416914842,0.06008846163759581,-0.019028214897575876,0.07218698682870237,-0.008984483943576534
MEPE,0.06796312434564024,0.02220783284891881,,-0.015638954676168496,-0.014698671957567817,-0.018605717391241058,0.039236270812590054,-0.014604739767915279,-0.039519742122548676,0.05117738813837993,0.0897914135653733,,-0.003430202132923983,0.027153883078400824
SERPINE1,-0.1342038521064022,-0.07237647712681472,0.02892188472546996,-0.10412140787245365,-0.0777613249259999,0.038575521574654256,0.10812072579143384,-0.012135612683048207,-0.034114779051579294,-0.13720718636605622,-0.1365662560094695,0.0033282706536436855,-0.1264046368244937,-0.09229289348260396
RSPO2,0.009342896445651413,-0.0688901496469072,-0.04811435678809755,-0.02331149126807416,0.06153884894130502,-0.04217335942461421,0.0823763213616188,-0.022117146540641296,-0.05583403327684485,0.0011443559622798683,0.1069137682249948,-0.003127102520031933,-0.02142766403082082,-0.05344826695033887
SHBG,0.11214946144823247,0.0022085476303808685,-0.03243552669053153,,-0.03372754520874022,-0.023204870981554094,0.019037979897685974,-0.018820559237658987,-0.020539814642218154,0.00624600460367004,0.07424991214479584,0.04397362551182685,0.008094400557637958,0.0831845059420313
LGALS3BP,-0.02000019971461428,0.06675922173813625,0.02484866517674583,0.058491572969096656,-0.03767019024113343,0.12533620402572518,-0.10881504630480988,-0.03085880591885172,0.018014023181729663,-0.019930461801862105,0.04327551503728509,0.021366477008065852,-0.09479911074329442,0.01593666292082532
LAMB1,0.05676542240537283,0.01892164352734772,0.018759522851999114,-0.03676921525583064,-0.020277413536793118,0.08695761273110468,-0.008719681503497778,-0.014384961531222222,-0.017012635709974456,0.010887428689421958,-0.04946041711844319,0.046062068374016926,-0.21487519760949095,0.04267239776190752
SPTBN2,0.10946309766243827,0.04371822098346524,0.004431920787075729,0.10666772603231003,0.028988712306650483,-0.011605749120999707,0.08951237351473591,-0.002186309717272775,-0.06770896293540424,0.08071836074553555,0.11526675421741653,-0.04879367851796602,0.11890246737603581,0.025894017292277815
COL1A2,0.048697696569567864,0.024191049766184827,-0.0540792696736964,0.02793687871584117,-0.0655079903543297,0.030533313752467255,-0.06750940586328442,0.06438920239682626,-0.016576832221039093,-0.025073173793981378,-0.07895917862215716,0.04566937371930226,-0.13664720425933546,0.08121002903650837
DEFB1,,,-0.0272078928242469,,,,,-0.009872074498983826,,,,,,-0.02658931125589814
CEACAM16,,,,,,,,,0.008667745097463897,,,,,
SCT,,,,,,,,-0.009073653017529128,,,,,,
WNT11,,0.0016369052919669616,,,0.05375128232015983,,-0.015131444960307674,,,0.05472834694723752,0.055759051649640505,,0.059491378735802,0.019917200762905464
LGALS1,-0.0412116704086403,-0.08260874215020372,-0.09166110155181692,-0.13153155105298622,-0.03716998138725782,-0.042185811390499296,0.011979374654935381,-0.03433130489715085,0.03007929389027155,-0.08201252316440007,-0.12525449359153723,-0.010123738456609611,-0.16654488015804697,-0.04619692962127761
BCAN,0.07939262870095622,0.13273028422125832,0.013974932521200625,0.12011892112732157,0.05045306332218231,0.18323141070744287,-0.09289436638831611,0.017683548336796563,0.03846517294678462,0.09618354390040275,0.16892073395288473,0.06527676033464601,0.11049246150335573,0.12837194526602608
ANOS1,0.07573203010088797,0.09897896810137281,0.027191040398176155,0.05840601419433757,0.032506225974195904,0.07077367460276159,-0.036599417283666814,0.014594831107467426,0.06210489846412637,0.09002126615857824,0.14350345442673199,0.03534205659687401,0.1322172238774159,0.052616873634425625
EDA,0.04470758567232634,0.014935890508267696,-0.013153838402552367,-0.009873521473246155,0.007668813699394016,0.019873093444051353,0.02471270944541731,-0.014217520986450549,0.025805075402903804,-0.03120570640267624,0.060141222826678435,-0.06684441064472901,0.024018949290131594,-0.04231571250721046
FGF22,0.04215049658660877,0.00032931786624209745,-0.001630393518705301,,,0.009595688720976108,-0.013869960303128105,,-0.03209111886772629,-0.030768758276941376,0.028140553225938666,0.013489835430091315,-0.0070932904124941165,-0.033189315915574905
SHANK1,,-0.001227071729974112,0.023036583509505947,,0.029647393470295925,0.023176904766976283,-0.01319638631382348,-0.013281314597535345,-0.028731747570535197,0.017825132259697025,0.03686519438099441,,0.05988412509800776,-0.021798246184886867
NPVF,,,,,,,,,,-0.020439323234337836,0.03982881056633553,,,
RAET1G,,,,,,,,,,,,,,-0.0219841248555988
TGFB1,-0.06264314906555271,-0.04996990800349808,-0.03218707625844322,-0.054689974231156166,-0.008414200647919158,,-0.003355095416335228,-0.008993638135185361,0.00556208835769689,0.028448631334991297,-0.017449450777877212,0.007332339287246746,-0.03484437187034315,0.02231698575964186
MSTN,-0.029065503546851997,0.023341782056134817,0.05695728747244194,,0.015238915526403399,0.05124257489697687,-0.05994569307896162,-0.023972440851079187,0.05323970365183519,0.04325148184815952,0.03629936805746813,-0.004441856661735678,0.10118128061776446,0.004634325506109768
WNT4,-0.022335076305685053,-0.045441262317869664,-0.02615198922890362,0.03364087922005703,,0.09141610814896813,-0.01572623389740017,0.005522672682700316,0.03340373071647842,0.05126966695709581,0.1392891125026176,-0.007381175586109339,-0.004256163112134499,-0.048836817349723616
TNFSF4,-0.024612582217906503,0.006525666045591185,-0.029923627784426112,-0.015044599557330984,-0.01692587363140114,0.01024275197073717,-0.02496306690516002,0.0002905115680702497,-0.033882504016823085,-0.027255801797475682,0.10480715208284395,0.05099781626377376,0.023503570892918376,0.07957389620909601
NTN1,0.06216223536135136,0.04700733051131522,0.03379550656909945,0.05913260723537101,0.040442327445143124,0.20934858047568178,-0.050244436493101674,-0.016176808554741497,-0.026441435211639587,0.07824437422969358,0.08645354100180011,0.05125848967797161,0.026875651153220735,0.1075949110474944
CXCL12,0.05439521679091094,-0.027413017674583928,0.033846030553153016,0.05120281483559316,-0.014113865414456014,0.0204544537598073,0.06796040041312015,-0.013772684372012744,-0.06042874278170349,-0.010488472836533978,-0.04012538940992852,-0.007250020941787462,0.04529746402579489,0.020659015848163327
GNRH1,-0.025982454577168704,-0.04470227057258182,-0.027990851714935972,-0.07349072138974558,0.008736761624041621,0.14151448105266648,0.0019176693049544982,-0.021044632003595305,0.043041987016528775,0.1003504449817458,-0.009460808477149744,0.006331633139926501,-0.042416069153377485,-0.030151959038440687
FGF8,,,,,,-0.012155541375451134,,,,0.028473316172726745,-0.03533268747627188,,-0.00986726569034785,
RIMS1,0.10566172143831817,-0.003467553306125034,0.02796944385466471,-0.031238686066084303,-0.0008970435654980372,-0.010060203061305594,0.057405672658535696,0.031491660711835144,-0.05095775324048579,0.06187372838676018,0.06093148141965289,0.05211717741396422,0.03385580588876628,-0.0426356904222585
FGF14,0.037379224284670685,0.03837177464216457,-0.031355941529780544,0.07437777169483663,-0.011056794787679075,-0.007062294921728677,-0.0011784295572072872,0.012655085941127846,-0.04032484574147279,0.05325794984839108,0.06538966513842283,0.03673384560868587,0.017374444696362984,0.11274624853697668
IGF1,-0.03749287295665645,0.026918761603249918,0.03773776136375352,0.05930673180151984,0.029094616517502874,-0.010025159898844865,-0.03787165901695102,-0.02362237120693258,-0.02943152222166755,0.05797620492264408,0.04197472165771984,0.012765599161431558,0.0038491483509251715,0.0634106459985272
TNFSF10,0.031768611687008806,-0.004560466867437809,0.0014353665052873898,-0.02261895432626602,-0.01846549116653503,0.017900529167875656,-0.03959351344772612,0.012132351578990685,0.039334445211536735,0.08765324215289033,0.10245136896623226,0.040955806968895385,-0.010886918804527593,-0.022434250240065727
GDF5,0.10565399207721962,-0.02089104507265196,,,,-0.004863770464730017,-0.02444528309420548,,0.043701244356938757,0.04060374769963577,0.009977469088214591,0.03693807017333404,0.02900487316633889,0.07071663543471064
CHAD,,,,0.005699783943688431,,0.06474698670248434,,,,0.07023159475028105,0.08632445333671764,0.0651778084960369,0.03616697973963691,
RGMA,0.04861612535461891,0.07729979574543498,0.026998255557867397,0.03892949521622857,0.0429420882275093,0.11045032873266475,-0.08188835880943302,-0.05593636179042661,0.05251960586879207,0.07905109830900577,0.09399244668534062,0.042335723217184325,0.012433526406943776,-0.04075666855985753
WNT16,0.08023720397480366,-0.026594956952119272,-0.02762141507186395,-0.02331149484112875,-0.03258362654864239,-0.010718262591636456,0.0017826053804832714,-0.015608263875781713,,,,-0.039887021683292744,-0.04094863480894285,-0.03338347694551326
CX3CL1,0.012465272964445648,0.026864328888751194,0.022508390267239997,0.018017015697570412,0.018820876389315965,-0.034068185304868416,0.05084195114016367,0.020696116934374814,-0.01932477410646803,0.03469420631119933,0.08318610105519539,0.0435608314612584,-0.024064572808950874,0.018228478462451275
FGF1,0.027101657084231488,0.05805680307413195,-0.0076365735102316866,-0.03452162798349616,0.06647993626655102,-0.11826076975655991,-0.04932069823870007,-0.009424519593232742,-0.04562697627999293,0.04405010763803825,0.04714914586552016,0.03434466550608225,0.08727401805359813,-0.06414156480392903
ALOX5AP,-0.006175794319537189,0.03816393157308998,0.06082002901188495,0.05549154336378432,-0.007228131825342871,0.09189262569437855,-0.07294934978447427,-0.009316401629856379,-0.004070172337681595,0.05474280064459607,-0.03671871145578834,-0.03725422622085401,-0.10561944040814333,-0.03588040663724771
IL1RN,-0.06446649073136396,-0.022370765135509636,-0.037584966744166365,-0.06779111446311527,-0.04193341600819598,0.04906657026219964,-0.014087653402879697,-0.012708503556473544,0.023771714862113005,-0.07673623645396331,-0.044270003688731435,,-0.05241135830364983,-0.023086538182911467
PCSK9,,,,,,,,,,-0.012146550876949276,0.026271231254652402,,-0.013015683457325013,
NPW,-0.005815314493597421,,,-0.06324615105223405,-0.023612971773267693,0.015104292290601907,,0.03169897120938315,-0.01105897953204926,0.014764011200059957,0.0068085098129118315,-0.03269133786358512,-0.062295876114846604,0.04517620155739098
CXCL9,0.07208835824859047,0.0658906875645362,-0.019860062649459262,,-0.002176026351238587,,-0.01703820514783345,0.02037162024376115,,,,-0.022223120822951532,,0.06128676663662442
ANGPTL4,-0.11113596452371143,-0.07625730252526028,0.03818532688485977,-0.09692611529686226,-0.05322679309794798,0.08161590715405027,0.021137356519078592,-0.03400843211617435,0.08884976924613867,-0.10746784572011263,-0.14924954110925945,-0.003857121912389671,-0.2014765480234617,-0.02597894065782236
UCN2,,,,-0.038993825869626866,-0.016373094532349298,,-0.014928217677092629,-0.014217521863283946,,-0.02584617674013573,0.0065191709579844465,,-0.011762675440792436,
COL4A3,-0.030924820353417454,0.067104833551209,0.03964271547943907,-0.04806693026812631,0.006722533549715251,,,0.027200349332928003,-0.028255220702928147,,-0.027252417046140183,-0.017589078895304217,0.0029470897364322676,-0.02635263735688502
NRG3,0.025872426313086654,0.009352932604585086,-0.00821039405910874,-0.02463235742677389,0.038832318055795824,-0.07106414870410283,0.10908880856083147,0.0499827672610024,-0.06593691022650408,0.10475531429857099,0.035625413467741375,-0.044255064302924994,0.12294426748900866,0.064182343424727
IL23A,-0.018272627166902165,0.02245552346066783,0.023961882039828217,0.046943363989442884,0.06791688439931404,,0.06745970936395282,,0.015064242458128927,0.02404260252933408,0.01880278521661243,,,-0.02951267133271435
COLQ,0.07910137995243335,0.016993947262719723,0.012421310223186063,-0.017437241664378794,-0.03496528785302805,0.15462836709567182,-0.020096821612050553,0.018918105370642497,0.0625536042316161,0.03850492540789377,0.08009628596972587,0.020966537261875938,0.0936139131083745,-0.024488519494582275
SCGB1A1,,,-0.028029099004195424,,,,,,,,0.06778593135277149,,0.051568062018758305,
TNFSF12,0.003303630603724531,-0.007293218083815133,0.026765699577905498,0.01392977572454488,0.0223283357784486,0.005151726693931344,-0.055472806427636495,-0.0075386852849748665,-0.0005707502349280662,0.09746235729693989,0.04401184925353492,-0.03192400885192633,0.022906316880612138,0.11074959975890426
DKK2,-0.012614916756474172,-0.04302401210141584,-0.03289176614917648,,-0.01661447708501779,-0.036645531209200735,-0.026586236658026657,-0.014576504980606347,,0.012122036915362093,,,-0.03309806451293938,-0.03726691742464574
