,UKF243,UKF248,UKF259,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
ALB,0.15590536434300425,0.060041424379642765,-0.014533180826986448,0.017578711446523898,0.033901217595337284,-0.014454816506225687,-0.021989524984307045,-0.026590937047207674,0.019822540901675484
EFNA3,0.005272429259834321,-0.05400172199117246,0.01635297192158511,-0.03736650760459195,0.10909825965808002,0.08914533850130665,-0.0392393890447107,0.006768367935394903,-0.03172176520183354
DRAXIN,0.059136032826462605,-0.06594951784327101,-0.011357379678641451,0.009065459836355517,0.010957590707994059,0.022318298626987157,-0.06111442402051966,0.07628946562123835,-0.04579714681991464
RAET1L,,0.028843964391372188,,,,,-0.014947332331514775,,
NPTX2,0.0943427080130914,-0.035780542517912656,-0.010149245962837311,0.004398792106279169,,-0.009309120670191866,0.023074492320981667,0.022583970831577923,-0.03478453918992528
FGF11,-0.025382499972893418,0.016546529884735085,0.009990780566853522,0.10225462644689069,0.1251995332133287,0.11127297155083071,0.020005012020709347,0.01977723644126832,0.02994928980698947
CD59,0.021211228851234436,0.0728184076754067,-0.044530056065138386,-0.06460479797096434,-0.10740748416723159,-0.02571296629468187,0.05368171125930768,0.04479656885135277,-0.018797513111978328
COL9A2,0.0627929810411588,-0.02284166401402187,0.034818600301483975,-0.012372121380598955,-0.09738567979530373,0.030354058295703364,0.008814015032508194,-0.006751107332196622,-0.047077256192041186
DLL3,0.17256975574283834,-0.05088718458823716,-0.023175405396856766,0.06796310578466241,-0.08281196989239514,-0.01524752312280135,0.012355303138951798,-0.04549521684001576,0.10932011347030184
FGF5,,,,,,,,0.06611139831187891,-0.02881335440879094
LIN7C,-0.005403731744587018,0.00965197750456772,0.01281832727605528,0.045269973972111445,-0.037922676483013125,0.029937436490906046,0.035745035301222985,-0.024506000283572332,0.020721295296067775
GDF7,-0.02006390934471228,-0.01753924590653259,0.11364652226330385,,,-0.017573729536355106,-0.012813581238923207,-0.03354441412531391,-0.02605754464284341
PSPN,0.06717309238003964,0.019948312322186336,0.0040564406511398084,-0.025695442283998164,0.026156616334360495,-0.04863757410377004,-0.010680269381403321,0.04311532894093942,0.020614798374775176
ANGPT1,0.05749269346420652,0.04973171578601717,-0.01576656819232907,-0.017580197979209178,-0.014147719579902586,-0.038490750755842115,0.051097253976884645,0.06652050183095759,0.07071472117122894
PNOC,0.18507218661572328,0.005189451229495857,0.010833055792256912,-0.02194909892521551,,,-0.01362601865247844,-0.007043201564576989,0.002153793998949652
L1CAM,0.12173521715035891,-0.07286277446247806,-0.0503954996684087,-0.040478132747761,0.07787231968588533,-0.010405529744339732,-0.03781561896498097,-0.0018882418911669895,-0.03846896707881287
APOA1,0.05846526603606643,0.029035651257071252,-0.02243408575878488,-0.012653055315404012,-0.009671553256654275,0.053262641265143774,0.02770396902476324,0.06667177080294008,-0.05462384867433151
PSEN1,0.06533604625881245,0.031308822491382865,-0.02067029719583041,0.09451926502057707,-0.046050665827802,-0.08099881195182751,0.041016681866590306,-0.023223899573636582,0.03330697077904519
CALM2,0.11979521150147258,-0.032595387983311984,-0.04223357948639169,-0.046856861674473435,-0.007365300915487663,-0.09743455477655445,0.004896795336196352,-0.053569717805952634,0.03893110029750024
CLEC2B,-0.07725514895047281,0.05522851943062946,0.03216677165848086,-0.03271706871250974,0.016120832552406025,-0.022110345922675283,-0.03688841126617734,0.0798416101946065,-0.057063070780551374
NTNG1,0.15752703628552875,-0.021993134401894116,0.010339290883466284,0.0071189647729488536,-0.033070058340448495,-0.028088938981303126,-0.020636260958405976,0.026877166919864658,0.02725889978243107
LRIG1,0.0037907674536441427,-0.011647806313016155,-0.020802304017244935,0.010045624658708658,-0.08752707090393645,0.09891858142061169,0.10108130877211896,-0.029773159280499967,0.04709642514398805
CPAMD8,,-0.01958924996416954,-0.017039059802551597,-0.02048840457066905,-0.020097542361317833,-0.02522272284044602,0.09683542757874668,-0.007615478581409605,-0.018476752155313598
GHRL,,0.01301790698486029,-0.019992328359166193,-0.014157521035710397,-0.05198239449526007,0.14093373322536848,,-0.009592127318251237,-0.016287449276328848
NPY,0.00407474411301753,0.018534686278592335,-0.016536511226037717,-0.030219366721728542,,-0.03258960975924059,0.05532820572069236,0.02741033227341486,0.050797160483945586
MMP2,0.11021475279344377,0.038066490854246945,0.015807203794881538,0.11051153154897814,0.04439247312607705,-0.06034534499518393,-0.0022838467790927885,0.11134375177631332,0.0020478663500249476
LHB,,,0.004400780846108962,,,,,,
PPY,,0.0012376019748847162,0.07649410936102198,,,,0.04981673719834045,-0.0374880539624644,0.06616853675954724
ALKAL2,-0.026225181748104166,0.13233035189455444,-0.014624136100481099,0.07483623713720283,,-0.013796924147683532,0.01595902085230292,0.03320042119120086,0.04690737267330012
CSF1,-0.06421157595239334,0.07887725408262905,0.04965124551981481,0.014374080935563536,-0.07234759297235106,0.008765266538943535,0.0072900688605685915,-0.020219397814852616,-0.04778247582521527
SEMA4C,-0.020929789468874943,0.03480803640539446,-0.019506784351917387,0.057051315928106854,0.05250250100225876,0.02781054341020726,-0.005962609099684931,0.13130167272552387,0.04235524654822317
BMP8A,,,,,,,,0.07765704625440396,
ICAM2,0.10220380823450581,0.04512837923821717,0.019954413646559407,-0.026963271647657876,0.055336494703955345,-0.0006522855868229394,0.004851455561278728,0.08321200269670617,-0.01653498678875877
SYTL3,0.011546545379089763,0.07258241617294907,-0.018201041758642886,0.036554222680462274,0.0011065988561108908,-0.013863042858641246,0.0894295975693768,0.05982189600462017,-0.016071588059452538
IL1A,0.008487668970698827,0.0698982852189276,0.031481405151407175,0.010455768080695477,-0.042245076403019145,0.013649276412249296,-0.03376084637318791,-0.05507328394755503,0.007206069519472028
HLA-G,-0.013413168750829875,-0.008488579075979033,-0.01567363107813272,,-0.03735498470446789,,0.055443351532731965,,
PGF,-0.05443820931588235,0.034409529927392615,-0.00295737349879842,-0.030934807335689315,0.09876000852654855,0.027769889736079845,0.008243460129142633,0.11048160738888985,-0.007379456842185124
LGALS8,0.023888047400624127,0.04204941358950199,-0.03692352676130288,-0.02136742888870063,-0.0007160542160670745,-0.04097533946102324,0.010721176620788427,0.018675096415543293,-0.043493192950736746
DKK3,0.10601026852900189,-0.0507821761861069,-0.03844663906198065,-0.06100532333843465,0.019601238269663538,0.0072951924595521505,0.051333705659578226,0.10481500923806529,0.007207744579868805
COL16A1,0.07338538855507305,0.032005883980982565,-0.002023314642801968,0.1114464932499498,-0.050209344068900354,0.10464302246377889,0.06492060843211227,0.07897248454096342,-0.012586776078519941
TPH1,0.148577480385878,0.11826875450363493,0.034998068833049276,-0.013349798347578344,-0.03580116320841096,,0.07691567308815196,0.040546487886470854,-0.03846890004597765
TNC,-0.030695201872084403,0.049292164515437956,0.028260537048070626,0.015014873206273423,0.0897417155422353,0.12515910063051405,-0.01918643926059542,-0.0023060189382609728,0.016781161318997387
TNFSF9,0.10295815778991053,-0.03082094945675338,0.029965310388717786,-0.02264954378376472,0.015928908579960006,-0.014998648140201118,-0.03219044444254425,-0.03340314906273054,0.049868171563800724
C4A,,,-0.0004950798550292132,-0.011734979878439368,,,,-0.02842360431791485,
CNTN2,0.0018734199334847611,-0.04435714749935696,0.06081616569125951,0.024422577196282786,-0.016323055432846987,-0.1416696546858256,0.03297469450227158,-0.05441486253936154,-0.047483528757765896
F7,,0.06289071312485237,,,,,,,-0.022838309799324302
LUM,-0.03503741874437116,0.07388978215222475,-0.02909157150622345,-0.037701576389819975,-0.053210437843777166,0.09810405960986862,-0.017409882464379814,0.06384122645980715,-0.0003521441183871704
BTC,,-0.015340643896558143,-0.00972780339407791,,-0.009541129995332487,,-0.021835624876566657,-0.01645194023903969,0.10189233951885049
APOC1,0.013371590511196782,-0.0076676818022561235,-0.015967654899197232,-0.05760217159334977,-0.03561360432806863,-0.008160605121742522,0.010626402181811422,-0.06695544052910923,-0.03157026883213542
PKM,-0.04884301567957118,0.05329712132392999,-0.011197192787380458,0.053245072807955665,0.12587518747077184,0.06981319847862819,-0.029507531544663654,-0.02091916362488768,-0.009234366918692246
TNF,0.17354662917286007,-0.003573985852928239,0.01693811480647833,0.02038943460739081,-0.0279355190073407,-0.040299124616692265,-0.01494733640840303,0.06152237793371742,-0.01777486714098451
GNAS,0.09339538725659509,-0.06354677031975571,-0.0661586724813154,0.07924305023669666,-0.10397290820295405,-0.04653795428259907,-0.018958253521397756,0.004662901096549491,0.0033860274318222175
BMP8B,-0.025623513945366536,0.005839068381714292,-0.02272272773677914,0.021663339261537726,-0.11732342504737803,0.03968801311960063,0.03074991177302662,0.12433300891671058,-0.042564127978485744
LIPH,0.14272585807089713,-0.017332499491305893,0.0037123815481596594,,,,0.08118164114462904,-0.03989045191643277,-0.02834329968708147
CCL28,0.03789929763238574,0.07110564681683881,,0.1141437132295118,,,,-0.016389517613227447,-0.006927382291336199
PTPN11,0.021468483842206926,-0.0705715917847501,-0.027259184292511996,0.015752171144510427,0.09876627245271626,-0.05865306576932271,-0.07635750834389511,-0.020378078253256545,0.02163678968794461
ADAM12,0.030423820735993964,0.030950807024887467,-0.00826993041432934,0.03697594820964491,0.010547733272551015,0.054675616770508494,0.02433753117472303,0.06050161388373307,0.03524103658797367
EPO,-0.055360089098477665,0.005951607529660775,0.003714157672046399,0.011608409841702473,0.22770572893018312,0.055232379206922054,-0.01730786686443728,-0.017428889882919813,
EDN3,0.03294625136580567,0.0781112813214143,-0.028286638459098613,-0.013487550379701691,,-0.025203800006607203,-0.004340965869726574,0.021831456483880317,-0.028343291710733916
CCL22,,,,,,,-0.01582777923708563,0.03497553469687012,
CCL2,-0.07795560282228244,0.07870577113721089,-0.040887835346485046,0.02634959850584835,-0.0343262385463767,0.06671126041853329,-0.020257278075821675,-0.03244128989515759,0.011334022364003294
DSCAM,0.10784782122730817,-0.013243189407901226,-0.01513466663526181,0.08245246057463274,0.0735572058970559,-0.03183582313811347,0.009359659806962985,-0.043251156434607065,0.07030342401991348
GPHA2,,-0.0013635573858460789,,,,,,,
ANG,-0.10110354484982688,0.056752556971083154,0.01662478262103024,-0.02087046274855969,-0.004802607333004655,0.04014968252792995,-0.008575639149152254,-0.059358047280153745,-0.029674645794263117
FBLN2,0.03438444883952173,0.0768748979544903,-0.02623489904508416,-0.039355510135014864,,-0.04538311796645983,0.07804725466166967,0.054097765948455785,0.0056379178813032865
VTN,-0.003758128366676037,-0.03276446436626296,-0.029218111061130456,0.10794861481180414,-0.020188738678070185,,-0.012170543063808248,-0.028423610218995737,-0.028813364411141813
VEGFA,-0.1002495606648575,-0.009922900364641685,0.004518290239847898,0.05798229248990402,0.15240014285007714,0.11800376106743528,-0.017096658311379964,-0.04597582421333318,-0.025105066392673018
F10,,,,,-0.03363206466182452,,-0.020786175736851008,-0.0172747073141829,-0.023401514136552046
SERPINA1,0.056662632340000484,0.058002962154602974,-0.022178566961431095,-0.018685583943708024,0.04132672185888809,0.009886885691341635,-0.04883006607458413,0.013606688139957171,-0.04286117492810861
VWF,0.12282648946654036,0.07840665382679575,0.027281926257204353,-0.047909349708309144,-0.01645967476227374,0.009600495849414524,0.07132603288892256,0.11307234273216575,-0.0021534510843521605
GDNF,,0.02350086735303767,-0.01848224266101998,-0.013349799268401814,-0.007551078846120795,-0.028088931138102315,0.009320914746589722,,
VASP,-0.031866793240484956,0.10067129077341509,-0.008430002621920438,-0.021510230375070504,0.01056955884104355,0.009456401516911768,-0.014991980873985239,0.10991189084689701,-0.026541978790950264
ADAM15,-0.0319338273427137,0.02335501168503812,0.03027364454057388,0.008484783815896391,-0.008335957932722165,0.026785062485141984,0.02542398381396532,0.009487949350190142,0.06369251220301055
WNT2,0.02525593944641031,-0.03031897456963198,,-0.012493432843006056,,,-0.017776046241936086,0.04678564298831241,0.008232691058020478
CALCB,-0.024418339560627677,,,,,,-0.02105281173413399,,0.04750160100899216
OLFM2,0.11998390912762967,-0.006556066754490039,-0.03161922253079712,0.022047276051827065,0.0389454008264117,0.08062156206567359,0.005532027711290558,0.04060077332960023,0.10282219004633103
MFAP2,0.043518585672661446,0.0778008030814209,0.0010632007291345692,-0.031247546219549054,-0.02501105348454636,0.03948279576844579,0.07184304363862427,0.134147552557791,0.03252026823969829
HLA-C,-0.02444989801029542,0.1573971497379107,0.006669450345696728,-0.02241995606911538,0.05794969921088327,0.0230339932149778,-0.04527588827377369,0.0197466691216637,-0.05462029865817264
THBS1,0.02065312418720709,0.1045271448011792,-0.004250469399280007,-0.02994581284917896,-0.055256337423325134,0.025754392036407635,0.05561973898368359,0.025845506640931097,-0.009310484053133809
HSPA4,0.03784695003034619,0.013369123526235928,0.04776534868624744,0.009861606057694814,0.01781927001239706,-0.06923910353154851,-0.04728093088488142,-0.01935094516290194,0.02211584206544315
LMAN1,-0.08291787930219108,0.016816367154017207,0.03035498903183958,-0.0013617590882805744,0.14451013632794596,0.03315339257291577,-0.07036178672620375,-0.003074087908316828,-0.004719865133760108
LYPD3,,-0.02644140501152877,-0.016659820451137702,,0.007762793266844864,0.006048509342073741,0.054708429330694995,0.06003566122902317,-0.0258878055039741
APOE,0.09437950454312884,-0.010936030126739903,-0.003086528767666713,-0.05811236836231276,0.02926662244144902,-0.027572063165861374,0.048812403553454044,-0.05248307016733865,-0.03925550436129767
SOSTDC1,0.03181664629154605,0.004396527252801035,,-0.020299542710692498,,,-0.03275087198765016,-0.029065192700638676,0.02531052485122576
ANXA1,-0.05750843129158699,0.06506218686561406,0.03241404211321068,-0.003503024868645735,-0.0895661827431008,0.08340405024907616,0.04347840336096137,-0.08569945929207055,-0.03992180003211422
WNT2B,0.07605453682938537,-0.01130483114609392,0.02083793739239299,0.08624186772732656,-0.0294007639373132,-0.046303518520346136,-0.009062695155559129,0.025100184158996185,-0.031752462490011436
AMH,-0.03712645380265665,-0.011315025031862633,0.11222516801615118,0.10629695595547005,-0.025823455892081938,0.03136305611362014,0.12557247884930123,-0.005639612546813035,-0.0009671526299493838
GDF10,0.0783115815283476,0.08436980535441775,,-0.025683256473206885,-0.03249943083336896,,-0.026655771822062115,0.050409377077160845,0.09806417734489736
EFNB3,0.04228361390580557,0.023818050017216662,0.01105256856424019,0.012073547609474745,0.006532044982210122,0.04803735629917886,0.001056791712262589,0.040788485664927286,-0.028972999298272593
LTB,-0.027690468511078207,-0.034162219214739845,-0.016244806860852383,-0.024812618256386997,0.013569403565364447,-6.197935394213912e-05,0.05868852327379133,0.10382449898681273,-0.016815159860569362
ANGPT2,0.09508002988853326,0.07529322632179214,-0.015397125398778468,-0.06890886873052829,0.026209915434308922,0.09098302650503826,0.041905665813142076,0.0962486445713016,-0.006004613078436221
NRTN,,,,,,-0.0287695300705007,,,
ADAM17,0.07476959820878526,-0.03772012742672199,0.004744430339016412,0.025720542311871857,-0.005557818569364582,0.06448006368280527,-0.026479835623226533,0.025840400120564617,0.004958145828219792
LRPAP1,0.037579051773982665,0.03188328962977638,0.0035155022000282017,0.01748821866021557,0.08018912321638864,-0.02894364545303007,0.055126928498621476,0.055038354978711415,0.016339252732492652
NID1,0.07133706139004195,0.07231416914985905,-0.01613648107359019,0.01706124433586054,-0.06313643133012962,0.07056916636942699,-0.004319358282992669,0.1169045934639662,0.006455691688962903
MST1,-0.01398455441103315,0.07581398525099234,0.06218282034717034,0.05453114096113575,0.034378353950577104,0.04094158913048142,0.09486899254866518,0.016933603458677084,-0.026224241248189447
IL13,,,,0.005539663982724848,,,,,
DCN,-0.07191946239660113,0.03692149343399648,-0.05369450559394439,-0.05860486676846192,-0.0432048869727149,-0.0236323151590057,0.0038758783892755733,0.05991164597564297,-0.027211308770525904
IGFL2,,,,,,,-0.01714921442581142,0.1093944974084043,
COL7A1,-0.06198971099204127,0.07070724252570962,-0.004159159862148276,0.026047831685588652,0.04015653504717838,0.06477719991673792,0.0643939586198222,0.03965223769870968,-0.02896089507879481
CALR,0.009228784460869317,0.07310434416303586,0.002654107192431007,-0.0001239092523420241,0.004835851464728277,-0.015064184293660708,-0.02648234154933268,0.10300366160217007,0.04972586181220446
PIGA,-0.0009851612673528805,0.006855507058567487,0.04178422779707919,0.0029972423629196954,-0.02072773817003573,0.008587867224289834,0.10302289979539742,0.06672971820285786,0.022612806842886638
CD200,0.15294913119612422,0.02653788396007694,0.013134260510158872,-0.015468685446642434,0.08709160877735951,-0.015441300420316967,0.018344062398397136,0.06598531941463419,-0.01566113369223201
GRP,,-0.03216754088517018,,-0.01348755240967863,,,-0.016167477173005734,-0.020680502226636845,0.012085212425785476
CDH1,,-0.04950826685957201,-0.042666382028593866,0.08908388738804775,0.05881849857091028,-0.058155044323280225,-0.009992422427587133,-0.011813660023377106,0.0339388582299198
LPL,0.002083072910431511,0.009768413768931462,-0.013171597096980216,0.044441247423168385,0.007491412079325362,-0.011161022112746999,0.10302431488719634,-0.010578352063106368,0.009950384691217713
SEMA5A,0.020829033287683717,0.05814199454464659,0.004736206873318685,-0.010044834828234438,-0.01103131830363445,0.0013651442275253122,0.054888043224367446,0.05644106302060504,0.08745977083203764
SEMA7A,0.014204981488398494,0.033367779536630296,0.019148914214086606,-0.02342537228606742,0.036230987879578055,-0.04673083229670317,0.021469231327578633,0.07244005716269405,0.031007088300460908
SEMA4G,0.08132636275005636,-0.041970117715875735,-0.04384657042960864,0.043717558848282795,0.06971581312490818,0.013070138735586101,0.016000603803697114,-0.006789333453531521,0.015419753597664463
SEMA3B,-0.003844532948341064,0.00382525474892622,-0.0017563397242118914,0.0882420663387871,-0.04852439608618987,-0.058317866582779314,0.09207726044822268,0.008437418155843347,0.04402590662985691
RPH3A,0.10794732124422741,-0.018082518541418936,-0.012407343799718107,0.039652431306996715,,-0.02929076260606604,0.11111293790109955,-0.020915692140207585,-0.0022309678756211176
JAG2,0.03300262159301097,0.0818164341990115,0.036590857490625815,0.03253482390345375,0.10958875957349132,-0.013225653250707927,-0.01743059878282469,0.1128736154059961,-0.0036681124830802965
CGN,0.00811489897346359,-0.020497182734018835,-0.027249063317956568,-0.012923550209152552,-0.018857519651530468,0.07145467346481243,0.022206016603364683,0.004327042327906983,0.006658638960461453
GDF15,-0.06999377513334705,0.02977025419369341,0.013220358782021158,-0.03613155745924648,-0.01901407633539788,0.06976106273122487,0.012902988173432843,0.021477261213769378,-0.0071369048366888045
SEMA4F,-0.015457545900904476,-0.004139408611332793,0.011343112200335178,-0.02375301011235186,0.07393309905433723,0.07890235179370016,0.039559111119723364,0.07314848037172633,0.012211195341794172
NXPH1,0.08512713333787636,0.0270421859691788,-0.04973540863950606,0.05793507598861929,-0.06191853986702481,-0.019454933629127313,0.08458687629099795,0.016335528004484744,0.022691015249475727
ARF1,0.03874797112424749,0.03866332737739291,-0.007940188052162884,-0.02811192062118326,-0.027965317359451253,0.028907281729929037,-0.02051204850114878,0.058448367644545404,0.002405504285986416
DSC3,,-0.014619443481586286,,,,,,0.1969296233132526,
EBI3,0.07932036655433362,0.0336997100614043,-0.00979167168218663,-0.02552670793953194,-0.010135582004363215,-0.04652743314858839,0.05278011548467109,-0.02053423735523065,-0.0037366529778568454
TIMP1,-0.013929878449051707,0.1300064185095577,-0.012437223200031971,-0.02601687356778516,-0.01981836600788981,-0.013901591532996754,-0.030168902953504873,0.10131477785511522,-0.02519737765798961
SEMA3C,0.07216490272820236,-0.020476976940617956,-0.0347534757090114,-0.032966977074788927,-0.031806994771329825,-0.05389771501806741,0.004697494980731434,0.03714353039217636,-0.035237390222270445
GNRH2,,,,,,,,-0.018886583274096456,
GAS6,-0.008326880761639986,-0.019214217418999553,0.01792637941175007,0.028021428211907028,0.1049392130271804,0.01587078538049835,0.0060229679457245045,0.026782597330436395,0.004715397839978886
MEPE,0.14664109983405388,-0.03914870784323035,-0.01791048381291463,-0.02473225584141756,,,-0.024636968191138517,-0.02408397694687552,-0.015991503021871495
SERPINE1,-0.07816397792723295,0.08588798453109676,0.04057265854096244,-0.027651289692249108,0.0263999881506705,0.0670636752566907,-0.03827595697332221,0.058359116791167565,-0.01283350284556486
RSPO2,0.13584029490205332,-0.039456950513345704,-0.018826716896926887,-0.02924418998911994,,,0.06394741867154487,0.01926762051344421,-0.027128393071912046
SHBG,-0.032572921848394866,0.055674749410225405,-0.03012480307861092,-0.010758138119093062,0.02961854964494621,-0.038226855384710115,0.04532919720399473,-0.03654067084185954,-0.03208805874432171
LGALS3BP,-0.05437873627714677,0.12203225782901508,-0.0022624418780127615,0.0171229090900981,-0.03281019024081186,-0.06518961249128305,0.0019941059750679235,0.036841502679736904,-0.0028957552485525777
LAMB1,0.017760416931430618,0.08793776023903253,0.02628113117724327,-0.04637253617890185,-0.02874440666100768,0.06666095703921278,0.011075131523931832,0.07851268228020239,0.08176384486869581
SPTBN2,0.04255452769421637,-0.0022944320375189097,0.0058114498007684375,0.014456692422783409,0.033265455626936474,-0.034684685960217336,0.014939522868040568,0.04272693544695332,0.03633836127888559
COL1A2,0.025331702127410066,0.12655893817929442,-0.0077528679921402615,-0.036117039800663095,0.03855800830833981,-0.055002808609243496,-0.024427270298843288,0.06771351125424488,-0.007603439756876381
DEFB1,,,,,,,,-0.037324752138253994,-0.02206759604596843
CEACAM16,,,,-0.019528457430606768,,,,,
WNT11,,-0.020954410344594908,-0.0017825624159574576,,,,0.02460726063558252,-0.023130325784635624,-0.019811611081326827
LGALS1,-0.03569200909924985,0.06475529506658954,-0.00216973204203982,-0.060501724015841564,0.03997109033944171,-0.013361380883358176,-0.03636161730024693,0.08524187360618092,-0.00385144244592809
BCAN,0.09280744888441245,-0.048391331715426075,-0.04110774131277162,0.1093580363755008,-0.12447800172585735,-0.03210629648159792,0.039483890800806866,-0.0063174587881127415,0.041297036636142335
ANOS1,0.05807117385279034,0.004974768317998761,-0.04046396898226098,0.056018620722559025,-0.07988214716844493,-0.03469207460020048,0.02202889465801797,-0.019620309842403108,0.040346813506669986
EDA,0.045577837566554154,-0.01534064915274414,0.10241670916527729,-0.023500667843131134,0.09188834317465977,-0.047435611136828836,0.03416766870769074,0.0590176103731159,-0.03511960279901248
FGF22,0.013729971739560934,-0.02181446304823844,,0.07265701698911003,,-0.03464945213774569,-0.016334865591933163,0.04205096289040502,-0.027545219566545646
SHANK1,,0.012923923961896368,0.10446608784226669,-0.015048826591229336,,-0.036336527647368985,-0.020786173554368716,0.07850053323748431,-0.02988651979560709
NPVF,,,,,,,-0.014765380631041792,,
RAET1G,,,,,,,,-0.02173195037164119,0.06490909867772224
TGFB1,0.024208145769122554,0.048067632374861384,0.021111520336758182,0.02132219014522739,0.04605816195758686,0.006819165021829021,0.004085857909690935,0.05716182699523305,-0.025030635657326362
MSTN,0.17378130339851458,-0.02427383812504714,0.054267894675447174,0.08951926226427905,0.04364736122764619,0.002349933420410493,-0.003552280798982252,0.05927593381493329,-0.024671772915053486
WNT4,-0.025973910380266453,-0.014119034892209366,,-0.014924514643654792,,-0.028769523927665106,-0.029295018856396748,0.03280601078388625,-0.002387862203845003
TNFSF4,-0.04588348361689704,-0.020766641798679215,-0.0024082768572997407,0.03692601785811198,-0.03987210581695044,-0.011399844128017887,-0.024334450256369818,0.06498624164496078,0.013413925994576767
NTN1,0.09867353884467579,0.06600993822849495,0.04468793452106908,-0.01830820317826913,-0.0024789320415185617,0.03680142189876339,0.01193668969036449,0.004534829498923602,0.044144492905201525
CXCL12,0.04871664258156867,0.04587349081115222,0.03333550087767398,0.05602832708362312,0.03726119469802066,0.02619559846365264,0.01949721904346926,0.09888218762624203,-0.016187949045704045
GNRH1,0.008002143698640397,-0.00585428415411617,0.04874067907962515,-0.027409010416750555,0.05812339914553359,0.04254556304197257,0.090984813521747,-0.02153115627113071,-0.025024388396194294
FGF8,,,,,,,-0.020380489511553444,,
RIMS1,0.07522951447966145,-0.01788898558104566,-0.015290889965057173,-0.039297116656354325,0.0835715098659558,-0.006122943684267194,-0.06523798100616676,-0.0375833174364773,0.003666070765455944
FGF14,0.024461068214438237,0.022646622405464355,-0.005281873281516902,-0.029949803037296635,0.06919446519738211,0.005049787972469865,0.03357453091479302,-0.010460738238695024,0.04193807136618747
IGF1,0.12150115771976243,-0.010652203555164526,-0.0028462842758871293,0.019634000596614923,0.03776846858046125,-0.05984230754475741,0.036188995583994014,-0.04276655272924381,-0.006295308684973695
TNFSF10,0.026391348589401852,0.020288357632214087,-0.006420401065045699,0.018459865082739127,0.009973051522084298,0.048491244841037465,0.09451026392725935,0.10125705222018945,-0.026232884117886553
GDF5,0.03807912084461416,0.05985261350411315,,-0.010926736561600104,,0.021274104598659062,-0.005207990284385227,0.009942516754937406,0.014270348975072322
CHAD,,,,,,,-0.011808686325087497,,
RGMA,0.03425625114130649,-0.09785045293173124,-0.013573392179369098,-0.013179187807113515,0.021709001879144964,0.06320840252293304,0.007271955948488981,-0.005419176279730827,0.0668643702238195
WNT16,0.007895678443708027,0.006635572508859908,-0.008398381122436014,,,,,-0.04083060510039219,-0.02770636203222717
CX3CL1,0.054269718885866715,0.08445174494029326,0.07521227904663297,-0.006101571308238191,-0.08350540124797627,0.0038822766078834706,0.023373701605146013,0.0856799174333323,0.011111687109199799
FGF1,0.06580886906592685,0.04140887729052289,0.050034991834810964,-0.0017861031831058953,-0.051269801794519766,-0.125838861167229,0.06022371826880233,0.005415238344251754,4.46145546233877e-06
ALOX5AP,-0.05363611166056453,0.09972288540080834,-0.004912260315365124,-0.011139390940188771,-0.050017671594168825,0.03465170867456474,0.020531127583902083,-0.0752421415096718,0.009819092052566586
IL1RN,-0.05795480909955013,0.10458127719889623,-0.006931377906089142,-0.01173497729526858,0.06544228011810538,0.11200806232298013,-0.025772946364114244,-0.022114269159955992,-0.047048713940299663
PCSK9,,,,,,,-0.015655382928419084,,
NPW,0.0898970952894438,,0.00573730603562964,-0.013070209721573585,0.00991264250918577,0.013004049772546425,0.012919970763862662,0.0032220775785010585,0.0241895920109933
CXCL9,-0.034202168017842254,-0.0372440805260812,0.013474072093710586,,-0.04501900232658414,-0.03661140060355286,,0.11874855839125666,-0.050724665606763614
ANGPTL4,-0.12238976842195673,0.03639012619614426,0.044444077229103304,-0.03214623338174846,0.20592378054064017,0.11859520369853606,-0.02176434730630923,0.0576395101469172,-0.00396504619686402
UCN2,,,-0.01462413720067257,,,,-0.027194791155728544,,
OBP2A,,,,,,,,0.06431558651629879,
COL4A3,-0.03596309685232876,-0.004286465176963669,0.0019125431337132235,-0.014799236127611514,,,-0.012388423936262575,-0.004382333913541426,0.0019903984370762554
NRG3,-0.005537166405214243,-0.027535044250673626,-0.004735555798596857,-0.0397048013990922,-0.004044645007273244,-0.011326856631586632,0.02957412798079784,0.00871408636909737,0.04904170833049726
IL23A,0.030921817812651974,-0.008077002127314792,-0.010733629870223227,0.17234789710740014,-0.05375655649552011,,0.0005199132233298735,0.02946972138694502,-0.024493816441496025
COLQ,-0.031944427919327584,0.0006879225381247752,-0.031788658665332675,0.025126166658266454,0.09688896563176888,0.009923578584384867,0.014195254661160948,0.024671852964811534,0.05093535977248811
SCGB1A1,,,,,,,0.0006258110752203708,,
TNFSF12,0.02268097739117754,0.057011734311566496,-0.04027832193996799,-0.015389259601144836,0.03438376081058764,-0.020651141238461516,0.0070326323976603175,0.039765751864264814,0.024359091717639596
DKK2,0.07997879267798871,-0.010017237399179809,0.02491643903586813,,,-0.024434653456574508,,0.0679443756367658,-0.030929393833889488
FYN,0.07009553160324933,-0.02252623571732677,0.007114763139472258,0.01951621444029135,-0.00579822882057261,0.08324793539281043,-0.010782407224589485,0.0009337693520824158,0.055788100071038974
ACE,0.012775464052293151,0.0318589365095218,-0.05560350117939322,-0.021569573668759008,-0.03665183991598028,0.02173678115692954,0.020293154756632906,0.13928564565123802,0.03755748750148673
