,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TGFB2,0.0029660081292447976,-0.005715515340233022,-0.025582907640733264,0.023041281030159535,0.18508841734374432,0.028769709470885998,-0.2135116970821485,0.00584136126313615,-0.04303718451199263,-0.01240451216244546,-0.1616872663928714,0.2509621952996471,0.0880486129714277,0.033479492594098104,0.11335411897373779,0.015115495359859963,0.08375122246177691,0.05696308878376374,0.07985678042181653,0.12548990882588362,-0.07254663302156292
COL18A1,0.024024753962915087,-0.04108135187857115,-0.06614505472831252,-0.015258543251297295,-0.0011876102332064775,-0.16202222737328442,-0.18232680259957237,-0.009369750694485817,-0.02022206127792562,-0.07320977582483673,-0.08696314291173511,0.07377520039534055,0.20837164546802503,-0.013354713804687793,-0.07420289096454206,0.014601732341663511,-0.06913465139645084,0.0561376538710985,-0.04272010376429566,0.04631429846340129,0.07268987270075163
NODAL,,-0.03431246508682927,,0.03164600810227746,0.003869878697460604,-0.007817239117240167,-0.10518035873810247,,,,0.007311399867948143,0.11457007820496794,0.19475583780449268,0.11201205857651571,0.032341676743079875,0.0888164279982461,-0.030029303905340064,,0.09074306788845161,-0.016756352544336557,
INHBB,-0.07122872673100027,0.026740081477801398,-0.026562452735084043,0.028895054309630207,0.07253544619665658,0.05809497212590261,-0.08119930125254453,-0.02223383706609339,-0.046968165616258696,-0.013685394374963269,-0.16007808607675408,0.02940370465317917,-0.04800695186280574,-0.04960040742890805,-0.04395324697001623,0.037919169429305406,-0.07833579929154008,0.07042314104733285,0.14846619272320077,0.06272944909456349,0.07868115729906032
LCN1,,-0.02421189921891248,,,,,-0.03307852710412372,,,,,0.09746127736499793,,-0.03945149646669885,-0.01678123316607691,,,,-0.025000953315352376,0.016946792272026237,
ARF4,-0.05998012849943941,-0.10351657811900747,0.043622063624179155,0.00040627468154013935,-0.025916452637182712,-0.05366911080246324,-0.019943192673715863,0.04386657456972395,-0.035036469168736394,-0.026575972838844383,-0.2561367167354692,0.20427168281193467,0.16340693625441305,0.08643386943304153,0.1148623504678124,-0.030028496735510977,-0.04616611137462681,0.05241474937223056,-0.06490304127940062,0.0452925653053766,0.0257176309099305
CXCL14,0.21441349584159536,0.019861388256186156,0.07985284801038768,0.01882322894908022,0.16984260972095214,0.18127075717007157,0.20867075269573235,-0.007516653961987791,0.009613801203832333,0.07124078138539827,0.28822387790251736,0.3707107847958198,0.06505315653835227,-0.030848781174594792,-0.03232914522930931,0.09439925090940979,-0.06367031439534032,-0.03649748704475998,0.21515915537079233,-0.031076124895643865,0.11290538132760938
LIF,-0.010185468965573916,-0.04887461422999897,0.12084791550540369,-0.04380957899376084,-0.03787945495379497,-0.07623417544849301,-0.08616764548572792,0.015279935489959274,-0.03671533860790639,-0.057016804418209284,-0.07548305609785062,0.28829143128126256,0.032916408435868696,0.003373889787960892,-0.05847088337477798,0.032189280634402816,0.02993033556501192,0.08137918899761824,-0.06050380170140798,0.08737427924246702,
IL17B,-0.035424181327498715,,-0.018609417535273235,,,,-0.07113443301850067,,,,,0.04530043307834885,0.03486371779776769,0.1179484117139433,0.04846728157958922,,0.03632527902326522,,0.060539401172278615,0.00807588443308354,
MMP1,,-0.04486148336127521,0.1053694363877939,,-0.013438532040539509,,,,,,,0.24037578074745022,0.20490621213340365,0.02145653655277102,-0.0493227245124239,,-0.02705298826702945,,0.058497525610004604,-0.05165333380695692,
MATN1,-0.027910953375553643,-0.019711331425921352,-0.011728714398123796,,,0.045275111510081865,0.0006223387428261734,-0.0027685785818666424,,,-0.03711054318156165,,,0.02272137442670898,0.008050677376158381,-0.018570617302646884,-0.028988451671282552,,0.042521384686305855,-0.026801664417362227,
ADAM28,-0.07059538873459184,-0.00601683691391709,0.022457728195330717,0.01627711944265202,0.013773175783667978,-0.022068244936278503,-0.13673045255949265,-0.014280649760240563,-0.0036599172698114756,-0.08182013314488389,-0.05265839152392902,0.23686772040464316,-0.10480517594078935,-0.031393649622714084,0.04566928580529928,0.033854183393755004,-0.0514807447830163,0.030714276943027353,0.051863433801795346,-0.0033316142475493383,-0.032737006224435386
TCN2,-0.005608709526018316,-0.003924985030091407,0.0552283385765531,-0.015741674454386474,0.07561472920723265,-0.038448723551302105,-0.12798781643105403,0.034841278748042694,0.030478054495534857,-0.11268783624405365,0.0659022685353506,-0.010532471007072679,0.1619583961121716,0.02335024713730216,0.05157359400743605,0.06705386116181512,-0.08383874432022102,0.016076512372289513,0.17475318035061724,0.08184246934628683,-0.06297791556535656
THPO,,-0.017993708619381318,,0.008871271084094391,,0.018238426612030057,-0.00953173181468578,0.04338503762809052,0.025080517803641112,-0.0018766888995295058,-0.027523988451219537,,0.009391413422972313,,,,-0.03339931938591753,,0.05058597163377494,0.0033243226210845104,
CUBN,-0.17210829558036514,0.00371301034719804,-0.010992517251858458,0.05489135197243397,0.039375471534471615,0.03765497162786129,-0.06534319281080958,-0.01848660069575408,-0.019125947761020796,-0.034918050028517285,0.0007262258182293127,0.12297926916424093,0.10964534849082878,0.05361893944354363,0.040404255872439,0.03337939731343266,-0.00549749022571075,0.04223631161751491,0.1325020523351515,-0.002855135149278276,
TIMP3,-0.13866507761632962,-0.03782550409204121,0.08344985850751155,0.07612873607408858,0.07439842218535966,-0.06479634143340875,-0.19591437153366528,0.016856011831504713,-0.043543895754222836,0.04466834645924816,0.030629377169033946,-0.10562424894475773,0.20422738645271984,-0.049987429847081336,-0.06444786035016886,0.0034441376669830976,-0.053878619227085256,-0.05692754836381163,-0.029158011684285386,0.04746562420043884,-0.002610366374144193
PIGF,0.0784698908187672,0.03794690593343757,-0.006525533043445449,0.04582807731461132,-0.021760824905078257,-0.0949369757114505,-0.25845698916091914,0.003520598074496334,0.030789213320431077,0.07849970666479257,-0.12969331065846929,0.055512390157577494,0.1749306035879326,0.04711955138123939,0.10630332504922121,0.008054809186934974,0.020688001149341967,0.011657482944485398,0.18481990038045054,0.07041264929273483,0.03651967116559474
CRH,,0.01756830939908311,,-0.03370320818764337,0.1660117784764111,0.10323063990905881,0.14620521359609903,-0.029490887839606822,0.06436677153068004,0.05510799719988941,0.08741693860668365,,,0.04545433240512543,0.06224058161884652,0.049694796621028145,-0.0066526512465871525,-0.04501691867312398,0.009167098406756462,0.05701480782516412,0.10496183099762185
BDNF,0.08338646654250625,0.03282122595476204,-0.008674403362793124,0.009290649525569832,-0.0028389915904444905,0.025517013431247283,0.4674752479626182,0.06868103840375628,0.006464556530582375,0.02206397865902466,0.003216966363674978,0.055312873060283006,-0.09167655924377249,0.01971885764258285,0.027068965536013134,0.013330474295238277,0.08941148840495065,0.15732223748121257,0.14386475658011882,0.16158938644737209,0.27499776778753077
CCL5,-0.046845752361655384,-0.004775604210239053,,-0.04729364393469916,-0.043663651601201885,-0.04782072740660277,-0.08199428684724579,-0.0007033495036095722,-0.05040906576621415,-0.05559021705521809,0.07320279636945187,0.1846740981158863,-0.026093872438347154,0.015273981611521685,-0.014151373330610884,-0.03831264765183818,-0.055717239375330005,-0.019011433713604853,0.02257158532056048,0.019337343930765815,
GAD1,0.22211558684267924,0.06996084098879167,-0.013748596671136792,0.07750066403652041,0.19965730847484853,0.24362014149915626,0.39238024281100475,-0.014501554377517222,0.21828120513578356,0.2119409735278935,0.4772579070596013,0.059826353129018565,0.10024830849086439,0.03886944526028752,0.06585546289327279,0.08901401005428636,4.3487435211320675e-05,0.15308065244787258,0.07073716609992224,-0.004053588514243165,0.2293430935836923
COL14A1,0.06315298795234048,-0.09024948454262567,-0.015745407032998034,0.03387403495768241,-0.04305684350741183,-0.013076221027828438,-0.07149060516336048,0.0058874915987958895,-0.04468131925961888,-0.032513434622506034,-0.0841406624240252,0.07155398146959414,0.1568733923203581,0.05844973745235987,-0.044570677882776015,-0.022828070493670957,0.006462584575270253,,0.0921440575119458,-0.01920527173677906,
HLA-A,-0.14831570756815055,-0.02459988686902162,-0.07457496943325674,0.012221354975990332,-0.18869327629551308,-0.19778269344289345,-0.2854353908484183,0.007580155407216833,-0.12333928431305186,-0.197879829604988,-0.37573762117746784,-0.07490069421193435,-0.13456864917018305,-0.07004983523381147,-0.15712822427652956,0.1247497160829813,-0.055815820390905574,0.026733105412862505,0.003645356668350162,0.016058454500392463,0.03789015587269185
CD5L,,-0.032953991380681676,,,,,,,,-0.06932509903925434,,,,,,,,,,,
FGF18,,-0.04368108950124458,-0.01860939675392038,-0.02677694686473993,0.1287526634419186,0.020245394068014122,,-0.03200119181550786,,,,,,-0.007382929926120976,0.043882606409908556,,0.037075367013786595,,-0.027063838169624915,0.039376029612573325,
ADM,-0.1766674099421635,-0.015993177552349892,0.07319547332881562,-0.019187431546492544,-0.06309149272463417,-0.008463512733207506,-0.08529682014232152,0.04511683317051949,-0.05653440816514841,-0.024492978933477485,-0.3037863962292884,0.2959320164306041,-0.13093107758108094,-0.07128612631460603,-0.18438927054213375,0.06544462927187893,-0.013049878954244297,-0.032982304121017714,0.00037403705419947116,0.07293784705126717,0.015735779401996747
CCL15,,-0.043732732078376996,,,,,,,-0.06396305844955262,,,0.06918237878713002,,,,,,,-0.0008137537626057274,,
GNAI2,-0.0319416412589876,-0.08668712960904323,0.046589810293298506,0.020015909949620977,-0.08092802504994827,-0.1653993771505905,-0.35325384238177465,0.01337486430424275,-0.16062680088335257,-0.15723659244050325,-0.20087751386531844,0.04191166447889205,0.03788151608541292,0.013316478535614948,-0.05399314804802272,0.034759238900394666,-0.08631761241552717,-0.023056567473993088,0.009437020256445125,-0.07917662519773724,-0.17012817425262672
HDC,,,,,,,-0.1326521016694763,,-0.022210252279696273,,,,,,,,,,0.09455358168622358,0.06876697797109294,
COL11A1,,-0.04011655415045114,-0.041523883882190124,-0.017521940279352055,-0.07451018418441968,-0.16990350225637657,0.061868217611707944,0.07658860237060472,-0.03515261379573425,0.06217499131884986,-0.021157845724064865,0.2745282356345666,0.004969975293209528,0.051884458299099434,0.008437658215711784,-0.03668107543677589,-0.059407855419836425,,0.022141215147132853,0.12215068543570591,0.12306482255337005
NUCB2,-0.09101607305417822,-0.0754543671849327,0.05847800087306509,0.017427255513853407,-0.012911983805774652,0.07193880020172849,-0.043221756948296434,-0.016918772167454656,-0.010329345074328353,0.10394865805880528,0.00025905140601710063,0.09643854336240168,0.04952573410489721,-0.008258058645409377,-0.026339931399679287,-0.04411324922808725,-0.05644470055563811,-0.05996521060752255,0.007197575721789914,-0.01957495612589299,-0.0008917224262937226
FGF16,,,,,,,,,,,,,,,,,,,,-0.05399871574080146,
CXCL1,-0.00613818001647649,0.07220046589048898,-0.018337012714474996,-0.004828802382823341,-0.0026428079486222134,,-0.009679282054032028,-0.02129397920181363,0.02670791143912127,-0.06038897951423199,-0.010353996506241313,0.07593058177885749,-0.06795620030041613,-0.06590600513881571,-0.07851395954652508,-0.02791434962635577,-0.014601867126175148,-0.05456661034698701,0.02118848439840394,0.045322235596609285,-0.055375319372753355
VCAN,-0.07182880834992231,0.05889028202621102,-0.06795339487450436,0.01436533557736847,-0.1643765934101257,-0.21607964991534542,-0.3047756012810033,-0.002543847545024279,0.022083856586935565,-0.11466078517837107,-0.33733445157524805,-0.2657070978954466,-0.006393362657891689,0.006195802754741064,0.09866607743801949,-0.010013514429106987,-0.0017496647620072548,0.026459977217537355,-0.1705347209804241,-0.042337042247778504,-0.09264291753365507
MMP7,-0.039399572544297407,0.005623583764623931,,-0.02495368511514697,,-0.011587791236959662,-0.03143917809568882,-0.02005263330322042,-0.0028612541318739694,-0.04507883918678471,-0.020171575653291446,0.35827747154548795,-0.06363883523364175,-0.014683381745764126,-0.063353007024309,,-0.021621638905010343,,-0.004373268738882443,-0.06422179904060217,
PTPN6,-0.0054662857420425415,-0.010062552867388162,-0.01765366300076464,0.021056588737062124,0.013889718158814023,-0.024669116122476256,-0.15973915091421528,-0.007892743390970191,-0.040333975677055926,-0.011424503846266571,-0.059427796900301685,0.2090899549289798,0.027480299473436602,-0.005430050904648051,0.040010006471367876,0.01236556595294763,-0.005919854321975501,-0.03523663126988598,0.08609868962198268,0.08482331716367972,0.04619918042393872
PTGS2,0.0005489021487277471,-0.009673112710038791,0.07835895535286251,0.005730429073017532,-0.026705082479366846,-0.02136574609762533,0.44204434100082124,-0.029483239109989054,-0.07675150539888548,0.11099864705239915,0.020676321541522148,0.03455976205929713,0.12069509493062211,-0.027281028290504352,-0.14059803965773288,0.0669580054634469,-0.014769527635640626,-0.046435252920651225,-0.014566544826530818,0.044421958556932865,0.1876589989631761
XCL1,,0.02184795408011031,,-0.01915963212555475,0.06899412044598476,,,0.03371202993653405,,0.012966822258097609,,,,,,,,,,0.0033565597617333212,
CD58,-0.042801931457121876,-0.010702564513504613,-0.026199857422692152,0.04189999010499054,0.032819447279193115,-0.03796281627836032,-0.22445127387751318,-0.016219989727151097,-0.05602614026107801,-0.01923370136745742,-0.17435607653233323,0.2094505343354127,-0.12499556058506449,0.08188577457297828,0.047712705204799796,0.021973353396262843,-0.012757854770690727,0.04057476224841209,0.1350789226732902,0.08495022415690485,-0.09482578751878025
TNFSF14,0.060871091150342845,0.045708847553304996,0.10607245806356452,-0.009043990498271924,-0.009893484432960321,,-0.0655081479076321,-0.005953114900597769,-0.01954124012373967,-0.02062282034215609,,0.06517305099500417,0.03913163569699556,0.0087310709364682,-0.03260398651222697,0.004218648385174863,0.032535626731856004,-0.024115120132183913,0.05293560001800624,-0.014660683140937526,-0.06013169322278213
CNTN4,0.17916960026416545,0.025179305935173934,-0.02139351830104379,0.03766837577258978,0.2288614510273748,0.16169901212549256,0.236623941552125,0.03709725701809046,0.10097164785320899,0.1805931373813616,0.2804940628590955,0.020270588196230708,,-0.02947786852709924,0.10023491859899768,-0.0233046882724842,0.03173173834768328,0.08833166137092904,0.022341661569105203,0.012773874281275997,0.29357577275636554
NTF4,,,,-0.0048895718941227165,,,,,,,,,,,,,,,,,
INSL3,,-0.0027987731763962995,,-0.02677694161259809,,,,0.026580130014160486,,,,,,0.04025675980060575,-0.03829616052588753,,0.019597309011008507,,0.023625000382268575,,
BTLA,,,,-0.04250314397112573,0.04122526210074381,,,,0.026586085336291657,,,,,,,,,,0.0004679204957054717,,
MFNG,-0.011980234988934626,-0.016208012381367216,-0.020035299123624575,0.011140757309077392,-0.02956094572765522,-0.07428234461653548,-0.16583780456773287,-0.0026304816507386145,-0.008168441042097258,0.02624912946057376,0.01580889201915061,0.08192154017074708,0.08348698962101658,-0.005381158276857359,0.08798991349722478,0.019938392738929632,0.04164614566676783,0.05552559968553809,0.06360801004807065,-0.03380638420952519,-0.08803495347376183
ICAM1,-0.017343231971193196,-0.02593204744069006,0.10516258936811261,0.005014820294232515,-0.07989232833077697,-0.08752418830496107,-0.19209870352907477,-0.0022370706599418003,-0.024810245345572985,-0.07949649620058159,-0.0837309996476689,0.3034261606101741,-0.029293507038714705,-0.03223518423680702,-0.07423250588183823,0.06464427720349226,0.007465649353482284,-0.09297811662191655,0.10123754475913946,0.04990287735697972,0.06829406449475188
PROS1,-0.056880485022398015,-0.03607842065339548,0.030757406570779824,-0.014430637113866733,-0.01146450100538418,-0.13422128636596548,-0.2184634623746501,-0.022408506844964666,0.0012276307786729932,-0.011548242629234104,-0.03604338907779842,0.37611202126736804,-0.06901330067240757,-0.021610752471668892,-0.02154359049516661,0.08898372535476064,-0.029118093043970575,0.11944803175285067,0.08682701047484123,0.04567020006610456,0.09122866583060783
CLCF1,-0.056080394112496594,-0.011377447315265906,-0.027193590621749135,0.04579221354411329,-0.04915413405880757,-0.014856027480755934,0.02883207041257798,0.024121889029696045,-0.08653416109282534,-0.019207519674205836,-0.09660669243706989,0.3329226595079951,0.11025610262629792,-0.018469982173831476,0.07802271952316807,0.052121258840197505,0.05757475152523045,0.02385983618496617,0.10942303496348955,0.062351475953149604,
PSAP,0.1584833676651353,-0.06611161971650589,-0.05898184694491798,0.034578279377138754,-0.011018252705183383,0.1456071768559454,0.13481660381796315,-0.03222411827689954,-0.043958732609900714,-0.06476471740447463,0.3533123575577127,0.24871477949206658,-0.2049954766000282,-0.018872078136172827,-0.08641200184997638,0.09310871732171441,-0.1143088057943762,0.0643503897577188,0.14558886647800515,-0.06974562137458468,-0.04136733627236749
EFEMP1,-0.10186633999137086,-0.07459746923153165,-0.05789645096213422,0.09719982566772921,-0.08878506950975268,-0.12903842346392408,-0.2730708873510937,-0.05225460195985973,-0.09407885729000409,-0.15600587307908437,-0.22714799577059874,0.3091295587806725,-0.09489377396083475,-0.028436752313398043,0.009321285314980127,0.016494753634878366,-0.0033384000431041197,-0.026396738836087157,0.10337387970438632,0.08591538414168588,-0.07229004790008059
C1QTNF1,-0.131215013154362,0.005978920059671932,0.04694516715204178,-0.009198716085288189,-0.05032352204558563,0.00034089007185690774,-0.16016313976490656,-0.0016970944672917195,0.0045667164232161975,-0.04713769584845475,-0.13805866947096276,0.11726650431693603,-0.059808095503609104,-0.0179974926202541,-0.10861091391637258,0.054135480792749956,-0.04698746494306954,-0.0032131342751742413,0.06064714579740403,0.09431534117615789,0.056008685618472207
ALB,-0.03950493212889787,0.09011757365398691,,0.0049405254598789295,0.021656775716882525,0.00798608665747209,0.012664423278122632,-0.013618310576708604,0.015019652965585018,-0.08629269038469489,-0.08028860494139467,0.06172062089669119,-0.059689924881293384,0.002737127167031545,0.00018047727858013442,-0.019908372703906642,0.0033454220338396804,0.03888477498813979,0.10998884728018249,0.05744937071032333,0.033083194428049946
CCL13,,,,,,,,,,,,,,-0.024101986226461158,,,0.11390476956792624,,,,
EFNA3,0.0887382336303465,-0.017801831456411364,0.012948135448144596,-0.03607136585140814,0.04277503179817707,0.1692759450530878,0.3414117035965816,-0.014492613670501102,0.07523553017451531,0.18563971162264462,0.04327486917131555,0.08647062152905216,0.015244209509238934,0.011978645979781356,0.13715196022219586,0.0857299808759959,0.06605296604373594,-0.008284279439403025,0.06765922940725982,-0.00859677073165365,0.18874992886085623
DRAXIN,0.016253465990606786,0.07064135368263359,-0.01642485845003696,-0.0018587502957029445,0.10055856776985063,-0.04057505597327937,-0.1805964953201702,0.05931550091402113,0.01959854314526529,-0.0518358510002874,-0.16712369916333408,0.2576122268915552,0.01282994851786127,-0.013911389103905124,-0.10919652926153357,0.07328570310429715,-0.007240261991141419,-0.025645233644149223,0.21795161782246128,0.07019723661411899,0.03998659801818834
RAET1L,,0.021832103925088244,,,,,,,0.07788636713265648,,,,,,0.025063174382674382,,-0.014545560643814546,,,,
NPTX2,0.15915363044860972,0.051421967976301164,-0.012819428582078199,0.007780863744595455,0.15627461757180558,0.20300790716392028,0.39536142200969027,-0.0741173242855947,0.11709092103744839,-0.06467280158376178,-0.1620690352882768,0.03647801946958277,-0.028731452874589173,-0.009193789424606445,0.022656080351218078,-0.020558601891441847,-0.013660428425920664,-0.024582983292277,0.02769205443565139,-0.03671006270650528,0.1022750565937238
FGF11,-0.15986919122409296,0.008418836338249103,0.017760070670350816,-0.041695310916395584,-0.030675387607887367,-0.09138633505153321,-0.169318334851559,-0.04794312299648624,-0.0454529124187367,0.010330432360616686,-0.19131062515708727,0.10451240628074389,-0.07819835655130453,-0.020727627791270825,-0.07232341706283704,0.03669792536593578,0.042380053353302895,-0.036898670310142635,0.09913177022038636,0.08738760211251863,-0.043800696581736
CD59,0.0775513491758797,-0.036040168650299804,0.017874316771450575,-0.048866639367125625,0.11724695653907966,0.09298965659525307,0.2729829612437594,0.043068354848477874,0.011908379410172774,-0.02584903736415889,0.2626153050757861,0.32741104813244754,0.03271954712919246,-0.025166166353601138,-0.009690665678325118,0.02701843375234023,-0.10926595139434363,0.009659018937995745,-0.003052405839572371,0.06955013896276098,0.06060035007970335
COL9A2,-0.026928692071007496,0.07154484623970724,-0.10894763724610507,0.06053128726189254,-0.026264308803303674,-0.08291556379366709,-0.15523980006006363,0.011217814269474595,0.001143113070994599,-0.03375547202421156,-0.14215709090614617,0.11113711922150671,0.12877172237477225,0.06709632096381286,0.1401808409970018,0.010969943241317986,0.00535225623719156,-0.04380291541899832,0.14094947408934697,0.07483967007717385,-0.06944062222687611
DLL3,0.09413609524210634,0.010948261730487479,-0.026264365192003432,-0.012483773226865844,0.022039720777104862,-0.09205731553241821,-0.05480124240003535,-0.026680924738934002,0.03009209393136724,0.05240459682975031,-0.012194996696257284,-0.12756773854673983,0.0019076643192162926,0.0777237645437803,0.18967524960647505,0.02049515282798241,0.03304585048873071,0.08970751974071338,0.13233134088685033,0.12252927594100772,0.00454087691129091
FGF5,,,,,,,0.05380307324949813,,,0.11680149306146029,,,,,,,,,0.06159007121472244,-0.00021944290157758633,
LIN7C,0.029738109578335607,-0.020095330683074304,-0.023116609585548266,-0.012941287449284357,0.00032353798023552935,0.021703298245269176,-0.0718052881040008,0.03734233463095241,-0.03355021004759221,-0.052768171823680834,0.05611817296085518,0.1113889906646385,0.03842629342251773,0.04241218405971325,0.01202832193752705,-0.06273098945273756,0.08815359225360266,-0.06896028745352302,0.05878183419581445,-0.018081846377629357,0.047237700741285055
GDF7,-0.006860656779687261,0.06725865674027534,,0.002671075019254613,,-0.0021895618950075334,-0.031907618954838755,-0.016254823055783532,0.05699446410099143,-0.026983472128014493,,,,,0.031988487491886326,-0.030343938869449274,-0.031756013306613075,,0.01597811492730592,0.017681968285791324,
PSPN,0.09203606909637137,-0.02270353090247998,0.06467636323399092,-0.035175780387430716,0.053298567763087994,0.03934502371131115,-0.009226681319346407,0.025857674840206776,-0.04377451364329757,-0.03573337112663872,0.032939041933230974,0.20979557735424978,0.013380902661417136,0.05151946947235002,0.008576006870261154,-0.032781014090904545,-0.018349046386704673,0.01795015401877574,0.14013966987159387,0.058829815625962296,0.11388553485363606
ANGPT1,-0.0030837384870303756,0.05020192674933343,-0.02186468672264224,0.03274705521309335,0.010753139738192325,0.03148914091737787,-0.16890650341582836,-0.008952179896563349,-0.040409458131803966,-0.08184437762172783,-0.02280268407923938,0.1138337891069757,-0.030931990246514163,-0.030828524676764512,0.04723483984142923,0.022881371908004638,-0.034745924926026954,0.08705435831626739,0.1524336320428592,0.029073482737503674,-0.056297592081893076
PNOC,0.18786606498159245,0.09632107205641648,0.004311913434496657,0.10814885512820219,0.18755934675624353,0.22007986399633925,0.35339044284012583,-0.0481327344857118,0.07461053545650558,0.0758283540077051,0.23546280027313063,,,,0.012890068980670983,,-0.03764805079253812,-0.04163672744939252,0.07065350813999363,-0.024828682301501533,0.2955376313622984
L1CAM,0.2573021215704359,0.01643388345690376,-0.021664062743813127,-0.03500020968994254,0.07907152578160068,0.15224986030520873,0.23954004592130076,0.018211602888528144,0.12225199410195046,0.11653681123518045,0.4877636146787623,-0.05561669254361781,-0.023581712759285212,-0.02106969114172523,-0.052784750153878394,0.025014851232370218,0.06936546317288755,0.029553921929354552,0.06484790269941043,-0.0713700959734107,0.2207152387180435
APOA1,-0.05995829758408468,0.040863851656354894,0.04372087738174754,-0.02771457539489764,0.07443379423620054,-0.018534253563606898,-0.02652829908740226,-0.0228435045740974,-0.013706747097315591,0.10157591829119371,-0.008036964790810694,0.04430715166099298,0.024100257074850435,0.0026361138279538277,0.07593424653367532,0.1337178793770356,0.0320651807845017,,0.1580965247176455,0.13839532436388277,-0.05023177630702771
PSEN1,0.01763572294092522,0.011893515066648356,-0.008673008901635824,0.019515273614641747,0.05346737468721334,-0.05731728391111019,-0.1670245815058943,-0.00856257663595798,-0.051658874510538286,-0.1114112955859784,-0.15803522743831386,0.07683956218965098,-0.00020501615828352423,0.01141628001395646,0.05792966575365046,0.0015204503942235768,-0.06468164112767667,-0.010805569050790352,0.006638280271709163,0.005196142339156171,-0.11614471722728384
CALM2,0.2343018470997865,0.014535534150115298,-0.009184811932358048,-0.021944011238871693,0.1418158388488898,0.22320124292839624,0.27968950352689675,-0.0440399607093403,0.1920172167729797,0.17795559080788603,0.4073157283887174,-0.04354395004065409,0.1858317030115477,0.08586278930337553,0.16320969513691808,-0.03945238388304578,0.051840086117597446,-0.044277538455404115,0.14731107124818862,-0.022816425330478417,0.003212326267236486
CLEC2B,-0.08881754023051457,-0.08275818281143736,0.09669391622431912,0.010312221545921409,0.002627175483424742,-0.01734044967434269,-0.13842803794165828,0.0357403770081932,-0.0035660979761203532,0.08248516951158544,-0.007916544040595087,0.15694028863590617,-0.027682619180800318,-0.0023116500976827444,-0.010906176209337327,0.0073955941548034644,-0.05043862071384026,0.09092289482491361,0.12608631779892415,0.015824192217365883,-0.04542559099686527
NTNG1,0.19068371962968403,0.031588787840177227,,-0.024354856710608965,0.021344551060039678,0.08979978109249462,0.0025804887274327695,0.005514684313222361,0.013530883665263518,0.08323347560019473,0.2653991765517625,0.14082828434835654,-0.058199438689281534,0.015664571190627547,0.13038709495353198,-0.016084917109735024,0.008429389036294086,-0.018734819426095752,0.14311084761485943,0.0591672183951334,0.07523898582064467
LRIG1,-0.074888827005609,0.03182091585114731,-0.05204156261174078,0.02502389781092566,-0.19616100337506445,-0.08385854267041616,-0.19372015922278735,0.0775965677303482,-0.05444783357851237,-0.08030045306847512,-0.20761672242297982,-0.030253733294858018,0.07705744178434625,0.050020566893433274,0.14662064270679423,0.055015194298254515,-0.05263745727599666,0.008820400141729901,0.09865952137282552,0.019191256483452816,-0.07559808154812812
CPAMD8,,0.043824201057159014,,0.08327873752066028,0.031021953112563887,0.013560952442158644,-0.03798813452906077,0.012007401235867313,0.06749962658932286,0.010291061845414864,0.07351563375965423,-0.07151186808237425,,,0.006657175243962135,0.021437704930389802,,-0.04609661765701957,0.06122589765721092,-0.010863967755116622,-0.07352876329476704
GHRL,,-0.0366439117492252,,0.003535539005489343,-0.04637699671516646,0.031852464881242014,0.06150714950035335,0.01782511806605698,-0.019531903930114284,-0.048352868571293166,0.02082627745535481,-0.028836196493864964,0.048346906379878644,,,-0.022927958843695053,-0.03435029386204146,,-0.02762325204077398,0.00598516201158044,
NPY,0.11732746897355581,0.012211708847055944,-0.01720727496984966,0.0064531191842378145,0.0662035209980676,0.0991877730055611,0.39457231175420937,-0.05304804908764684,-0.06206696973300003,0.08677374042133956,0.11707809846219382,-0.1343605263102384,0.15296673411334852,-0.06358958224362156,-0.06949015474226801,-0.03322534783630272,0.016717796864870103,0.05774745171074902,-0.019001926465263615,0.00915540044150898,-0.07206559522082413
MMP2,0.05354806019438771,0.007101005237052192,-0.07895468913186196,-0.028044862496646183,0.017013541482524385,-0.05475355859984994,-0.2511842368708434,0.027483880488166024,-0.03848978025548015,-0.08433275451632795,-0.3012016581359315,0.3712652684893284,0.012419993726380306,0.04361032553837831,0.07874887234391638,0.07083574086998203,-0.08351158776282272,0.09113491536425274,0.01673885273378707,0.17263719725563223,0.010571915425623425
LHB,,,,0.01602719483641174,,,,,,,,,,,,,,,,,
PPY,,-0.0018238848638858387,,0.011165719309238313,,,,0.027357113514952673,,,,,,0.01426711422670509,-0.03341258598315147,,-0.04531565410179976,,0.07592845072107579,0.09662942296965313,
ALKAL2,-0.03648193931654385,-0.02399046704992319,,-0.027183463996418446,,0.10916923062989968,-0.021401775497205,0.02246253880162294,-0.032333556769146975,-0.08540462802070994,-0.04701010444687137,-0.029179225072311007,-0.11536198405070609,0.009109749323259872,0.018575532914827508,0.06407634242197584,0.06541917904289381,,0.059538120993263347,0.010931768902159664,0.032699475871510494
