,UKF248,UKF260,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ADAM28,-0.06637997895276472,-0.05144486621009218,-0.08120132024600356,-0.033066840185823856,-0.046006187694777406,-0.029490740741203936,-0.007263564082292389,0.05736395412532438,0.0484927246935313,-0.09256673592379856,0.02584997263782666,0.0004906590733012418
TCN2,-0.054875645954392996,0.026315442424868284,-0.052536436391659766,-0.02865122224257716,-0.0002299043672253743,0.0899690538347169,0.01566331637365892,-0.05294476296415547,0.054676491440331966,0.02148533434021252,-0.02965516163775516,0.004098660992577122
THPO,-0.02523426819205336,,-0.02487487965343613,0.031197637668004676,-0.03671075262861969,-0.013552784804323556,,,0.00017741036668689601,,-0.03049825679785309,
CUBN,-0.004335878302428073,-0.03742541517624783,-0.05008711196509962,0.009990801662696018,0.01031246969882753,-0.039642031522234465,-0.0061974253346331115,0.04989206600161962,0.017702228872882208,0.03356202709730175,-0.008612563537263534,
TIMP3,-0.05786366448735738,0.1267238438189541,-0.034607760794885305,-0.023595212709954475,0.047370157123888056,-0.0061727224620807715,0.038769520951169985,-0.041990051892006136,-0.01122725625581107,-0.012189102277359438,-0.005055893815764946,0.05746762135700187
PIGF,0.011771865802752461,0.051692566766334956,-0.0013756311690028718,-0.03805630631572768,-0.018595193913498252,-0.024341319601600405,0.0965451753334407,0.1442085878910202,0.04415348726206907,-0.09755832903967715,-0.015842033692335597,-0.010860943484890754
CRH,-0.01728080022131358,0.14833152624922633,0.027764216882537635,0.006989908658879949,0.036487944199266355,-0.01853671888412433,0.06472357176501552,0.032132277115065104,0.02316868962101459,0.05960264072666273,-0.011271655248414203,0.1586192794186464
BDNF,-0.006682921813732665,0.004680452286505562,0.12280305966919053,-0.019000633109433448,-0.0126897844186471,-0.015263916546394935,0.042789279346805466,0.016057983808885713,0.004383681688662337,-0.05812842346991542,-0.06981679425571909,0.08543575148412079
CCL5,-0.004725832814462654,-0.02597638068756528,-0.05568887342197398,-0.043289964574433355,-0.026978014543419068,-0.018385982385181375,0.003198939851851468,-0.0171910396193651,-0.011414382355104388,0.004507606855260257,-0.039725718578569616,
GAD1,0.00323643854731535,0.16333150198216032,0.21856934620819157,0.13953707478544988,0.14196083014978897,0.1489606266919182,0.03170016225800479,0.05840757937130094,-0.020502729290252982,-0.04825740562001784,0.09662203501395318,0.14988889487767867
COL14A1,-0.003095344455740753,-0.05359749300459512,-0.04351915096061286,-0.02848856498815979,-0.05910956444303502,-0.04540160635441195,-0.015875717562931307,-0.019636675438473448,-0.010283280466995847,,-0.01163820276661533,
HLA-A,-0.06518688196430222,-0.16408286506429057,-0.18254911013768563,-0.06305808968166939,-0.17183831313464726,-0.0746958343445244,-0.15796282264723605,-0.13774554488388016,-0.10778690458355308,-0.07172262942552815,0.010951583156519708,-0.08845213220950665
CD5L,-0.017280798222056623,,,,0.07262148989822145,,,,,,,
FGF18,-0.015635998989959914,0.04620045654511412,,,,,0.0025931609170858844,0.025920611777714826,-0.03185141907655196,,-0.039919380159374136,
ADM,-0.07817762158052773,-0.18079250759317536,-0.02300721109254464,-0.037953708880125434,0.021781149278926444,-0.1316455468415363,-0.09538818817797916,-0.09242227561120205,-0.06209446121302255,-0.02819045227077399,-0.07150015696764668,-0.06631288858493982
CCL15,-0.017045959750131137,,,0.03525841066320772,,,,,,,,
GNAI2,-0.09604743841352328,-0.06149890919008785,-0.17423977464355805,-0.009743673323755144,-0.13606175469532208,-0.06253686743576364,-0.017067354334076627,0.009705470863829044,-0.06856306790414617,-0.033545298627950235,-0.06179417327866265,-0.025786480454033586
HDC,,,-0.053588539321998814,0.018241399609836263,,,,,,,0.018909177334506234,
COL11A1,-0.04495678307018432,-0.018888258174298293,0.010237660935019512,-0.02442736062871227,0.024673279666898026,-0.04083550210888919,0.04054682095949722,-0.02523011924055717,-0.03594316092444473,,0.0004113913295155196,-0.028809673344338874
NUCB2,-0.005283704868908689,-0.046744907011415,-0.0011720137409858369,-0.005084565689861014,-0.02062166191583218,-0.048512072913213494,-0.07887338471904062,-0.05606883345902377,-0.04226942192817581,0.0001661468362595013,0.06622349201442305,0.010018103490114455
FGF16,,,,,,,,,,,0.023072494191967018,
CXCL1,0.019830312801596053,0.006367264328369529,-0.015662914315670767,-0.019792010680940202,0.006000342235469225,0.07598207066294838,-0.09926704665619135,-0.062243453972244775,-0.0023516974999259034,0.07874104913147499,-0.028357461867105967,-0.03521929613378231
VCAN,-0.008767077062035377,-0.019896161615911016,-0.1475864334335886,0.023309245187197864,-0.02632996132744124,-0.08544705614317259,0.11628801157115974,0.08925743305360155,-0.06624493474268753,0.01129685035288519,-0.03970128788864719,-0.020009147112549287
MMP7,-0.059366653380505376,,0.00480657024260067,-0.03823387696432253,-0.043713728310372464,0.04284315369417607,-0.077028018176202,-0.09949048767562496,-0.10493817859354115,,0.06432515735105836,
PTPN6,-0.057474901261082345,0.0011509447364155987,-0.05412528707459729,-0.01620641859226774,-0.04739084078781258,0.006000706698052415,0.011490579454693275,0.0605932229612999,0.08200231951477359,-0.006755778376729943,-0.07110352795558589,-0.07288037942963109
PTGS2,-0.06648047774548677,-0.09729424538745796,0.12644048659931886,-0.042210323923226205,0.06311022822769108,0.01493382688525667,-0.09630418584499667,-0.123421826650018,-0.034758114588619625,0.04501216050283788,-0.0767751969379667,0.06177325834490134
XCL1,-0.0003658706584399478,-0.028338189515349027,,,0.02180080449667481,,,,,,-0.0077543806067157765,
CD58,-0.007112330177625471,-0.01614833454441267,-0.1466473832209299,-0.023325084251199932,0.030592995665280003,-0.03092234856006131,0.03718986353747206,0.0351583969421913,0.00873038125039507,-0.014959035341774101,0.053777129156941,0.10369048760436508
TNFSF14,-0.019080641176499956,-0.04176091524745403,-0.03731117134771515,-0.019331586415310038,-0.06285062969589011,,0.025968870543936606,-0.04369706555326559,-0.001341669271818839,0.07109658056551878,0.023495645207254976,0.08674448594504244
CNTN4,0.012345334858777446,0.10042713018573135,0.0954370465187582,0.046632302087564276,0.0768982159409512,0.0695112050031831,-0.0017726515262822171,0.05378259685059679,0.021152308233084657,-0.06744501997957102,0.030575381955937467,0.018020193261868253
INSL3,-0.01696375601657519,,,,,,-0.023032264860011052,0.04058899917589741,0.016986149901847655,,,
BTLA,,0.0066779678397159556,,-0.024687097041716215,,,,,,,,
MFNG,-0.06968963356235203,0.03670044768932067,-0.08432096346045023,-0.03231397698538328,-0.03512002623902956,-0.01609180744730673,0.03619624989936339,0.02492553857796552,0.019693402392555067,0.07059574583855631,-0.022270253518041967,-0.005790275036645372
ICAM1,-0.040719668070493834,-0.15426944011648944,-0.09992308548241717,-0.026576932874230783,-0.06847660350053371,-0.050093753872345555,-0.04608239456403015,-0.04120116582307754,-0.04347902422894032,0.006735791839172786,-0.031565014100357836,0.010744470148314757
PROS1,-0.027353524502671665,-0.13330573992310984,-0.12064237209646596,-0.0003009781143357894,-0.10518240518790596,0.04214997490330511,0.004704387014559074,-0.00456444976947115,-0.04698067324798681,0.015619178788723568,0.04409259544600152,0.04522221153905981
CLCF1,-0.07830169121823119,-0.09101430462455994,-0.0027361929621869114,-0.029210534705835536,-0.034969655931044216,-0.022980236423978492,0.04159664798026623,-0.009601020220651835,-0.004683309669125771,0.009157813141726642,-0.0662573198214265,
PSAP,-0.07487322252108146,-0.09092298324062247,0.08623071300957073,-0.08566932978481483,-0.07176858172469391,0.08858311645444432,-0.1015753610614682,-0.03687271429744407,-0.06234739353372626,0.009526065209857739,0.07116935578468202,-0.05464232346366472
EFEMP1,-0.061367786146244,-0.1921152275578368,-0.12882661945550522,-0.06929281824524612,-0.16163274607420927,-0.04734902733222263,-0.07683025183664215,-0.017153315626132797,-0.0667937676637299,0.021470683563887486,-0.0075523222691471084,-0.0019122115071116008
C1QTNF1,-0.09959697326205678,0.01296739335213741,-0.10338159815468471,0.028002399837670822,0.09064536521650661,-0.04516768988804967,-0.17181646083630903,-0.08130103494942545,-0.07694174964399214,0.033612478050882556,-0.040053361030219704,0.14038177007956593
ALB,0.05589431259503471,0.02807202368437899,0.010458019933351352,0.04431444348110836,-0.004350927438362862,-0.02932142638521145,0.10617878684818068,-0.029202273201729714,0.006299601653856796,0.012556780798753681,-0.05946790353545136,-0.0012650735998682454
CCL13,,,,,,,-0.02382845121237127,,0.019818431465551362,,,
EFNA3,0.015572188707915836,-0.011768611738071047,0.1550377902841916,0.04371081859867967,0.2096393828544878,-0.014274795365621531,0.01565531120689088,-0.01224546179527544,0.0014682025692238435,-0.045066749677945266,0.20300714828874147,0.040557197997657626
DRAXIN,0.07139968922481724,0.04725202051358805,-0.07694690395202076,0.01542503360200386,0.02107530573468087,-0.047266465450946954,-0.03998636758030525,-0.02633568520955062,-0.031362900085357436,-0.040214477145545026,0.005731785702758355,-0.000987543086876538
RAET1L,-0.01321493068699329,,,-0.007605282780361436,,,,0.023277465342985974,0.01675250583744455,,,
NPTX2,-0.028930771020588816,0.1296603191513566,0.13796076494473916,0.012908898111147283,-0.04683851801588021,-0.030615457812119266,-0.10582863522247078,0.024294519534441176,-0.03747215420248463,0.06228989640885958,0.07434600978720415,0.005459751476778373
FGF11,-0.003980916737692935,-0.014969164928314144,-0.05258765482172562,-0.03240867605644625,0.00567173621341348,-0.05642892221077285,-0.029443649503673362,-0.08593001494941274,-0.03500994887526166,-0.027007182407344465,-0.05147235630089154,0.05829883763423183
CD59,-0.09260637642808067,0.06814332434884077,0.04558442462830058,0.04419971923719003,-0.05298451294308712,0.1015718883197021,-0.01688036740170663,-0.03701540156496078,-0.0384840813871373,0.015160256496465378,0.05415333046581263,-0.0002726995049047711
COL9A2,0.021979499654586888,0.023549477120897354,-0.07578687668492419,-0.041791664074392665,-0.05940088626255341,0.013325228863496914,0.0875967243132115,0.06356713112231492,0.10946492281367781,0.042472173436678945,0.00770431320771839,0.023470833639423754
DLL3,0.0022737193762103034,0.05740740442177211,-0.0713878193829069,0.0767592763333195,0.0893047959473878,0.02850311870403938,0.18653840846945466,0.10075135109159185,0.08159607788432147,0.0029234719452725546,0.08222241379283293,0.0054819629197816536
FGF5,,,-0.02391764121119909,,0.0874675361053757,,,,,,-0.040519946248777146,
LIN7C,0.05026740603302392,0.0638543775560162,-0.05016083600410551,-0.06166450475791415,0.1140163333139834,-0.040158946598920386,0.024677175127650348,0.03274101766398155,-0.007814881829559354,-0.053171017671318,0.034165884078331266,0.031036876164604838
GDF7,-0.007124116684671857,,0.022798095276432534,-0.019331585664084557,0.08608790292438688,,,-0.022011301826940034,-0.03220030461618827,,-0.04563264884157289,
PSPN,0.01337440555517865,0.04241070081661936,0.014717520954742694,-0.004753396221031644,0.04796654826724702,-0.027738203408137596,0.03389898849199251,0.003021237281696728,-0.0012552403879306812,0.0428337515688788,0.02052476014360129,0.04701495487682544
ANGPT1,-0.049072298949667865,0.06848394068787945,-0.05120254841683623,0.009535843334480595,-0.005167919839256567,0.05939980626277828,0.04280292710578282,-0.008049545824447604,0.03995895745482678,0.0556190429470026,0.091738860792888,-0.00041844832385311455
PNOC,0.00904078850472273,0.20381724292959386,0.2369630358639277,0.008640713485177155,0.17250990118103027,0.025026153876724272,,-0.023406915183722836,0.014148754544536433,0.0022371871068235095,0.15502862136309628,0.04382534787775999
L1CAM,0.13227261264568896,0.015442774314385791,0.13362797837215223,0.09824253617858093,0.12431401745473707,0.13819473836460214,-0.04969414297161156,-0.050140429217029804,-0.055845333524821454,0.04935361825124864,0.06411955218966325,0.06660443005870552
APOA1,0.03772980370860267,-0.030323621285857076,0.01546066864156183,0.08939573926883494,0.018700179740552617,0.06617546213776215,-0.024119851433887347,0.04727811844344453,0.0017840140699765291,,-0.02378798917603991,-0.03194794766192523
PSEN1,0.02431303013058222,0.08354037976672439,-0.06194963277285967,-0.0048003065388552285,-0.0644116813176656,-0.08494135622453833,0.0018207774847472209,0.07219564878080244,0.0027865324838953344,-0.032228255303501985,-0.02614406383224432,-0.007805866006525318
CALM2,0.001439052607742089,0.11848071803764476,0.1916236421413835,0.09087518850754484,0.1877378947764713,0.14461738854801534,0.12665812158490766,0.10983473230442015,0.0811485748782899,0.03399954050996322,0.0683310520346401,0.02815672847043633
CLEC2B,-0.11591556311220197,-0.036744834305973154,-0.04981404405338339,-0.0012756116595043926,-0.016210535314515447,0.06395080490165486,-0.13121736049497118,-0.07000252620728849,-0.018792908967871755,-0.0055820308869008045,0.04340081323174369,-0.03916008386206687
NTNG1,-0.004105260182026169,-0.041106289633095025,-0.00760141203376831,-0.05889196167687934,0.0642935925368206,0.07497838498646305,0.005700132459511708,0.0296062758282173,-0.01955052455956052,-0.0531707307057471,0.06659831509599302,0.007520977944644891
LRIG1,-0.031322084570290114,-0.029149013856490776,-0.11430639070379857,-0.010748702302638026,-0.05291728383192854,-0.08658895607547695,0.15653082024268078,0.09002283285765145,0.05737112344023689,0.012728721634265439,0.07683470723916042,0.0013766490531531312
CPAMD8,0.02722648424522822,0.0183787828699536,-0.003934732840968506,0.0390378685202942,0.08381919479211074,-0.02503181122088817,,0.04169936066252677,,0.06050681124409657,0.015305282049762682,-0.09100526434284217
GHRL,-0.03520891632942959,0.06734142193361087,-0.009164933524741549,0.049980149219818214,0.0507882916644944,0.06230163667235253,,,0.0644499917337102,,-0.014013645622956818,
NPY,-0.028313765685417113,0.06910067429644462,0.12351510804125833,-0.04984975064981875,-0.03152455649795613,0.011933612752846778,-0.09286470976639699,-0.07194439020334926,0.04836125111128988,-0.03939940490355207,0.043740120788995245,-0.10965416538755397
MMP2,-0.008834252781489527,0.10030566395413353,-0.13051946966023675,-0.011067945380421702,0.02551369649750739,-0.07525156718504421,0.013206349466353063,0.0024808456290226766,0.015532993060060367,0.053094196502592214,-0.0021696004899086434,0.030597601561851605
PPY,-0.022282984624602965,,,,,,-0.07923302219727939,-0.03753975405525647,-0.022385969580422375,,-0.053105722792304556,
ALKAL2,-0.024782526691781874,,0.03934866633869222,0.04700030775902297,-0.052906782392182605,-0.0363866720881028,0.06770475395399238,0.04936419019813076,-0.020728953215974958,,-0.02485783019868648,0.010193553969110923
CSF1,-0.010966042148842383,-0.11422801288947163,-0.04131197121901418,0.016640648680484108,-0.03903639839004908,0.0029298234668982516,-0.049989023184088904,-0.03135534610356046,-0.06654937814088357,-0.0016620746924205165,-0.020590231767921408,-0.09482759423457919
SEMA4C,-0.015151002455160767,-0.005112301768517888,0.06301889496509244,-0.0034302016219831723,0.0009435810155962114,-0.005307786139164948,0.004488944252846258,0.033161975182444875,-0.015094225399075322,0.04799771948273361,0.09972522516807224,0.05422292927293674
ICAM2,-0.020792828941981593,0.05542668409489144,-0.00029303268669579775,-0.04283138084530318,-0.006130603041501706,0.15492501055386435,0.0027980183825501597,0.0553212496904648,5.1043761554857545e-05,-0.02061192719506393,0.019616042151586164,-0.021417356592413252
SYTL3,-0.04592254862269808,-0.04656600226947113,-0.08784350667955707,0.01496755037732653,-0.013758743381777551,-0.014607526819565753,-0.0058580285431738864,-0.038746475485501954,-0.02566518267854246,0.02090201230058716,-0.06230827917423196,
IL1A,-0.033635095235667455,-0.028086092712350047,-0.05951072540740576,0.07107502088610802,-0.06511356915323833,-0.02604841987204253,-0.05189283576048735,-0.05799472962296067,-0.036400820275688896,0.11051874270945318,-0.0020983012348376614,-0.0016625091547469418
HLA-G,-0.02033462284006937,,,,,,-0.036024381668482784,0.0018527708680123362,0.01985356931562032,,,
PGF,-0.062280533122749594,-0.007501245910894123,-0.0833134566144584,-0.03187826618687166,0.07998619655686533,-0.022875820946175653,0.05742002850244634,-0.056395869819305,-0.030736285295323983,-0.02364104071734953,-0.044956054576183256,0.0349515957009583
LGALS8,0.016347411564071875,-0.025581873769932473,-0.03128906801353758,0.011628624812946948,0.059036287290993014,-0.034931212339618,-0.03579118125150891,-0.0065040855871004374,-0.03590989442261911,0.05503324875822276,0.011978206106395693,0.0804979456409331
DKK3,0.061524889045929475,0.17488705750897324,0.1695978998742461,0.1304657814680133,0.18253102729465207,0.14873080001599662,0.07940716288361813,0.050060055282679816,0.011546989365838764,0.13842593978008877,0.10277652152967114,0.13905491823965932
COL16A1,0.06559598816236704,0.01323601771479734,-0.00997737376265804,0.02520156903108887,0.04912975700196822,-0.09495723257597492,0.0064242048256871855,-0.010284866256993062,-0.011718337887971006,-0.08597741111735006,0.024727997235725267,-0.0041662343682427536
TPH1,-0.014930777478339402,-0.035318986920762324,-0.02572060750819707,,,-0.016310183202449015,0.024942480077070676,0.04478983973638058,-0.00047714009983187077,,-0.05954620436046732,0.008824592565350037
TNC,-0.11080036325003452,-0.1258026366300429,-0.16849521904599177,-0.01989567705131009,-0.15180196406379304,-0.11024828572416677,-0.09886134648889403,-0.0783941013101703,-0.08305066840173017,-0.036728534383942586,0.0338638831648209,-0.08266213894834921
TNFSF9,-0.02655015942437273,0.07160638082157615,0.07159664122263228,-0.029447544004086886,-0.06314222369679916,0.009344647064414032,0.006307133206444911,-0.0018891217519651224,0.10709701369356926,-0.010297169095558754,0.0076545237924873725,0.009671683897140898
C4A,,,,,0.006628604498937505,0.009255377012833967,-0.01026476462121112,,-0.009822328273543382,0.07158434247824569,,
CNTN2,-0.050241012179427585,0.060040124560900875,-0.09898024195466161,-0.012352954461495627,-0.08067114986532396,0.008226268178801982,0.1777459529373053,0.044959497770578866,0.12483832130135297,-0.06574173650201642,0.1056098564840206,-0.05108678564906742
F7,-0.014566098712022624,,0.14190075700199445,,,,0.15009192455616432,,-0.020926207192804892,,0.004586019005673937,
LUM,0.01961483806410427,0.07188411241125163,-0.08297642563878153,-0.04449526062991496,-0.0317857148566933,-0.04606209037237156,-0.022380264532400274,0.019288491048476814,-0.049828354709892685,0.2792422132687767,0.009977795636807674,
BTC,0.1936873295306548,-0.025729428210812713,,0.017688328705767396,-0.06166054028631367,,-0.024181446715789243,0.027870462535341995,-0.03116085928538308,,-0.02999133646690763,
APOC1,-0.03180530219344136,0.17548100883126674,-0.1652954276465684,-0.07746890456749406,-0.14829291974376382,-0.0751195550571274,0.10999250895333557,0.10055834769448363,0.1486582801924168,-0.04802368031448824,0.010978748156917297,-0.1327748711949052
PKM,-0.01416997426124845,-0.1755059108806303,-0.03850042701177912,0.03549510233509025,0.12473858086745619,-0.08396768255903808,-0.14151215559655972,-0.16729477674494553,-0.1515842313395406,0.0599450389518815,0.05144098085618662,0.10595266103842427
TNF,0.006318635666237789,0.01818848267221273,-0.005791359958831412,-0.025774775195987108,-0.07080652450137935,-0.034057495484443034,-0.023470480695096854,0.08982072546197965,,,0.005605301137553534,-0.037170206374023344
GNAS,0.09406786414779651,0.19004756973522013,0.18513512765796425,0.008387413510882272,0.16765490014288534,-0.09443804719974391,-0.00881819531614622,-0.009631012791995694,-0.07587513627303646,0.013614856474785516,0.12632438110575572,0.011191863504498212
BMP8B,-0.00927689799143762,-0.026178549580609587,-0.006370382167222921,-0.017114185798774325,-0.1179926841798678,-0.03784456547420045,0.03491455819655511,-0.024776510497799234,-0.056622281148604264,0.003681158460173661,0.028429356088274037,0.04359989155079729
LIPH,-0.014930773802498723,,,,,,-0.023828459975895975,0.056920699322072645,-0.014121811538016015,,-0.062163941433013195,
CCL28,-0.021001990634972174,,,-0.020242468011288678,-0.005071977565662464,-0.012934683796301218,,,,,-0.00032439358932615414,
PTPN11,0.0137941582364482,-0.024059123541299805,-0.05534762793813394,-0.023413986912847122,-0.05849680660989495,-0.037796873407336104,-0.047584070342782704,0.0030225913826484483,0.017726237931467263,-0.041705709507706,0.06523159290925656,-0.03185954700793093
ADAM12,-0.0325141175104557,0.03283376929423916,-0.06752433703553248,0.009555765180521255,0.008189572840326242,0.012112093989823748,-0.06715158550124006,-0.04875031375628344,-0.005883463071261054,-0.062138403607795344,0.05521470195023759,
EPO,-0.02006210546026914,-0.037899065574461356,,,,-0.016310185597654656,0.007552891883094431,-0.016140417863746703,0.04296153899027567,,,
EDN3,-0.02600870026580125,0.07675102006714189,-0.027475011560575153,-0.010482883340866554,0.08003234461406696,0.1462031167003796,0.08332160276370564,-0.016563524533128343,0.011062235811437986,,0.048792684019268014,0.028846380949975155
CCL22,,,,,,,-0.029288680071100203,-0.012326388012322794,-0.027031860295690047,0.009025091743297525,,
CCL2,-0.08444224058934276,-0.23333727979564295,-0.02648797456424451,-0.007592653321064297,-0.14092256719445123,-0.02539092097422073,-0.10563442079316407,-0.043653453774021495,-0.05970801389008792,0.011556122135031,-0.07622900622696036,-0.10761802198839913
DSCAM,0.008763329803125042,0.026046860734738688,-0.05657058819370167,0.030465048576430568,0.056694041322452246,-0.04286257706142864,0.0814908752464721,0.002949932148155792,0.047475536211412296,-0.07196986670173502,0.01866400014183988,0.02192006216920879
GPHA2,-0.01664110607473971,,,,,,,,,,,
ANG,-0.05153305902962889,-0.08004225001898518,-0.08944127767141054,-0.027989979430539574,-0.044704148192315246,-0.05460265197479864,-0.045513912693130903,-0.03405109298736786,-0.03607971097117021,0.01756493693297547,0.008800274637588456,
FBLN2,-0.015934998866688182,0.14587525502088033,0.0699262741235354,-0.0605707210390268,0.02357970371466639,0.0018698122254247633,0.009271540223772105,0.012813681033156854,-0.0010449060404214337,0.11415021263591096,-0.04866041574529818,-0.03125739145045646
VTN,-0.02822436581971848,0.015371017955714909,0.01895456970540205,-0.01634346239010472,,-0.013552782252832211,-0.029580686221823173,-0.020906684226693756,-0.039890993909177344,,-0.04808816679245718,
VEGFA,0.01671809298105504,-0.18347669417520962,0.008127166174766063,-0.013719613868563994,0.03794090240329045,-0.13372900330438986,-0.15584379468483356,-0.12419610621627247,-0.12010992858544009,0.02203909929933468,-0.054696227089965924,-0.04271549486902807
F10,,0.037513098869346256,0.012719318329927379,-0.05181168145891471,0.019442306156387798,,,-0.012689143054594273,-0.02156232875702991,0.016000806937549038,-0.021496852934696605,
SERPINA1,-0.014929918935443312,-0.1227762243729167,-0.1076668660336538,-0.06250234576789351,-0.15365692425034277,-0.0597674342960702,-0.11321422551547908,-0.033360998162353994,-0.041757348209394335,0.051790041031571026,-0.049911013480501434,0.08947392196923568
VWF,-0.041998353462797476,0.12068683237895374,-0.10260584723339536,-0.00405668773838394,0.0042109049248562555,0.10012536672085234,0.016744459766372295,0.025434676820710652,0.04701404561154373,0.06501055734074754,0.03735579257773947,0.033981197583084065
GDNF,-0.023382673310928144,,,,,-0.016310184327469713,-0.01406845321550329,0.03293463174454359,-0.04313924382846287,,,-0.043232871131956244
VASP,-0.015142000744366257,-0.08246348957799678,-0.03352354720247716,-0.01022821216887297,-0.06794087706619115,-0.04941151882945691,-0.028093520872422548,-0.05800112803726906,-0.05704023912275107,0.10630932070209556,-0.029459412412352507,0.018744369391063675
ADAM15,-0.002652066081127345,0.008095495076119199,-0.06601804039068172,-0.0037425924462974216,0.016547176078371473,0.050972150808092066,-0.002769523310226747,-0.0660480388855746,0.047927319727180694,0.023255939764712952,-0.018857610722004484,-0.027009645151861158
WNT2,-0.0261177420746475,0.041859010569165064,0.05076750175309967,0.002000665002720432,-0.02928067244563806,0.09524040916637451,-0.03209948207194142,0.024690340769430028,-0.006798784781899435,,0.03651604545801187,
CALCB,,-0.046154127796239244,-0.0239176409512783,,0.0947379433165067,,-0.028092917967611406,-0.0361647368323635,-0.005667071594999931,,0.01971739960500631,
OLFM2,-0.03790858292917388,0.014494541959287281,0.0932053888604498,-0.05188539392589756,0.10498288814210228,0.09863291746551275,0.14676042241739606,0.054034668007186336,-0.02423462825264595,-0.006998270357415969,0.08384706504248719,-0.0012565614846396127
MFAP2,-0.03840382722165597,0.01860790765903885,-0.07892955978417117,-0.012248139230487528,0.03301750265495342,0.017975617414325556,0.004326812099082363,0.07699551680908744,0.004549918951276712,,0.04702136960942295,
HLA-C,-0.06590851960905444,-0.04419419099600441,-0.15402168042203726,-0.09642454266558134,-0.15078480524722443,-0.08106487261733472,-0.08228178806303606,-0.09461742722299855,-0.006633850277209518,0.07127299410244979,0.008909278707212169,-0.11922339282791133
THBS1,-0.06111979215738267,-0.09670765871726675,-0.03238846607459549,0.03390522348031331,-0.10072554501417688,-0.03658644730052873,0.04245835869229668,-0.014740698411875362,0.001486137025401813,0.03642152622957735,-0.027454025872993525,-0.03550229264035934
HSPA4,-0.01542519105353029,-0.057680329625070484,0.002158437671590203,0.01731775681310738,0.06926206034393391,0.015322100964287733,0.028918311871391645,0.005515952364432052,0.030224739209961632,-0.0987271426379301,0.05403512074965846,-0.06734005878950122
LMAN1,-0.049331694957031214,-0.07896342343614694,-0.13920821794343055,-0.0004536961872630029,-0.06448534732108692,-0.04136032377040854,-0.06852991233992461,-0.08591457379134648,-0.011018679626918652,-0.008339500997735356,0.0009361645893184702,0.036586105113329416
LYPD3,-0.02277747865767555,-0.028760496848034937,0.01451642848512249,0.02821283463696938,0.03384294854563621,,0.04945967483333977,0.01675921170918958,-0.024061125779533604,,-0.00013444458859313387,
APOE,-0.015125608026188125,0.048316248500965546,-0.1400636220520587,-0.008309619428285283,-0.1616630110041259,0.08374851509151593,0.13678627882719116,0.0759115459894764,0.09230151269422006,-0.1228103577667546,0.08091145409784173,-0.08808310858781769
SOSTDC1,0.0634707867701665,0.1206073333271555,0.05107919513594348,0.009252965706455688,0.1025351132501076,0.056402967072113785,0.03517206229366662,0.020495954239463363,-0.01306913424854673,,0.03447071991756293,0.004670402605382702
ANXA1,-0.03108233771572566,-0.12919505876013704,-0.16089445699105448,-0.09728914599865286,-0.09356349535871719,-0.05397626443689244,-0.0463235955705218,-0.08022608130818647,0.0156135385104228,-0.018189123376315085,-0.03879120451526367,0.024482222128600184
WNT2B,0.014134343949958111,-0.018803598530502525,0.014769350960014261,0.0620934418298666,0.1476120672838321,-0.026707850248675273,-0.004271400112374755,0.026684474134310736,0.07006169089713088,-0.053927687697510024,0.002963328161637527,-0.0061659975366465435
AMH,-0.027813622121576537,0.04362272323680926,0.04865285013242331,-0.022767964326163407,,-0.004838871644755832,-0.05951551136284611,-0.06065314489324947,-0.04652194371131854,,0.010159619510626026,
GDF10,-0.01728079901486533,0.04680695935624518,-0.0181659512875287,-0.008425213967676178,0.0586774383252457,0.05835303490675223,0.07083799135808451,-0.027931193140717875,0.0040037907405919,-0.004098504494399481,-0.008972478728978604,-0.03016597838351859
EFNB3,-0.09160949291913156,0.03940129812008231,0.07348245486905086,0.05946291276213413,0.15405582901663903,0.043037587877743276,0.0598341633689075,0.0050455076981406706,-0.028856864929625727,0.09160986153064686,0.08547992672886619,0.09302551268274853
LTB,-0.005737275992814675,0.11494068822290922,0.0023383582489885897,0.0019247365044168798,-0.012959897208245991,-0.030314941016881754,-0.015496630453440404,0.09200978681542361,-0.05948232259181365,,-0.02898196424901367,-0.03824431496007746
ANGPT2,-0.06912714173930505,0.05940929369885255,-0.11872525678664211,-0.047703697579205825,-0.04360997715208033,0.019093643596952894,-0.06093297863179509,-0.011418502442259875,-0.001154169590654598,0.13622480872888948,0.01909214703717812,0.044273636877169925
NRTN,,,,,,,,,0.04578869211684554,,,0.012892837244905513
ADAM17,-0.02244063777462834,-0.14997766357867043,-0.08386454978699248,-0.02242560606201125,-0.017822677887294955,-0.01183821912498175,-0.0652653937182642,-0.04573793861152906,-0.037944856721780024,0.011106457954596308,0.00698168529152934,-0.09935513346805633
LRPAP1,-0.038277464284004914,-0.00958903126131212,-0.00017852021746621695,0.03544090947566655,0.05488678830465375,-0.02766908913508422,0.08158322065512805,0.0004408316713502388,0.03852190214069773,0.0519477471834678,0.028465891741884967,0.028051830159340898
NID1,0.005700517562953906,0.07698074345763352,-0.1338889809552793,-0.06353339721507267,-0.0227411661519782,0.0005835349803186767,-0.07298242220088638,-0.04299776564454611,-0.03561135650807307,0.010688500798547298,0.06589073406033596,-0.02050610446064862
