,MGH258,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1
GAS6,0.047034529367462344,0.04815160482450779,-0.034778147081676036,0.04526987505365136,-0.028724794769424425,-0.10001365583153608,0.01158129998316043,-0.053049732437769295,-0.044097242026031214,-0.004532686801027379,-0.004945858525589664
MEPE,,,0.04145300573298616,-0.030057530931572946,-0.033627413413329046,-0.07729940825803296,-0.04742892569372807,,,-0.013600275196506315,-0.01715759294894436
SERPINE1,0.0745014655221707,-0.03211696887225082,-0.010802344260029755,-0.054974813818533926,0.04909565927204667,0.041955124568095005,-0.007219919673648653,0.04120612057075791,0.04514162772536253,-0.05665621315467222,-0.06895713629667583
RSPO2,-0.019520836259174265,-0.01646042017351816,-0.01882671058614255,-0.0598360567352625,-0.015204126222134219,-0.03699847187019996,-0.04345416482090996,,0.0024002058527034767,0.0006565632615058833,0.06776604641831066
SHBG,-0.021930695771371064,0.0458542484220611,-0.03012479298066679,0.11390901700962126,0.004879633518775396,0.06695566902257775,-0.020630828692902725,-0.04284892249666491,-0.001066382914072901,-0.033737352499962514,0.008582470693540501
LGALS3BP,0.06458572208271393,0.024728949586324343,0.0005184848459246166,0.08990833823860563,0.03203601117821429,0.10809132620911154,0.02899688908243103,0.0782908750037501,0.016974382453040792,-0.02355171937156171,0.06487083324991284
LAMB1,0.01727247839551535,-0.006690439851584674,0.04572454967411952,0.14257615964077694,0.04516682161385187,0.023405494123025204,-0.004494498962596973,-0.05199122841070706,0.05150741532811921,-0.009803528503708152,0.04209319100374905
SPTBN2,0.032775913899231346,0.04699650413067955,0.03437750957976921,-0.05224509938290938,-0.042375213833926034,-0.09855711503571364,-0.014800219228607593,-0.039414419864236994,0.062203583961774146,0.09623505267875417,0.0097767034901476
COL1A2,0.046647282297917425,0.0760643029599139,-0.010701324036784967,0.11894115913395001,-0.061277005651406556,0.02089223727875078,0.027023591996896013,0.02255404350924907,0.04179139617118301,-0.022368490872858998,-0.032556629403731975
DEFB1,,-0.016129178056048837,,,0.05000886701250375,,,,,,-0.029561483989779674
CEACAM16,,,,,,,0.027162526029543083,,,,
SCT,,,,,0.02161447180596685,,,,,,
WNT11,,,0.07972387955422663,-0.018605395079882056,,,,,,0.10137301871332517,-0.02340669663630306
LGALS1,0.019304153427175137,0.04433619162804592,-0.018058853314132366,0.08472244432099178,0.015711651726646472,0.09903666072441429,0.05259329949205336,-0.019472973033222624,0.03789692333619971,-0.047756946217069066,0.04387772832758487
BCAN,-0.023638375746471853,-0.05202683213699695,0.027685718732297762,0.10349996880383953,0.03714268084383898,-0.07719718596159304,0.07655239241233289,0.07050475857478078,-0.027959123905121064,0.07160563344481173,0.02747770200346737
ANOS1,0.02938540150900626,0.037364455317945564,0.07242119797272206,0.08071057563925813,0.013232886135462035,0.0407295375152713,0.035561110760969454,0.02313326103524243,0.020552232365702913,0.001722717793461608,0.039075174450489816
EDA,-0.027481258828366707,-0.023450723006604536,0.06074072532736306,0.049504303214670475,0.02184828368055055,0.028661612824053252,-0.012797495785721997,-0.040777284703801646,0.07274673245937344,0.004500318532396574,0.0021066615513910376
FGF22,,-0.02220962828391446,,-0.017054292690414138,,0.016769013385950098,0.02653744292024668,,0.016650218058858444,0.0591069047093919,-0.014602588388304966
SHANK1,0.06013737474674256,-0.018000962174059908,0.008264279173480748,-0.016226076335702572,-0.022624632739844063,-0.03849793456323837,0.13748473748680615,,,0.08548924887050545,0.04074908552904205
RAET1G,,,,,,,,,,,-0.0061878229302820475
TGFB1,-0.017402726215398984,0.03704688823943644,0.004981722665515094,0.037462832599774995,-0.013664998350565574,0.06389963255718356,0.032025688691812805,0.1549092766068029,-0.014134814262149365,-0.054764109509476994,0.033535248632397645
MSTN,0.03703812183114171,-0.05153896148440904,-0.005214595797563675,0.017127430868744138,0.023693868998679736,,0.018654634626580447,0.03872255430506436,0.0723139418513651,0.10393570560507591,0.04440373014799478
WNT4,,-0.02108760730148843,,0.00083467835621156,-0.00012426559620994895,-0.03634217503586499,-0.01685619326558717,,-0.008248039456752503,-0.00997736913994818,-0.03896087102875263
TNFSF4,0.09538044905164389,-0.014351926746161044,-0.0006246572052635566,0.03239679968046958,0.02467688158044417,-0.010079474611877033,0.013639177412435777,0.17155376904103647,0.08545438285696745,0.020697609323714963,0.0014347483864250647
NTN1,-0.06327736274441738,-0.02958002688182902,-0.04124213599025948,0.0625612614772148,-0.05153174011142974,0.08710328123902916,-0.023583831524449397,0.009842386941114062,0.1068963444100812,0.06064772014731167,0.01057739524735995
CXCL12,0.02945432544358544,0.012408912022534975,0.022042087782443744,0.03923045664504356,-0.0019177428248749195,0.03940301611767691,-0.06069650881339077,0.0578085193963025,0.053865393560326914,0.04891905222221764,0.02844845712080172
GNRH1,-0.03000146877615049,0.07824247148619089,0.002164542243190989,0.02000439196622475,0.02672286649279054,-0.026918503069430166,0.118049784493129,0.012306885929160105,-0.02733056474010376,0.024465213631119177,0.05390061038395768
FGF8,,,,,,,,,,-0.0038830684859150937,
RIMS1,-0.02494655826463608,-0.011114559356286484,0.07354185159370392,-0.06328920908400637,0.00844083306479474,-0.08924465378577628,-0.046620433397076486,-0.031228570552976016,0.029311553260284055,0.017802341299980172,0.034580300047285566
FGF14,-0.053714647947354935,-0.013699621799785127,-0.0037742631096092244,0.027302704257313792,-0.029574621580905184,0.010028547194168897,-0.014102198528393638,-0.0323562012524532,-0.015067011640042064,0.014881445384164615,0.046784727360390244
IGF1,-0.035838800486567464,0.008473586818800938,0.013759704222749629,-0.02978662078827038,0.02602697248145064,-0.005266825486773006,0.0152399059747283,0.026117318967192188,0.006633947851719544,-0.03192617268606463,0.014079576227628758
TNFSF10,0.014031504625942937,-0.0005887927291109414,0.02715457735895739,0.059990661798254095,0.027429870530222618,-0.024178852163691544,-0.01776098682267001,0.029273604341254,0.040117531494117356,-0.01085628979455928,0.014118561290495369
GDF5,-0.019520828554118703,,,0.008897706104878682,,-0.035096536524924796,-0.020954149098975573,,-0.03633339664176068,0.008127338800029851,0.010415726354843108
CHAD,,,,,,,,,-0.030387681631808803,0.012255730088391245,
RGMA,0.05989393800542336,0.005105241930207482,0.002776563002503803,0.10553508058765575,-0.06234783382660497,0.005732067863957473,0.07020469397156481,0.11006641167421131,0.030504374599921766,0.024324772031435623,0.055769404845721716
WNT16,0.0013985868759001073,-0.016374319199651433,0.021226464262708838,0.05348055786130005,-0.01605073157589188,-0.02183753507950499,,,-0.005448430165250529,-0.02119722751971004,0.03203996731595278
CX3CL1,0.008293843698498832,-0.05787018237769064,0.006926490509501668,-0.014789168221285435,0.027907404118367514,-0.058048065693850986,0.026155100238080844,0.025271065948978162,0.03360487796271965,0.008606882766979409,0.1309118444490909
FGF1,0.02749847558912491,-0.024991339899755768,0.014194570709013362,-0.01782558846515009,-0.038811523763389824,0.07785132212136553,0.009351363997332694,-0.008164494930170752,-0.039873712427058665,-0.023695442091893566,0.05521383610281405
ALOX5AP,0.006474448673049573,-0.003900770352656982,0.07826379741902076,0.14990745148030596,0.07192571287324769,0.14115639034994998,0.027362753272768717,0.008214253038985089,-0.031501892920580865,-0.046059506479376185,0.09018683389703047
IL1RN,0.08938864545885013,-0.03527620443832583,-0.021362288892935254,-0.01732196482203588,0.0498289910745218,-0.036690806411810564,-0.022504108388803512,-0.071673440719918,,-0.02576493495883664,-0.0007448749037665969
PCSK9,,,,,,,,,,-0.020575220623395098,
NPW,,,0.01919795710264499,,-0.02144333597850873,,0.08190276785595739,-0.0387166625204028,0.007381591783116581,-0.0024706023771702106,0.04381167756715456
CXCL9,0.06115678506149341,-0.025941727932150823,-0.01839978283907464,-0.02094991846839959,-0.02114876228684322,-0.024235307233085344,,-0.002682762573741139,0.03068847454337906,,0.09802646532368296
ANGPTL4,0.008625174816974208,0.029976985281627722,0.01677045613156929,-0.012054638380664274,0.022707799832721122,-0.04724658006393876,0.010528279250488359,-0.05874158484231415,0.004172016448903686,-0.03674083946963825,0.03613534555791448
UCN2,,,-0.014624132298608313,0.002744811423444398,0.02332629352529651,,,,,-0.007195726987790572,
OBP2A,,,,,,,,,,,-0.03693851434402485
COL4A3,,-0.00586218006279568,-0.02956521519237611,,0.005313960319767487,,-0.0050079867081868285,,0.05051906840574841,0.058609936976083465,-0.006120036629879792
NRG3,-0.031530799721431704,0.014932063977778662,-0.0029227210293578847,-0.059059178118247985,-0.0014708782831836123,-0.09199247239612171,-0.04774934022894684,-0.02957323960711206,0.04836783405317615,0.035150009427760164,0.03995607902366002
IL23A,,0.053228138527014426,0.03874261105570097,-0.02245503838875954,,,0.024551831362729475,-0.009260473689733796,,,-0.037121744614259426
COLQ,-0.03169691703540666,-0.04023157228087089,-0.0011953406036570532,0.012735278203708332,0.0014109032524744869,-0.011701881012441644,0.025588213264709305,-0.08506295091044395,-0.012406893731962219,0.07988723484858284,0.07838889445698986
SCGB1A1,,-0.016615999317168822,,,,,,,,-0.023805657860997975,
TNFSF12,-0.03678211439622345,-0.047561002038079864,-0.0003787250381194891,0.0539132271257796,0.01342933220744019,-0.0022342662516325927,0.002223246054881528,0.02371514278445273,-0.015023847585078983,0.06981073774564411,0.05146740073754367
DKK2,,-0.0022073444589717148,-0.014839730539846427,-0.03269003310704117,0.008672294170144012,-0.0433916263588308,,,,-0.0274013583490122,-0.0042329478584898494
FYN,-0.014340687468256879,0.04850399805839671,0.007761479759040276,0.03385813437874181,0.05558227776639813,-0.06392469120296779,0.07354446759884121,-0.014186838317963461,0.03745132386082932,0.04553905028544773,0.016100350820569292
ACE,0.04278947153397198,-0.02162571888105915,0.03195278470846728,0.07886502604300945,-0.015384099186920559,-0.019995183335364205,0.00677627929243668,0.00023392767678385743,0.046450824187046234,0.040176059361671755,0.07126936944459264
IL18,-0.008964198232976821,0.007537828113877895,-0.0165577191802094,0.08939396739817482,0.007626310866208263,0.0355228410975132,-0.008154564725210062,0.007960669830733067,-0.0009890316976410296,0.024991062165617677,0.0732513737502289
PPBP,,,,,,,,,0.051114761518451145,,
CCL27,0.09593372763241723,,0.01746585587972989,0.03041942243901971,-0.034738021423796527,-0.029671189121150673,-0.010870103194474016,0.01410917533934065,0.027045239222960923,0.04575299396199162,-0.038000574448051036
SERPING1,0.003197740671231695,0.034229505106101954,-0.00339906538951514,0.11297137033122595,0.03985971470842914,0.11057612766382838,0.032227325161625714,0.02676920001223138,0.09017266048139985,-0.05347195238745483,-0.00787131947772528
AZGP1,0.1075037120712484,0.04357574078840604,0.041999816013829516,-0.027837250262706642,0.04270195029413267,-0.016403981528566123,-0.004245065187301764,,0.07576771451272528,-0.028088689444052635,0.1313731633858778
INHA,-0.027104843554543734,-0.012019000135624283,0.03167261887071478,0.030168099021078722,0.03414803048359893,-0.013879452401979527,0.013467859135646902,0.08418709005492266,0.02886352588248186,0.059512395759194675,0.04943744497925289
SEMA3G,0.03122988148595462,-0.03313174492133974,-0.027570242491061953,0.044790872228001384,-0.007079508067334609,-0.03354980529914527,-0.021024843250681977,0.0015867928735756995,-0.006923337128712271,-0.03413537521900095,0.03813261808423293
OXT,,,,,,,,,,-0.01993475905655279,
COL6A1,-0.01692163107517269,0.002541534580492854,-0.006626751123909428,0.1212825736607744,-0.030196574698524485,-0.04326419959844027,0.06610917405863224,-0.028250946085770234,0.046936217132998274,-0.03604394837649037,0.015015316099601798
FGF17,,0.01784842780819825,-0.00648229081976846,-0.02703377281907536,-0.0012672380136744775,-0.02947085021302602,-0.02979509635422023,,,-0.018805355959810897,0.016741318118507934
TNFSF8,0.176161866795744,-0.01612917971654565,-0.0027077333329553824,-0.01732196497001589,-0.019828575198671677,,,,-0.025103470756800052,-0.021197230317528053,0.02769161461293731
FGF20,-0.02858464031041292,0.0059375138269906974,0.05714043165141685,0.05742273076255732,0.020077949088995774,-0.018234512619305223,-0.014710341427153202,0.015191592084310037,-0.016111157436895333,-0.04288871566422503,0.044800949610924685
ICAM3,0.013230322675228418,0.0012532885508844426,0.014985960598108632,0.03594654334857767,0.09459899868610812,-0.021173486339160327,0.029549862899755173,-0.06101630961113957,0.09083613292693891,0.057819471884927025,0.07161604703336617
LAMA4,0.017749201135090504,-0.03572519883781916,-0.0020589693626915932,0.1345048840099314,0.03849584589660172,0.07946674439021734,0.05384323721431194,0.0392778537264989,0.027892153948135406,-0.006287869903721149,0.0376022385708816
DLL4,-0.008569592884514685,0.04142828525111284,-0.01635163107508125,0.11339285303679297,-0.03318796504915944,-0.033811828196954635,0.04475789076992787,0.04573445406548293,0.04866185163351519,0.004504849851844679,0.09504817849653541
SEMA3A,-0.022703895363855437,-0.030365571210561028,0.017466858082870303,-0.031020122354781778,-0.0349177647880616,-0.018881249217369018,-0.014811285964388557,,0.06569855929192132,0.03770345898850786,-0.01151483555030086
RLN2,,-0.017321669134004784,0.013037988672573251,-0.022245786311708437,-0.020197879846328065,0.05827573172544226,0.06024988476286062,,0.009903330269524935,-0.007113547636769561,0.004649474297746537
C5,-0.02051247011875279,-0.033403689701434695,0.06108925533938506,0.09795514529785554,0.025305916294739984,-0.050012705291212295,-0.03896499954471744,0.026312563193334543,-0.0008480371562020143,-0.007615660617072136,0.054208809742728986
COMP,,,,,,,,,-0.030062079369505595,,0.0488730326695387
EDN2,,,,-0.023674838776912375,0.04606053523688855,,0.07769729227730185,,,,
C1QA,0.013725003071811489,-0.020729445376096153,0.0076315508071783614,0.13179974863421298,0.01658362291806721,0.11117349610457303,-0.009843729044587718,0.030962383374806376,0.05984693916334602,-0.06187725974774267,-0.02401763507266867
UTS2B,-0.018205893015279688,0.013489265834977247,-0.018826714723324024,,-0.01745889512874911,,,-0.03399161207339215,,,0.05843914200601588
COL9A3,0.003514463734899381,-0.009399921518532592,-0.011954009222836971,0.0776001895069417,-0.055729794565708146,0.01004003188719129,0.03974487189882111,-0.050608454978461455,-0.029968658674230327,0.053701657192611815,0.06880552534887366
DLK1,,,-0.031335002781209084,,0.05796393629291605,,,,,,
HGF,0.040606980988940215,-0.04877675943918753,0.01831726189814377,-0.002128687147803023,-0.04633235681632031,0.03318385150731964,-0.032879225068300044,-0.04645923479761548,-0.006758432681467469,0.02134008070262183,0.009037106077508577
P4HB,-0.029943093557049827,0.022267077392754023,-0.055528111890384785,0.14575522994358484,-0.02291514398755846,0.020049376284442047,0.006945918103194615,0.002065459252559392,0.03345073902947757,-0.05564653173255577,-0.04054775736646368
ADCYAP1,-0.020024211466153324,-0.024477677281135618,-0.021683307523030573,-0.0023961781187696045,0.02029629875883315,0.018576754286153234,0.010694695627513464,-0.014024530320519956,0.06924425887200329,0.047209864214703114,-0.020418506577073118
GREM1,-0.024067792530866272,-0.012070788924230984,0.03843151984474127,0.08044719101355163,0.025796234915024734,0.06619144351057783,0.03465758719683013,-0.04717117128916643,-0.07209218229285663,-0.00046155522120413335,-0.019143559668222086
EGF,0.0022747618737622706,0.07446171838854632,0.007679078098885782,0.053679172660837035,-0.033900985601775284,0.04540379495574133,0.10887658519807575,-0.03580120250776307,0.013452234245107452,0.06167949594979056,0.033872745099955096
VEGFB,0.039946005690076725,0.02896519552643427,-0.004722870292562333,0.03377961032788796,0.02360501908485607,0.05551626221933664,0.059014206803734745,-0.01889186162885631,0.026291245467871514,0.03389540656939547,0.010322545863577658
FARP2,0.020280276386432476,-0.022827766962110266,0.008378609903112887,0.009711048370323407,-0.04244207984096191,0.021867933136500484,0.07356902410082862,-0.05804118674567174,0.014001485988784559,0.03497664358201439,0.05309733667881846
BMP3,,,,,,0.034179402596838444,,,,,
IHH,,,,,,,,,,-0.02296727267418427,
LAMA2,-0.01172042225733994,0.07740705311576809,0.006479706587372659,0.10220120715884681,-0.07217771660771125,-0.026840473938321056,0.0601134596573445,0.059222487089710014,0.021091360030520142,0.01319547413684986,0.012077340626348292
SERPINC1,,,,,-0.018679440606873703,,,,,-0.02268133777661265,
NRG1,,0.022649434018152437,-0.006631077173681465,-0.03815233945959747,-0.0324616192213157,-0.061669642006561776,0.07489519554229153,0.002537778853915378,,-0.051523669869801614,0.012905068391789513
SPINK1,,,-0.03726632994130377,,,,0.009880182120876409,,,-0.02787992838605413,0.05214375530132996
EFEMP2,-0.03227299114380541,0.02803275208665734,0.024048806313821048,0.051400925360172406,-0.002555239382594904,0.03370982716911044,0.06914501747560556,0.01659209193156652,0.04557552024620535,-0.08066343831426483,-0.05648811633268214
SELPLG,0.03103406199149051,0.014667681303963022,0.05765117292185097,0.0006414824409940594,-0.02110139583803297,0.0828082837187274,0.04813870973623737,0.08051754470697693,-0.026560582966348216,0.015328664485037596,0.08037602652982095
GDF6,,,-0.0210906528616162,0.011983587194345583,,,,,,-0.028913327361418814,
HLA-E,0.02843206814303824,-0.008597113330114231,0.027994532627850118,0.10200526427306482,0.0538303158372418,0.053291846157721354,0.0607999593177572,0.07357484858566667,0.11106195092074497,-0.041415549791695316,-0.034052180950486906
PTN,-0.03551767157628209,0.009283775052068097,0.025249824932693947,0.12275265667515944,-0.0313049377061214,0.0748974392562732,0.02117142600099692,-0.12050759828695856,0.08061055488848737,0.047682680595969106,0.05117014713350555
CD274,0.02443143897468022,-0.0033955277435922158,-0.011874439798285166,0.049526572156863145,0.010708935747989453,-0.03212355841902252,0.04139117167851583,0.0013096618576002087,0.04839234220668468,-0.044465198392548894,-0.00012805147927401765
CD14,0.021482359375869738,0.07328336207102171,-0.010294994678671674,0.12219303500258626,0.01793550520131654,0.12951162335910174,0.010749907404685247,0.05063679440042668,0.04509468717454122,-0.08435402917046998,0.019517435302737713
SFTPD,,-0.02748605754715051,,,0.012392728749909038,,-0.02733685027332073,-0.05085040451535491,0.11288771326903549,0.025353774686081847,0.0516599301776351
SLIT1,-0.010590389248377505,-0.03003693592636708,-0.0029083060986873034,0.08847702301768484,0.03414967116081681,-0.062039657266296594,0.07202470854661476,-0.00655771585519643,-0.017075038360262466,0.07436242136252008,0.0685682275736721
CNTF,-0.023482321728354016,,-0.014839729014318665,0.010136349013309747,-0.01592269770012449,-0.042535802727034104,0.02994077839742543,,0.055196833821218476,0.042825990625440236,
BST1,-0.0008572944104408305,-0.025784365367200943,-0.006647668340180072,0.08921017259740764,0.034162939387462066,-0.03391489946336305,-0.003399410914902348,0.019047106361339012,0.03349295945332624,0.04181027422672687,0.11218608140434476
AGTRAP,-0.03877082073051276,0.03186979420533625,-0.001436813146129133,0.06567355548761816,-0.03215335458493871,0.05199738965946186,0.015384800524721956,0.07049838875450176,0.03763141771325345,-0.009713174255733712,0.05243871186180094
LAMC1,-0.022770096301821433,0.06230051333929707,-0.0008946673869777944,0.11816872360797781,-0.033205123906656565,-0.025980834683077117,0.0377681454074312,-0.006773882744468364,0.08562573658536973,-0.06128753265088344,0.03438201725776898
COL6A3,0.013609201539312379,0.04151601749919357,0.015370249362644285,0.0012466532252301027,-0.03301278083221732,0.04892059148962108,-0.03590265081174818,-0.04337825268480452,0.07681772845209923,-0.05778595687852121,0.023359425544673008
FN1,0.04781743524334332,0.01855286651415861,-0.02386756764422922,0.12050074772230704,0.03420515534583019,0.022659090359865724,0.016979737406803704,0.026945064088700267,0.06600361977040009,-0.023230865491321667,-0.015213917134074849
MIF,-0.04856043596131482,-0.06336522882570436,-0.018196493635411887,0.01463659986257643,0.024740960968703797,0.051937414366894925,-0.02835229180299441,-0.025721249087720013,-0.1045308634402398,0.09078779268936554,0.08868353640604662
JAG1,-0.03212768104807333,-0.03658904923622895,0.012299790682416923,0.11167903109366165,-0.0013670760863688188,0.005041453862667042,0.0215252908066675,-0.012225789660330359,-0.02222970228748482,0.015524971307646709,-0.020796239004691186
NID2,0.018043567891562334,0.034098906665649756,-0.056327060195895035,0.12982399004186865,-0.006752340528339185,0.07945559887080922,0.019932399913174307,0.019105755450676318,0.03123362390782623,-0.0076005761004947865,0.05237111901562672
EFNB1,0.02952479837521569,0.03190160099399374,0.01891280969691466,0.02929980624075617,-0.007384266913691752,0.06462370698606891,-0.001496931465470433,-0.020164466070826115,0.0772018846747251,-0.008661975057737385,0.07591219754462948
COL4A2,-0.013223246204999007,0.08547708443139158,-0.0017102298969379425,0.13555308187759202,-0.029797777106216936,0.06436460379881408,0.05835856450202565,0.043533723577819046,0.03574465708924299,0.029513770752271785,0.019441368320443218
SPP1,0.054753472687511164,0.07006071853585312,0.003503341309340999,0.15856462128226678,0.09547239652351856,0.09516047359359203,0.01845164442889397,-0.10527220180350726,-0.07882284707412274,-0.015247245700497776,-0.027149619980359124
PODXL2,0.06064334478852496,0.01585767596877139,0.057768821075426094,0.08017423552881203,0.02235165878009675,-0.06424849556114948,0.02491640285546014,0.07952653402739245,0.009577906561004343,0.1250730419803256,0.07178724871843424
FGF9,-0.02146869123238709,-0.02482694511667385,-0.02508002927285468,-0.040189644371823686,-0.028816670267114257,-0.05745680942251064,-0.031265781981978796,,,0.07509314949520962,-0.00773285354126719
ITIH2,-0.05378947910069569,,-0.019826450836777258,0.11755293385985667,,0.0015180637688368033,0.01403730477829009,0.07238408373302072,-0.00048739701230016033,-0.0217807929456137,0.012254741788370943
ADAM10,0.01133625182739781,-0.01904308301031716,0.009189402640399092,0.061544866339647286,-0.007937836164291187,0.08730216581683548,-0.019611221168782868,0.003798186095664491,-0.01599467600330305,-0.05551395820666773,-0.012077693750528449
CFH,0.0849413862363865,0.02750254520285447,-0.018804685606084295,0.14773760108836737,-0.0024779556457884934,0.00010241701066033526,-0.017037246727894848,0.041916494777178924,0.06588685886753244,-0.02307238070932761,0.03639702483828524
COL4A5,0.026114249732573442,0.03497181942248638,0.04595515494819511,0.03760627911598351,-0.0029271263431124074,0.017173467070185806,0.06481252854991984,0.11014233132530035,-0.038645019721693374,-0.0029797826037131422,0.040226587456772295
LTBP3,-0.008579953074378208,0.01823063610602383,-0.039774763257112364,0.09068307792572139,0.019074476188577685,-0.04141683676917285,0.03559194268729992,-0.014444343660427775,0.07699072927022757,-0.014924159298833355,-0.05020338445521699
GNB3,0.039314417579298586,0.07334679563758437,0.013469476500256686,0.03609777968205944,-0.003340249614261244,-0.04168108548964503,0.05267632859210573,-0.0013765741538119766,-0.044194066861651664,0.0678064546418495,0.04982655735678485
COL6A2,0.00011913258875047671,0.026757692945350506,-0.023037930906165082,0.04605063898692009,-0.04771483625549884,0.03521086429898662,-0.026407931731885114,0.0001812010275208753,0.02842818908586129,-0.03756841132059616,0.036583649999371345
PLG,,,,,,,0.07831895696388073,,,,
GDF9,-0.023048673457509425,0.05256917618939197,-0.023301437438278123,-0.03137459396863029,0.013772176249210946,,0.00926093128755847,-0.05006651486360942,0.013858416665824623,0.008706789799480962,0.005460877611660291
NCAM1,-0.034434926444023614,-0.04119653810232686,0.02090817508479757,-0.027148545473699163,0.018914753725853148,-0.04005154405246945,0.0059239567747438006,-0.019119155425691342,-0.07469235955955071,0.047309156366836476,0.009290096134989463
APOC2,0.029164520748272457,0.07180226816895864,0.04573921764471649,0.09229182353138217,0.03477313141568333,0.0591691520946933,0.03692661590193093,-0.03095825489337295,0.005663184262766707,0.08381783722736041,0.07129875984779262
BST2,0.033519289615246736,-0.028934444880939502,0.028442967267033145,0.13966875597533662,0.04344897433075299,0.04436542647184167,0.03011249022668691,-0.008096482906965845,0.040958497290545244,-0.0015259778964148351,0.05998593430688245
COL5A1,0.03782194257970057,-0.039347147512100666,-0.020077637796635024,0.06130894209040482,0.026474417504451207,-0.010170692477024379,0.056832161499484564,0.07246798239105467,0.016774453488112007,-0.04216581980649301,0.0035318571962693482
CALM3,0.029392251029628853,0.02705868599254174,0.0370695745101277,-0.1287887789214449,-0.020547438437276716,-0.1507970578277107,-0.03687159730102712,0.018813241535453672,0.04603317824037896,0.10118242993178395,-0.04459477087384816
THBS2,-0.04927113685183239,0.030605865508038895,-0.026179451120448397,0.01145955833564726,-0.01255056811541014,0.026129608059806658,0.06269865909553143,0.030893755154309418,0.006268159338286097,0.014148958454952202,-0.006258026261828817
SERPINE2,-0.027913218438257895,-0.010209180218549933,0.0555162692747174,0.0055625615237884915,-0.04701636030690625,-0.025701559522442904,0.04543624103448832,-0.03746523958000613,0.0005768994104894995,-0.055294038381925974,0.047662816962383656
EFNB2,-0.05667828482917726,0.0066698960987283,-0.07234762023661195,0.022462849615736438,0.019043871802559658,-0.06008446452276696,0.008988280308117037,0.08667287190369063,0.005322402193155973,0.001094689282571143,0.06653259877030067
PROK1,,-0.005296354393359802,-0.0019226499408357544,,-0.025723380637048786,,,,-0.02586566909381892,-0.021802347096208947,
MMP9,0.09041982282149603,-0.016374322328579927,-0.014808442308188959,0.10402735509462788,-0.006041470803004549,-0.03707249395281624,-0.025875987164223645,0.10389406495194708,-0.0035574449583891388,-0.021956020313262336,0.0038278147323536223
NPPA,-0.05177586384466901,0.06044213214201767,0.02586275904124514,0.019336321090815036,0.031379883971230656,-0.02458543354054291,0.08235508988216368,-0.010788622575040298,-0.04620145336646229,0.15895270571456915,-0.014196070305861024
APOB,,-0.016616000978520794,,-0.017845842101509836,-0.032300966797432766,,,,-0.028383189733635537,,0.055938509287111464
C4B,,0.01604785275965078,0.010138402186884119,,0.032851495352676605,,0.05044021821454558,,0.10188220244388925,0.08905414260961106,-0.025737351144776703
NTNG2,0.020422330214674555,-0.004614698374209802,0.016034697768234022,0.008473059478958652,0.013351818064796836,-0.012934590388340937,0.013550418273569436,0.02137741331689644,0.05162999033076243,0.020134458010675534,-0.0109540738117222
LAMA1,-0.01963424004599856,-0.027352416474887502,0.059688543187896466,0.1069916115685816,-0.03851173346195443,0.007076549704093749,0.013893079998000313,0.10160104137242361,0.012178894765062974,0.02777664523767635,0.10559597166477444
UCN,-0.02785323884601405,-0.01662638608582669,-0.023914594716952293,0.02222764031415802,-0.0035791873217133736,-0.0264315884966404,0.016172382685906008,-0.05075287278171317,0.0006863344610948163,-0.0603893996402572,0.1091476304771153
ARTN,,,0.058822358257909345,0.06048864189621425,0.0053222387861866826,-0.03193843108409693,-0.025064678921608245,-0.045009596645778104,-0.020696045947688656,-0.005920041410152345,0.029737144739923504
PDGFD,-0.007522064664448628,-0.0339161801827651,0.029591659386738283,0.03411146876703119,-0.043819775584052784,0.15395228843622685,0.0432290025937263,0.1787455478140049,0.031110576451365973,0.008434872931694785,0.0751711398349601
EDN1,0.016467536789551797,0.011329213585115986,-0.032025209188535596,0.020127474180573788,-0.007452348078920879,-0.047018642924443146,0.06748932974556926,-0.01510705377448189,0.01436210166987926,-0.036791502611735694,0.01924341701743155
ARPC5,0.0434886513359134,0.0014628332161122366,-0.0457645821835822,0.0017316345196914057,0.004736485820906709,0.13938544718897738,0.005426725131191585,-0.057496820141656725,-0.03698883006176256,-0.026183339969039664,0.013627198570039191
GSTO1,0.03099450933911191,0.04711329178110608,-0.009167706569892914,-0.05662755879929748,-0.04461138564744724,0.03153815706314798,-0.04263322169936831,-0.01738905012591947,-0.046214728806861984,-0.025954549453403537,0.0010160027676497907
PROK2,,,,,,,,,,,0.028448787458914975
SYK,0.060686327713591774,-0.02064567165627252,-0.010070166611070618,0.07528728084136273,0.049337363726876214,-0.005678899841975686,-0.0009440021109894911,0.10759223014162571,0.04039977058422658,-0.021378067066326698,0.03989003134100567
CD40LG,,,,,,,,,,,0.01194916238602695
ST6GAL1,0.037765619087807754,0.03944123795104575,0.033876160109459756,0.07687395493205751,0.003553297750869955,0.06612199050967188,0.0048025728826699456,0.0037045018191203733,-0.013492821717279314,0.06814909017709482,0.07115152944225298
WNT3,0.05920714884011709,0.0061470021569327285,0.05608004069230695,-0.01732361476910355,-0.015392483013065044,-0.07165751924104087,-0.00646868058312204,-0.02918655439696211,0.0023888158613715044,0.012917148792810113,0.017636042088424137
