,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
ADAM12,-0.08664218577336184,-0.0003623789651107477,0.08480294373405108,-0.007614680746183393,-0.01797302835069949,0.089532618472075,0.04244830440945109,-0.021003726348941917,0.08864716633941595,0.06333050319062185,0.06089800541580327,-0.0012597339097283593,0.07080375388765714,-0.01922696138416249
EPO,0.05819598742685594,-0.022908952368580152,,-0.02164379637898188,0.0637857889244481,,-0.012773353411176204,-0.011466891666332319,-0.004375294989365738,0.057409891720262875,-0.017918840631113334,0.12349505584148358,,-0.021740790154474075
EDN3,0.017821307196002042,0.05196596178654119,0.0005574963501362417,-0.026943518093585115,-0.01891841852784035,0.01873830652340144,-0.019798067807611366,,-0.020752471789112728,,-0.013734440971606157,0.029843918365249106,-0.04300022552556429,-0.018263997288048124
CCL22,,,,,,,0.019010008834762938,,,,-0.020280268191279725,0.09180615972344705,-0.021706764301309776,-0.009335550263028005
CCL2,-0.011253752810417676,0.02936218352238743,-0.008519566434074581,0.0064798196065412594,0.04537896878792786,-0.029957822050200346,0.010336141228509715,-0.048293146554527225,0.0033718846330821214,-0.10410489560695284,-0.05184632340125635,0.055091448617086654,0.008450645709062099,0.04495899858231975
DSCAM,0.08898698201194839,0.034868942205681756,0.024510124026176826,0.0027695090850342217,-0.0527152450539042,0.050241170959140276,-0.010102721575880715,-0.01687037470465128,-0.008442017350741472,-0.0016220310699535106,-0.06205914396051815,0.06596673111232228,-0.02648021993121173,0.047558959113373024
GPHA2,,-0.019002507348079074,,,,,,,,,,,,
ANG,0.05086203627385488,0.029593926310619252,-0.036778818594371994,0.017723905971576002,0.06545526394931384,-0.024031346790857253,0.034373589271300485,-0.043058466834782386,-0.019961403895731502,-0.003963982334253988,-0.01804971940198265,0.016937616929121567,0.031179720585789952,0.04219288906564226
FBLN2,-0.027590824319169087,0.0029420802735057993,-0.02613776584906843,0.0312695226678687,-0.01007660308284053,-0.03986423645814795,-0.017320262584215377,-0.013062057373267178,-0.054531941171708176,,0.00848063087683101,0.02308147373767505,0.0385122741410958,-0.021753240275286235
VTN,-0.024578326002217855,0.009025230933172373,-0.022238789428841714,-0.006349345364441236,-0.0186184327471784,0.03891127771911286,-0.020985185180405274,,0.060034266616019405,-0.014747494318389334,-0.02048246108750411,-0.014565009058222899,,-0.03545559983193993
VEGFA,0.06356476413600202,-0.01420096318742562,0.000412693790016517,0.01189291802574369,0.049072915832866354,0.003310700483439192,0.0268745506779191,0.10842679755851213,0.02945576681651164,-0.048390713685574044,0.05988532362213293,0.00351472427398937,0.012532386839989227,0.06435945617471035
F10,,,,,-0.017371312820830587,0.042205282403247675,-0.014005705938995276,-0.01585995257440999,,-0.0319320924080608,,-0.02487570491355832,-0.018780439045264455,0.026833394850201888
SERPINA1,-0.04086421160180715,0.020845358959323202,0.028435121164324208,-0.06961230166563723,0.03684427554259161,-0.024014437545558775,-0.014855740754513229,0.016753390417648825,0.010167152538124615,0.020451360187882742,0.02125512448829628,-0.014329832293140029,0.01488135313071155,-0.08142539541360636
VWF,0.008743554311553525,-0.024582317807961808,0.005886577616635339,0.000140882656833122,-0.0345187411756328,0.05467844995443773,0.04853675698844337,-0.052359962685735485,0.0026973263699640185,0.017677567345614063,-0.04293591549898234,0.04610820649543938,0.044439712131827236,-0.08719074879032551
GDNF,,-0.026700714448489246,-0.03393419870829454,-0.017604659538010412,,,,0.028811374751926168,-0.0035044411967029786,-0.02468436092333218,0.0823390757198059,0.004694334170975286,,
VASP,0.013194462358710692,-0.015209153241815652,0.04843411959381388,0.009127235287011924,0.005029690901763555,0.04659227350946958,-0.031102291177665276,-0.06508512686628083,0.003659791335115403,-0.08149574229361031,0.0518167669819781,0.0003158141259266366,0.03139043679515848,0.06646806750558024
ADAM15,0.0525399418410657,-0.012193902314706986,-0.036196521307440624,-0.02917083122140825,0.0061051116707501124,-0.026902957474874895,-0.016581543844444067,-0.04345368438874841,0.009790691340175642,-0.0566066436651364,-0.0208882565340043,0.04906984836100422,-0.05206070979363834,-0.025657961060724137
WNT2,-0.022076402203586462,-0.029823894124566847,-0.013726503637606628,,-0.014960883213854583,-0.016478429329771775,,,-0.01922288372051975,,0.059835811370349275,-0.021273354292883462,,0.06960361687071617
CALCB,0.20816065824419655,,-0.03393421485006551,,0.02601637659517156,-0.01605766674323733,,,,,0.002803346856033153,-0.008805479686396611,,
OLFM2,-0.06818020646123955,-0.030651771699085773,0.02080235835434316,-0.0019442329707767972,-0.0708722584421585,-0.06857009635324737,0.022235894727332096,-0.00503301769429834,0.037473350494998676,0.05154278841023878,0.025940277015071664,-0.013166419179847936,-0.02527147761128727,-0.010962883306852963
MFAP2,0.04917825682433912,-0.007604074081910177,,-0.003962910787907197,-0.030093587665680814,0.06471337020882284,-0.01687783699304852,-0.07830583590896563,0.0130541264432922,-0.011978326022180125,-0.06045846602268328,0.018481607144978852,0.038159379032725774,0.014067794837189949
HLA-C,-0.04864750954513207,0.0031010739305314563,0.02902056117219944,0.018650943663949503,0.08921517862347726,0.03325711510352262,0.004713683687244338,-0.10853706305303103,0.012675653364852602,-0.03565699223039644,-0.053823898174742514,-0.0005664866110823016,0.046890983915904336,-0.036008127295470704
THBS1,-0.044533326975768214,0.05394604548247048,-0.01809237625174315,0.020503439582552876,-0.023919419865325798,-0.004832218235805157,-0.05471910760828521,-0.027572755977927955,0.05511316098065165,-0.006238756304699295,-0.06704976125847711,-0.027059642330556168,0.06806564831263916,0.013832962475266592
HSPA4,0.044207980081080143,-0.025967053176208447,0.019715344054236025,0.012726044556935757,0.0033903667370866713,0.011986271261346921,-0.016771366327407482,-0.055147359144927896,-0.008857595692843436,-0.045047733985535285,-0.05042312827611428,-0.06278286468909552,-0.03975975713511929,0.009954910406106337
LMAN1,0.050462704751826425,0.06170743954706462,0.016943040807934993,0.03411558244483865,0.06036587249478097,0.036189170925967094,0.02326924648330204,0.05536424267360426,-0.006066297473129045,-0.03561409403527279,-0.03848567926945056,0.0029331530844964784,-0.007380614576032605,0.13430978369650484
LYPD3,,0.027266567247783573,-0.0261377897129457,-0.015868770494244577,-0.018618434349138326,-0.024909994039188938,-0.017883722198466054,-0.048772272102021015,,-0.030993421611259432,-0.02495517946342511,0.024954519399341138,,-0.04508561533465708
APOE,-0.05511211955236546,-0.0016682906440224786,0.05750614551605446,-0.01915309322802843,-0.05944666256899685,-0.0231563103153827,0.049422039037396746,0.02020283957515646,-0.023290432957650816,0.1204594552348583,0.024572887312327728,-0.01776884814885017,0.03494265457237916,-0.07581197953613428
SOSTDC1,0.01230746888540303,-0.019307139688786043,,,-0.023243748653372448,-0.016238643961854718,0.04629582770136961,,0.015105817310541331,,0.038781319685417,0.1584032544230097,,-0.03625590955871463
ANXA1,0.014006913545873351,0.009844186523911422,0.10549397859546146,-0.007866804652354611,-0.015305072393018542,0.028650442385465096,-0.040903187493207024,-0.002758258824953927,0.03067237700948833,-0.06938296945554184,-0.03586128651158264,0.03982364494085054,-0.026409284625836527,0.002654658302636546
WNT2B,-0.042193468885012395,0.06182686851771026,-0.026137794550226093,0.0009852567748469187,0.0006536095305469263,0.007691043511414355,-0.04564506439703067,0.10037744326218336,0.026997316904252253,-0.0020469646590876834,0.025760701072455667,0.017987090988854686,-0.006050600241943746,0.02424512977198166
AMH,0.06002919854917608,-0.031760422436356586,0.0033997050907640237,-0.02205033665905404,-0.023119469692808915,0.08413943053597875,-0.018412142309921893,0.029778058043241268,0.01266746245694083,0.01553956406530972,0.02283259046131001,0.017206753066590207,-0.017487048442932026,0.05406129956214354
GDF10,-0.021544810598581075,-0.019732973805095613,,,-0.02561979291278312,-0.025874444211765244,-0.017202063489703042,,-0.030463014396296097,-0.03085670888824401,-0.011762053362523419,0.045552618479364634,-0.022070619021222867,-0.012427795931894236
EFNB3,-0.070444016024295,0.02928330826406991,-0.03779390097744718,-0.02792146870697129,-0.015399141977798915,0.05010650888689729,0.0024347885507423547,0.011335211472834048,-0.017762546711368375,0.014654644798848154,0.01244050470433466,-0.02040837247771371,-0.006078611273423033,-0.0017030315103425727
LTB,-0.02620264974112203,-0.03360438218583892,,-0.0026428101911886697,-0.026519394548118573,0.0040438086054220765,-0.0222246480139425,-0.022674917285498367,0.16605166628185247,0.07402226507281283,0.024431131543109278,0.0165350298335897,0.006391471033623735,-0.036145425372661265
ANGPT2,-0.03170776607734221,-0.023154827733730916,-0.024692541523838225,0.007512881287625415,-0.03125118161562824,0.058733830506072456,0.0029522231799797207,-0.05734361705992058,-0.013003654483448037,-0.07803683924286539,0.015613306864107052,-0.024156481208321107,0.08001514770479452,-0.023437517172416784
NRTN,,,,,,,,,,,,,0.06780922688630542,
ADAM17,0.07380031778873831,-0.014608708819434687,-0.02819040484996202,0.04764028677982911,0.0472451454836685,0.006612458929687306,-0.0027502707381145707,-0.020636440381746883,-0.02114606173898661,0.011430131419756987,0.07098009255219405,0.02923350351652648,0.020757014416047225,-0.03318246355705663
LRPAP1,-0.04516651653526999,0.025382545084033176,-0.022862677039873623,2.9244643492810703e-05,-0.043684350494885976,0.0037007720575219713,-0.002945168690090787,-0.005614749125665516,0.014877743746004325,0.022233288232779067,0.014234836703595379,0.01619798233830124,0.03204480762954082,-0.002318647384937061
NID1,-0.039093924416016626,0.016908915857613817,-0.06409008812234461,0.01743056745502436,-0.010936047030240459,0.04910707769556972,-0.004427312982400243,-0.045921227581119585,0.0023171271792612053,0.047622571412780416,0.027045018625007976,0.013715574549581265,0.06497320280771864,-0.05387198875401857
MST1,-0.03902306135500212,0.04019693821006465,0.02203652757055087,0.04409406830552821,0.006445823193166216,0.02697145999152615,0.0006159703285910685,-0.05878456050604692,0.03296815189943972,0.02356753492024901,0.005412299774580706,0.10986885526789611,0.0469989011253606,0.016694306594356473
CCL14,,,,,,,,-0.017687732184313156,,,,,,
IL13,,,,,,0.007531255137676406,,,0.004339114973130528,,,,,
DCN,-0.027887778152314767,-0.015380303126001929,-0.02457952140196802,-0.012592719252672984,0.015259401962520562,0.07152440970996365,-0.029345023378353177,0.058633412259651164,-0.014974285179097043,-0.05798814046886245,0.029660320674438363,0.017734674571207778,0.04306992984314836,-0.06211607735589802
IGFL2,,,,,,,-0.015142170715340348,,,,,-0.020523197867490454,,0.06347412658144541
COL7A1,0.010630561133333853,-0.022992505607535785,0.07103913195968672,0.0020726288300961767,0.004241706425405143,0.018959225030926036,0.050155189208124056,-0.001767927818368459,-0.003174117656127669,-0.07418328937836571,0.05240951793165769,0.03995762464913359,0.0028044456841413556,0.04015537582893014
CALR,0.06603756220756388,0.06746906037056336,0.016464076377096265,-0.023781045607210755,0.11288036393598005,0.0465599768465293,0.006768860020626731,-0.05906390657976434,0.007305598659712293,0.0280147438751883,-0.041349040974958576,-0.017015312134076085,-0.044967239530465324,-0.01895866134899644
PIGA,0.010397757559659016,0.03547747491515818,0.02523469402231476,0.02549677096570045,0.009800208796289503,0.04529572765602237,-0.0067300527801527135,-0.04851545662403597,-0.01211480507904605,0.024503387314717354,0.11773790497581989,0.048820415849843674,0.001516132317932569,-0.014210618961552023
CD200,-0.07388710050377036,0.01145257783309028,-0.026991256088809153,-0.013192090184650227,-0.03018518263396854,0.018129597583027214,-0.036990642259991276,-0.00011307107614925121,-0.013043315191838553,0.0007384530906053463,0.01835663990316056,0.012620952228531554,-0.0016325743419394198,-0.011078821311870149
GRP,,0.05935334089377077,,,,,0.04960367213790877,,0.0432520804378287,,,0.022927286386315724,-0.02415243900446451,-0.025796850070127563
CDH1,,0.02273545841921577,,-0.00019416260736717189,,0.056787274113659775,0.062330706524136165,,-0.0234397243905675,-0.02733872193868059,-0.03438649234584843,-0.018973360297146614,0.16594977087101304,-0.043743725217574046
LPL,-0.046991757922447835,-0.05734481903922548,0.008314001810597113,-0.04007170474234589,-0.029154624076461404,0.08587126353649363,0.057079871907156875,0.05260472259220512,0.006797736448787111,-0.03305438670626579,-0.019318812597889905,-0.0019077628429681399,0.09198539606475968,-0.022874470720055416
SEMA5A,-0.05967114515640995,0.029863845810787465,0.08763661378028836,-0.0036760423546517485,-0.04678046359385772,0.027084299013521208,0.02389710584183599,0.048027264022044124,-0.039859476561343664,-0.05258025725650529,-0.09943162575619187,-0.024795428584428063,0.01684664250133961,-0.06334425913405423
SEMA7A,-0.048950002396650365,0.016031783226178566,-0.0623232502746947,0.0261212144583425,-0.054113582248261474,0.031884256464759266,0.02197317776962656,-0.016264484576848176,0.00508405122323261,-0.11047232394130424,-0.029492140690192566,0.06501578889650723,-0.03806343031391387,0.0177111326814047
SEMA4G,-0.020084428624297847,0.026168454664619905,-0.030122951387669187,-0.020690991792185833,-0.042805173808041115,0.04324541155796708,0.04008459422271141,-0.033702441192715614,0.05860322565043717,-0.021339208960397753,0.012904178163454506,0.029364998958002885,-0.0028369509950632514,0.02123002124605509
SEMA3B,-0.06512338025473342,-0.009780396363262008,0.15257167122100607,-0.05302152995824828,-0.017604244323654598,-0.03194552015746184,-0.0009385784190218418,-0.030842070737118015,0.04876471220825846,-0.013946602949494138,0.024594125987065275,0.023853006216017852,-0.14797922946319084,0.01723415416077482
RPH3A,-0.07031760604589306,0.007522252252700437,0.02466319973370492,-0.013877313049425915,-0.049170383606396674,0.008731999116449014,0.05535927926979546,,0.009772606867364442,,-0.01917487614261459,0.017593196663269344,-0.057953773306209,-0.001695380866319149
JAG2,0.06405787138067418,-0.03838946804769993,-0.04135606019361105,-0.004334925100839316,-0.017708316613058245,0.0002564138977694405,-0.003378668979099477,-0.03606724003636746,0.02993061165945573,-0.04379227266375185,-0.020903044191116816,-0.00839131555670663,0.009470435282272054,0.03369660321501378
CGN,-0.028452864280984716,0.049892774726565906,0.05767175921410681,-0.02357668960818245,-0.02929451513095827,0.014537400056101905,-0.030811577845985805,,-0.023479822538057547,0.005818682516432154,-0.013111968913452478,0.1217823564042553,0.018948344031609315,-0.04470820396241887
GDF15,0.0454715566754628,0.011646172301415233,0.020833421122643307,-0.04996826270160579,0.045510642224864416,0.07980371516773338,0.028867956141020785,-0.0353366698889376,0.008988608861938994,-0.045865631760417275,0.013561943180959058,0.044101008367734965,0.04206023461360139,-0.03774418798132276
SEMA4F,-0.014459529024609587,-0.0900545411771191,-0.03215179855820773,0.012355739131279419,0.0016846409285898758,0.009777346245419032,0.006380857658725646,-0.03811044027808798,0.0508240665483562,0.04579323691591153,-0.059627460167934264,0.013041758442547884,0.05307576754826865,-0.01037485901520886
NXPH1,-0.04506472570031858,-0.04228313247656548,0.04284658097904346,0.021667414022636534,0.03347566432629431,-0.005913259714710263,0.012412173929478942,,0.021098313053939503,0.015831900849057487,-0.07297271291122526,-0.028004275256174403,0.06908427404140086,-0.06733040843113454
ARF1,0.004736819468837767,0.08292892481497156,-0.06763215513318277,0.0066430150619903455,-0.013343678247547583,0.0021984282773834813,0.009597907201631478,-0.10125004334221346,-0.018565632023774196,0.08661485860000388,-0.09044873539612566,-0.032986728297208556,-0.025857718401997822,0.03055551132357321
DSC3,,0.03428458397584872,,,,,,0.014981854871164848,,,,,,-0.021740796753663118
EBI3,0.00972128385808202,0.02752925338467829,-0.03545332925712721,-0.005008291969186732,-0.01495781430649922,0.03359551204998839,0.030337672547855625,-0.017146746088885837,-0.0033175957946478193,-0.022388346312762784,-0.02439743034988665,-0.013284206429337505,0.020483181845956936,0.027533770964582774
TIMP1,-0.04404320858404722,0.0015149500092790141,-0.018606881317714652,0.03982392029043079,0.023578679627295863,0.06567150364717209,0.02433627332237039,-0.01034183839104346,0.025756710792898548,-0.03230954925036023,0.020985810164758974,0.00767509176993733,0.11022399283920845,0.012220923069427948
SEMA3C,0.10763199950324574,0.007567275883787134,0.027742894885710266,-0.024196335240478515,-0.0008787195929077033,-0.021758073041262555,0.009981646546798773,-0.08762624339847236,0.02857204612190002,0.014617856693656178,0.044748782073628465,0.021675122793032933,0.028781144418150717,-0.05853673801586022
GNRH2,,,,,,,,,,,,,,0.011168268156846555
GAS6,-0.006122854759102188,-0.00887641826716545,0.05644156853367142,-0.018766257043434643,-0.02169186353206558,0.055586830654953,0.02686735307097027,0.0005703323906959299,0.055872161138441644,-0.025053747486828218,-0.0035444099903906862,-0.056099681455687014,0.003898093386040732,-0.06418669214267327
MEPE,-0.02233791467453081,-0.0026099379302605085,-0.035120264681312525,0.034814497064460666,-0.013569880617345107,-0.025602074762084256,0.04715190584677343,,-0.03805401479000728,,-0.017020739500459767,0.08189353662377322,,0.024034271885513717
SERPINE1,-0.01911454079564349,0.023002593336424373,0.003626527999386706,0.017779547484259015,0.059272129015087494,-0.014838288704986645,0.04636529500646999,-0.017011714420657298,-0.012466600753410665,0.003639385201389744,0.06274977616053054,-0.002537465916658803,0.0005860817819197402,0.14013139588127793
RSPO2,0.03254257044234652,-0.0037685830778856266,-0.019344680915585576,0.014106553988971203,-0.030590763005216074,0.07226861699356975,-0.030224408227132016,,-0.003667451947452167,,-0.025056745558312443,0.03235229529528226,0.009241846118350308,-0.011595722762565328
SHBG,0.089918916488228,0.05347240652215556,,-0.02869440205798518,0.02527472552460221,0.056830059761717594,0.03017732226704317,,0.06444112244184177,-0.03022290030059133,0.0735405115413294,-0.011551328550048041,0.005478859185954612,0.04375548218659261
LGALS3BP,-0.050013499189539,-0.029185246629519688,0.01007886990413538,0.010701088700926264,-0.014929102978129277,0.016303629629667204,0.03792565654724813,0.02854737152661799,0.01643670689684654,-0.03400903714455615,-0.002480227339521411,0.03347126212819001,0.057132704920101834,0.036630147966880695
LAMB1,-0.04839979842309102,0.02424385779240914,0.016458333114606313,0.017556311580208896,-0.05385049207633927,0.08855669425635697,0.017104242507561596,-0.02369551867175546,-0.02723709547059559,-0.012389608941991696,-0.064008263599888,0.05549584418089562,0.008936537451974777,-0.0028946653548024134
SPTBN2,-0.02838228376066593,0.011765915668660525,-0.021879458159034307,0.018499103707739335,-0.04945431805521993,0.03215300679834447,-0.026355581038028736,-0.026679618435081296,0.010381629940883166,0.04061667442059656,-0.039890267672460664,-0.011949595329949568,0.014406817684820841,-0.05616185441602855
COL1A2,-0.06183337911605835,-0.012109775894058214,-0.024395967129316406,0.037532074895038146,-0.04032755934695151,0.11234095383081677,0.0031874676307714813,0.09945492190418016,-0.0023030598412733584,0.01658617054720074,0.014034814833068962,-0.03221241008366895,0.0864137072835732,-0.045427781508114655
DEFB1,,,,,0.10690352721991637,,0.028010128053798013,,,,,,,-0.0188344624975089
CEACAM16,,,,,,,,,-0.030047247313601446,,,,,
SCT,,,,,,,-0.012399691452475983,,,,,,,
WNT11,,-0.02061224445848772,,0.024037364037610868,,-0.01584749981286396,,-0.016160661810627634,,,-0.003605322436927448,0.060458365647062216,,0.027927297873393042
LGALS1,0.02025762735541211,0.0046379085455406,-0.01794904460021493,0.049085633638950625,0.06454108099187703,0.031008809769272228,-0.03851305101633795,0.04754243201501632,-0.022643459284158316,-0.05866030590946331,0.024424415528866792,0.008211182173990396,0.0049348558792241,0.08044971464659191
BCAN,-0.03852824532051082,-0.03652105976906474,-0.013798630989003432,-0.02092717069903535,-0.07626833450893312,0.062063376026808975,0.014086101348940056,-0.016304859226758096,0.018806011091754917,0.08445056528500051,-0.0556082835531845,0.0029206637713625203,-0.020842158258001203,-0.07641339747920635
ANOS1,-0.016389288386582324,-0.018765733186225424,0.100591199993747,-0.01717751219326753,-0.05216441228363956,0.05606285757963329,-0.00013611789195868093,-0.028866027194043836,0.03915807737460157,0.003043397018016058,0.051401435124440314,0.016640710973331526,-0.05229970726301089,-0.06955325017985385
EDA,0.055289512936198604,0.00695260066799882,0.14192772520151983,-0.03329224770456899,0.014795180311030987,0.020636898053850154,0.009097751193360745,-0.017009071970785362,0.002763939910286764,0.009818200669220997,-0.02439659603272787,0.022871338495089256,-0.03210278811121311,0.03358584857478724
FGF22,-0.033848892260072136,-0.021458253307372197,,,-0.02197354794936567,-0.014526318794063395,,,0.09232972083106289,,-0.02732062508125071,-0.019548631812401154,-0.023646931827954853,0.04190909956079497
SHANK1,,-0.020612243135207105,,-0.029223128627828054,,-0.013820869731038946,-0.01814971354696448,,0.006330674672814708,,0.049717839122114076,-0.024875702301688486,,0.02862125453346459
NPVF,,,,,,,,,,,0.17125291179945462,-0.01767036207930228,,
RAET1G,,,,,,,,,,,,,,-0.011823555439509303
TGFB1,0.05388590617334983,-0.020264764969472895,-0.0341070251198438,-0.03734184510252711,-0.0007565147684715077,0.04609259006581139,0.028253984951555573,-0.036969753631167335,-0.026936865868834006,-0.07707400766401792,0.034901861561684955,0.01118000729047765,0.0602672909721683,-0.03664389353519889
MSTN,-0.03198472758371139,0.0029907419161804712,,0.016322916332626104,-0.04007364823699895,0.08885101987316286,-0.032759779257798625,,0.07046111191194732,0.08704723639808416,0.05225767074800775,-0.024386444775662097,0.032632564185257826,-0.03442812052692557
WNT4,0.07037874888097881,-0.01388848428231748,0.0002745386746298934,,-0.02421807051631664,0.0071081525966872,-0.01905359297922514,,-0.022963441128254464,,0.015606938373988268,0.004516940597875733,-0.017035895350029747,-0.02469193487914815
TNFSF4,-0.043418147642936014,-0.031760421193761705,-0.03393420207475825,0.018080659036692058,0.059598205024259596,0.0024920567766949413,0.002949845844180582,-0.02263416070024628,0.035459727929304415,-0.00022456347390598384,0.003923379617571126,0.02076571363629974,-0.007450621444897495,-0.011051723383327204
NTN1,-0.06609046854527685,-0.01110471917313022,0.05330465633896073,-0.06783040573069553,-0.04824231307417535,0.015850860452354336,-0.02201400442413225,-0.023314364129204217,0.05216986460572486,-0.03402113210907484,0.05206994405262438,-0.012702331891985242,0.004415303156128379,-0.029675737936266714
CXCL12,-0.05840127891355998,-0.04972261518237707,0.05916212239470869,-0.011559044000531437,-0.051936818991869915,0.054548817002912524,-0.016367244570862482,-0.040085034896671735,0.001855172305296115,0.016532815415358577,-0.020183590465445357,0.06449089677302813,0.006573696657034609,-0.02998868499401028
GNRH1,0.05332406498032197,-0.0213278308681389,0.07583718328373867,-0.008305035710534934,-0.027716593267339704,0.011378694815118568,0.048968780314799155,0.04159338456800347,-0.00602677102147424,-0.019468212176307405,0.04832702969950687,0.015703581626673187,0.18613236513185702,0.008485983674763907
FGF8,,,,,,,,,,,0.07647096660943467,-0.024390202868557025,,
RIMS1,-0.03852279484831805,-0.020102791072222022,-0.025922941060324254,-0.003024494250584423,-0.042492270879058165,0.02325709274220779,0.012743145215543194,,-0.03346550240866517,0.0435187661459149,-0.040435042892161065,-0.004252778383031684,0.036969643931156065,0.09788470277844742
FGF14,-0.05073463489314735,0.0003243459096347037,-0.04148136957792702,0.001819517519999795,-0.017115061357234743,0.04258998487201387,-0.012781749930418475,,0.02115371724180606,0.10666314806979023,-0.025111281292542302,-0.04493211538920078,-0.029217521281421032,0.04282068797361928
IGF1,-0.041258508593058206,0.02091251928638541,-0.032358427165185916,0.015929334474083352,-0.004049255687445273,-0.01984369047025395,-0.0322813880777623,-0.008656590700544848,-0.007953658402006987,0.002807595405620757,-0.06089840266068477,-0.010207099035966092,0.06590651921141767,0.00872854112886451
TNFSF10,-0.024908334144053856,-0.0025916910096298275,-0.03145535178547119,0.06835469063188991,-0.05250657664100857,0.05246976392441837,-0.04572014636269697,0.013136407736274199,-0.020171365483927454,-0.0743845169225936,-0.03298219683122539,-0.01872536115644121,0.027193117071443913,0.03788760834000776
GDF5,-0.04623760261202662,-0.021291518585343776,,,0.11148658721414378,-0.010425058203146651,,-0.021801899367114446,-0.016812303632461986,,0.014675028335951138,-0.015605516727753281,-0.009418281365289759,0.02980275624649997
CHAD,,,-0.04153136014005413,,-0.021447074422683617,,,,,,0.013629134814281811,-0.03291611338206079,-0.019193801609757952,
RGMA,-0.03463208820198629,-0.035115062292383335,0.04718398563666303,-0.05458185226496326,-0.07480433027111984,0.026961564685138127,0.0029790653330800387,-0.030933510904789664,0.061920635281240546,0.04947545437217542,0.023471040145347757,0.032655929825845705,0.06348442000635364,-0.03747858232786782
WNT16,-0.03528334753398663,0.003763069753750412,-0.019344683880629727,-0.0061558393824961135,-0.013196017397988489,-0.04157125782361729,-0.0083095857513007,0.0267084592777514,,,,,-0.015856124068271426,0.009894605250210157
CX3CL1,0.01552776765029644,0.018097644798516308,-0.026880651411686184,0.03712633155848276,0.040852523336472706,0.0215675012230639,0.025389328751154277,-0.008167512365275978,-0.016802346579857,-0.018193371086969463,0.016667830451737635,0.09179336308452536,0.030809205008663906,0.008930596089159824
FGF1,-0.031957242477278776,-0.01844814608325771,0.05910583825083802,0.015651777975213062,-0.036903498758437535,-0.016324440455115424,-0.008706944147785068,-0.007531562822643248,0.03284536086445844,0.0381262337299145,-0.0430379830448759,0.006476832105840069,-0.02633652781226001,-0.06285962413860778
ALOX5AP,-0.003675952236950371,0.016300304537894383,0.029915353738613596,0.021475535575008177,0.07366627912728717,-0.007094960700864649,-0.04114338984759763,-0.06412281154455993,-0.03463279417302817,-0.030401126643800753,0.029731660357307003,-0.026774626208378685,-0.02667935099749376,-0.012260122174474595
IL1RN,0.05403747400421463,0.01784437538964269,-0.015776542722242836,-0.01843235637020707,0.058006578715499954,-0.014754313633064219,-0.03354526559666666,0.031060586370790906,-0.01805589439224218,0.09288143083563336,-0.0016881041923925426,0.0015035266090966482,,-0.00123882763296431
PCSK9,,,,,,,,-0.022350922254297106,,,0.08280096171755459,0.07056481030368027,,
NPW,-0.02966518466438104,,0.09785944051168259,-0.020089220892080054,-0.023977686041600152,,0.015330187592563138,-0.01673063207799485,-0.0027392815324277326,0.020970976914482117,0.012426899520156038,0.00960747952887811,0.038195599311369885,-0.011677866774937075
CXCL9,-0.013405598935744703,-0.011796439153073029,,-0.04328413078379984,-0.02104457699753054,-0.017844492287426468,-0.0245007696698837,-0.021578957632347427,,-0.05756733455570224,,,0.002926170171863985,-0.00333396835602055
ANGPTL4,0.041175988991753835,0.047200170446111855,-0.02943628587137481,0.012480689882422817,-0.008168798649368335,0.01988273444714335,0.011531613994920574,0.057330601938777204,0.03950004360042341,-0.040094814773626905,0.05207696615561611,0.05969790256178702,-0.04927816148232398,0.11278940415753302
CCL11,,,,,,,,-0.016870371927558032,,,,,,
UCN2,,,0.03218697609752363,-0.01392974657766912,,0.15483560607730815,-0.004763812979017041,0.003312364780658932,,,-0.03058738600667637,-0.03254516889205486,,
OBP2A,,,,,,,,-0.0134948996360355,,,,,,-0.024420597625651998
COL4A3,-0.03403078680487542,0.06185827872430115,-0.039887599550615216,0.015595948807689155,-0.02683128973316624,,-0.02513359773104601,,0.039346264046242835,,,-0.014825756410602572,-0.029786543600341168,0.06260342837064503
NRG3,-0.03457193936612364,0.026524316014660206,-0.020440781292794617,0.013892422382949276,0.030607375251287386,-0.0037241063954988047,0.002381517625423905,,-0.021679131509833513,-0.03085672842810887,-0.016518419733186896,-0.021952417592881773,-0.04764063045394004,-0.0008806128697457171
IL23A,-0.039015693376151066,-0.022751912354947182,-0.022969904961811213,-0.02191558818001033,0.06210401316518492,-0.019126506861899744,,,0.08509010819977261,-0.05103936813913603,0.00753996996764054,-0.00721294660309768,,0.038456891356872434
COLQ,0.007460293084685389,-0.019355068167599195,0.02531725813864737,-0.05250811232751875,-0.05287979476138957,-0.020297759853077673,0.020504298570492775,-0.04255360396023268,0.010982528096387556,0.00965665623433321,0.012876207937562226,0.013743762099672888,0.11522418607600039,0.029993404925280874
SCGB1A1,,,,,,,,,,,,-0.023561475197350145,,
TNFSF12,0.02767228365430653,0.01452805794484232,0.009734580539418015,-0.03843000143081499,-0.059460800469631335,0.060707548264537364,-0.03336773057662955,-0.07327975331767314,-0.038501110121189557,-0.03434372129260237,-0.011972283185259332,0.02134738994665517,0.03200249659114676,-0.051060098793999295
