,UKF251,UKF255,UKF260,UKF266,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
PODXL,0.00573584385585341,0.15434918491489402,-0.03578096798374804,0.36610296530906133,0.01144855171396981,0.16332726726219698,0.01588770058175137,-0.07374739582747797,0.006119305818542967,-0.048273469007597936,-0.0014945587913555252,-0.017156184663348797,-0.03324430891012265,-0.02419255077999465
JAM3,0.07993575505423992,0.032802163042033684,0.0071163362915084094,0.2661710344008102,0.06357970414345245,0.1584528827556929,-0.020191970789332363,-0.028013331433621523,-0.07160314600356397,-0.014408424039580885,0.012560358927087324,0.052748207913971376,-0.11280954548370421,-0.04474738751408754
TGFB2,0.014564920020095925,0.004256503472928742,0.00975697096594481,-0.044998119989446424,0.007882165686226537,0.05839910574699299,-0.010062355463582542,-0.02736919476417902,0.24810116658526782,0.08001222292047033,0.027133816784263198,0.04186604232356147,0.09260289934456596,-0.05295988232036254
COL18A1,-0.017871687221495697,0.19316969664226483,-0.005638291189707272,0.40658436667345493,-0.06305164085374193,0.1566500315370115,0.019850595831354657,-0.03601021530291032,-0.02832525252915383,-0.04148478197795317,-0.028276140203626416,0.05468536777832109,-0.24031974805738018,0.0037111182536686592
NODAL,-0.00939875041733304,,0.030769022634122574,0.19408257202190202,,,-0.019014710935633613,-0.011502278849086405,0.014640457990306706,0.01498589493360793,-0.007285639637716806,-0.04519486154773027,0.03371769182698776,
INHBB,0.011511111158193867,0.052971025923422455,0.02474162476630129,0.0434804872564494,0.028118393831746344,0.1356811963022265,-0.032762600472388145,-0.07903894712199874,0.11024867024124752,0.004105647268211791,-0.04883163396844656,0.02756992566276681,-0.10573585387677017,0.0183588154515933
LCN1,,,,,,,,,,0.030852173611445658,-0.02303345670439633,,,
ARF4,-0.010080713218702655,-0.15905446535803563,-0.06264060077580531,0.24495181566381974,-0.013932241652527178,0.08539391046162471,0.024192835906358016,-0.08387081593810981,0.13924854577800372,0.020512197146495808,0.01954221577080227,-0.012170455336937775,0.07317522714595241,-0.08074267911989103
CXCL14,-0.059694473307256066,0.006233053977934321,0.07614580791944818,-0.34695474472432253,0.005633296363372347,-0.024173152676279258,0.020574378447609325,-0.027690090354499892,0.11247493900028373,-0.004680399852025052,0.014839829188910357,0.006934771184935457,-0.16144832772245896,-0.023794751781955177
LIF,-0.032697484824901916,-0.12204494563849518,-0.05571368657680998,0.08112056538233962,0.0662245758901768,0.07536701979638283,0.08636807763802024,-0.0360568705475217,0.14594698000889508,0.06669151890304724,-0.007379050071703569,-0.05884240893657986,-0.09699954274080436,
IL17B,,-0.041820490276032476,,,,0.06583510158817378,,0.1476251691130005,,0.004865779824822455,0.04018600287538297,,-0.06593431925044535,
MMP1,,-0.08861342268081597,-0.010576481815143663,,,-0.02987477352664256,,,,-0.035359702964095165,-0.037964914681892,,-0.0287237991979828,
MATN1,,-0.03414268136790096,,-0.00033730947701317277,,0.0493037659619886,-0.011261549391115323,0.03248209393728411,,0.02484228279241693,-0.020664354232299533,-0.030390313278134493,0.019337987505789526,
ADAM28,0.026434450068954587,0.012053695749741475,0.011025413899746601,0.09540428989059767,-0.01461369749945149,-0.021373132156185182,0.04181920921913818,-0.029001493659384356,-0.009346841274325671,0.049251638392922376,-0.06530075702297858,-0.0291828260427435,0.0026077076358671522,-0.062329967373439286
TCN2,0.0007484807790438644,-0.05344321429379446,0.10907883593336086,0.13352557190888015,0.05612577790715884,-0.1909672211723677,0.08887523486934759,-0.0005419992378548727,0.048223749988614104,0.00825303099664252,-0.015022697869218456,-0.04182519163647546,-0.01422439963950412,0.008449980041326507
THPO,,,,-0.032300252457600806,0.12170385913309481,,-0.01126155068475787,0.042904619326029264,0.015008728375223717,,,,-0.042124874736715265,
CUBN,-0.0069280841432066255,-0.034615542195416446,-0.026563027085988487,0.09004090101200649,-0.022148424920363834,0.08836676197318796,-0.021170014594577492,-0.0293036948774245,0.08144978879265426,-0.036515398744368106,0.00841799356206932,0.005309382682060883,-0.010527224986588642,
TIMP3,0.0097467191881449,0.005529571183676905,0.052545432274508835,0.08723794930106439,-0.060807653003376816,-0.10625868340374924,0.018478198111962763,-0.06809906653422401,0.14620029887558655,-0.035681669871748305,-0.038789362789935375,0.020769512922156022,-0.20521219517586203,-0.0330322272984071
PIGF,0.0557549445061063,0.1383239844735676,0.009635999165127855,0.23996091732953148,0.05929094311309647,0.08530372940461596,-0.05971618064598576,-0.06746058911286423,0.07122127165803982,-0.03189457189471339,0.08074538897814462,-0.048402798846411584,0.0020250752274542576,-0.07724724704117948
CRH,-0.006189522786529571,,0.19057959260379403,-0.04026251060965287,-0.024708674399585136,,-0.015402900751148885,,,-0.05127322879469622,0.026628627438345424,-0.04090054180712974,0.09075091777402337,0.07495719499597012
BDNF,-0.026809079238522267,0.04847503980639127,0.08336414964140158,-0.1256704811768449,0.06603897570732177,0.013189932568694229,-0.012683398454043442,,,0.010695711297777398,-0.012721591744330745,-0.04840939091495868,-0.01163980713133128,0.046234796895374734
CCL5,0.029575657950947604,,0.052425807295925775,-0.006630568383819702,0.03836761456390639,0.059175126137861536,0.05231680724766605,-0.032601780436097814,-0.09951664817661339,-0.0323673125035537,-0.017208071605003615,-0.00911185290909173,-0.06332993332134855,
GAD1,0.047786677596902145,0.10633690054720682,0.13355243660844401,-0.3596777312783135,-0.015345866764861634,-0.05631653364488863,0.012214885292351364,-0.0989515399656887,0.02670380885362375,0.06574898692958767,0.04036245006152314,0.07329070368955323,-0.021137909559575094,0.024926853113880796
COL14A1,0.005616268330188398,0.12659905169530267,0.01913660844482926,0.09172971356239361,0.028931144700258395,-0.07622916793087306,-0.03772600971030873,0.08758324822307627,0.045735449591399635,0.03167843159444055,-0.06507928967221831,-0.0276402284423614,-0.23652312970746667,
HLA-A,-0.05604797807427102,-0.03139672344765051,-0.12500066737782142,0.31640773931015126,-0.0010909493973256968,-0.08240020318843125,0.00691818459694387,0.0365127630815513,0.039698049508339835,-0.04444466232519145,-0.06482604007736754,0.013769944030924554,-0.21692442321162977,0.012251392759596377
CD5L,-0.0030810577110797423,,,,0.004505939862812947,,,,0.04753967772043498,,,,,
FGF18,,-0.06932024732723562,0.05819914092987615,-0.05131925464100671,,-0.06184648207037106,,,,0.09195587763705863,-0.035955309591973836,,-0.016186409904375483,
ADM,-0.01675263217219628,-0.19748164763393009,-0.08469182822256373,0.10271617781300492,0.025078076441466604,-0.017279170059124566,-0.02536891480475997,-0.009323658245100364,0.14620582701479012,-0.019588564515312053,-0.02988772016870196,0.042727537466366844,-0.045308439966136885,-0.06746665484293302
GNAI2,0.012791700886112338,-0.004017665594709846,-0.07009071720195935,0.33860004479265876,-0.013959394316067191,-0.06021569651404699,-0.015539411522469047,0.13924303877624078,0.07983178547836896,-0.0017481456087901231,-0.0353663734073249,0.025286995974747952,-0.190222772039436,-0.0810707198611934
HDC,,,,,,,,0.050297088322545085,,,,,,
COL11A1,0.06564829049621299,0.08616465885115826,0.007792306512684184,0.5491515774234307,-0.03648657463061419,-0.007542403229657045,0.01096603877069931,,-0.03437188262131586,-0.049307265959572494,-0.006258586222273799,0.06391641984729757,-0.12027086346419527,0.099341370927132
NUCB2,-0.03557323239025449,-0.061871109966256076,-0.010793516699316351,0.0060480902588852595,0.03420621483538482,0.06845929079981851,-0.062436493419487725,0.034585420419701515,0.11196001119882615,-0.059504007982886006,-0.03902959272448204,0.041626811366138675,-0.03622906458830628,0.03492508820036634
CXCL1,0.07467201030023993,0.03637855388057583,0.10858649314837071,,-0.0013816988865288636,0.07877187416462608,-0.015277650358477956,-0.033069668181310644,,-0.020819765637121124,-0.010665323542182761,0.020688355425584136,-0.07854449399547349,0.016788195421499546
VCAN,0.08420407458881234,0.21606668099467413,-0.019847877997461676,0.5534704513578965,0.01617355507774359,0.03908946761332217,-0.003874378639295823,0.07506807341421942,-0.02997433575377062,0.03892750979722548,0.01651885155229579,-0.012814253054584588,-0.05661881736709606,-0.0844468119962111
MMP7,,,,0.0795257452091381,-0.017689242840944832,-0.016508842389824818,-0.01740587389162757,,,-0.07985884200946554,-0.05265496454182898,,-0.1369863078233794,
PTPN6,-0.048678779234682786,0.11655327433327299,-0.07143304398913378,0.13729160597591733,0.01239236902714949,0.0466029830210928,-0.025681862508754025,-0.041253441454531865,-0.040144688828637844,0.05866618034848149,-0.05403339194121712,0.008094372341267704,-0.039935736611342136,-0.07986485722958536
PTGS2,0.08236859596029876,-0.14767759303670566,-0.04171772159430451,-0.012696564749279856,0.016248860998729905,-0.005349906496080788,-0.025994406393078758,0.04156450606304086,0.12259280997892469,-0.04869162796589088,-0.055062358190900995,0.03146489673448766,-0.07069558607364303,0.09468645715198415
XCL1,,,-0.011246161135586002,,0.0006265818409403823,-0.012140874359328667,,,,,,,,
CD58,-0.0024650868627715023,0.07693736018569645,0.03270219274675742,0.16474574212424564,-0.05242205784504258,0.11065639744571892,0.007520506082789445,0.018479754322684686,0.0966342321659514,-0.03210005171359233,-0.002808137902301615,0.014004155510344753,-0.035747008399849,0.051061169858827006
TNFSF14,-0.0005356987141089222,0.0296506533528487,-0.03165418825048243,,0.10791433501798181,,,,0.024705273632649447,-0.01743103827753543,-0.029068470219801433,0.003742524707214608,0.055332327017660436,-0.04423621759845705
CNTN4,-0.01583978445082229,0.026687631833911825,0.09931182767313552,-0.1681739884589885,0.04824134230090965,,0.06084853392285268,,-0.01042114229693754,0.045663652813458244,-0.03835596429561699,0.11654006063914356,-0.051518532835297594,0.034464181716203
INSL3,,,,,,,,,,0.06943093470810167,-0.022753066821104118,,-0.009072710319111367,
BTLA,,,0.07965508801477132,,,,,,0.026266155506561268,,,,,
MFNG,0.0008192225155113109,0.12811578550254585,-0.03253311332596997,0.3420753296421035,-0.022637661355334838,-0.017205694281285815,0.04896917583999083,-0.013174954184133565,0.08183660774976265,-0.0032248208468953553,0.004149476488460854,-0.013447533919612068,-0.05657151553031983,-0.019943621636326205
ICAM1,-0.02197018256041557,-0.08263484945563854,-0.020634308922230494,0.1213378370259772,0.020825981164031494,0.01016643120587882,0.020012488096543293,-0.0016703379058557583,0.09939282815791296,-0.0402770260962082,-0.03001770647764928,0.04987329121759457,-0.04544063382629647,0.006319626800307691
PROS1,-0.028736078951990977,0.030424297183846642,-0.07077378694308557,0.2543238150945885,-0.006569833109979624,0.06141250999759123,-0.0009736911999140043,-0.09913501806982294,0.12554015895745171,-0.04815078842730129,-0.03488563906707587,-0.013979246965083713,-0.21907667409820344,0.05016410566674391
CLCF1,-0.055112028997334105,-0.05941964996319336,-0.06427968519883498,0.16062370731274253,0.000970807737186861,-0.03486337630959039,-0.03353751857034446,-0.08820521966890554,0.030190180124859353,-0.020469226503658837,0.010639944596110746,0.009452660258911741,-0.08757669007683352,
PSAP,-0.050757594183926176,0.09009864170715917,-0.04367080887176004,-0.42485805115669295,0.05997901912639184,0.1304813480936007,0.03761375127087485,0.02180902353198689,0.08896473562480456,-0.0454184909787114,-0.04065137837033252,0.04275160029622184,-0.13958904773610384,-0.06717156241104708
EFEMP1,0.0001426517219882295,0.006263349636056973,-0.12962650646116639,0.2584618244307867,0.019683992531928554,0.03521209164449452,-0.010274690731445383,0.09367537795139848,0.18187323966818383,-0.036537758313394134,-0.003318013991382946,0.08288292790666435,-0.17147770754928715,-0.03335488670765022
C1QTNF1,-0.005277101105230576,-0.08267718593857622,-0.008988551996950155,0.06271739989842803,-0.034228269073324075,-0.03509186011962081,0.0105821352529242,-0.0223667259940891,-0.011713566897982749,-0.06325389833483483,-0.08997091596110436,-0.045732230885737975,-0.13304906978556635,0.027727152714519865
ALB,-0.036639704109847175,,0.10487826358607444,0.03943241388040278,0.02144969001612398,0.009099895458023442,0.005184295410940555,0.12647155473564087,0.017738264097162514,-0.051994879626466615,-0.0011145977215151956,0.0023593207323980687,0.007796767829073507,-0.04020678268350765
CCL13,,,,,,0.03205681212714497,,,,-0.023413010139478854,,,-0.06337468712116015,
EFNA3,0.0321912742317801,0.0070307872318369725,-0.011367041054132476,-0.20977436310861708,-0.04405292152018599,0.09005118758919452,0.05285320255108306,0.030739010792089374,0.1701959280176485,0.01984308144172035,0.030371136270738192,-0.013487864376404327,0.12237964322105513,0.05700845112106944
DRAXIN,0.018772796774246314,0.0010709503664115745,0.10296529827777111,0.2872426674556299,-0.02421623551162155,-0.02792847870283049,-0.03528140284175551,-0.06169879204961899,0.0793945410129577,-0.023120318036213956,-0.02550895367654231,0.046385359646700694,0.1170578435346452,-0.05749722163347092
RAET1L,,,,,,,,,,,0.065709983250349,,0.034573737568712175,
NPTX2,-0.023205510651655985,0.09440244569877076,0.16529702565680723,-0.41136852762278336,-0.012212073068256382,0.0658308155800862,0.017946473816507113,,0.036393030533881786,-0.08025914995160903,0.01825111576125194,0.002611527104718733,-0.19083761981360697,0.10751088285875611
FGF11,0.05545938513288165,-0.09914543756237898,-0.0192011054331029,0.2963600119039736,0.022773432079917697,0.06536961558996432,0.027561775648819398,0.00455401845416093,0.12489105772307252,-0.009414033152912697,-0.012021609079289586,-0.02581747800736152,0.025791510475461278,0.019599532461698668
CD59,-0.013106788777899529,0.05420687546393679,0.03606694397485124,-0.2680442610548402,0.03499141192362577,-0.02170024499450339,0.0328206825920095,-0.11987967557096549,-0.06832230603795567,-0.07130907504387864,-0.0907588530509417,0.042112964757776074,-0.22721722318741322,0.0410947654210567
COL9A2,0.007925500871052569,0.12599356646661108,-0.005302415726642233,0.2757770403489554,-0.08604380581585702,0.049936710864183234,0.003917465526276936,-0.04467090441416669,0.07117365396518338,0.06703517747778887,0.04250232247993167,-0.03146103969708418,0.10576107222055006,0.13027748044265763
DLL3,0.037012352248212234,0.15657504758136162,-0.020851297012109738,0.42747481159581385,0.04506459897827857,-0.020930443008152305,0.04347483550632602,-0.0751496670061831,-0.042353585934123576,0.10136061279082499,0.05857621640133083,-0.04244217737169142,0.2106777314634196,0.20019674477145685
FGF5,,,,,-0.01701267244637676,0.005872172481842771,,,,,,,,
LIN7C,-0.014502423202826681,0.08535893931295926,0.0009407860369664847,0.05635279992521388,0.012926960968391528,0.07795633668274293,-0.023244632492917274,-0.08169996987634906,0.016299317694230805,0.0379860031426242,0.01804783473472975,0.017395183819239275,0.08520908173633408,-0.05356197507598903
GDF7,-0.03793112606744981,,,0.06842494230474296,0.036455028829010694,,,,0.07624943811772321,,0.020861696091591643,0.013998610656295278,-0.016813744993687856,
PSPN,-0.018519335437695687,0.022316676170867016,-0.036493114602301355,0.03401966831651852,-0.04783458911514625,0.07111514630589089,0.005899647268001076,-0.046148868719405205,0.003748586715711195,-0.006998683119771356,-0.05195878817466353,0.013545292409638825,0.08253392903344327,-0.007928412445985251
ANGPT1,0.014240255299919418,0.059311201019361805,0.0390644349741041,-0.010882778056935143,-0.002961160234096301,-0.04985017537051495,0.020245795720775606,-0.0025384772269270994,0.12189182897012749,0.025843094482364992,-0.038940989229960025,0.037417637394931876,-0.05488018970419965,0.030045919150194618
PNOC,0.030263138700948627,0.0649447594898972,0.1345047276784568,-0.2706397401543544,0.02436073411725399,0.017518701911194284,-0.02228283696877222,,,,0.05673909473712128,,0.011255465303149909,0.0575618897222073
L1CAM,0.03447340339039544,0.08019690085191293,-0.002508658475129964,-0.09852073685093049,0.023866675302345267,0.06283259686601726,0.016682667834356825,0.08374110978236467,0.14057341439854504,0.013516995790551947,0.045422212467402585,0.017650589942351247,0.07572363757559653,0.05303218502728713
APOA1,0.025778726403510442,0.07356627195289119,0.09945578774532748,0.132233265957444,-0.02184809206827348,0.036610803287032034,0.005042448889349339,0.11502469556526933,0.03713272248599665,-0.030445305282390287,-0.00926744659257445,0.06755912496898178,0.0290415905744044,0.031031922972479524
PSEN1,-0.050493870672450744,0.0244695071575347,0.0214370235582184,0.11890764997229655,0.04090540129808806,0.047044429049273945,-0.03670752772802208,-0.0413887316846333,-0.08274865176019017,0.029289264211297992,-0.02328221990444219,-0.00675982261893759,0.020582315061065348,-0.0782652097626078
CALM2,-0.04251433727459539,0.08651641786447596,0.12714050114238118,-0.4213240543606946,0.018979976826612757,-0.05904971440554171,0.018201665878341315,0.07514393711511465,-0.10763594426205393,0.007554192125437675,0.06280727651170666,-0.013534735836811028,0.14943589587633122,0.11026808632529012
CLEC2B,0.0640301178607952,-0.17511917066867028,-0.02186139319539322,0.07480555466936255,-0.00024405240681340154,0.06874058127959118,0.018538783884805263,-0.1083772767991081,0.012780874837682138,-0.04394970666530408,-0.04937764713511772,-0.027200987974232246,-0.08646974186756003,0.007589846327840976
NTNG1,0.017831228112251348,,0.008725537428175249,0.025128837727539523,-0.021518701439986573,-0.07937364607277966,-0.013484132973898442,0.039980232226579544,0.07089068159999592,0.04818188237949303,0.022234261803145246,0.012483322543491918,-0.013834376358490358,-0.007661526100777219
LRIG1,0.034554462596667286,0.16725898300602007,-0.0623267072632347,0.07920964324414169,0.028918684287288294,0.07567815998946699,0.028830530857781065,-0.0980795024789603,0.08041040508448656,0.07455920112057711,0.05562911570022114,0.01896318762017513,0.13761178110469732,0.021429367929342802
CPAMD8,,,0.038153124323156665,-0.02252400987523331,0.050324303519713384,,-0.02079993262383929,-0.004532731099797572,0.00676147764701756,,0.06833481574522687,-0.032870135574940014,,0.010018202952755857
GHRL,0.050893719195218255,,-0.024182257845370037,-0.03749403867975071,-0.018973994220876943,,0.14736344727458958,-0.005999357303551324,-0.04013184973860818,,,-0.016309074017292823,0.02037661926418566,
NPY,-0.020373708355161325,0.09462643099142656,0.009464168530378386,-0.2956225100737658,0.04925157278350867,,-0.0009559445470718006,,-0.07958730538247573,0.0018195113152860653,-0.014289451220670059,0.03496549959480615,0.06688590168225374,0.005050904224721059
MMP2,-0.011576212429357089,0.22502012454424525,0.05947025383737033,0.34469094811584894,0.0357783927701297,0.049695303332071915,-0.04861400190247822,0.06813616215038522,0.0281280694784833,-0.013964834656931876,-0.00830302924656624,0.020811283636452606,0.012862345757498722,-0.08487091506011696
PPY,,,,,,0.02394305381789728,,,,-0.015719329591643842,-0.01665176927927488,,0.01345526544557882,
ALKAL2,0.028216449695516645,,,0.026148149769536888,-0.01506089010559854,0.0409608937816413,0.021162979753667186,,0.10716949556643503,0.026772435192836168,-0.0006274239759973625,0.01844586843047348,0.01810357916411339,0.14612278358170763
CSF1,0.030950607689929303,0.039963776025814086,-0.04810208470105008,0.2753108833159732,0.030304433612520307,0.02786511673268053,-0.012935859379429792,-0.018355104111313934,0.08797538111229258,-0.019234431936791724,0.006377742741205042,0.12326245539439842,-0.1280141948238506,-0.12372179635607605
SEMA4C,-0.0012154176115205058,0.09985624420983312,0.039966559634191996,0.25061344314439626,0.046955065712856736,0.08497112151605724,0.02247848678956598,0.029321141217426617,0.03914170394713557,0.04311307406274368,-0.03489485405481721,-0.003877058233275642,0.010090239153846041,0.0024570533754904016
ICAM2,-0.01968717278180037,0.027474064613404126,0.14875199031217784,0.08371091822555783,0.0009785569546291993,0.16943723285555284,0.00040019615109703773,-0.01835730142782901,-0.012168708237862955,0.018122988533354673,-0.019477751489631146,-0.027009506829176487,0.022343138924872753,-0.07318827878326659
SYTL3,-0.03349076286929552,-0.03458091892308778,0.017206855393119818,0.05130125117782612,0.08951297893362646,-0.011412454391213389,-0.03516124190117874,-0.005414742585419076,0.050063688827763034,-0.021007632881074233,-0.027454211993628408,-0.009359658009585423,0.04640288673196421,
IL1A,0.020017975924863745,-0.07554590397632911,-0.05330334781667773,-0.04688326922364494,-0.029252201708120342,,0.041700231485816655,-0.07860367637776022,-0.012972684607195552,-0.044496543509150104,0.04664424429896292,0.026721075711030797,0.0413678387604443,-0.0711086289738203
HLA-G,,,,-0.022771332205287303,,,,-0.06975718981551211,,0.003202920650071893,-0.041026590953836414,,0.10523390078519751,
PGF,0.033405546507462025,0.02151663559330358,-0.03555151916231803,0.25232059814272356,-0.003913665381368344,0.11149656965925518,-0.020369467461093266,0.02783272752807396,0.16249775142388526,0.06237415442195561,-0.031876899788912186,0.0953084735331582,-0.055112521059527256,0.09152487207866798
LGALS8,-0.02633628753211986,0.05469317971422475,0.03144065967853638,0.05619685248077629,0.039969914582767004,-0.00732691452973998,0.04316353691205366,0.01773273724139714,0.041937793525146136,-0.036420665474820486,0.009248983467449352,0.02733692827849822,0.03499284655130911,-0.0004645796071462546
DKK3,-0.0983810852717796,0.14998605970157175,0.0769207829016576,-0.5382028661484407,0.03196791613306023,-0.10620100878316088,0.03372956908832168,-0.035868682210950714,-8.907453976855094e-05,0.028927156839334202,0.036361257238307514,0.10655577508170017,-0.017218529929150322,0.06946458622266785
COL16A1,0.011843914240183315,0.24162300389521382,-0.05444907980457333,0.10936682463577992,0.04535000016915874,0.06428505289982021,0.020179912442072612,-0.0745211230341963,0.05404924172922887,-0.050330972085430824,-0.0588509121795124,0.027710702367524116,0.009414237658095712,0.03787706249192762
TPH1,,0.053252380339611514,-0.014016527691065357,0.0024552924006148,,,-0.013552783244479007,0.0001245841858992783,,-0.039623582550758055,0.014277196063952693,0.01334769819098883,-0.008517057243863093,-0.035339505823032594
TNC,-0.011834040460558531,-0.1016501547043582,-0.07898394212834754,0.4294574484189616,0.029319148334555636,0.03940098788928603,0.0014610938590396143,0.11305176355111585,0.20305028948699214,-0.03571809316343694,0.010759746302261357,-0.03391903813825471,-0.23142773225778954,-0.06725505716716079
TNFSF9,0.06068733554902352,0.058723330039844125,0.05923008146764726,-0.0018204962477091765,0.026442117552432146,0.06035584069147944,-0.022993932155041395,0.06534661618360715,0.008295518589302404,-0.023896291255222867,-0.041148396910558084,0.11189149469304303,-0.021386379596824726,-0.018832915521989693
C4A,-0.03000311244320005,,,,-0.020473516857288904,-0.004843803158994217,0.09907428908586192,,,-0.009204823502865587,,0.04873100298503043,-0.06488062190137055,
CNTN2,-0.013353036249251356,0.12719245504359894,0.061832119953920385,0.22452882671598146,8.522679575713847e-05,0.028024632003380637,0.03761690419041297,0.012781419537945506,-0.2367141083485634,0.027587422388620622,0.018478238958528636,0.008414707255734547,0.14166505404949895,0.046247734925467535
F7,,,,-0.0354773670380864,,0.0024794395851489045,,,,-0.019041396253848798,,,0.03164728665205594,
LUM,0.0674322879193663,0.024733992415172063,0.02910188961070857,0.07742699030618366,-0.053324712324615366,-0.09962569062477222,0.010349995708325685,-0.13407359817192682,-0.008468311712764964,0.04029697214032684,0.015162343262039005,-0.002487911342377203,-0.13910791578821624,
BTC,-0.023344626606198557,,0.016939033258850284,,-0.024951618472900988,,,0.03829081645354608,,-0.023759851284421773,-0.03364811723193626,-0.03552254286508088,-0.014457155183874755,
APOC1,-0.05323277611082795,0.18220901130695263,0.10836509782524241,0.45733402907713977,-0.01069310883138153,-0.0784827108402673,-0.008671986995527577,-0.04584201128813128,0.06463755561987236,0.10934284311113772,0.03995671947106445,0.027629768169759934,0.06579360108448004,-0.023392103561467804
PKM,-0.03334117786120045,-0.12740263765042137,-0.11355977034846564,-0.16747789070687177,0.022537332773913763,-0.023680019394049436,-0.03815120812436136,0.12631716961660183,0.15637628007023363,-0.05640049174161468,-0.03567486123194085,0.0034640676748482276,-0.12377215275750626,-0.03589699885882756
TNF,0.04955146941067338,,0.05821139615858564,0.1132386922140309,0.011515003566864598,-0.020753247582366345,-0.02829973449232456,-0.10718336161916091,0.00484851050994742,-0.023061280718381223,0.05011522635608483,,,-0.04799688248249241
GNAS,-0.0002700618512739741,-0.05263251255915781,0.11677324998803948,-0.41773933439901195,0.00944397903828611,-0.0483777100811339,-0.01978280307577711,0.0477965816318848,0.0026519877123905534,0.03231614327822506,-0.047576983340015144,-0.012087358315668236,0.042733705601619966,0.07080325782481192
BMP8B,0.06397343734318306,0.04126062726422266,0.020358579550161626,0.35747764862549175,-0.0008865561684826165,-0.049868618151881705,0.013623752343297964,-0.02921936595945966,0.015706215364780375,-0.03282687785405602,0.0007336646281885852,-0.003614895858545968,-0.0616711698702748,-0.013778963170204795
LIPH,,-0.021765697926997795,,,,,,,,-0.023413018750214436,-0.025680312802336236,,-0.012289346117979359,
CCL28,,,,-0.032750106433885665,-0.025431286707452913,,-0.010747945847770944,,,,,-0.028617094928596327,,
PTPN11,-0.009193393402137949,0.14454711252258984,-0.029036016106599706,0.09579609435898584,0.04724265543721199,0.07996140742391913,0.010447103413454166,0.06131152351958863,-0.03149999069517938,-0.02046287289556366,-0.0027220434907837287,0.026833791219746588,-0.005055704619661337,0.002611440801785574
ADAM12,-0.03572790840953664,0.10016743341682256,-0.021435860537158135,0.2099670118598149,0.043710972469341344,0.18760245861841723,-0.033173226821578874,0.009051467962112121,-0.021554904554265984,-0.0024982615661354244,-0.05041326974842307,-0.038894105794216836,-0.039899279982087935,
EPO,,,0.10788419519253871,,,0.026591510372797656,0.08516042488717337,0.06901553550650508,-0.034626366014909545,-0.025427136301465682,-0.011287637083230129,,-0.015797040847345498,
EDN3,-0.02640405574334521,0.02831481197485263,-0.015408295651180943,-0.007997360419771577,-0.030467777353476055,,-0.01369262980876759,,-0.04809611178661902,0.00679561476543944,-0.03745942438675796,0.036157074731854484,-0.06784839859186365,0.06252750469326725
CCL22,0.0015874580778594328,,,,,,,,,0.019499619519187737,-0.024390186875861183,-0.03552254443717104,-0.010546466375133918,
CCL2,-0.03737033505498337,-0.013250583709494595,-0.1321367466145995,0.09675940062189184,0.062123567717850034,-0.14984774855229213,0.05659033224100335,-0.018534586619135162,0.032944564351133354,-0.0913126499453302,-0.06670259389583717,0.03890382741106486,-0.08009255301636305,-0.02100224508769056
DSCAM,-0.012905922919637798,0.11348733510027477,-0.008003817875951476,0.21886938268182773,0.02926350550294645,-0.08653092638627818,-0.014543258256249221,0.030104581368327755,0.14412154479009717,0.05237069590868814,0.02907323567815034,0.03940091489627196,0.07191357703899959,0.16833570151740368
ANG,-0.0284177566218673,-0.12809571380957815,-0.04959608567806679,0.002162203629825662,0.04973509812304106,-0.05454520061552061,-0.030317937841915738,0.051040931593094786,0.15263726669134556,0.018210640522109262,-0.01528563882531133,-0.0003832340746678247,0.018748992677745914,
FBLN2,0.01526173317267234,0.007482941246389114,0.1291149647483818,-0.09772594277726133,-0.0457919733003487,0.11072953598731582,0.0068919522682203615,,-0.04938702307598537,-0.02749604709453177,0.02565602200102827,-0.0002745153584092271,-0.08978616817035354,-0.03615454130422229
VTN,,0.016311729044234,0.08387832834003903,-0.003888375848325472,,,-0.011261548564621712,-0.007609625349869466,,0.02993301046090652,-0.018754483194425495,,0.017222170060360746,
VEGFA,-0.022717993683710327,-0.18344064180247432,-0.11966125847844827,0.320675952484677,0.03332226097466297,-0.027442581737564416,-0.015004668639580708,0.13571362571683657,0.22077727414747947,-0.05014681802800403,-0.03661610240961866,-0.008657213269882632,-0.11024757826403371,0.01918151757313656
F10,0.016289921043521567,,-0.01414823989640655,-0.004427014645526888,-0.027938577779706313,-0.08084052529924475,,-0.03871767754800581,,,0.1752158898519305,0.10293974511350365,-0.00837101264917705,
SERPINA1,-0.05457742781190072,0.05307744701009391,0.013049631403625667,0.20176456223628814,-0.01338095016782863,0.038839630060007006,0.04437060714128366,0.004887496545557693,0.08404643923741865,-0.03511038389695747,-0.029057040346459048,0.015182875304904173,-0.18401180671750111,-0.05949994179148432
VWF,-0.019890715526256406,0.10286295590248483,0.07095278664766122,0.10345779711555857,-0.005299513024626902,0.13546122130218471,0.01703917713217503,-0.07604181226675716,-0.0751253273496201,0.03743750103085325,-0.0470067885522594,0.05553441511200281,-0.027774557988415046,0.02255495736994781
GDNF,,-0.010853249139399484,,0.15673406383486663,,0.018824938105192604,0.08491234169482102,0.12463932082035545,0.03181993430324609,-0.004581131283997103,-0.005133429203964805,,-0.004314005501064615,0.06886420988885888
