,UKF248,UKF313,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
TNFSF14,-0.015455014231299987,,0.026321789244954655,-0.031095675152662716,-0.008447562369633245,-0.03671752456595996
CNTN4,0.025405249696314695,,,0.058552745911060716,0.09035930447996286,-0.016306460396465952
INSL3,-0.013740371103218987,,,-0.01804960567461563,-0.019776378240179266,
BTLA,,,,,-0.019122768926306436,
MFNG,0.03021608765969401,-0.03643660305095667,-0.06904581491185831,0.0038119305568921286,0.10091497375124876,0.051930966293338966
ICAM1,0.021328873625378053,-0.040289086511730646,0.19945143014832323,0.06895058552996998,-0.035492199863796564,-0.028624916816083708
PROS1,0.052738283194336814,-0.026748250587905902,0.033928803502620966,0.030375767216977077,-0.02027126032434336,0.013278145835205245
CLCF1,0.022271131547102602,0.021019044516243857,0.007477036582236953,0.02324865355295534,-0.03214518725684501,-0.0028441338181851403
PSAP,0.045925588188850036,0.0611384998303053,0.04508440505758164,0.047404308258576756,0.0082063678274493,-0.007089992653835977
EFEMP1,0.0035582635937451315,0.04474955276802685,0.10065293683339734,0.016343340706113152,-0.03552594030651309,0.025947049942167476
C1QTNF1,0.020876974962272327,0.021438267889459527,0.01753326601253689,0.012230903377660717,0.0007396705346622876,0.052415300517857845
ALB,0.012309318202689079,-0.012846172661652987,0.03194595257414946,7.09768976762998e-05,0.014091152032576682,0.0030704345513412963
CCL13,,0.039968438022886466,,,,
EFNA3,-0.042738370319319735,0.013166022176479993,-0.04273699583438525,0.054448992037501545,0.07373338229318761,0.01652016784920941
DRAXIN,0.02558461359354417,-0.057171744987402726,0.08833089059857484,0.005847782649821851,0.015905805206103633,0.024635658842096907
RAET1L,-0.010703882534338831,,,-0.01827202203750091,,
NPTX2,0.0017988381928651573,0.020397452845389102,-0.004402066710647113,-0.028917249645506873,-0.04328194169789601,0.017687320653964392
FGF11,0.017302307635573153,0.026943042206760387,0.01240503836398324,0.07883685725605649,-0.021314447505927505,0.02570414341908601
CD59,0.06549979573263676,-0.010578807749071729,0.022700319821055394,-0.05151494346067203,0.03639085256688475,0.0006670997914931523
COL9A2,-0.012757390811142782,0.0061068860149805105,0.0734022589085315,-0.02444282120132245,0.030500473639789534,-0.06213839309768207
DLL3,-0.09544959429828409,-0.03488349375595291,0.09459336106830558,-0.035475730945034895,0.010725841578974332,0.0041883661127374025
FGF5,,-0.02648048811339899,,,0.01836953407113052,0.006217799123141338
LIN7C,-0.004521000173245641,0.03450698705419048,-0.009054000835397572,0.049982516073222336,0.02631328453525256,-0.04630274011778998
GDF7,0.0038918218463047825,,,-0.01566366717379235,-0.028210057604717523,-0.03268516623331004
PSPN,-0.05687174484253014,-0.0027137557951326984,0.09653421966111757,0.018250787912749658,0.04879252951165182,0.036560029613194385
ANGPT1,0.01854284251228188,-0.056910668676022166,3.4004759738192467e-06,0.030976645543442146,0.00044921532597638514,-0.028255092116195493
PNOC,-0.026577577044107202,0.0010972202074629657,,-0.016656812572270762,-0.02041105826229793,0.06749878252682835
L1CAM,-0.015512034421087275,0.0300794609634844,-0.028101818358932086,-0.012160319565384463,-0.024841232461156985,0.01341209872727376
APOA1,0.0013033956705590793,0.0017641640371525195,0.010170342604103164,0.11249622061487373,-0.015296893478733647,0.049756244435828385
PSEN1,0.05736997614947463,-0.00433580999335322,-0.038097937117240833,0.006690974662929129,-0.038311938580270516,0.06517469408510056
CALM2,-0.017671954645770503,-0.01747146584028914,-0.07878109982139753,-0.04295147412949209,-0.021605523030131336,-0.048993580922690676
CLEC2B,0.05133412963380705,-0.01521021848292207,0.0017033046861886362,0.0493835230508429,-0.005372751371593949,0.025395169587819143
NTNG1,0.025525101932603458,-0.03537634113474639,0.06006293843131675,-0.044968506172116146,0.005195729110483432,0.03257318436997051
LRIG1,-0.015044923748704017,0.08292638631457872,-0.022117828495756983,-0.03913558343522583,-0.04378370902981699,-0.05213089071100868
CPAMD8,0.041785998365708454,,,-0.017596865063875932,-0.020721844978704905,-0.02317623260079331
GHRL,-0.016462230001789355,,0.011622017904646328,,0.060072371847472966,-0.020430090187320223
NPY,0.015962170236550954,,-0.0031216683405459766,0.05537173832325126,0.008758432145272166,-0.050868740540038634
MMP2,0.039131729837358326,0.07008534715248489,0.06656101856024461,-0.044147524380848936,0.05893881800855603,-0.04955415388940559
PPY,-0.018048861215063713,0.07205818953532026,,0.14555194496197063,0.09439629370127525,0.0197818105538902
ALKAL2,-0.02007345031889115,0.023263076929566737,0.10732938780930516,0.00754832206049486,-0.050182483867298795,0.04799465119942889
CSF1,0.011809359874505963,-0.008274262791108057,0.01957990271383625,0.04545187646208118,-0.0511923472313418,0.016063614980041035
SEMA4C,0.03889427762957718,-0.01057321773520123,-0.021448004401959507,-0.02505682817453474,0.07167830029153058,-0.006352291705837516
BMP8A,,,,,-0.01775036401729996,
ICAM2,-0.004481182366242971,-0.020591943161030978,0.01315613955386857,0.048486357470884485,0.03649438789533171,-0.03239840060949155
SYTL3,0.021462154683988578,-0.04093968464512373,0.0817306002708529,0.043968025929122724,-0.012267680417296003,-0.03219959908251858
IL1A,-0.027243889276561812,,0.1272639158078725,-0.009298161278247431,-0.018891042963303017,0.0777658380134067
HLA-G,-0.0164707193261646,,0.042289164015279886,0.11624045330984618,,
PGF,0.05197448792416243,-0.023975913356355134,-0.002620258078198441,-0.0016999422737761457,0.057633119324826995,-0.014358065648129394
LGALS8,-0.013993521327232316,0.00959980575384151,0.10910316230821035,-0.011980562460599933,0.03629386172794951,0.0314155689432211
DKK3,0.01958906005304766,-0.05118309723684424,-0.05711182152454144,-0.03362415705448875,0.010409000607564223,-0.006437348877616429
COL16A1,0.006438834096592267,-0.0038274860125348713,0.023131986226459303,0.012140165887903231,0.019179697715002306,-0.04956273140184578
TPH1,-0.012093690996941502,,0.015738213541205262,0.025724327253761985,0.03894499067572189,-0.02409860744362129
TNC,-0.02928227359599133,0.08625097073388102,0.12656903352512747,-0.010974153395696904,-0.019300391548059626,0.07566613399983209
TNFSF9,-0.021505204565784575,0.02508866941174756,,0.015018271919262173,-0.02809125703368583,0.03458229780977863
C4A,,0.0484415177895141,0.00427895562418277,,-0.023903577869824312,
CNTN2,0.01670532978154708,0.05357981718313565,0.07199759275104285,-0.02345374689822919,0.027537325997868373,0.015698847432436606
F7,0.10196184645738178,-0.027222541055244975,,,,-0.010957554247414118
LUM,0.03183793642655957,-0.012715898705789172,-0.05799611596544063,-0.04207065560451301,0.01697139600460517,-0.055026636527203285
BTC,-0.010703878075827742,,,-0.010732424745023984,-0.01707658396847285,-0.010512294914613439
APOC1,0.024098377004114085,-0.11912824987899726,-0.06903165486431799,-0.0253633347069766,0.04169616368605938,-0.049745669244268646
PKM,-0.002184296644635917,-0.028519517086396384,0.11303318404796751,0.06492003514249067,-0.060604362042086364,0.05626053798552584
TNF,-0.027530943480001076,-0.0387516713509274,0.027758721873384094,-0.018272027021199035,0.02261478011485015,-0.022295826227727144
GNAS,-0.023747888251485733,0.05454467213673326,0.05365568818800642,-0.02917910053956295,0.034176312571479614,-0.01819062684440308
BMP8B,-0.03832575652841442,0.000645329832950367,-0.09545285239159446,0.03442895259174278,0.0792359441069068,0.03668455587019087
LIPH,-0.012093688019569334,,-0.05001628105928034,-0.020371738162919865,-0.0026413140016106696,-0.03555229299500464
CCL28,-0.01701127656804792,,0.08818864613161236,,-0.013783196041387174,-0.018658053005962832
PTPN11,-0.04095713316049518,0.0034635902773596026,-0.10672244499641029,-0.0040692052967582675,-0.004705098740584309,-0.058537428922731456
ADAM12,0.016619172379673964,0.10363513595101,0.003259759339678869,-0.027778233709845685,0.09042437033936822,-0.013060456607659103
EPO,-0.016249984606396567,0.05705533255041976,,-0.021157603092984874,-0.014657283497236972,
EDN3,-0.021066631305903954,,,0.08987032418022475,0.039111641389639344,-0.007687578767776855
CCL22,,,,0.0234974532701248,-0.022649343956778166,
CCL2,-0.009108754458356563,-0.03434215627950678,0.10635053505344975,-0.05397744987429771,-0.0599241709160109,0.06293002669770416
DSCAM,0.025655514413547627,-0.036415438110783294,0.06738394279454316,0.042277810135510026,-0.049052688651438484,-0.04521310962136849
GPHA2,-0.013479029809880427,,,,,
ANG,0.02494624261034085,-0.046960161984575026,0.1146727017079413,0.08734014961446689,0.004392277259447771,0.1125328669193607
FBLN2,0.02477325309188745,-0.03525462007646462,-0.023934067979550284,0.031239443070499494,0.00022862443280100887,-0.01970830144445235
VTN,-0.022861284973505355,,0.10189223085397103,-0.014877599971561075,-0.02390358283249354,-0.03614191660908322
VEGFA,0.0033581905135226862,0.027166911031740442,0.12990632804011004,0.08332012748009665,-0.06157305138605161,0.03683669878191745
F10,,-0.06916082525688774,,-0.02540958163740905,-0.008535046992256214,0.0587859776758222
SERPINA1,0.05119177270503535,0.04122918890622739,0.04393324642673393,-0.03797852195178427,-0.003287252284303621,0.005990988545967307
VWF,0.05661951660954004,-0.008052615669753705,-0.09606995508209129,-0.10336374994950014,0.07334810217066758,-0.02762408488767402
GDNF,-0.001061148477486458,0.06249087421294833,,0.04779218817466574,,
VASP,0.032825386648549,-0.04343060864600905,0.021361014796192273,-0.07212651702001986,0.03015704858803871,0.02718690302992437
ADAM15,-0.039065822666565796,-0.03578092622060132,0.0353387429328,0.03803414769133421,0.008392434697383978,-0.037693656256741315
WNT2,0.0935658544001324,,-0.02917766843794208,-0.0031705836775484265,-0.03564452143390285,-0.017739909226528638
CALCB,,,,-0.02573552466926856,,0.10527693486249017
OLFM2,-0.04399498852718985,-0.026519542147131037,-0.0036754032620246154,-0.07969050387123423,0.020784461945554965,-0.07833289153547432
