,MGH258,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BMP1,0.0913649814375265,-0.010524249875056147,0.11203911395849411,-0.10714058820095855,-0.041835190238960235,0.018181679265670395,-0.013824612599092522,-0.01822456944826802,0.03254786409850224,-0.051265700379318165
CORT,-0.02453928972182946,0.1378514442935184,,,-0.03494763492096723,-0.01831406868017018,,-0.03691361382975495,,
FAM3C,0.01696576059111543,0.02794818826898919,-0.029070088096116123,-0.15341123801996956,-0.07908709260113601,-0.04417808702303593,-0.08756825313301331,-0.017466545180004643,-0.05440837017770414,-0.037544642394809466
DSC2,-0.0179070380655225,-0.039730861803720076,-0.015116026866651403,0.03799233808574985,0.020005865932590388,0.017690994985046792,-0.03425119509328015,-0.02562089115200854,0.0378741353670003,-0.032888085272094546
IL36B,,,,,,,,,,-0.03246385511336331
BDNF,,0.012459155590807956,-0.035419404672793905,0.029746063417727172,-0.0630910546156098,0.05421286169032894,-0.03233168917312671,0.03056926897519646,0.022783816653327675,0.007493740220305913
NXPH1,0.05566265252982919,-0.04508052518742142,0.024592479220878184,-0.07945768235762185,-0.08240827032853518,-0.04432561879615476,0.01686525811997006,-0.030318456062115952,-0.032422134751551014,-0.0002331957637866584
RAET1L,,-0.01433421132474493,,,,-0.020089984291756405,,-0.01617779998567808,,
HSPA8,-0.035197108672996774,0.07512135603314814,-0.05405429554934146,0.0040333631645738995,-0.03541081517862398,0.04547418930918867,-0.012401483451587083,-0.0712881084472343,-0.03139097469594374,-0.020696692054893863
LAMB3,-0.036186646960260166,0.0010656725838895935,0.05019919727174043,-0.03097160065698929,-0.03218071555449706,0.0600795407825504,-0.01806147008420189,-0.02749243319979228,0.0701651815840685,0.03017428917809215
PON2,-0.04485590580975189,-0.03553787931905851,0.05917012446507949,-0.15235694494111313,-0.06167005937168342,0.03370632120528339,-0.01869630972015748,0.0992749850171153,-0.03730980042328862,0.012031064535355797
CFC1,,,,,,,,,,-0.028725431818258453
TF,2.002871173721702e-05,0.0927212008339551,0.11533615971868283,-0.02678681920726272,0.036719175990041354,0.03564174789319388,0.04071307584432241,0.023528496192571923,0.02742227022674177,0.023096081831689725
HLA-E,0.052925363993791816,-0.03445182200753493,0.04537913647782947,-0.14025277659084773,-0.036767013361257116,0.003879068818417384,0.06501767387469233,0.09063636055685029,0.009679326758159362,0.0251910466461451
OSM,-0.01885674222553472,,-0.060787775000284094,-0.09159303725274208,-0.03482962561137496,-0.004685389730955201,-0.009045337288316286,0.008695668502460582,0.032393414944071906,0.07876477749762814
ULBP2,-0.0004695061537877452,-0.012280500407144866,-0.04125244513594291,0.002266283553732872,-0.05112316301320931,0.016971638742182094,-0.028617082355650376,-0.06437890377492855,0.031305785951751236,-0.0028306276236211114
VEGFA,-0.028942546058707382,0.030722093640106595,0.010254049669957384,0.032789652090479744,-0.017180906754529553,-0.04353666012435062,-0.06538665741819336,-0.0434849197826778,0.07160917847244455,-0.0019329782219943382
TGFA,-0.03382495659591979,0.03379187657352255,-0.0504266424233504,-0.09185169618667532,-0.04510500542147289,-0.009043003180973756,0.03811104725302017,0.055113274431327165,-0.0031470674785988658,0.010100698880499795
HLA-C,0.023381850509619936,-0.012009599392755617,0.08912471719747675,-0.19967189609646424,-0.06681142185809398,0.017221310648314666,0.0032343247907701466,-0.003269402246893273,-0.03316470993647603,0.047733899419110985
CD200,0.0006196389389586883,0.018966954517443964,0.009991162110109066,-0.08227376670257501,0.0016461414157292011,-0.012531682325891753,-0.03194467068903799,0.05247381219935618,0.05331624369630854,-0.057923077152207236
BMP2,0.025882564691954855,-0.019028134162035436,0.043709574174524195,-0.09050422280502546,-0.10155541217672907,0.07342897795888312,0.030821747375807926,0.025900817055525334,0.0907692112486653,0.04663183009861566
TNFSF13,,,,,0.01661455804561154,0.05982025107385798,-0.02512600349500924,0.036398696358469235,-0.032247625968995934,0.04300459500114001
CSF3,,,,,0.045562162546990456,-0.017181509912527305,,0.1053207831865607,0.099715956167127,0.00983464602227591
APOA1,-0.01649835562442245,-0.021238165936202733,-0.04093030726019662,-0.024413545683050274,-0.014189400495199933,-0.04179113343184806,-0.02916384460119063,0.011652366946606674,0.05776026663762507,0.04069269836533691
IL15,0.01681721622548515,-0.030495038547260447,0.02746930564405622,-0.021705265925005456,-0.011710450758073062,0.05473499821833825,-0.020615992639680364,-0.023934858585502542,-0.049304228443675276,0.005867341318155038
FGF16,,,,,,,,,,0.06742732062922022
IL12A,0.026400944382991128,-0.016758402718903054,-0.04332765025500387,-0.09944601229753545,0.00025593619479859377,-0.01983380237039112,-0.039045859017160685,0.02285245193625279,0.012273430799103181,-0.006154833953757589
ANGPTL1,-0.042274039313017875,-0.013762202881394632,-0.030430586519648483,,-0.04045066471051635,-0.03494144544713737,-0.018846256362889807,0.026189352879813978,0.0055794301239193165,0.01149118772331305
PTH2,,,,,,,,0.0004066292355939097,,
FBN1,0.027633298460103872,-0.017739526673982608,-0.033405979035645565,-0.008292675892545499,-0.06526512203350465,0.08376097566870878,-0.024013184353642112,0.009483674560814056,0.025770731238881236,-0.01855991986260642
CD274,-0.040002101000377745,-0.01611928199334462,-6.135396835554545e-06,-0.10597057113754191,-0.013618726691929926,0.011016012207385966,-0.04919888177869249,-0.022233361918949143,0.019681919657812692,0.05667386221695124
NPPB,,,,,0.016809893049180208,0.00929586528966615,,-0.03133116307561643,0.050531141506384436,
PMCH,,,,,-0.031152299298480842,0.006927037563289224,,0.014491717276786848,-0.03810943034902244,0.011807149777520221
MFAP5,-0.0011931797665402247,0.08685909891575422,0.07427317508489067,,-0.07117163976582194,0.013796438410935861,-0.024919633600484752,0.03135202046159544,0.0796020191422973,0.019440283415007066
GDF10,,-0.014432390073370284,0.062188132701107394,-0.08944217986299631,0.022382049524930153,0.12173821878370625,-0.025125990268189177,0.025728018267798386,-0.011855176746628771,-0.037982245588730625
COL4A6,0.08367692496266611,-0.029633197271471973,0.08571263030692992,-0.102429147681876,-0.016809465996837657,-0.036061485183761365,-0.04033795712719909,0.03292112476296013,0.008949431494050546,0.08331730479839071
TFPI,0.02370633039570459,-0.003507266882788402,0.008186506431854488,-0.07550930676401574,-0.009660572583201259,-0.01565532168585083,0.023700988558397314,-0.011402809247252404,0.01380814632277968,0.03799926832780843
CNTF,0.050779998679552074,-0.013589167587614871,,,,,-0.018599284951711162,-0.022992832644755958,,
FGF11,-0.022752161065044376,-0.027126323543889098,-0.041468852191565354,0.061657346341691684,-0.006998681679697364,-0.018606672386927165,-0.03168435342852322,-0.03393847108805782,0.03531763199569109,-0.017155254751870384
JAG2,-0.037434687811916605,-0.005956317611879484,0.02386107245360454,-0.017252274167267496,-0.04379714427096712,0.01853615478642104,-0.003742609593851526,-0.059205467041841646,0.05094575554810724,-0.04795397040703637
CCL18,,,,-0.05412313015612697,-0.0437155610773935,-0.021931025396161357,,0.022354204234388737,,
NLGN3,-0.002897504550556213,-0.05437234638123207,-0.0029818065990268702,-0.08182047450876115,0.00944051511125179,-0.01338699532295996,-0.02454436166851289,-0.022469326309534077,0.00810014296909104,-0.017332668075091533
CNTN2,-0.02765044964413725,0.04909265586331979,0.08699952335695851,-0.032755740092033754,0.0134668064010847,0.018722012440677775,0.046033970638401735,0.02037572378721176,0.05073403970674312,0.034737738992230004
FBLN1,0.01883049482819875,-0.04588570079236248,-0.014679592350451088,-0.08213303708707524,-0.004679255807212507,-0.008742145007805681,0.053231207543596115,-0.07418990316084606,-0.024304216317461255,0.08571178593271107
NTNG2,-0.054546929702994976,0.03861978324802631,0.05106703845834525,-0.1261621841995429,0.04959929631682839,0.06258917627296863,-0.015114284576102229,-0.07497492714558604,0.002847437554056659,0.030626901167399776
CLEC2B,0.0221583099427042,-0.008217187119178869,0.09435061543939326,0.030801371126685555,0.05443795760621529,-0.024295512364136268,0.009073630770234072,-0.03899722949045236,0.0027976717652078075,0.032125968592842134
EDA,0.035286847301418955,0.006942455781537451,-0.04051235094129703,0.25959909412925586,-0.0213259323189117,0.010620062115865324,-0.03654697409657827,0.011710119916868652,-0.0033211741216134095,-0.022738237237655556
C1QB,-0.005226354434103711,0.02765102172060205,0.09316571005483423,-0.154305750026307,-0.01945429382224559,0.006919614091629731,0.0018736046805836427,0.08358499383390362,-0.007126524504085838,0.06485487239978344
PSAP,-0.016188464969685783,0.031636343622744145,0.1135744296433696,-0.1818126027337609,-0.09671343363913336,-0.009701642431991076,-0.027571550708249758,0.04386461719926317,-0.043254885542755014,0.07376376000267752
APOE,0.040359508141696726,0.04988650719983129,0.05476144321283768,-0.08004687647592576,0.014070422153523247,-0.060500823872615836,-0.06499952903691232,0.1285670373881986,-0.07051974228251195,0.08199572793213927
TIMP3,-0.0010582611579715274,-0.02112444818546225,0.10815881767876223,-0.0661400516026412,-0.013543176102401466,-0.05035769812694467,-0.021456042242544427,0.1303977727441601,-0.012395503418757616,0.07878497489969193
COL8A2,0.03584907223094994,-0.04327184861784379,0.013620335620384803,-0.038679884364321376,-0.022062877420981484,-0.016438265630543597,-0.02910416625734101,-0.04265369268554807,-0.029922516162474218,0.09161938160576297
PTMA,0.013694173164811396,-0.010885746790039941,0.031190939753457034,0.12435156937912589,0.07478399578361661,0.04962939937278075,-0.03385190037271854,-0.008999034119456286,0.0380894919979849,0.02368624243714931
APOC1,-0.03936154796272889,0.024423738490304978,0.03691472386548473,-0.11507768129776097,0.0004253943749903181,0.013735030335183033,-0.0061284768390981095,0.07733580038549984,-0.02745482513941346,0.05591237428491613
PF4,,,,,,-0.017501154510911183,,,0.1162628312200429,0.01715914525987364
WNT16,0.010131032121209103,-0.03748050850584973,,,,,-0.01805118463816036,-0.020962858702682156,0.015490381754255655,-0.0076873903169977
LAMC3,0.019260274335490834,-0.0050280394246939395,0.07086222246226018,-0.048528983106945534,0.003418341392614671,0.02266341627475831,-0.041779610439675416,-0.015163772998367527,-0.060648086144998226,0.03575495272637806
C3,0.028543736516978436,-0.02405170255216376,0.14810547850408018,-0.14948390950079063,0.018429257292644684,-0.006078690578488629,-0.010278634194945582,0.12363544048208425,-0.01891627780333122,0.07245286927115102
S100B,-0.07281366206655691,0.012916787771173673,0.03433622114943268,-0.03597645431894646,-0.036891162374109145,0.05598004916739944,0.018666332087580065,0.11268134263517718,-0.04552491748659426,-0.03523993143337867
F7,,,,,-0.016821828315835678,,,-0.02460714923074393,,-0.03026969211184033
CD5L,-0.043079811094452504,,,,,,,,,
COL6A2,0.059907564054631886,-0.04306222815032271,0.05402167441489489,-0.05002847952960022,-0.04822554662567969,-0.012498856761961436,0.08330986302323386,-0.027528922262396803,-0.02229880913942421,0.05100459451578356
MICA,-0.0038188318893885376,0.011180090427561433,0.03267230071748165,-0.06907547905340522,-0.0522751435704866,-0.022223840989598533,-0.0399796240313482,-0.008866797993147652,0.03542192273411439,0.03616364767082897
NPPA,0.0412853874254721,-0.018439414886001808,-0.027246521813488342,-0.0023836946847834587,-0.07625318317978783,-0.010154385044828636,-0.045857981454783696,-0.01683441998112448,0.012106026332654387,0.002895291996261027
COLQ,-0.02077973809150661,0.021465608258783894,-0.038877056358269824,-0.052187338115941874,0.028607121963956123,0.03981738898838658,0.09389741759824427,-0.013486440083201136,0.05202320368598052,0.011209998249353164
SLPI,0.00459729042308243,-0.00952298849158097,0.12181318552863418,-0.07231397426922262,-0.02537123417772683,-0.0239170758118931,-0.019456253531422704,0.05160758199520709,0.08686572911167545,0.017516979505601684
CD59,-0.025106108634370707,-0.023134729211060162,0.058973097010101054,-0.14860534358216304,-0.059620515461401215,0.028700913844885836,0.041350361685452884,0.10430822013905397,0.010492257097030588,-0.028267597731278443
PDGFD,-0.024812786813079444,0.005264589623399532,-0.0018158729727188576,-0.09187209830512799,-0.06113450681555819,0.031917691953342715,-0.034701365181063655,0.004022357089812802,0.01316799329250756,-0.02290913856853168
FGF12,-0.06334366563141906,0.014973506081178777,-0.0537016277490897,0.010545377081742285,-0.055542567685998544,-0.04062137918056869,-0.013688837553217906,-0.01616353045688636,0.021719354481535908,-0.024330824130086606
PDGFC,-0.03276164416846696,-0.04874052760211207,-0.019171765372898972,0.010572976038048743,0.0066972552486490216,0.025817814044160847,0.03645053887143296,0.00021295918286023876,-0.011706435421129745,-0.024147370750408126
CCL28,,-0.01374124404041336,,-0.03285902107890719,,,0.006060466100042829,,-0.020836760985178143,0.021192868064035728
GNAI2,0.04569986260339731,0.019155845998964686,0.07600704160688397,-0.0578551084926001,0.06581751603807591,-0.013196774110075289,0.13543850759761494,0.0012896228248501782,0.046983330658424985,0.09672255221141292
IL1B,-0.025018143917262772,0.035684381129334614,0.03137302764164951,0.09622174269671169,0.0513393032395624,0.002880510656079603,-0.027948903850807682,-0.0979973026138097,-0.03322042874360607,-0.020113398037218004
TRH,0.0624745664223097,,0.02682900348498224,0.09755091269654348,-0.0160944011377808,-0.018606397115466404,-0.04619539462869887,-0.01044060417909155,0.04362744180342369,-0.009567559929478761
LIPC,-0.016509824905025897,,-0.005708032667251387,-0.054920040866566044,,,-0.033749963162460116,,-0.03931223173359128,0.05922546523449611
UTS2,,,-0.008296287443323854,0.049769185276825424,-0.004263862443471238,,,,,
RSPO4,,-0.011967862918279754,,,,,,-0.027571672249755087,-0.020126096890454484,-0.03126149824691948
CP,-0.020877833030563255,-0.03033797062729777,0.1211128631673842,-0.023650513493269142,0.002946953817856368,-0.03974545832845169,0.008706325143682548,0.016945196365952233,0.02847861934127117,0.06632810545597911
CCL25,-0.01946435978217693,,-0.008217088097447152,0.03195736814442849,0.0026480391690433527,-0.043587907730824334,,0.014161749540394925,-0.033806300961156645,-0.02872542497247675
MADCAM1,0.002920218038050884,0.0477592491641332,0.005097760682974794,-0.06646329462436747,0.0770802857734176,-0.02150275806094411,-0.025330867991751,-0.022430563559159254,0.004570569466490497,0.06006852816986459
SEMA4D,-0.05343019314320472,0.016816610936213564,0.12352224559623128,-0.029125672617987777,-0.014133080751803017,0.029178481258378824,0.08809613152810931,-0.02155667974622562,0.013758663460895472,-0.006687308310662948
SERPINE1,-0.039387700827726156,-0.02709004560386865,0.051041692542273184,-0.002776811594803355,-0.026042553531881434,-0.05108762014856936,-0.003079287214872427,0.020111867352827405,0.04469658260239317,-0.005780026703174986
TNFSF10,-0.0253079159422342,0.053374511872290496,0.009716399955175902,-0.03590866509533252,-0.014578936139350008,0.03954870542317671,0.043701130593183035,0.06464081000106245,0.0830813169441635,0.01687500819403684
FGF14,-0.021014745653925165,-0.024288443786467002,-0.006670104750554312,-0.08853910751774484,-0.029873145315289115,-0.028760602683077417,0.022412771054097943,-0.01748359635704114,-0.027304309205314188,-0.06824641920436181
BST2,-0.012705642261207422,0.013495379465180863,-0.14093202688007392,-0.061766422221140066,-0.04192808110934626,-0.015649886520636487,0.05151228237357382,0.053959672462207904,0.010920857461516017,-0.002372507350333025
PTPN6,-0.03724001339338022,7.700046673407846e-05,0.06940451380232163,-0.035198893491482135,-0.01038125369676217,0.034220435989974096,0.03935877311199734,0.04192838766185839,-0.00480298157239407,0.028962283632666355
FGF22,,0.03340183126274208,,,-0.03736009320848344,-0.02195490043785176,-0.007321977541028405,0.01946249637592691,-0.03230954181522166,0.0889024563401678
TNC,-0.08676004183594023,-0.03607914518209105,0.10247158569514933,-0.004785565240099981,-0.04846017280134506,-0.031184263511979157,-0.03266903675542544,0.030375344510682516,0.02905812336113514,-0.0004565947922595524
CXCL3,-0.019761563707528098,-0.012803083595334686,-0.0022712482375240486,0.056969130324024515,0.0018456996590949458,0.007599649173789016,-0.020409541077816805,0.037569061886045044,-0.07879378892612253,-0.028613694376829302
CRH,,-0.026712643038840186,,,-0.004509107786301511,-0.04081344641246192,-0.035633657450223365,0.12068573790682673,0.019180063692804707,-0.01749951736173431
GREM1,-0.012113133780494832,-0.013589168762094669,0.009629960294799617,-0.0002481708927351727,-0.0027134397509157872,0.03862685136303792,0.0265826399142615,0.06025749511841342,0.12335754742515866,-0.002733716702541959
MST1,-0.0015531546774634857,-0.03123709510326561,0.013177645778621554,-0.01398884651638609,-0.029510019334073802,0.015900432242704546,-0.04836476747394949,-0.02702831203883673,0.020151258237599053,-0.01693508592994267
ITGB3BP,-0.09201202907359708,0.023711243278953777,-0.03663672374191993,0.06621687806316974,-0.04573705822631018,0.017995612441469577,-0.03599329566084254,-0.012178604793119408,0.060605688576601646,-0.062426801929813217
NCAN,-0.025965306539869427,0.008488443932407856,-0.03012454142771442,0.0018813387222637575,-0.04441624677423265,0.00941599646160498,-0.015510158567870731,-0.058315131511464224,-0.046914392115782744,0.0027465108003584746
DLL4,-0.04463364002658821,-0.016758401078989866,0.008849779278697806,-0.10692258621300932,0.049926948235152986,0.051678458356391524,-0.018546449869716538,-0.025488465795297427,0.02354449812815228,-0.013460759525238225
UCN2,,,,-0.05876642683189635,-0.01934937775827828,-0.02475744961316816,,0.010594733325329918,,
VTN,,-0.018323501068136662,-0.026497849083094195,-0.05166926391555095,-0.02800911959710028,-0.016357836539068516,,-0.030484293762664334,0.03780288661579689,0.002792882025304737
CD70,,,,,-0.06890378906906189,-0.0029938504099754635,,0.1002117829603848,-0.02186122290767476,-0.03982175150674
GNRH1,-0.03256505024106634,-0.02337305179457882,0.04319377323997975,-0.07092832478294517,0.045682469151527294,0.025719384840272315,-0.019652631581009296,0.012013731384130427,-0.010190204794747124,-0.03316710118637247
CKLF,-0.05486881582037217,0.027152122950335145,-0.07939468687306031,-0.10196144769902993,-0.05851798149171271,0.005656928991857484,-0.022812818248163835,-0.040021385505779175,0.01467595796761806,-0.03417031081487417
NTN1,-0.05464968633050682,0.011816744140369588,-0.03855223540316553,-0.05550363035256543,-0.012378739028668694,0.0031219525925310584,-0.017070581180620065,-0.08305508820334064,-0.02186615494535087,-0.007441035211665219
WNT7A,0.14030430196062127,0.005310516978111906,-0.017189646428324996,0.07041438206504234,0.011707935487598305,-0.04919308609680468,-0.017854184054539465,-0.004698123290789184,0.0007054018445617403,0.007882509528760778
DSC3,,,,,,,,,0.05286996386797922,
HCRT,-0.03973045491437316,-0.01074778784290259,-0.05606585040456242,-0.12844415121176722,0.022115893610648005,0.015944715276205237,0.005715209199937835,0.027024373978997825,-0.046133746611205353,-0.040229664080773796
CXCL1,,-0.013435458989763432,-0.031243657056112165,0.0478545764663911,-0.03868976447231969,0.046424378440787645,0.06742561267505219,-0.03241961877282148,0.04055086568140745,0.04809736310316475
EFNB3,-0.03015519269892259,-0.014940369762847313,-0.07797151644982564,-0.09009240341493166,-0.020360515855755747,0.025659586838914183,-0.03705773612639854,0.009656368462025576,0.0027140865490357063,-0.04984229071624889
CCL27,0.06950422291101985,-0.011967864668850694,-0.031243657056112165,0.0006036138392075778,0.02271477849190046,0.0033083931592233283,0.12017762026671136,-0.047465605256438434,-0.06391076242650497,-0.005914233486388322
CCL7,,,,,-0.015608064009598877,,,,-0.021834913753065573,-0.05230939224253748
BMP7,-0.03795248047867026,-0.023067077269884998,-0.03312188583108505,-0.055233571981562785,-0.043748965849768624,-0.011478795370670111,-0.008895828397580642,0.07969832422424185,-0.001257303182712458,-0.04253166773504152
FGF5,,,,,,,,,0.024896398629105122,-0.02534940045142525
NRG3,-0.03422506027057166,-0.01728292455800508,-0.04058427485782865,,-0.0472317212149208,-0.01514679121677854,-0.020741972132148814,0.003587996325731237,-0.013397247903397145,0.027509567625169366
RETN,,0.008306925184931615,0.005220730309082394,-0.0041883725934626055,-0.041045321884797085,-0.03920647925212356,,-0.02637388626760474,0.055600109572433554,0.0029891603194831637
OLFM2,0.07857622023188428,-0.010395635352449693,0.04310859763406632,-0.06271824547937449,-0.009357712434010597,-0.039149876567055056,0.018938805817917716,-0.03923198764059556,0.04095917103933681,-0.020228758373781765
NCR3LG1,-0.0238046400080797,,,,-0.016136239991470534,-0.02757522789709308,0.03376548791429329,-0.010479938395718228,,-0.027924860910073793
LRIG1,0.009382473016653415,-0.0018237047242675765,0.08436551799218496,-0.150285520005541,0.014907253130233248,-0.024184884650049168,-0.10043987953138572,0.10101700454398127,-0.023155366525158958,-0.01146432246515
SST,-0.02572128074027561,0.053256574296708686,,,0.024854959306069187,-0.01567043959337827,0.015182860902435936,-0.030119291954513575,,0.009153882452058504
TNFSF12,-0.038029532870652326,-0.023790109487445813,-0.0383769408098781,-0.12802521349364276,-0.031336751376485936,-0.036639270119328916,-0.03900588554842323,0.002616251598157332,0.019614696133506544,0.029309764515144023
SPP1,-0.029602652195005116,0.04955107786861666,0.09373867864932565,-0.035955520878156566,-0.013588340637572586,-0.015256350941597444,-0.021100290423640138,0.04704784178150671,0.05241829289133481,0.012792787916674368
CLEC3A,,0.03893223789287283,,,,,,,,
HSPA1A,0.07050651693336281,0.0620660555277405,0.005001858326999362,0.02316105559921445,-0.03886648967313442,0.015582562469225509,0.1418418295213001,0.08906065934335253,-0.015039792195241793,-0.04164378608959541
VWF,-0.04101877171835789,-0.005158376990401091,0.1199087182881795,-0.02366504911635134,-0.01589626710789187,0.03688265320397431,0.050273355583793145,0.0008918871571127699,-0.002490090340140878,0.02206567617074452
S100A9,-0.03545567171637868,-0.0060425232238985865,0.02623480358031338,0.07695305036217834,0.04305443705313242,0.0010484499047025602,-0.046732645475447615,0.08189695858503616,0.07310275850523992,0.020512669915532855
DKK2,,-0.011617663269316035,,,-0.013436642449357834,,,-0.027098393070404726,0.05010884890668886,-0.01516084779864201
NTF3,,0.02955274880565022,,,-0.029355222723589626,0.04000800622070964,,0.031843221870345224,,
IFNE,,0.060104496059256406,,,,,,,,
NRTN,,,,,,,-0.02512599928201984,-0.02096286146956588,,
CTHRC1,-0.04223959866020126,-0.012403725243057896,-0.04046943145237998,-0.11202774601202008,-0.02378803727458961,-0.028348033860312347,0.005059236543241995,-0.03411739966425991,0.023693065968634713,-0.00919214757390593
ALKAL2,0.03252352680364898,-0.031821159717463667,0.04373452034730698,-0.06791239275838563,-0.0492788857495513,-0.03239738351776357,-0.037294971822188515,-0.07979089911789883,0.038440026242145126,-0.025151429106355257
RAET1G,,,,,,,,,-0.027628845846578282,0.0777716505376775
CEL,,,,0.14011474825426035,-0.035172838118949605,0.02877007329249255,-0.013522625323718463,-0.04405782572983505,0.003501695589531398,-0.03339866427380894
CCL19,,-0.025869006971621884,,,,,,,-0.031573506252151884,-0.003979445481339449
AGTRAP,-0.014135885605511487,0.00982452126769491,-0.05850633402151382,-0.13025472763601945,-0.08681403467110492,-0.036707957082069996,-0.0348507181377018,-0.04812344661173403,-0.02346690957503555,0.006966812084242516
HLA-G,,,,0.12217905318628677,-0.02973935714323306,-0.0020668596982147246,,-0.01821694268406496,,
CCL23,,,-0.0320383519735765,,,,,,,
TCN2,0.022560624472815677,-0.028257975619829533,-0.02427241933336688,-0.07005204582981596,0.0030174402771495352,-0.015953828794455435,0.04187647492989383,-0.011369946326760983,-0.03126260099279971,-0.009652927893455062
TSLP,0.07345827966508534,-0.024917991826917014,-0.01980767373416891,-0.060489927302482274,-0.03944311925395525,-0.013629352304013732,0.030294571552295563,0.059811015122509706,0.050901151385197796,0.011545926061779859
LGALS1,0.01993358252775194,0.042929362583953384,0.035772800900697774,0.03239160258367741,-0.0028052924507314583,-0.0001598843730035146,-0.009117395866597482,-0.0939257399539276,0.02041714538034423,0.013175518299097948
COL16A1,-0.013333954616772864,-0.027833287429540488,-0.001217121390987249,-0.04759297759128441,-0.03398190785544478,-0.013532716408546272,-0.07942413240729357,-0.058442695590444044,-0.006209498736536457,0.0040847839450286584
IGFL2,,,,,,0.04906056036530868,,,0.17105871881506488,
PDGFA,0.02229360141581467,-0.007140340232683392,-0.02469774234659624,0.005145352381326626,-0.03029358935927565,0.013942781543016985,-0.024531607687436233,-0.06392889811373886,0.007755053195614473,-0.036704549252966095
LAMC1,-0.021371814755517762,-0.02466023992463697,-0.018693354428590027,-0.10572104401664943,-0.04609688911720899,0.007950592935644969,-0.05291998672060618,0.010046194068588114,0.021032133637000502,-0.02187606370921193
EFNA1,-0.03947535426712958,0.05566740514493776,0.11944276627908126,-0.020963513527749562,-0.05434412388586091,-0.02377150385270193,0.055683394513974666,0.05316946612596551,0.05289970686985838,0.0007693006936925562
SEMA7A,-0.016246792482567673,0.028616151140023853,0.013742152882822694,-0.05007075841735454,-0.005414035796463231,0.039976910300869785,-0.046972105303539624,-0.02381116501568269,0.04306369030790753,0.002502650053177846
ICAM1,0.03896982914449969,-0.021066101371304612,-0.029004347489390212,-0.049093207731231436,0.002643020719070621,0.0070772045065941,0.0435500756831017,-0.013968006051159193,0.016782707535912277,0.0027555116202847346
IL10,-0.02548885164811094,,-0.05495293796961186,-0.10042239632157773,-0.045664709221205475,-0.017919630455839115,-0.020160147760794,0.06408431306982007,-0.011610535359751505,0.03932316421311714
PIGF,0.0005635891711052513,0.02870865710969613,-0.0583896200823438,-0.05896305895175664,-0.024762858582918944,0.03720400642834743,-0.06474317009660377,-0.002046320082258603,-0.02819445968457719,0.01951918085524741
FGF20,-0.031027155862828597,-0.02401765004866206,-0.026960529923897452,,0.02990570237026205,0.1717961503711632,-0.04783700374354665,-0.04241451319860905,-0.04082182365497214,0.022926767721874894
TGFB1,0.07223141986111051,-0.014952947579350478,0.03356971327526065,-0.08433110624073549,0.0197251527433994,0.0008554457255292013,-0.05901597406043697,0.0450337464801611,-0.0032358950035923815,0.055165397181012224
OXT,,,,,,,,-0.019714348821606935,,
NGF,,,,,-0.035396801097994444,0.06608513156532377,,0.07828763203319763,0.013305586851276497,0.010660947524993367
SEMA4C,-0.014638283835058195,-0.0033622219627432656,-0.060641752351248565,-0.0659767962455416,0.027211521157981273,-0.0001764049389429222,0.061773085943214096,0.05895978789542077,-0.007054350503132445,-0.031058352756325427
PROC,-0.016051713707871975,-0.011967864111850765,-0.019892132258723504,-0.014404590294810263,-0.03426428693221253,-0.02172991612362394,0.06441228536287782,-0.023722375841825294,-0.0028960159508171555,0.01215546106038538
CDH1,-0.00693574296673797,,-0.0405123634211321,-0.03990874863452118,-0.04814852019977889,0.07795125466134498,-0.03832354815502714,0.027187907330178472,-0.0023272987471428083,-0.05098632817073388
QDPR,-0.05735175714646514,0.12728377357553944,-0.03973680789713929,0.04167186132483487,-0.0015465471155505742,0.016372264980224427,0.0297072500273074,0.05680913176698744,0.019997339304687937,0.04236981706206624
IL11,,,-0.020684764459504235,-0.06099015894808503,-0.05773504010775091,0.010607882857369513,-0.023210641648468658,0.10341402557706277,0.010825348668213995,-0.007884414474708688
HP,0.06956314861849376,0.07184534469798415,-0.06309162352545009,-0.08355158474529309,-0.043549008341605834,0.017418869238367808,0.008048583975788157,0.05462810433441923,0.12161183887369131,-0.035332009269569774
NID2,0.041517382823595204,0.0019932080131873343,0.05282586846929204,-0.09814645630957476,-0.003132251206991006,0.04176294635393238,-0.005219850387317923,0.022408504826111432,0.022893282595575003,0.018403553028076888
SEMA3D,0.00872753273617721,-0.01989231757758101,-0.029173116339392548,,,,0.039754411017974604,,,0.037962803710750274
LAMA1,0.057259545758241534,-0.016231915471723476,-0.047439874537213725,,-0.06698807635552646,-0.06311849895483065,0.04211067092719117,-0.00021003930944088814,-0.0032702774021683514,-0.027118157790493386
RNASE2,-0.06749255409020087,-0.0353731238381779,0.06339326359344201,-0.07293683641005559,0.004635446470614311,0.04948080456085637,0.08778092420740163,0.041069686399374514,0.052214216908430186,0.07774361035155902
FGL1,,,,,-0.033568818281434966,-0.02882630855157153,0.005450769925769002,0.017221294419493032,,-0.029506520755919495
PTGS2,-0.048835518983851335,0.1206581848181035,-0.0405123358341437,0.07737353749442077,-0.03903699024737366,-0.050379328521325636,-0.006023869279747588,0.00350447910429239,0.03462270306677598,0.06854506986632096
CEACAM16,,,,-0.06312120131126243,,,,,,
