,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PIGF,-0.04463179854564852,-0.1327303274658824,-0.08615739092396524,0.021174101365068514,0.008378960599149745,-0.04229004046130018,-0.034799349455126465,0.034060416527141237,-0.06543081579419038,0.05278356719566475,0.039338144784542596,-0.016000110246729836
CRH,,,,,0.03268268392778605,-0.07633065231378616,-0.013919003195661804,0.01858819537443873,-0.023943481225429726,0.004451415766847303,0.033983923724145965,0.06352938322909231
BDNF,,-0.11389399829513099,,,0.006070960961552276,-0.021180648928906465,0.012693637821625987,0.013737155551216691,-0.040382710576617964,0.04910155423139048,0.0792157918903213,0.050849075597533246
CCL5,0.10340421265106399,0.034785262241774736,-0.030918063596491088,0.013755945590695273,0.03535857208435149,0.03987870979843234,0.03800072258570263,-0.022901258976624404,-0.023578541053470146,0.04200307937393632,-0.00627359502610481,
GAD1,-0.018354662748727855,-0.007812550270132505,0.05946943527548366,0.06658895209058485,0.02597723753349716,-0.01628675502429613,0.012882137309004251,0.07185149915098511,-0.03950910602539406,0.007586659021754409,-0.03237039441327266,-0.003965450942013073
COL14A1,0.16871034714497607,0.011869190931159497,-0.0034736182304104233,-0.020551431858637274,0.06474240653412078,0.06990687043232165,-0.031259859201526914,0.10747988206487075,,0.030821670544589265,0.07184167630577983,
HLA-A,-0.06401174510058348,-0.07666436607399926,0.04282008885831843,-0.02602407593106434,0.06785891415393458,0.04828801999111263,-0.030163940260350828,0.0472324100174767,-0.05926373461149666,-0.018823233875277543,-0.04072498925827994,0.1417187443500152
CD5L,0.16962823855486112,,,-0.038953813063044934,,,,,,,,
FGF18,,,,,0.04146221094654748,-0.021369169707225896,,-0.00020712662900792538,,0.04815176915222562,0.0044551210571589775,
ADM,-0.00512170815050548,0.03573589450447792,-0.039673267216427846,-0.015414009914766992,0.010534789796368302,0.03439618479881884,0.0180328106325341,0.08117122462525236,0.09583563772201553,0.013252438516396335,0.0924332862431949,-0.023517599815062296
CCL15,,,,,,,,,,-0.005154150216910781,,
GNAI2,-0.04915375072808406,0.12211026239956994,-0.07909204162885487,0.03789487862534247,-0.018978500698555348,0.04422201407415851,0.007793913228065179,0.050034314896540734,0.03870417172834851,0.03492880680374666,-0.002114795149249184,0.008061146361808446
HDC,,,-0.01609279834492934,,,,,,,0.06447252607055448,0.0667632304848432,
COL11A1,0.024873117839820085,-0.1258454076248845,,0.02240761465545358,0.03482210644031437,0.06443316915438035,-0.018382366802980665,0.08030435285211346,,0.06421100554418513,0.048461531117644334,0.0974209267837731
NUCB2,0.032059297951967165,-0.02337684236001695,0.026508840027050087,0.03264698543909194,0.045708143509294176,-0.004865291764575835,-0.008590929114366938,0.025135008293730516,-0.03165977132674929,0.04512914427626945,-0.005995645480683008,-0.028321614512266908
FGF16,,,,,,,,,,,0.08665448029001506,
CXCL1,,0.07986908226186652,0.03540518026644709,,0.05813275902291247,0.09103274200656761,0.032693096369560304,-5.9960976059347816e-05,-0.048383004217519454,0.05854267385937334,0.014776413244534574,-0.08079526384701613
VCAN,-0.10120997647990014,-0.020747171268251527,-0.04714165310473842,-0.008170427355126046,-0.06574439465305933,-0.02591390212577461,0.02236240091461474,0.019176516096276647,-0.0777151696238765,-0.01858636336631172,-0.0024698486841007107,-0.018671646957600777
MMP7,,0.024389441172157474,,,0.04819863714681246,0.024263769387339783,,0.03099446002737741,,0.040227424602585354,-0.10523980634614943,
PTPN6,0.047804528656987755,0.059972052616855516,-0.012243107450279813,-0.01315404424238069,0.05308896422650233,0.030090103515728654,-0.009832095374475927,-0.02769657392993721,-0.04649471869914852,0.07966955509366841,-0.028262170637611342,-0.07684678649540848
PTGS2,-0.035585112901054976,0.01687296956827226,0.02993902989903032,0.06089860488883611,0.058344269940334856,0.03956953068424205,-0.021940950409466163,0.03987475672919136,0.09891742241048734,0.013019016391109297,0.058661632501534895,-0.009671261919111288
XCL1,0.01320338792232259,,,,,,,,,,-0.0072286854636694695,
CD58,0.1142516675061793,0.018062487254982548,0.052715563350597607,0.09967066991851661,0.09855914236069108,0.03091486874340748,0.04487397567173922,0.06913252537096905,0.005071257084508709,0.014175041214994627,0.10146901860954065,-0.02390728347439695
TNFSF14,-0.026228264068658174,-0.05000523011080378,,0.0005333001923950781,0.1072758197801829,0.14910224648541492,0.05319486606910958,0.008550934101656171,-0.055918632075930244,-0.035413973560259965,-0.008842446700232291,-0.02876136831525179
CNTN4,,,,-0.02279083771563386,-0.0010561997162650545,0.04954993820926942,-0.06537196776256268,0.07247418833155655,0.015090472320203694,-0.015740371157563913,-0.04816866498380059,-0.0280044025165472
INSL3,,,,,0.0636767059116151,-0.014229884420613738,,0.02369592871836497,,-0.004434526312481279,,
BTLA,,,,-0.027187338417746953,,,,,,-0.00891112991345609,,
MFNG,0.05662281280767812,-0.07024809927197168,0.07419705962580381,0.06107635314323276,-0.01455734661231662,0.03588666447560317,-0.030857949286776896,0.010020904345462529,-0.049854487627024206,0.07854476725934158,-0.060970820744014255,-0.06354754184119503
ICAM1,-0.022375555200719415,0.01405435011727428,0.0032609164732185013,-0.06204276044125522,0.03771492791992273,0.002902836444968104,0.030202648907665636,0.01920470416554575,0.10624519063553686,0.051090321784462864,0.04426669805644236,-0.10144680296888565
PROS1,-0.006251444388325645,-0.05031163883541408,0.07924356531590998,0.05500389558664004,-0.00662561455469494,0.024923344967121713,-0.02149881592939953,0.09355149809986829,0.012501406160107644,0.025897848950672292,0.011004231055347858,0.0021228445818303006
CLCF1,-0.006517508289529298,0.05582538094604275,0.015959331167712927,0.0071337421502688115,0.05805112130091463,0.09166705532241995,0.03181068233697375,-0.009005480899760986,0.05542090075948306,0.06775104520915962,0.017409064048242006,
PSAP,0.03428672472117898,-0.03670698494185894,0.06837663915762049,-0.02728040320156408,0.13873580261784646,0.00952892773840009,0.006570105581320949,-0.03070055287453985,0.07568253513139941,-0.024431141817152852,-0.04662809019917278,-5.845399610921541e-05
EFEMP1,0.01843258286290791,-0.07981995133886105,0.019991630136087988,0.03394210274875624,0.020862648895936104,0.040546548852335794,0.07408133026775207,0.05220625121510437,-0.022226532754231337,0.02283202218039367,-0.007628229531431645,0.10204350559259379
C1QTNF1,-0.033181053835697145,0.056633735871467444,-0.01756591735772204,-0.06900041089524916,0.078799174868339,0.022327244134132077,0.046394641471379,-0.015795156472428316,0.023638368393546653,0.016400841394175348,0.032142840112932995,-0.03534899621004735
ALB,0.05540893748821037,-0.05760990269061513,-0.04602621599010029,-0.017344639998337352,-0.015252668791148219,0.00030229917718543355,0.04018089879864452,-0.016850342117961443,-0.021693235568040457,-0.008036586777334029,0.12462417104952214,-0.014075533803007002
CCL13,,,,,0.029246031300948248,,,0.05450292520644136,,,,
EFNA3,-0.025065494411535414,0.0475421919068984,0.036680431432608594,0.022224680232724725,0.06724350700433292,0.08120255132917506,-0.03628682171917767,-0.007948203780695877,0.07499970696958573,0.05721303407584002,0.05570380459494123,0.004721370743652745
DRAXIN,-0.022238553926987925,-0.009612906809007057,0.017224972379497317,0.03388891602991944,0.035123957673255234,0.08669367461788005,-0.006433489520988199,0.015297283356926875,-0.0025651050184276798,0.04997642862586979,-0.027981474861747645,-0.05629822106565004
RAET1L,,,,,,0.05957145834529767,,0.09390169492793016,,,,
NPTX2,0.0014777933410755693,-0.04049115739888109,,0.08514432789684255,0.07490355251378605,0.000984606447560416,-0.019413124199487188,0.036229662723483186,0.0206431805460535,0.048928855688093874,-0.0015535626718664417,0.08949346485538576
FGF11,-0.0834196044896738,0.03850494865196141,0.03071301556828616,0.19012060145704118,0.029166052530102297,0.079474389197296,-0.03229006158809025,0.01205693884009403,0.0020954457986121938,-0.024556557815659685,0.1108012160240757,0.021667788637219198
CD59,-0.014398448148426017,-0.09129935769242632,-0.10974763486055925,0.04768750624494572,0.038572049556469916,0.015495318349827114,-0.011471937064154262,-0.004800649683015848,-0.03791077016944743,-0.018072125774864348,-0.07195132829679893,0.03445323751119726
COL9A2,0.05688492595248855,-0.010990875721378938,-0.030230040365365807,0.023231123100232513,-0.028791380291527436,-0.04539620554458741,-0.08110193171491224,-0.08723974139567606,-0.01672871491981853,0.06058398290652147,-0.017923443777027648,-0.005780476752137883
DLL3,0.03352351289326567,0.07826776738500582,-0.07927166827497499,0.08277703684385106,-0.045812470792013754,0.003592155193275652,-0.03766726272692621,-0.0718146946016831,0.01838693663767987,0.0477500994361801,0.03401744230204794,0.056871750047434735
FGF5,,,,,,,,,,0.11069111392679554,0.020891400811680116,
LIN7C,-0.05085314116013401,-0.05112514751986968,-0.0844411405439182,-0.03954613762419489,0.008547320118315306,-0.024803285747071916,-0.01977967512487682,0.031118386591361766,0.10800691991013539,0.027052925548206343,0.05547748974604414,0.011360525301540638
GDF7,-0.016607598663226773,,,0.06574398817530583,,-0.032088582770251076,-0.022767608036197404,0.04421464583332833,,0.005503854697782366,-0.02831339246785656,
PSPN,-0.023297869228356916,0.04623131818375847,-0.08497422582900573,0.03785060034265548,0.03177577792284744,-0.03484251963866904,-0.07918092386191257,0.050844017652880755,-0.07810946102744358,0.05926456420655146,-0.024475857187763978,-0.06447925243476013
ANGPT1,-0.02786409733176993,0.20733918919839928,0.0585774367230638,0.049894333106366824,0.010235768765092764,0.04895379613413929,0.0022021817134447678,-0.010141380303353915,0.02330733074179828,0.10756805634438342,0.04370698206953759,-0.04153370285828346
PNOC,-0.0234533819833033,,,,,-0.0341231400657029,,-0.024447867516970194,-0.022704150452629985,-0.04071837832215371,0.02388384009565982,-0.005221448242607954
L1CAM,0.05029558499192194,-0.04437454686283502,0.02823235331400928,-0.055712357371864966,0.060605418010420076,0.09593672785432916,-3.934427930026142e-06,0.01833977546145628,-0.03305154153463548,0.0015737616704619805,-0.050769388987087966,0.10008748284184885
APOA1,-0.007729350439503512,-0.023582950405719234,0.050011365185536595,-0.007352434269683604,0.050009201445808865,-0.007541680804272313,-0.006184897145578038,0.08432240098805137,,0.08944171784185459,0.044158941134874945,0.0768165838346627
PSEN1,0.07421192815094044,0.013819680116791279,0.07014968358298196,-0.08646996629775504,0.0035382398985591076,0.05429491411273076,0.03221911538531244,-0.04038967432267536,-0.06749866942376301,0.06554895280210041,0.00321626656314298,-0.13042389384963063
CALM2,0.09146981603409901,0.01977668661056253,-0.11329770299102729,-0.018716767345802476,0.05075557285403665,0.053414052163387994,-0.01762823871050533,0.026159822057961857,-0.07073378374777102,0.019435930900309293,-0.007250486122812171,-0.02525216645926422
CLEC2B,0.10620889475528257,0.008898237618511199,-0.014223257661887489,-0.014770191280582684,-0.006554205021169514,-0.01384069129046525,-0.019921396020371414,-0.01727766683285745,0.0232837387748719,0.0617244620795049,0.06360507171026125,0.01594317792199443
NTNG1,-0.007071267068877901,0.011464405438405082,0.031084316188449274,0.16939243151355396,0.007654200803586965,-0.006963442100443343,0.03109702246380629,-0.057538685019315035,0.03863683412944744,0.03801104858577809,-0.01896752325128614,0.03536936733346803
LRIG1,0.04415534573409538,-0.06544178532887547,0.06074814331809179,0.0639871757886582,-0.04948573905284061,-0.05950058906891857,-0.010861940419261697,-0.032668666862385044,0.05411684797555571,0.03966069368973162,0.015855909235954427,-0.08970567131329038
CPAMD8,0.0476486911338223,,-0.041025126369215695,0.03092941307179409,,0.03379730732757642,0.03388822988628633,,-0.060459166569827416,-0.02108832201193317,0.021801365380376053,0.03474701456701752
GHRL,0.017013688326356108,-0.021690036969146422,-0.007027646218359817,0.02030001419735538,,,-0.0224806079077903,0.055127423149749305,,0.00871655751230885,-0.025755599021005233,
NPY,-0.021438225022524814,0.06410570712410997,,-0.044126217060573174,0.036288538661266134,0.07162418452935151,0.017096989645008758,0.02034552975259271,-0.008458873470337847,0.026320526603947667,-0.025978400109276503,0.015568808749995902
MMP2,-0.015156716063123877,-0.06427031800805592,0.0050826777678850315,0.013978957930667913,0.05800516170787183,0.034239375388106716,-0.03116951868384024,-0.045091428744116535,-0.03617072837885668,0.004976372895261072,-0.0050563781966078535,0.027957417958246186
PPY,,,,,0.11230295494671015,0.09193593030822227,,-0.03521271371150085,,-0.02505974554010909,0.10683651665699073,
ALKAL2,-0.02188347942014288,-0.052635220008030496,,-0.01282788039086333,0.02205712497087041,-0.005889772222029015,-0.020823501235151136,-0.00014594644103205147,,0.0034140103760306162,0.03747179854874899,0.056955879702455504
CSF1,-0.051064303161428494,-0.13832966610600506,0.005751495580684872,0.02051298096601299,0.060566416432804165,-0.016005130947829967,0.07460857759283956,-0.03461485703500522,0.16596045023032266,-0.04626262761708169,0.04216729721348725,0.005043429464645766
SEMA4C,0.005033274763934063,-0.02205828529885848,-0.01869435641569513,-0.00862709745443109,0.015048057880175107,0.04381183624345329,0.030147939249954313,0.02475494346093448,0.020029375699113318,0.05678466463978342,0.06757510549102357,0.004474589431931594
BMP8A,,,,,,,,,,0.0380009278816685,,
ICAM2,0.07849245552605894,-0.014501662362026607,-0.01566213497163506,0.02409066822901976,0.0007901853895245668,-0.030977474562577795,-0.016171026391030387,0.0013450825925538212,-0.045409695613406596,0.04920316307872018,0.004397597150508406,0.04496667568104145
SYTL3,-0.039933615744000166,-0.07323001999087907,0.12599946452456368,0.02826927638124649,-0.02656942944562444,0.024678780549361592,0.010782999003974876,0.04328801012047035,-0.09496825045562898,0.007357644180211067,0.07378736437617912,
IL1A,-0.016980375060947985,0.05270258632513189,0.01803549840838161,0.026881455698238615,0.05409074523711405,0.05668534611202665,0.005367532383265555,0.021912584680924115,0.024623324242673113,0.05911051266793288,-0.03519914543273039,-0.04212670367155216
HLA-G,,0.05938224150524899,-0.03594686523980086,,0.051638024055481596,0.05180161033681542,,-0.021534224804126548,,,,
PGF,-0.03290113605303799,-0.030423954065907824,0.09695489248152943,0.07707981804517927,-0.03433189858336938,0.017034083686751113,-0.06419873889410567,0.04140271445511278,-0.03444669473246788,0.05486750622785497,0.0161898360184074,-0.002071950225627292
LGALS8,0.0060998211427440024,0.06866173739834323,-0.032083081695329266,0.04635247617067068,-0.009180790186175786,0.0032042003961092833,0.05846718492504737,-0.006772541007529387,0.013169774047620156,0.04301953270111241,0.015188475928042441,0.021695274222322754
DKK3,0.015732535171351307,-0.09662154740368098,-0.04852558309723609,-0.07046630675760816,0.06377103657507427,0.014816222208463846,-0.05416170657683735,0.007666901962804627,0.02047032963081456,0.03799270141729874,-0.07220458257427781,0.023665517698097358
COL16A1,-0.009005943485957657,-0.03918102910660231,0.0210159788467063,0.01487514967937567,0.07184517222989198,0.006204285993578164,0.0018097759049302345,-0.033847792415639004,0.0031232098599727745,0.03824988586958697,0.05706983515179988,-0.03601963299769577
TPH1,0.04345137584666902,-0.021846546639613343,-0.034451616014902,,0.00967096886257469,0.07868588113862852,-0.04174881570217784,0.07071371219832508,,0.04302929656200793,0.0377881056677392,-0.06340524090506412
TNC,0.0347468222870077,0.0015006985357015098,-0.03608703807894653,0.08530294204989798,0.002734392169419809,0.06593171739086896,-0.040420627678412153,0.031653514169997066,-0.04043737033872405,0.05809680204345496,-0.014601818048763234,-0.04621473275472989
TNFSF9,-0.014613254614347669,,-0.034956209975726404,-0.030113280441858063,0.05012989043140467,-0.023436628536994325,0.01865708727071522,-0.09590245992563268,0.05830694243931821,-0.03268172952403014,0.002603314887799509,-0.0038756640947087274
C4A,,-0.05416441590634174,,,-0.007796233555775236,,0.04323353093275627,-0.024656772877716063,0.09909335884603525,-0.061110782078648083,,
CNTN2,0.07300146563734146,0.008821926101585347,-0.11104100840302801,-0.03003511347824972,-0.039556837705948124,0.010640648260088773,0.062179431429368104,-0.053151757405652374,0.0024143793516152256,0.083385504486184,0.007497631367900378,-0.04923865330626566
F7,,,,,0.002460138939017339,,,-0.022748321092843093,,,0.022609304514540046,
LUM,0.0004824359807587261,0.009688588269076395,-0.046771575442060814,0.0059160611272682535,0.03325422216185306,0.09125549524342154,0.0009961427695020088,0.05345121467757226,-0.03714820133337413,0.022638975885439006,0.0007013963609916282,
IZUMO1,-0.013963427712942138,,,,,,,,,,,
BTC,,,-0.01321990536150281,,-0.008306468480380283,0.09448095020170182,-0.029643399004082128,-0.013864622073950186,,0.039315328310894154,0.04376343498651042,
APOC1,0.11471651433408055,-0.020838900434173295,0.017820791540441045,0.006640489657406455,-0.07830909630409735,-0.06343993328022468,0.05690706235136769,-0.11968851374643467,-0.041177107294871604,-0.01976769951473095,0.05349485643645155,0.055767120286387105
PKM,0.019099810843516425,0.026303610217337247,0.007955067527945845,0.03475021473572924,0.027284254033434922,0.004213561074449429,0.01058857326526332,0.06481989552710032,-0.09006298957634432,0.027646076503894928,-1.1408454998694197e-05,-0.014051843489461776
TNF,,-0.0947218937238681,-0.06338335935638506,0.029720483101180323,0.0645904002623967,-0.02650017587183498,,,,0.01247626472380798,-0.009172092876416274,-0.003552685512450954
GNAS,-0.05059775746545777,0.045956891770082046,-0.06238156535003736,0.013518004386183393,-0.09626028491362278,-0.033721419035253886,-0.03775515014297121,0.04065975103939945,-0.05569387133020077,-0.05652311885205907,-0.07765751444634328,-0.05236824794507539
BMP8B,0.03715659227608427,0.09141671170385246,-0.008206507138216832,0.031082523166134843,-0.0021730964846840037,0.05069640300003755,0.030388522469185192,0.047564648576279456,-0.03685788404736245,0.04882506014995357,-0.0038193522400280355,0.015740997307420273
LIPH,,-0.046123410268487985,,,0.030796866792790988,-0.0005003154675751318,,-0.04692504522521128,,0.030743212625785398,0.07046849680993005,
CCL28,,0.12271950517642165,,,,,0.05934678124342267,,,-0.04565732888058077,0.057809714847283075,
PTPN11,-0.025287355929054168,-0.06477459041687957,0.1328761983351658,-0.03912986871961814,-0.014765363055937782,-0.01861563910838703,0.011460959330231169,-0.013434551394412096,0.04770052514932086,0.04163941676507347,-0.06982658548933354,0.05081262207660614
ADAM12,0.03381024797503104,0.048839127694507635,0.098757698264877,0.047053314772501284,0.04029333801942478,0.006547015363298591,-0.016026111515801935,0.0011255362675391186,-0.011545047808277037,-0.019392728217643436,0.03953784321081187,
EPO,,,-0.011435671011930616,0.017843920447474793,-0.008809861045174965,-0.0026649538127392265,,0.007200545878627921,,-0.02107100283711046,,
EDN3,0.002737660458299246,,,-0.03412585661684648,-0.0073138358886646005,0.019068728433557416,0.047053900241948964,0.10828350531596571,,0.05315236158958755,0.09676154688553315,-0.0840435228037945
CCL22,,,,,0.01547703918772677,0.05292882270462636,-0.06541869529192104,-0.05869765631346196,-0.00047007720835215146,0.023570209781845954,,
CCL2,0.008289704102098379,-0.06071653854983712,-0.013062602510658224,0.03514221238550512,0.10189350823554581,-0.0015587163781440674,0.061503002256642667,0.003541031683155588,0.09752123973100446,0.041836103411567356,0.029680024668996836,-0.01807379162507135
DSCAM,0.03732319126981536,0.005246338304114406,0.024495563691264304,0.042862899760064056,0.03275104296635506,0.03563732866227877,0.05000627841081251,-0.026763775315566413,-0.04174963293330059,0.013946190962517379,0.01738432819460919,-0.02295648199917514
ANG,-0.02772724402965232,0.06168129761194363,0.10814475235371597,0.07936579965226687,0.03304099470096602,0.06097569437343751,0.01268661827528648,0.03535808910226959,0.0007867617869663957,0.09756014212668747,0.015804562230209044,
FBLN2,0.030496797517012616,0.07870033448809735,,-0.01495345646601872,0.06101719815098688,0.04699895533648976,0.001693693974892585,0.026961292624051884,-0.02189156795930631,-0.02543910260138857,0.07405782338407214,-0.020488607459688116
VTN,,-0.04004604996798914,0.037301291133114624,,0.023988243732319895,-0.03047824579092729,,-0.01996762917649154,,0.06713737508385849,-0.010212462770646755,
VEGFA,0.003355482239793644,0.04535580878805694,0.05436958158313287,0.050308747692968565,-0.0050529669909818225,0.021218068905840288,-0.05676167540011965,0.07891223355470478,0.04729140512753952,-0.04077911054401946,0.06595562597763839,-0.019261206268727453
F10,,,0.29720927479296005,,,0.059254175267910554,0.032207409139680246,0.053589275683655194,0.05892847615269332,-0.037382927290221864,0.045298022085369566,
SERPINA1,-0.016915607642589238,0.1311979281401367,0.05713531552755251,0.03585426772594898,0.07483314172489956,-0.00020922273196987234,0.07346047264601711,0.10797689507145362,0.05172561605863835,0.0017529768155849026,-0.038716053462435805,-0.0316631447994352
VWF,0.012586745030712913,0.031347308783420215,-0.04429874534236992,0.014507056728263454,0.009055910038438302,0.019102513788248832,-0.04350686056131217,-0.04420184219830469,-0.06089421731698764,0.03679143311338642,-0.013348451337652438,0.02515247079593314
GDNF,,,0.08236502604838207,0.035729485163493765,0.10722864588256129,-0.010814588255303398,,-0.01416124301307038,,,,-0.024274844199603737
VASP,0.01823091289309966,0.0386335934791867,0.07846068204488472,0.010032993471030685,-0.05319850763711307,-0.0077804848919134015,-0.0489784156692927,0.029646772645367414,0.013362945030123408,0.09135848362534826,-0.02103107553864417,-0.0024562568434014407
ADAM15,0.04446873202854335,-0.034237852746712906,0.022068988127325048,0.11214004840960289,0.051756397538876654,0.013200213990692926,0.023204840388220026,-0.015214214123732027,0.01666847205999851,-0.0026006937590900116,0.052912193363899386,0.019670607799314323
WNT2,,0.09123315400828924,,,-0.04819000944291783,-0.017169540888341855,,-0.030911392599520863,,0.08674337758598097,-0.012149027883387217,
CALCB,,,,,0.011955797819480902,-0.004998329234126996,,0.007258356322954179,,,0.003150897961248747,
OLFM2,0.04800308853058252,-0.05157125394550725,0.00810405740528999,0.05124318250357951,-0.009581282569146648,0.01037156565585946,-0.024090290078452353,0.005174853123381306,-0.09680076415098515,0.07997913153315873,0.012364049684602989,-0.0918653614408546
MFAP2,0.11072552577478899,0.00015330151032263075,-0.060678439849158286,0.03640172760670083,0.006060380541441821,-0.0008467748670682633,-0.03099759192048868,0.0253604176683796,,0.05501107269308541,0.09522540315986376,
HLA-C,-0.06745782501769879,-0.07362151475368409,0.10200731837774331,-0.019429744323705554,0.09350355656147445,-0.008943494474497394,0.01602118499125403,-0.00126715822971834,-0.042887240056086115,0.014714931793458322,-0.055192047987084346,0.07977879756753964
THBS1,-0.0317193617247132,-0.022246860096536012,-0.057892671939111864,0.053375285766724255,0.004465438038598913,0.019540560276349032,0.02658878380344031,0.04612859005536793,0.05251690455500579,-0.029586518858601644,0.05253560118401328,0.03102951087344219
HSPA4,-0.02527995906023406,-0.02139935954882865,-0.10259154527197863,-0.022887849205843153,-0.03740273888468518,0.013034152280380212,-0.025985028419283133,0.03227409871771814,0.09479167858210118,0.05405334253563088,0.013119447759732047,-0.042858975138113105
LMAN1,-0.040708595894314914,0.07932920996514009,0.08365026003972427,0.10195453288114584,0.0005698572036341868,0.019838667255478018,0.0010898495425227875,0.04594030579299561,0.04867539939746569,-0.03446284904314879,-0.047448544093114976,-0.05427564997702766
LYPD3,,0.03224951357183975,-0.03110846105084407,0.011676986119369574,0.03986472164317364,0.019894956768200106,,-0.020949398307897518,,0.025579008315441187,0.03540537288431733,
APOE,-0.013482845245124397,-0.008598815176166978,-0.08914423806069828,-0.006469748619113575,-0.057472155217723954,-0.10115057428816553,0.04743232740412869,-0.06828413562766568,-0.023110894198101417,-0.021256283283518106,0.032156377237562477,0.013986551129710482
SOSTDC1,-0.014613260336292603,,,,0.09774965887660338,0.0018680069107894501,,0.03454957226498745,,0.03518006707143626,0.018374749981933423,0.03773034343177529
ANXA1,0.08220615065040686,-0.029157301300681844,0.15902666233772753,0.04619180767799831,0.060113187408959094,-0.020661847945860876,0.012484944158458912,0.02323850188948514,-0.03615062212997674,-0.06687486568055621,0.010385060683010325,-0.05585291730952944
WNT2B,-0.03258279798971216,-0.006966514977286094,-0.04708425419637052,-0.017249291404592148,0.027405095315345393,5.575543040605489e-05,-0.015065543371117636,0.004196617661300685,-0.04952528444624991,0.02975010797114936,0.017536333956343294,0.0030163277452065285
AMH,,,-0.034206281491212985,0.0009064006272136527,0.03384306572843231,-0.02150685838177422,-0.02881574294581114,0.009758965010357166,,0.06657998055640048,0.03660813642072604,
GDF10,,-0.0426315955592343,-0.03127434450261232,,-0.008949190116422876,-0.009223482626761476,0.03703403858153144,0.031907854512074556,-0.0053526310295807945,-0.055608843584208714,0.10114553410730857,-0.04453580315273695
EFNB3,-0.01656962614594588,-0.03739361766871027,0.0502595134777018,-0.02396317979424016,0.022192351850961065,0.06394821979247903,0.023548099706302856,0.051105747288019636,0.011381783628985849,0.05704657361613853,-0.005087434504326206,0.02295692072007349
LTB,0.004659710924820273,-0.0717868399466486,0.012882662745296765,0.14147021492993683,0.022621145508580746,0.08471307977866015,-0.004807187568688879,-0.015464180471290601,,-0.02320120304771266,0.08787519011852332,0.10587388385728981
ANGPT2,0.003150311819702797,-0.01110039887500357,0.011552118224672383,0.03207059547898171,-0.017166713849005363,0.025596853419260737,-0.09671296182668487,0.047194835401733894,-0.01673370915593295,0.07133940140355155,-0.03940983096772106,-0.08274083326413079
NRTN,,,,-0.001364923351368164,,,0.0002994446900366595,-0.008058325052944093,,,,0.05508548741112116
ADAM17,0.03437786613471345,-0.08435014021168376,-0.014946604782784817,0.04089235192845288,0.07333860938663464,0.02000556664348077,-0.057174994648906956,-0.018372788199084226,0.08028520138919992,0.07833957949207088,-0.011965924744831331,0.045124123855579616
LRPAP1,-0.07149161784128853,-0.11741334876986487,-0.014683894015119532,0.006153630672225797,-0.007465543116691968,-0.015793348716056657,0.011293074114762736,0.007577177669305443,-0.03464736264334182,0.0008492195047368021,0.03304440945944475,0.07745216334378391
NID1,-0.013111911119899036,0.02357440626812732,-0.07676966845751809,0.03480700092809527,0.02989973101406944,0.04908150582853385,-0.012113139684085087,0.09824356892094191,-0.04717087493555086,0.014228097468902441,-0.04075874131996777,-0.013769117200592667
MST1,0.019129741685168098,0.03853821665053687,-0.014221338822624512,0.03262700002657535,0.06679853366772198,-0.013237904907844706,0.026406168238857913,0.010117356838434538,0.006570193826634582,0.014227848725036131,0.12279592582680514,-0.041423049252740526
IL13,,0.03669528781276139,,,,,,,,,,
DCN,0.05833878729619461,-0.010780412564547532,-0.08436014274370568,0.0049898350327568335,-0.02515803339369828,0.001632213502798353,0.026890318225954113,0.03223470810679491,-0.01101226164876195,-0.0165963798878022,0.03563945983510092,-0.033688037379403145
IGFL2,,,,,,-0.014164670430709589,,,,0.07567808905389754,,-0.010165713818123014
COL7A1,0.07624783384099171,-0.0383928051140499,0.06708646977370704,0.04543337948492901,0.0745801258343506,0.06272615592875133,-0.012434814482941694,0.04287860354174598,0.013635972494785391,0.02775163234407144,0.022951129922304272,0.026333923142574437
CALR,0.027213453819377214,-0.11735000122250748,0.05602989595261913,-0.036516921321102375,0.0018527226747582389,-0.029152553721433938,-0.06488672789340943,0.10547693062884256,0.06958627040948545,0.024141124915315296,-0.01337218202809229,0.02001961180423288
PIGA,-0.04186377583415321,-0.019207190470816458,-0.025491642023439016,0.01163234869942841,0.0500155934452027,-0.03132439534093816,0.023541790076800743,0.020659611114071445,-0.08364644873808129,0.0047296658516031605,0.07976926640053565,0.09046059258792906
CD200,-0.06259883593430642,0.033467852778946316,-0.07476047009196686,0.0697819149605289,0.026579803140927893,-0.013142691146472669,0.015565370009304401,0.04870393539062085,-0.027390771199266122,0.14657304482616104,-0.04431566240003715,0.016761910533443995
GRP,,,,,,0.012088605143049713,0.09036366450229864,-0.045612705698600764,,0.07157685621132025,0.01659855321462421,
CDH1,-0.020171658196094983,0.051929025408657126,0.03945544476476578,0.03536597089191047,0.0568669341401383,-0.05724286827517947,-0.008508266823417378,0.03012014081794279,0.09451931250792824,0.0026227289828190774,0.009826710458605146,0.04805404151414265
LPL,0.044000519141420974,-0.11408619818073017,-0.09835529302977064,0.029465008987590913,0.06601657403588171,0.005970596409473811,-0.04450459835358336,0.10388966435785776,-0.029692495683703208,-0.020935623228557198,0.06011661129066642,-0.08512986682636034
