,MGH258,UKF243,UKF248,UKF255,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916bulk
ADAM10,0.06365294964543616,-0.01506486126568843,0.12488396320303836,0.01030982688278753,-0.008423751709578473,-0.025509279056574744,0.03730981002010858,0.08473279135400826
CFH,-0.010219585714403453,0.20352926238100102,0.1471585062275965,-0.04426620392946646,-0.06972825855374878,0.04323059209090439,0.018261722870506553,-0.04034973264708447
COL4A5,0.11338436441166568,0.17599946224641114,0.07346172616220643,-0.004896964576604233,-0.04919929153267694,-0.02239535712094001,0.032787942039895095,0.018852338878245816
LTBP3,-0.08075883059417147,-0.11457783481337393,0.07683089354041923,-0.02109284543232765,0.00479384809376108,0.09639729796461845,0.04905543190455851,0.09434777678487524
GNB3,-0.03769621648712333,0.0694279058527441,0.06441895085321818,0.0032419176100476105,-0.0828149116956835,0.035496665173240786,-0.042572241056378544,-0.03369714789744179
COL6A2,0.06657921099172294,-0.10996680083360726,0.210799688270467,-0.03660686977414331,-0.04238488783246713,0.07009854789686994,-0.007730965756323122,0.07197540895000308
GDF9,-0.02595183950467927,-0.05093532800082299,0.06278687625313807,-0.029588708511173522,-0.04624593769979478,0.17225723261437523,-0.013736871124872896,0.07625533766565663
NCAM1,-0.06345235029449843,0.052970508696392936,-0.16862009347485032,-0.023880221758310914,-0.05502153349524659,0.0112509717459939,0.021037333028548405,-0.004321320030740621
APOC2,0.06066437969591499,0.03782551483358134,-0.013516393382423419,0.007817402657705273,-0.010119482539038186,0.00474555897145953,0.010044491334390386,0.07337072514076176
BST2,-0.15638171945214435,0.21920762877376543,0.15132734074129509,0.030247405152336402,-0.031040863352827765,0.031025059330844682,-0.033200525603155735,0.08166765175011617
COL5A1,0.04716858977583878,-0.06902003932648372,0.25042285051182517,0.002176475598421001,0.12350130738667914,0.042988178900988584,0.024793937378321737,0.0619672895017646
CALM3,0.024045649799193738,0.004826529091399637,-0.09221773792363872,0.0344204582418419,-0.08667166944835607,-0.007180933240662733,-0.03019569027746945,-0.12320646991419378
THBS2,-0.12578320623789938,0.18820489254984832,0.08855811674442832,0.04156917727533904,0.05045345300307361,-0.027625416664924313,-0.030130940866535484,0.0776347911944091
SERPINE2,-0.14478149666869214,0.06439142675464025,0.033818473667149865,0.053409748424587254,-0.013817750054905212,0.0772925602577803,0.04642096674009155,0.15568986460558148
EFNB2,0.0538767866088975,0.017191762103369035,0.04778751197746626,-0.011003056162533682,0.016711975394553366,0.04340879712580392,0.03261258825474655,0.07458392034049606
PROK1,,,0.12839165935989677,-0.0338472963003226,,,-0.017244673272427076,-0.035887483877719006
MMP9,-0.004681445933030644,-0.014702481112993203,0.08961787961966652,-0.041993515441891366,0.03901185263274608,0.10066271806270323,0.03946144325847577,-0.06068691446668352
DMP1,,,0.1212668942132743,,,,,0.14099912239266468
NPPA,0.046099250476030425,0.08271716168828958,-0.0072219681117489535,0.007417238326909928,0.02531396878613918,0.008033420724917056,0.01421377836444035,0.10544350777920235
APOB,,,,,,-0.030872735532328548,,-0.022140097244156137
C4B,,0.00484372803408545,,,,,,
NTNG2,0.008892400671216109,0.025992145882027865,0.0771741568784457,-0.04710078000117971,-0.010056248326356218,0.042874798765000395,0.03852757337637105,0.07031402813796638
LAMA1,0.011203119260767162,0.08403142074354256,0.041766124703449994,0.010252128095572561,0.10397139406554332,0.012905842876835225,-0.03574029684244699,-0.022966310740956876
UCN,0.0309759163691581,-0.057582018972427484,-0.007762532715212222,0.0104889533829444,0.001654295941061271,0.052514206914914825,0.07672168479800619,0.07587509909832711
ARTN,,-0.027637110275700122,0.07443634289660497,-0.027854078658525225,0.045353326875342694,-0.03489914541224094,0.14547692220121458,-0.051754726092933294
PDGFD,0.028086922617434548,0.15310567160725272,0.06161556738285879,-0.026207099003342327,0.024301132412334808,0.03919821046423389,-0.03434523122583569,0.08643121270886264
EDN1,-0.0639615975408537,0.058167434588787655,0.0699722687606668,-0.041592222047047746,-0.025906795080430197,0.027118434048920916,-0.025529551701163566,-0.07988051205212615
ARPC5,-0.051777748739360654,-0.13612557062020675,0.18960052797514626,0.009266813877072668,-0.05526776114819978,0.03300358800195551,0.026446692279777223,-0.012680254558868783
GSTO1,0.029801303249255617,-0.09802465315815259,0.09929708934678161,-0.01337268517036451,-0.07407944197976331,-0.007374789874100047,-0.05137809895818002,-0.0060167688353555855
PROK2,,,,,,,-0.01758655395481129,
SYK,-0.04485361103444945,0.043085001855686846,0.1574205142513806,-0.018681874742866696,0.06913948405494685,-0.04527466883086452,-0.019524706872063667,0.030460180103614162
ST6GAL1,-0.020528728643744408,0.0802243186459993,0.03212990630889789,-0.03990477376102682,0.10473467660531637,0.0002651726450825268,-0.010557106073213852,-0.03532304888526115
WNT3,-0.036245739288823596,0.07939004582743031,-0.005986607758369444,0.10326691732698234,0.006009231088836678,-0.04012777471910728,-0.02837506573848542,0.030010452202219925
HSP90B1,-0.008149925181507716,-0.03483182585205858,0.11273703403686852,0.032319622595717946,-0.012973907636023662,-0.0047636882469366485,0.010264106983115714,0.11056110853980507
ZP3,-0.010852097775483753,0.11217298565183323,-0.04040048546786729,-0.062165721513488384,-0.029956283453070488,-0.03070323609850137,-0.024887744828364797,0.04061054048264722
ANGPT4,,,0.02197994173151991,,,,,
NRG2,0.0721176748395429,0.13015305459549706,0.0006132058299167857,0.052649326795830044,-0.023820691363107053,0.02739465928747218,-0.022697674098370545,0.09512604533080814
MELTF,-0.006835640442265621,0.10327540861668053,0.011087487946278037,-0.0453602252971042,0.049598384057589644,-0.009369885356782197,-0.006916309488503687,0.030720551170112104
NLGN1,-0.06122111734627567,0.16691941705627691,-0.01310187878508944,-0.033495344513328223,0.01451621863445438,0.04319740769180367,0.019668106081903277,0.07743722844023763
SLIT3,-0.014993977553016772,0.1271538634493672,-0.01797122874499857,0.016309275019537297,-0.04907674210896345,0.011215822848495306,-0.036409677116286135,-0.0400480155615924
CCL8,,0.049158289464452776,0.04029046161345974,0.004809275084035952,0.12056209641389543,-0.028879859474911607,-0.02930422180068068,0.044748149079162226
S100A4,0.04925348278656391,-0.13923480745153632,0.19458633150676924,-0.015560656459902972,-0.012128205993435793,0.06623811841484085,-0.00423104351252783,0.09744015574329447
TNFSF13B,-0.06790518937344452,0.1626527507335271,0.10390444305881538,-0.02151575661184444,-0.04615647656841241,0.0007563177922229486,0.03393250028625834,0.0992075963638
HSPG2,0.03852132900106062,0.17319342961103806,0.17035005730056843,-0.004564129642734205,-0.005769514729948119,0.07513705734123202,-0.03255692689201364,-0.025576583787079183
FAM3C,-0.13874659890862134,0.05354282719669859,0.05618554514170922,0.01402253295928907,0.0017917857762477403,0.06714717194101989,0.052533217623928076,0.1674811897957787
FLT3LG,-0.06867301150280196,0.08243292033137088,0.0613565941340794,-0.024267070098898388,-0.008256074808629377,-0.03376383101972751,-0.05327962080250398,0.03360855796786279
A2M,0.06460749087799907,0.09149642648089573,0.24006957704066162,0.025227113415703804,-0.03035745463026436,-0.045617740761783585,0.0957642582344295,-0.006985112886772662
VCL,0.036938426487641375,-0.08899740469063659,0.12475936986627749,0.060942367735866976,0.023299589467398938,0.05227551827114799,0.08506136525066296,0.005400453373157414
FGF2,-0.011920600519173114,0.09432517816613013,0.04454214371573736,0.036108247027524465,0.09921523663391944,0.014009965377299354,0.016258928780500496,0.040703998254985475
AGRP,-0.020190782798395906,,,,-0.01865390167198275,0.02541069263804795,-0.013391324990031117,0.049183142163517164
CNTN3,,-0.07529447841902022,0.01315115040569153,,-0.057862945880693004,,0.046516059732180474,0.0022375978263223274
RNASE2,0.007010327918143685,0.07794999922923596,0.11794579925608867,-0.034397058275917824,0.007302732850618212,-0.07293711503846212,0.009404687767478123,0.09674130058408179
ADM2,,-0.016216659590630032,0.003816353894216302,,-0.03806914152365733,,,0.09793496798523052
GAL,,-0.04878164386708848,0.14334296682172387,0.02924528999142407,-0.041772009637985566,0.013533614135089958,0.053285843950590675,0.016018385027641014
IL36B,,,,,,,,-0.038488914166696135
CXCL6,,0.07361093821288861,0.015415309159920506,,,,-0.05395003366481286,-0.024336625333180355
PDGFC,-0.07257009965729869,0.1840772066734345,0.06305293341788669,0.0386506789987276,0.11951300157385929,0.02166722042615878,-0.00454050697424086,0.11965767281894829
COL8A2,-0.016289694927694647,-0.007824794684631922,0.022541729351859278,0.0028119879230767103,0.040475231475981185,-0.0019010777893132247,0.03681131470109836,-0.08048652256704705
SPON2,-0.005723507255743741,0.20443140930983053,0.061802242567163546,0.022745653127832773,0.08266207577830255,0.02106580542013676,0.0005636861533902343,0.05071432605707533
LCN2,,-0.05044505521135431,,,,,-0.02819669842019798,
SEMA3D,-0.027858595138135062,,0.08605159003144379,0.014493986979362892,-0.045291102247663806,0.001332894596872314,,-0.004784953615368756
BMP6,,,-0.03838147599750328,,,,-0.0011198823842250318,-0.029392973498370722
TIMP2,-0.16965100223422533,0.16413717875810466,0.03627667010383668,0.03762857146013441,-0.003750985034634498,0.07103224130028318,0.06226555664446181,0.17400569969382473
EFNA1,0.053759176186454864,-0.07191408324534626,0.16556980637155636,0.03445706367575585,-0.05597689350328408,0.08801634273720546,0.017021783515832112,0.14161945888949304
S100A12,,,0.08586359306859441,,,,,0.015010878952735429
TFPI,-0.09401688844278987,0.08909343688046192,0.1282023250824947,0.028838368187696653,0.07162168343078547,0.19795291839998158,-0.00867420305921507,-0.002675298722470066
GPC3,-0.028544167724867845,0.058167133299000195,0.006820886646276331,-0.04144777095005933,-0.03871605646982137,-0.027622134842408462,-0.04285390891132782,-0.0015702987246751527
NMU,-0.058819001283384735,0.12030805079472662,-0.04025884097418308,-0.025169400916043028,0.038953170321777794,-0.00771102811768201,-0.011294279229650733,0.17886963610002352
SCGB3A2,,,0.14371449775965137,,,,-0.02425779130070418,0.09296702868608805
LAMB3,-0.0665661553278403,0.11207045441304805,0.0684300822962959,-0.02480526884731338,0.03169713024026175,0.056344947782544376,-0.004820328777009357,0.0256599684638775
LGALS9,-0.0542388239751054,0.019524195529033776,0.13816437629784767,-0.03224364613351048,0.0315831572704615,0.026601675642518,0.02132024745532924,0.07549645765233202
VIM,-0.09472062311295865,-0.24009863866873007,0.20685755562323432,0.005543752341579634,0.011533818820895088,0.10239971190242743,0.016066018164404772,0.06893590694260515
PLAU,-0.013015562192029874,0.0797276356565024,0.17860645854774268,-0.05466956500528223,-0.004469269419656386,0.04224766791082345,0.026006679908285528,0.18473801424662759
TGFB3,-0.08035549185476523,0.09405392851697156,0.10650534462239677,-0.044443166468906475,0.05777542134663838,0.08976863853374369,-0.03835343958086614,0.0454093714090444
APLN,-0.05513807907473013,-0.1778289092858578,0.06152101999603532,-0.0003091773435929145,-0.04841774105115082,0.11264104906911002,-0.05996381868692362,-0.01896303335193967
SHANK2,-0.02390886264063678,-0.09592698021440697,-0.015502907240653382,-0.0043924251286573774,,,-0.014394431614800742,-0.0658567491787824
LTF,,-0.13538550354533446,0.1426508029497355,-0.07200665830254097,-0.0030727765213384413,0.055200688728784725,0.022377250032023045,0.012541409678354244
PYY,,,,,,,0.06631116625530674,-0.026786136930534218
PENK,0.04686327828544749,-0.05508778446595041,-0.03635812207077856,,,,,-0.05083641839791913
CTF1,-0.05537656912320242,0.010056341631552163,0.00826093454454201,0.011196636160484994,0.02787669078306583,-0.022427823866457034,-0.0006637620768269534,0.0025311386551144966
COL3A1,0.0052253312264847526,0.17172148852229452,0.1696977882279675,-0.03829971985699937,-0.08487737867044357,0.06446250964182157,-0.025654636438316503,0.06207917277755762
S100A10,0.22265869850239128,-0.26626692362171367,0.17684247548881477,-0.038798340178725625,0.0968359457280696,0.10286180270657848,0.009756678781779373,0.09814568809429484
FGF13,0.07991777568345214,-0.11177635779923316,-0.05808415200376228,-0.004040271663551916,,,-0.02153648658051797,-0.023114706588963255
SEMA4A,0.024772348117698722,0.01931354409989893,0.00444623610235288,-0.03533597397326557,-0.06012138301969209,-0.02161986634461704,0.0331965800252885,-0.06728949968909796
EFNA4,-0.041637842608861386,0.14260061857133197,0.0874742235060031,0.05590734879361562,-0.01041710288802088,0.05154402220098652,0.0008553557906166993,0.02348907766781795
HSPA8,0.015580644582220813,0.17682779534220316,-0.08586489657305707,-0.017302028321587306,-0.05739065089624963,-0.0994743675482227,-0.05228533796761475,-0.015744137709153023
NPB,0.010052633817682692,0.06877363940334547,-0.04410748266191706,-0.020706406793987307,-0.038415507651024486,-0.027183872526631344,-0.0470394219096493,0.08968219999949903
ULBP1,,0.000880060694180479,-0.040869665043485326,,-0.04121318359877898,,-0.016361256511348142,-0.026648357702835992
SEMA3E,0.1476616937295194,0.2903305236602221,0.11872917560079668,0.04330723513854477,-0.046399196931428695,0.08500594346646205,0.03186649260837262,0.04413118956312299
FGF3,,,,,,,0.08988466891023306,
ADAM9,0.050611078422008036,0.11634491911882104,0.2206564221103206,0.05507502536176707,-0.023451562958515262,-0.04151942148730563,0.02808694553988409,0.19879132776241273
ASIP,-0.007559111800211623,0.0046807909483934955,,-0.022682329324368287,0.03875423031625697,0.024633341611217826,0.048573996783398764,0.03964526351610993
IBSP,,-0.040453174272508226,0.11977444904926357,-0.07593034919710537,0.014325099057226596,0.002074662258322787,0.054187539087823464,0.051384504255555165
MMP12,,,-0.009929839040735515,,,,,
FAT4,-0.04802940660051866,0.054798170140341516,-0.017167484490442527,0.031121003209095884,-0.10561557483411091,0.04816694501402209,-0.005343130592456417,0.03654862691087881
MDK,0.19649005867848027,0.3645816315661671,0.00017422094691980098,0.06150156934831311,0.01812148187048708,0.04931685088828686,-0.08003294074711063,0.10839168596818337
BMP5,,,,,,,-0.003890729190402952,-0.025159467060325708
CAMP,,,,,,,-0.02649839919517491,0.05704028546523915
HSPA1A,-0.023666202796588272,-0.11748106984290278,0.1378754691505315,0.029350772842899806,-0.01755564533030695,0.04302402473034868,0.0393053853518043,0.024721104091510845
SOST,,0.08149636721680566,0.03423279155891473,,-0.048551168094969906,,,
SEMA3F,-0.04180255054603908,0.11061545260781018,0.12312032013575448,0.03533770895828967,-0.009767366771670056,0.06220305543902139,-0.028284260570047785,-0.003109432443596429
ARF6,-0.08890124302701113,0.07985663157984671,0.11628436089574738,0.005110341517356334,0.06595857178046792,0.11125924221893375,0.023232111550678825,0.13210143317509712
IL6,0.12857328270043603,0.07418862688478393,0.1795776545548863,-0.04853931521243908,-0.036693572990389035,,0.007900578883160932,0.09713499339169362
CALM1,-0.08274323997984771,0.1298998489865725,-0.1878855789335749,0.018843410206316344,0.009125387971649782,-0.01841123466248957,0.006387670444608057,-0.15178783814464578
VIP,,-0.0747875488978891,-0.02572452775418762,,,,,0.12015381154844383
NMB,-0.09745333370079975,0.39612503728577053,-0.07893834315326452,0.004183633150087058,-0.1036615345237656,0.12639370685573015,-0.04201594594087794,0.056305751013840305
CCL26,0.18429101727864114,-0.04031274918231377,0.12704477429606792,-0.03740383675094164,-0.008998288504258255,0.063709614140232,-0.0388616145299301,0.00725258473230266
FBLN1,-0.04211018957065004,0.0679818387544391,0.08988200336451875,-0.0069669257956687216,-0.022701012491821895,0.048567056087643716,-0.060238028579040724,-0.08312447487581698
SAA1,0.16569964621386743,-0.0512673774246707,0.06991286499256634,-0.029020292422800343,-0.04642906416845347,0.027412799209249043,0.010445361585154274,0.045145189373240406
MICB,-0.0645156819789485,0.03844011284224488,0.10531609029576616,0.09619364250609923,0.03282892071058116,0.05630629611480988,-0.018098322514466726,0.13118998886718128
MMP13,,,0.03443288133203164,,-0.036066316933465875,0.02152461690322561,,
F13A1,-0.031361577746587994,-0.046022125786032236,0.1363384089044185,-0.04329011548986168,,0.1922403504306116,0.0034499104095274073,0.04834444841458478
CXCL11,0.06903963495342673,0.26799652769505194,0.07780987367441064,,0.10040251992738927,,,-0.012347814090425232
COL5A2,-0.025702286796323737,0.30605245773356354,0.2411768860180376,0.08420046390108121,-0.08995909782156461,0.0071311196244564,0.022137876696419263,0.06453402156994019
EFNA5,0.02468518322104514,0.10352541109660193,0.01924436128367406,0.01106319835626426,-0.048020801201156156,-0.027622159038237858,-0.03450378871459454,-0.06260310215921622
AREG,,0.04967088264441872,0.09052894225362636,0.059183546223677753,,,0.06430328124373516,0.059411487557336724
EDIL3,0.08088159454069456,-0.06557968616817118,0.050742061161555725,0.04664545559291443,-0.09979961771942801,-0.06409629333865731,0.02989829698330509,-0.07371169918013071
CD86,-0.0014275775559631388,-0.06478092196463796,0.1211398845779468,-0.03944155622269195,-0.034686931568313054,-0.0014092637873327036,-0.004263246164590139,0.034444091749121525
AHSG,,,,,,,-0.0161792181534269,
WNT9B,,0.07818954627105679,,,,,,
HRAS,0.05450515903452907,-0.021756786986168505,-0.010297994557195935,0.07193174237026735,0.06912109432366727,0.006808907541378032,0.02671353697340652,-0.05816420149677276
C1QTNF5,-0.03378039442984377,,,,0.017683737960867786,-0.04840690929470653,0.03437051174419805,0.03340008041414612
RLN1,-0.02080307518498986,,0.05058941817362409,,,,0.09331238715821957,
COL4A1,0.11390290622074603,0.19838858566132717,0.15011426335495312,-0.07135984911105804,-0.027675686480140224,0.04819533825617041,0.004087736974753447,-0.0009559036620214247
CCL3,-0.04861510892668621,0.1110567326574913,-0.021994514843194514,-0.015335675368567654,-0.01819019653502164,0.008750833568766771,-0.028069050507403374,-0.00981442419579159
BGN,0.0350818401097074,0.04972813989766657,0.18127897066812595,-0.06680864315318008,-0.0721584190612515,0.06739562804133532,-0.049573224899065876,-0.012731340881310395
RETN,,,-0.028665473512651408,-0.018539315355825307,-0.022818302322019306,,-0.030485608163195604,0.03418225782563101
S100A9,0.1565291161527646,-0.02016455721087995,0.3014932013395,-0.05045790614473113,0.04097531585221541,-0.019820668056173392,-0.002636038661122539,0.08607532189071031
HCRT,-0.0815404449002462,-0.02618332242125496,,-0.019102489329783597,-0.09058034525080724,0.05000493625384813,-0.03748940296930228,-0.01924553638830741
FADD,0.02382139500445305,0.099493310231913,0.04890858836035882,0.004117745084462166,0.09431763657322442,-0.01322563854508975,0.02966787210912591,0.008936265679230978
ACTR2,-0.0420249177538663,-0.031023793606378476,0.1525378740427157,0.018300358497227217,-0.09358084306913877,0.02070784455007761,0.02130564767102761,0.08297131500786256
BMP2,-0.0386686177333578,-0.13761042086296896,0.05584274571146435,-0.01139932082384404,0.03872191845975661,-0.019288228678460917,0.007277781343552386,0.021470886345534883
PDYN,,-0.09258544084364159,-0.09524933520835699,0.05272760709569242,,,-0.018738042756861865,-0.023884819930108245
CD55,0.1283430484778559,-0.027771245940298447,0.0918892839476165,-0.020229660934362462,-0.010091364577960423,0.03425002551699676,0.04204000048018887,0.004868489370324726
OSTN,,,,0.03002474773237591,,,,0.18528640810249156
PDX1,,,,,,,-0.02740028302732093,
CD6,-0.005293790767051565,,0.06563032487714017,,0.02076886639102148,-0.0502443952603661,,-0.030446239673739377
IL16,-0.014045586260474622,0.04761189669653654,0.134936168151242,-0.02735298009968074,0.07480396778425472,0.019835239602066297,0.05992091015323653,0.01273861314732289
LAMA5,-0.01088317073713335,0.08347007099931492,0.09823197833188181,0.02933498585575172,-0.04549557964384376,0.03985010762740192,-0.03169191037406408,0.05665715346614737
RGMB,-0.07002340860150262,-0.0240804647452316,-0.0003392900757841803,-0.0026940790079065914,0.01102549374967415,0.09108562760716872,0.020759482741694146,0.1263084432067886
INSL5,-0.020190782798395906,,,,0.21942514911408656,0.08603052154083739,,
IL12A,-0.03962004344306577,0.15401911047942635,-0.02092713592369401,,0.023627266908063153,,0.06538293224526853,0.05199932605857125
S100A8,0.16457043641548721,0.03304240137687486,0.28985970833263025,-0.01938951181251546,0.07750074282999293,0.0033004461135117216,0.06731019616843109,0.11863320922791568
TAC3,,-0.08913527990276549,0.02470076908587894,-0.024952454474667547,,,-0.04113046766619895,0.06442647353154589
TAC4,,,0.0374411292784478,0.0044149370527085405,-0.03782697068295558,0.02845924412551351,,
MFAP5,-0.031980941297995086,,0.06542661443013655,,-0.06760561824028583,0.04320324859308006,-0.02550777820778475,-0.06286067040701991
CXCL16,0.04950429273251023,0.017177838758523065,0.15604537408464508,0.0035057268197214143,-0.008447135004480385,0.0913735290370583,0.0655573938647323,0.04006765800778503
AGRN,-0.041906991307432216,0.16713561983554692,0.11106944610088897,0.028185447132045117,-0.005884574298898363,0.027873357259391548,0.020674588694787648,0.06075057583148049
COL4A6,0.023853346634463223,0.08684625066253268,-0.05681184560802809,0.05739656713407012,-0.018346242814611863,-0.021679126248908547,0.006725253006623037,0.06490216523051963
FST,,-0.004698819920213476,0.06481791588958397,0.03488437825748643,0.04521260905162266,-0.018556497692167145,0.0033659908863681036,0.11551620097267362
MEGF10,0.002486042084071014,-0.022799096415651955,-0.03068789012719595,0.028990902047627932,0.05766479425036124,0.036760211425396996,-0.031241679479727384,-0.07148609830641128
C1QB,0.07861838125011499,0.04556688148798013,0.22052920523332073,-0.023313578320996675,0.0011428426244161636,-0.020738532790168834,0.05080579628493988,0.08830800389117492
HLA-B,-0.13346180569733018,0.2884406576651413,0.28341766668783486,0.012418327563051237,0.02851140582774099,0.07164562263919955,-0.009877292509446894,0.18295757206463706
PDGFA,0.04975218231923361,0.22373828306750215,0.05484569324008872,0.0409162174030092,-0.04778694904371435,0.05117822624513466,0.01952557388248957,0.040607282158531474
LAMA3,,0.04073308217012679,-0.01107785844828763,-0.028442285111326213,-0.013358982463204943,0.025053043019831005,-0.01424038746917977,-0.01835405943160849
DKK1,0.06738138097306269,,0.006958804837742828,,-0.03282280596206156,0.04886472499386196,0.026631318954135848,0.1524455461046979
INHBA,-0.025951824103931365,0.06596265300702274,0.0507826828784369,-0.04287227409449634,0.028570355354773064,0.044068167488391326,-0.002636293861789041,0.05098009423923859
IL7,-0.0309427406529656,-0.034129432045544104,0.013482924850247711,,-0.0685913402634345,0.05565731778481317,-0.027169268666471538,0.04661294611683477
FABP5,0.174582508585712,0.25749085828744966,0.14806937440870954,0.07516227811799212,-0.016368790636049558,0.07250458735277383,0.058148927796724266,0.12378063564825476
CCL4,0.15840342620388717,0.11295928842221019,0.022795771852787774,0.022996818775254082,0.044710464184639094,0.00029064498029058455,-0.014629065526297315,-0.015963670263684105
FBN1,0.0373123758414021,0.06196881440992761,0.08608870603872394,-0.04154666921831291,0.01840601601457863,-0.04049069120235058,-0.0034955504814968936,0.026028257496502585
TCTN1,-0.09810749107171815,0.028037269612308086,0.053965756805534955,0.08245042242934468,0.018583598639949586,-0.010539828275915724,-0.01409252225744459,0.020400501632692563
NCR3LG1,-0.024693041945572213,,,,,,-0.02144154764001329,-0.03310751514050261
BMP7,-0.029138892132815158,0.014559899704727057,-0.1806513823070882,0.012192770984398535,0.07035250621101947,0.029927283166425685,0.04489955682765665,0.020605658031172723
NLGN2,0.048023459063667034,-0.039179300274520205,0.017482100109268078,-0.0025567529199001016,-0.09353083218912209,0.0043488833954567025,-0.014336524433033198,0.01625219882105075
CCL25,-0.02019078013285933,,0.1654348829135045,,,,-0.027138687319288562,-0.0192936217558793
NPNT,0.11532941945187762,0.20054220693508218,-0.007484575302527813,-0.026477516716586436,-0.07138204483945781,0.023101245470347736,0.016997312306297616,-0.12807261652596477
KITLG,-0.0037879258627629077,0.15257466107967935,0.09480283230728674,0.0683544904675802,0.048423709753292,0.051374319369281406,-0.02705878411915686,-0.012599855973503283
MADCAM1,-0.020803080368570124,-0.059249532258049714,0.01854666702171097,0.12327323095193822,0.001614469169349212,-0.04893715532769689,-0.01671980420528151,0.019379305305682354
F12,0.01417880411284907,0.06012980604372977,0.06390976679795836,0.033245315058660616,0.05126562319840261,0.02555050597622732,0.0457766139134495,0.14186283988067172
S100B,-0.11893167294082628,0.3507799922597466,-0.1833034854055859,0.015557181660076013,-0.039114968099897826,-0.09129175679143085,0.012402969304324492,-0.049226576932252325
IL27,,,-0.00991656590219629,,,,-0.0202798160357206,0.1534092926095126
CD99,0.08435684891890452,0.29018651667002326,0.25527517914248204,-0.05073100217869714,-0.04348079194031995,0.09162118932280397,-0.0049280326644408476,0.09055462154990326
PDGFB,-0.019586108587625956,-0.018335914846213844,0.1032718953222144,-0.02254283851650342,-0.02615192071526113,0.048267440922674536,0.03489334214316016,-0.006675908205495157
CLEC2D,-0.024938821920450747,0.03621390933127194,0.11572327716995447,0.003496719625935451,-0.021150854836481617,-0.043292132874468425,0.014393704245412331,0.014771391961408609
F8,-0.014064716406193094,0.1192501147537164,-0.023859559148589487,-0.006315911103474534,0.03414536327152437,0.038562574466182345,0.008830305930251343,-0.04525252445293779
C3,0.02475053029007773,-0.1706768813576796,0.19150129171280286,-0.06572102236197737,0.04495488515867046,0.05102755745753456,0.05389190383279279,-0.10424799492227559
DLK2,,-0.024360309624798068,0.025057365974681455,0.01519727397907063,-0.04121312924231313,-0.03312232196783514,-0.036029868444949376,0.02712603541174222
TSLP,-0.02049907299006469,-0.07800193307067586,0.0895610106493913,-0.029776146531794383,,,-0.038415493796668386,0.004971660981703657
OSM,-0.019560485962985735,0.15216989294946015,0.13031089462438206,-0.020503021989359764,-0.011817714497370391,-0.040751397036259164,0.11056255962945694,0.14645191489122858
PRND,0.0017933687738603023,,0.06461478981558792,,-0.053125824554167714,-0.03887632188561419,,
SLPI,-0.001985003839939186,-0.25632382276498,0.15994157462258857,0.012652477601306998,-0.07723794849287964,0.013300363182144302,-0.023933743167896582,0.08387500202423243
AFDN,0.05033740686133969,0.013258739077897793,0.004786840334316534,0.021365304689528204,-0.058833209602089334,0.0291587278303688,-0.037145908238744856,0.01199739928004552
KISS1,,,,,,,-0.015995254148415933,
ULBP2,-0.0009291323918943861,0.04134420912042555,0.07603540652183911,0.09313526019681753,-0.05861746700923896,-0.021347832475513112,-0.05381986347930935,0.12125849907069872
ICAM4,,,-0.04548006357131287,,-0.04121318359877898,,-0.014032688798874223,-0.03146858572234481
ANGPTL1,-0.02708230423077888,0.19486055374987507,0.014143014721225046,,0.024461414314597682,0.00018505029422436145,-0.027169264745938886,-0.0010674645116684521
LTBP1,0.10736556196767683,0.05905750164901975,0.0639239805457544,-0.044762775328627366,0.04162683737030359,0.07600190286622119,0.03582920302904256,-0.07019977171375505
NTN4,-0.04862770568566292,0.03248391852061616,0.04322450618869575,0.08925247167130096,-0.01803203786774553,0.13626483907843118,0.012021536043402186,0.023736608150648483
APP,-0.21257902655661118,0.14937519150742085,0.07783167857887725,0.010633215274419518,-0.11268759876743493,0.08049276574236024,0.08083388595076504,0.00427633813487806
RIMS2,-0.020803076048919636,-0.10879064567985725,0.0024540096327711554,-0.025005165599645537,,-0.027191129138550114,0.005433898745987945,-0.02074020275084555
WNT7A,0.06650749453108915,0.17137830790855524,-0.06843217996614186,0.006831537312956334,0.06145608606203682,0.036977101138732225,0.04765874408201848,0.157764435867552
GAST,,,,,,,-0.015995254437840837,-0.019719871870642138
GPI,-0.14403821273280049,-0.05480544305351454,-0.032034321829985765,0.07958317859763077,-0.06660541151364399,0.0774774543340178,0.0042109611541251745,0.08756520376669337
IL1B,0.04756042762222779,0.19484834970788917,0.104615636385898,-0.015887584568512452,0.04948300688969865,-0.0442727615109353,0.023924545613944727,0.09551727404613701
SFTPA2,,,,,,,-0.013822042139827686,-0.026786130497323368
HAS2,-0.05835017379228316,0.035710751760055455,0.2155815399609386,0.08647086009519563,0.08193014684374464,0.03208427955314799,0.06914727499356228,0.12651840188184385
IL11,,,0.0694602459753928,0.006691382355294722,-0.039981834169317235,,-0.00177423132010932,0.06320485553116124
SEMA4B,-0.036412085003548235,0.016293823008683043,-0.004338507600311294,0.07031889267763344,0.06328725001688308,0.011871767232821602,0.02551220353571229,0.1352071609170941
FGF12,-0.03162104386875784,0.016355751109788562,-0.05385623999418853,0.048682446236657226,-0.06562830130627685,0.01404867295096485,0.021671819157922146,-0.0915235983723264
