,MGH258,UKF260,ZH8812bulk
ULBP1,,-0.012668399687899241,
SEMA3E,-0.01956360159887753,-0.02754605018195347,0.00811703382696456
ADAM9,-0.028318378637062408,-0.006637154166841254,0.057365303705380614
ASIP,-0.03991181616127486,-0.002029200072867971,0.03823701274979604
IBSP,,0.02057753399035322,-0.01453032542041294
FAT4,0.028734079308438916,-0.02776115574314175,0.04865964807646385
MDK,-0.005414654996868066,-0.010209125635479398,0.05453247784167124
CAMP,,-0.019586737230616918,
HSPA1A,0.07002204311556773,0.05637329977710576,0.024847753405192408
SEMA3F,-0.022566768187534916,0.05243995740517323,0.015093527724410586
ARF6,0.0610207074828581,-0.013417638079101886,0.0005958059706530001
IL6,-0.002822279405309825,0.014880811657986003,
CALM1,0.01556054197634595,0.03556660770627056,-0.03715320879952284
VIP,,0.06895590647239767,
NMB,0.017215123865867602,0.0049431801522115725,-0.02557974589541056
CCL26,0.04561889626864697,-0.021563050393194446,-0.028687158480235064
FBLN1,-0.036918992122233804,0.011617143309940563,0.016097755492419118
SAA1,0.004760607639108286,0.01210538684593775,0.05998171090627137
MICB,0.03132341785478779,0.032791828693869686,0.024511755867961452
F13A1,-0.02659048515477365,0.07140004243825551,-0.008584390959092233
CXCL11,-0.018253754231196767,0.022833114345185635,
COL5A2,0.03356065392725025,-0.043741355704869436,0.011019522990088194
EFNA5,-0.018457206648275402,0.05093661941686687,0.01932153662498506
AREG,,0.06386149513065904,-0.032715948266773556
EDIL3,0.009904619198833148,0.03886724932667159,0.008859206190222157
CD86,-0.033642441290367246,0.017087731597637726,0.04189360612032638
AHSG,,-0.02118090506411909,
HRAS,-0.026696632422773453,-0.03427617493807261,-0.00823417610455226
C1QTNF5,-0.028641322954706377,,0.008212768933698922
RLN1,-0.01763826636369705,,-0.02295802384595049
COL4A1,-0.011500992867235264,0.01586819303469835,-0.030178549018309846
CCL3,0.035927104884290066,0.018961369758681627,-0.03910930189626773
BGN,-0.0020658245964900227,-0.03654631172868811,-0.0601891879803338
RETN,,-0.023858508761746226,
S100A9,-0.005846395880569966,-0.030951083626829835,0.007902731920705335
HCRT,-0.014358469656817065,0.026687281953165286,0.05845727708926329
FADD,0.024669443560699438,-0.003374423697525202,0.08744606310812932
ACTR2,0.005844512248455792,0.03919343551042614,-0.004238656094256624
BMP2,-0.02983118403269588,0.0372147381799705,0.001188588074607652
PDYN,,-0.015919728251346885,
CD55,-0.04885793841174869,-0.017483248934727327,0.004341610454570759
OSTN,,-0.015127757774016731,-0.023698658538939064
CD6,0.02238251184209044,0.05676572951568666,0.07628418088489303
IL16,-0.03110427803159937,-0.0016445174815989361,-0.03307582583344293
LAMA5,-0.018077009925028326,0.008329373456619136,0.07312415940554473
RGMB,-0.03310869129763493,-0.01636595312725209,0.015451794211616987
INSL5,-0.017119123106694344,0.09345142455007177,
IL12A,0.021818875721143986,0.013136746775636863,-0.007181479591070926
S100A8,0.04880965455733764,-0.05996050970446807,-0.031604178028674594
TAC3,,0.012974544888459888,
MFAP5,0.0799493107732728,,-0.032715953578994525
CXCL16,0.02982208554137149,0.006494290063180217,-0.03863096977467297
AGRN,-0.029052017180023242,0.007892860839026669,0.030342056429946918
COL4A6,-0.02362042304571352,0.005001125991094967,0.023137596854217457
FST,,-0.02336370946652475,-0.03949249085332218
MEGF10,-0.00759407775785633,0.023123906916170046,-0.06141388595035854
C1QB,0.041695105170979456,0.033969531538996504,-0.04877468563032385
HLA-B,-0.010417901519939553,0.047952000242873175,-0.003846040960002061
PDGFA,0.01836892901160066,0.014083999701416917,0.0015374675945900962
LAMA3,,0.08442678728943498,-0.008149403683246183
DKK1,0.009493727470748803,0.01672826087485528,-0.024060957545156948
INHBA,0.04154457330604444,-0.024674565137980213,-0.005654601712197001
IL7,0.008689825309496956,0.028205458578085117,-0.025118491531931703
FABP5,-0.03781811881222909,-0.04098434688143981,0.01759877847441052
CCL4,0.03281140977825532,0.0014345613862216224,-0.031073597817331596
FBN1,-0.05139282231939067,0.02122531351250718,0.016774164786164326
TCTN1,0.031198246580785318,-0.004124036108013477,0.045889691340639346
NCR3LG1,-0.020936445563596574,,-0.025118504868975898
BMP7,-0.002178169992674295,-0.02392048649316042,-0.004524772570695189
NLGN2,-0.030725155066083434,-0.0006110202918607942,0.0368749277176821
CCL25,-0.017119120846670586,,
NPNT,0.03191379751072613,0.0009863795788741542,-0.006318485851006524
KITLG,-0.03650081638385702,-0.025051417948495868,-0.039584685304289595
MADCAM1,-0.017638270758690032,-0.01581171262593005,-0.03325584615809291
F12,-0.03572112783376933,-0.005700475506161798,-0.05088393015485449
S100B,0.057910643571009134,0.013861989109312552,-0.024279546760432123
IL27,,-0.014774671770541481,
CD99,-0.0006069148601814272,0.01907870666076132,-0.03284608076621483
PDGFB,-0.0004756124032653152,-0.0171987447498968,-0.002146598228384243
CLEC2D,-0.011944043149652351,-0.006561480011465375,0.06886931829353073
F8,0.009609162572708182,-0.05324015634975853,0.0038974325307065353
C3,-0.0024906574460628666,0.01899970939016724,0.03315541336735809
DLK2,,-0.024431546316588684,0.011276904901827759
TSLP,0.036270334343015576,0.03208139001569505,-0.04472854479340397
OSM,-0.01658471444969052,-0.01581410987805023,-0.037868775103808455
PRND,-0.017638268561193132,,
SLPI,0.0007500709378128022,-0.018386484204123803,0.013795971802123986
AFDN,0.11420854829776775,-0.010936775831712858,0.024710002578074094
ULBP2,0.01177461738600731,0.004497081033926558,-0.037570180722701664
ICAM4,,0.1576749409455061,
ANGPTL1,-0.015355322301066378,-0.013470534487499778,-0.004488439908119546
LTBP1,-0.03577611598267057,0.053341491197260206,-0.0008790176728886625
NTN4,0.006623298752018609,0.028560046510278703,-0.016711402665294445
APP,0.00903865447627881,0.000480302729883476,-0.0014457098815676276
RIMS2,-0.017638267096195658,0.023814002661526425,-0.006337286795811702
WNT7A,-0.018143451254590992,0.011172971692911177,0.00946327378621895
GAST,,,0.04108266226208735
GPI,0.021681118320559245,-0.06859761057138151,0.04012018821778336
IL1B,-0.022003735744300826,-0.021279683611470552,-0.036863681964914456
HAS2,0.04701816829926733,-0.025924322986700093,-0.01237747452400766
IL11,,-0.01327433157002184,-0.01295016631158615
SEMA4B,0.006778268229520845,0.0010013986576792866,0.03890254975004793
FGF12,-0.01462839238961677,0.015290681116814257,-0.05712175981881538
CP,0.0835632416135846,-0.0007114142438828223,-0.07229410243503215
NLGN3,-0.021105236646225524,0.0087746481332036,0.05252820152568405
GZMB,-0.021794078973395945,0.05541294869744725,
PROC,-0.05385978071124855,-0.01441345047325603,0.005124801892199594
AGT,0.006173756063649307,-0.013459275103788387,0.027809570631328693
PTHLH,-0.004082549470726884,-0.006280523575032234,-0.05740519326117501
COL1A1,-0.01289938683494797,0.00784647799256339,-0.031162628547478796
LAMB2,0.02438002020241179,0.012191047688821281,0.030229703011528563
DSC2,0.01863177548269952,0.011841885592340347,-0.010686108653176356
WNT5B,0.025785322651050557,0.0304468203732342,0.07810398192675386
LEFTY1,-0.019586005782069486,-0.02993915057716581,-0.013979960739324126
FGL1,,0.010912658135273484,0.014197351358931196
CXCL5,-0.028971086156521247,-0.03144822473944589,-0.054575007612508684
S100A1,0.036889832990846076,0.01681232502893609,0.0029428461095970557
NPTX1,0.00885586507519167,0.056014055725310964,-0.024060951546613925
TGS1,-0.05019108165706379,-0.025758772599354617,-0.014542593769135371
SST,-0.0013698814564855055,0.0036419165904597365,-0.00027491627731576567
IL34,-0.011207579787440568,0.030660327272018083,0.010192178191823918
DHH,,,-0.006660458811050216
XCL2,0.029076891571393534,-0.01986035127296813,
TF,0.03337172761972288,0.01595964223588057,0.03285527363641863
IL33,0.007823527858746477,0.016025040425084652,0.04975650769385026
RBP4,,-0.005214103224787006,-0.015246382582793244
CCL20,,0.03541302827423412,0.031086136443154465
NAMPT,-0.019923847016260807,-0.0026081793906897947,-0.023411268070384
