,MGH258,UKF259,UKF260,UKF296,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD58,0.017215911688993352,-0.016983367965114432,-0.010814579253237684,-0.006549379115490626,0.004244983131532613,0.037612577115426184,0.05161630131573662,0.03733522737241366,0.03943256155163289,0.12889788170080244
TNFSF14,0.03414017111530758,-0.001911883616613951,0.01815838222024601,-0.009768725467356283,-0.05362905108975072,0.013840995179292038,-0.00039110909607613213,0.03369642758667735,-0.028373343464826586,-0.0349243296697341
CNTN4,,-0.022381694652631588,-0.029649594627543942,-0.03345222399607632,,0.014735207551762384,-0.01591909269715598,-0.03761371705542347,-0.0017124826807083705,-0.04875391753638116
NTF4,,-0.015753494365422067,,,,,,,,
INSL3,,-0.011446116066711634,,,,-0.025839665486682442,-0.02761630469291413,-0.030267310109003537,,
BTLA,,-0.01816846472357291,-0.013124761680213612,0.12229960127777557,,,,-0.029266975489951337,,
MFNG,0.06442707240211087,-0.039735600401062554,-0.011891922628828693,0.03439701755113536,0.07227392807944102,0.057586952824677407,0.041100095922691614,-0.021881756594815286,-0.0042518407152049775,0.026647136562271766
ICAM1,0.08852382487472968,-0.06364466336838048,0.06408853397559118,0.016298818727504386,0.0618652178489926,-0.05661281322930421,0.07242202981183724,-0.04267349971197731,-0.07472532667749808,0.031336599168471695
PROS1,-0.03232362181199592,0.031969979330711516,0.042365570273264166,0.02048258416061632,0.032457584941155686,-0.003994116748053454,0.09465584277815214,0.028888117959169405,0.011274208356642635,-0.013907789633700898
CLCF1,0.01888909761524863,0.002372455346030624,0.063690340106438,0.0373900442571073,0.038193956421300974,-0.04339789855643664,0.015231006042785442,-0.03791110624240082,0.02830249981443699,
PSAP,0.01994699627016072,0.05319972886425964,0.03704813126157953,-0.026347786171734996,0.029554210096817704,0.042190075165683766,-0.01682674037633218,0.031798923646386375,-0.009595667364471698,0.039371155570079114
EFEMP1,-0.03338141105935427,0.010406326877963681,0.04429707199028253,0.024520511773878925,-0.009589293310462994,0.04464463107173525,0.060471407956532074,0.026583033116298782,0.0656457511669655,0.1240516196990135
C1QTNF1,-0.053014353390739496,-0.032403623118084764,0.0123316129849268,0.017446333295273033,-0.05920173703195295,0.05526184987233501,-0.015851340332148776,-0.06003302736955913,-0.01909927243237973,-0.018950141588458543
ALB,0.08398778143498152,-0.020320944940075764,-0.005462800028356946,-0.011095208904596853,0.07507236651944846,0.044373518732485726,-0.012806730661413041,0.005225962070042042,-0.011540783213947216,-0.05687885449659837
CCL13,,,,,,-0.01724769194537899,-0.006058149525351459,,,
EFNA3,0.047582147568966913,-0.018144831093299497,0.047071525438667675,0.05858766155657176,0.0011761172209020581,0.0491824358269762,0.019179614868877266,0.06390654884030647,-0.0025985785560643736,-0.07709816823007429
DRAXIN,0.0407186327603903,-0.005316658842807724,0.0006452906379998268,-0.008908908288108724,-0.000995828558108076,0.06101963130308333,0.0005552225759843442,0.053432014671472294,0.08572781923526226,0.06588080094278541
RAET1L,,,,-0.010670422636621076,,,-0.03355123525563441,,,
NPTX2,0.02808337888143474,-0.0438113909965983,-0.04398490499346463,0.021913845202548413,-0.04016904827876423,0.001460937528266039,0.06162742511671022,0.05028312160691752,0.028559984757230084,-0.022135103061651205
FGF11,-0.0415955431314686,0.02370987928135487,0.006799949615422852,-0.020192902855516687,0.061412182199833305,-0.019157655393142674,-0.021985029202056663,0.018711793747764046,-0.007140525514346568,-0.07127038577382064
CD59,0.07977481582130003,0.025357024937013813,0.011250575512739815,0.013373083893316613,-0.08162963942763692,-0.01649625689958436,-0.028663304798343933,0.012852216171209838,-0.0010469218290710732,-0.028259808850334554
COL9A2,0.04606211646441919,0.019835335237421207,-0.009567040035266546,-0.0061734701486539255,-0.03364604560020317,0.016056617611158692,-0.003346008145855411,0.11656259270201076,-0.059953485628701744,0.07274170211103335
DLL3,-0.008581768218820564,0.018641526849930173,-0.011146489658321114,0.016388240106847512,-0.06879950750456862,0.017490462044185286,-0.03982005791832421,0.02243515418601677,-0.017868123885084852,0.11008876224813763
FGF5,,,,,,,,0.030300288692487187,-0.03435278307546281,
LIN7C,0.009456072520120764,0.01210100958220988,-0.03713977980496149,0.0052840823430348885,-0.002823615045448059,-0.0026506097882113664,0.006351059799610715,-0.06074881939377838,0.07031354672034335,-0.032808148958153885
GDF7,-0.018269796629193986,0.007455840272835039,,-0.009768725087743594,,,-0.022450443765935784,0.019334503510216636,-0.03106716302082752,
PSPN,0.033274434433396394,0.03556131075169377,-0.0303116769767847,-0.006580902200995251,-0.025383643810916668,0.05136575751147803,0.006152482873857767,0.04114906800610128,0.0647569303816141,-0.056878907749912104
ANGPT1,-0.01709761374484703,-0.03084389558279751,-0.0002497766093508117,-0.03349919071440402,-0.06772579701640223,-0.03145147731053487,-0.048525145493566534,0.017860908697038554,-0.016606322725970853,-0.06997244475387034
PNOC,0.012554454851257576,-0.034652828496841835,-0.061247438570994225,0.054591589051070366,,,-0.026615918032726043,0.05075395952558332,-0.02186389332917916,-0.05501932023536913
L1CAM,0.05652625414552221,-0.040042714198556977,0.023798282430975908,0.021376799168392253,-0.04759031876302398,0.04269926952568956,0.035266310371955385,0.007395207916489465,-0.018784417836662872,-0.039739176611729495
APOA1,-0.01490165458878169,-0.0011915718066954,0.046565162575348006,-0.01580974365675503,-0.015258656007498065,0.0037410231961606745,-0.01522852002682435,0.031744412553970806,0.03543935670226959,-0.029174483897258973
PSEN1,0.059731147631104486,0.020004408246502736,0.0007849827574607,0.026661910698359714,-0.04363413094253854,0.016792576810983124,-0.027592421888545424,0.012324147576287064,0.02196949754839963,0.10564244894119691
CALM2,0.07816170115743032,-0.030845183918890243,-0.0357250587970956,-0.010704789434890316,-0.08086948165509729,0.06008558214353228,-0.08258901128120272,0.02425409305250528,0.022471622367946125,-0.023849029680947785
CLEC2B,0.07348521709520799,0.014180473435209985,0.09395389186740777,0.022566697947991803,0.03955661515867203,-0.05579796110526851,0.036170959083421425,0.07986948414555493,0.039471860582475836,0.1385905196107235
NTNG1,-0.023395732307486365,-0.0022042582913330703,-0.031988093715979944,0.003584049453045758,-0.021408739100048774,0.014864059733859859,0.007293978795969953,0.08415299692333553,0.037064882874947504,-0.05388341963056237
LRIG1,0.016122883250071576,-0.00791182727512429,-0.019580816449538515,0.0035168800987223866,-0.12041111786277862,0.04464092192201221,-0.001634687172228789,0.06504159720738045,0.011631317426249637,0.03833867955415751
CPAMD8,0.04046862419975459,-0.013538712908394871,-0.015984165652998514,-0.01808110239483601,,,,0.02171660978514116,-0.022028947054388175,0.19767123057671473
GHRL,-0.025647867930902367,-0.028249774338375177,-0.02707036055904662,-0.008908908288108724,0.1244294041531705,,0.006677375146924299,0.016761966764639438,0.032370289778024953,
NPY,-0.023583903922225813,-0.02461857936919149,-0.020427340442417976,0.0051192013016173755,-0.06074640067511558,0.007026107580185062,-0.051740410376619465,-0.038220209970464,0.03463214657548895,0.1420825206917101
MMP2,-0.056597119395423806,-0.005251874135484417,-0.024789955772402863,-0.01685988231935364,-0.07735719189222198,0.020801455739426322,-0.007534496492033762,0.06660662892237985,0.020435267578725085,-0.029053313170030966
LHB,,-0.011791196496062332,,,,,,,,
PPY,,-0.020525034159629186,,,,0.022469092419502724,-0.016728690851725035,-0.05235861233505881,-0.026679586955455834,
ALKAL2,-0.02407372231546219,-0.011619888802083879,,-0.023687750604500107,0.0023353453481714448,-0.03417146645069855,0.03485215606998204,-0.0319295931075135,0.0181437214965984,-0.005548139794916959
CSF1,-0.024880195367179468,-0.044107572296909925,0.029361361849820102,0.005496868898507409,-0.0171272444526115,0.037904301665466524,-0.02770033845293255,-0.01373914832501423,-0.02998594404138663,0.06904411995275282
SEMA4C,0.023888472582676765,-0.02140124820391288,0.028754284403544828,-0.007867564768533938,-0.049457588009345896,0.006976366948761452,0.02626059108766048,-0.0016144522057942564,-0.006275170658895705,-0.07070011136664885
BMP8A,,,,,,,,-0.027166540088102886,,
ICAM2,-0.019096463352799922,-0.04512543583808933,-0.04443447909238808,0.0184230711700354,0.005464100395179008,-0.0022242331398479405,-0.02216561903854863,0.024079323095119672,-0.0403703028711175,0.0007252959121987684
SYTL3,0.015162064999265,-0.012225162931914675,0.0370234700453812,-0.020070189069236792,-9.513408270931597e-05,0.05628602638394072,0.0658406322580257,0.04906852993593186,0.03382248044168912,
IL1A,-0.018679882946465744,0.05961927969714842,-0.01896199644464083,-0.025112980856729056,-0.08122032596535879,-0.03290084659222135,0.0053918470873360776,0.0552309859318995,0.08097000762314034,-0.056139998749149995
HLA-G,,-0.012453785235682859,,,0.0010554368970039324,0.04585793587074831,-0.03125063873086857,,,
PGF,-0.0985769399452701,-0.01835916818040606,-0.008019770737732143,0.002057648933164479,-0.027820685841576476,0.0024022988287472472,-0.00424836478208286,0.004218285956220514,-0.013909952774371518,-0.02564122567412416
LGALS8,-0.020805348174371904,-0.04891589883138579,0.0253039972918759,0.034398303743267904,-0.03378902557543725,0.02667045133592992,-0.034582870223579115,-0.011189301673145427,0.011507233081890935,-0.08107266157469102
DKK3,-0.02041224392505526,0.05486168195451493,-0.04295341499653992,-0.008321219486804955,-0.04884711476320845,0.008506864657687838,-0.08541738028809968,0.04272441214463539,-0.020396110002555826,0.13604434225289058
COL16A1,-0.032004883495680356,-0.015399282869822449,-0.004797206219925828,0.02068494133934022,-0.09578288937393532,0.016966923129252024,-0.032264115328436954,0.0504020169428431,0.0002204339873515047,-0.005070803525562346
TPH1,0.03478621769420343,0.02795444276980469,-0.015690530669601927,,0.09785237167454301,-0.031419250059680985,0.03819993102184543,0.030034813750026656,0.02978365239857387,-0.027900408731422077
TNC,-0.03882875386212505,-0.022514956064238735,0.07994266531693495,0.011680190182524424,0.011403045202136666,0.03496410829101482,0.05295348228504179,-0.018106025952469414,0.041671402931745316,0.08271582545708075
TNFSF9,0.09709101711572538,0.0387330553626635,-0.004934250404457542,-0.014880567320434518,,-0.009389856830405762,0.07879029029308444,0.02798841045358197,0.10514076478653879,-0.060131062255216826
C4A,,-0.013979147662271344,,,0.13929013470758678,-0.019202128677679644,0.010621647615398317,0.02186596824061451,,
CNTN2,0.08619728231807652,0.002495264790037051,-0.0020784495358364993,0.002200710833715345,0.017644071893754984,0.02743750044460611,-0.0031311930940814818,-0.03527792330701231,-0.01751931749091849,0.031057428466712146
F7,,,,,,0.010781900778757892,-0.02245044593683884,,-0.027229023431823523,
LUM,-0.028455050734884496,-0.02454588774928618,-0.05026604466294441,-0.019434590831485455,-0.11188554704671615,-0.0003367750853781209,-0.020468842508066427,0.052393890131474205,-0.006656575655005917,
IZUMO1,-0.015360979617527545,,,,,,,,,
BTC,,-0.004181440915174483,0.006585462484420636,-0.04470983740115969,,-0.0175031998525776,0.08304702760613708,0.0008453739014865029,0.007640225958289956,
APOC1,0.04388714294839187,0.0994561575530536,-0.017891168056502576,-0.0358026521576554,0.011311395624629048,0.02493293424490429,0.003975442910890822,0.0765203797345454,0.04585129112847565,0.0915454131555084
PKM,0.08114003227559292,0.027154921660388295,0.07639844998478938,0.013799869008240566,0.04388321895693812,-0.03672550084659326,0.0638120265072965,-0.01623537420879068,0.04382280343760269,0.09563517895938714
TNF,,-0.011466071241641718,-0.03389821476335642,-0.013024627025592414,0.003558066098871465,-0.016988582985570825,,0.006685568589905314,-0.021192123153252636,-0.046632111479343014
GNAS,-0.07900142508870658,-0.057978763837156666,-0.0670656344828719,-0.022030521131889934,-0.062217242824553105,0.006191218175098135,0.0006710074078780079,-0.0636834454951908,-0.019303408627631927,-0.053742983565752994
BMP8B,0.01163293554768625,-0.0180547806562546,-0.015822056815848834,-0.008648218468668947,0.017895733003774242,-0.002171288389540799,0.03838729565920598,-0.016753262287797034,-0.00523776176300786,0.001291349192058402
LIPH,,-0.01770974555864896,,,0.036658501866437584,-0.01724769828866052,0.05252736744825501,-0.03964718572683216,-0.002576185862330058,
CCL28,,,,-0.010229016312257437,-0.04498799733373074,,,-0.021094877121144398,-0.03206274725966653,
PTPN11,-0.06893717118134181,0.0002465637471181829,0.0007742167295831102,-0.027532257660277497,0.028599198687951587,-0.022418449801704654,0.01320005763840669,-0.0033580736721762518,0.028540257286751705,-0.023477423921624132
ADAM12,-0.012313105795052551,0.022889282143759695,0.09052647739281082,-0.009885708374504813,0.014399493816970333,-0.030835305633894486,-0.002055857756078818,0.020780690299373353,-0.01718425610404869,
EPO,,-0.0022407480881245978,0.07199183759670674,,,0.05036639192160922,-0.021479061658881266,0.050185174435845616,,
EDN3,-0.022576628528844882,-0.022475693006485498,-0.017248518378432477,-0.009352749095248504,,-0.019384296389424734,0.02538260800974494,0.14081445699470763,-0.03379234982395311,-0.04582398976214803
CCL22,,,,,,-0.021199956591842057,0.062033821436628715,0.03719094739575274,,
CCL2,0.058126299716866836,-0.023766745524391095,0.050775974866127956,0.036698851722382804,0.0446639323815251,-0.018830988767106364,0.044751295835334166,0.019233587994939162,0.002983653391300676,0.0767968858827702
DSCAM,0.04107379925611169,-0.008632677042782677,-0.0144036502607637,-0.023795504610300878,0.005640768525350284,0.0259085581646311,0.0479295259667734,-0.04187566614321459,0.038944704948023864,0.04235191671872333
ANG,0.013781890973086505,0.01062481298625959,0.026406052037628615,0.015458606126762734,0.051661286598080246,0.04590723450357376,0.037777186991857566,0.07630780606529726,0.06799322364462049,
FBLN2,-0.021168366821853333,-0.02737624802002621,-0.02161590408267841,0.04616801838983773,0.15845890348883757,0.011394695500930183,-0.03079410051821014,0.075376819272682,0.03874699010549563,-0.028543876219894515
VTN,,0.06445203502611581,0.025630637336085043,0.027424812137346505,-0.04294814072282406,0.019721856509705385,-0.027812485819622857,0.033093877372894015,0.025705226658075814,
VEGFA,0.02827097086321691,0.017071834176030812,0.10464202933470719,0.02035110181369318,0.07663330381977738,-0.022914029953684918,0.07687068721793366,-0.04021978849292371,0.040780410799413275,0.0324942111206547
F10,,,-0.015837973348917164,0.05039858528255291,,,-0.037200349986529775,0.058248768883257016,-0.02790050500073247,
SERPINA1,0.06487526089477375,0.005499712526003652,0.03810185898199897,-0.03590325287868672,0.07875039457373535,0.00882681358932298,0.10237446608229278,0.061020162228729594,0.030586192827540267,-0.05575838685204222
VWF,-0.008501342647524843,-0.027936788853914152,-0.03508136242644068,0.030058816213665854,-0.10776961113064269,-0.02835559532444532,0.008714541306473261,0.031789853759941006,-0.039472296596624386,0.09884345573794354
GDNF,,-0.014685421624810912,,,,-0.029390122763226757,0.04894236069661142,,,-0.0394797411094645
VASP,-0.032980761085010316,0.052492224099484945,0.0323720361844525,0.007973241116498248,-0.06692475344512108,-0.034338017576185584,0.03660732896816323,0.014692784954618272,-0.1116631945960778,-0.04261216107138621
ADAM15,-0.06760529698705149,0.019857766349420714,0.011178629542941099,0.027937887447027316,0.02859903224174172,-0.01015276386181294,-0.023509763067488698,-0.010818869294947632,0.02355502502287764,-0.06880108153555213
WNT2,,,-0.013640308712485758,0.08490108600545831,-0.033361827410208794,-0.023234492810662453,-0.025790415408938477,-0.022863389865913047,-0.01618901339895983,
CALCB,,,0.12669742087596703,,,0.06662389712971935,0.05852701345023107,,0.01677906332078888,
OLFM2,0.047613140357263,0.023115129955434747,-0.019807238507483275,-0.028053052399901798,0.015870489164614202,0.006144114773051334,-0.06447131810087514,0.016636784888277724,-0.028796729576488548,0.004213797223872699
MFAP2,-0.007316897584072042,-0.03433727918906949,-0.00015087852867876026,-0.013313014813000738,-0.047984610522686835,0.03221036187473451,-0.0068387017660073365,0.05719523113544227,-0.04268967773944547,
HLA-C,-0.08707643177336757,0.009833107017903093,-0.013330311022253905,-0.011372226053673523,-0.0075896744682816975,0.013690559415921875,0.025634136605107723,0.053784870031490274,-0.018091011217929644,0.029901903645025502
THBS1,0.08981950266137007,-0.05255480194236125,0.09160339759763324,0.035343424889612715,-0.07105066305641826,0.0257840868181844,0.0444798272913548,0.009307792336385328,0.013980934466335604,-0.0510964254395556
HSPA4,0.012995269024965207,0.004415556585807385,0.028396331686238528,-0.02841080965496642,-0.0120561319950659,-0.02235207869763453,-0.037212210145647504,-0.04996305479048478,-0.03857802450696759,0.012231694134318042
LMAN1,0.013141564044316318,0.006806372726652539,0.10244135612464472,0.009125904994861695,-0.02577664918638984,0.015510732638657298,0.058410224923007056,-0.04872433008577238,0.03725826205162115,-0.044050237095400895
LYPD3,,-0.013237380982698489,0.004264923988775116,0.07036218788988507,-0.05477120152953727,-0.005370820413130869,0.09297536794706689,-0.04652037766562096,-0.030864791171501486,
APOE,-0.12379297161289325,0.035051030121973706,0.0645251267553285,-0.03839634205926012,-0.03701628678428681,-0.006725609759024614,-0.0372785354046985,0.05758297743805292,-0.011086177021183105,0.10132949417777616
SOSTDC1,0.18970360589536905,,0.04949018607056227,-0.020916822017362658,,0.05346949170408827,-0.02418252116080382,-0.013318015307669457,-0.028845690189680792,-0.029793077788513277
ANXA1,0.0698622994659215,0.02196382511156323,0.05000635612202847,-0.08387805647458796,-0.018307138146263106,-0.037230587966495754,0.062466263205379784,-0.010525412928660523,-0.012807459059612223,0.12687408454220503
WNT2B,-0.023173004853613597,-0.03486681412067681,0.035113946374088746,-0.003844599329124479,-0.01580389343428503,-1.86606986653178e-05,0.0027918179261735864,0.06912156254837595,-0.03520129172917207,0.13614302835519596
AMH,,-0.01839390816437392,0.1069053876884522,-0.011505211635228581,,-0.014915438007968188,0.02857937871965611,0.023276488789474477,-0.03960050301178913,
GDF10,,,-0.0075400527046874674,-0.00013672318628298039,-0.05624999052555855,0.03137228577093139,-0.046485089528338776,0.041284052304858425,-0.034166831010622505,-0.049567473740422266
EFNB3,0.07139458692540039,-0.03203399675587933,0.005169809288583424,0.055010698789427506,0.03787724174044045,0.14359156002380488,-0.03139200201623689,0.031294692812196406,0.004077500791381868,-0.0735945408507479
LTB,-0.010165189065892985,0.004885049696663221,0.03983008094492883,-0.02308832023018025,0.014806053761886397,-0.045271011868418434,0.012069343138473302,-0.010831280699149877,0.021097584182275378,-0.03492425124679334
ANGPT2,0.00045152370629737747,0.003681925337702579,0.03143189384081954,-0.041322633374562025,-0.031238766873217784,-0.006063797138407281,0.018720808868735596,-0.026373757878456895,-0.0248666958715185,-0.06800196374551487
NRTN,,,,,,,-0.019125563212984288,,,-0.04137051616006972
ADAM17,0.03429247591139468,0.00265073954949409,0.0723980935774822,0.04400592257793616,0.03297157858560091,-0.017803415115420287,-0.01164489744228669,0.007899619310359185,0.061204377102185153,0.07269401574713556
LRPAP1,0.0955883917586286,-0.0020884265408830263,-0.010341225719261283,0.004172467873431761,-0.0574107312076779,0.014336929407939358,-0.040689039747069784,0.03251798580996814,0.05392216752981026,0.027903850020134405
NID1,-0.02513980776090714,-0.03417616174910602,0.005759415360857534,0.018270405870901195,-0.13616617377805085,-0.02184504568488396,0.03955206246525022,0.030491542222618646,7.611559014638796e-05,-0.059195053496277156
MST1,0.037868363567161265,0.04649565951177179,0.0770941456815241,-0.023252971449972806,0.016602793206360194,0.061575516330674804,-0.006641062127887306,0.05033553628027814,-0.03548751803421435,-0.04582393336700681
IL13,,,,,-0.04431708603912024,,,,,
DCN,0.032730419819038084,0.026577177786598724,-0.03836540702899294,0.023519255793946682,-0.08930730932689745,0.01580515547905575,-0.020047578875440293,0.05409554649859705,-0.009863566604199146,-0.11493264762548012
IGFL2,,,,,,,,0.06089652807220123,,-0.034387233989587276
COL7A1,0.10414098175281353,0.017634787545340893,-0.042313818926371476,-0.006859839187495084,-0.07402097576451368,-0.03706126715471533,0.026862169256898157,-0.002132131684576091,-0.03288755648419646,-0.055394569368687654
CALR,0.04235397908183799,-0.07284132298765791,0.08966212755266466,-0.0047197983870619796,-0.030776999236788224,0.01032560480113904,-0.013275506775129198,-0.007329378532105478,0.038902295788229256,0.05945986133725458
PIGA,0.0032808762182116005,0.011405245564200445,0.004448813482365731,0.0030401073369816806,0.04525678867610249,-0.04197122370969733,0.016429263605958668,0.008897328201680564,0.05464699651873809,-0.08640209016034586
CD200,0.025115899487417312,0.04482692908588159,-0.0625490869497713,-0.019139166250456963,0.06047564711117602,0.012767521763290867,-0.024274618791106463,0.041581895759001716,0.035354204396318534,0.018801749117897067
GRP,,,,-0.014231139345629251,,,-0.02097761676435653,-0.0266177848286622,-0.01612786522218536,
CDH1,0.02780803716773868,-0.04811822969220745,,,-0.026524437709435578,-0.029215058582865557,0.003929073389218074,0.0020413641460969977,-0.01262478313566259,0.230826683812766
LPL,0.05457056951361525,0.038032937020372096,-0.05399805520678382,0.01392189484022758,-0.013377793816413398,0.02348921242682911,-0.015542839922567898,0.018474916328930984,0.0972482566884853,-0.02760078960497449
SEMA5A,-0.04604041170425822,-0.008314118968648976,-0.016929708163033855,0.02985164471026009,-0.0168679117823034,0.04881635245057934,0.030267028141702935,-0.028756922280388654,0.0083698379735646,0.10422152842025799
SEMA7A,-0.004397521124346748,-0.031104438471867914,0.020854996090209472,0.021920633622900573,-0.07351195479386377,-0.007241090229333227,-0.00598338078666174,0.02344725936685415,0.03222943029124542,-0.07136772702637885
SEMA4G,0.032897213873286923,-0.008263986600043495,0.03207327061562564,0.025064441997623095,0.06697943802802797,-0.026634571193300642,-0.031934074733831815,0.04440353329097846,-0.023803222152595175,-0.0008574992980287577
SEMA3B,0.023790456493907455,0.04683413476181068,0.013952263786064198,0.05349006051242447,0.03446167646168098,-0.007481567393915104,0.042807251374205914,0.0667222904909051,0.12277472504642403,0.015482397672733976
RPH3A,-0.03293236228553474,0.004197418414948745,-0.04483018831946337,0.03215728417207366,-0.1063656095112765,0.024126417109400354,-0.04109328883745686,-0.045507086245767665,0.005175990748283375,-0.0036856929238300224
JAG2,-0.011766890336368966,0.03000913659790682,-0.02896101152901389,-0.01932596519785059,-0.030648704766112235,0.0008873664465734971,-0.10366100834950247,0.05120608802193798,-0.004967621743546332,-0.01774176407717043
CGN,-0.02954164741245793,0.01703091631706819,0.01672010612017823,0.015186803131760386,-0.04687484321166396,0.04644406293550084,-0.012621192178994598,0.09156520710607141,-0.02249941414526683,-0.03158442577632912
GDF15,-0.01623331148569249,0.012172595409123011,0.08030928913664584,,-0.016683285850733958,-0.013754372318917293,0.015708181260371,0.034777483024959234,0.0985707411170159,
SEMA4F,0.018568123881692586,-0.008225977153697708,-0.03756778820294038,-0.01831695157824857,0.03356496404396425,-0.028636488162549097,-0.04111493484325902,0.03190381040911362,-0.0011371377540734162,0.06997933506435694
NXPH1,-0.05285107462717519,-0.006178257482448127,-0.020190979374788285,0.053849956195173805,-0.08205342512848716,0.04021568912939141,-0.044675069707363874,-0.026969763841112965,-0.032894101750206656,-0.034105759492077406
ARF1,-0.02342829143551875,-0.03907861646596028,-0.015107728776829001,0.014405967791765076,-0.034733906010982314,-0.021132352230592875,-0.03659239666251373,-0.020715248798509753,0.04760889417788658,-0.02236749342217582
DSC3,,,,,,,,-0.022432655476135068,,
EBI3,-0.011905337020158566,0.02975257755894739,0.022301508998532928,-0.025370385694711818,-0.08360730579243639,0.07700491853100386,0.0024288769084360325,-0.009463364241492363,-0.013457979625331918,0.025133643766561273
TIMP1,0.03250758338145052,-0.007510729647930037,0.07573932678572833,0.015861627083663576,-0.004938531156380412,-0.04400689795967001,0.0748593450292035,0.008209733458065561,0.042327930884874146,0.044449062658964485
SEMA3C,0.09722891105866067,-0.01704438213577365,0.01422099723168249,-0.02441250880761035,-0.04856086830984936,-0.026788842096008007,-0.05460721927330019,0.06408091363153624,-0.02239790397090534,0.02671541208193983
GNRH2,,,,,,,,0.02795046322205267,,
GAS6,-0.014291928045984446,0.04314452833232904,0.00755474942138944,-0.004217024803282139,-0.045569442263580014,0.023995858046750414,0.010791512135801954,0.05639295661591202,-0.0635575842357358,0.07803239796521615
MEPE,,-0.035737291075098966,-0.031906746537441744,-0.009396182773549172,,-0.01939399883982795,-0.00815515711579656,-0.002161888571998196,-0.03717073917002349,-0.0315841961969287
SERPINE1,0.01577167467106725,0.014572350083178939,0.1296253570860033,-0.031134585800291218,-0.026351683888598616,-0.02517648107389781,0.06291671298104658,-0.042623945652978765,0.015435288989190348,0.012252343571759474
RSPO2,-0.016985059270032916,0.08063826122510866,-0.027890562687851457,0.009211250486288666,,0.09758926637579252,-0.01642110366881763,-0.01863103824673569,0.02330775806355711,-0.048907707958834194
SHBG,-0.01908187551825479,-0.023936242083155757,-0.02546441368923318,0.048523568074348336,0.012152864594048267,-0.01212692166698661,0.10747324780373262,-0.03837372453628268,-0.038257056284292795,
LGALS3BP,-0.04926579516336022,0.014509517374444295,-0.061455699084392176,-0.02742030909103105,-0.044397516696159864,-0.011630572625568145,-0.009695172286714633,0.0006671657985094585,0.026892370257340644,0.08809001876386312
LAMB1,0.012622162315359467,-0.028024042430018478,0.035569241246429864,0.008978212164403393,-0.025239377241695733,-0.015600846158996769,0.006062002665991919,-0.011352301934588867,0.02806718256164968,-0.021306120947802643
SPTBN2,0.06576919444105334,0.03162123999833245,-0.06862504187264962,-0.010235846093462514,-0.054527188084745964,0.021902738243368188,-0.03790221970626177,0.06320586495875892,-0.013239374694926248,0.05809175424807118
COL1A2,0.007536195368492134,-0.02294479057384989,-0.0018274686123021873,-0.05765575319758333,-0.12248882884555827,-0.03623056074006205,-0.01629023500051498,0.012818797055213011,-0.006136221647776289,-0.017862482164014305
DEFB1,,,-0.01380811921130561,,,,,0.07910989737022407,-0.026310138320195138,
CEACAM16,,,,,0.12228570427094665,,,,,
WNT11,,-0.005674499819765647,,-0.021035512777982712,,0.0685041663926584,-0.011371072628841858,-0.029770942117608928,-0.023620435447967474,
LGALS1,0.06875735577546234,-0.05977955181292398,0.05369226891862207,0.002724395681746788,0.05851545824830396,-0.0547208261835563,0.018277709393686118,-0.03911699881634446,0.018561789895082476,0.13764312629353348
BCAN,-0.06040324901364689,0.036038446518938914,-0.04057930300744201,0.007443761972542089,-0.05671214309556207,0.033403680110964146,-0.05503490467522027,0.016273433362975768,-0.04333740725234436,0.03283861091509398
ANOS1,-0.047713072067186585,-0.01111995984628788,0.030164230773057615,0.0035672192604749692,-2.037246563529774e-05,0.027722285586235653,-0.051854860477305975,0.05289523361204545,-0.013569313010753821,0.10544981987261426
EDA,0.07670648783741045,-0.02777166427579167,-0.029649610399214894,-0.023795503741427797,-0.002259520317175607,-0.004443584507022322,-0.04306821735394872,-0.027493429190466784,-0.041871421131126706,-0.012964826625268173
FGF22,,,-0.02003397615325235,0.009955457390628907,,-0.028559586112059096,-0.032200674526113936,-0.04299304375710168,-0.00310953066604768,0.056841345081009895
SHANK1,-0.02024407405735244,-0.02437729421402021,,0.0199720386057213,,0.05435972855644788,-0.05602624979788747,0.0026521462329888706,0.02381382043008655,
NPVF,,,,,,0.041116671081625665,,,,
RAET1G,,,,,,,,0.04901080435188528,0.02533066130895946,
TGFB1,-0.0013378908356870632,-0.021058686001132317,-0.02594502886407137,-0.024381709959031325,-0.11170084538780702,0.008197132763358017,0.015938388565626415,0.03369322228231939,-0.010257783049456905,0.04245158846166376
MSTN,-0.01523688537985777,-0.004966749830328767,-0.005534889335739756,-0.0009725720500497839,-0.04050324083197279,0.01303953972574796,-0.03254282345247089,0.08472342657426174,-0.02941497373104624,0.19015133679228255
WNT4,,,-0.022080378112797106,-0.025625909744645455,,0.06281866964100383,-0.062484236548171604,0.08895475085111831,0.010415314221184297,-0.03216179590703251
TNFSF4,-0.027723372703388476,0.04987388628412071,0.05465467917119905,0.012364802002749717,-0.08510303103629412,-0.016945700948957625,-0.03635303963826492,0.020551950700790817,-0.03251304160674173,0.05834480324812042
NTN1,0.06429991881073871,0.02554550336257109,0.016463730241045544,0.02293131246291395,-0.09940728488253478,0.003200799713410081,-0.03440433462928157,0.07227673350844821,0.02047542560539715,-0.03163136544968434
