,UKF243,UKF259,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CLEC2B,-0.019015957260848048,0.016721524183713473,-0.0011321076014005858,-0.036809771638545145,-0.01203721103415749,0.04013703939802155,0.04820744620435526,-0.042003130223842916
NTNG1,-0.04744033842866814,0.04129741015759685,0.02119379672363452,0.011018810469453718,-0.03681152532566302,-0.0020744899328490464,0.08659918101715344,0.05387786334236473
LRIG1,0.060165784662384446,0.009946798905860862,-0.0629238569293933,-0.06487614199096121,-0.03270900295962713,-0.03604538607434394,0.07491000830635684,0.06585417414551516
CPAMD8,,0.004782552379034749,,-0.05046685315016638,,-0.025658727552409652,-0.02043577597135393,-0.019812942440381093
GHRL,,0.068285399988669,,0.0864511434263913,,,0.018388081223571506,-0.017465314915734616
NPY,-0.06824005683645891,0.011800872310093854,,,0.07284291520769254,0.02109904784898801,0.008762976705511814,-0.009251510677330184
MMP2,-0.06403912691391671,-0.025538239271864875,-0.10470777884053718,0.026628828049280025,0.023952102396085608,0.04726823946632349,-0.06750425083791241,0.04974014475633488
LHB,,0.04369701035289131,,,,,,
PPY,,0.00409962188030486,-0.017119678882869634,,0.070953861836618,0.012302217951427278,0.12380551890396206,0.03879044886588133
ALKAL2,0.06220085736158414,-0.002210702565270183,-0.043646988544146115,,0.044859616253861444,0.100553998010178,-0.02467349040290794,-0.04128124573286634
CSF1,0.110589320313456,-0.03537030582110566,0.0775281939005061,0.02485716520404266,0.067290726388992,0.019737166011788886,0.012716737562067992,0.06139436544305812
SEMA4C,0.019196237978984856,-0.036298662382177646,0.03734064754063511,0.11205334522175009,-0.01158002019707346,0.03102409652018999,0.00859978696762496,-0.003345221874564939
BMP8A,,,,,,,-0.017505316869241193,
ICAM2,-0.0679156791536599,-0.06409638677680751,0.08748429399309549,-0.03512976315858626,0.009430093748675681,-0.012504844101044726,-0.01764277655828021,-0.0275492288569737
SYTL3,0.08382158578769308,0.08523402930002527,0.08320139741802854,-0.026713394640987573,-0.001064643692097035,0.07289261141848143,0.03193661109905482,0.039528344810795216
IL1A,-0.0035152079922424985,0.02374308967787441,,0.014035004923038488,0.09473188963258973,0.028443786775476675,0.02440130761773462,0.14649906609925187
HLA-G,-0.02052527246455083,0.038041055703869335,,0.001818194110820151,0.10659215022389101,0.059392003263434204,,
PGF,-0.0071232660633541904,-0.037564880734239144,0.10217963629413077,-0.0942166404234237,0.05152794302541966,0.04381475825819567,-0.05778487938757545,-0.009672687428774918
LGALS8,-0.015481402226452992,-0.07110887502984241,0.04499872525043234,0.0968313713555023,-0.03286735325595342,-0.01649332991306065,0.02700913822962663,-0.041095587161580814
DKK3,-0.02108782408288835,0.03908354088170807,-0.0005336835254748816,0.03468477169626361,0.029573267284212768,-0.04090128878701322,-0.019710653287587067,-0.06028435727748246
COL16A1,-0.033910539517241614,-0.010757401758445665,0.05413506793526544,0.027206714100109143,0.033026040129557205,-0.01626317288969599,-0.019397915093846717,0.04783501332623205
TPH1,-0.03127323267038111,-0.011664333392823087,,0.056073666400012656,-0.010875830316018725,0.0034724908523503096,0.06018519431700309,0.007483495718768944
TNC,0.09889612360350912,0.07264922736073215,-0.06065365550038633,0.06671529891479895,-0.010095721767909776,-0.003210675808877619,0.026239796725425705,0.04957263455675263
TNFSF9,-0.044073024735867876,-0.014391390589638215,0.04789715626029158,-0.04300120613047343,-0.00533177111834824,-0.012348217960907253,-0.02770345189263174,-0.009445759173591821
C4A,,0.02979818189033593,0.05536210858164774,,-0.0232969475043186,,0.045293812991957054,
CNTN2,-0.057432440668441366,0.0014512154037012116,-0.021496332516755368,-0.02597722279457873,-0.004325380050470601,-0.020027841345032077,0.0544446917540757,-0.05804875900174296
F7,,,-0.018508655815228134,,-0.01430143252492766,,,0.059981191669613194
LUM,0.050525644921742316,-0.013787807615406116,-0.0688365963077137,-0.0438661223082243,0.0038678531134855457,0.017965953998748015,-0.038383775943390284,-0.009100083453840514
BTC,,0.025095154400760294,,-0.024173590818716704,0.06107221218687859,-0.017434665053996653,0.05693748160222023,0.046461764448848614
APOC1,-0.058547694174850146,0.0075899078706997145,0.03811853361886046,-0.014620371637170025,-0.10395109464200318,0.023836276177558624,-0.004873207363240716,0.0048643339464970094
PKM,0.026441073640257905,0.0639218146433108,0.060233787818986625,0.04437384674613443,0.07175850023113382,0.05504915552074835,0.07743733576703282,0.04722074518239973
TNF,-0.069690040589435,0.04029553556132872,0.07617118353305054,-0.0482219828450864,-0.020611367241156794,0.004900241801415205,-0.003950581940710203,-0.01906029894157933
GNAS,-0.1282354344083377,-0.003103956916098012,-0.06323693050339488,0.04051290738742333,-0.028456479619247063,-0.05571349322395653,0.03251643807644688,0.008339941587874234
BMP8B,-0.022081164536152845,-0.028662962348937587,-0.014692580892127272,0.025519577336778253,0.04624987470078005,-0.025635070414008556,-0.026903963208786956,0.011397335691036337
LIPH,0.021692694720766986,-0.028115200058161358,,,0.06133909601820952,-0.02970488648938091,-0.0062578339552050504,0.1054658285094897
CCL28,-0.02348160825418215,,,,,,-0.01359291640104938,-0.011556945108102455
PTPN11,-0.05457777558822921,-0.020317876368482413,0.09644514568119014,0.0011659348132176484,0.0758584593788541,0.0020369526858569106,0.03561970550182926,-0.018543455294179854
ADAM12,0.10935080851706029,0.06337686368753238,-0.04465291660279196,-0.03865053546608088,0.0003083693003886901,0.009377629121994129,-0.025260525739766664,0.04378072514932113
EPO,0.04586898261767988,-0.028662963151530715,-0.016828784069864926,0.07245744056089314,-0.022725886328712388,0.07667943570493387,-0.014454936913483186,
EDN3,-0.032407315841901416,-0.0356814050902358,,,0.11537375533644213,-0.016029803343468284,-0.02626451512915251,-0.03039300427452049
CCL22,,,,,-0.008710806744563569,-0.028212574285167324,-0.0040900214505237365,
CCL2,0.0863126332929793,0.022156622085651237,0.029460131971035728,-0.15442525696852957,0.009189650799831106,0.014369302228826023,0.010549302024640684,0.06542418804305412
DSCAM,-0.01201273082475979,-0.015088247824520316,0.03987152014243386,-0.013425717537888463,0.01164901272991967,0.022339460181359676,0.01989977717288814,0.065756087719591
ANG,0.0150976785482407,-0.0022952108016753214,0.012627263677451697,0.03876801894378753,0.05611712165573344,0.015824886639296955,0.033976786980305956,0.013228154927972293
FBLN2,-0.004561521438984385,0.05724958326785707,-0.013175320071107641,,0.07733649439937587,0.009018563357078839,-0.05964530238516849,-0.00332655470948113
VTN,-0.03039835310489987,-0.019683810620272812,,0.03139725676943865,0.07780122250851983,-0.021693652984115123,-0.02357358932949945,0.035353013673650756
VEGFA,0.09675215282951688,0.04234004333582793,-0.06791604557651047,0.08660075435926526,0.04900748937142411,0.008653033436045022,0.012027633961973854,0.014883791679988509
F10,,,0.05591942674462252,-0.039812760169585175,,-0.003143788057535796,-0.02552011499686619,-0.02509385029943867
SERPINA1,0.0443439273751454,0.0454068162240772,0.01925658123079524,0.09782535479438184,-0.036573633588316355,0.020659245032425003,-0.003257801070000672,0.034072416456336165
VWF,-0.020033923394824137,-0.0417592852515194,0.057875779540717744,-0.03524917955441886,-0.013077989137538994,0.023023655567547013,-0.053531668037814346,-0.05810755942712996
GDNF,,-0.023313918630432643,-0.02412125735187275,0.025518272855238926,0.02291562718586011,-0.00394378806908564,,
VASP,-0.0011827880264239086,-0.03813003797275395,0.028262077477133524,-0.08566345918831614,-0.043198252625345296,-0.006155306418730795,0.027189157935485788,0.07983056970926092
ADAM15,-0.0037432142645540682,-0.0016540627068654349,0.082313588506084,0.03865592900961598,-0.010421594800028728,-0.013314507926831734,0.03193709260834695,-0.006005955607738426
WNT2,-0.027303986016372905,,,,0.003559334619823848,0.08378572771076263,0.002928606388350323,0.01636492653859743
CALCB,0.010962076823676177,,,,-0.02467071112127222,-0.025712878125752795,,-0.011714638469038285
OLFM2,-0.021425952870167835,0.0028117133612870072,0.044551975149131104,0.012575009978535672,-0.04577365416360313,-0.0068505425398031495,0.03960248616599054,-0.008469084425612594
MFAP2,0.04194897964177645,-0.037146096452131565,0.06977156925283612,0.023760902180869844,0.005499223450636654,0.06624385013038983,-0.07208670352816868,-0.011471964097556273
HLA-C,0.06305937931243495,0.03209550204261889,0.07736055247366487,-0.11484330676174612,0.009145529998460649,0.04557672251429866,0.026414283041145136,-0.016224155324384645
THBS1,0.06302547629261157,-0.024227258672555346,0.030166151153613503,-0.031992502396449476,-0.017421127646889818,-0.05299115981137227,-0.05893634822056876,-0.00014650635368584466
HSPA4,0.004542826490411364,-0.013484582963613415,0.03844855336762668,0.1288623887926222,-0.016784338875657157,-0.006950611244276604,-0.0026577461531716406,-0.020262936894802665
LMAN1,0.05245493514927149,0.015837771329452938,0.0376060618817873,-0.04711059357586287,-0.011828987098767417,0.026278091733213188,-0.06009948378331307,0.024667529484434684
LYPD3,,-0.02101507406428604,-0.012054031526779094,0.014229495053820328,0.1108563762829378,0.000872037667147804,-0.02997635875869589,-0.027759943741547378
APOE,-0.046222049547108734,0.002181931250593582,0.06783188194089386,0.0883390108946446,-0.03710364959278877,-0.032539591779367154,-0.04224550886841791,-0.012644034760779518
SOSTDC1,-0.034578036569817505,,,,-0.00945344581438946,0.000348022766554379,0.045995760323835504,0.032848259898700355
ANXA1,0.1082820405165159,0.012239568652384455,-0.020206537120652405,0.01149911117763268,-0.01845028102189461,-0.014759678311253495,0.04927757648924019,0.06488902998687975
WNT2B,0.01682633055560712,0.014933158894977745,0.10330285728734699,-0.005323617108166376,-0.027244282478764807,0.004884062998149741,-0.024721919419212098,0.009979070119054828
AMH,-0.007770025299990923,0.05935712707181256,-0.022402910024235133,0.08789814981884639,0.0709103797758421,0.02560326120993906,0.06634400049592828,-0.006395234221229046
GDF10,-0.026646516125417102,,,0.011102589025394908,-0.010433094045306481,0.003477017433531315,-0.038192372982928276,-0.014699577007876965
EFNB3,0.031289630801461875,0.02625403123775721,-0.054639734564665025,-0.06721912536837567,-0.021827547157367382,-0.0024980362083078787,0.03815060370843825,0.002818694373133412
LTB,-0.03240730874196908,-0.02568684100876712,0.07193954705433975,0.03399586820418813,-0.02958335848781996,-0.01656292314061863,-0.052210478600983184,0.016742810376519323
ANGPT2,0.07519489705104156,-0.0016008295505968938,0.09870760049323218,-0.046487842897765176,-0.027760344278446147,0.005462527091296113,-0.06500102297325756,-0.03583568447412265
ADAM17,0.008663395824455166,0.02459385019829693,0.012127728889437526,-0.011930709463257801,-0.015285445462603036,0.007402781295518528,0.0007500466877415323,-0.02263152429273839
LRPAP1,-0.0070384619888727165,-0.05908566352834875,0.05059572669423269,-0.023171019582005573,-0.016630179463587146,0.013591335821729434,0.05240036757354795,0.05019853453760213
NID1,-0.016536109426484626,-0.03980930150022273,0.05195164569844292,0.07737073263128254,-0.0027940718461261027,-0.030179385821686402,-0.05753786234583201,0.020495953115971598
MST1,0.05365034893917805,0.017385077617835934,0.05759282725494381,0.053564906629920604,0.00875391309480504,0.043927735188354265,0.10159734643673121,0.0334998266747778
CCL14,,,0.047772842054520384,,,,,
DCN,-0.07412013516366854,-0.009113954056778641,-0.07886717573814442,0.07402029551800275,-0.006215881131870922,0.03049038368659896,-0.11505142865695699,-0.0041729685891172775
IGFL2,,,,,,-0.030567995590109972,-0.03819236160552347,
COL7A1,0.07981914986823173,-0.017120666416156095,0.04366643265910597,0.019996010151928745,0.03377648423791796,0.02556938383886977,0.0019077603560045085,0.07566269916744864
CALR,-0.0124770135231989,-0.03881981692196204,-0.002697598454432709,-0.06971951110937123,0.02629016365833174,-0.03921718867140042,-0.04468771028414875,0.044679008607978674
PIGA,0.0314130744945123,0.022392924302824475,-0.008684445278540847,0.05726666826544185,0.06589978659545369,0.0954872138628084,0.010311060633446407,0.024726636305064942
CD200,0.048535143334116175,0.005614872297339436,0.0716705418914721,-0.02450327459432599,-0.021856910587733803,0.0029427146349312204,0.01599094343640313,-0.01595135504512874
GRP,,,,,,-0.028818076365282795,-0.017151715171379835,-0.028482072725663672
CDH1,,-0.025556670101014135,,-0.019661663401048184,-0.051029963435426456,0.041858031311607355,-0.014482403319156616,0.010639317211259249
LPL,0.08231564380834688,0.02542287963774097,-0.013515595315674924,-0.03737225090813716,0.059965225119533894,-0.020701290239671048,0.052965463403844344,0.05950695194563133
SEMA5A,0.0038058571394905616,-0.035514673259761605,0.006340208254723576,0.04641108511340666,-0.01635652363470711,-0.04999882107485951,0.07246246536081363,0.04794940639880479
SEMA7A,-0.00033166284859823534,-0.022748160199860187,0.05162893344678424,0.11374313082679113,-0.0787245152147398,-0.021834971647221233,-0.005619434660310251,-0.008932867274801956
SEMA4G,-0.04195022347768716,-0.02667843192624009,0.0598827323457639,-0.006230813169960136,0.015415169402790163,-0.0010111259828723008,0.06505439599094832,0.033842819853619595
SEMA3B,0.044396396014771786,-0.07667004947357459,-0.04226578603865201,0.024618189284245022,0.0459163022573271,-0.03536402172749321,0.017665065645492032,0.005457936758998765
RPH3A,-0.0681021813378336,-0.03870138355949946,,,0.06476844958915264,0.0312798094639624,0.06054087683712084,-0.04840895867588035
JAG2,-0.06245951568410519,-0.022556290741964042,0.10899932365059872,0.0207900193301672,0.08573332346721914,0.017129071136668287,-0.05208096834769481,0.005626450128080182
CGN,-0.05351163941431511,0.04892752440198897,,0.12806013338983388,0.09259285031811133,-0.007405256456461657,-0.040724733057205496,0.08290746815830821
GDF15,0.06659987607718869,0.018093008895015993,0.06462742058339453,-0.06070965772705845,0.13033925504393426,0.021881458277916394,0.03831211330327431,0.04873601497072463
SEMA4F,0.05102004646096944,-0.005259190414104478,-0.00020577978554250218,-0.03995128272697942,-0.008402393244783979,-0.005354025574771758,0.023495757047173584,0.02516552743802776
NXPH1,-0.013406377592785249,-0.03742173136444221,,0.04032531746550872,-0.028719954279022224,0.020983143465496068,0.016156458715326644,0.055999829908904175
ARF1,-0.09242452243336441,-0.028697315756008566,0.029713097259595367,0.018524994612183,0.006669874132063809,0.0012685867363282654,-0.0528399280280542,-0.016637202847444625
DSC3,,,-0.022046665476262352,,,,-0.014454941301127823,
EBI3,-0.020775733696331716,-0.011142753930832567,0.0063242412720921305,0.031851427001973555,-0.03254481885521747,0.02268941687631681,0.020876085877519386,0.004699446763038333
TIMP1,0.050175951246996836,-0.022049368177504816,0.050935735398007005,-0.07093442990988096,0.06077759260915922,-0.007058161341152763,-0.042912127040677484,0.029519080057616144
SEMA3C,-0.003426630765210156,-0.02367677320005205,0.0025239147661729002,-0.025717733458857906,0.0023606793666079715,0.009324682097440163,-0.06061369986988671,0.025156846282212403
GNRH2,,,,,,,0.010808528907733914,
GAS6,-0.03679001104682775,-0.012930639397733692,-0.016232256128775695,-0.025454520692360344,-0.030784915922485476,-0.02308478048367853,-0.024787095500817476,0.0027545997119807555
MEPE,-0.027627423358378367,0.017696209585596395,,,0.040254888359624916,-0.025720229268476485,0.02145319439968204,-0.009875762443159146
SERPINE1,0.09127753951310105,0.03702874151353785,-0.076187817585432,-0.06386883204255772,0.04132854563413862,-0.03620434665678626,0.0006381147881839536,0.058435220431776305
RSPO2,-0.0555527359273261,0.025850147709161685,,,0.024156504532475184,-0.041373393862533955,0.019464265330698942,-0.0010264768043745608
SHBG,-0.03812144726069351,0.03283029801751096,,-0.04034918994175008,-0.0340522004358928,0.0640788060547725,0.0690068354909785,0.02274033878143485
LGALS3BP,0.07872442990941225,0.061096275132226,0.0034221305365801217,0.010113506863121234,0.06275870975512296,-0.029534325847395158,0.1058751545641661,0.0385921015391521
LAMB1,0.061912354551119306,-0.026511647298690173,-0.0020041794372197223,-0.02298898542761493,0.010301256674410854,0.012553918373083684,-0.06696918923011273,0.013786805064935556
SPTBN2,-0.014826291488201606,0.03972648979388054,0.10705615217578031,-0.026932842034888074,-0.04346991929095104,-0.029685872179008702,0.016620804148043882,0.01841933977189997
COL1A2,0.002552247644752805,-0.040843731940998856,-0.0866875019438371,0.013269319925936907,0.004327779766182289,-0.021621125826452623,-0.08797086610187037,-0.014204038211482152
DEFB1,,,,,,,-0.030955898000055115,-0.023663466748977086
WNT11,,-0.03209753278916403,-0.023717350433829686,,-0.021023873872626192,-0.04385802217116084,0.023779569758870106,-0.021244334865024472
LGALS1,0.05130069893908072,0.06108483785224504,-0.06042152836734781,0.023182341043467097,0.08578607616209959,0.03905986971173992,0.005182071777785496,0.03152477471639581
BCAN,-0.07223226751845195,-0.061437100350951006,0.00977115602074232,0.04861066326084242,-0.04585485652207612,-0.027097054669177785,-0.010352526325438968,0.04958832792480265
ANOS1,0.03861503487363083,-0.05311255083028443,0.030361623392057554,0.03926189043371229,-0.012352741632644897,-0.01009944176851843,0.03361167950923833,-0.01929504205020799
EDA,-0.04118336035136165,0.031220116018092745,0.03528667251951097,-0.008497722571760503,-0.0269882294792565,-0.047513165819212486,-0.041342129111615514,0.06991791759329534
FGF22,-0.04186414400388929,,,,0.015727618817811886,-0.0013370555051636739,-0.0277034488639504,-0.029537217644751448
SHANK1,,0.006155928762487061,,,0.048785191166088385,0.0742689902918996,-0.02577024584884596,-0.016048335419628662
NPVF,,,,,-0.02572081029190251,-0.00983253615841524,,
RAET1G,,,,,,,-0.01802375100991773,0.030957953330870442
TGFB1,0.04370722400167508,-0.007260479639108093,-0.014704966057658362,-0.029472506994327206,0.008507100523930269,0.018173288711801978,-0.04736513371359694,0.02072687448255905
MSTN,0.01939232647177396,0.059805982426254053,,0.054173923225569055,-0.029123428303887783,0.016443365650246587,-0.03485805938117094,-0.007849798097417458
WNT4,-0.030398349258437832,,,,0.03335188654382045,-0.019605231507384784,-0.04625211942086554,-0.011829477978129575
TNFSF4,0.11758054775373687,0.007699629927068733,-0.004251761489171531,0.003862315154274571,-0.008019272595298577,0.012686476617579967,0.005544300534335651,0.019212947158672864
NTN1,0.1898885670546474,0.02482781373803898,0.018844380292017373,0.008024807015460876,-0.024526959832723204,-0.005859703370096697,0.04160681160115325,0.09290796964026811
CXCL12,0.03276433967552592,0.06719681140026292,0.0025121892387480874,-0.04766129149568668,0.030048327918122033,-0.00408357958486813,-0.07045313924644213,-0.023601725287198342
GNRH1,0.08087415344328128,-0.0013140137864228803,-0.0027687240499811453,0.0044540273313308275,0.04983231502484037,0.08235543452946492,-0.033318740684211805,0.05032809654677633
FGF8,,,,,0.007074662959000661,-0.01205609915315346,,
RIMS1,-0.04764480381133851,0.04442774504020642,,-0.027726912909012698,-0.008074482701494166,0.021497099942718388,0.03557243247413763,-0.03613420606605491
FGF14,-0.05877569139587252,-0.010756083999793503,,0.04706521228077469,0.0051845850076041484,0.0031188133689249663,-0.019632138174398423,0.026274238092703763
IGF1,-0.051028321159063285,-0.015718272489069054,0.026956300523227453,0.16062974834634802,-0.014269817891707974,0.061973738958048495,-0.013703635056255735,0.008840995516341234
TNFSF10,0.020645911863666547,0.009554541389509128,0.08545813549938086,-0.043547553303149925,-0.0019733952920953325,-0.017951428770181126,0.02308517604179785,0.035143808477117185
GDF5,-0.034037636724738835,,0.015499898645984542,,-0.05113942357459662,-0.012058916152028058,-0.04169234858766574,0.007816598588013434
CHAD,,,,,-0.006916478524823271,0.05104718263021067,,
RGMA,0.020088468703201957,-0.024077856682214287,0.032057537994654516,0.11935683663098974,0.006970352939741513,-0.03140842425027431,0.014280448146340802,0.05400967864497252
WNT16,-0.04363827125428478,-0.002244810715868049,0.010984371597911723,,,,-0.008228733606337923,0.005587403109666162
CX3CL1,0.046552175730297324,0.015325450060050486,0.01749979079357614,0.029002759591949805,0.045315539926078424,0.005079143855517232,-0.002058772295508236,-0.02952075840683418
FGF1,-0.0003925364519977697,4.8714121559136205e-05,0.052484987291917716,-0.1120675960859202,-0.015528774811819399,-0.029131247228065225,-0.031273384370865215,-0.06490045775925557
ALOX5AP,-0.02148956468879965,0.020165571331737506,0.036266565036840774,0.0020128653609500866,0.033732445191273865,0.02952975479162033,0.07419216756672367,0.06581622133529606
IL1RN,0.018150328821849363,-0.03466525973866552,-0.0011027224697047222,0.010980743925565969,0.05167710000971882,0.03726732752692398,0.03825107331520623,0.011210229959322696
PCSK9,,,0.036319430851007466,,-0.022435285790564533,-0.027905282681469218,,
NPW,-0.027508431964404015,-0.02660423282912708,0.08378043294072887,0.036308756532731336,0.0566935204539684,-0.015671659791910174,-0.0008835525943380135,0.030991613219873267
CXCL9,-0.04002822191886978,-0.019931254210043648,-0.03166922903037168,-0.05827028389550894,,,0.045610607957939406,-0.04462313092710448
ANGPTL4,0.10055778808404722,0.02224807575949225,-0.05966872342263932,0.11196095388149672,0.042330425973922677,0.03069655598421213,0.007695740552501168,0.037139388352333526
CCL11,,,-0.024758919383598997,,,,,
UCN2,,0.09271213545965044,0.025851225575923033,,0.07423839015907419,0.05602597986535447,,
OBP2A,,,0.03773960222640566,,,,-0.016236677487810297,
COL4A3,0.02792597030836422,0.03908751110721367,,,,-0.022082019551992946,-0.026264516750445083,-0.023452836060361356
NRG3,-0.04275840511993302,-0.02095227194441418,,-0.038472002173468724,-0.0423494457938271,0.01225350638844546,0.048097381985373965,0.029107151165693654
IL23A,-0.023118010359596618,0.05296295253395231,,-0.04696099171361025,-0.022435277964196632,0.07017040831898497,-0.023438939643286923,-0.007598278043122031
COLQ,0.04580087940292745,-0.008603076053271623,-0.021860705421946226,0.02489683327712726,0.005167690482430291,0.03687049743711407,-0.04722207945115745,0.02154446642242267
SCGB1A1,,,,,,0.012524535984708287,,
TNFSF12,-0.053414300077082956,-0.05331640767021049,0.04022606289950727,0.04058115355672762,0.03171356671743553,0.004238648393734999,-0.00012436598591121994,0.034126329273221435
DKK2,-0.04231314731710634,-0.003572388907919375,0.034582131634602165,,0.08851617717251499,,5.527569065806303e-06,-0.0029844771855846953
FYN,0.07018200641904888,-0.02706314710627041,0.0800861503647197,0.002130964952125252,-0.045851987296968585,-0.014154867270651439,0.02369255837322853,0.023133006760754225
ACE,-0.004240405375757468,-0.0398629325158943,0.05638336231906154,-0.06947716169018885,0.014205567808532918,0.012277428824794637,-0.05384683284493266,-0.013909985879280808
IL18,-0.03154161965371882,-0.012250436603968587,0.03449612209011519,-0.016488119608192655,-0.03509426353401776,-0.006022762118612432,0.02982371883510826,0.023871175544966285
PPBP,,,-0.018508649359268832,,-0.027469840299943787,0.0062473920328081235,,-0.02192795227822059
CCL27,-0.06054114534235137,-0.002505158178665346,,0.014786493113406353,0.08061635222940199,0.007952776046740986,0.10723342647375213,-0.040578026216278755
SERPING1,0.05935804316983242,0.022825958267154306,0.053399479657305036,0.017229021952687457,-0.015658953283968133,-0.010007734483316795,0.026896682967834904,0.08372040538209731
AZGP1,0.007962902216298414,0.04057861613114473,,,0.08656527147891495,0.04462289091002044,0.08390598549805561,0.02744501195932791
INHA,0.033627704737728074,-0.005939640028107388,0.03775255034233283,-0.008027821950556064,0.008644179000560834,0.02384197570827294,-0.03159586900284521,0.03799999507735997
SEMA3G,-0.03860534635989723,-0.034777738681713605,0.0013195009811238943,-0.045012269914863776,,,-0.04010137117596264,0.053306910113223
COL6A1,0.12049059126406289,0.015312069845819983,-0.05454014044560748,0.004921352168935705,0.08295861150216537,-0.018026856086251323,-0.03572296152474913,0.008451747503827926
FGF17,-0.02794745772204623,-0.026351131851406324,0.05203057269240258,,-0.009459073557056894,-0.031041262611758436,-0.015468573749835655,-0.018602410528104345
TNFSF8,0.17115465070042105,0.02466153584168693,,,0.042813000716150386,0.011734339860380862,-0.036025339074428495,-0.004914890321507696
FGF20,,0.09621483647436521,,-0.04657403525652727,0.04958803469789555,-0.010183450361031852,-0.026630225142723753,-0.01827905828922927
ICAM3,0.1103236983604012,0.042382821142692685,0.05781093060696463,0.009020410926220695,0.0038032218938381882,0.0054471835718801044,-0.027960878221577445,0.008447825636439421
LAMA4,0.039387076341620794,-0.04654315313548729,0.08819078730085653,-0.10119866694453084,0.0030325076483651756,0.035599158654322706,-0.0537708046439174,0.06859481579647364
INHBE,-0.01610752400914849,,-0.024347176589634752,,,,,
DLL4,-0.046407991172428206,-0.03099354455280091,0.0712965476093324,-0.0108731667384369,-0.09942286800098551,-0.017988575507335545,-0.07957542876435296,-0.010964762614723853
SEMA3A,-0.03301911535844245,-0.009740295011168725,0.0833900619374897,,0.05299218107998364,0.005865964727727267,0.026718520215359393,0.015120924146229786
RLN2,,0.02798484036290646,,,0.020707783763285414,,-0.017852469558509314,-0.021474397873424183
C5,0.017423597068464875,-0.02590604473029267,0.09758813575509687,-0.017681334977344445,-0.03816583763824863,-0.012478937257520587,0.017512465004070457,0.040240642557218445
COMP,,,0.02750488968021542,,,,0.014487746028115924,
EDN2,-0.028577790641941533,,0.000294081142936469,,,,,
C1QA,-0.030817238268750886,-0.049365644335773354,0.09728679667673422,-0.076171594566024,-0.08881135062143358,-0.018850986797814658,-0.04204693130477247,0.02301041889013756
UTS2B,0.15182818482179655,-0.023748451436188773,,-0.022927354544615062,,,-0.019021771057523073,
COL9A3,-0.014063933087899372,-0.004075370435172298,0.017413078226551467,-0.0830240360425845,0.045670008268732444,-0.0023288137647880396,0.04205496043186611,0.04896756355172988
DLK1,,0.00794389159649129,0.0440146302056221,,,,,0.05500767730340291
HGF,-0.05843644939143561,0.0025763494028729133,0.05375630197981446,0.006455716541377269,0.03500649562228989,-0.030574075527142277,0.045193408316270806,-0.015581570791058078
GIP,,,0.06544480477652645,,,,,
P4HB,0.0169001579013406,0.010212103192047196,-0.06565864343082836,0.06558855685398479,0.0678474970402977,-0.008471384723413897,-0.01256058398402427,0.05803420251605805
ADCYAP1,,-0.0038676041394778175,,-0.011579158952414277,0.013626352939931478,0.008783656703661291,-0.027349534120762194,0.025442418509348117
GREM1,-0.022723232664747236,-0.020526107328298893,-0.031980141255977805,0.06711866054990963,-0.039844573802401376,0.0632357468596775,0.03917909437796836,-0.008011873588539529
EGF,0.07044554030656687,0.07256451020823579,0.03465227232178009,-0.04657399591623428,-0.02520078766086677,-0.02664321549617947,0.11353096404432153,0.054485458085267995
VEGFB,0.074147137379386,0.03078004289689664,-0.06529638832028595,0.09905491999834033,0.03870809098753416,-0.0018053432624025928,0.01503303154080664,0.02393470045441968
FARP2,-0.031725787161908416,-0.0019209231971875176,0.006835914056979889,0.07978428043368008,-0.02815685020063575,-0.01927843731626236,-0.009951176888664794,0.0036694186702500727
IHH,,,,,-0.026980675307157382,0.004870094143355222,,
LAMA2,0.014398577222968091,0.01044253242068983,-0.008728803656627085,-0.021243135826545367,0.02914837941818598,-0.014241528707108632,-0.08806716848724645,0.04223179876427543
SERPINC1,,,,,,0.03643874454276124,,
NRG1,-0.008656021632697384,-0.0031488787601182096,-0.011806560199833173,-0.007265942151147417,0.06183478127158312,-0.05754593765979342,0.0066917797648559235,-0.002019616009780151
SPINK1,-0.01089441146418671,0.07878683562889317,-0.007370028955221601,,0.024705419038914146,0.056928338251764445,-0.008519514919440205,-0.00010982465047085335
EFEMP2,0.07980335656876299,0.05916857151513561,-0.03020388942649154,-0.046749896601350496,0.06851370605180268,0.07503382026947038,-0.02988451663201661,0.04033327476413337
SELPLG,-0.012338421839956254,-0.03186946398053457,0.012896265752771018,0.0662245673267638,0.02259922937978442,0.045927459067325184,-0.0003455136053226427,0.004210968551546428
GDF6,-0.026646514063850577,-0.026604235130895694,,,-0.04214833206155923,0.008982417923842757,,
HLA-E,0.025175502025826305,-0.04583053797763133,0.019570731740510588,0.044636062226030816,-0.054436212113422575,-0.04454024825094733,-0.02479540173143545,-0.029466673647845838
PTN,0.015464724727187944,0.005096233683689972,0.008372407584601452,-0.0449266475143279,0.05096557741220442,-0.010610165273482994,0.09799405441166013,0.07416602080898645
CD274,0.007810018650044263,-0.019469139089683018,0.009855610106714286,-0.06426586388583555,-0.017118123617600463,0.0331958269119581,-0.017818597603906944,0.05520055190194507
CD14,0.011348044569939077,-0.020986924980581183,0.041101769133259775,-0.014535564371900615,-0.07458086000926131,0.021677398340942237,0.01072710913945855,0.016581204870187945
