,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH881T1,ZH916T1,ZH916inf
THPO,,,-0.030286653606489484,,-0.025912596174551373,-0.0013454139487952452,0.03659322228370644,-0.020540482043106736,0.02751581349627071,-0.01732816181564588,0.025957574988682286,
CUBN,0.010020857852580016,0.03510265393448464,-0.015230552566736513,0.010594606569919403,-0.022632451824831142,0.10546739264636751,-0.025333466464401808,-0.041997463719962186,-0.045053660990359394,-0.05513572980796704,0.059218393965602134,
TIMP3,-0.08114072399499113,0.009008239335626897,0.005395464420463241,-0.04486999558466609,0.02079877374502878,0.020142206741628487,0.05658631513901047,0.022111289972149804,0.007858189685187623,-0.0027473484660882255,-0.0658093380169477,-0.034531482265497106
PIGF,0.012841337256643806,-0.022979491270606556,0.057025363788308615,-0.01807543712452339,-0.0042061892380142645,0.025918918236722977,0.09396844418592688,-0.019556522105240254,0.06602499630687915,-0.04584504685174369,0.03347998537622239,0.06310004664942424
CRH,,,-0.000811044071546319,-0.016177675910624176,-0.01440682977426173,0.07091288814996763,-0.04290709458330662,-0.02298116965769111,-0.021067211149623167,0.024417975868130187,0.012207543412394549,0.05246624626196819
BDNF,,0.03981805216455481,0.014089036016718941,-0.01447188362598912,-0.03863827711907076,-0.02672745367333626,-0.023222894472469398,-0.06064041909466783,0.02080985871056467,-0.021803341425471714,0.05347888504358012,0.05023581218286602
CCL5,-0.0639672040320521,-0.03471617584534359,0.06668248515324371,-0.015263262337671774,-0.00867692882602575,-0.024160796903632244,0.053456289995108465,0.011223249433767079,-0.020895897247144662,0.12151768738145319,-0.006135407825652973,
GAD1,-0.010882618120213674,-0.06841474841004469,0.05877829520504916,0.050633772983403894,-0.0038887962256340066,-0.03067187131817613,-0.012809238023592974,0.04865889391201963,-0.004546142849500752,0.016496058164343016,0.00863381273907472,-0.038587958274520946
COL14A1,0.04807691932042351,0.019455167421716067,-0.008586785004979825,0.04339121430926171,-0.020985493430540642,0.07761792155366584,0.03206403334737994,0.06118730903446602,0.03875423093844098,-0.04333284949028243,0.05994827750293227,
HLA-A,-0.05800057871217834,0.0717124704952896,0.03852011388914959,0.015836349309792754,0.01332788252137356,-0.0025363240683487875,0.09394045431497884,0.0003364968671541513,-0.00939058412638579,-0.09239136375042493,-0.05373287267634121,0.002028803519518847
CD5L,0.014000507953690728,,-0.02671655356448597,0.055389051669730946,,,,,,,,
FGF18,,,0.034570246145425754,,-0.011446118518064253,0.09432644479973987,,-0.015642679325643834,,0.10078946672443159,-0.02305937237695635,
ADM,-0.020383018661357916,-0.020250980156111802,-0.047435562080838545,-0.009208208592718252,0.01473644940289004,0.042973830250895094,0.04931984315683468,-0.08906052211198727,-0.006406858090531432,-0.05255090071492813,0.06978925337863247,0.042617299915581726
CCL15,,,-0.04457420310027005,,,,,,,,-0.019999391872360276,
GNAI2,-0.05264451329084772,0.06587404810364693,0.036501267079755845,0.009849553939668458,0.05004307987850009,0.03605999055848122,0.048527303622918516,0.015066508413677161,0.06026855632240223,0.01562155314265776,-0.03934757262319119,0.138999636239539
HDC,,,,,,,0.13986349696624165,,,,0.07098316619694284,
COL11A1,-0.006442407152660172,,0.01495354718275792,-0.030178644366446853,-0.04984924237219733,0.06063000967293696,-0.012002056867531233,-0.011501549477742045,0.0006183524058588156,-0.033370815615411976,-0.06190056530076703,0.03310372785869277
NUCB2,0.057747919212238395,-0.016050937641928636,-0.07097969008822837,-0.03500001671689732,0.09913265031738121,0.053973793141609154,0.05019512470627381,0.030470709928612266,-0.06779795150686015,-0.00875659866222742,0.000959907096980871,0.02902917810132332
CXCL1,,0.043284644845823,0.032161001003193176,-0.017354777387739696,-0.020450325978470425,,0.017278380964525178,0.00318461254096175,0.11084144715880746,-0.012379631470535602,0.011029153277476493,-0.039685471594007225
VCAN,-0.042135744643578416,0.08623708516097484,0.015598970659326335,-0.028963484541671046,0.08041193993585383,0.03641790361334334,0.041524351885896524,-0.027607750633066155,0.06078012224649331,0.013337762683384397,-0.04598283800676006,0.10662681193211992
MMP7,,-0.01679100358373262,-0.007316927868877067,,-0.022755662211472735,0.05251512493329496,-0.020366707560729603,-0.014417254537149302,-0.00954150386438379,-0.06429582735388047,0.057036752908354034,
PTPN6,0.005396590002096934,0.0026324176188710405,0.017442767174532362,0.04382808428558528,0.053866017073086685,0.03922364621152241,0.04009244539848897,-0.01079574160534885,-0.0092178284480801,-0.04664821183605308,0.05472109644413139,0.061315634481531496
PTGS2,0.013114148734289037,-0.058190460887744856,-0.031804648641350505,-0.015488228453273462,-0.021517365330647416,-0.035105814703333765,-0.053043925735564317,-0.00709706843323588,0.05495805152927412,-0.04155965157443748,0.05362677125060329,-0.014765891621936932
XCL1,-0.01958601066975124,,-0.02927656418017705,,-0.012453786584786242,,,-0.02367980113445444,,,,
CD58,0.04467391811130935,0.02419045588276636,0.01694483136390605,0.0021310824590614562,-0.0327447208586304,0.04563425363152796,0.10459342011510812,-0.03433143303254368,-0.017003282534042628,0.030372883916047026,-0.0024800759309959374,0.029886850087674787
TNFSF14,-0.03203955947938585,-0.05467886312290703,0.01601355398035616,-0.018100460666040277,0.01605772003749726,,-0.023444546915407552,-0.03818475020781957,,-0.02026662963732873,-0.0010148674168430128,-0.04309419124481743
CNTN4,,-0.03996343329304221,-0.003607046103823935,-0.014168982868538068,-0.02238169505595807,-0.04563105357336427,-0.0045710299154057814,-0.004380796738484673,-0.019512087534139296,0.0341598390716178,-0.009114266877563726,-0.060158939802576444
NTF4,,,,,-0.01575349464930591,,,,,,,
INSL3,,,0.01360717582501579,,-0.011446116272974913,,,-0.016624610825878537,,-0.02026662767924598,0.06596522923926532,
BTLA,,,,,-0.018168465050975417,,,,,,0.10165854852300954,
MFNG,0.043730183482375604,0.1365617348210405,-0.04100343306524549,0.04543607087638808,0.009491617973540893,0.0563998248655523,0.02876858428347637,-0.012206238552163537,0.013702036900653459,0.01905643069744515,0.03753309384634136,0.10235711392772866
ICAM1,0.06696141532505963,0.019937607243434442,0.01199854842400172,-0.03276786934332023,0.013645870259849079,0.0697731843077768,0.06049557978522171,0.01133402558239006,0.07616985540808423,-0.00136338685680913,0.09272737877127732,-0.03962901680032385
PROS1,0.01840458735849838,-0.009874567329951926,-0.02484262111507428,0.032861511306140505,-0.0049382524554651835,0.007571128252593377,0.07501460170120272,-0.004335727205968817,0.03271382570948847,-0.05193796359142948,0.06975816587881573,0.07629566197598552
CLCF1,-0.04395860255768358,-0.04756791484727367,-0.004468293900506684,-0.009722520166339926,0.011397503096278148,0.0010318225212964417,0.008572587650313011,0.00696524559339928,0.027827542835566394,-0.03266103541143646,0.056919120596694045,
PSAP,0.001228069525516799,-0.03930144686709301,0.016024923705336074,0.015216055758816472,0.004007201360647544,-0.05258042167010731,-0.046338896853695806,0.0185622094827888,-0.03488744418821041,-0.1070754382031632,0.04963148295213502,0.04011714679177036
EFEMP1,-0.004319615415702094,0.0020268087982955917,0.013990618560495747,0.03808619313852245,-0.012630189695274786,0.07340934942835504,0.03325256968684815,0.06614594927421988,-0.008568957047248915,-0.12686403095533258,0.05636726606238008,-0.011028059394702971
C1QTNF1,-0.037362822308135736,0.009325201207594424,-0.07061966210531545,-0.025087686304163397,-0.012053986567162145,0.02984079707876013,0.06537909296814275,-0.012432334031202572,0.05734018796645805,-0.03445275552481122,-0.005322851089469091,0.01558118239316037
ALB,0.05209671356080153,-0.00048103309542964966,-0.01309231807204773,-0.02387710608916919,-0.02032094530626677,-0.01944758118984236,-0.03416258948946158,-0.018149714647592973,-0.013497540289084746,-0.022598960205151272,0.024213079627520975,0.12593693622815139
CCL13,,,,,,,,,,-0.0227332342683898,,
EFNA3,-0.03874008295092087,-0.021028931707761357,-0.01404742178154962,-0.018272856685698436,-0.024805107347687774,-0.03857357563661912,-0.04486667140459439,0.009295553511909777,-0.008704860850059138,0.04652864845032271,0.11918249128130914,-0.07793626299873778
DRAXIN,-0.010735395566170095,-0.014541482815388187,0.03245057600010897,0.009852597253101801,0.032485409509044105,0.03449580102656024,0.1582392502589077,-0.04835040990689577,0.04024890315345772,0.005193629714468916,0.037928098695828645,-0.009065904594357209
RAET1L,,,-0.0204306189455644,,,,,,,-0.02462206296844641,,
NPTX2,-0.041123972053196706,0.041658956575552186,0.06781128881740349,-0.03798783049237919,0.009429603140878571,-0.0644532235106317,-0.08041050335196787,0.025992249382184203,0.10366010405573774,-0.042944150452483655,0.017755350029898476,0.04231171593916518
FGF11,0.05008054879610381,0.019323608940979356,-0.0019030379866915282,-0.010176929321823881,0.04502618198696936,-0.0022143097056342782,0.06609384239090528,-0.026774246304290854,0.03479375045597968,-0.048490128145867055,0.07687033405347932,-0.008927096609013644
CD59,-0.02434226864757265,0.006451496227966638,-0.0014666934734598085,0.02616658967781559,0.006111850021668,0.002928961509508797,-0.029324325945115533,0.0041073787513161,0.01855425516663576,-0.08319150495327053,-0.02617230154562707,-0.011585377809974337
COL9A2,-0.029939146808465447,0.039526188057935,0.05623075114738773,0.00825993721752623,0.008941076703806958,0.054397409866323417,-0.008112337813526698,-0.027720169441687183,0.12623998336067188,0.053394904559009325,0.06218002576012498,-0.025186862277442445
DLL3,-0.00100265502254578,0.042287860647239606,0.06939662317703733,-0.018717806206930636,0.032402039502355325,0.08623153694501123,0.07120608327149741,0.04751550081126886,0.05036422181035779,0.09041519791870707,0.01635620182960748,-0.09414379561220572
FGF5,,,,,,,0.047877562379312955,,,,0.07269333190271828,
LIN7C,0.02296300743626229,-0.005123805519779991,-0.04914178893352399,-0.003068831348759297,0.029325748616994402,-0.01255573120133282,0.015974692074103784,-0.024920210430308398,0.006896457771879578,-0.018260900216415094,-0.0036142985507512907,-0.011639776210994185
GDF7,0.07431923798679949,0.02502242569117444,-0.040878524145453926,-0.0152043268661382,-0.02042321313360569,-0.0012504493720468836,0.0868607282868675,0.07547331553753703,,0.027791781575710755,0.036961769671408344,
PSPN,0.010768697198850933,-0.0518062653952047,0.026242665009622475,0.020119139863931875,-0.04798485934439925,-0.046716902433709816,-0.011156274147865608,0.04526170462553413,0.12292512969758139,0.026630333300171945,-0.02133261601431415,0.06699528391713944
ANGPT1,-0.05699568344323625,0.006751271072214335,-0.00402700422955828,0.025221826535650776,-0.0018025474269135198,-0.022614757947761452,0.055553639105521135,0.048593305366470135,0.08914309661005883,0.00468726588492483,0.04150130108258234,-0.016643502965875797
PNOC,0.09076368306627919,-0.04600610658519538,0.06279632801765514,-0.031817917592388834,-0.018397917689993534,-0.05073579031283269,-0.0596007315244642,0.007027590493246205,-0.01862382881637025,-0.019532479349019943,-0.028262524508833438,-0.06789001051142876
L1CAM,-0.030464478630218412,-0.041491232915947494,-0.04385526335188433,0.011747341072037986,0.019224604847637897,0.01338885517599993,-0.04154090440803827,0.07642522150413986,-0.05494532610864335,-0.041909789496184804,0.06461853448354532,-0.014748814755922676
APOA1,-0.030365087532315795,-0.008730910414376632,0.004448906170823287,-0.021055951568681508,-0.0013876608455452417,0.03226739753716937,-0.0448782724802635,0.0664697561992108,0.004923325662259318,0.003740477482720609,-0.0021166025754649183,0.09510960192914834
PSEN1,-0.03274357161748788,0.022556760831692044,0.05833050805624832,-0.019123745558376162,0.02186565434177661,0.004775416103214906,0.009412619547032751,-0.00965707597074919,0.08052954156702177,0.006258662164767638,-0.009822533344065482,-0.022646909614509943
CALM2,0.06378687627993841,0.05102614135773104,0.02263451769814853,-0.0030534213046324245,-0.034215712510700054,-0.03722444094370602,-0.09070146342320488,0.04050931566734167,0.0337339482993285,0.06383363175673337,-0.059366939119321824,-0.05004201586816184
CLEC2B,0.01736249742050673,-0.012922758608680964,-0.028263864122478263,0.006324661717719916,0.012140419193917765,0.0063541136432935874,0.1393586429321043,0.02133801838598706,0.019714783632416428,-0.041653617994510575,0.07197860796529132,0.004480690007162897
NTNG1,-0.020879688556966855,-0.03650265279476309,-0.005071037813604763,-0.03981248361972951,0.04115595474972745,0.04068605363813805,0.0021979381497033343,0.022838770156607624,-0.03133301066918895,0.009383175046877084,0.028803856970757286,-0.06648838825091426
LRIG1,0.021449265290581044,0.030763404267898874,-0.004767513091969044,-0.02724501292527228,0.023592219305933398,0.08709382373557333,0.0378083337765763,-0.03041676177278531,0.04146738257560819,0.009396715942330705,0.005399798498912539,0.011119567497442754
CPAMD8,0.08896232702450602,,-0.04104722599801512,,0.02882920286155396,0.0336019656430335,0.10347513500848746,-0.018440531793078793,0.06621351584098534,,0.028602705513098407,0.03303118426341331
GHRL,-0.0284800918479762,,0.11433225999587394,-0.0192850466113643,-0.009765151362621896,-0.02067432852705276,-0.015212272210863976,0.0029729549561000345,-0.019658280766554265,-0.017821544312888397,0.004841031427219533,
NPY,-0.026188209938088444,-0.038031149161484964,-0.011933946528994363,0.02652601673525968,0.04412557795546684,-0.04505616561937599,-0.014836301339508156,0.001046685322111017,-0.010160188493425865,0.004212312699074254,0.05266430192651036,-0.02527919317370896
MMP2,-0.0009185037006849687,0.0651401957176672,0.015486884710561788,0.012158757981831102,-0.006414371071527512,0.017984850612715493,0.11867334192717324,0.04194009325841064,0.07536367804713495,0.034861673108621004,-0.0070210530597388295,-0.014811876278351191
LHB,,,,,-0.011791196708544088,,,,,,,
PPY,,,-0.03445006096651082,,-0.020525034529497953,,,-0.01347702867456208,,-0.03613345115784215,0.03314580964452172,
ALKAL2,-0.026732117636996705,0.006683111753968996,-0.03831441657476256,-0.012203963390808785,-0.011619889011478608,-0.011652345055108908,0.09981723189440422,-0.03250876578309634,0.0019718349218840947,-0.029320612994554008,-0.006203893175973358,-0.06554272136780814
CSF1,-0.013790304362412848,-0.0619753025838943,0.04741994423152326,0.028814049923234775,-0.017917742494146113,0.050826975927131646,0.03752279758467973,-0.02908390223307965,0.04566044755795961,-0.03327555059535482,-0.033378492640324026,0.026469553820932985
SEMA4C,0.022717862815732653,-0.022274341554394853,0.004578615109135554,-0.008878861962831372,0.03465935237360112,0.0715276604729385,0.07165718377441259,0.0035610110540055385,0.04196584735195553,-0.022997677921451885,0.014774913309683873,0.09974746431491927
BMP8A,,,,,,,,,,,0.04222424066327348,
ICAM2,-0.029503959188015648,0.12278035796804386,-0.007726378529724222,0.01825493306315133,-0.011899253245266984,0.019620348099365963,0.1038271889329143,0.009061782670823157,-0.03603481456693889,0.018201379604056274,0.0023391591966144486,-0.02320070127384122
SYTL3,0.022557029890298876,-0.026759819864532377,-0.0015451405167161885,-0.020860909114643125,-0.006453226089116374,-0.026711323534546364,-0.05692766990794581,0.05552913098321714,0.002044986997567989,0.011855885695472083,0.03601162014971318,
IL1A,-0.020742651336869665,-0.010601901807597713,-0.02440011803687874,0.08632448044460056,-0.03981304386566057,-5.950714624034044e-05,0.053944779685004086,0.0791604203087694,0.056060316107633006,0.0014642250882870296,0.07294454635955915,0.029513986419542896
HLA-G,,-0.038206884519974456,0.05674295499718501,,-0.012453785460104713,0.03319883338748683,,,,-0.005159628439741121,,
PGF,0.056399251768154066,0.009941658859895994,0.024104283550387882,0.030487966591372623,0.02096919002757342,0.08387758613563823,0.08666449080246055,0.01800089884912578,0.01177630662423476,-0.027976564841828668,0.0290878707349268,-0.040584710998776835
LGALS8,0.02549174021178598,-0.030059329480668574,-0.021031953053144956,0.03446863193703401,-0.010450295007070991,0.05166044551925994,0.03827419953238786,0.008370037060786803,-0.03001730260053132,0.0029421154781939696,0.0409694037790694,-0.04561617830349188
DKK3,0.015618301891699847,0.05072147556911211,0.09512949579876183,-0.023833656512496092,0.03983750403908273,-0.03126034697003783,-0.07623914107291563,0.02102433149005178,-0.00575298215424602,0.022365492654900853,-0.0216150296669672,-0.045655329609256924
COL16A1,-0.06069685930666934,0.1030235975477253,0.04593465857964355,-0.007169923184379211,0.04578564018475918,-0.012947905544262683,0.013094947341045143,-0.0013150880746398326,0.04422778762259596,-0.007546190993631204,-0.009941934002342036,-0.08265834539736903
TPH1,0.025019513572892234,-0.013895351914561179,-0.02308336172517392,,-0.02266267337328491,-0.015898982557184346,-0.029254137832410005,0.04038606959653426,-0.018536725704424054,0.08660652976856216,0.021775570857238486,-0.03442716183962855
TNC,-0.018585812557277672,0.06426470905217845,-0.015156523525718205,-0.027468477690795093,0.00794007127168835,0.05811480822074042,0.09160419159394227,-0.06303676416870328,-0.026164334667858977,-0.10491348139300022,0.05293039589921438,0.09192916465014957
TNFSF9,-0.017851057133563275,-0.04534148884556841,0.026828551597310794,-0.02040780898739648,-0.02042321450739025,-0.010964633060597655,-0.020894324651936233,0.006495439411377069,0.035637905238847835,0.020204174900311265,0.007637477603725554,0.018256121905024632
C4A,,,,-0.012026458897548399,-0.013979147914180798,,,-0.01597634150337675,-0.016294486065628534,-0.01664934752010749,-0.03309850213120014,
CNTN2,0.03538726939531345,0.06961645507348808,0.018986754237174247,0.0634243687285465,0.02025124554596622,-0.013794397136653085,0.001387584370235357,0.03642248181479969,0.08378989028397428,0.05582632429999641,0.05714611272765884,0.01870032618888533
F7,,,0.025136224057371363,,,-0.013808311719776306,0.00914764257361329,,,-0.016475586943813566,,
LUM,0.024040072733234552,0.01857254090829454,-0.006247169613812995,-0.017731186040467653,-0.03488330189434031,-0.0035204331978767834,0.0676662866281467,-0.02246965655923135,-0.013756529541796542,0.011812710887425006,-0.03880726799115784,
IZUMO1,-0.017057250589432634,,,,,,,,,,,
BTC,,,0.031499075253140094,0.016328604404835745,-0.022829784445400937,,,,,-0.01594374347931729,0.04223500783104362,
APOC1,-0.002346229450252037,-0.07883399610216749,0.05416693147496379,0.06250916737924962,-0.0029087954131325543,-0.0051056266754303655,0.10390777788910928,0.020336518813929748,0.006939921160108945,-0.0038367058674021732,0.083678998134669,0.06305453664426668
PKM,0.03167165623193633,-0.025819910928617205,-0.0653115404015994,0.014352773238349516,-0.04904891811178861,0.001531283743765795,0.03779552550805594,-0.026324872154334565,0.013347223523160746,-0.08887985588816726,0.0867270760892372,-0.0046546769943217586
TNF,,0.027944049954347308,0.023947336439666782,0.03549468799762416,-0.030861132640900478,0.011589225585783623,0.04210384280755716,0.019308533869427224,-0.02051659863284773,,0.047173163519517426,0.02458519018746727
GNAS,-0.03447520452083934,0.029848885226665657,-0.030733104834913465,-0.0323771281750756,0.08209749368171866,-0.026718969170109717,-0.024693092591545094,0.022436596015023205,0.019936703234558106,-0.0030624637087066577,-0.04580851989700318,-0.08027885792890928
BMP8B,-0.028973526234588473,0.07232125494504361,0.010678008410147979,0.03631261814673113,-0.018054780981608478,0.05427706114051187,0.04948505268182655,-0.020641589499840293,-0.0074827826765664135,-0.01681870758038504,-0.03831208466089354,-0.059508214435370355
LIPH,,0.07278825994399472,0.03806883572254752,,-0.0011446012587998213,,,0.008035991369080174,,0.0026771360360317493,-0.06089949699858516,
CCL28,,-0.024157431560773532,-0.03246961167823236,,,-0.029694361714063006,,0.07524504200610259,-0.014700428721701457,,-0.019085140560757222,
PTPN11,-0.031337213070050426,-0.051204132479854905,0.030190079553924002,-0.011720819473967501,0.0211230283191162,-0.01244916386430835,0.04233932538768347,-0.012050851946488141,0.02073360216639929,-0.01440470389302861,0.03331171590223592,0.04731315964815298
ADAM12,-0.045051222880187924,-0.004012329296881219,-0.04786479070178735,-0.014321188269920628,0.005048659071788692,0.03000082775582405,0.00021170771669123807,-0.00935848782427239,0.04092731650573454,0.029354200494553156,-0.017087570519447058,
EPO,,0.01869765757058105,-0.03101652529346284,,0.04743948641380265,,,-0.013477029262837044,0.05311836851576958,-0.015762722434468458,0.06340754974519176,
EDN3,0.06860629310917106,-0.03334002961145867,-0.004137816623573991,0.053950666003659935,-0.009817115778020104,-0.019805194464283683,0.004095219083746943,-0.02088873067250717,-0.018727999877127997,0.023860806388851637,-0.013140099876941464,-0.034318507289296904
CCL22,,,,0.06825490875386292,,,,0.013603099136316544,,-0.01383110274258041,0.049783824505210926,
CCL2,0.04393281399228963,0.02398815067998775,0.038824498095425236,0.03652727124305447,-0.023067341388504484,-0.011662998118095133,-0.040147155042176384,0.05065538001567227,-0.03330075604111388,-0.013651022592756804,-0.005971250408099256,0.0919947492400033
DSCAM,0.01447812794458457,0.010929311765437535,0.04707265197848125,-0.0326832132014774,0.09349323142053162,0.06125903133581499,0.024412761870044004,-0.034778322883759226,0.058910242651165,0.03704170438524558,0.010605988937108938,-0.031467716556661744
GPHA2,,,0.00048668578512729997,,,,,,,,,
ANG,-0.03306560777002862,-0.026437580114665835,-0.041012464620194075,0.012451911166721587,-0.03346395865461062,-0.03233155689790484,0.054886062111029345,-0.005773846550710264,-0.017063903288954088,0.0039281518973771,0.035750427446605386,
FBLN2,0.09761138227818654,0.08041268258384154,-0.024828654420850044,-0.027649516995366146,0.050236031188918846,0.03634472720027027,-0.035658045119351854,0.031569070899260525,-0.026404313558876534,0.0233594244763589,0.02356526180939441,0.10158413412582631
VTN,,0.04521083948537611,-0.027884706627400002,,0.0017757609306810623,0.07515570180582955,-0.031684113763826724,-0.022141245580422214,0.07003921798237682,-0.020410598058227238,0.05695321818016433,
VEGFA,0.009344190395799559,-0.0005307049126457003,-0.0423606054869067,0.00013362774673199643,-0.021879451028873714,0.05329890570439421,0.030495777589093845,-0.043849336483842,0.001022799139180448,-0.05758866878946518,-0.04636637227397317,0.05700536073909578
F10,,,,0.05905892328538444,,-0.027647960415803936,-0.010652043498895288,-0.01477727130147171,,0.06616529240095713,-0.03583152926654348,
SERPINA1,0.05061810279406556,0.039247522781440794,0.044159141321569055,-0.05486772948077587,0.010174811991826167,0.029260589669439,0.03187064774949049,0.012061990285689465,0.005782404664823172,-0.08033611507419502,0.03224592761300358,0.09623036920255286
VWF,-0.005619758188012851,0.06229241478202477,0.011554719233501515,0.04109697173455134,0.0036290390112592055,0.03403856944247593,0.059164952268696024,-0.007800361972716829,-0.026328876642221853,0.05015484187407277,-0.0309368838952206,0.0552692349923415
GDNF,,,0.061430076445558916,,-0.014685421889447686,-0.009435201192757828,,,-0.01853672698302405,-0.022072595341276962,,0.02532605385998022
VASP,0.012246921580265259,0.05107669477567948,-0.007225653412730588,0.023163929013263147,0.06042057247175085,0.049823091513037016,0.0653342183590824,-0.018633933265211268,-0.027039063939160227,-0.03821199621368547,-0.005270876438098895,-0.010959162018688486
ADAM15,0.011085304586178246,-0.015424240425895856,0.03424431233283429,-0.021683811632230092,0.0452629447169861,0.016304438943365796,0.05106657072051032,0.009786629015765736,0.04418364980188779,-0.024332202792487188,0.017976826904788003,0.045177521401831004
WNT2,,-0.028089821037252428,-0.014336404325238195,,,0.002007712886786065,-0.011210879639217769,,-0.017347628157953116,0.000851163392150948,0.04414722576113678,
CALCB,,-0.029400296543556276,,-0.021996708821647455,,0.0070840323049059664,-0.02720347739810579,,,-0.024622058110707407,,
OLFM2,-0.003865644318036802,0.09084477549661543,0.042478094833421604,-0.05036937859974371,0.04607870483087357,-0.01802385862289441,-0.04424137695407421,0.01422646116689235,0.028131493737881395,0.036228367218091403,-0.02559452439278825,0.038861298140032675
MFAP2,-0.0585972934425825,0.08337798687092123,-0.014511089649045088,-0.022903494864430766,0.0034864839609257837,0.11669609308409556,0.0970403786479335,-0.03539325662778362,0.03197721548621087,0.04873514082538579,0.008339389687645445,
HLA-C,-0.07471464072464863,0.09086371535881085,0.007933565101969351,-0.008394707245387493,-0.04575265468211848,0.032426139044908854,0.07216076757328622,0.04129912019270215,0.01786067444118799,-0.05267768856189292,0.01481042459655275,0.07241046057667028
THBS1,0.008636784326507075,0.08849823610425686,-0.036763866244837504,-0.02491044061497658,-0.02033033487676474,0.025052640829940184,0.009667308247700849,-0.0018946471599956838,-0.03310767212809782,-0.07630649679910002,-0.03403620036795404,0.0642609414665553
HSPA4,-0.012749248269736608,0.036237363702268585,0.06539725952582333,-0.006582041942276732,0.004572435914268349,0.015275333416605322,0.005802419481601269,0.05354443187013721,0.06164025175250425,-0.01832059706098255,-0.03064997751683563,-0.007326489119412366
LMAN1,0.04918806551877916,-0.05391489123856397,-0.05104755713936819,0.013732672011162534,-0.04998789065097999,0.028070376171818394,0.0313262401698208,-0.03987012329526148,-0.015155900745405806,-0.02251819026099504,0.04780941788191437,0.10226268821985865
LYPD3,,,-0.035214561318412385,-0.014015224865124604,-0.01323738122124103,-0.01998179854996813,-0.04220030659917718,0.011172642623303593,,0.14201822393503533,-0.011716453822385196,
APOE,-0.07829375895414369,-0.06213827964736555,0.06708606340909146,0.024282423410921544,0.014417946331199279,-0.011147471219105757,0.009464678493377468,-0.0034600297879223882,0.052001821504118285,-0.03989412328416883,0.04120052426805899,0.04513214734311357
SOSTDC1,-0.017851064123297504,-0.0018307563973070716,-0.037442167956919854,,,-0.012581863310134753,-0.04329595222773189,0.039637155574023676,-0.02818672202802271,0.07297070417540978,0.014764093456469368,0.08924627289630932
ANXA1,-0.039748718573579214,0.04897766489994122,-0.025506331359874103,-0.034068457231416466,0.003569243110865048,0.02861898185175568,0.08785081377115445,0.012781552743793324,0.04352739765373382,-0.032587904993713335,0.05642283651787116,0.06690729516109234
WNT2B,-0.014209871385593658,0.06112626379710279,-0.024914728396951327,-0.019740966971285516,0.06468553917215267,-0.03268041726483487,0.06343189000929177,-0.0005357004159683823,-0.030353803391993193,-0.045274936216034706,0.01722373784514736,0.07048860811579025
AMH,,-0.01645321805423206,0.038875770092971176,-0.001964465105855252,-0.018393908495839006,-0.015398329282057937,-0.011932487402707286,0.009231347316047153,-0.0087222522478907,-0.022614932838656312,-0.023476410057900757,
GDF10,,-0.02741342852946049,0.02470238690008136,-0.01576735722157294,,-0.021493585235113178,-0.02486028686577201,0.04358437865745071,0.02434324771625589,0.024212167140189842,0.004471028698224905,-0.04123830608163213
EFNB3,0.06089449993148029,-0.05349933440567247,-0.04683663665344342,-0.020536002247457625,0.030229277826211078,0.039510725158104804,-0.002610028365896478,0.017957986033116324,-0.04580096556680319,0.007653474960491932,0.06588396318968873,-0.03141308794100932
LTB,-0.03828706457378809,-0.015525754511837714,0.03918572908393873,-0.02300276312948373,-0.011251674189204256,-0.0165399450027694,0.022070106480221792,-0.011159079991839616,0.06688487907176127,-0.03364248381500332,-0.01850720001853979,-0.013611569829685312
ANGPT2,0.011343974622048338,0.09087472022933317,-0.01910211275491563,0.01980609118539168,-0.0023523500769378476,0.044009467161111836,0.052274208121521136,-0.014717037015988105,0.029435307943219684,-0.021668228643337985,-0.017821794420779677,-0.049774856223003795
NRTN,,,,,,,,,,-0.014035573300032798,,0.0433425610577855
ADAM17,-0.02401709297007088,-0.08970777457404507,-0.03321134018507605,-0.022631311839336636,-0.011832639905179002,0.02919710061691717,0.05377513487563476,-0.04728294915468301,0.02736751913874778,0.029389620994931958,-0.006511139597931075,-0.09392442607853502
LRPAP1,0.05021749131698754,0.03214105071526629,0.046083606652448865,-0.08547571812014078,0.050747823491707776,-0.038511891440431115,0.09759872727395114,-0.04149435986184266,0.0025811231256140836,-0.05050715298029843,-0.0010174484413627593,0.0606561917521081
NID1,-0.0020537619876971136,0.08892208682377317,-0.048351459397073845,0.0162108141122791,0.01449093614901316,0.0688570067750048,0.12773053675038348,-0.05365205322674291,0.026246239045011464,-0.02867383570465707,-0.05791246905706311,0.17042747774171996
MST1,0.007447183265845698,-0.006940366937352939,-0.029682289870359965,0.01736177625830665,0.06811496228879989,-0.044457771291778934,0.07656812209639502,-0.004450550800623247,0.02975249018850956,-0.052110873226595016,0.10938882938159353,-0.011574856661454174
IL13,,,,,,,-0.02755521085895749,,0.008808170251474805,,,
DCN,-0.016461779908488933,0.008502299085501487,-0.02329570739320753,0.022005484468004734,-0.007619919438693815,0.04358149004842678,0.0619286489709733,0.002008236692417711,0.05489467213491274,0.020233493606511655,-0.0446649894111546,-0.016544171252371204
IGFL2,,,,,,,,0.0015362247910956457,,,0.04024548262388421,-0.013006658321807031
