,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
COL14A1,0.0483871154228536,-0.00040633902229054417,0.014655756157199834,0.0002875604790474614,-0.017469978545578416,-0.020529717198304858,0.03728271919259316,0.03213694599465248,-0.03882699714182698,0.022987880638202184,0.105156358867086,-0.003926151854845338,0.09496395812895317,0.10512640610472491,0.09217737187293384,0.03001215099705846,-0.02359417947103483,0.11422584474629038,0.021953753036851188,
HLA-A,0.051060614259124254,-0.002335348011442053,0.021092364438146532,0.05697181370658025,-0.10078917716545427,-0.06215603716966463,0.19781439543761453,-0.0214553139773485,0.040472469510343424,0.07546601104726562,0.02730658251698771,0.09014887323763753,-0.05410133263760808,0.07871463461988744,0.04098281307899023,-0.11050551088857269,-0.038039435504165046,0.009878126638135115,-0.005372792051172922,0.05391042400700449
CD5L,,0.043033543567050206,,,,,,,,,,,,0.017523579380898786,,,,,,
FGF18,,-0.019155353205823095,0.005678260203141533,-0.019232108960873472,0.08327246889538018,0.02205152539382848,,-0.02282504868068875,,-0.005882070165491548,,,,,0.10070596631790087,-0.009492730424274778,,-0.01641021871916839,-0.031818345005473266,
ADM,0.07132031175822892,0.03855153563599202,-0.10590549149287727,0.006091142760310769,-0.06894529179267912,-0.049995501466266065,0.14600185452356024,-0.02312842337478448,0.031201987421836455,-0.016301489050096922,0.06563711908129036,-0.04133223895296195,-0.08549110714123137,0.1244831479053262,-0.0007908217074238988,0.008943061833866431,-0.10599441271817156,0.0889338520380631,-0.012229629877972593,-0.01881214762511081
CCL15,,-0.03532087746068404,,,,,,,0.07635127327244955,,,,,,,,,0.0433011844400051,,
GNAI2,0.04779018379476027,0.02583460661558657,-0.04686500856372667,-0.026635105481800297,-0.023647909387467303,-0.05113845099306334,0.13812737010563175,0.022036646961150427,0.03741968930404882,-0.035788659145266195,0.02156685361592817,0.03093067368672373,0.05923977188576194,0.12155666928929806,-0.008573997432658218,-0.06877754955672422,-0.005549094059358438,0.0004287622700380601,0.008279192667802639,-0.011445576962663372
HDC,,,,,,,0.06570477324565574,,-0.038191304876138275,,,,-0.02526363844311744,,,,,0.053057231010631645,0.0850275528005289,
COL11A1,,-0.029735059681941994,0.04967294535293123,0.06676125461250679,-0.026293031782151983,-0.0836840190983493,-0.009890648303709225,-0.030332362593684156,0.004223023141257145,-0.014612663622653512,-0.025138197415937792,0.011745798567513106,,-0.003404806074482176,0.04703314266645775,0.08118643360427986,-0.03391103162342449,0.012215532499958113,-0.01810870587557019,-0.050707194101464126
NUCB2,-0.0361664993579642,0.01504069852069445,-0.024595009196366504,0.016237221636068028,0.011765978991558063,-0.021415011664262136,0.09953956611149548,0.03578972639338944,0.0026815541241372053,-0.006102712990734806,0.010761474504922139,0.0037188803203157105,-0.0025338092420785765,0.039391711518683294,-0.004659290549810045,-0.06487508283445136,0.05549012308335986,0.002791319504083566,-0.10513230102040301,-0.06660754516614513
FGF16,,,,,,,,,,,,,,,,,,,-0.001422283089202964,
CXCL1,-0.02400993913836429,-0.01814533332494891,-0.019761520719612128,0.027228921159573597,-0.001132425499677994,,-0.01226488822725463,-0.035972819580361214,0.0021434685414720395,0.0922413160513307,0.015580631120108723,0.06375379846239417,-0.08001071289451439,,0.014122890338652067,-0.04906798449473265,0.0307105207478897,-0.018857205028383273,0.010507327552299236,-0.03402512892825504
VCAN,0.022860746617772057,-0.015257678748327095,0.018904448222472652,-0.004106578870659411,-0.041121224650767785,-0.11363289893170224,0.10228040824911655,0.008848238923099225,0.06517757704725866,0.06627968773776345,0.052359560501993606,0.10563620874833746,-0.004325167634622124,-0.03891929315499744,-0.008706288336857538,-0.017692912794857903,0.014236725821599213,-0.06706514872382051,0.01888778245709536,-0.05625837383415274
MMP7,-0.016843744943902634,-0.028486343036221853,,0.014363114187175301,,-0.016300858737129154,-0.004619705465943654,-0.021036967504207863,-0.04535719328401083,0.03570907955202988,0.054583330600441425,0.04782102550610088,,,0.016129716104792663,-0.08663737576020517,,-0.04749320378800105,-0.039764044358066984,
PTPN6,-0.049350318169320596,0.03631750164065781,0.03653444281064843,0.023914137601817997,-0.028046678484278543,0.02114643561210934,0.1327204925375078,-0.0031256825232913064,0.05740264629294479,0.1157989941115803,0.02745516618464333,0.037504796803315824,-0.11751201918129182,0.05368917886184753,0.01996801690373524,0.03474624838823496,-0.06799882632625665,0.11345073377829162,0.017139123861474884,-0.016323030683905778
PTGS2,0.07032731692501919,0.006796974993100542,-0.04735018033704913,0.038238330972724825,-0.02212940418017679,-0.007966859207314082,-0.123497569115315,-0.006199510137589521,0.006135821474544804,0.1041447842763128,-0.03351655674459306,0.024213724432632235,0.044364956048771616,0.01351678934294913,0.004010216760827889,-0.05150520702686284,-0.028069320051475728,0.06987493493841393,0.015167942643387689,0.05352270174379731
XCL1,,0.037038796618708146,,-0.02092522283393054,0.028107871176163902,,,-0.03455243199653748,,0.03706650970638116,,,,,,,,,0.0064786640342224385,
CD58,-0.03468350542244337,-0.024168829241870922,0.0034523852553444783,0.044557701127051354,0.013218373404177749,-0.05918447049964295,0.14541244296580663,0.04705010384388591,0.02812927839382102,0.05823077533435897,0.05275835946646683,0.016205466836236092,0.008114363383142463,0.08300799506024324,0.09775553013657771,0.00740195218787009,0.0824661934089403,0.06304043188067121,0.013090409587627732,-0.012952706206981095
TNFSF14,-0.06652094381206426,-0.02337531624069039,-0.03202055245964294,0.05163403444201536,0.02287556178643224,,0.024005126565509672,-0.015346659167808058,-0.0070147062616560465,,,-0.05716582955579068,,0.07014346692916279,-0.021967894215756886,-0.03280301465244999,-0.04724329283391637,0.0088882207232415,-0.0009377980073141619,-0.03694766256438318
CNTN4,-0.04105454842195468,-0.04109661546769298,0.06807239193010357,-0.012315283026325475,0.0481422540896383,0.02566514271648972,-0.07944160716732561,0.023519696625816447,-0.02792663605019012,,-0.043872127707030216,,,-0.06273282435858948,-0.04485972178620588,0.07678984151465292,-0.028493178500030487,0.018684301533574907,0.0037562600979307572,0.12393321428149959
NTF4,,,,0.01754376623344164,,,,,,,,,,,,,,,,
INSL3,,-0.020781962086564278,,-0.01923210518860755,,,,0.022237790697926925,,,,,,,-0.02443103817063829,-0.02522523410596399,,-0.046102781466647945,,
BTLA,,,,-0.020921321392725508,0.15748870592875033,,,,-0.006637047584266716,,,,,-0.029625862188054998,,,,-0.0445790845087882,,
MFNG,0.02064679334738739,0.055781281558717165,0.002684972785741223,-0.025796508199256198,-0.01530720458014957,-0.04216121778501821,0.13768737995210756,0.001841073309283531,0.018217571491788636,0.0818240098010636,-0.02708262566972013,-0.08966958385035376,0.01886902419447721,0.05679419955901912,3.0514442019160304e-05,-0.020225179636984707,-0.04415562876758689,0.06419466760671609,0.0760384862499978,-0.0578118830015487
ICAM1,0.05284710448227858,0.08310853852211136,0.04373136029684298,0.009486490377494187,-0.01743899557333648,-0.02647691892970329,0.18092036425285885,-0.01369405726132856,-0.03296172555076397,0.028984300609092812,-0.04299782558815637,0.09197811089910118,-0.04513190492233101,0.0683677365023947,-0.003288046103942788,-0.03300963347364652,0.030975798952548823,0.024654550721990375,-0.030544641462106694,0.026905695029344125
PROS1,0.026819745593075605,0.02089983709980095,0.015673202851259036,-0.009233474257126777,-0.036244120359556875,-0.03902401387728317,0.1675952679341972,0.004682059875728289,-0.019907212568575895,-0.005389282066049221,0.023652783306652537,-0.08945081676353493,-0.01458537576278271,0.0810143516136133,0.11484095197620499,0.03761673029255923,0.023476037178459388,6.535473512527978e-05,-0.05531901411802746,0.0033235326280347892
CLCF1,0.008082982104434054,0.03257772587763883,0.01533510776314234,0.0430897856378336,0.01165897915099037,-0.015153276006669556,0.06152131973110242,0.03800081151509327,-0.04055715588329499,0.0890342089543641,-0.028313654985912404,0.014859683608241955,-0.0035785721327864072,-0.032447139186180446,0.0427101057383861,0.04307405153371924,-0.0639456536996884,-0.016747127181229057,-0.00013831663078069575,
PSAP,-0.02449652686914731,0.0494359096003076,-0.03260289556089424,0.030396917379372307,-0.018988693922336892,0.050084448660268635,-0.0998972346354196,-0.027884225073366894,0.005372394897521032,-0.07372962125786468,-0.056164652959692855,0.09745274111641081,-0.027082943689140677,0.06500405180351476,0.08100419694092773,-0.024326222807081993,-0.0470543119187804,0.05723321262123825,-0.0028202166090930013,0.1613125073651162
EFEMP1,0.027790963786675994,0.07931013695830899,-0.004049345945954989,0.06034905426539892,-0.06441971059634367,-0.04587866046524501,0.12049787864932983,0.00031556111694208173,0.10066911266718183,-0.03906635539196235,-0.0122386666944375,0.023256940859652683,-0.07221076271699801,0.08826946166298656,0.10550906138407129,0.09524084598125095,-0.04745040827618313,-0.046012927600091,0.01811148865951835,0.03185462991739708
C1QTNF1,0.019925052021071435,0.03046660211229991,0.06425474906778095,-0.01676274836083692,0.02545423059372514,-0.008603006168747863,0.17205570742688858,0.013037302190983419,0.07151697975464397,0.07897114490785252,0.03513699767705974,0.018089843481734008,0.04290541252867698,-0.03223097609775353,0.0918014715153567,-0.09574559070509518,-0.10885707412534895,-0.049145343980432576,0.03929894999297455,-0.021865509896729834
ALB,-0.03512578024436919,-0.02127408091204104,,-0.03414385703776259,-0.0033663354275031373,-0.01559273882443044,0.036117879676466166,-0.02648319458245165,0.07741524647015043,-0.0208851734103691,-0.0063461447526757765,-0.03785171124065696,-0.012221311559389152,0.03875587316200891,0.059633349419172914,0.050154060519959416,0.018098959141955695,0.059602445580187485,-0.002056550394678752,0.02259839568791115
CCL13,,,,,,,,,,-0.0010169008292369253,,,,,0.08889800840175609,,,,,
EFNA3,0.017068548256879163,0.011742866204822783,0.02105535149772553,0.023446053818014057,0.019126565394464494,0.05898295039383629,-0.06152098043979076,-0.009488326471769755,0.03024403452813079,-0.05697163633259326,0.0378636249728685,-0.014410030833149222,-0.017065949830466918,0.13914391309929458,0.06195393188163769,0.08027978205289181,-0.07378098031752965,-0.020128374068679195,-0.06277723753630411,-0.05601412596106594
DRAXIN,-0.03881572242514036,-0.013502351547057596,-0.012752448008008134,-0.013165528412949835,0.03575327119845478,-0.04324838419640021,0.16537678584891696,0.046790084989241074,0.005208098309610541,0.00519150280234685,0.01019467889684796,0.03298271566458009,-0.044647195901220335,0.1119669491091309,0.0054950029680935104,-0.04180122827902925,-0.05872758960934404,0.041144713260014835,0.008481004751072602,-0.04802372487147577
RAET1L,,-0.016189350297500616,,,,,,,0.0011100604275260802,,,,,,,0.007085610254077661,,,,
NPTX2,-0.05397672421651259,-0.020583156491331838,-0.006250904542760196,-0.028365294655666236,0.08081237294177554,0.040547769905563476,-0.15230942407083753,0.0025515444054254725,0.05250362102327671,-0.007848935996999717,0.027246125669994386,0.07296114421323992,,0.09921125572443336,0.01438871774044619,-0.043718262427607665,-0.02437318291619456,-0.0061662043299882735,-0.05225752826526457,-0.09925137338507051
FGF11,0.1272275418400939,0.021562490858693058,-0.010916740384718956,0.00030579836403727654,-0.07943100617105857,-0.047868010669399,0.16020108178714826,0.03663914232338754,0.024468744629683698,-0.027709279929021283,0.1106000863556614,-0.03538003996555021,-0.00965964758224861,0.11113272242893202,0.019191069183390665,0.044675026131475525,-0.020745460767624343,0.037463895004076056,0.023720967474371947,-0.00035256013667353997
CD59,-0.06087472050827887,0.026400584759909695,0.0921163715623252,-0.04246846310907498,0.08656853333250591,0.06879697047339908,-0.06530356418614972,-0.03776553619819041,0.040791005531379584,0.06072904722056097,-0.04399346229591127,0.06031258730743211,0.014174726242388217,-0.0395348669901055,0.06823852431445394,-0.02816860365678149,-0.0825428412998409,0.04088370293693341,0.013332090883462716,-0.06723514811021988
COL9A2,0.00939230501690738,-0.041228537306437205,-0.018435373060070332,-0.0028207352375379195,-0.029168298420526005,-0.03403459228549967,0.05459946531867106,-0.022826774873889736,0.04410197992702951,0.09874021723707625,0.056257525972229196,0.13772633657987296,0.0880541390966164,0.0172415213741222,0.0032055908831280706,0.04284631547722911,-0.07620814338431121,0.1313107698156841,0.0558444632162153,0.06192000715652671
DLL3,-0.04285388243363897,-0.09075882428698251,0.09290317878082154,-0.06453090243592711,0.03283504400457077,-0.08737802735598932,0.054133669172846274,0.02992422700322239,0.007743400164856627,-0.012185663607332737,0.08394288829929883,0.029485133504846432,0.09650929442898055,-0.04136997320346044,0.002177199807358987,0.07644718615104289,0.10392828166292559,0.07495656028666045,0.030881229529740182,0.07081330987012283
FGF5,,,,,,,-0.029883138692916738,,,-0.05038727452747349,,,,,,,,-0.002102092062040179,0.0265887798325023,
LIN7C,0.027467686495271808,-0.029471287848044488,0.014526080142907575,0.004906863552111315,-0.03352579683038783,-0.0037284222374044888,0.029839424474884958,0.015161727987982432,0.009177366126752332,0.03913807907382629,-0.015210151662198473,0.06097281071412421,0.05750292364772533,0.08161523371927375,-0.04255227929289118,-0.038632841485942565,-0.04370357821316219,0.06561011273754563,-0.008122846200373285,0.030022921824065563
GDF7,0.020852676283904702,0.015820245207636547,,0.010794907120241703,,-0.022273182365690272,0.027333812072262965,0.06445398149163396,-0.04043391269202235,,,,,-0.03729922971978538,,-0.021890764736899417,-0.03709962804445909,0.0073161890397471655,-0.03542968369701738,
PSPN,0.02891276968072123,-0.024454392130567965,-0.014603915704957518,0.021764407032857886,-0.039032220823407494,-0.037456815386157576,0.1699787705931494,0.019096651307475232,0.03472613865154837,-0.019498343932494146,0.08810563559740185,-0.04197209445194246,-0.04175239893272541,0.06424796197291457,0.049883579302720284,0.03835588268957435,-0.021484233948480622,0.0491974462091696,0.024242267098659596,-0.06017417400556888
ANGPT1,-0.0192899307098367,-0.008884313301769163,-0.023563241539132754,0.013915392067396884,0.041348959523156315,-0.02683929945254057,0.17958889817828197,0.03711827620607309,-0.02175928408529095,0.08409920678939752,0.031555836240257,0.10294793206703365,0.09573550446976727,0.05604454759851723,-0.008043913480301559,0.027052529875540732,-0.016961539090693378,0.07349558895850254,0.046072701736637,0.008196458735984652
PNOC,-0.04726220384163921,-0.0051427006359594934,0.034176199422115854,0.04229590011562507,0.13344049780317982,0.11502509141341088,-0.11520791811523978,0.02369426705289784,-0.006726552747816957,-0.0208851734103691,-0.04225715282348694,,,,,-0.02327873551196801,,0.05218702763566285,-0.03409913065797079,0.0017666357032453761
L1CAM,-0.0059533419991602355,0.002371445060440661,0.059154013651853105,-0.041913614294626006,0.022989472583503024,0.05001675331277238,-0.10208446511125877,-0.0001782824867903783,-0.014567697888434525,-0.03635588737420582,-0.07976310810241154,-0.06376811381242882,0.020004301301634837,-0.03684005344212414,0.07336340465676008,-0.033025679153135555,-0.03624619468903586,-0.01712404132675972,0.021916977378284415,0.03553649834542125
APOA1,0.01638140535455669,-0.0209358730823911,0.034572495059782084,-0.01094391179339339,0.0848451098447097,0.03403628676550669,0.049929162784140065,-0.014356176646163406,-0.014773129491249423,-0.05682932850268964,-0.004137362554713171,0.06194535693530439,0.10663059459713302,-0.054357873402880605,-0.053528029252290284,0.09585690428590064,-0.03132087180124789,0.04913130912267002,0.07419201621576056,0.1262898896694408
PSEN1,0.10787425631246311,0.008588231411604813,-0.007197316004329918,0.021885359096207438,0.011238709562403283,-0.04388862459113203,0.015494903658639862,0.003095346276123408,0.07827785278773935,0.06831768371516689,0.04076312012309806,0.15067175033872565,0.04262191257518936,-0.06669369830288249,0.03474943513055057,-0.003867810784725235,0.016219427793485577,0.004667311017649673,0.04187707483677298,0.08002963733502841
CALM2,-0.036241231901637,-0.029665756781055652,-0.007572572833114327,-0.020192952633672847,0.1274106500810994,0.11032647943769111,-0.20049236742202925,-0.010496897693310508,-0.028960528507089755,0.05945893212838772,0.006987993525134695,0.0031503336291245593,0.0369912590394554,-0.08105850049313773,0.04995474805933678,0.026612948207143158,0.0343665517475657,0.05071523882797258,0.037149324850182734,-0.05759962177263142
CLEC2B,-0.008004335922946752,0.07792507017209696,-0.042148160169429086,-0.0006431683559909281,-0.010668115529603853,-0.04115821098874941,0.15457400634422286,-0.024523605255128797,-0.023291708473746092,0.002153776002576703,0.010537244993688273,-0.1435503301168908,-0.01640489693014594,0.00618621499458281,-0.014229250974692312,-0.021847245274443594,-0.047976552404319674,0.022373431300534114,-0.050011840194045455,-0.05780826686787781
NTNG1,-0.05013825163720075,-0.04458860720973716,,0.026639114218676128,0.03356874545322115,-0.02106285842847526,0.08395540417196258,0.018250579469339754,-0.04069977449591564,0.03589803552172167,-0.061895681109192406,-0.08072181732779729,-0.05269517828031783,-0.020202806840228738,-0.018506390688774736,0.013076191867204807,0.09450791649809666,0.052270234766870545,-0.03897209478284918,-0.0570051429806079
LRIG1,0.008933317828060236,-0.04103651855974419,0.04581917246193284,0.031701435953378876,-0.07803536705598316,-0.030705949625100728,0.0701777354005208,0.0358653064028778,0.019725344767434625,-0.04959230044606654,0.057842834305444846,0.09547533215061169,-0.05508077302405596,0.009622377108251208,0.022657238311939373,0.09866157651626983,-0.06027412676158169,-0.015611876215302082,0.01168972267207395,0.0287056079064426
CPAMD8,,-0.01143517341304489,,-0.02274814873927914,-0.02066111427739024,-0.031022100249629952,-0.013172328085902046,0.06712453708960069,-0.023007568050297727,,-0.0003753810536957092,,0.005967669368676478,0.03372029388130176,,0.009307343445195496,0.011274412699074416,0.0475812139090591,-0.02512230118315214,0.10713075675799212
GHRL,,-0.04313374724042657,,0.0408152730422522,0.033301238190650444,-0.016576323911231785,-0.0030477166083434245,-0.034359102838458284,-0.0010443283524152573,,0.011315584226485008,0.09643471780557261,0.06426107311239795,0.04450782058605635,,,0.026296826356362695,0.07564666852210546,-0.022145569891598844,
NPY,-0.05475491298629982,0.023747805603605336,0.00907463394752698,-0.012318436757417813,0.04102426475136987,0.029831249862588217,-0.12500737700766956,-0.006665510673441688,0.03216188049787462,,0.00848598903274762,0.031062261720650474,,-0.04575342519100073,0.01651846581869934,-0.043263192614814316,0.03226952341025925,0.009719898638108113,-0.020390584551637732,-0.005159593198607378
MMP2,0.039247287479769834,0.0007415821698404152,0.06722705217547734,-0.01012671769609071,-0.016380798090425027,-0.04158580215624709,0.12941319362727152,-0.02429269058535462,0.016496015593589028,-0.13184756138472914,0.0983683147675769,0.0749314888208273,0.04263953522294693,-0.030918786638466002,0.038592239877846025,-0.04607667474633419,-0.06814626472921931,0.07755298631781093,0.026115659967542372,-0.07088720739272705
LHB,,,,-0.019811919605753257,,,,,,,,,,,,,,,,
PPY,,0.012000520177628858,,-0.03448677382415857,,,,-0.019665034944725275,,-0.019317854086260588,,,,,-0.009913603890647337,0.07581895566745209,,0.03190907049917757,0.08198260460031895,
ALKAL2,-0.032437888493015425,0.05456158886782379,,0.011436224925945442,,-0.04717819918330631,0.04790567626767179,0.005103039725506109,-0.013170683092542226,-0.025313011837275436,0.03363073119064635,0.0052253413943702505,,-0.050804547410838785,-0.0517267217919272,0.12216748594023161,-0.040053396499933,-0.047470394223865967,0.015010904319469338,0.012885808002334714
CSF1,0.0065142881246516545,0.03081947852362508,0.05552245326113363,-0.007712807086800241,-0.07385827297358258,-0.02442025632288516,0.08668367704766232,-0.01901599410817409,-0.004377964066464026,0.07765700530756604,0.05552575369195157,0.006147019648838415,0.07028097996998797,-0.008270462519048116,0.07091177945097248,-0.04758614145849957,-0.09552115340450526,0.08890626907422261,0.028121302022341314,-0.007783449478362089
SEMA4C,0.06330484978953643,-0.019552669944202846,0.012424707060990085,-0.007240922328586519,0.04036111251528838,-0.055686314207851834,0.04367060194967219,0.04371417566729349,-0.030259375528025528,0.02929973728402537,0.09399643513725037,0.04432321654861238,-0.01489616500839112,0.005904989637502118,0.06613914956416213,0.028701979662662677,-0.02698015997874658,0.09835729789841324,-0.00875897444062601,0.07589722281628597
BMP8A,,,,,,,,,,,,,,,,,,0.05063321157013892,,
ICAM2,-0.012584045587228308,-0.07704132331628967,-0.011965828150655958,-0.04026375295633494,0.025799428019874875,-0.020401232620351584,0.1787488434359406,-0.038137873511008676,0.022402945757819957,0.026633230306891985,0.023379427718358305,0.08773227551112286,-0.04406370279235382,0.004387491834786929,0.016629310137239568,0.01426650062289776,-0.010757813262195699,0.07577227454429523,-0.05762332894161544,0.024845680668109
SYTL3,0.01496634143179419,-0.045146384388774274,0.01598714003366063,0.07666324633272072,0.05405824083793525,-0.02141668351777272,0.07932633128678618,-0.04851992372290931,0.0462102613681516,0.055745168630101004,0.04249192002275633,0.005025843482809278,0.06468700852786172,0.054415025924790285,0.0017526393031148042,-0.00071276411770128,0.09440108978812613,0.06281404284933799,-0.008736248137514521,
IL1A,-0.009009879289448823,0.0719189312282174,-0.012852865162934365,0.006661586956452016,-0.04700187850164096,-0.022273179439802684,0.03249148176711535,-0.003067649577898194,0.03245448789325891,,0.005675757735556515,-0.05797254456431145,-0.0513771017992436,0.05350107434990885,-0.04119869757752017,0.0069461761048864494,0.03086523248543475,0.013474114733396483,0.010604179575461134,-0.012381668567918563
HLA-G,-0.02325095613856949,0.04496376589030716,,-0.02092522094420717,,-0.01203006642724358,,,,,,-0.03403215361028223,0.027795237957997373,,0.041300232711973806,0.06319974975921308,,,,
PGF,0.0651370347332423,-0.04273732873734871,-0.02043832086773681,0.025702578130558016,-0.034183004911296756,-0.04471466565035021,0.12905613343366637,0.03911950955392121,0.09972204012914143,0.009666201876919588,0.0475280177410879,0.055348743161756274,0.02692880695689895,0.1480797855813548,-0.001197227745287267,0.018752501736894554,-0.03518569624246597,0.03798500008649465,-0.012207229681135372,-0.03015956898376048
LGALS8,-0.03751837249381893,-0.011321681484901975,0.01224180487118714,0.01735063180747368,-0.02476391036482641,-0.05660122050538981,0.026027643732648896,-0.017872504315021458,-0.0075748198695774335,0.0011947281427884412,0.006914652286019452,0.00035930050566887673,0.05054012670630468,0.03639051210141404,-0.03035259193377308,0.07495945318032793,0.03730182761174818,0.0493556777442017,-0.009276500559312227,0.009698263781627171
DKK3,0.007618342266043417,-0.028637972671165746,-0.017780403316174923,-0.011429331481469625,0.08959473094275355,0.06512209459316314,-0.15733764711871925,-0.011037961121148618,-0.06456411319748884,0.07389257473726811,-0.051409736033299396,0.02245157406338913,-0.031795029964609235,-0.011359733944636612,0.014284207457758812,-0.012597413813036149,-0.008753401749589886,0.056349285448249534,0.004053781987639396,0.0231225109718628
COL16A1,-0.0332981125951074,-0.041939114435364966,0.06405321261423665,-8.191021941698382e-05,-0.006037496308962891,0.03705115774185894,0.041875103378465846,-0.04191634862069772,0.03453056874490381,0.057857435683185694,0.12347924278390664,0.02874734440320836,0.03591882025174271,0.03402246931239885,0.06156709960862262,0.023870618650421397,0.11923780029233172,0.05507920546803425,0.12376612450903252,0.02976837522930151
TPH1,-0.033051728994175224,-0.01829140027565793,-0.027538357136239013,0.008968793541339802,-0.02028156203303156,-0.01274753297946562,0.15159480472216683,-0.0062463107090838035,,,-0.030216774207741038,-0.03348231188434321,-0.057047032045979315,,0.07286911160624425,0.09976663415893451,-0.044052246876815256,0.09276665283574588,-0.041008613044913274,-0.029516812404571532
TNC,0.010306296747149888,0.0734086356772863,0.006870011747994512,0.08894923457622396,-0.013460550093944913,-0.07805208839531097,0.20691957665636163,-0.018535787807129084,0.04255447153936572,-0.1120069559540769,0.026931756795453125,-0.055951394821497455,-0.04939418674972516,0.1350595697466822,0.03404730764147514,-0.06479138026792979,-0.013579688155713998,-0.03807546521160667,-0.020494246214515642,-0.014075314540366961
TNFSF9,-0.04657944015180488,0.06268387037918016,0.0025261530099803687,-0.00028957928200923355,0.0011555872734912238,0.010626885322376843,-0.03921611982900277,0.03434934212457901,0.008510080381039294,0.014212036011878629,-0.051266403626726895,,-0.021354052027680693,0.04567417223700447,0.05099477017811196,0.0006596375166211436,-0.0038881292257688864,0.07082112662819656,0.0920772832650955,0.023420687519949072
C4A,,,,0.025466371089636015,,,,-0.023311912554269114,,0.0103681714978721,-0.013614740879090835,-0.04695240801312423,,,0.12254708592213813,,0.13387899529909314,0.017206828235904057,,
CNTN2,-0.06127920933393752,0.04886567461334818,0.1242192164135626,0.01464781103316674,0.05877032675032733,0.04061790434281872,-0.05791366609153838,-0.011180788112881392,0.01647752241945827,-0.02425647220310547,0.03801946005010584,0.017602196327861534,0.05662955743330545,-0.19370934333219178,-0.017757373033132278,0.03738206403408601,0.058998882573737435,0.026369409337054346,0.08116008472315692,0.13671461249641287
F7,,0.02122467086806027,,,,0.12259288959082804,-0.027033304805634283,,,0.03622562108495407,,,,,-0.022874681460198505,,,,-0.03105258394277693,
LUM,-0.014582675959847444,-0.0019563089823165436,-0.012487716024867203,-0.006531644178114816,-0.025322594921089916,-0.03745681724447158,0.2210042029345147,-0.0022988003443850224,0.03428833612902182,-0.04887298039250111,0.016846924095499146,0.022429479197199342,0.0543947801489762,0.06320212718520583,0.06017857101208764,-0.01789733296857114,-0.05745932803603944,0.02078763217147623,-0.0030707193875491945,
BTC,,-0.016189343554115904,,0.021184792717139515,0.07435403438777274,,,,0.00820755182043594,,,,0.09379398186390832,,-0.01654902784740098,0.016348404085268223,-0.02653950454552467,-0.03429149311524121,-0.0048373306228148595,
APOC1,0.002547940753222985,-0.00890368724195428,0.019215210186503347,0.02176201134625819,0.08612319056386368,-0.05375568163945066,0.20863187420161358,-0.06418940620012305,-0.005360315932060976,0.11104571238523732,0.001139058379955809,0.11058526628250091,0.06534306828810484,-0.012378266525321755,-0.003643347255662608,0.03740796152931546,-0.005343392564301086,0.11798333623574588,0.004778877962589344,0.023692962125677987
PKM,0.031582670951112446,0.03807353162941917,-0.023892163243795124,0.0706090696224379,-0.026684324403751795,0.053693995016732846,0.0772322410502926,0.0003178682452808515,-0.0828939329035046,-0.031016487241454435,0.0640098200592382,-0.06189353859274715,-0.02635082382707038,0.09407497436385823,0.03543004140122493,-0.0237138367319948,-0.03950898328675168,-0.033579465918326314,0.011358256276224952,-0.0733975814278698
TNF,0.05828632519712322,-0.032988351745390145,,0.005955709982633628,0.029000596503544165,-0.027199003800972583,0.04065865044971339,-0.006864428753778415,0.0551838349249776,0.03465956488305384,-0.009151235038558265,0.08679095521164834,-0.02547399162734788,0.10862261386432887,-0.016062464879796904,0.04199560552985302,,0.16021950616106362,-0.024167968593869372,-0.04582297168195907
GNAS,-0.04381281737337629,-0.012732811565003567,-0.07336511907219666,-0.05482816782806428,0.06160863868081062,0.07667396484247864,-0.14200344917966107,0.01594518523710009,-0.03223742678769826,-0.08613865316929899,0.067564954034918,-0.10359177008013665,-0.020415128243119373,0.01468977006514915,-0.09468066148970043,-0.135289364046542,-0.03432692320484683,0.003996385342613997,-0.01776142214418898,0.015938391615878702
BMP8B,-0.05508824587836855,0.04388708515160423,0.0007503216190583694,-0.020878021445733,-0.0037350216717561206,-0.03218084914299818,0.03226666546086064,0.058119969938448514,-0.02791163112445504,-0.0008286931029338239,0.10063102015069221,0.14036729395882597,0.031548905154422255,0.024781535303399483,0.08731825895804024,-0.022802298130924027,0.005921565671064559,0.038613964315102084,-0.012488823958679717,-0.00913345917308501
LIPH,-0.017092798036687683,0.05639542750078742,-0.019761518641980592,0.0006677329432936927,,,,-0.01879577421463982,,,,-0.04637158072301843,,,-0.016307454733231485,0.02752559514779637,,0.11222968232085932,0.030413986340616827,
CCL28,-0.02481699799137389,-0.025729123473121444,,,,-0.023808432639807593,,-0.028942400192653657,-0.018663576703893427,,0.033109004918932365,0.08029010705239736,,,,,-0.02138032527180861,0.022557666256569315,-0.036565070106524884,
PTPN11,0.027829965016141708,0.003939353902218451,0.06252263859208071,0.0035529056670348465,-0.03584847059315513,0.0012081420448467877,0.030253302189850784,0.015538515225387238,0.03560012149127183,0.09579275984306242,0.05791083928733084,0.0025605592508545173,-0.055669591319507716,-0.10563193467141099,-0.021948422270645484,-0.055077849865864247,0.05817863995706338,-0.037751665547942584,-0.0003539058912643053,-0.06851856362472374
