,MGH258,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL6A3,0.02499787510811339,0.007251750516335315,-0.053104623592659606,0.03854326187913085,-0.016111873472172727,-0.006179820921733584,0.019271369662315553,-0.015748890536735866
FN1,-0.01659675453361653,-0.026137819299062004,-0.06617278571550578,-0.010151746854121707,-0.0002108161284862785,0.037608371876980226,-0.012897706736198502,-0.04179629343980847
MIF,-0.03488192427046605,0.06473807616377816,0.03253994118511632,-0.01846673971295655,-0.026735090274201047,0.021933678406566934,-0.01573223427335859,-0.042214593161759136
JAG1,0.034350968749250164,0.04266873949915076,-0.059268649816958924,0.019144568084011854,0.08446138946599252,-0.04940762021603817,-0.04006123641133806,-0.06210890777314573
NID2,0.004496700782808255,0.011153224837565104,-0.04044089142954953,0.027045751145470746,0.0025386481250246635,-0.00661426921612777,0.030481681272060628,0.005984804515921959
EFNB1,-0.01669301055182076,0.03537345809866515,-0.0023790627374543397,0.08100491425723132,0.07896217899769833,-0.0829565789606614,0.02423332659473248,0.013757832149425235
COL4A2,-0.029424550934310695,0.012438323888986313,-0.05908533852255428,-0.034036789171563026,0.05102055224560545,0.02889887842914231,-0.011874364140717842,0.02261012071701036
SPP1,0.017041277377753725,0.016273053071953092,-0.19316336464169684,0.13122797514959908,-0.007537593273706296,-0.013789557458167527,-0.05288017881446697,-0.04475623994582928
PODXL2,-0.03375610139343609,0.00585218547395151,-0.006983433751620205,-0.0316244603432407,-0.09125768791926439,0.0029500306669776326,0.08094291749576567,0.07313567519862865
IFNE,,0.12551936733936658,,,,,,
FGF9,-0.02194042043729736,0.04263476295928928,0.08529338785609018,,,0.01357261455753382,0.015276500844202482,0.028044987667701117
ITIH2,-0.011802624892495435,-0.0008948754654038042,-0.005807035010152241,,-0.0206892707242242,-0.014711632419644752,0.11632071619693925,-0.03653813656881061
ADAM10,0.021246071784575434,-0.02003397153591413,-0.05751603488000654,0.04672729712620083,0.03456079904329252,-0.019120634710701193,0.014334793131823158,-0.038971091362692126
CFH,-0.06378440878476174,-0.05877307506169798,-0.050835499791712646,0.06076411219889228,0.007417897206740052,0.008297643392614922,0.07574973526547461,-0.0043556681867697325
COL4A5,0.04035285266506343,-0.006401802350329805,-0.07959638883214247,-0.01730975250591854,0.027602939788140733,-0.059322055075203814,0.0596536077466878,-0.008854477430422336
LTBP3,0.07823229034678651,-0.03916643109799964,0.03935013481393394,-0.004029553132923982,-0.057307553363508124,-0.004100741620057962,0.02659113835619236,-0.05917630521070867
GNB3,0.05383533429715589,-0.016209617696460565,0.05306721282513159,-0.031016042715180943,-0.011131586171930245,0.03582543521044862,-0.00141076600053655,0.0025141493380570912
COL6A2,-0.03036006342510457,0.011002138712370489,-0.05299918955304114,0.048798931314463424,-0.017068323399262116,0.016589429581450477,0.018589535271256955,-0.022782099101342566
GDF9,-0.023555119439085847,-0.01680075603119675,,0.017160927974895476,0.06002190022551291,0.07299012056008675,-0.029767381997846638,-0.0400921336296438
NCAM1,0.04174867546317237,0.011680943937194519,-0.064432297643981,0.005129301396892665,-0.013680197037480024,0.03848260616145746,-0.03128310085783647,0.019493255923888328
APOC2,0.05349052697871024,0.006050516700308354,-0.13183348245590398,0.0911614793084008,0.10050899280162558,-0.02800187446883261,0.057511083235219966,0.012797319921082758
BST2,-0.001005571615830717,-0.053027322597313645,-0.08532169438695335,0.0008118787515461887,-0.015128282137164481,0.02169947305554634,-0.0009835501628636398,-0.009477352266123023
COL5A1,-0.01563308365722066,-0.006082903196516284,-0.010916712209465369,0.04233517782256655,0.028332613298062633,0.008474605694478653,0.020180389808211976,-0.060787806444793355
CALM3,-0.060184518180630954,0.07330511430093614,0.18246389914925937,-0.028320266344351232,0.02024055069085426,-0.009577187165600312,0.03709750905550421,0.05803697248090788
THBS2,0.03697081218661339,0.025021830889001513,-0.07008373240132126,-0.06006761469018406,-0.056494849575110674,-0.001105252354504838,0.04638411482980753,-0.010642356113654404
SERPINE2,0.020937507350882817,0.03217282891081732,-0.02235449152934072,0.0431973571508804,-0.02808176580202934,0.019628523868195854,0.02991121173332392,0.008751888692124139
EFNB2,-0.00969473983110725,0.006420047319725413,0.013836011646660727,0.04345192311563868,-0.03075925244886859,-0.07087710889039969,0.04624268264711476,-0.06274248164377771
PROK1,,,,,-0.022295587527170382,-0.017748290562263912,,0.008206183320930385
LACRT,,-0.015509447612783613,,,,,,
MMP9,0.0028084289627970456,,-0.02771906600610384,0.0068218901157149296,-0.016721766415360058,0.0035170749765458045,-0.05167951840492153,-0.01648788793928102
DMP1,,,,0.0010101378296471838,,,,-0.02453845351137008
NPPA,0.03222450579397671,-0.016831494535189218,-0.01838250364181983,0.04188943626723498,0.021028085723841145,0.009678112490799544,-0.021910439707234726,0.08676097371886328
APOB,,-0.011443968589812482,,,0.06272030634382611,,-0.016608302263713032,0.04149831729517145
C4B,,,,-0.02554136207915479,0.01790091963221661,-0.02191026597934409,-0.01839084127066646,
NTNG2,0.040542026790392365,0.054346933927811036,0.037308386852516556,0.06460250862755863,0.0851067783004727,-0.019021745390067974,-0.0032964139582578283,0.023940177207883242
LAMA1,-0.01632545496087326,-0.055611375162290325,0.022906486794181204,-0.039817818281794794,0.01731573250331651,-0.00843321126938477,0.04363654227527498,0.02672183493666291
UCN,0.004380280514626997,-0.01620962082214389,0.008755524315006638,-0.038368214746071605,-0.004647343155085792,-0.012094185279611695,0.03942463684765473,-0.03645961408887373
ARTN,,,0.13272773227982354,,-0.030851005598775114,-0.011010426684488886,-0.042204248815204584,0.02134128863479747
PDGFD,0.006673542258390584,-0.01704850619780203,-0.02240325467012181,0.0007906228184198984,-0.018615696562209273,0.025703340734151852,0.032072687385334274,-0.015933662499236678
EDN1,-0.031682314314784195,-0.03346343888147216,-0.01235609760199575,0.014524493827602456,0.015572305313711895,0.028833422560179418,0.027684289908411153,0.027388891904150666
ARPC5,0.05617456644928728,0.011531810890684276,-0.10771580410918974,0.008308049873690016,0.012108115532153112,-0.015247507465923236,-0.011067639583894734,0.011036831626815626
GSTO1,0.03013829716873241,0.07298966336585858,-0.07267468125291131,0.01374532320161261,0.0732115681953338,0.05111435290074108,0.03805109967099455,0.007536999064947741
PROK2,,-0.003314897641633561,,,,,-0.015142907373094787,
SYK,0.03770403793514447,0.020109004261254924,-0.08791041622534622,0.032442759219383055,0.025422706470508573,-0.03295439559357558,0.07987352847932953,0.03457643254228611
CD40LG,,,,,,,0.005210479608674916,
ST6GAL1,0.016765706176662242,-0.05085643548862442,-0.09941798223957782,0.07795874946252526,-0.02371173900392941,-0.0384881559436357,0.07668882478787059,0.06439639059632217
WNT3,-0.0182953480714709,0.002391340361417443,0.09366232725846813,-0.02689079589067866,0.08444508143104,-0.011146156777657245,0.04563643145212996,-0.018873455249798558
HSP90B1,-0.03245095202395372,-0.07251185929267137,0.0016422272313953077,0.030777890357948496,0.0067493774043265505,0.05580929985214643,-0.04122364062076137,-0.05522938728417742
ZP3,0.03329073870775243,-0.01144396960828087,-0.021292594296090674,-0.040527681418454385,-0.036450305879754494,0.017660756779413516,0.07022397041208883,0.04691109212925156
ANGPT4,,,,,0.03302474398149496,,,
NRG2,0.01075607962481362,0.04013033107479196,0.11279497396622801,0.006475982128115212,0.06443477438565916,-0.019857250313659307,0.04127058529575333,-0.022929443912618003
MELTF,0.010458530600630895,-0.02676010093799342,-0.035102906774214265,0.12397727858571772,0.003118283808609157,0.03456382379210818,0.06697093807292033,0.06207822872674193
NLGN1,0.10122486660453249,-0.03420882512315923,0.042872500371026086,0.052045610701706255,0.031714303229131116,-0.01592940330643524,0.06093426341070522,0.054862484348425784
SLIT3,-0.027893342188315805,0.06557776977548735,0.02865674890582606,-0.013186726545614483,0.1149875864230544,-0.010772082216917441,0.058463425758604325,-0.02532338710588362
CCL8,,0.04535021293114947,-0.00673262464134454,-0.034805347898848246,,-0.01753890502344224,0.009846948840690201,-0.014788027726673396
S100A4,0.00938125298271606,-0.014146113198352234,-0.04356699956768018,0.05884243823267077,0.011174040683949348,-0.03003541950016283,0.02281708803298269,-0.07510573515934836
TNFSF13B,1.926926702685834e-05,-0.0007324478253453008,-0.06707322308635671,0.0628100903952056,-0.010249039847207124,-0.005224205650148095,0.031987360035058865,0.06907648634920208
HSPG2,0.00763323564982543,-0.012952456649605915,-0.06682122442201195,0.006617651007297964,0.0009745997215204515,0.0022762770953050964,0.020524828417335605,-0.00217809444110309
FAM3C,0.002180818201575375,-0.00982782707742481,0.14519143060006492,0.041867531556653584,-0.014689354106334221,0.03424074441611312,-0.011456354673371968,0.0620922149141589
FLT3LG,-0.020518103959515786,-0.0016893493052750482,-0.03703813505997095,0.07855062830999636,-0.04228455383143592,-0.012738873346816663,0.07317176622183745,-0.01308767036568407
A2M,0.033119587827732534,0.009397379940815999,-0.17696966046694207,0.04369529858313272,-0.027310139727169808,0.025404277912357817,0.029085246646457452,0.006851850477546467
VCL,-0.006549850074115696,0.028149407178109702,0.010244990102443523,-0.02512765619204827,-0.04992876416405368,0.02781678576360283,-0.014210132540176125,-0.013530501113334606
FGF2,0.056781552228863864,-0.013958867114705911,-0.03466211197979365,0.05807093273507143,-0.0423669971444279,-0.05887004930561148,0.027667674055592804,-0.03558879376368695
AGRP,-0.018326111345560017,,-0.017855330402257848,-0.03318544592948648,,0.12180670086767295,,-0.021588035408993483
CNTN3,,0.024976021635092296,0.1374000907385672,,0.08912994627466672,-0.029833330868379034,,0.015710519082748346
RNASE2,0.03936817682241209,-0.00722110971233431,-0.09132209180056029,-0.015140420388964787,-0.003086141536904275,0.04900709192348406,0.06027719129060863,0.016011240834129917
ADM2,,,,,,-0.023268938341483945,-0.01707029599841312,0.021439205433677937
GAL,,-0.01877706881324206,0.17454353030471503,-0.021679194508427053,,-0.023457146767440054,-0.016840791973310388,0.005972843324073563
IL36B,,,,,,,,0.03475719569735663
CXCL6,,-0.01341544548880555,0.02906401025312116,,,-0.00045170006445414935,0.06442683905601583,-0.004639998165756076
PDGFC,-0.0020158735452376806,0.044709777385086684,-0.01992319439755148,0.029053259844488623,0.009068416351257583,0.05799134103671034,0.03208080517742719,0.021497962372745625
COL8A2,0.10570653456971335,-0.04328802522999199,-0.043809980133091855,0.04174857007103606,0.030970917275652543,-0.026473346531542954,-0.007987242521005931,0.03260451673120468
SPON2,-0.06022631682450348,-0.025783228800928593,-0.013102226164438421,-0.01453880635830154,0.07273762889121958,-0.009382006280096864,0.07566782541605525,-0.03702958564727846
SEMA3D,-0.006389590684884399,-0.028265200645132313,0.00045097847097881876,-0.024485938389326424,0.01661100435534442,,,-0.006733407078640484
BMP6,,0.0339770416045688,,,0.042349983215518625,-0.0338369477034324,0.013518525257389944,-0.02368899670208132
TIMP2,0.021446167358357877,-0.032778656774179994,-0.1317271875969662,0.06466904077823168,-0.027028336089775895,-0.018513008189002027,0.05764617542147702,0.012147669484227453
EFNA1,-0.007541521862490785,0.0014622322995918936,-0.12900849554052865,0.02161345426003549,0.0671948679732917,0.017272300840879034,0.049524458985851304,-0.009655979686812748
S100A12,,,,,-0.023864268120925233,,-0.018602396778618118,-0.020297166255405716
TFPI,0.0026072390755498658,-0.02572489952850206,-0.05287607857077096,-0.08257207300823027,0.012122256236904732,0.020595343604785,-0.009810939327230397,0.017991006854970015
GPC3,0.04900009836076026,-0.023287456210102656,0.008317701196497489,-0.00640706315546146,0.007825795094045367,-0.0004480205693453081,0.08191279935410899,-0.015272655809164742
NMU,-0.013235091363614997,-0.013618002379721552,0.04160685559441981,-0.05187920589127929,,0.015626530447154428,-0.036889331422752414,-0.0496601199980506
SCGB3A2,,,,-0.020620088563825415,,-0.030569094646431,-0.02685290249921745,0.017605897862968876
LAMB3,0.03852142113087756,-0.03043552445231084,0.0008319764779253884,0.046489222137321505,-0.037795690861658404,-0.03389487607715041,0.07255086921172817,0.07716098158250502
LGALS9,0.04673530040390196,0.03171831715480284,-0.12277265623309574,0.03956514939199198,0.011339102660645068,0.03547959759324254,0.04822463958518225,0.015661890525232963
VIM,-0.07014625530965043,-0.048151374246585214,-0.17190075114539716,0.09347723103233573,0.04294371628999356,0.04231423966133135,-0.012092754233616894,-0.019309051018405462
PLAU,0.07992813112819826,-0.026589658236522543,-0.07373357158399568,-0.0029360900458393884,0.0197789590237954,-0.044020316290315165,0.03424308251944487,0.033996832619523694
TGFB3,-0.04214153583933104,-0.03578074113487137,-0.056129923815468476,0.024751575836958497,0.05037851811760968,0.05350691445302722,-0.007755970290239147,-0.040224652858847236
APLN,0.024925178207513183,0.015329333711696468,-0.013538401757020754,0.005594451543569854,-0.03187811712329053,0.03981857622635546,-0.1040493054648429,-0.035395129353194076
SHANK2,-0.02170081681691013,-0.017251976688678273,0.11016773050066321,,0.08519456078732163,-0.04913653714082474,0.101268970279043,0.0400050879031005
LTF,,-0.014591542837695998,-0.1240345570055106,-0.04189113554003587,0.03154672390186383,0.007158619194047207,-0.07860860237092447,0.0037673574234027563
PYY,,,,,,,-0.028187261645431234,0.06904241299078806
PENK,0.17739709810996118,0.0047566369751247135,0.08925551136730389,0.03049022248906659,-0.027289855422794215,0.034826938283237414,-0.020221001439455703,0.039979122594236575
CTF1,-0.04028914430186164,-0.018083673210807057,-0.018335964843321183,0.013916884219229741,0.06646237192650371,0.0395786374494213,-0.005407009496363813,0.020089554986342007
COL3A1,-0.04828711244700889,-0.04378534893278866,-0.08008809901458959,-0.05229909890411213,0.014116689211221316,-0.0010839757835974376,0.07473809302337261,-0.017667632691041737
S100A10,0.041649961759898275,-0.03161488441475948,-0.15638133394248482,0.02751672636178691,0.045436604766352105,0.02981506507464664,-0.09145677880219658,-0.03729220828201986
FGF13,-0.028085100585436625,0.026653372847403184,0.12056529821368922,0.19296581055869427,0.024221364668018594,0.029144629889674582,0.061836171868576775,0.03493150032582017
SEMA4A,-0.030837623777547465,0.03304222924069199,0.07663470171117295,-0.0025784914527225387,-0.02355691427880568,0.02264137970419827,0.01567180916491783,-0.02610711297421327
EFNA4,0.016017658392476868,-0.0010558006242362508,0.035775083938674984,0.10102792617733747,0.047596339033916905,0.01198805396683271,0.020448895126087583,-0.021048693318981137
HSPA8,-0.00898264904251758,-0.00575527929218003,0.11901150116493445,0.1018031042671267,0.04657954974663449,-0.045385508060168105,0.01185267622485377,0.015795550930226405
NPB,0.03587395992370864,-0.01568712636294278,0.022621720777458092,-0.01858535494666298,-0.049124703558858174,0.05729984304449502,0.04613201489405101,0.06663877942061984
ULBP1,,,,,,-0.02042530277833126,-0.036026914462859265,-0.022503610812716842
SEMA3E,0.07987793086484463,0.026935121485601198,-0.019691569413044438,0.04644454389639915,0.01273074876553096,0.059071863844843774,0.01649913036070287,0.019046950119993813
FGF3,,,,,,-0.003574030820614272,,
ADAM9,-0.018836115242718318,0.027941869955275735,-0.06925349831299771,0.14048496486886328,-0.013453059410278499,-0.0021195013010816177,0.0026425508851398746,0.051944733769158785
ASIP,-0.0143566210160469,0.017507012181023414,-0.011677193800642338,0.09586694699008867,0.04300320657317284,0.0023867000872882693,0.08692177918587092,0.04221418671536454
IBSP,,,-0.11559050070298935,0.008809096259547176,0.04369605486807558,0.0018165392691523745,-0.018979250811544928,-0.051950707977870256
MMP12,,,,,,0.06987813535082692,,
FAT4,0.062173991283031416,0.03025100477948299,-0.012820660066974299,0.009770285191256224,-0.0013443551738080725,0.06879021517601802,0.020908513514486783,0.022097878805409008
MDK,-0.03964198802399307,0.009460166333230362,-0.09634640206124577,0.023688110312163294,0.04005835670891103,0.016839567902928544,0.09116424648283263,-0.013417936415148705
BMP5,,,,-0.02754347493283138,,0.05060030885911131,0.04149922962917703,-0.01109747008652811
CAMP,,,,,,-0.025269201676680016,-0.022090909525576824,0.005336599272601101
HSPA1A,0.04865732401839401,-0.010282615631448461,-0.04670565104102433,-0.004122716375757123,-0.0514853462535639,-0.01855897016592885,-0.01384173607996867,-0.001441465852581469
SEMA3F,-0.02511873923778951,0.0595767658009549,0.017774593873451067,0.06507232905853563,-0.028739363554821727,0.03694540402558058,0.020139663478074957,0.025133583089192318
ARF6,-0.028610136877916626,0.009322215961365492,-0.004834147667582607,-0.014834391094776522,0.03792119460672121,-0.03756683400698473,-0.02298470076015101,0.014033288015341077
IL6,-0.02486326363446103,,-0.05009077760871514,0.01711488478327543,,-0.036354526146558735,0.0890839706511587,-0.04262805793318096
CALM1,-0.013253952463265746,0.0468521528757619,0.19716228761687424,0.0035545358628109643,-0.01702154197272623,0.032520573179073066,-0.02028356298359057,0.08416308274837492
VIP,,-0.01640161441039944,0.1203759862593101,-0.024485996219636135,,,-0.02331889140996637,-0.05223079112633035
NMB,0.08055606398408172,-0.015400640214899676,-0.08485084567376444,-0.008377748157057434,-0.0242607632432409,-0.006282909920220924,-0.052118100005566007,-0.05537032482133487
CCL26,-0.012087282865470856,,,0.08904573770549022,-0.02619344968527896,-0.030717229267592273,0.09679798819525597,-0.03491825909999595
FBLN1,-0.014052070791682742,0.0009684298823052952,-0.06843799018905039,-0.007949897219303342,-0.018233117422714835,-0.01739224190993324,0.09677641634096806,0.007321308119166198
SAA1,0.07033054127407785,-0.011794015238984636,-0.05344644861050663,0.11473384242141269,0.01874778403865027,0.010731887143606652,0.02301806197945858,0.0169973955109832
MICB,-0.004948565338887564,0.08882556787798432,0.014675862253359307,0.009417918650242356,-0.018432092878939845,0.008017061823036362,0.13159848141015706,0.011286580368744246
MMP13,,,,-0.039795883980692344,,,-0.02022099289682501,
F13A1,-0.02846525424472744,0.009056090575576608,-0.08829276470916399,0.032165747749535116,0.0405168885359586,0.024227177909474467,-0.006576480954770545,-0.03981242110706543
CXCL11,-0.007744503101150194,-0.015056969473420365,-0.018120704591868278,,,,-0.019401848000736997,0.05710361656607169
COL5A2,-0.08986140865504794,-0.005328941915079109,-0.0010461795645430288,-0.05442222844737909,-0.019668451767617105,0.0827312009039454,0.049017991003133636,0.01949741083386434
EFNA5,-0.050987011081194966,-0.009503487878283803,0.1384916571504104,-0.03983418094015054,-0.02569153324161614,0.007865114612909728,0.03300636644813083,0.007340123164916664
AREG,,,-0.03907705382043602,,0.03616609625205172,0.0153303798986633,0.0887282661351433,-0.07833121829289777
EDIL3,0.01988666430583059,0.03227317688343534,-0.1386578546291465,-0.035396434453218016,-0.04167975008616622,0.0511047179940318,0.023087516726934234,0.040188273764035186
CD86,0.05367330494843133,-0.006346431581504803,-0.10082766975930285,-0.007922681822502315,-0.012605059451973029,0.023159811973324715,-0.008526606232008545,-0.06646303257730453
AHSG,,,,-0.025541372299038415,,,,
WNT9B,,-0.015239423299987884,,,,,,
HRAS,0.0506013316888385,0.028515219676228967,0.07230933159814772,0.027500144313647498,0.033940043154846805,-0.017675499645257782,0.06824271531454572,0.0853983280690204
C1QTNF5,-0.03066068689855031,,,,-0.029180468266710287,-0.020255505576055627,-0.0195917105995183,0.015802706820628672
RLN1,-0.01888185693327695,-0.01654971672050289,,,0.0027671906628948363,,-0.015891624639046906,
COL4A1,-0.016322384942133655,-0.027656736370558356,-0.05057516188334801,0.0009636162705786534,-0.028673894440752617,0.005212848044208234,-0.029233677850531006,0.023458746817337336
CCL3,0.015454314168950552,-0.016999381160525934,-0.12994867784325861,-0.040700519707675874,0.0023940782083254992,0.020754290080368037,0.14072020422622963,-0.016308078648486567
BGN,-0.052157085388135196,-0.021747258014512563,-0.07335722752703207,-0.010158563798737287,-0.004379962476822669,0.008067275291270602,-0.0029613477070378593,0.005559835951329996
RETN,,-0.025490584629862513,0.04121106458306808,-0.0012517666365493506,,-0.021709807070100753,0.03474048325370509,-0.02916264586244012
S100A9,-0.0040278013376997945,0.05360524701642562,-0.1604803254971094,0.11451096926647063,-0.020913058595776243,0.022480882534382407,0.0028129388334371423,-0.04074517107357972
HCRT,-0.07400997214071027,0.027849345632095134,-0.034001975607856415,0.0008834202158478225,-0.02748382097291092,0.02147336812043104,-0.046093320105974174,-0.04997873249143948
FADD,-0.029697929536435897,-0.02780790346959401,-0.01115149079373197,-0.013859157748874829,0.03355759243992824,0.0447706044425397,0.06201744753038491,-0.010762505015275734
ACTR2,0.025735192845725098,0.022219656794546565,-0.027899287686166188,-0.003605160058998673,-0.05010549721315702,0.011939074930480196,-0.010764846814819913,-0.019324608838153668
BMP2,-0.07711157530111531,-0.026975615934943544,-0.013128706196405241,-0.015441191601431063,0.016324967162658806,0.06137617006317628,0.008620608736231281,-0.07380683611765762
PDYN,,-0.02641839459425749,0.04470981168575281,,,-0.04420182704240814,,0.030937453134250493
CD55,-0.01783231133014693,0.013704288886344385,-0.05429625764866014,-0.044207355847896514,-0.007959414367078897,-0.0012132237790664108,0.016874956285883737,0.0238592700454629
OSTN,,-0.01737397260520631,,,-0.021638588585760152,,,0.017984167311804966
PDX1,,,,,,0.07334858706371894,,
CD6,0.029794994077260814,0.06448432396313446,-0.02218512970086499,0.059737999617428865,-0.02782339842029605,-0.02419667201800611,0.10554160333901988,-0.04135570318549554
IL16,-0.029389165434691514,-0.010544351306553651,-0.07040986031527856,-0.04435384597909254,0.02878400216993182,-0.03648903477640527,0.0515066632034644,0.041079071401836295
LAMA5,-0.007082726084534671,0.0048564917230458984,0.04112347218246657,-0.012355233133644714,-0.009967133497178067,-0.03125558479301344,0.051455699142672146,-0.01029559637596475
RGMB,0.017855041381613253,0.01766011015141676,0.041739767498453734,-0.002091160311528752,0.0003986328381274471,0.027537875449143438,-0.05152937020824922,-0.010672449475335822
INSL5,0.006609624019431133,-0.018009336055266882,,0.000880854133972286,,,0.002942286672979942,
IL12A,0.005930471928981137,-0.01351707649587693,-0.018120714557998227,-0.03636629567975729,-0.04680562824442961,-0.019821828631681537,0.033332824226942205,0.003837362910962401
S100A8,0.05648624632728637,-0.018165132824386466,-0.1348631134719833,0.05064671432420661,0.005552265587507155,0.022195560014751238,-0.0272300839615016,0.0037198671053131137
TAC3,,-0.008405217574143831,0.07908983450830041,,,-0.03301054868139449,-0.01960250227531646,0.0032010645613238776
MFAP5,-0.02902741795674407,0.04599332552507872,-0.021518856792970033,-0.025193980820575234,-0.029872030879870302,-0.004440043497691418,0.09875883243412442,-0.008825091415658898
CXCL16,-0.014521284699174852,-0.0076221717634222886,-0.11512719836173917,0.0448881328429096,0.007088081580593711,-0.057136701419989236,0.029959076464065124,-0.02965555905854117
AGRN,-0.07998059868668109,-0.030411006661638297,-0.0721867391238651,-0.07027412919449647,0.08303728944702536,0.030255518719774624,-0.003656629265652928,0.00013919754885309237
COL4A6,-0.02528578713215201,-0.00930696931630322,,-0.045909378282394435,-0.01173427200592879,0.002598438716794373,0.052459805363028765,-0.04505948017321096
FST,,-0.024232256112667168,-0.02643014604333096,0.06370343824324785,-0.0036529744160134305,0.06971558938910663,0.05698665906702367,-0.0028053381655820547
MEGF10,-0.002691532481241841,0.03166388323871558,-0.12402552519962999,0.05285360576855037,-0.016643515778123286,0.03581729708470116,0.009884144391921841,0.032602317299686545
C1QB,-0.006540420923578123,-0.048747311627326,-0.1740383376015057,0.038905961811672836,-0.0010666532625483909,-0.04279235841809099,0.09248234459569252,0.05371732342702983
HLA-B,-0.022183186108973057,-0.025903561548609965,-0.17936953460278154,0.10124071603239823,-0.024054637569881247,0.03865212384245374,0.05203250697530649,-0.028474116196525227
PDGFA,-0.043258990592934,0.03971828157631373,-0.03821156289824058,-0.04478974378942475,0.034758460368053724,0.017019126912577898,-0.06327347252026268,-0.008707012041748249
LAMA3,,-0.008714932475715923,0.14033279164047233,,0.0561760606668145,-0.020039760669473883,-0.016911136776558616,0.02712498053288365
DKK1,-0.018881861638140058,-0.014112619426486686,0.02654194816124639,0.004920237582412338,0.00209248444953508,-0.018061142804575988,0.056652166416793055,-0.03912179918645277
INHBA,0.05956450359838603,-0.02704240301014048,-0.0352098016385623,0.010495918995930269,0.0715829570290183,0.0315814867298412,-0.016150064903551878,-0.024504417947748394
LEP,,,,,,,0.00944824343874145,
IL7,-0.028085097849107926,0.01748192941868806,-0.019397009203383293,0.08558279658137312,0.2874333385449127,-0.03356334967258479,-0.014048228760243796,0.03636392362643764
FABP5,0.026811592734854856,-0.0013231175785754828,-0.07905740749998932,0.1162173849206697,0.009674794975354343,-0.005747755400345683,0.030258049556243085,0.006431189743932466
CCL4,-0.043374717469118425,0.029442283180696555,-0.11056434313284634,-0.021565429903806804,-0.010627135991598896,0.03580988825165916,0.11846052107751626,-0.008811199190419691
FBN1,-0.027302341962283757,-0.05142377084965894,0.012462223491606023,0.042895362058785774,-0.014152674997865138,-0.005540707869948337,0.06281335299303539,-0.040888393516389614
TCTN1,-0.02805348122586848,-0.01707916235211968,0.03240879257257318,0.017604921058498018,0.05321854753193119,0.006944575185079446,-0.019936911536631047,0.09785842516672627
NCR3LG1,0.018646266640842346,,,,-0.02293501093558164,0.018709666341665234,,0.10341728551634724
BMP7,-0.03065047414675489,-0.03736959011043441,-0.03101245540450297,0.007956860438031881,0.02953113011427095,0.026715482087985305,-0.015090078189448302,0.06416517536333217
NLGN2,0.02589398030078039,0.01188424699452244,0.032303993928305325,0.08820862707453037,0.0015834585254318756,0.05114482178575708,-0.002715998663666443,0.06640607915122869
CCL25,-0.018326108926192696,,,-0.026559157936743495,,-0.012092364251501944,-0.024979537878833644,-0.008768158230005403
NPNT,-0.008975956612532086,0.001762383187685479,0.006737170853839964,0.057181591058745665,-0.016386210946426675,-0.03819013124058582,-0.007854837185121815,0.019774463803122064
KITLG,0.05947259760378717,-0.019781462720894205,-0.0051223377463666744,0.022130893003749486,0.11516447571705729,-0.032674242865499,0.008554203962778164,0.043863550224046866
MADCAM1,-0.018881861638140058,-0.014112620219092063,0.10020239909143225,-0.03002954465581196,0.002737156646798455,0.022873164550393517,0.08693749747394847,-0.0434552751392611
F12,-0.03823965526684311,0.012823025606151468,0.12921957781030746,0.06749454364397349,0.012055241747816064,0.025383507484509002,0.08508908272017336,-0.00215138712009729
S100B,-0.08401542907761828,0.01460762332060199,-0.16419214943304872,-0.03424620337779754,0.0057708047418278145,-0.04183566725432018,0.022327597932606625,0.06248965274976905
IL27,,,,0.006890805473870103,,-0.01725569275319605,0.0447687473513085,-0.02281056344186777
CD99,-0.02982251281373485,-0.0026758468410742783,-0.169685934981627,0.05971506630788107,0.04851718427905175,-0.0009624356489818074,0.0313065822370695,-0.011341123985019116
PDGFB,0.007568611385414462,0.04227072150657925,-0.0065305216425675374,0.03408948569919616,-0.009116278049462747,0.00556200337918016,0.06808503306160614,0.06007001370950941
CLEC2D,0.006532538367199966,0.019959687958858666,-0.044610780992802815,0.06851696959362837,0.027986815502844604,-0.0033837422549458534,0.03502402932560953,0.025541484323773032
F8,0.019671365643167682,0.03663985164807843,0.09531263162426315,0.0367586980109652,-0.048682905299969485,-0.021809446636585246,0.047399395775963894,0.03718793905015392
C3,-0.011389246842658412,-0.03870264232741314,-0.1838248751647923,-0.03834588795759122,-0.03614445453377268,-0.04877429541672618,0.06614081373020696,0.012086605294001301
DLK2,,-0.019952259587124252,0.18961395860703661,-0.022628838459536987,0.0179024996443884,-0.006855844898340764,-0.01796074466198102,0.05812434896994712
TSLP,-0.018605930133948703,-0.03163527702998575,-0.019397018034957414,-0.032630736311838084,-0.015140674325941914,0.043889498725437084,-0.005592583223693939,-0.08285080280526554
OSM,0.008706648797169344,,-0.08943214608731487,0.027697161751872885,-0.00588457990658122,0.014196099987848146,0.16251022353330657,-0.013619661976115794
PRND,-0.018881859285708062,,,,,,-0.020987148205610144,
SLPI,-0.009277746471198549,-0.01793099525829404,-0.052761588684692634,0.06644069341435276,-0.032083625285373736,0.008569751506263316,0.025542136013670228,0.004735917130667563
AFDN,-0.03688260602998853,-0.004642813754993186,0.01585642995008238,-0.0017900717881131885,0.0208000103485137,0.019544193866084515,0.009606635940765421,0.0014374369844979723
KISS1,,,,,,-0.022695769263315582,,
