,UKF243,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
AZGP1,0.04368032617655274,-0.06429852189640632,-0.028795448684642063,0.08433857069806674,0.06648645692449116,,0.07750495040284236,0.06943966463490862,-0.0431881566085678
INHA,0.022648367922007702,-0.03577054364066303,0.0015516303646247423,-0.005384889649673055,0.06605647858786261,0.011431401232007974,0.028961348796714345,0.055190026570210486,0.09499239083646903
SEMA3G,0.04911240615268934,-0.017937007301043077,-0.0038890155101567766,-0.0016870492476361587,0.01771162638299217,0.06577197874529354,,0.020636709926321474,0.10248526373940374
COL6A1,0.06551499842038358,0.006042050014876777,0.13700129361351882,0.03330948845238943,0.10618648097863723,-0.02865806366603585,0.09751607429589595,-0.11067560730606957,0.06314286602950442
FGF17,-0.03504786813031973,0.04748862930362258,0.015977223572105285,0.001952738506605433,,,0.014539590340319122,0.07472978108785082,-0.03158250933416248
TNFSF8,0.2119119993549724,0.03438307286896169,0.024862467235000865,0.012080237935629852,-0.05945495175518024,,-0.022672310097173107,0.032103091502923384,0.016343967695726238
FGF20,,-0.03019923924051443,0.03679015256383652,-0.03496809646906151,,-0.038854715439567825,0.0439854122643333,0.05816202700889448,-0.02876412693275653
ICAM3,0.04568118435549958,-0.02523306939830498,-0.03523603728438393,-0.009145526005965823,0.05446481932068143,0.027471864907730157,-0.057069592207918914,0.04778826868985891,0.03936270630542904
LAMA4,0.021936947485967542,-0.024542021731773594,0.10830035933335738,0.008363448768708827,-0.15904640549960775,0.07260237658450855,0.06647395378784564,-0.03233254152011136,0.09597548404989002
INHBE,0.0014654679741449115,,,,,,,,
DLL4,0.010518501358380127,0.018696555293203156,0.10203105041058266,0.08072191835088295,-0.058977640365876174,0.003335390321912812,0.026406462786492706,0.021542394072895626,0.08693628111096136
SEMA3A,-0.021318288030463223,-0.01911555034049466,-0.003730314622338558,-0.017042911021812157,0.007063425439020163,,-0.01815233799760457,0.03873185245866016,0.09349238727156296
RLN2,,-0.012248529242950706,-0.02645653723818781,0.04091585790957257,0.006883215971206361,,-0.015677847364517765,-0.020328654178327618,-0.033792348405588174
C5,0.03473949472045724,-0.05723291200328569,-0.01886907397299907,0.00841863606959229,-0.07242972477421092,0.008935126002540523,-0.013302093314615699,0.13657645680221722,-0.0030596095443338684
COMP,,,,,,,,-0.011474070602117517,
EDN2,0.03478267575058258,,0.11046301665013557,-0.02264509653364369,,,,,
C1QA,-0.05254900236751373,0.05766148443188124,-0.010129024674214313,0.03608894303902943,0.16625581699718509,0.08542003454448563,-0.08072741217438692,-0.039468926279419156,0.024238337435511882
UTS2B,0.050282723486913455,-0.012248529172581497,-0.018918419811990463,-0.01611934027562985,,-0.036890752442061615,,0.0223682392534636,
COL9A3,-0.010192856206025221,-0.048224884780750814,-0.03292544183910516,-0.01710157931144136,0.0782328725680731,0.1368289554455215,-0.027906597758877272,0.09366256422076863,-0.003930267632553713
DLK1,,-0.005595539595564169,-0.015408297053390413,-0.021446368247864195,0.08792470663024088,,,,-0.02097009951979575
HGF,-0.05472646381789097,-0.024501596723310332,0.003201681948061206,-0.019494774016148318,0.05099923309799649,0.08317928626737478,-0.017355128061489745,0.001281542889866022,-0.020227570747430687
P4HB,-0.07285530231952426,0.019101741402800795,0.111387894984402,0.015210905253639008,0.13778710109469353,0.05152927069652361,0.06442348260680182,-0.07228469258343535,0.025058164436859688
ADCYAP1,,-0.02473109315485054,0.0538795793125014,-0.021198455391933668,,0.04801220642838951,-0.02490905007019336,0.03471688015468213,-0.020625648102693298
GREM1,-0.007900333372982453,-0.010586569195290472,-0.01766012212931861,0.0545669284389255,0.020985700688666734,-0.012493684823571641,0.053944355993608625,0.03665542492960499,-0.025902561398494672
EGF,-0.053062017763136606,-0.012120384498518265,-0.00206896674592805,-0.011791139314784791,-0.03492316720887388,-0.03885468261965259,-0.019168754117965096,0.031011191717036413,0.041551373838969424
VEGFB,-0.022788838764303824,0.009709659753100567,-0.02123889438687507,0.017154144610039494,0.13836350513245488,-0.007952641131858238,-0.018290584770198223,0.10454365444815976,0.09501752997470184
FARP2,-0.055482538409886185,-0.01666881086524231,0.016354608643442486,-0.015204291964476544,0.14462230724284367,0.000565160356096421,0.031101937556312118,0.058209898705699724,0.08003952429931649
IHH,,,,,,,-0.02052260976360942,,
LAMA2,-0.0784748290245925,0.0007325284533572956,-0.029633690278088525,-0.0019854513704447366,0.04768886117141265,-0.03967970741190067,-0.018287287001532395,0.006962126048980951,0.06695368822225656
SERPINC1,,,,-0.017246237925148022,,,,,
NRG1,0.027115495729314855,0.021937680907559206,0.008703196980738293,-0.007432281889353283,0.0067745446648837995,0.19009940066624104,0.21208790838419486,0.14126325149112834,0.07369341066162743
SPINK1,0.02543030148345483,-0.024245214109268387,0.08304891770575538,,,,-0.01335236036321077,-0.037696659243378866,-0.018438619949209447
EFEMP2,0.017667274157000118,0.03162819475745402,0.04673477334064697,0.03439515508240424,0.16944972905977473,0.03604773509233761,0.05194493066174963,0.024356246343382574,0.09245313578471938
SELPLG,-0.0730218618688269,-0.022381416866391925,-0.008717855737084779,0.0363243569036745,-0.0543752256937859,0.15825099026565448,0.02347149009580341,0.07810695297103298,0.017148543445585102
GDF6,-0.03341640303496512,-0.013721431521148852,,,,,-0.00038928719721407525,,
HLA-E,-0.022989150407873558,0.04121279928402245,0.002390685053331677,0.07251443989034423,0.07205257754284591,0.01930423965101991,-0.017866202298914554,-0.07045917207381404,-0.0015827752579647613
PTN,0.05133185568383091,-0.0019039572865661406,-0.011947653604320029,0.0025121229492241653,0.15428275788318027,0.14097353827782733,-0.043825886401837384,0.12983725730766324,0.04733859006469535
CD274,0.021046431437617683,-0.032905762495791954,0.041879845060634587,-0.0032899492027063182,-0.04663747033055258,0.06524885561230029,0.02607416883628196,-0.03105104813647263,0.07541985896932103
FGF10,,,,,-0.02836508134806371,,,,
CD14,-0.05998078745489226,0.06153312742174917,0.06311506753938789,0.06129084905985538,0.1298481378114185,0.05382719830327522,-0.06996997156435042,0.018769248882968843,0.012775010432095203
SFTPD,0.027479506471097568,,-0.019370527286842593,-0.010404459352482484,-0.0160358053935215,0.014894335822704868,-0.05155709469549287,0.03214114809505522,-0.027669460924166875
SLIT1,-0.029498597780218263,-0.031232457440675498,-0.037156347874056035,0.029355092762715175,0.01563899166960576,-0.08144513659523223,0.012215394152870061,0.020205009536229383,-0.05358290627567625
CNTF,,-0.009654624102839435,-0.017248517915143514,0.0615540675453172,,,,,
BST1,0.025433939491921666,0.08872025819691538,-0.010819449772943305,-0.00428203690159723,0.128648607684198,0.06116030311094227,-0.05774238275397612,0.05993018241909104,0.04286912758201378
AGTRAP,0.07323753659860735,-0.030752784537698787,-0.013605460099706758,0.040674844709853754,0.12922036275915463,0.05035188270895371,-0.01570834177281765,0.08242097293270069,0.08075611487790682
LAMC1,0.0627883073313686,-0.008441652860882031,0.09851668203663289,0.01905879670673956,-0.002264265622928232,0.008504020435272814,0.050731367616950324,-0.057795913729088835,0.06785439674176685
COL6A3,-0.010040071251277583,0.009872346994938887,0.03614236016481841,0.06261328968125969,-0.03736279309241198,0.05954254234642446,0.07995825838518217,-0.0783111115675537,0.08953847293370781
FN1,0.02560188600285007,-0.005808304304462087,0.1339651435051102,-0.0005724605672768992,-0.11006620370966544,0.022583845077211912,0.06482121854761545,-0.11514458223783762,0.020220183637981247
MIF,-0.0019468838077393328,0.026784125127739603,0.05195855193813624,-0.030201760886438275,0.017106163704749128,-0.19045585633256062,0.09132420955014725,0.06175309033322762,0.0472606592373585
JAG1,0.04898437556510693,-0.020139054937307003,0.026073131372744057,0.0639545146407596,0.10385653456265208,0.14067579590799445,0.07394504755859127,-0.09458471605919404,0.07234827644996518
NID2,-0.07329308206801478,-0.009491536160037218,-0.018369064170185946,-0.038697168562277846,-0.15929201148632918,0.03168758802839155,-0.02971776241693972,-0.0018841507626689603,0.08771436929664322
EFNB1,0.027615752627199612,-0.01221157051309175,-0.00834637527483592,0.0183761953336674,-0.062474434088344646,0.0674695074057328,-0.016046942947784068,0.04497553467737402,0.10054499903200298
COL4A2,0.04350457119090092,0.03642373046467166,0.07259308940313437,0.021822094745042386,-0.1626197769041558,0.00811695828633075,0.039588557827732754,-0.10558002063644532,0.07328435630707085
SPP1,0.007866097293232316,0.03017775087015742,0.046389250616452334,0.07703931476568653,0.265938071642869,-0.03007227903700674,-0.06377281201127691,-0.03714199246164482,0.0011843898270888435
PODXL2,0.03138798348162254,-0.017367958327165287,-0.02830771818469009,-0.03867733112172169,0.04836477533853672,-0.06501401924042483,-0.036614291417433165,0.13545719237788098,-0.04569398015363843
FGF9,-0.04780168621970109,0.020155322748264357,-0.026931254047715947,-0.05144164863575414,,,-0.02884636332455728,0.03341959079168231,-0.029939957341563194
ITIH2,-0.026499001391607067,-0.012898950508989421,-0.012578083018950262,,,-0.06258080741070234,-0.03399835924041199,0.04213319430378751,0.1789107333760675
ADAM10,0.006570339783817398,0.011171074810496213,0.013405125992350202,-0.016555684717552074,0.13789852799720786,0.0031490118212130973,-0.05003938490930018,-0.06186225006781421,-0.0207342566617045
CFH,-0.04949542011782498,0.0002701295426327387,0.023487474618979116,-0.013900751068302004,-0.11425894472015002,0.08912569992878346,-0.03956272490059071,-0.003979476759852639,0.05833634896311992
COL4A5,0.03091427841491615,-0.04046260903906599,0.03571384377520168,-0.01055877396808165,0.04934143532189626,-0.021590168638649352,-0.010656324427034632,0.1090631856219459,0.03401822189028407
LTBP3,0.03668543219148381,0.052164654662174716,-0.0401141657343945,-0.022346578234552224,-0.027050775105946914,0.005666033893647649,0.025993936226169082,0.01884659164149065,0.08357393773970946
GNB3,0.0033833455093000907,-0.012264669855074208,0.03595955581124619,-0.0064641053275733005,0.04463600910881635,-0.0015022797603181331,-0.03181802276319524,0.06583706680084325,0.11873103787432755
COL6A2,0.07555397753772794,0.049208765698056135,0.0282484544399998,0.015800423038087666,0.13089283783306746,-0.032187957779247496,0.10385510424291991,-0.09532692550016968,0.06856627582700929
GDF9,-0.06568236533236833,-0.010080736645118072,0.031067747746571395,0.026261044413395454,0.027727028035939745,0.04895235273049181,-0.032149443729089025,0.033603031128622694,0.07588178198903035
NCAM1,0.023193784091534653,0.028249710195171845,-0.028615818118847846,-0.05119623247363194,0.06808932358298514,-0.021467838140314964,-0.07902489122214516,0.023217602323005362,-0.14064186131432813
APOC2,-0.060837087671734576,-0.004988300671872133,-0.03781900397364993,0.026250502048827,0.038685445070489946,0.07824211536306361,-0.027688066788406032,0.07828229665492378,0.06564924972734293
BST2,0.05191091763743811,-0.015321423212501817,-0.02836798140073792,0.01567569209415047,0.1206054538456468,0.04604397320731619,-0.00689916918881066,0.048610344678096315,0.07429026201874295
COL5A1,0.052955334747315605,-0.008720847475471298,0.031209914045524978,-0.028673384097477553,0.034624824883303214,0.08495101858242103,0.09641540407028247,-0.08494785316291929,0.05874986619310664
CALM3,-0.0570132100505281,-0.060955473722708875,-0.0683253764421342,-0.03661305668598282,0.14397272731393354,-0.030940555142151646,-0.02546641976575018,0.018681826410621976,-0.165096684934974
THBS2,0.08011668984969623,-0.009883889882519111,0.03203156692405684,0.016620819783918262,0.09909719726197758,0.07573994948360224,0.07971690584102503,0.01925053420511666,0.13827339343778128
SERPINE2,-0.05169297504175971,0.04251561293791897,0.11584326052791805,0.03423897980727288,-0.06873804673473585,-0.21002425797397137,-0.05910640308468464,-0.027459516741054027,-0.09801018167641452
EFNB2,0.06364360874192672,0.015244739116247949,0.014019575300918189,-0.006382770790375426,-0.008009168104719171,-0.007947023455291838,-0.03016435530063371,0.025092236338818567,0.08020683090322152
PROK1,,-0.023439060825866838,-0.018918422408488383,-0.02374972313370244,,,-0.01567785084257852,,-0.011386927348224057
MMP9,0.032449114818138725,-0.03180516528861689,0.15685001764819007,0.08968620110085943,-0.12107636149732218,-0.036345480545018745,0.11114205111664434,-0.08347662747620327,-0.03255509165502971
DMP1,,,,,,,,,0.09456249507591122
NPPA,-0.0030169904603169584,-0.015190620602225473,-0.0018024845984463064,0.05957438859166675,0.1583475764413015,0.0031673824442308225,0.007717521860588304,-0.03639257808742208,-0.008313932173394904
APOB,,,0.03507741475003498,0.009795406013177426,,,,-0.027585888056464197,0.058359188970038896
C4B,0.02095093037645543,-0.01647016488270693,,-0.01931311315785417,-0.02707251907165366,,,0.17948241335321932,
NTNG2,0.0057830375503671256,0.04176050023286042,0.05107352355539479,-0.029849539845598974,0.09085170676737676,0.010243044833949857,0.005977141506794716,-0.04328208481066457,-0.05757338535748339
LAMA1,0.003084806370793626,0.011080403653586115,-0.00383409450295449,-0.03555687411486741,,0.025793008907508422,0.021518633708214004,0.07237342380472739,-0.06698445654053606
UCN,-0.01912745985762386,-0.035629613100470255,0.06448354257280044,-0.016936554964697495,0.2012600819660224,-0.01728384086519424,-0.039886663597127184,0.08632477164125645,0.08864796481426002
ARTN,0.03849559857352052,-0.016385279373958585,-0.02045978578792865,-0.0017755885792499866,,-0.04884845954911916,0.0006807338625395019,0.01950536322089264,-0.03679725441530908
PDGFD,0.05323567288109821,-0.024740918776093607,-0.03160989200296674,-0.004703412961150243,0.03571885503653571,0.020084997915979206,-0.018183817874886977,0.01837163986154529,0.10046624338778515
EDN1,0.003970235697408907,0.00715215322411274,-0.04738092048344467,-0.008626580089985337,-0.13626045254551375,-0.06852711084994532,-0.05627713844523449,0.008118649350060346,-0.039193259962772876
ARPC5,0.025809022754858975,0.04214692897075364,0.017885718878476217,-0.03855694812783971,-0.03045488418609836,0.08446993447187917,-0.0035804777794270735,-0.045236442806542015,-0.025055502569800964
GSTO1,-0.02965891401171962,-0.05224534196173175,0.009245243966013464,0.0005047817534961104,0.002874170536188005,0.1503510566896547,0.08205491436344678,0.01942352070422696,0.02354724804432487
PROK2,,,,,,,-0.01362282664488266,0.007525327211946951,
SYK,-0.029961570220589786,-0.022154500948434974,0.02791380181025705,0.004259055309304265,-0.06711085666968915,-0.019459810471334747,0.008411251970442483,0.05245079151340524,-0.014362560569897617
CD40LG,,,,,,,,-0.02983227216273979,
ST6GAL1,0.027399545445470186,-0.04951282324395353,0.002599943833532691,0.00945651420026409,-0.028464809691268727,0.023755214494911175,-0.0852003208794543,0.07088262382718659,-0.03600412938192533
WNT3,-0.012545973238765782,0.0008944300817879659,-0.0073015514413217585,-0.020990460311053998,0.036790720103512246,-0.06665853286604001,0.10340807004969324,0.0472103934580214,-0.03726873254931732
HSP90B1,0.02400703269649397,-0.026163095899975227,0.05204338090720048,0.0026464774396561044,0.13138045892016342,0.011405526997234537,0.023662437406166425,-0.0750954502092723,-0.027255312039453968
ZP3,0.05558989897715962,-0.001265679684002815,-0.006756647957450243,-0.024543473551299492,-0.03447202814350071,-0.06734994792529223,-0.02528451268111151,0.015067027626822754,-0.0322487753863148
NRG2,-0.02434576006558304,0.01589352895212807,0.006947959698978026,-0.02073384992685748,-0.02583213889632109,-0.0058872435704630435,-0.058965800190250404,0.0732595716312641,-0.001740908861721053
MELTF,-0.1191509419600176,-0.05587758971931345,-0.030309485607142184,-0.006604321501978256,0.08380842176496352,-0.024773617706947717,0.008512335569313792,0.08027667019304682,-0.061568073929350646
NLGN1,0.002357959162791812,0.011330904380457224,-0.06255397686563076,-0.04236821741740896,0.0922830440245847,-0.05407060262658981,-0.04260284862331351,0.07637144603084953,0.016154679247816498
SLIT3,0.04588938062155884,0.0028137349225835877,0.029892871128672466,0.023091354304685934,-0.037128121863467735,0.04459935561234529,0.026102414500829126,0.04091971417699852,0.07449300638594637
CCL8,0.13524048701958755,-0.01930201166846549,-0.01351571668102906,-0.021530593573496428,0.02233518048660878,0.003190940993708129,0.09362914283822464,-0.002759096744584589,0.09458531790237466
S100A4,0.00772450103948941,0.022543419072851244,0.08715129118002139,-0.004273170572301002,0.05265644391486114,0.12215633663141791,-0.007260190696707479,0.020206712514338605,0.10915231431132684
TNFSF13B,-0.011752275654351168,-0.027049671814445595,0.01687676599056433,0.06793656917532744,-0.0728004233054604,0.03099635598262042,-0.02393410223214054,0.009839248486885152,0.024687593776818274
HSPG2,0.04116331948990068,-0.007979113593334641,0.06055267922313931,0.024304037328351707,-0.045662751633477494,0.05400032050156185,0.07799740446427443,-0.05314954144980087,0.06038359568383256
FAM3C,0.07235669431910047,-0.004344226679183187,0.01891794315406004,-0.007180915441585067,0.12005062048264976,0.05969308910781878,-0.06581424110994244,0.01298786321445418,-0.03216060951310786
FLT3LG,-0.03072439027666539,-0.008138370744727752,-0.01158485153782723,-0.03862262155758338,0.07037060904338409,0.05976768433130908,0.005184579694288072,0.07959264331555745,0.021821176347971635
A2M,0.02440228939853627,-0.005719643127447257,0.03289229025971347,0.004067042687220526,-0.013630756171241234,0.03919219286617203,-0.04401422642323205,-0.010662082198554823,0.027597250577270506
VCL,0.025920135192613377,0.05034191380395958,0.0375288662966475,0.02668211449554556,-0.08347240475652319,0.006643107143366449,0.03146257201242421,-0.06580535882938397,0.05403737211314905
FGF2,0.048870511901930015,-0.006357396501297098,0.05158027237930613,0.015070539417560175,0.0446072700290284,-0.024476154297506197,0.0606049093898114,0.010325648661593885,-0.006998954547764299
AGRP,,0.011424214257036307,-0.01724852081179727,-0.01742731207306357,-0.03758290988460226,-0.009202366861426822,-0.016152761884903562,,-0.028764119827114087
CNTN3,-0.05417562098532159,-0.02312312787271515,-0.004989168918388705,-0.02430205468807016,,-0.030457889071156406,-0.040602661781439925,,-0.044064444878022635
RNASE2,-0.018428843036867214,0.033303911072771974,0.025727836154271277,0.049490410471387795,0.13545275522765393,0.022854587356761245,-0.10862691956720251,0.07299596788277735,0.00829328101825828
ADM2,-0.006118482108105387,-0.014783243352374612,,,,-0.03265904822592065,,-0.028353245685550074,0.002385574572062255
GAL,-0.039578296065065646,-0.02312312811436996,0.05995282923148983,-0.027786265333285827,0.14291097928456112,0.0557879692676435,0.03460399000810627,-0.027972046436857183,-0.041483344839320535
IL36B,,,,,,,,,0.029983902529475435
CXCL6,0.030399262464135664,,-0.017248510925398072,,,,0.1038079529701537,-0.0008931473177131671,0.1669183993824935
PDGFC,0.029570683297500375,0.008570637177447112,0.0030167523409126125,0.007252633139803553,0.08657648507332746,-0.06462763486054056,0.02103371183730372,0.087319537997315,0.0779895940415091
COL8A2,0.042660335924049025,-0.0034032622695338,-0.008318751700649076,0.008242023699592236,0.16117077434105306,0.1164146229000162,0.0006688998232707948,0.08508703533157408,0.030755117174501825
SPON2,-0.02703129731963773,0.03221940850365207,-0.01396784444858227,0.0008835203481958298,-0.14684680169798012,-0.04818827923780124,0.05076210439571577,-0.00853357970131056,0.10653994101294469
LCN2,-0.009372112866400025,-0.014500726247466891,,,,,0.10797298905505782,,
SEMA3D,,-0.022803730071129593,0.039302504813193785,-0.0034464258940426055,,0.1298613986086499,,,-0.04816495945324419
BMP6,,-0.010328514008729335,-0.003099023416743916,-0.015924140526628355,,,-0.028536390746027433,0.10608223632214075,-0.031563462205500735
TIMP2,0.026025880386288284,0.007200560788519978,0.013687546539095718,0.03209039911657814,-0.05123347968579832,0.05665970576900979,0.026817324024467643,-0.062397132095227105,0.03157071175458957
EFNA1,0.08054692134464328,-0.03832468725763834,0.06500328388068378,0.058907483516038854,0.16543159070897323,-0.0013704003619221848,-0.030024363480561405,0.055074328391227514,-0.011071470271897017
S100A12,,-0.01191087221522821,,,,,-0.017286241666576035,0.07704899532888816,-0.02704415252525134
TFPI,0.09049814494607598,0.003226571610218872,0.05035291446071829,-0.01011057008566317,-0.12014852057020102,0.08208365159294811,0.0349098729608629,-0.037474211076953916,-0.001621868735994471
GPC3,-0.04269654515576227,-0.014968882384347421,0.002192960876264572,-0.020888740236326146,,0.024225682210974004,-0.015981312887582897,0.0738298074422024,0.08974421772022463
NMU,-0.037550472111364044,,-0.044820737905722254,,-0.042693069073189094,0.003873269401151513,0.0023901597172958575,0.09632656485884994,0.08400361541659113
SCGB3A2,,,,,,,-0.019564307863931072,-0.0446018593937218,0.00195350614756734
LAMB3,-0.0357014714799952,-0.030789171305092407,0.07385189247687654,0.018655252942557713,-0.06155720701650392,0.1382702740097526,0.029784060871025676,0.056103287605205915,0.04797447051001022
LGALS9,-0.056017365956397155,-0.04792355771467263,-0.045307971146002844,0.00915276825456878,0.04245787737860051,0.1019901416644342,0.016318849404529098,0.03398887515861921,0.05687065220536593
VIM,0.030317524947088746,-0.017978592522700065,0.11753980329603501,0.01716433576611227,0.030680801670238938,-0.09311877028757812,0.07659137119577751,0.08607288005848368,0.003232550298014443
PLAU,0.11631081222633975,0.07248952011729459,0.06915551999387973,0.048384097863875236,0.20545000959272253,0.10581221303156842,-0.03937319274081035,0.028437888649273296,0.033028693528677454
TGFB3,0.03219064767189,-0.009083080933924905,0.019514784116664345,0.026645621292227355,0.14530160923193272,0.059131250303926894,-0.011678237854185057,-0.055080458053003725,0.07717786096000197
APLN,0.07438068510549513,-0.022278342082651968,0.1266713504553186,-0.019783562026483764,-0.16236927012823424,-0.1029798929407972,0.028650386313732203,-0.09909248990779676,-0.02035790567815653
SHANK2,-0.011556349537292216,-0.02614693282192832,0.007303742643344859,-0.030689109416854588,-0.02701690267223634,,-0.059328417211293685,0.03535336965402171,-0.03289586734588412
LTF,0.05051938935075069,-0.03519087752090849,0.07568572230293683,0.010244986636080446,-0.013168911648635552,-0.021448219182868263,-0.03176629526316917,0.05709061177105412,-0.035932256928379896
PYY,,,,-0.00553543264076568,,,0.05149817623884279,-0.010984891387786196,-0.02876412693275653
PENK,-0.012513411978992499,-0.0323223058098576,0.019572010809526464,-0.044706772153747014,,,,0.04183107515466441,-0.04013964933327802
CTF1,-0.02460636607201795,-0.008586936493654867,0.0430838920435442,0.022988839879698842,0.027409322577362113,-0.04867354036097762,0.0180960300362238,0.04472177384584638,0.048559908839286965
COL3A1,-0.04735094566198105,-0.01097764938900189,0.018472543618246573,0.018820731721113017,-0.10591488989521222,0.028235783437319424,0.06379233087812237,-0.0728454296438401,0.12596056318447324
S100A10,0.04763225974731445,-0.020655475121534997,0.09104599586553257,0.02173850751574516,0.07766726999138084,-0.03522517380972701,0.024487969986399745,0.03731030003153261,0.06582024906171213
FGF13,0.003250649476378427,-0.006761507374908217,-0.046715401335429146,-0.03623635058152334,,,-0.030888364473124548,0.009379442281795906,-0.06201844404991899
SEMA4A,-0.0296708084830287,-0.012199092422931069,0.0122811713601644,-0.047293441570839236,0.06841586244731013,0.01908108133816365,-0.014789620936950595,0.022755755663738678,-0.06036554020587014
EFNA4,0.13310814018398032,0.010835615786729147,0.07957681059947654,-0.037154977776472635,0.0617613287635187,-0.08153143106998452,0.05544967268302521,0.032208099708651385,0.07212786623426025
HSPA8,0.010488358181582762,-0.003856494141504054,-0.062140981717016534,0.024505886760400865,0.034050748940900454,0.0479787209242018,-0.0458927641628299,0.0007836666468018426,-0.08411107364012727
NPB,-0.04064078179296608,-0.01032851500111792,,-0.02361421536713974,0.09682068390431245,-0.04844896982797311,0.09073308386070135,0.06845444974783119,0.012328954306121758
ULBP1,0.02702829608150046,-0.017699972328778447,-0.016221416891190724,-0.0005208930706043878,0.07441514018961619,-0.03535628324741208,-0.0210785182589799,0.046233279354243366,0.00103990949444518
SEMA3E,-0.0026173521562694573,0.022868176797365896,0.005142649963876341,-0.00787210164112945,0.07028239313731112,-0.039805300292517304,-0.031841839556402914,0.05932333124494438,0.047118298994291256
FGF3,,,,,,,0.030524583934566633,,
ADAM9,0.05294254794115933,0.042152378119673026,0.031232638063245124,0.037607455724986256,0.1692877657459467,0.03101796543063088,0.0295021690396035,0.10969326932550602,0.04873478942282043
ASIP,0.07739346728633921,-0.009514358451750018,-0.025604014412742453,-0.009156963883117687,-0.02440982680293936,-0.008884811256746646,-0.0068641877018527,-0.004198750028567715,0.08400567926425447
IBSP,-0.015731901989789243,0.017734997161297467,0.03960723843351554,,-0.028367221601205687,0.014728715820020681,-0.02950065962429834,-0.05634967389119508,-0.03620202744251112
FAT4,-0.008816560834302902,0.05211799888191564,-0.01539598937962271,-0.03217653749743305,-0.03393156664770154,0.019418302863176223,-0.02356756735806774,0.008571866776633985,0.012371935245395144
MDK,-0.020952617361632352,-0.09317651202823067,-0.061116247154170654,0.04180213599714127,0.012922717430027509,0.034633399260010654,-0.015400448222025086,0.05153005531433377,0.04842281730069151
BMP5,,0.021769852091366514,,,,,-0.07409253713005283,0.022239092430299853,0.1027631908532753
CAMP,,-0.0030923940649110635,0.02066053150454667,,,,-0.021109336210461835,-0.03669233300079649,0.023079608495593425
HSPA1A,0.019226325097383805,-0.028154193435385298,0.044136563563374163,0.010789449711564682,0.08904662378533415,0.0012460736172113587,0.06052067977217304,-0.04115966339132373,0.01104083667583626
SOST,-0.022587935545726818,,,,,0.04599073418802934,,,
SEMA3F,0.05982656985975384,-0.04274210675246169,0.0025081994919335616,0.028303887686994225,-0.05452015360131871,0.10131778248294923,0.05779298844474452,-0.011995757904329635,-0.004332407651581282
ARF6,0.05846916143764537,-0.010239390824290233,0.008191882247949455,0.020410605725420448,-0.021354665794337944,0.0022102342005538025,0.04736527519560548,-0.10663954503651905,0.07577515993985245
IL6,0.03219564419015444,0.031322700209949865,0.07888974281969831,0.02473486447603538,0.0398938629540471,-0.04695657958221566,0.01299572429874012,0.09409844699007491,0.04702408879288753
CALM1,-0.012715711750950104,0.009702569313736692,-0.021394179929313563,-0.07195772200650516,-0.11034101609388303,0.02381485610089904,-0.02267472197257446,0.026023553183938813,-0.13443344155985132
VIP,-0.030523016737706098,-0.016128238028229124,0.06566380251238313,0.005653637182278741,,,,-0.015829982817910454,-0.05673083896828515
NMB,0.06870977756254681,0.002404923136094758,-0.006341610873413499,-0.0019401674054144603,-0.046630600128249336,-0.16890220264670772,-0.09527741083142177,0.06757726064104898,0.06953053824474283
CCL26,-0.004313962068718522,-0.026549129081658938,-0.027610687892005138,-0.014701009759008725,-0.09763328842990325,0.02436824573336205,0.046746929815513545,-0.03858940539111908,0.12297350349210574
FBLN1,-0.021145478719653808,-0.03525765692437329,-0.005486643693723993,0.047400960468258514,-0.07776779633698755,0.13318304774053263,0.08906069528565658,0.051428054141088704,0.09725005906220142
SAA1,0.06130193641183841,-0.0406698429095119,0.110566705177106,0.07293433119859775,0.11116960069350629,-0.05308845901882581,0.012619902952395422,0.04777629320518218,-0.05255629696813981
MICB,0.047462110355115356,0.03180760687269002,-0.015340392532152995,0.05260716602239602,-0.057540237521172,-0.007936736046400328,0.02572116298877082,0.08396709513097478,0.07669738918036521
MMP13,,,,,,0.12189232429532007,,-0.033586458000654476,
F13A1,0.04827401106812187,0.04572722699645205,0.08941295277505885,0.007965814268421387,0.044303055312921225,,-0.05728142663561493,-0.046000239842214456,0.08992527357967078
CXCL11,-0.013521099031198736,-0.034967616437627934,0.054171438466721886,0.03912793898180049,-0.04761658540514032,0.018754022948829607,,0.013803009207843076,0.11840097708908852
COL5A2,0.048414963864440115,-0.013074188008018343,0.11810529841431974,0.01515053706525348,-0.05926741327072368,0.020491146258514985,0.041929352369282094,-0.03520073622735279,0.10306108387056387
EFNA5,-0.003793437350209131,-0.02331309712509031,0.04154645308893851,-0.01227015500986176,-0.07335588221234401,0.047415586888363837,-0.0263493080507392,0.04703915914277409,0.007797061601521928
AREG,-0.02944741285590902,0.0009720261160243793,0.08146793141557196,-0.04550209349099439,,,-0.028650001489099176,0.017048209261029592,0.09982943939383353
EDIL3,-0.018705927743516933,-0.04010561168904547,-0.012893836784512728,-0.004360414810552314,-0.05651454609218248,0.10779912189103738,0.031986997247997535,-0.05652040581303449,-0.08153841470413811
CD86,-0.022348517394736304,-0.01391972278278816,0.0022453665357536024,0.02050169362105948,0.06122538251259456,0.03922110733594787,-0.030595375346131024,-0.009235536476203019,0.0014128057183283424
AHSG,,,-0.013392457335229408,,-0.019080881183231174,,,,
