,UKF248,UKF255,UKF259,UKF266,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
CUBN,-0.00982851587565425,-0.04910343363653494,0.007045541357636156,0.021368773834264086,-0.05115057322870129,0.07187937862811651,0.015889582561598965,0.09510387210264672,0.011503289000238264,0.015164218515341108,0.09108640682506827,
TIMP3,0.0045761583035560105,0.03194777250725918,-0.023309110715469275,0.024708580944299032,-0.04107971189308284,0.011496517436792262,-0.1131535775712169,0.03239703370159967,0.008327307190497537,0.12056114241928513,0.006603774930726896,-0.07051217904486516
PIGF,0.029537227690430802,-0.01732638347367708,0.027860261487474242,0.08887880287108109,-0.051060354919495766,0.009819361574231578,-0.04720577793779875,0.050210304505426656,0.0027650714630569604,-0.011080727392336889,-0.026484306433185372,0.041120624066557115
CRH,0.02696551638286304,,-0.015134712555748525,0.013876378496052345,,-0.018536722761167773,,,-0.02107381936274564,-0.03865549532713875,-0.04346983966711766,0.08735529407300636
BDNF,0.023128149520573165,-0.061553074161443205,-0.04059041628236756,-0.06676163285920889,-0.046084753821763864,-0.015263919738916111,,,0.0171977139268501,0.03745677827818122,0.0066845487041374396,0.08654442431326113
CCL5,-0.05626816845890682,,0.07115413246485904,0.0021270848526397245,-0.07464862511261618,-0.01838598623069756,0.04685786997944629,0.12488714194483286,0.06084355094077272,-0.022918042837521628,-0.0271619055350744,
GAD1,0.03214707812923072,0.09795956736241493,-0.022008142551940876,-0.15126427137147058,-0.03092474378746478,-0.0612814098461307,0.10406351800517048,0.029989009790600006,0.06688309678976018,0.03301122647017144,0.017656763458621206,0.10066811208003079
COL14A1,-0.05169832555526355,0.07954487526984028,0.025667090029457103,0.0006807497415975292,-0.011945332884912886,0.02341656045849675,-0.019255297144377084,0.08622455459174821,0.042185122312000486,0.06833297334252876,0.06603352405258849,
HLA-A,-0.00435749382222517,0.0015596127530349629,0.057021028194815825,0.07781460011058357,0.02998603938821356,0.03662101324637953,0.006098759280257953,0.0034498837711676757,0.029775427534835502,0.0989639110013378,0.025411510504182916,-0.028805417706908046
CD5L,0.0021346648960643634,,,,,,,-0.029886069027522118,,,,
FGF18,-0.008485524372010306,-0.013617279049568725,0.10640230507753637,-0.030347388670535675,0.13383957958763124,,,,0.036038902870283857,0.05032878487739613,0.044294985665423565,
ADM,0.07015736923613644,0.13566900796317982,0.039227952410550215,0.0696741607233602,0.13107183141331535,0.03574053443836153,-0.06445782216936276,0.12262363306936114,0.05404770436016162,0.08335842015375194,0.05704884985919215,0.11075498100454487
CCL15,-0.02627013685970166,,,,,,,,,,,
GNAI2,-0.043804450174870516,-0.02291658161751903,0.009043402814628692,0.14433979783460527,0.06881004299113813,-0.01522059925212491,-0.076730262214998,0.00012113950515164215,-0.023202811174034325,-0.02068718661102034,0.004186569162876534,0.15257022467956247
HDC,,,,,,,-0.05315925625975224,,,,,
COL11A1,-0.02159305543021356,0.01629883052190941,0.019736757650488136,0.2375769198643945,-0.02608702491778535,0.0361105747718454,,0.03285763299367443,0.09037293270034538,0.060631185819085484,0.1170937229350134,-0.02518350076805695
NUCB2,0.0277093579708797,0.006379161516082686,0.051283896517864684,0.022483555541267068,-0.03284959659856398,0.03752055492583265,0.046539905521984164,0.045205144270992995,0.017312459124462568,-0.023541054322020895,-0.006150563706930217,-0.029966683552859547
CXCL1,0.02507165139151751,-0.030847411434193762,0.06347033585560505,,-0.13997778009829084,0.05419419873343103,-0.04989322259090706,,0.0658709307818151,0.11723564862615796,-0.028052302852523178,0.07485066209290915
VCAN,-0.027291737248747228,-0.07095061380055867,-0.017290010319542363,0.24630310264374478,-0.1113544911708749,0.02248944072361925,0.026078677149680818,-0.06186380178920571,-0.010772363553418526,-0.08824360556341725,0.028073091669497084,0.0025574628639145644
MMP7,0.00395936553525448,,-0.011976462809355376,0.08312666945854932,-0.026057051571804695,-0.02094721403180389,,,0.07037708563707311,0.09191931096979675,-0.011256225522386202,
PTPN6,0.0002798839180698446,-0.019795840145562273,0.007947220694276471,0.03050862533417242,-0.08987146682644137,-0.048659511348029545,-0.06642981027586195,0.09583744353125913,-0.015923871591907807,0.03336637708174046,0.02522632923607797,0.005892830607069917
PTGS2,0.00411921545996836,0.05956657713939918,0.03342609249269146,0.025083177799296735,-0.022797279156826923,-0.03128314026263445,-0.006836427271360498,-0.04617395240160617,0.06438737494286349,0.09536525556888181,-0.0026778123630595515,-0.00691516271644721
XCL1,-0.02801107535881419,,-0.013082994881227132,,-0.003425714072563997,,,,,,,
CD58,-0.012134768073810729,0.016732634958485666,-0.007535388489156877,0.049867983609087,-0.03101190796715671,0.027135049546930315,0.10286339436447967,0.11241355085480025,0.12655832976148718,0.05360885894381115,-0.014106888021319638,-0.013601176780331369
TNFSF14,-0.028224046101110935,-0.018133657093820404,0.009901677018364419,,,,,-0.035695157996650066,-0.03673875790468889,-0.006204119807070251,-0.0161378620383646,0.14219179592735937
CNTN4,-0.01212900054358099,0.08013515169365534,-0.011342620852902378,-0.05717580314634356,,-0.027164842559873684,,0.015474726632548447,0.023727877558660824,-0.03613749750695854,-0.02203203067317417,-0.027076162076428736
NTF4,,,0.000702605140722716,,,,,,,,,
INSL3,0.08316127534265892,,-0.012024413586161646,,,,,,0.046841954848708754,-0.03267536248823209,0.024216552416545092,
BTLA,,,0.08543900109260451,,,,,-0.03353939473972712,,,,
MFNG,-0.045306937780881115,-0.04664193377014367,-0.010916892036396978,0.14290678256489728,-0.05211725168865919,-0.01736901361991346,0.01203780981427221,-0.022552448400811373,-0.03627343522101604,0.030774867522341733,-0.0007071552597691756,-0.03604032267767487
ICAM1,-0.042886128309361,0.0064694515380788265,0.0492504144399212,0.048278251810537014,0.06677239727837378,-0.0028230591857983287,0.03512866326094567,0.09322827363247461,0.07516398353988864,0.037004970307203386,0.027634591787365884,-0.008402233616509224
PROS1,-0.007487615165426022,-0.03173668494422421,-0.026411698036273266,0.0499415107512156,-0.057612669024052474,0.027810537931860287,-0.07714720452262681,0.05650317327136628,0.03644100766713701,0.06078864695668996,0.03914760324901295,-0.03350825687529454
CLCF1,-0.01679809808391063,0.05856793721020118,-0.006070148064481324,0.03508361237258081,0.005658053638533079,-0.03130808748636205,0.038809883863801804,0.03642779003734842,-0.010922194841121455,0.15981983555543608,0.03349488202367471,
PSAP,-0.02192387414687537,0.015352644045726362,0.011080534323258184,-0.19304544167472285,0.13056810323362458,-0.025935905422354685,-0.127398958473436,0.014166030369144569,0.0650379775746348,0.08162360389063839,0.0319974880378992,0.10763009187575141
EFEMP1,-0.03044728831209352,-0.003789394956952641,-0.036845274576993624,0.08282981596512275,-0.024314525820634994,0.0684029556416425,-0.05647585388787773,0.09134669440539732,-0.07186505771455153,0.007082520842015344,0.03605172579767557,-0.022635107436522656
C1QTNF1,-0.0558611014604338,0.016296044028917184,-0.02592041072095622,0.04666131762690065,-0.006485437356358885,0.048168316408261656,-0.028448070347209104,0.008455942746793736,0.05548330334413365,0.07947973993132607,0.04503704698257493,0.05421936911198387
ALB,0.014481753354517433,,-0.021347629623616828,-0.025718184496718043,0.022326723719985415,-0.01751385551757795,-0.01149359335989609,-0.04810060725727543,0.02800526900389327,-0.038834962273011656,-0.04026863329270757,-0.003686812129358935
CCL13,,,,,0.0571738577704801,,,,0.09782498550015675,,-0.03259436752909983,
EFNA3,-0.015888878797129635,-0.0969395170286926,-0.016925144379273827,-0.1153511143888351,0.05447946754667816,0.04930207054779757,-0.036117650137828215,0.11181952457695377,0.0591784357132726,0.06009871913503471,0.0077126374706658835,0.019597249523747983
DRAXIN,-0.01101639687780996,0.015037531125861757,0.019694262870584518,0.13141472595817297,-0.05320602280085131,0.034739943334926804,0.05934551174485237,0.0950402208056831,0.0192451625694825,0.02961617197530061,-0.016571042407797013,-0.05895090612132425
RAET1L,-0.0022905253570020415,,,,,,,,,0.03531715610883637,-0.01427134049251209,
NPTX2,0.010764111629831468,0.005870504194432482,-0.017732705739003603,-0.17782988188554774,-0.06572528192781862,0.09785504297746984,,0.0398913438038221,-0.026485783404708814,0.027643111468529775,-0.036059390277089744,0.11641397865699489
FGF11,0.04959807439824112,0.021862100225123686,-0.009146037142719828,0.21546133178704094,0.030764067292086927,0.057136123348932054,0.028344513804678055,0.12084444463602464,0.04762431055776142,0.04332710205103068,-0.005791621609021328,-0.023008825547949655
CD59,-0.0544602368723849,0.0872893545711696,0.00021580234792080758,-0.13474837986970278,0.023664955661837763,-0.018907658597243908,0.00010240015296997911,-0.023454489277684388,0.029146224636689123,0.041549846490842354,0.02847181110963353,-0.06529586557184296
COL9A2,-0.00011552727039423664,0.04136014066020375,-0.033316699214359556,0.15048865521472393,-0.020208926708971193,0.009019201817618635,0.021543604412095758,-0.09821355186161788,0.01582265082882673,-0.010017832269763726,0.009662499719395869,0.016214392769550105
DLL3,-0.0042153989694889435,-0.07694494974293578,-0.04398209676456757,0.15631271745949396,-0.018319924650315685,-0.016208555889103658,-0.030874523512516603,-0.004196733939563852,-0.007549132827073516,0.0029688807103139124,0.011842970500847157,0.0279237581390618
FGF5,,,,,0.06880869693465072,,,,,,,
LIN7C,0.0027335026819544526,-0.022878749707355858,-0.01346422751238398,0.05649890699694533,-0.011649979361443524,0.010510095028215621,0.04570174523398301,0.060693743634777184,0.027925760392708342,-0.0027689489541646815,0.023241105583822825,0.0038513288192955687
GDF7,-0.012560083053334638,,-0.021455064374684737,0.014755274469423764,,,,-0.03803232545868021,,0.008158448337065331,-0.023622300189961296,
PSPN,-0.027428045078685185,0.023773339801594927,0.00414238501632364,-0.012992275962153362,0.0013233035124282067,-0.0009325351765316562,-0.07994456760099945,0.021718751337209193,0.023862345655082356,-0.009963528836104352,0.018564110944230435,0.21939775689466814
ANGPT1,0.007054532003861554,-0.03678183560840756,0.011091673033946122,0.01608600885892347,-0.08800495011530837,0.010750456561756177,-0.03621854129317139,0.012109816245100064,0.049119929252039125,0.05009186575350013,0.03432085039356129,-0.002932909938933707
PNOC,-0.006915350099526371,-0.08251569765028374,-0.004140775188814162,-0.1051887611094629,-0.039871029111961435,-0.026816427496075487,,,,0.035495295282015366,-0.028005201685787344,0.01701312788694358
L1CAM,0.05501056980345903,0.11649531381138133,0.020662059253628337,-0.043227049787439506,-0.06589902640071207,-0.06460917920492174,-0.05447628947223492,0.11782762225305966,0.06579266231073501,0.04021970690365297,0.009860027968243897,-0.0011269461961137112
APOA1,0.0034716524816890055,0.02534880742483618,0.027858056215498382,0.034700267999334435,-0.03926091058907778,0.04863929108048031,0.13233831269335547,0.041431900353340455,0.010896434806377768,0.017065827600196128,0.04728209856605119,0.08929276277536866
PSEN1,0.028541619802938675,0.03156687324450129,0.0006568097634378246,0.0766455749977226,0.02467221027491016,0.0040263718478111945,0.05366021355901071,-0.034652407435422264,0.03351854222899028,0.05003151247856301,-0.017402546016718243,0.07283078944533646
CALM2,-0.02570077793517692,-0.0032712050776034234,-0.047049323914303165,-0.1746567461383211,-0.04491995385598598,-0.05298490912026781,-0.008756166557602226,-0.07183047283949208,-0.011900254347668521,-0.0014312137470133186,-0.009761695989043766,0.0026551132986822133
CLEC2B,0.023833287994618736,0.03659449157329821,0.09274891642422894,0.06869256571122132,0.02819913518522274,-0.0029373861744165356,-0.023459396039969008,0.13554332633791322,-0.04186890857035748,0.056024613946089145,0.08034407079652604,0.03383113292545303
NTNG1,-0.038877949005895696,,0.006537548728598882,0.03072121390824008,-0.028294841337855616,-0.03133973716529255,0.20558422398965898,0.019815541250797757,0.04051363816342388,-0.030691618436714488,0.049674762087909774,-0.03165121614417421
LRIG1,-0.01809358355964729,-0.020810746985228678,-0.02531552815734243,0.06095086597405075,0.08632446161430621,0.005487546291569412,0.07214775451747849,0.01727835804409401,-0.015506421473417664,-0.06739057741617688,-0.06410977448970827,0.004195778309937834
CPAMD8,-0.03927294656656413,,-0.014222735684840468,-0.012709649687189717,,0.01763014246804667,-0.017245837899756415,0.058312403106779286,,-0.030718850197841777,,0.03932592487913474
GHRL,0.008646477215499264,,-0.02309931990330402,-0.027340479528745642,,-0.0172970260725436,-0.04941832191874666,0.017989921862189114,,,-0.025552103955490853,
NPY,-0.025856602029418946,-0.028946911850982686,-0.009907220533944024,-0.14873370654530366,,0.002933068994418527,,-0.03385443080659045,0.015326351746208977,0.08560747093340837,-0.01841588894664215,0.06300265512341133
MMP2,-0.06888191089085612,0.04684474939403446,-0.0332157453537679,0.1448499809055026,0.2061323193652011,0.02301328198901857,0.0025405659221959063,-0.04688267537366956,-0.02578903276727507,-0.021694662606812715,-0.001779317007548592,0.004213194239113094
LHB,,,-0.01238692867676697,,,,,,,,,
PPY,-0.03296094609701712,,-0.021562030139047943,,0.09853556473724256,,,,0.05252018737577075,0.05102074946086674,0.012421722858563952,
ALKAL2,-0.03665826370197322,,-0.01220696592338557,0.014281944336018286,0.07845795615815626,0.019208143498961425,,-0.03072044614199362,0.005435911620349227,0.03580725416212915,0.01886049282232474,-0.051308102587921775
CSF1,0.009655852283012398,0.01970058153952106,0.013979213022413648,0.14166034127950075,-0.11937011012105424,0.04849817838703131,0.018648175590422488,0.045902534293685716,0.09327572948711531,0.0014888415013196857,0.05305088551819585,0.011630616046783952
SEMA4C,0.04430683423942279,0.10418811692071822,0.00333091478346961,0.09691881824433388,0.05016858671762519,0.03520019708281009,-0.04417030441857825,0.08163264773902817,-0.019999225360978784,-0.011157038452594166,-0.005512847256102972,0.0035890585837216006
ICAM2,0.033903443375000925,-0.017177871823244838,-0.009635896162023016,0.011644275375650139,0.008247186356275398,0.01917066359510332,-0.023056154490368706,0.03056866510796248,-0.0016691621583078502,0.057204259639212836,0.010160108899742655,-0.027316406973887136
SYTL3,0.030829132102462343,-0.07367176463860917,0.040351214386122505,0.016743393778068646,0.03597320514203126,-0.000582256872306395,0.017022716558412206,-0.044666811028493715,0.044335234925375805,0.055963461373215756,0.0046595970458933895,
IL1A,-0.005444376233811599,0.014431357157721331,0.036261603326406315,0.012717853031996336,,-0.026048425320194177,-0.0366574989375225,-0.02088490222290228,0.043786167915443985,0.019580743142261568,-0.026763954766257342,0.07139296520664491
HLA-G,0.03990056135141338,,0.008827887180489925,-0.01984202206984155,,,-0.04657893670527247,,0.02200103956806763,0.0405681669563593,0.025621702639485166,
PGF,-0.026288249910374387,-0.008223718689373308,0.02884308876105096,0.06240852024967056,-0.1020125745557306,0.034675925555044035,-0.011560141803263474,0.07026672922959552,-0.0254686817812341,-0.006768685130561493,0.002442546988420239,0.005747271682067993
LGALS8,-0.0040394126774387145,-0.04890635547633905,0.0025035740475933908,-0.007550823084125666,0.013299774667051479,-0.008504284422408553,0.03331396179692741,0.018955620274685607,-0.0026795966893378106,0.03159533007424285,0.008137823121567321,0.0035438655966997
DKK3,-0.003418858762652424,0.02517060139136032,-0.03720940073835894,-0.22732449900738366,-0.04695689828859123,-0.03271190323925491,1.966911183821368e-05,-0.024298483414299875,0.08225526267237998,0.022365818916351463,0.019835516349010693,-0.06478852604689715
COL16A1,-0.024341482616274387,0.035499059531133824,-0.0617166354233965,0.0765795107318315,-0.10531522607834469,0.012503992526265223,-0.1415600869799773,0.07147173071380711,0.005155841505250193,0.056810850020097385,0.022282675446323057,-0.03444923654054275
TPH1,-0.0220855760545978,0.04319743628495513,8.551651391733951e-05,0.05116559817611245,,-0.016310186613801868,-0.000362283961606588,,0.05540937928848775,0.09525950105094623,-0.060925365814499546,0.09684043137964204
TNC,-0.03171732435443728,0.06076021640316464,-0.06467371226244674,0.19995569873593186,0.1727227853211405,0.0219398392578007,-0.07449994758003814,0.108455143821243,0.009000226932225651,0.04726688560114885,0.03573883954965615,-0.06206565394177488
TNFSF9,0.006889806049317388,-0.036877242425147644,0.005815686823840935,0.040780023219191094,-0.0065218182674895014,-0.02767219970013189,0.04128411629993655,0.03782987861236124,-0.011497146874139143,-0.018286401215094464,0.018500203198883014,-0.045350454642187746
C4A,,,-0.014685422731473878,,-0.024993073226433935,-0.014337273623408404,,,0.018955895234877687,,-0.023871436232224603,
CNTN2,-0.006967437157162694,0.058822530433588135,-0.025231781369871163,0.10390348367558912,-0.013593798274503426,0.05313678293777473,0.020990621887785832,-0.06477710228685137,0.038270477765522365,-0.0015070762614106006,-0.020362619248085065,0.05745945876652089
F7,-0.021546143955990037,,,-0.018260610660563063,-0.029715112955550453,,,,0.07628534192603971,,0.0075303551055100355,
LUM,-0.006035078680654239,-0.001931080947217218,-0.0020759186997729314,-0.013989341565195313,0.09609878477123342,0.005472218799045793,-0.11656247546448019,-0.010301630398750972,-0.020931224960684093,0.05550798529196758,0.06303027606466091,
BTC,-0.019547490785288092,,0.012117165527358658,,,,-0.023336803826963404,,0.006795149475967809,-0.03734222813467676,0.010938875083758662,
APOC1,0.0016693824791152185,-0.10001996408332779,0.09491651350260726,0.16387902872084736,-0.22609818413034108,-0.04469483644436628,-0.017299075245092187,-0.025973479451599574,-0.06668381243476897,-0.12804067200955743,-0.03070412861532836,-0.05834704336003864
PKM,0.06495940765073113,0.03183238306132065,0.010936857250512804,-0.04728625445146822,-0.03284392383682417,0.052901189673291625,-0.08112367694082102,0.1651921917872181,0.0262919015601983,0.10854353978616879,-0.017107740065037024,0.12440784207288558
TNF,-0.04346645866519047,,0.08857785578310544,0.14314088236076344,-0.0567569805568915,0.0890266860856632,-0.015411294158577126,0.02480442052387923,0.004087121531032002,0.025965441497689992,,-0.039090659031270236
GNAS,0.04477002023022714,-0.013360272371489797,-0.055909546179107025,-0.18996803119629574,0.22576037860088394,0.05496441550456595,-0.008051562206433003,-0.0829917118621309,0.0025205227533422617,-0.009584071282793377,0.0532433869591829,-0.017923084185074042
BMP8B,-0.0035905094704787367,0.05698124252474432,0.011137240457743641,0.15632563866316848,-0.028450406999050288,0.051934453908557436,0.05066579020747633,-0.021140245208544253,0.08303890891646735,0.13375669341190935,0.010523617931963382,0.025783061730097957
LIPH,-0.022085570617301653,-0.03084740819104483,-0.018604503384532158,,,,,,-0.006785090808809452,-0.047812987957253354,0.02616057506225773,
CCL28,0.015553058376062743,,,-0.0199175948030972,,-0.01293468650165222,,,,,,
PTPN11,-0.013550205289158037,-0.0010123237534498274,-0.010764019861419886,0.00880934278067689,0.004828581668090523,0.014011580338882036,0.09257751746619958,-0.03664146979642992,-0.031874024749708636,-0.06030819028222674,0.03824804646424828,-0.0680835294713436
ADAM12,-0.016794089812849175,0.09486445170471193,-0.027269113777248954,0.0027405662419186317,0.039779136351347624,0.052277211372069234,0.06193899239999052,0.03286889295845969,0.007306293369931328,0.07924524857803465,0.03839910718601585,
EPO,-0.017931647593718212,,-0.01896697138417044,,0.039320425007308875,0.004238882941116617,0.15346447237405492,-0.03416707570356504,0.0026841054785713987,-0.040360942897595876,-0.022600214391959583,
EDN3,-0.03847201718965528,0.022492271414326748,0.026533377430931242,-0.026191105220420233,,-0.01647848588633506,,0.0799487185149747,0.01029148917979385,-0.0017620248015526485,0.012663753628006355,0.10495630039950153
CCL22,,,,,,,,,-0.0020526338588225195,0.036457538618866914,-0.019830704280880046,
CCL2,-0.07883667202963014,0.07646442811768799,0.0802136130935082,0.012989926341920564,-0.1165658398193956,0.04855768263081712,-0.009476941372466545,0.05301906780904871,0.018964641406430435,0.0964043677608095,-0.014623823586986967,0.02084836000422682
DSCAM,-0.024447884192411416,0.0722464362901708,-0.021925312364629874,0.13577442357627637,-0.03827109033695241,-0.024123202783541978,-0.0026184651890265283,-0.08275600682877543,0.02048636390685621,0.027375119722287875,-0.015283628156214165,0.12210735512641538
GPHA2,-0.024615490678866488,,,,,,,,,,,
ANG,0.0598093383592485,0.027173935622730752,0.03468610344306806,-0.008760195277136885,-0.016764851146913253,0.04800825637800432,-0.17407723305431425,0.060898719168496235,0.035072912085102693,0.0876024837888734,-0.01735270471788832,
FBLN2,0.018830746532139862,-0.03008391155702392,-0.01875501838658618,-0.05870224624523251,-0.06576519363300241,-0.02048679189987254,,0.05575317859305056,0.05620404249404753,0.11815894060649708,0.06186895430739286,-0.037068625400223286
VTN,0.03957877492872478,-0.0359892192851431,-0.012572794420346806,-0.02102538248926136,,0.08745513363077964,-0.007333851712474104,,-0.02007194041212879,-0.03491810578872699,-0.0292642272869918,
VEGFA,0.048101293124674004,0.057614395347597804,0.04531085543402371,0.14947906169440411,0.18334863899396292,0.06171573686034533,0.030307463736366776,0.14606897983426748,0.036870586281012405,0.08720828507759283,0.054922238517861446,0.008421708096084717
F10,,,,0.0030477655066566967,-0.03895923414208237,,-0.041936727415213926,,,0.02496218253502492,-0.039142114236814074,
SERPINA1,-0.018131585569662566,-0.08055913634491398,0.020117466019002776,0.05563086209067763,-0.10048141503603875,-0.006174540910142877,0.05229834516666059,0.06091290911881763,-0.03392328757090005,0.02745672214401417,0.041860866046385524,0.002438074636466066
VWF,-0.019784304245148793,-0.07288297093412485,0.035987148338110175,-0.03748100281447466,-0.053448768144841764,-0.050118363856089254,-0.035266931092520964,0.010681742585027998,-0.05073106221125525,-0.0013005864652387497,-0.009405183432364241,-0.052727804089255925
GDNF,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0
VASP,-0.0316699939863046,0.027566825393318003,-0.004930317198952267,0.08378926507287059,-0.05527189923181882,0.06300944899353216,-0.05994255013887872,0.07565570383514428,-0.004816663464799796,-0.007913157737750424,0.0422879134529191,0.05375141416729425
ADAM15,0.02002110997569338,0.01048998315521767,-0.037431062716259476,0.0798552445275746,-0.05921285840295276,-0.005593716389761132,0.07309063527905128,-0.02365617214251843,-0.050665525781977305,0.053619175546110766,-0.012522563267109092,0.053584435423923334
WNT2,0.047698980047291784,0.16705459773834558,,-0.03459922826508835,,0.07187578796950585,,,0.12896065095656978,0.09942178709558203,-0.02713660991138783,
CALCB,,-0.054916024247448236,,-0.02131147440410803,,,,,0.024818109623861023,-0.02386508423787701,-0.013690090066678182,
OLFM2,-0.03752289220644538,-0.05169599507060422,-0.03010643644963886,0.01608688980771637,-0.10410766702513,-0.03254264145676993,-0.00054321616637392,0.03900136293792465,-0.02404298504665646,-0.0910656167976855,-0.012452189784203255,0.08764271715986155
MFAP2,-0.013433611951911412,,-0.03607211773726938,0.16367360546398185,-0.14431105262597135,0.018076545372619435,-0.010745324917455739,-0.04252131324856188,0.01781008116301139,0.029290071025632105,0.002482013056596558,
HLA-C,-0.04721407597096069,0.002755917415084976,0.029830748996882882,0.0457035666416178,-0.1711616041501049,0.08235375523227983,0.04784208150832894,0.014305921147166865,0.06909859614901465,0.1090504401559575,0.019042625863970163,-0.03084116218465725
THBS1,-0.017693991847769347,0.019744574418333577,0.020438414895241543,-0.015561801740212267,-0.059497353197622095,-0.03658645495275923,-0.09140417679914065,-0.029865510841012945,-0.02748819308383795,0.004051704084259024,-0.0020853280815020555,-0.05940859315789945
HSPA4,0.017885568229968105,0.0066007006541507615,0.03185177231384719,0.04186592381360859,-0.05550406504947946,-0.023158015838911514,0.024575460550978232,0.052210953423007335,-0.03685256809726525,0.030268588144538353,-0.013465006300355884,0.049550805654099986
LMAN1,0.05233075668409609,-0.024657059420497802,0.04806947969978893,0.10116373484883188,0.05217464696200454,0.026034366221505602,0.029263025641606197,0.023461328569313766,-0.03377213081496107,0.07999341790367216,0.027313150546264084,0.010165171564440658
LYPD3,0.060305040039921515,0.10046512224556303,-0.01390617942416918,0.0861051379069381,-0.047496268692694896,,-0.05966258251311502,-0.03717016865902457,0.024692647401210577,0.026465235247286556,0.06175858788934287,
APOE,-0.06214994062111748,-0.08091371235903867,-0.025884282009318558,0.03949336764125238,-0.08073264616896159,-0.06757530795610583,-0.014751747430816786,0.029436672566546508,-0.07597830370971152,-0.00975183824990298,0.002233956891153356,-0.07458359800097145
SOSTDC1,0.0024993133987627936,,,0.012611427345653084,,-0.024801073481854938,,,0.029315455525864686,0.039226686682714604,0.03673720694044919,0.11583695590320801
ANXA1,-0.035729621760962095,0.01429746501340397,-0.00034769750553517313,0.06881845196892972,0.02575266571276581,0.10223912697128357,0.06139680147800831,0.09813749945338937,-0.03480490331217543,0.053293911085462733,0.016467408702449733,-0.021355763318529966
WNT2B,-0.02356420244590993,-0.02973515817141597,-0.053970723970694134,0.011069317225208559,-0.021665853938839817,-0.02670785583474994,-0.06496966305523419,0.04862063655008946,0.1084854962346795,-0.009490468903411117,-0.06491412059805039,-0.026128305713393363
AMH,-0.04114185397318255,0.09381545586688732,-0.01932323226020277,0.0013195155629198714,-0.03379160288028874,0.005025801196355608,0.018508253842334375,-0.08047066104118433,0.0954939919836232,-0.010103542152933092,0.027991598807120092,
GDF10,0.029485160494426826,,,-0.04411860032734891,,0.02181159884240006,-0.04052441578335902,,0.053925111571688486,-0.058549786676729304,0.023822668055346295,0.05168782890020496
EFNB3,0.07853800914003023,-0.036844348647532034,-0.0035255522521035654,-0.12905304444537063,0.055857293425189594,-0.005181785271680586,-0.03600647849754423,-0.0014844761191889892,0.025537094399793226,0.05527727714636559,0.014962827768200173,-0.012211355460281155
LTB,-0.0007854989743646153,,-0.023879321102966714,-0.02187302127675247,-0.01721915889172542,0.015516605619947258,-0.04352591080066932,0.0664872419894731,0.07664381365948705,-0.03344374615360685,-0.04823578858652566,-0.045354526374674964
ANGPT2,0.005687867456784846,-0.011876687389528755,0.03354852795476286,0.05332001720470059,-0.027047390377246776,0.04953900778042535,-0.03326189056891357,0.06284237884254672,-0.042676293987133254,-0.0020046378095766463,-0.051272437267070974,0.01587411016507778
NRTN,,,,,,,,-0.02988609168091447,,,-0.02012386927534588,0.037836567677804744
ADAM17,-0.04649364565966073,0.05481298589779144,-0.019827446524432083,0.07870265459482731,0.03537603061885592,0.023935818618007892,0.02448541159210363,0.03808167464232448,-0.050290458149259976,0.045638508574663735,-0.035851400527928776,-0.0084593308321664
LRPAP1,0.05289157620253207,0.06328138957053372,-0.02189965396179162,-0.0861694684158066,-0.09675672234293706,0.025403585537257887,0.01966305274725145,0.03411364083674713,0.020749877898587947,-0.037149211264640526,0.0405450724443593,0.03861858947566142
NID1,0.000521974887288598,0.001290195471212766,0.04497186934533826,0.08032609634225635,-0.021220451039193535,-0.020275856712073083,-0.05110093216946641,0.010263172306285347,-0.010370331041447238,0.06459881070749061,0.02494291357109995,-0.05311911631963562
MST1,0.0252079780392311,0.030372267649000726,-0.02598398168340357,0.07337494787446976,0.006549161438928773,0.030535296384198208,-0.07475008230229727,-0.04435363458549038,0.08638876114881329,0.029935688479630816,-0.05181243300912369,-0.059509444591917635
CCL14,,,,,-0.001433362619740625,,,,,,,
IL13,,,,,,0.01591246624815882,,,,,,
DCN,-0.03552129628509683,-0.017726719220665776,0.02294859854731971,-0.11189719091667749,0.07586189647613546,-0.05508856596010253,-0.07080465431658045,-0.011734116234146776,-0.02842224653241135,0.07161572964490166,0.05548285642135133,0.01234878324115818
IGFL2,,,,,,,,,,0.014190828244516191,,-0.044657126645658754
COL7A1,-0.017601304814635472,0.08512687988690869,-0.0363674648676074,0.09870706600268349,-0.04322278988541424,-0.04622903461353382,-0.0755579579078339,0.05510801056638518,0.02167880967137074,0.07675926039870085,0.027608986268461765,0.0018322642470412348
CALR,0.03360445230008338,0.05338291601101626,-0.05537158210537575,0.1626832662744799,-0.014356728824597587,0.013463361827543057,-0.0453585840005996,0.06461129044664676,-0.024877622779856345,0.05836389879014808,0.06881939548943611,-0.062434045101242786
PIGA,0.045208811439875304,0.0687253710258847,0.027298563385527056,0.16927256476506994,0.014420303498485984,-0.007441718284373751,0.023745622860069163,0.07896897436536421,0.0611282691260667,0.0163824775205172,0.0007133628609748216,0.027081042282751173
