,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
TRH,0.011980010388493428,-0.031063272477191404,-0.015571104597673595,0.14147699633047334,0.009928596697880493,-0.008512032500288981,,,0.06494793958373547,,,-0.007633511630210209,0.035156825656029685,0.004317881035968003
SEMA6D,0.015524918660713628,0.03214683089457704,-0.02251696468579686,0.07812081396586569,0.08426966861347372,-0.07013387063885895,0.028540241398693572,0.045966950382815897,0.03757702729644952,-0.05594135907961445,0.023580663811674712,0.047096006204686056,0.043363278271645156,-0.03266096039169862
CEL,,,-0.006198701205943036,,,,,,,0.019811451362510894,-0.03677381546450814,-0.022562495124676504,0.09332651382155871,-0.010903337424526252
PDCD1LG2,0.02912394551220875,-0.007907858005983056,0.008555140986044544,-0.012518792037149305,-0.06155998212058749,0.0073246268595979986,0.03327353842979294,-0.03625128331651158,0.0028174063959211207,0.008844117643136576,0.020072650955391184,-0.03805522695357926,0.11017584415038933,0.02005121868762149
SPINT1,-0.03524378575675646,-0.044229517210130485,-0.0229407208042821,0.0068069001517858056,-0.057864116222596185,0.04046346280199449,-0.0032827097831908186,-0.004015002319463132,-0.02117920900183665,-0.012359024212741303,-0.02858645340511018,0.008269066782619119,0.0381677952519366,-0.029200773083581662
CTHRC1,0.0055366381313883654,0.026510053180360774,-0.035406592141906994,0.14037257556958294,0.0171933807409437,-0.01503537082090515,0.023087448606342376,-0.01741216621854074,-0.024124270133699808,-0.005442449573962069,-0.043468940457304234,0.0942085147185153,0.0518439425373285,0.03101185415288807
PODXL,0.009261955606871743,0.02632857393954214,0.013695180222519606,0.08211624943102254,0.0773711929089589,0.034916401455160034,0.025858201136045804,0.11215053656449157,0.0011752129569876455,-0.05493551847144145,-0.04546350105962896,0.05666326127132899,0.0627631624487455,0.01549905059657186
JAM3,-0.03839751921031262,-0.03882129158411238,0.020592639073626212,0.043121304983402886,0.11157434062174369,0.017125785290219558,0.014115501429872206,0.06472111029647667,0.04442388216102577,-0.06908023733365258,0.0035901541995276313,-0.008716113367051493,0.017554267919378506,0.0007164859709033784
TGFB2,0.0027732547963541625,0.07295811297238546,0.016644466678107494,0.0997499056836234,0.09052164151638364,0.01331169313989921,0.022272523134242512,0.040247578667535006,0.0019391053359591674,0.019884102029749752,0.020771512589908576,0.016039467523233143,-0.005759190479611565,-0.013751250617934821
COL18A1,0.007503328234131245,-0.013540295947339142,0.02217597445410427,0.09869790640780948,0.06810351605104382,0.0022631828453477604,0.02873050610584225,0.07068866491252121,0.051219516844915824,0.07575673156747016,-0.023816156446715413,0.022165428500448545,0.041500873044428614,-0.023005153029878645
NODAL,-0.01628553560585572,0.0733625242535085,-0.037502924896418176,0.09880987622456985,0.154780866065946,,,,0.039096891558340036,0.0430774001048459,0.004418728923419322,-0.022272752555150113,-0.048918585362806376,0.026672633362290577
INHBB,0.004752007773581402,-0.015248254820066899,-0.013639121868735617,-0.00261986681084236,0.05165482471532653,0.006684520981285723,0.018893392086757055,0.04288610741380382,0.039002109213213045,-0.01891814673698395,0.10309322028570231,-0.06016833950433059,0.039291449308818234,-0.010791367574483788
LCN1,0.03449507974907748,,,,-0.022553880218941436,,,,,,,-0.023690672453488097,0.11414137577480432,-0.025160804388463274
ARF4,-0.0531182115971444,0.02849566285137741,-0.0036034479014202597,0.005488889309987689,0.06969611610719359,0.08508765188235937,0.03346785481385967,0.07877670075357983,0.017263467107994028,0.022249469742497134,0.015536539577615475,0.03737653810929384,-0.02090352041621394,-0.00914881946708146
CXCL14,-0.00991412726224704,0.03124849714632079,-0.04625835226078847,-0.050478922567332614,-0.05207481840559656,-0.022241787994002265,0.04774676447795888,-0.038336076722199,-0.014879570312513765,-0.0011404572329405942,-0.03393543578076173,0.06520094073473198,-0.006644939761865444,0.005104540558119526
LIF,-0.03300419606435837,-0.060822787168965345,-0.009568417880717897,-0.01579346356087875,0.08434562121800515,-0.030127833802662853,-0.01876498249443452,0.07308341418123948,0.023211570759141598,-0.032916708792575716,0.035585804826881375,-0.01582108766982466,-0.005965870782454682,0.060305330260604195
IL17B,,,,,0.016220867520529352,,,0.08325497714583437,,0.09329945108079954,,0.06320515705629338,0.04066388800656893,0.04207802406779815
MMP1,-0.01920661288110878,,0.07845476098949061,,,,,-0.04621389070070655,,,,-0.032571512377851455,0.04659889217737995,0.032345182072529725
MATN1,0.0006574526939438288,,,0.10378449005976953,0.08880240428956224,-0.01924350061581507,,0.004863404468269845,-0.013124868980950631,-0.03297594406611296,,0.03256188743517045,0.06562899973599617,0.014948602571094146
ADAM28,-0.023923048830801836,0.0205049698016593,0.03495611137161726,0.10754943586375991,0.05313596590565294,-0.011369493865012613,0.0351982861689,0.08164567775320661,-0.025964118515624534,-0.10065501751720392,0.024792501306567266,0.06771548354584843,0.077226816600932,-0.016159950025793162
TCN2,0.07478846104538978,0.04043694290643054,0.009545674111876309,0.02877770156694391,0.041987579614265906,-0.00828276209754194,-0.037205959420199344,-0.018144375566527395,-0.007600479672267341,0.06698277045460223,-0.018545905584672083,0.028031726773611668,0.030606722821698,0.0036483200096665805
THPO,-0.023834458187347043,-0.04940491345471468,,-0.021681705490154864,0.03323483324538531,0.06107971826803166,0.024612071860762495,,-0.013124870488637393,-0.031604309050561726,-0.027437844177956815,,0.07795526555937446,-0.024836744211704214
CUBN,-0.04646652265839,0.01623368834517016,0.044574324755801545,0.0144102300143764,0.03445018981922269,-0.0019963013521968175,-0.040678192071203746,0.0981117187772183,0.036626509620761014,0.06649741809485715,0.09560942649426024,0.03330170887293093,0.07510845000209555,0.04369575849666251
TIMP3,-0.02181825687283914,0.07549727299155547,-0.031446287592624425,0.0038656000869402816,0.11097761997446134,-0.03443609424756978,0.015076593846795962,-0.021792843033204185,0.01831377667439017,-0.058388288935637515,-0.023207499014657986,0.030482742301530193,0.011412876345071446,-0.11258397269220682
PIGF,0.044951802420751634,0.03622906129710344,0.03173395990751855,0.0945180037707634,0.06559072518086627,0.024398610101236153,0.015295288831812583,0.09392054328584502,0.05264920004799933,0.033153838080453496,0.036578605335239815,0.024203457931559973,0.08892330026284324,-0.001863081836211039
CRH,-0.01632218961865923,-0.027468038067649556,-0.015823077038217257,-0.01284865872224186,-0.034681936923435186,-0.011702402967981388,0.037682012092077694,,-0.017951442316179685,,,-0.005215705344914042,0.04357766936420359,-0.00034775581607034524
BDNF,0.020789891352930894,0.016286955817325942,0.021404602007330922,-0.03178495732097689,-0.09632594996188273,-0.0476277800836129,-0.03176523962867362,0.03269627979221662,-0.014781975122698927,,,0.027946003709449205,-0.024001200784547125,0.09540184357244312
CCL5,-0.027624126660209976,-0.004257852935198321,-0.02997844630500085,0.13731100881899033,0.04878012344763484,0.054247159282378915,0.05190722425244176,0.0787682772803838,0.13105247666755876,0.03937361256938907,0.09017972517774779,-0.03849827845527735,0.12360400501357947,0.06134003202660467
GAD1,0.07323023371292388,0.02240771040700108,-0.07745960427770254,-0.07515772026888017,-0.06601876357586407,0.021605194923764986,-0.05164862844461718,0.005016950603965337,-0.02079257838380528,-0.007471944538094283,0.051471608341173515,-0.022992278153751957,0.09381473342094428,-0.09211605603926994
COL14A1,-0.02201843930780814,0.059070408728126717,0.04892358794253001,-0.019890685190516753,-0.0400092795735816,0.01305647092975475,-0.0030445909340458166,-0.03797156791320525,0.025136225198235062,-0.04831006190049107,0.04345233706246903,-0.014167572344236606,0.033474938483779484,-0.02360417987319688
HLA-A,0.016243597978973904,-0.004953404785915558,-0.026976646197622096,0.041562390553597055,0.07845706763329661,0.0795352465859064,0.010521673920063509,-0.07061862207651692,0.03828881981085609,0.028386118669314796,-0.053710266626050995,-0.023894642048053753,-0.04495794733573264,0.02804791422636697
CD5L,-0.016322187730306213,,,,,,,,,,-0.008077074579768402,,,
FGF18,-0.014768629758043121,-0.021823150832441122,-0.0038870249890122226,-0.01782666900857131,,0.08906617261269274,,-0.017700197747932498,,,,-0.02437292851041908,0.011373704745403902,-0.02176272319074442
ADM,-0.07909845022109872,-0.022030396136129553,-0.011163251316766038,0.06995018352372667,0.0662447932616928,-0.034713323983619225,0.02669649557136398,-0.06084021770305721,0.029304971176693173,-0.04648002672437064,0.02652806411912945,-0.05488649940883758,0.03213381691305289,0.0008547194177399954
CCL15,-0.027232124427101535,,,,,,0.055811931245834945,,,,,,-0.03100056230624736,
GNAI2,0.04314970658807067,0.0535060550264781,0.03985331660053631,0.0731888795833078,0.09236807516963044,0.016790925917884003,0.08194581101722152,-0.008905409284138511,-0.011273746403190581,0.012144426014293197,0.03333964373060195,0.04026317306188684,-0.008877148990284287,-0.02057237586513798
HDC,,,,,0.05410816395389814,,-0.02377130199573552,,,0.016232747969216144,,,0.08247098056784322,-0.025924707052371664
COL11A1,0.012642392097945682,-0.0006421317842763129,0.06897536996795328,0.12169970998199803,0.0375624336366006,-0.039382246192804976,0.011296883354806627,-0.0555494492819207,0.03118049093909807,,0.07194261331026552,0.02341865906663974,0.012901384378517787,-0.03155981073567624
NUCB2,0.018954234129348397,0.025325143568767968,0.03398789918709983,0.0336295523847941,0.04218563075944606,-0.01834919846994085,0.025459665040099,0.0680079838419025,0.028800754060203954,0.11398164573640804,0.07638333108589768,0.008164516463306928,0.04405365023833855,0.05007325048980035
FGF16,,,,,,,,,,,,,,0.053618676170250706
CXCL1,0.0028711660087335166,-0.006932363774660483,0.024632074969935344,,0.06448983756381144,-0.036867232494954716,-0.017769455671228413,0.09425765516709779,-0.01780546817563065,0.09316950340853367,,-0.038474977876402104,0.12174857995950387,-0.042709814059855515
VCAN,0.10713644456096805,-0.015635858164337057,-0.017905364490461633,0.10063604277492977,0.09951519901591702,0.10537975446111195,0.024862092179695438,0.05740300431875556,0.08026777441839605,0.03766157336635361,0.033926191799823174,0.03687690833778511,-0.058727275088085354,-0.03340351064125969
MMP7,-0.031106291411511455,0.0014685568053695143,,0.0760003602945853,0.006315925024779996,0.055096178724113376,0.015396668448630463,-0.02394642527143521,-0.0037202715450406934,,,-0.004367402801221741,-0.051745235893992686,0.059433705911281325
PTPN6,0.007772261868436374,0.04004353439791432,0.05481911672960597,0.10046708506802499,0.034177895051283075,0.039509959961297324,-0.004695836948298004,0.03808419323381695,0.018084913652166728,0.07803288732330554,-0.014281451388625814,-0.00045313477547324747,0.05263820350242987,0.03192004269772846
PTGS2,0.004101107244944703,-0.03240248977808949,0.017562178653453175,0.07719612325383557,-0.08940000123800122,-0.04198334697778325,0.03251441227776208,-0.044919700193060984,-0.018715371322085686,-0.023496697179207507,0.028849981274496242,-0.057604542572528485,0.024356926145887525,0.06324321276641982
XCL1,-0.017886198363639957,-0.011684876775252746,-0.01655702871940857,,,0.04949557953106668,,-0.007182791217870745,,,,,,0.10573626934338046
CD58,0.000732452746045149,0.0543120988313368,-0.02371809617916022,0.01632067535667256,0.12300911497257132,0.00070642610678912,0.040723179412725054,0.0896672734640271,-0.0058765037957052525,0.0406626524280444,0.07896247967223256,0.06720899913561694,0.07264356956087364,0.05376452295807578
TNFSF14,-0.01802218874935618,0.010428324091069734,0.055120294798157825,,0.0009728398903348866,0.032353481811698365,-0.01735608238086575,,,,-0.037407265261524804,-0.019497060861838625,0.002277083472076372,-0.00710270688966883
CNTN4,-0.031685173936992196,0.014839013731429623,-0.03899416881768613,-0.028294297200642058,-0.05845483990840782,-0.027556987067197093,-0.022995748868543137,,-0.041276492936193794,,0.07353443474079083,0.06303379582522589,0.06399692754186564,-0.012915251577850766
NTF4,,-0.0009585240237427446,,,,,,,,,,,,
INSL3,-0.016022732674480532,0.030680483028099642,,,,0.003647626095697907,,,,,,0.11583922910287002,-0.001820525399085999,
BTLA,,-0.025813268444104743,-0.01726125362181864,,,,0.09456798213846,,,,-0.014064193500915522,,0.0012062590658806535,
MFNG,-0.024337132137306143,-0.011329187455800301,0.0177057324319528,0.18118124858356227,0.08650308943986822,0.045043955083017624,0.027138976953626475,0.0741795518366793,-0.019471625215565853,-0.0017714242722462875,-0.0014160758747138933,0.0425613728451807,0.03382841351059169,0.05983905658246633
ICAM1,-0.025454728015584863,-0.03727476616862308,0.05382016861150234,0.12202753720731103,-0.008296655812465832,0.027034453105375125,0.01697835217717446,0.027798732450176854,-0.007637187680013335,0.01784472819093985,0.0311276997356583,-0.0023020863404306317,0.05063509422223929,-0.04221938794181663
PROS1,-0.02241706719240767,-0.023941811421832843,0.029441081788959447,0.06955695943421067,0.04620873429719226,-0.08954853207777515,0.012450426065588334,0.06716070744414045,-0.009819754163193384,0.013412076233159952,0.03004785103458903,0.07923693791811036,-0.024881147526664687,0.07940051283132711
CLCF1,0.00685659199146224,0.03755989189052198,-0.025232547228015968,-0.014681597400599475,0.04358200341047553,-0.02474441973925557,0.002251146603504523,-0.0036568299160152,-0.02164815762882022,0.03711604862882021,-0.06639985836983697,0.07346582335856279,-0.012348515335760174,0.06382677612225801
PSAP,-0.015626867913183337,0.015536848347517465,0.032584786984544374,-0.09697014384828578,-0.059786976556299165,0.03629141565589049,-0.012468131898082959,-0.03339591277527006,-0.0405328620973318,-0.006895517694795753,0.07376542092259912,0.03231174850765579,0.027629287824373492,0.024735637878250616
EFEMP1,-0.07536489745463772,0.0722157904761461,0.0851376671147131,0.08729146252803997,0.11876798428540405,0.06414360753706304,0.015918390383149145,0.09798182624794714,0.013586336212110492,-0.05108597535313219,-0.0369944850663674,0.09797710065579043,-0.03921471000189619,0.04813335614425299
C1QTNF1,0.006057675205664752,-0.05933315806004236,0.02412750820264046,0.014788161256147512,0.019817459112077947,-0.014172062724316906,0.051772973441792554,-0.00133578236907924,0.0032576795890233595,-0.0009337869399561382,0.00429181636914631,-0.037631268883883705,-0.05798076990784523,0.001016113822975525
ALB,-0.02477156282674959,-0.006444252108319213,-0.022290650569795338,0.18025852629997666,-0.02761372647859692,-0.023924941268196748,0.0370708563189966,0.0796153968135672,-0.004586071051511306,-0.01995739640517381,-0.006576225701854078,0.024162162111148428,-0.0015425053014053146,0.07266706615965114
CCL13,,,,,,,,0.04260620814119651,,,,-0.014473272557646818,,
EFNA3,-0.03441506780412168,-0.06409100005653577,0.002250035982816753,-0.003639032434709337,-0.05125520874146923,-0.06938191121530987,-0.022695929842173272,0.04671725855762738,-0.0009396602072047925,-0.05658320113682328,0.08484583193304884,0.004358298172456432,0.05135087881266222,-0.03814311654597693
DRAXIN,0.026758694121517435,-0.022049435413744656,0.029883568460442402,0.1586302791848584,0.20954108044084652,-0.016085722233892492,-0.015828446268522135,0.1082572357828781,0.02401200959393708,-0.008798534588366953,-0.0016401343323199247,-0.031180676809317315,0.08640922970305613,0.028358832683659876
RAET1L,-0.012481864364389207,,,,,,-0.018958126619354167,,,,,,,
NPTX2,-0.011078379985040446,-0.015518955397708908,-0.04122068763035386,-0.06711334001133679,-0.1300586061757371,-0.07623975358560467,-0.037701437608620776,0.025167839270090666,0.029825450071113514,,0.03421437467055147,0.016055113958649454,0.026706572050879705,0.09402030116349891
FGF11,-0.023182620190455264,-0.04157003578044782,0.02675980311551621,0.08097150940348313,0.10789052959794232,0.036044984370062164,-0.0036621099993414887,-0.003624096460471871,-0.011017232459477338,-0.044852508202664565,0.09045193947421634,0.01330780478765427,-0.003652970899929202,0.0214268105965465
CD59,-0.042270145015559535,0.00010924707143738512,-0.03343086058155814,-0.06305005512259124,-0.05504398209675894,0.05050410616834546,-0.0069520824815283225,0.08128310377780357,-0.010904667520325888,0.07458046269918214,-0.022259755345357388,0.06612996973009082,0.005806180271515782,-0.002976489931397955
COL9A2,0.07888414966937114,-0.030650802698451465,0.023990442987592564,0.05668218510015844,0.07421532342157598,-0.018818652297934283,-0.0005756855236964438,0.028250804237456188,0.02096036859967908,0.14792085244075903,0.04193013475307281,0.04873999309753999,0.12491467809468401,0.003881154845259388
DLL3,0.09597155345134106,-0.008905516266980098,-0.02222720764469309,0.12926421935453491,-0.023173722117382865,-0.014056249811149465,-0.057998556941790604,-0.0206781035046737,0.05170028668219363,-0.025936418547186774,0.015795452057492193,0.040697487422736836,-0.010763964943065368,-0.014537804126305261
FGF5,,,,,-0.021988654944705872,,,0.01963699861084518,,,,,0.018104961767558967,-0.02098170724772789
LIN7C,-0.022926281990834428,-0.0618781833332328,0.029434802990514194,-0.04560338510257091,0.10389266663720406,-0.02377258698733786,0.040757537768841196,0.03299474155677588,0.06613380706714773,-0.0065864405209786125,-0.0006145069690364372,0.04868030928193081,0.02109434258788219,-0.05102033891440626
GDF7,0.11628966141758565,-0.00024398347254996883,,-0.021579881220355788,0.04098432271842819,0.04454336670467803,0.049830879649191084,,,,-0.004857950235253043,,0.055132244104997126,-0.039629370694294626
PSPN,-0.039485207354232894,0.006907201535727965,-0.018093810667372714,0.0548651770932818,0.07455944872488741,0.047158807640097146,-0.030535126500213602,0.002244306750382092,0.08652694919595427,-0.029431618671985425,0.057919270156959565,-0.030128945627858294,0.09473999842330358,0.05297031207562208
ANGPT1,-0.027465951058153193,-0.006634224940312495,-0.02433814775286987,-0.026003868002067432,0.11522577636823234,-0.054574848031775966,0.025400132808964904,0.020312407724577417,-0.020800528962921633,-0.05474100435646866,-0.04190244735082878,0.009775883194593741,0.04975308820496511,0.02641441949047252
PNOC,0.04894680405634585,0.03426652850891286,-0.04256714071991258,-0.014124513821729849,-0.12012859992167252,-0.030187083831170847,-0.027619446867127806,-0.016136871110111903,-0.02596972277808869,,,,0.09571666076481426,-0.010776472285722826
L1CAM,0.011700742992816676,0.0020962525904676538,0.048183167998879055,-0.02771493407601105,-0.07231890772923563,0.009722443238463916,-0.03136688409463509,0.014297701552708523,-0.0625692021473488,-0.10194106080992166,-0.057802254363006796,-0.052413702961992194,0.005851482012634788,0.076972557953398
APOA1,0.0006789876052824691,-0.01722600744832076,-0.0324527049267565,0.10981594403255558,0.05451068693321555,0.01270924981047437,-0.028089151880042528,0.022343609339067746,-0.03213384811058659,0.0011802655915170508,0.022300597998283468,0.10023911171139356,0.09314421814362742,-0.031553205762320916
PSEN1,0.0049652271800567915,-0.026496792150937826,-0.022608857743790692,-0.0166071371360198,0.0010622142305956026,-0.03608428351141018,0.007973059056607976,0.015423983687972072,0.05010307906711767,-0.07387618866341261,0.0432778825096789,-0.05660742308856601,0.043334146638067325,-0.0306331917614696
CALM2,0.001681025820910085,0.001351412188799567,-0.025132840248925765,-0.08123761647235701,-0.11182903038090804,-0.004293465849567979,-0.004049301906720168,0.047546197071524826,0.0051580005992952595,0.035056009765647364,-0.019153903281766815,0.048135777718105996,-0.00037634534256508154,0.06496882311942315
CLEC2B,-0.05695037979574447,-0.025527093542793915,0.056500569693401934,-0.03323048828489367,0.06234213338488563,-0.012827620987048892,-0.010454206608257563,0.059500306254260796,0.07437406637887747,0.034529031855585715,0.020933331625172767,-0.03200036994342038,0.06635723358510902,-0.015388340095872855
NTNG1,0.028136662290815236,-0.00048197315278560786,-0.004594471931936436,-0.04728250371091917,0.012013426741180656,0.009533952459574106,0.0040681687533446155,0.03185262276176067,0.028919422073680506,-0.0291933060365578,0.11445722147841125,0.015119807130224741,0.07989191916716772,-0.004521048790440464
LRIG1,0.009712462058270548,0.038290557570674275,0.0451400893193327,0.02650356383330334,0.06705252648370028,0.0077304512449221175,0.05117027762926173,-0.03452750422525766,0.04993800776244085,-0.031791470855667504,-0.000493710885386495,0.04901265271530685,0.03489833731943875,0.006370514994763752
CPAMD8,-0.011293052717953186,0.02315994001771818,-0.021021847405085926,-0.01776163462652249,-0.019891697555435576,-0.024308296227799696,0.021981299551274706,,-0.010037894159834745,-0.037634468397679526,0.13161873454013395,,0.004605263982828806,-0.028100194029241788
GHRL,-0.03325578684068444,0.04130279855681517,-0.03560204525071231,-0.016060349850390114,0.011926226460906455,-0.02799605563224026,-0.015828446268522135,,-0.016750887941918015,-0.06001043090106924,0.014868232139488848,,0.018479964078363147,0.1232240359872785
NPY,0.04732634935563911,-0.021387083497308255,-0.06474763431229458,-0.07585137896420173,-0.03898497716885651,0.013413603762017091,0.0128491599229377,,-0.023037718342539794,,0.045874087138881865,-0.024367333996181833,0.03627592555824851,-0.04928015637529497
MMP2,0.08695778400896152,0.0191250594801475,-0.015079074506039541,0.04260741653445636,0.1550020231823275,0.010629196125012423,-0.00045203984182773946,-0.061530417796654434,0.07501633903239974,-0.0481964497027586,-0.005697336533450608,0.028679301872903903,0.06953069114336895,-0.044061632655553795
LHB,,0.12266279390248713,,,,,,,,,,,,
PPY,-0.02104688993880348,-0.024138116878862977,,,,0.045107221599746464,,-0.014925886196337142,,,,-0.013759304901399925,-0.02078017908360442,-0.028786122036471545
ALKAL2,0.03630824515278321,-0.022154461370771154,,0.02927997960451719,-0.022553876563606662,-0.04285303252221062,0.02355117992018528,-0.017935631964350107,0.049790762962098965,,-0.002067488274658214,8.880280175868446e-05,0.0781978862307303,-0.017941323402590883
CSF1,-0.017371649019899144,0.021915052470094645,0.021068647184269294,0.08720233469491993,0.06318427765422838,0.04831558392775731,-0.021463129573728215,0.0920628987659433,-0.005777561718550658,0.0295154202930703,0.04943000917836111,-0.00493907968965383,0.011525851054643241,0.0002330290490165298
SEMA4C,-0.001620419356583017,-0.011433523313716184,0.03224868039052271,0.0617700021971103,0.028373971126334576,-0.0355845996300162,-0.004952311023212666,0.04501503734625981,0.05639664170888632,0.07924664190546014,0.01091288371586044,0.05359974003449954,0.12746257761503094,0.0011853188095166084
BMP8A,,,,,,,,,,,,,0.029649129779662872,
ICAM2,-0.007430352134291739,-0.0664360188671921,0.01613359278843563,0.06715363919510457,0.06671509161070288,0.039002547230510075,-0.018553319099430907,0.03131755268189601,-0.011476003727787319,0.021976231897176755,0.017492559337277867,0.07385288711430409,0.11441993389007182,-0.025106038864881913
SYTL3,-0.020596195921808825,0.0451561147971251,0.04358412432420024,0.08483417993170494,0.023306538160304133,0.023675395580678413,0.006306653573188124,0.04278242985596939,0.053655116898971573,-0.02096335398697759,0.08176159625165691,-0.02743474078788538,0.06495939592085613,0.040986491622539756
IL1A,0.013584923633437693,-0.03714465133121176,-0.026532795824244528,-0.021579878385542803,-0.04743535924598464,0.050074272023961454,0.016079012218958796,,-0.02522596958413601,0.0012213843359397734,0.11775641519015294,-0.010343859508920016,0.12467563809221337,0.014169043960584016
HLA-G,-0.01920660881260403,-0.023744366974866024,,-0.011655604498295988,,,,,,-0.03297591704380637,,-0.017876130278297032,,
PGF,-0.013019771816448936,0.04136326802966831,0.13385808672250935,0.08152836435803351,0.05570085420126024,-0.01817857149492043,0.021389514364902506,0.05868937923326696,0.019245369471061126,-0.0038989745774429363,0.0860373396782874,0.056666554821775295,0.07183478079920838,0.021513565737766256
LGALS8,-0.03982637925779749,0.02251718451118836,0.0017449797212386166,0.01123396398517445,0.055491088367861464,-0.05192291071442891,-0.034310093071104386,0.022661862039252127,-0.0561581837182619,0.0867768573995499,0.017507668416677474,0.00106666799706613,0.029238347296826023,0.01686668470938802
DKK3,0.009061168010158008,0.002792541838401742,-0.05797020025459248,-0.10967390757757413,-0.1671676106400567,-0.0785732501381181,-0.07436100970872703,0.019738220265402704,-0.025798879569786784,-0.02885135066890406,0.005393972243687188,0.05416681507737053,0.114753234173654,0.018775551594027596
COL16A1,0.04883551994100476,0.004914727853640489,0.05967401400934528,0.012041208284502057,0.050213834213321394,0.004921556862121761,-0.0015726198991059264,0.0804791961918133,0.07828587511390697,0.006181199251016075,-0.028791130731605524,-0.006220133439228581,0.12407440075386425,-0.021022388029230003
TPH1,-0.014102528704364457,0.03731926469421283,0.0485545787384235,-0.01235073834681059,0.059425501990068255,0.022472877502528354,,,-0.01579520705661916,-0.002131549389740227,,-0.011093274615014415,0.055609646006306294,0.03226967913294318
TNC,-0.06000900580953167,0.008560010802489217,0.02234004788839045,0.11131558473599953,0.12433873344897751,0.046641543508563914,-0.010586496753480265,-0.05640564048391153,0.05496834448798504,-0.0066445142688707865,0.09373758841220713,-0.02903111951478492,-0.038219419065132765,0.03034420788449297
TNFSF9,-0.025077353535732438,0.03096208930229478,0.00012730939331807688,0.05729335449589077,-0.05337906677585014,-0.00876314914222107,0.00641027784986008,-0.035323934995515664,-0.02679847474006391,-0.03206713777782022,0.03748053923541833,0.055776467314741035,-0.002887186053379586,0.052685938540369744
C4A,,-0.026652620533215043,,,,-0.021060002295938848,,-0.01770020735332969,0.033951138808633,,,-0.016113323621455542,-0.018077526924888294,
CNTN2,0.022584940197858117,-0.0404387398608109,0.01750996011932879,0.01981716129311166,-0.003136310951584554,0.011285442096296588,-0.018033096489269856,-0.018741695739676774,0.054894251035722805,-0.01707515606195313,-0.0468508017008513,0.06653245860682491,-0.03767406607102863,0.052657409094723114
F7,-0.013758079610717754,,,-0.010726651497903012,-0.01989168599371555,,,0.030505822745978912,,,,0.0009131267082293858,,0.02424716163168314
LUM,-0.0029215724771116643,0.02427139634682683,0.01625383662431347,0.05612097158423901,0.019119059432527168,-0.03512139543538666,-0.00043162342552778766,-0.07454976289649123,-0.036407564458711364,0.09676103039429694,-0.0033690931354664914,0.06534060487726834,0.01027063826964935,0.00446330403471123
BTC,-0.012481859165291542,0.008363744653354335,-0.0005580177537787441,,,,0.027270004719933315,,,-0.06581752156458459,,-0.014687680119727044,0.07298050253593603,0.055981912637257325
APOC1,0.00910513384799626,0.12017070986419702,-0.010460544451939809,0.09059559395992868,0.11296886477310397,0.03846683896497541,0.06944099964137683,0.041470140227946824,0.0009972887357733214,0.02070699801958615,-0.018587028893858003,0.032936575344945186,0.07151165022917423,0.11183716396841221
PKM,-0.004862556275989365,0.0017979105034117032,0.022405453555302938,-0.017202862969595358,0.034373341218957694,-0.07066552260036553,-0.012415929891356639,0.01025118446144416,0.024589853094560146,0.015407201539012523,0.11799526141985082,-0.06363369576110986,-0.04751431446495613,0.05537444711833518
TNF,0.0024307999034051397,0.062012584643434815,-0.017025310698295062,0.07174626205276605,-0.029193517431998987,0.05043295654245756,-0.023140838627478618,0.010214715855329338,0.019824213133231988,0.027782977050510006,-0.043871109665979575,-0.014255843199022594,0.16063420625726446,0.010643406816885309
GNAS,0.009251190473244221,0.024755297908419554,-0.06072589484186745,-0.0805694770572884,-0.12337127273567716,-0.1000318120444118,-0.06868535307768625,-0.10357889607548214,0.014747788222762431,0.03368628877809016,0.029047665868950284,-0.005860726921008493,0.06790398371855151,-0.0254830730218305
BMP8B,-0.0052159043095865295,0.01928311902101683,0.041667263349269054,0.10107594554936626,-0.003900414733533338,-0.015552868808981981,-0.01536527899074682,-0.027174221014633803,0.0530213219644586,-0.034652361770307796,-0.03629011819268764,0.025629080476686442,0.07771776629180993,0.02794261709805114
LIPH,-0.014102525232432148,-0.03376537250467589,,,,-0.016980118949604273,,,,,,-0.014473277880564388,0.040377232251196354,0.08692764800609092
CCL28,-0.002303716824127558,,,-0.02306734349741257,,-0.026146589778436872,-0.018173880552178754,,-0.012526285342018564,,,,-0.02958340397814396,-0.01617756968078828
PTPN11,0.03167487601280771,-0.047160403444298435,-0.0795652371666663,0.009852029282710503,0.06638732774054125,-0.000497619757384779,0.014728505177018436,0.06428025071357016,0.022784917216770357,0.10489430891959359,-0.022447548392691107,-0.04737781496540446,0.01153978482997612,-0.025766161224012648
ADAM12,-0.03427077308611441,-0.006373706226086865,-0.005621628594225896,0.12280078789314396,0.046179861111924014,-0.023273713997257136,-0.017563925766413625,0.043185085482742205,0.11448798612002355,0.07185279630712928,0.06735415900267545,0.02885390461486754,-0.002764227972021353,0.020049677097751968
EPO,-0.018949208675427893,-0.03442321683278556,-0.02214311951069528,,,-0.017765410632828157,,-0.014672267953628304,0.07025456420477749,-0.02351809701199263,0.06224090404553991,-0.015718349407409436,0.024192411498087155,
