,UKF243,UKF251,UKF259,UKF260,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
CD5L,,0.07515123454261263,,,,,,-0.028003061582300124,,,
FGF18,,,-0.00017017681087187794,-0.022842393891467097,,,,,,-0.01665336184935351,-0.022893129235779908
ADM,0.0639433635202688,0.03581409885398742,-0.06071225230535948,-0.028659019584554232,0.0589430337721978,0.07629605483644268,-0.015077616430342989,0.060756606409068256,0.09600405401593476,-0.033995917884092806,-0.004468822194735215
CCL15,,,,,,0.006329494046883709,,,,-0.014443459439089739,
GNAI2,0.05284566529310566,0.04466130622484988,0.0008294763990082515,-0.052117138371521196,0.019485160890383976,-0.010945346694143751,0.027408778492121578,0.0901688746751571,-0.011297042540062087,0.053931662478759024,0.030433491927435278
HDC,,,,,0.012246245487148123,0.003145547040115891,0.008661320973065401,,,0.11052573094946311,-0.008754254826131106
COL11A1,,0.02492613162865408,-0.017460711840849723,-0.01472668942519348,0.023673531502442332,0.00777483900025231,,-0.010829246008020434,0.01451927041824953,0.049084380173932414,0.062396152416260446
NUCB2,0.033312037909997254,-0.009123564305649597,-0.07720687978259798,0.02546349732453938,0.05571533897598884,0.049682726324810876,0.03597354693939678,-0.004210472681679213,-0.019260735576007815,-0.027163141631726364,-0.07527000244416815
FGF16,,,,,,,,,,,0.03124312612515706
CXCL1,0.02788926991709214,0.04945120001670172,-0.017528345911717574,0.031094937766497712,0.020351456762833276,0.021105925743647582,0.11475557912444559,,-0.027737475953126985,0.07627162762699854,-0.027218174757776107
VCAN,-0.017841179911255896,0.04202683341912745,-0.006607365682189787,-0.017969746339153388,0.06392982877495564,-0.007956095328543395,-0.14611610003037775,-0.01999845883809802,0.017325363949878755,-0.0786456319834546,0.04087091814635305
MMP7,-0.06986653115256089,,-0.01105753744123959,,-0.011616884033813165,-0.009852367886829782,,,,-0.06007436094748551,-0.027885503730129796
PTPN6,-0.0326019682434231,0.016401734079004388,0.03309347410060906,0.05414130658452372,0.04490273353179959,-0.012320685648884644,0.13100836478142858,0.03251624440061726,-0.02604649016448279,0.06724632380387814,0.0642996869934941
PTGS2,0.06679339843447697,-0.01657331116655549,-0.04466477144486262,-0.037563838747930185,-0.015435044259405886,-0.01104570402261546,0.03050520507200874,-0.04326470742638102,-0.03352289482997322,-0.0020243967957751874,-0.01245531549022176
XCL1,,,-0.02611224545220005,0.13020845964721098,,,,,,,0.12079289897953763
CD58,0.05125144651962291,0.04091073117241645,0.038699014603780876,0.022448855262114674,0.07691030572614507,0.0343161023526896,0.16575120428907658,0.06787637108761642,0.07034714222061265,0.015273351495400584,-0.04389560826206078
TNFSF14,-0.05089082590830241,0.014759067992144935,-0.009237940645201465,-0.03353972974352452,-0.024205485117856713,-0.020038542556606108,,0.09194658384798701,0.044160538830674514,0.03957146750981792,0.07524869726024662
CNTN4,-0.03140815142954649,-0.015161641158788845,-0.00903218231130413,0.024769963974559196,-0.04124915587219968,0.0798699920976707,,-0.009673440450306823,-0.0340291045339361,0.06445180354483926,-0.0406908201629973
NTF4,,,0.01346936423835333,,,,,,,,
INSL3,,,0.027134396914290104,,,,,,,-0.019776372120017642,
BTLA,,,-0.030535639086235758,-0.018263249937596673,,0.021792822499466662,,0.15403592771122476,,0.023959890821770535,
MFNG,0.0012712268271335104,0.006928339456020477,0.06443212472664145,-0.04588555342738163,0.045300403919584814,0.012573548860727002,0.06525393387934848,-0.052098209266134246,0.034269026615430145,0.0649869916135059,0.038283885503964415
ICAM1,-0.03332419504691526,0.0009696618746458251,-0.019002890456873138,-0.04897271347587847,0.0853388496907768,0.0317174416326417,0.02936236419615725,0.02376705180576533,0.034347637333828576,0.06623535178096897,-0.05189088708563065
PROS1,0.0371708241204058,0.008786529443397237,0.003897521013762119,-0.05093632199759503,0.01161148299091978,-0.023492912627297323,0.006778938799475682,-0.013869120783584307,-0.02126976032481652,0.0038642878712185965,-0.03693923046307606
CLCF1,-0.04649267092842795,0.013349718887191607,-0.04081512021099571,0.023128208425803327,-0.05272217277780472,0.03851280929968616,0.012349788967766425,0.11175474619037924,0.04096258931257544,0.011212151287877673,-0.04740706147976054
PSAP,-0.01583885317415402,-0.0676760022428106,-0.002872808713145978,0.05649998513282249,-0.014594280408022645,-0.03156806658654575,-0.02716155132258852,0.06262542880042547,-0.0235030488466727,0.025121234998850776,-0.11191372640227154
EFEMP1,-0.08507607917059923,0.05139647039726179,-0.03131990999961641,0.06075402471743421,0.05284230532921093,0.008325212915802889,-0.03180940711701472,0.09975127955385128,-0.025059939227808317,-0.07885692352102468,-0.03965003836461964
C1QTNF1,0.07158367178128199,-0.010926782191777153,0.0107763596384698,-0.002322272362474602,0.02574555936579383,-0.017906554253385346,0.03911576425502012,0.04871287701543388,-0.022593017704759227,-0.007795408460070259,-0.031678811968955216
ALB,-0.026872438436228024,0.026499097071985993,-0.02861144316239167,0.0007563829945584741,-0.01948586138483459,0.051835681111707596,-0.00877945359679421,0.018291953319128026,0.02847302171558552,-0.022362341191019763,0.14878899468737689
EFNA3,-0.005202732502272277,0.04347957631778533,0.004364574105314021,-0.03385861908351466,-0.029512557290813587,0.08249023987880055,0.11097868034475925,0.05775124224196987,0.050750705025431386,0.01790429123089665,-0.007833755446853765
DRAXIN,0.024516720183205342,0.03330207664203285,0.05850528711960338,-0.041255242189461215,0.030211821262885113,-0.018274803449101422,0.05653035128876466,0.07397862817578572,-0.025502211104540658,0.07418911615269845,0.00653036209358504
RAET1L,,,,,,-0.021888189899021776,,,,,
NPTX2,-0.03167726616035608,0.017401611316282383,0.012046881543105329,-0.07020024627387116,-0.05200694907006468,0.028798505171159134,,-0.001401313338278906,-0.06500882696932296,-0.06005531970490681,0.028719981975429274
FGF11,0.14776637734301742,0.0063952493813721,-0.02032810746270977,-0.011561458621369293,0.06165345144771257,-0.027159663622867383,0.06918908244741555,0.04568490064854117,-0.05349958157881817,0.06403729011414926,0.028117375371330317
CD59,-0.02833822610515372,-0.0400286416545529,-0.03413084700411637,-0.035326350668976235,-0.051436728377043515,0.03689240496466919,-0.049552400639994866,0.03520979430929581,-0.017218642675454508,-0.016204490999847027,-0.03462564780823321
COL9A2,-0.0382655985029026,0.005239503946525196,0.05772102386826216,0.029805881088645066,-0.008051406089620567,0.01768853062921154,0.0008025034438461458,0.014084259368529846,0.018394277410032748,0.10069973384723863,0.09008487404739662
DLL3,-0.016138766954607885,0.035357354254387414,0.035925463841358814,-0.02686489839436075,0.05319955097115905,0.04727785086014666,-0.02601266475961049,-0.05168506253171549,-0.016834251287859394,0.08462823258177377,-0.018661650039781135
FGF5,,,,,-0.015516481725984967,,,,,-0.042108109394672626,0.0234725656051149
LIN7C,-0.0018425627065850416,0.0031091375542364698,0.042664030102636974,-0.014993174344818467,0.0747216082802475,0.02935198551179381,0.028096521980075135,0.008945288864452554,0.04810422903378363,-0.020687709549326694,-0.06343614909552805
GDF7,0.040721631083839804,-0.016269519847976557,-0.008020101476661653,,0.08520608587127218,0.008072025352994054,,0.04276012392844684,-0.020225980487558422,0.0006483313030321925,-0.003215301225753044
PSPN,0.043181480198244776,0.027959167493755537,0.0652452144743911,-0.008526146677611307,0.07135159923279896,-0.01030560825186675,-0.008046586077811287,0.07083970291436978,-0.016252702791440435,0.07866643483208295,0.02347619289834844
ANGPT1,-0.037518010763634924,-0.00780299632742977,0.06039022379907997,0.019225541622296873,0.10747149525121466,-0.017203178786556025,-0.05632443391975078,0.03741625368203084,-0.009581944379608782,-0.041751499255188354,0.06582556716278493
PNOC,-0.03615722282207537,-0.03404703452827935,0.053939912436234395,-0.03394163136733863,-0.035551721756519924,0.009034270962172943,,,,-0.02041105194572297,-0.04979736278596849
L1CAM,-0.05292313739615415,-0.0038286854498912337,-0.055261577052289436,-0.003518377010194906,-0.06124875227719345,0.03141702884957924,0.013485925693567775,-0.06139287362113826,0.05568613268557254,-0.00852922114303988,0.0018964114362489467
APOA1,-0.011108056589066398,-0.007521990467446561,-0.02076073503314357,-0.03533412668282906,0.04954413228611537,-0.03243045596209759,0.06686099091039904,0.018635992103607675,0.01547720967513817,0.0759181535101235,0.07909781526754445
PSEN1,0.0012671834867278155,-0.009255014196539053,0.02607382896157755,0.03521648433414596,0.026979557134512253,0.061012848638215295,0.04496017502951102,0.009053958746912059,-0.004241795318976611,0.02349796622018238,0.028020117985854392
CALM2,-0.04139733720497024,-0.020141306085636947,-0.006359508322665501,-0.028202246087251154,-0.046291004705932524,0.08653263350089323,-0.008147114287157938,-0.021166746449498692,0.08390215969816256,0.07101663652959503,0.005655714091903544
CLEC2B,-0.028518173353719464,0.029462635567593116,0.010566919711306301,0.04780406963196671,-0.018711291722661918,0.029877653667724522,0.014855982511524613,0.0042407541644194965,0.027025281518135567,0.021767963229478077,-0.013993912062486517
NTNG1,-0.03835749899496597,-0.03402947858692565,0.041608460366597766,-0.044511783512453,0.04675654134236396,0.049098368860322573,-0.04767915806681371,-0.02734062330408835,0.06270988462663787,0.06582812580411837,-0.01716705669745001
LRIG1,0.02742556318163432,-0.00929085583710564,-0.05954786338503323,0.03843013218164337,0.029805135093920687,-0.035721463109808546,-0.06336724276384481,0.0684591289899636,-0.026494799255431724,0.09110563574971216,0.12487956165739261
CPAMD8,,,0.011746331733158342,0.011096221490853335,0.09593212626300801,0.025193398297913547,-0.02507415109811031,0.06947203265191085,-0.03390282778552661,0.11753358911406743,-0.029400302828674365
GHRL,,0.011157526457997181,-0.019645565368478904,-0.03766870384671862,-0.0025023054721899376,-0.0019613054361940782,0.0415592771844633,0.12713229964823178,-0.05453971597044728,0.03221224167307596,0.11552929856527383
NPY,-0.0551749417946633,-0.00032804382758619443,-0.006439734609941917,0.04624293513894199,-0.044941036740717796,0.045368441330728586,,-0.03172139199162095,-0.05049413220481034,-0.02497272113573983,-0.05468092382083962
MMP2,0.03506291399511504,0.03902736071516178,-0.016714095711673236,0.008079242382759177,0.059422086238640266,0.028638056937002443,0.06220968762702105,0.050811896731650284,-0.05165611226191999,0.015574622232034332,0.0031571486033631245
LHB,,,-0.0002975632300820738,,,,,,,,
PPY,,,0.0011504638921823634,,,,,,,0.005972884835652204,-0.012684108760832853
ALKAL2,0.022006037236834055,-0.013058955280219772,0.03564973656738191,,-0.01591533517758808,-0.030327187154440934,,-0.009361345773576998,-0.04783535176442151,0.08211763374974182,0.013970122791996525
CSF1,-0.084887564366904,0.018206078489506543,0.02465947759301753,-0.021180375930888253,0.021341248949350675,-0.04314995679083982,0.05888514316543944,0.020414940453208016,-0.023214187557528798,0.10982262826309616,0.06853582426586236
SEMA4C,-0.005581689187923884,0.004744540418235039,0.007111276804736563,-0.0404993817558969,0.014592897020974716,-0.021418645676557404,-0.06963439502311096,0.04530423884480711,0.06585001411800175,0.04226390246835075,0.04472808926516783
BMP8A,,,,,,,,,,0.07788746451001856,
ICAM2,0.029725211032103026,-0.02017753324402725,0.03343259784872835,-0.012215070664723734,0.001270696321338955,0.02107381155799415,0.05435879689180869,-0.029578420786724156,-0.02201379350201301,0.017671846863192273,0.06754732263051967
SYTL3,-0.006515152449106563,-0.006250724245974751,-0.011856382251803044,-0.024439856989930057,0.05416545204194824,-0.012700405500205448,0.09395103747131471,0.10465298642087503,0.04318424405588885,-0.05334977061332377,0.0633734321867671
IL1A,0.07331052388989343,-0.02605737319620199,0.01688544094014008,-0.04320237515926044,-0.028890261774631058,-0.026797030675314304,0.046032956815344875,0.03231552133324332,0.08569440051550946,0.06623530928224414,0.04059926554855521
HLA-G,-0.030027640664784402,,-0.015247971294291538,,,,0.13920404415428975,,,,
PGF,0.041485586576536844,0.020308048854450974,0.05444557707075707,-0.016306600974029656,0.000784491599871404,-0.033044054424345624,-0.017124027604866435,0.0442271003820887,-0.03217539871658612,-0.039146761289486375,0.01639648604054755
LGALS8,0.003967582072225818,-0.026786322173157722,-0.02552454717881203,0.062459552475039114,0.028469784447928977,0.055456021992616365,0.05788942267159932,0.032951706569937345,-0.0012346470735553245,0.006991195298476379,0.005081497661766191
DKK3,-0.05544470456158326,-0.021450040178437987,0.027365429717910887,-0.04444505172301269,-0.07117863700659874,0.014866117239004717,-0.03616421450678249,-0.009814113458604995,-0.036218976983096555,0.011116010326160934,-0.033745249998497796
COL16A1,0.023037662818528315,-0.01345469106090623,0.027151841188133862,0.008836427622687217,-0.00915244532697671,-0.013838202431641218,-0.01152315909273246,0.055808174419544596,0.02598961683520487,0.06338267424985376,0.11460159523715638
TPH1,0.019789944125988678,,-0.0021421684961621347,-0.004574838761109679,0.09723528784658654,,0.006964857548936716,,-0.04309459852520951,-0.026159350021574216,0.03272538675205511
TNC,0.00955318784715217,-0.013156248655397563,-0.00616470750228289,0.04067994032638094,0.03403007746146908,-0.018377595580201564,0.023513900561307106,0.1001015154328808,-0.03956749482165314,-0.08355388112171148,-0.01608841932551733
TNFSF9,-0.03563488495245591,-0.02183755034322632,0.02733215624440224,-0.04149643602664658,-0.03766739331079575,0.04324547709910314,0.0024850708037144563,0.06804022925843205,0.05492722069776379,-0.02809124834033302,0.004683100266383872
C4A,,0.0864267178822958,-0.029310518456581107,,,,,,-0.008635785476742902,-0.023903570472425344,
CNTN2,0.009812275032789662,0.03078042250524082,0.03396201673960963,-0.021840969391848444,0.032525954140728355,0.011874361475012916,-0.0737786248372756,-0.09961049253111742,0.03814054324721459,-0.019128818941297858,0.004041850505782516
F7,,,,,-0.014036737717548783,,,,,,-0.03634043572977826
LUM,-0.045212441829295555,-0.01897340709347857,-0.019411370438901274,-0.007813757431556595,0.03516553954366187,-0.014043797799962945,0.06815865138229005,0.025900459319362273,-0.0001493202239884248,-0.053318051136580946,-0.013091159718070417
BTC,,-0.020137722944306432,0.011962033764265734,-0.047358641343212486,,0.0075060693565298245,0.060661782047149934,,0.03669586524328133,0.014123097635190178,0.05066724301811846
APOC1,-0.0008881398633960795,-0.03374502545901509,0.08826837277991255,-0.058834265745871785,0.06370697688158954,-0.07393225752485202,-0.028142184574170944,0.09724101503735878,-0.005178542254361321,0.08035700559001618,0.030038988743550002
PKM,0.039571184215748144,0.0007726673509664895,-0.02633193014011815,0.04579410413393083,0.01381535348649944,0.001950677949083688,0.08275042984262139,0.030269167025482574,-0.03373366411862659,-0.05387220029258656,-0.07295782533316479
TNF,-0.05634731434067969,0.05313779123789287,0.017251197227340066,0.027483517774213356,0.07175706453109752,-0.005636419092255541,0.04720387212064387,-0.03922551814302745,,0.09933392292705708,-0.028283459792694737
GNAS,-0.04771659712610108,-0.021623251918409612,0.020556120950095614,-0.03707032454188183,-0.0355132267374618,0.03796143242820717,0.05476558385342053,0.03095974650025377,-0.05481711509900257,0.020847093379034336,-0.033326248962200655
BMP8B,0.024881185392542297,0.04147037927162725,0.0686752294976151,-0.0158052843289408,-0.005430155973639389,0.04843417508727971,0.028080796802022568,-0.013490090981688995,-0.03427315414242274,-0.017069464701809436,-0.05141421086032707
LIPH,0.06426884194431248,,0.0025100034957901357,,,,,,,0.020548470637456965,0.024696966182329055
CCL28,-0.01898586297743793,,,,,0.02137880666307666,,,-0.025534298451229384,0.07543103451360876,0.030757580303199906
PTPN11,-0.060917020154993784,0.03647954722528711,-0.003206579766622962,0.07088186503975852,0.07297013527024733,-0.06005392563284912,0.09699768245785102,-0.04086672339146843,-0.030086213298928837,0.028637371692632117,-0.009851256140592589
ADAM12,0.016801033189441327,-0.015324509848771943,-0.05712347150589251,-0.012380259874519975,0.040129542189862644,-0.020278509067193872,0.043720674242331996,-0.003340372864462521,-0.06483447573860354,-0.03271482498225053,0.04065246030128224
EPO,0.09945598323612695,,0.0032693636497452493,-0.023428502638459768,,,-0.028747337096924754,-0.03201433832375009,,-0.014657278961272757,
EDN3,-0.02620267110244931,-0.019950610184551583,0.005809343314136286,-0.008643264274693495,0.0355193342522403,-0.0004295373635795823,,-0.02453234713745881,0.04330545333678823,0.006031558207134819,-2.24640029264138e-05
CCL22,,-0.016269519454003654,,,,,,,0.033295642179900095,0.03313228685998524,
CCL2,-0.07214521785138701,-0.042273637945261275,-0.029134049948770377,0.008005665265097368,-0.04634675457467259,-0.03337547398455306,0.06257143111101053,0.008593177129958348,0.03457667849423735,0.00029269427416971577,-0.07179952204125342
DSCAM,-0.014078493244334652,-0.01659886308273009,0.032889579866357765,0.0031692159239297196,0.07982610633005684,0.04945321966721407,0.11909916258727524,0.0864340086046465,-0.0020959978537991304,0.02779216722335019,0.02846764214137836
ANG,0.06503129727375807,0.001523730647808065,0.018334473073943074,-0.004671088874663802,0.021542160699066167,0.0666158612377088,-0.019896551308042885,0.11200440038825607,0.13012908664944514,0.02629404122673927,-0.021840730771620936
FBLN2,-0.051844908556939025,-0.029586601860351364,0.008978176970724833,0.08944369570771626,-0.008654667065909009,-0.037870653676268067,,0.01870060430476995,-0.03106946313811071,0.08631248093808169,0.028682751388976784
VTN,0.06902471065773792,,-0.02341577288348117,-0.023620915363094346,-0.023661360267034023,0.012297453452092865,0.027310669765841237,,,-0.005838631078848236,0.09057122842968122
VEGFA,0.07562838386004793,-0.03502350539014863,-0.030322445596666334,0.029652877989321903,0.02048893245486348,-0.002984275759826991,0.008734897626279808,0.03619193020093473,0.027779147258357246,-0.06486487789470018,-0.07567401059043095
F10,,-0.01857062742361929,,0.04406183106700333,-0.022824034870625735,0.03251175369893761,0.03605642922511757,,0.011245802942661337,0.15513676557352368,-0.008199498279494575
SERPINA1,0.07130857897411316,-0.024413932333356713,-0.00635759439389186,-0.005868123120732699,0.024283553988919508,-0.0010540309015729128,-0.08746992802953585,0.00922776896997397,-0.01957232525312154,0.034151677603630415,-0.048600826663316714
VWF,0.03688845651732268,-0.0047122510649706875,0.0017209565846875725,0.040939313705072145,0.03701581318758108,0.02268875682378784,-0.0036525765827267295,0.027114478132925196,-0.05099272613471864,0.023457930072499807,0.056979454161160785
GDNF,,,-0.01195116975145082,,,,0.028264758182703745,-0.027340615669837764,,,
VASP,0.03471395881816,0.04276174406222474,0.0074184596345954834,0.07752609580213046,0.036984815690442416,0.06865600346035423,-0.012386438345910277,-0.0038809949516745513,-0.06856240182559527,0.003530621814472441,-0.06061863644814648
ADAM15,0.024793074029780735,-0.024002892180202077,0.07497972154372069,0.02811365859584542,0.05489274053001155,0.015867494846810704,0.043079480250147746,-0.002752997496725641,-0.010595893359706945,0.03182795409377615,0.06912700398414715
WNT2,-0.022076415364454878,,,-0.01898063929173382,-0.03603016133153603,-0.012019630395577043,,,,0.012910556980593844,0.1628132389065834
CALCB,0.07841980252491419,0.06137953650403434,,-0.0013312523507474352,-0.01551648155736231,,,,,,-0.043572425386654505
OLFM2,-0.02111346824987132,-0.023975411100270353,-0.014422663044165387,0.021470494688153784,0.03160900050082353,0.007089916799817507,-0.04434485133747942,0.050620726272238174,-0.030199313124793077,0.05720779120639282,0.13221799793663816
MFAP2,0.04610905125198813,-0.03533296064427765,0.039249668076866355,0.03255665661165005,0.02013942945712732,0.005612043841318184,0.07067859115712852,0.04267271579537148,-0.021585492619030523,0.02594197325516963,0.007750062841437678
HLA-C,0.06954365395306784,-0.040919708373386,0.026848707925303833,-0.041232893432734584,0.04021129343032993,0.005116913459023343,0.09499400069794948,0.03243844823897227,0.011052132264357228,0.06982803887960265,-0.05449931287342864
THBS1,0.009291577700689644,-0.014440636010479605,0.017221292058852467,0.011711431944212801,0.0334235506656664,0.000528792361687168,-0.009930935189345588,-0.03381786871602331,-0.02468812495785467,-0.1136987710404885,-0.06040342844206104
HSPA4,0.04338331847099485,0.028846785107760353,-0.013905733659350486,-0.006019451110653344,-0.011609224925361419,0.001718255173004557,0.04063812032895799,0.015372305120130797,-0.003949518691879011,0.012483021043884632,-0.0009060738829537653
LMAN1,0.05598556275389126,-0.029236553517247327,-0.03788490667884143,0.008746091011938024,0.038187672501668574,-0.005125318122330037,0.025683117509395805,0.023824487250453445,-0.02515041087486282,-0.02948221171143769,-0.0768102007186726
LYPD3,,-0.014997111093739274,0.015946675043695856,0.03898543792320791,0.16927709407299454,-0.016748556308895785,-0.008952263686243484,-0.03482821782364889,,0.027867430786180755,-0.016372365033668863
APOE,-0.09106196261219399,-0.014559842076782528,0.0038054517175173234,-0.04303035389628457,0.03618865213354814,-0.044776252657481176,0.033988730280483576,0.07609708765327113,-0.006523047257921061,0.09949020281635725,-0.08748955195125112
SOSTDC1,0.09379453578786663,,,0.03470401920828349,0.030418129769411557,-0.010132093057450742,,,,0.009640010285439184,-0.05651598083910769
ANXA1,0.04081586862300244,-0.046321788208032254,0.015366847008345171,0.025305880980187635,0.04443603642539267,-0.01138790335876645,-0.037990172307761506,0.055106701701186325,-0.07025572780714866,-0.012036936945637983,0.07369013372858915
WNT2B,0.04367520621723467,-0.02112399034730539,0.00028682485427358143,0.057360245169676326,0.016395690636396978,0.010792961053974436,-0.014308476618741246,0.040069402708381975,0.026043281022380075,0.08831105250058013,0.043716545035855855
AMH,0.04475781057460667,-0.020137725062710023,0.042379997396798874,0.035241090177832196,-0.006869556067138169,-0.023600588812296815,-0.02654795696255632,0.09924653503455205,-0.02553429519506356,0.08923948736479646,-0.008054333119198103
GDF10,-0.02154482344254064,-0.016871995289566784,,-0.032503431853283464,-0.02500240806080612,0.0409436903865239,-0.02454385420213076,,-0.0322271481699629,0.00663745033055057,-0.011645816501989068
EFNB3,-0.02411255196017496,0.02544868111616689,0.009150908050421179,-0.011894832215433459,0.019785119863542536,0.03931633735946188,-0.002242716321064499,0.0877548538280918,-0.04353192517560225,0.05718120278704905,-0.023690299001240644
LTB,0.10449986432216822,-0.02461430319068735,0.08229316255318009,-0.03364474242315302,-0.025392796726227802,-0.02806640555931691,-0.0034431685436319046,-0.04639000589822121,-0.019311565862279802,0.05000401772393634,-0.01700032531093071
ANGPT2,0.06594238577377372,0.040003177347566525,0.02029127543085493,-0.03402326145967412,0.05972300677130357,-0.03271878954788014,-0.03875193406716802,0.05772385465430855,-0.04390302535721842,-0.02259377304184633,0.03868333300481647
NRTN,,,,,,,,-0.0031985099469478725,0.02904149825790949,,
ADAM17,-0.057654906767405534,0.016771819946238158,0.0042179485127462665,0.05881090203505314,0.01368181761039608,0.06989036250017504,0.08669575783084571,-0.02826765940993827,-0.051434790796473354,0.03542186173633463,0.01361938883413105
LRPAP1,0.010317792114262975,0.010181089888651263,0.025306750275962728,0.00894673419830559,-0.004282706697477034,0.01597293235139229,-0.07622155433262316,-0.04620636867475692,-0.015501870612289042,0.07029839780054109,0.04996063626328125
NID1,0.09403512240287104,0.052348460593273194,0.002768192553086102,0.05531295706850474,0.043954944818716424,-0.013063005071145696,0.012441746615394968,0.034701228239940256,-0.04461614413145787,-0.01703430858331715,0.011036858787648563
MST1,0.059920286424497454,-0.04104483111255673,-0.034149478220511946,0.03389559589436448,0.057464703383923746,-0.04137790367052392,-0.023413275149096777,0.07946879043507024,0.03830149704137241,0.14750988548006275,0.01908913936102595
IL13,,,,,-0.015717105384917263,,,,,,
DCN,0.0026869330851447995,0.012536648300247429,0.020864157564337415,0.008446962694368561,0.00895434333343946,-0.038231149221975895,0.07313256289062191,0.005210078847623089,-0.03013812655906953,0.03695354954292066,-0.002018698679224037
IGFL2,,,,,,,,,,-0.03872698314717634,
COL7A1,0.14589828979186442,0.003738788377563783,-0.0024932777429759723,0.07289021971789444,0.013985135431024294,0.03256801514869776,0.004540538334103749,0.0398320804063013,-0.04403269103775223,0.0243392203819,0.007635543538188154
CALR,0.02442934389191835,0.008487635687284553,-0.03605192507199673,0.0015988185637564713,0.03389085880633073,-0.05383605321593101,0.019475022537215232,0.008976635215641111,-0.0037485504209765906,0.00546621210581003,-0.06598610288457867
PIGA,0.03576940569971969,0.06143372683303633,0.037455504786361636,-0.0306253712420683,-0.058969169643700844,0.009517284228885047,0.03962736000837283,-0.04429375827035207,0.0320586607086466,0.03572027129499657,-0.07323651516962958
CD200,-0.0912484558937668,0.011477188789678315,0.028616151036925268,0.029761661147105,-0.05207909298894122,0.014120204594401142,0.036355658893524524,0.06714867145386355,0.041765967253645654,-0.009139901654490077,-0.010366187015319217
GRP,,0.07700222977267576,,,,0.010317439229479999,,,0.05541602162741289,0.07543854296635671,-0.042264371677381805
CDH1,,0.047916200897082886,0.059381383559308505,,0.06519608330253167,,0.02320199402877533,0.0027743269843058856,-0.008927197785579663,0.01425772137262702,-0.022618513751017432
LPL,0.04953222631468171,0.006399664323510765,-0.045478912229267816,-0.004120778580879652,0.037195493616124786,-0.02225171970757574,-0.024788184321375223,0.046461706353935935,-0.014207436953068772,0.07881732260391197,0.01934482384036088
SEMA5A,0.03654853246417091,-0.04260018686078823,-0.027263572985478778,-0.007489424381173626,0.03428868124430632,0.03397540868479215,-0.06258020925138902,0.05384782996765278,-0.040230109497268685,0.0701291140037926,0.040196623756532435
SEMA7A,0.03786935715594056,0.006077926719225346,0.01664900278023206,0.035089977358974296,-0.00671945724443144,-0.014097853640539074,0.009835120433557202,-0.013304594774826808,0.006914749705126025,-0.0416557631750109,-0.026921313282145056
SEMA4G,0.06056665333085898,-0.023317332861156878,0.0008691530235177397,-0.04630273225510097,-0.0006125768865992078,-0.028271386858275797,0.04398757353818573,0.14767229144759592,-0.00948987633292886,-0.015336980318338236,-0.027125147160289267
SEMA3B,0.029109478745782413,0.041382342991484626,0.0622441583791125,0.06986733127367331,-0.0023725260917034532,0.00800912803189516,-0.036434492415386155,0.008789669937092624,0.03562816907170756,0.087416632310047,-0.025277164378445058
RPH3A,-0.009494766199387453,0.020655233697313313,-0.012598302742663959,-0.05007315290876697,-0.012525536422523718,0.06513513163458266,,0.07498168740527579,0.08949750536286391,-0.02374570821291244,-0.009249710477326055
JAG2,0.030995931282066798,-0.030215736993956778,0.05285916538908984,-0.046462015553040595,-0.01182323502581327,0.005596373808968477,0.06250473134696417,0.018717264225862985,0.002933257312102765,-0.009623305082215967,0.03904297144184667
CGN,-0.003203027133130351,-0.0029606384277253974,0.07752955897707789,0.05679066646072867,0.10439163510798592,-0.022109070190551746,0.0033919170240193463,0.03940307567206062,-0.0025080634310231313,0.07940381745175305,0.033399842614930675
GDF15,0.10348164489224458,-0.022416820763224855,-0.01102392017583977,0.0002675970612992537,0.04030495186985148,,-0.06293205637927968,0.030214274619508874,0.008257981437294148,0.044835546895772925,0.023575390841091268
SEMA4F,0.024992934570930575,-0.03697142914403234,-0.04617949762702275,0.025892942970343974,-0.050922929498434286,0.02905829725092232,0.06124701484710619,0.0301146320082352,-0.0029241915748803816,0.07074951950648974,0.03624292258940107
NXPH1,0.019706381748516133,-0.024929481211687917,0.10212369789921927,-0.03809647327679473,0.010991836206253791,0.012895385295497186,-0.07662651379377328,0.026575494306147498,0.010298586068645574,0.04135812352976673,0.001344738494311988
ARF1,-0.026203000737484317,0.010339067187161302,0.0035744828468737395,-0.041597684845329524,-0.04844701508128903,0.012805559078345952,-0.04142897172302323,-0.006005566336980678,-0.07763403041212757,-0.06844145333150595,-0.015716156666809623
DSC3,,,,,,,,,,-0.0146572834103362,
EBI3,-0.018220508106667487,0.013354914519494122,0.05034502415499191,0.010050358671078055,0.055500749101181406,-0.022794065619991234,0.04001767901478144,0.07386684623368676,0.015917567749134547,0.023761633074728998,0.022959252159678777
TIMP1,-0.033903484547793364,-0.09739983933953923,-0.03650377325193675,0.039677293354464245,0.018601536565740873,-0.01692055150568878,0.0726610451357229,0.014285183861633698,-0.02542530634697504,-0.02217754233447775,-0.07589227437541674
SEMA3C,0.09715407671332152,0.013372043735801321,-0.01469688601270611,-0.00012435656302484742,0.02176571445754486,-0.0065263951732560345,0.08034148435019667,0.04431483571873061,-0.0191762024491126,-0.0036907232435281897,0.021429463300341522
GNRH2,,,,,,,,,,-0.01588316419079722,
