,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
FGF8,,,,,,0.06562030584424809,,,,,,,,,,,,
RIMS1,-0.025764780116151863,-0.0076062026916705406,0.0353365336314514,0.02357525498796177,-0.04521390676185349,0.030337118638475755,0.0037664329167903863,-0.0006830275746703223,,0.06627327343790786,0.005931615486199758,,-0.045583094054045814,-0.012411601977076645,0.006241342063490459,0.06605829520184596,-0.02386254669224471,-0.04869615421158075
FGF14,0.10291108408957322,-0.04141436564829632,0.01595861138406786,0.0056479951820148895,-0.0356724428731392,-0.018951554072676124,0.02281472933832539,0.03108309494122239,,0.03013287211625504,0.0337537509351143,-0.021153451924742748,-0.06374515728000976,0.013838438150680954,-0.029942928765872637,0.1144702801685517,0.03909103648155777,0.04331319686721153
IGF1,0.008064887769364494,0.009925402711003109,-0.030808288176163004,0.042808930626412,-0.011436931540457752,-0.014877745577660246,0.03811332772596737,0.05700586883267128,-0.0332152762044872,-0.031728027561319386,-0.06636554951200012,-0.0006623659329457949,0.06590096959136156,-0.023339544716430353,-0.001571426976039049,0.0036820342616899287,0.1334866453440944,0.07720508900615705
TNFSF10,-0.015925237491415015,0.06186482033686287,-0.05199646234073573,-0.0004234840957103452,-0.0017922321523403816,0.09510242579106598,0.06613708302668737,-0.02177619491152601,0.06316983080644302,-0.012772610066947658,0.02587054489023507,0.009285831080502774,0.09850199111722138,0.07619578322932251,0.13441035211777,0.037886978636101604,0.1098103347862543,0.002870665389028853
GDF5,-0.020161091964936196,0.026713334631760573,,,0.03459758887509078,0.023959353531975543,-0.02149919060438132,,-0.03983857398736098,-0.01454569266472558,,,,0.013820939510276615,-0.051363451325730544,,0.048250161220418634,-0.0765510280088189
CHAD,,,,,0.0014656328311972394,0.09191742661730967,,,,,,,,,0.029774281163826816,0.03767939035691908,,
RGMA,0.03108149252936238,-0.01707545280216123,0.05299422640043107,0.025814055500052793,0.022435561731472202,0.026009534258211,0.07587477508153835,0.015075954239944924,0.041388545921287816,-0.021135175701408947,0.0940731887186375,0.09638336799622366,0.06991890569821445,-0.03900180886826442,0.05458633874966424,-0.018131696681459815,-0.0980581857059902,0.03536527991276556
WNT16,-0.025346952154875667,-0.030254271206599858,-0.010144973866527459,0.01303806354922126,0.07223843470627211,0.049095939014355126,-0.0016897617503480909,-0.015838267515071898,0.07970837504542391,,,,,,-0.02660739986547422,,0.044159938989126644,-0.03542037506203073
CX3CL1,-0.029293575185779384,0.06354562079984051,-0.04747975851145919,0.02991008644114818,-0.0032016851236938934,0.043756515766517186,-0.03644345295790675,0.03362180103560191,0.018607250485480686,0.006629224035798889,0.08945051436745168,0.0365025156163697,-0.03068113597887581,0.0920064974142726,0.14104601101680084,0.0972437741095564,0.14608238346256117,0.029490231596137097
FGF1,-0.0902008622718463,0.06303676776279656,0.05677573232215894,0.003206894951149885,0.014414636057272879,0.04423006489360414,-0.0007552693636164561,0.008716374063225634,0.08500199650995979,0.020992470403845907,-0.014988805354275473,-0.022302958143329988,0.03472552569751279,-0.05450149900066922,-0.0903611101114903,-0.0811275470649524,-0.012866265181326393,-0.07079936504647272
ALOX5AP,-0.08439897096769339,0.0887026915577782,-0.05414397984163154,0.005561859189771505,0.025398514861550918,0.004744281885043027,0.05953816102007064,0.005443821196211451,-0.027542708296036066,-0.0068292512867934125,-0.014069467960973532,0.08041643969605365,0.06736523439144168,-0.06171047690118023,-0.04563997521403481,0.06877329716881346,-0.14335755576525017,0.048645907037311815
IL1RN,-0.017942095196074374,-0.05305393068381367,-0.021855942086722834,-0.028017818858814363,0.024059477304874215,-0.021141104933100036,0.008344450158628688,-0.02490896022708008,-0.0071902063954591335,-0.01562162427932766,,-0.020880796367720937,-0.03619790152284465,0.011811363783570646,,-0.07490655392959988,-0.03313023447628074,0.07890244384281012
PCSK9,,,,,,,,,0.044314169117689164,,,,,,,,,
NPW,,,,-0.011822502808103675,-0.029951921403760202,-0.021899012135942492,,-0.012773354094829612,0.05835571102286944,0.05978542178241938,0.07014061516101602,-0.055146208501111516,-0.08998372412078745,-0.000708759954594096,-0.01301312583107025,,-0.035601648772849694,0.08021051032062644
CXCL9,-0.02644246602452591,0.11274801590462834,0.024094393596070435,-0.02183141994905627,0.0023916103744994746,,0.026796980805973918,-0.024851112181074286,0.04177624322048053,,-0.029062905443489252,,-0.06428622565823273,0.053600706548119145,0.007904068468759483,,0.24530911788607843,0.05113940591479682
ANGPTL4,0.013329161266193537,0.04565967936132712,-0.003492453606871878,-0.0065592623125187806,0.03021367136141816,0.008767554774342335,-0.0034049683234653357,-0.013597744701731326,-0.1407571545252486,-0.03685578381302856,0.13791037254925442,0.03764476308745257,2.81673305690818e-05,0.05245795041787515,0.046576645747794056,0.06273147161807512,0.09797891433911404,0.061850546917531814
CCL11,,,,,,,,,-0.030827202204413803,,,,,,,,,
UCN2,,,,-0.01646048647001366,,,-0.02504407338729056,-0.01442703150486023,0.1312701099210172,,,0.05392773016825453,,,,,,
OBP2A,,,,,,,,,-0.008991617008979796,,0.08934615819091747,0.04343137962587839,,,,,0.19116686442626965,
COL4A3,,0.003218155833910198,-0.024721736176896266,-0.027355468826013522,-0.023906573574645103,,,0.011666390208815238,,-0.019700771513193445,,,,,-0.009789339616233742,,0.0013766250903400087,-0.02796054768585155
NRG3,-0.032564978025876046,-0.016863775603064173,-0.02841254408012534,0.0021208643975218528,0.02659181073215538,0.09086089684206829,-0.013007488333629446,-0.005498383795790724,,-0.052855107763354704,-0.013017253574759984,,0.13507345519800054,-0.05325739955492826,-0.06009374332997619,-0.08302573898967121,0.03227916974188795,0.0116811722538424
IL23A,,-0.01624483015671549,0.10902647092134528,-0.004088837354516335,-0.045583176945143335,,-0.030637428896629817,,,0.03269957757466094,-0.01738551871496293,0.1453826370795956,-0.0030892160378165052,,,,0.0439421039951743,-0.03131339163363209
COLQ,-0.0039448882361135685,0.07513294520608826,-0.02492612025099853,-0.035164440705372106,0.0453547408432289,0.07425706368045212,0.045904455568128756,-0.008422673028772384,0.03652803787614641,-0.01011744938551988,0.12522220813522636,0.1331904253318112,0.0749066151956195,0.0786402004188256,0.04388193777337593,,0.02299886247597463,0.08042131386045444
SCGB1A1,,,-0.010294710685895521,,,,,,,,,,,,,,,
TNFSF12,-0.050221504429266955,0.04116335043362865,-0.038165270946100824,-0.031461668573883064,0.018794307752358647,0.022974653826267767,0.07697681715943429,0.01613141817455938,-0.02200729591441652,-0.006686501020315478,0.07792975709695293,-0.020434625318474,0.035563980617991604,0.0019430563479600291,-0.01788658962918171,-0.045196269586798656,0.09416074773444572,0.04184876519701917
DKK2,,0.07705635400563672,-0.012080702858241003,-0.016703157410100575,0.020988994067031655,-0.005119070435105161,0.0024124684336832756,0.02330634727842336,-0.03195907074611294,,,,,0.1515071685211912,,-0.01845025611665913,0.08168613172113251,-0.026135836248603748
FYN,0.022059387077755933,-0.05192207443109252,-0.049931616430249924,0.0008726470182992551,-0.012762116297157008,-0.004221179590967567,0.05171360887057782,-0.012142461513759011,0.032449957399308865,-0.03155179704711091,-0.008763979508349819,0.0342706550264946,0.13773738243806952,-0.03857533357611192,0.030164208647070208,-0.03756352872399476,-0.07310057062063338,-0.025505743678229612
ACE,0.03156928492241451,0.17792533650941542,-0.024170201264319655,-0.013733373078135115,0.046623279149618904,0.08719600917571067,0.07302765639209888,0.027529689209139757,0.0921448340775179,0.04302416886623809,0.14579756571091726,0.07321212865191024,0.0576380683789488,0.16575621157467887,0.07985627232612696,,0.283464920000443,0.07125465673601498
IL18,-0.09182739548290964,0.08987652086107167,-0.03313975948356925,0.00923778610739802,-0.005972548936552419,-0.022368380155170366,0.05066934008040151,-0.0461705677687282,0.046348068617868096,0.05701077803349783,-0.08770805734495335,0.03382915133327816,0.06537325473293291,0.10558267541532126,0.005761879780323012,-0.0038389629225134615,0.018256831174177736,0.08981274378745424
PPBP,,,,,-0.017248524341891697,,,,-0.023045023390913244,,,,,,0.056063590753233035,,,0.13368107880634128
CCL27,0.024941998214017786,-0.01904156453887187,,-0.014981396226575804,0.019754523843881922,,0.004226594259067953,-0.020692724706857322,,-0.0018254648453541248,0.04373454018352206,-0.0698443080782936,0.005405663382957,-0.00512611801163968,0.005081771621530193,,-0.019068796690684515,0.009733107663045608
SERPING1,-0.02631216811892077,0.13807284543976817,0.023468630391335437,-0.0037803863958269005,0.05140195745050674,0.07512481482401026,0.04410745936053601,0.05663477421937588,0.00241606953777531,0.039500067114834315,-0.03822630974075857,0.03258367900965698,-0.09207281150656042,0.03361025550295829,0.08038960972040977,0.019636516418458063,0.01692882027628674,0.08807923557263153
AZGP1,0.03825871576402164,0.04962185206473381,-0.044549421453493346,-0.02710290133693854,-0.050973543354693486,-0.0015504925584469145,0.06512387285718502,-0.02449848073126272,,0.04399347165737219,0.04434407353785877,-0.012657638692428716,,-0.058337019056052965,0.05350253794730771,-0.06778609159033615,-0.014510848756029596,0.04692767834798972
INHA,-0.027993854978203066,0.00021243866591083566,-0.015775488831953188,0.009393570507693669,-0.03541117831149766,-0.0001972095459244912,0.012366981954092245,0.0054708232746479785,0.029095735640616578,-0.007338764111670708,,0.08465844027180211,0.10009945801517497,0.05554991435064896,0.020741840281182384,,-0.057778642818671115,0.040046164917216936
SEMA3G,-0.016097009787392463,0.106557172510662,-0.025929431251491417,-0.02139426304134639,-0.029800820573697723,0.053787759621819795,-0.029749326510662033,-0.022878925220863978,-0.022215866289729876,-0.022231094504945873,0.09766877861765336,0.1174152652505595,0.1692066968014816,0.07205865662769627,0.08201528855498541,,0.1739090186791149,0.016084621942451412
COL6A1,-0.011114636759487602,0.18526343370652876,-0.00584681832859917,-0.009701920182084605,0.07489616141943449,0.09018244785137279,0.03704133365843426,0.03537547529872861,-0.0714093896352313,-0.031035368591749893,0.1317022482587842,-0.020267454302043412,0.06575595836339955,0.1353467832614734,0.13257210560123484,0.022570991586907042,0.2467135691627861,0.13655721621518058
FGF17,,-0.005730193945319843,-0.01128976076938652,-0.030896075725951162,0.018182520211925846,0.020016851671560528,-0.0257662343404167,0.08846853770049264,-0.011432930958012963,-0.020682792340422983,,,,,,,0.003774492850638902,-0.03972830143531771
TNFSF8,-0.02217283902092279,,-0.009993093741348566,0.04994746963505667,-0.017248519870969294,,-0.02363391506756142,-0.011811474318288597,,,0.04690313085390949,0.02556184827234838,,,0.0890532408659588,,0.08401159043356968,-0.029438667246129962
FGF20,-0.0295221875693009,0.05498481646509142,-0.023820450383420323,0.016937108408696923,-0.02490060116231875,-0.018481833975471585,0.025647510673510357,-0.004146496004951533,,-0.01902021461243499,0.07180685950683459,,-0.041714857484649606,0.08784814281275859,0.010472244630033885,,0.08058636019615117,-0.021792352943287505
ICAM3,0.04938085253384191,0.11524524239131854,0.033947365665492765,0.02351979757117639,0.014748884335462287,0.10096500068705586,0.08397347946850231,0.003532485741607551,-0.004002027742180422,-0.05753772558924411,0.04693681276413059,0.09208568542709218,0.04770293171503249,0.09324369698181272,0.026691209227159576,0.02221154416613672,0.17660407625159866,0.008262981889559533
LAMA4,0.09805165690904773,0.1997633126798352,-0.02828740900401138,0.06675114655569446,0.07279712126558575,0.1222987466191465,0.05241671256281637,-0.028232238745669797,0.08177886182137278,0.02589997826739071,0.18194531305387443,0.033437860354134576,0.07572560059573116,0.15326486699172956,0.14469210337911806,0.07716808345996247,0.25547679376052457,0.033216977660913444
INHBE,,,,,,,,,-0.03031454338562246,,,,,,,,,
DLL4,0.014941798594790254,0.19357795757227358,-0.024516040956422704,0.02123107933370873,0.011810694815543706,0.15766713019088538,0.04252910954759013,-0.007526374742542642,0.11235448121635055,0.07534734947662083,0.08000216947779738,-0.019982468199866762,0.06060136089800451,0.09075650595802348,0.2098303343910384,0.10051108056332396,0.29684134711847715,0.1377257312415695
SEMA3A,0.001566764642610063,0.041089645204445274,-0.018813479975392074,-0.004028201707707603,-0.0038598147761580138,0.02256059038616046,-0.02653428584981159,-0.03724985688303006,0.015224809490116014,-0.008065258177497857,-0.010641185117041652,0.016166000188685636,,,0.031176947216825217,0.008517564563226037,-0.055617432712282124,0.07060031913736944
RLN2,,,-0.010731919815808563,-0.021190787831423422,-0.01275074161823995,-0.021711816739669442,0.061991756504420986,-0.012031461499299475,,-0.014984917505749254,,0.06212111820786997,,,0.0013812101574890198,,0.014279897045218292,-0.025601847223059238
C5,0.0321803460843227,-0.00208261319999032,-0.029746657097991642,-0.03595902296595143,-0.009051333734149469,0.07598453591208289,0.006319626267189061,-0.0035337258397973095,-0.026769780728297474,-0.015026037682746532,-0.013088766696421221,0.0794927599694175,-0.03487906233687336,0.08459963040167214,-0.036491679272634366,-0.020661402377389587,0.054967989092462755,0.012904775871287247
COMP,,,,,,,,,0.028529979311751223,,,,,,0.09846786198434486,,0.06828389636047588,
EDN2,,-0.02151394982402755,,,-0.022684687175116163,,-0.03230171229766916,-0.014610203689741244,-0.007836851698253443,0.023324795067572696,,,,,,,,
C1QA,-0.13941182993475826,0.1335187288140882,-0.042153919183727975,-0.05013376031422374,0.08443190304613968,0.025163957713703937,0.04879016841013932,0.04186030771441617,0.07826089884677967,0.005022850223804433,-0.13700472677478812,0.025032262902346156,0.12931479726459746,0.11788338630548767,0.06776915609770094,0.07670403665316261,0.07088851890865802,0.09345434402704263
UTS2B,-0.018803027871857378,0.037331217049589846,-0.012207827750893992,-0.021190787709679908,-0.018918423683847593,-0.01616150989983407,,0.09560465258106209,,,,,-0.039606324823446094,,,,-0.014052692876208046,
COL9A3,0.05687528475419732,0.024228977178957393,-0.04139006173291309,-0.018629048589853637,-0.01788275961074696,0.025207261449687435,0.0015793032176355925,0.031228827653529915,-0.02243839753820783,-0.03763169404647346,0.0027144447513068257,0.11889204969983828,-0.03723335452219563,-0.0915094060541929,-0.012912599613155353,-0.01106536574862283,0.07298727994094599,0.07081566661335724
DLK1,,,,-0.018256038627358737,-0.015408300206863346,0.04529254657825639,,0.012675447857952164,0.05448590433792417,,0.008381489578222148,-0.045643790100166004,,,,,,0.022811496412327454
HGF,-0.036874258750604,0.08227356356201104,-3.0164403065990667e-05,-0.0260494254022327,0.03675020973951466,-0.012000292530368193,0.04038572615917135,0.03401773666431775,0.08030122618536589,0.07981816264051168,-0.01359265355568278,0.029148738125721885,0.07411584906912398,0.05010139095892201,0.015712876306142647,-0.08816562158831477,0.030434251981326134,-0.004992933552922588
GIP,,,,,,,,,0.06765735093974452,,,,,,,,,
P4HB,0.08029560266150491,0.1116948097751477,-0.02063855595905986,-0.029679033822665492,0.03836035712817093,0.08717206417025154,0.0755074703098452,0.00673606169692987,-0.022961000239524163,-0.03714453644306562,0.1487089608762503,0.10398051886637123,0.000517338810973109,0.0937653132936641,0.07314670381192237,0.06994887116223285,0.15786738819977397,0.11461253338488821
ADCYAP1,0.02473361161117726,0.11704357146017828,-0.015165540215907112,-0.006933897932842895,-0.031138127184660597,-0.0033913172088223206,-0.014108169906700304,0.008954800638690747,,-0.02208070052858995,0.1969352332217236,,0.10166919046971225,0.036857511741448336,0.06431171826106599,,0.0408889776443422,-0.04301789756443566
GREM1,0.004609791430464643,0.03896640524271786,-0.029387002390070593,0.014389558496986346,-0.007745010114669715,0.0011860955304976188,0.00652354869453513,-0.014065900294950742,-0.026285823110656963,0.028871306018008407,-0.010024549746235033,0.02783129904300377,0.017794449040188197,-0.06571396923645031,-0.04723422334341325,-0.0402520170528253,0.18272430551875854,0.08458827206394587
EGF,-0.03451258844789685,-0.0018485989749805706,-0.030398417851167973,-0.008910226114110468,0.053657481914307276,0.032151314103686796,0.010995931488640137,-0.011144323490880044,-0.03133220968770118,-0.027274208292574768,0.03726637356346399,-0.0442493158635639,-0.0180628442955153,-0.06253314029235175,-0.03898311541103145,,-0.04919771908008693,0.00901383916821096
VEGFB,-0.04714331685494156,-0.057515786212369684,0.05093289366743424,-0.00029567261394522444,-0.029953238099763246,-0.015010234108146002,-0.0026917220766252644,0.022933033535270608,-0.059639004736267265,-0.0419176088325568,-0.031771141751478084,0.10060099185384894,0.0395500779141067,0.016143070572698388,-0.016363948100461736,-0.02003986140703282,-0.07110795722363267,0.005133526996121772
FARP2,0.11297657778760835,-0.001321634075985734,-0.030434492527807288,-0.020390019803130183,-0.009945956089696503,0.06548313472883421,0.03042563858935069,0.016930059356194117,0.07751924916438843,0.041215265393983236,0.06740981948049617,0.09968200091566275,0.09165122345562056,0.050805899487580276,0.03906991244195287,-0.017558831461512176,0.05803424565772762,0.06784278666132995
BMP3,,,,,,0.13600427465353881,,,,,,,,,,,,
LAMA2,-0.009769633721585345,0.15879154427994494,-0.04021940124476538,0.022733800973559645,0.023676422057868806,0.12803748430229883,0.11526132678011716,-0.010768037789021004,0.071413903560942,-0.012001599064897676,-0.001396437549780933,-0.01441796648595378,-0.05544291862640632,0.12910368264572047,0.11813097525749104,0.01641221874788791,0.19212260206566426,0.0763428981044502
SERPINC1,,,,,,,,-0.011126958482769156,,,,,,,,,,
NRG1,,0.07990560215961393,-0.03505354457681382,0.01798627388766617,0.009009249080355315,-0.010424324226013939,-0.003876322351663919,0.010102872739573967,0.03981320550285175,0.061986093694658885,-0.04438850586032468,-0.06540427480070814,0.05070711883695092,0.06641097302511764,,,-0.019579241943070775,0.02423843116716372
SPINK1,,-0.04306463186735816,,-0.03507974304859228,-0.007438757609254853,,,,-0.040841791358247094,-0.014984917505749254,,,,-0.04722929204224032,,,-0.03872151737247438,0.023661689472307467
EFEMP2,-0.03534358822861889,0.0861654455769745,0.04010858721462585,0.010573201146777888,0.07510357325217043,0.061774929280105105,0.08726068210257269,0.0010598655311801037,-0.03912773223439679,-0.008447430864400972,0.19507395751734122,0.03812881429775344,0.06883549485116341,0.1259418661274391,0.08976245086290342,0.022074760815427644,0.07166613823961042,0.1006880264279243
SELPLG,0.015155442968674101,0.09892905432870502,0.02955622243392208,-0.0318736574673978,0.043012269994882786,-0.022056932372861247,-0.023614286977463088,0.04331830526331633,0.04641786387990788,0.04447046154126496,0.08898710577857265,0.04374984800891673,0.047226163289822674,0.07170295576122983,0.07569619196852613,-0.062146465511110825,0.040509424833991545,-0.02529906327319307
GDF6,,-0.0365215633331775,,0.0013285906658568709,,0.02419305106605974,-0.005651089328557958,,,,,,,,,,,
HLA-E,-0.020380373512043765,0.19938708860179866,-0.0060672730133105104,-0.010094990297507595,0.013809985656620869,0.07030608646049244,0.052113628227785015,0.018184016945205963,0.012952541738087785,0.018574443792287336,-0.043467366510064734,-0.0009320727707229187,0.07179293477625595,0.10956693452027015,0.14481288110446244,0.059729289993177795,0.2092910785241416,0.06902965137212698
PTN,0.1336432777938713,-0.031127603974078707,0.02023494950987026,0.03019338553406736,0.029114139258167804,0.05259582699890735,0.0806026719038789,-0.0033691033719505663,0.06437534969492203,-0.018383260732393936,0.07975527148506194,0.10233460020948099,-0.08566471811034172,0.12387693673761109,0.040572183233521804,-0.007633328443619402,-0.09985088755959423,0.05801109875821753
CD274,0.012319170506941807,0.039154076626197756,-0.029567209241867367,0.03199808595806338,-0.04273635135253686,-0.02568473878241438,0.043086619749650217,0.022822436642651794,0.029869474836508644,-0.024661296495431806,-0.03247211050003144,-0.06695274562934748,-0.037132442138778525,-0.07406197849109808,0.0725125819356637,-0.031019056209907973,0.015108639738932011,-0.016024999380732523
FGF10,,,,,,,,,,,,0.041130058825612374,,,,,,
CD14,-0.09562520205284104,0.12411102936573569,-0.010522025200547855,-0.033135157663656205,0.06845152340043173,-0.04732965600790859,0.06685012724221252,0.01887308820974672,0.061928264378344505,0.03660524378492695,-0.05974714836438275,0.05487840845085703,0.06300755128047367,0.047012987967730784,0.1429134201790126,0.04082074217130282,-0.05974789351614874,0.08710123985372467
SFTPD,,0.015634565601873127,0.002438270162990976,,0.03712986468909764,-0.036539868073221266,,-0.019097899325843843,,0.05807645137609171,-0.056994200204585316,-0.0058708677733167285,-0.010169232981811426,0.04196257152901013,0.07503485861729517,-0.028691088915254636,0.07958024317519516,-0.05106852728669575
SLIT1,0.10439325940186113,-0.02358574224189346,-0.03164350375404733,0.06919504142508313,-0.050832441566021715,-0.024464276435391428,0.023529899598201058,-0.010345825172747947,0.013344789325533611,0.04017783424355095,-0.03594570960671983,0.042861609957428756,-0.040520449540656985,0.004876789141384168,0.0049293995996864915,0.14687125817674115,0.015261928129896029,0.09717585973916654
LPA,,,,,,-0.01616151395158901,,,,,,,,,,,,
CNTF,0.09032991839504748,,,-0.016703155693012096,-0.017248521445237346,,-0.0197503653082484,-0.009484823446895581,,-0.017399088326435344,,,,,-0.02741529832207791,,,
BST1,0.027175343078072955,0.02952004099004575,-0.032918133509604104,-0.023988620623968747,0.003446644030355499,0.03033971695902758,0.05741973988867136,-0.010844074532547477,-0.0406668950102276,-0.006391490400757701,0.011255297332410251,0.03937469314828856,0.053763310428932426,0.021486123517770565,-0.018299803943695313,0.08025520050996927,0.06513324521840765,0.011845598634485824
AGTRAP,-0.02594737941058455,0.05174616451891727,-0.020950882052376992,-0.005263191732280381,-0.037614782586611786,0.05717423813753074,0.015314833396191036,-0.005326485065766241,0.0397112365984833,-0.05400036212718824,0.04601670672709178,0.022263338400554947,0.03978314853971121,0.07468404680273177,-0.07221351254482446,-0.022592932514685467,0.05100575910352872,0.02774640804381905
LAMC1,0.07439343983703581,0.19107908094174086,-0.025213475090545008,0.037691008375608966,0.0407760088623962,0.08889386739950574,0.0648695263209911,-0.01560547470966803,0.1115544019967356,-0.022510689098110232,0.12844681891674495,-0.005581259723421605,0.061078242577612615,0.14934159679199988,0.16053511572137255,0.12077651307986498,0.2712564750446601,0.08304321775744498
COL6A3,0.02214581796007217,0.20495330115262925,0.004981682912163124,0.0054001380410185745,0.01758373531714021,0.08041876217804997,0.07250353989372134,-0.019665034379330818,-0.019135203091013003,-0.0243357161445338,0.1492645901611515,0.030163192583577386,0.12004128002990652,0.0419089256931527,0.18233871460665715,-0.015720638254007147,0.23147642860271195,0.11049045623405263
FN1,0.03357994799209455,0.20801382953344982,-0.04004014428788631,0.0006603562246560526,0.07440235502702788,0.1539675027570441,0.06308939949728305,-0.06837834242882454,-0.08157472070716162,0.027697018704503196,0.18623844697981687,0.051427303801499825,0.06921145847299202,0.1905062329383323,0.20383864488745368,0.16922183857510834,0.27992747974287135,0.05913309668848852
MIF,0.011494575051877093,-0.12924319490756644,-0.024778236392700943,-0.02820147739581206,-0.013495983098591399,0.047073522440385304,0.018106883448511857,-0.0691475158893898,-0.09882453909798569,-0.03504417738107238,0.06349454523683636,-0.025409391404548787,-0.06445038616917073,0.049495222131635645,-0.0198427351890263,-0.01163116565306166,-0.14929895126738477,-0.10651830254825519
JAG1,0.08860323127508644,0.11137224133485059,-0.03532562305832584,0.004174013152523987,0.07671644264981925,0.13161507026200303,0.07218951845704104,-0.007147377052211591,0.1279728755117572,-0.038272218222328756,0.08900051179771541,-0.04490861168299366,0.03416432631788641,0.13617552249080814,0.05992345325789429,0.08141746287305494,0.19778018380394344,0.09745350475742479
NID2,-0.05091013703253894,0.16857880600131464,-0.01872780383055247,-0.02670274934603156,0.006859271799595949,0.10080510866912808,0.04890831623523107,0.06568607536935474,0.13257576368105703,0.04167719987143693,0.1026682942541031,0.04928795736865128,0.08107485785018052,0.13112289780444436,0.13739274717071384,-0.03289669788433705,0.27491082750220613,0.13966101680356852
EFNB1,0.01843073620750415,0.06605898799546096,-0.012142186022059125,0.05194561645661429,-0.03531296120036813,0.04320248429809877,0.06462292734607339,-0.011989803709621619,0.10394507285185449,0.005543954364029412,0.02009020506467069,-0.02882757245939762,0.04008766932352325,0.09941726069282569,0.09157605061348022,-0.06694360889123813,0.1313463518398798,0.0968673167778608
COL4A2,0.08280398358216226,0.20781521706013867,-0.012237487566793524,0.0011978708480839873,0.0954650052923798,0.15414701611140405,0.10403504021063205,0.03263440034480806,0.1372982406288574,0.06051904957318374,0.16482358719107623,0.018027860110898738,0.07678619563319605,0.15882246105973685,0.20089885879082084,0.1246946920527482,0.28949281011230404,0.12766205565765076
SPP1,-0.13573070611167315,-0.07105386117729573,-0.051589601374643586,0.033180220006136026,0.032679567124205604,0.014691437726162293,0.07450125392006607,0.05379342147859955,-0.08923908883373208,-0.002399910464614235,-0.08802967589888802,-0.016405015560676785,-0.06688102660004805,-0.1666962632328656,-0.09156343915780674,-0.07581243076658155,-0.16390185948076996,0.03262394288823445
PODXL2,0.018945837979641014,-0.002015885130024692,-0.010139814735287106,-0.005288956382006176,-0.05716544755923012,-0.014818786161051402,-0.006007394494833717,-0.033377960589632265,-0.021672025857355552,0.024572293740623183,0.01037001909252973,-0.02402749596080687,-0.04200723922238361,0.037627558508290256,-0.003905941406941691,0.04363382975878454,-0.0345056151916683,0.018621387238248563
FGF9,-0.022172842566749153,0.002957781521306394,-0.0004287329861884189,0.059088222679687365,-0.0018069656097320411,0.0584825191128726,-0.01496707304778482,-0.03318921443270777,,0.009509149918209158,,,,,,,0.024537324293245313,0.0043087580024500916
ITIH2,-0.014752109399076695,0.15192992346683673,,-0.022316060815329195,-0.02628800278033166,0.12192497192827609,-0.01860158671727417,,,0.03040369396659986,,,-0.05126842809598314,0.032776296153820335,0.0769920427286378,0.06126803819361917,0.14004713795456436,0.11152190644115216
ADAM10,0.02617772256724568,0.061408422318032306,0.01945731858948153,0.032337988456063775,-0.015438446885429872,0.06195625211525958,0.023944150853108477,0.03595673505217893,0.011524551011815732,-0.03940169861112687,0.007946067104408478,0.08827808970524482,0.014456447908805967,0.08389633771687598,0.06287899834086179,0.013379073708714597,0.09051904598332927,0.06554985893141614
CFH,-0.0037674096592719337,0.2117236877223645,0.008610857932865616,0.008037277306897727,0.025532679756039317,0.08901821748556489,0.016051526865150996,-0.0004968868863053021,0.007296029385596588,-0.0036312463944957103,0.0343397715087287,-0.03510429225926154,0.011542829282366506,0.1768873051421975,0.11714545756009591,0.2208617538697602,0.2112390101694764,0.10960064842187772
COL4A5,-0.039579572263437515,0.05089502810643204,0.01903193451722706,0.028196667159563805,0.052632816560725736,0.05924855969600813,0.0448985728041108,-0.013212814042005415,-0.04230450690829395,-0.011273814290364196,0.05688089752889911,0.0110952797039925,-0.003309212477479486,0.005379260840160553,0.028152785380955968,0.01119961669278918,-0.07612562002980783,-0.024650111691672246
LTBP3,0.08062818973992991,0.0071708594819418795,0.032906427760036334,-0.02254972147182854,-0.008202202679014966,0.014408295399785548,0.05032399228987337,0.0486464494729997,-0.009374398078654922,0.0017846417326947584,-0.04563278533950239,-0.043778586976975925,-0.07395026387011179,0.02186798770084495,0.05807457169421066,0.06246996793450335,-0.11837216059792294,0.017948559578452636
GNB3,-0.020066597313272483,0.09150991716250519,-0.024308995874896343,0.02963587890985955,-0.008272457736108723,0.09929490779376071,0.0673473439681283,-0.0054976599267602,0.059499770938479336,0.014812131904587869,-0.014248583018744784,0.07414946988264859,-0.08408656907174047,0.05845183804186071,-0.01456815916359939,,0.04961997018862798,-0.015086207329427103
COL6A2,0.0554998927884674,0.19042642810290147,0.0010083181713569376,0.004622501614068044,0.03885696184126893,0.10229367422874963,0.030801365576004335,0.038814737717315424,-0.006799828325899545,0.044863700835406466,0.23060257740456283,-0.056962468149591,0.022850324580416147,0.18147433396346171,0.10345188244373092,0.08536256049011831,0.2828661422415816,0.1349038616986592
PLG,,,,,,,,,,0.01256614537072092,,,,,,,,
GDF9,-0.004110896488669127,0.08586092172154333,-0.026840157011045574,-0.016082594089615376,-0.028819312183437803,0.07238297001601025,0.08965046491681411,0.0328310819666545,0.011540065451968423,-0.052700378689821616,-0.04531509043733334,-0.07704106774448055,-0.05280607891300529,-0.009431329779053206,-0.040247993514700736,,-0.028499531795347213,0.02195877191752547
