,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,,,,,-0.015988715976076696,
CXCL1,,0.07025598005822714,-0.010957049276074797,0.03379935210563042,-0.01706658566958197,0.00866411428735915,0.011690055111682661,,0.018976742782111963,-0.0008100940037489861,-0.026036203485842364,-0.08676806196014498,0.04749930345505506,0.04620051250472664,-0.06476254922554239,-0.07117789127447577,0.036188157742961524,-0.024002178889827946,-0.02223282556471838,-0.0932733208614992,-0.0471039857463899
VCAN,-0.008275098679070524,-0.07499116861736038,0.0026234924707946162,0.0034870397659765256,0.08830279931699353,-0.01626568054850815,-0.11501036454541881,-0.059337526986410705,-0.12896764654116397,-0.05921664473188085,0.045763706958917204,-0.08981706436881468,-0.014023544854196983,-0.1934968744684631,0.05850719395048649,0.16284688142801726,-0.024774840764034786,-0.0068444089771044405,-0.00907782188081223,0.0030987289832003825,-0.07182733815043615
MMP7,,-0.03364749748033312,-0.10018850373058309,,,-0.03734349597167547,,0.03612036948199775,-0.03228414436011104,0.00775533153011357,-0.019001339231976454,-0.0595973995404865,0.0805666378365244,-0.010294258665622147,0.002115372852027099,-0.0737805387983397,,0.010938745357893334,,-0.024824568223667638,
PTPN6,0.10854638366139185,0.08846051048565998,-0.01902494790995083,-0.014266957989135468,-0.00130689752190352,-0.014289431675456132,-0.09133178416658781,0.0002537005574835701,-0.061899418710385005,-0.029724767402949135,-0.012797336261398288,-0.1928614695870623,0.038251535734859926,-0.03268704096918929,0.0372437015404388,0.13189029688084503,-0.012862013953452598,-0.021139064449215515,-0.018570309707925458,0.042286095821740546,-0.08440832618083995
PTGS2,0.025172017996364565,-0.1017778284609782,-0.018881729968690905,0.014076396772815613,-0.05599652863086801,-0.0008835363258597621,-0.001137599894591987,0.02115570637534887,0.06702182086608238,-0.00926626289681825,0.021359913205108418,0.0268819732946252,0.03518652203117354,0.0778189459002139,-0.05007194208063416,-0.12906609808544645,0.029372747506433587,-0.03663326341034315,-0.050219218464628956,-0.023966895165542595,0.039409093862694186
XCL1,0.02873783887082411,,0.01962028532522331,,,0.0073561725657652725,-0.02229769093646271,,,0.013949180963358813,,-0.0292527671481014,-0.028514709313913388,,,,,,,-0.04273552454916817,
CD58,0.02238797784370016,-0.00960817747796817,-0.06224242861496585,-0.0032053044018097608,0.034576635016279535,0.008668317193085896,0.00834181522707114,0.01473531704322215,-0.0941962610399171,-0.045474737903486155,0.005145920480037361,-0.04603130625169312,-0.0025979399840499852,-0.08991758161571366,0.08137226936820635,0.07174696258038524,-0.027241660813061862,-0.02801112523282024,0.0279956594020037,-0.006628225173035858,0.05313083388765979
TNFSF14,0.10319113377981674,-0.015480445279882427,-0.030551253069908545,-0.03552159498525843,0.1158229911923481,0.002798848943523198,-0.06276055428553921,,-0.061508998816878116,-0.006108200335761701,-0.001222697969693752,-0.19011259559613047,,,-0.041644783120906644,-0.028906538672372053,0.016011398023210523,-0.036780977336305136,0.01922104551864584,0.07458701796602847,-0.05114990671938016
CNTN4,,0.014076655233028519,-0.055431374722216056,-0.004028304211254795,-0.019911330081061513,0.11961308622879917,0.17980901389360893,0.039909713716311204,0.08407263571480136,0.05829968502586841,-0.05252556202756612,0.24459897586848545,,0.12876855589939573,0.08417147170913106,0.07700432702862035,0.016810840609389414,0.012368897324163883,0.034521946974028155,0.11835191228421904,-0.037127522089681855
NTF4,,,,,,-0.0026259137050932166,,,,,,,,,,,,,,,
INSL3,,,0.05317107424755046,,,-0.01878380830928603,,,,-0.022616505604289776,,,,,-0.004260557250776028,0.05423917552809802,,-0.027343601012375256,,,
BTLA,,,,,,-0.029815612269923766,0.040386053293922544,,,,-0.06644397766625747,,,,,,,,,,
MFNG,-0.0013179034020654712,0.10931530995050479,-0.010220970730468985,0.07183960830485775,0.03261743114555699,-0.017410526081813277,0.04289159708096942,-0.019362463294965722,-0.028003718144143663,0.07516049625920757,0.0867105360380649,-0.09493578934165697,-0.011270345705900027,-0.0015407831594874345,0.15699417027628043,0.14889459448654724,-0.009147641685247454,0.042213544867239154,0.02305941551011283,0.007748282202716386,-0.07781022415697306
ICAM1,-0.06311978741691626,-0.10037779205365464,-0.015298425703099229,-0.01615452599423431,0.013435451075695288,-0.043976576853249925,-0.11030124870809915,-0.020716279541659322,-0.05805636937490973,-0.0658523618365914,0.018576749477350916,-0.17828813570711574,0.01115423512492126,-0.017540304648247063,-0.02581707637560125,-0.0292569220850984,0.022064856069114805,0.008953446671483347,-0.010915017043715985,-0.043336138091883164,-0.006879138287172594
PROS1,-0.06776930376328853,-0.06408725806219617,-0.02891368615046027,-0.05827016039299727,0.012431679685471228,0.0058575098610120805,-0.050465534218836545,-0.025205016469193983,-0.08221252976167893,-0.09819459683851366,0.06729332853873839,-0.10409808850355279,-0.010377693035190034,0.024914196101504908,0.03940915017369457,-0.04976770527339767,-0.0042632737999898675,-0.048817840198029906,0.04493151553889665,-0.058823342049601865,-0.008471545466425387
CLCF1,0.04860392175411165,-0.05083988973429244,-0.03066617087800627,0.04270038072414992,-0.06578590721134751,0.026398820310842397,-0.0664197199359963,0.005763665309853336,-0.09281467641199788,-0.030047535054867035,0.02089658377137601,-0.1608110543748248,-0.004079010665412868,-0.04478166809062559,0.037130493987066894,0.08418860415419227,0.009244386391937314,-0.044903371163202636,-0.012336651849384369,-0.12190640022968932,
PSAP,0.002009260279365736,0.0655312253470842,-0.11121605859306824,0.02728871696793104,0.08786071530862626,0.037736019395023,0.05882366589048241,0.06874913151587435,0.03384559880429048,0.12532402544614477,-0.03157306503204416,-0.13636309556515527,-0.0485092528597012,0.18670441656568182,-0.0533652411032967,-0.147011806252872,0.1140701529620018,-0.06914273352669274,0.011492659616406204,0.011976663900569067,-0.07514320019738858
EFEMP1,0.008037954968251501,-0.10194382051333646,-0.08417906138065141,-0.03579503633802103,-0.00435631578247012,-0.03685734322362283,-0.14283117497985484,0.03469707357129723,-0.06979878266112483,0.05545402641918336,0.1284655735593156,-0.28485345055430206,-0.050748532742612394,-0.12692518900175995,0.05875043367104458,0.016121584996714483,-0.011805273720590087,-0.08152839055112986,-0.06257412646196955,-0.06902183280537143,-0.022574572137710677
C1QTNF1,0.036738301911929935,-0.08127905693602075,-0.027728288360700164,-0.03067779663138114,-0.024526997940176886,-0.048689177368201116,0.02579181056929776,0.1200813794493224,-0.06221897998240033,-0.06927961381797833,0.013968444926660672,0.03905959098617941,-0.013567564536264048,-0.04089355488927525,-0.05341179511780787,-0.15585549213968172,-0.017918775769428075,-0.08940080419732972,0.020682427447862868,-0.0973135437410562,0.09711140708828142
ALB,0.0731769233008543,-0.013335843522006988,-0.03784466094357024,0.018647504315413403,,0.0027284081090133312,-0.02742819446520497,0.025329207922829916,-0.04604972638446652,-0.04872559114582308,-0.0406372378407886,-0.12158159143158892,-0.014475360055888543,-0.03687433572905426,0.08186221244844945,-0.03632121752010353,0.00923092775535771,-0.010910055666080939,0.059679797733123485,-0.039686742688572495,0.025788769128683584
CCL13,,,,,,,,,,,,,0.044694928250498644,,-0.054439346540519726,,,-0.032473494025314006,,,
EFNA3,0.03850750927405923,0.008116179033386971,0.0005841069464364208,-0.019079272565013846,0.024590624747899262,0.0017564580034390579,0.030937975212435163,0.055955211785191604,0.1197779596467046,0.09088013419705794,0.021095489774886716,0.2283571278497739,0.004652241583823531,0.050999587145202266,0.08621114810251447,0.10338161570474573,-0.0270200729065616,0.11144304231999967,0.11838987490181745,0.08517156220610558,0.15179444369997802
DRAXIN,0.022745826825165138,0.14581315548533344,0.01878032331565173,-0.007265131158878344,-0.08454472117467243,-0.03493647943913829,0.06194583554294151,-0.029395363408009332,-0.08003920636023437,-0.16852111677440793,-0.029581019181270832,-0.03546979540717196,0.018357233082556382,-0.06898612156895732,-0.033621478032984466,-0.11278012941171263,0.024634696313327875,0.04592874111656548,-0.07841639885462628,0.07339615250775962,-0.02985760266344597
RAET1L,,,0.002764550958966885,,,,,,,,-0.012378389897931594,,,,,0.09205207708506148,,0.004695764569222852,,,
NPTX2,0.027340642134209767,0.10642032260571509,0.049240950470363413,0.09633767838407914,0.06447728589689093,0.0005521225686357413,0.16905541881328698,0.03350010485599281,0.13854740626680784,0.17524989584687434,-0.04501474297494179,-0.20116341060145612,0.06273660321179596,-0.05611280165064823,0.06212314124108806,0.06298182998528275,0.013871164703280014,-0.017459885301133266,-0.04068998531826694,0.002331363895723296,0.03203720776862189
FGF11,0.005849902509044467,-0.10682119630823948,-0.03664685157983791,-0.02819437033784874,-0.0818077833463637,-0.039090867006183284,-0.052433337886763215,-0.025384885093618734,-0.104911124462329,-0.024082043616595553,0.07402817671571528,0.02361449459171431,-0.012900045156645555,-0.09386183768824101,-0.058302473455726825,-0.02716308665947526,0.0010342468857631206,0.012777922680489703,0.007922627154493373,-0.0391111587190984,0.015063456721943768
CD59,0.07170538460825797,0.04285231625593904,-0.08680178811683296,0.03723809268432442,0.06626756665416954,0.010924160901996825,0.07793295737936855,0.0513478872140438,-0.0020652180098097227,0.08809794697614086,-0.06286873451371414,-0.08352818608351831,-0.01729928369921711,0.12261921785271705,0.003692749903291163,-0.04298197381479125,0.06553111821514332,-0.10232976013204034,-0.005934931238377038,0.013590292556921157,0.00023344105428244725
COL9A2,0.06731363347940152,-0.02556221423859611,-0.0035143886772592945,0.02187790870418451,0.0933957254879667,0.008148615001416604,-0.0010243980946819742,-0.036684237637551645,-0.04837761761414541,0.06324368665387017,0.04328899214325353,-0.08246751234252879,-0.025163798682837437,-0.03077947501668532,0.1401035731206538,0.20956607430437024,0.006104507798373753,0.030453004705657736,0.01540431178437119,0.04744044505164844,0.00024272892534120237
DLL3,-0.03062642884337256,0.16614543302765156,0.057679845774219245,-0.018172580482427335,0.09500959285737488,-0.00410174487521177,0.012487081567229556,-0.08687796272770483,-0.05105939542683012,0.13119657446051505,0.013543772435113894,0.14980605416073484,0.001677833775304587,0.024781435385507127,0.13510016091725138,0.2790669297653289,0.04767023545173598,0.04369940412537444,0.018258634604708234,0.05095999775596325,-0.09146330326192438
FGF5,,,,,,,,,0.0309497122025294,,,-0.030463292162540616,0.05375330874548341,,,,,,,-0.0016486640297589824,
LIN7C,0.04643987815806976,-0.0063376361557378556,-0.0718632290690296,0.032941170172110325,0.08721205545462866,0.021377134320256678,-0.02961384475084173,-0.012874506352125267,-0.00805880587615781,-0.0028167048313820133,-0.01903543141665348,0.16935390411538387,0.03442057252859348,0.024827977731844343,0.046882713561169256,0.024709695329265476,-0.035504090736504686,0.0502107251615315,-0.00014319057132807463,-0.010592723559781483,0.01913952886488941
GDF7,0.16519825244231012,-0.009306479505708435,-0.014640094452552871,0.0033051028727464796,,0.032751068242072606,,-0.01583905051079757,-0.016054957133401087,0.015213946095896026,-0.04272989388029106,0.09137147263783629,,,,0.10990642897570897,0.018852822681554735,0.00972029497197494,,0.0322078307392962,
PSPN,0.04197748928747671,-0.03131721756557467,-0.020094662719618354,-0.00223905113248528,0.04034152615321741,-0.050652473008011914,-0.030334242955154744,0.04776463711181549,-0.06255829068159569,-0.040269828713698004,0.04361773454071158,-0.01632553714833068,0.1285751839224694,-0.025176503878288563,0.07635857781143834,0.05923149947984136,-0.02684768238175941,0.019564514775318027,0.03887971456550794,0.022644446673429925,0.03600155077630708
ANGPT1,0.039736463127343254,0.048892517120401775,-0.09251901863603798,0.04656866372387244,0.08258114988360461,-0.031894600814832814,0.03168144332999587,0.02671670392757962,-0.02514732359609409,0.10876101200161928,0.0677892252078388,-0.08907657166282466,0.005450038224701122,-0.0017895361804896638,0.07266089649771483,0.0785030467907031,0.01438649061970539,-0.03293508919586074,-0.07700506829062904,0.06773235999832483,0.032300680262486954
PNOC,-0.02796292802054311,0.25692086587663826,0.04463123975910259,0.09406705798121083,0.12180752736516927,0.14044562106274222,0.21355473194751598,0.10750741413456641,0.1140327427672939,0.1358544793517465,-0.0088317731875168,0.22053610044474348,-0.014475360055888543,0.16711699256354837,,0.03526925412304526,,0.006299545380756812,0.047270267165956406,0.0737890059473641,0.0317341191324965
L1CAM,-0.029734040535645732,0.13291133836280464,-0.01610989857373652,0.036320266384255014,-0.028530141385707426,-0.013250649960046075,0.03589548842717503,0.06519857481836087,0.10943689748631885,0.12536788030445942,-0.1302228721550573,0.21912399738221172,0.05040257997702461,0.27702273987655424,0.03962182089956254,-0.09034599900535124,-0.017112833278112492,0.07963107118512963,-0.022885181213844447,0.14627669765157938,0.0019751988752244203
APOA1,0.0354511855371113,1.4689816122465238e-05,-0.01061646734189059,-0.04132165459496803,0.12632262073482856,-0.019435295053423698,0.01945184692463283,0.035745931946152186,0.041948522502293854,-0.014120510794205331,0.029129482630537374,0.005650511788400193,-0.028254442426272914,0.013299727492240834,0.05526411626975868,0.10400805815700961,0.012498649351702674,-0.008845402905917515,,-0.041185633940981486,-0.04272872647929672
PSEN1,-0.009194836226493187,0.03259339736652778,-0.076558133641912,0.05036890877019383,0.011271650497418902,-0.024114419079638825,0.03403998956830631,0.031967404760752056,0.04828060129033443,0.01361139915065666,0.039970105631856774,-0.14954213156638949,-0.023644821111258596,-0.09710130430614036,-0.001475788985142477,-0.006084253997260205,0.03681855506897108,0.02155608991089942,0.17306303836499415,0.07548526996440051,0.03009990928014791
CALM2,0.04727468650956317,0.14761299729637897,0.03814479342795241,0.024295730577712064,0.09402630971409977,-0.0025242628903534843,0.1387743224879559,0.15152260192190356,0.16139678854509443,0.19356285852455962,-0.11020415336508271,0.41308346942742735,0.010721987321643107,0.2076216409717047,0.2077693976383713,0.18888219540878204,-0.015907349165099054,0.14435450958551135,0.07363936912159137,0.14497801099356644,0.06042920590554841
CLEC2B,-0.025755423261265897,0.022588765484083447,-0.023434786211995753,0.057020562124513084,-0.02399856001542175,0.035438164570431,-0.01949165173538753,-0.00780057075032781,-0.06584778259780016,-0.05682696582692691,-0.01917885698110268,-0.1258559187583615,0.07840850497716668,-0.033334054804984636,0.04855493432827547,-0.10652467677430771,0.041962730402619636,-0.006838570068241374,0.04787038555469807,-0.10491462032290758,-0.04784067648528122
NTNG1,-0.036209313911609,0.14373592774268537,-0.05689258228959478,-0.0319273313562426,,0.00925485664434056,0.06799965217255804,0.02159623848674449,-0.00896139883995685,-0.07126304703798986,0.03851244376998163,-0.03622597603996904,-0.02372093564913991,0.22691267810154642,0.1423084255720801,0.1695089809017566,-0.02511638152674117,-0.011716849669411101,-0.03765361252155456,-0.028863299922799547,-0.0057687262372659335
LRIG1,0.021204712648326098,-0.06896475184620413,-0.034100016765476894,-0.014053409000295291,0.04159072027650436,-0.017123268197788453,-0.09681367856813705,-0.04019090434898936,-0.06766034733195693,-0.0434298461015776,-0.002079011948475448,-0.11064193830797592,-0.054828658745456414,-0.08685221973476304,0.1523827852554989,0.1655600200076555,0.028038455222561477,-0.03794789481812824,0.08330737936294108,0.0411307221120925,-0.05752005833159887
CPAMD8,-0.017423055709408077,,0.007173708285627429,,,0.07075862676626518,-0.0024659121841072128,0.004403202733989929,-0.028515303378759623,0.010718932430407802,0.03128262043801991,-0.07028500483470243,,0.07509998145302486,,0.03923845520878925,-0.05767200756821545,,0.03539655864514769,0.027415757592498532,-0.064657833996716
GHRL,0.07234068873828388,,0.0421258400772826,0.03336137909133175,,0.0003917868125814544,0.022369364394484146,-0.027450389030858974,0.03916747787717203,0.016247619693392824,-0.03199301605538183,-0.02318445942662109,,-0.04600920307440403,,,0.0707799438477255,-0.038476938791296746,,-0.05396171233514748,
NPY,-0.02556030271539689,0.18889728335680997,0.011542238906581872,0.09443059440138879,0.11390448736554848,-0.04861365742015054,0.004697731397295613,0.12355003195958522,0.07325269545977732,0.02954317404202612,0.05285484290850157,0.045319246141419856,,0.1060255582093487,-0.010829778271560965,0.01087954569912018,0.05605601486754399,-0.021609601670696185,0.057603362860708725,0.04517571106346714,-0.007504196135312284
MMP2,-0.03412455842261948,0.05842685323899348,0.009686993133369043,-0.041177817104197635,0.08322445088269356,-0.005572439644136056,0.06633356318249553,0.01621970555204707,-0.061755917109289474,0.010773813471260973,0.0014741032832224865,-0.10411231267128214,-0.04291714669609024,-0.15570729953151807,0.0791700323350962,0.023395872356812522,0.051963399076116024,0.006238898560789446,0.02478771325806554,-0.01985508727434714,0.021994208229194047
LHB,,,,,,-0.019350107357664615,,,,,,,,,,,,,,,
PPY,,,-0.01310864098526603,,,0.028373582911188425,,,,0.0012385623988426617,,,-0.013389062561812744,,0.00416010698026782,-0.03200784695227893,,0.044479745856219416,,-0.07546101141541232,
ALKAL2,0.0635516776858221,-0.021127521584940176,-0.005586171120034944,0.045427382172634874,,-0.01906898047874406,,-0.007142037021117306,0.013775075021717082,0.012504920067750414,0.02442436643038614,-0.14083325830159446,0.09599323019601745,-0.061341059532414415,0.027263089709163527,0.1152493219044118,-0.04359227955393525,0.05538465411429952,,-0.033421389055940325,-0.00766520980439842
CSF1,-0.02663507113807361,-0.08072713743264354,-0.02321006700937294,-0.018758006326266258,0.008467372657350248,-0.08229977874078868,-0.08486546509643611,-0.03408913504128148,-0.04220850062378603,-0.07218774136252024,-0.006653437991098866,-0.15068889256970783,-0.01649991124331583,-0.08226540061964266,-0.022560767478609692,-0.04070901686721101,0.06011154856166739,0.012861699030187005,-0.06493040395023834,0.022127323020385746,-0.0446844814308053
SEMA4C,0.08968096661577464,-0.022992465080112927,-0.027589745450831316,-0.015121690189563542,0.004593487007305395,0.007751301230760135,0.017096310127897207,0.08367759939239751,-0.054345317572810144,-0.04340096279757742,-0.03712535960855993,-0.09188258390622311,0.02519924068415103,-0.030265774179018202,0.04150941649777341,0.08079594781305466,0.04413457783718458,-0.0270519278682567,-0.020487960618747886,-0.022451736971492508,0.010908802713475092
ICAM2,-0.012991999190850784,0.07003453445484692,-0.016913899797389793,-0.022642576344225968,0.11795207033716593,-0.01248699459100293,0.0669862927376083,0.006826040511342489,-0.06495491973682961,0.025119972210616025,-0.011070429620266983,0.04582615155917457,0.059929402892697985,0.03797795809741493,0.12369051247883679,0.07849334651381969,-0.047975307593215485,0.07168645610341887,-0.009452636800093993,0.01281115692746007,-0.04842171770597109
SYTL3,0.05708217432245214,-0.037351099463337076,-0.05414744745824957,-0.006663406603336107,-0.05142255562488887,0.008176235478195654,-0.01813853722474319,-0.0008268391852923126,-0.08312317186884334,-0.05679242949965401,-0.02475359668271592,0.08772841849008126,-0.04498047562395279,-0.026961235994062704,0.05058624895747646,0.0659542403543517,-0.03680421412551714,0.0528781775450286,-0.06482703060995201,-0.016281529160378495,
IL1A,0.002326243160437334,0.009228460921794373,-0.004648362264464524,-0.026634617702387866,-0.04644515753731075,-0.04135900031480756,-0.0836593431080157,0.01519138156327471,-0.031717722084676596,-0.06179682243677354,-0.026595080712301745,-0.10087892650443835,,-0.02999640157510285,-0.012910799656496415,-0.0029652452059902917,-0.011549733090673099,0.02171175020755868,0.06857162920206493,-0.010256454012584074,-0.052918633412119324
HLA-G,,0.017036296035944858,0.018185955864513822,,,0.007920528290587288,,0.006760760949425889,,,,,,,0.09127403565591732,0.06334626614315492,,0.04118546745126524,,,
PGF,-0.03286127189037224,-0.1014365566371078,-0.05629852408089554,0.03534278780368248,0.022359526167363836,0.00332911325084547,-0.041536045038202345,0.03391307126333825,-0.04822401118157031,-0.03928627124300614,-0.035280044245915534,-0.04329694542779737,0.023696968179928075,-0.07394111740285668,0.021206925802594912,0.09407858807761943,0.0037717748254015903,0.024258702539451237,0.09768343350040268,-0.00576884158497492,-0.010209068864536165
LGALS8,0.02913651261408849,-0.0313189730222156,0.0014707430703260972,0.03603907770268498,-0.02107546004690455,0.06716272868832815,-0.0330440595915964,0.06550517360963001,-0.007922935039646105,0.006709024421828854,-0.0720312408048283,0.06613574668069498,0.04434196678874651,0.07465948364718823,0.046474913483966325,-0.01791250842180549,0.04851247710583402,0.037533878121586914,-0.1338263984066459,-0.03952088390999227,-0.0818651222716712
DKK3,-0.040548731826835646,0.05528794165743871,-0.02696363524130062,0.055125661175755326,0.07844863182527785,0.05672503675627565,0.10705046193033478,0.10671386373436122,0.10835582804953645,0.1358603519284458,-0.09517457231689884,0.48501556718712757,-0.013345720811248645,0.23923434036027727,0.10390655485123187,0.12222432434562908,0.01449224959817359,-0.017467216027728487,0.044008928300309245,0.17390415835695283,0.11263642732618469
COL16A1,-0.013380704303221023,-0.03807119782225464,-0.02480016664248536,0.0007997351467357117,0.09989785470336492,0.03669628736585894,-0.06893994971242942,0.053112941700389354,-0.04389138868671816,-0.054060171526673854,-0.03973320808986597,-0.01690718500974539,-0.015315928766311299,-0.17166227340287982,0.04490217349930856,0.06103753421143397,0.006565866128443951,0.007917985362765856,-0.03273844523357832,0.08357314578677556,0.039412800353890616
TPH1,-0.032458241312942726,-0.03871548432891553,-0.006074626673108406,,-0.023782872681389056,0.08832969014342415,-0.027790478785582634,-0.031223216889661978,-0.02144081065667057,-0.054921509152832074,,,,-0.01692005551229424,0.06271619625248337,-0.004446041250404697,-0.026454588519758043,0.005440812132789828,,-0.048597589213201356,-0.04086272571414783
TNC,-0.007964787278754435,-0.122225379719118,-0.06804941598085938,-0.0043212964546134715,-0.05619011014598116,0.021090752251607767,-0.10026701630583633,-0.03850193353959527,-0.10648883712683915,-0.21879151710214684,0.08532318542891273,-0.2616539754383552,-0.0005888070753423965,-0.1961276572739193,-0.06391328720464826,-0.16851094837254285,0.06250115043415373,-0.02294729537824932,0.027636043763653067,-0.030329905137942478,-0.02046443659707684
TNFSF9,-0.017423047440142357,0.08052969813320356,0.0035011643653797327,0.08770741862468623,0.07126649439177199,0.03758245466056364,0.07776483951445497,0.03619024035070075,0.035060963957723214,0.014402318409188314,-0.013642549528799489,0.01679145732622807,0.028825830379220256,0.09535072844602599,0.02913260000428614,-0.04929391141162682,-0.011660169805160084,-0.047633792902020466,-0.013057641164206019,0.04810620681989884,-0.011697298054679487
C4A,,,,-0.023601554123264607,,-0.022940675115025823,,,,-0.005136696118089426,,-0.006929631653159016,-0.01587772950251671,-0.03813641321381728,0.01459911541685857,,-0.02675051929782781,-0.0038070014756098835,-0.016316076134035525,,
CNTN2,0.06858632454370345,0.012130185272584207,0.008347168461227608,-0.011081867575075679,0.006602735663890498,0.016169805062652857,0.07968248784558091,-0.001378992852375535,-0.03715708556650016,0.04157190756590521,0.005186081653079161,-0.2902429397649606,-0.016811982449294802,-0.0009020065447658599,0.143187387814342,0.19403175809647813,0.04148579936358686,0.03948140618883178,-0.11267733493404637,0.2338797968114274,-0.030890222759404264
F7,,,0.03445692856258007,,,,,0.06297211545550492,0.09013544469536765,,,,0.011601112783112044,,0.019538928574127028,,,0.010070498725844462,,0.07692915234714273,
LUM,-0.03762608730181246,0.04057472659391197,-0.0692438388185278,0.0038520365095880606,0.14526745723359274,-0.040060468437311376,-0.04509547063346567,0.030157035418645988,-0.08865949188469327,-0.0362948318425175,0.04479447628911458,-0.08685733945441601,-0.0448644629618319,0.006136341081138307,0.05227706124746861,0.06477121197463323,-0.004730299576961799,0.04664859345759234,-0.0547180983340993,-0.027735538744631964,
IZUMO1,-0.016648273768577568,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.04601571138591627,-0.019131837384136468,,0.06915676396061671,0.08632708085870919,,,,0.04634633412804823,-0.0478938935661045,,,0.015604569218902437,0.04274044736911411,-0.00627324113136192,-0.022949458426382064,,-0.03773446150618279,
APOC1,0.0505082309990751,0.08623721497837722,0.0038377801294624757,-0.04612185245189623,0.13682308351155228,0.07181173296011802,0.14199266525462595,-0.139775446277745,-0.11511303694785249,-0.02082541900425936,0.016509160187113823,-0.4111172603720401,0.02620958651382357,-0.15832937195028635,0.1392387385428447,0.09759158349341265,0.03971672617420354,0.00014380561694582925,0.01004787756138885,-0.08865091622190946,0.0335601438578476
PKM,0.06615177443341405,-0.10142724373893498,0.012431459277512243,0.018488881829537736,-0.07113631470142642,-0.01427275465774438,-0.04974667272792061,0.14618690054863392,-0.04516920127205846,-0.09929573275708685,-0.06089923940748762,0.2675899169823399,-0.01793310910639263,-0.06379136862822912,-0.133244820574165,-0.19745780258367915,-0.01077532953918045,-0.021787207732582674,-0.009585686325060992,-0.062635485683379,0.13534485711356478
TNF,,0.10450014021284476,0.015628511608628614,0.006423692190355695,,-0.03146477689173937,-0.027744184198295534,-0.054281401478753245,0.030144250105218186,-0.045150701961990634,-0.025351813177719677,-0.13926740535113824,-0.002052747333482414,-0.03862941275103794,0.054171855894071134,0.029868170525597725,,,,0.03187780357515103,-0.1150088616960783
GNAS,0.030832560328658047,0.06443734885004965,-0.015505211737406873,0.054859679611786574,-0.021367323795635565,0.031478622881454865,0.14794105066866228,0.054730043075000345,0.1224034263594104,0.007956354762143864,-0.07799132641867682,0.4401496586707103,-0.04302107005479509,-0.1760923287961823,-0.1064589626815215,-0.02595305570532847,-0.09796794835801009,-0.015087304486672701,0.011289607639861244,0.1467965438328046,0.07461124912793063
BMP8B,-0.017778890066196325,-0.03834279679895268,0.039455462558475374,-0.037855493595688704,-0.07794439616807988,-0.009046030237431273,-0.06948979642327664,0.012578259005207263,-0.010302278428098513,-0.016388098706729706,0.007529244359236579,-0.17649732273394256,-0.03373694370759599,-0.041370244819534184,0.060314966478223694,0.024795412722845106,-0.0027678716643127666,-0.07917764494739661,0.0023689438091855915,-0.012771743273844258,-0.03943827531443144
LIPH,,0.005679765170909372,-0.02325870133815376,,0.04217355469593534,0.0013128418181840278,,,,0.024377451019081363,,,,,-0.007079863212272864,0.08786530007488572,,-0.04053806643331106,,0.0050441591953603385,
CCL28,,0.04981421801823144,0.021285364641512986,,,,,0.060945673165348,,0.03746052516060551,0.014887391229347019,-0.005769892332540515,,0.057005098552474286,,,0.018306384225269333,,,-0.005361818548476048,
PTPN11,0.042499588355566394,-0.012196116331850351,-0.0569723753542958,-0.010429748105065731,0.08004775005620837,0.017349268778832208,0.008849445188226857,0.07122522787010019,-0.08037437498464237,0.006274622593421508,0.001989650251900402,-0.03528188167696988,-0.0010496876443763195,-0.05110121397347578,-0.09643738936808251,-0.04735882947634187,-0.02683159340669814,-0.02296982764069416,-0.0026199735204782758,0.1330518855436252,0.047636505671907615
ADAM12,-0.008874229645036839,-0.024399154765239392,-0.05451260623835007,-0.028104889638869174,0.02834769196833327,-0.04227604472391862,0.000859278982046754,0.042253964959693295,-0.03766520843258531,-0.13255889162736229,0.010662585640616696,0.0005972962530770629,-0.026108819051759463,-0.06316903356270556,-0.03775368744922282,0.002749088689592312,0.0055328403215072425,-0.007074510011384898,0.0008078687073589037,-0.0524683807510889,
EPO,,-0.06468690660915317,0.00681734564210794,,,-0.010305543416339002,-0.017018090968169548,,,-0.004995675410736982,,,-0.013161557777589008,-0.027382629274782286,-0.05912254239852864,0.03766998328191902,,0.002053729065501336,,,
EDN3,-0.024468614754934864,0.08919269080241482,-0.02967041059455414,-0.008703253815079458,-0.02013167520063014,0.004367520126944884,0.05248407222105346,-0.06324944647569508,0.030830943174179348,0.06488695820793157,0.005634675257813354,0.13375758723067138,,0.06809464702014809,0.03126684067225647,0.01254838786675489,-0.049924117518209535,0.029300200785339178,,-0.014322603218707174,0.0278189495311584
CCL22,,,,-0.02983802113376242,,,,,,-0.0227387890335174,,,,,-0.02854722475550418,0.025983195295331572,0.0414069884259637,-0.04328300590599534,-0.0013198361832869074,,
