,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
FGF17,0.0024275013030217495,-0.026831697936046426,-0.02420264838549346,-0.022981764798585037,-0.029104097340029042,-0.015053806509801327,,,-0.03460676253916186
TNFSF8,-0.0058614879452354935,-0.014933125790507082,,0.02913463645585775,,,,0.0725470560621721,0.05545388412460345
FGF20,-0.010724642270102176,-0.030548380230431136,0.08396044591723584,-0.020236649217264695,-0.029906755039263114,-0.013843712485131325,-0.019225179924653606,-0.04663038786581169,0.08840905385902299
ICAM3,0.01408656407381036,-0.008108889450901465,0.07726519637058263,0.01040741460246854,-0.04192122835906705,0.012047014153009286,0.01291636929117211,0.050519684496990104,0.057051110170200925
LAMA4,0.028865237716014278,0.017145539576816592,-0.03562168628537571,0.04784690244743704,0.03744062810286541,0.06522794805213093,0.039463266297529186,0.06783818488920061,-0.007208502683347906
DLL4,-0.0025758139056427875,0.0886118758263583,-0.02701027077033782,0.047750895813854506,0.06267876525685835,0.027855444368166116,-0.04003067130164209,0.10555843107733859,0.02199850783376757
SEMA3A,-0.028207652525557386,0.011078950557745248,-0.002339483781807462,-0.005002017490985624,0.11347060176985932,-0.02252511508677324,,-0.01645609900835344,-0.020845615139626694
RLN2,-0.02790673682272073,-0.022905088805976307,-0.017815789652213036,0.007925786714299367,-0.008276376417054249,-0.010906653462647041,,0.021337345910140394,0.023667477282749354
C5,0.0215261201015938,0.016750733088868874,-0.037646191182159165,-0.009327976185293468,-0.00031246340281464695,0.0374925959123514,0.0034480366850620516,-0.003065202310921883,0.07229902701238389
COMP,,,,,,,,-0.025441596370575203,
EDN2,,-0.019639556880150778,,-0.01601977315257406,,-0.028744119300541264,,,
C1QA,-0.006091411102849118,0.05844370577047692,0.022153494641749323,-0.009407554543439214,0.03436667574174941,-0.016531376978168828,0.02893091464471664,0.003089521034980144,-0.0034901341247847895
UTS2B,-0.027906736662393312,-0.01637886628779635,-0.013261444875385681,-0.011403271087897229,-0.036360087049202953,,-0.039606314812581825,,
COL9A3,-0.03645398462550859,0.05320067939769725,0.004363492581072134,-0.006201280755667659,-0.046505092379986054,0.015079847503721766,-0.0648009872588884,-0.023929173256536478,-0.005101105716883258
DLK1,0.0276644007889915,-0.013339932175528538,0.025334516163262138,-0.01781020055234095,,,,,-0.07350191902825301
HGF,-0.03243659818669883,0.10984741359700631,0.03278871440337919,-0.04030890696247299,-0.00750534028936829,-0.016612045367669758,-0.01376812755133434,0.06353670934972232,-0.0461808150331807
P4HB,-0.03866544719855508,-0.025730715577097524,0.013380747202664196,-0.031008964027742503,-0.0019651801026738364,-0.00807433929099757,-0.04794505032663039,0.09775901703766345,0.0037663988469014927
ADCYAP1,-0.0010124607081124298,0.028100189945148648,0.019270726096512637,0.02967821081629758,-0.028518917470424572,-0.016071262907214546,0.06375734908878418,0.1783163503947505,-0.0017914423691363496
GREM1,-0.024120169412056042,-0.03265353928828002,0.020987122060882667,-0.0028482593431046325,0.06852408346775786,-0.01693698201956061,0.09260659781210309,-0.028332058430338578,-0.0552083650715827
EGF,0.0004217156435233253,0.157678182592941,-0.02122322675734889,-0.009322201603436544,0.017839546298755043,-0.0198513163786879,0.006984271605825708,0.021060522329314282,-0.018474882461809214
VEGFB,0.012929303983312435,-0.03744778313742223,0.024993500578304073,0.040083484408915876,0.0008299487229854768,-0.02682881451459573,0.05900385519514997,0.087284500329138,-0.026588602201118448
FARP2,0.007983149043347466,0.031477880666426934,0.04220925403617107,0.05165983777598537,-0.04952279679437348,-0.04755245133073625,0.09845824586131498,-0.016527870134720474,0.027067072068867288
BMP3,,,-0.020690449381049535,,0.016984514640841174,,,,
IHH,,,,,-0.03489862214526964,,,,
LAMA2,0.04915454037595079,0.015303838888454177,-0.0021134620734863736,-0.062139552305049126,0.049223517713718745,0.0013073649313123218,-0.02679248838681891,-0.0059236495117931595,-0.0156541678448456
SERPINC1,,,,-0.01220046992891914,,,,,
NRG1,-0.04236064974749073,-0.03020528621916123,-0.03722889056911132,0.057104841309888604,0.019593206467967805,-0.006743161532679081,-0.045260436445799954,,0.003081866929150598
SPINK1,-0.011096324186834235,-0.026704646371702254,,,,-0.010906653462647041,,,-0.02319958075834926
EFEMP2,-0.01445296265212284,-0.03335781882630773,0.00659268423663373,0.02349089039040731,0.023384817927002647,0.048348348649352814,0.019071359415131356,0.052854615998466595,0.019412343214611
SELPLG,0.017413656478202928,-0.003027742437105056,-0.004837405989810397,-0.0012490053863313383,-0.006446641750429045,0.04673180559723127,0.025626617626197785,-0.04956142172806959,0.05968310302903309
GDF6,-0.03126255983036205,,0.05946776604530886,,,,,,
HLA-E,-0.04122257906717372,0.03213977273427296,0.008532454115995512,0.02881943366300526,0.042778568382716126,-0.024213061579718722,0.02581387427941098,0.009590738097340928,-0.02079296562005766
PTN,-0.017917157894225044,0.0785488921474878,0.029135080262390412,-0.06268569406146565,0.028864166732362258,-0.004957884758786079,-0.009861497621397819,0.06341507987004324,0.1055524206373736
CD274,0.027362239362585958,-0.032470652850196506,-0.029586528930669365,-0.017392963710986937,-0.005698955338329982,-0.017949529232447907,-0.015089295887075091,0.082155027687816,0.012252851633614791
FGF10,,,,,-0.01890534641509271,,,,
CD14,-0.01007689064853821,0.02690376392191871,0.012594751930215236,-0.0037718431281513693,-0.015276457656626314,0.03078163999621893,0.08815669825958125,0.08110087584703103,0.02814453859082215
SFTPD,,-0.016770284173217367,-0.029983055371074215,-0.020940434602259392,-0.019652193301882098,0.0722340327017278,-0.0006966849714275177,-0.0132279275963916,-0.04448507318926745
SLIT1,0.008050726445708457,0.0064292979374711715,0.02993145348436859,0.01934467076345978,-0.015342406277490625,0.03866319231590784,-0.05218209030466194,0.051825654140040874,0.017820445504984614
LPA,,,0.04205551671039455,,,,,,
CNTF,-0.008498190610384032,-0.014933127153449703,,-0.010399904288683726,-0.016921218579122887,-0.012663788564041838,,-0.02189018754185134,
BST1,0.06470997699393852,-0.004000611807967471,-0.02135458288014605,0.02777524700325262,0.05980255611255088,0.013007546052992215,-0.00031788169957079273,0.054524946771607345,0.03166709158648411
AGTRAP,0.00944736251586618,-0.005092467792478653,0.012718324360876814,0.04166554031309723,-0.011926700166430791,-0.000472524770477246,-0.02646600772263174,0.04842879752669456,0.035790421652378245
LAMC1,-0.017702516671821215,0.037912120538587356,0.017222099274003148,0.030828731956745667,0.04811565710880196,-0.012275921542389066,0.01780641183054448,0.10248467483829535,0.033948729081416
COL6A3,0.006988197316597626,-0.05768809032900998,-0.005994702100452437,-0.021562285953319868,0.004090638549901893,-0.03422500858927875,0.047599667890718664,0.1290708049234367,-0.021865857057624075
FN1,0.022457090510309648,0.03524420172380194,-0.002840918457892705,0.06154078945319544,-0.02992426088031572,-0.045931837653500604,-0.03802222523451764,0.07865800623425609,-0.06187608134583654
MIF,0.044385785514197994,-0.05065971576324841,0.035540136306693004,-0.03763264530660992,0.009288285895739703,-0.052732234557702706,-0.020510749502879077,-0.024389787766704654,0.0073631800434341066
JAG1,-0.04852451937871685,0.08974299541642058,0.014149135539318184,0.027567723202641763,-0.008569331528162616,0.004949807386259703,-0.01878045359342155,0.06612660244954939,-0.05578922125106257
NID2,-0.025445717672439413,-0.02261502407454936,-0.0028117617546162396,-0.027375456805564954,0.012007560769871726,0.01840151987230915,-0.02263275240761609,0.03610271736283826,-0.013974157321929562
EFNB1,-0.008814349626916095,0.0726266817389024,-0.011405045672733214,0.03622644547156407,0.03037900868828045,-0.03829712763520976,-0.021315022077232636,-0.007306791029872125,0.04398581711761089
COL4A2,-0.028592499663433392,0.0623112263467277,-0.01820786086461486,0.003822609332968268,-0.008337065899173898,-0.0131241268423156,-0.015758762391241313,0.059190185791893404,-0.03365106128030617
SPP1,-0.01010910168033849,-0.02772454827284497,-0.02860005144866864,-0.008420599285261945,-0.016246955383800724,-0.023130470976623543,-0.01745090445661679,0.04229987733235454,0.0027001331766334127
PODXL2,-0.021220157226740692,-0.037818000047017075,0.000140625578027879,-0.02864909324947265,0.052853967304779835,-0.025075072285258466,-0.016237404833315407,0.024032720421256988,-0.008186048282097244
IFNE,,,,,-0.004132162870984682,,,,
FGF9,0.022965605071337828,-0.04415161236398429,-0.010887254530027406,-0.03639125761795124,0.08683984151052637,-0.02364974028308813,,,0.056953868863733596
ITIH2,0.05366030953092021,-0.022759173264519206,0.01550210282091088,,-0.03128883170387693,-0.01774959878770584,-0.06718743846243208,0.03814806227354995,-0.03786217774935333
ADAM10,-0.010373240056271726,-0.013707770738938474,-0.003506495879893276,0.0018763809461374297,-0.01511017421212255,0.028744525832351646,-0.09176716272397566,0.008837147882901086,0.02898925630208097
CFH,-0.009935927272652805,-0.043380668433383646,-0.03207346648904972,-0.033360484973735484,-0.000174016282288653,-0.008859351178284845,0.03692726044201977,0.05027456083345894,0.005115305670684995
COL4A5,0.027045114751323075,0.07545601794469226,-0.02123368928461842,0.04623000122663959,-0.004601176276701168,-0.026721327157744158,0.12101123258349179,0.004528029924915675,0.10515769447740222
LTBP3,0.0016672483032463606,0.05499884012410216,-0.007178324463371691,0.03526467068347017,0.03417133631830577,0.028988311172397887,-0.0074570749055967766,0.06555184083756806,0.014562379527328318
GNB3,0.007966641648279186,0.03394393886957855,-0.007976079203460246,0.002879802062865128,0.046309030637596206,-0.040248645235444684,-0.05256418761775165,0.05888953080561736,0.048847002099777305
COL6A2,-0.01871352455951759,0.02717590402328704,0.028036256904654663,-0.01886494636260897,0.007681857031926537,0.04061586336669327,-0.07284457266655783,0.058036618585715655,-0.025172462409846375
PLG,,,,,,-0.01021635156630515,,,
GDF9,-0.03263588010892506,-0.03428381217853964,-0.026897436941957117,-0.023630850246052756,-0.025936863554937045,0.0007521595564792647,-0.04835189815434727,-0.032136660191310236,-0.03525421427198671
NCAM1,-0.006895641218340084,0.05514904024658982,-0.02287058206201722,0.007415107691789726,-0.014601408063638651,0.06490901342377138,-0.02604477874888786,-0.04865000277685001,-0.016828184261643703
APOC2,-0.023508116863026972,-0.02021006278391754,0.011908355475069242,-0.01753562783428035,-0.0055702641717857515,0.04249515859576482,0.06127535236695322,-0.029652814636284636,0.04626465499405195
BST2,0.03477970109406362,0.02698702334631329,0.015896909432627247,0.01077190626583074,-0.03394889806293278,-0.0309751736378041,-0.0664452519270701,0.08518282567788017,0.007072862485675941
COL5A1,-0.014979755520223457,0.029487268077482198,0.03340196262984953,-0.0036106449243592364,-0.03124164557058633,-0.03536098848794303,0.007962317099238999,0.07652279226206322,0.009939054180885525
CALM3,-0.032641621309296945,-0.02554917847828497,-0.004730081987786317,-0.022577465849754917,-0.04140544304383836,0.04696731230097552,0.010702261199571479,0.06060173983995445,-0.027015703089138764
THBS2,-0.007781446313860518,0.06295512185167676,-0.0034227003218854843,-0.02815420804855929,-0.004486109127701324,-0.005229671736470783,0.10804237989422769,-0.05178263407264065,0.028196789271613055
SERPINE2,0.10270965133103849,0.007621981470291201,-0.010649056689649274,-0.014698959496713905,0.030071473154178834,0.05887742320304727,0.04075512907284405,0.07182838546951761,0.027244884620859132
EFNB2,0.03566060682474448,0.000419262385160652,0.008242841511786406,-0.017628742278527936,-0.0018227436239786133,0.023055888033377093,-0.021631707833981863,0.07413598982719537,0.015595252895859175
PROK1,-0.031242475272449225,-0.01637886853574796,-0.019157679689143906,-0.01680121683178071,,,,-0.0218901661741779,0.05494004694500905
LACRT,,,,,-0.011974519075537466,,,,
MMP9,0.04111643966749929,-0.0771948573263721,-0.02041642725995823,-0.017366315753541608,,-0.04028218185095136,0.12245654481112438,0.0736723220953197,-0.03343519182350467
DMP1,,,,,,,,,-0.021577397351419315
NPPA,-0.05585934036913384,0.005665982843066909,0.04270830654731276,0.05321339336354381,0.030332493043617646,0.004706476717027606,0.016192499311381368,-0.012063844437574354,0.04976881298226857
APOB,,-0.0038215093323122093,,0.03325710654809543,-0.017667100890566802,,,-0.024020748799070357,0.03428048043239909
C4B,-0.03752520385849963,,,-0.013662635140422371,,-0.01892121453899965,,-0.024310977304467896,
NTNG2,0.016981775396069407,0.011829127278078552,0.00300065407796798,-0.0040425832332592155,0.01961907167340144,-0.0033865566128542385,0.06511730716318341,-0.008140688596715535,-0.021333723819089722
LAMA1,-0.01765406242127507,-0.03054839279736894,0.016362021074462135,-0.025153924890032497,-0.008782380442310396,-0.021094083745222602,0.0838723215034347,-0.029865519675202543,0.03960216651295898
UCN,-0.04768080234640432,-0.004605382235614067,0.005734082356197094,0.05328841447213701,0.06696380793715175,0.007326105541110545,-0.07283242220912482,0.06406510421107536,0.04062895363378056
ARTN,-0.020743141731623182,-0.01771332378854647,-0.004864949204308793,-0.017366317439300536,,-0.01266378944476017,0.019628926526193864,0.034542661967573794,0.005358235904833742
PDGFD,-0.025000538069630898,-0.02007175794426793,0.20769805819395637,-0.01622847925909192,0.016906937812472243,-0.013729142751015784,0.09904234012921824,0.1136470608076855,-0.03766676207673893
EDN1,-0.05769623467589731,0.08963865085744512,0.0908434457242035,0.05698039325991907,-0.030169111400992713,0.01636280043164102,0.012824189908698061,0.030430782065226317,-0.04647094702496545
ARPC5,-0.016900172042534686,0.06171961585702622,-0.007984850138324132,-0.02122994675990163,0.01540426135332686,-0.06972342613061738,-0.03476617261240454,-0.0027982189665065305,0.0076062848405841176
GSTO1,0.02326892967908196,-0.08046462627447867,-0.022260410656149473,-0.009384991510156267,-0.013055655621981127,0.020212170525828268,0.005054407273420594,-0.005846605421038154,-0.059131109164086905
PROK2,,,,,-0.009550939866206363,,,,
SYK,-0.05129156296889723,0.02970928124734188,-0.006543664908580762,-0.0067815883584134064,0.001164735523256741,-0.01592728681716627,0.167030760839553,0.043229872821916975,0.004713060744021577
ST6GAL1,0.002226587945410105,0.034004191512433495,-0.016553826700965515,0.013910105988421904,0.06763099136798179,0.03584104406429138,0.08672418281135988,-0.03247569742234781,0.013862188787837472
WNT3,-0.010222579891223311,0.05044872385495906,-0.0315338377133366,-0.04487551064760846,-0.03438963749895857,-0.03454756905428347,-0.06689983685235387,-0.019732920297743983,0.07179612430950448
HSP90B1,-0.04611787975529955,0.012584643385581733,0.021730904979482962,-0.012015955772227563,0.016933350527374665,-0.0471930744282571,0.08311228392816163,0.0005470791204207232,0.00782497982308316
ZP3,0.02157822436140114,0.026300270274927783,0.04460287511977499,0.02351002961168645,-0.017667102462869594,0.05154596564452472,0.06178319011897038,0.019328272424763388,-0.01969803757741121
ANGPT4,,,,,,,,0.05285329664972465,
NRG2,0.05831817384607722,-0.06014104761736189,-0.008494163986847311,0.05585379704889028,-0.0168281356998766,0.0041439936137508075,-0.0290119785627016,0.06007668596650625,0.07202760797895842
MELTF,-0.04048397763934085,0.037616210957496364,0.04212210589864256,-0.01667665952591971,0.047474418360847495,-0.004995032810664423,0.06559147325851508,0.07935703736181081,-0.009609585644733866
NLGN1,-0.024622012454784188,0.065382033170632,0.05794751176098861,0.03954824699080005,-0.015662943491649126,0.014059718237555951,-0.028294019311889428,0.03817730236767344,0.045175495829963476
SLIT3,-0.008877591529774593,0.013034418754496874,-0.03535361390172493,0.06390024895770162,0.027109426578415946,0.05215095540519711,-0.04520152502107519,0.002525477933537862,-0.02989857393014058
CCL8,-0.017829871432171615,-0.03909817834592995,0.045537797909832256,0.028002615764750296,-0.015942386454651323,-0.01181620184476041,0.0511883345487919,,-0.0427959960364956
S100A4,0.014513205532570517,-0.010467072711898564,0.01511649413786825,0.015435738682408141,-0.01806092452556611,-0.0103732285682203,0.048823422144664855,0.013929315719856781,0.0009510611826405556
TNFSF13B,-0.05022238981090521,-0.009801582562944746,0.09321467564242124,-0.026618313120358835,-0.010044511353725248,-0.031818700993433806,0.06208994199287756,0.05540798470035349,0.06986629325629182
HSPG2,-0.028489704615129265,0.09028490820350223,-0.012273478202350883,0.05336150718200604,-0.014123806456738485,0.02665515256064152,-0.04218205494578421,0.06975262328930595,-0.0015964625295517218
FAM3C,-0.023177591236362635,0.04334257719769422,0.031581748671292514,0.0057282808877304634,-0.03663645333242388,0.04581874368294003,0.034093740592703,0.078041853075151,0.0825048058488898
FLT3LG,0.0011822172056434948,-0.038804136838263496,0.054145589713061895,-0.0074147372127689425,-0.025396449766391917,0.008471607997448212,0.055481543340117304,-0.00011280730840668172,0.01105937008098703
A2M,-0.057026258092142464,0.02384085518592053,0.01818301363291764,0.005313847614404034,-0.03653751252011546,0.023926593284506463,0.04727736775530769,0.06560168237355027,0.07005913230739723
VCL,-0.016691222457158924,0.02300367029657194,0.0017521405754046264,0.014565398064159003,0.03480919532350101,0.015260776306498414,-0.007237861020074294,0.052974366568812686,0.06307231901337086
FGF2,0.035559214445838476,0.016514857432533097,-0.021931596128077796,0.023187678142806575,0.04391035932888609,-0.02673718014994654,0.025872684792923244,-0.009338643794457762,0.023191473665729774
AGRP,0.0023513861050122615,-0.014933129661265103,0.012531027672282613,-0.01232856683365492,,,0.11868845098846643,,0.11526319094164919
CNTN3,-0.0407390611425314,-0.04103619434094838,0.0103055327006033,-0.031224052404646218,0.00828756706523349,0.02725763411035328,0.01781241052111922,0.05578402810816959,-0.026119629119259608
RNASE2,0.004697219036309812,0.026320432602764336,0.041051337623848785,0.02336207871655167,0.00586343702007146,0.0007470885184279786,0.11820264012335385,0.036314314449674805,0.0069760014434648195
ADM2,0.05372945917347563,,,,,,-0.03506311093943138,,0.08040598329158549
GAL,0.020649979825400917,-0.011730278974389892,-0.04615522115052442,0.014109641738613747,-0.02898787833514131,-0.01671830648365528,-0.002522311571684537,,-0.029184605567711765
IL36B,,,,,,,,,-0.027276627578260416
CXCL6,,0.08275721371396766,,,0.062164226014565394,,,,0.018725672077818736
PDGFC,0.03499001251943413,0.005341149092614003,0.03854787031484945,0.0039572503238474825,-0.02092298006614155,0.05270089300104446,0.044485032524621625,0.05055798620527976,0.002923447336954287
COL8A2,-0.003994993843525447,0.0329235149070955,0.024765495168715002,0.041447115758627695,0.01175164332218805,-0.01024826386488721,0.05467013810479576,-0.04071873753616675,0.07264874402823338
SPON2,0.018377170367813004,-0.0319985143810466,0.04571457893754823,0.034923106211151515,-0.003853296014670604,-0.008388923203655176,-0.0014962497562302534,0.062141299833414196,-0.04621533659844886
LCN2,0.037818490770697696,,,,,,,,
SEMA3D,0.05703171286301164,0.06132104750738431,0.037724459610673285,-0.012744677731804339,0.028271719272100346,-0.012799903909031593,-0.041714808349227035,-0.02664014312621546,0.022325610779697493
BMP6,-0.023532223052598694,-0.018077662195835217,0.04250360547046966,-0.011265181338807509,-0.03221206513176399,,,0.007586469581480892,-0.02083044452905015
TIMP2,-0.046621269607940045,0.0484604029342272,-0.008574679554725064,0.044212179487554557,0.010643977715658517,0.054936627938462324,0.05740765484615757,0.07710727167388849,0.04390107889429913
EFNA1,-0.03150543846076508,-0.007779696483805667,0.04348433378681599,0.0017527926002228243,-0.0446711242557165,-0.013235387750041908,0.034854383046699716,0.057000213854600544,-0.0033266613569816338
S100A12,-0.016159963398641702,,,,,,,-0.0023691247980305624,-0.017847906397107573
TFPI,-0.018784014698593678,0.0020592768941465962,-0.010480396964324415,-0.0309694869352337,-0.004182432977305068,-0.03683724134847047,-0.011196820915957464,0.03637255538512597,-0.022159203780273126
GPC3,0.00042516658958592483,0.03889443693756898,0.0004595003613571923,0.08024853987771398,-0.02370962525241452,,0.01783323468488674,0.06152686379338134,0.011517504347218556
NMU,,-0.0005881931208722482,0.028703958085090096,,-0.02102335567267244,0.0019862512342185903,0.12817789313883418,,-0.008233628697927958
SCGB3A2,,,,,,-0.017648885417382958,,,-0.020830463174716884
LAMB3,0.057732558556911416,-0.019681858922958873,0.019318928375147412,0.003017358493117704,0.0843078491368861,0.05280277962177242,-0.00586585300381867,0.0714809823384963,0.04831772863330164
LGALS9,0.009513490364713465,0.010821428438739048,0.003882167504653973,0.02500144192246641,-0.026485719665755282,0.005685090722092472,0.03932121186281238,-0.01188256618734777,0.0015603155726333395
VIM,-0.006415713701905092,-0.0460267685895136,-0.010875319091781245,0.00446675944014188,0.02203873651686208,-0.019693968490791792,-0.008057693621467216,0.07721768179833124,0.050246947915339485
PLAU,-0.036716995306838654,-0.02175161746302328,0.05170135311559506,0.01769056138008311,0.03132035092299734,-0.00836872811938539,-0.0017856978291659038,0.07624687966137551,-0.0238248524262322
TGFB3,0.011078065582588495,0.003151608551713539,-0.015116157420065932,0.001654974327532741,0.038535370693878,-0.012672417267218248,0.09253190851526652,0.021550966884453602,0.056039972666213564
APLN,0.03838338068224802,-0.06109561481223248,0.0395061274428975,0.0036410533479284656,0.07481355665394701,-0.04747842630319124,-0.06469506317805711,-0.0057951904537836075,-0.08121682881540428
SHANK2,0.00029267055705883344,-0.050003660694121765,-0.018472594042110102,-0.035522311539452726,0.00241078721124701,0.010670923619066094,,-0.022825831816506405,0.0019047741517480726
LTF,0.0562543904059203,-0.015439191252286915,-0.022631103822126374,0.0828354496720792,-0.013416213726846513,-0.04316195001002199,-0.007812460405815331,0.028575467173687318,0.08789953308703129
PYY,,,,-0.014005706628671559,,-0.010586968743161286,,,0.13919644871342032
PENK,-0.029533897743568203,-0.038135964751716475,-0.029428144749698987,0.026534798757171876,0.015789844951497843,-0.01892120927867431,,-0.02679361866316652,-0.011439739205958087
CTF1,-0.012221244996023886,0.027979275694581626,-0.016466717477173484,0.0016693223343285405,0.049793055618319745,-0.019297901588335116,0.08057318258741801,0.030962895976395753,0.027000534828614954
COL3A1,-0.0016095716290187845,0.017956183194662075,-0.01699071178061124,0.0039858317989770724,0.040964451314765504,0.009530183526591842,-0.04608432000381186,0.07542549315239212,-0.036571511094935595
S100A10,-0.037306077475989685,-0.02452396740691412,-0.007384300593844737,-0.043909415828590655,0.0550375523286968,-0.058269846746716286,-0.028756824074772945,-0.01614281823622338,-0.012406580951480875
FGF13,0.002037218528673873,0.04536895860136495,0.011334835466820948,-0.01650091248827147,0.06057031680050674,0.047292689628170965,,-0.021245116859157382,0.0023821975128915907
SEMA4A,0.03368248362209874,0.007291396709881798,-0.03988440519720744,-0.011739906920675332,0.009356861130360534,-0.010985693141913774,-0.05537405463534048,-0.01991358286115963,-0.0179300555645414
EFNA4,-0.008477458758858386,-0.025800515195133766,0.03085188628392139,-0.011706187646771284,0.0362567608045143,0.06880610351791441,-0.035828208650477394,0.06956758015487789,0.04576979349518582
HSPA8,0.0007271136587094616,-0.026293114832835692,0.007962127861119552,-0.002013100742457041,-0.015519870490553958,0.023920735767382,-0.002985359770486448,-0.03361056579534908,-0.04287079682631937
NPB,0.0012788446812253228,,0.04564947367989084,-0.01670535485664975,-0.0005891254576667921,0.03453727510049311,-0.05201534325887406,0.0180844637837168,0.022946211538255046
ULBP1,0.016759814901233707,-0.014043901176726253,-0.019586375634254485,-0.017179815059040995,,0.04483664259380185,-0.03795889192282246,,0.0054106617000463375
SEMA3E,-0.025553064544365452,0.034108916212258755,0.0003202765949758086,-0.023759529524813243,0.03427947954907541,0.007249708539216586,-0.042735405223051935,0.04737727691053929,-0.026128516774654425
ADAM9,0.0005985308045710936,-0.030833421498584025,0.09111490941673264,0.001541665751456648,0.06345371821043001,0.0031350244713465153,0.03598649718411229,0.05270813792518897,0.0783992680246845
ASIP,0.04916663359372438,-0.02216700615932662,,0.0026014009955417014,-0.01573965545354124,-0.015169927816323333,0.042889608281816254,0.021891621854466196,0.02310540481352833
IBSP,0.002141082372185564,-0.0048356902019110835,-0.03156035311080877,,,-0.000601186409564144,-0.0029052342377842233,0.10311947458418663,-0.010789849352096535
FAT4,-0.023002404465810547,-0.004894433476012614,0.04288893511860298,-0.022762580445543842,0.019232800164208214,0.07081909132384664,-0.03205260697117213,0.021484365293389967,0.018015508559884753
MDK,-0.062201828005016745,0.03508320324059358,-0.0005392145901446313,0.031067523121811755,0.030550709962021336,-0.011985212797529971,0.027160616616915996,0.04554487853670897,0.04583074682867816
BMP5,0.11423041062549757,,,,,,,,-0.0030952184973920493
CAMP,0.029171679355874062,-0.021713413597459957,,,,,,,-0.006290537741343367
HSPA1A,0.0022241182032479495,-0.04583015950039077,0.018907433734754047,0.02840132936365319,0.04377991576643132,-0.028260222948414716,0.05738853716544613,0.027909857727936877,-0.012263039745656595
SOST,,,,,,-0.01458088152200831,-0.04471745158989245,,
SEMA3F,-0.027448957499038355,0.05978042516120741,-0.015252470360886417,0.012657366811735982,-0.011578049172178832,0.010280601431815684,0.05697435248341219,0.03811259084336909,0.03473825246096804
ARF6,-0.03206564678185805,0.016169254133609846,0.04311926848061082,0.04725853377891887,-0.01156444267926293,-0.01764370131053225,0.03734310480055143,0.0019694739050904143,0.07199132094607061
IL6,-0.027412394823344958,-0.05333251312327082,0.08414978620154971,0.09509095602201224,,-0.015053811611349657,0.0015418321910551523,,0.10412186188230713
CALM1,0.017952737523029397,-0.03269952111532609,-0.02711585732757987,-0.03186095317782345,-0.01490240323993349,0.06347488217857492,0.0698030506796973,-0.06778744035774302,-0.02770448948416613
VIP,-0.03674616642867722,-0.036178350181922954,0.06051425477070326,0.012724746358579835,-0.04270139537120157,-0.022195288465514666,,,-0.05351906955605283
NMB,-0.003459952732497675,-0.01652500422165406,-0.014138721558868174,0.06765920537270383,0.02787240199696646,0.015178611610337692,0.12436858169664465,-8.831580103085957e-05,-0.006408617732428461
CCL26,0.026643818047406256,-0.023904309640628982,-0.014052351855084693,-0.010399904504854113,,-0.016718310486236312,-0.03734599470270352,0.07149815133761532,-0.04028390956691335
FBLN1,0.008728033720505932,0.002975031332229531,0.011945377500872663,0.02716293002239664,-0.05105949782480594,-0.006781408630370335,0.06892973541128171,0.02629901198932726,-0.007142408802361259
SAA1,-0.021418210287925506,-0.018236394558929475,,0.021155874013180094,-0.00259998466757883,,0.0530310124988719,0.018374829380815662,-0.011746955422815206
MICB,0.02132439977085243,0.009914157447949731,-0.02348856775913886,-0.031403497633335095,0.05278485873505134,-0.02672375410361864,0.09983627751823841,0.005610010191096944,0.017096464749199035
MMP13,,,-0.013261444875385681,,,-0.010089299435568284,-0.03321843417532668,,
F13A1,-0.010343970051050378,0.007582555342107607,0.011949431302303578,-0.0017717463233922236,-0.03837355769509563,-0.02160814250201841,,-0.009890036274358053,0.056985941773792514
CXCL11,-0.030182168666390903,-0.020135359317916778,-0.020824775428626124,-0.002311484134172486,0.027532758972111646,0.014846348429572992,-0.0073751370477400345,,0.009032448675122722
COL5A2,0.012407295893914465,0.04801589161319217,-0.0044756349440596335,-0.03038987110576962,-0.015069816345365038,-0.024873402660935493,-0.06054631115678008,0.06079848600097149,0.05842501286405696
EFNA5,0.0013391295767382649,-0.01517288823048866,-0.04489316200635217,-0.0027092497814689533,-0.007808097821559588,-0.03919790254189012,-0.0442289637361583,0.026589708962845002,0.01740007955028144
AREG,-0.00926240416484467,-0.0377623263634145,,0.018963526353586363,,,,-0.011559769331790854,-0.050904496049171355
EDIL3,0.04933539740373921,-0.03280553043920528,0.05658091077261146,-0.003696979890797845,0.04426536018282324,0.05979187175508713,-0.0608949178974161,-0.08351546247333262,-0.004600240663174037
CD86,-0.0282639545216172,-0.013201505564942572,-0.01000836280279833,-0.025186732000778155,-0.00022626301549415214,0.022116121806346117,0.07166750297072971,0.055652430275709236,-0.030594723709606843
AHSG,,-0.023480671977711837,,,,,,,
WNT9B,0.007538794668240477,,,0.0318817457185187,0.00045436962018029637,,,,
HRAS,0.06723187724927454,-0.0020957463079538143,-0.0099216911976236,0.0017479886956088789,-0.008907545804172013,0.006577775280520829,0.02161647842417418,0.041504919148697715,0.037311535629893866
C1QTNF5,,,,,,,-0.03541052959302576,0.09195305794586262,0.012917535249896691
RLN1,,,,,-0.025549311212869717,,,-0.020581157969831124,
COL4A1,-0.008792189563909578,0.08043969879641373,-0.02328651748139824,0.06201465825063917,0.04127439797445292,0.004793435969589907,-0.013775961139036876,0.06302301982726258,-0.02600232058431228
