,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ANG,-0.09071455586817265,0.028697525716551122,-0.018158754592497144,-0.050901410559088714,-0.02223616505052978,-0.046029695954702785,-0.015398414071070926,-0.03041879877061858,-0.03566273760247311,-0.12016061699751608,-0.02320958042626758,0.1363956832351862,-0.01059727888296282,
FBLN2,0.010066441732610933,-0.012447524656582595,-0.009038920086382875,0.058428863966034895,0.01323298829519958,-0.03323391885873478,0.04855851602461295,-0.020677367759516032,0.08331266439041285,0.09233532559615056,0.010950099066071192,-0.08283358372328138,0.010037522550852442,0.0526767371591267
VTN,-0.023481613912208477,0.04445775881306485,,-0.024156917718859514,0.013939143169529218,-0.01685808177449453,0.0037538158747774096,-0.021251427918176125,,0.019095305831570358,,0.0019266564753760195,-0.013419095610962157,
VEGFA,-0.13667604889335658,0.09019621433957399,-0.0053816908392056865,-0.15805362840362888,-0.01934187779733095,-0.035108758514615104,-0.11087560076048461,-0.023150244670253076,0.06124244434127882,-0.3371308306456807,0.08444921978391638,0.10603016253717679,-0.19475366122353158,-0.12461247791018336
F10,,,-0.01895956018317037,0.05882778374792522,0.048517313226148405,-0.01626150998634681,-0.01818428074345465,0.04506564230131721,0.10101519154098582,,0.014208214276538596,-0.004606695528935285,0.008934970657781512,
SERPINA1,-0.02561539477804442,0.032155638322004944,-0.029766091344033407,-0.089276668225248,-0.005693394206484429,-0.08355863591199837,0.01722420525735406,0.010832138936887946,-0.22620900085098156,-0.12298337298151739,-0.041083585349726566,0.0228187433374756,-0.030398366527376312,-0.06873826700356513
VWF,0.057086947442913816,-0.08165899828284087,0.003218901887882802,0.09261270081855393,0.03234656624521458,-0.0793757689080608,-0.026943601366185677,-0.0353401070359245,0.027147383936128668,0.10295059134323892,0.07752981251752118,-0.08779613952738335,0.1106347695637918,-0.0014840758582619845
GDNF,,-0.002683911542319016,,,-0.03266065022970332,,,,,-0.03988262792524767,,,,-0.01647419689025308
VASP,-0.09718747773960112,-0.09154095613967006,-0.013887698663106553,-0.09836560479838082,-0.007625177801544249,-0.08419799801452739,0.013701674456269105,-0.04598318907367593,-0.027888555920511465,-0.11269780576391565,0.010983920609300585,0.08339425540017616,-0.04925741112833586,0.015844535178886277
ADAM15,-0.026065567847002744,-0.025984590338839222,0.025535934527191283,-0.05832135610269976,-0.1233301551386397,-0.08382584724566002,0.022717262338217182,0.020438245430068912,-0.03571071949065866,-0.0689772567811554,-0.018472824761606794,-0.0715866058705276,0.08296014039882986,-0.07894927699689368
WNT2,-0.021091328720616215,-0.018751866740933456,,0.16942856525434516,0.007225387598124908,-0.025670519328574646,,0.045658727164298064,-0.0804486294441854,0.20223601618520004,,0.04815847011479507,0.021373626033106084,
CALCB,0.08715837714261762,,0.07078299171335121,-0.029179065264473218,-0.0384432442789164,-0.011055075109561281,,,0.0341326735595666,,,,-0.0066331560820930115,
OLFM2,-0.013298030746737535,-0.031051337995975703,-0.03157605844563129,0.06659212232215521,0.0179479795749613,0.023462212086451478,-0.027821115438328797,-0.050794866056254745,0.07410505706573879,0.05732354877913045,-0.05495335244032066,0.07062806996362811,0.05019545894814528,0.09723763821229325
MFAP2,0.013499108687164682,-0.05364637337042566,0.014561479456137031,-0.0002877785833546967,-0.05634715890684157,-0.051122031405806415,-0.008552011906901621,-0.036282715768471814,-0.06832556057058807,-0.024937261801803275,,-0.019155730549627624,0.031050667638161056,
HLA-C,-0.16245104643167652,-0.007940562934292766,0.03103328730006517,-0.05997534847176798,-0.06277818305709097,-0.06928557481365741,0.021363454264304516,-0.139414795533487,-0.29246713836337557,-0.33473621388324526,-0.06652781918587851,0.008426777725472278,0.052470517777683405,-0.040210912927492425
THBS1,-0.0770819608116517,-0.04522809492776635,-0.027213890275083644,-0.08669094277422815,-0.04377437615659052,-0.04844454100135018,-0.06933065968702458,0.03558811439306742,-0.08431875532975916,-0.02073377050705374,0.09885870143823491,-0.09861414615691472,-0.08326666503197556,-0.01530300315299413
HSPA4,-0.04695224941629197,-0.0322581311565789,0.020903134654966106,-0.054255974917412304,0.013003392156783573,0.023060448231058208,-0.04202986246045942,0.004391952007572372,0.10002340692923578,-0.029317564515015847,0.0621581279449113,-0.023075033550877585,0.04929265667203748,0.03840174289527078
LMAN1,0.009157702935752828,0.0783038205662299,0.023260866771430765,-0.06804828801581583,0.011657782304634727,-0.059220961659930564,-0.06848607273931542,-0.036939217994579346,-0.08173522213991223,-0.16929372016982372,-0.005866954767980502,0.04585106118022734,-0.11014641549983181,-0.009076620749653153
LYPD3,,-0.028837354954590923,-0.015311202140311217,0.0525800374653825,-0.014327280845686978,-0.017149556002458093,-0.023219295522221118,0.003426798426314436,-0.07072395905317293,,,0.0010856977636628687,-0.0006681428969196249,
APOE,0.10499517984871244,-0.026107550285252017,0.016890645695723353,-0.0927881207204612,-0.10009418922790914,-0.04072020030819413,0.10513356527859631,0.0001720459835760946,-0.3394818260181596,0.16813091925900622,0.020632930293727023,-0.17262755184782388,0.06335356615098507,-0.0362839688537693
SOSTDC1,0.2595254234573837,0.011233809854135276,,0.20410476023930596,0.09031968496809419,-0.0009138526559395638,-0.02524248651949172,0.07614478870239115,0.3651698417320386,0.15362462676577282,,-0.04217396885074326,0.009701379543631925,0.12710883773268206
ANXA1,-0.18686392685195324,0.009674183796578582,0.07144448873574578,-0.12940554677268504,-0.0972103440414796,-0.09976126418724075,0.012121293234520089,-0.1319179027603381,-0.22792331707563684,-0.25549393293852224,0.018135796924597106,-0.03422789331444531,-0.03768851050440561,-0.014495032433776053
WNT2B,-0.011269609160213398,0.044493160760701034,-0.006354891458766227,-0.0019780859018528204,0.004904219743081614,-0.0029878709834813425,-0.03899117223515551,0.11203304930021314,0.17078386067136894,-0.02478702622355021,0.1140491952812591,0.08867534825226078,0.0034579223488983256,0.09198634918737561
AMH,0.03736098742981115,-0.01652848245998714,0.042447706176314964,-0.006239698710390653,-0.008552928154863082,-0.004134234527006964,-0.023905368734028813,-0.01807332556695005,,-0.053641894155202464,,0.02279360121060316,-0.03339410771145236,
GDF10,-0.02058345732096998,0.12613671667007564,-0.017225352854576034,0.08886937692358274,0.019962466416948873,-0.017813542200935572,-0.02233426527916458,0.07375170100940558,0.11710252443672296,0.23572851102266684,0.02646030648041312,-0.01124603291347628,0.03486631412808821,0.00033227222315618406
EFNB3,-0.04532400615080045,0.002523389356718974,0.039134813698578415,0.13663706093872593,0.09032106244387661,0.014710912313006079,0.021018514711197707,0.02280615767351693,0.25469386570060554,0.2985179018560659,0.039874883119128686,0.12660020236840477,0.09722604885418777,-0.00940914873983698
LTB,-0.0016341382223694976,-0.03489425548005929,-0.025129811290979378,0.09556274224508085,-0.009186592451163723,-0.018091683608328947,-0.028855328012047626,-0.012664396309689262,-0.009741682480062448,-0.04228891042644005,,0.022979489312624952,0.001991740441340995,0.08756819163624278
ANGPT2,0.0996210304755146,-0.07425819138098079,0.002384585004662711,-0.013842284042789248,-0.0013245192147552595,-0.08770135577777041,-0.03270931896306964,-0.06890310744821483,-0.0028086679946793002,-0.1092856057297014,0.0967982754930354,-0.007702684653073492,0.09932801336850618,0.003870292016147639
NRTN,,,,,,,,,,,,,,0.016043178161403687
ADAM17,0.020431463838562782,-0.013192639206894202,-0.03869127004499358,-0.11067624066974056,-0.03451789499249311,-0.07749774990960623,-0.02243426190886602,-0.07990340827115042,-0.07163910093345799,-0.1191111923657036,-0.1617387570911801,-0.07478288640799931,-0.09205805199729573,-0.002403573705476308
LRPAP1,-0.04740122298472112,-0.022925042447956144,0.05292482161306259,0.02401240498155611,0.10046962925348808,-0.024541535939505192,-0.03229018926070457,0.006414055991280504,0.08444385807053977,-0.06344113543531495,-0.004057808696710651,-0.032208783995190005,0.07561563990802277,0.010708596155692746
NID1,0.09006329926191745,-0.004266819434633802,-0.026587174760270206,0.039778069303803947,-0.0619110570437668,-0.09721058249536026,-0.08035783142778342,-0.054593013251219666,-0.018284624878448043,-0.07611531017435541,0.014000203557007443,-0.07904079761964362,0.06659239983790757,0.0019039072110038813
MST1,-0.07045249069708863,0.002158430505944114,0.021790174370485145,-0.055077058237559595,-0.06048407985376823,-0.06902310033352527,-0.018656032259294488,0.04043330971209267,0.00340904922182614,-0.10645762504456772,-0.06389292688086842,0.16516710107929708,-0.004070002668067812,-0.06506678368201423
IL13,,,,,,-0.011198014182068687,,,,-0.0034973652127653953,,,,
DCN,-0.03258194421397936,-0.05433814103250316,0.024830067894759868,0.08109551251933095,0.03703163557789249,-0.06144626629903636,-0.01711849809500621,-0.0006141577750726488,-0.031543092483534624,0.12090195648972935,-0.019641435044071752,-0.1737991287015119,0.04619040731071805,-0.0036640850790910155
IGFL2,,,,,,,-0.019659807549323654,,,,,-0.06916268668356365,,-0.05964580800810656
COL7A1,-0.04388166971813845,0.01730825987466246,0.024475168159853275,-0.07667339677161158,-0.031100345168997505,-0.07873442802847222,-0.024742588039148253,-0.008166522885472441,-0.026941374252516432,-0.06460210276713217,0.05393794097698666,0.003020182530196841,-0.04040693235809542,-0.07048306463851345
CALR,-0.03197417582163114,-0.02098582343634577,0.004936841142906651,-0.18762048717341542,-0.16675887342174942,-0.06646574112534948,-0.11065179237178434,-0.04253399976219569,-0.2149926057420706,-0.3104561403011229,-0.09678182715148984,-0.02590060354941937,-0.0787625473206455,-0.032492921052272014
PIGA,-0.030255326907659454,-0.03941272670992583,0.017049198087244664,0.0374120278590146,-0.054511374549940275,-0.011090578341399256,-0.029376158269056898,0.008552105082299736,0.054153077498649414,-0.08372276644145736,0.07131740071585606,0.00998633564748132,-0.021995786446723863,-0.03404902470514148
CD200,0.19358767245126518,0.03343933599064973,0.04191073273847151,0.12087250275297341,0.1126250007657217,0.06646720761662372,0.027092081018022972,0.025639526960922858,0.21625679816835458,0.28728856399920855,-0.01955183927192142,0.062042659935708816,0.10009479092489607,0.00552022882866302
GRP,,-0.022984692899272057,0.07178200070484794,,-0.027998871461841424,,-0.011723015917383646,0.05977616037984599,0.0067493944045497285,0.03285930623111704,,0.04415540708047453,-0.006661191249106329,
CDH1,,0.029752459471945693,0.015087012283591071,,0.030281436201880556,-0.05003556438378986,0.0073054486089146045,,-0.06876466585171741,-0.02732123471531258,0.04293396876400163,0.12625419096786106,-0.03233896572604823,0.014572180315744313
LPL,-0.1640522984590641,-0.03875445522232539,0.006979738275460395,0.016826888131293842,-0.04496436739794669,-0.07219476425736865,-0.10102128013212941,0.015793915951576056,-0.03164804795455587,-0.14253630801002484,-0.03454147056033255,0.14657600721038147,-0.08506805755932018,-0.051950605146862276
SEMA5A,-0.09991649815148879,-0.039170687106862404,0.011652637665537698,-0.029253481862366433,-0.1599713062174301,-0.08528611918514187,0.0058699018911478095,-0.015159476392491779,-0.046729129394799306,-0.10835230480546784,-0.013501564563410097,0.0001303306377127894,0.006723087650818651,-0.0008711906545739137
SEMA7A,0.07646239753392638,-0.08159592853286282,0.02547698261275575,0.14927071845312753,-0.005252272974585355,-0.049630492307660666,-0.013416797412080227,0.020117806625187244,0.050789630331668154,0.09978185751620831,0.01579332084534998,0.052218768590871545,0.08789676914825992,0.05859057278093032
SEMA4G,-0.059624182330725674,0.001256873871613898,0.07474484261926376,0.07939207708191307,0.007550648334555302,-0.03672422587580465,-0.055308289390043966,0.05709947340428815,0.058979711388210176,0.03731881690721742,0.02382651999836633,0.07089266087042992,-0.07772162646678207,-0.0020957357733828535
SEMA3B,-0.01551938684473375,-0.01218710483081167,-0.009447058498151023,-0.08993942633260202,-0.0651856720766207,-0.06689919458928881,0.041507919796784754,0.07497105330490351,-0.23470776316104586,-0.08141327714758369,-0.05712553205136968,0.07226225768965008,0.016115959688642392,0.02053696623105301
RPH3A,0.08450165124653107,-0.06199553826893349,-0.007291570726932795,0.21773149608850506,0.011392007369359473,0.06666750155983724,0.05371830125258591,0.048355577385597655,0.27585008902532276,0.010028330659313257,-0.0265783802385752,0.06592838542628042,0.061398579061410156,0.0402225466205432
JAG2,0.0921583093756736,-0.0691943778206907,-0.0045072039161599,0.05982109730392068,-0.03211909789039419,0.035028673342439864,0.0028246890992581803,0.060104023167304475,0.09279314334437476,0.17523649219605608,-0.0043869010134203,-0.03666097415357991,0.10843062296129129,0.021157436892320882
CGN,0.03132188043141123,0.030973172939173635,-0.01990701852675059,-0.029454536774635363,0.004043848027089259,-0.02938892977967299,-0.0005984188817205714,0.013240828729095037,-0.0045279533079244415,-0.0477102240537531,0.026934536125848858,-0.021081621322985883,-0.08616597998018512,-0.05478424337565712
GDF15,-0.025908567761954018,0.04114574317459078,-0.022886306029442312,-0.0619435578304744,-0.04111437248108287,-0.04934114979726918,-0.10348251466236207,,-0.10140697964925847,-0.14275306667271764,-0.06456710628161141,0.028636144499813304,-0.011195260053024377,
SEMA4F,0.02524897023422501,0.055947118460907726,-0.02104832741138269,0.018662445590104673,0.07506505297674011,0.046655672448331506,-0.02034601142272452,0.030640182040485926,0.11294541611257068,0.13732574865266292,0.12188897604311796,0.014435287661392885,-0.02322939391137148,0.0928891509856603
NXPH1,0.04378482146487094,0.04511550701942485,0.0563227077615547,0.21420317457241075,-0.041128648790281136,-0.059380251736496366,-0.04220255760754997,0.07488000168821458,0.3003475123397366,0.0068571366662564665,-0.029276427757516734,0.007711597043703547,-0.03581168472101277,-0.010219451247093088
ARF1,0.17454044667029822,0.02503351825664382,-0.002471933503487273,0.08270136145944845,0.08552446062371541,0.025029052801184212,-0.07355367532427681,0.011423210626124537,0.18710553089569004,0.06114923115921513,0.0952080282583484,0.01852019722488155,0.0002632976620146334,0.11561442129912791
DSC3,,-0.021151992477679328,,,,,,,,,,0.025795607976072814,,
EBI3,-0.027276113838225632,0.007856301017450693,-0.04049461675205853,0.008824066763399653,-0.04140198928613378,-0.04934115664407501,-0.05531238968006216,-0.00683036729810447,-0.12197589779577885,-0.026030285308621916,0.022881732780047914,0.08866027560741528,0.06123315580898473,-0.055934852297541436
TIMP1,-0.055220804092676316,-0.02860934031640676,0.012135986794194252,-0.2134698948540064,-0.051686107888891365,-0.10638374772362673,-0.09864188748930765,-0.004496615427070243,-0.21566099631171115,-0.25220196514002136,-0.057400380239004165,-0.0597298048418696,-0.1264899305292866,-0.019431945091925407
SEMA3C,0.04225592086651519,-0.05042106215761632,-0.010472987433621359,-0.02025664027640337,0.08470041109190496,0.011757967557114817,0.015722711277214273,0.05679679520771777,-0.014019997143515723,0.1761548328635557,0.01976274064985537,-0.011438872887919735,0.04249080370252491,-0.08001119532333552
GNRH2,,,,,,,,,,,,-0.008172925658364994,,
GAS6,0.018607096849985218,0.024993337722493982,-0.0062422125654191555,-0.05053887359174451,-0.003741947183079344,-0.0013781212602025576,0.006587404536568378,-0.02078678155169384,-0.026437496784186915,-0.10119138685470652,0.006182832352536023,-0.07743281197825543,0.08556311706421786,-0.05119530009251966
MEPE,0.14340257571966286,-0.05664190807631371,,0.13053378452345174,0.11764306343508735,-0.017626026494455903,0.0351237497116434,0.01977624284255781,0.20504905266749476,0.2079001871184353,,-0.042169388983134354,0.019523109533829845,0.010386839759225393
SERPINE1,-0.1296786464359539,-0.029130623892338055,-0.01845470911687998,-0.1289723551428585,-0.00036427267793424055,0.06484735092280822,-0.11119495504162138,-0.039245636823315735,-0.03990787708894132,-0.1367790750522163,-0.0850262508900855,0.08159323504381806,-0.16668804241142524,-0.10991415375693031
RSPO2,0.22395475233449266,-0.009638181178548656,0.03401182829890026,0.21561740228004778,0.07247771293533499,0.005130971642951514,-0.031783507931782466,0.035968028813267626,0.19781169270595114,0.2613979447389142,-0.10511851021418936,0.0268058067669902,0.04490485321707052,0.08137375349753637
SHBG,-0.029447421156705168,0.07350275875919716,-0.00767219050735842,0.04545306179886754,-0.032758265862249024,-0.023733539053204144,-0.0333927632961054,0.008763457897162633,0.058077893581206526,-0.020822347363012562,,0.04047758379368026,-0.040754708511271734,
LGALS3BP,-0.14282879801950923,0.027388056048533747,0.04208213915682695,-0.13566500828174274,-0.08606206667782994,-0.10957406250584528,-0.015106076124621542,-0.03159491598019532,-0.274606745424309,-0.15498722203610665,-0.052907253434821874,0.0857676791839644,-0.07661705911389871,-0.11797742528094753
LAMB1,-0.04878032472100665,-0.09638146937004034,0.009424595334844731,-0.07002625608972313,-0.06437245705059659,-0.049237745018659636,-0.08008736569586614,0.010735473602074152,0.03898908351123532,-0.072774503945694,-0.045398921261967505,-0.04182872520172314,-0.0357136691942762,0.0418615245391886
SPTBN2,0.12782423677927407,-0.0407697267336966,0.055584628526505385,0.19714645416308077,0.02854697644961313,0.009866939826826253,0.11974232202206074,0.04432526894731755,0.2703271291321405,0.3868486510334065,0.028593120130138677,0.02684526066659555,0.12002281697754119,0.10379415506038352
COL1A2,0.0025245167329390346,-0.07422473407145178,0.025578778554486637,-0.0179978350705249,-0.03790942406528221,-0.037007912846304857,-0.07024988630957885,-0.03787274078786753,-0.09074995996123325,-0.11964435055748078,0.020147287043801282,-0.1642252303844184,-0.0392706240527291,-0.0015314837400522056
DEFB1,,,-0.012941835324194864,-0.0196501541109525,,,-0.017515730687027647,,,,,-0.06535307665710512,-0.037491292542226023,
CEACAM16,,,,,,,,,,-0.0583414166760103,,,,
SCT,,,,,,,-0.016099114995428317,,,,,,,
WNT11,,-0.03031767457778666,,,,-0.010910383403227168,,-0.06820396453269775,,,,-0.019827783858348796,0.027848757286924694,
LGALS1,-0.12107203336996922,0.027324862989958558,0.029734484096138304,-0.019613852331227227,-0.10089024801979808,-0.0460690235969274,-0.03568225090481917,-0.0558461625058195,-0.27577474847724154,-0.1373025943173268,0.0063468903972566685,0.11447613130294106,-0.08436013490460825,0.02390622790713321
BCAN,0.02618146698602299,-0.05646194963429143,0.0035772077586060497,-0.06886586980633565,-0.12291278163479168,-0.08856338532052807,0.09856684035158812,0.0495536189394069,0.2736252495944724,-0.3087058093790332,-0.020427583763399426,-0.047417775628708074,0.012266354161726372,0.10064337653164823
ANOS1,-0.003984878175581679,-0.026079536797939482,0.02833025702592944,0.12273452575519246,-0.06467212153793098,-0.09730243640553997,-0.0017020583571268602,0.04079679640820337,-0.06913011299787657,-0.1571893239985827,0.0195918001704886,-0.006719967608405637,0.01375844141847725,-0.1388518497343433
EDA,-0.03181263682413607,-0.02219546153656688,-0.026705709737778596,0.0016205040400134303,-0.026133933328588054,-0.013045145669556025,-0.025225728256149726,0.036962922910865545,0.07670384666203353,0.016152167565555424,0.06095726021152346,0.016294051127150398,0.06979772616951395,0.013573770114713519
FGF22,-0.03233851725032997,-0.020444896883715095,-0.017820706725610674,0.1659629281355388,-0.0031440533553805682,-0.010000801978371767,,0.0035123967427744007,0.11442787207117024,0.05167735180639768,0.01824615629020474,0.03779422159484869,0.03621786782544143,0.08673598463950068
SHANK1,,0.05177776115056299,0.07379917672327767,,0.028769483008532545,-0.009515127907386995,-0.00013653486275622568,0.0221267817747143,0.03457419260731607,0.13095816843667551,,0.017807837056459892,0.009699796527318763,
RAET1G,,,,,,,,,,,,0.00706627047447915,-0.040137078997977214,
TGFB1,-0.06585883273205127,0.020260340171165955,-0.0020599680364739525,0.006096829082568083,,-0.021667822792215435,-0.03835590550579215,-0.006192433145468733,-0.09627962493606011,-0.04899215201415916,-0.001667412113885685,-0.09411795965619142,0.0023767223330891023,0.10297768726032361
MSTN,0.1779867024394703,0.06745240031173476,0.008974534427622761,-0.08283121510217449,0.010627862528803763,-0.06125491595883569,-0.02820271276793274,-0.0037328582132517877,,-0.07901316786990811,,0.03860883655357174,-0.011580158773363793,-0.0020542087289426416
WNT4,0.07966918755156963,-0.020427981421335187,-0.01692041219513996,-0.031422297715196244,-0.01128248034943064,-0.011339250267211394,-0.013243399474244555,-0.015835048037859026,0.024471374670826572,0.06822496273649035,,-0.07907184574355343,-0.0196225378760045,0.09969235108342364
TNFSF4,-0.04148078187435098,-0.046715054061441705,-0.02119381747794529,-0.04058034039973611,0.049985712161268375,-0.017999380202627344,0.005650351624113587,-0.044653735004563086,0.12016730003312029,-0.04413162128613641,,0.04336447463257096,0.06435859176474941,0.011710360195120343
NTN1,-0.010882329923343037,0.02609996255640036,-0.032208795791831335,-0.10459728230522183,-0.11330664735347497,-0.04823247843002627,-0.0334507125118478,0.003898684469803089,-0.05393196388381904,-0.09147536151171344,-0.131581694738066,-0.04716707291130555,0.047485679509770645,-0.010949013062283935
CXCL12,0.03038054363748254,0.007275711026835174,0.07035089042159554,0.172535879275767,0.02228142566623054,-0.03101145462404328,-0.02747252198753354,-0.05453326230134662,-0.10978325032608276,0.10758688656759159,0.038738780097729006,-0.043685257816193056,0.06124437503335253,-0.007062970269560789
GNRH1,-0.027316221414335692,0.003667784369843084,0.08801043131680307,-0.035961537262457814,0.008451511309573109,-0.027837351863987822,-0.03733887002377476,-0.010036236336291809,-0.03633348784221389,-0.06547561578218301,,0.05698510417871402,0.028503205796860408,
FGF8,,,,,0.019552107858537535,,,,,,,,,
RIMS1,0.16169735113906558,0.004865850452196999,0.004561517036612205,0.14107579922316027,0.04458342853672417,0.046690427811514314,0.05339122813384166,0.024254964726811334,0.20398565395252136,0.31327991723145027,0.0537856675148956,-0.029985067814732504,0.031631425303411335,0.14184280870095317
FGF14,0.08575100673117503,0.028934815641809032,0.0038627475211254116,0.09530873848310317,0.060073447263756116,-0.023410070624658007,0.030095234057577375,0.10961570700182743,0.23760077305158359,0.2742542610795471,0.08594062127002969,0.13015286025459416,0.0017476164179089963,0.10962581910128763
IGF1,0.06907373722684217,-0.057490154305332226,0.020652970214081263,0.05079813053693327,-0.0055345969164598205,-0.027306996858204823,-0.03500354533514783,-0.0003036597173513755,-0.014191527646341413,0.0811178801947293,0.05328908645346564,0.0009029360486021859,0.08654457325398462,-0.04016387053219255
TNFSF10,0.018401454253095095,0.006572865101316013,0.014662053883299903,0.13279680690857323,0.00608466263847176,-0.05220324892404881,0.013291851358282055,0.008771633798510864,-0.023757190695571154,-0.0015894266407130997,-0.06475970827169149,0.01566551108917943,0.08878303144489358,0.09464616359605718
GDF5,-0.04417442964438501,-0.03131679002921688,,0.14253027870584933,-0.002882708461067429,-0.01762603714700265,,0.03347861651759691,-0.0122795408883541,0.048234265897179586,,-0.005265873072569928,0.06057328711872915,
CHAD,,,,0.0370800851829377,0.08214898360296895,,,0.022142122391285737,,,-0.0030945970243083524,,,-0.005175109327353562
RGMA,-0.0948798057338721,0.02205747454860606,0.006215553869278923,-0.13410896332784666,-0.09595259287501563,-0.07173630162573984,-0.035776790385278937,-0.0310080718057336,-0.04229571204832841,-0.21415004535222912,-0.10466614927741039,0.08065656790738063,0.009932795815077724,0.029380703870898438
CLEC3A,,,,,,,,-0.029826440861236595,,,,,,
WNT16,0.03919544159850628,-0.034787466823116946,-0.013138533277473387,0.10909008384538137,0.01676585688823438,0.002367534978113994,0.012329856472488306,-0.011218403427581215,0.16020608196156402,,,-0.03164466642574397,0.0342416762013091,
CX3CL1,0.0510497080265907,-0.08280940605721376,0.035822138060125984,0.07181254580489696,0.02590412225013389,0.050151464388542524,-0.02586710311190378,0.07423161789483258,0.2772893914297462,0.23720241751616428,0.03482488314063015,0.023021622040702697,-0.02367476174389906,0.019737710281902972
FGF1,0.009698978575571213,-0.039493304744211095,0.025358211540586154,0.165060511362292,-0.025313255897213276,0.004627190710127109,0.028063642727833595,-0.021423784437340623,-0.23269563453167305,0.05443340674205504,-0.09651876685064835,-0.1236424605117345,0.11375303828585888,-0.13918076062636542
ALOX5AP,-0.04000407659550856,-0.024407074595467475,-0.04376254500324149,-0.13260437184975404,-0.029703170843323093,-0.11083201589604069,0.03183941819955264,-0.012235729116019372,-0.3277608986616549,-0.12973138922051014,-0.0022550129452699632,0.07605672436530957,-0.13825245360710542,-0.04170779225724133
IL1RN,-0.04578936130449718,0.03410816543222449,-0.01710312194493632,-0.08777447424823148,-0.0011927695088282991,-0.010157767502071402,-0.04355342957224022,,-0.11602262503429354,-0.03505833486846546,0.024304067207350198,0.07018793077173152,-0.035509981021873076,
FGF23,,,,,,,,,,,,,,0.19001376219723873
NPW,0.1639836456523955,,,0.14935610612480704,-0.017512783499072655,,0.003647805937230936,,,-0.039047352005082185,,0.08058585266321895,0.030601142319832846,0.028985540775004058
CXCL9,0.05085145927539938,0.06020765004160699,-0.020815293237900233,-0.027304774889529416,,-0.012285234566383533,0.01942882399471821,-0.01703532694058558,-0.061514971228004166,,,0.004332476228089476,0.2656141771686878,
ANGPTL4,-0.11859841955992059,0.09905183197136842,0.011256443207067661,-0.10660752677902396,-0.0036227425942349026,0.062706627930379,0.07046990840983272,0.054777731797103886,-0.06397196844948841,-0.17739003747084522,0.12633892521315995,0.13032982168165252,-0.13817828782584066,0.09556087169215702
UCN2,,,,,,-0.01076384831793368,-0.02522572981188937,,,,,,,
OBP2A,,,,,,,,,,,,0.0036614885371204944,,
COL4A3,-0.03251229545936756,0.003051310169979333,-0.011957376179969854,-0.09461380945162295,,,0.036487389099146526,0.039957334570595957,,-0.04421283168297956,,0.03225462024270841,-0.04811280386851358,
NRG3,0.02130159550249951,-0.02645560809427641,0.010547856555444341,0.1391213489020737,0.05057092704263208,0.06619752122061977,0.06043965852127022,0.07434917210683936,0.2206729429425672,0.2693926567328105,0.000715779565439426,-0.09532001551291411,0.03871512262066987,0.03844949513887886
IL23A,0.024745065009176444,-0.0028589500106139,-0.017525375128895224,0.007620772777378606,,-0.013167851427162711,,,,-0.014878344982854758,,0.05382017887021043,-0.03327396178260419,
COLQ,-0.028879233706103805,0.014611179860640991,0.008192606798387535,0.010364378151735253,0.04411579186679128,-0.03794064968442758,-0.04528088082400021,0.0622447015328147,0.14854461388598872,-0.04279698224932387,,0.01953237852909442,-0.03242895533774133,-0.06931070167110387
SCGB1A1,,,-0.013332454150017114,,,,,,,,,,,
TNFSF12,-0.0703933350422061,-0.002625259575573113,-0.005103410353644115,-0.020865482846143646,0.011670851893553987,-0.022814853560698147,0.06802911609304835,0.056596883281355474,-0.04076937195003178,0.14247618641056006,-0.11482520612627484,-0.016496582555661148,0.04125865703888888,0.034504352123330806
DKK2,-0.03268535585733877,-0.03505279875649732,-0.015645453463607267,0.05744695372937496,-0.0017019379321161648,0.04452343157152339,-0.014880788008423122,-0.006295861230932267,0.1066442821198093,,0.034057088070014924,-0.06516381474195922,0.03216702470498714,
FYN,-0.03209020050845654,-0.026845341016020076,-0.027305510734156907,0.02734289312989172,-0.12554380011456523,-0.05702531671832851,-0.041743311271351044,-0.007276084442044026,0.015368766115661006,-0.055047234456208745,0.04724606163401379,-0.02983182586075046,0.04651269017537452,-0.06871481826933946
ACE,-0.0025800181100255793,-0.05979266393853484,-0.03130229784842133,0.013843429640425309,-0.06245330641258686,-0.05585740055291019,-0.022676159546648103,0.0035815238062811418,0.015643919010495427,0.04942319968827675,,-0.020786765268027894,0.097485828923706,0.01239813131329761
IL18,-0.01806254030438598,-0.08311099715734203,-0.007748351663100537,0.05251420243988974,-0.04369862499450716,-0.054359851331267486,-0.015089614270702196,0.006424588182452532,-0.1834647708444446,0.032457459395376934,-0.02693711993326454,0.01544119915729532,0.1353970693744012,0.011221218186192813
PPBP,,,,-0.017915664769918075,,,,,,,,,0.0892497384624628,
CCL27,-0.020219277382199342,0.040280678010072464,,0.07666266437652523,,-0.016160200979081774,-0.012374470440479806,0.0031379584888714908,0.003642655201143429,-0.0445640212957081,,0.014322039510805008,-0.0031442690155214655,
SERPING1,-0.10866529761686976,0.014650136283220492,-0.02616612111822244,-0.060120621676805916,0.04118783941589698,-0.08384158726373439,0.04338330711015082,-0.04458586778163618,-0.2905424191752164,0.16062790354899242,-0.059583353055337275,0.05513211328252923,-0.030737114403934212,0.07747448298473926
