,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
MST1,-0.03889002589778022,-0.01742929495277744,-0.02237524489860707,-0.03999460199713079,-0.038965862816194484,0.07076037891724997,0.049786559185316034,0.06268044760423953,-0.04170202099878849,-0.01656544522197089,-0.011552236608604395,0.03625455307708924
IL13,,,,,,-0.018625172614101026,,,,,,
DCN,0.03154155036432972,-0.015408524847593395,0.004163978413475255,0.030243401272384025,0.005877128032034814,0.1003895125793886,0.09312574910791528,-0.018444263976176607,0.0018217696625991557,0.08734438487299653,0.014653937495960246,-0.0063093492341873125
IGFL2,,,,,,,-0.018472274412445405,,,,,-0.03710133741025503
COL7A1,0.07570532767570418,0.021934039775384048,0.02747511175800429,0.04486406953891596,-0.04089347011458034,0.0345487880180959,0.04064896638342852,-0.07384025140701236,-0.03269978926316554,0.1480138481990399,-0.08266878365178272,-0.05793569988345687
CALR,-0.017111671833159623,-0.04922124912168234,-0.035231701015920554,-0.033806367192574384,-0.11783595360520721,0.06410633902311635,0.03293332442188588,-0.02594563768134344,-0.08134247603250809,0.046294919466467854,-0.040655071499881124,0.011135808743854912
PIGA,-0.029018425000387565,0.051543591380371095,0.004550846412718449,0.007991222085144623,-0.06216076824867527,0.041378698810769825,0.03562263210733718,-0.05675787683876235,-0.004185398585138072,0.04633696650669968,0.08302121309665336,0.06125589438746135
CD200,0.05018159511860903,0.07896594996799076,-0.020976591759926385,-0.0110009863760288,0.03603227698325474,-0.027681693984650386,0.0018540196387798818,0.018651197323054126,0.0752273440148293,0.06420283656601762,0.005381232947888498,0.024022165014127888
GRP,,,-0.018100460931400487,,,,-0.0085603694231704,,,0.050983021916602804,-0.019681289377111853,-0.01666174975799146
CDH1,0.008712625776183501,,-0.043339964362187754,0.013383855967145423,,0.009948682154534929,0.038306314657089245,-0.01061817892431625,0.04620014938891022,0.0006444603633694018,0.03609138678367288,-0.01298473825006783
LPL,0.015948600452337595,0.15533256151405592,-0.025541245875811656,-0.03319216008251529,0.031860322797458526,0.12300836576432125,-0.00917989370888983,0.08942472754097378,0.072618194281671,0.08262673028973463,-0.019969913606710188,0.01704524319886652
SEMA5A,0.020883498296928593,0.09088338303597751,-0.036267784859534524,0.02897813017487287,0.04635912837059724,0.07191917469624076,0.043632915726002516,-0.05509438228000797,0.06286422322544066,0.05460489948332702,-0.04390287966605601,0.007406611361279479
SEMA7A,0.036843055148320966,0.01283682755057688,0.018108727107911775,-0.04152990183238858,0.05141409398553253,0.04856385477132386,0.012183144571900697,-0.024767415745823185,-0.03214497090312316,0.05626405655019624,0.014646908305726715,-0.02272742192613151
SEMA4G,0.03430731019516714,0.13896192663949258,-0.029470635180255958,0.03766521334318859,-0.002628506516399244,-0.061081816376994245,0.026073460330619365,0.05671589324985287,-0.0294198068310809,0.06742794350859808,0.004682338116293682,0.06444895841137427
SEMA3B,-0.07272547312824908,0.02102082059161149,0.005304995698484923,-0.013695089378524965,-0.02360922847971762,0.038681006714565924,0.0018067018040401745,-0.03981169138147664,0.03611890802067397,-0.04087687818802227,0.0029780244888334916,-0.012603457942587323
RPH3A,0.0002434463319792121,0.061858786633336243,-0.02179090207686491,0.05510881502859541,0.17441963311974695,-0.026993241478906124,-0.04429049592921142,0.01128961369121606,0.015992191309227747,-0.03790537689301718,0.02101804633101269,-0.02012763520171113
JAG2,0.04089659237540658,-0.05641085686318617,-0.021450974784423853,-0.013662625835488721,0.028404539185757346,0.04782106456680225,0.06526164138194994,-0.05093666145613657,0.08517892503928984,0.10901199135507275,0.06991793052163135,0.05159462869587845
CGN,0.020399859443817146,0.012468038276118774,0.09415832405191796,-0.04734754615732837,-0.040091477431212816,-0.04888133567169526,-0.0038335995075526232,-0.030838149901411833,0.027918372341311278,-0.024048631631330288,0.03126586904923228,0.005153920156884315
GDF15,0.005824166149291336,-0.03862699107996126,0.01967174370527549,-0.006414094178058321,-0.027512360572485076,0.07898655471471365,-0.02707259681429431,-0.08797915244346989,-0.00311036858033164,0.12564253513005297,-0.0024237360149341335,0.009861234538970766
SEMA4F,-0.009877649964215517,0.030287758505363242,-0.004925509852472075,0.002926972350812838,-0.021562792504414462,0.0011623049501615944,0.005629221451389573,0.00902938505339109,0.018151149101636323,0.013692151534117767,0.02797354619711213,-0.04344907991724728
NXPH1,0.054130292647743126,-0.044403801977665254,0.03035860669619655,0.011457404457238213,0.11216394912951372,0.06416294005404043,0.01405109081440798,-0.037046430287120326,-0.0078054818384221,-0.011100813013449408,-0.09597054155606177,0.004767648180111341
ARF1,0.07342604515731997,-0.08199860114468982,0.0556116324533164,0.0321644485172814,0.06028303908959847,-0.0693832374030584,-0.006432515606068181,0.02376661344691407,0.0012687302713779163,0.03027788264759546,0.043895141569748386,-0.053366591965737925
DSC3,,,,,,,,,,,,-0.014042013426606574
EBI3,0.03419657652758348,0.11302326118371438,-0.05111758357117279,0.07142182487121075,0.06589434173198987,0.08567334126105493,-0.015764888967202663,-9.495816349856863e-05,-0.07136600532402051,0.05539464648182955,-0.025904652377010402,-0.005695947943600906
TIMP1,0.07084588202993465,-0.00837236085646647,0.04984265914705364,0.049856382985393695,-0.0886122211787903,0.13965056979070642,0.020004711225731178,-0.04612925082073185,-0.08805721713021807,0.11019094047493234,-0.029942309930445377,-0.07222508105885632
SEMA3C,0.004493533109220026,0.024355411239720712,-0.061247458935121186,0.0031519714156692186,-0.005123215173587116,-0.035203496406797784,0.015977479071302213,-0.04424679842616861,0.012847271977069624,-0.062159465741262916,0.03701459246585813,0.07334322191660435
GNRH2,,,,,,,,,,,,-0.015216435309348745
GAS6,0.04559353823452758,-0.08720574122748709,0.06467357835088258,0.004389480754595783,0.017708083235469553,0.05067032483227314,0.031969447218141524,-0.028635011700207044,0.0662699816761609,0.13101373881838377,0.1025908860337818,0.023147264601435066
MEPE,,-0.02201030460937293,,0.025398530353596446,0.15337937308540978,-0.029316607446849323,-0.02268067498473133,,-0.028395077343780276,,-0.030371672275796662,-0.019403841970008738
SERPINE1,-0.005229549256745371,-0.015278213155576075,-0.05063794942323534,-0.004752623834824502,-0.04268236791235972,-0.06442765178867058,0.011780429209375663,-0.07432731243217193,-0.017564620542168688,0.07524927327962322,-0.0032865133822039994,-0.010233433730847358
RSPO2,-0.02016110430776908,-0.044257932554310875,0.01854312569117634,0.059008435778556065,0.07716517881079747,-0.024281022046722108,-0.03687143496273849,,-0.022943399798258338,-0.01667827502833723,-0.012564460197650265,0.012444473305910416
SHBG,-0.022650005313208092,-0.030370717365633463,-0.027302662259895707,-0.02266910712538006,-0.023948072750449263,-0.00952522121745776,-0.03137570321825021,0.06965012866895066,-0.024584838963455008,-0.018519339075201865,0.023339903160602075,-0.02943988046731347
LGALS3BP,-0.02622623275299169,0.10434946071866842,-0.05927834136863786,0.015320252348759068,-0.1305079519281398,0.0947301507681879,0.03218770462995881,-0.024218082478566307,-0.03467014816140535,0.10539647648953084,-0.05113728638840481,-0.07025502923070999
LAMB1,0.057255419146708994,0.04039266105674803,0.0682374958679924,0.063737398469399,0.02970480879256195,0.12799671818199368,0.013305446259821623,-0.05198767011027412,-0.01395924391361063,0.10279145663256278,-0.01622880130113022,-0.03552411558201718
SPTBN2,0.04896843943766465,-0.04551625240675421,-0.008789126807255156,-0.01671223449019736,0.09558608893432897,-0.04050050901330297,-0.033433501176747545,-0.04608145957229807,0.034163490468517965,0.05379066851774676,0.02445255848266402,0.04535551161088499
COL1A2,0.12190863136524417,0.041104281780577887,-0.02537199066891545,0.05361380157103901,0.033019144179201466,0.08380555968674615,0.011162205382060374,-0.034555509195528855,-0.025208132257331033,0.09128120128703125,0.004260736721510242,-0.03426815537673098
DEFB1,,,-0.016021560414109754,,-0.012985880902454847,,-0.016457708600326394,,,,,-0.030071594639787445
SCT,,,,,,,-0.015126662315842325,,,,,
WNT11,,,,0.06541788103442615,,0.023406961813975693,,,0.020465801642367835,,-0.004395398414712329,-0.01863550970962519
LGALS1,0.025857501862465954,-0.04781237666965633,-0.003274276761057126,-0.0038438512853919958,0.01611163762562098,0.10147629441767034,-0.006820682747906119,-0.009490127955797007,-0.10757307399956975,0.1211570454307195,-0.027172348624297765,-0.08344310803150169
BCAN,0.0022177985588298335,0.09680196795392046,0.03504656674257257,-0.00012453361272648917,-0.006278045598189897,0.10045236547585892,0.007073591938440484,0.06469272986518504,0.09650972762855609,-0.023004858473011962,0.0144570350735069,0.023726138107327786
ANOS1,-0.07218543247061217,0.08563763725281308,-0.02819129690480667,0.07291580837610916,-0.005656756195359927,0.07550205030829192,-0.0019505980612543623,0.029343388863147024,0.03786795959892438,-0.08544869944761702,0.07360768396597737,0.037568623594871425
EDA,0.03570875737094809,0.07287701372399984,0.0054758703643658264,-0.04483738565210205,0.0410067183417069,-0.004321511562627401,0.02431523539372062,0.07628235689832599,0.018744973546680192,0.03209649832957379,0.13624392752891157,-0.04016112690990401
FGF22,,-0.015281170082099647,-0.02206144045835059,,-0.018841003930191048,-0.01663390134162224,,-0.016881723933903817,-0.025016338315712046,-0.005268270097424473,-0.004264566090329569,0.005450641331283842
SHANK1,-0.02402952395960015,,-0.017880855551448693,-0.03935717107100245,,-0.015826100667394708,-0.02214124351452142,0.040485515382703216,0.19721907279530956,,0.018759547878779453,-0.025034078705543642
NPVF,,,,,,,,,0.07652687665418619,,,
RAET1G,,,,,,,,,,,,-0.017508874536856935
TGFB1,0.03558124323802967,0.0346030246284093,-0.03331360785674352,0.02838967322692724,-0.02440006851648025,0.019456834132694837,-0.036039051250285156,-0.07685270508419821,-0.014521651582015505,0.11903024761943061,-0.02174345246586883,-0.07765043004110538
MSTN,-0.028393332595918617,-0.031515636406650706,-0.0073210834424168435,-0.0144233409520021,-0.040992263898231844,0.09240220514335395,-0.032702847795799475,-0.028521578707074096,-0.02102638847855814,0.06497391630868418,-0.03053181553991403,0.006226432067216075
WNT4,,-0.02421785477860773,-0.020946905861896323,,0.04973959052609345,-0.018860084485291105,-0.02324390635080612,-0.029886052587278254,-0.021400754423444964,-0.005479394055157893,0.0385000296384431,-0.004519546577291316
TNFSF4,-0.002905743644070908,0.0626537131197661,0.025641546198501754,-0.004393675705458591,-0.02681767605671496,-0.0038923973774672963,-0.039770599526018774,-0.04714445969014057,0.0038330552398060575,0.10979810856787209,0.05311743990462996,0.036794431774018685
NTN1,-0.028685504018897134,-0.020837803173719506,-0.02233459998571576,0.05473290077854381,-0.00784842827015567,0.10694116508432827,0.0367615488412789,-0.0003818642103123896,0.06043801795718824,0.0346232318082744,-0.016158120615749283,-0.009467513080783762
CXCL12,-0.013675543250201046,-0.03753765420627839,-0.023687289689853015,0.007450302473101337,0.1407094488631175,0.012590066194318034,0.023768761501126848,-0.015953125994942544,0.0010121800181797464,0.0266771643374457,0.022898330196433146,-0.03279558998162733
GNRH1,0.059309750854051116,0.03554746665870782,-0.028906445791935464,-0.04738823145749036,-0.023765322008298125,0.0763603522949969,0.0722087705624767,-0.038598241542455856,-0.00019918633542860927,0.051896383367219454,-0.02838924824994703,0.04087277978785606
FGF8,,,,,,,,,-0.028007568107448425,,-0.01380802577485528,
RIMS1,-0.025764785720017183,-0.0379578157303384,-0.027043111815988563,0.035124572441662776,0.13285447592831168,-0.04338119020298578,0.006812191042201632,-0.06075221003759723,0.015742987705938634,0.007397437399731028,0.0016611081153925155,0.027499191349015357
FGF14,0.022670763558770332,-0.0014176312308339886,-0.04165507408758751,-0.021841909774607773,0.01862598187036348,0.08527278538734517,-0.011065778483752587,0.015535266428794948,0.023546571447070234,-0.041487886500950755,-0.02676242345089644,0.024958584534671056
IGF1,-0.022659292800034318,-0.0406534072268192,-0.042508961136002554,0.02775253936065151,-0.03736844722906347,-0.02743647613892165,-0.0030149706843997006,-0.006946102505268295,0.0331899565897394,0.04632689505209693,0.017303952712023972,0.046015483302284575
TNFSF10,-0.051424217166125025,-0.016624693202018242,-0.03156880523115757,0.037388899583097046,0.07827716286674753,0.039188991155322005,-0.014614274180154896,-0.02823338897899158,0.06967097219458629,0.06243657842443899,-0.014327705010636065,0.032495348597716626
GDF5,-0.020161096349993766,-0.017277117171580796,,,-0.017215343839299832,0.012451648988277685,,0.06736127293860943,-0.0369213876686853,-0.021651190049902493,-0.006873184384738593,-0.018313345950987246
CHAD,,,,,-0.018389584350239033,,,,-0.02470480896479087,-0.028248179420755814,-0.028046961946114186,
RGMA,-0.05892736322848316,0.15026161375326946,-0.0029368367894401664,-0.01892665103955681,-0.026078642950012266,0.13681596124610368,0.04324209346220674,-0.005736839395526445,0.018346631908062294,0.046041129501307745,0.014280713142599294,0.008841310053331167
WNT16,0.013461433571782751,-0.017498841896585047,-0.01626506591876503,0.05994628730116135,-0.01131479614631591,-0.005187828039263839,-0.004570054701410229,,,-0.023336004336451208,-0.017943682480248583,-0.03289617037316697
CX3CL1,-0.0006597912112024853,0.0751718321889626,0.04692621733785801,-0.010995608212442819,-0.060594177467932345,-0.022749570574689,0.03207140706360651,0.03971047446807119,-0.02224529375246025,0.09053952592801934,-0.024763284397542207,0.001473477904105433
FGF1,0.008927739765849532,0.036015311762808394,-0.06291412200805616,0.04636690202057264,0.052326136682857585,-0.001371088816822396,0.06530097054207185,0.09895214536170079,-0.02936143092444454,-0.07565937942012353,0.026266505128943973,0.010590961819568355
ALOX5AP,0.02240621493704211,-0.01567391452122331,0.052195918742542986,0.0014748484806365698,-0.08067782605460437,0.08312738500743355,-0.039460164182121164,0.057643787405420276,-0.023662341384299984,0.03856940481571771,-0.04476945993239018,-0.047648188021563176
IL1RN,-0.017942099098497935,-0.05914524068932716,0.03491581794027506,-0.03475777416006177,-0.02849689880991913,-0.0168949753075804,-0.04092262351211133,-0.03998450997133815,-0.03123912566755815,,0.05125722865719343,-0.04397606162736539
PCSK9,,,,,,,,,-0.01619771648233158,,-0.01741714691149922,
NPW,,-0.02021545687853819,,-0.02705579246500804,0.05017541191325132,,0.0193541927330554,-0.04393206722447992,-0.010434043295216498,0.03201118332720594,0.04198006698754058,-0.035368489891748484
CXCL9,0.03429724173983628,0.09737527535464792,-0.013269579845992556,0.023916133817934733,0.06657792075953803,-0.020433499251145203,0.036784300970397685,0.03874725861802939,,0.002527872814783256,,0.019241016273553187
ANGPTL4,0.00867481022127166,-0.0023760478140572128,-0.023301758431067587,-0.027049679912459965,-0.07087760858468017,-0.03202818053207818,-0.024002095971405357,-0.11238908569868139,-0.051269854184338506,0.004253959105453738,-0.03509272634111876,0.044898859103332925
UCN2,,,,-0.018760325973823728,,-0.017903043312317006,0.047875942411299166,,-0.028007572823120167,,-0.019681289377111853,
OBP2A,,,,,,,,,,,,-0.015772851548662044
COL4A3,,0.052577770703758346,-0.004413419117429528,0.004552331942181619,-0.041027044293444614,,-0.021760003497335076,,,0.019099720372920525,-0.013276369958620245,0.04210417314523537
NRG3,-0.03256498510879118,-0.034064903885265445,0.01930902247266766,0.0073154553862292155,0.06241932251193003,-0.06856284712345875,-0.010640590008674051,0.01961343279077166,-0.029674730630027752,-0.016596579472445364,0.03358680973394482,-0.010668507435317769
IL23A,,-0.03844348535962952,-0.006192460641445523,0.0017305493333388666,-0.0067648382603114786,0.012709447748266852,,,0.036763162200856514,,,-0.02276936988673737
COLQ,-0.01795393894217258,-0.029784714931631387,0.02011523982970069,-0.023556979180221014,-0.039918268537712236,-0.022095268786046056,0.10119978722372132,-0.03914170282551342,0.03558169318858529,0.028021487012987168,0.00741995540845989,0.0005619828871591101
SCGB1A1,,,-0.016505133490109247,,,,,,,,-0.020151746991156728,
TNFSF12,-0.03218079231689669,0.04077059143171657,-0.020758293710019422,-0.040375257540151664,-0.00012315826602520783,0.10418881857532608,0.01354294023097014,-0.009059611779053135,0.0065446705955817626,0.05591111441362457,0.034573514500434714,-0.025055262832959967
DKK2,,-0.03371017446505178,-0.019368549482677095,0.012100668869099463,-0.012506805234162569,-0.031884217975367876,0.07099233757217938,-0.025382948289001204,-0.019120273060078158,,0.08859696865126286,-0.035275677342315556
FYN,0.06823490604891704,0.13606752871771888,0.012513794667202316,-0.020107743807606365,0.016820849831998778,0.08468004526096615,0.006006416356834972,-0.03224121382532274,0.08472452396937037,0.06071420439677001,0.025290614078074758,-0.014910000323117638
ACE,0.034442770720089944,-0.04498406812765232,-0.03875120054582676,0.03963090665360641,-0.012217276361081318,0.0400998095629683,0.022279062630434124,0.03813487928838148,0.07710907932850491,0.15313662964215877,0.027101811612236074,-0.004556058480586622
IL18,0.015833388086511968,0.05350349313988159,-0.013687238452729384,-0.0183658524927474,0.0766819519806839,0.1423318245377767,0.058414010201498376,0.009207621202262208,0.052292270923216484,0.02367299070380642,0.06202442272124366,-0.001699834761257207
PPBP,,,,,-0.011839636863753071,,,,-0.019832539203959904,0.022901485919661336,,
CCL27,0.0017894826847009758,-0.012164049269007613,,0.05923998412695662,0.006039953134946093,0.04391420018004621,0.04377125690609502,0.11831173613363086,0.05030323430681844,-0.01596024202948295,-0.030001039792233907,0.04592001206182286
SERPING1,-0.06120292976480834,0.0448687113119304,0.06147933648328227,0.006630027005077726,-0.08536257357125716,0.09877740678717055,0.016579119788482328,-0.09203831774409492,0.018166394776454854,0.004756536757244159,0.028367329486046113,-0.012201964275194514
AZGP1,-0.022724539580160717,-0.021322658654189742,0.05060050812777767,-0.016863162124751953,-0.06413897550066094,0.021563142930312734,-0.011590688563221836,0.06148087549010878,0.05275748706089319,0.0863858548452544,0.012057648291497094,-0.016282271368593854
INHA,-0.027993861066894384,-0.022855645686637487,0.08190254085695177,-0.04288940828871136,0.009230495281954115,0.043486429738626445,-0.006767672766583839,0.0044611310525980215,0.032815603539824045,0.07002353975758428,-0.0524609748217272,-0.030693283875780138
SEMA3G,0.027906424550127974,-0.030756231658280852,0.0007257872633639759,0.015374042309465753,-0.020455714752219006,0.058726799172539305,0.058324011919488966,0.020838287978338515,,0.01858261655108653,-0.0025590414716973767,-0.03895581315396045
OXT,,,,,,,,,,,-0.01687498926444208,
COL6A1,0.0724412184091886,0.04668280819528751,0.035499970175524365,-0.04752505016062776,-0.04701647413494984,0.11523721092079751,0.05568638943933121,-0.060850266001791775,-0.06026824276150488,0.15039368559289618,-0.042893579077080204,-0.012929375676769139
FGF17,,0.00446853029658821,-0.018100460931400487,-0.026501908272478596,-0.02127334103478142,-0.026367385509753948,0.008530638537095278,,0.0077225237710488335,,0.02448510306047411,-0.015026689888301298
TNFSF8,0.06255187427332268,-0.01683431376553468,0.025596387162944295,-0.011609357856474666,0.17363586274478118,-0.016894975451912677,-0.019404925466331154,,-0.0018668003687577523,-0.0020838062544401605,0.06592552708826639,-0.034996219247304027
FGF20,-0.02952219399040608,,-0.020693607992812692,-0.017200116771772023,-0.02422008895043085,0.044561411051195245,0.06387770344695563,-0.024974756399088114,-0.02340096076860682,0.03485211442103155,-0.03630576192801298,-0.009112459079290432
ICAM3,-0.04995879370517828,-0.02564383981846899,-0.006167551404529574,0.00504497174040631,0.024814147883213535,0.0061480831313249955,-0.03754017989429047,0.011049087812971665,0.06261529091414052,0.01366626386269632,0.012370147986403943,-0.04293976211999208
LAMA4,0.0459434112660954,0.0741929139297545,-0.01314081534131783,-0.004260584002504992,-0.005357131416748396,0.10886643874799667,0.03969419229487407,0.005254761910838959,-0.00688927165574006,0.07969342553487625,-0.011408134729011683,-0.026245542234990347
INHBE,,-0.026478305707698057,,,,,,,,,,
DLL4,-0.04201651697380646,0.0746427942091276,-0.030688537505366906,0.02571360663450359,0.07480533730608245,0.0770489392430038,0.021528517212456293,-0.1047437440307515,0.03595411610787389,0.15213003208273201,0.07796835971243977,0.02661801901436812
SEMA3A,0.06204996172896696,-0.013258618118635873,-0.03016296502948609,-0.04055171968493213,-0.03445104866022127,0.0004733914368962036,-0.03511328165304358,,0.08806240884419002,0.0569437407701114,0.03278289941906477,-0.029554201379593494
RLN2,,,-0.01720609491316273,0.013627722103620343,0.022253087814272605,0.04743778673676972,0.008561912947003716,,0.1848504755783245,0.06336443125166698,-0.001221671685200601,-0.017342486006436685
C5,0.07610912939294374,-0.026634395375387827,0.0014011281307843909,0.003448048800467066,0.004582115093025929,0.07135156409846281,0.03003278880651099,0.025685559738351307,0.03227981726483492,0.04496842221201636,-0.04452030710137822,-0.019299324050545467
COMP,,,,,,,,,,-0.02794550180168674,,-0.02142363478759879
EDN2,,0.028066788647441113,,,-0.015571097747122183,-0.023091249789287505,-0.02400292342915782,,,,,
C1QA,-0.0450959785785526,-0.05111683557195913,0.005293857296283759,0.029913830977918228,0.017395534888086525,0.08704313933679217,0.053396865540640104,0.009864260552843025,0.03982478753604152,0.05735143870160601,-0.019860314742450917,-0.00869741764609101
UTS2B,-0.018803031961534655,-0.018103229398725145,-0.019572364178123376,-0.024151539251279656,-0.012985879951908731,,-0.017085875071879298,,,,,-0.018478384589962676
COL9A3,0.04378899762023667,0.07026185629011532,0.06402094019403842,0.03896776802875502,0.05651912312738063,0.08690145462867756,0.0541506292061512,0.03282738729040714,-0.01881211244154232,-0.044134829356719994,-0.10937614303052434,0.03613071829036945
DLK1,,,,-0.017017625018047936,-0.010576480371360619,,-0.03586004417053049,,,,,
HGF,0.010514413544826118,-0.04655533868328134,0.04767510870109572,-0.020306489171093837,-0.04814878106586537,-0.03365336667317094,-0.029841934996115774,0.048533098751389746,0.038086311181148816,0.020596558052731535,-0.012396113336304002,-0.016053340918920633
P4HB,-0.02657831881798333,-0.03156045588865366,0.05032372937320392,-0.036421907587837296,-0.09768612197890719,0.11744786783410775,0.018319140583501488,-0.015336290845649938,-0.08216438449972137,0.09795817273032256,-0.05073882227271338,-0.013829497814343093
ADCYAP1,-0.020680989824921555,,-0.010941192144850441,0.027335716349254354,0.20853503114438757,-0.007733412557981249,-0.03276484098957912,-0.02808890578754498,0.07725837352962278,0.1324148490045377,0.01197584737029202,0.07180087842115367
GREM1,-0.01453157215629953,-0.01810321817467151,-0.03916676008229936,-0.0208745015710779,0.048003733944969276,-0.029900873837542072,-0.03156527942724776,0.05139173850434969,-0.0016660649418852157,-0.13069044129166785,0.008854599639036995,-0.032966841563936936
EGF,0.07569990495528978,-0.05166911493454257,0.01697468587633081,0.00037727984419004876,-0.02412969350564945,-0.01758217397195068,-0.004611891598925764,-0.03569508689244661,-0.018194339821328783,-0.007647187685366569,-0.010097735726957706,-0.04064735001660758
VEGFB,0.02113548136951466,0.054728395783737276,-0.05862001932613157,0.004681681096093853,0.013729779657728003,0.04289450943988255,0.05072999959097674,0.028585896149878772,0.07243360137719632,-0.014908574120049752,0.03961334107486822,-0.011089563899787892
FARP2,-0.004765476848692274,0.015925737685119148,-0.012725892876261686,0.01285309798674466,-0.03556336919163274,0.02222389531303685,-0.01914924127891315,0.08334711732865814,0.0013625342499404198,0.08354641050546385,0.04621497660178987,0.006439988805960321
IHH,,,,,,,,,0.15803000094342426,,-6.725751809270185e-05,
LAMA2,-0.00919706307030053,0.005510013963030356,-0.020921409419110207,-0.025270342768798797,-0.031921052419214634,0.04720012538603049,-0.02001624318466097,-0.08916915278760498,0.03515434366484032,0.1090860751127299,-0.004701735598544723,0.020951822300579376
SERPINC1,,,,,,,-0.018280342843464917,,,,-0.0002775595360378405,
NRG1,,-0.03132720492289926,-0.005863530662635037,-0.03511110352346111,-0.02394806904598304,-0.03721187750458471,-0.024993583909102245,0.0824010825570696,0.011689186869316219,,0.00935122985119975,0.023559886884891783
SPINK1,,-0.0424818734125264,,-0.0092321362178811,-0.02117260901015375,,,-0.02695936387385773,0.03876740439717126,,-0.0236006610801462,-0.02417471875218761
EFEMP2,-0.009178392405932314,0.0641945974298267,0.007929997920987286,0.00664718835236845,-0.06940777599027845,0.08226698200853594,0.05288625462785693,-0.011558691498020118,-0.05524778999810109,0.10562819279782698,0.010353582431435393,0.02486431747024511
SELPLG,0.05213158303127299,-0.002112618352620377,-0.041775800201785014,0.06318458942297439,0.10404309349157506,0.0837584480647297,-0.017209151951246626,-0.024238935591839872,0.02116815007098493,0.0417408553351823,0.003883593326754282,-0.03988902799942646
GDF6,,-0.021228830633799513,,-0.02705579480584509,,-0.021697426062085457,,,-0.0026790973380396567,,0.019910609490438966,
HLA-E,-0.039404549040244756,-0.03748355367709582,-0.03608412423797538,0.007150981656566775,0.016319734487863478,0.09877438635822357,0.017121223105990322,-0.043230561743386894,0.026741813065349136,0.10645103354555072,0.018354113043448212,0.03335124445089737
PTN,0.032223911967841135,0.11540228675445818,0.018281777586677758,-0.03219497734172777,-0.03203819574182645,0.1522454725559225,0.07552427085678895,0.021597937365724133,-0.06786286613599249,0.09829926312223485,-0.06972195245856977,0.015155290430708221
CD274,-0.03663477864778811,-0.04085553391335491,-0.032602234272343864,0.0296479914573191,0.015937776998885766,-0.017196206269173744,0.012965213592800345,-0.015005173468202888,-0.02182410627662459,0.05862267883612455,0.017879458190097994,-0.05654843791820395
CD14,-0.026510792520319487,-0.037485167326433616,0.08243457200525256,-0.019442607387468773,-0.1290922503290702,0.07610768288383715,-0.0137184601256204,-0.0330784159935233,0.005849029847983504,0.0837319578112953,-0.0035605766827331315,-0.00209985582868433
SFTPD,,-0.023014857647338276,-0.027302664153566088,,0.12287183247271846,,0.004624842836860781,-0.04020104362614325,-0.04893626864414104,-0.019103952114803657,-0.011310883067496643,-0.041595197105156446
SLIT1,-0.010317402239962869,-0.04833560168393696,-0.030139390334596564,0.04293320675535948,0.022699442975922485,0.0329140681556214,-0.009503556526648714,0.025445893266301072,0.027049666547382095,0.012520489933239213,-0.025703332535238505,0.014251611796922456
CNTF,0.01443050649297638,,,-0.019036900650736144,-0.011839634875447584,0.14785973797352117,-0.015582499448298068,,,-0.024044571200633223,-0.019681289377111853,
BST1,-0.057230519590426965,0.07632311419187998,-0.05277644067896324,0.02369253273390074,-0.036769765094718236,0.06745177591716849,-0.023128459863147932,-0.044193423240830754,0.001114364018104258,0.04958507953045756,-0.07480342813797908,-0.028220990542286543
AGTRAP,0.04523848576851105,0.06028722881412967,0.00537021470837503,0.002506801802087104,-0.012164826423808933,0.08856516006151721,-0.014855439045325528,-0.0890810048310463,-0.10668653938357524,0.01066475815063221,-0.02640553338409591,0.044583710309114524
LAMC1,0.007884380174212101,0.0897315455983317,-0.029173940616460177,-0.0044017545925003065,-0.04795361768995542,0.1127992890312042,0.00528208288687098,-0.0037873865924218444,-0.08047526705490313,0.07324968399718239,0.0023703435845579676,-0.04448885977239757
COL6A3,0.05952597390670594,0.11828655458558696,0.0019812920443988452,0.10724062671722047,-0.02559224563137438,-0.0062612644633491575,-0.03230744241918186,-0.05890667407656834,-0.04414504662859381,0.13079134034151949,0.00505898911869878,-0.03653329889967776
FN1,0.1203827850333984,-0.010746326382180807,0.04031511672589563,0.03773276917220759,-0.034869023587520385,0.12130182704105523,0.04549851838500275,-0.03273219225665781,-0.0753208916786169,0.15810146454272087,-0.007434726841752004,-0.033956087873015496
MIF,0.06854740260605749,0.016644960614915248,-0.05255611203572598,-0.005046205829946108,-0.03634138145668249,0.06563867393943178,-0.05296037568887034,0.028762754804888845,-0.045108420413122186,-0.04517041082152782,0.006108345755236557,-0.02701476414359755
JAG1,-0.02737047491236849,0.07702045256940447,0.04928493225988376,0.045753498064475845,-0.01442948780244426,0.11530030698305964,-0.0020581632508622793,0.028518127662892086,-0.02898000132105918,0.043236604141774125,-0.04783927059408351,-0.04043968306601128
NID2,0.0742894072749337,0.1165856828582705,-0.030025603596936755,0.041729591543825044,-0.026258958204168986,0.07862448418403212,0.009322923572263105,-0.017104961157530966,-0.02390575706381416,0.1771295282794307,0.008551277589496363,0.02175976453936206
