,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
XCL1,0.014503294741936602,-0.011439473470631744,,,-0.01917156715237949,0.01818632254683058,,,0.014216461569942437,,0.0150256853672361,,,,,,,,,,,0.09338080112596071
CD58,0.04507915423173968,0.005252464515124439,-0.028841500987298298,0.05259771962843628,-0.03137747443188428,0.002359883133750639,0.16063006915226768,0.16851466920800232,0.010267984187383047,-0.05273857743461018,-0.029333296181645527,-0.015901451674805132,0.07608004300941427,0.08991996133762022,0.00146348860433937,0.04855441290650966,0.1381748529831331,0.10383910479421522,-0.07350787226031577,-0.03330749062502189,0.11959770494240371,0.043029326572230485
TNFSF14,-0.0558352604610954,0.010319858340482532,-0.022311262477101135,-0.04529499306411831,0.03671076961548587,-0.00431510032487646,,0.004588443791409795,0.040119246656559686,0.01995463248134536,-0.05726448414752583,,-0.03966939472798225,-0.02938066857996949,,-0.016779313723871238,-0.02380125832180456,-0.010163159415862379,-0.009424323161334293,0.03001834310101567,0.06336081134865378,0.13013809410881383
CNTN4,,-0.0013636001519094331,0.024072987713739166,0.019978782685630993,0.008952600966676511,0.13152897144335043,-0.07852173905753143,-0.10578931957037611,0.025261299771968327,0.08066480209500336,0.09978754144454789,-0.0287768307972231,-0.03701356536541379,,,0.10514700667990462,0.041575834124565884,0.11339781798901606,0.03211364551611484,0.05596877217124597,0.014979139110245957,-0.003183827156442439
NTF4,,,,,-0.0006040884973040212,,,,,,,,,,,,,,,,,
INSL3,,-0.018708896108855705,,,-0.017620342637744722,,,,0.06581210752447456,,,,,,,,-0.006075436117566788,0.028874486435824822,,0.041521644943165965,,
BTLA,,,,,-0.027968838666783184,0.06678066586160167,,,,0.0008741615392522433,,,,,,0.09298599672524496,,,,,,
MFNG,-0.11250806867321111,0.02271593144351801,0.022692616528204194,-0.029857011023408528,0.04396283958013486,0.11490124418627545,0.20436373982204425,0.16803617715270405,0.042839819523242666,0.017105211504835318,0.016698008054565363,0.08509411052716306,-0.07389683619056263,0.06646660855474883,0.004807415091871514,0.009366019763167121,0.12230397186931911,0.22814147605711446,0.04638421339945135,0.02527657698395958,-0.06886959379690945,0.04081461746729849
ICAM1,-0.07092955857132495,-0.08037541864474353,0.03374099572840591,-0.03511861713480469,0.0009435658462422489,-0.09422863784096552,0.13809970419468343,0.14513326601035884,0.051237651763712075,-0.018333721151125162,-0.10724842890998641,0.007050127403175992,-0.004294532169856917,-0.0343869911033839,0.07942268782436561,-0.012692793354906782,-0.07756875574678149,-0.08003576243625181,-0.025167992364510706,-0.030416237459594684,0.06769700974212332,0.03654155177250391
PROS1,-0.0066641355606566,-0.06153456846630492,0.04819526973791006,-0.04791537532685295,-0.012995140758391832,-0.07677416129523698,0.16894105744044147,0.21639432948992823,-0.04760464469430086,-0.0025466408579805644,-0.013524892565338785,0.019054659564067662,-0.042468370541866224,-0.07699759155487057,-0.038559526277565634,0.014437973078045452,0.03814389825845291,-0.08315641941548155,0.016391895822284445,-0.12251827290465145,-0.081528429103111,0.029556802482335612
CLCF1,0.04659199315749233,-0.09009068121440222,-0.05755723371754169,0.08744247451125514,-0.0008603567517823174,-0.05418622999073936,0.13111429770101607,0.027861790762709275,0.013364263534247979,-0.010223648170811802,-0.07142808463796972,-0.0021428697194806235,-0.04981986588641091,0.04259311435663161,0.08889494277364401,0.02092558931259964,0.05794993505226579,0.10066238321816866,-0.003456304409219915,-0.03965126155252825,0.030890402476988373,-0.0007577524005812394
PSAP,-0.3225717781667462,-0.17710235443252387,-0.08137704115452828,0.014683598867695229,-0.0455034554902949,-0.065193268290628,-0.325466455792974,-0.17337393304062645,0.07367622961684314,-0.015188545423467864,-0.0963814269644341,0.0736544481199301,-0.034865669791523946,0.010982314044866485,-0.13489172014827808,0.05643522774481556,-0.12234514003810437,-0.1744602751042127,0.007848945829559615,-0.15011383541403248,-0.0040319432100544075,0.0570469499445917
EFEMP1,-0.13876840345077027,-0.18328665187724894,-0.02570955412087562,-0.033767241562140685,-0.008311569017852287,-0.10398787520142054,0.16361891528707437,0.12194874427874254,0.12674879439550568,-0.06782879233905961,-0.2155554730986745,0.0067026824808763315,-0.020035372432420866,-0.07394562003508358,-0.049069076789827026,0.07837201815043203,0.04784321513898268,0.08887436920792259,-0.00017707515060054338,-0.03423831212801864,-0.0179845621415117,0.10201492012501667
C1QTNF1,0.12597696353618834,-0.04325373997499359,-0.029068736382533905,-0.023392414696676574,0.07758354476876242,0.034693403640663624,0.057691168403935796,0.15576013790748267,0.007372681857025998,0.03146923749019482,0.007676892234371021,-0.03682381344339824,-0.010761457468693399,-0.046963912842177054,-0.021408044136656704,0.05717968775954285,-0.10412428355686182,-0.1693404374539574,-0.0709452123634082,-0.09759357986861572,0.003450968055188305,0.07257375032060306
ALB,-0.054219045975021085,0.06359198034309003,-0.01797782682361741,,-0.022094135308283518,-0.0019805502730844042,0.09572741901090945,-0.025792289972017487,0.04885793063778461,0.03497314456166611,-0.0870571250479452,0.04420581244471626,-0.042182623053278856,0.007874925025409076,0.06800197242551503,0.07166206022468245,0.059406396968986856,0.05258464985393236,0.03444974797762476,0.003785838111092002,-0.040904759971115735,-0.01910016048060057
CCL13,,,,,,,,,,,,,,,,,-0.021729172468217393,,,-0.07703520044809005,,
EFNA3,0.05082711406493116,-0.04315218096679386,0.01576872161554651,0.07400301217182621,0.03015035356250772,0.04451104040661346,-0.0948730220905334,-0.13918985419394678,-0.014803773273059283,0.03378120380352608,0.11407559983824161,-0.018385920987167067,0.04206872118381184,-0.01404234589856818,-0.12710890846845402,-0.029363822363945545,0.13938158451528132,0.10072638766043343,-0.04628591040473795,0.18845666686144472,0.04872953466701327,0.11188820705394951
DRAXIN,0.08899938950746639,0.04206540921528274,0.0227193316553241,-0.00822278487365512,0.01358204869645615,-0.009530157300279863,0.2563019329521773,0.22211514739330804,0.017836066125857867,-0.024527372403132516,0.025552440267020787,0.021248612972137957,0.02652470514080027,0.03495702585333749,-0.02258628488596202,0.0561318799601916,-0.07399561971595875,-0.1362926857294144,-0.0015463196920750299,0.06352912140966643,-0.08295880489505529,0.14458781850406002
RAET1L,,-0.040660814160620035,,,,,,,,-0.019606154318086735,,,,,,,,0.09074289069439234,,0.04260339279772257,,
NPTX2,0.020707004012127973,0.003248953092076388,-0.008345012635415311,0.07576534539973939,0.02941345470572556,0.0934998512093835,-0.2727748748096778,-0.19766690875997459,0.008348779780776739,0.06563050466676357,-0.04556683079941506,0.005263029539051011,-0.05514830561590214,0.029484981802902988,,0.011202430030037812,0.021473112167671615,0.13452988576007974,0.05080676396634286,-0.013701777031005903,0.06482086204784039,0.04198213709484202
FGF11,0.0727460106594355,-0.02924419624686952,0.016600049830604112,-0.02615151419176541,-0.008922754902138648,-0.04119985727562156,0.1468621209649367,0.15943466356432046,-0.013010489602335184,-0.027403793428915007,0.0654763411472573,0.008702146484886554,0.10970711753992618,-0.07523002725325892,-0.040236022897375975,0.04355741893774148,-0.0007206625710584758,0.033839793371277606,-0.005114217394184045,-0.009482022536450198,-0.05728569586332606,-0.0006382513730389454
CD59,-0.11271897558339333,-0.05843345508564014,0.028568734014007568,0.007515782005593981,-0.02581038979747332,0.040791591503263294,-0.17480654975655016,-0.09325774326648589,0.07859667586350394,0.007454819833011462,-0.05461282383517347,-0.02321667701515261,0.05285532662061117,0.15353246702559986,-0.036403360743269844,0.049747109806979294,-0.019991551080724167,-0.09181240708599919,-0.013651263430921188,-0.13499956415828962,-0.08113882299128407,0.1725169976662904
COL9A2,0.06839341952500731,0.13803474454267267,0.018558014073217846,0.08817591148146736,0.014593445897857476,0.050038397137480255,0.15159160844329841,0.045523495086743006,0.041175908822702036,0.0020189006877031077,-0.08879590715683608,0.021467917683761207,0.0754734626756533,0.09711254072204957,0.021942277221135134,-0.011559252966765281,0.21904474818532235,0.27788931021608493,0.07338749204727411,0.13885922522826522,0.030521512637148755,0.08484074385816176
DLL3,-0.1717000195038745,0.23503529779724394,0.005268708911080315,0.17716095636750226,-0.021098783715436904,0.04991514796933418,0.2506554583323361,0.12608460194396395,0.1020551371535929,0.029414648993031325,0.09682028575699626,0.07393782680031616,0.14790448066848305,0.08356709516811503,0.13936391563734418,-0.025641837264063525,0.2566015469765072,0.407781506986525,0.08442534817343796,0.15330147331594912,0.06680923295993116,0.12238126910952898
FGF5,,,,,,,,-0.048828300627819086,,,-0.029866041855067887,,,,,,,,,,,-0.023545805970375765
LIN7C,-0.00935372554681603,-0.04151605346450114,0.0206072611970753,0.03215142772490739,-0.0018250586878585725,0.015082137064325783,0.04342225017488625,0.04766009910752524,-0.007751553512073695,0.004424337027562045,0.04078660654065585,-0.050022634852727337,-0.029300338746884876,-0.0631334008458398,-0.0029097646224302046,0.036246790175743795,0.10460674787048671,0.10587615834136321,0.028573043199764517,0.0761168067996553,0.031710085822036826,0.07455742667084646
GDF7,-0.04124150971324561,0.09525939195264949,-0.037089127109829416,,0.04410609899441699,,0.12111048700779994,0.021924180536690204,0.02191966481014655,0.016669595159861134,0.06563637595831713,,,,,0.08715867612200137,,0.03932042530110593,-0.0025157857897451594,0.008954854218948882,,-0.025118204110341335
PSPN,0.012880998508521271,0.04219887345198237,-0.011852862877698302,0.05597863821643558,0.005185701489868174,-0.009536446088339411,0.05783096759084088,0.06204868437126318,0.0008020132253596464,-0.023175173008546043,0.02022540139289116,0.02490942303281755,-0.002009526231152287,0.07346100103237425,0.05479794889979294,0.0062476578461866114,0.05526133607981925,0.1284385088342431,-0.004009470853578275,-0.0003034325078644303,0.02339272555871697,0.022884883120219256
ANGPT1,0.039134161670380425,-0.03203442184383141,0.06703474086704946,-0.05455731358006737,-0.0027826183751811394,0.07694127241310875,-0.037627624106119924,0.1027082377088741,0.07838338551825236,-0.04569266839899895,-0.07871431029763731,0.01943528503593655,0.02884105453251323,0.15991910731462244,0.052741652254467516,-0.023293152253852274,0.07291268079667114,0.10066106699700358,0.008209776453817586,-0.03286100347765329,0.035903243288696346,0.08199638192134724
PNOC,0.03758470333021975,0.06539939242208183,0.03770420771121333,0.02864823616301616,0.04213224070683953,0.09554113661688028,-0.1326537089421953,-0.1317732881621883,0.06510013006914067,0.04661705559414677,0.1879580337330728,-0.041862822208353884,,,,,,0.05701342370371216,,-0.0478206743224124,-0.03572164658482293,0.05600697916083301
L1CAM,0.04092334468758576,0.021574285121441175,0.06989093213011106,-0.003237602762647475,0.05466372752285436,-0.026100471975651268,-0.04563850298868374,-0.07463196685349176,0.04369255198082463,0.06906047315044224,0.10554897308372047,-0.002637624055335987,0.03452339571239039,-0.013040465402590577,-0.06254598529285034,0.04729124318384804,-0.02556453673768889,-0.18559949264027453,0.030247658584415024,0.04511583129127651,0.03903759830570071,0.036454280051547404
APOA1,0.10076899515075625,-0.026118375603431287,0.017410732890011653,0.006156486403668707,0.014341590566070875,0.04261619210736762,0.08722618655976398,0.06393927366284669,-0.02067680639902392,-0.008878185078126209,0.04632032418127092,-0.002414884926920195,0.03643369760808356,-0.051932134242256206,-0.02984305665769333,0.020616117688038255,0.056560827743423546,0.18884061502592944,0.02105923707467432,0.025340496332502856,,0.01794277888560581
PSEN1,-0.036205615848527224,-0.01885857809705341,0.004852417398702351,-0.0090114875143825,-0.057364649997053915,0.0502650330485281,0.025865760564990226,-0.039971554963961424,-0.02192377684200791,0.025271292497878628,-0.07998686282034036,-0.030856398556896,-0.0009594852091409536,-0.047038982991889175,0.04268640197441498,-0.06579755313014544,0.02629595734030808,0.09939904262399038,-0.03906634568415002,-0.027311723271902948,-0.03630979381084347,0.050958699602909635
CALM2,0.0010152828813065355,0.14689691104088326,-0.05011417158242205,0.18492472698772486,0.012094541823721093,0.10186001092479167,-0.2566311785843564,-0.22543278665252964,-0.008309408254526304,0.06789280786559344,0.2597871522308472,0.018417463958409118,0.06058011527714891,0.09009924851615557,0.0219342187578488,-0.056721152467978875,0.24798698667443353,0.3325518691313771,0.06030850366898825,0.1349001974584705,0.06044163704874825,0.08467085052512648
CLEC2B,-0.11934770308993266,-0.16977774997572087,-0.011460731996963647,-0.11999565669824407,-0.01164666503818125,-0.09894783203511125,0.05792734537866691,0.18706214047601374,0.019035800824702874,0.010966146694242852,-0.05922301240809151,-0.006522839174441883,-0.021565538071901525,0.008792919238734856,0.030302350458819356,0.023147687027589244,0.02196982836894729,-0.05014302469929207,0.012550782997854124,-0.11998408498536865,-0.026407348386399666,-0.0612989625901319
NTNG1,0.10198678562552789,0.12291682942966159,0.04706515438204498,,-0.03973646981661727,0.011967217086782299,0.04857336149491664,0.03210045442581992,-0.020922921506448144,-0.031066611741880284,-0.009090243531325235,-0.050725425396831905,0.049794258211665464,0.010735046170293992,-0.03307002043042512,-0.030234126051448353,0.08755017156849489,0.22887356164991346,0.06211829168056961,0.0979521780793809,0.015602212566062083,0.010704118251257576
LRIG1,0.017389043801384056,0.04084809209999264,0.038064108669822974,0.08756729370221827,-0.011066799089771118,0.020550765356244696,0.022687239320948228,0.08962160117799463,-0.012936523135454292,-0.010848181078559688,-0.03249467441379539,0.04590851062297996,-0.05636740535362592,0.1150229162615678,0.04524371353811835,0.09221330877223882,0.28766892460191684,0.2544884180208584,0.011074612777462207,0.07515899786173731,-0.05405646888569913,0.07398876598087183
CPAMD8,-0.0029741522169843757,-0.018807485530402436,,,0.033824319111417964,-0.0019068010773979779,-0.005211179950744917,-0.044171769063496694,-0.01745592333756603,-0.012380803058640163,0.0046445294396776984,0.0096998461962884,-0.033333569593859934,,0.09251378702998626,0.03291606997590653,,0.042582884077020745,0.02066209473033673,,-0.039547946862567025,-0.002068422897821263
GHRL,-0.04014009566680927,-0.025173683398725912,0.001556772522882215,,-0.029613002248828988,0.0705535168347048,-0.008680248670250695,0.01600543844246494,0.0067419944106403935,0.0005494498987079992,-0.03330917628283698,0.10999908938806605,-0.04491097633680892,0.1379320331437095,0.054223292387012886,0.016421864984265074,,,-0.032226091966890615,0.012715512026693512,,0.024662871696148385
NPY,0.00027322414266716,0.08059715348164742,-0.04329169898065521,0.09145250979393657,0.009168510929409027,0.05242481757971065,-0.17935854414529967,-0.05672517753027894,0.053092540994078403,0.010852275359371331,0.044665187113859764,0.007663547721267,-0.03892639085989044,-0.07192161471823043,,-0.03507851863269916,-0.09265632095481761,-0.02612915416981409,-0.028817993259275594,0.018218897762515743,0.01902714351515514,0.043640134046707864
MMP2,0.03608028544119244,0.10409055937446131,0.0010474371833401554,0.12547203509185753,-0.011272428191040896,0.03579720581701528,0.217475545134916,0.2132005644899698,0.017714528748303936,-0.018135314644711617,-0.04390264919619671,0.02131956216522848,-0.02145717044065462,0.09440466106966004,-0.01637971229310969,0.02722643095662754,0.07924952447346412,0.04115506207541844,0.034888405603570136,0.02953338935285122,0.05590232969550225,0.14710236296025833
LHB,,,,,0.045701910842272805,,,,,,,,,,,,,,,,,
PPY,,-0.009640498644392686,,,0.005563518259435321,,,,0.019352442355496578,,,,,,,,-0.03295965558553744,-0.05255495599368398,,-0.013790877567376207,,0.0012796068368875167
ALKAL2,-0.05835769097370065,0.005632694662215578,-0.029770101197540092,,-0.017887851294874458,,0.005544988498003649,-0.03358626433815739,0.04669667226508128,-0.04248850152277912,-0.11235309402910756,0.01706779356316197,0.039667298337276495,0.1259164807306384,,-0.04859916204129334,0.10589046830322187,0.08003529105126089,0.04025155581195624,0.12387086648020887,,0.06881087966762571
CSF1,0.09786987268554279,-0.0579168530084412,0.009489159647839864,-0.004251161679171959,-0.0325902792501886,-0.02513823569261151,0.18496867792688293,0.13809898730682366,0.05559465023514511,-0.03774948206521474,-0.06628946611591917,0.016581010227741336,0.027536154422246908,-0.08363273132045844,0.08379347897412022,0.03754304073336575,-0.002058819385381953,-0.04202862490208223,0.012163960450393176,-0.043537244575190155,0.052073700593958425,0.0989090482987959
SEMA4C,0.016052356327176553,-0.011962639526750784,-0.007339415464158818,0.027935788596626026,-0.026358227760212207,0.07753474253646349,0.08462334538827505,0.029901448167787097,-0.006520135062364303,-0.013865650950752553,-0.026166925743122432,0.07592111635168987,-0.07344187677844091,0.06582733925611753,0.058658627492629234,0.03921390445178533,0.041765869909193946,0.044274229878289634,-0.0045483545279667685,-0.0394362509128382,0.027811044730723274,0.03231203775377343
ICAM2,0.05979318804892073,-0.004712100095158484,-0.02203402732668231,0.061976476651866445,-0.04553814754071292,0.044328253981316935,0.07504898659302583,0.15815981813773772,-0.007656622387183561,-0.026935341615633494,-0.013045729046097045,0.07213313119773916,-0.0038471476571710593,-0.016483023122150463,-0.00026357471920653816,-0.0003117250988970413,0.09826562364906102,0.14449656040617975,0.07651882081204103,-0.014168032768763265,-0.0160747804562137,-0.008407452272521043
SYTL3,0.00800080816086404,-0.01209450077743313,-0.03804203131564024,-0.03100469573794854,0.00452822722304158,-0.010946925398571228,0.07203438395491585,0.1114335687777419,0.045600633256603136,-0.038524438935744906,-0.0017179044642640644,-0.009505104331285192,-0.006060980458914101,-0.06219673180287008,0.04768564854861876,0.05502575636018134,-0.0006199398156944784,0.0645012982190376,-0.04774605536555492,0.009537860652413792,-0.04954853766170715,-0.01271820110739012
IL1A,0.12829965724134934,-0.02562473709323871,0.032214219800419,-0.06684066832685387,-0.022167590788939828,-0.023528588354159826,-0.047080079569075936,0.049995528152181196,0.0527114998582214,0.06304996507113055,-0.04242876710198038,0.013204958009534395,0.011522065351122096,-0.09136217232179968,0.01099874411809289,0.014918990641734658,0.032702320309397556,-0.06511000616243667,-0.04428894589728452,0.014108877445263268,-0.03654008483206618,-0.011495241507821002
HLA-G,,-0.06455305958121514,,,0.01042508295685893,,-0.00854733021475051,,,,,,,0.03606734264315897,-0.037354941882398185,,0.023897309896972654,0.11327363456335839,,-0.005070695029890122,,
PGF,0.14045657436613707,-0.04572947771667209,0.0072008523184972535,-0.08037627587681274,0.02002376224803945,-0.011966553719232043,0.2165673044994423,0.235528951301596,-0.02757251516728599,0.004211602820619604,0.03411654966660407,-0.005477195231322789,0.004212652879217262,0.09016010318552091,-0.039334696443360136,0.07259145999392987,0.04994347916926171,0.17831752234947493,0.007118115539019984,-0.0076017103995239055,-0.024769916822285985,0.009713786482573964
LGALS8,0.05314502036727765,0.005205482671456727,0.017571870369437942,0.042739275446062736,-0.050899963913351616,0.020712941276245504,0.02160116594427757,0.11002005926001618,0.01595800436836377,0.015501199672912408,0.0878231075792028,0.08453202168770733,-0.006669571104494728,-0.018655809509527718,0.013891114892410633,-0.043092267887403994,0.0022905367648729208,0.07833610920511143,0.023856494228494653,0.073272116096051,-0.10481887783303419,0.043590305020387785
DKK3,-0.07403958877506979,0.06837853203871926,0.007771229558211022,0.0008969417981698363,0.05623886442255876,0.15902088648409937,-0.3075617418092665,-0.15831000959833383,-0.04232901076248152,0.05378096822978499,0.2567402393221445,0.030642888242819594,-0.05558018265907746,0.09416490785485195,0.04729139595058427,-0.006794623792638065,0.14979355877172984,0.1267603359706935,0.02343958678832478,-0.044656230352131475,0.09117974235385855,0.07345985724882098
COL16A1,0.12266906815958872,0.09786594831382642,-0.033610445790342065,0.09116502067342064,-0.006013821933157572,0.02824567071936118,0.10640091370316167,0.029459520060640607,0.020945662356623207,-0.020616845917846776,0.00045098440933675376,0.0107051772749456,-0.023389585047094808,0.04427106446875368,0.07816962792621276,0.06611048177564391,0.01734614582446543,0.09179490607833905,0.05750886064100525,0.04218762920094845,0.038512787573011846,0.1415221766899994
TPH1,-0.016638547618399148,0.005884869196074187,,-0.027155295501959872,0.023167849898130418,-0.0017935099235735462,-0.009043126292258378,0.048307869770375295,0.014120054914822216,,,0.02763523390564103,,0.08128819663127977,-0.03580112216757214,,-0.007362153190386799,-0.006514547578880119,0.013258358677553097,-0.013677354666366345,,0.02510621905939155
TNC,0.15267640969089144,-0.12314463971830977,-0.03133529811778437,-0.04112232072370251,-0.0349415744522897,-0.11876157172985896,0.24639904682886415,0.23016098636511126,-0.04065577171439166,-0.07329870842773659,-0.18215292744067013,0.010563248276324487,-0.07985290840245385,-0.17084861464730475,-0.08917850100622605,0.0902389469046213,-0.16851486319817027,-0.24875843284817872,0.05714191642822399,-0.0676267403489713,-0.03671596568004333,0.051661973586877186
TNFSF9,-0.012958682661352569,-0.027343831169877215,-0.03674332864929069,0.09928310583975508,0.018236949056821803,0.005310395335579422,-0.004717380891298803,-0.08339389656379995,-0.0008383677755091551,0.03790142439799419,0.016875064619924884,0.007074053058882316,,,-0.036325481606289886,-0.008513044473385432,0.08647393824203069,-0.03917407447224609,0.019429480651146313,0.01368362110198811,-0.055719634969400855,0.011851408593890415
C4A,,,-0.006146783083783634,,-0.007529928169594822,,,,-0.018681496071500953,,0.029033053534370017,-0.029302753293066967,,-0.05093465551690793,,,0.024220123020966305,,0.03721675671306388,-0.04859444893821121,0.03664460346819883,
CNTN2,-0.2307132175967823,0.04143401580560488,0.0029332739368919496,-0.004346823001487051,0.015518932778949094,0.032925232219012335,0.12846886675622735,-0.06457713619862938,0.09500198227325089,0.05060149174772042,-0.1556684331447598,0.021788282965115098,-0.07552302836719266,0.036471268694023284,0.026151604338641787,-0.039820330356692635,0.24312555031073205,0.2828063506213174,-0.0384669882584606,0.09749341622599486,0.025325499067486316,0.0302239303483271
F7,,0.025802088006325913,,,,,-0.026756899678859768,-0.02569687875278823,,,,,,,,,0.07711954839044156,,,0.018706722500922715,,0.04382636249920229
LUM,0.013153071752019239,-0.03592271698975589,-0.0042038886585913015,0.04968739986962094,0.005993645612597336,0.01451363315058158,0.036859867394812465,0.21031226590720814,0.013700331969491861,-0.026704845738772,-0.07858746841729382,0.07712199012100474,-0.014009501791715335,0.16849016361971136,0.058448727022069984,0.03382625807391601,0.0983227624886235,0.17411592855755514,0.12850699987138461,-0.015770741629632497,0.07878300373576042,0.11199633021583652
IZUMO1,-0.025561523938796498,,,,,,,,,,,,,,,,,,,,,
BTC,,-0.049341709926902254,-0.04590735147459194,,0.004429343827025758,-0.02185955367385172,,,,-0.02849627517991891,-0.030815227570025795,,,,0.04225996653944511,,0.02817689693438739,0.013512102377577353,-0.0029454125901620673,-0.010354715515142185,,-0.009288055591305803
APOC1,-0.3125529632566595,0.03532844706643652,-0.03216815362703824,0.04898260607953774,0.006413537519069444,0.11901484755590244,0.24689280561089325,0.23882781620237445,0.02776966477786873,-0.05041038479980932,-0.2217045002410837,0.055161070180361045,-0.03346880130595329,-0.09883062429815173,0.004750154727147278,0.08095492514106085,0.15975418072045816,0.23753117754509964,0.015708294400709373,0.043901063294154025,-0.00930011449469475,-0.029237049383436884
PKM,-0.03803834672928409,-0.1860123721971894,0.021758677527684643,-0.05654320335266329,0.010580153460466916,-0.08551818415884946,-0.0875282806869277,0.12169975875400953,-0.07864975260374102,0.07172314553051058,0.1279228281154074,-0.01055559529570563,-0.06572773072259042,-0.1080379772660361,-0.09834779131085172,0.05752290356010797,-0.21280876809429058,-0.293597791764963,-0.05778108075236325,-0.09459477621305594,0.06209176111349663,0.04169751486902746
TNF,,0.09095035669676435,0.06639151199111423,,0.0043286388212222535,0.043419381788773276,0.09737927166106373,-0.038937667579630464,-0.042243059875399995,-0.027311715551947505,-0.07381441285733176,-0.011891644447065908,-0.024477150457580414,0.007602404403136481,0.03147116302221368,-0.04337681869134004,0.04435190270164322,-0.008824564290074315,,,,0.041576152628252816
GNAS,0.18344198915489177,0.07783698724098154,0.07489821705833724,0.05170536216836855,0.01909134495669405,0.11468817859097204,-0.23521389217928867,-0.13133429092800372,-0.028998025042339882,0.10589113965221275,0.24195111734130184,-0.06665784565197859,-0.031443698034821874,-0.2078488723065903,-0.08671054939298439,-0.02962548005051515,-0.11487307001673984,-0.0431238680654448,-0.009713505989223313,0.06795965002926113,-0.04796096844858085,0.07363152432395455
BMP8B,0.006315714843867632,0.03545284849802882,0.07102221493353311,0.09727959899574096,-0.027793831510912487,-0.03331690985284803,0.24709513681437859,-0.04666448394673258,0.025527805911715433,-0.011063398263342487,-0.04937840970929909,-0.04885616949944198,0.06780431375135378,0.08470239466945718,0.005348748327401103,-0.03514823184788077,0.10373884602623341,-0.0056297276098971494,-0.002794868584377331,-0.10131107232555502,0.0426536076752743,0.13221020852999418
LIPH,,-0.0141975931064539,,-0.010169094190785162,0.015151726399513475,,,,-0.028157285502302794,,,,,0.014778809969956393,,,0.09508385002054708,0.05261955122877138,,0.01542204099763217,,0.05794584178288565
CCL28,,0.007342177662712188,,,,,-0.03828738677564105,,0.02246829696307443,-0.02816179988555221,0.04652865086204583,-0.013662722655657577,,0.029362458607991363,,,,,-0.04477639227365467,,,0.006595667608911381
PTPN11,0.01763712902382429,0.009944817070617933,0.00632448691023588,0.010283492608174133,0.005266557897718329,0.060454710584407094,0.0018003969772685683,0.05807055217188558,0.0006605458657658962,-0.02118444677493079,-0.04666065406599069,-0.07785738820912005,-0.018293547800797474,-0.02480580422194019,0.014791398010359278,-0.04730254298153937,-0.0736204141762737,-0.06580506945020194,-0.019800958486279566,0.004314035075914571,0.0927343158347326,-0.024166989122481445
ADAM12,0.037920761603821324,-0.0680340218469949,0.05263870979204651,0.08433106517314255,-0.011934431369473824,0.025127318329399555,0.13878596222578424,0.15182664566806442,-0.05192747684248669,-0.016563945141802885,-0.022672641491770076,0.01771306697954022,0.060208206206708845,-0.0666177952797143,-0.021943593208594542,0.03200311127084873,-0.06318669961411544,0.06042727808403646,0.009611764408751467,-0.04824865098875127,-0.013660467461141301,0.07715780315505641
EPO,,-0.023729266981907714,,,-0.007381018676602582,0.020923688074942663,,,0.044058820236356856,,,0.011864598092112518,,,-0.05105620495672927,0.1056540790991224,-0.01474078592688411,0.018342705112669964,,0.03857703734342535,,
EDN3,-0.02491725198496783,0.01614300756466943,-0.061966965368130435,-0.03495629414616419,-0.017642582136432702,-0.0030473386614052536,-0.0506487286900593,-0.016038903663697982,0.009549172991870964,-0.061157338085385746,0.06888301025996822,0.07572394494240077,,,,-0.027128645438778513,0.08424230558698007,-0.034680959876550434,0.06367066242314053,-0.08121451420133635,,0.0201755705750588
CCL22,,,-0.03708912621170143,,,,,,-0.0042582149592311535,,,,,,,,-0.08495319938168379,-0.05771217951246882,-0.046334372172253606,-0.04354844314732661,-0.042658271785092745,
CCL2,-0.13238727910468384,-0.06996348562118802,-0.05230455794383669,0.012912921769763152,-0.005916649900528949,-0.12838759453757417,0.05142150126025832,0.03497251513740729,0.058880439329165764,-0.05374756581315183,-0.10061844359420025,-0.002254481729414155,-0.03087915650427639,-0.08968113207173843,-0.10999384430806479,0.0559607355967369,-0.056617053067999204,-0.045299217416451106,-0.06179822406186023,0.04247437685730585,0.05220137752696426,0.00011781580466673537
DSCAM,-0.0164835301891983,0.03156550717160875,-0.006253575032834171,0.1635270077504845,0.009659164876534496,0.04427225246582017,0.1612776142452717,0.04308483494902403,0.012796220259296468,0.02403491928228493,-0.009240929495770964,0.004651793193705042,-0.02353876135841445,-0.03663750806534777,-0.010906615725445705,0.13207783832118566,0.18104169197350725,0.25840741450189764,0.02398833876657778,0.03030695673106157,0.13841556137490937,0.13776930651337563
GPHA2,,0.04322642986475945,,,,,,,,,,,,,,,,,,,,
ANG,0.0467557450529397,-0.10848211082059048,-0.0011519455858819395,-0.1301505797482221,-0.025736465839939823,-0.05987605358775458,0.008766961411673017,0.11710954033502662,0.0030852040644760636,0.025387284032467056,-0.06620455942763087,0.025027596458443765,0.037867576330118204,-0.007440324261769222,-0.02627933992021006,0.008785489636430133,-5.323198506804798e-05,0.021576075081855,-0.04465697279446923,0.04267791575079121,0.02370511678611161,0.0038950065200191743
