,UKF243,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
VCAN,-0.005359508178136603,-0.008352248051479398,-0.010118426104119432,0.07134829944876986,-0.009615122002134779,-0.030792663801817593,0.03206360983912046,0.003000721070623608,-0.03639836851378063,0.04552459743208585
MMP7,-0.008130281750450316,,-0.016548990559789548,-0.014897301900579205,-0.01513525132332527,0.029156738497395585,-0.028401925073266512,-0.013069476405439383,0.04286733448544516,0.06932362328788179
PTPN6,-0.022143546438597016,-0.0362221302266254,-0.04693368362305575,0.05969942049314265,-0.03636641598036396,-0.06465494361457012,0.04813172928455022,0.0569686450716393,0.009721375060133037,-0.010702921830991518
PTGS2,-0.02648003037093073,-0.0012658215400035459,0.04962318401383512,-0.06818423001208747,0.03668283923278665,-0.06509138596082066,-0.044684893508921956,-0.07152555876507724,0.03873995039557491,0.020141152670355638
XCL1,,-0.012219949358401948,,,-0.013819760151157252,,,,,-0.0333709049427201
CD58,0.010614021832145807,0.01368000024511482,-0.023686859816394935,0.09666116309757097,-0.040643132964544276,0.04147711241961922,0.038771570732737175,0.04713327019147293,0.04647603384679087,0.045066310537922497
TNFSF14,0.012653256873581981,-0.03439507692791578,,-0.031040717838028125,-0.025424568877701274,-0.05303922477119317,0.053849927957189965,-0.0451100507879744,-0.021918287188238718,0.059455597431808366
CNTN4,0.029249386393859485,-0.028779727105656794,0.01385820693313037,-0.036079247505567215,-0.028029144990619655,,-0.008091406524601451,-0.014892787000938719,-0.010685965365725211,-0.016339941474877478
INSL3,,,,,0.04548325718665224,,-0.025563688961672423,0.0676351962903606,-0.021918285070579253,
BTLA,,-0.012739704007029748,,,,,,,,
MFNG,0.0242031467529472,-0.0020312498314025373,0.07479711448991277,0.04585137645725931,0.007120628342251546,0.012129823186126166,0.06075798181437081,0.01860432390143771,-0.020244450697892626,0.014158538283688547
ICAM1,-0.020149478700407508,-0.035868781119682086,-0.020589309220125127,0.026707385154187694,-0.013432038409555081,0.010533286662144451,-0.013544142593984216,-0.003406706885108346,0.006308798412143155,0.0665681175294784
PROS1,-0.0056419095807544615,-0.006437534925799426,0.019876455959230297,0.08297126710545225,0.012922014464589815,-0.045430520690265194,-0.06767252436527223,0.02537576080121901,-0.0373872934460708,0.07595794341102813
CLCF1,0.023965854543282632,0.00540642441710585,-0.015383939314379022,-0.010194401157107897,-0.027115358944255392,-0.03323604945385143,-0.028077601412381758,-0.005409339456558389,-0.02475123099888517,0.05137178240557219
PSAP,-0.04948371880150626,-0.029342876539451713,0.03640401454368237,-0.09377562939573053,-0.08721492879677738,0.08519594376484693,-0.0196245585999296,0.05325955988002001,0.05335634931372981,0.020879254324198827
EFEMP1,-0.05984967775907944,-0.015023428284840778,-0.011234548065109295,0.06953996150367121,-0.08751771606561874,-0.011078238902195853,-0.09162464201909609,0.11205518355134278,0.015482204689176082,0.06533583944188379
C1QTNF1,-0.03674232059054035,-0.0007057271284519462,-0.01157550449845898,0.11633538647100769,-0.014177513630511502,0.003957856168894501,-0.028145489115286828,0.02776785326885689,-0.017419733097432145,0.04928852038809874
ALB,-0.030902364268245847,0.044026493844910405,0.007661087130211605,-0.009982059140985777,-0.019053592480463597,0.03144792844613867,0.06146780501621267,0.04167842489811468,0.026755027944356087,0.04950084302375683
CCL13,,,,,,,0.08545001599211827,,0.05161888112917446,
EFNA3,-0.02068278717306868,0.023804449011173817,0.0034687289823513044,-0.025498344727198738,0.02679448004325006,-0.016467172727895652,0.00501992148873716,0.0027470979368965243,0.005125681469079143,-0.020815747062562076
DRAXIN,0.010432306919648405,0.08599018122415754,-0.03651563639048816,0.0788357344258148,0.0507804556361839,0.03043361740558649,-0.01687621421961097,0.0031197139072486105,-0.06474782267821351,0.02182798187541299
RAET1L,,,,,,,,0.033875891622488885,0.0035089388254150138,
NPTX2,0.06856449534380543,-0.04069653282094476,0.08471538000061603,-0.07347468303027953,-0.04049480555852575,0.014095465887538652,-0.03799331191838038,0.04062148922485131,-0.02784949140743638,0.02591041681812156
FGF11,-0.02427584065058538,0.032989712410759625,-0.04859665797111882,0.11878602026205667,0.08999252156368566,-0.092268899623568,-0.008863825464250808,-0.012873303743880472,0.03544722045532107,0.07655288483611632
CD59,-0.029876253064745905,-0.07676299426443055,0.04288413800189778,-0.007363267514914918,-0.02941704440796501,0.009167166660295883,-0.02159985313949077,0.04886035535665966,0.026275012626457227,-0.0073071402270368825
COL9A2,-0.045864837309861815,-0.0017849166961916053,-0.05480860958023592,0.060070431701810895,-0.07252924539872109,-0.017610499586914834,0.09413814154023224,0.04861288675484304,-0.03716181364775735,0.017654518848814426
DLL3,0.034114463605519445,0.029719524554768787,-0.02895998351244447,0.03695713403950984,-0.005722457390116631,-0.0228569622926367,0.06759903030086867,0.02901035663173665,-0.06311242102963861,-0.055622370007254535
FGF5,,,,-0.01989808213923813,,,,,,0.06542252065828778
LIN7C,0.004323710969018012,-0.07788708914593125,-0.04560910032894427,0.034501954509578964,-0.0017215826774173355,0.03508172341253678,0.023945626611317574,0.043403269886317736,-0.028287429082849667,0.019760920641959886
GDF7,-0.02183309750895796,,-0.022612224953934883,0.0206892668012312,-0.04294379505193438,,,-0.022723057732843447,0.0027215179979234554,0.061034361182163724
PSPN,0.08796639261793102,-0.03965299865385971,0.04006958972047747,0.060398267745642345,-0.012839026810193353,0.08850826862411458,-0.03202710783619283,0.08476792086204323,0.04439059342139309,-0.026743787457058615
ANGPT1,-0.0027925423694590487,-0.039045320670479694,-0.027247847517368473,0.04638420898854967,-0.034700221312961466,-0.004874001585283875,-0.008979886507045204,0.09347999334879178,0.015440436964081263,0.11058428476605028
PNOC,0.05915538635691891,-0.006782013424026782,0.02449630116220263,-0.0766065594100163,-0.050957296106534315,,,0.04561387110688112,-0.0211243062872979,0.05013759685939027
L1CAM,0.011462864638700684,-0.03396711726218537,0.05320742893236653,-0.0290980819559741,-0.04010202210922274,0.051912570326952796,-0.04724044091175544,0.010451405354184578,0.061522505564404896,0.015827294991048596
APOA1,0.02084181006859525,-0.01323624510947905,-0.03656057534776305,0.01986424130079422,0.0013451239720480449,0.03469742248512527,0.03526306274883095,0.01343546387833028,-0.01879714770110973,0.046953526428131095
PSEN1,0.037273782584678,-0.041801602596677964,-0.0007974356590751008,-0.0013882389216780594,-0.020784752292963133,0.008699201548637013,-0.055073336907412826,-0.012432880580573286,0.03166950020575172,0.0602528619788481
CALM2,-0.031987908066275474,0.014282624445139088,0.06895986571569214,-0.1250553300380144,-0.05065200597284028,-0.06493045698663662,-0.0036116834197837257,0.050325049396291906,0.06323491042203565,-0.047844449179856405
CLEC2B,0.06053837741615753,-0.05073069965692415,-0.03466263430264847,0.1050576802290134,0.0007926022926190285,0.0005411156459562594,-0.02571637305136467,-0.01733573558291757,0.005479203107852513,-0.02121363215708086
NTNG1,0.022669171278274645,-0.0069396041423514,0.04207307108501403,-0.02600959280674335,0.01675173809501524,0.020438139393276395,0.011102358862421403,0.05467294202259431,-0.028842211425122524,0.027959302668581664
LRIG1,-0.03009084310103103,0.01344080078165575,-0.06352040029489363,0.03807272820578647,0.0013468128101328056,-0.02935197067599296,0.054974105472433706,0.05915681522622306,-0.017466866039065367,0.1584904365645921
CPAMD8,,-0.015515218042055773,0.01713500462054254,-0.01800049311075466,-0.019358892673001525,,,0.08775589079768414,,-0.020324563760268352
GHRL,,-0.02627616327736729,-0.016828648867323482,0.0026723993847239387,0.017556323806556532,-0.0621192967546623,,,-0.01927393618859738,-0.017916314432657596
NPY,0.05092049416080053,-0.02109539329603585,0.09276126378598037,-0.04301132328444456,-0.049403439747005756,0.04201986196320065,-0.07004130568724179,0.044780710328378395,0.01993099070133036,0.02097920859347302
MMP2,0.03135823416356071,-0.027703868097835368,-0.0025003223937491246,0.10116924180851351,-0.0183992805905354,0.017349857053122284,0.044127098673452644,0.030441771819674293,0.005807642317371217,-0.006339353878912382
PPY,,,,,-0.014148201070846224,,-0.06289285185828465,0.006140330162259978,0.022393301326505945,0.10309040627995579
ALKAL2,0.012412531826595564,,0.03674959313857623,-0.02040956527579392,-0.03412774180205105,0.028728102715295092,0.006446106656624195,0.012219056272336161,0.011713297313516911,0.011992293144331147
CSF1,-0.04823375586843534,0.0064346830646549325,-0.013837634822753908,0.04491694960105795,-0.04291213626478453,0.03678199488893904,0.02335278284792491,0.013776059001989801,0.03516281681667209,0.008911427572674623
SEMA4C,-0.01783016576226535,-0.07303055455158566,-0.03651105488369091,0.0390359703213224,0.0143130380604643,-0.08296901481669629,0.0373105767271018,6.251082420720366e-05,0.00014789981745947994,0.03931802939148728
ICAM2,-0.06314764847897873,0.013635622412528161,0.013171656674029983,0.056385603497539606,-0.003361248219862756,-0.05118185858855129,0.026398137607377994,0.04986536033944797,0.014071575426385197,0.03002730877112511
SYTL3,-0.053338702699531004,-0.006154717327945584,0.06742374503050226,0.028941003091662625,-0.011308975211530126,-0.07223130039981353,0.026842343690459992,0.003742433287790682,-0.00163777205848691,-0.005555439783102272
IL1A,0.05203871512504601,-0.003155770943587773,-0.022612221983509408,0.07516118888091317,-0.033992690174093725,-0.03214574119400676,0.0016530665520176143,-0.03722078707540873,-0.0019812108400941867,0.0006619499785109355
HLA-G,0.018309636587975117,,-0.012213188209810679,,,-0.025600220467940454,-0.03763881053223699,0.07506393567030753,0.01798230952586485,
PGF,0.0038485470704495805,-0.03398929090776664,0.05209913795539343,0.07501521759593573,-0.0006615628617755656,-0.017602567841957874,-0.007629371519591748,0.03248883319061301,0.030045806860660166,0.01674382483017399
LGALS8,0.02949375229853353,-0.021670736340899714,-0.00794712561964015,0.0018551322901868299,-0.043133314149173756,-0.03879761750771509,-0.026255549047700947,0.009212328288657512,-0.01125519250636711,-0.0031094413487326696
DKK3,-0.017050064656607404,0.017314065117986287,0.05066588044489915,-0.08861198007804671,-0.006073298856518449,-0.07985684550670413,0.006951499137355409,0.0506543620907173,-0.01480406739600295,-0.011173687173593856
COL16A1,0.01452353981416184,0.03524374004784922,-0.02108337386905177,0.05215887254491065,-0.01727387653090278,-0.03288616932059846,0.09927703234073026,0.03462874973453364,0.0360293110963978,0.01680719752458769
TPH1,0.05566507418749848,-0.015230197798204705,-0.01294157604453517,-0.003456694215449548,-0.03272182023230322,0.07220678801638138,0.004874375006045584,0.011799870818098388,0.0037723950624648866,0.10797382928940756
TNC,-0.03537807701742527,-0.008001146167817871,-0.06790870648418867,0.124884686951661,0.05977965571667856,0.05868866964531408,-0.02442917423827467,-0.010642602738376538,0.010906792712689324,0.09380103843803779
TNFSF9,0.015954456311072472,-0.028946234330278802,0.007928045065028741,-0.013068578050442698,0.0071844753084412075,,0.07847671252917808,-0.033942576602641224,-0.027537203657762348,-0.050817556506355104
C4A,,,,,-0.016771982714032827,-0.038920246998333234,-0.01899704333135453,,-0.018006209565815383,
CNTN2,0.06796205360212487,0.0004172601531413752,-0.0604234412096054,-0.010513337960417271,-0.024359150207198806,0.06685776049644733,0.0028579794336374598,0.022862912114114883,-0.08691922322472592,0.034761346902309705
F7,,,-0.011239795724373615,-0.01800048264826592,,,-0.02393517777924915,,-0.017818288126416837,0.21917255101725777
LUM,-0.007603167895137559,-0.048791326365602,0.033054932057593335,0.08521411332007842,0.036906853774615125,-0.10623428234746078,0.015034315468111825,0.07874956826369105,-0.029633488982892624,-0.020447949229144603
BTC,,0.04476166093293113,,,,,0.10687026490094781,0.027383517664757613,-0.017243101329074556,0.08569977465871864
APOC1,0.0511496751324696,0.059706611297560976,-0.0362214625010498,0.049757250113237124,-0.06477420000352088,-0.007960698243768794,0.005886516168599295,0.07787126707242992,-0.0010237608467767857,-0.08449452995403349
PKM,-0.04265755701784126,-0.011894925965719682,0.013736815577871856,0.06923731883392598,0.05823801340449559,0.05015208030329608,-0.07391023411746277,-0.006677082604108398,0.020841755416680062,0.01892344945967891
TNF,0.06338761622914633,-0.009235642597925683,-0.027613027288723564,0.07790058736756209,-0.03826407959900644,0.009528460491213774,-0.016807139069448203,-0.010517212703009078,,-0.019552485063417627
GNAS,0.048917159549654275,-0.015143521373610788,0.0171486728768695,-0.022907811658364523,0.007940512464341324,0.03915444433370681,-0.0570863010308201,-0.04623021145242929,-0.03675910002217005,0.013038740338135428
BMP8B,-0.04212005817142848,0.033216822558666294,-0.02809380456963107,0.06622656166027713,0.004365753898351036,0.045354574128488596,0.03053582086705529,-0.03345779036612486,-0.03397122507974331,-0.04682085497099491
LIPH,-0.029871585762202092,,,,-0.013522802965691144,-0.027150638136042474,-0.01706348693187732,0.02751249018039095,0.026208630657269312,0.017855515398233164
CCL28,0.0315630867223562,,-0.008786669589302416,,0.03172559189109191,0.06287280829745208,,,,-0.012206827829369325
PTPN11,0.012124665097430373,0.0029324115400773012,0.041286544745360164,0.02648469689561923,-0.001192828134236455,0.11566645098132576,-0.04578408309272048,-0.05055505857350368,0.008053546016641178,-0.0332725239708303
ADAM12,-0.03387018314199694,0.08188893507846848,0.024309270657294053,0.061995968619693705,0.012533942480473452,-0.03075084869891669,0.0036746035729427577,0.03350586086960213,0.03447931368387746,0.03475242740934462
EPO,-0.02066036186241201,-0.01634277524327469,,,0.025658754793169633,,-0.018531382587781392,0.010663963445428786,0.06951767407488957,
EDN3,-0.009619578231726296,-0.0167424768582515,-0.016121184441485796,-0.007959068769299903,0.08037664298198756,,-0.057081254423927544,0.016742354257277665,-0.05299143533916395,-0.031177830102842537
CCL22,,,,,-0.02848771049804283,,0.0649520049966792,0.045750036288022086,-0.01495828795743816,
CCL2,-0.045871330039987855,-0.03776486690716691,-0.009337218123304434,0.007276936038737203,0.005305282273848138,-0.008811986834178857,-0.04481560829752618,0.056944922332997076,0.010272987558125198,0.04504723289045462
DSCAM,-0.06010669256287802,-0.01598983425426626,0.00243796681037762,0.02441760870650108,-0.05046790628033563,-0.013240259400364558,0.022704869564062938,0.013419183244050177,-0.01287771231906761,0.01998846685806655
ANG,-0.040383491282444485,0.022571089764318614,-0.01220735086825794,0.04074919953256582,0.006593450907990807,0.03296002510197689,-0.068888338315297,0.03556794306344956,-0.00948928519066445,-0.009145603597671527
FBLN2,0.10248554584010243,-0.012113324809498806,0.051050829124509124,0.030222221935183122,-0.024642263061446054,0.06293057173335644,-0.01877760147596035,0.10799807425882213,0.010121750757195243,-0.06810653781681365
VTN,0.13490674881713263,-0.016476994572660556,-0.012941571812628134,0.03241447683302379,0.0004558736920166753,-0.01590391570972821,-0.021182638462268654,-0.0022219396696708084,-0.02207398851854174,-0.031694913543216234
VEGFA,-0.06144360472587232,0.0019719776447017097,0.017535796976742457,0.10519579030926736,0.035372429199148465,0.07718282554088449,-0.055241924108124105,-0.07756971678395891,0.02478318977693158,0.010247736123264546
F10,,-0.015373314765830202,0.07883830406275615,-0.0292691686572213,-0.01551319735976304,,,-0.014601175843940387,-0.016883788729120577,-0.02574183829263475
SERPINA1,0.017276382249018986,0.006907334073853769,0.011093215968993894,0.033025459740805875,-0.00445344759075866,0.11240854169260513,-0.07515523666160684,0.05432182251815473,-0.03579744291731967,-0.048247226386191444
VWF,0.025348119672350705,-0.03243993019299501,-0.008496983465606097,0.08065441044746224,-0.027685242980701096,-0.0887982035718994,0.018895038962561374,0.02569969093159546,-0.05030198570791907,-0.00787368015010955
GDNF,,,-0.020144058315165886,,,,-0.0063479782904168934,-0.007421809150111216,-0.023871432612988505,
VASP,0.051694062803331164,0.036884284147822056,0.0014173576519439929,0.07893193339410493,-0.027874359345740885,-0.041756218662657205,-0.002828333905934047,0.036339931161056514,0.0025477619634081687,0.021516239208328434
ADAM15,-0.05004797727773005,0.0029346995575909272,0.019183432031814465,-0.011347473022096639,0.03448347645514831,-0.0032737882807324236,0.03212622857924116,-0.01431943637475115,-0.017719471125985445,0.03541007135119264
WNT2,-0.02538710548908577,-0.013240125786325848,-0.0040823614141625485,-0.04620448902822366,,-0.0541687529268261,0.015892799592176796,0.020707281785853883,0.05342074282667046,0.1142391484641565
CALCB,0.018215074698708054,-0.01990251014609706,-0.013117667494259203,-0.019898081922999196,,,-0.020117252189337693,-0.0027020313687417486,-0.026628667444633866,-0.030121816877915646
OLFM2,-0.07510372428538038,0.006030206744508656,-0.018584986862319103,0.002928130176804585,-0.011165414619470666,-0.077289696736757,0.10595506857025751,-0.010686548806035152,-0.03080890244841506,0.10117036772141033
MFAP2,-0.034065937043830194,-0.026632310429805274,-0.03247053055069705,0.07276803333468303,0.1307389515542398,-0.11227991568240904,0.10045984264706025,0.04578537564119962,-0.03058684742884633,-0.014984185193583072
HLA-C,-0.02163400972809326,-0.021115987073695667,0.03105196575601567,0.08255239369069912,-0.03961447137111781,0.010161096119374099,-0.09263896846460369,0.08517386223488972,0.011051955755279983,-0.051157427595130395
THBS1,-0.0394582664530874,-0.0018735249282812146,-0.022761803295169195,-0.023604841603927375,-0.024939280079985044,0.023465526690163687,0.04871811660076959,0.05555716170001552,0.023063301822056865,0.004282311911121996
HSPA4,0.001265184181047294,0.015587508117879656,0.0258120338645953,-0.0035750796298862496,0.01604680899353669,-0.04168732438888584,-0.07143586232115903,0.0029465028129210813,-0.04681785852831625,0.014580351334414305
LMAN1,0.002686670145737691,-0.032708792141645286,-0.027109572723294378,0.07892251945434346,-0.012734375394702157,0.05962217652565792,-0.036215021909252576,-0.052516226299428634,-0.01894373378288115,-0.053597065386258
LYPD3,,-0.016476995990367692,-0.016264937992786346,-0.005216170253939277,-0.0198086203723253,-0.05416881354196919,-0.03865213493729819,0.028798663746839787,-0.013636520549252054,-0.02847677714979975
APOE,-0.05892590790227801,-0.03252317545086289,-0.001516050240444879,0.0036373807937361852,-0.027069048551670458,0.014194278947058561,0.09327219821767359,-0.015779776272238366,0.002774521935078965,-0.0702443965885344
SOSTDC1,-0.03215048020743293,-0.02057032004844474,0.05906495141604917,0.050982966624997864,-0.03421981036423189,,0.010484471221209012,-0.043461509963947105,-0.0035702877106064514,0.11823219984896602
ANXA1,-0.0057093706664173415,-0.028006784257497922,0.023415925054419036,0.0782762553469821,-0.06770893900782325,-0.08380790376580835,-0.0465729752607747,0.021324887401348393,-0.029421547460723636,0.04007361015933565
WNT2B,0.0034518832550064363,0.03914763886831892,0.04958229325122767,0.018694566171642873,0.01365813095946483,0.016445455159342988,-0.03900101149842236,-0.0023899278643034986,0.08119881411175159,0.05126294645904791
AMH,-0.028754260129864945,-0.020460335293739133,0.009130576796659119,0.009610881471539998,0.019744497741796898,,-0.01144564422932725,0.004155290080370057,-0.02358859559837648,0.03260137390772007
GDF10,-0.024775793372694276,-0.022673078583404886,0.02859502100135145,-0.03206267877334087,-0.019053591948402785,0.0003343112681315254,-0.02857550102758581,-0.047270207347366006,0.028070851908868516,0.08223193698967793
EFNB3,0.032168453655195106,-0.01683460050299481,-0.011621975344699833,-0.008090060354285568,0.014874509557882705,0.01880401146389937,0.04660546486208521,0.001732161880935665,0.001530471631331923,0.0606022040410527
LTB,0.007695814084025257,-0.007305274676210731,-0.01346331158335944,-0.008427506735913488,-0.024616777789944713,-0.062029068226484456,-0.03719572666195313,-0.00385946681854369,0.03511823889527947,0.05715248119575861
ANGPT2,0.006608162149785255,-0.048060311699186634,0.04921943744559192,0.11209968469835398,0.03342477100786814,-0.09751090860136344,0.032585495965354705,0.028489514746022564,-0.0030671413209395187,0.055929920276978476
NRTN,,,,,,,,,-0.015179422131199646,
ADAM17,-0.06471466403641286,0.0512060839939752,0.02661367571517004,0.07409041225578723,0.03755882600082275,-0.02359868918867133,-0.03146777994365416,-0.018294242379528654,0.0059617987270471325,-0.04103974456192645
LRPAP1,0.08311655405126098,-0.022649663281361542,0.019460929703911015,0.097015776020272,-0.031492885851355144,0.028189079946098636,0.001838450857605005,0.07077899431409845,0.03676747788836503,0.011456208215526252
NID1,-0.04063571007536391,-0.03398544661689278,-0.012159093489948196,0.07752022473103018,0.04602076328089354,-0.043668622423118794,0.007956356335178959,-0.05581857743868097,-0.040087955265234496,0.03250927479145555
MST1,-0.03934313661454307,0.03334080225950036,-0.036188078442989546,0.11391943253270645,-0.011673635408719785,0.04403254215272488,0.12112703017802262,0.0333993707846156,0.0663020215019929,0.08886212379962657
IL13,,,,-0.02015535863496744,,-0.043829675145649345,,,,
DCN,0.04082821054037188,-0.01432193367708597,0.01169082846294956,0.019579989950625497,-0.008035975800285047,-0.10472939108260208,0.04042409682055319,0.024792096906292763,-0.024133434225023905,-0.06409568982108717
IGFL2,,,,,-0.01677198448871263,,,0.03603813974397053,,
COL7A1,-0.04206683982147741,-0.009497157833651265,-0.039175169014955935,0.08909671751960577,0.05069997936884518,0.06215115108600018,-0.0533230496075493,0.05313598467425049,0.047349560628053934,0.09489724439742026
CALR,0.009257029896747416,0.013995070390784669,-0.01889111251683143,0.07591926939881403,0.07387921233660673,-0.017683545072079702,-0.021290491406415948,-0.03403087048912619,0.023007909899808294,0.016724780657459172
PIGA,0.08088393679169394,0.019356805063927323,0.02509694179835764,0.09143840798871566,0.04528931650982069,-0.007145860505209902,0.008641336652088237,0.054534617932703804,0.0007369482836547211,0.0364703552508517
CD200,0.008544960048047697,-0.025570513249464365,0.09524644011235857,-0.06085183928880112,-0.03992637522807692,0.05638212451018289,0.034022982480413654,0.03306785018916464,0.04077175911264999,0.019750997161471245
GRP,,,-0.017509953604562412,,0.015976588555405825,,,0.04427697929303773,-0.01664934499583878,0.07905284514376766
CDH1,,,-0.02026188100331788,0.030508906956454414,-0.02750458359342511,-0.060593611310918005,-0.042960553198271016,-0.03699313957502571,-0.023758852247513295,0.031242059157268246
LPL,-0.05990522140680004,0.007295630512368283,-0.04278694815837493,0.07526679242352245,0.057021405479328414,-0.024528325965388467,0.0639654524592555,0.05994144203359587,-0.05861346925034511,0.018883160555930666
SEMA5A,0.01897762657319804,0.039805090186496896,-0.0055470806490120796,0.10983312580825627,0.006100013161121098,0.024571238824200307,0.050408230808607735,0.021792943788456913,-0.04917268958909642,0.07636224628917088
SEMA7A,-0.0038557703487079897,-0.05383229706867143,0.02152635501697292,-0.0016817802063981897,0.04132120859221133,-0.057643388859269645,-0.013908523824991028,-0.04103723663398929,0.010586232585114444,-0.05052024569991885
SEMA4G,-0.016723217030053927,0.035971942464727534,-0.03326838495144351,0.0738049487753445,0.02179206923957485,0.16476094895116375,-0.011948137418073795,0.023286486200753295,-0.005715578148625111,-0.016576490615359527
SEMA3B,-0.129443741352772,-0.028695022726096798,-0.048731174184345055,0.007321856435995746,-0.051365104928238495,-0.04492667459014298,0.041239497945170074,-0.034157185332185994,-0.03407902764473716,0.09736856471224231
RPH3A,-0.007568992804905932,0.022881844532498353,-0.0033951660278174144,-0.032572115314077034,-0.04444090786554137,-0.0009264423850575284,0.07217017285512234,0.0648177986658171,0.00706652913178559,-0.011202674413194537
JAG2,-0.04382019204093633,0.06873348445544283,-0.025806786229339747,-0.003524075544249339,-0.013499871770500186,-0.07221870423814054,0.032310671302152816,0.05987830068855172,0.026006547776369064,0.06964994339349244
CGN,-0.036432105448697745,0.0027861097606344597,0.049163806244456265,-0.014286052675093653,-0.03755214350270149,-0.0666793385946605,0.054084433100071945,0.05021811060741085,-0.00936388019957478,0.1705636600822861
GDF15,0.08072379560507091,0.030758574622189873,-0.0033359745960001626,0.07798508317652271,0.056461364539591025,-0.11589609198921867,-0.04290802584843435,-0.02169985186754019,-0.00128632642467359,-0.020016119581501114
SEMA4F,0.08978437771124764,-0.04373033776752558,0.009956479842065649,-0.02296178998055726,-0.008083363169108486,0.00939243677716807,-0.019361938014402048,0.01642230666029803,-0.004873142221567783,-0.019392422827080036
NXPH1,-0.004120778628413682,-0.05083096364758706,-0.026589165920812643,0.024583061502661895,0.012177885530090889,-0.007134865351863248,-0.0012611228787011053,0.07091300096013041,0.01098158928102801,0.0390734008153157
ARF1,-0.01374668460649145,0.053774076803075936,0.06157613566202351,-0.0030810904095925472,0.01650799657818154,-0.13909495639722205,-0.005654413655617219,0.028247496370788067,-0.005455406657955253,-0.006247973641019141
EBI3,0.009611804576786204,0.03204349027033863,-0.01953582517910834,0.053619289104754844,-0.04452763549117877,-0.004042225448402456,0.07186411012628151,0.032885364761854705,0.03762366883845367,0.03879098458371318
TIMP1,-0.044696768504025784,-0.018676588241593146,0.01957981927319069,0.09164463757422356,0.04346680780257264,0.012057218532929568,-0.08708905494040457,-0.046443786007923885,-0.02284831153438322,-0.0320394635465203
SEMA3C,0.008392787484860527,-0.018103877797656914,0.009816641959667877,-0.02408585242778586,-0.03685516190585347,-0.02605218290556669,-0.015789868710123407,0.02374740751129192,0.023731847371098472,0.017016075483796033
GAS6,0.012440524020944348,0.015577977937593732,-0.004565508430877906,0.0243196064131381,-0.05920743222453949,0.1101844607093796,0.06609712904987115,0.03651032055840854,0.009561892299325858,0.06409786349809675
MEPE,0.018890089096994373,-0.030970658105520237,0.0315581980055436,-0.03172516836726914,-0.01364458485217261,,0.053669992936628115,0.013236585949821559,0.11168184228623165,0.08066741500378377
SERPINE1,-0.06538279093172226,0.046396671156200345,-0.00976668117995632,-0.041200061440383795,0.07004352872231948,-0.04799201199618892,-0.05711235183408149,-0.09692325011259043,0.003412691879732382,0.0428337698207807
RSPO2,0.005016582182048386,0.031118197462968115,-0.02117658924044659,0.04363095069018563,0.03513204244504845,,0.07511622487040263,0.07048074911553974,0.01380432059645797,0.07937161983967762
SHBG,-0.002588784508866627,0.04884594116117151,0.011674000684770128,0.08447761077165543,0.010507767359212885,-0.041784546321423165,0.05380375409295931,0.009534220862770915,-0.024159454207682337,-0.021451360617928544
LGALS3BP,-0.08564499018376678,-0.035673066828735556,-0.0010567368263746993,0.05118091965449125,-0.03845624201904987,0.007692454183465501,-0.02026885649827881,0.0007606009120873101,-0.005748733033738319,0.07374738027156075
LAMB1,0.0027676515371071993,-0.006155333765397931,-0.025128552780543472,0.07332450501567674,0.006262337909995164,-0.04876192521460649,-0.020927022243462202,0.049056252217886176,-0.006677345945333152,0.007448558171791911
SPTBN2,0.022346676242575005,-0.004865397876737582,-0.04366024050471663,-0.04283330708221296,-0.023076779985094373,-0.09310355594937778,-0.014588209806905788,0.04880963321178047,0.02088648337025883,0.05553792752085442
COL1A2,0.0018640288906805688,-0.056549334000811545,-0.0291440489803793,0.058595409134883245,0.03678548767924679,-0.06899053387375377,-0.02150938467126994,0.008822901038394651,0.003801874150955124,-0.048631329250220866
DEFB1,,0.013347031865761163,,,0.021533434018851674,,,,,-0.024274518546439784
CEACAM16,,,,,,0.03236233896835381,,,,
SCT,,,,,-0.013734320964632932,,,,,
WNT11,,,,0.02094211314947046,,,0.007974141045131755,-0.022027270738064614,0.0064657196154030505,0.024890860716524146
LGALS1,-0.0077099249423301765,-0.0495188826113658,0.059135658842623916,-0.028651575173280687,0.0033652211354167783,0.04556566262637835,-0.09953164475646378,-0.02385143843213734,0.025220857088474116,0.020594040117956215
BCAN,-0.017070818362589578,0.006076768702985819,-0.026453876097766907,0.13124793781200011,-0.038124284600477724,0.0292015897449127,0.10000116143964448,0.058544062839805046,-0.019835601621642857,-0.0007078057425939974
ANOS1,0.020952769686046868,0.027912848492517194,-0.04991155244076791,0.05461466288590392,-0.053647805085123325,-0.06798431392837063,0.06896692233618915,0.05981415484133808,-0.005613560096365258,0.06840982164506128
EDA,0.05750198877460257,-0.02877974241461435,-0.009682601323222757,0.010902010035717438,-0.009008460664717185,-0.058512635732674255,0.022844880236326644,-0.009280458146920764,0.013502850946106522,0.030866296424115317
FGF22,0.008278080269920217,-0.019446214148108897,0.05288328280963742,-0.018000490732914706,,,0.05089778990615044,-0.0007399632355387658,0.07481728523947904,-0.013821185896069203
SHANK1,,,0.05184835542987348,-0.017126323677824018,0.06422343906994314,,-0.020250919791967355,-0.0026682216534568777,0.03982442485847246,-0.01800588844170446
NPVF,,,,,,,-0.020973535161301512,0.005037657349300121,,
