,ZH1007inf,ZH8812bulk,ZH916T1,ZH916inf
AGTRAP,-0.01696661220552678,-0.03990323186891268,-0.008525593193455347,0.11350670085753703
LAMC1,0.06125706363512266,0.012038340885444825,0.02102614846154165,-0.02749406472860081
COL6A3,0.0486347477605985,0.03665327117661832,0.05178656846247556,0.008224151166886726
FN1,0.08387724497045347,0.05843342862696542,-0.011138246679222549,-0.00015357764832323221
MIF,0.0929069824530505,-0.00035463949302511066,0.009610471787572265,0.10909733154591082
JAG1,-0.0033023207786973805,0.04836907122494071,-0.0030922629215174675,0.05856804249400291
NID2,0.13740261649642946,0.07262062748993735,0.00906513151184844,-0.057939866040357335
EFNB1,0.0012184276858672536,0.0030175143052916815,0.09557838679589734,0.13297079782833368
COL4A2,0.09717350003341337,0.034272517834224504,0.03576567756411347,0.05543717167806891
SPP1,-0.09524224477461456,-0.06326865805078842,-0.050835578789856756,-0.0014108298279017037
PODXL2,0.02777165178602706,0.023092812593966627,0.08684578128614655,-0.021396142821990462
FGF9,,,0.07229395499987609,-0.05832592627243505
ITIH2,,0.058834236203305315,0.06551737163298005,
ADAM10,-0.006856125539848839,-0.004150578347163871,0.040337394279399426,-0.08755477456711104
CFH,0.11225222057755768,-0.00733930421208059,0.04207472159122149,0.02543803087272294
COL4A5,-0.05964837837905423,-0.0414084947434422,0.0012448586079567348,0.06417054594107183
LTBP3,-0.0438639030027933,0.027709993541865627,-0.03481501951882681,-0.010163313892072486
GNB3,-0.023145069539531302,-0.03218138180376664,0.049067600636004315,
COL6A2,0.13487719918582633,0.11355300195885414,0.03558420932359942,-0.022420377974145384
GDF9,0.12021270489806737,-0.009667083042164962,0.043228411410584394,-0.038972817431641944
NCAM1,-0.018610826525149074,-0.07026061248153559,-0.01902377866257485,-0.07197268771567691
APOC2,-0.10793005838624614,0.007044469336232797,0.022306045462483746,0.02822797948913707
BST2,0.0053218430267431,0.0668462935457317,0.03378435622748143,0.019043362950146872
COL5A1,0.07592045514024391,0.07329133417733028,0.028638424648154647,0.010879216356706788
CALM3,0.05059727641358989,0.04151306318312879,-0.0057005199887367975,0.0060725776654352425
THBS2,-0.01006424301904789,-0.008221216716162553,0.0077775029025557415,0.07365256719471544
SERPINE2,-0.012643730433556457,-0.013785547544856565,0.015189310530732707,-0.019326529052606272
EFNB2,0.0018924516502810743,0.00686051732599878,0.04938832642020072,0.0045627346067042196
PROK1,,-0.01883494848581953,,
MMP9,0.07610219306660643,0.029349272634283104,-0.02802367870431077,
DMP1,-0.03129567513025173,,,
NPPA,-0.007899959862656063,0.015003991178779912,-0.02166659499546065,
APOB,,0.027087578675089426,0.08486680756071405,
C4B,-0.029366941629252942,-0.020917886210919882,-0.01818616672059581,
NTNG2,0.003877159303571926,0.033561971604547214,0.04030928265611772,0.0502117336839777
LAMA1,-0.04578172227705891,-0.04494662144581109,-0.05585881540961961,-0.0527471525173224
UCN,-0.044114997445109376,-0.012327247144526187,0.03220545423457084,-0.043937115510218
ARTN,,-0.026062426050918512,0.14350616557136525,
PDGFD,0.06295135864824931,0.03821932435568606,0.047936666785986674,-0.03791662316156253
EDN1,0.011908400553439693,-0.03675705692471329,0.08023576908769048,-0.04457161339439935
ARPC5,0.005260529453768484,0.01642336813803198,0.02865488822385374,-0.005484169377261169
GSTO1,-0.04591153753907127,-0.0467637215691929,0.05331603334882818,0.04225542238521472
PROK2,,,-0.014974379587566384,
SYK,-0.024285916412636423,0.022048666710650353,0.023098662626234074,0.011438761399265881
CD40LG,,,-0.017760867537104572,
ST6GAL1,-0.1066786606638321,-0.061794427588736454,0.02241470125191026,0.06527245591864327
WNT3,-0.030918493337918646,-0.01963642618953158,0.01771177766737067,-0.007740922629891352
HSP90B1,-0.05927280533361134,-0.013343705927442535,0.0021427363408874347,0.05181165143970864
ZP3,0.04081471496533823,-0.030792623549430728,0.0702601544156552,-0.045340880985545964
ANGPT4,,-0.026062424885093114,,
NRG2,-0.0311232091208155,0.009987465961072584,0.06189558090147224,-0.06061014339339113
MELTF,-0.017317694485903302,0.012794123897953555,0.017137566066910064,-0.014450640083427231
NLGN1,-0.040592558550455064,-0.00186284953864216,0.021740772330712567,0.011699961861469519
SLIT3,-0.06330909747397079,-0.0065866392243394125,0.0325869384770447,-0.055584404014411504
CCL8,-0.04001848519134035,,-0.023131919760397593,0.11675544191634687
S100A4,-0.07345231672706819,0.01705785782204447,-0.016646641936297446,-0.03728730348641664
TNFSF13B,-0.018441554851611485,-0.03187385445385829,0.054040889662030966,0.08708685374218741
HSPG2,0.06176741139209962,0.07226727219745169,0.039170989407731185,0.1348874502597863
FAM3C,-0.06806721137223924,0.049568737751788376,0.03141653264624649,-0.06482534020164206
FLT3LG,0.024843876995260153,0.07041282908322671,0.055541163624051634,
A2M,0.00973802035200431,0.05213199809011726,0.04010159575264274,0.03802662075331046
VCL,-0.007978930072749312,0.04639539771062604,0.010116175883694213,-0.07776119671035253
FGF2,-0.02005996545590125,0.056906653953982464,0.022857800705633393,-0.05337158147565926
AGRP,0.06227092177855063,,,
CNTN3,,-0.02953338748642854,,-0.05008988395721975
RNASE2,-0.0026718826781775276,-0.05513395589316672,0.06670820549559088,-0.047161559216814634
ADM2,,,-0.016880318003299824,
GAL,0.011721442712954125,,-0.01665336816440239,
CXCL6,,,-0.01702009146786754,
PDGFC,0.025106379950680265,0.031799996093786476,0.03260493450552132,0.053152848752736896
COL8A2,-0.05043473866472336,0.06731102954138404,0.03294091131885388,-0.0011358269549849682
SPON2,0.03644578973309234,0.01347534273991689,0.022789897434620895,
SEMA3D,-0.028153436813132898,-0.041817934080284294,,0.10751206702034562
BMP6,,-0.024812816506079326,0.030178176837669667,
TIMP2,0.006412389622209894,0.04607863058485278,0.04769063554613394,0.10201054773174759
EFNA1,0.06955351460253306,0.014872653073112833,0.0019607578826740363,0.06349696886044476
S100A12,,-0.020160144251038604,-0.018395367794197905,-0.04534092152747094
TFPI,0.037489900711490186,0.013376633733001998,0.04028678656325019,-0.04534091318059515
GPC3,-0.03588264250153617,0.06544027227563677,0.0024047592125807106,
NMU,0.07030293334080019,,0.04893301869787035,
SCGB3A2,-0.023708560857766358,,-0.026554052345696477,
LAMB3,0.015077088009693951,0.06903543716499531,0.02911180297482788,0.053665577170498774
LGALS9,0.06347465110891594,-0.015402871535554852,0.029662496751828252,0.12680074816109477
VIM,-0.005197930605752349,0.007039795439199538,0.07315960774764227,0.04646908419700911
PLAU,0.01668418542678025,0.03207503780086359,0.025381744266117022,0.011331989806647865
TGFB3,0.07821072778102887,-0.005266234818982041,-0.021978322923866204,0.0647424425878609
APLN,0.09737058481097594,0.03712188225864962,0.06149480547034356,0.047480585422371
SHANK2,,-0.019640022966889367,-0.009662177757264393,0.02923401316085659
LTF,-0.05946726143102308,0.007126412224484778,0.01782767417049103,0.03853196557674471
PYY,,,0.0021732184449787606,
PENK,-0.05024153992589762,-0.023054024499125896,-0.019995958750505968,-0.02830422067015891
CTF1,0.018449467813451283,-0.01734681418248762,0.037222530393768306,0.05305055981620242
COL3A1,0.018803940061604314,0.05902139156955628,0.028120366948516117,-0.0026898556466263476
S100A10,-0.01775272475953722,-0.0011294608487064615,-0.0006941327508029894,-0.010499324189041367
FGF13,-0.02815346879662581,-0.018279928915727994,-0.027584978698422778,0.05986161329309819
SEMA4A,0.0023337901426411264,-0.053592050821363126,0.03496582524671617,0.008241641704991655
EFNA4,-0.02781163478475092,0.06348173699064087,0.02497451629906847,0.01001834731191752
HSPA8,-0.033065365819706205,-0.021805926038837686,-0.024828369403588135,0.03136713524750149
NPB,-0.032133285552114164,-0.004549707121167647,0.06955381242663593,-0.016387319698057932
ULBP1,,,-0.03562596529475999,
SEMA3E,0.058881775066364786,0.02853954678527427,0.042368162874776134,-0.0040013900779009536
ADAM9,-0.04319840780798506,0.019656684156447283,0.08144873344780297,0.02543824893610948
ASIP,-0.014940731966430388,0.026310243208383998,0.03974613682034149,
IBSP,0.07835679461398558,0.10283963744222521,0.04112765896136471,
FAT4,0.06889657982829814,-0.011691937140833724,0.02786049635828946,-0.020654185788816014
MDK,0.019800769586317143,0.006556013207756044,0.02416049620899072,-0.04707639648070733
BMP5,-0.03166893050231633,,0.02949202819382878,
CAMP,,,0.05363888657190063,
HSPA1A,0.015718855156484298,0.039352434724993945,0.05631839040153677,0.028533881662435197
SEMA3F,0.06994171990086318,0.08764150834608211,0.08044265173599364,
ARF6,-0.03861462241269557,0.02022893650482794,0.03848725914677041,-0.008359693141830826
IL6,-0.013621495130464567,,0.06810649487695515,
CALM1,0.005280337373113644,-0.015505302354503425,0.022334602800465987,0.001528492768231228
VIP,0.15487242168219992,,-0.023059371818815646,0.005407586679170799
NMB,-0.012841583658567187,0.021268094169283987,0.02725023725741291,0.06294765017026208
CCL26,0.07610255224945323,0.00018530046153914548,-0.01835713916869457,
FBLN1,0.0076470671975327935,0.06761052415793338,0.010206748083400597,-0.041156362528061284
SAA1,0.026115020613029172,0.028516293301597842,-0.03757058789179091,
MICB,0.014550043696927441,0.0204841210903386,0.04297144135867875,-0.03572621922526907
MMP13,0.07301787583415757,,-0.019995950302947547,
F13A1,-0.021628129426377922,0.07834810006238885,-0.01801217423704478,-0.02965521286963585
CXCL11,,,0.00837689695357406,
COL5A2,0.05818034407023107,-0.002211614884477842,-0.011382552383921753,0.033633798785875094
EFNA5,0.11568140846945156,0.0705046540576042,0.0204541066944406,-0.016288189747596722
AREG,,-0.025235400087380098,-0.025109500469161616,
EDIL3,-0.06835996269126901,-0.04839155185958076,0.03164963415269226,0.07378954634923007
CD86,-0.04288245933350533,0.0024006743927633537,0.0468785584454284,0.11034985761078794
AHSG,-0.02936695337986847,,,
HRAS,0.02608521814442968,0.029956148241110977,0.07281781515975895,0.08485006470736142
C1QTNF5,,0.03669773061243807,0.05009129849384622,
RLN1,,0.010450282397683659,0.01068765912214015,
COL4A1,0.08323344019267646,0.049392958851094564,0.029575749451102903,0.05765890404012603
CCL3,0.10052619773415106,-0.03005063576791941,0.02566446644331494,-0.030988026002365738
BGN,0.055183667644401066,0.048333193477538616,0.019374509160168155,0.17613467152839213
RETN,0.014269281299223032,,-0.011792027610112365,
S100A9,-0.03691671318701753,0.03708911623354147,0.00482939232132104,-0.0392215583516041
HCRT,-0.0020589406095771205,0.07751764857208236,-0.030815218027266337,0.06100269923566722
FADD,0.04735148527585864,0.06739600538496204,0.0006864736306879032,0.061946913598501054
ACTR2,-0.09547999327852362,-0.009866170376857835,-0.025518211312097968,0.05991300060806856
BMP2,0.14102858105921348,0.04644455256569447,0.04481385344061326,0.09374642433319269
PDYN,,,,-0.024533824429061084
CD55,0.0003056819282776557,0.09090010636405815,0.06020138833157687,0.09577467317331798
OSTN,,-0.018279926502136907,,
CD6,-0.042976277782264906,-0.023504752916157758,-0.02444795701280537,
IL16,0.12401164898711986,-0.040233903289630765,0.03021764284590253,0.07344585134775533
LAMA5,0.009236439024875148,0.05725987689952612,0.015130261698842181,0.014128976081992567
RGMB,-0.0068566776551138905,0.01282010107322938,0.09698259478314424,0.02571958361306321
INSL5,-0.03091851075689619,,-0.027439730271853122,
IL12A,-0.004039290892192293,0.023445272345972507,0.009149397877522124,0.04150353400679365
S100A8,-0.035412472250177976,0.0027054888957411156,-0.0232410094790843,-0.020074371792434736
TAC3,,,-0.0058071772842551135,-0.043461510445561825
MFAP5,-0.0289675296827723,0.03629363525853817,-0.0017075017935050654,
CXCL16,-0.0587217083206099,-0.02798891434536295,-0.02104076676707146,0.08522707939929293
AGRN,0.08370414462485745,0.011480818461174073,0.04877838426128656,-0.01987608072055414
COL4A6,0.011369428235725043,0.0023962173542565234,0.02449344499769455,
FST,-0.029279024409578587,0.044323988533595496,0.0745318381172327,
MEGF10,-0.07524761700750199,-0.0265620585853986,0.03158689927764982,0.062244909029640826
C1QB,-0.11539774014593844,-0.01866132421032201,0.08527610736402322,-0.029066392680919654
HLA-B,0.035979658876185726,0.06358088469840537,0.06239065488751461,0.024065454154735575
PDGFA,0.01175486628010959,0.02806477205948573,0.06335409277263974,0.07224691482930484
LAMA3,,-0.02066814824282188,-0.001496228302685506,
DKK1,-0.0005293360780315019,-0.018559385324440212,0.02922492739286408,-0.03031052937656102
INHBA,0.03457542117714746,-0.05166650163348699,0.0319321276817336,-0.04278242460758239
LEP,,,0.0102183376701775,
IL7,-0.02976161052984984,-0.019375112658541877,-0.022155488417033097,
FABP5,0.03694031149356468,0.054699158028317096,0.015599511618787257,0.05168347450259558
CCL4,-0.037263277549654576,-0.03765938050376823,0.00959300797225638,0.022100778961942555
FBN1,-0.021078104979907017,0.06632970320562324,0.018484000859110325,-0.02035684361720109
TCTN1,0.04441988123953436,-0.01041257708589781,-0.0032363971531444184,-0.025598543124027963
NCR3LG1,,-0.01937512294605192,,
BMP7,0.024832912810487762,0.022138899602501372,0.0017672703844158525,-0.03966948984736283
NLGN2,0.07204999936978701,0.008274021617965609,0.06941462822041639,0.010491355383874976
CCL25,-0.03053718272476198,,0.04486756648833327,
NPNT,0.08033941542090753,0.07398918617527736,0.02185727842210764,0.19692110759735085
KITLG,0.0015984740953495491,0.01831996836390232,0.00921580790869776,-0.028650590131441264
MADCAM1,-0.034527363197282446,0.052190964319013544,-0.0026215412540264,
F12,0.045795582617823724,0.040355242793250735,0.025156991940718177,-0.05637688835511501
S100B,-0.05460635566366983,0.009320087263189714,0.061806656542926115,0.14099352385463038
IL27,0.15859798564449423,,-0.028443297318866412,
CD99,0.028358871979397435,-0.009317792666432666,0.00015456512450658224,-0.008754388251083363
PDGFB,0.08708523524670966,0.03713978969343984,0.013560842278178114,0.06708810305278522
CLEC2D,0.025442533733415033,0.08649353705100776,0.03202689613108622,-0.047712415054142254
F8,0.03142751169313921,0.07770026421252063,0.06702929686723323,0.008886372876105816
C3,-0.05625566011112406,-0.01253542859419479,0.015908456426279593,0.11394982634761401
DLK2,-0.0260181808675494,-0.020668156498468974,-0.01776085672436458,0.10515618459209877
TSLP,0.0416431082741052,-0.020083776212782817,0.04379904676703474,0.044247015723645575
OSM,-0.033905744766389974,-0.033141048077131544,0.052303273154442394,0.10344896384907001
PRND,,,-0.020753578949422785,
SLPI,-0.0019455588095703307,-0.007912375086572648,-0.010267224076307624,
AFDN,0.03419303315626392,-0.03914941751026313,0.04218766166280892,-0.0003130547989163194
ULBP2,0.09480216309359064,-0.028979705376764028,0.0014778767129209277,
ICAM4,,,-0.019010177828278192,
ANGPTL1,-0.02936695500064414,-0.01938905330879275,-0.028159635727227097,0.10246730498468758
LTBP1,-0.024155805218972135,-0.015488492908397338,0.0687157703389583,-0.017582059812126592
NTN4,0.004385323441369073,-0.01834898650519958,0.0052367171843169325,-0.05441957461286111
APP,-0.011712643889106422,0.029598177774492446,0.046866316697689626,-0.007431652839537942
RIMS2,-0.04122201289901144,-0.027261648741283305,-0.01960712665084403,0.007312237911669268
WNT7A,-0.04632706244481577,0.03299899753137416,0.03998103217347362,-0.03628431957009042
GAST,,0.02177274541943363,-0.021845051350235126,
GPI,-0.0229447663352799,0.008397260092024484,0.0141707517150597,-0.13778557448029952
IL1B,0.026023901615236846,0.04427027486055294,0.05205691224803,0.020438735127468178
HAS2,0.028043650510278312,0.025213372598284173,-0.05461310133516571,
IL11,0.009831600942272029,-0.0012288624172648458,-0.008572568996232523,
SEMA4B,0.014807812613610426,-0.023959892489185917,0.03761527472006963,-0.02628188343227763
FGF12,-0.048927328330479164,0.03143422037312812,0.008608693705525201,0.016206851978453264
CP,-0.07804511096249665,-0.019937103889295264,-0.020966075319427322,0.02519464292996833
NLGN3,-0.06297286215140069,0.00672413033657087,0.055550375224328395,-0.030895827869338973
GZMB,,,-0.0515393097819566,
PROC,0.0946915715761862,-9.000307205499284e-05,-0.0035949163422582665,
TNFSF11,0.10815158939794432,,0.06787539302670663,
AGT,-0.026180253420070222,0.028876997643880513,0.11527387829620972,0.014831629209279523
PTHLH,0.03540019362661534,0.09811866057844665,0.038859152627351366,0.26753273262518795
COL1A1,0.04574022503869429,0.06459271052583002,0.005185393518288325,-0.03844757288269564
LAMB2,0.06380051302427268,0.0266604272212375,0.02370520227298258,0.07362877979709274
DSC2,0.09229053202616788,0.05070844813099421,0.06614786323355633,-0.011184037413534352
WNT5B,-0.03940570736288121,-0.02191785240615531,-0.0031820800184070505,-0.035160496716799196
LEFTY1,-0.030151607704384367,0.019217474986123972,0.008123088436726798,
FGL1,,0.09239106153306703,,-0.039491944973503286
CXCL5,-0.014156492887854873,-0.042096354372591516,0.033866657534875944,-0.035160536362056224
S100A1,-0.023277438007753296,-0.025224244177746928,0.04514409108941339,0.022362293597479727
C4BPA,0.028060816074714365,,0.08984336018281255,
NPTX1,-0.015395326190255687,-0.0185593806974726,,-0.015221772495174046
TGS1,0.025980326402252316,0.005817153620506799,0.009726330272547273,-0.04096020647071996
SST,,-0.03924923629947465,,0.01891592363066605
IL34,-0.0011942823687658684,0.05323302158711461,0.009792922177592926,0.07324649289545414
DHH,-0.004373488765744912,0.015563330278621099,-0.0055226514456862275,
XCL2,,,-0.01665336404145037,
TF,-0.05229499861873902,-0.014383076170485088,0.10129194013921948,0.09946389005260556
IL33,0.03500316781779978,-0.007047572655951095,0.012375748550730217,0.08327776317364818
RBP4,-0.032038348814958484,0.055921593377608006,-0.015441122097412299,0.0790132892287949
CCL19,,,-0.03050022757757025,
CCL20,,-0.020668159489647904,-0.02125712962855339,
NAMPT,-0.08643572930603652,-0.0024856501547561183,0.013633709259787635,0.06782453802290347
