,UKF251,UKF259,UKF260,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
CCL27,,0.02939924299199526,-0.030548077034174035,0.07525393064155118,-0.02116728453111439,0.0791079843617526,0.0013054908552703,-0.021806890850627075,0.020868775544356368
SERPING1,-0.046523264001946375,-0.06505796281638758,0.0020984109142624338,0.017507774743781006,-0.04799829017389511,-0.08760309683152606,0.013531938008779885,0.024280641574541524,-0.061433139424971445
AZGP1,-0.04549300110452536,-0.03565396514791527,0.05102209631798255,-0.025250040776989644,0.04162327223505157,,0.06081096730432896,-0.084491794721722,-0.018944343396329662
INHA,-0.018701202656935086,-0.03684896481449422,0.04628828667450766,0.120771990999152,0.04559722620780309,0.03430126701173996,0.01987909791877344,0.05548928581313856,0.030101876703088646
SEMA3G,0.06036430859733656,0.044273392280177216,-0.03461333980227015,-0.024625646295518215,-0.023934270777987505,0.04759652552230335,,-0.020306751261185613,0.012964692661552906
OXT,,,,,,,,-0.011858964227460814,
COL6A1,0.0019599029670715733,0.007652363186608617,0.02879468622605526,0.026206557338403526,0.009959044641136108,0.0705977873566967,-0.08291089766379474,-0.1378137403495205,-0.10380934161184967
FGF17,-0.013383553837581597,0.04475141869924267,0.006852304063046953,0.007243517716327328,-0.030498373383362164,,0.02112294326222607,0.015554025424097256,-0.020741790356858646
TNFSF8,-0.011846407627520148,-0.012502866005814746,-0.020033974497568306,,,,-0.020963655313989086,-0.012609994198760199,0.0667099860073062
FGF20,-0.028238178527787407,0.00849134444153132,0.014141158745112776,0.06169680227199002,0.03742754172637027,-0.04865160730243985,0.054898747457257986,-0.025514015162204577,-0.02354634141715332
ICAM3,-0.036593053730431806,-0.026835632112579853,-0.038685530853640106,0.09639130178638124,-0.006569508200988608,0.03566327649865573,0.04556528501570213,-0.022503970734337207,0.054721416279680406
LAMA4,0.044173444816767694,0.03672746800967206,-0.02715816090365676,0.07981855046553642,-0.013505878553191146,-0.02225569439243994,-0.022400942618610503,-0.08469514932599677,-0.08075457771730522
DLL4,0.016318886719664055,0.008326269216951076,-0.03339151736145139,-0.018324484332402594,0.01905188295159496,-0.05898165158286816,0.04246483560958394,0.003557089647200596,0.0005335810215436022
SEMA3A,-0.02230261803294219,0.011853635670489982,-0.015006155723654758,0.04228484882329752,0.08181413012746674,,0.09396765762650532,-0.024275656671396254,-0.0038669023643336958
RLN2,-0.012722255995446352,-0.012617801608967331,-0.030728996155324328,0.04739148552865541,0.0014329958519422271,,,-0.01383110100271516,0.011772841474864857
C5,-0.03526345640897786,0.034699280545182266,-0.0017281667732805298,-0.027192854226160457,0.01152974283917967,0.007548808601163542,0.02869114645244494,-0.011980712527506661,0.006306301745976716
COMP,,,,,,,,,-0.029571685098274923
EDN2,,,0.10201294862402857,,,,,,
C1QA,0.024476344778411672,0.00022906315010084367,-0.008723464434756075,-0.01972949830329143,-0.031895398432573545,-0.008556105798146718,-0.0233474840787341,-0.1046538169507305,-0.08873502699960402
UTS2B,-0.014471885036487855,-0.01261780153647661,0.012062664110841415,0.005083403596665636,,-0.02651594364772146,,,-0.009514034961580278
COL9A3,0.0030143310885537107,-0.02362423082514554,0.019838752643239452,0.010924704920567657,0.017400000311983493,-0.036692253780892733,0.17951436178520463,-0.001704625014958897,0.11930771094364462
DLK1,,0.1048663780917753,-0.017896578703818347,,,,,,
HGF,0.011857867396354676,0.0004897474924913498,-0.0389428376200108,0.04329566750994708,0.013392037670732673,-0.06313515690442449,-0.02519545076989286,-0.06518637582617287,0.0005593011884036748
P4HB,-0.013509011360662113,-0.05934698542819712,0.022424794101875273,0.03142020612906142,-0.014719404163863827,-0.10035568385718242,-0.11076596655984425,-0.0981432055733407,-0.09612935391482078
ADCYAP1,-0.017978133292777546,0.03202854617972233,-0.006172098634482915,-0.025043408484933527,0.10961361256062098,0.022665950583891148,0.017319424308701488,-0.03354578418075735,-0.024882209477389023
GREM1,-0.025105433411506114,-0.010905736286881776,-0.017695777875679213,-0.01485908523716919,0.0009940373270438717,0.0637146235050969,0.024700444978333937,-0.011335298292062467,0.0011116940888615682
EGF,-0.017037658403689596,0.020296304588350394,0.016357393784700223,-0.022776021318307773,-0.024856735399607414,-0.029651980086234042,-0.0182720271783767,0.02583834165566527,0.09048928198864113
VEGFB,-0.0019927532493351457,-0.0213240138653308,-0.032080219442028955,-0.003930914509423773,0.03389755420501217,0.017320548071502826,-0.050846762574429015,-0.004122238675496519,0.04247040330316638
FARP2,0.012569934362928036,0.007020884440415814,-0.004226134836516941,-0.004518218204125886,-0.008867484129442283,0.030961443703919105,0.016066260285919075,-0.020197006870281833,0.06253168483660611
BMP3,,,,0.021455122802950005,-0.018973994759243527,,,,
IHH,,,,-0.011882971365028507,,,-0.02228884407017592,-0.013662972513126962,
LAMA2,-0.02012851438827463,0.003061584331621757,0.03370039519999278,0.03314508815082276,0.03455531040141665,0.01628324950739465,0.022179368133738785,-0.041551416825151795,-0.045099336739076464
SERPINC1,,,,,,,0.004323552382687585,-0.013492873054584976,
NRG1,-0.04155455643612783,-0.022066556170529265,0.006943526142606524,0.1107458583361912,0.008932387635497677,-0.025369462202612734,-0.03946524161378699,-0.05394076569365293,0.015056222408519278
SPINK1,,-0.024976166160826898,-0.035826404456953016,,,,-0.04989462975792029,-0.016585456210252227,-0.03336908873618732
EFEMP2,-0.0038907111333280633,0.006656872059915119,0.012129459391106547,-0.019522633435446118,0.003157380775487639,0.02956983248354718,0.05045499475913569,-0.022477715288582046,-0.042737533640228885
SELPLG,-0.026704116534146536,0.06591724868542147,-0.03527707489894574,0.01491627393295488,-0.0022726770069918033,0.0685429756974697,0.02133630197495909,0.023416439805754332,0.05752979616602655
GDF6,,0.06707669385006243,,,,,0.07179888411349558,0.017455235752550546,
HLA-E,-0.022829280878894742,-0.059856671346471914,0.006833536023424175,-0.00832629027465114,-0.060521956863139915,0.052320377359416435,-0.06276416564598143,0.06979371286970043,-0.06372394972903943
PTN,0.005268992067661575,0.04500509920734744,0.0789825406231549,0.005085855258685368,-0.013350643000430852,-0.0313705730241307,0.029293164685113386,-0.01767272715267624,0.07684619440141482
CD274,-0.015482401046516365,-0.027327388298329036,-0.046604893900433195,-0.017625639161181067,0.03884056772301718,-0.09518867521808504,0.0013789215755307105,0.022183202692859283,-0.02018224766616092
FGF10,,,,0.00046887583579284514,,,,,
CD14,-0.031977788907827126,0.013477379606021371,0.05054531165374425,-0.023118492802073006,-0.009939476732877138,0.1021727401466475,-0.049128580514236894,-0.09987081905389916,-0.056912847780269935
SFTPD,-0.020187700025625168,,0.042669520890744085,-0.01106810400230325,,-0.0334247619125672,0.061771990273157884,-0.036495198184788906,0.019943689017132688
SLIT1,0.005039433609534204,0.020698606011051012,0.028040218955964043,0.06379208936607521,-0.012276903815123818,-0.03080657288341805,0.04263180783933613,-0.009188767923186951,-0.0009079999233684883
CNTF,,-0.009945694631777309,0.01788093870859031,-0.014859083952933507,0.0994120222207917,,,-0.013831102527886002,
BST1,0.018278999530236425,0.00883964038484525,0.043222877941306165,-0.017222955796946982,-0.022906073110432825,-0.027368179163764175,0.009078958825454246,-0.03395379220637657,0.012787830493826874
AGTRAP,-0.004402146012107346,0.0028171989634075923,0.02646429083568009,0.08259404430425107,0.015033944610842467,-0.004335153599090077,-0.007427653653889791,-0.013422570805135633,0.07149527755853433
LAMC1,0.06375776441717786,-0.0077474890114191345,0.04200393116758878,0.034117717373879294,0.03646052463163667,-0.011838730265648476,-0.08172192100524879,-0.11215130375935713,-0.0610419467782341
COL6A3,0.0510497655412094,0.048040466619561614,-0.02417409956568881,-0.033461630055792425,-0.04042717057858926,-0.0382008803711499,-0.0017220056007322597,-0.06996012031569267,-0.08716359442797664
FN1,0.0033784457933328546,0.04094566080798979,0.015124346262242884,0.011924408751120113,0.0036412511813402,0.007970489941450493,-0.0903052055918535,-0.07532693718804483,-0.10672999967390534
MIF,-0.007449723013664219,-0.0008247610071574275,0.035755143294290165,-0.015957473841056377,0.034606547733003,0.03439683900415125,-0.005643026266535554,-0.06653503392677883,0.04706859126697238
JAG1,0.03571346718881487,0.04761424151662543,-0.0007872787449125695,0.031036052694379236,-0.05521813831829672,-0.05595561143150415,0.009276721324334278,-0.1090185109932666,-0.05123415727196527
NID2,-0.007669891771991845,-0.00592702279198837,-0.027579048080454166,0.010094393682064308,-0.03858549947218007,0.040964376613583216,-0.013327217083183176,-0.08075102636233436,-0.03416158721092196
EFNB1,-0.028221926162585485,0.03462373825444036,-0.008438415755390819,-0.013504664400433694,0.04145934139206937,-0.12334227165118303,0.02967879889511423,0.022409688240853005,0.07117854552984441
COL4A2,-0.0043019516190231765,-0.002991704192583561,-0.014677505635020838,-0.021108922208177054,-6.948888293971908e-05,0.0039116328007831845,-0.00530952585154714,-0.0770970417477006,-0.09504770669901154
SPP1,-0.05572511811561604,-0.05809190598831528,0.038230329071820376,-0.0007251540390789764,-0.012344118057441048,-0.024827785734075097,-0.10652676147933807,-0.062285259131346,-0.035578855758202056
PODXL2,0.05895248290775899,-0.029356300823022263,-0.004646015638963739,0.005167457290800419,0.011546788355877618,0.007193896619343552,0.032293909103386094,0.01511349147465753,0.09179589904016336
IFNE,,,,-0.01660141119917183,,,,,
FGF9,0.015812474400691754,0.1899979962188737,-0.059232895278286325,-0.012439274331173308,-0.050939142207418193,,-0.011107434312038289,-0.059344526460781914,0.015301012222362503
ITIH2,,-0.013287831972151802,0.005117543444710892,0.01438922122718588,-0.03457876684454508,0.04005976163610806,0.03509087598538909,-0.08195403542821912,0.04074040226267174
ADAM10,-0.024197653431580316,0.03902808281760958,-0.029069331512762083,-0.005599051590641526,-0.007964848417582274,0.015456520683313272,0.039036633315131866,0.004012591337920704,-0.01900691908899032
CFH,0.010580392480652222,0.010377427399232893,-0.01933167143884778,-0.001016729388772738,-0.010355600460960582,0.0019127627399761786,0.08467146011341087,-0.019180181757543897,-0.013887288181506505
COL4A5,-0.03299446817078862,-0.030990916600535927,0.019077184066949096,-0.009126673007721468,0.004853198042055909,0.06272373400253783,0.06713053962296717,0.02875141307302231,0.005519977512320058
LTBP3,-0.042168151194990226,-0.018677831181086037,0.021463670681646556,0.04998987710188522,0.10548981831676116,0.024208064316900844,-0.009632139921889299,0.010570934941833738,-0.03177955035045396
GNB3,0.06344971297635162,-0.010376623658858181,0.0200733368454577,0.030230151238498044,-0.016075017079722816,0.029540535334916306,0.024971443729044012,0.01748596404264612,0.01449596710905357
COL6A2,0.014838169477278024,-0.03719933354337429,0.025062221640772094,0.04388862165213665,-0.0027703195464710774,0.022010575511505565,-0.027724487002597054,-0.12569717503538902,-0.09865046505736468
GDF9,0.08878326279049341,0.013803478567534524,-0.03933589150035461,-0.022776021197083798,,0.04042765399672656,0.06129707169287484,-0.018710439709346757,0.04684626921952721
NCAM1,-0.03307421949871222,0.020781500275929878,0.0775966494444215,-0.021017206581400667,0.03060635069975725,0.07327443681087506,0.055093978811366455,-0.0012191946445979465,0.08991308926100701
APOC2,-0.020471064141190272,-0.0050843266357359345,0.008714024541855816,-0.03559260137555248,-0.0027014765184940562,-0.05736586536359842,0.05859122615780016,-0.04413319276345866,0.07906582412850754
BST2,-0.00683050882119609,-0.04356053560003163,0.025923602819905068,0.022891362653451368,-0.008577008158193447,0.1450258103071213,-0.018821714273522683,-0.007753911025081656,-0.025656341655158833
COL5A1,-0.028899321391425245,0.022771090537826066,0.07393423970008096,0.004914134747784455,-0.049352315700142264,-0.05542690511246241,-0.08618868001996519,-0.10420725988303758,-0.09472918200726599
CALM3,0.04092098012962434,0.029485716881253305,-0.010936382985370353,0.012258149090798883,0.006513595664029862,0.06513548741586293,0.09374865299135984,0.05951900804953649,-0.019760786198508865
THBS2,-0.018695093878385634,-0.007205324046039667,-0.036549302767630513,-2.6982441086147764e-05,-0.03994872910142143,-0.03387477797078049,-0.020928927488476256,-0.02188447415995207,0.021621379615043405
SERPINE2,0.019705900238305197,-0.009035102200322777,0.0854887712421134,-0.011718628700471844,-0.019079209951759477,0.04929612911667915,-0.07380363243461893,-0.01075137918454644,0.04854471534622145
EFNB2,-9.771347778411553e-05,-0.01806021636111138,-0.00745853750578672,0.03905597944072889,0.022659712622627337,-0.07331433645780967,-0.01277776586682249,-0.013717096159273058,0.017828069150743028
PROK1,-0.015488227677264425,0.027346459670489487,-0.021973553236442418,,,,-0.020170881189556625,-0.01296997137287378,
LACRT,,,,0.04859582526228868,,,,,
MMP9,0.09442421859099807,0.035286981523133754,-0.008239892809600045,,-0.006574647700146838,0.07631547130233295,0.03579593783603739,-0.04081591178239887,-0.08109328518280352
NPPA,-0.041135687385443605,-0.02199287096363981,-0.012476083409137056,-0.029934750328468523,0.012448552344854858,-0.023746621621315682,0.10904991655809021,0.04415581358288086,-0.025938374185012384
APOB,-0.012203963511480283,,-0.0019693084739894158,-0.015514067979818396,,,,,0.12762558802526355
C4B,-0.01401522559967646,-0.01696671239745622,,,,,,-0.01601143059536967,-0.02177174574448192
NTNG2,-0.016209000530164955,0.03851907831436265,0.0072675151935526275,0.04595482558053374,-0.018743397580815637,0.11038675672785057,0.013641260093836396,-0.0027728806959098086,-0.0584963782587183
LAMA1,0.016088691428332212,-0.03395410114481474,-0.0029357593442079504,0.0007725836283940226,0.054734933977580974,0.047358835960061504,-0.004100172785413691,-0.06164337890302591,0.04938719165299158
UCN,-0.011117138701737243,0.018424176622487527,0.009290027462481648,0.030404755071540723,-0.028773481710119404,0.08799710202078545,-0.013617269104292435,-0.007859441482053649,-0.0324172681623926
ARTN,,-0.0168792677347038,0.007664615189361502,,-0.022784724113148386,0.02442451243869389,0.07233321369094083,-0.02502457362997362,0.005663797165662082
PDGFD,-0.024910435786222707,0.023975695208664893,0.044044687861441806,-0.023111884835345375,-0.02137541336730939,-0.05992444354187646,0.07374269256290823,-0.038652025801029034,-0.012907445675616826
EDN1,0.004046679681990695,0.005822105149893301,-0.016067823927042296,-0.03821126949977013,0.09157320635259673,0.04320985108215947,0.13594341632361823,0.03848515636935147,0.06830745991022782
ARPC5,-0.017147290622482433,-0.005459685540048589,0.043093662038778235,-0.0045199663588956955,-0.023013418654896423,-0.07398461421646489,0.008162430565897435,-0.0378645523500196,-0.06735982405151553
GSTO1,0.026910050193758646,-0.0029702261519422906,-0.03869237351871629,0.043596491113854455,0.023249062193792736,-0.11774919860008126,-0.027851738001075904,-0.006570919951792477,-0.028914696996949863
PROK2,,,,-0.025352809806831963,,,-0.0205707747982342,,0.028811576930845403
SYK,0.04769160009174401,-0.040510338043901147,0.0025930136237546837,-0.03635487304099778,0.004137387159548878,-0.08253817839084254,-0.012267974827606182,-0.04348875110087682,0.050076923341033405
CD40LG,,,,,,,,,-0.021262594705092158
ST6GAL1,-0.03536295437444408,0.009336199376776181,-0.09799554711346034,-0.029400630859742243,0.013178834528316344,-0.01331160322737812,0.06747199732570996,0.04078816268491443,0.012547127456171519
WNT3,0.010081426600184937,-0.02673707911052969,0.02424642098375066,0.018837686992538474,0.06462752938939517,0.07524852596287397,0.04149938364371997,0.01633129110124739,0.0166302227861205
HSP90B1,-0.045526917838716784,-0.026249910389480862,0.02215422031335805,-0.021754521641710135,0.00026005218529442676,-0.11776010446651168,-0.09431289760684156,-0.11252246439110868,-0.05675844378612909
ZP3,0.011746371096297215,-0.015239732802984848,-0.03616661002440078,-0.015514069360509688,0.0861231320167766,0.01961465020594766,0.03997204691589928,-0.02266250323522876,0.012032284800074334
ANGPT4,-0.017099636151205234,,,,,,,,
NRG2,-0.025186104032628432,-0.018750351857323457,0.004371881618592019,0.014633222001576872,-0.02575069815164855,0.05087051454925828,0.09409046228184705,0.018847904829467074,0.017006255062313198
MELTF,-0.009581904102617982,0.010086924835417605,-0.019633746445238125,-0.03627745234012693,0.005622548997000495,0.06165746288974171,0.0632283566913322,0.04753413189385521,0.045045298367868844
NLGN1,0.0002382933722005866,-0.03955163989540718,-0.026924388740219376,0.09290933258329936,0.048123974170391,0.05571651997706532,0.009505734913656985,0.02234461130777946,0.09080678215798337
SLIT3,0.02872396823040115,-0.023292027017764377,-0.023170077678025286,0.0481068294957685,-0.06434656857327818,-0.052718084952244115,0.0752165686962102,0.02658079657324455,-0.016466411790330548
CCL8,-0.011098253477373716,-0.011113653662063372,0.06275863682155043,-0.013999538959448462,-0.03513196019903076,0.0007151121996228415,0.03677925031078274,-0.027947072277200818,0.011415155817488183
S100A4,-0.02346252327983972,0.001995054825064793,-0.03341020074803576,-0.05576508875260921,0.057481709501291646,0.07046982568366164,-0.026066297318870803,-0.025025275397499817,-0.03458478078175414
TNFSF13B,0.016032347177098064,-0.02046080982928525,0.0023127630363972427,0.006459733006097518,-0.031387544870788334,-0.00925286378296314,0.01972923061949686,0.005373754276282266,-0.00818892332399391
HSPG2,-0.010894884408220855,-0.020610404407953652,0.021511021807572753,-0.021575270029279146,0.05248288942520615,0.053349681248250375,0.024003255648339362,-0.05203203150449546,-0.07585890317162851
FAM3C,0.02175626595469422,0.037973998270897126,-0.018059834466825873,0.03911279850349275,0.021235030618780047,-0.03306046933192451,0.016350428922538397,-0.049062679719262155,0.008642735218918866
FLT3LG,0.005075799674586936,-0.02486411816650588,-0.03683785880556335,0.015813518138720183,0.05725418946548499,-0.08245523105747396,-0.049041965543487116,-0.035135114339017705,0.015619117682553729
A2M,-0.007736752979158209,-0.03036318274055762,-0.04618418111396302,-0.01643574618876156,-0.03825166334454938,-0.04776761678312817,-0.0035495650717596527,-0.049137093414857835,-0.09077699730601906
VCL,0.011291133597376504,0.015840487742866116,-0.010153592892485398,0.031796056317247474,-0.051918322891956845,-0.0032018160526227735,0.04027059913898473,-0.0816125286394108,-0.06529533006665662
FGF2,0.005116290771852921,0.004495881909284593,0.06394049397709019,0.037388374393703946,0.003016438813546974,0.10464275558467044,0.027926279835651414,0.015488924188164192,-0.0017612123294128788
AGRP,,-0.020114751106668965,0.0729327241435044,,-0.017036143800443302,0.04298976628374231,0.035079143310953714,-0.013320731907298697,
CNTN3,-0.012551762621044987,0.02503074824524813,-0.025219799310829308,0.050260848294681325,0.07540717553417516,0.06676082105407859,0.0740514840318315,0.09846956252797624,
RNASE2,0.07409592599895415,-0.02375214574883857,-0.026116757960052323,-0.02174206678220362,-0.006973293042270483,-0.027941912871661263,0.010238500705374454,-0.05635688019287974,-0.04374618218224657
ADM2,-0.005279187915904365,-0.015228933046365646,,,,-0.04089375436631972,,0.06940191955988385,0.043746079202751816
GAL,0.00038070205586459004,-0.011218912943121039,-0.04156609986691597,0.018752610979673644,0.05473404555180049,0.12092718630738025,-0.04597389761970351,0.005265904595643772,0.0007663528929127728
CXCL6,,,-0.0022061829973858854,-0.0028123862031392,-0.020957308411867225,,-0.00812207594223588,-0.029711449731553298,-0.025415505275385913
PDGFC,-0.016743735058204177,-0.013752368634793101,0.051118236443947127,-0.020587174649484546,0.018255774189624437,0.0658576368531147,0.03736888738517714,0.013018116000002664,0.01754268893057039
COL8A2,-0.034402347102264245,-0.06340037972907946,-0.03956782529886201,0.015987044880413834,0.0715749151322207,-0.02955929161442439,0.03994603853693453,-0.019546753944226357,0.05257356080208467
SPON2,0.04037581241040112,0.047574347685502595,-0.028479510087864975,-9.214353341045257e-05,-0.05077706169452871,-0.022133939440925707,-0.034954421235270566,-0.030377344213645928,-0.03873739356176491
LCN2,,-0.014937898530289602,,,,,-0.03298132964229391,,
SEMA3D,-0.020041295171465377,-0.011052968655062072,0.06451043252374995,0.019252660014778017,-0.0355593813631651,0.13339125678946162,,,
BMP6,-0.012026458401051392,-0.010639901174468797,-0.024252619879305208,0.024017030647177487,,,0.0916641513281294,-0.02472712746725313,0.041450134035602056
TIMP2,0.035839634606598364,-0.01617416471539421,0.05753618435991934,0.03018910034007094,0.010880728465838284,-0.056454227708629304,-0.06964787687861736,0.0005979095941552818,-0.021091297766753513
EFNA1,0.008151369428998927,-0.004603375323249056,0.0730544552094343,0.03776961713311859,0.04464928123453753,-0.08288214089564769,0.06339891217648568,-0.0068546523367000066,-0.0017344312087241385
S100A12,,-0.012269964794998173,,,,,,,0.07328750871376173
TFPI,-0.0292255105038659,0.007890880539883034,-0.006023311087990169,-0.0016776741354003768,0.009809930485206286,-0.0095850427817623,0.06990006554146326,-0.016562779177191903,-0.014549064656745247
GPC3,-0.018936671723163604,-0.01542016878004867,0.011779654361354742,-0.02049919448405621,0.0979667091009697,-0.017548726506540945,0.048178031496449246,0.003587942683359999,-0.05167872703556423
NMU,,,-0.05205882653440095,-0.018461306758252007,-0.0006793072953474594,-0.05744613527855992,0.017572709468149553,-0.025995957840264858,-0.013086917925052951
SCGB3A2,,,,,,,0.028585569184858595,-0.022339068715827106,0.020430570877965244
LAMB3,0.04916035215209563,-0.005448494911378386,-0.0023388809288416943,-0.019529374003375802,0.09156418624995473,-0.08046914149625173,0.04730745864234507,-0.03078144107558426,0.13451000466653312
LGALS9,0.0317795614977512,-0.02058335107155127,0.0019206011579969615,0.01643995275910969,-0.046370056322342486,0.039309053636878616,-0.030997011734540447,0.021931961709736384,-0.034616138792357594
VIM,-0.01825919220877916,-0.005877490682608364,-0.00647029606521748,0.03628229370109793,-0.05248995525428241,0.05834254456653717,-0.07783143930648309,-0.12258400857580896,-0.06795738641801534
PLAU,0.016796804421903785,-0.034783514366162165,-0.008064503640002024,-0.036046390917987316,-0.05249834526154263,0.11233530282000422,-0.04172669940121396,-0.09686539408993423,-0.022191321732749455
TGFB3,-0.03875253457577638,0.021021036882533456,0.0030376051324484655,0.036687680167220585,0.01087164489035024,-0.06730981079498898,-0.03703456197334278,-0.05289040732062047,-0.03799396272402802
APLN,-0.01336355832158509,-0.0001807092654557102,0.046737772999434074,0.010731953169006431,-0.027350503433172146,0.08655002044798905,-0.03063870562915825,0.028178043923242167,-0.06634082771431515
SHANK2,-0.035263458471292274,0.02954748649275122,0.0025185240007731292,-0.042662707045700965,0.016627606731156323,,0.09319024561490599,0.0053821939037988166,0.10471175024909185
LTF,,0.0072318265367483335,-0.013356638253722125,0.01884056744838814,-0.03838067219992027,-0.06320684202857257,0.015621680667152825,0.037179545887340064,-0.06352791297652828
PYY,,,,,,,0.050904684194870466,,-0.033369103933072915
PENK,-0.02250456798442048,0.027319819470154782,-0.0203301188835215,0.00979876273607921,0.016205920862962988,,,-0.017946961493349227,-0.023938355813055118
CTF1,-0.021901382993440462,-0.029746334519158507,-0.04759644608761772,-0.001276930666661499,0.08193424180103821,-0.04439921016906883,0.019638667670357372,-0.03045940045677211,0.07012733451370631
COL3A1,0.0008936531815766861,0.023601056354502006,-0.045105203303290146,0.04632031323978477,-0.041159448769250345,0.11351042727963513,-0.018032284135792484,-0.08605951435523285,-0.08487720232035405
S100A10,0.014875558962839782,-0.014432264721801494,0.035102215917271466,0.05026453735077468,-0.019802499619119073,-0.00260187222676284,-0.06310188492965,-0.10814675418084564,0.016032059463230525
FGF13,0.023853338502483917,-0.02758439036763602,-0.03983936340292067,0.005791212506666014,-0.0034192742494155866,,0.07477710611900634,-0.029360119971831387,-0.008234936543985548
SEMA4A,0.08019071124522159,-0.03592977331495501,-0.029542027126346168,0.08231701065856285,-0.032084559488232446,0.02803976870236298,0.0175680918973617,-0.0028374516079069543,0.04099996768713642
EFNA4,-0.033356481484964146,-0.03189784322866679,-0.03635116444535436,0.15184186081585305,-0.03080365296774246,-0.058439318073521526,0.07240182772992272,-0.026755064743453,0.012429790799132293
HSPA8,-0.005387837616343729,-0.009647073729478668,-0.1001108389730586,-0.020308898511622122,-0.0395492923968408,-0.018689445109678012,0.13551619100736284,-0.015463909357102588,0.09708501150604121
NPB,-0.014168982884788473,-0.010639902196776213,,-0.021266324080909015,0.04685449050259912,0.06493981959698009,-0.022524662833211306,-0.04354626170391466,0.05051311928778363
ULBP1,0.029715393445463,-0.0016518396753122991,0.0013299045297589303,,,-0.04427107466279923,-0.0191375595227972,-0.02350651439701836,0.00582279837354803
SEMA3E,0.013065368334516428,-0.03836308250656278,-0.013355659315921009,0.02388087681573162,-0.009184606459870924,0.03406588079611676,0.08440862962095334,-0.06307372780971388,-0.00935416526153324
FGF3,,,,,,,0.04061892312829993,-0.03200304598529938,
ADAM9,0.007556776153853756,-0.06262981633086416,-0.040056248123445944,0.04997511163284177,-0.02777234082603442,-0.03475281519417072,-0.03499661910940921,-0.07410581738003305,0.0028453673075610106
ASIP,,-0.009801200209394515,-0.004702642881845572,-0.013821514135097246,-0.03884210456189282,-0.044067711116773996,0.08826625583921893,0.11158871015967917,-0.005779542610679494
IBSP,,-0.001022751253606995,0.002360077655214031,,-0.040783702332462674,-0.015711582049853394,-0.043394508813399145,-0.021367370224938915,-0.0402236137716196
MMP12,,,,,,,,-0.012609994198760199,
FAT4,0.011134226351351124,0.06368683283146725,-0.032514285694923595,-0.016610848390922084,-0.009500116034936834,0.009055141607374603,0.013060358825112882,-0.01712568421586071,0.05371975434796799
MDK,0.012544415226250969,-0.020402200506257007,-0.016876566107184153,0.06617304308505553,0.03290805761026217,0.041142811660128155,-0.004658686331104056,-0.03845498519876557,-0.07694567600334015
BMP5,,-0.01607320737897101,,,,,0.03463688841353127,0.06595462908752511,-0.007250383769271082
CAMP,-0.012026458401051392,-0.019036902058106098,-0.029130269199446307,,,,0.036331265383650446,-0.01846605008026804,0.021010871520467347
HSPA1A,0.0024105632636698504,-0.025079273889638244,-0.00713026157874907,-0.027915068558563204,0.052897972445364615,-0.02793751352531402,-0.06694593106329486,-0.054043507573199125,0.06148336904799336
SOST,,,,,,0.04593589887262488,,,
SEMA3F,-0.023877106331230108,0.01898121287532659,-0.016261482367596662,-0.020904077294352286,-0.027234094234410137,-0.009963211309283751,0.10631299985815437,-0.04665436444889159,-0.020925210210094275
ARF6,0.029056299209244324,0.043063753899718164,-0.013072132011190448,-0.08033102581833136,0.001077954554200275,0.02632088743551297,-0.028821726998742976,-0.06808268664840302,-0.03848766632350423
IL6,-0.015905221976943273,-0.020305561032356572,0.045946084325011495,,0.03653643446203556,0.02859825893133904,0.061757608753918315,-0.032705208327899096,0.039955848882749716
CALM1,0.011037578131525859,-0.005866637802432542,-0.016757630257341866,-0.01036291083897118,0.012671067516432313,-0.06951850626345941,0.060389183138949434,0.020366070553437744,0.13416618191332216
VIP,-0.02739417672222907,0.01887899369470781,-0.010268122225528458,-0.04671189693078441,-0.035185260665654194,,,,-0.027605750457470685
NMB,0.0165968622234352,-0.05162416189686768,-0.01436292452924985,0.048211415289736846,-0.03583602346231115,-0.018373724054665416,0.09511566232269628,0.09194087006555214,0.051549208611575255
CCL26,-0.012551763435605661,-0.02734954025896884,-0.03206953028057734,,,-0.04602671614446546,-0.04545595020178904,-0.022447321495949954,0.025970281263417917
FBLN1,-0.023498352495651437,-0.00030608299302235494,0.027508073010365452,0.005332243547699745,-0.021220772017909995,0.05201144755681352,0.02958838595463391,-0.0331575749113345,-0.03557265425343915
SAA1,,0.0222463726088856,-0.023329765102832935,-0.01598861030914625,-0.05099437331254631,-0.051138607200128694,-0.09541630785323461,-0.09808660620888746,-0.02276018512236992
MICB,-0.00925388035622547,0.005006524445294375,-0.015032420176111755,-0.025455220023394173,0.0028709463803010954,0.05298230687328302,-0.03663814330317003,0.07514784470758616,0.008285062187721447
MMP13,,,,,,0.10855885284933801,,,0.07959769828001431
F13A1,-0.017606529823529497,-0.02978233905100866,0.029428068398416198,-0.01782620205956594,-0.04316347981941497,,-0.0573518163427193,-0.13158826995108633,-0.06518151591697872
CXCL11,-0.0241625886302898,0.0342497556030699,1.1543051989305853e-05,0.07975723214683453,-0.017289342859395342,0.0020250525878326864,,,0.0175797111284999
COL5A2,0.010198982531970881,-0.07002954076496516,0.06631702151924873,0.013473974182989831,-0.021633021142289956,-0.06762917301680806,0.015407840243112836,-0.09455471020391544,-0.08448003252159839
