,UKF259,UKF269,UKF275,ZH1007inf,ZH8811Abulk,ZH8811Bbulk
SEMA3F,-0.03821933516124852,-0.007147758863257391,-0.028668880389607177,-0.10163248607207559,0.10889342100563999,0.04689768947420441
ARF6,-0.045944660923427326,0.03892987597638412,0.0006875689651201339,-0.01120297232380856,-0.04878671602618431,-0.021834509246188353
IL6,-0.043794167059951365,0.016661884179363297,-0.009440378706779554,0.06955377326959065,0.020383345271259557,0.043710891595913945
CALM1,0.0001593590798296477,-0.1029212980424911,0.04407868448130444,-0.04911943686026663,-0.012574122451133232,-0.06019183330751567
VIP,-0.019076827768852726,-0.06499154822610248,-0.009135429634485435,-0.024874595737713605,,
NMB,0.02292724410076563,0.1328396599206015,0.06165857313601249,0.057585301406720815,-0.029718003056293154,0.0026928253610408186
CCL26,0.007275480511704469,0.1452949315323749,-0.011008958432969335,-0.0016142537618116979,0.0012423243469785585,0.027874766883041035
FBLN1,0.011011104569402977,-0.004953346068340657,-0.007440011145420896,-0.023549809659255964,0.056202172592750385,-0.006572145830538576
SAA1,0.03062254487421319,0.012841161777542786,-0.005045125603314636,0.0840434798695354,0.016726280744923334,-0.0149456052325039
MICB,0.045945091130252996,-0.010550012740537332,-0.01932648510726019,0.021401380667102753,0.04110006025714188,0.00016158949353375828
MMP13,,,,-0.07502773859175717,,
F13A1,0.0392410224027181,0.025042428928835358,-0.03577085936979975,0.04766091117961243,-0.03513221430243409,0.022694560942441988
CXCL11,-0.034389749880426576,0.0636238457985751,0.007193237841467412,,,
COL5A2,0.0005388244071433797,0.049838077480472524,-0.00866420322949455,-0.06725252691600314,0.07319633269289816,0.0005811249305204171
EFNA5,-0.005558133520807065,-0.059286763105324033,-0.03657067096460501,-0.027347759428747197,0.04627188665603414,0.016611975096438088
AREG,-0.028020332118060768,-0.02139470915946348,-0.017844045738675682,,-0.025544230161684642,0.09249570434474645
EDIL3,0.07542711672549009,-0.05151567844562725,0.010165758265904599,-0.05915534127872477,0.027780238492628707,0.06379802347915219
CD86,-0.009777004479675664,0.12437250802078825,-0.03658048295085436,0.09640399223335049,0.0139445065013432,-0.01025525527223166
AHSG,,,,-0.025946720926777078,,0.06540709871341231
WNT9B,-0.011085491868339443,,0.008502454202169617,,,
HRAS,0.04247138178158229,-0.023212263758881302,0.07958925938045089,0.006312570428993924,0.02498195086149105,-0.01621403820013265
C1QTNF5,,,,,0.02835528129327447,-0.03987384418594024
RLN1,,0.04261157186966941,,,-0.01615276675523518,-0.021376655144746605
COL4A1,0.020771505457036887,0.0662129713486928,0.033367502195049546,-0.11972440545221393,0.03455812246491783,-0.0014840331494648748
CCL3,-0.045086457571350755,0.11742418091269138,0.012413897278256212,0.037121561559579255,-0.05596192517791362,0.026666438133253086
BGN,-0.015894099188470765,0.04352471527356706,0.009871075299871088,-0.0757559035986123,0.055811895138157284,-0.046554719201580136
RETN,-0.01367809683249609,,,0.060502536091348015,-0.026719579642607936,-0.03602783449943667
S100A9,-0.02449094487230081,0.08066612492720157,-0.02009298705766424,0.11289857774343603,-0.011633404784304087,0.021652618758239366
HCRT,-0.028677772495171353,0.035859796419971245,0.0017134479941600719,0.007810033724161117,0.01896785611161688,-0.002838955576818211
FADD,0.0165540470540306,0.037553181342823205,-0.02519190531237947,0.019880870841766485,0.048427281315756215,0.012633111075985515
ACTR2,0.031117368632112313,0.03742860038821266,0.0025848538084091593,-0.06253108338031654,-0.009171226516288109,0.02835193500967862
BMP2,-0.054811805849181515,0.032562044246691346,-0.00812364915619121,0.0501897035623694,0.017779654274465356,0.06432955201613251
PDYN,-0.02311549436788093,-0.0935086131073712,0.02322138465018237,,3.1209866013008455e-05,-0.02214458375485536
CD55,-0.012162016972059259,-0.017578789525243062,-0.00631463166976897,-0.04463415867914693,0.004410480949155441,0.002711805598307972
OSTN,0.02893221943326113,-0.02115497372472062,-0.0241731794155098,,,
PDX1,,,0.08296890416464599,,-0.02432057461024867,-0.03238160304565704
CD6,0.0025497718931218514,-0.027397736633221485,0.002745126635764431,-0.0379710306228937,-0.01893759806886796,
IL16,0.02942529485298777,0.0785906681142077,0.061971632485828106,0.13356983276463846,0.12264277407306422,0.04100581473650593
LAMA5,-0.020964706229630276,0.0658606858847211,0.010832891959534331,0.04698530083121599,-0.08139979132894168,0.04726980686522672
RGMB,-0.011050471780975669,0.04435625661737598,-0.011652618691917848,0.012682389827923732,0.007444407693695628,-0.01038358649995482
INSL5,0.04359512602772093,0.005989795104374163,0.007258606305382553,-0.0006621457095297623,,
IL12A,-0.0031555499392236005,0.08613283773635468,0.07357877189427532,0.10049997142111303,0.027844684762375588,-0.03762587871676615
S100A8,-0.021461712315705154,0.08317870570678713,-0.019764352883116783,0.1395762975490957,0.0798663000050922,0.03266164453359556
TAC3,0.027913083537683195,-0.057943563064897084,0.026644148594761868,,-0.04416486084292985,0.01830414288753705
TAC4,-0.021401408442307306,0.029451110026183464,,,,
MFAP5,,,,-0.025593816249671535,0.016343025857296228,0.05488617616473273
CXCL16,0.003699119258703323,0.11136568327449342,0.03345917169707849,0.1114481564319339,0.010466547932175215,0.003299800259381405
AGRN,0.0029885439481064755,0.09053736755323193,-0.017205541030650147,-0.11137200864303952,0.03041012008216615,0.008121901220082233
COL4A6,-0.015131474126698304,0.1392063340156932,0.036984143078361204,-0.04663797278660611,0.05773522224454319,0.00991003910165278
FST,0.0451149017587935,-0.01280669430169023,-0.015978772376705194,0.1239381127352931,0.07424241072243475,0.022749069708702087
MEGF10,0.0092216513248811,-0.004648275026508382,-0.0259541233253033,-0.06113358157707292,-0.0109365431935065,-0.009449235663079905
C1QB,0.01830016694188632,0.1202696689640938,0.046141233901189314,0.10655807264704846,0.07150335489383293,-0.018115247430764085
HLA-B,-0.0007461446056715293,0.1349643252246975,-0.004766238517697827,0.006103769407317908,-0.028148329102347526,-0.0008080573880076897
PDGFA,0.005641587318685174,0.022160632061647745,0.047066664478254444,-0.03836487089039297,0.02474936517623209,-0.05693145078317168
LAMA3,-0.021216278072662804,-0.04722838491482255,-0.014329685727441498,,,-0.0168292631789072
DKK1,,0.0005828808027898318,-0.0371350126536007,-0.04067099686460428,0.011456616017855165,0.051226051659388316
INHBA,0.02393445230026025,-0.08042975618265985,-0.007083786897378475,-0.05596040409889112,-0.01163355024524968,0.04465891974213573
IL7,-0.01834991871683764,0.02317955062001298,-0.024710331074931004,0.02852724075772512,-0.030367202079001707,-0.01939381431087609
FABP5,0.040650411956521026,0.09014930083545056,-0.008744725136054121,0.0752982943776539,0.10764801610991397,0.11532471238081099
CCL4,-0.002845074460586286,0.0632479022760755,0.014645028958369378,0.07482358219861782,-0.014793046881042193,0.06364857033546024
FBN1,0.04236197556191332,0.09317111549551538,-0.034147182105173535,-0.011886139782298178,-0.0009610867707015927,-0.02592267052044507
TCTN1,-0.01687144402498711,0.14556455168147778,0.05229197995067348,0.05831654163656029,0.07193982313826694,0.06068074948067248
NCR3LG1,,,,,0.07548410048657757,0.04187541517024645
BMP7,0.03059164124882643,0.050054609602976925,-0.020000120810250023,0.042841647540886776,-0.07031870460981207,-0.02611397779727751
NLGN2,0.000953488018987006,-0.021697199045986888,-0.007416238217743326,0.02891514832907502,-0.039457168492251886,0.04318188159496189
CCL25,-0.018871705058521402,-0.02540425598243877,,0.11066041411680068,0.03850052962292428,0.048045649936737475
NPNT,-0.020330721912550538,0.1650132901807439,-0.031082422976857278,0.06145193416433613,0.05789719842883534,0.005022433846493126
KITLG,-0.04467193109279814,0.07688573428474862,0.09563052527174266,-0.005634265231915611,0.14923251073148977,0.010544687656357337
MADCAM1,-0.03167234778336171,-0.03289342656833024,-0.021915575881513234,0.018442337280625866,0.06747244072839848,-0.01975943322325127
F12,-0.045383660740707,-0.0689598338603455,0.023930881259654518,0.03199240954992816,0.029627147778825344,0.05956175422351305
S100B,0.06883475931272275,0.08654508786757593,-0.019474254503051902,-0.03411411137154672,0.06812236556646471,0.025799898830580887
IL27,-0.02394633836474455,,-0.013964822073640176,-0.024874582723859714,,-0.02396664852158146
CD99,0.040605157367020174,0.1455904725877266,-0.02393295988632129,0.06586624387506756,0.04244115534666112,0.08864271588193279
PDGFB,0.031099864802418033,0.015702135717874453,-0.016338528647349967,-0.034510215519000194,0.025895622187039793,-0.01681819603350838
CLEC2D,0.05324499623549474,0.11123245396359437,-0.03534978495519846,0.059194546795988255,0.01091026962825804,0.05243726060592007
F8,-0.026257275334967956,0.025169113801566934,0.015860940161335376,0.10568479769702478,0.05311244042413755,0.04901586510942775
C3,0.0279005612310813,0.11500231727365424,0.009678602123421445,-0.0033108419519011258,0.09962732014155966,-0.05369814679558751
DLK2,-0.017039059453491632,-0.015160192684773853,0.12501784155411577,-0.022987964371390925,0.05507360679350484,0.01511955172911378
TSLP,-0.03959450711572427,0.13426733664815024,-0.026912057471900338,-0.03314859510310607,-0.00875089052761795,0.005621993117411358
OSM,0.02363847975081038,0.032338389541905724,-0.02479305549049654,0.05082366467219296,0.03668596978911541,0.009719485020987337
PRND,,-0.02211225143553139,,,,
SLPI,-0.04499666635214092,0.12225610462106168,-0.027673646837070628,0.07505057967106801,-0.01182962061860051,0.011587088556478897
AFDN,0.0240281073111911,-0.0507996578816661,0.0357761313126564,-0.012433426804542047,-0.02210981054087803,0.03204147562620509
KISS1,-0.017814385265222044,,,,-0.022155276378119624,-0.01890316132617871
ULBP2,-0.023966571689070803,0.011854196301635847,-0.02105982769863022,0.10386404708645529,0.08167078545052057,0.03262837278551763
ICAM4,-0.01108549074089619,,-0.016202651698605432,,,-0.016583805280233715
TDGF1,,,-0.012071085380575705,,,
ANGPTL1,0.00029101815231200864,0.09178625850353668,-0.005710521720169961,-0.025946722358788546,0.0888159200967213,0.03415355059601712
LTBP1,-0.01890652687262668,0.047390128972373255,0.015104549443420464,-0.06587997120009262,-0.03180742280604182,0.07646176241689089
NTN4,0.011226767864230738,0.009571121219552043,0.03415579088808605,-0.04575960048316242,0.0044440418326164195,0.05462454686656173
APP,-0.0413177830746033,-0.10595127510208484,0.02038886803054684,0.01032079423267332,-0.05750258806729816,0.027444716867950296
RIMS2,0.004127282712611325,-0.06394719682944985,0.02035579045183624,0.143759992315059,0.03543877924068218,0.009063827754289948
WNT7A,-0.021422316032724424,0.061682341030861725,0.010468731854343306,0.038801355568761846,-0.04472162078627481,0.04273850483499523
GAST,,,,,,-0.018903161668220515
GPI,-0.04248007556200016,-0.03556634257311811,-0.005549662789562098,0.00949062242057869,-0.06761226315289909,0.015264970294933233
IL1B,0.017774771136056636,0.11577058976640867,0.0021456376847809166,0.06787677054535053,-0.0647927556243387,-0.04145515444038826
SFTPA2,,,,,-0.015747224097530713,0.15639581457440443
HAS2,-0.04067872803273534,0.04540219088421952,0.006551004003020973,0.016010400387139582,0.017144934913297886,0.02499158084525826
IL11,-0.021401410063729254,-0.03370670844667478,0.01572834574317878,-0.043279760401116155,0.07581164745437526,-0.028043396134158145
SEMA4B,0.046234034414959276,0.08443646477763166,-0.002820145678291298,-0.011859994412860845,0.0609571556282,0.042256231888183234
FGF12,0.006490697097850192,-0.07908922535862291,-0.03148216788897551,0.08129937469082589,0.033244651688923786,0.027923604701878796
CP,-0.04123765395438371,0.08653529355287429,0.022803769781162136,0.03612095505615146,-0.010024380982620559,0.028878827966659637
NLGN3,0.024379829360404077,0.09619482121303788,0.056779289319032936,-0.018636096484767387,0.04068839395843127,0.03941178846004828
GZMB,0.04640133514725637,,0.02457863845537432,,-0.022602690676441158,-0.023433412018950963
PROC,-0.02651372222432519,0.10793398241047922,-0.023388078050458446,-0.051486617905378576,0.054556174498595976,-0.01996817456507932
TNFSF11,,,,-0.02830697976021915,-0.014905252900784573,-0.019968166892950407
AGT,0.02196900358636744,0.13220501110395066,0.013471881438851615,0.13753609095369554,-0.018091022888391272,0.0828886511811809
PTHLH,-0.04222986896225086,0.05599200669367719,-0.05103727111719741,0.03382940755287365,0.050687594822361175,0.07724040227895673
COL1A1,-0.018937663420007977,0.06227042782099094,0.09622565728186432,-0.03890042955254735,0.004608867791530971,-0.01785974220509596
LAMB2,-0.0516263333043864,0.09830257717874014,0.015340531893756178,-0.030063319818586988,0.022996923067344226,-0.010280696210623318
DSC2,-0.019896653255071638,0.08754151555694004,0.011193600444922914,0.001758766973729439,-0.004376272728554205,-0.016118497521861255
WNT5B,-0.02234045688901818,0.05100252896892846,-0.028302904380693862,0.030126173103038095,-0.048927849743975876,0.05617190735632085
LEFTY1,-0.030376696007083398,0.029391980520588796,-0.022743652352218112,-0.026639990212114627,0.014795044441457187,0.03963985549554331
FGL1,-0.012061408710501988,-0.0005240371021114723,,,0.016736913851915648,0.04905870120932972
CXCL5,-0.011085489532921657,-0.021876598622735936,-0.014705806771194829,-0.03170358571141189,-0.07218457593629835,-0.04211150949249067
S100A1,0.002747259282676381,-0.07592435514604148,-0.03528470669078547,0.020366210650029058,0.05166616498010569,0.05597712690982795
C4BPA,-0.030858750205213597,,-0.017479125096707272,-0.024136039877441142,,
NPTX1,-0.011506005128686988,-0.08349551889579862,-0.005050137759475636,-0.02279466019761673,0.0174009314754487,0.008892529880346774
TGS1,-0.0030595380033646854,0.034463170126485816,0.014851125579164301,0.04373860404937512,0.019255350395423105,0.06811709996777564
SST,-0.035658578561983005,-0.10725911500375604,-0.0042037068379770295,,0.011967283022345501,-0.03073244134585113
IL34,-0.019760445679821555,-0.009264139659649574,0.0037070892327629268,-0.05438599418141752,0.08763229865787364,0.015520143580327722
DHH,,,,-0.025946734888898943,0.056732931457542136,0.03976404069121992
XCL2,,,-0.018772592190867,,,
TF,-0.015225529249719491,0.0036507491317374803,0.02814074951992104,0.038936377088968376,0.01881847960480317,0.04234575990223947
IL33,0.04534789409438515,0.07365343937187119,0.009204098326347337,-0.041015854468202176,-0.021744815624253615,0.0854434940932115
RBP4,0.015301945531175537,-0.0807407306390041,0.017477026984399135,-0.028306991362145515,0.09357402442554455,-0.015043843757010907
CCL19,,,-0.011166621575829663,,,
CCL20,-0.02772422608869562,-0.0015492581505192782,-0.013313737392897863,,-0.06279263606874239,-0.03294503489657909
NAMPT,-0.06823408613038744,0.06511443711715927,-0.03720255545117954,0.05357259685367024,0.006592206738564163,-0.010496044480544664
