,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.01045694439564705,,-0.015533825766954362,0.08413416909840878,-0.01014653335551743,-0.03554755675398463,,-0.017151600230625518,0.01863003667114251,0.08286030467561248
PTPN6,-0.020074655966035547,-0.012350314414738694,0.04524108908776021,0.08384255414309125,-0.004231541607309927,0.0035704273813916983,0.07297929117468492,0.018674528492327803,0.0771650377937544,0.02179152556706626
PTGS2,0.011146397150163316,-0.028836173092351307,0.03624089877760439,-0.0628667045718282,0.0004011199587054182,0.06423765217433533,-0.007587069712571542,-0.057530808533013476,0.07136845124871906,0.0539947619388439
XCL1,-0.016486414412770215,-0.012405927245918926,,,-0.016665301388947333,,,,,0.01496160055273758
CD58,-0.00419982521414566,0.013063026413039967,-0.026879261441652025,0.06612788084154327,0.04657461351331398,0.005342197373640409,-0.0035852325449380437,0.034624742254081874,0.021571123149243324,0.03866319601329185
TNFSF14,0.019029999027995063,-0.02412906042931726,,0.11127580247034513,-0.01596750436687387,-0.030195500638534625,0.06867028301909471,-0.0022743366973398804,0.02697446203755452,0.12860772872051773
CNTN4,-0.010517600978542246,0.05857304536230451,-0.020281555697233077,-0.011806415726871597,-0.02810851042661722,0.0752662008692902,-0.02147372883403287,0.036336248293742615,0.008987733209714119,-0.023827043045717453
NTF4,0.03478385712350134,,,,,,,,,
INSL3,-0.015152453031718322,,,,0.15205644251098574,,,-0.02026662767924598,-0.03008263184373464,
BTLA,-0.02405154785936572,0.09752465027707607,,,,,,,-0.029088400841471303,
MFNG,-0.04929127352169532,-0.0031144167504400374,0.01623817442204764,0.03496314288706709,0.009071752522602896,0.04601593263870603,-0.0012616534852664327,0.04318214816224175,0.059121732439027984,0.044803864504962425
ICAM1,0.054133880015995034,-0.06756986963294119,0.050258995252072655,0.03674612103314491,0.06262945278066913,0.01716049984717566,0.018598758313046453,-0.07379771083830805,-0.02570135261947865,0.0412699862052338
PROS1,0.007862377546633954,-0.029529023665853592,-0.026159120371100186,0.036872894277421936,0.033632627773218564,-0.0007036953958645946,0.0843434709975513,0.06474247774753285,-0.005611986939442212,0.10802370696525632
CLCF1,-0.04463477197115003,-0.04586074639984456,-0.014440242264661852,0.008507780163906341,-0.011395871524245543,0.023265967209783484,0.08097343067639469,0.0192989544017108,0.033250449514345075,0.08060423536049324
PSAP,-0.051592468163454926,-0.06839276797072029,-0.013893686769380017,-0.033926859043564246,0.017345149346615435,-0.0465927834574759,-0.001204001898396081,0.07548843236708173,0.12088969340483378,-0.027227996120595906
EFEMP1,0.005171886517935834,-0.057616736436635896,0.06079031014789566,0.03808942820068148,0.03425377441897468,0.028841833309178045,0.07018385041629628,0.02743236644272315,0.042539493658412184,0.11253679749041963
C1QTNF1,0.019798674233794986,0.039135039460760475,0.014410727317309701,0.03275357421999016,0.006643420608317679,0.024526554611966254,0.11665086649471836,0.01906758048726378,-0.06943250649375768,0.09301472572239063
ALB,-0.015595959719079414,0.05426740357519391,-0.014859026265691397,-0.0012879321959183491,-0.012773353247693884,-0.03210851665558383,-0.012783557447674022,-0.022769411159311144,-0.034016252987700654,0.02288716363335924
CCL13,,,,,,,,-0.0227332342683898,,
EFNA3,0.005493114661482541,0.02072658960070081,-0.04624782226077078,-0.031177781659194524,-0.022655195485753822,-0.03852567562456756,0.05931630744024131,0.020134501028745987,0.018301771655378433,-0.010276223956460214
DRAXIN,0.0046918402360884735,-0.0244751725803476,-0.03383200908878147,0.0006325755099774214,-0.0014853000697358774,-0.016004865213024622,0.030761196792612612,-0.007732628551174073,0.0810337051804678,0.06196981670262122
RAET1L,,,,,,,,-0.02462206296844641,,
NPTX2,-0.008514365866500237,0.0912286036832733,-0.026376718130396118,-0.09287758874245454,-0.001640565084327144,0.02324590831628524,0.07472024861465514,0.0011725763199179368,0.021512943864897757,-0.006901975949666978
FGF11,-0.019397577721222966,-0.005287852130601648,-0.004566183280885053,0.06832472416888546,0.006499273931046214,0.02835092192364205,0.05327868998508903,-0.04859722331147145,-0.04198789448733847,0.10455950280985224
CD59,0.017212129660411846,0.029595384963687073,0.004528981736764648,-0.06324086163838308,0.03884188388207383,-0.05319485784496886,0.1110915123898393,-0.014420341392526032,0.012761393841062407,0.003915020173249906
COL9A2,0.0020599944004552223,0.022098711584954318,0.010349620220533083,-0.007128659083557856,-0.0393436204997835,0.014639512220237546,0.05643159095184846,0.06685531471948761,0.04002988907427963,0.02507354004730076
DLL3,-0.007611234170433469,0.0044306816518738445,-0.038002144953348534,0.09720529404620715,0.013623392495521792,-0.04448932203517071,-0.05901650901488944,0.003847392554344737,-0.0030442005381557872,0.0148304549337172
FGF5,,,,0.007785792561219261,,,,,0.11168107317347824,-0.04140023117071319
LIN7C,-0.031109011272966034,-0.001411731652756983,-0.008305662309505118,-0.03991014422517321,0.021258425820533628,0.01882218322491307,0.0429448477949485,0.011521371620716894,0.03873644108143949,0.023440771854427424
GDF7,-0.02703639997912603,,-0.02122512314987198,-0.029040527585047722,-0.015914744213675242,,-0.002855316234805286,-0.01647558535066472,0.006435545541862177,-0.03744056858668834
PSPN,0.01073403553324026,-0.040256485682084425,-0.03569429398638049,-0.01600981105625194,0.008243629136621996,0.06844505475964469,0.05923573630963367,0.0033921318998410104,0.0212320402815632,0.009968636000401312
ANGPT1,0.010234083221501364,0.015329044160765451,0.07850972360568972,0.052615634474025,0.022098009745973073,0.0028562200320264752,-0.0004210223848109303,-0.015896866438046168,0.03100347413605802,-0.011269194236320234
PNOC,-0.03231006608409053,0.07399501159819306,0.026882651674766833,-0.0341923864979568,-0.028959878985502324,,,-0.019532479349019943,0.02549349252942597,0.052763346302209774
L1CAM,-0.011752294060373076,-0.009661935327898802,-0.01943762608757584,-0.03461796642829216,0.025082408706662698,-0.03688539551637691,0.01383073929437053,0.00903513099302392,-0.03778698210551831,-0.04331352890904572
APOA1,-0.011213474539097225,0.020225254430475733,-0.02354265596691404,0.019847128390115234,-0.015235461516399809,0.012584819965781108,0.0865457753389828,0.023431814005645684,-0.027369217803089076,-0.002229338637245679
PSEN1,-0.003662120805286258,-0.07803701907325224,-0.04476559229026792,-0.04203367795820108,0.03341056834511134,0.016215897284076866,0.022096285698117446,0.003367437968035959,0.009914436486898819,0.1125782641840263
CALM2,0.013839523566625144,0.045530329103577766,0.007587058316504024,-0.0696368772638386,-0.029345986470252116,0.018706654986647156,-0.023924935694253642,-0.05426989542153465,-0.04478698101505148,-0.0544611464440791
CLEC2B,0.00876774721815507,-0.01658488216502865,-0.016144678695854876,0.04955444170068247,0.044359669394134424,-0.05353363255187498,0.024768840792868358,0.00013145094411352818,0.10388720230513697,-0.03144456873296078
NTNG1,0.00561994901875166,0.03862197748905932,0.02118846910693024,-0.004520183385389017,0.018927589402699143,-0.05736882389851922,0.01090150884786707,0.04198386760082666,0.014073339971077094,0.07612446259041582
LRIG1,0.050719411619109804,0.022962113274703606,-0.008819533922810974,0.07265920256648319,0.0029263855860525477,-0.06059985168595247,0.10361132638295986,0.05937105725331375,-0.0692332430923617,0.031602986205676614
CPAMD8,0.04557185671538152,-0.015751347291956708,0.06131543993421506,-0.014686118126256581,-0.012978023690282304,0.005575553103870316,-0.04964403000615844,,-0.004862819404043957,-0.02654816928502336
GHRL,0.016388965435389438,-0.013250794145564185,-0.015796328993832067,-0.031232101446272875,0.001256546935476604,-0.012502504258874407,0.12543561049383486,0.14839699575416923,0.05918402362655297,0.06245314913447851
NPY,-0.030467173191629768,0.07041494677668167,0.05198063127946056,-0.046075579623957266,0.04317490106869609,-0.029629941876490443,-0.037118861094147505,-0.026843336314331723,-0.02716830049253103,0.047001369794839064
MMP2,-0.02939658558333506,0.08338076827642929,-0.04481571094381036,0.08735288997372048,-0.007567181411017113,0.01504910795015277,-0.008928159394747327,-0.0010555771412167352,0.02064015506055901,0.0363752966393197
LHB,-0.015609273054110761,,,,,,,,,
PPY,0.02624654824239396,,,,0.07639124021122787,,,0.0055483064263958225,0.05147031248655471,0.02373703163718704
ALKAL2,-0.015382494662920968,,-0.027110337716373126,-0.016651615303070307,0.0009758479667033733,0.034699498628965146,0.054242944544287804,-0.02184507441005808,-0.03015126475673301,0.08979466908960232
CSF1,-0.005918020256826043,-0.0255933137441387,0.04978026943373156,-0.01720720900732811,0.06777224270836316,0.038323037552641506,0.07181100710006104,0.01207307347099338,-0.014662060416563887,0.03674719013881183
SEMA4C,-0.004464475472160915,-0.010817967729392064,-0.009633550780402496,0.05169126191462796,-0.0006639512374096437,0.06958548274804992,0.06626108787702593,-0.03704744413143519,0.04188232038763738,0.04181483695368831
BMP8A,,,,,,,,,0.051999909219582564,
ICAM2,0.011266233571169976,0.133715755983334,0.04102869776519666,-0.023617377801598102,0.02118544284627044,0.007213649760300768,0.11913523721523044,0.0019044316598949792,0.0936203443764171,-0.022200106737026576
SYTL3,-0.005478974859402532,-0.007165961264239832,-0.020408926648343897,-0.0137161017696873,-0.007799326016062305,-0.043582964159013,-0.022007111231731092,0.034625346737154894,0.08227948848348944,0.029859798286105976
IL1A,-0.04036256233148978,-0.004495534163439758,0.015544907626152937,0.07289860053987199,0.09886148900604987,-0.05540027604073099,0.0027169523388104375,-0.026279402714338262,0.06529201064890135,0.03216507802570623
HLA-G,-0.01648641292390852,,-0.01146399455754073,,,,,0.04925007522255642,,
PGF,0.018937925168855365,0.016276472189602185,0.024745135341445974,0.06014920546352433,0.03434931810244489,-0.0004258486712882994,0.08284445929390558,0.029082343168381836,0.03817206680553801,-0.033072608181072
LGALS8,0.0402875141877891,0.015107375012104862,-0.02156042663961311,0.0357728355361246,0.028618449439320008,-0.019987348507690905,-0.048794895667222865,-0.017983811172334607,0.03642546263476116,-0.041031744189478546
DKK3,0.0021038453018488073,0.06762087082855565,-0.006105514873640768,-0.040032340325048855,-0.09147989789961095,0.04169924300622389,0.014541973795383004,0.032805698911976544,0.011689136643131509,-0.04158428421932295
COL16A1,-0.021275115023780766,0.0798593129582254,0.0063284989111796015,0.04325575137887326,0.01776260799447081,0.021444205253182566,0.08934877574592963,0.00681541406548191,0.04350911614538853,0.0812704993331759
TPH1,0.061205667612371305,-0.015461989267211766,-0.012147700894462063,-0.017458089250185223,-0.02193640748658313,,0.07375897922643729,0.01963954093961561,0.014677608969608145,0.0008413052986806867
TNC,0.01170153510083218,-0.050538996713408696,0.011239465798910645,0.08447317060498125,0.049456766817395734,-0.03826445913127388,0.06755159699026798,0.0037586044322864376,0.010021731120639813,0.10944431046325297
TNFSF9,-0.027036401797752144,-0.004354728039775127,0.024099177304125016,-0.039409973832286484,0.010105135626945691,,0.03436943312363622,-0.025462131369417895,0.014933912656134663,0.08493210635875065
C4A,-0.018505698976096007,,,,-0.011243783034103408,,0.06251800145279697,-0.01664934752010749,0.021476436444680447,
CNTN2,0.04576328339942254,0.05987103869072224,-0.023042664607902406,-0.00986435168410941,0.019700615415129692,-0.04637703846381394,-0.03497524744674029,-0.01011380529875067,-0.006090676399515173,-0.019347993694936436
F7,,,-0.010550312891156707,-0.014686109590193454,,,,-0.016475586943813566,,-0.016621402389449754
LUM,-0.0003372579899851819,-0.01649804010114115,-0.035694295757251984,0.07667909614704153,0.07001317797058913,0.03813404858182859,0.07774744334755941,-0.013182019968719897,0.0580324801957765,0.02572419945256912
BTC,-0.013770963652012882,0.019941927839571005,,,,,-0.004036344996718047,-0.01594374347931729,-0.04452885486444382,0.08347940575169326
APOC1,0.002733438428304034,0.06946925413427997,-0.035291320275458574,0.07971939082764982,0.013903578364627241,-0.061634573317943565,0.09329693710734076,0.033846308127945826,0.06524750168703752,-0.04820023610814376
PKM,-0.026055773321428638,-0.055902788807760825,0.032584835402374036,0.009939685772496161,-0.041275451493936,0.01463790979521376,0.10969458842687216,-0.06125494652701421,-0.00412811246961329,0.0831417076214541
TNF,0.005899264875143005,0.014611494844982581,0.020920085043261163,-0.02155368813206749,0.06517309087023701,0.05913440963822997,,,0.048067292435608734,-0.02553967157815387
GNAS,-0.027143964330152648,0.020779254303212112,0.01757372119090318,-0.014193947924025936,-0.02950846930271978,0.06478708887714735,0.08979922115932971,0.004008559620312253,-0.034866904873417606,-0.06907145523353996
BMP8B,-0.023901052050966116,0.021914930549029987,-0.026922744651230728,-0.009600444290645606,0.11515896667198042,0.07345006590510461,-0.002127157208020429,-0.003908591954579785,0.10141271792475674,0.03206492582814471
LIPH,-0.023444292039072778,,,,-0.009065562799080747,,,0.0022431245468339848,0.02084213363044398,0.1212938226083114
CCL28,,,-0.02268813259320193,,-0.013959475332400205,,-0.02730534787284941,,0.12276861309850208,-0.038640396197374534
PTPN11,-0.05192422676077525,0.02108484338479253,0.019964353735228924,0.008327624889745604,0.04428624890628022,-0.021892893167824768,0.0291324005813413,0.03279829929404811,0.018319865145550274,-0.0335012295432085
ADAM12,-0.0034070928979522586,-0.023768097707877276,0.03540096113342917,0.0021775644632018383,0.022852642111755344,0.08156051350839004,0.06354784048585391,0.051213425354304926,0.06513979443645194,0.06941119705844248
EPO,-0.023901052720220743,-0.01659149925405132,,,-0.009484824353784277,,,-0.015762722434468458,-0.022295774176729656,
EDN3,-0.02975348848912484,0.08918182016451232,-0.01513226256104411,-0.026021713840227337,0.004536113296394417,,0.05477381489496312,-0.016279856995100622,-0.04051125934936893,-0.04072482545126136
CCL22,,,,,-0.003911890474851346,,-0.03389426619319264,-0.01383110274258041,0.04201066279062811,
CCL2,0.07671164409757063,-0.1007755925110699,-0.004630800544774346,-0.010291207021927885,0.09757468627536467,-0.018989876159716035,0.02243503550871652,-0.06377121193811772,-0.04118359114826384,0.10901866953041432
DSCAM,-0.011467064757912619,0.0032519708070705773,0.030422324753607476,-0.0022936798997073207,0.01742228010008541,0.010027969851990821,-0.008641677685871063,-0.012598956193398994,0.014184404916593604,0.03489369289092385
ANG,-0.015007243644262395,-0.03265583411718027,-0.00854398720151791,0.01990952207034712,0.025861890572822822,0.06834801106051717,0.03580061539624522,0.00357724725939294,0.10886201182625546,0.058980608689161565
FBLN2,-0.0362408794293567,0.09628190789435685,-0.005149442074474738,-0.007473404003454689,-0.02360828874306814,0.11644911817808747,-0.028960125190053868,0.016811796404084874,-0.04650228195642395,-0.0049429995073572795
VTN,0.07967360657191644,0.09071020024413654,-0.012147696922152916,-0.024755989384931888,-0.015582501247763775,0.013830098336347737,,-0.020410598058227238,0.012163537967074707,-0.04140024554250872
VEGFA,-0.057509941031135194,-0.05839461282397831,-0.046579862767004446,0.026040538054118535,0.009006192160683563,0.004211883476031533,0.08368709210626459,-0.018574702092751236,-0.13210806409549977,0.03578488529201942
F10,,-0.015607284360991977,-0.021124568963147072,-0.007438248318147725,-0.010399904904055344,0.00787710935285194,-0.029324923392051245,-0.02730001899595518,0.04654740542893391,0.024836111988501143
SERPINA1,-0.009747506541601728,-0.03138105830399774,-0.03284283627401005,0.02552124356508209,-0.013707277070169131,0.005374711232244856,-0.003569486209901014,-0.047904329201207886,0.10786762857182762,0.013246639972269821
VWF,-0.00026300442027719874,0.035621068146221194,0.05699299241541934,0.022359163474900908,0.05871417264630698,0.0301490616727551,0.10442168143502517,-0.03654678866256939,0.06733251927805199,-0.03362612753790092
GDNF,0.010115432027560574,,-0.018908361266908258,,,,,0.11468706172506468,,
VASP,0.014557787566100329,-0.012538004636479737,-0.015067600149248928,0.07431723804515578,0.03062726261709996,0.007050554081795294,0.05228331377622217,-0.05867006074779163,0.07849292733089097,0.03523901464399329
ADAM15,0.019722317111946754,0.0038967066992868886,0.01643592763417616,0.04512797911965738,0.01850726173813984,-0.04513782275395262,0.03943862806948842,-0.01596478180948952,0.014712060877803234,0.034041746704837214
WNT2,,-0.013441629945793333,-0.01999016849844929,-0.037696999724213136,,,,-0.01892667221766844,-0.037851878366569634,-0.03314667181781587
CALCB,,0.017098222055882368,0.1680118359612617,-0.016234309794130163,,,,-0.024622058110707407,,0.08277624386745039
OLFM2,0.00990153074601689,0.0291867810459611,0.002620754002503822,-0.05744248608941711,0.006419116216827939,0.030054356954880745,0.0008022962328385703,-0.00872513233154308,-0.03043887505918906,0.01409885237860666
MFAP2,0.014798417944039619,-0.027037632963325113,0.017384026433857332,0.049933202885807375,0.019100569929332442,0.10843972460213074,0.10556394342026772,-0.028237688723956204,0.024554665883897278,0.014616237233575306
HLA-C,-0.010200359126565063,0.08154363520267258,-0.00018746701614393309,0.04895268196591496,0.028149667922542716,0.045942179563738916,0.10535786293850954,0.008675448867012894,0.07261143937347174,0.022455542572350665
THBS1,-0.04560840088740659,-0.0756601848741326,0.0442280070035742,0.09651286013778262,0.09252412113913795,-0.04533821784686067,0.09431986712361806,-0.045978179551335346,0.013976176598505375,0.02595763995355808
HSPA4,-0.029220959861075674,0.023257414468970616,-0.042726767551612733,-0.048121037736250385,0.052349923328686994,-0.045800172668789316,0.014004754189417086,-0.0573682830994232,-0.01858677761262127,-0.00845512751834403
LMAN1,-0.02366432067552091,-0.04426681609956201,0.005344696074882434,0.058121510902524605,-0.010659385047485618,-0.07202490099302725,0.019415741586261588,-0.035774389281430466,0.03567206582778407,0.03463124822161543
LYPD3,-0.01752374276429338,-0.016727762733914582,-0.015267197837683249,0.053440082992511156,-0.013279517005762067,0.07678209569145172,,-0.02510502029437446,0.03607468402713981,0.018680474755163833
APOE,-0.03679078951428441,0.05262287340594364,-0.0668962647357167,0.011917080866918277,0.000721576438994848,-0.09395611316252672,0.04262557022203889,0.04793620327818363,0.06930389393859294,-0.07699432152984648
SOSTDC1,,0.06633441557269627,-0.003719417624663041,-0.009974474849999897,-0.022940646300670484,,,0.0036487315942134424,-0.0036070220203159985,-0.05103334599541671
ANXA1,0.052435231379970124,-0.0900285889945162,0.024524104010152727,0.04586621236906704,0.01898241524202527,-0.049445602786655767,0.013911437965708153,-0.031094278782917328,-0.02101047918569922,0.022214709529196734
WNT2B,0.023375763154176974,-0.02402491488909598,-0.0064422630776670665,0.051026937711651815,0.021990999881354095,0.04012155658883701,-0.008457414608981287,0.007148529073255989,0.0009128224851467208,0.025599299809985064
AMH,-0.011827294206619408,-0.0024546289878500643,-0.005453650161891675,-0.02162323641500213,0.04576302958922853,,-0.027305344390837146,0.04104217175758187,0.017129700650317835,0.0846441056795353
GDF10,,-0.023018144764513804,0.053769059623872385,0.03316896360517889,-0.012773352891005207,0.07359527331249051,-0.034462411153039996,0.02589133862715423,-0.050872320121358394,0.09696118603466888
EFNB3,-0.013836903298003357,0.023869240359511868,0.04247885761204452,-0.009724714069620848,0.022900889678251973,-0.07367443456683731,0.045873742534094805,-0.01465910367857239,-0.055973098182423346,0.0064261076346743135
LTB,-0.04152107688951286,0.0685467118188886,-0.01263743160808133,0.07526052972655173,-0.016502861539279563,0.07528307456781191,0.014642050912345612,-0.011057852160769207,-0.007361642390275349,-0.008458840890322335
ANGPT2,-0.018289271085479945,0.04121960484730253,-0.012911600966266467,0.04430038260437089,0.03986745082597822,0.054457726935524225,0.07475215775016747,-0.01972189162428613,0.06490843944453425,0.015932845560004953
NRTN,,,,,,,0.012418032722297875,0.01234557569860028,,
ADAM17,-0.0010375302438720177,-0.02262694578238194,-0.011299208359545941,0.07391023880409062,0.01187905944396181,0.021690767134325082,-0.007842353299334623,-0.040260336927606485,0.04164844094972116,0.05715639226634718
LRPAP1,0.006200695868338589,-0.004224915504626945,-0.006346093102802209,0.03368510035447625,-0.013619138845816345,0.019052756906211478,0.03661420684456675,0.006632523058077101,0.012239370791386945,0.009631832046213169
NID1,-0.003484771512496842,0.018936577833546842,0.011400772223855443,0.06098910339563384,0.10689575223030494,-0.0008490571966746749,0.038850828199186886,-0.013060410036871029,0.06574404671799629,0.017838572421964786
MST1,0.02639050552733216,0.00843024006558016,-0.033968193005085946,0.10260806270791956,-0.004136376145519464,0.11051358766860528,0.024401682329193552,0.01490286902162814,0.014669956914102004,0.04357844977807298
IL13,,,,-0.016444214942830954,,,,,,
DCN,0.04202246806419217,-0.0052895596984371684,0.01696774473842084,0.03931216246537771,0.039589773720260096,-0.0696163919220143,0.1076233832845565,-0.009894650229675728,0.01223847488014779,0.002098360715387689
IGFL2,,,,,-0.011243784223832437,,,,0.022716510373125356,
COL7A1,-0.011487107945458359,0.020232936128885326,-0.03677204646837707,0.04982108441547635,0.0024699381618598086,-0.007754971202061905,-0.016035949162708577,-0.011348403066803812,0.04624889789550708,0.0758538843803503
CALR,0.007954940482035171,-0.07595403858341551,-0.014545743991712056,0.04932373568728352,0.002076287552192571,0.023854171125104764,0.05197464283722306,0.033731507344073985,0.07267746780421126,0.08814404704809967
PIGA,0.006313888868169833,0.02904973988903391,0.0016865693087973596,0.06053212662510331,0.04607813205750234,0.09597698578926346,-0.019883620209235463,-0.035725905133337496,-0.01660808487795627,0.07843835233479432
CD200,0.04105680230376208,0.025146413975877673,-0.019836072417346848,-0.023231208468635887,-0.01694076570083249,-0.04861940488752383,0.010651591154701127,0.019538780769924515,0.016202391966238686,0.01580583345737765
GRP,,,-0.01643584045190161,,-0.017457335551147774,-0.03712314211717734,-0.011644754287502576,-0.01539472979055766,0.052496435196825494,0.039161910164785554
CDH1,0.01639775807376292,,0.038285726335258605,-0.030602949265824787,-0.0038649694248039214,0.014610974901036631,0.019195817250526225,0.008567627323498602,-0.002852026614052529,0.020190354047204942
LPL,0.007923454626235806,0.06595040586983897,0.01712862671665256,0.05582122804414746,0.003018248917583158,0.05541122793315717,0.10606483322132353,0.07042543828736819,-0.07059747109431072,0.040694538489521696
SEMA5A,-0.017082080542429358,-0.0002915863347767413,-0.005139608536709858,0.04748872820580379,0.02792319529834394,-0.02745694103620505,0.12641350150034653,0.01904306519068805,-0.049376725239746184,-0.007630111889513751
SEMA7A,0.013628337755564107,0.03673506110401461,0.02722533770432737,-0.02797474923728718,-0.014273683929505942,0.02967626539515978,0.10293601774738262,0.0208738757587075,0.06640976517727754,0.04866118632384897
SEMA4G,0.029418066920007674,-0.03845837828345783,-0.005497916674857863,0.026615715245402693,-0.026150140951563632,-0.0011866709768910567,0.030979829294925012,0.042571453418547824,0.008368376946562546,0.02347174627998483
SEMA3B,-2.4502859963036772e-05,0.02765419653140886,0.01511708692793745,0.01871353853987472,0.023733381558882955,0.003661720593106341,-0.016184059508604246,0.054209065379220385,0.015297411963932195,0.04296389705440147
RPH3A,-0.00947364841971292,0.04780135968156146,0.04914855038396729,-0.04049437433378559,0.0041617297962363966,-0.04916048560683332,0.0016963263073650875,-0.032705021310980915,-0.011837627064924472,-0.016802634398985355
JAG2,-0.008168485830784717,0.04922644324656317,0.014220963496483186,-0.03541485124755321,-0.013589081918954365,-0.029968443764693323,0.08325576329269482,-0.05469931147126894,0.03308687390223378,0.02619074832853451
CGN,0.03949014398704976,0.05732240589513311,-0.01999017477917032,0.03430184259884222,-0.005313478128955951,0.06757746089573141,0.030211305892979497,0.025254536822690188,0.013884608557066292,0.06440265123412034
GDF15,-0.04011111877279936,-0.05121552783189496,0.0672137293633308,0.06598479097199884,0.04070582251826034,0.06923349549646114,0.052950948214857074,-0.00984545156871027,0.040475860150676654,0.04661856941678954
SEMA4F,0.055025698879228854,0.0187781645566344,-0.020789702829548253,-0.04024058953163455,0.001384256676391365,0.022863096866539943,0.03132621045054398,0.040091119663698625,-0.00999352567857737,0.002919999107955921
NXPH1,-0.011081726863076938,0.03866455783853974,-0.05208994098446925,0.04306118170989483,0.058817934425638485,0.056967078944804704,-0.0022466012150554678,-0.01100609082755449,-0.004318926768080741,0.05139448249940774
ARF1,0.00819193013145271,-0.031458265297193214,0.010346488513778259,-0.03801423048323362,0.018343664764003023,0.01978045803830767,0.05288587215132129,-0.0020693511570591743,0.025020078968936443,0.05338849784790422
DSC3,,,,,,,,,-0.02229578094437828,
EBI3,0.02980958425870412,-0.006223552556271455,-0.006099398315181824,0.007429301593406465,-0.00516562108161879,-0.0856411271277416,-0.014613328483167733,0.0437855837059215,0.021982786781293336,-0.010455980585034535
TIMP1,-0.0011884463202356174,-0.04219585409069747,0.025876281858859724,0.02722725629633102,0.020525030272637412,0.08797127628877913,0.1128673299556414,-0.012932457802591219,0.017155784171373943,0.06331615538629594
SEMA3C,0.04655821184049446,0.001123919753827896,-0.003055711681188276,-0.05221707171826565,-0.016068996788727263,0.0504909141560281,-0.04900791583184008,-0.033010851843865985,0.08231666365621665,0.061525143270518154
GNRH2,,,,,,,,,-0.024160517306493524,
GAS6,-0.046474813262010264,0.02240550116725117,0.0093397374797027,0.045619122511397964,-0.011156577119383152,-0.033947676018015606,0.06581938024139092,0.07010578877006604,0.012692857081031014,-0.021949305236129625
MEPE,0.011941040190069432,0.09721521546416359,0.04563133589683644,0.0787995989952194,-0.0005802079755901926,-0.025372814453115806,,-0.02375676100352497,0.0926050572617843,0.005333902562997025
SERPINE1,-0.02502540373071294,-0.09927905765195406,0.008100058581041965,-0.06460561893994753,0.0514304045422735,-0.006293394699978159,0.022588825029865874,0.00037925151084120743,-0.03366347228412898,0.08142511810494364
RSPO2,0.023990894906422082,-0.027484320958724908,0.015281075746121427,-0.05152716077369197,-0.02244306518447938,,0.027732972837755016,-0.03200165945709644,0.017755872077010668,0.012630225174458288
SHBG,-0.013578564384876847,0.09519982253838671,-0.013566865730283461,0.056813346338506404,-0.004015467674760814,-0.023691389259261272,-0.0022828850918145075,0.011615313094048934,0.08500268130404567,0.018000538358359575
LGALS3BP,0.05277338080290297,-0.013969742952751033,-0.056139824290468134,0.005255724764378928,0.04617267928912151,-0.08292391172286133,0.05981019810253741,0.01907637453690386,0.04568310380299557,0.11397138370270492
LAMB1,0.05187894889134389,0.008262294508123751,0.0017988685790676564,0.03258121756966195,-0.009565000103493737,0.005252631282600558,0.11214771620891502,0.025966628743341942,0.06239201527513095,0.06574197940042761
SPTBN2,0.007092448182160115,-0.008456598196189843,-0.006176271664252023,-0.011306227736713685,-0.0174082297935602,0.01847664342728722,0.03697017722505666,0.03302031652784155,-0.004552502552334514,0.06151207054706951
COL1A2,0.039542547321957,0.010982955323604209,-0.024006364257594812,0.019413890334913846,0.036576507341233966,0.007517073888347437,0.10986550072013904,-0.0382986801573927,0.032930342494205914,0.031622239344618074
DEFB1,,-0.013606996190333731,,,-0.010017549555029827,,,,0.005395420077299934,-0.031707643779450734
SCT,,,,,-0.009207362521180349,,,,,
WNT11,0.016533218416620483,,,0.08147480336616961,,,,-0.021039053541570357,0.02659443198957944,-0.028466150348011875
LGALS1,-0.018599547266944676,-0.04372807140506143,0.04620479392655425,-0.01291351906904754,-0.03047229733993296,0.017870589389113345,0.06505086031368768,-0.03202842115457859,-0.013868928255659965,0.031076053360484468
BCAN,0.041792418275329465,0.056175191027968814,-0.052645466530781726,0.08661424671642406,-0.013194919506943941,-0.0588174007621951,-0.002539180444271623,-0.016873917425060923,-0.03530782276420889,-0.005434678642830025
ANOS1,0.029956913521552355,0.08930177719481477,-0.016215401400186808,0.0710288548697436,0.05819393473609769,0.017308246498824738,0.02336661376874636,0.005348201217755042,-0.0319219776900249,-0.03411887314943116
EDA,-0.011611736593367688,-0.0038231550826609544,0.05657503362246711,-0.019156716169749517,-0.014427030615105797,0.012434606305496528,0.057896474171633766,0.038954397860242206,-0.00036075132162277776,-0.01891967103329256
FGF22,,-0.019742170024962147,-0.01988429365435784,-0.014686116186240926,,,-0.007299621007339741,-0.02363093429399978,-0.02130528550467799,-0.026011760907439625
SHANK1,-0.004357122322099701,,-0.010739005429350955,-0.013972906800578411,-0.013477028273079417,,,-0.046125269810915116,-0.03974888201613199,0.025797919338955547
RAET1G,,,,,,,,,0.018159424454958443,-0.026215978030257173
TGFB1,0.02583000078794314,0.05148594206282376,,-0.03181906448278301,-0.021936406250918264,-0.03482804377249691,0.10617048443331698,-0.0028444601822577185,0.044915982986497474,-0.02900195334634775
