,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH8812bulk
NTNG1,-0.01901944093159662,-0.03829925402700196,0.003646971158557057,0.021982084502711614,-0.0008545316677339545,-0.006445826124549503,0.017537353371805797,0.037087459903360244
LRIG1,-0.0179584157387971,-0.025306714214772565,0.04914144016141072,0.02580999947754999,-0.004132871051196882,-0.007468630532385744,0.11166469882264184,0.018389377574023334
CPAMD8,-0.022865758663783792,-0.012370303062095508,-0.03149431505293772,-0.0135306280604339,-0.017477697621350544,0.030203724420490397,0.005574173088493822,0.08839534625518337
GHRL,-0.01857574525701675,-0.022820601621115478,-0.016828646786611626,-0.02877478885722228,-0.030644604250700112,-0.011246856233806954,,-0.0373512972366129
NPY,0.007245451417173526,-0.013677603114321996,-0.13080561854804482,0.005613300523400411,0.04327637347257233,0.01420545918192709,-0.02748484717247412,0.001501022829628521
MMP2,-0.03792481344065519,-0.039480372975698355,0.04724879700856843,0.07926220352702766,-0.013931761092058424,-0.02483017705695526,-0.010723059267636061,-0.01643309203169273
LHB,,-0.010773599758553616,,,,,,
PPY,-0.01919074336596987,-0.018753695024956253,,,-0.012773353537270207,,-0.0570584307562205,
ALKAL2,0.05927693699584484,-0.010617076157992724,0.050132170071347126,0.009634863817695327,-0.030811387913092445,0.043242090265429044,0.000273281907374662,-0.0018214088532427504
CSF1,0.041964288096206476,0.006565251408278331,0.11669634428296745,0.05091337579617818,0.02530017816742304,-0.03719008798650484,-0.014074330094165479,-0.042910208723352494
SEMA4C,0.030956465465751287,-0.015232935101046874,0.02305703593792363,-0.00823126054180291,-0.014772518597217598,-0.02440858688732339,0.03160204015509356,-0.046828122963604474
ICAM2,0.04681984984862256,0.08067358934444321,-0.06149220037789878,-0.03508103247611025,0.006633801019039364,-0.03210147497213713,-0.015131589862378635,-0.005409496814764257
SYTL3,-0.045634301095116195,-0.0017418431281690007,-0.02174268578433333,0.014565608596456751,-0.030424223955486374,0.06439744438930356,0.021649285669033975,-0.014143215356284876
IL1A,-0.028967505548828643,-0.04344451443504735,-0.022612219187710485,0.02606196975356818,0.06473448699068671,-0.013375974508264402,0.03254502702204828,-0.03590874224763004
HLA-G,-0.01751275849899814,-0.01137900616388152,-0.012213186699759234,,,,-0.005228365683811716,
PGF,0.02976026151537864,0.03575754125906098,0.022919594035505083,0.04814637159434441,0.07763695841970751,-0.020336291469716543,0.07125768890982892,0.03241016030610073
LGALS8,0.031095505277419822,-0.013206509362600696,-0.0037495826350824484,0.030882276850771904,-0.016232869194713877,-0.044318493020017766,-0.005557402428997018,0.02128717315627584
DKK3,0.009231446480631216,0.0043558066126913215,-0.06373580557691924,-0.07544980704863408,0.022297389523403884,-0.0718155260018194,0.033930101332269175,-0.036798646316456435
COL16A1,-0.03182953606769577,-0.0515112060184729,0.06255896141946854,0.028129696541019766,-0.0011190879107217933,0.009366896236323674,0.007606955494374365,-0.03570285997125726
TPH1,-0.012858812392880675,-0.02070685261366903,-0.012941574444425088,-0.016084503083751693,-0.019841815403013698,,0.06089946758570675,-0.036030517875296375
TNC,0.018330093815102064,-0.09895994047022197,0.05430667455386456,0.11173607814835168,0.01106980262562645,-0.00618092739612028,-0.04855127383325223,-0.0438703209725775
TNFSF9,-0.022865756289943216,-0.018660662214741098,0.04281216761535567,-0.036309233877313364,-0.012320583472085339,-0.018785646447140817,-0.03893910458455418,0.004185411125703738
C4A,,-0.01277272768114132,,,-0.015142169923551439,,,-0.02529815567492099
CNTN2,-0.03820588513860544,-0.027923109016941637,0.007156131063895235,0.039083164818753596,-0.01525930616329182,-0.04261670017001479,0.06858087429221355,-0.019830026649951534
F7,-0.012544740614198177,,-0.011239794334673443,-0.013530620195980251,,,,
LUM,0.004763630576295512,-0.013956593177353937,0.06642777863941791,0.022295404756971227,0.05497076027253408,0.02544641152282526,-0.011789764893561946,-0.04636951055054039
BTC,-0.011381071344401516,-0.007556400043530593,,,,0.006201601656623067,-0.02641341849924827,-0.02170677231522331
APOC1,0.04937170801867631,-0.0565924056098936,0.05687255132614196,0.1058817199841192,0.03385035730127558,0.049359163764064164,0.0264886915240983,-0.09859852245397402
PKM,-0.02501752547485186,-0.05384436706398118,-0.09663625308211428,0.005633565358122479,-0.05792170849490838,0.034206278680233855,-0.08190526262946407,0.00801064370513899
TNF,-0.029272720569581766,-0.028197773252970352,-0.027613023874619808,-0.01985786406853108,0.039779062443318754,-0.01644265525230726,-0.01808101459133869,
GNAS,-0.012515397729569739,0.0364775260497308,-0.020205334444599692,-0.08877123749620817,-0.009093897233212973,-0.051227130774041174,-0.046759603508886194,-0.018571104145869315
BMP8B,-0.01963913365884519,-0.01649662785145861,0.0938872590006284,0.06001215194610048,-0.03932824810776877,-0.010917754078297091,0.016143484245491495,-0.03303949634563064
LIPH,-0.0128588092271416,-0.016181369765012676,,,0.07708171227921176,,0.060286646056702795,
CCL28,-0.018087514722118822,,-0.024170841833434233,,0.026103187234225715,-0.01291339770898555,,0.010832510935730023
PTPN11,-0.0305213167380111,0.014887792782873922,-0.009613074510467173,0.04468250173912847,0.05236620339704886,0.0055220858962412266,-0.01075507190512162,0.07069309693854944
ADAM12,-0.04531983592645326,0.011533536641455235,0.01627756006075914,0.018024264661030166,-0.004462825886114225,-0.012479996118693932,0.0010117711128489323,-0.06945531382563559
EPO,0.00261261248335488,0.07208711453983409,,,-0.012773354094829612,,0.05633594177477507,
EDN3,-0.022399436183801493,0.0523618719090453,-0.016121182448245584,-0.023974349684528048,-0.01979806886724043,0.00046224670147689586,0.01881103251618698,-0.03059486352361999
CCL22,,,,,-0.025719425094171394,,0.0025273405318162355,-0.02170677327588098
CCL2,-0.01426840525640169,0.010398964729645938,-0.0030403567675276653,0.0683752083453055,0.05079804869388607,0.033718730921446255,0.04560699322580638,0.02236118851253998
DSCAM,-0.06365656360025891,-0.019232701752408557,0.03329760914716859,-0.03117939002217069,0.012253724629789992,0.011744878330251271,0.07968920050101175,0.0012835171170236326
GPHA2,-0.01433179627353901,,,,,,,
ANG,-0.019084385095959062,0.0004217030613075665,-0.026317485977071342,-0.01077324848443389,-0.06187206986073815,0.0038271524743364823,-0.04666487148931067,0.07740535503946414
FBLN2,-0.02901767552899109,-0.013421141090565036,0.010488360727200568,0.09297658377571985,0.01091028070588972,-0.018399140352674086,0.048669052101446064,-0.042891996354925
VTN,-0.0243076306984222,-0.021212255424681564,0.09952731758149118,-0.005496805685439034,-0.02098518630357105,-0.017219594966654293,-0.014722072261484847,
VEGFA,-0.0051162715306739895,-0.09894257735550765,0.017744029241899335,0.013909280976730722,-0.03388389473435417,-0.020280790311057197,-0.12381593480898512,3.689006180042469e-05
F10,,,-0.022505096579023557,-0.022001076987294133,-0.014005706688606461,0.01267451074457017,0.008646316646203042,-0.01878044680995868
SERPINA1,0.027776092523312295,0.07189271760991744,0.09206609367929457,0.013149043526067604,0.0164011695081092,0.00601722264972609,-0.03360309189802678,0.02170646547131067
VWF,-0.013658259178419039,0.10852402516175501,-0.029890760470747332,0.005226047204073203,-0.010431309552058675,-0.009192599780419034,0.004864258136119378,0.028825425310200464
GDNF,0.09822379132545232,-0.01341804921359395,-0.0020232647264236906,,,,0.0028428870832833335,
VASP,-0.05676756660314046,0.012716567678801412,0.0015687624429112877,0.10680290889565412,-0.0022036447442507824,-0.0008307241934029667,-0.0006160985968261374,-0.0011575527005390632
ADAM15,-0.03033104227273737,0.03304802640519658,0.04808886752365739,0.01030975933477569,-0.023371647791930603,0.03913063836350196,0.004921370945548284,-0.014023805039125155
WNT2,-0.02249334610677559,,-0.021296561055205256,-0.013170149967348723,,-0.014651218181326916,0.05493668250307751,
CALCB,,,-0.013117665872376987,-0.014957009452995926,,,-0.02546649019952393,
OLFM2,-0.02618375513790904,-0.011226484524674401,-0.023006447402652674,0.01856852238051369,-0.019823922946490054,-0.0035505235018344454,0.018428513465531093,0.020795750273029275
MFAP2,-0.032328513179748226,0.02832042682215308,-0.032470526536006475,0.03841159889832452,-0.033545271042966174,0.024800106326851912,-0.003142326583935307,-0.05228908805393085
HLA-C,0.04724280560272612,-0.022227038815369846,-0.013932545490016872,0.08843301493547939,0.03736040549096868,0.04825552407095884,-0.0535210205436117,-0.00706886633120086
THBS1,0.02060927849944602,0.03390905606119157,0.008002913880624424,0.0420247438096115,0.02432673540935001,-0.009763694737576828,0.0065987400304020625,-0.061295146896769084
HSPA4,0.03552490539189979,0.02352526015177591,-0.010461829152604006,0.07133098150035704,0.0201508181104916,0.004595309760687574,0.018139895909562016,0.027592265157417025
LMAN1,0.005473195208084678,0.004511127526998334,0.017097159365118506,0.04612998442131208,0.04286988507506079,-0.0318299639769182,-0.05852957885617647,-0.01374302304691981
LYPD3,-0.019616615763432346,-0.012094976502741576,-0.016264935981772297,-0.023202562506481977,-0.017883723155635814,-0.01711058066187918,0.04471926402452157,
APOE,0.0846231057835836,-0.03154779906398206,0.011196538353926646,0.06120524382506245,0.0467938112132164,-0.01649449561980305,0.005467891638322434,0.029771772480109274
SOSTDC1,-0.028967506423655788,,-0.028515643524984376,-0.041457077950493186,0.09717794714866931,-0.026405984043118575,-0.03961702460612748,
ANXA1,-0.03776536258543525,-0.04596731866218219,-0.03395641036995869,0.04049083819727933,-0.011170875283699047,0.09615106405607662,0.01829979886584459,-0.016108191121005963
WNT2B,0.03576813337663074,0.014842840988028249,-0.01202062175918822,0.024596933738587682,0.009086386809759902,-0.024310525943271096,0.007158365036021754,0.04050574093300086
AMH,0.005753079446287135,-0.016806488181647608,0.1042995705581083,-0.005165375045011505,-0.018412143295373672,0.023806788292179026,-0.014699671815975464,-0.0174870556728793
GDF10,-0.01488271812058006,,-0.027155937073013947,-0.024100905371533813,0.014465776694129705,-0.029972154464687706,0.0458802427682904,0.00022057407930987973
EFNB3,0.025031671303959866,0.0825676672625619,0.00434050479925394,-0.0626096159698789,0.012508937273339871,-0.01724896200584487,-0.018014090673716142,0.003369130774619225
LTB,-0.02534461113808079,0.014366382171550934,-0.013463309918741425,0.006569790595360661,0.06614162581983349,-0.029147344423281697,0.0021545233653869366,-0.01613574738806465
ANGPT2,-0.03538792862010869,0.056325685449836065,0.012168298347418938,0.06609065863800333,-0.00399000358837104,-0.014906130979905242,0.025305246640586608,-0.025284902310489143
NRTN,,,,,,,,-0.02207063606396218
ADAM17,-0.05482542004867611,-0.042049319399500074,0.045940510105913185,0.07347640313759503,0.017012259240032773,0.008741268661143975,-0.0033762370375204505,0.0575275218900345
LRPAP1,-0.0020047173338669,-0.007644235571838482,0.01899791254080291,0.06560659608657432,0.0026040083346773133,-0.01908575676623247,0.03639272687333919,-0.011181445005440858
NID1,0.0011196304494053635,0.04720709508275847,0.012726981443644054,0.06315290978201582,-0.03192650115383963,0.004262108572771537,-0.04792296370134283,-0.035748183047933625
MST1,-0.0023049082110373183,-0.007453079173762572,-0.03618807396865744,0.053841339431057886,0.020949617091339544,0.01294468839215218,0.04933419384918334,-0.012796456727221761
IL13,,,,-0.015150399460527101,,,,
DCN,-0.048749648212368546,0.036460428589660636,-0.03551192701389426,0.0366390691526531,0.04096872353553843,-0.04040461271254049,-0.021142090943271814,-0.013833761510142789
IGFL2,,,,,-0.015142171525777223,,0.05631141289620786,
COL7A1,-0.031809570087705796,-0.03346612768280064,0.010255959989840033,0.1090805314750736,-0.014151349864597302,0.01973055986961567,0.015049426526042263,0.002600197975444344
CALR,0.018154024746094174,0.03333095956292713,0.07062350121147525,0.10104149634188901,-0.04789785001759701,0.06628754146720107,-0.050252196002960714,0.011798263036955867
PIGA,-0.00969844825081697,-0.050644787425712705,0.04703964099883956,0.07576868771883366,0.006506933470883684,-0.03523510514382676,0.03515003109144149,0.014160815122902425
CD200,0.022750047984218466,0.01166006061559072,-0.06860744251498181,-0.06557704839979728,0.004749943107156986,0.03338034018808103,0.0035089376436000493,0.009061000788306033
GRP,0.004977511068680128,,-0.017509951439613317,,-0.011154011345697367,-0.01796579031767584,-0.01955695534529578,-0.024152448990189725
CDH1,0.07530527208488753,0.011038210373760758,-0.020261878498117586,-0.046245793876283685,0.06826684566670431,,0.023736938792201415,-0.03366334108807388
LPL,-0.027031685695951362,-0.11322382258954927,0.0159455499029462,0.0889489344874576,-0.017059364918907884,-0.03340610075338231,0.08478595213698101,-0.05383026219161848
SEMA5A,-0.06817119416813117,-0.02482410433000953,0.07837627135098316,0.07883327090742505,8.434918289093219e-05,-0.018849006995001333,0.06033499763460442,0.028878293336141333
SEMA7A,-0.011708056714517752,0.005996198802638133,0.024517438188532158,-0.023962250569821323,0.012139066513451483,-0.01887806246127853,-0.00663831521244364,0.021791930256333678
SEMA4G,-0.005194143020334562,-0.0012203687972529899,0.09025498908143678,0.03416370364309755,0.005534702702856193,0.033952861571421446,0.015854242402103428,0.006831360992394397
SEMA3B,-0.020382677349789796,0.039596191252964104,-0.045833758542113474,0.05491455881126424,0.036332800691402885,-0.037036113358210485,-0.033895928916072814,0.06235859320790835
RPH3A,0.050361327348845214,-0.02862009977251495,-0.03640715257229105,-0.05325009603313093,0.01760811425589173,-0.024210077222676846,0.024569766600477293,0.01724193256875055
JAG2,-0.02907167754156641,-0.001342964657105116,-0.005522155265379326,-0.01602577851403157,0.017508845368515918,-0.021208319542040725,0.005792292493078228,-0.002283643143652248
CGN,-0.020276972566065168,0.013493057185189186,-0.021296567746382417,0.00030923046113048245,-0.01035368318136547,-0.013606577744534313,0.046683825934579475,-0.007976670207219693
GDF15,-0.043065065782956845,-0.03549798797356459,-0.0042201591103539285,0.11251395229854512,0.008369229118754956,,0.03488574244774093,-0.04730861570605276
SEMA4F,0.003349706660726378,-0.028950941344913272,-0.022393066280605743,-0.06500455537470474,-0.014759488284358432,-0.018913403914020806,0.021911890958426675,0.0026782579382375873
NXPH1,-0.05744560363637721,-0.019176880759109,0.07427191254461624,0.02829910695697556,0.0036044957671026753,-0.04754259915912193,0.057156193646261746,0.04747021638242649
ARF1,-0.010099267667750912,-0.026874713296279586,-0.007410278457185887,0.03520499333461265,-0.04360528376815577,0.020128220014800986,0.040378564208871384,-0.006072770102957903
DSC3,-0.010846019919457857,,,,,,,
EBI3,0.0439628237545872,-0.04185320473927053,-0.019342879285181185,-0.00820328763120137,0.059975505671416865,0.006136361202025184,0.016827750980153405,0.01941892330575926
TIMP1,-0.039477193876708304,0.032815216894749075,0.0022087589124691687,0.01568570809959625,-0.027781504746656166,-0.046877979694493595,-0.11025720482905209,-0.022250726765283106
SEMA3C,-0.014603507306093716,0.09510155108293188,0.0036352868511410363,-0.023523338616837173,0.048939971610895805,0.0017708473162618592,-0.07452554867110664,-0.020865731912530085
GAS6,-0.01824697520188377,0.004634300346314875,-0.01093371833780458,-0.014267819711955562,0.00844310711333392,-0.02531312283803909,0.06455513903025176,0.01267243087635206
MEPE,-0.02904403752601944,-0.02834708542381925,-0.05520533243587445,-0.023847205223266534,0.0024289921754917115,-0.018827400005435493,-0.029802057649541826,
SERPINE1,-0.08149257376969356,-0.064015414804414,0.016219994097484897,-0.05506439709821002,-0.002575357570280759,-0.024645886858926533,-0.09649050990323853,-0.022300629063344898
RSPO2,0.016877731002897505,-0.013668136409990435,-0.029209383176791892,-0.039543102663994203,0.05278551997326815,0.014916942723367957,-0.028077433274751144,0.07893903164715708
SHBG,-0.01404880182957535,0.006460248549461964,-0.01445348419024916,0.0311239942030313,-0.0032341743460686558,-0.02205234339959913,0.09677848028342716,0.007926180397254876
LGALS3BP,0.019488984530131762,-0.026300570455050618,0.050947486838233684,0.09600991711635315,0.03220218269924714,0.04471646048722456,-0.019983207590633843,-0.017856775832651172
LAMB1,-0.031736084777907514,-0.03803118690301317,-0.007562218265727743,0.05874703061694546,-0.017287678627241322,0.002579376001972392,-0.006753019211145772,-0.0073076037111263975
SPTBN2,0.03485719957228932,0.007703148567790462,-0.016476461352641032,-0.08206374122449374,0.040872000223845344,0.007017066034003074,0.06651109610844437,0.002177156105996918
COL1A2,0.008961083093979675,0.058023207318665074,0.018347892205248753,0.06261955029222951,0.021651845029478495,-0.004277244047067688,-0.05079288092440247,-0.019101613356118853
DEFB1,,,,,0.027217833622379922,,,
SCT,,,,,-0.012399692116130316,,,
WNT11,-0.015545868916571783,0.014165635277916408,,0.11593453400081101,,0.005494213412113815,0.0052553159342336305,
LGALS1,0.02050281313611056,0.019440800646940853,-0.0690748160571867,-0.016571103295553384,-0.059980167742681154,-0.00928043678763189,-0.1118239219941708,-0.08394325670176467
BCAN,-0.008021775428586057,0.03681269361303035,0.08649541214968674,0.12169477917331725,0.06406896886434318,0.004869332139628991,0.1267647408937135,0.036657104289232814
ANOS1,0.03300729334054508,-0.03944565771234278,0.07651525393868541,0.07684454676264824,-0.021195109984644876,-0.04606228468585104,0.07193430251382595,0.011772181411751284
EDA,-0.011381075243913703,-0.025374930833882658,0.1136478329229354,0.05012072845917498,0.05232772389598325,0.010695750774001995,0.09760448315345539,-0.03210280138397702
FGF22,-0.016183933475407447,,-0.021183767104439966,-0.013530626273056864,,-0.01586637525574296,0.08453734792596052,-0.023646941604680234
SHANK1,-0.015545867918546218,0.030727138089330978,-0.01144081826104141,-0.01287353153613268,-0.018149714518370587,0.008347732864062287,0.024593951240562392,
NPVF,,,,,,,-0.017860912161343376,
TGFB1,-0.015283797961693433,-0.028461482838124653,,0.010755278950209364,-0.009912665165739569,-0.021685047388245848,0.021198455983981845,0.009300466585465883
MSTN,0.01778789883162703,-0.029995561477119598,-0.029212209338293986,-0.006151505703913097,0.050058000580723794,0.00996994336951297,0.06755909410145026,0.08963663083992601
WNT4,-0.010474771757030476,,0.08675126685814859,-0.015341485404281256,-0.01905359399900854,0.04217672775025623,0.0042329710528153375,-0.017035902393449657
TNFSF4,-0.023953885546414328,-0.02566101856730743,-0.01396663939241175,-0.0243523356621906,0.004392483031186387,-0.014776918432550584,-0.022905395887385153,-0.02624628002453257
NTN1,0.037883522269312256,0.06513994802805467,0.04507455754725189,0.07116349691117353,-0.05667113658202003,-0.0027166805787254516,0.060835413968801516,-0.02236868527832572
CXCL12,0.01598016033234859,0.026497586933937937,0.047743831750953,-0.03264407657223435,0.028231064638518922,0.03335058759704603,-0.009140306410522336,-0.017657541062342533
GNRH1,-0.030322929772319297,0.020635459634595572,-0.011638502429822879,0.06026070507070792,-0.019017048557792633,-0.02196493364126552,-0.008939405838313163,-0.01726283896035826
FGF8,,,-0.016264932934541336,,,,-0.024653217012621808,
RIMS1,-0.01466444535672949,-0.03075799910712455,-0.06232679389682165,-0.05021273240574662,0.08653933174196898,-0.05518589633361876,0.0007535031233696607,-0.026256787024723047
FGF14,-0.015455306706060358,-0.040021013521910904,0.03301075685942381,0.036770035429122036,0.013252581291183115,0.011666553194754679,0.009761348026119642,0.03209435595693323
IGF1,-0.03929267303906499,-0.0032878904830033143,0.012728872518405128,0.04805648618976682,-0.023527236925106332,0.039338869122873425,0.017093669781619747,0.0024662910080107516
TNFSF10,-0.054276873111794945,0.005547791752807257,-0.018610602142755506,0.06434983316375659,0.007226065220289087,0.00935860694126606,0.022584622792400096,-0.03034823047221111
GDF5,-0.01605818122471417,,-0.013463315147617647,-0.023847219635673576,,-0.015866375489826754,0.017032753340994317,0.11453182645769162
CHAD,,,0.05727631488172972,,,-0.013333402300992446,0.004629643594889713,-0.019193809545355208
RGMA,0.0462736148606551,0.062237417564124466,0.05992706170324071,0.035308595406725235,-0.00924826502347654,-0.03452079046296427,0.028357938626446064,-0.02527090531160433
CLEC3A,,,,,,0.03517512424077327,,
WNT16,-0.012347662397562752,0.007715699653624796,-0.01568267649673976,0.025688057154277834,-0.021329630541648693,0.032280082647982426,,-0.015856130623919818
CX3CL1,0.00758308689561403,-0.004203813882896256,-0.011881918651957726,-0.022589367366465166,-0.059575285767023076,-0.058466137385146014,-0.013116418101472033,-0.04672144965800703
FGF1,0.021874546008075473,0.01355265702755115,-0.08732601868524581,0.013304595892410594,0.008454750951995993,-0.006485735237802593,0.09278437670284788,0.08126522090243386
ALOX5AP,0.023647292473671738,0.01525419046665112,-0.0008080865794017111,0.07545740287104981,0.0316797401037171,-0.02545990496464762,-0.036272921048602566,-0.03241229858363202
IL1RN,-0.0353650252546785,-0.027191579694228696,0.030526061101946018,-0.013742993425563987,-0.033545267392071074,,-0.034580766169769364,
PCSK9,,,,,,,0.0025214779034985996,
NPW,,-0.015311750506204558,-0.016548990891129437,,-0.01720206603159741,,0.0019451824318809001,-0.01770863445233473
CXCL9,0.05491674895657674,0.03489956593458175,,0.029364917313594665,0.03535494385877394,-0.015866372896899135,,-0.020772538346816954
ANGPTL4,0.017151991102372432,0.002351930519269442,-0.01355694567469138,-0.04596820999714184,-0.05488175785952711,0.00821987627349922,-0.058503034562605714,-0.0001767049221604932
UCN2,,-0.010617076956728224,,-0.014562992964444674,-0.019429098006998633,,0.017881765565817054,
COL4A3,-0.02104761470290869,0.003983842321908001,,,0.06576572353176446,-0.010523146582894593,0.012943981704362187,-0.02978655591546344
NRG3,0.04592338565883882,0.04598523730658652,-0.03969371196510628,-0.0022748068626074554,-0.019675955256573653,-0.025727560677426136,0.10793178885764838,0.01179030503492846
IL23A,-0.01715961829308175,-0.01670378459233015,,-0.01781549888352903,,,0.09276038145183733,
COLQ,-0.014395262241085637,-0.03193569862832899,-0.020857556476165922,0.010861331239346272,0.007435092343185352,0.0888294553110714,0.13238614795656087,-0.04001456130507198
SCGB1A1,,,,,,,0.14906078390868885,
TNFSF12,0.030358058122681834,0.05642161971284459,0.015590586533030585,0.04187062190335144,-0.04050297899893572,-0.0025380898042526245,-0.03211771937660989,-0.024813823682035874
DKK2,-0.01797387900676055,-0.010773600644576572,-0.02282519072812326,-0.025935793929105423,0.09023516840960052,-0.010917752847160575,,
FYN,0.03047472518570388,0.004409679599159964,0.07958577077370249,0.10297973102038137,0.00034563624799653,-0.02963805167838729,0.11343356271836123,-0.03448917772586469
ACE,-0.008833497127176284,0.04279129035604365,-0.042914981644694074,0.10475548160221952,0.014136049128754212,-0.016555688995902533,-0.007238814982282478,-0.019779794890730274
IL18,0.005345045519079546,0.007999718640194968,0.06201488151363013,0.08325150828183644,-0.03274226740406377,0.013374793987756992,0.0665974070819675,0.024656259817300828
PPBP,,,,,,,-0.022417694589338538,-0.02038816952142354
CCL27,-0.011381075320374766,-0.0002519836170953861,,0.08467984711657967,0.002574508030349609,-0.011246856233806954,-0.019079243573007686,-0.021889377448499808
SERPING1,-0.022418856165609614,-0.018108814900151284,-0.07429672598121033,0.0640496936922984,0.02091974062997776,0.07883702081503516,-0.032393701472380194,-0.05848348580193396
AZGP1,0.0025199059118526106,-0.06850301086311197,0.02400372469878489,0.08064825573124769,-0.00478957319178041,0.03038535400527652,-0.029359574767746865,-0.020076197497041554
INHA,0.042459684359837,-0.03243290321033466,-0.02107044905857686,3.504478159884878e-05,0.020884491669191766,-0.01732798173290396,0.009472966911823,-0.01770863434737146
SEMA3G,-0.04150427920826404,0.03881514897447859,-0.027884461891181978,0.11784140147288516,0.007907388802841598,-0.0211642522699661,,-0.016337574582668737
COL6A1,-0.03307393106739817,0.03571473703466613,0.0629205278087452,0.09105394517780892,-0.035215495611253776,0.03983944533616623,-0.09852642764289898,-0.019603647941620336
FGF17,-0.03284069038762926,-0.01992808743781034,-0.022289533147449643,-0.02144819978205435,-0.017964745305485367,-0.021964930195895654,0.04242062903070222,
TNFSF8,,0.029017057578932914,,-0.01374299354296916,0.05419184853506956,,-0.020744509552086888,0.17505656811939152
FGF20,-0.007155089413279786,0.02296313177760406,-0.013966643801683172,-0.02213738915407787,0.029329094221188925,-0.02257069783503237,0.05780675651701841,-0.016765448761181447
ICAM3,0.0907487513253475,-0.0032928099870695574,0.04616054080721874,-0.019157059498994156,-0.0051523475661423585,-0.013232283900181595,0.03979921098663454,-0.017255098784593862
LAMA4,-0.017116645304037437,0.044954323271686636,0.05223570515584779,0.056310862774471594,0.011274437065527998,0.0021391540362680804,0.0019480251054840511,-0.018428011187831835
DLL4,-0.02966140651558664,0.0356434620154655,0.06521367725044101,0.07523554825540042,-0.04833721121652942,-0.015748785005435268,0.013688714671606364,-0.020626210064734907
SEMA3A,-0.02058136904974084,-0.010288748819706654,-0.03611326711811699,-0.032010261253752295,0.014468224618276371,0.007947272105702716,0.03408411551632245,-0.058615246439097234
RLN2,,-0.013668139492097029,-0.016407528121550916,-0.017649481347484817,-0.01620294823356906,-0.006960534549347812,,-0.0068324922879952395
C5,-0.038437383021875465,-0.04549023429487601,0.032858355634682666,0.1104792470262802,0.006547825531867642,0.0012105953355262028,0.04276401284182398,-0.019863878769881355
COMP,,,,,,,,-0.01898814897914595
EDN2,-0.012858811201473223,,,-0.018783270662718825,-0.019675778714045713,,,
C1QA,0.06238442630379687,0.11445238884323675,0.0051568462030908545,0.08963542820142148,0.02292437933410728,-0.002860006545604097,0.028769993260506516,-0.08503852938284702
UTS2B,-0.013760377518863507,-0.013668139413571992,0.04920498613039087,,-0.014005706348325516,0.04934187730760944,,
COL9A3,-0.03937794057176013,0.03837907675840529,0.1085720692803969,0.10787644040256482,0.004328074597249006,-0.017458805006922103,0.060593793259899054,0.008116440404332632
DLK1,,-0.022749119686167597,0.019099022271744356,,-0.0021814769532905423,,,
HGF,0.06418999055432358,-0.03843417089551639,0.0645273313029048,0.07043342388888187,0.06350492034826362,-0.029512523795669536,-0.011797540397510624,-0.06196826084199964
P4HB,-0.011241188997445015,-0.024165520322921734,0.06758535390294208,0.09506226234685898,-0.007355389896300246,0.01637172035491055,-0.10311832704781038,0.024689062579868533
ADCYAP1,0.025469923676179403,0.03814061805302744,-0.03707798844643665,0.021940518559556792,-0.02685813512735406,0.03332493064799531,0.02420936103277843,-0.03197015986809375
GREM1,-0.018087513504270077,-0.011813557500158214,0.06556319549331838,0.08211951304133397,0.054521589176267794,0.054120369669486655,-0.04766092377161045,-0.018724072361628655
EGF,0.01632978960090852,-0.06980580768608112,-0.0010070800518452883,0.0009817534357022747,0.011740143084906458,-0.019574611569667544,-0.018081018632513473,-0.03467438226754734
VEGFB,-0.005363647430552585,-0.01920105720447646,0.0485869089797296,0.07300251540474809,0.06727870329511818,-0.07855749786651053,-0.0698942866891279,-0.0026037160087055583
FARP2,-0.010093919431859739,-0.01465926775875701,0.03394454837689628,0.030855096618539586,0.02396300464501832,0.0011148743570574206,0.0794021342079033,0.08122902532508527
BMP3,,,0.06178929180515545,,,-0.031112182541020723,,
IHH,,,,,,-0.017747559950381412,-0.022055845309104972,
LAMA2,0.05221449050650157,0.0003284887723302472,0.0322923085716217,0.07043482664813878,-0.05897430388665756,-0.022034006233733455,0.0239427767220501,-0.054673628348276805
SERPINC1,,,,,-0.014984840561878375,,-0.018081020070898374,
NRG1,0.0498356690288728,0.11331070720200281,-0.034286106923751156,-0.004260202172243671,0.005992713554275812,0.033768572265557635,-0.028587185791729676,
SPINK1,-0.03847629075509802,-0.027055245726907144,,,,,-0.049373051030863514,
EFEMP2,-0.04118490770346803,0.013948799889594977,-0.00017131382996206734,0.07076899300358232,-0.015529820293539097,0.0630506072544057,-0.07446531595802752,0.02259893226155247
SELPLG,0.07309767578340107,0.031070373476726504,-0.008656204768936367,0.014488041893917659,-0.024462436531293506,0.00010474400838871674,0.03452037188018364,-0.0588037170150897
GDF6,0.010380828197225281,-0.015311751830960167,-0.02437235123567912,-0.01764948325133751,,,-0.043961612667316255,
HLA-E,-0.014765773609959823,0.06001657032394014,0.029769285990382234,0.06854164046042666,0.025797484688430242,0.02874378870662753,-0.03817383128146719,-0.04874543578135595
PTN,-0.03705588413143307,-0.048454707828022116,0.08654351395848581,0.1147053259919146,-0.014407187285442127,0.018562090325388473,-0.05924901160694006,0.0009183912698391311
