,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
CCK,0.014979502322543602,0.0030336541979197546,-0.09426233162032263,0.04142573656522946,0.00680887402590779,0.06741611045891623,,,0.06765104312804927,0.021746761528899754,-0.013475401414439502,0.02896247563678523,0.04381911206756818,0.03417746512841559,-0.015493697971667646,0.020258337208018083
SEMA6A,0.005358569907327462,0.0011981615494183703,0.0358043308947452,-0.025072127897002756,-0.011916076069375378,0.048468544334840505,-0.07991669326498807,0.021965760799379883,-0.040025615412908944,0.0389051659642054,-0.03814238620470987,0.08582732541494176,0.08514554154357112,-0.0039628700929509614,0.009812207174927232,0.003359328506574452
IRAK4,0.025927237193675796,0.026255589048973717,0.034634828956281,-0.015361204241895028,0.0023964511295423373,-0.019870482324831667,-0.002123257429848007,0.07797387266068292,0.07413612964648351,0.01556379434838566,-0.030439081366702342,0.046129680464395625,0.05610327404538988,0.01068855167898624,-0.03241798646384152,-0.05322155274095382
GSTP1,0.0461936352743624,0.011344763151489377,0.11338060682362357,0.0035577170263292263,-0.04455292803403832,-0.015771130981797665,-0.08480388019910115,-0.012173886098406328,-0.022494788143160947,-0.01063192726267548,0.032491821808885046,-0.032828669162421845,0.013393347626833446,0.01274227010106996,-0.0006410891765132622,0.018332592924643967
VCAM1,-0.03665295034948476,-0.022574964548538193,0.08263032129940003,0.016387598895884557,-0.006005791015589748,-0.04025504535724556,0.024990048598801058,0.04079974697351864,0.12637621761157145,0.0799794700991457,0.017225844949598702,0.05580999493907591,0.0106356880965456,-0.05118153764040992,-0.04834069469361862,-0.1040431447210619
NXPH3,0.01011177908728603,-0.004932020243521631,0.06197543116008224,-0.02265123873154173,0.016837554455909582,0.17265257905523756,-0.01584377824899316,-0.026078629232476214,0.07763716174424669,0.05112100743466693,0.0051607022698585145,-0.02956754072156366,0.04471033598174894,0.06272341080981882,0.017898134008982672,-0.08384955956450117
MTMR4,-0.0012585465457671304,-0.041701673427827844,0.008519554439061222,-0.008653197487508727,0.03708395860562618,0.11552458706186892,-0.04715927000516164,-0.08894480783055923,0.05601212785355802,0.029133223755024206,-0.03009167700523839,0.053383202120974596,-0.001631272508004694,0.13147213548181005,-0.013018525078908324,-0.0012508260382229053
LAMC2,-0.015527142283724156,0.04706410794341309,,-0.01879943170453645,,,,0.004466716024912331,,0.04223223590703824,0.0167491378040914,0.044841252075897495,-0.022741567934161867,,0.0933218477049859,
IL10,0.030982314656628752,-0.02107058846732942,0.059461252230509465,-0.0015199640417738205,,0.026424388980379878,-0.01955360511416372,0.025599022602412907,0.08657859232825811,-0.06036156891656419,0.03304069184929085,-0.0008603176895285739,0.0937716001557787,,-0.033712177389836104,
SEMA4D,-0.02349304623928185,-0.003718196150075734,-0.010503401198350769,0.031095167915944598,0.03639085922431986,0.036836415595086824,0.04056089966778382,-0.05725241383173735,-0.050790221059325444,0.03672688730562581,-0.0053642343630224566,-0.03831486403804398,-0.006625479304927654,-0.04845454250329662,0.02331692308837427,0.028993019410591254
TRH,-0.019899911475271388,0.08077574034055886,0.04007592006101469,-0.010575709204108098,,0.044453597111195814,-0.033958066106979,,,0.011842023940386805,-0.03415658188866303,0.06779690435552625,-0.003198067519010292,-0.039479546082947604,-0.013377308775370213,
SEMA6D,-0.018339727760875876,0.05227497578520064,0.050011466792490945,0.03720622840351265,0.013436630253178844,0.09281061140142963,-0.029693914049486615,0.0826427035012119,-0.010155673918529192,0.07579338479597594,0.051427531727487374,0.04193327090937118,-0.06750305654124798,0.05356789062242032,0.011489049390743961,0.03434781541925104
CEL,,,,,,,-0.07440236877336924,-0.02584328668395751,-0.013702869857611913,0.003445997344282951,0.00705846274389092,0.011565771539538552,-0.036008731138406726,,-0.03828097717154409,
PDCD1LG2,0.018996156490159923,0.027442867600191198,0.07166476934674657,-0.03716613304092079,-0.006061633271746752,0.015609288535550226,-0.008368253646470364,-0.04237627140128622,-0.026153652146239808,0.05339743475726124,-0.038504357928145064,0.004195089420233166,-0.02605020823498035,,0.011873783008943513,
SPINT1,-0.013635664689976365,0.0005577557076501718,0.04183379204533537,-0.02407236300796602,-0.01577528800561934,-0.07450430035968297,0.013260910563868772,-0.031651086507320236,0.029568892532713387,0.0367269302770281,-0.0017405586888178583,0.01912297571882085,-0.05197664838881506,,0.0013145796115927996,
CTHRC1,0.04949831271560072,0.013564227546193871,0.07584545278537103,-0.03015066526382646,0.020251309296526295,0.05652127085885011,0.0417602096816247,-0.026540453327151648,0.022745599953066624,0.03737473587319102,0.10089733581707827,0.024662893966110246,0.04176261892069502,,-0.013671718174611255,0.0036965650721326377
PODXL,0.05323908764973283,0.0004056491746863987,0.1123252430954863,-0.0382963442841319,0.032901131756382644,0.05056616951706138,0.01356088262321373,0.07225022642765273,0.0727424531129512,0.09096312573881014,-0.000877753020163891,0.012480118979879763,0.04478367738926013,0.06080541769920015,-0.049551332952568285,-0.01859805090790699
JAM3,0.012633089624380036,0.012798981570283037,0.0768637408177322,-0.0025580069561746987,0.004455240947590726,-0.04628958698348695,0.05615771476416929,-0.022608818490478074,-0.1062012286141112,0.01974590542572718,0.04621280701130294,-0.01014870408587183,0.02013009177545032,-0.0005502885963616392,-0.018269948853740052,0.03512862876800213
TGFB2,-0.011079467599974873,-0.01081561181381515,0.12386243900597615,-0.001532325874917463,-0.0500637563112214,0.07710407626951027,0.008352138046513757,0.015541865115149277,0.04628965361727875,0.0017701965121494985,0.041580403582290634,0.07732135810019167,0.005487811890295408,0.05463503903620057,-0.05042993299126749,-0.06305259122824303
COL18A1,0.016603246490258742,0.033753960942633665,0.07288051224341517,-0.059798754460644865,-0.03301680068190973,0.020800526998497965,0.06236953270478187,0.001654200134887909,0.030290363019204,0.010324862892671734,0.05076999537990327,0.05264268176395803,0.03156852829402613,-0.053496598427546525,-0.024928409481512752,-0.025791540374926033
NODAL,-0.009287265489941646,-0.03216199387725275,0.13367111655334543,,,0.04168229652080593,0.07621260017726374,-0.006726192403825715,0.07899337587770257,-0.03511006860412501,0.030383692871269914,-0.06689313621321878,-0.026006688581832926,,0.004963907409939359,
INHBB,0.007684756151405494,0.06382355531963986,0.007520830277037939,-0.055158801737933354,-0.05667695263640701,-0.059651748362119686,-0.0024471846757146186,-0.00656529699543508,0.017764400444966633,0.03259921682347232,0.08831777495870373,0.06362949292314092,0.042994586820761536,-6.825276183040105e-05,0.035086694076461644,-0.0542155238821098
LCN1,0.028592709467670906,,-0.020854100525190763,,,-0.029360528803237078,,,,0.05947156933606866,-0.0014316438443632803,,,,-0.013527862745445682,
ARF4,-0.008004853947236155,-0.009278716815833178,0.03120306949018145,0.011637236248610633,0.01974028922365359,0.09195068073779404,0.04193786515029948,-0.028510368491194153,0.08100583506507332,0.004860925299133358,0.01106894355860953,0.033831230173756686,0.016951254230151598,0.09126187575387038,0.00961664593553138,-0.012262058622755888
CXCL14,0.008609809463023638,0.0214296059865615,0.015089991795440544,0.009958378660553421,0.03479296822888413,0.10841093769362684,0.00874391646783193,0.04354112593985741,0.11983556295456932,-0.018564396218591267,-0.015797530880114846,0.07132900881095634,-0.00878986962293586,0.008450332484846293,-0.018245964239073632,-0.04497616940458501
LIF,-0.022567426797425693,0.024783595323744127,-0.01171964331282609,-0.030426605433571074,0.03791620836978655,0.0330222417359382,-0.009766348470725042,-0.06086682114831447,0.11274916539791506,0.03209304259679728,-0.025189666861652013,-0.002452163110581692,0.06887772608900582,-0.004045850454802007,0.05876933472256742,
IL17B,,,0.02364472749470413,,,0.003044242258363896,0.03520869721353863,0.1399407245146099,,-0.049225291085449895,-0.005557450656032327,,-0.009485191945909547,,-0.022850453027296585,
MMP1,-0.021406734478726413,,,,,0.05731502901192374,0.08425999984408089,,,0.04354132459165674,0.01768920876911484,,-0.023429069261359143,,-0.031774685769998576,
MATN1,0.014026575699361898,,-0.021864106635046125,0.0028338301759957994,,,,0.01608317579122792,,-0.02294924203002167,0.026969933953227755,0.02823201051028311,-0.03334503011876633,,0.060601345837490904,
ADAM28,-0.034496557404038515,-0.02591764973606002,0.048505141286856235,0.03595795401805793,-0.03883216285064874,0.10558328033700183,0.10572167385113183,-0.013895960685114903,0.03372440553271474,0.07287019317050512,0.07839884908702897,-0.02264248930998253,0.02246227364612732,0.07101984173580703,0.008926128426793009,-0.07479364452962482
TCN2,0.02965093018158251,0.02550764488820466,0.09092142521323568,-0.0294266420744324,0.002177401349371297,-0.04427051790406666,0.056931628971433314,-0.006314782936412439,-0.0026748897254998405,0.055850048920136564,0.02211269255088467,0.04833199509620865,0.060796531029612855,-0.009579310186393195,-0.011747795391660251,-0.03872400732889773
THPO,-0.026564700450785086,-0.026885233564858998,0.022077464769083507,-0.02175081334856227,-0.01190853712749055,,0.05352523382400491,-0.0371945631556481,-0.006139393918488013,,,,-0.028925269158845537,,-0.017612472416566122,
CUBN,0.010553967962106357,0.019261475585836185,0.099576681554464,-0.050571440319912044,-0.034169505699043236,0.062867488490596,0.002387751124328487,-0.04916317847994458,0.0901869518913672,0.031650735875274956,0.0052392300651015935,-0.01875872690926415,0.0050505466590183715,-0.04925844709251512,-0.009974241466195062,
TIMP3,-0.0038485549738307956,0.03037974166873242,0.06773592171241094,-0.03185597553793716,0.021277502570226446,-0.04547109544036081,-0.0012124496259768574,-0.007435170494349252,0.07383903691398905,-0.004990915852088448,-0.004051213247235741,0.007519612437974015,0.047665350763393614,-0.08993137014059818,-0.07409776910813769,0.031204900874411887
PIGF,0.04768084253396056,-0.016889195869359493,0.09537105469173833,-0.029875113762564097,-0.010099939407637025,0.017032118921726586,-0.02040423468477996,0.026107483672721313,-0.06978601775370556,0.012878227279998633,0.023701672924442793,0.006169471570420199,0.00224851899610293,0.11796173885846192,-0.033051246202375324,-0.04546566475868092
CRH,-0.018191899917019205,-0.03097615759347577,-0.03206812273491753,0.06954692958817564,0.004878606920683534,,,,,-0.006302759849099589,-0.03586432388083185,-0.0450188916208493,-0.03794302852449443,-0.002583892319615063,0.06281580312090052,0.05467842769749711
BDNF,0.00512122721936277,-0.02283813187064894,-0.07704111181724412,-0.0712522401629218,-0.0048020032897608585,0.02576822110546741,0.030520236283533456,,,0.028318590104491767,-0.006788387029481432,0.03083774653550448,0.05257610321957619,0.0784435968268033,0.020829588712245394,-0.022045302251793485
CCL5,0.0812106269237219,0.007136360839125145,-0.013944269985666558,0.02032758875719759,-0.009786458430805054,0.030937106467231898,0.051234944844163854,-0.021097443287916535,0.015874161359388277,0.08204180072178063,-0.006863076157167326,0.09350842518519946,-0.03296271117389016,0.016216117788233904,-0.04214912936548445,
GAD1,0.04956060077445584,-0.014834787500146931,-0.021398775141691362,-0.01710485669333725,0.00458184853998345,0.08010458214952068,0.1156549578708327,-0.024294264451619724,-0.0348293649743342,-0.036176445038741734,0.0463858562918579,-0.004661889076949524,-0.0033622184402590607,0.03367714672722804,0.06067747135991782,-0.07411938368996179
COL14A1,0.02634889150086778,-0.01336555221414963,0.06811747934094249,0.020395091989880525,-0.01559851710803111,0.015476487191770576,-0.0136684923880678,-0.0044583410985909915,-0.013054156983284125,0.07208038913125583,0.06357875161084395,-0.031002671475610265,-0.042645958522752506,,-0.003924483152874492,
HLA-A,0.04805093469638037,0.0023313149916869944,0.10148089142544879,-0.03758603259896435,0.013272114348723168,-0.03685668307275887,-0.07924415220153842,0.03190400780568796,0.007012023376653427,0.04902662128047014,0.005268833608580086,0.03251401306146246,-0.032580759236397916,0.07625059132672342,-0.011870692325368066,0.08374625410132452
CD5L,-0.01819189781235495,,,,,,,,-0.04678980165846497,,,,,,,
FGF18,-0.016460379443374074,0.04905008901491233,,-0.016202650005293008,,,,,,-0.04265732097079945,0.04967447153221531,,0.03417683998139778,,-0.0133773098486212,
ADM,-0.0684527082124596,0.05248997293843392,0.1081306998286159,-0.03264841128908017,-0.017232263068383876,0.001995797350560465,-0.11532768500423514,-0.13428577803993116,0.1053336937611851,0.0032511757021401436,-0.015404475976081945,-0.03990432718647042,0.0032377072598567553,-0.013189125067570058,0.10203560453573696,0.00968801496542961
CCL15,0.01428765144672874,,,,-0.03397697357149967,0.006988371666184847,,,,,,,,,0.05838129966397404,
GNAI2,0.031592975983658456,-0.028913214044503692,0.08455095038521637,-0.019846620210378228,-0.02305467797695215,0.02628909780581369,0.05929844901411943,0.047724847946785325,-0.004016288633609983,-0.05063537959564228,0.061020894219192545,-0.031426935864469895,0.03137159890366171,0.10491305251876228,-0.049411126945424814,0.07575019543956905
HDC,,,0.08944276754162893,,0.10378424154976039,,,0.06058864830311866,,,,,,,-0.03926982116393845,
COL11A1,0.038221951366149316,0.01331430332823931,-0.037914510141619354,-0.003553007397348764,-0.03418843806137602,-0.031939073323830336,0.06375250616185972,,-0.0010262885452352862,0.05432901887268574,0.07919876763597195,-0.03593251432428525,-0.00243585564723034,,-0.003920359837074048,0.01706268680946155
NUCB2,0.029805467596042638,0.01068642603686289,0.131814055148381,-0.038214297484483115,0.0021131543050314683,0.04864982676819511,-0.0750314564624225,0.11457853640318287,-0.005629088610650079,0.0397494291037719,-0.07454787068716791,-0.024789362334023225,0.03714571729445022,0.045825303240080655,0.07322670341261861,-0.10351472648860709
CXCL1,-0.044101105217911066,0.017729291845764637,0.01008201873424099,0.006475070128185402,-0.010836839880748319,0.003866177886980759,-0.031952912743446416,0.07069414152881669,,0.03356250381970444,0.012008385025287652,-0.04564887682957659,-0.01904655215497394,0.03652176592161284,-0.013646263697375087,-0.04227435110414143
VCAN,0.019930686383082652,-0.003580547439477293,0.07549224445872048,0.009918223672160944,0.007720134718959392,-0.0389440924491689,-0.002935130302719662,0.0868641992529502,0.02795748708569474,-0.019109836856815745,-0.004614384251785743,-0.057304789027072534,0.04721127419918089,0.004456279110428794,0.01360978178931208,-0.01234542355822802
MMP7,-0.03324414931694917,0.1110067645852705,-0.015221773557647332,-0.014933357926714266,-0.006881354868460553,0.12916075767973867,-0.04749804550736358,,,0.03999610588280781,-0.03494502828676869,,-0.016474622910382535,,-0.0009149053040434847,
PTPN6,-0.01621884695064182,0.04510848007953358,0.062136179810724744,-0.008137876846624282,-0.006485638064566523,0.07365343130478623,-0.016470277799413947,0.09884902020089632,0.07608456875654365,0.08655751337620951,0.034749016675695486,0.0281128556664292,0.05942288149310419,-0.013796657698596752,-0.029394084753241054,-0.028270911053933645
PTGS2,-0.031251419408938316,0.04099314963608778,-0.04446503171955135,-0.016355440080220406,0.027030346803475203,-0.032471174230826336,-0.08760803656428708,-0.014659144052049591,-0.050788284424562506,-0.0005731467439392642,0.006308810365630447,0.004629202376116883,-0.016540892646718566,-0.023528859520545276,0.05572115872034674,-0.021994195474736057
XCL1,-0.0022474524527293094,-0.016208578445920416,,-0.024527481641046425,,,,,,,,,,,,
CD58,-0.0059338167006290935,-0.04422705472224409,0.08022353307904548,0.010640798988924536,-0.04520184367473613,0.047875631050760106,-0.0006418092890222619,-0.01070492043860162,0.02555400037753971,0.03248338874862596,0.011111460428106394,0.010207877673802171,0.07027258820485957,0.03409928989932983,0.006819438944877007,-0.07866154858836115
TNFSF14,-0.02008663431033273,0.014994428176915741,0.04108412358303229,0.0628703103579832,-0.0105847409846695,0.05323491567138188,-0.03720563663469295,,-0.030587124422975856,0.05018364362029391,-0.002139385912404968,0.007538194823339677,-0.033830346429075016,-0.04765699569996638,0.03257056449761106,0.0345070985606025
CNTN4,0.033360023102495015,0.04806942706444085,-0.05404937402345947,0.009877097534924254,-0.03624660428249698,0.055188040719749844,,,0.05245405746285982,-0.015009905793228761,-0.07920536416937986,-0.06735135219189799,-0.038778454945087464,-0.06686880538039082,-0.01974176236925286,-0.022145012119967236
NTF4,,0.009772246311668032,,,,,,,,,,,,,,
INSL3,0.019921175463275542,-0.02461032073401363,,-0.017219732315571737,,,,,,0.009557250625005613,0.0006876511710253858,,-0.033830343160518826,,-0.015885961040435798,
BTLA,,-0.024231929088711027,,,-0.013517076262454067,,,,0.030466567765523467,,,,,,-0.015360930017578723,
MFNG,0.045919712712166674,-0.03721292692756017,0.1040225579245023,-0.055232460469803034,-0.0023488741536361337,0.08398070024774801,-0.031126877597037955,-0.02129273648473029,0.010671623800708555,0.0022632815618305155,-0.03232522948735199,0.01715981082546728,0.026300734239062738,0.028593988169450444,-0.01033465514353955,-0.04016749911397804
ICAM1,-0.06384074211336865,0.032267428815239425,0.11944061073275056,-0.03682024224785661,0.017186758996714728,0.09581143855695129,0.042764654583428555,0.1288672626191856,0.043156310550984574,0.009499909596925043,-0.004461301062028592,0.0408068175846449,-0.016527322823765678,-0.09328931501287387,0.03365269984678691,-0.04488406980832035
PROS1,0.029984411058396804,0.04219956528779616,0.12172975870202218,-0.08127623326087191,0.0308570183013732,0.06886828865608151,0.08962183527082179,-0.052792002473732155,0.143269355798748,0.017836182158924057,0.09121703977093883,0.024850615018971373,-0.017105537171093033,0.06816628237022423,-0.0496104086795708,0.004383487933131032
CLCF1,0.038134092604007165,0.046105032230218494,-0.007833639617618663,-0.013917514539400001,0.010121576807812113,-0.030399670030490298,0.09119849611352075,0.034021807782914075,-0.03622388202117956,0.062892710717657,0.014347513520910115,0.13087608340140405,-0.026583354357458535,-0.09379608602063329,0.017188476332382772,
PSAP,0.02882119188454632,-0.015959057071296516,-0.06465301959426584,0.01973526628318194,0.05074618335135079,-0.013947593017957545,-0.09483784058257601,-0.056237819366521696,0.0065172978354764875,0.03875949242490829,0.05003806949739813,0.04806953589080539,-0.030670601564538283,-0.03542494510198259,0.00488075732254372,0.010336263559136258
EFEMP1,-0.013960798601517546,-0.026664445437341436,0.07161229072164896,0.01884746403253652,-0.05381138355359363,0.009229043459871996,-0.019345548056790025,-0.14853677241237045,0.10161068894768724,0.03620591727574099,0.0698588511675961,0.01902366118353329,-0.04459762338885297,0.08006259918730431,-0.023482892433582942,0.05887154890612887
C1QTNF1,0.03621641478397492,-0.043899945315573896,0.05645762233217015,-0.0060742637219563436,-0.023489891381645464,-0.005412816954942584,-0.09241184600996247,-0.06017044783107031,0.026166004310570406,0.042214181166290755,0.013947581907539891,0.047657675304880735,-0.0015852848231884564,0.01740590089505953,0.025420787337880137,0.021915412228098584
ALB,-0.027609150626287084,0.019787218136288327,0.03587484422416383,0.040470972805316724,-0.012022030183814664,0.018133533665221767,-0.06748264768073897,-0.019048776636299766,-0.05536263016998799,0.01645895052416683,-0.06433109157317407,0.04418215820010753,-0.008580360298559627,-0.04872944571176195,-0.017963217863092865,-0.005748122487426282
CCL13,,,,,,,,,,0.07090657622075283,,,0.036716758762993344,,,
EFNA3,0.017566072805577034,0.030214109506238162,-0.09364310984716244,-0.01555588184876232,0.016612949273650743,0.012089319902130849,-0.03629672299962202,-0.10801011291574564,0.06136206108603968,0.03387826918042412,-0.005074689872391421,0.056090729560909325,-0.026533064849980914,0.01864976646232637,0.06953252094995599,-0.01638059807211643
DRAXIN,-0.009024412824616265,-0.006884861913183578,0.11621469486838644,-0.02980528236263819,0.019606339001513824,0.05990614147050912,0.016434646084282453,0.06132636542447469,0.07478726825520493,0.03184390082629143,0.010058067838745981,-0.012973695246365435,-0.005095416920692914,0.01008589951498834,0.03704650764375054,-0.020322111400641458
RAET1L,-0.013911664586667715,,,,-0.011561760045668914,,,,,,-0.0012337777252244314,,-0.02219459057273597,,,
NPTX2,0.02749347262876852,-0.01958376676177639,-0.07630649987732227,0.004336742856826511,-0.020872824427261308,-0.08533780259890253,-0.14353819863014897,,0.033050755714840306,0.005167709702044597,0.0808776248758683,-0.014775112332441652,-0.029872440683160143,0.08164393739983287,0.026230728684697106,0.07407434773633415
FGF11,-0.007490092626116224,0.00208052254211116,0.09963040477871178,0.023233410211087175,-0.021879686062267947,0.11045813587346112,-0.029543947519042404,-0.049150463425417915,0.16953023872541254,0.06229820730891344,0.06753718793745546,-0.009746680519079332,0.00947829101555397,-0.029164618765823245,0.01935456718284672,-0.05229462948485798
CD59,-0.007555323844674365,0.00633929225259151,-0.04473126601837182,-0.004068221725466751,-0.05120559344346671,-0.002884385647674346,0.050956484693383146,0.06974550215432744,-0.0208842556605335,0.05119450450276619,0.04094771561443874,0.0009503767942080551,0.00205635517336253,0.0006816895145545078,-0.04365000324806385,0.011063551607595794
COL9A2,0.046652731775120485,-0.03567314820554574,0.003910072990847662,-0.024620004482640276,0.03278107347410495,0.055383556335730326,0.19355314471759522,-0.05460683149877126,-0.044477167296685396,0.000373054582199573,-0.012658885118583062,0.022140856459854714,0.019708574276699115,0.06753428940047278,-0.02859413563882761,0.03258645034788434
DLL3,0.05033288474330338,0.025884700995207423,0.03712147781232541,0.034454195152320045,0.0511760994150664,-0.004190336226200946,0.019990233842062437,0.1914508106940728,0.01558959852106042,0.00368522890768695,-0.036247338021458346,0.01036499992940125,0.04810221059868536,0.09293476167973146,0.00345388682332561,0.014265026091361883
FGF5,,,-0.020331473616922103,,,,,,,,,,,,0.009101505094730086,
LIN7C,0.04253044559251439,-0.010626706802107418,0.0029477394721440517,0.03700416283847789,-0.012181763518319575,0.09581472845063903,-0.04924908147601852,-0.008184670548516463,-0.02600278838190012,-0.04678233109163321,0.04437633826780739,-0.010295627482628092,-0.04292861042598445,0.0270478882905557,0.0015498992904417186,0.007401633252583283
GDF7,0.01034707142601079,-0.013777461460187898,0.00856377671249504,0.007985034213961567,-0.010584740573346445,,,,0.049046527439288334,,-0.037087428542280185,-0.019858093443560054,-0.013969691267975792,,-0.022660563557917155,
PSPN,0.018644986076590035,-0.013274217689237745,-0.0010944625941636174,0.0050428683979802874,-0.0038200501837193923,0.03025400262943793,-0.011203656307508891,0.028455226145232375,0.005671737533159322,0.10697869117404803,0.01676218226289196,0.05940280977495516,0.051891266801779586,0.01739626173721725,-0.0006817690254730669,-0.04256260309471474
ANGPT1,0.0035234362028433324,-0.03513008097115928,0.08515227706267474,-0.013620078621464846,-0.0333582790547791,-0.048383577254472905,0.011361742493987028,0.02866911792399056,0.06767460439722355,-0.016677559340716314,-0.017012955940812955,0.020832783089325464,0.037562990982261096,-0.018732464306281626,0.016862905060594364,0.10078037591266215
PNOC,-0.008725701755401648,-0.007858802250412994,0.0069586913713733855,0.048553542911792855,-0.03915974422490946,,,,,,-0.03943893464806555,,-0.00971177881159978,-0.042554852765767134,0.059490738818484816,-0.02448208368644017
L1CAM,0.01664314998850791,0.009763002880908008,-0.052166919242779546,-0.0027450136073675665,0.0004080782773897626,-0.05454016502153789,0.02959830617284108,-0.0002072932426334965,0.030859193903374337,0.003921762286016057,0.010624291303078402,-0.03874610884825183,-0.03747646180284169,-0.037665010655156775,0.001490976696193406,-0.003343113868724478
APOA1,-0.005453379327980969,0.017817262860575084,0.0023105069773109014,-0.0224230869826453,-0.017130386374350787,0.02681760853979021,0.002043387170297221,-0.013859583602943499,0.044115495472951405,-0.01989853427027996,0.05487029669568717,0.04869597918111106,-0.07138074605570231,,0.0353438316293405,0.09254465784974591
PSEN1,0.0026847731711359185,-0.025302127274180287,-0.04791440265338015,-0.03218811676906142,-0.02945555601671226,0.04839698457682372,0.014241421090019878,-0.03280751002661923,-0.049082500388862915,0.03673818257655323,0.021577772575166167,0.019521143481394016,-0.051018302666724906,0.0357820939255253,-0.04558686442258944,-0.04752692892345862
CALM2,0.04951447983255389,-0.005126272491221946,-0.11125617738441798,0.043193685656860964,0.07789574864762298,0.02494008811071303,-0.025840329075384305,0.05196285742629669,-0.08456535895092268,0.08257821173738576,0.016659649031223592,0.03914609291674019,-0.06930942829456126,0.0027775189540405207,-0.09314571705057095,0.12744618640630026
CLEC2B,0.01405883838445034,0.005641820537007707,0.11810058553977258,-0.03323295045569357,0.02196501869743294,-0.0048949218629670554,-0.054279444393639506,-0.09481990462535972,0.013898045373907304,-0.0022558002149031774,-0.1147813681585406,-0.032876994875529246,0.07745836569744635,0.04111216822528971,-0.010083948078436994,-0.0030019803226855415
NTNG1,0.03888479565582151,0.07069147668099797,0.050823492918151594,-0.02355265912181197,-0.03609336577464706,0.10054779931973325,0.012053724080651865,-0.028397162577974387,-0.013560361457209553,-0.024482315888504365,-0.010858075048537738,0.04145331568848401,0.041957427522872036,-0.004911960956182081,-0.011559450765310076,0.06830729708406832
LRIG1,0.0044354418715473855,-0.039099816264571374,0.0534085013412443,-0.036142861914521957,-0.028249591849505814,0.016500884484673982,0.05893805281615701,-0.001785508329833109,-0.0276096650802371,0.001314776647875741,-0.050442315733576534,0.1089446215977786,-0.016658962900712698,-0.02840524939966274,-0.04822632622111084,0.0804755938075517
CPAMD8,0.050240113601965175,0.030085932621173872,0.04332166136952364,0.06824835215038338,-0.004427727910637322,-0.03751720591134026,,0.044008137845434676,0.028545082158197378,,0.11716742305407134,0.006739390040662586,,-0.04711308735247275,0.007820791720041503,-0.007631605530634485
GHRL,0.0017699327899251692,-0.04747547763087162,0.04911143799340133,0.04560393603581645,-0.009653100294497912,-0.050547672134632606,-0.014237265631514402,-0.059142570654737193,-0.021105946358758586,,,-0.007201119015287793,0.03449549605857553,,-0.0228504501578238,
NPY,0.003045893284429982,-0.026267096857219265,0.0017954804446893525,0.0014731777447921255,0.03423569672368239,0.08518784499130755,-0.006583232000536669,,0.0073206355171071755,0.005903723566017261,0.019365037813037975,-0.04191479729140306,-0.08523348484109741,-0.05939380108963562,-0.020060083448494324,0.11393823655122355
MMP2,0.024016571805309635,-0.016332996197893024,0.1001094801479533,0.027182665496490222,0.025273627095330178,0.04634619868825936,0.009439353057647744,-0.02476248688016906,0.014355610478104805,0.09620941751326681,0.0602526842507369,0.061267514365030994,0.03227485149758535,0.06662141819215908,-0.008793145192632227,0.009701023622779815
LHB,,-0.025352278966470347,,,,,,,,,,,,,,
PPY,-0.023457815665462352,-0.037058509304902156,,-0.013959474216623032,,,,,,0.041831831255484696,0.06948775253301925,,0.05889074474212709,,0.02386292570462259,
ALKAL2,0.13483470552297594,-0.01261348328612748,-0.020854097145341352,0.007585261039169456,0.03161790454588221,0.12311675051715551,0.10725162529237693,,0.009330321994415669,0.03179158552050279,-0.029020816669116597,-0.04298959782165425,-0.011476374595050028,,-0.00745372379310118,0.10247010294562237
CSF1,0.013873231825264617,-0.002658140187592637,0.03227027801826275,-0.00244239650592186,0.015504923557072883,0.050331498527189086,-0.06119849563607744,0.01432399166174813,0.07235288131339736,0.020948463102599676,-0.042030894640690715,0.08049495156848477,-0.03198526996206992,0.046395652391481995,-0.03504875608508013,0.11955058010825952
SEMA4C,0.0033163308213001795,-0.053026683946021794,-0.014245932123730605,-0.041936982441479365,-0.0057779162901652305,0.028229535300674007,-0.028600812971146465,0.02561766617436214,0.041368687079699165,0.09143752664109475,0.045675133137871846,0.0212920610802945,0.026025848581056613,-0.03308009141931919,0.043996177429977405,0.0035010997362441305
BMP8A,,,,,,,,,,,,,,,-0.014258505162461159,
ICAM2,0.032204801500739434,0.018907148460874972,0.11856847955665277,-0.018824999383147648,0.0040102953374486425,0.01404195239837937,0.0572127731117077,-0.01613124997753806,-0.011320597619737928,0.02734779220878834,0.051288160252543034,-0.037023381513524814,-0.029520336630695837,-0.003984705203268026,-0.05128695058582664,-0.05452706301748158
SYTL3,0.019803077624399132,0.008998588964935269,0.05129360735259726,-0.043532519241109756,-0.021746721567835053,0.005116039910250483,0.011170641575147973,-0.026985026022206586,-0.039173799585610125,-0.00459480209420202,0.028671948475207536,0.08396031058422089,0.01713113700994269,-0.059026694638675145,0.043914529754381634,
IL1A,-0.014237459016805521,0.01678300724966731,0.041393074405418666,-0.008412703253268327,-0.027210755242298577,-0.046941270446741463,0.20289836732677735,0.0036414928810056223,-0.013208050090262708,-0.05841513963931425,0.003489810909127164,0.022532020028364172,-0.0009731716554873524,-0.03327837906829645,-0.023031004392616492,-0.07379186023492917
