,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF10,-0.038677407478257264,0.0003510794834839989,0.00634579106311604,-0.02385055633632873,-0.006982471714542327,0.016865546072189014,-0.0405707059632689,-0.01872059861420561,-0.04298411243936607,-0.025403491528035282,0.07956036179608396,0.09243658499480918,0.027302483342528987,0.04850631377513795,0.09291572167280324,0.021350697026719028,-0.03984813623112234,-0.00886096767328107,0.06255613835558362,0.04570904684667756
GDF5,-0.016229749651136792,0.039360295784073,0.061841940547623486,,,0.04442590627272708,0.04282779614037595,,-0.03025516665218135,,,,0.018354282580851346,0.05154917519201615,0.05197128180138787,0.08751344624461954,,0.08268621685856695,0.0696325476103169,
CHAD,,,,,0.003240137700779152,0.07737400500787356,0.009671005358045782,,,,,,0.012033508805828846,0.012926580746988459,-0.047992988549328625,-0.03712002135466324,-0.04488333713114903,,,-0.043937253751252285
RGMA,-0.0205303299265025,0.01667947446164395,0.022406632203488062,-0.03346336889023899,-0.040845215465044195,0.009017231544744033,0.10004959572278159,-0.008908093311884364,0.009918111922690823,0.03339732224648685,-0.023365220650240787,0.08860247855466905,0.04207031572000423,0.015584758795260308,0.050257085561019724,0.004959832951150447,0.17039613209158572,0.10120656662521188,0.04885866026735478,-0.016848019829631022
WNT16,-0.03025508024693933,-0.012548147167505507,0.07853476515597405,-0.027691548675332304,0.046367856377301814,0.02209019052756066,-0.019268077191354347,0.022018316630563736,-0.041453686391924136,,,,,,-0.03964731929178677,-0.023748378812929002,,-0.047494848426966774,0.07255717931025278,
CX3CL1,-0.03555209160058354,-0.015865673683025612,0.0552546211888766,0.04917136190595247,-0.037909337461751395,-0.02337089672168438,0.01675498188617908,-0.004073211964661664,0.03849476155227639,0.04644458134010703,-0.07309801287647696,-0.08533008572302858,0.07050171367611763,-0.006300255380262972,0.10983567727954371,-0.02845674593261012,-0.0029029752723062656,0.05386335747982912,0.02894780332493052,0.08005009781933675
FGF1,0.009748442851626602,-0.027713855171065144,-0.0008348740636637903,-0.006369609798059099,0.016185145887969803,-0.04937005226375592,-0.03817934773318,-0.05320575737240913,0.11246600242894052,-0.060026340130784964,0.03889034703709602,0.046599162484440425,0.06105370817381725,0.03500797746438243,0.0059085262954535365,-0.014207926129387012,0.0013684307299959438,-0.032090391848440716,-0.029310570362843427,-0.13026970240707275
ALOX5AP,0.039137111810043326,0.0020317048908599774,0.037654799002705214,-0.003832383217481286,0.03628426725252013,0.03668068008436037,0.06720056086768192,-0.10149150138666287,-0.0030811467456246604,0.02367080059582001,0.07681780415586613,0.07354766803641707,-0.06172786223671838,0.06828469375367364,-0.035383278380120356,-0.00989363443392878,0.1214742211707056,-0.006113942678339804,-0.005691073920914164,-0.060775837671541356
IL1RN,-0.014443449479601276,-0.0333933881479224,-0.007295556500011121,0.03257490868037367,0.06644244086851661,-0.024749407120685796,0.023967236360784176,-0.020366950975194673,0.06983886002654845,,0.08481188058405784,0.07443608286757467,-0.06605905523037803,-0.041048553112254735,,-0.016755624651826114,-0.04536106588431463,0.0823645171489816,0.044748746421768695,
PCSK9,,,,,,,,,,,,,0.021724325611860173,0.030831589827696685,,0.08079650504210567,,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.09174920452591448
NPW,,0.011892379021658397,,,0.05935123988762153,0.04050678656095276,-0.011054398184172153,0.00495766562516938,,-0.05070020015271679,0.06671573322059905,0.03936445275567846,0.0011374291942701418,0.024525741447529673,-0.03217094611527447,0.0026507774866290574,,0.0427121701753032,0.026976912978970303,0.30743477746691295
CXCL9,0.1387323989499575,0.07028477877195892,0.04196290793336006,-0.02712862254465552,,0.022205530536286665,,0.024369477450006963,-0.027131577891745442,-0.03821781686849879,,0.280023779924779,,,-0.001795648668358401,,,0.08252722749425001,0.08382558974483924,
ANGPTL4,0.019675166732151455,-0.021246110513031602,-0.07413204292632661,0.06367644468926738,-0.003757393638969241,-0.015273316334427436,0.031269693554745355,0.017603772826139973,-0.013503956368669764,0.08948182473463928,-0.07456209572256903,0.049053720402816726,-0.1370162976311165,-0.08806176509539315,-0.00965480565732177,-0.03923666858643176,-0.052140094041986884,0.07763895780641174,-0.01383173833359122,0.1556140261545765
UCN2,,,,,-0.02864674322705576,,,0.01774213794112426,,,0.01789689814593742,,0.015996048253710548,0.04704439534552749,,0.07140553771046507,,,,
OBP2A,,,,,,,,,,-0.047640831060763354,-0.019440586441408725,,,,,,,-0.007051256145537528,,
COL4A3,,-0.04328165174600197,-0.013032061982286158,0.06434062411170635,-0.04836937677991776,-0.05169523962508973,,-0.03961029999079306,,,,,,-0.029172310913164107,0.07549401326170894,-0.036431213082008376,,-0.011414056006638109,-0.027203123174836932,
NRG3,0.030104122560157445,-0.01975962876512971,-0.018980039328112416,-0.014556606188216747,-0.014197023586626197,0.07187011677759213,-0.005353146892629085,0.044021300804535174,0.06517435925056456,0.039066428117623446,,-0.02957323960711206,-0.02298159947936896,0.017096023628001517,0.10726207588042819,-0.0002607979695029501,0.06911918839815065,0.030211543319304205,0.06859783755762085,0.04529041171485712
IL23A,,-0.00952087664258476,0.028660666138687743,0.006832366916631218,0.03121891696490928,0.056498118294127514,,,,-0.04383926627202592,0.043758557918817935,-0.026895005065264828,0.07456193582119064,-0.04734573549174867,,,,0.08510819309766314,0.029769768905118555,
COLQ,0.0829051493674834,-0.016691615598560427,0.020902181670780475,0.07024593920748351,-0.02761435676005243,0.04792991258178499,0.08339303220327535,0.01735851601375246,-0.0496686480152082,0.004721586324106573,0.029259698958587446,0.03967373938531067,0.06369793795167547,0.03972884628894334,0.010828168302405444,0.0213695861507917,,-5.7831090835108535e-05,0.035931044154023324,-0.041515282584121065
SCGB1A1,,,,0.01789251043006228,,,,,,,,,,0.02973446609496154,,0.08588421882442601,,,,
TNFSF12,-0.021698366545577535,-0.019646239021399354,0.004184158097603403,-0.003704179155427171,0.04447597367648192,0.0014747377606607627,0.038495852199100095,-0.022402456908057623,-0.008726219941498617,0.06304582997161913,-0.07241994180985184,-0.01394890690991128,0.014531903644653298,-0.059708684854055304,-0.001679558608379976,-0.011774258178050478,0.04077321681423624,0.00043725952733561854,-0.014898476968016829,-0.07725679451147068
DKK2,,0.012102777243435727,-0.057814059536971316,0.00751954665843155,,-0.007744632580709829,0.015807762932925632,0.023906785075178707,-0.03161837890403345,,,,-0.004550856729607096,,,-0.005015675760122899,-0.045834679944854975,-0.033989222835286305,-0.02267313410978171,
FYN,-0.03134213516951505,-0.023207279736459273,-0.023598761470593206,-0.016252313703806264,-0.10173138199477132,-0.00832000510634538,0.0464366828993271,0.017369178246664736,0.0316860698265888,0.03961263431324293,0.01424289303156496,-0.01525978466449508,0.1018513892469698,0.045324036065627855,0.04968658397391152,-0.012548534103805957,-0.03917557285307844,0.05789063480447295,0.030797661858858162,-0.06669763130650191
ACE,0.08719362445708023,-0.04633869277953829,0.04350048098166599,0.018014166337398392,0.023943778542650777,-0.0027152946323672094,0.0009391837346331618,0.05834502495605327,-0.06997266547945025,0.022118702717840222,0.09312184894060539,0.0547335695196214,0.1237273114827893,0.036813316802061805,0.06548852845909772,-0.009393186703976465,,0.07007033219223399,0.049904094385361385,-0.038447791840646735
IL18,0.008130380189726316,0.08984507666556489,-0.005853571488017808,-0.00826790739618101,-0.04760627738882627,-0.01679303715489998,0.04307214301242256,0.027976584267718586,0.0007706968671550265,0.07836691317568173,-0.031568625104445094,0.09422514572450408,0.038078745285178274,0.0866543617443679,-0.007599865737513843,-0.0338432079214421,-0.04020235208165771,0.03366826507611669,0.06547391547242488,-0.06781493411671909
PPBP,,,,,,-0.0060814293692468425,,,,,,,-0.008811510962691949,-0.0065009298983376325,0.05548466153547982,,,,-0.01506207867685072,
CCL27,0.01171002830169387,0.02708476410760277,-0.026772642776916253,,-0.04584826325532423,0.03119684466462161,,0.005702626506417443,-0.004204965008358639,-0.024846285826555646,0.03930925085088395,0.0005438437461240405,0.055954931852957836,0.02646908347851293,0.0008262895693675722,0.0059099422656146575,,-0.05197714132947239,0.08897278309927104,
SERPING1,-0.054091107036932165,0.013847519753819789,-0.032330391668495106,-0.018343843196287252,-0.010690220785406929,0.03020967520661408,-0.022044017164147372,-0.03132937336389891,-0.01908655361632983,-0.06303383083454416,-0.03840122320750727,0.08071028737274062,-0.02771629032954089,0.004053449889063673,0.048001366808883006,0.007961031392903127,0.11086821029476254,0.018387032881555795,8.50512901843496e-06,0.06698588342388252
AZGP1,-0.04229034433161361,0.050219783212494234,-0.03392327348312817,0.021339838280331484,0.03978687836478211,-0.04919487111341873,0.08422200778609386,-0.03716209456524337,-0.07527038542007876,0.12554741468045585,0.008754488176037455,,0.025685445598906,-0.006855727595399137,0.0126562825423564,-0.04728382297707858,-0.05987653853237831,0.048951348328906026,0.10067720083883719,0.0003765096950654634
INHA,-0.022535151313065445,-0.023953543598079205,0.023383812422676863,-0.026353675477150167,0.0065546626983561005,-0.002949371401766138,0.1343494829262233,-0.016316630304174788,-0.06874270495331287,,-0.05259259136159367,0.12364005800386825,0.03957558821783882,0.07354121493621525,0.037013409838411754,-0.02362535996448729,,0.019518643418116724,0.04979732559995508,-0.026159628487885712
SEMA3G,-0.006222994796056477,0.0015690524426708076,0.02905778539870321,0.03214674062438275,,-0.015704233673994244,0.05889898280846124,0.005097518219582912,0.052891230888045794,0.016454156847027765,0.013413470269390193,0.032179258259843364,,,0.008402005135180624,-0.006939892922068611,,-0.014199356257257613,-0.008779938131349373,
OXT,,,,,,,,,,,,,,,,0.04668203736504334,,,,
COL6A1,0.0337057945743859,0.030521723563566038,-0.0006985412808358702,-0.026628068913890433,-1.4222486756305319e-05,0.03710855331813669,0.0872231594461142,-0.02958395695238879,0.019944183179026343,0.01959965421829954,-0.044754056608402405,0.10335720839386704,-0.03285679112324016,-0.02672222355678439,0.029989750250477495,-0.05486666705988553,0.09486503744635064,-0.009408063555211814,0.02543926471577932,0.005101139859842189
FGF17,,-0.004003853927264687,0.0681962607754504,0.02520413875406535,-0.009208742401401022,-0.017985696350733826,0.03480875596759324,0.01100650516757652,-0.028681484283583,,,,0.03962487539898838,0.0021889579833165355,,-0.021645879853263047,,0.008332812956128163,-0.006736579342536024,-0.02830419954611618
TNFSF8,0.08540732741070668,0.034756380034666245,,0.03762175461848473,,-0.029991911924510704,,0.03561901151243152,,0.003961736325995028,0.07519636128796102,,0.008839315783274182,-0.020021491653602376,0.19039069979356013,-0.023748381947472984,,0.05080246509343285,0.018129776746909257,
FGF20,-0.023765464402273635,,0.018008761706175026,-0.016467904667243155,,-0.008353181559224217,0.028735256363281347,0.008135324625490645,0.012477924684121317,-0.037829432611437994,,0.1802898192121173,-0.037688551366187144,0.048169814797477506,-0.006930952381206486,0.050423611951701315,,0.10323101887432945,0.012187104005246358,
ICAM3,0.012251907037378933,0.03173710157401613,-0.036235048492246735,0.0008080734263708946,0.09626532898207138,0.0339762066810126,0.022186647131458334,0.016011572885520672,0.014936909072138868,0.11195575778788343,-0.048063130269892715,0.061538975897537034,0.11408413083381849,0.018768672083496814,0.029068412989888097,-0.0046515807913989895,0.014591911273119805,0.09935019529529285,0.11619826729839748,0.06383233330927203
LAMA4,0.03291637114386113,-0.02033398297270522,0.021027159819376667,0.05324880816739921,0.002569603852982809,0.006117909033609835,0.04201241462603191,-0.01987846976168876,0.0035375641958948485,0.02408291381057857,0.10095825791652134,0.09350422454437587,0.051931247312962676,-0.025880335189416893,0.05112674164718787,-0.008910746471063978,0.1242001310887339,0.06727006109037012,0.034901936849851274,0.00023254847967265678
INHBE,,-0.07178561329189817,,,,,,,,,,,,,,,,,,
DLL4,-0.041188211919084124,0.07620937953136196,-0.0029129594852698336,-0.020658172808022436,-0.010857307445377678,-0.055130307282154734,0.04921410769175038,-0.013284311071820166,-0.05668515852221421,0.03248069068499696,0.16103096183196466,-0.0029618073358536703,0.08110535060208698,-0.045113939284413616,0.0580199495745815,-0.04321023756867723,-0.04037530466603549,0.08317966927353414,0.04717181498696935,0.07501757110958188
SEMA3A,0.05732853829605518,-0.02332778270979018,-3.979578263358171e-05,-0.012921047721321794,0.0006222306119535513,0.03245972014102686,-0.03339283199680376,0.03227978420186731,-0.045157137041531376,0.02400420160059716,-0.06392421306136198,,0.0767440914444365,0.0022313102893185516,0.005073862526826196,0.048839153946925944,0.034347597951287195,0.0599809577443081,0.00903419520397049,-0.06645576730590676
RLN2,,,,-0.029293666387821812,-0.02737337636172228,0.014551217388818209,-0.021802928394852806,-0.0324816173827831,0.021612479600610867,,-0.01557649782736801,,0.08303212945701172,,0.050089534966342816,-0.026048090442329516,,-0.04362710924688314,-0.004022061200488619,
C5,-0.005235621011840216,-0.02600433071390752,0.047079258414508086,-0.02478250040249918,-0.009446770232832517,-0.05388378674446838,0.10114963313645,0.012340324136950251,0.03612396858793839,-0.010081952117358831,0.024455952242831116,0.05748218754412772,0.07451466249006608,-0.016061830245594464,0.06933369086827088,-0.07864415566887953,-0.0458346591153161,0.08135301536075669,0.042789808841563325,-0.05478423400231498
COMP,,,,,,,,,,,,,,,0.01954965638290694,,,0.0027050278796925654,,
EDN2,,-0.03853867219211407,-0.041361137242385056,,,0.010457361374967734,,0.03999059996431517,,,,,,,,,,,,
C1QA,0.041419877139602254,0.018505995309914373,0.006527817249347521,0.020031640759183962,0.014204216509172373,-0.0685990957329156,0.01491128769631373,-0.08387698963628895,-0.015446922249501827,-0.0574186857384107,0.014236314158667784,0.12138023185360027,-0.040663735493739084,0.044007733175415245,0.030923658666246853,-0.027095795643036123,0.09996389183378587,-0.05330025257812881,-0.0012624112999857153,0.0294537846906766
UTS2B,-0.01513650329924272,-0.012012693661477168,-0.044261079360084,0.05926113191914926,,0.03848763962910442,0.004581689367751432,-0.006616270549942081,,,,-0.005827133498295798,,,,,,0.0697146462112688,,
COL9A3,-0.01913941843581622,0.021538493556378605,0.01055820197658731,-0.07417839159087669,-0.01663074126654584,-0.02192380413153095,0.1142290448282216,0.008868610872589973,0.011881281976287699,0.039589271492971666,-0.029022541374490222,-0.009354015774492751,0.14523543545108308,0.04571740665305497,-0.10819985730007121,-0.0016020407145868438,0.03417884822129398,0.02871758036083569,0.08077209271667166,-0.05808615181568602
DLK1,,,,,,0.09597891544588759,0.024502849609375127,-0.002716324460091678,,0.12685144752896813,-0.08137772531549996,,,,,,,,0.08101229297652437,
HGF,0.04908542028116905,0.007547168288801804,-0.004359041386707832,-0.01354005570774967,0.004082862159627764,0.00867907852504692,-0.041733579904830446,0.0480160510175635,0.046262410836931146,-0.011798259650374864,-0.06749494638222252,-0.004867157931178765,0.03395196210862218,-0.04168739339404294,-0.0049889484708363725,0.0011365366610601865,-0.048232522365563794,-0.0022385444022553613,0.04942710315702863,0.03709085760064196
P4HB,-0.118448857660163,0.003525816216321147,0.00793976837155978,-0.007329616817800939,-0.024026024315867516,-0.0006053789717410009,0.09538541939262174,0.06971730233115579,0.011681639974635779,0.06315212405830496,-0.04737117055514466,0.05522061574816537,-0.08939078919790738,-0.10019572924904022,0.04659799735275021,-0.05179889105254018,0.02355452032327255,0.0032208637031148546,0.008197846667435737,0.02152614943782344
ADCYAP1,-0.016648265628485426,,-0.02744877339702968,-0.007830269193819076,0.13827001589527338,0.051617515481060625,0.004729327288154592,-0.0021244647931449572,0.007427304470149989,0.032708265536911044,,0.17605466650755353,0.050083618012732124,-0.0018842889335882885,0.038808100144598595,0.032769685838074214,,-0.027502184810924757,-0.01446068447417494,0.06588125369855916
GREM1,0.02497443248921477,-0.028763020241919915,0.02244850162656803,0.009466529731742624,,0.05311129965379111,-0.005265008542633787,0.014557262407066078,0.05475756328827926,0.09179022002264875,0.02831771233947404,-0.04717117128916643,0.061287322610097984,-0.029454262606753417,-0.12028685417266215,0.008816948309410853,-0.012893054666343579,0.06577090624378401,-0.00618145105675321,0.008944429254048446
EGF,0.05781003982821281,0.10541294495049174,0.039740040962665646,-0.0002060211418825512,,-0.0545977715161538,-0.02107548076890101,0.0031994322921196595,-0.04053017736980135,0.03362833547949862,0.053666297868085265,0.07547379174333972,-0.019786288741176335,0.0011267510602988578,-0.08031773638311786,0.0846408853100217,,0.14682358138328136,-0.047753652623632584,-0.03791669139009071
VEGFB,-0.059637710722845155,-0.004897166201286407,-0.009972073893376416,-0.01064289582174945,0.08051971058146631,-0.010605768650757075,0.0195607001637346,-0.015369990714679713,0.0313051165020722,0.021407695155677028,-0.017465478499948103,0.04692535052159539,-0.06567925247961504,0.022518546210898573,-0.03712681492685859,0.00294910934479463,0.09071283491005554,0.019086659819582567,0.07926383958046954,-0.03006892645980182
FARP2,-0.03446863754582365,-0.03227225277134637,-0.03096199322316585,0.05560764613893215,0.01271788749383817,-0.004598620968591475,0.0742363856430765,0.04538337784752574,0.03744423100488724,0.06980502742646416,-0.057523298416498114,0.0227262615175765,0.074467871697032,0.02668252889948809,0.03816323321704984,0.0587404311365241,0.03696738958353679,0.1047113606890568,0.019912629051787943,0.0660052888791977
BMP3,,,,,,,0.02839517418088468,,0.01992508248643505,,,,,,,,,,,
IHH,,,,,,,,,,,,,0.024073229722117437,0.06602704751387582,,0.06372248597496628,,,,
LAMA2,0.047518725186381144,0.0188762154404152,0.021000381743725444,-0.021669930453854444,-0.023340756693184753,0.011015478084035347,0.007772324337164858,0.04437662718776036,-0.03717144474387325,0.03906554314605669,-0.018872860385008208,0.0679813759142149,0.03819101924140956,0.007034428074528174,0.04268247536771137,-0.007509617032864474,0.013883169845010295,-0.007839726920108711,0.03210718527561925,0.02791663619802707
SERPINC1,,,,,,,,0.04509017197373761,,,,,,0.05330201356410097,,0.07812616754194279,,,,
NRG1,,0.04084306356079159,-0.02950313826224813,0.028950294202615596,0.0030896685203829362,0.004092932190001208,-0.04257855853034946,0.011561275166255169,-0.02033180631414638,-0.039098177103357445,-0.07454967927292105,0.07774339759085676,-0.06624871379874764,-0.018094157603697834,,-0.02022158980443457,,0.029985499606496945,0.05452078361662258,
SPINK1,,0.033303164520808115,0.03578489267960952,,0.02582326864209964,0.020163857924285097,,,,,,,-0.07472473740712468,-0.014016418260132765,,-0.019486539882279663,,0.008570136622416338,0.027707861873369953,
EFEMP2,0.06520720519134403,0.024915844280626646,0.0070550998347893865,-0.01497114861704709,0.00942980644612719,0.013253773279831366,0.033456823848824924,-0.013875287921629037,-0.03139527610032151,0.07955290417050909,-0.015058058350138704,0.053637605461752,-0.05252567427523947,-0.04566171595100324,0.07674029135227758,-0.06748885096987162,0.03922260761416725,0.057506370593576044,0.002494535888476209,0.009850441086585894
SELPLG,0.0022233534401897397,-0.05926990848287091,-0.033671102388253604,0.011215698416658357,0.027469471025375156,-0.04050159725476738,0.0026112212287510454,-0.0024551386045534853,-0.03122576205448576,0.03683807974567937,0.06270736454955109,0.06273083847905511,0.08145078693371749,0.062316159143206214,-0.050180778526712565,0.01824499020942455,0.12500469980402465,0.03444435669212813,0.030188287138079823,0.0030070087872223882
GDF6,,-0.0013016591998870463,0.009284583560431013,,0.064780962629382,,0.022887174498218237,,,,,,0.04447602071280967,0.06447751739050196,,-0.004152883281017318,,,,
HLA-E,0.0019406887347500317,-0.04643399893131307,0.0025258775357850354,0.02399480563785815,0.01978420970146293,-0.045996726988169694,0.004575694603190891,-0.08531108437783957,-0.009425169322450485,-0.00038223576644642545,-0.05679214058547583,0.10752555816428196,-0.0774471133655178,-0.05535864518097002,0.02187606857041149,-0.0174334101460456,0.001119992607565937,-0.0921427473834229,-0.03194228821113282,-0.018698813466264338
PTN,-0.05884860039750149,0.02293738947046465,0.060289958802398826,-0.0013029292217233595,-0.00550454600592424,-0.03490835850018394,0.11869431444702556,0.010172647143883677,0.03219605462342397,0.11517284884069277,-0.0028101667638240355,0.09532868857976912,0.08641394950494563,0.08539294757348798,0.030758499945462398,0.010115546983377304,0.1656545352779756,0.12682570267679916,0.014080723550054864,0.11252366984144438
CD274,-0.017188413669017653,0.08380909910732705,0.003383163108443867,0.010456197080693858,0.04934114576142482,0.13536992435789716,-0.007239144452797187,0.01330495353113046,0.09580619136464284,0.002724433078974933,-0.010688506005929861,0.13133783920800232,-0.03619217552746516,0.008869596222143693,-0.0013762522973202206,0.02243951399150521,0.020454487193715877,0.021921672879081994,0.13592493252960006,
FGF10,,,,,,,,,,,0.051591229540314545,,,,,,,,,
CD14,-0.017510908843482643,0.03786205656258564,0.004394973416250349,0.02341545683137143,-0.0484694980013077,0.002796690018469262,0.10716706494608153,0.027761159461988667,0.003198212241773614,0.016633798071407257,0.054130775497019286,0.042825109961774084,-0.0424529049711294,0.06967668101367544,-0.01321726577765556,0.0017628456180750118,0.04420031636270148,-0.005192312902196172,0.0026905376563388303,0.12197838073618801
SFTPD,,0.02808338178729214,-0.006888943437609838,-0.04648324557372166,,-0.012159722272518061,-0.04288031696915662,0.014789004884944274,,-0.05020149451470609,-0.013214219829760537,-0.034210932840091336,0.04491702257183018,0.007423972366933708,0.02408035633571938,-0.00956833460669127,-0.03767618276429848,-0.04221173360213319,-0.03753161196384474,-0.004673841331483304
SLIT1,-0.024449059013406264,0.03034815800284937,0.04501475118408238,-0.040052070925239935,0.01696012364901407,-0.05213195752788116,0.056565426013397375,-0.042736452140767045,-0.05362046046131834,0.030583016325776487,-0.02715483261658319,0.08523558381793997,0.00024051721044243107,0.010890751478315062,0.05337216944842584,0.022709991111200433,-0.019648890471816977,0.09544527258746098,0.04737431904592692,0.032291382115254855
LPA,,,,,,,0.05202891274667318,,,,,,,,,,,,,
CNTF,-0.01952336202441697,,,,,-0.01740260337066874,,-0.006608845310709546,0.0016392145716623526,,,,,,-0.04085115763098021,-0.026048093314681334,,,,-0.03683540342206647
BST1,-0.023314526370403585,0.029440217204129447,-0.04127133272983565,-0.01596978838891961,0.01952361193457451,-0.051934889933574306,-0.0014125659685927333,-0.03946989753909053,0.03290027855676781,0.04678390400053177,-0.13463523085673224,-0.10216804253484281,0.0006116029472873907,0.0800122303824164,-0.003995967286802512,-0.04814942188360687,-0.04677042829747549,0.05005970526781935,-0.009588416657434602,-0.03791669965430943
AGTRAP,-0.016475833986282346,0.03456115597587947,0.010900461428807828,0.005867323020999093,0.11160200329273275,-0.0017676368645984065,0.048164268122914466,0.0016631682114854145,0.034194818942006995,0.08239131041806091,0.0028988730032670582,0.040202693251383315,-0.0018205659916951352,-0.000587778283740527,0.02561067491653784,0.023525836349746223,0.04254985271569685,0.04225384324518653,0.01557496871596899,0.15177761558818462
LAMC1,-0.02153626494498972,-0.029629641676419436,0.03245483486901063,-0.027507038918292984,-0.013743423490922151,-0.061654312049563315,0.06955517158417832,-0.0029875402925567105,0.0006026935029985039,0.0607347717821657,0.006533936980616143,-0.011241803801078021,-0.012500277554667906,-0.026114996334152398,0.04396965609748346,-0.02597001802725119,0.03814134260121475,0.02683817213984548,-0.06450122976688662,0.036267255810554254
COL6A3,-0.03206370015859501,0.05661799943933641,-0.019796671917583424,-0.04278708488927767,-0.020139597416382295,-0.016485805623106514,0.044129337788436175,-0.010255897076734268,0.00017483311575720235,-0.017157600008602315,-0.016678481163884776,0.023673876655073565,0.009004555703686282,0.0196656751774968,0.051523609517626565,-0.07889952202958068,-0.008122698071868707,-0.0017698831090567433,0.025096341410356337,0.055707665439407916
FN1,0.05448869684749716,-0.037885754626822386,-0.0025965084634199157,-0.03849698590506531,-0.03713177561322664,-0.028274790485942065,0.018315714880171786,0.02079135107929797,0.020564842464442217,0.027623198136046807,0.14476081396184567,0.09447450913922974,-0.07745742815693071,-0.12001988862008134,0.04837247719736611,-0.07290557594589468,0.08822915203773289,0.008911516362115554,0.011596904226164507,0.02154157084664391
MIF,0.05846968262413455,0.03244035279039398,0.009687758790184535,0.0047017606759157055,0.06384535707384918,0.0444300047082383,0.11532635207953022,-0.04727803026610211,-0.025770192877156463,-0.003752729063812815,-0.06478781972072249,-0.021456931769842306,-0.0033837414170272903,-0.04725627373794142,0.0059793187960441585,0.07280392062748087,-0.007929724372362895,0.08160607203965652,0.012493804209135402,0.04786668986651529
JAG1,-0.0321245673681989,-0.012032203495396403,0.040010737500120755,0.03884667960279204,0.0012785877499660403,-0.07609383526054704,0.03591781381988029,0.01850003655096779,-0.014169899858859088,0.03327930008243895,-0.001548118086953493,0.010023904004916527,-0.00499831213858178,-0.027531725579617472,0.0016988808591865351,0.05069770202587327,0.04283532545506532,0.0369924003062197,0.03247820666300313,-0.08222899295586876
NID2,0.015165443638375154,-0.014756391806943157,0.01970162858580789,-0.018016522276600146,-0.018874838921975865,-0.047072263349289885,0.12475129449754101,-0.036962867027273735,-0.018828144901169998,0.0035567151425839557,0.09394011132150315,0.052051763426835006,0.018774536384521694,0.048740237704184286,0.04492694460160904,-0.09216034078758562,-0.04993350602916828,0.032581384617685144,-0.00787756472793566,0.02332583301239906
EFNB1,-0.015117115109124155,-0.05547601785667357,0.04716466115773258,0.05834330890410638,-0.015460065991949316,-0.012354001049285138,0.06182010521539233,0.00883529681506897,0.042499872227521315,0.061988085723963485,-0.0955228092122439,0.05567446566293868,0.006291539229518352,0.004057864030893028,0.06068744219179213,0.0819027514959867,0.1843031559154482,0.09634099092239375,0.051945190173471954,0.08150093240872346
COL4A2,0.03971164532319164,-0.051316581891987005,0.027552363282543107,-0.07891413471379369,0.010294788450881446,0.0028984938793640614,0.06264378465051411,0.06572394251762728,-0.013238706316431937,0.02558880617143157,0.07526476713840086,0.078263235020875,0.04461285807786966,-0.004274347985840273,0.08472306136951911,-0.03454227149150745,-0.016725008512960642,0.019608348933326403,0.015246990857437899,0.08828738509251227
SPP1,0.03735581278879994,-0.002495716756535693,-0.0038363040593484,0.06522280511570276,-0.01985844098324599,0.0014534521441669297,0.12153182252908175,-0.08195375946777866,0.017580192012919965,0.006206899106850669,-0.0011874087571974448,-0.04615606184024608,-0.10275522584793952,0.023115118135523315,-0.02079606529763669,0.008687750683564381,0.03305334306809761,0.039171650610372026,-0.028374548308224817,0.025626512531517535
PODXL2,-0.05416863521080155,0.07075570905177132,-0.020355570173614657,0.01061598580613297,-0.01153537194898652,0.03968911168763808,0.07518766274447664,0.03246734271648946,0.05595101486900692,0.02667624287505907,0.08008923625800983,-0.04491010953121478,0.056439638804549344,-0.000636215281541623,0.033310317537197966,0.08493687325053247,0.057392494939501736,0.10792407875208367,0.08277411272322976,0.015784830788954922
FGF9,-0.01784921593226545,-0.028542595849396588,0.08262538467999597,0.003893960764453945,-0.02559514787875863,0.06927520440928323,-0.0007482270402956577,-0.013936490151912301,-0.04030163873324648,,,,0.01209199620473243,0.06607663961514817,,-0.019568044483151765,,0.05932521501783114,0.07892258127635172,0.021927593816513463
ITIH2,-0.030518654855989983,-0.02312031654733748,0.03832507079063466,,,-0.013560935020914553,-0.030160748923804628,,-0.04575944426156408,,,-0.05766275795228481,0.04769783954671861,0.05923251381525213,0.024186664071177297,-0.047120425087557774,0.027610325685280768,-0.047079096339892434,0.02382048216846281,
ADAM10,0.07205554083101301,0.04581084028745506,-0.0025020711804672998,0.012441279591528444,0.015850443501931783,-0.009809455455260083,0.04191794148962542,0.0030851754589560423,-0.03564742048217769,0.046019455140769355,-0.04754091981973586,0.026477840601870875,0.02197091976716048,-0.017565246264515905,-0.03157135450203478,-0.0006118041052412019,-0.046436263877771354,0.011138792795739882,-0.04013534262309091,-0.0059161394999389235
