,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANOS1,0.02145568889268089,0.05701900638969446,-0.015118219864898854,-0.000788441971915868,-0.0019958494330743013,0.0008915503603927723,-0.038476698613558666,0.03347954475464899,0.04675098748969699,-0.0191615417678383,-0.029844631904363778,0.09091287687770942,-0.010437721198562558,-0.008543871538429245,0.052182258298892746,0.03531097915153478,0.0012709252562667155,0.0730207697023464,0.006074611760671162,-0.017354103300375463
EDA,0.12038826266582206,-0.03913758456049686,0.010674619701402857,-0.04861531157038447,-0.03638402317479671,0.02978936774219115,0.014011192908575245,-0.018092114797488006,-0.02132623733219919,0.012822728474760178,-0.03871658911792477,-0.028504041049101158,-0.02421028839516346,0.06956806586100747,-0.021938671717320498,0.039391411971857644,-0.03364504427683639,0.04230154160456148,0.09613125457273361,0.053721337605364516
FGF22,,0.07637900806265308,0.03421445458141886,-0.032440973049461204,,0.06970287919034161,0.02791294575301302,-0.013869960676782934,,0.03556877198804495,-0.010837857214426929,,0.18317178360343067,,-0.008635802816423245,0.02230620757231296,0.10189197878987365,0.02801578749014508,-0.04327432299986804,-0.030304778893550908
SHANK1,-0.019100159267853117,,0.061291606425918174,0.10890076329954473,0.025370591907116484,,-0.023400090560836587,-0.01319638666933232,-0.016638153301345847,0.05237646978607575,0.07567751279590355,,0.005916864206797716,,0.009859995835853053,-0.028275753984966383,,-0.008893199024054409,-0.026499219198943345,0.038286382836086555
NPVF,,,,,,,,,,,,,,,0.0028220900514014575,-0.02814596131080343,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.010470642714527358,-0.0344406654949788
TGFB1,0.15715142626287598,-0.00200051730663457,0.019907251494460737,-0.020780934656374157,0.028708973908670304,0.06378193937935368,,-0.03005077500079236,-0.01874364771875349,-0.030807373177886507,-0.015394897187392481,-0.010100217643987601,0.020915229831988957,0.05106666858372436,-0.012380158956345488,0.04514887606115663,-0.0853028732448933,-0.03582287156746316,0.2999270992214984,0.02003647990382948
MSTN,-0.027174267680940743,0.1028087787814081,0.04543497684370909,0.045337742308189315,-0.006485683567218908,-0.06234517118857992,-0.020601539382436158,0.0035632270453422343,-0.011319421532260359,0.014487671929624602,,,-0.018331264237809956,0.04891665337201806,0.009698084257631003,-0.028443140275863806,-0.025052545790771593,-0.007812024140560043,-0.06949831250058437,-0.05453452068945371
WNT4,,0.15636988658862425,0.08252599104436233,-0.02034150778415747,,0.046601433597834224,-0.047759006826442074,-0.01572623432106276,0.004213231409512267,-0.02203617888532829,-0.026645260687758132,,-0.015375171722463736,0.05812171694234695,0.18854255080015098,0.02108691190339087,-0.017854320047270274,-0.00105967976883637,0.2324049548330112,0.11308390601366389
TNFSF4,0.0581983868264438,0.027386883314278004,-0.0038642004355834182,-0.005718747014410774,0.013342329168121008,-0.014895305860493344,-0.003110037455109619,-0.024963067577661622,-0.027895372064303238,-0.025532757227296213,-0.05272652387708649,0.019557121857678553,-0.022975033629754844,0.12613366915624918,0.11642211467573377,0.006500628032851718,-0.02750717119560762,-0.026808249043901805,0.13826294532297542,0.043579942374519495
NTN1,-0.03784007057255081,0.04060639555022232,0.029031487098252016,0.034956808302084724,0.03690928003965281,-0.041927142326694755,-0.049065188635162314,0.005340663876096513,0.05775443150170849,0.005049786052561126,-0.03780836874729739,0.009517305938123805,-0.04606138103983177,0.04392521322103038,0.02912693693313328,0.03681091446024757,-0.024931499982905694,-0.02407194081405256,0.04939279391751589,-0.0401944106020183
CXCL12,0.058447305198927754,0.08517218118973263,0.07782603785465014,0.004932348697668238,0.02187880273355361,0.06253628980791018,0.03504741546208267,0.003989504108812253,0.02505280664469829,0.061693334886478796,0.030771273874027387,0.010993658011574226,0.012876050485956159,0.047557338366243915,-0.04017964598347436,-0.031759092133907776,0.04202977421623483,-0.019121310740982285,0.3519745198483715,0.06161233950195985
GNRH1,-0.015114950485698483,0.0002339596567930037,0.027999429522309705,-0.035051834008543094,0.024466124101109286,0.029363381676142705,-0.023804417187340405,0.005806362742530001,0.000781656451637248,0.00903225152151303,-0.03621227455495877,-0.009652017761959765,0.030958523922505574,0.09445909185833185,-0.019787779555510348,0.020011481137884216,-0.018092158818732888,0.005345345156056509,0.09567498262709964,0.03962548305932639
FGF8,,,,,,,0.02549382266509112,,,,,,,,0.0442312333487792,-0.00556411355391987,,0.03761389558916526,,
RIMS1,-0.022226775505540516,0.27982607314797653,0.045032703406440985,0.021954591082154085,0.005427756021500795,0.15926743728449494,0.03410081278342878,0.033785236733379936,-0.020506216210317132,0.0008682265013714057,0.0662190955542109,,0.043560029916331004,-0.05013309602843622,0.08720190384255985,0.007624747487879239,-0.052537155359323295,0.096109981901857,-0.04526209059007108,0.05790042468614337
FGF14,-0.03308029429780133,0.07040493954207949,0.04172533134972105,-0.03428985945437817,0.016978254511530746,0.09728692207516317,0.014800367037553457,0.043952968159132105,0.0158226312155776,-0.016590747304649187,0.035892393550708813,,0.014922265066390711,0.03551874197311605,0.05572552933222351,0.003279555574153014,0.0055397630560783005,-0.020474599872758303,-0.03222121533690537,0.014370714737933015
IGF1,0.08049245419874786,0.0032961855003734277,0.014789963596460618,0.0051897107192383765,-0.029512312593354868,0.06647831543991792,0.02024199939890251,0.16077863636618944,-0.02137847041658835,0.02800075137023621,-0.09262087843997197,0.10781495771006121,-0.02455381040844634,0.006846415823103175,0.047374954357297126,-0.0065833584426025805,0.10014927147954616,0.017871018272856382,0.27822205693215357,0.025146089778589602
TNFSF10,0.025866501720435586,0.10244957695685786,0.007892452556457416,-0.027071276352730034,0.008871626779451067,0.0946346222080937,0.03885607061105893,-0.026477007505387843,0.012934184639978055,0.00700157208411596,0.063029466723494,-0.0019665641512305,-0.030345399168498308,0.053803802095109717,0.02883429723123253,0.018313727858788112,-0.009177431495003309,0.02963040624179802,0.20126086961933973,0.04067583604208475
GDF5,0.0055288477203396325,0.06222650942988119,0.010359651191649367,,,0.06764642058238735,0.025404607076497825,-0.024445283752758055,,-0.02741520942326436,-0.04721382215387875,0.07126037780371128,-0.011256677688486877,,0.12317476154100783,-0.046643656343722174,-0.011459989107373936,-0.027153702062059405,0.09375096440894158,-0.008973255446922204
CHAD,,,,,,0.10081881810198068,0.07551335085588197,,,-0.010435604562582274,,,,,0.018884861917418113,0.02301442505912154,-0.02011589469313285,-0.02296456473552964,,
RGMA,-0.05329460473589401,-0.050162041797495796,-0.05312327368751433,0.005363797969753586,0.033669971059161814,-0.07425507742883135,-0.027392466286059094,-0.025609128886874683,-0.021123420612647444,-0.013735159432074883,0.048134543833639735,0.011398619821400781,-0.08339792622921315,0.010261728765312478,0.02890193923615643,-0.013898451129547811,-0.050268472709898405,0.04767404834509943,-0.1495600995524199,-0.09565563729662928
CLEC3A,,,,,,,,,,0.0003606317139227173,,,,,,,,,,
WNT16,-0.05784987909999288,0.002294228715317656,0.002062834612688777,-0.023917502853656188,-0.03639625915175293,-0.0017268967636244147,0.07737624706011514,-0.039692899451829314,-0.04022565874123406,0.0617432478520144,0.019834003585433187,0.007467219761937761,,,,,-0.016617871148383694,-0.03479330282956122,0.1187388384926182,-0.03487459850194466
CX3CL1,-0.09898407213573164,0.015583123565744393,0.08640036567191985,0.022925737360790777,0.09753827961204363,0.023108899554331742,-0.019109070022444948,-0.012777982211049312,0.0216241177998175,0.024032908451640887,0.029781335496159217,0.1021407985109402,0.022267595649896117,0.07535127376317159,0.09362685220628195,0.08796760583313047,0.03628969545076757,0.012616525710018856,0.230309364870966,-0.004378896213496783
FGF1,0.09955624252909843,0.0646005487388888,0.00363394615382198,0.028333901001137907,0.015780246410446296,0.08117791598419277,0.06813555927235897,-0.02687477199507484,-0.02980033624806001,-0.036435216454455736,-0.09638982569082431,0.016819080227244588,0.029148777776488315,-0.030914386574992115,0.04595752310153706,0.04473308700521485,0.028239634700992097,0.023904881146778044,-0.012572102948578428,0.056422305932096
ALOX5AP,0.11889514851065747,-0.029522082677548266,-0.013820613825559902,-0.004089773410945456,0.033662404047063464,-0.0007778572127978187,0.0035833560175369053,-0.042433629477651474,-0.03178163822693924,0.0268720330103989,-0.05804277030733782,0.05887403720503536,-0.061301252008677594,0.016330178032752315,0.0010291253218889876,0.03572850440431688,0.01962809775692283,-0.05807213980626284,-0.1547129839867616,-0.05245363742281756
IL1RN,-0.031318735302414136,-0.054543250583689765,-0.023541353363780045,-0.03908242934523322,0.046460741691205225,-0.06208210087531898,0.060435002058688375,-0.014087653782399151,-0.039305372263402014,,0.010013215073973718,-0.049488784502088504,-0.012089323866265676,,0.005072258383000157,-0.02958774050758997,,-0.06944174742156486,-0.010208559975528725,-0.013022167899864977
PCSK9,,,,,,,,,,,,0.004932962124387646,,,0.024906504140563706,0.0833826044454263,,-0.02140193844181576,,
NPW,,0.12836270062485458,,,-0.026375941877430035,0.0763587560571848,-0.02275023080871309,,0.021001894531844176,,,-0.028037427576747112,-0.013464874651936921,-0.0458162641720889,0.08083365235044349,-0.006684128525252108,-0.0185593706637854,0.03402344930552344,-0.002018368201793631,-0.05294914680277502
CXCL9,0.07474895975909446,0.007590222074983934,0.015739250424955727,0.0892392776018091,0.053396639917836136,0.06406679957660846,,-0.017038205606840363,0.03619187422833347,0.05681148241022712,-0.032602689576929834,0.08378278243795777,,0.01153045739868027,,,0.02512762992973208,,0.21913079373865485,0.12510614134569403
ANGPTL4,0.04385851238445302,-0.1932414306719854,0.017917121491614108,0.023021196645728215,-0.03208538197143769,-0.0025422877980947126,-0.029136302657511902,-0.03368637470703104,-0.06207936869625035,-0.0016517499778572417,-0.05383689796339647,-0.11478862514576957,-0.07035268462165305,0.07088812848187472,-0.011551595686452329,-0.0034852549194647133,0.096858185932769,-0.020653839709734733,0.1011422778099543,-0.0613486791730936
CCL11,,,,,,,,,,,,-0.028271605573935064,,,,,,,,
UCN2,,,,,-0.0182889216099355,,,0.03545247480344901,-0.021607585046034817,,,0.10357949305370287,,,-0.015863921287536387,-0.005933034782541876,,-0.028115785345620575,,
OBP2A,,,,,,,,,,,,0.07946883060324221,,-0.008862448707085968,,,,,0.16618832953828747,
COL4A3,,-0.039998341534250116,0.005677779298768296,0.0001030488610550686,0.03133484374006135,-0.06881911704678803,,,-0.02096059475424662,0.007116987254607147,,,-0.015246110326278248,,,-0.023614975429676797,-0.03121752462171194,0.04620589139993929,0.08538562381571241,0.009384391710031068
NRG3,0.005695007223253242,0.07482879964196183,-0.003000308975492065,-0.0066860051969467385,0.029736723155546183,0.11579661691308862,0.08941949662876601,0.019500428255456503,0.0032157129942747597,-0.02294920225303757,0.008501305857299406,,0.10858624699405188,-0.038553571684186286,0.04286308170620885,0.048047620342159716,-0.03836384166888944,-0.0039015536650072436,0.1221052594569898,0.019512620920539424
IL23A,,0.09232504908465672,-0.04796097431539477,0.04350870084403968,0.03332403323866633,0.015262107142938587,,-0.01826229355280186,,,,,-0.018549507351824923,-0.039616242116986146,0.0020691906037796763,0.04728130302963979,,,0.016571130944198677,-0.030081395719981304
COLQ,0.038945828225904026,-0.035528757250246686,0.06381373111327515,0.0029924240469217673,0.019714192109482158,-0.03536965504711677,0.060358719705261285,-0.01669772492546549,-0.023346319867846604,0.015311733661780748,9.890102205443177e-05,0.02841840572020929,-0.009912144735834436,0.07073002596503628,0.059531078693496955,0.13105532290370242,-0.04193689113683659,-0.033741237094064305,0.0162349234884357,0.022806652937809056
SCGB1A1,,,,-0.024270518135080358,,,,,,,,,,,,-0.01465755851462738,,0.012741111544809128,,
TNFSF12,0.08118627391859841,0.0038979051414213036,0.020977330951743266,-0.016034838578585526,0.04285711506029867,0.0892014773011232,0.0075369497190814,0.029979113370906477,0.04481753982939337,0.02391753245559426,0.024295382164111614,0.06219108450894042,0.054060840893416326,0.04417044566866671,0.08743606072857578,-0.00434578075894192,-0.05665450632581025,-0.020341739988416485,0.12794933344785225,0.03507318334450912
DKK2,,0.1096885439770518,0.13541786630640784,-0.028481122661093018,-0.01855854850148236,0.14435166209461753,-0.046684731626689964,0.01929818174930599,0.01790485909858086,-0.018864578172139056,0.027288861671743214,0.044229575603558044,,,-0.0011407416907331463,,,-0.04497681397682846,0.1981781095725697,0.03973514542185302
FYN,0.08185719445767374,-0.013117406404785075,-0.05199107895844687,-0.0654055962190521,0.012494755523314765,0.002306165760752625,-0.01536897991781998,-0.019341254397334483,0.02912532688659224,-0.031027637441735575,0.008942298914292485,0.05538727301156635,0.006625398137616092,0.008215561184440579,0.017837956944819315,-0.009387552736006955,-0.09488355279058477,0.025827211406710775,-0.022942556207233237,-0.020002984714676025
ACE,-0.08918235891033209,0.09587850691528482,0.10354093778759083,0.06400916240790996,-0.0022894041135571876,0.05375723052343606,-0.023618588496631458,0.013692392165582134,0.011391703843232933,-0.028606261162804306,0.019773016688500972,0.06042386885483141,0.03353018343057876,0.02508086239141622,-0.012234194074385845,0.08034971891117237,-0.054327086359690684,0.07624344197371048,0.2586972932909337,0.11429108750951385
IL18,0.10920709825526144,0.18182291182270854,0.048459618943966706,0.03283831867174247,0.022339414506870468,0.04569611593049495,-0.057372046640190834,0.03331480440495455,0.04478029527291521,0.042034013416556965,0.01954561551426069,0.061860603838410924,-0.012115563533120648,0.046381770413338505,0.08588670657142061,0.08553183550540985,-0.0346213640209342,-0.017423535690085565,0.13140661110128582,0.042998597922323314
PPBP,,,,,,0.05089301416919039,,,,,,-0.02113457482874404,,,-0.02359804537207464,-0.03532672681491273,-0.02136763262704901,,,0.02032674040151607
CCL27,-0.03564854412155179,-0.01664064402620785,-0.010846356507370054,,-0.0012045702040546144,0.03384613904835219,,0.04497498280981534,-0.012201116024454287,-0.019433229674972897,0.03238903632773557,,-0.03246843037903773,-0.039616241076928044,0.06866188314788133,-0.03491594955771674,0.06860405451438795,0.03338622705984117,0.012996488406235837,0.006229281949398439
SERPING1,0.08537380855874596,-0.05934702159749152,0.045948052684026866,-0.06799050049625449,0.03657787667040662,0.09945567505064588,0.011450841860699577,0.008435546897265585,0.04419510999102463,0.11754004364614318,-0.0760505131792618,0.049044386356693115,0.023802414646823686,0.04397881431336257,-0.004915881668916487,0.025380507781688842,0.006231585723816451,-0.0071169656240235605,0.09677111598405272,0.0005317127097563769
AZGP1,-0.05882611112298889,0.019993881410629452,0.0010257601103941774,-0.029524157705148674,0.0004771132226368784,-0.13858336885519978,-0.07551052391381448,-0.021442803845127038,0.027550042897640035,-0.021686401002465373,-0.07098058553434457,,-0.04564028934269162,0.01880000444572837,0.07364414016580605,0.0060650379225508436,-0.04787377512549326,-0.04587750352673972,0.08130795622982477,-0.029105996909165124
INHA,-0.04886453474777762,-0.02417429920236815,-0.018927015752913702,-0.0005163729208182011,-0.01679240280851809,0.01810035937102512,0.05007690526683745,0.058261445402518305,0.04648495615522966,-0.02994069114238821,-0.004217560048776906,-0.018136531535886586,0.0019625633750583685,,0.014659929999276502,-0.041922374582788254,-0.018559370553779615,0.012082990776124826,-0.03265110599200019,0.0056070716902819505
SEMA3G,0.02040263412335129,0.09660020040952484,0.06087925560521263,-0.014308264293540167,0.07728091680849992,-0.02546815286032463,9.469400754604388e-05,0.012358759782645458,0.03166984938421006,0.023643494103943487,-0.021151911118228037,0.04369176696470169,0.0027168476361919885,0.10433036129761425,,,-0.01712244403955224,-0.012255271293082097,0.21692516424942174,0.0805833687766378
OXT,,,,,,,,,,,,,,,,,,0.011867391919043228,,
COL6A1,-0.07175741069973936,-0.05906816032322725,0.02805023780316786,0.05704784793298486,-0.027077145955399347,0.010601092589000426,-0.0163943432096431,0.004660591237096055,-0.029865391499703884,-0.00462623942153615,-0.028813263171316602,-0.07398065412128431,-0.056390582439009705,-0.022593111051691296,-0.03078174057814704,-0.01725544299171218,-0.047510026918624826,-0.09808494542154456,0.3250036551851636,0.03527072738098419
FGF17,,0.28184801547691674,0.0017239985554757626,-0.026616420009697318,0.03369785998326637,0.03112160590988753,-0.028455363331113936,-0.021986098910828138,-0.05323273441200844,-0.022287451915882446,0.15155743312568104,-0.024009215464402246,-0.01600608045560125,,0.014120291163466843,0.07283073860465808,,0.04278510937484253,-0.06517304799479978,0.05517345447708917
TNFSF8,-0.02503701417691828,0.11933447120258368,,0.04720358988964297,-0.023330197629617574,0.05226089336580455,,-0.014087653902748725,0.04637907866783067,,,,,0.13427588719938532,-0.04849221694098115,-0.02040646854670523,-0.016617877608910286,-0.034793307421922624,0.11806083503018715,0.03644758631794045
FGF20,0.00937976620360102,,0.013912659636271698,-0.013672618305968422,-0.013381984533980115,0.07544137295711681,-0.0285662023758591,-0.006034878708598226,-0.018906554628342478,0.08037353211389385,-0.0013319748547268705,,-0.014719438282732908,-0.034185334037838175,0.033401802949340795,0.006820933527301129,0.0053638329376201836,-0.00906951015067531,-0.017598943388365835,-0.005062745244571684
ICAM3,-0.012682520877973693,-0.000209183064400196,0.08814416800355032,0.00680909198276344,-0.004451385882140844,-0.0025934741791736144,0.04450302790522412,-0.0545737871418233,0.029621705412355138,0.022856340968252835,0.028856667544816087,0.10666436175521632,-0.010140715689779761,0.013424254765662579,0.05203532929933052,0.031124519525466226,-0.04809304537460178,-0.01348164712369558,0.26354127663872007,0.02056926441146719
LAMA4,-0.1267740432896048,-0.02210795154319676,0.0895783692517032,0.0019354385631219276,-0.01305556354631306,0.06078368998493341,-0.003723955950780928,-0.0013490960743512837,0.05078173410235357,-0.005462711184764786,0.025812532761846026,0.05415539626007863,0.0003312728256982707,0.07870200463173191,-0.07976779813051373,-0.005681336014027246,0.010099552837439291,-0.05644678165596299,0.24604085770024564,0.057510576476252614
INHBE,,0.0047412083212544885,,,,,,,,,,0.02858051786480099,,,,,,,,
DLL4,-0.05128989143475862,-0.0145902458367065,0.06962977305493841,-0.02707622677793417,-0.019556091537410853,0.10989725910129743,-0.011976790490510538,-0.009221094419928485,0.09611553853398458,-0.027212027054496983,-0.02169008077646366,0.006728539725525296,-0.031206910852918802,0.07876086819791948,-0.02242894091186362,-0.04457100295034981,-0.039192027994083854,-0.03753032491603434,0.2660833436928803,0.11957888796512739
SEMA3A,0.04905590157319918,0.23112411782443415,-0.024923765959869,0.02608848490508189,-0.033967664343997624,0.11471804485347292,-0.013944591733141493,-0.03281304618746132,-0.020136632469851253,-0.003177689273433351,0.009311129358518503,0.08785587347349416,-0.008834606508452794,0.040338854218416105,0.040486027430970024,0.032543674670616064,-0.011814217360103322,0.00969398452681468,0.002694097420221261,-0.011126003593615633
RLN2,,,,-0.012217720559898495,-0.023544666083089128,-0.020520147364517956,0.03492075384895726,0.0028105990035392535,-0.030557222497256196,0.004010271049872629,-0.02835709212731294,,-0.011596586731125352,,-0.005224979260598899,,0.010469578263764137,-0.01673962892683581,0.0002405839560206965,0.01777816471364692
C5,-0.001002260358211621,-0.008020824994989887,0.047845344593464165,0.017294726846855412,0.0037345046628198325,0.030795706251688346,0.016322898192056286,0.037373200580369706,0.07366972952466604,0.03939948495648624,0.06845263002639818,0.05739719855181481,-0.04155895772812279,-0.02516708954589503,0.07324115499427933,0.013493071438666201,-0.04523422408007052,0.00023925874775517755,0.05819528004327038,0.023512564886677953
COMP,,,,,,,,,,,,0.015035721045978624,,,,,0.0821169803026619,,0.09543017807753501,
EDN2,,0.07877419028582927,-0.03594025829869488,,,-0.027270782112407844,,-0.019254336068098548,-0.037106651166498,,,-0.003928111394424467,-0.03056241528349073,,,,,,,
C1QA,0.15494593099420964,0.12614131770931525,0.09796743408454194,0.01924415554571166,-0.028834736212704448,0.021092682870016144,-0.049993244074576275,-0.04679075001992861,0.041857554044014846,0.050980310812470786,-0.07404304001312224,0.10527760281080395,-0.08558278863352632,-0.014435224506563862,-0.022184637053030143,0.017562544522999133,0.03396782778565705,-0.0845298322764586,0.25621843779826015,0.1129227796095443
UTS2B,-0.03282153206563422,0.005880791796738149,-0.020303983555854086,0.06366431356582762,-0.023544665947822313,0.009262579015043628,0.08338295542224128,,0.08917433435705406,0.010868022603972936,,,,,,,,,0.12768469435857693,
COL9A3,-0.06328603198330258,0.07839438201796162,0.045093804174309034,0.05103055581117363,0.03335068678516774,-0.05828856391470778,-0.05004553227947057,-0.04400506229825383,-0.01596294027916496,-0.0006377855814416314,-0.007734036115291178,0.0760608823383762,-0.04495655761912652,-0.0011096293298379157,0.061633293056919385,0.05545189206559132,0.033472509502922417,-0.036186544924505744,0.03373858927826188,-0.06812386620181896
DLK1,,,,,0.18590948517808967,-0.018523349888856785,0.09861654958628346,,0.0007799084418472906,,,0.07120583653594921,,0.0908211817909134,,,,,,-0.013173865402703194
HGF,0.06317368004679394,0.12881821413482394,-0.0019690157437018234,0.029246402902804818,-0.014954792665165459,0.042352109900964226,0.025576547500214725,0.06306582961112038,0.008373414555810673,-0.01559090643559774,-0.04549416305807319,0.014808670884812374,-0.01766289041339148,0.049883223264383124,0.08090055082704604,-0.008184317245482828,-0.05581904296626629,-0.027469793655991216,0.06137268541950704,-0.044272401017982486
GIP,,,,,,,,,,,,0.023328052776377825,,,,,,,,
P4HB,0.008050404100311583,-0.06942190790072815,0.04029521758119237,0.008249820193232813,-0.029028090865587233,-0.05574844086597909,-0.05120933068730869,-0.03192934657390623,-0.05019362784943748,0.013853821977075262,0.0312999364580909,-0.0631229380228136,-0.06277247711319534,0.10112879433334625,-0.026311047054769023,-0.0666724917769183,0.015178822254974661,-0.023852792495132752,0.25982531984628,-0.06798162907640588
ADCYAP1,-0.0077243979309769015,,0.06503418277653045,0.0022527097817608005,0.016959280297483476,-0.017413882867034353,-0.013574741888578363,-0.0341156952106615,0.04507473800828494,-0.013567815124603894,0.0008152164709995755,,0.041934939547507405,-0.018441900352462168,0.04791062866289202,-0.013185011805592938,-0.033506030562068606,0.011418888625467437,0.0069677046898755455,0.07425859758419416
GREM1,0.0238543743078132,-0.021594460294568588,0.05941139980207438,-0.02755505904101561,-0.020349972778330484,0.06786631109838095,0.0011136062390381019,-0.04326416880740443,0.06847832380894067,-0.008623734868847188,-0.058633526381661735,-0.019048045325415007,0.05020047558143277,-0.001836453674535738,-0.032102882128609296,-0.031175219664539164,0.04125192004762165,0.050694238237073946,0.24215691915407228,0.05061033152294026
EGF,-0.041177926413394635,0.04032261290732369,0.03925860906704996,-0.009587136653200979,-0.02297460356803603,-0.03367527419420459,-0.030056746999825603,-0.042152922810418665,0.0326356948939844,0.002449242752499897,-0.034686008809581184,0.13542625738365333,0.04241071990944504,-0.035892604661244415,0.054389135551658065,-0.028492814157166958,0.021620853980674315,0.043268741397487195,0.014440848914989292,0.005781557296907267
VEGFB,0.08267819453239289,-0.12817910154279186,-0.030673939040420855,-0.06483167119006814,-0.021878643584267696,-0.09485361506805522,-0.0863116286805582,-0.0012391921981855692,-0.03580989109883956,0.006022258623451967,-0.03782844751564767,-0.04140591044590769,-0.03008898545130685,0.03479482015686021,-0.07775336221024087,-0.010005038348723624,-0.011935711242083598,0.036106737867140797,-0.049800119823419906,-0.07411228257894277
FARP2,-0.03508490195760815,0.08692111633089222,0.03835062081941041,0.014186648726783914,0.027186345777299992,-0.001295288668240553,-0.038780947160059615,-0.02163378188051658,0.050164796497388815,0.02069314653789032,0.0037112388495779925,0.09196346212517335,-0.04531506651133734,0.028209739365213777,0.018509924988354992,-0.00039824778376073563,-0.023813259350050558,-0.05857190272189752,0.09556836273608799,0.0008471392308723458
BMP3,,,,,,,0.030029203533009027,,,-0.0037343410759446945,-0.035779435110857134,,,,,,,,,
IHH,,,,,,,,,,0.009254871595023084,,,,,-0.03430449472118608,0.011134967078935054,,-0.026363398415826536,,
LAMA2,-0.06011871726456555,0.0562915379013616,0.10877687133025997,-0.012582274737654484,0.016071043538449042,0.04534613590970848,-0.01720039021941526,0.019563193973804807,0.004953820213081373,0.01986650205871431,-0.03196460057484993,0.0894440177898455,-0.01519647131354445,0.11355208100285963,0.07085874992912203,-0.009704993804322267,-0.020773458319183348,-0.047453081271056664,0.3494066517426281,0.013544996732725825
SERPINC1,,,,,,,,,-0.028259987042763352,,,,,,,-2.057539378935983e-05,,-0.02726387313662768,,
NRG1,,-0.03736871954589019,0.08747867368056805,0.024422103590589116,0.002926976024704562,-0.032887730890690976,0.030320766841813222,0.04617686331248919,0.016187064775461276,0.021866256136167706,0.021905953866096558,-0.026235361356074436,0.09673544358577985,-0.03533186073070271,0.08625202635982525,0.042812861163124855,,0.016904570033804918,0.0059805254173273086,0.023316538412088264
SPINK1,,-0.009820689410368762,-0.07486543258035148,,-0.03296640778101341,-0.026780218856557195,,,,,,-0.03745597828037693,-0.011596586731125352,,-0.04773694365531484,-0.06598746647272705,,0.06666416201875762,-0.062110191895779314,-0.0233402277278869
EFEMP2,0.02228762346089234,0.019489803704773732,-0.009471597319812328,-0.052466385416722335,-0.015700961479340848,0.02799850276238009,-0.03852961064659582,-0.024366325072116803,-0.0060804293640326496,0.06348748167402403,0.031434915897373156,0.018510164831215235,-0.058868814544071925,-0.012212645242064349,-0.01682191847714511,-0.004908775898266636,-0.03691550326773379,-0.044812781088986,0.17240160529636547,0.031782610018688144
SELPLG,0.018420746835145056,-0.002457265513819717,0.04470629151659877,0.06229716370243193,-0.007724868783888221,0.05748349716557593,0.039223836598511315,0.032218610231638564,0.016119491379778618,-0.020408895365488518,0.00043140860914178534,0.09223182120063005,0.02652589392042602,0.0635635816958151,0.0946674336829189,0.0569093988718507,0.09715511034982885,0.05425140900623551,0.1675852794867712,0.10820179745331227
GDF6,,-0.025322853417471074,-0.02328811725793204,,0.017587969600666022,,-0.012561638170976048,-0.01809211441668805,,,,,,,0.0013397382982470395,0.009666067608469588,,-0.004339640143386213,,
HLA-E,0.09527960441649126,0.04719369399642573,0.07951658500094126,0.06918614386597427,-0.006784505635346502,0.07510908526044281,-0.007594852787685365,-0.025425008390554546,0.07656203701134084,0.09534925578409299,-0.06870418817299383,0.029820509124485122,-0.11957660508625886,0.0531316005933868,-0.07545288327458816,-0.025345172431284695,0.10074939539898957,-0.036991309148609965,0.34513557538187434,0.0853052119530932
PTN,-0.1253493562707468,0.04578887051402154,0.04136739961130166,0.008709614260440677,-0.006706633988534121,-0.042353306179687134,-0.08538027971517012,-0.03625532683230091,0.01215801048848683,0.004083458976397117,-0.018274536309019727,0.04496223364121396,-0.11004526561106875,0.09971483075591699,0.0697359182566954,0.045408627546397046,-0.04682046142949516,-0.013530129932732574,-0.1605716340841432,-0.04062021556175214
CD274,-0.004599931982872273,0.020393442994326244,0.029499682843915426,0.015632626183903507,-0.011196903107819803,0.07427949402932288,-0.011525970914011896,0.049106835815516885,0.07445977935511242,0.06491411740559548,0.0247109216344005,-0.039763564307059934,0.017630769925192063,0.152226680782064,0.04520796626605646,0.06428463159104342,-0.03240149955251434,0.03888969733524108,0.019988344183370237,-0.007873589442238177
FGF10,,,,,,,,,,0.02078178049618498,,,,,,,,,,
CD14,0.01917426353018925,0.0062343149233804055,0.05620798414807736,0.037408309121444334,0.03804271686589827,0.01562765418459076,-0.06572591885671808,-0.03349213915569606,0.006048540921663642,0.06639638371412115,-0.048277320809678274,0.09668386023431212,-0.06318396761077037,-0.01570877913232493,0.03492378868960421,0.04256226593521035,0.027209013983411523,-0.07320929970650394,0.10528917780566718,0.010632729932699708
SFTPD,,0.014852369536148168,-0.005799325563166563,-0.014602170214408645,,0.08588548479132267,0.010266877161392662,,0.01730934643170988,0.011704700700239561,,,-0.01960751225158392,-0.04536559870752693,0.03417905356688158,0.07467820634822503,-0.03607740847270521,0.00458833469912009,-0.0020240436437702508,0.00893734475563423
