,MGH258,UKF248,UKF259,UKF269,UKF296,ZH1019T1,ZH1019inf
EPO,,-0.02232734874034176,0.016848559395512566,,,-0.0422529848912778,-0.031115884893250473
EDN3,0.08512771257171348,0.055823576830015376,-0.007496559749685036,0.018755759106738008,0.049529402929175494,,0.005565134324341899
CCL2,-0.007938472435187138,0.009833738180706675,0.04449324792508218,0.02375832185168025,-0.01260972124610439,-0.04930614409671709,0.07041243481457728
DSCAM,0.07392341220080395,0.07715367860064909,-0.018511606522597042,0.042780640027412685,-0.031082333941457218,0.002415291426796294,0.051538722760220416
GPHA2,,0.017908575969777497,,,,,
ANG,-0.003930938009885573,0.010501829622027977,-0.015189112206286584,0.15576672355458326,0.022411295100917418,0.09297786805497343,0.07863642382908449
FBLN2,-0.028111826580680125,-0.05259597211945777,3.390146834965665e-05,0.020654084522661088,-0.036423784628290094,,-0.010277103113053885
VTN,,0.015623021093529154,-0.02882798366944161,0.05462208228657688,-0.02584267819895882,-0.014096183199956196,
VEGFA,0.04015830996833903,-0.0393786555581608,-0.05918480134159471,0.10238812758189267,-0.030096974242498305,-0.03148279017919904,0.04652162448134884
F10,,,,0.11160299158769649,0.009764970613660785,0.03029507655678957,
SERPINA1,-0.04226409565091151,0.014752989457908264,0.018091698053581157,0.2170224984668251,-0.010809468366860793,0.021345205923155506,0.049888614649648534
VWF,0.03144915455357795,-0.03807629250675045,0.013542827726282073,0.15488372240363307,0.02808463428987471,-0.04595791967649735,0.07707655722672933
GDNF,,-0.026022847030112796,0.013221936565779347,,,-0.06981942895676606,-0.02657332603567049
VASP,0.030113972468625932,0.03793557453686142,-0.008456960173513921,0.12659790432321005,-0.006873633123618097,0.023305701985381216,-0.0069950716915200195
ADAM15,0.004995536911677673,0.016150411346228515,0.0018302573407658876,0.10425046539741034,-0.012968496683205787,-0.00415568901533206,0.010284194552698852
WNT2,,-0.017451286336489645,,-0.07543483424191934,-0.008692978976251266,,
CALCB,,,,-0.04043049224668325,,,
OLFM2,0.07643785677869766,0.02338688025019017,0.013672568007987008,-0.0872889124285962,-0.002809190475094035,-0.05966448576341924,-0.02585312571993425
MFAP2,0.03620045406476545,-0.009581720081272505,-0.002077045466211278,0.12517827308089352,-0.04040705451071214,-0.04818716082280754,0.07515526460331368
HLA-C,0.03678964605474069,0.05205289241174242,0.03997209587589578,0.247304646852214,-0.015561959430566465,-0.022249554654872904,-0.025810358692477203
THBS1,-0.006993262453335417,0.03404866000215046,0.012269395825014132,0.1329460310565746,-0.004672707032873891,-0.0956054363628093,0.04744798800076267
HSPA4,0.03035904579573633,-0.007171780985396499,0.007979421934044885,0.08355398987663216,-0.038686600576990145,-0.02131866186847122,0.023050123440842955
LMAN1,0.04956859271079569,-0.006133814237726642,-0.017850122922487863,0.19664182640458552,0.011199035752788475,0.039669478969947006,0.03287865681928406
LYPD3,,-0.025349318914844893,-0.016437374438628246,0.1401136762201001,-0.02567907263199618,0.0085315904341927,0.07277026482574031
APOE,-0.0883380497016863,0.012911980486419219,-0.021535349314818278,0.1290895449830147,0.021678092007899705,0.00638392175322192,0.04899520028054277
SOSTDC1,-0.02134890995668421,0.027351389220832297,,0.004561904893607317,0.08771091680461782,,
ANXA1,-0.004143525875514695,0.03819728613588155,0.03479232617410983,0.24752817728767035,0.017995176222095115,0.06137891485213637,0.08623712795177488
WNT2B,0.01139456205265967,-0.024370722223918548,0.02079985897762122,0.0304315662365112,0.009210067393277581,0.10195187190994384,0.12576378063979493
AMH,,0.01284950213152194,-0.022840436207338093,-0.00067906293993825,-0.021797960188902208,-0.04201139305680188,0.09327736001712313
GDF10,,0.033739115400477346,,-0.026434196253392377,0.03264820722163652,0.03803659446254857,
EFNB3,-0.05191393206887936,-0.050402778807968625,-0.034688110898321696,-0.0831204743841415,0.0020724443474400586,-0.0416207475396013,0.015730843500394758
LTB,0.024677687263060383,0.008470126298067704,-0.02323965310534539,-0.03462082467845175,0.021956662937367633,-0.017629870199623306,0.05220075684657498
ANGPT2,-0.005513508570601975,-0.03418229992803577,0.0393642481434887,0.26569383321016743,-0.02542855440477652,-0.05626424673527924,0.022696166970063228
NRTN,,,,,,,-0.027217201633543214
ADAM17,0.005076184463377651,0.004393322316605314,-0.021189871074801435,0.14146985574644827,-0.011349388047463601,-0.040458254593887306,0.05307128899270605
LRPAP1,0.032494585557305646,0.01879018347343645,0.01246445422394135,0.06926974717603754,-0.008479892442378373,-0.037203570421789636,0.05887295864853787
NID1,0.0313075485540063,0.016820526191182524,0.024832427785062953,0.24991893740423216,0.005945217022156348,-0.012688564089609361,0.012538143009524
MST1,0.03422514179126399,-0.023176902058281358,-0.045615522804540794,0.19720135375842915,-0.009196853042372397,0.10234444569046706,-0.0007402899413915861
IL13,,,,0.01782054695185208,,,
DCN,-0.018783191043691447,-0.02424763664593749,0.03247257071381357,0.21790544095115788,-0.005499657393493768,0.04837950779496603,0.014692984902375876
COL7A1,0.03306953530700482,-0.01374146955605747,0.022062559381920015,0.14650165214821184,-0.0239129595457036,0.04826815806942339,0.04457162954270827
CALR,-0.013896073432393635,0.03499928372092871,-0.009803319412529014,0.21147425291267505,-0.024138098438460973,2.209814966089859e-05,0.04765053883593606
PIGA,0.11302721715647601,0.01665361914154741,0.013687885072480933,0.08490791755235931,0.03256421329646123,0.0056141492602934375,-0.01265537235367089
CD200,-0.018881106402924463,0.015678687261124234,-0.021894953538846733,-0.10246687905180266,-0.04234876906959661,-0.022011791927910092,-0.02817093521923837
GRP,,0.03631677097121686,,,-0.026962546951235032,,
CDH1,-0.003708003616665646,-0.03179735523191266,0.034627280027161624,0.21893410400411684,,0.057319379220771634,0.19108148865518038
LPL,0.0209221357462226,-0.03708246479958274,0.024949749001232445,0.2654290777407854,0.04163657985733411,0.05655398297893057,0.005014636715987018
SEMA5A,0.004188837549675117,0.04990264875535894,0.009194574367778862,0.16834534726760325,-0.012373632786215451,0.04873734886994565,0.08792249819722711
SEMA7A,-0.0005890828366417052,0.0010336904938183752,-0.008668793520014458,0.044047208058924925,0.019106085686124603,0.064772825636269,-0.004429468988126793
SEMA4G,0.06166415173873922,-0.007944345991424547,0.02568214247526742,0.08196333932252135,-0.02107600132054124,0.049517333818374545,-0.011927691117763399
SEMA3B,0.017542809588987986,0.005499518851468838,-0.0521274617514729,0.07326737129268497,-0.007048209933743895,0.07465575206391593,0.04913104594828932
RPH3A,-0.020598277513337048,0.028590589058036846,-0.0025139800519559078,-0.08392768613350948,0.01134825807890644,,0.017049720940431883
JAG2,0.006857856711860438,-0.02466466573714189,0.004356518070406501,-0.025812693762493427,-0.02609569906535894,-0.008673460427696608,0.12409826002073422
CGN,0.00861109567006079,0.05493370221860512,-8.732375369100237e-05,0.13927388574414104,-0.020420364748534835,0.18695974759198272,-0.005978706445400276
GDF15,0.11261942250030757,0.06919951581906983,0.009633972300640663,0.18542233586742493,,-0.05568657608526496,0.011884918775116724
SEMA4F,-0.007281523987071255,0.03776134063071748,-0.03832539770215296,-0.09964564879047595,-0.025386554520435922,0.07382640612465528,0.005534669357703159
NXPH1,-0.018109573490218824,0.00996426767422624,0.010225973701994958,0.10526599170456588,0.015764797597612557,0.06246464238206594,0.013129092897193533
ARF1,0.05528556145314237,0.012638782091313302,0.008402438118170975,-0.08544753640739985,-0.052113116702246935,0.09535966352916178,-0.04937100332350149
DSC3,,-0.014015629464875189,,,,,
EBI3,-0.004620190927516798,0.03810977784977396,-0.0348736677190852,0.10809913723369197,0.03365081599500068,0.03634380963754836,0.024350202678853367
TIMP1,0.0037030012258198594,0.00520555707915141,0.0267246001389307,0.23044245401616856,-0.01617125208684441,-0.025008395490922052,0.03610669354850962
SEMA3C,0.010763570596705846,-0.029775631822723813,-0.0005943748817193684,-0.042667914220328215,0.0037380099716651256,0.027769923400308868,-0.08474254635013194
GAS6,-0.035447426657561565,-0.054379201915219236,-0.0452002383835389,0.10259849687481568,0.025248326994163035,-0.02389859812427476,0.09281951504526607
MEPE,,-0.018696775867375816,-0.010216132172367734,-0.044725375204749285,-0.008457231118246842,,
SERPINE1,0.030581212183026046,-0.03194953722466859,-0.011031877934240111,-0.13226180521308004,-0.029397207880811665,0.00911002187091767,0.021767930339606847
RSPO2,-0.0225563476237953,-0.020141908345066073,-0.018575337951118397,-0.08597844869082454,0.03747246870815847,,
SHBG,-0.02534094292288625,0.019675872982650548,-0.029722569312519407,0.004927665194424696,-0.01434278517175983,0.1802415327293162,0.005241365691508162
LGALS3BP,0.04998416034144134,-0.0029959233175878832,0.0001721428866312589,0.18345284090905592,0.0073403936903475835,0.07423113314573494,-0.015551182527287155
LAMB1,-0.0029728074423043113,-0.04072302597886872,0.02349314383956014,0.21573339583811937,0.0006628870207883275,-0.08274235073438191,0.01850372963170441
SPTBN2,-0.0337234676048115,0.054455518501120515,0.017971703292999974,-0.1434670531085893,-0.0386849032730944,-0.033058046738195596,-0.007485157940457066
COL1A2,0.014331355711638199,-0.044426995519583824,0.032796861674761486,0.2634763122219563,-0.017236243789414612,0.05825124561599492,0.06786573286384039
WNT11,,0.048267170347486156,0.06975848894060013,0.11134741673342598,-0.039854222992613465,,
LGALS1,-0.01911233130793964,-0.03301554168959384,-0.02240329818820242,0.1259105267799758,0.05204307220212391,0.056164149085536866,0.03132303534091332
BCAN,0.012589487806586148,0.011751509926002515,-0.023340605247802633,0.24339768496928618,-0.019003093372300186,0.02614047235323413,0.07131332073749366
ANOS1,0.04718077210124957,0.024447460682651273,0.025837798385858157,0.22043866208159446,-0.01087229624690691,-0.0011909653994604137,0.014215114916642572
EDA,-0.016873225481160044,-0.014707047812478275,0.016367136220181676,0.02015237526684988,0.0015247068078553885,0.011853792744725727,0.08296234623924376
FGF22,,0.09267580732824705,,0.025224315861414125,0.02310776740878417,,0.096607232546125
SHANK1,-0.026884355509147008,0.06434833138371199,-0.030270241018232898,-0.034798615230853557,-0.010279317325056526,,0.047575134486467954
TGFB1,0.005715932338439284,-0.019750290948923256,0.006063530091511626,0.0005902340376787111,0.017608041422922337,-0.02160655810185446,0.050560088975425674
MSTN,0.06826132983784275,-0.008001758680914742,-0.007937174801868388,0.12446014915207568,0.06052536894042917,0.004638604840428612,0.055274492320597564
WNT4,,-0.013535888811369358,,0.00034980806551358735,0.0384972210976444,,-0.027217195822158927
TNFSF4,0.07144125427946214,-0.030954099896153806,0.007993512267097774,0.16276688614380588,0.004701037677454176,0.08804145208970071,-0.007200797672477755
NTN1,0.02504850205182058,0.0067499635143345345,-0.017955071012653003,0.2235252557938744,0.027785879809092084,-0.0032698223315641983,0.06749475247584445
CXCL12,-0.002795485826234843,-0.025704282030860753,0.011836273343161006,0.06554066296095715,-0.02651316287390118,0.0077620829228363,-0.05752549035785078
GNRH1,0.017782855084149753,-0.010454668027889226,0.05583230153510709,0.11635869367295208,0.03894552890240101,0.02829638946622475,0.004645295352505539
RIMS1,0.0835669003521466,0.009391368830725902,-0.0418008871858659,-0.08026818142796431,0.041405225586049074,0.010176234788301479,0.08925250578993162
FGF14,0.0016718617946086829,0.014262626765606417,0.031815721931198,0.13708269208088866,0.01467721520182596,-0.10472576583802182,0.05474232562389786
IGF1,-0.040793559486608476,0.04158480632766219,-0.04480604247579375,0.010727983378244738,0.05002451412125466,0.056920905027075204,-0.016707557598691664
TNFSF10,0.02244170706228847,-0.035088683251667634,0.028799918095527458,0.10933633465049251,-0.019960670413966465,-0.06422232646843572,0.027770168859436905
GDF5,-0.022556338720595183,0.028810746146426952,,0.12730717727074845,-0.011676089893206962,,0.0769961408105518
CHAD,,,,,-0.005999864587749903,,
RGMA,0.030658788555698813,0.039928507723687605,-0.03383414392980423,0.17357308838842295,-0.0069815759467544425,-0.03921877638569882,0.07771871444016482
CLEC3A,,,,,0.01587972362637313,,
WNT16,0.08351673570355768,-0.009990707822661206,0.08268314065907693,0.11164696785112915,-0.039780323807602824,,
CX3CL1,-0.025299011378721568,-0.004453485981469217,0.024354133240059642,-0.010767732033757037,0.03382548265040745,0.05992198408425415,0.05642949518348017
FGF1,-0.03332865346971371,-0.012660231792077006,0.021850074666289014,-0.00025237928450504767,-0.02991357928336299,-0.006185903196418755,-0.0757911457752732
ALOX5AP,-0.03857368356457805,-0.0007102427200622301,0.013678462421393969,0.21335177224684565,0.04522998102516149,-0.06336443493212536,-0.026299520387444895
IL1RN,-0.020073713135363793,-0.007328327484610539,0.04742586385787675,0.04502723974998018,,-0.03812392103277853,-0.03641385005814466
NPW,,,0.03555281225781692,,,0.023793261282135846,0.04892242056996815
CXCL9,-0.02568971317167704,0.01795561963143,0.009476576078423268,0.019564094805903844,-0.02381180101815796,0.04146918275090155,-0.01496850925783229
ANGPTL4,0.00858030302482014,-0.061677810065599775,-0.0024100310368971,-0.02734990232420113,0.03506246150837295,-0.027178411605903712,0.00676420138483982
UCN2,,,-0.014428872130666449,0.0435226267319364,,,
COL4A3,,-0.027198508852653187,-0.0019539707952673326,,0.09412118188659302,,
NRG3,0.01584211663227888,-0.03851645168606569,-0.012814690316178455,-0.1145802633874397,0.02831236741925177,-0.046252605886331934,0.02636732342911107
IL23A,,0.0422574003197315,0.02706167285744533,-0.015150253297877852,,0.019046915724833354,
COLQ,-0.03662582226297896,0.05385436743858893,-0.04280254216524524,0.0631425316256557,-0.026824525117126026,-0.007112094858444767,0.08285479746770931
TNFSF12,-0.010156029614889444,-0.029208314594362655,-0.003616999124656105,0.12463534513871824,-0.017809620990239573,-0.09528429358367933,0.03223678490976289
DKK2,,-0.02322651351149711,-0.01464159172256438,-0.05165061582142413,-0.016385052844234048,,-0.02311622359988614
FYN,0.012747384323747522,-0.027117715935084382,-0.015907073610681187,0.17724469012109742,-0.022137856106741984,0.10073455898915476,0.0571682817019029
ACE,0.07414155990345049,-0.025745487990762976,-0.024453180851994858,0.14037485712568853,-0.013607001554047657,-0.04687386490014905,0.04238638456362338
IL18,-0.03469991236524406,-0.0009696940691301002,0.0060623667565285946,0.20561947687510304,0.020155950934679374,0.05931711032682997,-0.0029230505830588373
CCL27,0.062069243548198635,-0.014707047911284098,0.021139881885389906,0.017813030152090903,0.05126098159822997,0.03907476383853681,0.04309641324707891
SERPING1,-0.01143763475888357,-0.03489812194450556,-0.016532178853606038,0.24457353594537412,-0.02672739052684111,-0.016007013414071323,0.018349969184056656
AZGP1,0.005624561784625615,-0.046176038596026675,-0.03410638203615,0.037136141993704574,0.048400244455135216,,-0.06384641710167525
INHA,0.17054081708204616,-0.016293794461282776,0.019737274600843003,-0.01161837755767828,-0.01482326911840929,-0.03560262985309518,-0.03385081735102262
SEMA3G,0.08965821946196162,-0.04713549559268932,-0.027202126963310952,0.06605659761914812,0.00533427373722852,-0.011423457405220609,0.07879736144859634
COL6A1,0.036637454420622585,-0.02475281649311143,-0.008590153680220437,0.20167648059900473,0.0037749247697178552,0.02288096134076856,0.06447257625406744
FGF17,,0.02554830913742999,-0.0270827673775772,-8.567032551613637e-05,0.03867691160237222,,
TNFSF8,-0.024807092206265195,,-0.01840613927712694,-0.006382016155979314,,,
FGF20,0.022011182392580698,-0.00619240473812675,0.03459798849407597,0.12179521879368124,0.0003064764603098476,-0.055993199614182164,0.1992821218595039
ICAM3,0.049431480020335865,0.01751125147818786,0.06754557773703979,0.1307023435583766,-0.023210383596928088,-0.0055913386735547115,0.0031236713247051163
LAMA4,0.0055633524801914054,-0.004933553540442018,0.011505815896245152,0.24802275385949335,-0.014430448148858844,-0.09358080450540807,0.02287918877593735
DLL4,0.03531032341143199,-0.030073150329279128,0.0074571556829810875,0.07063404853760362,0.023948335606264266,-0.009063723852321216,0.053319269722136825
SEMA3A,-0.060761875676032286,-0.01603961091801348,0.017522326595920013,-0.025416990464181465,-0.0013795229770889278,,
RLN2,,,-0.018575342139778052,0.03967190434379254,-0.005224359590403809,,
C5,-0.020407196492438034,0.07026298886536214,0.0003715013719943577,0.139322701655973,-0.004475652245053082,0.09987233766512138,0.06188749590569565
EDN2,,-0.016616633059590016,,0.15597826578449048,,,
C1QA,-0.04255160424975253,-0.027345275584795155,-0.00149342794500218,0.22729691257612875,0.04719242653338003,-0.005986708111009971,0.03730075773453903
UTS2B,-0.021036929268912707,0.05911915627836962,-0.01857534203306057,,-0.01229794662977266,-0.053162949259491735,
COL9A3,0.03203962164678354,0.0009195938833162309,0.02081684102297819,0.17177544782597018,0.05894593973355259,-0.06024542179678398,-0.01646780669644759
DLK1,,,0.008522519294736719,,,,
HGF,-0.00011717966437787918,0.0018624742727192916,-0.021594478167886615,-0.08473436942638261,-0.03529596640170111,-0.04768479343051792,-0.03907557608569012
P4HB,0.02252707627309458,0.007378677871015445,0.04209532536522126,0.20653492860077932,0.02960158871615424,0.002085564992524807,0.01782740569993515
ADCYAP1,-0.02313799822539201,0.02612986111322528,0.01916597165893346,-0.03197922858782437,-0.023367232485370253,-0.060673362575879,0.08509192034996868
GREM1,-0.011510995924377125,-0.02337335622646056,0.057279280414593646,0.008650285412371918,0.01014071992071651,-0.06041676622241778,0.015975977364057568
EGF,-0.03690872752453051,-0.016392901350966146,0.004192162915971203,0.08462522317390872,0.022130197343698452,-0.05599315231768174,0.052845262237894604
VEGFB,-0.023011903065140137,-0.008107982299171231,-0.018485896677453685,0.14686751005998944,0.05172204368810607,-0.026492745978164575,-0.085364692747855
FARP2,-0.008352771980406907,-0.021274491719882754,0.0011872235395314079,0.17169052888829608,0.008752679355503126,0.06467353413194755,0.04090009025393965
BMP3,,,,,-0.032912314335949516,,
IHH,,,,,0.002898929484821497,,
LAMA2,0.035511575852245195,-0.004799365262453062,0.06569867324563021,0.1391714719373334,0.0548579625259113,-0.08063357852496139,0.04994640804114137
NRG1,,-0.030838952070342204,-0.032485360240796984,0.005873212631167454,-0.013695349571816893,0.010881329336392208,0.03399198057472777
SPINK1,,0.022961523026880943,-0.028664548243138487,,,,-0.024551863570900813
EFEMP2,-0.006848800663521899,-0.051968280773597796,0.028873093046148574,0.20788245911168596,0.045127285637823686,-0.011323560099632953,0.03897623042564939
SELPLG,-0.046306131718946646,0.029673717151705352,-0.0654881972879241,0.06895104918129642,0.035077879572086634,-0.04425346843489934,0.1409958103029975
GDF6,,-0.02820799628305439,-0.02080905226230033,-0.04770855417278858,,,
HLA-E,-0.0424758007385026,-0.0022817426303664607,-0.01055208678248019,0.2520403413878335,0.05306250010046546,-0.06928804527102773,0.07689818670498823
PTN,0.05707785115307135,0.012254687946066264,-0.012877673473244465,0.29410593022080944,-0.03166938494358131,-0.1450011251318558,0.07673911303447076
CD274,-0.04294785537080531,-0.027018065638459553,0.027232605588130808,0.14761286828086698,-0.022733942372871952,-0.030844544388528985,0.13086578638646676
FGF10,,,,,-0.021412871981904755,,
CD14,-0.05075207147087781,0.013771983517823298,-0.003183718119341237,0.239763732616572,0.020928866172218907,-0.008420193424169302,-0.04527574836430706
SFTPD,,0.02696167266974039,,,-0.05184884626337272,0.05796258639241354,0.11106900767570625
SLIT1,-0.05855918498166811,-0.019874592993755505,-0.016792781069131246,0.09315782446401338,0.020926586633086507,-0.018520220867868236,0.06340225572334188
CNTF,-0.027133848411315973,,-0.014641590217405336,0.0978435131921643,0.03987753982056023,,
BST1,0.011308008054983032,-0.00735810744606873,-0.017707751901822593,0.19189761813556144,-0.02731357759443575,-0.005066529096412666,0.13249686155851373
AGTRAP,0.0012066166801498843,-0.00282906146285445,0.004617636533307343,0.21793750536482423,0.02587504084696051,0.06346669124267836,-0.017657050153038697
LAMC1,0.03998777347324975,-0.0003245974977934301,-0.011947907977849554,0.2636682325835564,0.025971328601444948,-0.04025276971963694,0.030771899515375355
COL6A3,-0.03361892536493974,0.0028042404308867876,0.01959698966784607,-0.015291149690200963,-0.00025147338208561363,0.050221414512070864,0.01793808192559166
FN1,0.02883680695903607,-0.03233176773938888,0.03890796424471026,0.26007552539056333,-0.002978703202982573,0.03382747709751741,0.06739118108200708
MIF,0.04365682274499152,0.021512310175717416,-0.005578176344511212,-0.01888347939382385,0.025685458030936387,-0.002356366714213958,0.008679412877005426
JAG1,0.10420762645578951,0.02065173735557544,-0.031012800638435437,0.2337793246501863,0.009165215494264795,-0.1005452794017228,0.022967566759380307
NID2,0.0408774899241381,-0.04529692969805114,0.015329053982934115,0.173638855245382,-0.013146947969256053,-0.01655177099465917,0.01567107893947405
EFNB1,-0.04396638487112913,-0.030498787593398413,-0.041557229605293386,0.1789411294906251,0.047523416568780674,-0.023308568222777937,0.08075881946213585
COL4A2,0.0011634509731928658,-0.03728050512726928,-0.01645231154227342,0.26348269010748987,-0.012877099114637521,-0.014629368678666512,0.03286981995059639
SPP1,-0.04979101269702095,-0.05214038004220444,0.011806805672684492,0.2776411572051447,0.02458164083495632,-0.10004762238523666,-0.07536248375050422
PODXL2,0.03529205155340542,-0.014937904415608425,-0.04321698411856037,-0.006250630712440138,0.0207413495834837,-0.07811732274217449,0.09476440866821678
IFNE,,,,,-0.007977569306820342,,
FGF9,0.04846383038802345,0.017381669840448224,-0.040089155363337514,-0.09228122096260759,0.02492969847655421,,
ITIH2,0.05549318099900933,-0.028083506211549873,-0.004539292873483512,0.003581352285948046,0.0033660308204709406,0.026923433074965773,-0.006419445086122321
ADAM10,0.006520120185582606,0.00022603034315895167,0.0183967786745913,0.10770977104618708,-0.018923908442514428,0.044142154076975144,0.008604087899541571
CFH,-0.024833061090762314,-0.006134938088069966,0.04052184291884082,0.21118590032391446,0.06106286935468188,0.06536719212720447,-0.017629263633855034
COL4A5,-0.004068714685082707,0.016845439539773757,0.029829513103226735,0.10215364514781265,0.0465946591099984,0.02554390163971722,0.0680590107026675
LTBP3,0.001219657045989314,-0.041484157116859696,-0.011965471976153724,0.07210440878936866,-0.008454650439331328,-0.06057731448139736,-0.042599873313932245
GNB3,0.012232635519175278,0.03230238334712828,-0.007520865637339922,0.08474099556535591,0.014247269500056597,0.04363498132248482,-0.01001568080266096
COL6A2,0.037105103661719624,-0.018972612463177448,0.043480968320166236,0.21037629258806714,-0.05034202265970506,-0.021677519419707983,0.04430940468148729
GDF9,0.04603829870842281,0.038735889661725496,0.034907365838877914,0.064101925040734,-0.010239790451571262,0.014787208065990442,0.05902543861669823
NCAM1,-0.0292329373738669,-0.020454397542112496,-0.026280641948620405,-0.10403458050745552,-0.005013372761155015,-0.0383513437534101,0.0085108085792105
APOC2,0.04285635047930495,0.06093290686775517,0.004390113973896356,0.0597012633399923,0.04945728866427858,0.08580237003530412,0.04513310998149823
BST2,0.06357062757275395,0.0114658378680238,0.09975964478792408,0.26317760717366134,0.02721205278791728,0.02235243837299033,0.02098167353560302
COL5A1,-0.0014469436599879669,0.028024797054683317,0.054581588576183934,0.15772854995918617,0.004781483862044983,0.0860652606600584,0.0638855758781942
CALM3,-0.038603221134642034,-0.009271175433821145,-0.017221171869387694,-0.20588641956529324,0.0032169955791070026,-0.035628733250109255,0.03662354839313625
THBS2,-0.02567341890160787,0.0103302028492184,0.06565747498676133,0.11792936343138519,0.034137109024596796,-0.00821111616982664,0.04261142927715076
SERPINE2,0.030667434547425244,-0.0265174599906545,-0.0007006042451193614,-0.019278495772876814,-0.015376031789861948,0.00743891204694947,0.05601331419992438
EFNB2,0.10026082680820313,0.042921649222622434,-0.0036874548274129417,0.03045526276758284,0.04197752026633859,0.03822345293024502,0.0650046748776224
PROK1,,-0.001453315536529466,-0.018490342519045484,,,,
LACRT,,,,,0.04843358056792884,,
MMP9,0.02179268321419948,0.005421913975778891,-0.021328273828388845,0.15290489065440124,,0.040372489914185725,0.007866110261852433
DMP1,,-0.01992028302922859,,,,,
NPPA,0.022573014126610124,-0.029275340398291917,0.004192388129013907,0.07230955673067492,-0.03790352019305264,0.008602510460881585,0.07580546945625145
APOB,,,,-0.02777399836280395,-0.02001039078337604,,-0.026246112022365695
C4B,,,0.04352185925520194,,,,
NTNG2,-0.017701445899628653,0.00502347720897093,-0.005855508878140844,0.04148591456237173,0.030833585401675752,0.05102912263544649,-0.014131509154741049
LAMA1,-0.05993533027060704,-0.03121435633654711,-0.020910225893323663,0.20438232568431455,0.011268590647578118,0.04688377978763381,0.1527309124837553
UCN,0.024304018003991405,-0.024237676021393772,-0.054033610119357964,0.03664543167586979,0.012054410659205518,-0.032118698049430044,0.12224554520882429
ARTN,,-0.0004360645320571478,-0.024848874864081827,-0.029307171849689926,,0.04336960341967466,0.04160683936151002
PDGFD,0.013086310371706785,-0.004523471092411875,-0.028333109661281174,0.13592315102720143,0.007536578418251261,-0.030139531775259482,0.05617351131160876
EDN1,-0.0189134089712081,-0.07966023814028703,-0.003590566298599873,0.12235347880950645,0.10722453915136258,-0.04968588160336648,0.017353829718499074
ARPC5,-0.03640573064410588,0.029220766946740827,-0.0055439878867879246,0.08900837271573253,-0.039405791413893346,-0.009782838249528969,0.003859056109171222
GSTO1,-0.026071766165793455,-0.07912782431326244,0.0662916626474402,-0.1643031708757107,0.03014178979846809,-0.03774208103162921,-0.028905363207581053
PROK2,,,,,0.012190938971341428,,
SYK,-0.014266812743531344,-0.014751420293441533,-0.028176348440228483,0.1677094822862249,0.03121093555583897,-0.08392539373942685,0.09511221865054535
ST6GAL1,-0.011072203264999836,-0.03649991514296694,-0.014692760176307943,0.10250205661706549,0.001060999744565561,-0.03755442370008217,0.027655924107202468
WNT3,0.013905428419765824,0.05366160386769288,0.06670314174097387,-0.06800535899769361,-0.00674664866765438,0.08849332871200931,0.007401332558640471
HSP90B1,0.004101581545391776,0.012259235603510601,0.04134173016621554,0.07631274307917946,-0.08945603516713455,-0.0564215309567957,0.060255693297684765
ZP3,-0.01432119733889409,-0.029308186652937454,-0.04148956827330712,0.16087402691598027,0.03746531875337721,0.055146760311456176,0.07205660742631403
ANGPT4,,-0.015583252658945161,,,,,
NRG2,-0.035010290407423254,0.046428894263497764,-0.019796386031947073,-0.010373473969151267,-0.03387693705470439,0.03620640677610051,0.004048112746445252
MELTF,-0.0004376940130577631,0.029082478275579138,0.03811143385397211,0.14897031611425673,0.003110722332212083,-0.04970516620524784,0.06651057804600678
NLGN1,-0.06906692708145615,0.006805880730769884,-0.016466659870227145,0.11101928281446255,-0.007195153773955926,0.10273670237618503,0.05593511678699151
SLIT3,0.029070232929040783,-0.0007754006671164903,-0.026024894164568817,-0.12977289414004373,0.048918353430972804,-0.06067331415503685,0.016527224259542606
CCL8,,-0.0037573766627559055,0.021803135256168747,0.10238991939563206,-0.01805691748483241,-0.010755186932132675,0.17351936818545807
S100A4,0.06837695835019754,-0.03922194020113194,-0.009899213140155653,0.2800156693430166,0.010121820216095003,0.08219179403313176,0.04977806399542933
TNFSF13B,0.022882337129767914,-0.06900126152140028,-0.030854295660592074,0.19242611325665257,-0.00011973381186792154,-0.06565470629238919,0.0073709380353726055
HSPG2,0.019397257604283128,-0.032727727207633284,0.05700202586531451,0.23025786273412394,-0.022389950446725652,-0.01574823868614615,0.09814548291504874
FAM3C,0.01282229206355543,-0.008771652272590443,0.026312895973056583,0.11981818099170065,-0.018031282647158472,-0.037992372279208604,0.04326968743152214
FLT3LG,-0.0026534924279759597,0.007359313194913592,0.019449906237070776,0.15623839384093186,0.0024986410397998104,0.006228616635745833,0.08557977256121999
A2M,-0.0375400902115427,-0.022588088485946754,-0.014374708078108466,0.21764194926993927,0.0402729712204575,-0.022205712284606455,0.02430611192224478
VCL,0.014570184581090226,-0.06512186456106271,0.024004258359937976,0.05012412014138518,-0.010683550844306187,-0.0953236120402651,0.011478059049699217
FGF2,-0.00710868711462496,0.029224115011475663,0.05236756395602704,0.14144891655376665,-0.03468982621989858,0.042145093944144285,0.010339325847245064
AGRP,-0.02072055127348863,,0.011562999206379227,,,0.18152648494019455,0.11566887349899307
CNTN3,,0.005713194897463667,-0.03506706830330018,-0.0893949012035932,-0.01687482266411642,0.06142521126020832,
