,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
PTGS2,-0.025823111018268913,-0.025458307581687697,-0.03717425758626014,-0.08746357720975327,0.024249163086903718,-0.036707166991017136,0.06838656626091048,0.045612330230715106,-0.012469677821117993,-0.030026378377371935,-0.01942372532378319,0.06576618342015446,-0.11707233777091512,-0.07556780204921326,-0.014469831149441597,0.0006533259395412838,-0.05378043898326724,-0.04495878471089317
XCL1,-0.013233146266445343,,-0.03932511914283478,,0.036452742904042386,-0.019187004153735355,,,0.02259505437908701,,,,,,,,,
CD58,0.015830886191901213,-0.01108007194558811,-0.09320286695013542,0.08278849127358319,0.022323910956624633,-0.049090918451926216,0.023659901488018102,-0.01058415525414709,0.011135458080242099,0.06681345443486549,0.04959240806921048,0.15276099459948778,0.08305871094874717,0.10661586690343189,-0.09905520380844358,-0.046288510631243604,-0.050862359431399363,-0.0006649120835711641
TNFSF14,0.033081956902940475,0.02423265248644228,-0.012380588379488256,0.05170056421090581,0.0007034134125534024,-0.05400500972045518,,-0.021487514503657476,0.01016306057914456,,,0.07709735571951508,0.03821923358026548,-0.04067026530211287,-0.03153971227672803,-0.051504087980985075,0.047738380649079065,-0.013445919756714572
CNTN4,,0.023579610013857527,-0.006906157721706295,0.10902441706829306,0.027415193462349996,0.16899207206607486,-0.03809362766357755,-0.024247092515287737,-0.007746232479697675,-0.0037812741240954976,,-0.05087142315822218,0.011011132263034401,0.015276788183304909,-0.0663813732559292,0.006719447008368537,0.14118962563744047,-0.02589171306064137
NTF4,,,,,-0.025748429435889723,,,,,,,,,,,,,
INSL3,,,0.14824518650479354,,0.04368915334754192,,,,0.03884386155248644,,,,0.09565023794936503,0.03092527412270076,,0.04696480415518808,,0.018737565419386055
BTLA,,,,,-0.010470779505561054,-0.020003090563724294,,,,,,0.05070646522554266,,,,,,0.12391073600565677
MFNG,-0.014096946036760486,-0.023543915380379535,0.0051277683294017155,0.02883155064841349,0.05017904623910558,0.032512909682419225,0.07253413310794748,0.011678859577262595,-0.027792570915247325,0.015435653828350222,0.003764679369869959,0.010031204167425057,0.05442190048939037,0.004494556035614633,-0.015462275723950624,0.012776827156252904,0.07995307291489849,0.0315933198437784
ICAM1,-0.011678954812997482,-0.059597944372509995,0.05776499760909512,-0.05836235598038979,0.02340202752482055,-0.05402510891617525,0.021283431805158758,0.0051191905221158965,-0.01851360950829312,0.0214558911884732,-0.004579550906589875,0.07502788495016458,0.007625447634186226,-0.01304683826424456,0.016985220758268128,-0.00783524788054022,0.004272705073676582,0.017333812045108428
PROS1,-0.03832757107563428,-0.0015489605394516232,0.007092845229580489,0.04739081305436926,0.011451343208513409,-0.0903346955116422,0.0946751898714315,-0.014072358746493032,-0.025655956564321493,-0.0019093604100626238,-0.009876813227811001,0.04018519033875805,0.00487488457903913,0.050854416254083636,0.11993164845667492,0.001023027536423333,-0.003361518945512645,-0.023462830568037135
CLCF1,0.020356834928853592,0.010115246042128701,7.208467743682994e-05,-0.009369571127643984,0.032711555418760134,-0.010906769755517578,-0.030008487573202076,-0.0010187958082175771,0.023832376152392327,-0.02248080332021721,-0.012176275708649967,-0.010068851407349186,-0.003797915202241788,0.08900545353474663,-0.03367075501858112,0.04465264547954499,0.009884092363757157,0.0011235114549932265
PSAP,-0.05713313091925727,0.06185053200758746,-0.03041052473672958,0.07037447259795629,0.07529816642417313,0.04938834611528395,-0.05574036972050887,0.026897182630399866,0.021871747246152432,0.004243789158331633,0.08040993120567029,0.06407738199233119,-0.01969311034062638,-0.06293930171415306,0.04671071746024895,0.058556610438335654,0.037888330434291045,-0.06537259819011737
EFEMP1,-0.021621031117282814,-0.02384901151727327,0.002961852319312895,0.05893604894264577,-0.023357663551273035,-0.13084334934361888,-0.016561413324727686,-0.023742386354908062,0.003131877808617428,-0.0064532261644546715,-0.07096223036878667,0.09058977559507912,0.004178998713535727,0.0795282254486842,-0.05055819861772044,-0.037745775109046,0.09148350761474304,-0.11085250522985503
C1QTNF1,0.12007832884848386,-0.0028388156342008357,0.06755428850206632,-0.025224358753464033,-0.010289597246174256,-0.05438679941808696,0.07657839544483763,-0.03915171351113126,-0.020930228277613035,-0.006614740971526691,0.031013410575020176,-0.001492000454719145,-0.03980039698175563,-0.061849171370374496,0.12868777441569973,-0.02491551588206967,0.019739601597021494,0.035686631446271516
ALB,0.020513204850816664,0.0030549226127730283,0.02201393326115485,,0.056115342839761176,-0.007533254233876504,0.06986592692540723,-0.01729784497539402,-0.020985183227648037,-0.0008262227742297732,0.09428062214372843,0.04840675245454172,-0.02291684558319353,-0.004843194322481607,0.02168369343097227,-0.008499794146629588,-0.043835097193119996,-0.02355911665117413
CCL13,,,,,,,,,,,,,0.007504724366786147,,,-0.037359157141890045,,
EFNA3,0.0561495412326158,-0.04080832336003384,0.11082168640358155,-0.004999832267816961,0.006663407084276705,0.022394002494115616,0.07291357260630633,0.0100216891872712,-0.0016053047072306526,0.012955743596011376,0.04659463363598528,0.08267282221564794,0.07119420983668294,0.04069224323926829,0.06749890917382918,0.08905803281198742,-0.07612916168997522,0.07549308037862086
DRAXIN,0.02273015744029382,0.01978929654995832,0.059479981728780766,-0.014378130081829749,-0.01101435110316454,0.057556704344907686,0.10453199192794264,-0.04953196798128827,-0.03849409949477698,0.04117407184343611,0.07386471184266695,0.23266925471215644,-0.014637900576220261,-0.08999993744756583,0.101878435178261,0.04928698545153692,-0.028341037245028455,0.04208659576400866
RAET1L,,,0.021870003351635026,,,,,,,,,,,0.03216924872321413,,0.05520715749430221,,
NPTX2,0.11395487384241783,0.012388398285130978,0.12225437637828902,0.055001612300916436,-0.015203129548774463,0.17522102763813102,-0.044561552283761775,0.008318865225389072,0.04546667867274211,0.04131925558376554,,0.10663042114206077,-0.02086810588637554,0.0685233635041244,0.044075576847910976,0.024812526984990927,0.009529143354261471,-0.04333844867989302
FGF11,0.12197230069340591,0.083812959647408,-0.021250513370842092,-0.008486465334458725,0.009975675748925798,-0.03123091095782845,0.07681149072297365,-0.015052332820451488,0.01711241585483009,0.04679989094475538,0.05737103144630907,0.02797196710717619,0.049662014969308735,0.021277491409988306,0.03863115462583925,0.06088813364903228,-0.015228036451331315,0.04890399103137901
CD59,-0.08290906320058637,-0.02328749754032114,-0.026197280292923952,0.052473109756300845,-0.0357415017241284,0.06456744272923787,0.036345417159221224,0.07628792943607866,-0.02894887000292941,0.013916890044080178,0.05658656782589826,0.00255055462778656,-0.05162428165055043,0.028157922895762952,0.016334593650537355,-0.014590273575257879,0.04602025116588681,-0.0721310517160658
COL9A2,0.03149430479550475,0.0023286782315121786,0.04043823409878655,0.0654106155338963,0.001700424511836861,-0.02389297874887303,0.030292368154643028,-0.014971390353933944,-0.022048501500907973,-0.0315885515110072,0.04235666072442253,-0.022094699592553974,0.11183400434720332,0.12604542683683387,0.09178520722665913,-0.0033023679228294813,-0.027648244933493688,0.04871955248915291
DLL3,-0.043991155501145796,0.031221055262368725,0.006865073339222681,0.04190238216931162,-0.04115189292509594,0.07925289491619966,0.02975902248296681,-0.031203080341103057,-0.000660702422850133,0.053714290706949164,0.005291378815096714,0.048282524583359,0.16287017607503576,0.14470724287214354,-0.004779102099162437,0.009664457690149172,0.0881899039021564,0.14019619501080105
FGF5,,,,,,,,-0.013774176576485,,,,,,,,,,-0.005442646465391707
LIN7C,-0.011573749452249928,-0.00875641157516399,-0.032508452820504255,-0.03605661279267077,-0.03669186571029165,0.029263995168284988,0.03058964817942652,-0.03857765560495188,-0.03836614894455522,0.04527881060745757,-0.05199471022347983,0.11634070253819426,0.0878218040024515,0.016793647547024934,-0.01785134944489446,0.036114257682745204,0.03833024281351107,0.05586427787567028
GDF7,0.04700448502239006,0.05380872611466626,-0.00263357562190322,,0.020040113512066263,,0.03598840163837635,-0.024639750969168418,0.048729396177623056,,,-0.006795645596925888,,-0.042586160167336705,0.06468026793130029,-0.04607820078489595,,0.02852578456459015
PSPN,-0.011386531634584276,0.06163132656460325,0.031033400487152904,0.05099783823462933,-0.026186028612300224,0.1303004421977347,0.05852149121599902,-0.0015734934728635723,0.0027311652760351256,0.023239694243443427,0.07077575717031682,0.20966317819915128,-0.02618136750684664,0.04617562263292721,0.09093260307105301,0.08073067071973145,-0.058638021377672225,0.040621971881262174
ANGPT1,0.06599803000694696,-0.006927136583943996,0.0005556091165082578,-0.028098311304002078,-0.013678042871878076,0.025533578723575794,0.03154952710289772,-0.002576926334454698,0.00519497158727809,0.014489888568795819,0.040185907786631746,0.17923814997822507,0.03859687057383086,-0.005684903171231695,-0.008068044347177537,-0.0076987244752700175,-0.0306403082753245,0.01910390296530814
PNOC,-0.022919056286347352,-0.03598279742306621,0.05881209276206148,0.03015768251962564,0.025256469825181673,0.10010552242040045,0.028757253600741255,0.02749080063454995,0.02224506357200301,-0.03883222914619772,,,,-0.02397141140334743,,-0.020687087648183763,-0.03828067567319073,-0.021503399382689314
L1CAM,0.030573597579428013,-0.012453376243869125,0.08860018858127654,0.036013496324877575,-0.012692333146357523,0.07789813782963748,0.007134662966044576,-0.03025134236222331,0.02245867600366098,-0.006814080628213942,-0.03178505463461975,0.11811592722529572,-0.027920584473729707,-0.0745091095458908,-0.02779834837333328,0.10493978427200416,0.023517174096485245,0.038435365099581904
APOA1,0.09133251173004156,-0.03868845274080259,-0.0580872377815856,0.02664663019900097,0.009628487048250001,0.020932044411006642,0.03069935146178893,-0.029478821186710556,-0.013747470798170618,0.02079183104688952,0.09122523057264481,-0.033222751590593264,0.015896286020582868,0.0656650836882477,0.06237335784604325,0.05257194139106513,,0.0036700451513900574
PSEN1,-0.05682390961077234,0.031010384851218008,0.00845507564160127,0.006033168772132614,0.04251911796868984,0.054023164496978894,0.030411056452507194,0.029157719497154507,-0.04038974883598704,0.018507525528094034,-0.009713737589977806,-0.022580326485497695,0.014174803368437537,0.09017342110710809,0.008871310360666677,-0.06911134936955603,0.033537539083134164,-0.03522937747264749
CALM2,-0.03617052017426281,0.08439044351519175,0.03773220260955878,0.026643007699820153,-0.054786017833113994,0.12144560925235773,-0.027012937563412647,0.006910186215699311,0.03624681894739258,-0.0005325226687827345,0.017853119130438688,-0.060376334897353404,0.09417674447398715,0.04524210983056863,-0.01999436230611923,0.04429365962293624,-0.06192244810636898,0.06505139104077103
CLEC2B,-0.09828384091179815,-0.006213858224864632,-0.007154224250307835,-0.03784578419269616,-0.03238530910739016,-0.020190452839268146,0.09453029962127062,0.027804365195587363,-0.06119513979738929,-0.042760481473959826,0.07615080717126085,-0.039594906889537006,0.023590878457391398,-0.07566944177071984,-0.031591105708952905,0.06869996063585758,0.004457863323463568,0.014757703142212279
NTNG1,0.06566236655970385,-0.00971529804459688,0.004303321209717676,,0.013471074911906663,-0.0024637708460828983,0.029970967649018368,-0.00904424378999697,-0.016419976118497208,-0.0593608090479288,-0.05549984737668841,0.025768292597027335,0.06095220590536808,0.11367478499283534,0.0043583889463940295,0.035820572695230084,0.030893149956339287,0.03282809757439966
LRIG1,0.041514326607228855,0.055689303889629865,0.01924730177512814,0.08871404995121851,-0.014214888970114923,-0.05979681443485928,-0.023731916681795348,-0.03765476251444931,-0.03054594278562035,-0.011323065627889758,-0.056094958344647394,0.1024368929205149,0.1193527383030124,0.16757154808358318,0.09719269197408874,-0.04143949274116662,0.1357423715344483,0.025882719743621073
CPAMD8,-0.04674880759496282,,0.06439701033251059,,-0.008859577003370542,-0.009582081760590224,-0.020485752585048134,0.08147271279507177,0.05710003928975737,-0.03624797645857863,0.012923462783642288,0.03789962837181514,,0.00858222460069163,-0.06014373384540378,,-0.016897036401109126,0.015550281367554398
GHRL,0.03573979772259884,,-0.05716953735049775,,0.003932319629478527,-0.004711636630372505,0.002001260587617315,-0.011074843034185362,0.0161739013370891,0.002755509626310353,-0.008834292452550284,-0.0491576872786757,,,0.054132384279290055,0.028321028828819487,,-0.029968818777512816
NPY,0.0632757040425284,-0.02662295174402606,0.006812681499521586,-0.022113070949958284,0.014971277368325708,0.09648536196487395,-0.051011038041939974,0.02315845932295695,-0.051594060810594325,0.029378304528914004,,0.006125915073559305,-0.08229243772389566,0.05939611464794164,-0.032703317786731925,0.027503310658566545,-0.04136182692836925,0.08333959669131277
MMP2,0.041070558173524264,0.11407018530010468,-0.002698578476723557,-0.012207300023261234,-0.004567510101512991,0.05604496754878953,0.08869062453256572,-0.043093365414173725,0.01973184914693561,-0.014848834302198818,0.07051516833213117,0.07112770051940936,-0.005110587489957117,0.10722200578990261,0.07346620239375266,0.03945647354601845,-0.04046181785819662,-0.013307535922590527
LHB,,,,,-0.019272218842440732,,,,,,,,,,,,,
PPY,,,0.0453067550149488,,0.026327979888977684,,,,-0.015582499317004927,,,,-0.00027206831236912594,-0.004167995059430367,,0.04119710095255308,,0.07728201653947747
ALKAL2,-0.016527691273582615,-0.0438396746903834,0.019228546173693364,,0.010743517235974802,,0.0004991466696304226,-0.014128243817212732,-0.037587500393756655,0.025117819732969955,,0.014283124659857167,0.06408349950100778,0.06652355990785593,-0.017957816359136885,0.0071640353702054115,,-0.05286810604069101
CSF1,-0.003205994014092987,-0.019896122631256775,0.0518675232308004,0.03731457530204471,0.019826610653563358,-0.03978079762967476,0.051187196205426576,-0.021879519472062715,-0.05095713976766278,-0.008353783897703717,-0.041611447564659274,0.08104398119216732,-0.00528576778659458,-0.014213203034835198,0.006316102418507884,0.0008459570675055603,0.05193664050549734,-0.029351306282766023
SEMA4C,0.00268200171908842,0.047607615226570275,0.03382601979737028,0.04589279934089791,0.014379493993128217,0.03766471692411541,0.014112483463820233,-0.03681792056973371,-0.06111485502910311,0.020890786297776867,-0.0010809926936529142,0.08947323688307032,0.08664243602483264,0.006346493928005243,0.04118591332369657,0.05632806503958509,-0.002272829948230428,-0.02807326015286753
BMP8A,,,,,,,,,,,,,,,,,,0.09133761431707521
ICAM2,0.02827013880984433,0.011106478931443424,-0.01028921826396952,0.20001064301763316,0.02007161053066748,0.1056944348597957,0.06001317366265848,-0.018171645316901415,-0.021085839318950396,-0.022486993589292584,0.05229447246129389,-0.08929728698756866,0.1000370644704348,0.11247562687860466,-0.012314557467315064,-0.004565768908530298,-0.05252029087328683,-0.03134777960694477
SYTL3,-0.0026691083261531742,-0.041792244301884565,0.030748820960152527,-0.07100232306442192,-0.006484384982286818,-0.03691651431517147,0.04537905154586259,-0.037020270970233506,-0.03607068886013218,0.00048003258659100795,-0.10740501296335846,0.08577079675544241,-0.013656165689800947,0.08262824056066101,-0.029256338014912325,-0.025722702290848637,-0.01602490231801852,-0.0417286700705738
IL1A,-0.054321363091761284,0.025584444453344336,0.022662579546025973,0.014280027009378936,0.0961589530820861,-0.04854196050053365,0.022958172832102282,-0.022279456171882327,-0.02037298363797309,-0.010912259706471932,-0.04155703248934278,0.021293247838749158,-0.01334254588696354,0.014738909331369184,-0.04959431205558844,-0.014835400543830307,0.005149306474969423,-0.03191625851842977
HLA-G,,0.02438102289789299,-0.00010339086726806915,,-0.00614347678644808,,-0.03134498397416957,,,,-0.032197353870121764,,-0.024673303251838353,-0.027485078142010833,,-0.026576791372542385,,
PGF,0.07032953840291543,0.009659480512103302,-0.05368451135150329,-0.006760120582545452,6.373468073151771e-05,-0.007007249153790085,0.06427234224662719,-0.048407653886972726,-0.016397123552426805,-0.003592839271921356,0.05039252059025755,0.028860367662508615,0.06144561887608529,0.10600592818362502,0.030049616398154896,-0.03287000573570254,-0.050588046412557965,0.008484026186396272
LGALS8,-0.03165594621501994,0.049419544858808236,-0.013834461716449989,0.01844325330304017,-0.030605271160375862,0.034334551190172924,0.03707440040820666,-0.047863814841168265,-0.008025995677928582,0.04803017933168414,-0.02920605177224341,0.08492521378771453,0.04681040654485298,0.02461653817638929,0.025918274404870423,-0.011455928546951558,0.008047936672109988,0.012179573990186746
DKK3,0.011893636576170567,0.008107145303640196,0.04444943942877799,0.007755625331918801,-0.028157934889941484,0.09547342241800846,-0.07364363792745085,-0.005157435184826384,0.03984417772885911,-0.001958457662346023,-0.033901434958855746,0.03817451474639742,0.06473821158521903,0.10619001955403456,0.09126797683468842,0.02173017824620537,-0.02519220162004436,0.017571947368772513
COL16A1,-0.01598429564858279,0.04158100649564415,0.019395237937338355,0.12870926108998762,-0.034123360346784995,-0.04108919087492811,0.008631700997561165,-0.022376600225651085,-0.020814695683821008,0.015700660855750906,-0.05270355386875342,0.019247666103355113,0.06480564560374232,0.030487192973166332,0.0779266269819422,0.0017051811317998606,0.005559851319318684,0.059486111089403305
TPH1,-0.02261909419040249,0.009852528833150603,-0.00919865288195039,-0.0016814179534570244,-0.02895705624848128,-0.023913508955374245,0.014000850936145096,-0.014812505394824878,0.009099266124811248,0.005008477933980389,0.03270605275116847,,0.0025547364664002693,-0.017703732612304617,0.05240458534493048,0.05563556634907672,,-0.030654203010979233
TNC,-0.03357032423521227,-0.08836807048447667,0.008661156623609119,0.04232456759066958,0.03529213777230103,-0.054459058541520194,0.013335638403897404,-0.021190753016193574,-0.015628045234264868,0.0070229706573573325,-0.08183274124836135,0.11558616978396453,-0.06874122102455911,-0.08494984551262996,0.07275707077762185,0.019508417680266392,0.041300074816981926,-0.01719266262214295
TNFSF9,-0.04674878540721813,-0.04308654596042028,0.019814337436111922,-0.007567913320982362,0.05567928502068391,0.13668812880386622,0.03126531273629822,-0.009689488616348238,0.0338415700744331,0.0034610069590221377,0.07533187350386188,-0.00012438156431361996,0.07867039087892619,-0.06497187639193809,-0.05815876912122874,-0.04912093334859653,-0.035828309472322906,-0.029594620298199096
C4A,,,,,0.00290718596744572,,,,-0.018472271342310182,0.011804735267517427,,,0.03251853919612537,,6.36999882486641e-05,-0.045133044569564115,-0.011456102285528713,-0.02518282859245426
CNTN2,-0.010028422753653442,0.07733160041389286,0.046400069141416485,0.07782916864124133,-0.0219651967115821,-0.04447433674201192,0.01544986589501141,0.03315545710545693,-0.03284096396477622,0.0916682906990457,-0.05359807050427566,-0.15739558625597294,0.10507009706590936,0.12051565478422738,-0.043257603256895164,0.0446394257998312,0.04264701298300685,0.10345718831024403
F7,,,0.043317298432406726,,,,-0.014407927299426693,0.01833569471696496,,,,,0.014662262392901602,,,-0.010911026913577433,,
LUM,-0.01273983516036484,0.002968559589302397,-0.009683403855993136,0.04749555476259981,-0.05740974209189563,-0.015443477402755493,0.019425447811673765,-0.025598912752936333,-0.03676822000527078,-0.026363471408614978,0.08306149350316888,0.03453502712294181,-0.01974969097130296,0.07316769440750923,0.017184575582966634,-0.0408526254740206,0.26025756042229864,-0.08613417004224194
IZUMO1,0.023195534688740947,,,,,,,,,,,,,,,,,
BTC,,,-0.027442980829118058,,0.012837526874699405,0.01707351990966034,,,,,0.06132910838787548,,0.08028081623776022,0.03633275616867703,0.038609324701915526,-0.0010911462997632052,,0.014332161830795689
APOC1,-0.03562753832673848,0.05744778032021961,-0.00574274224832015,0.11074376542470629,0.052731207817688884,0.1319332855185733,0.04666206122494786,-0.035900943622940766,0.0074069890939587,0.04036643933740434,-0.11227050839491966,0.028173499869938015,0.06530664016321744,0.044274856455585744,0.02195666186212364,0.027474130996978097,0.09908527943143498,0.028023060669956096
PKM,-0.09668388739972655,0.026615108328339236,0.019951314583296284,0.03352230725210619,0.025433219685699466,-0.04182102127571652,0.02190318558236138,0.008649514689851782,0.002927744264304696,-0.02550844006399843,0.05382504725947645,0.07140660720659824,-0.11099920947294971,-0.13063639837748375,0.06405441085174365,0.0009626516767514727,0.07009224147548761,-0.032186580755025326
TNF,,0.0320254625586775,0.05895880959007695,,0.037008234456440095,0.00830990565250847,-0.012707394378149862,-0.01828746073865073,-6.262545575891676e-06,-0.03550396495511879,-0.06803217230549621,0.13419885264792855,0.0039139034249114375,0.017242754793372735,,,,0.06914968087944096
GNAS,0.09224389923121427,0.07824638420056605,0.06395069754166172,-0.09349108320836451,-0.05245699534980249,0.11263704759448269,-0.01234617432477334,0.029982131524717587,-0.012921627961474752,-0.005738680606984325,0.012964363048974397,-0.014997621678706474,-0.0338839449318661,-0.03746877241128537,0.1525362700505537,0.10507440784364237,0.03686677628466729,0.11954038224329167
BMP8B,0.02253386392463587,0.03547357822619112,0.04058637128980633,-0.04657041033048331,0.00906886409170948,-0.027412288380326524,0.06318198736825711,0.07719866891291755,-0.007284729176167056,0.023582143972257965,-0.04572604070741063,0.04098202605804695,0.02449333032982781,0.010850933009758293,0.021083030318589567,0.012304920447486333,0.0007980531448990238,0.05501487752380661
LIPH,,-0.04588886295958029,0.0027008467836267796,-0.02356489457191413,-0.028945840412735444,,,,-0.01489370040203076,,,,-0.04620255699346059,0.03887875945380656,,-0.002994415269500658,,0.020137741774434673
CCL28,,0.08938338951992954,-0.01870376599528879,,,,0.09616079350912471,,-0.02293384845245233,0.05285079268157411,,,,,0.0891968643716596,,,-0.014520833042513835
PTPN11,0.06108966241319183,0.1172052579013426,0.032199787501149525,0.017411559442801813,-0.0029810184200412377,0.05757321115285897,0.025301706834275725,-0.008173341570703601,-0.05509984913563186,-0.013429955070573762,0.05634074218164343,-0.04777501055547215,-0.05663479845821504,-0.05615693263886084,-0.03736884195049587,0.0157984017406667,-0.02525635854004615,0.03663043766993568
ADAM12,0.01533929934746263,-0.013917331460181828,-0.015680945782430393,0.03954478195770841,0.0010856682073397453,0.005599602893864132,0.030567536560599497,-0.07715827750054305,0.03527100192452848,-0.0022610906390085526,-0.04859498172394555,0.0533984354458446,-0.03004381207855847,-0.0012865084169474713,0.058055512284665114,-0.040054244857512064,0.04209800204503443,-0.03271424169870381
EPO,,0.0040809260273665235,0.020507628137008644,,0.02050852250276132,-0.025660408834728716,,,-0.0155824999971841,-0.023618395742993185,-0.04982198671597409,0.06274171370546054,0.022765730410007803,0.014169703314698693,,0.014072613750090621,,-0.015441699144456993
EDN3,0.04859886443332106,0.08010490009341097,0.023599937236270685,-0.027797056934512118,0.0593904487752859,-0.026287995441013776,-0.004936997414409105,0.013120617024356167,0.05525800264751734,-0.023862102437552324,,-0.03987335117673813,-0.0582965470255664,0.028629494101503627,0.03347075988168193,0.004261379090116978,,0.04970816109620234
CCL22,,,,,,,,,-0.014017872307282814,,,,0.004554880240477588,-0.016672122887839782,0.0036014737278944773,-0.02209684419403411,-0.04571422717332875,-0.0062468550610443475
CCL2,-0.0473779771932434,-0.05160048026604823,0.013257400682186097,-0.027774027283151502,-0.03430972881127536,-0.1035759470309773,-0.030502691872007052,-0.021059231946380798,-0.03832017434966898,0.05183021798574918,-0.08703886659888149,0.06515509698727981,0.010849297090791294,-0.036888084400979515,0.007907326914525633,0.016134451249879077,-0.0017274817220442001,-0.08786203777222337
DSCAM,0.04441754137346741,0.06845619172191006,0.009195866625092173,0.05209813992555532,0.041394201314122726,-0.030435507235797157,0.028969162263823765,0.02174895581911268,-0.0031569498958511056,0.030084434716547964,9.50683632931857e-06,0.038875629011792576,0.0461604966727337,0.054112110560080064,0.055183776729795846,0.004699971062206084,-0.09660019628683203,0.04979899812280671
GPHA2,,,-0.034558012904033784,,,,,,,,,,,,,,,
ANG,0.005351920548749616,-0.03292097703223832,0.016369695739372882,-0.05551180408528898,0.0943264431990794,-0.08461556707585774,-0.007870469864373557,-0.02222851763853496,0.06820589140883847,0.04413724579091634,0.08463819150304218,0.06268569850787713,-0.016815231360328604,-0.005509593721377571,-0.003522997987267379,0.037267097228182035,-0.029172073610019323,-0.05947545608646059
FBLN2,0.004539549516915552,-0.02635764218979142,0.00027869147004205467,-0.03231294688636553,-0.03137044965459171,0.14005804183282275,0.016035765176632077,0.0034211874958440538,-0.037845559532453374,0.05314651755210395,,-0.0011997904707043506,-0.012492292600397168,0.0900628168839681,0.024582464136067985,-0.006561889829312286,0.136465572635177,-0.042764604039314626
VTN,,-0.01751053813455654,0.022211235170442437,0.03172908652785922,0.00779969510974686,-0.02587115167456442,-0.033214370735852414,-0.02100448800916976,0.050298599199448825,-0.01962546488202037,-0.02145387933765763,,-0.018370336356187587,0.09672334139084664,,7.531632366927219e-05,,-0.025182833820711268
VEGFA,0.030498930416714698,-0.03663843472988203,0.022694302961709854,-0.04898224193321206,0.05035958249024283,-0.1031904625527255,0.06744315112860373,-0.07144790306753658,-0.0038357329129644576,0.004350246538098043,0.0249632289849696,0.0832953939485142,-0.13538741376203808,-0.14378764912494363,-0.003575507780920613,0.0014988387491791336,-0.03355830346812877,-0.023987972772977796
F10,,,,,,0.08414878182101271,0.029586023337258963,0.018735331408347454,0.014780208806370935,,-0.019073717899111695,,,0.11239919319958995,0.04755773622117199,-0.030366905254656018,0.15235909626506666,-0.011373864738386946
SERPINA1,0.017874150028124418,-0.0005250230033428874,0.06312819555352184,0.1376869765976314,0.035730827059197064,-0.011490276547856013,0.005794096533158698,-0.04557345449144768,0.0397786509215597,0.09417214858578361,0.00846738766989469,0.031291000536170566,-0.07948215469871124,-0.10137734660697503,0.031359996667621785,0.027625875169159562,0.08730708235313274,-0.04817936826150715
VWF,0.04721402036240634,0.012279627608652328,0.015186037975653892,0.03549286043082744,-0.04571595336647383,0.09275452851926475,0.07471096426974251,-0.05124940629020741,-0.06579411023006514,0.009246089078363618,0.056158840723692115,-0.04231224786828084,0.03369303973438305,0.09597298745016102,-0.008585949015857646,-0.055220752334435935,0.0014129896290522028,-0.04308768055052576
GDNF,,,0.00289105723024281,-0.04195132693529642,-0.0002578547924319203,,0.04220236377037212,,,0.036140092161318194,0.01870720670076179,-0.012875159374078857,0.010143845637553033,-0.030097195813764598,,0.0250278799369274,,
VASP,0.04500712599424737,0.04821058890844962,-0.010546757942994823,0.0017940078648100866,-0.018112742936611935,-0.06677315890767549,0.044947859006764866,-0.036892693038419015,-0.0035605613713412354,-0.02085967943311208,-0.11845207518809125,0.0679405356800427,-0.04517151653879496,-0.006863759782709324,0.009274333639170611,0.012755437786510568,-0.02585459786736775,-0.04426333700583605
ADAM15,-0.046764080552920174,-0.003007115710747951,0.0034387052850642736,0.08354272975166187,-0.02105098967725215,-0.039797094275024744,0.05211945704141925,-0.04378604147703913,-0.024563932626381162,-0.008213194646042912,0.025741023139050183,0.013206929439711274,0.049058662453656816,0.018154649350182645,-0.05574376644971085,0.020881668329386347,0.006568034007673027,0.02157646326021771
WNT2,,-0.00890282835025153,-0.0056470294264600665,0.01905074242320253,,0.08483596799603246,0.017859092812851276,0.020250660352659683,,-0.022103314975946337,,,0.053936218732488016,-0.017723799439612862,,0.0315372508674968,,-0.037552113680153223
CALCB,,-0.01114928124473982,,-0.041951346890643455,,-0.031249683091392363,0.03909772690523467,-0.013774176426796538,,,,,0.06485390726215744,-0.002799576397262378,,0.14022135278773973,,
OLFM2,-0.031162085437615953,0.08400390925255949,0.01653059573646462,0.029025643476333934,-0.0272055712039022,0.055532759386097516,0.09909205528721257,-0.027527488374371852,-0.033679227156405415,0.01200679081041189,-0.11058238455385364,0.010598805215920704,0.060501050942324296,0.04285879750509459,0.023149571740250834,0.042657537571526995,-0.07661229329494748,0.0610476954047488
MFAP2,-0.06835766779940992,0.009242340483474132,-0.017229985537873947,,0.025262768378930593,-0.0418163967667267,0.08231806792758657,0.023472016402186737,0.040774713798093457,-0.030150756866655904,0.03704585762298106,-0.00918419820084913,0.04224400036189863,0.09612748551483159,0.006993013833778621,-0.018135027316226657,,0.016297893208641882
HLA-C,0.11885728010059858,0.03674584482775579,0.07073920013050097,0.025416279930956416,0.02164471732305368,-0.03845746618691402,-0.014879622308626146,0.0030811578850222596,0.049439160321287895,0.05246800141891014,-0.09858893497656245,0.013871738078779717,-0.03076783034879045,-0.07571203272413043,0.01667476929246099,0.06316420750507526,0.05003599248761987,0.03532541892879509
