,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
RLN2,,0.02952537047581349,,-0.021394052037164317
C5,0.03324242737553725,-0.002539909997251227,0.039689045675557845,0.04300871763301642
C1QA,0.0581265947108204,-0.04363428242061833,0.007571728766771276,-0.02250184819728068
UTS2B,0.043528119493291585,,,
COL9A3,0.09156244567763894,0.08271819954992318,0.07909979010016568,0.06595274695008918
HGF,0.007640205727380517,0.0062879811542341825,0.015250276421045417,0.03645413368884275
P4HB,0.05915169692132096,-0.12807140377018228,-0.0549500818036999,0.05989610721815108
ADCYAP1,0.07029880461658157,-0.046320598319729345,0.016783877002278045,-0.006979803373864595
GREM1,-0.06024270982042443,-0.01207618249664818,0.01761258100853113,0.04603677502298266
EGF,-0.04572202459583094,-0.0021538162076046724,-0.018648617705533364,0.00179437041839625
VEGFB,-0.04416966793652238,-0.05362194770318677,-0.06222776330778567,0.025996702271381334
FARP2,-0.06821662937082938,-0.008391692528337286,0.013089255589904576,0.03182500329524435
IHH,,0.050822900954994796,0.01306856208299559,-0.021133989613032384
LAMA2,-0.09389845340574439,-0.006795947723774942,-0.01709072650020133,-0.03750403851154669
SERPINC1,,,-0.018648619189072017,0.01604691067990081
NRG1,-0.04578053533172032,-0.02617030804507094,0.0015288082686809553,0.03716046697919032
SPINK1,,-0.0493238657204458,0.0013259826945081375,-0.025654509583336146
EFEMP2,-0.020567642680446134,-0.03886359785938727,-0.06536217472775642,0.04822111825042176
SELPLG,0.13897806954276348,0.03484486611931083,0.04267716332782018,0.0010177082580234615
GDF6,,0.024216722335692293,-0.03902571980497044,-0.01774018763310199
HLA-E,0.033064903834685876,-0.08047846922035425,-0.03651389419167681,0.031409494038107465
PTN,0.07926379281561662,0.00902686583523305,0.04661061470921447,0.05497163159232286
CD274,0.0254367796370938,-0.021053106126208577,-0.016807781641246293,-0.02588527258073994
CD14,0.08218901312474924,-0.04407327719670567,0.01572012595955333,0.035892402464776776
SFTPD,-0.12190563275804261,0.008808219474915738,0.061162296273468676,0.13461248367117076
SLIT1,0.024845726359697937,-0.056190694674645145,0.005149080232417797,0.08465803609888715
CNTF,,,,0.12021330934407197
BST1,-0.01658081347736852,-0.029488249595824783,0.033820861951307936,0.01758999989107582
AGTRAP,0.06253169227029598,-0.033431088264986177,-0.01826200181808187,0.01607630915700782
LAMC1,-0.03599992876211761,-0.07541206491148467,0.006413031719456061,-0.026997296424152342
COL6A3,0.0013357411983293522,-0.016945240416356887,-0.0067514915640455656,-0.03874179587693785
FN1,0.048388783096925334,-0.07199290536456279,-0.07953704161221999,-0.06238170388414781
MIF,-0.15155927169248345,-0.031201396216024187,-0.027867781445831918,0.07875633057962016
JAG1,0.07853655590312093,-0.018530342951684573,-0.05457698048552181,0.016161531623329745
NID2,-0.0382247245388544,0.025975014234637314,0.01179445466851465,0.00041898867973547556
EFNB1,0.056441454360317105,-0.008675654572037287,0.03912277739612902,-0.04547399140744817
COL4A2,0.047716131606236174,-0.006966876015557403,0.00038055363550904014,-0.030324811209591306
SPP1,-0.08659306990321633,-0.1162310492414342,-0.05871419628128976,0.11677599271736067
PODXL2,0.13630781554303506,0.05841794729433897,-0.01105652812003407,0.028446140338034595
FGF9,,0.04943461495254045,0.07028765785607438,0.03770976606377452
ITIH2,0.0898973203905336,-0.014380697625177716,-0.003495513100612329,-0.021435788347692983
ADAM10,0.04089952153680268,0.07401394121573063,0.04704136640839104,0.05388953517055968
CFH,-0.03785892298120637,0.0077237901805813315,0.005022931185341816,0.010246227293052851
COL4A5,0.023533328449127616,0.08629738167089779,-0.01537335628274628,0.007110311784125877
LTBP3,-0.020091028796313627,-0.0964883938944809,-0.0913619512628026,-0.00798628549948293
GNB3,-0.038119747128589114,0.08575633821462152,-0.013518497584015734,0.05113436073101838
COL6A2,-0.011830476530055768,-0.06391480380274683,-0.05082896595575731,-0.0073028788446837
GDF9,0.011665842998599444,0.034570920048396986,-0.008231588305199126,-0.02407671152472818
NCAM1,-0.019057762201768948,0.034307080674664085,0.004012426586900428,0.05217032149323795
APOC2,0.052370056892023314,-0.008311092652059156,0.10337017487998124,0.055112835167209724
BST2,-0.0073283611728840025,-0.0138467735697395,-0.01022515321784908,-0.039411188413869286
COL5A1,-0.012089511060996785,-0.09324570066161778,-0.025708866606754765,0.05366218115880856
CALM3,0.02867748684468476,0.0864117121331541,0.041403695254008624,0.02477799621204849
THBS2,-0.026779272823547598,-0.057339923902043406,0.0010128205599809622,-0.05682514599984157
SERPINE2,-0.0615776767506846,-0.04509280144536613,0.015977804209826144,0.0041545839997888185
EFNB2,0.008282566039925459,-0.06377365522136728,-0.04176007009132103,0.0015263566551838865
PROK1,,-0.017870358569194278,0.01829938201273047,-0.020062050188001775
MMP9,0.049697041872933105,-0.07042751921306668,-0.024372687556157978,-0.032347729568860305
NPPA,-0.04537010083127731,0.04085422975044808,0.016895215785874777,0.0035441872041695054
C4B,,,,-0.009475478634390603
NTNG2,0.030011466737920062,-0.003181788873963554,-0.014566837188582836,0.0028215439422357423
LAMA1,0.05538820327157739,0.018159186261314797,0.00594100257247545,0.021941414416960042
UCN,0.020673473520833395,0.09910202029101728,-0.0034462719981072205,0.09073622018862154
ARTN,-0.05748214419447108,0.004859433778202573,-0.03243454551238832,0.05031474133814866
PDGFD,0.07256177559010873,0.07186202964006431,0.03668622232961697,0.03882544068781445
EDN1,0.0451486606886969,0.04404750545675678,0.06002506248699995,-0.027960118180527408
ARPC5,-0.019981050526805093,-0.03800846785769656,0.0011323038950904092,0.020619289786126302
GSTO1,0.04236600382440628,-0.034905943447393804,0.0119652794190543,0.07347202772070566
PROK2,,-0.015527944443052744,-0.020994743022978067,
SYK,-0.049603536833772305,-0.02000362625969795,0.02624284673985361,0.020869630909638424
ST6GAL1,0.07470849187186965,0.05803877743798003,0.05780287565087465,0.06917466314159867
WNT3,0.03126113660350992,0.0207000525177208,-0.02853237197178348,0.07018970413476017
HSP90B1,0.07973363387706534,-0.10929532714508138,-0.06296934062849302,0.003821930064671865
ZP3,0.005504631094567369,0.09163305015502861,0.013195124052458032,0.04164396438262271
NRG2,-0.010027170047532208,0.08104638778257665,0.014324676766374271,0.007129685634445787
MELTF,-0.0012527691114108692,-0.012992379990136164,-0.04199879925698258,0.09099790615731815
NLGN1,0.02576209317165825,0.07965985486248665,0.048878231548474184,0.05108015445927114
SLIT3,-0.04954367895502739,0.10366296324026611,-0.034205167557231714,-0.045498879591222646
CCL8,0.05794969546131898,0.0061206730504349705,-0.03498323820428323,-0.005153529871486162
S100A4,0.031802309672090474,-0.09875316215655659,0.047440000036208504,-0.032227108768382744
TNFSF13B,0.04886459841415857,0.06312211400418076,0.011359393308274346,0.09238088613555383
HSPG2,0.05948122131214093,-0.02008947031219781,-0.00768305990714609,-0.02677522143123358
FAM3C,0.07449740323643053,-0.0005055071482307014,-0.00800550706562794,0.06364380787875845
FLT3LG,0.0425806005786085,0.014512739034316059,0.05247296058516074,-0.01907530393832361
A2M,0.08037365028105521,-0.03708132698199457,-0.021069291154163478,-0.03361339279198546
VCL,0.023494382484586067,-0.046961325208991704,-0.010839479056828116,0.018428231396883907
FGF2,0.06156086237882166,-0.004104173436290319,0.01255240433559476,0.01870851077963224
AGRP,0.04960173516770592,0.004628318926174178,0.01010421382613392,-0.020604609245635515
CNTN3,-0.03999345141192969,0.08089574530837959,-0.0011589182552971683,0.050610145049382056
RNASE2,0.007233019783360696,0.002473399964687531,0.026790609392473387,0.005057683137318832
ADM2,-0.038431347410020994,,,-0.026302398374123945
GAL,0.057521774959677856,-0.0429342296470616,-0.00971270103750239,-0.026515142631047733
CXCL6,,-0.0024186832198809342,-0.03791023602558322,-0.012471629263670656
PDGFC,0.02030842163740348,0.05136192631609403,0.040807772929407196,-0.02644481140163062
COL8A2,0.013302950929781206,-0.02979111914007317,0.02138690223301864,-0.03526543789194948
SPON2,0.005006483041504009,0.012458373807648948,-0.048427209620369664,-0.020512866140764738
LCN2,,-0.03892011618318716,-0.008275364932445215,
SEMA3D,-0.04572202091767921,,,
BMP6,,0.021760502878087635,-0.00919213831838466,-0.028074414349132354
TIMP2,0.014409808001505204,-0.09561087580251046,-0.07105238250996507,0.07896270841345396
EFNA1,-0.04549983815579144,0.06425955364319422,0.03766806287813254,0.01161222161227186
S100A12,,-0.019703678775697155,,
TFPI,0.009957402693625442,0.07225925789196971,-0.03592791266441919,0.0044769951615680125
GPC3,0.013440308254357018,0.04542609594004802,0.09293074176621856,-0.014467467424272998
NMU,0.07642812365404844,0.057268060720491384,0.006996949026518132,-0.021839816784448688
SCGB3A2,,-0.0223003267601603,0.026530514665590203,0.010252055281480441
LAMB3,0.03440161538133908,-0.014402057659439551,0.021948321214225748,-0.024966360016914522
LGALS9,0.07760587074025126,-0.016649246679695823,-0.004315628969691843,-0.030872282643176294
VIM,-0.04222583644586306,-0.11965132608123528,-0.05517457280079235,0.02015095793787807
PLAU,0.06562449461591047,-0.051096292751369954,0.06149821044572575,-0.008942853427676836
TGFB3,0.01953425138400115,0.030163017789861808,-0.030982505115810154,-0.09471149539249235
APLN,-0.05002488208966829,0.04316234448202783,0.011640401998388467,0.007824121334330901
SHANK2,,0.053790216528197154,0.07591259340969995,0.06454660177520209
LTF,0.12171249534069462,0.025736505850833116,-0.02643621755977569,0.027937357910973896
PYY,,-0.026037828679249732,-0.022935512579249206,
PENK,,,,-0.027760496291822576
CTF1,0.10061186941089482,0.03486641966606534,0.04108979418057612,-0.046870918290110176
COL3A1,0.013573095640456242,-0.03567435860287112,-0.012437783822748941,-0.0288146457107951
S100A10,-0.09511901855154378,-0.11351968425001444,-0.02099642801094451,0.039190204484482696
FGF13,,0.03696891881104378,0.05808360039386988,0.07824742278764567
SEMA4A,-0.025119983180739075,-0.017256843518945852,0.03995458050132742,-0.0028757949210349563
EFNA4,0.012462775749156689,0.04761920199613311,0.02786100663064267,-0.02300907571863055
HSPA8,0.09909370582047115,0.07563766837290331,0.03768861866261337,0.033186428990915964
NPB,-0.024170265754265098,-0.05622247862253449,0.02646984325310611,-0.012805395477930843
ULBP1,-0.04160530322895209,0.19250825462174026,-0.01953198886327624,-0.026046045792597346
SEMA3E,-0.04684065848213549,0.03640891271492625,0.022994859761788604,-0.026643275095579504
FGF3,,0.047365450117321156,0.045750190870543474,-0.02591868810118071
ADAM9,0.08188591802249776,-0.03014719464215081,0.0021249775577036278,0.0357525917547039
ASIP,-0.00599289301638361,-0.04045863125828931,0.09828632737463514,0.04910003525355351
IBSP,0.04433250864255407,-0.06159523676854392,0.03759883131789542,-0.012365958010519632
MMP12,,,,-0.01950523476212458
FAT4,0.00030892442868154694,0.057020724137882624,0.056054823853552566,-0.03145270990479733
MDK,0.008538358933147689,0.05390577413258366,0.1046127926638836,0.002746590348290675
BMP5,,-0.014127765936501769,0.041124226144309384,0.010214324427630187
CAMP,,-0.027188295192772396,0.02833155112062303,-0.028563426459005864
HSPA1A,-0.055177565574725626,-0.045606693146421254,-0.03283808615869713,0.02254683404204288
SOST,-0.04901310440795195,,,
SEMA3F,0.023122823449717476,0.05499491505153159,0.04801513721612878,-0.021662048636271147
ARF6,0.0759521784216522,-0.003606113209652898,-0.02300794267118898,0.005632615392331493
IL6,0.03371962992125599,0.027429076869494837,0.06065166628718833,-0.01284227575606371
CALM1,0.09935708347359716,0.020794136035889327,0.06240966468352,-0.07426217539164535
NMB,-0.13444008364886623,0.11183358919973661,0.03266601727129445,-0.020038985100893185
CCL26,0.03456947910587753,-0.014505705990136635,-0.046392807403334624,-0.03472168731072354
FBLN1,0.020580817190034014,-0.028174435779837543,-0.01790091133408465,-0.011592808535840122
SAA1,-0.0624715392163772,-0.12469720213021977,-0.00814946227356198,-0.036263373373163744
MICB,-0.0919906141295315,-0.003418878843319473,-0.025444623993538775,0.03525926582103536
MMP13,-0.0364094671010272,,,
F13A1,,-0.08511163497925936,-0.025338651723879762,-0.010423127959718672
CXCL11,0.07164898922142092,,,
COL5A2,0.015219778822218272,0.006586744282535765,-0.03454347195233925,-0.019146704572109846
EFNA5,-0.0070106181444372865,-0.00033079137910194725,-0.003481195013599836,-0.015546562436404107
AREG,,0.049339096017292035,0.011432422892061174,-0.04252552292024807
EDIL3,-0.0013575061327490495,-0.03324772661125433,-0.034044470428278184,-0.005539852129703766
CD86,-0.07276514350495122,-0.07693765348667939,0.04863872698232132,0.037962143180315135
AHSG,,,-0.0193146723523383,
HRAS,-0.04451846229380173,-0.03201846692427553,-0.040003550212494916,0.04927366388726803
C1QTNF5,-0.029241952920401187,-0.01351495947948604,-0.02965783989612069,-0.02289611881350352
RLN1,,-0.01995267276655943,-0.021593660536326026,
COL4A1,0.10282400056775585,0.0170484630278136,-0.00974872383449666,-0.04411916927941295
CCL3,0.08643037409985785,0.006031344787998037,-0.00746789298365482,0.008840745694514943
BGN,0.056136737066733604,-0.057509295628531,-0.024952461768078416,-0.041599278908878545
RETN,0.039392666861112556,-0.03300530721129806,-0.03639357152800216,0.05033609610089811
S100A9,0.012894791962231528,-0.1035617378100673,-0.0041950407743882945,0.006491326741173566
HCRT,0.11846131044509649,0.03255588688042846,-0.018853119401662653,-0.020393727806350924
FADD,-0.03463569787997899,0.03900825791088211,0.03759563551225136,-0.05216460927894335
ACTR2,-0.08734129145317436,-0.10892980313038524,-0.013537928688450511,-0.021385576628614927
BMP2,-0.06038936721703281,0.037602735144920886,0.08958635163133372,-0.03888265042618971
PDYN,,0.0656910965147775,0.04945781772032869,0.08632984487521218
CD55,0.042254234383426986,0.010291693213850024,0.022108667316328896,0.014831582591567334
PDX1,,0.056507285856099994,0.09256650630807446,-0.0025406999577599694
CD6,-0.010710826126802566,-0.02339263006631886,,0.00046754099045876585
IL16,0.03696524619941852,-0.0018912546247572058,0.023721570961394968,-0.005756417017518026
LAMA5,-0.04275466537798021,-0.07142153334987392,-0.007589217525045645,0.046300887093719795
RGMB,0.08362611475661041,0.0029801794861728276,0.015772232640584246,0.0077975644900662505
INSL5,-0.035930966782215495,,,
IL12A,0.02980886292364892,-0.0009754297402536436,0.06229470727981889,0.011056497565581925
S100A8,-0.042645244711109746,-0.09127244486079929,0.03750929312964458,0.007715239936635148
TAC3,,0.06127776172381713,0.11386229499792923,0.024101931335384446
TAC4,-0.05301182283798006,,,
MFAP5,0.0437357349162514,-0.03500848520990545,0.01805098722551544,0.014802170377063523
CXCL16,-0.03636806449362034,0.01822231311835069,0.005823417267247115,-0.018279975290945223
AGRN,0.049492901440238914,0.09034978436712514,0.042429298610461616,0.04496902044020306
COL4A6,-0.02233178893020348,0.06920888275481474,0.045827059019795745,0.008186376806122326
FST,-0.005634262961641758,0.024966404686953672,-0.02297695079584021,0.022314098415553554
MEGF10,-0.02898099489736913,0.05899945614007062,0.022811835218394697,-0.03734944004658643
C1QB,0.1066521009478691,-0.011556296788587531,-0.005470112798192116,0.04605171044562235
HLA-B,-0.00573930711040005,-0.08315360582611746,-0.05635105730608011,0.036392761911392464
PDGFA,-0.0858006162100231,-0.04743287516464383,-0.012035048854991149,0.007559946408025877
LAMA3,0.1196353877610515,,0.07733351260380217,0.046521524217649615
DKK1,0.023998589450708173,0.003974668886265561,-0.01923898858049455,0.042965874128378885
INHBA,-0.09125634151819516,0.009049738478486745,0.06275464242982877,0.027379118571449076
IL7,-0.05391197942314057,-0.0014665647860375847,-0.020059614321459137,-0.03793884279990957
FABP5,0.10120518303571127,-0.04791149872936168,0.07117598214720663,0.04033376967484771
CCL4,0.06992445101450352,0.05477679368846127,0.01211258459796792,0.013849876021407139
FBN1,0.03988623037293718,-0.017649029948554787,0.03783175884493199,-0.07074351352133995
TCTN1,-0.06182970632763601,0.009167497822004059,0.012526723593945006,0.02370159993047614
NCR3LG1,,-0.031716951220823554,-0.008726256633859049,0.005204855917818771
BMP7,-0.01939877137089505,-0.02444998042677875,0.019980921212430242,0.062865427490027
NLGN2,-0.06291764721624986,0.09019756668948159,0.05801796194242644,0.0736591284247832
CCL25,,0.004560007837688101,0.017435555308298545,-0.05010622844641744
NPNT,0.00685506076291801,0.004673201175846826,0.03452478659755496,-0.054680646659897095
KITLG,0.015524817016039642,0.014557629071324893,0.005999627813394392,0.0074053225066351555
MADCAM1,0.022827801746576882,0.10413632769620657,-0.019960021365547847,-0.0035030894825294322
F12,0.07387557273990641,-0.07611492992348536,-0.005058891258731073,0.047365734226184925
S100B,-0.01417595990205388,0.16269450807122315,0.11251580100295294,-0.043804739215019546
IL27,,,-0.007073295091773275,-0.01950523476212458
CD99,0.021897213675228937,0.0010966658212659842,-0.00026880944613263724,-0.018706973613272133
PDGFB,0.008734048324056533,-0.005827688031370592,0.0302546800984719,-0.001767930518665507
CLEC2D,0.001239477774093588,0.007713268903184697,0.05237550973435998,-0.012491830333636466
F8,-0.007272708493913691,0.09231318059222829,0.0930575878573707,0.009839716933986817
C3,0.08708084666169309,-0.11627601452991479,-0.020295659685550846,0.015389840054677492
DLK2,-0.041605248355315864,0.05068914675139587,-0.03270921790253907,0.026523791123857377
TSLP,,0.0658117536506544,0.013451573262637939,-0.01945650969288879
OSM,0.07377583875400343,0.00786410123100785,0.040444567943026526,0.052359116820831976
PRND,-0.017785132499115733,,,
SLPI,0.03020442956731879,-0.1291787654357005,-0.05600818545851417,0.015260242580478176
AFDN,0.0017956073465102648,0.006800903713962289,0.010318468740618474,0.015963437870446816
KISS1,,-0.027367260750052767,-0.019095057013221433,0.03248244101170268
ULBP2,-0.04147846009616004,0.009287487893411453,0.03305873595530988,0.044643562670177835
ICAM4,-0.04160530322895209,,-0.016752155994334956,
ANGPTL1,-0.05435773746208192,0.13348812645651909,0.05762566750560226,0.012054361814341339
LTBP1,-0.005913757168619517,0.007429865908993387,-0.0657928150619887,-0.01265085353578736
NTN4,0.03904844897930558,0.09508110785623014,-0.0021026191880536985,-0.018494982007143595
APP,-0.050298244995910124,-0.010589184949315053,-0.025145588325545754,0.014670148736807938
RIMS2,,0.00525597439441716,-0.016855227985758493,0.01437187896013762
WNT7A,0.03778056267885992,0.037852060088734575,0.004238407300277386,-0.00830782813042782
GAST,,,0.023384136888574977,
GPI,0.02463510304379443,-0.09847599340816225,-0.057337879685374404,0.07125533547336116
IL1B,0.1731814819342924,-0.06388098162826124,-0.01963006986862903,0.020425593006871808
SFTPA2,,0.025094048054540366,0.1060144002693112,-0.020870883446694428
HAS2,0.02947194254171198,-0.03332060187831342,0.04729354983234731,-0.05137580584885191
IL11,-0.04036223822110663,-0.04317718034648335,0.006344543911412221,-0.025450141737756643
SEMA4B,0.0724812921503595,-0.044854925479655666,-0.025524081458617804,0.08662767439830402
FGF12,0.03947628310415267,0.09415220542955743,-0.018013223433202788,-0.012383984939204526
CP,0.007789570795364441,-0.03655994152501628,-0.020553569908147877,0.00879003607219111
NLGN3,0.05753765962973474,0.09666630960968743,0.059265738630939604,0.04641143861129628
GZMB,,-0.027919928365499894,0.04390663667441776,-0.01028253153648332
PROC,0.09359901102694923,-0.027552550805859777,-0.02017088174781114,0.03699709923800978
TNFSF11,,-0.01841168377768947,0.06336515860877352,
AGT,0.029865289104684355,-0.1167219442461402,-0.02185541414806083,-0.040279681078718946
PTHLH,0.0471618306484397,0.005212933662132795,0.025209233059693185,-0.047865363827085575
COL1A1,0.03659743797336488,-0.05570327668834687,-0.004017882133231313,-0.06352066193007812
LAMB2,0.03651113150035861,-0.060283080456978326,0.01738174299164554,-0.019560957205630405
DSC2,0.0811863873465332,0.0785545522036277,0.022349735480127787,0.002556832690169959
WNT5B,-0.011651879428108193,-0.007388228839183122,0.037508664805729654,0.036569955601960615
LEFTY1,0.04482004936794411,0.04215855946561776,0.022875239369789267,0.004026761371469624
FGL1,,-0.010902072032450487,0.09653333315157894,-0.01573938388064381
CXCL5,,-0.04820044175144944,0.00039925601286196156,-0.03127342109652319
S100A1,-0.06044221265078454,0.08349834594091349,0.08962074180139186,-0.04440295968535235
NPTX1,-0.005659574077930202,-0.01756532394888148,-0.007126623442411879,0.020686425777665163
TGS1,0.10051206760845562,-0.03492581928116864,0.0015438640151602156,0.044043831357878295
SST,,0.03471246370645642,-0.00023436465975668741,-0.012875678305263098
IL34,-0.07589416977929855,0.055167648502041165,0.010582711262124145,-0.03544682912404783
DHH,,0.03334452943762959,0.03923534376137439,-0.01354891131572881
TF,-0.10901560137976193,0.049722766124878186,0.008635402976097288,-0.0027454420408694067
IL33,-0.06049294673925615,-0.022185211471599856,-0.00018685809849730133,0.01644634282941476
RBP4,,0.03799195900812859,0.05762347522000352,0.03815365462488735
CCL20,0.03457858682632009,-0.07756447787641146,-0.0746471858393447,0.06300765001019443
NAMPT,0.014544650031076634,-0.19616249679839137,-0.07359363080081692,-0.04408330266445411
