,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
LMAN1,0.004335602238114789,-0.04034926675874895,-0.04065539585019776,-0.04189129868870744,0.007443149028676822,-0.0004970796257534842
LYPD3,-0.0111655274058479,-0.013310988204216096,-0.025380473984212008,0.02206408777038337,0.04288016250031279,0.11658594371703672
APOE,0.007942871873756094,-0.05699188723747927,0.10059623454231185,0.03429109930202125,-0.12806170561639038,0.0811521966849876
SOSTDC1,,,,0.0508116136061372,-0.01111989025766299,-0.0255921433991494
ANXA1,0.02400674730594491,-0.010106685731123078,0.07718587853006723,-0.027241397213134858,-0.005580582070090747,0.017414048815025018
WNT2B,0.021016230713029813,0.05044296596756282,0.05989229912821176,0.05079907526892685,0.000681178868405217,0.008906810439265755
AMH,-0.015514978829905933,,-0.010371164285449945,-0.05259844824829499,-0.021651605747269032,-0.009245641317022865
GDF10,,0.10365273252900772,-0.029134378297076817,0.025122178955408317,0.018209579058696,0.05387700491822763
EFNB3,-0.026516051509477424,0.022596338952341193,0.039524931354294746,0.03505510438377023,0.025083347161825375,-0.04736733387247026
LTB,0.042386211099386666,0.053597776057670646,0.10286745585267314,0.025104039915562325,-0.012126658227554078,0.03997359376742851
ANGPT2,-0.025801865803866106,0.1453659488400664,-0.015685927080892708,-0.056270829129099365,0.003658724506255123,-0.005832228370554888
ADAM17,-0.016544133991814165,0.05165606881520486,0.0954481366195483,-0.036907265871161936,-0.028412874055591574,-0.0011309398093612864
LRPAP1,-0.00981430361209203,0.07590894531309407,-0.04598275773904388,0.05081140533125289,-0.011588048941765997,0.012723045607335304
NID1,0.013752839553234336,0.12989184587147667,-0.01237897301607233,-0.04184069916399662,-0.009950164001478906,-0.04633468162861713
MST1,0.005470297617541633,0.08409800879333446,0.10087968085194074,0.040340731208246994,0.015550118070327034,0.026913007329424837
IL13,,0.10156173403734634,,,,
DCN,-0.02781265464223809,0.14776378944336568,0.028492165181090504,-0.02998611152265643,-0.07362049109796595,-0.041532433510748305
IGFL2,,,,,0.013729795324929024,
COL7A1,-0.014562583440728843,0.05361806353493949,0.020668091674944475,-0.02351376870401653,0.01252097890581321,0.0011048655677548646
CALR,-0.05630879489274079,0.12727763144361093,0.005848552856690443,-0.10267352736184535,-0.003721776315282173,-0.03482504156347737
PIGA,-0.001068288279576067,0.1027639049821718,-0.05751630275617212,0.003683930450178314,0.01479926429174921,0.0007695411480827043
CD200,0.04032338956237228,0.20433262161950133,0.011162282770018177,0.0295258314079876,0.01353902187404114,0.07341493405337235
GRP,,,,,-0.01921106227423864,-0.0292175420393266
CDH1,0.019626068214311364,0.0613812404457758,0.09835638050157791,0.03886069938652752,0.04360191579610858,-0.04231605026755611
LPL,-0.04139538395673138,-0.0082050604978712,0.03777425045868688,0.09554651770224415,0.030231619684053027,0.00872781043573145
SEMA5A,0.011966010187283055,0.16779645860511164,-0.023131275022538457,0.0005446198709974242,-0.040242321131928556,0.0025745578521113002
SEMA7A,0.004225832729880466,0.02546154647349606,0.007068190253975405,-0.02136576169513124,0.020048327612278892,0.023659438888711463
SEMA4G,0.020059974313537208,0.05460370265023519,0.01692241768725665,0.023741347998688666,0.011943845934209166,-0.04217865918964464
SEMA3B,0.0021186557855782935,0.1729424409418496,-0.06961416474284446,0.022154704978023344,0.027945763036635568,0.06372474243787013
RPH3A,-0.025591628308899945,0.06604645532446986,,0.02796706450114424,0.057739781617066846,0.009886871062326786
JAG2,-0.01900113009145514,0.060182722399528404,-0.0002385557620575608,0.05748788711495177,-0.014984549969654964,0.00746347756740033
CGN,0.060673015752187455,0.11040105148300011,0.11039516143535774,0.05141338016565595,0.032345980768875085,0.10410564647360454
GDF15,0.05167260817550338,-0.08867402334507778,0.12169059040240204,0.043856630382133714,0.052696258089251616,-0.010700886313477235
SEMA4F,0.020735748752029486,-0.004127670365207971,-4.756580733546453e-05,0.04886167095319657,0.04838706835331001,0.008930604374985076
NXPH1,0.044954771174317336,0.09225838050472825,-0.008980497371525249,0.032867649529757216,-0.05394794457846947,0.04538864333705513
ARF1,-0.019008506477955066,-0.04894502285105878,0.05404556145154272,-0.03474790270988962,0.06021502143788244,-0.028150231434880046
DSC3,,,,,-0.01619049609509639,
EBI3,-0.00863742124976453,0.08328148048393912,0.00674014965677442,0.06707733743785169,-0.05538517200204542,-0.020437501531799362
TIMP1,0.0005592671087644186,-0.06265137357761785,-0.009114855863800153,-0.053069392073658184,0.03710416693635756,0.04906687229638395
SEMA3C,-0.02329202086034107,-0.04204848390860804,-0.05214200765793965,0.05194723304653614,0.017013417254971654,0.00018477229447931597
GNRH2,,,,,0.07508713390030808,
GAS6,-0.0027580964996152617,0.10204764466361253,-0.03383093903137472,-0.010553459620448047,-0.09095883462664846,-0.021626775245129036
MEPE,-0.002722621364497205,,,0.01724391768881948,-0.022372705259634126,0.02895316581350567
SERPINE1,0.04562715530340676,-0.050381824141912335,-0.02827914437699454,-0.07862209016521725,0.08592244098830454,0.020809307302484113
RSPO2,0.009921670435834602,,,-0.02910725090461377,0.004560645727679107,-0.0051136688082257424
SHBG,-0.0201898523070236,-0.08734247090375681,-0.02932657897956115,0.02464868422405037,0.16689744705542453,0.022874923208097364
LGALS3BP,0.06783577601645058,0.14279499571373272,-0.07063627946750692,0.00924577735362495,0.0310045241696628,0.04270674066662195
LAMB1,0.0008323736662707103,0.006695455892116173,0.008697414239651657,-0.0490343630909396,0.0014343782545853014,-0.010425805305695724
SPTBN2,-0.011905137324040466,0.04481076117076593,0.04113271756771032,-0.003045552533706077,-0.008212026539016365,0.011443157136714443
COL1A2,0.0160312317907929,0.13205163485525523,-0.009040563964189088,-0.06504138722110621,-0.029409070111380508,-0.032139879799638886
DEFB1,,,,,-0.02120986742305847,-0.02427450913400246
CEACAM16,,0.10975164766133388,,,,
WNT11,0.016947619301339922,,,-0.009538098339778004,-0.0022304630140804684,0.0008514243873237869
LGALS1,0.052694173671800286,-0.13033297678806813,0.005364716127886514,-0.05319461263736173,0.04981756252251005,0.046373905918284705
BCAN,-0.05624685214163882,0.10701536859819585,0.057260661256622984,0.044750675716230204,-0.029848676489635104,-0.0742585483504731
ANOS1,-0.04486794800860842,0.10436498779094319,-0.02260673243248217,0.05314863897967495,-0.08073555496024858,-0.07336218366571003
EDA,0.001755973321827874,0.05874809658653414,0.15213804945470713,0.061695126410493004,-0.011272195946301546,0.03053736543928131
FGF22,,,,0.02373253073542844,-0.017503866383320302,0.15811918099931022
SHANK1,0.008745778880221463,,,0.0969458495044109,0.013516188789169967,0.030681697603879027
NPVF,,,,0.04809470923226116,,
RAET1G,,,,,-0.020187800439030106,0.02901205443390835
TGFB1,-0.026274335181066078,-0.06209003731217972,-0.07190880206449059,-0.021613038575384925,-0.02344830743642336,0.04709188791679551
MSTN,0.026037373984713598,0.10366903954086719,0.002194455998143627,0.03855948916520766,0.06737240781600382,0.010179520415917628
WNT4,,,,0.09246013172140491,-0.02683704538981085,-0.033366088029921
TNFSF4,-0.011408635930560617,0.13638242728682481,0.13887345816539357,-0.00969338650111147,0.038162545304971096,0.04395250427537855
NTN1,0.04939464355187837,0.1455396026081603,-0.06075393400816911,-0.017484035939139785,0.004716601835714002,0.006636137982918973
CXCL12,-0.046384412638629274,0.07061178218234031,0.006157463807507746,-0.017652662069994947,-0.01722202074402196,-0.050635528966390606
GNRH1,0.025166223649013886,-0.02477649047863377,-0.04456873731380562,-0.020198091182483738,-0.00622567313907293,-0.02752700128418476
FGF8,,,,0.015114711364124348,,
RIMS1,0.014433750387776369,,-0.009355733618846276,0.04746138299636739,0.026216053524069083,0.04374460833983882
FGF14,-0.028368608741073418,0.010731793714313088,0.03675555683014866,-0.0038667337421772695,0.06279788950388236,-0.016898738086439026
IGF1,0.05168229763504561,0.04702904378404683,0.03196826860778042,-0.05851504804664433,0.019008355786987362,-0.010801721886972837
TNFSF10,0.008429214862702502,0.04630102076856488,-0.04031225185780437,-0.024428863663104806,-0.012599643456008485,0.025873007607892497
GDF5,,,,-0.037799433963682884,0.022578292510407806,0.03423972425763171
CHAD,,,,-0.008900208993027734,,
RGMA,-0.0467454857181333,0.12961801914465673,-0.05072130924898224,0.04978562030928223,0.004946635119290292,0.010461521095721345
WNT16,0.08460144135096508,,,,-0.00412047536352191,0.019093713183005342
CX3CL1,0.00015489931407206052,0.15623596479674484,0.07905992860481915,0.022514462879370815,0.011229440404553913,0.008228905104752283
FGF1,-0.01753624274536254,0.013104651976959354,-0.02339877463522955,0.04734412739299452,-0.048569445941359035,0.048233427076712576
ALOX5AP,0.023369555464352744,0.0314217120806907,0.026959043146628343,-0.012830941458212043,0.014609765478642543,0.06860490104270116
IL1RN,-0.025102018860093583,-0.034041595155157686,0.04317170732834926,-0.05370428831143702,-0.012625041481997449,0.1160462354686343
PCSK9,,,,-0.02054930837969416,,
NPW,0.06822928924184715,-0.026123045532699687,-0.03741085328029098,0.05846348533889724,0.0011510289592225542,0.07996812806724259
CXCL9,0.0010218758240299656,,-0.054354095525047955,,-0.0194061497243522,-0.04503213490656499
ANGPTL4,0.03853660376054558,-0.05039144231326582,-0.05506350040821237,-0.025766055749578045,0.14339747154163895,0.06801027788489544
UCN2,-0.009801198349039744,-0.07834023916576081,,-0.03553193757507923,,
OBP2A,,-0.036386828913790144,,,0.0041638147601184535,
COL4A3,-0.028805082696306793,,,,-0.029418006412415976,-0.02405843950105551
NRG3,-0.03523305382546181,,-0.029134396746283982,0.015296401981984353,0.017197475341743988,0.08303343256006238
IL23A,0.0036152246162700985,-0.003480847632365831,0.06976010462696247,0.08840668603894161,0.07015966390083585,-0.00741107035721167
COLQ,-0.028794767226404658,0.13423273865420116,-0.035086292117913725,0.06487438800471233,0.06705193923109477,0.10309506633594032
TNFSF12,-0.0034023545588113117,-0.030520389507293206,-0.05736715831827962,0.0355435487525731,-0.019404368827735906,0.05043404048985221
DKK2,-0.0099456938365621,,,-0.02425702338006026,-0.040672993174929686,-0.0024700568038122
FYN,-0.01899482619477111,0.09865890253810569,0.07212381511651343,0.0668013757346241,-0.030754082458285148,0.0768304936632892
ACE,-0.03538389289315349,0.12848614744979844,0.04058315793293479,-0.010649512555743793,-3.0259638886263832e-05,0.005602320352412418
IL18,-0.05539772376896099,0.07924227251254862,0.05479179718779595,0.0156845729899336,-0.002281877998014035,0.01132607155833472
PPBP,,,,0.00890111145371982,,-0.022494179889793426
CCL27,-0.02309144787767273,0.14154270078176914,-0.033827619686916464,0.0013546400417462098,0.02455273641318377,-0.028442056161650298
SERPING1,0.057634501728278976,0.030192022407404432,0.022427257824836414,-0.017223051834754432,0.09639162843251345,0.13056911510402572
AZGP1,-0.017837712321472767,0.05926448836007717,,0.013065534889890242,0.05015229482571193,0.05539718904270815
INHA,-0.03684895808012671,0.005003287784501067,0.02166144678924307,-0.021217862951257584,0.03787050496305233,-0.03622978563380881
SEMA3G,-0.018477774247962528,0.08096005635945157,-0.03695722668312054,,0.012967784825361173,-0.041067750681805286
COL6A1,-0.044777272063825604,-0.012056631395460904,-0.025279504234796222,-0.017644394461814226,0.026531489873050738,0.011360718676283238
FGF17,-0.01839669604836096,,,-0.00520480544604375,-0.01732583188517578,-0.0028108595230637522
TNFSF8,-0.012502863720841612,-0.009859652107965845,,-0.02730119172137416,-0.040350776904472765,-0.02533027617663964
FGF20,-0.021442035092772586,,-0.03526997152684818,0.03242354439381882,-0.0298276241461573,-0.018751063489969834
ICAM3,-0.011287793541546817,0.03822157598711383,0.0721776174370285,0.04386707287155743,0.019485813132339665,0.00816728632328982
LAMA4,-0.0004687634085529034,0.16513556329731666,-0.03425858922732158,-0.04586848864986236,-0.016275274416389235,-0.002914372330282747
DLL4,-0.0005370402814628623,0.10408059596363671,0.07068807281678022,0.012865901136659407,0.02938821107450249,-0.04464797164826103
SEMA3A,0.00713331582986685,0.045861477754093896,,0.06596556317750163,-0.013069763977992097,0.021115163799100292
RLN2,-0.01261779930298903,0.03938289559172811,,-0.01887870776478609,-0.019995953816313344,0.07078685888807067
C5,-0.04257690689338722,0.022497265197732253,0.015557385047259073,0.031767774883620044,-0.0243837094382997,-0.05498418117193824
COMP,,,,,-0.024701534233984294,
C1QA,-0.021799103047877612,0.04193114638986834,0.13285527487421134,-0.06137787596719053,-0.10522990053738927,-0.01629094710038001
UTS2B,0.0100350579021282,,-0.004898833557219391,,0.01811731275150197,
COL9A3,0.02612746756564636,0.1862066650169012,0.06758853867477453,0.047955446973072566,-0.0355819219258775,0.03467890571461434
DLK1,0.036633434058788716,-0.07124853026318086,,,,0.009787426638192437
HGF,0.0004227607474824383,0.038035131186193595,-0.04576981748042829,0.043062296929474296,-0.0021429076259871656,0.09744154273341532
P4HB,-0.012679396853805987,0.06651082766700764,-0.02362032400628867,-0.05425423602606968,0.014513671140770268,0.06830307719825095
ADCYAP1,-0.013028042142305385,,-0.0382179940641823,0.02642935252673846,-0.030633298064680268,-0.04539632120750979
GREM1,0.042557112785066145,0.05927938173042359,0.07283378170207677,-0.023641299561780155,-0.017397894898050777,-0.024276519031529616
EGF,0.00518027493782065,0.021217862081375723,-0.03526994173490497,0.03319315393562455,0.010346183878457883,-0.04623898802640561
VEGFB,0.004103790989965737,-0.033209208907822696,-0.0016154710180174747,-0.04052390566592708,-0.020753400249400235,0.002887424123594131
FARP2,0.01185314098528527,0.0033255277293293456,0.15086047289077723,0.01727094875200577,0.025854787182295693,0.04697518746104881
IHH,,,,-0.024712598821110238,,
LAMA2,-0.033358538739854504,0.02386990034720632,-0.07850506391234512,0.00799932144436737,-0.0060174140948968,-0.002704686257337696
NRG1,-0.022066552137734865,-0.08045752351526159,0.07040756612766673,0.0041167939207997235,0.04954430481242209,-0.05268851637352858
SPINK1,-0.01330540926230648,,,-0.04399535090972508,0.09347655226208607,-0.046640522242928334
EFEMP2,-0.025164714670259086,-0.025613979028532637,0.019538275975730494,-0.024729719179942846,-0.008955654457663973,-0.008179312729268529
SELPLG,-0.06296436060417636,0.09309771778048943,-0.009820778118393582,0.04248332313136918,-0.023673966703177108,0.011434102102451766
GDF6,0.06643368707126414,,,0.0025587120264633253,,
HLA-E,0.05593009770116644,-0.02184664819986655,-0.00020775842486301562,-0.08445445239473055,-0.09917238033804977,-0.03803923142550306
PTN,-0.01886194262792595,0.15896282265139908,0.03586717053191344,0.08576219836449017,0.04522647641201751,0.009947569302579238
CD274,0.018706510524483685,0.14153326136435482,0.020098323921031388,0.027256126368344468,0.08425611028575983,0.0778774213261631
FGF10,,0.08727416322477488,,,,
CD14,-0.014670536549703787,0.024082977158324404,0.07389677223969164,-0.03183221511990787,-0.08424213522091017,0.06606464303613366
SFTPD,,-0.02850501002151863,0.014263021375326755,-0.038782605410314606,-0.04795942404027076,0.0017628381650091082
SLIT1,-0.021936912067983896,0.05033070143157456,0.09696024549703684,0.03275957829085835,0.04170678971754179,0.023228796774322557
CNTF,-0.009945692814142454,,,,,
BST1,-0.025805718348465526,-0.01216097557038005,0.022601235233009227,0.035320425243575815,0.022834660111227683,-0.0036717107326753816
AGTRAP,-0.018354101341553793,0.0970638800695623,-0.014862483720347876,0.04580995112672534,0.007420729095052792,0.038928093400953545
LAMC1,-0.01985091164901693,0.1048730571741929,-0.03766497677604743,-0.021371539583942323,0.017984730337344955,-0.030546326455130446
COL6A3,0.010190610421221085,0.03696505095912339,-0.02986927331236653,-0.0568921897211988,-0.02959905667157815,0.05797071095919434
FN1,-0.0286869795121207,0.13586090233245565,0.0015528557595156968,-0.06435020856956655,0.019635030904452323,0.03992873631534432
MIF,0.01630007268618805,-0.142022123327782,-0.014625757088704576,0.051705397642323035,0.06350986169671999,0.07815684445221162
JAG1,-0.02660051275907431,-0.0653580988888226,0.006193684062466185,-0.006753649180695341,0.07340425219401794,0.01131012372269276
NID2,-0.03646212719358401,0.11235933388118514,-0.010436992516728914,-0.016999806646061294,-0.010983327014232037,-0.030404278706881983
EFNB1,0.0005379793622554405,0.051094251330465176,0.059424832738169224,0.034790012800260214,-0.004996669932110275,0.0009455789972416248
COL4A2,-0.0763271717733608,0.10582670862303675,-0.0005147458738929152,-0.052065449603183066,-0.030622908781197944,-0.04413203485349708
SPP1,0.05261754004763116,-0.12018266314507675,-0.003811418454534609,-0.016252833228541295,0.0944037950134133,0.09898873831746584
PODXL2,-0.007903661411329962,0.13098094060935886,-0.09168123731252595,0.04851972675818727,0.02075661580296722,-0.014628007601056904
FGF9,-0.01564142050790739,,,0.00860755276626898,-0.02830175394841886,0.010881347374613859
ITIH2,-0.013287829543721468,,0.015054796254906638,0.0002706437778697096,-0.055597483037653446,0.04924937771453203
ADAM10,-0.0720259595244876,0.1351912989065974,0.05824161900887493,0.04015839156900554,0.06215128897498939,0.05914568612024586
CFH,0.02839537465906394,0.21136722959813525,-0.06088872484742669,0.001796795703523424,-0.01592972333744739,-0.017735577524080556
COL4A5,-0.00808362277653849,0.04572454374498694,-0.02284085077462858,0.04237438366309084,-0.011725664552493376,0.0034775139847586017
LTBP3,-0.03759951005067017,-0.04605578022408334,-0.03802685319645045,-0.04071066459781635,0.03190813101971735,0.009939336512460229
GNB3,-0.02949299898582603,-0.07494430813015167,0.057454247566732924,0.011170700953533301,0.030101080432655025,0.007643182956163991
COL6A2,-0.03869913365922885,-0.027431075943513697,-0.058725077006219206,-0.04528414475042032,0.008672213013054151,-0.006294811078750296
GDF9,0.021680524659317968,-0.07355987793118947,-0.0036540673833460836,0.07842505967724352,-0.0067103729329591145,-0.034823453972740524
NCAM1,-0.022855303957623984,-0.02972845663439732,-0.1190931573601009,0.05502271528620601,0.018334648794501203,0.059087709923211336
APOC2,0.003675027775505404,-0.04451477596115918,0.09573786744964825,0.020305011517937347,-0.04793868688125995,0.023282849242260588
BST2,0.08224808893277515,0.1318472704829718,0.06178364937022118,0.04079668376300819,0.007658265930843354,-0.03575269734897701
COL5A1,0.037635071014045104,0.019040887796664956,-0.06581850016956137,-0.07517940246335997,0.02432072610229527,0.026803006129337056
CALM3,-0.019737897243403173,-0.05442856311415653,-0.029722476483118196,0.06973097164415985,-0.0043691821224184834,0.016216633882842075
THBS2,-0.0017660229290661878,-0.003733739483780668,-0.06962336079857288,0.035513428238738924,-0.020912861183375188,-0.019658923851047692
SERPINE2,-0.047060524923755176,0.12473322460795208,-0.018577144385627752,-0.06430869146042408,-0.057953617465346295,0.001993635173397586
EFNB2,-0.051186357954042604,-0.01898804860297021,0.0147836088506181,0.011691848413096916,0.06965830191677327,0.02112695278393253
PROK1,0.02569299897327089,,,0.027061419476965595,,-0.025122267179904137
MMP9,-0.04198560576526454,0.01474025531356994,-0.046120125680925404,-0.01655587636066166,0.04552739677129547,-0.004958202516242025
DMP1,,,,,,0.07222277303104802
NPPA,-0.02869103554079335,0.029464604596667325,0.06981960563313137,-0.007013846622713869,-0.021666592071966653,-0.022884588566223534
APOB,,,,,-0.01642346365312657,-0.025122266785458473
C4B,0.12143583158637328,0.16272008402677932,,,-0.018186164266719266,
NTNG2,-0.031855934983080404,-0.031513993666439706,0.03981307826013951,-0.011131142277203859,-0.029237990667579872,-0.058182433963358794
LAMA1,-0.014204812413931619,,0.0029235080400009704,-0.05823192224528961,0.01703662236085877,0.04062504083997209
UCN,-0.03670377874989507,-0.031504395191671135,0.009106777121621303,-0.0073162404942975065,0.04156127708152684,-0.026842920306835254
ARTN,0.00012791639314512393,,0.04045992709274881,0.01510218924406192,0.05842453023740583,-0.022580699926890564
PDGFD,0.06327490959579966,0.13448305457404347,0.021221801056766906,0.06942620142313508,-0.023517818823304355,-0.03735899062820559
EDN1,0.06289245620823887,0.1865437138790504,-0.03856925951197485,0.02105381964847945,-0.06092572159266609,0.0033793734857196956
ARPC5,0.037021315594363356,0.01974130730386024,-0.03715163728823825,-0.03174877391289243,0.011723992070662785,-0.015986738221327977
GSTO1,0.022613996960707997,-0.027833671557098823,-0.04930297965073088,-0.02762745203454822,0.027909512874787552,-0.004647145064773866
PROK2,,,,-0.016404124697701555,-0.014974377567059294,
SYK,-0.040030680222246935,0.005176645657219596,0.0015682338655295684,-0.00262791624020416,-0.04631553826310507,0.036217705723610154
CD40LG,,,,,0.07388947548442099,
ST6GAL1,0.015408047517396333,-0.016846565609074923,0.025566106502860373,0.04150617778717744,-0.055794860976490716,0.0014792899054584337
WNT3,0.061268041651193594,0.012702346174250645,-0.05673491267332836,0.04605271234061136,0.06361745137904501,-0.018211359637553822
HSP90B1,-0.04668034191365679,0.06680887672243188,-0.08693370231193061,-0.06808037909205047,-0.01288479531593907,0.030239269782106438
ZP3,-0.012890411208272456,0.22216669862713562,-0.020187457688859788,0.026914093341815735,-0.0004578747263321394,0.007574182347078919
NRG2,0.03269767165204852,0.041819002532811116,0.08692692880465798,-0.01842126149462891,0.07838024228073702,0.06606464063955611
MELTF,0.006895110822871501,0.0068028917017510775,0.10642795316486106,0.016235457036484987,0.021255670393701305,0.10308786041060618
NLGN1,0.004582338979250447,0.08097218011757859,-0.02014468801351866,0.033118214283504255,-2.703457467167494e-05,0.026655772755096358
SLIT3,-0.02329202276100789,0.056066004037257436,-0.012800535769514612,-0.02650610643635168,-0.013016051818297774,-0.0022682291498498973
CCL8,-0.010706419890290943,-0.03177446635120781,-0.02689803662201834,-0.028278119581738103,0.005070167010353052,-0.0354250019591283
S100A4,0.031739137263328034,-0.035649043873887495,0.09520750797206833,-0.016135482289626538,0.09589862048013706,0.06876911636572404
TNFSF13B,-0.028785828613228953,0.058053921042217,-0.04858411985475218,-0.003066812894764817,0.027773848385334303,0.02935830156903326
HSPG2,-0.0063763165755468644,0.11731369354744837,-0.004794177755944032,-0.04871336019657151,-0.006846194503509718,-0.002780506700724539
FAM3C,0.0027430914388042317,0.058561835018908937,-0.09586775149401619,0.04923744696933052,0.002080458054786001,0.04434750887303013
FLT3LG,0.05736602719398723,0.03551620968123031,-0.026792502447404054,-0.035234202028949585,0.03708102474591522,0.009345981216059292
A2M,-0.03864847818428866,0.03688216471697937,0.024319048917140252,-0.0005152691562762931,0.023346877975369475,0.08586544301529503
VCL,-0.03989048409955513,-0.019406623460403904,0.053968359367256497,-0.07363492045350742,-0.026899021973165876,-0.07627783288066085
FGF2,0.04429485515154144,-0.007491361479136744,-0.06960389198048408,0.014210532078968097,0.001549231491108883,-0.03085974124139786
AGRP,-0.02011474743057855,-0.01389662604553139,0.14152141443859614,0.06888970757814622,,-0.018751058857868434
CNTN3,-0.023820246575578647,,-0.04506012140058585,0.04321045750869822,,0.008372002634991743
RNASE2,-0.0072014240573345266,0.0893006269339088,0.18104173005135582,-0.003922065240602115,-0.0004746252062909078,0.04666512877343139
ADM2,-0.015228930263187545,,-0.02964591782466534,,-0.016880315725622676,0.13041994291755288
GAL,-0.010828996138229945,-0.0332090131014896,0.06769892728823194,-0.045356837765172395,0.03220074755854376,-0.006002717356580815
IL36B,,,,,,-0.026943342934121445
CXCL6,,,,-0.07020825763689797,-0.01694922719407331,-0.009142735908526147
PDGFC,-0.020942678814732905,0.1349723672922305,0.04884595181663768,0.015673684805024995,0.0009369560031842564,0.053139778648163855
COL8A2,-0.007772985196145963,0.010246762750873762,0.04571305136648208,0.014958952442977418,0.010754446997121775,0.09046741573564539
SPON2,0.011950870250864845,0.06898360235326922,-0.01201707528359002,-0.03615223940878906,-0.02633124419088042,0.03764547495730496
LCN2,0.04335162908301266,,,-0.029727530266462947,,
SEMA3D,-0.0112344073377234,,-0.03526993889758098,,,-0.0224284172767891
BMP6,-0.010639899229963567,,,0.08254797017421735,-0.01146410942519125,0.15584847513820568
TIMP2,0.00581677666254049,0.00943990375033697,-0.07572965476263774,-0.031253557261740526,-0.05549850126585566,-0.012294824591194704
EFNA1,0.014868985576163028,0.0774725853889767,0.03610900693265444,0.025125697668335036,0.0855689966995204,0.05728733617601877
S100A12,-0.01226996255258912,,,-0.020815479139906515,0.07394484472301148,-0.017629828369861763
TFPI,-0.04229840503876424,-0.030667347294973425,-0.07341447452034815,-0.025284418412752415,-0.009424877561475182,0.002552372988928411
GPC3,-0.0154201659619211,,-0.030149695597579105,0.07836668074392224,0.047157819775728846,0.01101747308921163
NMU,,-0.01560390437648647,-0.07937663779869687,0.09667214373836412,-0.001410455094662566,-0.018206305900261992
SCGB3A2,,,,-0.023558645660715805,0.03729569106244541,-0.020575942212163266
LAMB3,0.0398920831734158,0.03547252496936091,-0.08380422320313083,-0.007551664641546513,-0.0017032623768062536,0.06345460427956444
LGALS9,0.0416103936374307,-0.06136755443420493,0.0412355020580667,0.005662742313947773,-0.001471967818918906,-0.018338391998312522
VIM,0.0332247995820833,-0.09340810363525662,0.008466126352245473,-0.031678873713956314,0.1209142414101088,0.07290072227957156
PLAU,0.0042763264768792665,0.026236762817532244,-0.04706953992591911,-0.005952509878903464,0.09284292599090195,0.07821492710669266
TGFB3,0.0016456859730650522,0.08671523220614309,0.0557484877472452,0.08611157375835789,0.030126549062074473,-0.04043345622353846
APLN,0.00519956535570931,0.16973876397932322,-0.03956794977544112,0.053751447115287974,0.0297240417495585,0.03946675124312848
SHANK2,0.018132773036268156,-0.00615089797845427,,0.02913321149024087,-0.02625317340232858,0.07486411316827611
LTF,0.014307970075651124,0.029813616286551575,0.11740005880870631,0.02418747343088732,0.11267194519937779,0.11531945038112149
PYY,,,,-0.027507039974173843,-0.027873557439182416,0.1651219833173985
PENK,0.06370561401262183,,,,0.12316045640865605,0.037151318072829544
CTF1,0.02431445867874394,0.07190930899669087,0.00837606185299459,0.006801934304689845,0.05849381746968655,0.004439305107443306
COL3A1,-0.011277541123572555,0.14902487808679227,0.00036929191430757886,-0.07244051284461182,-0.029451472097954727,-0.0037895054297361983
S100A10,0.039567411793796144,-0.15577712302194685,0.000564883726364643,-0.02350661229616661,0.08248269011131489,0.045172649161895964
FGF13,0.024759682965493753,,,0.04581143863491155,0.002932235234834935,0.018540166516672445
SEMA4A,0.013584847465026206,-0.04377643217718247,0.05650611055307041,-0.0017045184306578743,0.042266357351209635,-0.06283167609794743
EFNA4,-0.009608980586261405,-0.006384286905596003,0.04995735297444068,0.10280859725591586,0.030644211924365224,0.0062893464876158265
HSPA8,0.06671715197329435,0.10409698118549883,0.027721520093686662,0.021445929454140335,0.00517632358678632,0.026666114449029114
NPB,-0.010639900252270797,0.020533588070250245,-0.04397905806299079,0.027826298986230763,0.04605355949591545,0.03937230371057219
ULBP1,-0.018233593118252935,-0.09683043736117082,0.027023263606476704,-0.00865635563244472,0.07155029610188082,0.016770399842539516
SEMA3E,-0.012475737880252797,0.16501597266827253,-0.03613285522881551,0.04727577956696543,0.0060448528969223436,0.015317771910459013
FGF3,,,,0.0293042734558139,,
ADAM9,0.007822664576946223,0.016956966828449663,0.00881366914954843,0.003758250115381884,0.07040537506447594,0.041692074867636666
ASIP,-0.009801198418166877,0.002733911051286268,-0.05972694887815849,0.047364813821891394,0.037659732200773774,-0.03544816833295879
IBSP,0.010664193794899156,0.1204906757071588,0.023468927185855377,-0.04508064036395901,0.06040901997606939,0.07198238512566324
FAT4,0.0016775166813266051,0.08752327812331641,0.0002877243728596685,0.0210417024491153,-0.015136617045365395,0.03765184597340623
MDK,0.024900485592224478,0.18645713739989955,0.04841901616671656,0.07146180895186337,0.003727573990696436,-0.04605155372154304
BMP5,-0.016073204441496753,,,0.03811466651452862,-0.043906500410811684,-0.017815779069808406
CAMP,-0.01903689857899901,,,0.030858670521513528,0.05234256352034811,0.052281348169230815
HSPA1A,0.015365236948793447,-0.11440759461271098,0.09257113016006702,-0.03236784707171931,0.08135243533672953,0.05498235938139418
SOST,,,0.011104323163171255,,,
SEMA3F,0.04285452526139734,0.10459790578565091,-0.01974901712873494,-0.021827326043576113,0.023579448651541123,-0.04391151240799
ARF6,0.043538434380913815,0.03716476192735802,0.06454084728229442,-0.06744704109862995,-0.0004518577586435021,0.018134877292344042
