,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
FN1,0.05546440485504035,-0.0024303312993275254,0.23072396322991615,-0.05406154605850417,-0.0027228564991222466,0.028776659057153008,0.07549173952815195,-0.14859714630966747
MIF,-0.042318615050362246,-0.03144063634509801,-0.02202511847715775,-0.023772581511087396,0.011358377781627915,-0.0874935561029916,0.03659623221369482,0.051486106758374936
JAG1,0.02800174042871575,0.022209612130476522,0.19234314635461497,-0.016202082298211705,0.0533634758902787,-0.02445115443541951,0.06940399604884136,-0.13522680897491274
NID2,0.036682421271187614,-0.05157222786843864,0.18522847741177295,-0.02273087094612676,0.0886974041010503,-0.05540247512954836,0.08159024725434523,-0.028017603294436588
EFNB1,0.056578011609830024,0.04467760284309316,0.05215201661830563,0.008602372139500157,-0.0065608485644945425,0.029326202900898712,0.11158240475720999,0.030559771406270572
COL4A2,0.03969104693383454,0.08660154609630352,0.2425279942688194,-0.01905956868197274,0.04529732213048487,0.0712607141572807,0.06277819928025469,-0.12998048505856033
SPP1,-0.04017233841730097,-0.06297637296032264,0.16899819927602017,0.0350974728185306,0.0004040902065129514,-0.15010508504608702,-0.10014577680943941,-0.1665567949241348
PODXL2,0.03670416421929211,0.012352721146716133,0.07788975225757443,0.030416364311468668,-0.017808096714905262,0.03826907507337713,0.030520890592869353,0.10596265731655852
IFNE,,,,,-0.013132323864906594,,,
FGF9,-0.006408115492157641,-0.03998209344927209,-0.09197480738179369,0.033981927276733215,-0.04016101438526023,,,0.03611997835682943
ITIH2,-0.02290024296197193,-0.031071939147359277,0.051540608109601864,,-0.015095609315246613,0.0003180714931963819,0.004855847651138164,0.03156509009004479
ADAM10,0.06609344451427511,0.06711697561698463,0.08439017921180404,-0.06245419805329538,-0.024201128551608535,0.006588796070581257,0.037446588094251734,-0.10054326372347763
CFH,0.016813920580980073,0.013951909029530985,0.14275434995789976,-0.0422633839705765,-0.019857138913600168,0.056406069228289835,0.20586970000365318,-0.01631901188093727
COL4A5,0.02314237060967566,0.03373743723231202,0.056057444494030106,-0.054034927933581535,0.003114433143544185,0.061491489944981305,0.052211872294365524,0.043405287894905706
LTBP3,0.06626699246577669,0.04487289529729141,0.04421111478129189,-0.05398335221869081,-0.06359966342465026,0.055018134176378054,0.04995350007349155,-0.027877520989223803
GNB3,-0.02172272517835988,0.021024772323670417,0.0687194199759841,0.00634408617015703,0.0011360910989594013,-0.007723605821597898,0.06241317752614593,0.06455790432130822
COL6A2,0.017756827460645587,0.02128053051897668,0.1576724427395575,-0.05819432250012982,0.0011033920140183205,-0.16187829213061974,0.06227584102527259,-0.13574400513068055
GDF9,-0.00838641683650179,0.03849611532039298,0.0897798600232235,0.009738547018400838,-0.008630503918914931,-0.007611463457875102,0.03413963899641917,0.08529176577087305
NCAM1,-0.016992518134053145,0.04811667141386617,-0.09617470453363634,0.05411876151458415,-0.03342618040227369,0.004587636369439353,-0.11483698383583543,0.059975436288445656
APOC2,-0.05870279730052746,0.03169556481466794,0.08992028145253635,0.06408799692200905,0.0009457118288031679,0.10253360111947976,0.07263604151334634,0.0907378510655288
BST2,-0.028856609402846737,0.06369446971287622,0.17600583217311258,0.03928374033650912,0.05618813281962149,0.22357808559510362,0.130048239312394,0.003936808749383803
COL5A1,0.036568638329932554,-0.06654579214971097,0.12669994096967196,-0.10185402421179382,-0.006751330093527393,-0.005148960038672278,0.08159325517179142,-0.1015571304187445
CALM3,0.004318620849947798,0.03540552662227043,-0.14912896120979888,0.029616462652361775,-0.010040229623451455,0.09197016038952135,-0.019262145461962192,-0.04595966580861834
THBS2,-0.04385602402672241,0.07677876086560859,0.08045888736331226,-0.021665197873028202,0.027414103610513992,0.01709407133670064,-0.05707354136513272,0.0033876444209732944
SERPINE2,0.022689295851072627,-0.024447948422707352,0.022034557409257673,-0.0002873621727049695,0.018259564711044386,0.11693260874150074,0.08609198996482731,0.0987734434797192
EFNB2,-0.05405214787155874,0.034716039921632455,0.0788028427572792,0.01342965124143928,-0.004001551424471334,0.012409948577316563,-0.018753399025283675,-0.05161039376438201
PROK1,0.00821592852322892,0.0788588586832875,,-0.026262624480086157,,,,
LACRT,,,,,-0.03990443052792763,,,
MMP9,0.04272158438408263,-0.033107010617756095,0.20003041675165242,0.015050499494014768,,0.07455115736861728,0.12092751447292639,-0.11710844311041448
NPPA,-0.05653763375209403,0.06674686465305997,-0.03798397194974452,-0.0004352933896126201,-0.034217416847953645,-0.010347642565801389,0.07005009412439284,-0.006281733408932748
APOB,,-0.029435206489076916,0.0390020547852065,-0.03297809775916115,0.07077968672343132,,0.03146055760306101,-0.018361920134577082
C4B,0.061522053644588036,,,0.07018376719976871,,,,-0.0203326717720855
NTNG2,-0.024964637988630488,0.07828659281747048,0.09599499034948773,-0.058076273676744165,0.007925632803924831,0.0012148073865998075,-0.061254184721001956,-0.011327822530078052
LAMA1,0.04470565411185254,-0.013016412572713755,0.16508418652155507,-0.017376351704454115,0.04576231001553216,0.09236445739717565,0.09769949403401494,0.044386341044045936
UCN,0.0067654078704376995,0.03188571845967464,-0.004211029423536153,-0.01124296939405029,0.07082829529218465,-0.1044318541919414,0.01673187680388234,0.09038574196072727
ARTN,-0.029089721555403996,-0.024183098061528577,0.011106747599108877,0.035189880091202164,,0.044680417075755666,0.06589497108529647,0.003199171800848639
PDGFD,0.046310294975908266,0.004366021674055577,0.11004674156225426,-0.0014922034567965417,0.01943177552617493,0.028706803587735658,0.03060635421495273,0.0066895297923376855
EDN1,-0.023815006914374524,0.004763709171956481,0.11126882268784964,0.023978066414055626,-0.007312684262808789,0.057791616151170934,0.02159985362421584,0.04689441769726078
ARPC5,-0.016395347670495115,-0.014249260174556584,0.09975006392178878,0.011235927684760264,0.010266869809409338,-0.06117919779328813,0.035152283615477835,-0.11923233348756776
GSTO1,0.009109383631033722,-0.027165210569657646,-0.1337750391603135,-0.07343187568999679,0.010231428041781005,0.03754244036565239,0.04545478700838101,-0.05125327063778395
PROK2,,,,,0.04576196956573409,,,-0.01674179885306965
SYK,-0.018762882837974455,0.02941082243688243,0.07220836280081296,0.036883531937590676,0.019820399693062388,-0.010602801342041258,0.10077777125421472,0.02051684610243948
CD40LG,,,,,,,,-0.01985717471788386
ST6GAL1,-0.03244480201554364,0.031668003581384344,0.0767511984155277,0.058614265321166044,-0.042754478123094894,-0.002792880329977027,-0.020416572093997422,0.07896257134435034
WNT3,0.051896280310554176,-0.004889890589519706,-0.004708332066764193,0.010275579775173955,0.006232762718314472,0.012324052241056106,0.06873672838298114,0.0010774427756544947
HSP90B1,0.046624787615290805,-0.036106680741568684,0.08616851235702304,-0.02698916842776664,0.01770048333427991,-0.038676940303928244,0.007038593143047201,-0.11081064585249363
ZP3,-0.022802741247824665,-0.01619389014404494,0.057440414925144796,0.004982481977881017,-0.019950092012166486,0.061972903721750565,0.09879724955567581,-0.027905472606419828
NRG2,-0.016956941835777974,0.03966297391050372,0.06113743939646806,0.06292067251660838,0.011072849535844627,-0.013250125963146788,0.0789249177793313,0.07685624061266938
MELTF,0.028192553674915955,0.0594466216551285,0.08440208980766871,-0.04014237398508817,-0.03670455681196376,-0.1033903699678874,0.09493591552356276,0.027993582258200624
NLGN1,0.040285807314439315,0.08124520115170025,0.07470487769963091,0.020039043049987278,0.04494883029481086,0.12564929310140294,0.04743326310256434,0.018041989999862
SLIT3,0.02095717931675144,0.056945137812216134,-0.06902448609154173,0.004305950694529829,0.016264305294835683,0.007398333877355537,-0.04192237483928393,-0.04237987891400578
CCL8,0.005662665720272809,0.05442752728603342,0.07624114480067615,0.002672992060533082,-0.026569873562175595,-0.05017865602534808,-0.010205550637873687,0.0442289187567077
S100A4,0.04947710073201677,-0.05760935616504577,0.1717973338539403,0.030799827079625666,0.038197839819789976,0.058815886356112845,0.10218320538378062,-0.1179387788648642
TNFSF13B,-0.040756151047484604,0.015927667482818642,0.1565785573428312,0.08211511195077219,-0.06097500889462244,-0.031537831552371005,0.04799242568900152,0.02984985166624365
HSPG2,0.03329353317461733,-0.002809133730262579,0.18496862124796498,-0.04611957821648522,-0.02254768375750922,0.012132534402664314,0.0791265146514237,-0.10230785784395582
FAM3C,0.015509024351380159,0.01337589686631308,0.08532365535526361,0.028240223742592007,0.03113548140084203,0.01047708433499614,0.05422642830165836,-0.03315059980333968
FLT3LG,-0.01482480174334002,0.02102141471871941,0.01427597461374323,-0.04391309292213174,0.0014151827625657782,-0.11396693611455119,0.06041322327863356,0.08880503039083235
A2M,0.05789708908231828,0.04260099447259846,0.17363624263375113,-0.020120023274064338,0.0008623546128966977,0.013701035918646852,-0.016859449460503086,-0.10998182979043755
VCL,-0.004110155928012057,0.037949298304494096,0.09845836034772065,0.009572840426128836,-0.026933284968527663,0.12762483602453897,0.08955658905917926,-0.1112314891028027
FGF2,0.012584134889407544,-0.037478640743656436,0.093357993997727,-0.002654816505890492,-0.05465100672175677,0.023070861263954474,-0.0008171301180943642,-0.014380498263519483
AGRP,-0.03466575197727453,0.014804341038340253,,-0.01927125424138743,,0.0923828470583049,0.02241545180239561,
CNTN3,-0.011520391407996019,-0.0060276351885037915,-0.06302534883168624,-0.02577801496630734,-0.061387420431002836,0.02919034932363367,,
RNASE2,-0.007253726521006407,0.06726513053419043,0.1374710426181389,0.01413212664724157,0.01624853008954774,0.026544706170758547,0.09530278291984125,-0.02659486922793253
ADM2,-0.02624553558054222,,,,,0.05331595585765743,,-0.01887269431995378
GAL,0.050864255829344396,-0.08933961997079076,-0.046914078927186735,-0.004244930059794868,-0.005087102025638509,0.15389413880969594,0.02792492151249674,-0.018618957693982828
CXCL6,,-0.020387429049738753,,,-0.017889941320132958,,,0.10471543055307013
PDGFC,0.001452849850116579,-0.015293671582440401,0.13200893594942703,0.0005090622904686888,0.04209188412933823,0.043364746958281374,0.11500748016835641,0.016988485216885636
COL8A2,-0.020508339830013985,0.0200032303291619,0.1078243622959712,0.0656227043505022,0.017682044781597416,-0.013689305651522874,0.09331898447017724,0.11423020925129712
SPON2,-0.0034777171033261237,0.05141100514323391,0.16839774067141777,0.03147352119899562,-0.0471566519387747,0.00041559201373155366,0.0714767111067177,-0.051369532084035004
LCN2,-0.02574396684138077,,,,,,,
SEMA3D,-0.02567359435611923,0.038672350220813306,0.040021540902686524,-0.037017614867497474,0.09099511965841173,-0.05248675194669704,0.08237356086623071,
BMP6,-0.0023056689768312204,-0.024680510717460608,0.014175519432607827,0.04793843408956273,-0.04193914326823856,,,0.04224282908954896
TIMP2,-0.004398374759327288,0.04712421178219853,0.10136804737785882,0.0578955264373474,-0.004782637795582839,-0.014100295199074686,0.010031440514380902,0.012230958972339136
EFNA1,-0.05408392311347344,-0.006181770652030178,0.08555815711670532,0.015251353548194894,0.018161848007797434,-0.10714667122876582,0.06167896149029084,-0.0747821623572257
S100A12,0.03409188375376104,,,,,,,-3.4263847342075574e-05
TFPI,0.007925773622624322,0.0008221304927637711,0.16896033532917168,-0.009386722123838896,0.01675261306897549,0.03192964338438285,0.02935284937547143,-0.013429771313970044
GPC3,-0.004093145413800002,-0.024844856213779024,0.06782970660546003,-0.0108569701502051,-0.024513169273742915,0.062511125485437,0.11932054267072822,0.018578260252355365
NMU,,-0.029366963358486355,0.11384673887736498,,0.015058186277090048,-0.06671105835568895,0.013060819973356673,0.029034863317258026
SCGB3A2,,,,,,,,-0.029688215161492535
LAMB3,-0.026088521995596227,-0.045966710664430574,-0.13657116480977127,-0.0115595115612219,-0.045548022741354825,-0.005089328773633599,0.026384654720101437,0.021368222763819212
LGALS9,0.058143709358047954,0.07665633957130442,0.1659359751360922,-0.009629686165687153,-0.011086713656970608,0.14015206797814422,-0.007714834180452422,0.028952139010697802
VIM,-0.04202742058129278,-0.07359939579204086,0.19165629065165143,-0.03248741334981942,0.03054786117005997,-0.03255065666048355,0.15641652807940337,-0.08307875762819732
PLAU,0.03573694812642482,-0.004584765898518192,0.1823872563731416,-0.04609115509841359,0.008439297965166286,0.04735081217242281,0.08173659468340293,-0.09157727284606729
TGFB3,0.006607450680597656,0.018854588801360744,0.1156826331471601,-0.005689679141935988,-0.03196646363232587,-0.03509887554367312,0.051494872077477646,-0.0790936989078704
APLN,-0.015695715605258734,-0.03957064182344353,0.19550553973785043,-0.002356421927811143,-0.02176724051251133,-0.09298275981554993,0.03242992053259743,-0.10324110545308886
SHANK2,-0.019206498968729717,0.03268012156825499,-0.09248669384611426,0.009937971699584412,0.04717768552237315,,,-0.0009436994207764972
LTF,0.05886378046245716,-0.015825622804450306,0.1681425574609361,-0.0008329853916821789,-0.0060430490082686505,0.040136363093656265,0.1335722100849863,-0.07785356947342414
PYY,,,,-0.021892855585988514,,,,0.04918880446006923
PENK,-0.03761304728150429,0.04673842000099583,-0.09181411072417546,0.07107543618554507,-0.04952674363611005,,,-0.022356072738613866
CTF1,0.007143889063924582,0.011991776872194016,-0.03361759107421099,0.013102971435676465,-0.022250108421421055,0.1494292390004702,-0.03206296087185184,0.03860252321838408
COL3A1,0.040621640239201305,0.0397777547021026,0.2300454165272592,-0.027048641140576726,-0.03401965180566281,0.08695091829996132,0.09861955234150295,-0.08670880668578039
S100A10,-0.04207362149656929,-0.03681988779969698,0.177459365211469,-0.03687240092642385,-0.0019085060552684748,-0.14930989902211675,0.1554214053081773,-0.03873912218190937
FGF13,-0.003028451453947773,0.042888658319854576,-0.11835464256590261,0.033931597097744993,-0.03142657589685565,,,-0.030840821286423657
SEMA4A,0.02995720861361024,0.05506729363598123,-0.08157376550713878,0.008928518513465688,-0.00967517255288027,0.06928055324782338,0.0960409615205291,0.06919904542495016
EFNA4,-0.005654890166530663,-0.03236152462344528,0.07143311950313602,-0.03998218957064334,0.023025018601839867,-0.021109414462026407,0.05847283286822892,0.10883752184881117
HSPA8,0.026674106647248404,0.030348728473877953,-0.02661169135004092,0.038462625947981215,-0.03820094014392856,0.17915150866530488,0.04723109986356542,0.030185171208643644
NPB,0.01452243942516523,,,-0.026112778961157927,-0.010726699642311125,-0.06775470087055946,-0.02959447097361739,-0.0063356059777879385
ULBP1,-0.022036731579501968,0.07618874082210005,-0.03996443725816579,-0.005844641855822712,,0.05200118827674916,,0.05064903049445751
SEMA3E,-0.01771430826271183,0.04753251034613429,0.006420910138873496,-0.0022465194424538208,0.01213581549468293,-0.042814434921741897,-0.02239602037228938,0.031720936609249926
ADAM9,-0.019840950156898764,-0.029949146477039067,0.14646718485208257,-0.049904518366548446,-0.014495841526261741,0.004165199968119763,0.08061458738140252,-0.02713007002273279
ASIP,-0.016891383529266408,-0.030263483583364937,,-0.0007533457090032269,0.016610777870427057,-0.1233798742141304,0.05358829077044241,-0.0502202614725922
IBSP,0.05306211352074262,0.021177603032701012,0.09927383239507857,,,-0.024267291789950123,-0.011559225679277734,-0.1228148530711377
FAT4,0.01840513300152761,0.05156892948969683,0.0730996427110197,-0.01159638824533578,-0.014236728265899059,0.05677054174066752,0.09038521184931593,-0.018191362032314445
MDK,0.009701546416850365,0.02646532655499367,0.2036940270470872,-0.037669259850390414,0.02568091687514003,-0.0034149629266925947,0.034372977293985085,-0.03308108184056444
BMP5,-0.005398021185024086,,,,,,,-0.032199255377797116
CAMP,0.04266208188231124,-0.004018019927532953,,,,,,0.009550109755001163
HSPA1A,0.0010013851423606634,0.013206649494463778,0.13627651974177526,-0.0791886356524958,0.022709901043420484,0.06512400219299772,0.03172740574520894,-0.0165992083491936
SOST,,,,,,-0.033454905486206755,,
SEMA3F,0.04814661169014107,0.04066511468890073,0.1304827736410611,0.02461288817872886,0.006635431933403276,-0.01995544794295038,0.08346864243210099,-0.06166205013067524
ARF6,0.002672552566981869,0.04087131876674539,0.10050300209396103,-0.02367231168868042,0.023460066650023717,0.0936009854801921,-0.06402319394922631,-0.07009722067154484
IL6,0.006377216471321035,-0.044594305955675435,0.03627180172606429,0.01621804539999482,,-0.02562516380985204,,0.0429780499928761
CALM1,0.03655599418541144,-0.007905213236616245,-0.14843122631865896,-0.02731892465465357,-0.03667099529417707,0.033223980547811734,0.061022688736277225,0.08599408908587017
VIP,-0.018468076522718476,-0.04185534799967666,-0.035442391431005096,0.01039821430396152,0.03803746277922183,,,0.006770593306982368
NMB,0.01890790351968864,0.025501096113581447,0.15193280184936392,-0.013902223562730555,-0.003040451976849261,0.06836365633561792,0.12617722557966954,0.022980628764345656
CCL26,0.002437353100593117,-0.010543502169106241,0.09302550924051921,-0.01625648840642882,,-0.01024255226664769,0.04813966332746694,-0.020878561290259626
FBLN1,0.03460065050991234,0.06863909291876012,0.10564272758405845,0.026542418416708628,0.013542365505447832,-0.07257449073366498,0.0003055968328781213,0.06621366910471976
SAA1,-0.017045370023286974,-0.026038301260577237,0.08863979244770781,0.033696176186070084,0.009616532406682234,-0.03591549951368568,0.0694044927703723,-0.06761589822826415
MICB,-0.04824042100511167,0.06621623880522791,0.08007008333803169,0.01569675045455798,-0.028870167203771568,-0.06151261210073573,0.06559891921523421,0.04272818272464018
MMP13,,,,,,0.0007944951753503709,0.039220431506207666,-0.02235606329399394
F13A1,0.013883856908458959,-0.01912941253418347,0.03558579494038715,-0.018111218180489684,0.04127825633595045,,0.07736709968454808,-0.08901001194993825
CXCL11,-0.009719355724901972,-0.027489779710578633,0.104608817758269,0.012297676523695553,0.008911331492011742,0.043572159865325755,,0.00022512196185591328
COL5A2,0.07162134859622768,0.029641667613257393,0.24237243840823913,0.00370494313977449,0.007346500546157528,0.02879708035340797,0.10564738075421615,-0.09336215682303992
EFNA5,-0.004850055713418524,-0.013319544476589989,-0.0774557090117018,0.0063913067316105346,-0.003761283225159578,-0.05356213827455274,0.09014251789732942,0.05306359409733542
AREG,0.0328348090293285,0.02672743488353332,-0.052002511575523096,-0.012834787916142882,,,,-0.03267218744520501
EDIL3,0.040994180686811765,-0.02513097033779063,-0.21211303717604632,0.0021421236518019923,-0.013974082094668685,0.036641850206679705,-0.09443529615911722,-0.0144380507660774
CD86,-0.006888473968500104,0.0023722278579690046,0.08310692472526347,0.01719187155210073,-0.03094937935764776,-0.0887114455051984,0.030179784051903264,0.07935286569409619
AHSG,,-0.03205696456329427,,,,,,
WNT9B,-0.016638778750672652,,,0.037201487119921633,0.006375791090997443,,,
HRAS,0.01462661535862364,-0.03086115100845648,-0.061041582370083225,0.07733338929893578,0.026219588225091486,-0.04016656530090901,-0.018615848022149405,-0.023368573701362888
C1QTNF5,,,,,,-0.010094023279392052,-0.01809114590128348,0.052979612803623635
RLN1,,,0.01890193776410914,,-0.012481046236071415,,,-0.017569570796432524
COL4A1,0.042109972464849085,0.035450427595831974,0.23703324005777832,-0.07436385037544786,0.05503536194769806,0.0718523161615897,0.10153887683131865,-0.12624336118163973
CCL3,0.05010283342581553,-0.02638581709478745,0.08335176219666378,-0.049675046498014734,-0.03021643357511576,-0.0012509924258216605,-0.033076039069067184,0.17167202553867977
BGN,-0.0034661075710858283,-0.012922590095516797,0.15401774467464024,0.027145764185045544,0.07373216351527322,-0.06746564027308234,0.03740453236062833,-0.08184014938550538
RETN,-0.020530151447422453,-0.01621849318517428,,,-0.0024640055350741486,-0.0075984780519806686,,-0.030515291063810148
S100A9,-0.019695754714686337,-0.008320184898107869,0.14584122386801407,-0.06759500226658466,-0.003865776198461482,0.06698316516957292,0.08025773615164887,-0.09606857513667316
HCRT,-0.035667778345454954,0.07038559695937516,0.021072595578920585,0.0004949878105148901,0.0015185150556382503,-0.03376191492251669,0.08737904932696093,0.04283634182293207
FADD,0.019094313718764022,0.08464751928405757,0.12940473913090883,-0.032966030584741804,-0.02265360474122901,0.16852292099991273,0.15600742418330757,0.042933768874782605
ACTR2,0.005349221742301788,-0.01352006215976318,0.08560132308056881,0.0020848911644528747,0.024124600811087794,0.018268134678951792,0.007469162991169293,-0.060651604379675365
BMP2,0.03733239752228774,-0.04377011324426266,0.11764327894464291,-0.004280967780824189,0.03202495129044825,-0.031169551950984198,0.07470243178886253,-0.07191949826797553
PDYN,-0.023957933040262818,-0.0002755489353106595,-0.1295685060096901,0.011031136980824344,-0.01582653663897942,,,
CD55,-0.0005913988270844245,0.004479567678501857,0.05469830178101974,-0.004094125142763419,0.03883169614681439,-0.03109089989329966,0.10439142068386038,0.02318499012014195
OSTN,-0.03440564498497579,-0.022895621948906687,-0.03412082269143894,0.029023022128515492,0.024544615135490014,,,
PDX1,,,,-0.024727171614379893,,,,
CD6,0.000638868510757911,0.05850465521400401,-0.025911978733171647,0.04648775705630862,0.013686859973402382,-0.027949027766855965,0.07152833978077856,-0.0066623024787718695
IL16,0.06169640265330204,-0.020999079248338666,0.041602897868261456,0.017968399611277247,0.02117211940935693,-0.014639495499287553,0.08121990985795532,0.06306998528774006
LAMA5,0.009690433027063744,-0.007787052340199148,0.16361671589609095,0.00980418081599198,0.05654284242100484,0.028770749897114204,0.09328027802433474,-0.06638402730588466
RGMB,0.05438678759187629,-0.023603562931962405,0.08463444705466203,-0.025555983302485458,0.00031337412450714277,0.012782756893988988,0.06010762302755906,-0.006621914695705617
INSL5,0.032084773290347986,0.08651390846733188,0.08995106164374939,-0.029519499999079542,-0.008757299713947446,-0.045054345511465664,-0.029142035701006826,0.20898254242168054
IL12A,-0.05145197864836717,-0.03282613323234283,0.15762018953990484,0.027747203690042514,0.00850087363248021,0.023425953550311088,,-0.003368867101517976
S100A8,0.04386526952108916,-0.0339278671353607,0.152106250463519,-0.04409527828911003,-0.01939591805920569,-0.06642772012143103,0.0450181658502008,0.014008986408762634
TAC3,0.03868567400946839,-0.02407510986437529,-0.10749651894154363,-0.004752821108972736,-0.0729663686703371,,,0.12806376804238856
TAC4,0.06900321328362956,,0.11681350656062832,,,0.030107465107595495,-0.02324924831064382,
MFAP5,,,,,0.006205914363720352,0.03538219295593111,-0.05246423814896367,-0.005375070959765227
CXCL16,0.025621023831642196,-0.007575829149448547,0.13873775220692566,-0.009314496017093422,-0.010540634613340368,-0.03037184719603674,-0.03363295002175821,0.03701423802107494
AGRN,0.038536730832492976,0.06218915919893136,0.21191386564909764,-0.02791166536385807,-0.01665562508399933,0.07312823314186011,0.09722194427627544,-0.05968277688688746
COL4A6,-0.022711599372935598,-0.006024280423798323,-0.017808632885587088,-0.029653850675341886,0.009054420477218586,0.0738105209442874,-0.0398993070950411,0.059169403810850306
FST,0.035308179971722205,0.024606571496966264,0.03659756629952549,0.010287539432631044,-0.013341010052973801,-0.004992471497693008,-0.05689489164517227,-0.04976835779802919
MEGF10,-0.030823685723320896,0.01617311446499862,0.0004353223207019866,0.026003806084297216,0.048083845268169424,0.005006892245973003,-0.02800492668453975,0.10188952025859706
C1QB,0.05279664990772836,0.09576500737688788,0.163394967604753,0.019472572772461512,0.021684826692680032,0.025203306043827436,0.041535247303615234,-0.004882181378997564
HLA-B,0.09166218798114427,-0.06611780319130758,0.18254918314372526,0.04095707744882532,0.052108598136786234,-0.019781142532229214,0.1224564982428265,-0.09942196953795941
PDGFA,-0.001972836556007969,0.017154789479323827,0.0446171244085759,0.01739065679504111,-0.016974389602846803,0.07709823754191222,-0.014631715343631049,-0.04220842900123174
LAMA3,-0.03184459119689596,0.012490228283107077,-0.07584713736097808,-0.0057271419530405135,-0.01223626153354399,-0.002640289722543792,-0.05326821057900536,0.043815724896402064
DKK1,,0.00673987658990355,-0.01895605963208326,-0.0548357872682985,-0.02010094160170646,0.055362894290920533,0.06611916436513723,-0.01346703343108018
INHBA,0.029390019094466792,-0.004343794116804294,-0.10938855111477058,0.03337820748428337,-0.025840504129307582,0.08104209643378374,0.07666413958942403,-0.003607343606579951
LEP,,,,,,,,-0.017837388304824744
IL7,0.05886072465808181,-0.03964393526975802,0.045165155475741375,-0.03648875714124086,-0.006784283578053919,-0.007369738674485873,-0.03215882320714648,-0.002796802381352605
FABP5,0.03353872675418588,0.0312022387180727,0.11311428301434133,-0.01602124904698661,-0.02599884766574769,-0.018015480249930032,0.07598163889511109,-0.0016635828383325133
CCL4,0.03399758850801904,0.029275716642512984,0.13374320323218977,-0.03505678461729308,0.002759403885631036,-0.042533651776391054,-0.039823000456864696,0.14174301617901922
FBN1,0.021269322808348326,-0.01024911805426059,0.09775540474816163,0.008732904184736753,0.0551166306136928,0.006655792686842032,0.06696148961578992,-0.03738248796320656
TCTN1,0.029081848103527503,0.040339206599718,0.17999276854596602,0.00011724640927373698,-0.003739191864259949,-0.00038430283188811985,0.10372026183090152,0.08629424380433855
BMP7,-0.04801660849204803,0.05119188271285285,0.10055935371154888,-0.06558380665909753,0.013306049449730857,-0.030159399447830214,-0.0307442737614111,0.11264393406940314
NLGN2,0.03710913572489516,0.027667782423074272,0.06366335471473963,0.008674710599480369,0.002338780518470949,0.044779514793499245,0.015068419670109157,0.03606994936506575
CCL25,-0.028325502273244974,,0.03652419413579242,,,,,0.018375861344259014
NPNT,-0.01890313394234947,0.01496280708813613,0.16618815118573455,-0.03141894633515897,-0.01726827283615633,-0.08422375855532142,0.08231489176802398,0.0841735461765237
KITLG,-0.010210086804165028,0.023988147886140933,0.04450940324933931,-0.037410473703738775,0.02095540806935064,0.12768668721785312,0.07859925163121458,0.021491613625758632
MADCAM1,0.00037300517985687097,-0.023930776791643824,-0.022754006393242054,0.004993504244301123,-0.028255499988809343,-0.05459720895676185,0.07863438039656567,0.0012613514285726834
F12,0.009739311623390886,0.017230091472404084,-0.07015658639570786,-0.034892259453315234,-0.005246484943747711,-0.0339923229135754,0.07824185432628493,0.0763741445205813
S100B,0.01680184746472586,0.0876558695911081,0.0641680948768525,-0.011944883104497915,-0.043525299610546575,0.08521072605519044,0.0756876802777735,0.15581760261078273
IL27,-0.03594227758875378,-0.022361231871290233,,-0.020621293968928287,,,,-0.03180044686632034
CD99,0.03547671723130717,-0.0005942497622491058,0.19369896388402508,-0.0020908428550720734,0.03623089463443147,0.03517605501341422,0.17512399859190989,0.045480435665442076
PDGFB,0.018367759451295717,-0.022438906209395395,0.04305509529400928,-0.056269975397241295,-0.029014754736997557,-0.013745097587269633,0.0942202995906602,0.03246524838330007
CLEC2D,0.0009088982727166468,0.014493724941013473,0.13119010955530183,0.015315961314576736,0.023332087570550424,0.04595267801304885,0.09233777738789122,0.0025251753268687393
F8,0.020049018832359194,0.06828713767688158,0.0853352980341028,0.015101698385300781,-0.01416550281214419,0.02204910618805556,0.07900069251384514,0.09442751365518719
C3,0.04635877198517395,0.10751909471806824,0.13578074977945542,0.05118901223620394,0.05592707762783911,-0.032744174695698916,0.06632536061286945,-0.012818975438507263
DLK2,-0.025574791243671985,-0.03697675864777498,-0.0036655521084473183,-0.013939113364530756,-0.03393552042358689,-0.044528821602021186,0.05073781421834118,-0.01985716262892104
TSLP,0.01226147769479427,-0.041579674374932485,0.1339911288669055,-0.00959631928161528,0.03870478027139559,,,-0.050396011386156
OSM,0.03153027148691119,-0.02962988533015022,0.10903634430550212,0.022231519121546604,,0.030457776863709003,0.021035488184416994,0.03607791320226581
PRND,,,-0.025101933080209877,,,0.04973111704306708,0.020890998905160038,-0.023203114507731284
SLPI,-0.027070954721802137,0.018323390964119717,0.17665133761935028,0.07200689865764703,-0.007958604322362459,0.021229333797773108,0.13542670693514705,-0.051737947226766126
AFDN,-0.012135352028874039,0.03509112838566073,0.13650025226345036,0.036578734015269176,0.013505321903753658,0.025975435609692298,0.08329698588120346,0.03233784868607002
KISS1,-0.02673851720137281,,,,,,,
ULBP2,-0.03141199675445432,0.010282879750779968,0.11322924051544571,-0.058391453507997626,0.008837868689060599,-0.027925920396988286,-0.05922674765479079,-0.022179806159245856
ICAM4,-0.01663877705843571,-0.019483690674952377,,0.023825383376920743,,0.0362899136690352,,-0.02125394053897106
TDGF1,,,,-0.01782488877010078,0.017424183759727215,,,
