,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
VCAM1,-0.013709333055609332,0.0880965820038254,0.053437297896056654,-0.002578328624090438,-0.01020000582295934,0.1669954636861724,0.042889647692835556,0.00883679609508973,-0.02585185063364515,0.10633391230721076,-0.02397831582670083,-0.04028739396021104,0.04756159410284033,-0.007863488872250714,0.08917306764956935
NXPH3,-0.05100179306281067,-0.03281395930650651,-0.034531015769719405,0.038463130199499755,0.058808547377768076,-0.0014010041537973748,-0.01491679805610704,0.0014244177068998471,0.016163630470428833,0.04807710035561659,-0.022881452073301427,0.08817797997897521,0.08651949648110446,-0.03042237432649696,0.02653154589108086
MTMR4,0.0012589314620773655,0.0783048918919165,-0.016862895565340454,0.023966670159543926,-0.013315284233361993,0.027733779083069666,0.010631981921659053,-0.026997266266957316,0.004954545758634135,0.004939413969674683,0.002004171137230858,0.062259536745118395,-0.003378486360545893,0.0394652599762025,-0.03427466975250152
LAMC2,,0.0024484067215204625,,-0.04884164670395675,,,-0.022552081255738165,,-0.030603826927535167,,0.013069597404572229,-0.019018339867527025,0.049005244345853675,0.07328031976000504,-0.03776036087194953
IL10,-0.013229128483226304,-0.036177049454236325,-0.0012546302713411406,0.015199563440799202,0.04740574747951739,0.05982932857441872,0.0536836963440893,-0.06248078541129799,-0.05329985931410958,0.04783088443835922,-0.01153995852954598,-0.004228654921611996,-0.008257286904813747,-0.032673962393412186,0.03057381528763878
SEMA4D,-0.017112469195417368,-0.03669097251260941,-0.0024006539367807836,-0.028688033503876453,0.01649770896858834,-0.05813845467205182,0.02856851280696506,0.06266076874716842,-0.02435858266863979,-0.003150229569682719,0.09641303830394396,0.013088509213677478,-0.08714606912530577,0.025172275136412944,0.02332545453376598
TRH,-0.026497002947939382,0.03314635284668899,,0.030181781407684013,-0.013897373222115482,0.12822189181402543,0.022920000330281874,0.049772829728986855,,,0.062487396048940054,-0.006000656144864964,0.17381575069243083,-0.027395664644780587,-0.022198073033885334
SEMA6D,0.04452762394816057,-0.012342463356308366,0.04176558273196074,-0.007708794036823985,-0.014412378952359991,0.07385268356713788,-0.06194556482265193,0.1639356632049563,-0.01842508053808257,0.03995795705206203,-0.04287920353824813,0.0032839093279491507,-0.004000966118951675,0.02102465294341951,-0.018776867473442756
CEL,,,,,0.07060127979708687,,,0.027079751785790755,0.026614691092307925,-0.037184043036771135,0.016458446330103772,-0.023643052257709487,0.03331400973406897,-0.010169512131463236,0.03873973847099732
PDCD1LG2,0.06323123229329342,-0.04054693760173731,-0.014763353398631537,-0.07117379159065933,0.017031651887502382,0.060661755414322886,0.002786117633217054,0.08069317887411666,-0.07802697654944482,0.04257042215688507,-0.060750856433936434,0.081017901357906,-0.030029326168288337,0.0002384070401039687,0.12809813893559616
SPINT1,-0.01854105760181474,0.03372562967919989,-0.04254503846157483,0.08786912397130724,-0.037068466059764674,0.06171638610971567,0.03250445740514185,0.05050767193750002,-0.06112284431532347,0.18659831140130045,0.01836307511866594,0.04320942667987151,0.03213709569663502,0.0005156445365574258,0.01007422248911428
CTHRC1,0.011476840988503701,-0.02480943802617602,0.03039932821724541,-0.02017373869732388,0.02352005666691637,0.10029077346489323,-0.002448333644248629,0.11202392417845408,0.02185625068704306,0.11871803075806871,-0.006506004736462204,-0.035334678572455466,0.04875209416705509,-0.05234487804356781,0.018162105542203214
PODXL,0.05951077975794261,0.03626433700234739,0.02737129740234615,0.028032842286296638,0.03091493705188903,0.16157788125396763,-0.06084452159664052,0.10153626448333627,-0.004221837352497439,0.1076083933757225,-0.030627455081217295,0.016525752763081308,0.0812259111927597,-0.004276092138778778,0.011047121823597744
JAM3,0.0003573781740466126,0.015609183316524729,0.01868626101604567,0.03590754921897684,0.05007266833941688,0.11502411548131047,-0.04306685899614594,0.038331718074896125,0.06553692928819646,-0.09758575513226693,-0.04474902192325324,0.04826457457687908,-0.004740069376396256,-0.020559692355363132,-0.024977723937660054
TGFB2,-0.02153916917616192,0.02254916093266245,-0.03796683425949625,0.04279246283117653,0.019149173518321336,0.18217498443113853,0.003494268092405357,0.07827712423346345,-0.0738547614144256,0.10313973101203372,0.07890541281369441,0.06527519308325323,-0.018633329548899617,0.011491378745388255,-0.027801566047912243
COL18A1,0.06663548090496738,0.014320220867191029,-0.030661334885943078,-0.0059517981087989025,-0.002486395653411026,0.1274436159749346,0.0015250790097861592,0.01158457955911538,0.05431529843583092,-0.0011355747353381782,-0.041610595751075334,-0.052427382358524774,0.07338499735187694,-0.042079997438283764,-0.008150923247388229
NODAL,0.06888216384632487,0.044165747077526775,-0.01273420701680436,0.03687275163702135,-0.03347175153420771,0.061531768534045544,,0.053646994139801965,0.05474363590808783,0.050568429602709006,-0.02845386300146252,0.028509890265147702,-0.029197881051306485,-0.01500484212475673,-0.030380081628255284
INHBB,0.04843045882342302,-0.017396359373516995,0.012408622602900397,0.00807595972774243,0.012850797821440815,0.027949258027291576,-0.014805851880891268,0.007389943187492067,0.0889895761073669,0.03012859148475875,-0.03787439711569841,0.015030122394122944,0.10774991742331273,-0.047720865258824,0.0477100390568599
LCN1,,-0.017122072695406935,,,,-0.014157401287638451,,,,,-0.030265282512116028,0.07994448133857567,,,0.01436357677332091
ARF4,0.02592493886818799,0.0768955157116474,-0.023312583965823697,0.003586460790623751,-0.012673109064793126,0.08747049916376179,0.0030335244557881873,0.051790164439711295,0.0948181937119621,-0.003246858741354255,0.0277874451445594,-0.014040053250831483,0.04778406824210422,0.014092586028075865,-0.052208357926599724
CXCL14,0.007785239441257354,-0.02567454343393261,0.010027402909195033,0.005563708143160647,-0.0006991930648754621,0.004955842986801845,-0.03922437411813493,0.16740869759392135,-0.0003977774784387305,0.08119368461648156,0.0519472738018715,0.0151865941359795,0.04628522326180855,0.03190135462573905,-0.08617773423949725
LIF,-0.03578918140357842,-0.03664042657425555,-0.016114408482125323,0.005748329036661496,0.00865705022484951,0.07430902194273763,-0.01319148523485605,-0.06328279214513309,0.008091361527319084,0.015930453168634996,0.010388855910616925,-0.0073846413327079505,0.07180671318324013,-0.012758798330638192,-0.033553156294653406
IL17B,,,,,,0.06396728261676214,,0.02564339770863963,-0.029222858975276565,,-0.026337198753819166,0.03319792639748242,,-0.01866741788349768,0.028701415383254204
MMP1,,-0.023605604608262692,,,0.013051315790043504,,,-0.04238501267343879,,,0.0412801045380569,-0.027844022279044114,,-0.013517656594014086,0.019365101000481673
MATN1,,-0.022480781949354284,,,,0.026208023173981826,-0.018139270377261554,,-0.0007492191579975842,,0.05704617837473353,0.02732282629232448,0.04342384444770141,0.0005433954363807759,0.03583135702050003
ADAM28,-0.0723101985927804,0.010456232923668608,0.02274983532414722,0.033832443758124726,0.012505801652406072,0.09511168578702428,0.06687576875520786,0.08317403635372238,0.018084520909994194,0.0561428683554649,0.05772683324443075,-0.011290523965058098,0.04839169055172398,0.02598656433514639,-0.005570772483480562
TCN2,0.0184910688994004,0.004862458332743316,-0.006950043008902319,0.020647486845218426,-0.04479246596104384,0.11060155642587863,0.00026422230133987123,0.04812646154365626,-0.03451851014158801,0.054077110229221986,0.02737068212378432,0.012031770842810702,0.04376900177587045,-0.028226469601343115,-0.0036869897920386546
THPO,,0.019831703338710253,,0.036055806422055636,,0.007594915022929808,0.03949897096301015,0.02701963951743917,-0.030603842339149784,0.02302338357602391,,,,0.027843146304147984,-0.01426341207992898
CUBN,0.026468846735761564,-0.010672250054548024,0.037889628234860175,0.00014855508210692963,0.07558137281673681,0.02348199173927161,-0.0033390167829464037,0.027084059992652027,0.06644213361143371,-0.02508458366031927,-0.03352927746237464,0.018902623425241582,-0.001263881053534734,-0.009862080485897375,0.019755222100310575
TIMP3,0.04454256878713282,0.008456564245388501,0.010331397729786076,0.03247654066936344,-0.043127815143134296,0.06963934544980092,0.038163604662912874,0.03688596248126005,-0.05601628376823908,0.005453834711087796,-0.0423354175873757,-0.04651642309564291,0.05680431486217818,0.03346407098518094,-0.010963223806446003
PIGF,0.06388881289501701,0.009817092158061529,0.04555079333218725,0.02603811103437963,-0.0029728932611451328,0.07384638197690309,0.046501547282019974,-0.02297229001007936,-0.12024477402285949,0.09106324143694071,0.0005272403789613832,0.0045313317770449175,0.05263497730982225,0.060122500750637686,0.06400274641807696
CRH,,-0.020060546691089292,-0.01598139622808277,0.00678245394429847,-0.014122261252759484,-0.04308254387974364,0.012537629994334333,,,,0.044963548847156073,0.008614761903659677,-0.024669851937829782,-0.05208130789600687,-0.019933748549239003
BDNF,,0.08663486062534975,-0.014296299893221924,0.02481746565413738,0.0724173207699369,-0.09009024877053663,-0.05512146694229831,0.04904976565015967,,,0.012343030571003461,-0.015346708406435702,0.10910164109949348,0.003074617906055054,0.031750931123551165
CCL5,-0.0063302732958474325,0.017652950306808395,-0.012837412634791726,-0.0037512974180039524,-0.001094427914648512,0.034984145460063336,0.030139269483435586,0.06861166562033781,0.01602040534943396,-0.040893531895790355,-0.04061865487767827,0.03647494232261072,-0.045436948530051244,-0.03401409542815948,0.0385714496787465
GAD1,0.021291810688062116,0.012852255956524564,0.02289059364148982,-0.019741827684788455,-0.014729625425081917,-0.1215381193580678,0.008575577914305651,0.1158650630978002,0.13590855117596845,0.017889586736130444,0.001663325093180859,0.042494019177368246,0.03187105673009392,-0.02320806513946224,0.0009785861972022552
COL14A1,0.0922781988210826,-0.03238748106915501,-0.01994276576497123,0.024327425983337616,0.061829940799522726,0.013864257356468426,0.01956629701955937,0.007936313830582327,0.09948192153849635,-0.005470558934822805,0.029456659936432407,0.0630643653133944,-0.04551919485762251,0.014020098540644272,0.04256670581969789
HLA-A,0.027610821345887316,0.02277035454004899,0.05887987056930229,-0.023197254801744754,0.01144145284030807,0.19277728021866694,0.06704784958918283,0.20639649504742164,0.04801206069619355,0.019864455930826516,-0.05540312716819729,0.013097200359928314,0.04433664166690134,-0.007190147425880308,-0.029733095520069086
CD5L,0.052788725498870655,0.0473077672382953,-0.0033554611955675844,,,,,,,0.014510777197331681,,,,,
FGF18,,0.020243645893815335,,-0.014438592684970821,-0.019268556739541545,,-0.019436942840643404,,,,-0.031136877539617167,0.034972843299360866,,-0.0063656600809592415,-0.022198074814819318
ADM,0.07402147843560779,0.016345060209369853,-0.031205628488833834,0.010435682843292783,-0.02733586033255515,0.12550422576424505,-0.052191127494721164,-0.009886559939310414,-0.054791234760118705,-0.013472049236745087,-0.07364517963343577,-0.0057908133962803155,0.022411275032575236,-0.013409110288768764,-0.02515655867884312
CCL15,,0.041160104926076954,,,,,,,,,,,,,-0.019252388563584154
GNAI2,-0.023375986218521577,0.04453043116836695,0.04652928375292372,-0.0064738937859380235,0.003374114359820049,0.16397931336996552,0.003820355869720224,0.03203797535074401,-0.0040725440111319495,0.13604812525184976,-0.08622849250143759,0.027959519411592925,-0.03421966403019626,0.009321586473593475,0.003144020676424621
HDC,,,,,,0.11360316429623193,,,-0.03644314623390379,,,,,,0.011129518300992451
COL11A1,0.0499569883138383,0.0010475266505248467,-0.02493202195047015,-0.01870711044618856,-0.0012577197485069403,-0.035266595474435315,-0.037122414783933605,0.08467765650158535,,-0.04995692185496102,-0.00785870436569681,-0.004481381366922275,0.000843383391754536,-0.006804454316164033,0.01605406606011161
NUCB2,0.031196238979326843,-0.012364346833353851,-0.012333140374365425,0.053880049875071306,0.016511568038351184,0.04793224861485101,-0.006500826313076248,0.008229745657445,-0.05779956115365202,-0.07783360120160014,-0.04189514036826455,0.0049125530346157695,0.017649572606937374,-0.08955944363121698,0.04915149468445637
CXCL1,,-0.021021408039824135,-0.017144216228333283,0.0023557158616112554,-0.0017788832683585981,-0.0357513496096402,0.00144707470233071,-0.04108320412977007,-0.019792894028901685,,-0.05443270976353899,-0.004436232228509215,-0.01789787697024145,-0.03855941509949833,0.032206703990445465
VCAN,0.0438246094803215,0.025440688328329887,0.020841681354232967,-0.08314593273119597,-0.024952625055155137,0.1006477616277765,0.028701164927790502,0.01512891388766426,-0.06108101205477433,-0.01007930934528646,-0.015432380717979234,-0.000866315159280417,-0.11386882315108275,-0.023608530060221743,-0.034292279288778434
MMP7,,0.10057526799910499,,0.020579844088890978,,-0.020449988065899462,0.013376910346163678,0.03205346725964156,,,-0.0796523970972084,0.06941326202133921,,-0.05171940551434693,0.0022335389672463782
PTPN6,0.02011773216357934,0.059286184288832706,-0.015758748936676205,-0.03488492123880028,0.013285940805759794,0.06779747990517485,0.04894751458247092,-0.11591477620619772,-0.00708118959374481,0.007342281846188508,0.04661339644110393,0.06363572040096911,0.01339304390498895,0.043117275196973184,0.047152505524469764
PTGS2,0.03652275418259505,0.02066183591406903,0.02653740879847059,0.011350655319322089,-0.010556212785389327,-0.10046816151773735,-0.0011183690516924783,-0.06509131368591542,0.0039050040591404964,-0.04892846805554136,-0.03422543323623447,-0.02155426914384647,-0.019870271260602528,0.023297124053814747,0.007998313533936005
XCL1,-0.025876035645858858,0.009472590070435043,,-0.006870967608898347,-0.014777320781550954,,0.10491274995809541,,,,,,,,
CD58,0.08190693990701159,0.05754107181682136,0.027429810491647243,0.019277658107963263,0.015666690673960537,0.16557382310926463,-0.039126820668707096,-0.03046681716201303,0.04708644100649253,0.11255102166980853,0.030715915735887778,0.05569633359921717,0.08247633372975495,0.02527323541069042,0.03745503383498974
TNFSF14,0.0008103016000444227,0.039339890115361376,0.11142699310446838,0.09944375686642967,0.030524277846217772,0.026034413852449593,0.05993372884382967,0.2485635743668765,,0.0015354602666865771,0.046066631584489405,-0.02874893486377925,0.03274569222330347,-0.019518786699691454,0.064332160650024
CNTN4,,0.040371084683659526,-0.01399707415465755,0.0467751338963174,0.031183899212440563,-0.06203118817000615,-0.006709558656069064,,,0.026608339254495416,0.033156779433370774,0.00629751525150776,-0.005426575067482107,-0.03048272830736768,0.05662731289184719
NTF4,,,,0.1018204807282692,,,,,,,,,,,
INSL3,,0.06731605995189334,,-0.0026099700727280034,,,-0.020657050089930355,,,,0.08667299179694278,0.03277237355585439,,-0.019518784813862378,-0.026360886880200735
BTLA,,,,-0.0012988795121041193,-0.015405848850302273,,,,,0.12255181045342038,,,,,0.023794515816606295
MFNG,0.0063230809361489735,0.006827785204566401,0.02599022511742229,0.008052072806510187,-0.021419822084737347,0.08623510743340117,0.004628447596983237,0.07705596585512123,0.07477744197824884,0.00988443942263813,0.04619372397725448,0.0553864661517594,-0.021292798617082328,-0.021206727127251836,-0.004501265662332149
ICAM1,-0.031697233809565996,0.03850481567481778,0.0750527349924064,0.053916959092206354,0.007296682694881762,0.15852174238239183,0.036564075264575974,0.021386458671514365,0.109285800826714,-0.009343070412973813,-0.04291718402575996,0.046719629721428305,0.03394182026779947,-0.06764664870301168,0.0156445018813912
PROS1,-0.057131767835355445,0.06697121741755813,-0.0401498096583907,-0.00919335361014333,-0.0018513853825031376,0.1704660346442743,-0.030704377451673998,0.08611598837627549,0.05928857913304456,0.04185590859864297,-0.02425575641670025,0.01722041171188773,0.08776323029392429,0.010422665798384464,-0.039123149859060034
CLCF1,0.05085756776815311,0.03437215546984982,0.0037300273092832673,0.05650075525365621,0.016589658138954473,0.03439804733704571,0.04195873156915878,0.07834941335087842,0.017068626384302742,0.10717637060921079,-0.025568187259178053,0.05149433106821571,-0.009232685391306197,-0.02378329544199197,-0.019239394297405794
PSAP,-0.03703065988233504,0.01568355387630496,0.07834149503344738,0.016034684914658082,0.03794595587588072,-0.1275477660227517,0.08549391224084052,0.19437824823332142,0.027081671267679363,0.05156299580597084,-0.00264490211932562,0.024615140925403917,0.09965461214280388,-0.0693881811479684,-0.02272500133566548
EFEMP1,-0.046923112748874396,0.08953603681775106,-0.02182574001123473,0.10740408750627689,0.008596446464547198,0.14552111611916835,0.09718685152007554,0.10631183920075019,0.10155497044011273,0.056683220189715944,-0.06326303765821274,0.04722849271629921,-0.012876148664706127,0.004893622315995096,-0.07505413808104097
C1QTNF1,0.020652865829221864,0.06116034324106697,0.0172390209724559,-0.05142591985894548,-0.026730606540708357,0.10991644977033636,0.029812486052126653,0.012998680962533498,0.008101342742496114,-0.029453286183413384,-0.01976322969070307,0.06935819314719284,0.045523048036461705,-0.03188709403804161,0.00614637833997999
ALB,-0.013812521910123545,0.07291219403366227,0.00414340972646627,0.07162255529735283,-0.03638995059656845,-0.010983740059013434,-0.02255208067846351,0.10664681186515632,0.08516784849195565,0.14788932431218382,0.004435643522580414,-0.015807569471140075,-0.025911414392345643,0.00555699574740824,0.015122911727623888
CCL13,,,,,,,,,,,-0.018489879664329353,,,0.014032593659214412,
EFNA3,0.06383643311390967,0.06289183526504698,-0.01779362385207688,0.02043493815431685,0.06950757593183467,-0.107804071645053,0.0034033046017803463,0.11214886800814303,0.01557125166426801,-0.0027148367748783325,0.02449726159773122,0.04570403534869648,-0.030600251509936803,-0.026967098716502286,-0.0115929320968128
DRAXIN,-0.054416789411894165,-0.03501354527564215,0.05114406707062116,-0.028640161570329524,-0.020889489211561574,0.06047669651971467,0.030607911368966366,-0.015433155184485826,0.05447159216857872,0.03924808792108613,-0.04779247983358219,0.05287590518111867,0.005300203250635117,-0.08611595183019477,0.07032321259620274
RAET1L,,-0.015340651513288917,,,,,,,,,,0.0070474243320528115,,-0.007626641070108916,
NPTX2,0.05324358439604874,0.09682077758188999,0.019442401158704183,0.01685293256031344,0.018395990618539408,-0.16598844151050735,-0.010195103349945514,0.09926521455958452,,0.06605405151103913,-0.013291594758665806,0.014421533218642384,0.07865368035836022,-0.03158550599060984,0.01204300907068654
FGF11,0.03392246302353334,-0.05021403413225154,0.05826981990826939,-0.011655008019350335,0.05647823502401067,0.14087648587159418,-0.034462383594806585,0.13789427204299481,0.03938014304404631,0.016946298398865824,0.010240044102349573,-0.009573664192510887,0.09148149486489207,0.023438281520852363,0.03473903160175586
CD59,-0.043055989952161,-0.0012215167631342905,-0.0031305607218381714,-0.03546893926735223,0.0383427839388585,-0.05660652424590911,0.019074719840498165,0.10518615980999234,-0.060278709808114714,0.045366247953974405,-0.04409182088051206,0.014716900661965794,0.01889020449878111,-0.01414621296532482,-0.024854386209785632
COL9A2,0.009212613554573305,-0.003061867228806754,0.028063272395583944,-0.006623710921599785,-0.004322179227951849,0.011238948308175022,0.020768708868703294,0.036266229742699205,0.023388394824747145,0.05250775305549855,0.0697382974012803,0.027188183744779493,-0.014764734326795436,0.013002886999808595,0.03773202990076049
DLL3,-0.01799764469167456,-0.020590672347245636,-0.0027522644257348366,-0.06760338364746406,-0.01141097875139164,0.08511390660340377,0.04760600891009916,0.05995923550781255,-0.0246431004769101,0.04315367365880834,0.06438367200587325,0.0005599247377160479,0.051315752384524044,0.053468074323601705,0.054773345303031615
FGF5,,,,,,0.030407419093620647,,,,,,,,,0.014978286367476543
LIN7C,-0.01309704044525617,0.03559322691006753,0.006685372097816209,0.019900801395929715,0.040900907152359195,0.05932711563509944,0.05211385008680841,0.07269583252148616,-0.05631253791232729,0.07515205098935887,0.09227500914765747,-0.002612579733692941,0.04778657097812087,0.007651933139799015,0.0632371710950533
GDF7,-0.026802517229546265,0.021278709034645616,-0.015019856583322019,0.0508346446606966,,-0.04886155985374369,0.0194099075934492,,,-0.005189657463044875,,-0.014481555557050295,-0.0013200889079430721,-0.015867632752308625,0.044396822220791485
PSPN,0.014452471812181893,-0.016435110518973117,-0.0010285999982452354,0.006291436945893039,-0.014153999115334772,0.1232020036132196,-0.0027852047493775803,-0.003991287510710345,0.1096742397525369,0.04139318111525396,-0.012140174132934327,0.008941417866346243,-0.011914483698946923,0.025388374450277293,0.04438451015249714
ANGPT1,0.1230676502520579,0.019872996452918422,0.04822347977999095,0.06301869355509049,0.004160856741600834,0.10432528916670687,0.01945582783072304,0.0006391928378683412,-0.0358225229091142,-0.006582854017497127,-0.04306290626458335,0.02164146800053863,0.018402993564785967,-0.01732244136313463,-0.007472567969674887
PNOC,-0.037850726492476595,-0.0412465469361279,-0.03143187878195246,0.0662600600652617,-0.020655920534318955,-0.09953203955839088,0.01764871889380116,,,,,0.011145180268363074,,-0.018811726712932606,-0.027206882444454347
L1CAM,0.1616747901547794,0.016724925958574565,-0.028198311250979477,-0.01880561341357926,0.04057414088647236,-0.05925434273451076,0.0018924890501848806,0.12558875569093755,0.0807416159136559,-0.03584316093925289,0.027356214900806673,0.024407032385110067,-0.03223021462598043,-0.012081123139165841,0.005009718233315962
APOA1,-0.015247383600417073,-0.007674850412610725,0.04380681527903825,0.014636925351699567,0.07430748792074983,0.08785169726562256,-0.02689907267330189,-0.002271163632052244,0.008867419986646434,-0.021085156340313466,0.02688932227848076,0.05579507386683279,0.053000777379031166,0.01295567098495365,-0.06183123408721542
PSEN1,0.048373775678131135,0.004324616903140941,0.010522650265159984,0.005268843821132685,0.08481292091778904,-0.02628666030963752,0.02704630408092633,0.1002702803157972,-0.021671999921169294,0.029582564322682765,0.019590394989344718,0.04013229181918619,-0.07056924494823787,-0.002248864569941062,0.032410442557624174
CALM2,-0.005060735899544524,0.05920871211432678,0.08009262526860898,-0.008801331054136963,-0.002217468878991223,-0.19861259164543457,-0.043997827396895964,-0.006637699312014441,0.0019500385786621335,-0.03781654513387029,0.008168827362281573,-0.0019398377885519623,-0.036527362564645935,-0.038474713649439815,0.0038048106521439426
CLEC2B,-0.06315391322235553,0.06518459027705467,0.03947006916710056,0.00557734415728514,0.03481533177778599,0.15988308695173364,0.04963452755260299,-0.04053301862825391,-0.027508733380028988,0.022886028461228575,-0.010697494911151918,-0.015069992599339077,0.019949093643307325,0.048163162954298455,0.04379789665952113
NTNG1,0.12365513132182819,0.03142885520419797,-0.03932944874566991,-0.022183067280650906,-0.02791896612601253,0.09324303965035063,0.001023408118748413,0.10203243249818501,-0.028269162090271523,-0.007959009511444971,0.07078541143860646,0.04424031059792609,0.13510439985157555,0.0208135948511471,0.017476549464355277
LRIG1,-0.04310516801403139,0.05197271080031478,0.025686119610695845,-0.030861956693055557,-0.007702703870362082,0.09645420946574025,-0.008686669329042425,0.1422034718073997,-0.04721244325492907,0.0752437081742466,0.08097402785394321,0.03065267783228109,0.051633659045111045,0.03190507209231337,0.02658733577734994
CPAMD8,0.015057236431201219,-0.03082095512135585,,0.008751275028037344,0.001053916775748756,-0.024709834824581643,0.0018400488224178928,,0.06558334736179613,0.15009132499227718,,-0.016268858130413115,0.023094538867833487,,-0.027621145024567664
GHRL,0.013440138874031905,0.028009089681677993,0.04870540871533325,0.06224175697000824,0.004883252502069947,-0.0062125252832001,-0.002517937544875302,-0.027931506608674786,-0.05811073936350218,0.004467507823486883,,,0.05265473880826391,0.004518970094038846,0.0498516590762499
NPY,-0.03459852367515423,-0.017373173815568934,-0.03166664076344031,0.07368188348241703,-0.022373148923885963,-0.11300268315832222,-0.03534278005990408,0.20021010187697488,,-0.0358740231256698,0.003906746791851437,0.014539633734482754,0.020672562051196604,-0.024926095098409578,-0.008006795788367889
MMP2,0.040821188368124,0.03872155213741716,-0.052712840241730785,-0.053769011936434664,0.04971631328038718,0.1076150853588868,-0.04484028748207471,0.13112209326962335,0.03260471651687551,0.037792406475190006,0.0025913008163339127,0.013265369377193683,0.054927467291760686,0.036927177851988666,0.07048492382067839
LHB,,,,-0.02627433891833699,,,,,,,,,,,
PPY,,0.0003000179383217875,,0.052392748970072366,,,-0.016745995398610755,,,,-0.06679738425732172,0.011298086916993173,,-0.034800119136464414,0.018516490002730042
ALKAL2,-0.006171875095885518,0.006424328421117028,-0.012055895765191327,-0.0023470801284243012,,-0.014387494736091124,-0.026034958244489648,0.0612096566160641,,0.02413654688671104,0.03111699233819818,0.006887891459954348,0.006911262659413684,-0.015982389870029094,-0.007337555424528407
CSF1,0.06680943715089181,-0.002027924149486204,0.000440756180494154,0.024078428648506064,0.003914343729276877,0.07463041586538026,0.010899090155864656,0.10726839391588609,0.05318869255179525,0.029957772283570654,-0.02314002290374799,0.02290966632720515,0.04666678973744291,-0.028117652693105132,0.025791116855112015
SEMA4C,0.032716917846763414,0.0026987949327048314,-0.04559231139223122,0.0002629062414456737,0.026320186949699002,0.02275934235644388,0.009775204821257506,0.046688545078276696,0.05501225194906583,0.056665564536827674,0.0011108054795461264,0.011181304314055548,0.05900367996587636,0.06417634104417443,0.04417548740105924
BMP8A,,,,,,,,,,,,,,,-0.0236603149605915
ICAM2,0.09946962098132969,-0.0365626150884907,-0.036598844871979334,0.00934272992452412,0.034237300424763015,0.04886390254804182,0.040554262013620744,-0.009963405747468727,-0.01848134005640776,0.04005465440650305,0.010170346610318499,-0.052860593657843194,0.03401971594933473,-0.010926831104100037,0.049997406186591715
SYTL3,0.04112623282709543,0.005213682005975203,0.009552752676563154,0.011778153933314092,-0.015148849368994983,0.04530356305089048,0.07520863229214163,0.06599284422114117,0.08191242364117308,0.04888583928838537,-0.0250575401217076,0.0011241829806107248,-0.014070316068575813,0.03660567954650349,0.11862582985249435
IL1A,-0.02740413014332736,-0.0012553901943727682,-0.02405590404646938,0.03200523643973516,-0.023568974321852454,0.0428988400740638,0.006463842119820114,0.03808206089559859,0.03972911063187422,-0.028685693481813386,0.016329675968241208,-0.026839857044519452,0.039425337778611784,-0.010604408818845138,-0.05993159601136286
HLA-G,,-0.023605599607926867,,0.03466348608598698,,,,-0.0017865684546591763,0.20897389786361556,,0.0024564692900325316,0.08540055468855429,,-0.001990299346035353,
PGF,0.05639580011380577,0.003697575444573164,0.04944443439337014,-0.0277496509648165,-0.02312134725906645,0.12603756715802336,0.027804360670425233,-0.023904989992617247,-0.04274652431322445,-0.013225197844247364,0.03748805384535274,0.01503412189263753,0.07916893189032909,-0.008836555144986184,0.018984840179130828
LGALS8,0.045301086931206574,-0.0014302594140786547,0.02139039465140775,0.015036657819909137,-0.018052759937839308,0.04716306179157691,-0.029468782442921667,0.008664624768757203,0.03061771376791162,0.1165080279027555,0.0032027635512237368,0.025383523185120025,0.009981164063582433,0.03706515242712823,-0.017216299377952007
DKK3,-0.015775637863518394,-0.055673084623670994,0.07993300796440808,0.008449793651991704,0.02167031998292863,-0.12609075586248403,0.037760557125143604,0.06206289456343768,-0.09833016939810875,0.0662204968304441,0.050673530599990656,0.009594219214726493,0.03371407189448633,-0.01951311626340879,0.022806261009211296
COL16A1,0.09214177292550467,-0.0021376232618267625,0.007651561215440447,0.06958216091482991,0.011454271514815756,0.048669358554676405,-0.07747272554987403,0.05409748136411107,0.009879624741846026,0.08627129235498804,0.005545322243100872,0.03715754419305986,0.07639263953008238,-0.02236244254383303,0.08608086813784274
TPH1,0.010453919709441302,0.023247392902089555,,-0.018681242266265545,-0.018417549191871135,0.03573731503781362,-0.031341817789312054,-0.06361799715719954,0.0313029876378663,,-0.02366433020732349,-0.02457250868275734,0.052363710913124334,0.062417578854415484,0.06180615065590208
TNC,-0.014601342230407831,0.04202973162571636,0.029647148581858743,0.08273528859004795,0.03885995009921028,0.16614189577119878,-0.028716462239475698,0.09480773824511964,0.0004709677702326617,0.052137052986439524,-0.045838018550513074,0.047941799441347833,0.0399059408742745,-0.03849157820095538,-0.04776941651787473
TNFSF9,0.1121637023257825,-0.018747160202025746,-0.020160206161654298,-0.03914430882809352,0.04441548651550082,-0.06041608214143855,0.027420179926572023,,-0.031052019749906908,0.05153760443706111,0.016332254562617613,-0.03638075108813374,-0.018124814865460956,-0.009345276855389257,0.008752358649811358
C4A,,,0.18004672955228873,-0.01148235214096566,,,0.007601538970987168,0.06307717394617213,,,-0.0205850759437055,,-0.03809713895635973,-0.01603498306079712,-0.03186223001026079
CNTN2,-0.035683025025857386,0.028234682745573326,0.02270196287933555,0.06138074289049851,0.05665235116057944,-0.030720715736909158,0.047459133709130005,0.07068052285520392,0.05646334921954773,0.04526125627711868,0.11160697297671056,0.04301463193886169,-0.08265736788559665,0.0068048975214888025,-0.009623580900218445
