,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH916T1
HLA-A,-0.0068744040512828805,0.02491050089256818,0.07021682709981854,-0.1134569533800713,0.021323478165913786,-0.03932402179311511,-0.016750943176364635,-0.009904303758478991,0.03489504696131772,0.06612878591411081,-0.011004514080935703
CD5L,,-0.01989737813821049,0.018071235498295906,,,,-0.025325408464064406,,,,
FGF18,,-0.018003530882897103,,-0.020967991486246774,-0.011085489734700036,-0.01396482207019918,,-0.023182080014245345,,-0.03626240784241083,-0.030232665949935168
ADM,0.06685866535833146,-0.06402819849417603,-0.01279586313830332,-0.06829951079065333,-0.0017916628103889862,0.04908905051249193,0.033793459595763166,-0.044730169651129116,-0.05281691034658531,0.03717959121684523,0.010477626795535967
CCL15,,-0.03319701293637018,,,,,,,,,-0.02622078883131873
GNAI2,-0.031655582718056685,-0.04397512395366189,0.00785841304124216,-0.03456254309024296,-0.05204647646643886,0.0237844359839841,-0.008470909861642726,-0.005621149642668031,-0.004830510418924709,-0.036586619294408915,0.011157377380004614
HDC,,,,,,,,,,,0.08022950886971772
COL11A1,,0.004303061559163169,-0.0017125913045992712,0.03260579329978593,-0.0009211766682645855,-0.026671268291727102,0.14679118186904896,-0.019719472178455592,0.05022904443068425,0.039214194406076756,0.049901366549957527
NUCB2,-0.018523729167958032,-0.02056394312543338,-0.011176949627425986,0.017178221804282176,-0.047971081634506314,-0.024530140886675388,-0.03596755735200722,0.017944574828812673,-0.016993383500247032,-0.04419804151563194,0.03629972287060144
CXCL1,0.009217803029050183,0.006208706504427412,-0.021325860357099265,0.1316522327275948,0.08025053844964705,-0.02948909169556258,-0.03455172202895049,0.0759835264634092,-0.006315286542271294,-0.0029051009580607144,-0.0172467470369708
VCAN,0.011831362154665574,-0.0023375039248953082,0.02952062288723078,0.015966953667113013,-0.0032949297810902084,0.0007328696363909034,-0.02109449014538035,0.02919751821925735,0.011359425825803475,-0.009239403122658845,0.006777837900662885
MMP7,-0.04044419597504542,-0.003720109240890906,,,0.018617896908049193,-0.012870838183200764,-0.014903639807396734,-0.045956512844242674,-0.025123524721163082,0.10392117748849065,0.04043913998511685
PTPN6,0.00893596284128963,0.008892260435574421,0.03580710177595327,0.015461208138179723,-0.005516049096892562,-0.05509540276705559,-0.04692526449901169,0.036215407346648326,-0.010620246062173,-0.03193184450778126,0.029864807362017416
PTGS2,0.06645052053869396,0.0041257917553412385,-0.01903221169559352,-0.04000300470854018,0.008195644045699451,0.028647351601725157,-0.045897073041844996,0.034627634223989116,-0.028506454559698493,-0.005027724804793635,-0.016261561015181447
XCL1,,-0.021803967591647672,,,-0.0120614095621946,-0.021139870134539527,-0.019549334872470445,0.03045242567494254,,,
CD58,-0.06427511564140459,0.034337784668709743,0.04241396197416931,0.07241312820254561,-0.053111923055044925,0.02348565401398982,0.005328229891050381,0.054970164289879726,-0.03477599805575176,0.03419110286940799,0.03466155548686673
TNFSF14,-0.053780455186782004,-0.021969745131550162,0.021147917850551298,0.06617268949277355,-0.008930010015750686,-0.017342354860327546,-0.0034254747665047394,,,-0.029008018974743283,0.03832133254753657
CNTN4,-0.03319153600493675,-0.019761901435970976,-0.017411099163394627,-0.02410497855083078,-0.021676522953736635,-0.027711799103275817,0.004650400939614806,,0.009286362903068264,-0.020832753237525366,0.021467675165502083
NTF4,,,,,-0.015257154898835223,,,,,,
INSL3,,0.0332130817796633,,,-0.011085487560345926,-0.014841430124384743,,,,-0.004394481179348363,0.05881843641946622
BTLA,,,,,-0.0175960376873597,,,,,,0.04292949966990149
MFNG,-0.08037224069252821,0.03971157637518806,-0.02212297308879582,0.000649321148211037,-0.004277420346891052,-0.013222998642689074,-0.06644962392118593,0.05369631441592008,0.013146531663965703,0.007088715912513625,0.061186455682203725
ICAM1,0.013780837023140141,-0.024341302783674478,0.028770985797107435,0.0008701009131424947,-0.009415033462421427,-0.03356342234483962,0.01604099840618204,0.05473953612520585,-0.012585860218641224,-0.028971954423587944,0.028810075645802007
PROS1,0.01723988145070318,0.028711851873768537,-0.032366792792470636,0.050163695474872275,-0.02167918930672533,0.056158356365260675,0.021046030090746563,0.03514684423049485,0.04263035132025901,0.08458225772781389,0.023684973648713636
CLCF1,0.006360448931962861,-0.003936085023771354,-0.017546700833692083,-0.035682648894742874,0.02195923871356418,0.05496836210828112,-0.034280486561056575,-0.007377234510186026,-0.015234384713269529,0.0017835924812995153,0.02234959937271659
PSAP,-0.05469282426856624,-0.017571571654113844,0.06640259621641867,-0.11471022974142923,-0.022102971546553992,-0.04499116239930232,0.031664175971497795,-0.06735388088082048,-0.0396565789010726,0.06957415448173399,-0.012304732804821167
EFEMP1,0.02863555090573639,-0.05056306010559912,0.019511618680425512,-0.01272850862602309,0.07062465689064432,-0.05071519873396437,-0.030523700356443105,-0.00406471312139928,0.05507478094118327,0.09973120990249816,0.017341745102414464
C1QTNF1,0.015152573184350112,-0.02301733803707698,-0.05438969597109869,-0.03400828381094305,0.020887077375665947,-0.02984856595810923,-0.009201170975040748,-0.03224351849472343,0.04846243810239747,0.03539736268910478,-0.030599804363464763
ALB,0.11673839745819853,0.0855951204488459,-0.018378835904850753,,-0.0196807005131481,-0.016202949021848063,0.012776496393866247,-0.021134579544337243,0.05791104403033042,0.032365509293789375,0.00017584607996798868
CCL13,,,,,,,,0.016683744915885264,,-0.021533551541637753,
EFNA3,0.03802846100734456,0.016109880684655745,-0.01462192433097913,0.005391175745886918,-0.040894304465766876,0.007750552347352358,0.07826194262471392,0.022768344882513863,0.00637372329104546,0.0017184013124908494,0.05119540974735569
DRAXIN,-0.07133905793039352,0.002290394226319888,0.021787061560854307,-0.07802367307820286,-0.0033313485212923375,0.053173918720401954,-0.02040279817522253,0.05263980268507304,0.004283334263658537,0.04262500743767133,0.07998174832605603
RAET1L,,0.0289180828511754,,,,,,,,,
NPTX2,-0.10706266351665432,0.024076412138422838,0.0011836210950270291,0.04990872057479352,-0.048524971746562374,-0.050554559272027726,0.08145332198392034,0.0071837913288336315,-0.02792632928957109,0.014468628549197065,0.04097214485030658
FGF11,0.026141285064876247,0.015874997770004486,-0.028332433635237166,0.01300206302550807,-0.013479635367854277,0.019662973107881225,-0.03981415630616765,0.050069739644459356,-0.04159597231180727,0.036793750633443825,0.04898870597725809
CD59,-0.029824298723914552,0.011263933370500705,-0.021305285279523065,-0.00785110978964949,0.028664349368993848,-0.022045232567272553,-0.017137515807652444,0.025186326828596953,-0.01847945859946171,0.055732435047700604,0.017055364354648467
COL9A2,0.000588503967166522,-0.007227996048897743,-0.01528355239175635,0.035090708729327444,0.00805319284491405,-0.011974067802074967,-0.010166704079771143,0.02606026845781148,0.04815245126564012,-0.0427099242707413,0.0653979815496301
DLL3,-0.07334978136845652,0.06400394265504764,0.01861169756037495,0.04804872262237441,-0.044115665158248746,-0.019533017767587556,-0.0249390674633176,-0.01221730376480279,-0.0008590276129330179,-0.029674715120832258,0.024620606140166385
FGF5,,,,,,,-0.014333611934770606,0.05151287494534647,,,0.02550137350736549
LIN7C,-0.016576932799990673,0.03602917636275192,0.004358163059132263,0.018214631019565348,0.021272337496597918,-0.03257548265861935,-0.016372588229524084,0.033466432181586944,-0.0382412189587898,-0.0007780903723632732,0.035694371776643356
GDF7,-0.020063915864969743,-0.03588280380220558,-0.0014781839630048856,,-0.01977974622444023,0.04227968968445059,-0.02634740818549042,,,,-0.010825947649962822
PSPN,-0.0009371386094406086,0.042115977882544516,-0.02407179741931722,0.026313014896631313,0.030725311910056407,0.04810927164288388,0.07863175629408534,0.03809348879000132,0.04850825558682183,0.03863794247957313,0.06506943810088883
ANGPT1,0.02692064448662549,0.003996820381158603,0.041641371686268115,-0.02463586386556208,-0.0452652296215507,-0.04474153592933048,0.024780867446445004,0.03511458865438996,0.01406034393118862,0.07243100597774237,0.046039411413481
PNOC,-0.038210264167551626,0.05752099466283509,-0.011261878079239642,0.048499252325670754,-0.016090709044924958,-0.011768163114411341,-0.0015305161194802501,0.05193225426467488,-0.020991268944026958,,0.055030302293890276
L1CAM,-0.05592816324510537,0.009811889084243354,-0.016785324679332598,-0.02720803492049103,-0.007644710425710179,-0.023222463427861276,0.07181567130245918,0.03748646906947759,-0.04149569156002938,0.055755958664218966,0.032289139951616516
APOA1,0.09745868965275342,0.013666985961610792,-0.001246749139763478,-0.03916949744571727,0.049561873257690445,-0.019326123805361948,-0.010172366116735495,-0.04491817198537551,-0.03506000079949213,-0.018868027615245222,0.07235914385156213
PSEN1,-0.06424300046354577,0.01480968306489654,0.0007057071967807742,0.04979967646419647,-0.0139697046431231,-0.011862760692513014,0.03042346189339762,-0.014000516867597944,-0.0016188413169236312,-0.02843203064273765,0.02277806833235269
CALM2,-0.009050120660825828,0.03139900311018308,0.021265032052778857,0.004899146470499793,0.017906824023135835,-0.016814459550557468,0.04961106850991728,0.007231661903156229,-0.001417630411189106,0.06215280352224836,0.024926738831118133
CLEC2B,0.018008897885918185,-0.02407826941166717,-0.016790077739896277,-0.008803602861190968,-0.01266226348947558,-0.03261987422568518,-0.028580829688245858,-0.01578210429583605,-0.03683960572873226,-0.013698649804255603,0.04763571436792804
NTNG1,-0.04053547410475924,0.005419441219111673,-0.02844871959054769,,0.008641334419827151,-0.0453813160552842,0.10207873281197606,0.08997354358439227,0.04673555727291339,0.013448648288112456,0.05737345401576613
LRIG1,-0.030752524249097603,0.008718703117621468,-0.005635713421265675,0.007041671411708284,-0.008667567018925288,0.053287188580275036,0.04038862208539478,-0.05926351604291982,0.08020942473848135,-0.013408908698352357,0.037084374344714136
CPAMD8,,-0.007941792384157428,,,0.030569102469835574,-0.01646257268395402,-0.016082005489625007,,-0.007362370121854237,,0.028860447329951914
GHRL,,-0.004768859694611037,0.045700684889614894,,-0.01843873105746992,-0.019107130978772934,-0.015986075725131096,,-0.020745587526644883,,0.027466228617855297
NPY,-0.05830782722936903,0.020607920882285732,-0.0564714825573455,0.08468708380832056,-0.013835771359574393,-0.03271235645159678,0.03703665766040035,,-0.029923976837658853,0.007834002213006563,0.004153452844734567
MMP2,-0.06265192395840335,0.08355440335884953,-0.05858501553359785,0.0487857963469353,0.027177656329212936,-0.020459965806521315,0.009804199611007723,-0.11710823523610009,0.10564820837245796,-0.04048992051940039,0.03185773532514248
LHB,,,,,-0.011419695669418944,,,,,,
PPY,,0.04019825312605479,,,-0.019878359569842442,-0.012031462357391609,,-0.01954854363858305,,-0.003695168302497812,-0.01802688608167876
ALKAL2,-0.0262251902706176,-0.004880967819371944,-0.014996448139945648,,0.014017626307840573,-0.009030563386901978,-0.03505660903929258,-0.04983943134013701,0.02141821714274397,0.02002095923182188,0.03983548198136803
CSF1,0.027828099832939834,-0.06188783096229388,-0.0029503178819926417,0.007242425092571093,0.005408870294276804,-0.01542270205910126,-0.04073587890277258,0.10009592213602111,0.047168635600302315,0.01877195188685669,0.053345404542394025
SEMA4C,0.01730056150200308,0.03859206299619188,0.008941135790199794,-0.025733076671019227,-0.02857166674283681,0.023816700335153897,-0.04014704276978283,0.04186767194864632,0.06087856592104429,-0.02978689178586181,0.06713796048703323
BMP8A,,,,,,,,,,,0.03284285893546472
ICAM2,0.0029214391169939805,0.03712491874797792,-0.010500435488968542,0.006505359435639452,-0.06193812901055189,-0.0037103668223143135,0.11187602457588246,0.08066601166509901,-0.02662924343851168,0.0065825412086766314,0.06821314571709391
SYTL3,0.026170434106187065,-0.01487929341983765,0.020320746661385076,-0.029755721335476663,0.05012391267165954,-0.02642404865064196,-0.04078574377022459,-0.012888081281119429,0.017756378436450438,-0.0013038498632937353,0.07056939993651938
IL1A,-0.03975451726727158,-0.010256956200966392,0.03529500958346264,-0.04681211906380954,-0.03226667984893079,-0.02611785590737248,-0.035356233313795934,,-0.03124178024274056,0.0525275437849773,0.07027403289377217
HLA-G,-0.03173263853188465,-0.023413598998588334,,,-0.012061408472948013,,,,,-0.027650814264786352,
PGF,0.046720997797921285,0.025586520432330572,-0.03304128025767131,-0.025216052764859304,-0.019023226542135944,-0.02745418150066042,0.015234145882936319,0.11082180428567856,-0.03153895309248905,0.07560393212770364,0.049732398837976935
LGALS8,-0.016136407597034583,0.04372127243530576,0.04789716666105544,0.07190944593810542,-0.0047968466609360685,0.02902573880894963,0.021920324282202638,-0.003366745507553933,0.02487280367673178,0.0177342892558258,-0.003688986679832308
DKK3,-0.08981042808770458,0.06944232151013507,0.008708223244301084,-0.013437131255730542,0.00998554350963713,-0.038925686961690686,0.025211492911598098,-0.008015407676979575,0.013824487476555448,-0.018233931861952806,0.06194897230118324
COL16A1,-0.008769343041005396,0.07341449847517523,-0.03599340918392193,0.03859594596328546,-0.05103801592614577,0.04160422552734163,0.027487233247383794,0.07645509438357054,0.0380491483570093,0.021632332513001326,0.058331986035232035
TPH1,0.016205284572620857,0.022053056323627685,,0.06556832937441542,-0.021948648587197812,-0.017528668556935013,,,-0.01956199884034634,-0.04261070875066145,0.012171559900218941
TNC,0.051289199397663576,-0.00029634951131388127,0.05577420598467727,-0.029327296724431566,0.057642867377788155,0.04585011380314441,-0.030407169604923324,-0.08033995399688672,0.04365412440587039,0.022719934464902444,0.006133212634226352
TNFSF9,-0.006273749460806268,-0.030570263879491424,0.026230943215157055,-0.03206347674641496,0.11342375462825272,-0.00705811904506979,0.08761971676040338,0.029292353996920022,-0.023093485094355364,0.028217464163430725,-0.03408344653943345
C4A,,,-0.014778327448941976,,-0.013538711874941527,-0.0142626951421068,-0.017249461923006828,-0.006095795630910999,-0.01719574010008629,-0.023973644062025203,0.036536615036334194
CNTN2,-0.04091185131998186,-0.01756525401965671,0.010279447594042567,0.08713049303024155,0.0034146938243172034,0.005004609450802421,-0.02024238783914871,-0.024546137643607812,0.017866390384765018,-0.04637899977587478,0.010891274895582503
F7,,-0.016771631168153417,,,,,,0.01680488340917648,,-0.030205407369574066,
LUM,-0.034791698175629424,0.04510032657525669,0.03775323756662652,0.053043870589012374,0.040485441301112104,0.06076371179715883,-0.0561321751987171,-0.011098833109405837,0.07291824259612288,0.03589382024146741,0.02507554309015604
BTC,,-0.015215869084666806,-0.023125457688664558,,-0.010995474534452728,,-0.021022377140470092,,,-0.021852550321670543,0.09367544713419937
APOC1,-0.06910063195656298,0.0635135040573061,0.06749659230809665,0.025076614272904103,-0.01572552987021197,-0.03775156353507771,-0.051085717327181694,0.07458704114016271,0.029468327746894472,-0.0400813477583806,-0.005955747286856763
PKM,0.045225333088056145,-0.04734622586986202,0.012783323207467794,0.06331272412378093,0.021059042865224416,0.009624810331026095,0.04398223219695401,-0.03024031241536083,7.700803947557661e-05,0.03782342385063041,-0.014605074671691908
TNF,-0.059546768198549926,0.022229829028140705,-0.02244918292609529,,-0.01999855565966494,-0.032539319382753625,-0.053925564838310326,0.03253934224654031,0.004456502856626138,-0.021210056887477714,0.006923172984882968
GNAS,-0.10525975086166815,-0.0419667061146761,0.024438011384091636,-0.03463019996350134,-0.051251981812259276,-0.01814240004994056,-0.005152895352188141,-0.11080417135352018,0.013449270447510089,0.01996214555994565,0.0014228781264103234
BMP8B,0.024770295910212018,0.0702889773212245,-0.040938256725968014,-0.01716188225826076,0.0512081198941156,-0.003396249765227932,0.005445715551888697,-0.04088445179466502,-0.002284491920667462,0.023800870835435854,0.014871013739474925
LIPH,0.014994947896582173,-0.01719152370318271,,-0.02066108273906525,-0.017151771215936643,-0.01149963122756251,,,,-0.021533559461154185,0.05888317503179775
CCL28,-0.02006389825310155,-0.024182016591445598,,,,-0.017707540283007656,0.0034096541191328713,,-0.015513514856503773,,0.007694805673584256
PTPN11,-0.030337951070197936,0.0011967071315798488,0.012402855249537425,0.07505474885398872,-0.011653679268594334,-0.024536628208087267,0.008853700501332152,-0.010895032552211387,-0.003955621537045303,-0.05462790303272167,0.00770558362015711
ADAM12,0.03877120858564055,-0.019716544082930398,0.0005876658120115159,-0.039750122336964094,-0.014085048467167113,0.0511487388161125,0.037156804182620184,0.02101170496973344,0.08139705502829139,0.050420356597170035,0.023838612375237725
EPO,-0.006020738563428772,-0.023099818275878516,,,-0.017485935911139578,0.07822906274257034,,-0.019216377948725976,-0.002429566393521063,0.015222639686696834,0.0052962790072596825
EDN3,-0.027690483576321073,0.0626622740360586,-0.007057061261550107,-0.0243717319198603,0.04609420055560633,-0.018648174078187744,0.12454457473998698,,-0.019763852458093395,0.00400132489762091,-0.0045633911899298
CCL22,,,-0.0009601588010654324,,,-0.012906201283296262,,,,-0.02646790999031163,-0.018967512653756735
CCL2,0.10418362490371091,-0.020193387582422794,0.06350959887754136,-0.010398384802116748,0.10494525485354923,-0.039055517617121255,0.013840100360971733,0.04659263531641419,0.03340372775781542,-0.002235446406080532,0.005391944110438109
DSCAM,-0.020635778191707,0.03302508264002543,0.005995116461882839,0.009917279044900477,-0.030364936750225745,0.012287109890993754,0.033622154664451655,-0.0018272069633509733,-0.02078925996320324,-0.004361929110921557,0.02294696573560253
GPHA2,,-0.0191608267136957,,,,,,,,,
ANG,0.04958919794669464,0.002223846245206404,0.01649994839564182,-0.023014312639897856,0.02942297718345484,0.004491617833918258,0.002664227390562038,0.04989703423018511,-0.0071028553292767985,-0.055477237727935294,0.012414097497092545
FBLN2,0.02243898661089532,0.016633964128566044,0.024285297549647596,-0.028331146024218753,-0.014700494770555165,0.017465728391327363,0.03804785050608509,0.05752034954897293,0.04600497268780835,0.08517242529064288,0.05378907575893544
VTN,0.017840557584024228,0.008415683896320393,,0.03960034038558031,0.003006033949568901,0.13427002342232322,,,0.005173433358569191,0.15133466587755345,-0.04339477023771618
VEGFA,0.04055609589394473,-0.04674981216395428,-0.03334354473428732,-0.042776885409443154,0.05259514944038291,0.05091035560011181,0.07982415763211602,-0.08420525885232914,-0.030929666844248204,0.033682343934695776,-0.07816887230300273
F10,,,0.05702721502500505,,,-0.013192239009196688,0.0431119179101955,-0.024341790523344873,,,0.0789930586916019
SERPINA1,-0.016655670958559,0.05923314028909098,0.03149143650144689,0.05443944411446498,0.02233211493151164,-0.02936821851883221,-0.01943786107768835,0.05114466549970843,0.06996863117477822,0.038231459424502984,0.014949174459401885
VWF,0.02117955211522295,0.056783069560033844,0.044555593453119664,-0.002282561050408282,0.017382804379004215,-0.011961029388143687,0.009131673163832996,0.03952855457790968,-0.03336939888447401,-0.016132135386202822,0.017690423887937585
GDNF,,0.1265372940756256,,-0.036781825362239715,0.10806796821676298,,,0.012549754586312255,-0.019562000189666175,0.02597110175542268,
VASP,-0.07519322696372353,0.016385151368392695,0.040216298500864535,0.029711118277650387,-0.04313396081574735,-0.01593022669698465,-0.048060742352659606,0.041185254500156934,0.05739897579811137,-0.013679582620921078,0.04075508987759495
ADAM15,0.0015663611730933871,-0.0092080506092035,0.029295564355509368,0.03537288946177731,0.042437364699608134,0.03192753077640801,-0.025071971431756424,0.06506161685383792,0.030557132055024774,0.01865829859394398,0.08027820467419221
WNT2,-0.023329935130786635,0.015911464766209246,,0.033727320970878355,,,-0.0022242580704393135,,-0.018307131869985362,0.0014779683631231545,0.12554611004243807
CALCB,0.0713876560409572,,-0.001526759001131305,0.089264650054194,,,0.1162955874450413,,,-0.025387310808370468,
OLFM2,-0.07954211272759772,0.09983724879512527,-0.001804386314710913,0.015032449228743005,-0.0549297983518776,0.007835427005699374,0.08576449834539782,0.006294457428593977,0.01283121997289183,-0.007017770504546485,0.04308232129604835
MFAP2,-0.03130550277752993,0.0016277356115862928,-0.040575137946542765,,0.11473051746813458,-0.003423554043803846,0.0373524645856208,0.1011036866675455,0.05882142855291573,-0.030106440181461563,0.07456035950489517
HLA-C,-0.029438756318641766,0.008768755168487808,-0.02279741069385659,-0.07193571304079749,0.02101345504063329,-0.06715853922943231,0.030119507911604445,0.09142476122017361,-0.013261723269395332,0.05936702810244385,0.013483380690284444
THBS1,0.021554176563536198,-0.04884324020831567,0.07621612083068847,0.008547682703538948,0.10849100140492757,0.05594409523913872,-0.003981846774985336,-8.187388698692375e-06,0.07984938821975524,0.10701631229174711,-0.02274431784331188
HSPA4,0.07570558954638779,0.004371726033675312,-0.04975016184196747,-0.07455007210564671,-0.016618937665389296,0.02869591529661411,0.03970351570679563,0.10647388778782392,-0.028315824333427123,-0.013122279228386113,-0.010238755130673904
LMAN1,0.11421864791331181,0.01546962746697724,0.0231791361818167,-0.017974255477383228,0.018084850291269564,-0.016042089981924898,0.06669442855698458,-0.027294887217921043,-0.001767234131074091,0.034263004635279995,0.01625744385283532
LYPD3,,0.08021078362675041,-0.01722215858315426,0.11948020192669019,-0.012820315761259072,-0.00010959568106178489,0.007309433950386174,0.041364015166730314,,0.06222299117273153,0.058092184455552885
APOE,-0.09408862577714984,0.03103331243037138,-0.009974905871534486,-0.021922841757220406,-0.07102619497090976,0.019884084249899923,-0.04832439330839464,0.023470124020299334,0.03022634977767991,-0.08081571649495706,-0.0011134416144512958
SOSTDC1,-0.029545259422564488,0.046112607124850234,,,,0.06676796582105551,0.00354054024414802,,-0.02974574001997279,0.030188650747344472,0.03271283057687369
ANXA1,0.03736163961553518,-0.026613776133624586,0.03276268431528626,0.002685225961448525,0.06132450244641286,0.001275344506510614,-0.04654044182008308,0.005888928483669157,0.07178391508525878,0.04186106405696414,-0.07152872513230911
WNT2B,0.01346005009082897,-0.011924241706920526,-0.024258052727380693,0.08041373973686339,-0.028422771723762286,0.04112594642221369,0.010633083703957638,0.0017422012378035892,-0.03203268345350536,-0.0037321455063850525,0.038478391496090454
AMH,-0.022953648641703107,0.03270779485492157,-0.023125460121365255,-0.034022035597285886,-0.017814378165823777,-0.01734274467005246,,0.004541806083070518,0.10566454715714176,0.074302182174389,0.014852619643910242
GDF10,-0.022768158916235164,-0.01989737905106269,-0.01937521011046279,,,-0.016202948569389863,0.041208238786554274,,-0.03763471329410224,0.09662506133034747,0.004025284747051963
EFNB3,-0.019606267957292936,0.038026397909076554,0.021711535737713117,0.04804561136375428,-0.008286448777106938,-0.008890150558376412,0.03927284703989718,-0.059823525018010026,-0.03482694310474022,0.0239108796389229,0.03655960976707093
LTB,-0.027690477509772368,0.05421389239560426,-0.005726506017924797,,-0.020847946006792736,-0.020933815815658247,-0.0041955555241761444,-0.02759012614019019,-0.016794207586357232,-0.05355286282054038,0.054473108237797656
ANGPT2,-0.05227269256595739,0.014349355061801652,-0.044110204527753966,-0.00539702867890769,0.03953205305390226,0.03580140716530664,0.05111475115807953,0.06598897162547664,0.0008647648615971652,-0.029530316015814777,-0.00025688308042284087
ADAM17,0.08472897458099285,0.03960171004258114,0.02475225967164938,0.05258859301492089,-0.029468450094945232,0.0720891803687884,0.03597740116979451,0.048037398955845016,0.0009855921748244231,0.0014234711777744258,0.0229633163256695
LRPAP1,-0.002594745929628615,0.06348740412451157,0.024306694851027322,-0.012971810112412795,0.009612589122302216,0.009869355769522557,0.021373096241440057,0.03341613051724537,0.03693741812775639,0.007248047485551085,-0.005983837869441994
NID1,-0.06557299088041285,0.04215424643404206,0.0032978053992755462,0.0650866596425391,-0.06985980685519223,0.04463413459339837,0.10085694818592944,0.09888856893505824,0.035054063631463,-0.007406521140485199,0.020544041298086808
MST1,0.06567268257359467,0.027474191512274305,-0.04713445049655807,0.013737931471083289,-0.00397504995373397,0.013756562610851142,-0.03468677290346425,0.06900435004096729,-0.00628648466109983,0.051949288869543524,0.10377178758432168
CCL14,,,,,,,,0.051334611250915874,,,
IL13,,,,,,,,,-0.022942512491005772,,
DCN,-0.06120929512125791,0.0349962103377155,-0.010660539660150589,-0.008152640834146543,-0.013978992648403467,-0.043290854683698955,0.07763650924779437,-0.02993727460875104,0.06435709647568238,-6.916143826863717e-05,0.009377480905127114
IGFL2,,,,,,0.06237260570105966,,,,,0.011336897457614188
COL7A1,-0.027073182851514242,0.034672293809388924,-0.013469242273427107,0.04344490262410971,0.0154675308967647,0.0338304212984644,-0.037694698868698744,0.02810305103216691,-0.028053325391617985,0.08556716174505694,0.04876624649113903
CALR,0.05150099229430155,0.026304592908695988,0.028999242965386016,-0.025630150065391034,0.009501543295734684,0.04607844441326586,0.014712771289570341,0.04180674325582777,0.049183727727785946,0.03231951760335032,0.034068509773903737
PIGA,0.03149813485036849,0.021613838410805622,0.012958147869805984,-0.037601908854447905,0.009469321515745725,-0.03009887304969265,-0.04251997777290472,-0.001380894628074617,-0.004294753394898061,-0.009851164220255905,-0.0027340626574429245
CD200,0.012913879286243962,-0.010279308612043002,0.024891327486425533,0.0025006876802308895,-0.009712434628999901,0.0014493568179270557,0.05100022758298208,0.06220787066473006,-0.012681769208865164,-0.007635790417340192,0.08340742894410086
GRP,,0.01024146660958315,0.14132463629309994,,,-0.022144562395439212,0.011304660233580673,,-0.019763855432700612,,0.032848490384042084
CDH1,,-0.011594887139950319,-0.004331901346821736,,-0.01567354966246018,0.002206229912054819,-0.029843653707947712,,0.11045043457271858,0.053445439501126235,-0.010664402802470462
LPL,0.06657954393539232,-0.039288116723547886,0.012950199765307537,0.049004767579775996,0.0306153937951141,0.05128021282287337,0.04350038072241049,0.024677791323992813,0.03788316421719852,0.01246278601776794,0.032122675181792244
SEMA5A,0.00922919053424394,0.02888391891238408,0.007290802237736632,-0.007822517023946837,-0.015132677435639705,-0.00957532771868837,0.08190533843957457,0.02702927654593983,0.03342570474206933,-0.06326337975728953,0.04100476201895629
SEMA7A,-0.05172946071711711,0.0560392808807566,-0.011986107838254259,0.03773915880833045,-0.005868610236280754,0.07988367055035343,0.0792997381719664,0.10678273240017241,-0.012159918793603727,-0.022674047279183467,0.05928828993992456
SEMA4G,-0.06595261609299803,-0.01347672045528621,0.024426167031863597,-0.05511735128662658,-0.01599479870667893,-0.01157421735051078,-0.005240430674889455,-0.015285749843679624,-0.0443278618597534,-0.010001945818268456,0.015734198766368883
SEMA3B,0.023222126314356068,0.04401405125989703,-0.044304669093286536,-0.0268062976122787,-0.03952418580450505,-0.03054944074763364,-0.030315384550092372,-0.0020833320814860586,0.01736388206186778,0.02877679264378196,0.00979115918192781
RPH3A,-0.008423578877109346,0.020930191415254346,-0.04270701162272695,0.10235358897735532,-0.03895629212053893,-0.06285324419834358,0.03312938620600205,,0.028020332529362754,0.05147787625990159,0.0027740434216844963
JAG2,-0.060501271899964196,0.030615042163573247,0.028144889964925535,0.013087597674843288,-0.014229368291198363,-0.010112134529941696,0.037684775092771426,0.05661692422271252,-0.013969563118570403,-0.032391920744289766,0.04388915789445281
CGN,0.051686236940756636,0.049059425029708906,-0.022391568398333478,0.06791676682717795,-0.01798318233315087,-0.014838387826323518,-0.03303957442328549,,0.0579403735527,0.054009588060860425,0.02388156870714811
GDF15,0.0007404935635530489,0.0011136618584741507,0.06767843332406619,-0.01894659689452972,0.0057486132977094505,0.031914139697316005,-0.009144904849348124,0.046312109956814555,-0.004062623155581115,0.012740656303449324,0.04365190129689277
SEMA4F,0.02004523724780981,-0.014086009778102275,-0.018216462063994306,0.03794184565257288,-0.008801200957033208,0.03082360925932795,0.07687281157017214,0.06402303546961598,-0.01113095702748651,0.08142537395662824,0.10802580337961089
NXPH1,-0.047623571883661626,0.020524377354430894,0.07365238707926237,-0.04569542823942762,-0.028293787286326446,-0.03145707786769474,0.04568465244141772,,-0.04047863543127389,0.038122274884949105,0.0835297363262013
ARF1,-0.04129358434592733,0.017273939766577418,-0.05110448913153964,-0.03740504906798958,0.014949439014614159,0.04785301037581242,0.028770832440557018,0.03856975993637863,0.02881191453198624,0.007283455519008403,0.010544878765413336
DSC3,,-0.014500534632474662,,,,,,0.06110537057909308,,,0.03673712563481281
EBI3,-0.04715328096533506,0.011713519019983782,-0.01986853111572915,0.014794312145227974,-0.0674683960938918,-0.02034273712878814,0.032625010550651735,-0.0019900547748983514,-0.001439514856216619,0.0002703700108785762,-0.01848636748430997
