,UKF255,UKF259,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ANG,0.04514416646963235,-0.003865691427782268,0.029920221793321364,0.00343406094398227,-0.011820627900272952,-0.04166155732910375,-0.02354272373680606,-0.04361980181890284,0.017331873938042086,-0.052639589849478564,-0.00877436822489156,0.009659003466680595,0.04277139047500046,
FBLN2,-0.020735857197124147,0.017680518986615136,0.03278808999811263,-0.013141557872049518,-0.0063495621213969814,0.029877073444867352,0.02242006401628299,-0.006416293614735954,-0.03367930582543385,-0.017424497097888805,-0.056350212685676825,0.03908043579637955,-0.04122339063356689,-0.0430253502110807
VTN,-0.01764268470749237,-0.008503605545979807,-0.015251702047550697,-0.02448661637554572,-0.011304151470029679,,,-0.012226922160041991,-0.012897305173617287,-0.020898488795667292,,-0.02728645786252815,0.02640787231954329,
VEGFA,-0.029680601198900283,0.03126243230993999,-0.007614304757637619,0.030810330780000998,-0.003787759055958784,0.0044322185344316985,0.05249608713719534,-0.053719916044298294,0.017441307497885486,-0.022498406897013542,0.013973674115065528,-0.07707264957070221,0.05939896710667117,0.08470476096118582
F10,,,0.0032234221316413416,-0.0074094165377902145,-0.03243832025116244,-0.01741385566067962,0.029998417729946245,,0.03685886558004279,-0.027952593034308512,0.07611077074212393,-0.015007735258017886,-0.006263346084117836,
SERPINA1,-0.04144039384067338,-0.02487130586906641,-0.02935797250436216,-0.02301899524098321,-0.02404155768000707,-0.1443549481458288,-0.03176511585523083,-0.018002588897009716,-0.034938179584217084,0.03980770856929116,-0.026975629908931462,0.016608673349019665,-0.03469141839589633,-0.01920873575422012
VWF,-0.023681432522343067,-0.011063053354743517,0.011086829519126304,-0.021465819202268827,-0.011051783482031757,-0.018269120358157042,-0.017177757646590713,0.010031247953933571,0.004777893134431699,0.029770329710809108,0.00950735892940382,0.10124986814669994,-0.021621106916573138,0.01812865191970049
GDNF,0.05244556034904588,0.04295758346565292,-0.008410264789723641,,,,-0.018129284680310928,-0.014714569338427486,-0.03035223277173352,0.04518736087529905,,,,-0.05950942592350504
VASP,-0.011847286982342636,0.013966110348421832,0.030888494657247446,0.021094846524652974,-0.03096384847645491,-0.023206848218142267,-0.04963104243629748,0.0007743822801264831,-0.041456111518739014,-0.0174682670539342,-0.021183742139129363,0.04172161993813805,-0.03859422180853107,-0.02751131639388088
ADAM15,0.023566183110293796,0.009005170866393016,0.03435956373138512,0.0016226706785511978,0.012824963790199016,-0.06625629847084619,-0.0370963603135432,-0.04664981108971148,0.019680795621066543,-0.007365773673323546,-0.07678937079581323,0.06591154690056775,0.05124037694782481,0.07919935659294229
WNT2,0.08092214491101139,,-0.025098098493277887,-0.016534718247417472,0.03823712001714368,-0.030554633224705283,,0.0609973451551058,-0.01883754011309043,-0.019379091497065414,,-0.040688993735869684,-0.010432690124839649,
CALCB,-0.02692100913638596,,-0.015459231620231868,-0.016057662243650364,,0.0808525222613239,,,-0.022309977153383908,0.02048926283942433,,,-0.04108097041074507,
OLFM2,-0.08660991601719355,0.059358019085544354,0.03640152642840143,0.045147162559328026,0.01826882020755498,0.04914141482233772,0.04056724803426634,0.04140483071904552,-0.005212562494554696,-0.023701690294068177,-0.024704420992741578,-0.02100517964807876,0.016524906642489668,0.10708950485052156
MFAP2,,0.07096726384812597,0.08427302991930606,0.02265705900386006,-0.013874958640977372,-0.034183047101685064,-0.03344418228274085,-0.03444202989565377,-0.011176376249611913,0.010402088772135916,,0.0946176754486471,-0.039458765521001825,
HLA-C,0.03721884826832151,0.010810884270862142,0.023900133664585432,-0.01935088846332961,-0.04985419441888437,-0.13290346602263378,-0.01943610720337215,-0.04762161380602994,-0.05566321208817409,-0.025773043870805906,0.03043248267669179,0.057224026733698134,-0.04546057139173693,0.03291482367878623
THBS1,0.04341483954111517,-0.006099047100834069,0.01618605677737742,-0.014218434490865857,0.025494441876822857,-0.06043429909820025,-0.013497659510811767,-0.03300721836378355,0.05701968347994873,-0.005275162631488136,0.11826153895733434,0.041175999165956385,-0.011350178417094877,0.03270143671183288
HSPA4,-0.05191619675590021,0.03550641926623184,0.03144582073537549,-0.02185036430584342,0.01627096444606937,0.04068224721724268,-0.03746930497878563,0.036683115568723466,0.027264105290284436,-0.0798547767398247,-0.10175060329378378,0.05081722367452223,-0.009055703184068993,0.05685930659096084
LMAN1,-0.03405273387312332,0.011382094013941753,-0.04884318766718694,-0.014706909324152539,0.006938356304783977,0.0476454288934221,0.044915484713111194,-0.06877601497034785,0.004518586464390941,-0.035547416178596275,-0.006656304415538161,-0.07881004193335306,0.006651496808561244,0.0021623117415801403
LYPD3,-0.020735876129038763,-0.016659818227867575,-0.019168304413054737,-0.024909987059053753,0.013434183717662439,-0.003128442952077349,0.01609711108768726,,0.010995966990848188,-0.025705125535285457,,0.03815895175147531,-0.03883741954297598,
APOE,0.003402388550431451,-0.0037113892432302743,-0.03919508485616242,-0.09753628622940058,0.01378184014428597,-0.2120854605880543,-0.06688149308518736,0.019311969720522116,-0.028742367431321133,0.10441594715171884,-0.0174178593859929,0.09089545079336926,-0.07721311508702437,-0.019585817784527424
SOSTDC1,,,-0.021357893381034918,0.026989053495763023,-0.02003202550713597,0.07756256137748035,,0.00904412616730322,0.06312461736525135,-0.02427769969180831,,0.029872617410072442,-0.01644197233151954,0.008159422912666704
ANXA1,0.010972129563047502,-0.00889174370045123,0.006490912409388768,-0.05703532910129953,-0.027572609777828355,-0.117603260496892,-0.02303000569926069,-0.04858616087819925,0.0068331269610180335,0.09191351945422857,-0.028655513034971065,-0.029788695829222,0.09908949345410688,0.015775210784676145
WNT2B,0.030332847734173635,-0.008137069879805944,0.07983705427161909,-0.05377807326542787,-0.007531936945635376,0.05968371353326458,-0.0012315973417562135,0.03183800101672324,-0.042484044732986045,-0.04635717897810256,-0.03458147641881788,-0.05235291970612467,0.03963598012771258,-0.0033013050750954356
AMH,-0.06173460629666181,0.02943316756387292,-0.02776293786538261,0.06762524548694641,-0.0059597192788991725,,0.024348240166502236,-0.03409174514444312,0.01991578374374359,-0.049805535615208216,,0.011177991005148944,-0.029596421932773762,
GDF10,,,0.015079618266186853,0.05063211565943345,0.045973972596100914,0.11234025359428956,,0.07048180482662231,-0.028247517142416658,-0.03492920873646497,0.05342276772241241,0.07554704819897896,0.13673850861859027,0.17233355625859642
EFNB3,-0.046447717901556745,-0.046242069876874334,0.05879902616617967,0.026079743811123397,-0.004474489690797378,0.1817523578761019,0.054976482460532855,0.03141590611423444,0.040117550969410665,-0.029015279619060693,-0.004716067240850705,0.00036305769562245804,0.00824061016273774,0.0390486483174508
LTB,,0.008651525116458588,-0.015866574772808582,0.004067067057845657,-0.0022691696103557426,0.053718100267821214,0.008181172372914942,-0.014264886183384345,0.018577314921354907,0.03479556926372747,,0.07132505253531138,-0.007063195244946468,0.13355872715109016
ANGPT2,-0.06333383801295613,0.00795195092888834,0.034222464958204406,-0.028265140452324564,-0.00664358076198865,-0.06831597619604565,0.021106296990938408,-0.04381702211616017,0.0240568737167282,-0.06785517413727964,0.010917740394266432,0.10987890790652577,-0.04773390690923407,0.00791128025404412
NRTN,,,,,,,,,,-0.014371076757021739,,,,-0.04178273741857725
ADAM17,0.04933025243129231,0.027323802919120902,0.0310086130215103,-0.013431092398526015,0.03715158074165368,0.03084860098357095,0.02037477238300233,-0.01782715636958207,0.023701497653887932,-0.02960362971886678,-0.038327774524306565,0.06381884510103529,0.011845070135787035,-0.060342191409057624
LRPAP1,0.08304389551961786,0.041457347117211905,-0.015311383998971227,0.03038966536185916,-0.019829827451965275,0.10768444589015735,0.007232184391205791,-0.004225762572159167,0.0007360574056084635,-0.030312228265580166,0.007398091387136883,-0.005481458443590577,-0.08812185962743867,-0.0505959786118726
NID1,0.028067397853397864,0.04546608871750835,0.02791832741003511,-0.03829801947245042,-0.0011932228669626478,0.0074008390703437805,0.02135869483159617,-0.004466382402333254,0.044914618301590215,0.01676005260949398,-0.033144687522021474,0.0690275568207466,-0.0006316191972537492,-0.011591568872111793
MST1,0.07226937096878719,0.012316781722682262,0.00925192599373299,0.047138176786512186,0.03874513802933516,-0.006885754944402845,-0.03437683374612728,0.0025644567142776692,-0.040788040979773746,0.000687407628923115,-0.03779398871885929,0.014659909689650745,0.054230005666576625,-0.030286754200844417
CCL14,,,,,,,0.14617867000378915,,,,,,,
IL13,,,,-0.016265283388237562,,,,-0.01725739635893563,,,,,,
DCN,-0.002329794278812057,0.045712814800796205,-0.00656515726623776,0.018848993572900683,-0.0256404345744642,-0.07275359906855482,0.014466821654254511,0.025588256362430933,-0.012278997823557548,-0.020858605401343967,-0.03726855551062434,0.10528526447431391,-0.011337233910054796,0.030793848312362516
IGFL2,,,,,,,,,-0.018173277131339566,,,0.013200179868608128,,-0.027473881174899222
COL7A1,0.021215688552429113,-0.047776452990268066,-0.0013470264873207904,-0.052319110432216175,-0.005280817418587884,0.0006304634648391323,0.07771387159893735,-0.030247859403615587,0.019414346244647378,-0.05579835818567909,-0.004853225179805096,0.05807223331104759,-0.0378726408533191,-0.08349849643821772
CALR,-0.004325679608916267,0.02334280756637577,-0.01203813281924474,-0.056518918704607936,-0.046881106316640574,-0.15281887870609315,-0.05766839825052183,-0.06341469584539082,0.029299670243298784,-0.06970334863053854,-0.048767763234211434,0.08069400957330156,0.007975313870572065,0.08603128863196359
PIGA,0.018036239078685373,0.016903684896333114,0.015962553900457636,0.05184518371144573,0.012803114664882195,-0.024640386589494766,0.13422909597072458,-0.02893309675541046,-0.027761736817815186,0.0368326731845403,0.03461609850579264,0.052235170146527225,0.06291089605547032,0.10768337361968794
CD200,-0.03748855421187281,-0.01412929809229434,-0.004657068139590679,0.04223326194115751,-0.007089733841341041,0.14348255309703747,0.011382189608799496,0.03577002348359438,0.06353740495610767,-0.0015617507740832383,0.021135503285868818,0.03406109067660711,-0.05622374219665437,0.0312032695554216
GRP,,,-0.020635561051605307,,-0.01285901730225753,-0.03252052599557201,,0.03048601560726904,-0.017132915589265402,-0.015762722244712035,,0.1059486387216149,-0.015126114536398151,
CDH1,,-0.02458977184863181,0.007336922963794786,-0.02701259041641032,,-0.03181820969810921,,-0.024192995059258836,-0.0008941141395987325,-0.01660429632776405,-0.04858758387926523,-0.021305070542958854,-0.02131428302505991,0.06052838401634291
LPL,-0.005806674354483786,0.030146860620084995,0.03357542508412031,-0.006136597549545962,-0.015470444791622084,-0.054892187851545114,-0.00528833159979985,-0.03554806358358979,-0.0060358347861302775,0.027748437381640664,-0.007889917278701895,-0.04477458316026255,0.0019110893911492308,0.011479014588383194
SEMA5A,0.037606939897450176,0.02011357420004861,0.0168862094083184,-0.06105649485411185,-0.01210471441035134,-0.0630685822482241,0.05244904126919829,-0.040791488883672795,-0.04268464197711086,0.00854097001740127,-0.015173433326169482,-0.014973403415239103,0.02743908483225942,0.005327307831332445
SEMA7A,0.0034625590497893467,-0.021140468444706562,0.04718201028161924,0.0014620900084559019,-0.0025482015769670617,0.054859101213425174,0.02660088076768056,-0.048698676800472726,-0.0007040021521258837,0.002547260341026169,0.0019377996037918679,0.06792539091752185,-0.05811267267980712,-0.02497475164594167
SEMA4G,0.11105453873680975,0.01994357639709041,-0.039206945047241114,-0.022726505541703326,-0.009389809717642457,0.09585664008307582,-0.03526663528791522,-0.009377386952866785,-0.015044466811902617,0.06726943782264422,-0.053285458612200944,0.03399299167099214,-0.03871949226341503,-0.053442249404732786
SEMA3B,0.018230397623737373,-0.016259551567849213,0.02315635239282967,0.022972560948286855,-0.040617070174707455,-0.17561544304709711,0.003416782021917503,0.0413952949758023,0.053882391097600894,0.08786212993574131,-0.12338521326913754,0.007852083622803348,-0.004830134948933829,-0.008060737132799208
RPH3A,0.040123544983529456,0.029214605480487866,0.02888628792086276,0.08530273061636655,0.054131624355570875,0.1685948136680104,,-0.024805716385254372,0.03613034972105285,-0.03325605188112041,0.04932063164013882,0.1154687315924073,-0.05981415770208842,0.08039247325802142
JAG2,-0.04205607169957023,-0.006122910083424857,0.03509365691663792,-0.04052015987592302,-0.02309380059955444,0.06524547709630317,-0.014527048329047873,-0.010178756811829616,-0.005448096433373745,-0.012449344246054882,-0.055215381135420384,0.04612798686080162,-0.04018608835955504,0.05827487202716743
CGN,0.086351428826932,-0.021387722334389417,-0.025098106378861996,-0.015787904352241724,-0.018819687089078576,-0.013481748479135205,,0.07058028060990744,-0.013444931855694883,0.000529037885516647,0.2735871965085629,-0.028086136421857442,0.041686601857665255,-0.04760849471787216
GDF15,0.016243137995406387,0.05360812471467853,-0.014247919971651271,0.0419895857114209,,-0.0689123761042366,0.01712731144280946,-0.0374600878317975,0.004333047033274797,-0.040843487501438465,0.04561307616274111,0.06797918537762414,-0.006181328633641428,
SEMA4F,-0.0009760433872171492,-0.03171314625086605,0.005922960662094075,0.011095522504663499,0.002258484139082015,0.1118122431567555,0.019939604385064338,-0.0192362069672016,-0.03363294393412999,-0.05099721660934411,0.041147175460042394,0.06292866651128701,-0.008656908030381596,-0.04286984314879042
NXPH1,-0.008796684312619372,-0.006253355727025235,0.0522135792832201,-0.0317769372045451,-0.021070252613371022,0.18302235621318927,,0.03578637647986051,0.0932956059198322,0.013832928797680872,-0.05482773897989378,-0.01144110279517168,-0.05228684879937575,-0.05384940393179544
ARF1,-0.02873480850360394,-0.05748716894124376,-0.006590986919368053,0.10477398570849968,0.02802304835478987,0.12135396921782993,-0.017946532162201913,0.03354822687578557,-0.021986088162908857,-0.016587640871908498,-0.04204022195831857,0.030538196826342238,0.07367918705007095,-0.006482150272628976
DSC3,,,,,,,0.016920348653553133,,,,,-0.01673161185619573,,
EBI3,-0.0281261672050909,-0.021611399145132455,0.023023603383647204,0.03324095443912683,0.06538182266885365,0.028126369169893264,0.024448990354753068,-0.0028251326948715437,-0.01780903976745408,0.0261945346304063,-0.046135633481501875,0.03026425143747604,-0.0350726229303833,0.08479779996014616
TIMP1,0.023900245071518285,0.01669311508508837,-0.030739195799448733,-0.042540488388936155,0.009482843530499245,-0.1233436426442064,-0.049584339622913545,-0.0689216288244712,-0.027249169551469464,0.03158860650053562,-0.004535161994722742,0.09020628867067484,0.053964577187169724,0.07408791301254705
SEMA3C,0.06249082754210255,0.016946118330675462,0.01819876977341737,-0.012911085258789453,-0.01133462198852518,-0.0458912019930454,-0.03961968375857603,-0.017687796761121248,-0.004089053517479932,-0.03269654362043265,0.08295238156934959,0.08288883493436552,0.016252340918147017,0.06686374401638175
GNRH2,,,,,,,,,,,,-0.018130981768507033,,
GAS6,-0.03392387107747724,-0.0031671499261154757,-0.002345994605090031,0.0332376386136678,0.01689307323095765,0.06329246274847229,-0.011194399019779644,-0.022552177318087036,0.02077095053744747,-0.01464001540499269,-0.1388097886728523,0.06940399314606176,-0.025152825725570056,0.037676078724248295
MEPE,-0.027861937296483,-0.012687819514508446,0.0007296413488927311,0.051813281956818336,0.013276614384500927,0.11478815803852785,,0.0909188808945858,-0.026108160962735955,-0.008856452372316416,,0.08429036470619897,-0.020324701579886858,-0.023352329248631353
SERPINE1,0.027064012378670857,-0.00042171716526054337,0.04024359759157975,0.05575232626211565,-0.030485471519314904,0.010918454852698588,0.01152764597837479,-0.01490488301295053,0.006611226796269399,-0.009303906138002704,-0.10797588390949718,0.022803885985635354,0.05092766813826612,-0.018814830681304788
RSPO2,-0.015346703436927905,-0.018826714384482204,0.033654834140653386,0.07305145892845569,-0.02910959482842089,0.10098719372634772,,0.06662284939128316,-0.024597299823321133,0.015130116686059448,0.010152354215415936,0.08015653814774364,0.11293689990803837,0.09188245032039628
SHBG,,-0.030124799058425047,-0.017033499861201506,-0.03447332109333464,-0.0014935912981671174,0.08342436127092225,,-0.011857958769497362,-0.030589196036598987,-0.02287289778394978,,-0.03507877667589757,0.07138583800909575,
LGALS3BP,-0.03635521705829638,-0.04520489096933775,-0.05687467675555111,-0.048961080188976776,-0.020230642964544007,-0.16736681984015367,0.012790202479788175,-0.007982525740614725,-0.021093163238709307,0.030883264710375124,-0.012625259931408894,0.023531827636405128,-0.005101708319000084,-0.06730738953463423
LAMB1,-0.040623102037664977,-0.013227979025746024,0.00766078071934185,-0.030071931304278827,0.0586748148395743,-0.007534773520855103,-0.036789410181659515,-0.056331095951417026,-0.004009679012348661,0.015380049371706108,-0.004623174439103206,0.11294237818970107,-0.0478388837738381,-0.0527513978559233
SPTBN2,0.04182758842998599,-0.010794257221779305,0.00026897250447051725,0.07166838162997038,-0.04071392797020238,0.16403000163489406,-0.027917870031744643,0.07799314456187371,0.03029049598580682,-0.0024322378380952983,0.1314819175029142,0.04819780366963787,-0.035526456668071194,-0.022323405764516722
COL1A2,-0.0091526022179873,0.032098664968647446,0.05448847481762549,-0.02113190142807872,-0.06508006519891096,-0.04553518934153502,0.016712816054389533,-0.05375452633943653,-0.04875648064936872,-0.010649696607722033,0.05816926555883647,0.06122498833584352,-0.02587840049532253,0.025192238220138493
DEFB1,,,,,,,,,,,,-0.02438656459800006,0.027946185410668633,
CEACAM16,,,,,,,,-0.005066673019034423,,,,,,
WNT11,,-0.025445499749118253,,0.055854481607409905,-0.021153305450902854,,0.14298642382971835,,0.02994391109283892,0.024034961099313776,,-0.003472985456965051,0.02146719798698678,
LGALS1,0.03950285789474856,0.004187656932407493,-0.03062605417272172,-0.01217438641653491,0.0600338078863813,-0.15520600468212348,0.009442230815349652,-0.0002934341435327102,-0.027896043662664065,-0.010851459356197149,0.026262142478568864,0.09719735976357662,0.0826950243884669,-0.12268878943012747
BCAN,-0.04555343467879491,-0.0674993526904266,0.0022522083818435072,-0.03408736925570222,0.05572834417549326,0.14785051910236793,-0.017061598608920953,-0.02203799106769686,-0.0016235153906859591,-0.030613554898390422,-0.018383729593657788,0.011993087966808669,-0.013016077480859938,0.09853024380410982
ANOS1,-0.025650953754873265,0.0007460969828561811,0.00871714943139765,0.037461765500635194,-0.056382527803315326,-0.06922104967579823,-0.017584450280443156,0.02079496431764076,-0.003369645471341799,-0.008068602234836249,-0.03866779255914268,-0.013125731414961778,-0.029309453044463318,0.0015164655353612864
EDA,-0.0038833904627742495,0.0005392746926453139,0.12317898251111793,0.02184691828106273,0.034039166791975085,0.009218693371638713,-0.017798495199488385,-0.02590317648412884,-0.028247515519113982,0.05677025503600122,0.0035150919641359717,-0.007756684111838718,-0.03168610975004029,0.08571033602476376
FGF22,,,0.03492057269418156,0.012475741670982407,-0.02194528434388489,0.08894899443389537,,0.07830265080569263,-0.017310299581920274,0.039533580286617354,-0.035134591565377606,0.008207951210629269,-0.0282846821624982,-0.02337308686074993
SHANK1,,-0.030679882298744198,-0.01348305873492785,0.15276142200142753,0.01516410080099175,0.11701230206098556,,0.0034529617209187176,0.10765475142659724,0.034389710158443505,,-0.029829090412701157,0.02198931886884836,
NPVF,,,,,,,,,0.0910594379420696,,,,,
RAET1G,,,,,,,,,,,,-0.020862513365386692,-0.027372360361969522,
TGFB1,-0.036004166608090235,-0.014798791305856712,,-0.01950047340107559,-0.0005164572560192359,-0.030902562300721758,-0.005002493732614057,0.011553255795569567,0.06306977516347931,0.016059316850759828,0.09532964645556614,0.08996747322089067,0.0016554627978909535,0.0074174530623571985
MSTN,,-0.0059626981773206284,0.008024252342636045,0.03534837782814657,-0.03870237180068994,,,0.014926504891748455,-0.03217952070450091,0.08637342196996743,,0.000669091308640417,0.017239169170140647,0.1361946265670779
WNT4,-0.03306475412014332,,-0.027518589831462464,-0.01647043091816032,-0.0239912100499162,0.014949591846478765,,-0.016450270236364792,-0.015242739321056886,0.0025342242949290047,,-0.02084291468905708,0.07982982159096777,-0.024745605941761294
TNFSF4,-0.026920999001359552,-0.010225117724384046,0.20904773485495393,-0.02614436944339376,-0.020438422229509503,0.008908598517642974,0.03587802170109085,-0.024581547362286883,-0.013091175578875295,0.013192774913575433,,0.09862082980558089,-0.0248666201698902,0.10465256985361059
NTN1,-0.05376374837646412,0.001530076578658989,0.034342678925147745,0.012393582730544299,0.017726865004264267,-0.033210704112798896,-0.0005617396534229227,0.007810157915587916,0.05166649885507324,-0.005794078852020682,-0.05195742603198623,-0.012165795256809924,-0.028092183869840172,0.09596048229632415
CXCL12,-0.021188835132191625,-0.06706008010279821,0.005251450363145939,-0.007022028693642339,0.0070113615184231315,-0.045460954836678745,-0.03388747332602303,0.007437655679919539,-0.039450203533947674,0.019457607478492345,-0.03044073825396126,0.05041003885144607,0.002066526831569437,-0.008365904757616687
GNRH1,0.08539908969634923,-0.0043478199005619455,0.0934845299866085,0.01093905715068985,0.037214234721500684,-0.03418304688525981,0.02347856172083682,-0.005856223551930878,-0.022071826261682706,-0.022736916587411102,,0.015603916602788525,0.13617291241738902,
FGF8,,,-0.019168300821878554,,,,,,-0.021597507312542424,-0.029077239679013624,,,,
RIMS1,0.029242246313137064,-0.008387994257884272,0.023778623202418664,0.06037321522382208,-0.03944629026256322,0.15218559221736908,,0.04685272033094461,0.010633805787753286,-0.026499151206461836,0.08438820424481518,-0.036079709778707024,-0.052704891838342614,0.022392084076469046
FGF14,-0.00991708537889754,-0.04303336154963907,0.029285010639094118,0.04092115419658804,-0.00771418679928845,0.14205492895917765,,0.10517099905159061,0.00023309698797311455,-0.04595255263200862,0.05025167201798011,0.01707832487825578,-0.013919693946315823,0.044379409590005504
IGF1,-0.00464841127819123,-0.027079721498180075,-0.02916463380483931,-0.01986299786662462,0.07958390676279202,-0.00871725445650333,-0.03426371202088368,-0.02627071904252428,-0.04716913618262087,0.05004891928549585,0.1399918017195894,0.02543648844019894,-0.0645829488758472,-0.05907724923460652
TNFSF10,0.01736005383106801,-0.022067908080024644,0.026450499579816333,-0.04928501024890272,0.010141981090076335,0.004092753848784039,0.011902800238244157,-0.02084804009104757,0.030080786743039933,0.07325230287955284,0.06512982438825148,0.0496553246603921,0.01872636393844199,0.08787007604124913
GDF5,,,0.2437118785799197,0.06333058744567359,-0.02194528466765358,0.01762237233965897,-0.022813766788206395,0.015303387139960774,-0.02112012083094007,0.014707444375268445,,0.026618830776688935,0.011221539649907302,
CHAD,-0.015545974901993451,,0.01443231227212283,,0.012021599845975924,,,,-0.016329117217998148,-0.022462779876542924,-0.04314713423355988,,,0.06421057812033745
RGMA,-0.046527171713816075,0.020236745732772465,0.03230649823812943,-0.026659349524534408,0.02221730309783833,-0.007800497898210734,0.08087518901284595,0.018635250745274615,-0.024085400602719072,0.04146623914366114,0.11039230227845873,-0.023827377480780745,0.05019835703714053,-0.1297360565722671
CLEC3A,,,,,-0.02281198019933765,,,,,,,,,
WNT16,-0.015346705789184503,-0.029103072764342434,-0.018482108840628265,0.007438576231159934,0.0075434998657394085,0.17231739699623902,0.040680319267122934,,,-0.014371074860186309,,0.0021415177692920375,-0.002398315733793517,
CX3CL1,0.012898206386112438,-0.007245311211291513,-0.02152878125749095,0.016457860395694232,-0.007032508426014377,0.2267486118180726,5.891975878556612e-05,0.019950431180550805,-0.017754326229641106,0.021906892405990516,0.11450819621468655,0.03545333735673549,-0.02124959464183674,-0.05088176592021852
FGF1,0.029311356324351806,-0.019355622765593133,-0.037362277881714506,-0.05558431013007708,-0.04016413595344029,-0.20683436653644569,0.0052915821654823236,0.01006910429738853,0.026801490575698823,0.08770778301221455,0.07308278348654508,-0.021660289000100166,0.009060684328308867,0.02918494406403984
ALOX5AP,0.035822129002909694,0.0175196137183833,-0.01580025500111292,-0.025591644132148168,0.02518538054503592,-0.2033238697921827,-0.03405035645544663,0.03436105601768582,-0.07880500721408219,0.03087088356814308,0.07897582735353248,-0.027105061327592102,0.041627877261515664,0.027861147895537442
IL1RN,-0.03606534227071976,-0.02019387326080536,0.0004685301505201902,0.03608640427364279,,-0.0608052536658679,0.01807255737677115,-0.012934661684750092,0.03202347622670498,0.017762011776946356,-0.020264942715355196,-0.010136244545811437,0.03580587677493642,
PCSK9,,,,,,,0.07503035499705327,,-0.016590241715514664,-0.013949373122910416,,,,
FGF23,,,,,,,,,,,,,,-0.055781685863978775
NPW,0.025227046409118693,-0.021090655291972297,-0.019503064474740945,,,,0.00397224797528153,-0.014406396931457953,-0.011598248240341178,0.05255471724167352,,-0.0030464402740743835,0.0341456560759641,0.0805888211867399
CXCL9,,-0.0008427020715007753,,0.0245724956427061,-0.02194528108129356,-0.03077573226454935,0.011049583808883798,,,,,0.07652016687607592,-0.014514782634721496,
ANGPTL4,0.03547652699916321,0.018814007358999935,-0.015267280598278223,-0.017833489247686032,0.0028585005198178246,-0.02299874771997958,0.00574414056740709,-0.06336444222731065,-0.0027811359017281276,-0.0101429318073288,0.09655415013204245,0.02905670434822719,0.05500927688786564,-0.06504832797099387
CCL11,,,,,,,-0.017653357824692715,,,,,,,
UCN2,-0.025670888001572665,0.025338488849148785,,0.08128000999288726,,,-0.027946533386625467,,-0.028818723932806215,-0.015762722244712035,,,,
OBP2A,,,,,,,-0.014121223474279012,,,,,-0.01879397362472007,,
COL4A3,-0.03164400404356325,0.12054137380933741,,,0.07136268592375729,,,-0.016312184309088158,-0.013128196768906393,-0.022045954992258626,,-0.030401209572861507,-0.01736152722333354,
NRG3,-0.01621627205372423,0.0030736244873322584,0.030221779946439233,-0.031144899710791846,0.004805396087864188,0.11957050919056175,,0.016812993884319418,0.04762698767307434,0.05431289217319389,-0.02885754543839018,0.08902856050991452,0.03317354216242466,0.14620813705175442
IL23A,-0.018222700129384106,0.0027166328242916138,,0.020298204231134494,,,,-0.019846569143883275,0.036967974134324746,,,-0.027130600689584058,0.07901476685402102,
COLQ,0.0061325307116846415,-0.024356943664011185,0.018377571504641338,0.04665578135641475,-0.005407684802986133,0.06935625675642626,-0.044528597274914136,0.011166129342833987,0.004536928570705241,-0.005329615730213379,,0.0018306978269385214,-0.005636243664870274,-0.01706355213666841
SCGB1A1,,,,,,,,,0.01850683667175455,-0.016139511211939118,,,,
TNFSF12,-0.029511056457310135,0.025909641001795866,0.04305296458287162,-0.034716941960855875,-0.0066604169836214,0.04672241441135331,0.03299287062784745,0.045925706754640826,-0.047228322869959316,0.01371115359202107,-0.015218320385876755,0.011980416789650167,-0.03904165706661893,0.09982682607591699
DKK2,,-0.014839733533802099,-0.02689959583320949,0.0007523089529570559,-0.015100688516772291,0.0383256565732815,-0.028016076361252706,,,-0.018577286663469854,0.04905471166112346,0.10289588305763447,0.025129046395298008,
FYN,-0.07973824633234589,-0.06672464709523312,-0.013133771031333128,0.0028487024096846194,-0.002760856186280732,-0.04819504936815598,0.016401250068191278,0.015865298625080834,0.02432277254148845,-0.01771752336023285,0.0802185039682276,-0.07715362376973808,0.0019842252030635114,0.029564731777734055
ACE,-0.03478160152727565,0.02530378068685159,-0.0059529268623753065,0.0287644612302401,0.015323497776476885,0.018325712439415633,0.028863713645234046,-0.01719216203620763,-0.004301044101411265,-0.0204236020805467,,0.07346607784193175,-0.03750080607674042,0.03798662665030237
IL18,-0.022658311697416503,0.014676881058319723,-0.015270189575432304,-0.029502801508404473,0.024925996531195448,-0.07338057610578082,0.018748431012362232,-0.0017257902945742223,-0.012445954358737557,0.0643907980593433,0.0323369915266185,-0.022955495131935327,-0.04646607246447469,-0.09093925052292248
PPBP,,,,,,,0.01579304717841688,,0.04512197880237942,,,,0.0013614879438994915,
CCL27,-0.02361980041332477,-0.008519818662353034,,0.14740771599894043,-0.015555881797031818,-0.03767860516811327,,-0.02338399939191668,-0.022729385318324673,0.0007212635541706712,,0.1417072536501916,-0.0008363492407069478,
SERPING1,0.046093568038736,-0.010597194071232836,0.021437664974554165,0.006838081349512981,0.021884379028764958,-0.11430380991751452,-0.05175158032498924,0.0346087595144065,-0.01334164878103071,0.007392721095464468,-0.04341305517216914,0.0013222833794443833,-0.03293845994780905,0.049729833421522006
