,UKF259,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
DRAXIN,-0.041076426345072276,0.12541648407131434,0.05727308394139191,-0.07141793057083558,-0.006366824161976022,0.027072327956504348,-0.002263927917728927,0.06485547694326052,0.08698661543782613
RAET1L,,,,,,,-0.023339993654403705,0.07887898709599725,
NPTX2,-0.04864796482337045,0.10415356509405647,0.03271615846448434,,-0.06305615729704449,-0.007975691573076432,0.10068643210260128,0.021464352780306024,0.08929051256466668
FGF11,0.02176168606137613,-0.0018896524915900934,0.0017383844583844874,-0.05690582988909716,0.0766336876819285,0.014779585713730507,-0.0028330185776586866,0.08856746946535815,0.06253329760356388
CD59,-0.024445058134158204,0.055345277128091376,-0.0005887983968450112,0.053345885761066546,-0.06074625829688617,-0.021914395184226977,0.08901990496238303,-0.04162827662080067,0.03019197832871108
COL9A2,-0.06481250858212455,0.11811603978303985,0.002631461547096392,0.10200383353129595,0.0675162617236396,0.0699499486877651,0.032178576212591285,-0.06502065282918074,-0.0025069709625370864
DLL3,0.005450478893582946,0.007650879750145352,0.037018945313180215,0.04328361170441762,0.03961190173820607,0.04612205232441152,0.012313870340742654,0.035969172493922036,-0.021371767000665624
FGF5,,-0.011775189729790986,,,,,,,0.04186022075663093
LIN7C,0.02359585679043365,0.07387044934775823,0.04497501403708157,-0.04794702064326687,0.012210740248288911,0.022094736785945233,-0.03556031682838375,0.0661128126830443,0.04320960598569124
GDF7,-0.016722515068377592,,,,0.043818282418728406,,-0.02000817926394135,-0.012393927760635777,0.013977231666062084
PSPN,-0.02364405505679635,0.043555621833467915,0.029872878062128315,0.03269300189618161,0.00043256670541415765,-0.002700956485242954,0.020674595467035328,0.017380408464046468,0.09622082206526167
ANGPT1,-0.012097511268991513,0.06682357575429373,-0.027049579422997797,0.09684690112097714,0.06394720990116291,0.0387373444046244,0.024523595847671508,0.018025423621231825,0.09498044225610155
PNOC,-0.029625800425030133,-0.012694283328738083,-0.02366018383773005,,,,-0.0023740172722489074,0.028468552424173406,0.019936198468147804
L1CAM,-0.01475317741521595,0.05782057119473523,-0.08136670975700958,-0.0430259430955134,0.02048466207987808,0.0938597982645064,-0.08389928149167447,0.07725520103997681,0.02214818766608232
APOA1,0.025985127325829367,0.011093014113127197,0.030502487792558233,0.014590029848712766,-0.0017180119490454756,0.02170645853470069,0.019071994979479704,0.005466246400293692,0.026869053956891348
PSEN1,-0.0007421613238777213,0.028446733640063105,0.07412558617022129,-0.012156099458268076,0.00043939459901115363,-0.07314528993733668,0.028625639891407356,-0.045972131330059576,-0.004229324020209502
CALM2,0.011693334923612025,0.13513254896419294,-0.05795785894499574,-0.001376860334405449,-0.0684174491798913,0.1543824599136596,0.0982894017968262,0.08999917867603342,0.05277962992979144
CLEC2B,0.037323787973031354,0.004432100657825755,-0.01368622529151092,-0.0829976881727533,0.04578851726404016,-0.020798985289533885,-0.011663239315391156,-0.0037995284093835712,0.04303232646894245
NTNG1,0.006977470345568464,0.05485707037095784,-0.02458079425179004,-0.033070058340448495,0.12449365637396487,0.05925192464390858,0.0587100653911241,0.0349700818165551,0.01582086991343287
LRIG1,-0.022886196749024992,-0.027786368929208084,0.08065754746380288,0.0757031091395042,0.11873043038147205,0.010025074417453915,0.09153661928016225,0.004702482654609512,0.020691147753102965
CPAMD8,-0.011085490476734645,,-0.03152425970061537,-0.04263217273043652,-0.049312576337852944,,-0.022477573532110075,,0.05566025607122833
GHRL,0.014431977711313637,,0.00920173590578118,0.021943291012008294,-0.004366514874588002,,,-0.028503470095721625,-0.029216938611612047
NPY,-0.027055372093627548,,-0.02480822500003308,,-0.03817322410448209,0.004955916994584923,0.12470061814714789,0.052941391457890764,-0.025649132625853326
MMP2,-0.04198623989894953,-0.12548252470750162,0.05332605781939022,0.015359672469671458,-0.006514402771762239,0.019244794962926907,0.05653798771169289,0.005570880453093319,0.004386761017244425
LHB,-0.009654625026087715,,,,,,,,
PPY,-0.016805886368277994,-0.028469206722974434,,,,-0.08440013707279755,0.0442755099335576,0.09926965483898573,-0.040635813997944276
ALKAL2,-0.009514358383088586,-0.007286531874394046,0.00979649416347967,,0.05515481935180943,0.09441879790292115,0.01704099389529418,0.06771593410604392,0.03399625452360497
CSF1,0.05691932220787632,0.15169033154027795,0.03552332989207788,0.07509708490980309,-0.009990419637922115,0.03393981703307595,0.017162479026862867,0.0519887296319013,0.1014101224069648
SEMA4C,0.008060089584602588,0.11577290531068166,0.07468432889037217,-0.057345593130652135,0.10368868756341117,0.014358984064129781,-0.02536579019801855,-0.0015368851961632848,0.01602629694104951
BMP8A,,,,,,,,,-0.018231144994854485
ICAM2,-0.03178681931262209,0.12562354851837226,0.027653287784462507,0.028196119043529144,0.029202880900905167,0.02716364228222428,0.05862571422688264,0.0012085855509828718,0.02051333929117374
SYTL3,0.03671201307825966,0.02199142555614164,0.09530565762719749,0.0174173883014006,-0.029964823520520666,-0.057893504727811254,0.05498981569479285,-0.008716797207190402,0.05760454786946048
IL1A,0.008173957377382147,,0.01236558419583899,0.005696025490096743,0.05728294231191502,-0.02486984835470844,-0.05271696130393388,-0.02422043987064451,0.005148316508777555
HLA-G,-0.010197152311565535,,,0.09314108268710948,,0.00434493572213535,0.04932120035095637,0.01123096245307723,
PGF,0.010974383773098588,0.16810403866411636,0.035408761303026594,-0.0012393991707205386,0.06544754483305223,0.011966497636466494,0.0546036107438237,-0.06439088753612218,0.014844716440327971
LGALS8,0.02811164031369301,0.02962185526640755,-0.04112909981377259,0.08182604205009532,0.09691065020777219,-0.00633987727616188,-0.015758552364668187,0.03877826679314,0.016310788944082635
DKK3,0.004529085085554317,0.03074780246437881,-0.01774119209474134,0.12709341703231586,0.010077681039015386,0.05957180429456802,0.0667265126846075,-0.009263936506073718,0.021024285784835776
COL16A1,-0.03598494819601644,0.23793397745756986,0.07001110513419143,-0.14978477978634755,0.03469908325609836,0.01603653010193928,0.016190477546742778,0.012967489267434155,0.027116292967375395
TPH1,-0.018556183813744923,,-0.020540521279161904,0.017003153306044048,,0.011382474511129212,0.01699883473717302,-0.013249687945549324,0.034003155841669484
TNC,0.001799683732769901,-0.19646322453136142,0.06838816979772334,0.029647803700315216,0.1499894078523997,0.07384791519835578,0.06081448140155748,0.03633443596983028,0.08460957094070724
TNFSF9,0.05211746406424897,0.04862488047215031,0.0037253861815877668,0.014628318939565385,-0.030979852660882365,0.03513512541896536,0.0867699171074302,-0.021781635136832133,-0.02885212830394417
C4A,-0.01144611820425616,0.039450731238801724,0.019411730412194846,,,-0.02495834894460916,,-0.026628678795779768,-0.024551022932027208
CNTN2,-0.00025755598767842713,0.021411848310728152,-0.02461698303332739,0.036716719067494547,-0.14508944995667725,0.07555921202012698,0.0604719457111186,0.030938245159973222,0.07137942131392817
F7,,0.06003183241929819,,,,-0.01699667869814102,,-0.026350769131877783,
LUM,-0.0198103713188339,-0.14190028084370815,-0.02161261363317904,-0.06826328027339897,0.0758529847900361,-0.0250242710070676,0.08942571059773476,-0.0269412022054311,0.023171571341786726
BTC,-0.002333050864593188,,,-0.060655037272742754,,0.015429215888216665,0.017616827505668217,-0.025500147882690557,0.034507716888836804
APOC1,-0.0005257026629093978,0.1088247824710585,0.06060477472004985,-0.05217288121422862,0.10815718479219431,0.08689998099659228,0.08764866359215268,-0.027050695313770894,0.02501333856790233
PKM,0.005179222231560705,-0.02674287402736423,0.03179840003249961,0.04109941666209898,0.10943732852020464,0.017320007907484766,-0.04089399795683219,0.060324906863193986,0.08868290171760125
TNF,-0.02526907750698018,0.15020554652330612,0.023298835085670166,-0.010321369089709376,0.10106183746811186,-0.022081248873266228,0.04702860145569749,,0.03993848264198265
GNAS,-0.06870141439937769,-0.14041598386738058,0.09290304512923254,0.03934020449544722,0.014619702586520823,-0.024236881356541593,-0.04850578419015017,0.04461547487614679,-0.01912529526949599
BMP8B,-0.014783244196007716,0.0527800075503408,0.013558691235343362,0.04270992291675903,0.0066029389412912,0.01678911098590712,0.05026956266030522,-0.013585483358241278,0.08271743570366012
LIPH,-0.014500729653116808,,,,,0.05854593967319883,-0.02602209205285935,-0.004654079541141369,0.03981014282252155
CCL28,,,0.02518854882645967,,,,,,-0.014156523510060222
PTPN11,-0.005899982034672303,0.13030269396699617,0.020930799166947248,-0.03358936302764944,-0.06413797022966986,-0.05402536200068641,-0.08731473078956331,-0.01931121515715867,-0.0006117032192724801
ADAM12,-0.026890429351195455,0.12777170480229313,0.025697500025958202,-0.07180467305763136,0.07809260808000616,-0.050154286007450186,0.11045920483696817,-0.04202816432664293,-0.0009320286518613775
EPO,-0.014783244609954123,0.03692482560288657,-0.02054052429560702,-0.051056263485327026,0.12064719895740394,-0.024346563040603654,-0.02702592635446489,0.004034693022203303,0.09338769842880547
EDN3,-0.018403084729488206,,-0.020752471937397175,,-0.029521995293728946,0.03310518715393593,0.04264818478000916,0.012250983459919599,-0.02735352848028078
CCL22,,,,,,-0.027555065540457505,-0.02471479584206475,-0.0221212267855422,-0.005359494279702498
CCL2,0.053492374469034154,0.10020650186070848,0.0025679478146663345,0.08268136368022365,-0.04027317905561013,0.04063614132921011,0.0959443695861326,0.03786469508738501,0.1001704971490575
DSCAM,0.02673678566786211,0.107236518078486,0.02710038668520693,0.004480461822339546,-0.004369059170821553,0.0067965803324414875,-0.0186134865756137,0.023074005260822945,0.03720382774543729
ANG,-0.029131453130976592,0.02729671589852799,0.033261898893932364,0.0031785399907813742,0.07818510056749046,-0.00789780367583477,0.009331461139601307,-0.04272450075726939,0.06280356377470718
FBLN2,-0.022415656404572236,0.09244519242153255,-0.06055392541020558,,-0.0262748191846184,-0.026283814742345007,0.1073732291360059,0.020806986845922568,0.004298239484832573
VTN,0.012540825587189127,,-0.017067939017039867,0.016591096540284393,,0.003256181280402394,-0.019004086587479027,0.03826077942364948,0.009912486741565793
VEGFA,0.008140072321681497,-0.15343108564108146,0.074832660605887,-0.09215614782892333,0.13487366632741982,-0.028203687809346602,-0.09194078580244651,0.04563563285883625,-0.0423227918734887
F10,,0.05432532554183932,,0.024936517610114537,,,-0.03245724381029115,-0.03487447687964478,-0.02657826306536293
SERPINA1,0.02411166520751761,0.13200833026181563,-0.0004074864626179977,-0.009457491394526767,0.08332495654852885,0.019563797919188195,0.0913170573522316,0.015907792558881115,0.0878824735551007
VWF,0.012909760386648213,0.10628327887136513,-0.005459905843453985,-0.008705368715909661,0.015290434031201037,-0.007059924907706234,0.10452691485524562,-0.08440024882767032,-0.020007401898927458
GDNF,0.03503828237381584,-0.011375558059173502,-0.0043846350347376255,-0.027784188953033022,-0.03290143917375739,-0.046621062536303624,0.02409327201172429,0.053763355301211235,
VASP,-0.014028472127068283,0.05258649681175959,0.0030727791079961353,0.04081131252708863,-0.0071417028177255025,-0.034381469559792745,0.028543985419527594,0.014719559949917646,0.06209515464471413
ADAM15,-0.04269432081611101,0.11979379907679949,-0.016163629514925438,0.03323227163152348,0.03760090227943232,-0.010975307541870488,0.0055289343702579295,0.027843779952965855,-0.005576318499276923
WNT2,,,-0.0192228838578747,,,-0.03019949448592071,0.032301941669469154,-0.030270992574851836,-0.011301683072931713
CALCB,,,,,,0.04008487211880494,0.10868041662109201,0.016517221835293097,
OLFM2,-0.002358585950050057,0.10232583171707908,0.045171892484422646,0.007977640320576582,0.06792198815469572,0.05935220027775323,-0.01004929866297903,0.006357886259465124,8.473975556623457e-05
MFAP2,-0.028115344791112593,0.20847281359975844,0.019324773028461306,0.024700440824961232,0.005563015187582063,-0.033902796273010724,0.07958143203622538,-0.029559933136132244,-0.001143233133392129
HLA-C,-0.012267242138967882,0.1058684817147556,0.048237651906567175,-0.026033010526002924,0.010373912483440263,-0.013865884134381196,0.06120229528373594,-0.020962523864064896,0.06536195578212949
THBS1,-0.0041207262747023354,0.020023938666246247,0.043587426342325396,0.006565739832765609,0.06581006554137211,-0.005920670199866851,0.06280834188508912,-0.07154627067652891,0.029002559052512648
HSPA4,0.005225304423433679,0.014200012554000786,0.005291844365916952,0.049537652842314775,0.0697208118900419,0.08808597146886339,-0.03352997716768963,-0.0038097801974851446,0.016116200821972276
LMAN1,-0.013072070787138906,-0.013431429736206996,0.07756011991866738,0.014619431174153097,0.03834459771184337,-0.08827329060526717,-0.0011595178563962407,-0.012879332881825313,0.02347652121752336
LYPD3,-0.010838760066300131,0.07048601226982236,,0.031018030031571924,-0.04191194902459037,0.02406356844453143,-0.03535860189460612,-0.010350526851137035,-0.031219277378967566
APOE,-0.018884772471753974,0.13482860779945863,-0.026803158460687756,0.07495654902938291,0.08361254960670457,-0.030369703443937763,0.01047192068424282,-0.05073813605141056,0.037506806067888324
SOSTDC1,,,-0.031233669464518346,,,0.09278841797421332,-0.0511399042594564,0.07157021116045484,-0.00832497123235023
ANXA1,0.012747913472461885,-0.10998450805866952,0.06736233866529946,0.08582856854437305,0.07338074669839217,0.003843140147943631,0.07968307940992139,-0.033316219752049674,0.05893640976336287
WNT2B,-0.04468127746169701,0.028268045756007314,-0.02325794342496803,-0.05885167160868408,-0.054236752215237244,0.01688912298834357,0.09389354675360141,0.034541558730851865,0.025020135953362912
AMH,-0.01506092160796646,0.010952991309058205,0.0625238892388919,-0.04116025070318963,0.029544661509430956,-0.005561130816523754,0.050560689652434564,0.007333096729785775,-0.02010282278793595
GDF10,,,-0.003858629930091322,-0.03249943083336896,,-0.013825304771748015,0.05016201176726484,-0.006861202643226182,-0.028822295546468337
EFNB3,0.05757596155037801,0.02873204758762077,-0.02676952378159287,0.016597276707026584,0.0660824212963402,0.09092156135816958,0.027607948961838474,0.06305666902405013,0.02593563838470013
LTB,0.009019096337216924,0.08281225521143368,0.01711335849707735,-0.02214298236049446,-0.055825295807599075,0.061090715020177544,0.052521687024945175,-0.046432256412972474,0.10972389689604384
ANGPT2,0.042909627175248884,0.12578291571578393,0.013751892361272063,-0.00628947239546131,0.14741009304620128,-0.033737453255532915,0.07016008529134048,-0.08159805523176232,0.04465808510049247
NRTN,,,,,0.048753194907793826,,,0.02960801086132286,
ADAM17,0.013554485249461843,0.03258644991282949,-0.05532747045484957,-0.04463124787842685,0.11770620354506389,-0.037799128421066155,-0.007375189114840232,-0.04355021532163632,0.015620845581440442
LRPAP1,-0.0023878906032276325,0.08971791335819086,0.04020037396544848,-0.02322798160416278,-0.009310707042100538,0.023179605990391983,0.10313522408741697,-0.03796234987257833,0.015076073060678097
NID1,-0.027582158196615147,0.08543489685210835,-0.03239116438546704,0.019353943352292884,0.06903993199570971,-0.08370317616588654,0.025869892314739896,-0.026549441604921415,-0.0015453899355932113
MST1,-0.02122810346629522,0.05820476397474105,0.014610157106698832,0.028149119080105672,0.021106481928275554,0.0299770513750119,0.0485582304200042,-0.00371043975981296,0.014894205451138395
CCL14,,0.03253137740187357,,,,,,,
IL13,,,-0.010063448554393792,,,,,,
DCN,-0.018445457946016514,-0.11235397987485876,-0.05589817773566419,0.06320920945058582,0.040283245007506525,-0.05937771972268155,0.07842656017736963,-0.05618587362084928,-0.018216976806188036
IGFL2,,,,,,,0.003064820032247732,,0.024384098325022096
COL7A1,-0.007440929077286606,0.11601031094917567,-0.002133306405837164,0.007718181874731018,0.04813938578312387,-0.056837548748471245,0.011601481705233313,-0.0396680369271094,0.0019284267492941157
CALR,0.006130336513246848,0.049653724250203514,0.06456920857658868,0.05407657938150169,0.015248107611347555,-0.013514368859794785,-0.015865088960512738,-0.00413646566608603,0.014348262064855191
PIGA,-0.022483376588065252,0.08900183600560936,0.04474262156892314,-0.06210298433862442,-0.029249465696851357,-0.04414889747898598,0.030142727310534696,0.03255020294352123,0.03348614904953031
CD200,-0.03136032919323224,0.06938484280854453,-0.04101941090007886,-0.01733879589759132,0.019295000926515857,0.05399329358108031,0.0750233244314251,0.041808316801278105,0.02362727277798664
GRP,,,-0.020752475060799,,,,0.0379384037487152,-0.024622064873442883,0.18696320924621163
CDH1,-0.032588310264561625,,-0.02378558448115485,0.05779792783920965,0.15059661151708942,-0.012310079322841295,0.03468195911411695,-0.020330043311130714,-0.03029009321531909
LPL,0.006523994791247051,0.059519900993534464,0.04554377404374767,0.047811564192293515,0.035155045241610124,0.06567721997994264,0.03315089016082297,0.06983236009338457,0.02887396400043093
SEMA5A,-0.008967036438379969,0.07394700027124047,0.044602927942705095,-0.0734872827654942,0.05904013502078221,0.015606520882980432,0.03426719714851693,-0.033631764701488584,-0.005442729420623479
SEMA7A,-0.04548637139418952,0.10160544402092456,-0.04145829143707227,-0.017612591499863335,-0.06630792378251629,0.021983450014598185,0.0091107223768247,0.012872668619997297,0.030480930793857816
SEMA4G,-0.03273749061425107,0.08658195798287655,0.06404181737650376,0.01185017781349049,-0.04148070517475223,0.09843245250609764,0.033956552011316296,0.07749030706622807,0.08359019125952412
SEMA3B,0.001170256710047259,-0.01978898899375903,-0.03625675359871785,-0.00026212865703223426,-0.006746122498583999,0.002411548528753524,0.011533451235764642,-0.016231353559595735,0.05673356223437585
RPH3A,0.003209316608720385,,0.025718920265107754,,-0.06477491198549278,0.001819630603984862,0.045925641001273027,-0.018535571210383142,0.056568377127521594
JAG2,-0.022150599393774274,0.09480996359485121,-0.01637330119995528,-0.04708447698924636,0.019417134880113304,0.03601099766692015,0.03835202417788819,0.05758061915688851,-0.027170088093241573
CGN,-0.013738256182195863,,0.10112827424666412,0.07530140277636424,0.0648275602043347,0.02442454583117036,0.08044574869312891,0.07145523670654064,-0.0329057357585783
GDF15,0.11722170328526829,0.03547983154692041,-0.004722010701387237,0.10568852980587029,0.0235035798563722,-0.04857430130508138,-0.000876469435678049,0.014285646787875136,0.04477878621470242
SEMA4F,-0.033425805373952476,0.18667324949188804,0.008795289866519748,0.045301612363218266,0.16519827578804894,0.12543604599285385,0.031788487918319855,0.09103953581491897,0.07980063041504004
NXPH1,-0.007084153801191219,,-9.432957053880985e-05,0.029929691567090116,0.04196099145730105,0.03906877050013662,0.10921255098913424,0.018018793105992317,-0.050752436986927406
ARF1,0.0034937245408015218,0.0642101290020758,0.06010990691207651,-0.02105223020864423,0.03493518653335349,0.0687199875110589,0.012499466795572569,0.05432564049746936,0.011700101826862642
DSC3,,0.040636476843291955,,,,,,,-0.015054290803271541
EBI3,-2.063188248039525e-05,0.006260002173793328,0.04067224391522617,0.00922521443223285,-0.023814914893691315,0.043331855412417755,0.10903211361451018,0.023567974977185092,0.028214592235942488
TIMP1,-0.04963764692797857,-0.03121006458752268,0.06123798095152325,0.018073440157263407,0.04536559925516121,-0.08932889122436004,-0.02384949681394554,-0.02400978284894094,0.004067918725121329
SEMA3C,0.029047984558558396,-0.04710863880537557,0.022096717072883434,0.04396316508216642,-0.01497108123076771,0.06992435382708392,-0.036926354466037724,0.11730470446572794,0.08215619641987731
GNRH2,,,,,,,,,0.034464444273243286
GAS6,0.01748554670061673,-0.039129129094249135,0.03928910983049325,0.02548148491305813,0.08187401459387147,0.006258273745733219,0.06430449750174483,0.02869204807317495,-0.011925989234673057
MEPE,0.012807536557251687,,-0.03805401506191795,,,-0.021360142521570997,-0.005078890440850422,0.012161757688222955,-0.020802649224344823
SERPINE1,-0.009107132198726263,-0.18304472553109347,0.05587413640063091,-0.005617920894134526,0.05305402596161608,-0.07701395604379323,-0.04186193116253622,-0.02836680877448804,-0.022415133824624147
RSPO2,-0.01224852740042669,,-0.044996253210996026,,,0.019056316722796226,0.04587816172193221,0.0016219400475178016,-0.04006393589965174
SHBG,0.05712400263421292,,-0.0165528916022525,-0.03343421178015663,0.002234916693789321,0.051139115630483636,0.019210468779629473,0.01715614164226468,0.1361050723789426
LGALS3BP,0.02383398591030482,0.1083957452982668,0.05396188419661326,-0.003831845676097745,0.0011177105436891465,-0.014362876495499293,0.10581162254171084,-0.05953825597346739,0.05376076444096987
LAMB1,-0.029526827557409076,0.02235543910878945,0.03462051643428061,-0.005898446192366458,0.04427997969845066,0.009868145797976761,0.053052053801580124,0.04705588939682357,0.008275604882668078
SPTBN2,-0.01647928388031636,0.08248541272597242,-0.05356867319658656,-0.026425851971064278,0.040874845612341726,0.05752057047181314,0.04796308612315366,0.08213094016712574,0.07846561734041085
COL1A2,0.021515853214372962,-0.05758306097630521,-0.030050625415472824,0.001445995377864258,0.0728865267006994,-0.051933222460577286,0.052585005947115515,-0.06352763949369962,-0.019061518222350533
DEFB1,,,,,,,,,-0.03223943154531394
CEACAM16,,,0.014804262605750953,,,,,,
WNT11,0.019377569604594393,0.03950872029774299,,,,0.09654742437794694,0.012851937820688929,0.004636692872587641,0.0009405665875295636
LGALS1,0.024053992388260823,-0.2548886782774063,0.04467390662705568,0.04543125647487163,0.0411473624864995,-0.048318329302356224,-0.04006284328086025,0.023931052734228388,-0.002831712118765711
BCAN,-0.0026526204223910324,0.04066362835433244,0.043542749849472075,0.030522621074358856,0.013911518421688088,0.05580987161341612,0.0553781258031927,-0.050937534712170274,-0.02699368254178676
ANOS1,0.013691311122743062,0.09243658425193392,0.0399056919086703,0.032747514686525,0.003332528545587822,-0.018570601310946143,0.14156033985365346,0.0036318878293933486,0.01583100644850085
EDA,-0.022739423011286824,0.06295590457680418,0.059168393149484036,-0.06336834068458129,0.039444728790429935,-0.012012784621957604,0.027341583981798735,0.013125928766873326,0.03842190862797211
FGF22,,,-0.028238596298474073,,-0.04058598158502508,0.021725122143136263,0.0074194004703842294,-0.027950383768391863,0.055949427332142775
SHANK1,-0.019960114723351362,,-0.023154712511416806,,-0.008663333808385435,0.020649185341643585,-0.019561771999774647,0.03326955369660968,-0.011285028801990737
NPVF,,,,,,-0.027555067387450578,0.05069633580569317,,
RAET1G,,,,,,,,,0.026349077051639375
TGFB1,0.020268691990728026,0.03895276199639765,0.040871461449234106,0.00976976552474189,0.09013405255997356,-0.02210804784005678,0.06611902943448258,-0.007992066724231355,0.004077595401266419
MSTN,-0.02670574049563845,,0.04432526696888397,0.031489917624133806,0.09129536354017947,0.025680501523120354,0.03800595338784913,0.010268169271514463,0.03747448761666297
WNT4,,,0.10932649534808118,,0.10881185572925757,0.11323747038494492,0.07169455182115975,0.045184045651030784,0.010508556619404136
TNFSF4,-0.009817792876820608,0.11785007305656311,0.004199292015173989,0.12665373398061974,0.03025359493048706,0.05061443442878437,0.07330522527534121,0.11402173031747972,0.01838667379835676
NTN1,0.012282545299186817,0.1274779711622943,0.04560204693289367,-0.02518990161225583,0.07067749376821547,0.017426268796896516,0.060231487202693314,-0.00237414566654468,0.0657477131084043
CXCL12,-0.021299624201607584,0.16366583319881095,0.0018052817092821234,-0.03833479038652842,0.02793329714000662,-0.044023826872957326,0.036184112823393205,-0.028258154496015164,-0.003725210850469284
GNRH1,-0.015189431773489298,0.01662805187526367,0.00016846651673539195,-0.024288106818241798,0.07335728434890984,0.06709704126717353,-0.03572297348646273,0.018115323363422316,0.08095875471437891
FGF8,,,,,,0.0003714870249202,-0.03182377198307016,-0.01028937583887669,
RIMS1,0.01868330958574202,,-0.06046407892265854,0.026452208622156345,0.02558628102974707,0.04427047621185713,-0.013586512583507212,0.04969907167897712,0.03244010856511898
FGF14,-0.03586432458763527,,-0.009453732068733369,-0.01363207192454203,-0.03021424370900094,0.0506707828477617,0.07846634327947216,0.04968728571461849,0.06497221531141845
IGF1,0.06941764864304997,0.09019264917770389,-0.008569748371720103,-0.0012382793702235529,0.03918663073443275,0.07280757801582521,0.07691910505854098,0.06425805254714176,0.07381025487235753
TNFSF10,-0.052594440299754616,0.13646528043450187,-0.004993308908488038,-0.035519866082289506,0.07276400075181655,0.04867130869024891,0.037989273146853776,0.014883536061530585,0.015738966257358353
GDF5,,0.049287285707522825,-0.016812303752592406,,-0.032901420799810094,0.07171384002273021,-0.03986219987497326,-0.028226356017852942,0.03823761036291362
CHAD,,,,,,0.0017895150935397573,0.04018479725138102,0.029780854138095097,
RGMA,0.05370500293734896,0.06123557710883805,0.06316090496965325,0.16703058066052365,0.06692450492734275,0.12582980275378203,0.08327536836535164,0.004121519875459562,0.045602566818385565
WNT16,-0.01893425357769691,0.09677270016062617,,,,,,-0.022448250499834625,-0.012357248110614302
CX3CL1,-0.026872846395325868,0.11179171742420985,-0.011712260223017041,0.11171564798845207,-0.03208259827278364,0.05173582711942113,0.07461446507057089,0.016556795124465666,0.04959383158117183
FGF1,-0.0060740709270370305,0.06580523185227528,-0.05914118736121579,0.029022450209451645,-0.1339614353974845,0.02840106192075039,0.06588845834499267,-0.043706045441632174,0.03628034673331247
ALOX5AP,0.007539304149357265,0.12002247645230887,0.03293042574860686,-0.0735080209130269,0.05714341344749523,0.050958784267413945,0.06724575521806737,0.04267441810802044,0.04237957239757353
IL1RN,0.062064520342047305,-0.0006977049843425815,0.11282774279791219,-0.025700109239296536,-0.04508536384049749,-0.06281454141619607,-0.042575478550690354,0.018697523804622328,-0.04714626029815274
PCSK9,,0.04913738940251238,,,,0.17214248799754603,-0.024445602071492305,0.04788666675186698,
NPW,-0.013721431364019801,0.05882496339450533,0.06590761063793792,-0.05052508127293237,0.05735688816347884,-0.014990445908149994,0.015116831764914242,0.1016247915396265,0.06191681037706496
CXCL9,0.0057216142452718955,0.04277330781744716,,-0.06063205296554636,-0.008554633064626919,,,,-0.03159182354736625
ANGPTL4,-0.01237147954360731,-0.22091154726248607,0.048216324820142466,-0.011738105096934385,0.09467827078304633,-0.038963259281195775,-0.048354285898473924,0.04081473004013239,0.09359019994307267
CCL11,,0.035095925185319815,,,,,,,
UCN2,-0.009514359098865291,0.08661590977805508,,,,-0.020445510293528386,-0.042464182834102714,-0.024622064873442883,
OBP2A,,0.03700595085462455,,,,,,,0.1061727232862735
COL4A3,-0.04188080868391945,,-0.008081039592054624,,,,-0.01934430369563672,-0.011518752001933856,-0.02735353016879749
NRG3,0.04044510349375345,,-0.021722230400912396,0.08915989796356223,0.03184110299199016,0.08492552503253152,0.024446031564346556,0.017056501848027636,0.06904520069035495
IL23A,-0.014968885086662973,,0.033065137673166094,0.03385820795293341,,0.051640805555349306,0.024088142153354534,,0.18352792424908979
COLQ,-0.026059853705572747,0.05704836766466382,0.0009924322227815956,0.005417198428746538,0.08795066679253828,0.06249390055078909,0.08978907521061999,0.06919625316949532,0.09244704452458741
SCGB1A1,,,,,,,-0.030742467305668403,-0.025210625799064402,
TNFSF12,0.015573163054546599,0.03483093906015328,-0.06075162810404227,-0.00251822187361568,0.0628921549874657,0.08397226365252326,0.05721298366952251,-0.043539445700458715,0.01180608661534692
DKK2,0.020270929865320385,0.002356774179582479,,,-0.028621070003721074,-0.012472691540228361,,0.025862029679285185,-0.027142089847447898
FYN,-0.06010119119876647,0.14120581321302178,0.05225759440511266,0.058333492852182756,0.07841162217275878,0.06948409979794824,0.03383912817432516,0.007749595097203682,0.0276971266098169
ACE,-0.040545635283449274,0.14689938012475656,-0.019004199721465616,0.007469665141982796,0.11091511734613153,0.008950053581928828,0.11594067274489903,-0.06160644894074896,0.02271308463042022
IL18,-0.02964350254793762,0.08696773375743802,-0.026092789433265613,0.00538112126928347,0.018533566046510217,0.04995367236604243,0.1422085374972918,0.007508394080742311,0.07913511480231226
PPBP,,-0.05134215064254024,,,,0.04537862711985701,-0.014963089641490485,,
CCL27,-0.022415659738427185,,0.044860302625687874,-0.029189693480284763,-0.03756052247866246,0.0023995857951338716,0.034312440347749294,0.013705733098306846,-0.03346783672114412
SERPING1,-0.014054692878421505,0.0429087423590749,-0.05299903760427119,0.08360960220398608,0.01844048708825229,-0.013856997362593472,0.1398347356051287,-0.11134477691120478,0.11392059420974934
AZGP1,0.0020894967235552653,,0.030752361695865028,,0.030118212692057812,-0.013873649690548199,-0.04273975298027764,-0.047222326066467195,0.08969501998401387
INHA,-0.017923498623149733,0.0401824992077215,0.007201862391922239,-0.016149211547138494,0.048066353787703305,-0.01942272666610269,0.006292603998185201,0.08053013445015943,0.01758699388262956
