,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL5,0.05428632159225081,0.07553535103000877,-0.05630062839714557,0.01841216607625241,0.0449330859813601,-0.029312686025326617,0.03352142106682929,0.0017426800137082287,0.024347751878840466,0.07636826988173125,-0.01369152020773295
GAD1,-0.05563994411134055,-0.06203914470696779,-0.030309951098814465,-0.06274927649694118,0.03915384601750553,0.007442540994389178,-0.029291550440884443,-0.005166206733645305,-0.046097503819644774,-0.009192217588247079,-0.02476074152656076
COL14A1,0.05191000951828581,-0.024650363222592606,-0.024358587676621805,0.007597736984719226,0.0057780196732537415,-0.015365276592030488,-0.003378559970749553,0.022023821519196553,0.010471288598422914,0.08402868882687756,0.1232125924862253
HLA-A,-0.01034165951585549,-0.006970217039805629,-0.022599717646907793,0.13779503606398347,0.06700160535948589,0.0009859375069378223,-0.014935608387427171,-0.04381935219558416,-0.01850413969448984,0.025574080861569728,0.003722446255793951
CD5L,0.014846292365124275,,,,,,,,,,
FGF18,-0.01785477107362679,-0.014689625042361442,0.03113749784434909,,-0.014825927138036179,,-0.020301755580318777,,0.04144024977804419,-0.0019659692564843387,-0.029993345278513914
ADM,-0.014602084404298147,0.04135432273637705,-0.0885595036878112,0.06092586159414097,-0.05677865383465835,-0.02756812032413025,-0.08692803466986945,0.010587651179541833,-0.07078798644408059,0.013308906291736209,0.10807840654680341
CCL15,0.009422653788190884,,,,,-0.03346892483884956,,,,0.006606964990067997,
GNAI2,0.048411238044646775,0.0063239307527956255,0.02263425260135157,0.14551683430069845,0.0067419544781588915,-0.01389485876430562,-0.01840091139638303,-0.011070492518592129,0.0049232946596749864,0.03176497864746343,0.0176896762198773
HDC,,,,0.001809677582686057,,-0.014280340750475306,,0.07288168453489895,,0.08005420005556689,0.1012745899822078
COL11A1,0.0759274264832779,0.1295798267357561,0.0871955432223259,-0.03818050265683464,-0.028315883896293755,0.030877454615864865,-0.05220246886136481,,0.0186145400037558,-0.00594256455633008,0.12505453760580423
NUCB2,0.0014042637604125886,-0.019147309637548533,-0.028161184783969763,0.05928338379642521,-0.008614097968338296,0.04001771903026238,-0.008082536339561868,0.0171592632936109,-0.023891458963089845,0.0595478894744742,-0.038252763925319934
FGF16,,,,,,,,,,,0.03921023358013206
CXCL1,-0.04109350687485003,-0.041776575506720856,0.05979214044481432,0.06163584604948558,0.0682062982297938,-0.010674799469592796,0.08320132625161275,-0.03152584048078943,-0.026756358170778614,-0.03962017202953731,-0.017269696179805005
VCAN,-0.020440978836764746,0.036272157637095785,0.08046173895557339,0.09429941285269645,0.003180368225739683,0.003740014748144375,0.020026199347064316,-0.0460683539631127,0.038432261367372655,0.034906052215599136,0.0821435511432116
MMP7,0.03636051332234979,0.021922714611631408,,-0.01532856322259388,-0.01366448553016664,0.061910266922373454,0.010838318871105423,,-0.005555494323931336,0.0626784118964415,-0.0021666439683554403
PTPN6,0.007710028898279229,0.006561576706022554,0.027506193507430474,0.1179583199125809,-0.008420461919263204,0.04764848412124626,0.028839092467015392,0.013496952031101366,-0.00391324876961314,0.05917626296542914,-0.029665529902052745
PTGS2,0.029880281691125523,0.03465259307477866,-0.08278463835526621,-0.07192538774032468,-0.022331214401633166,-0.02276609237387449,0.011071493692708724,0.1366793024687844,-0.022240084703372787,0.009248301269337745,0.04752320463604228
XCL1,-0.005641397053591958,0.0020746059202625265,0.1449381842717693,,-0.010387392548584529,,-0.003229054124316749,,,,0.03821250810035572
CD58,-0.009630479414177811,0.030874474531174936,-0.0441471668831287,0.06981970603953867,-0.0376579863341922,-0.0014522013274156538,0.073397884614066,0.003496689673883255,0.016134763226358345,0.052578368201795254,0.08204857614978328
TNFSF14,0.04231753090236921,0.007603339134545461,0.010957501006967555,0.07956054388382085,0.01288707997394744,-0.010426470141877258,,,-0.011658065077874383,-0.029446938278995572,0.029805360202755714
CNTN4,-0.0017347390244767007,-0.02872403493512851,-0.02458182516032403,-0.054428562067525214,-0.022417707078807952,0.06702212658189036,,,-0.037574463961822055,-0.02667771239398789,-0.07741510687361268
NTF4,,0.0365602807934581,,,,,,,,,
INSL3,-0.002003124891797997,-0.014689622161077229,,,-0.015756588987835562,,,,-0.01564709523988706,0.030895955728745053,
BTLA,,-0.02331689461129333,0.09901711572818012,,,-0.013314958982943482,,,,0.012581130872735104,
MFNG,0.10947806578216127,-0.015997404156701464,-0.003521977270756027,0.047358577640449144,0.04209440327239409,0.03351194617324257,0.04107381494184189,0.15299145324955216,0.08505137243049632,0.048328889671838536,-0.055339797630000596
ICAM1,0.09370109535981544,-0.014841250488645588,-0.0706574135292929,0.1375511357727131,0.03211165252062322,0.0446176340877385,-0.0268497447175161,0.08808513944849573,-0.07017199425331024,0.012094218926013735,0.10190358924496234
PROS1,0.05349251243481445,0.012031545323574507,0.003302804091260273,0.15508482569865897,0.03673479944293608,0.0445785349142529,0.06323852179887815,-0.019184218636630713,0.03667170593888999,-0.032747057033739174,0.06908208785176666
CLCF1,0.0240333962415974,0.03904035889619393,-0.05872081713969658,-0.0176417132869135,0.02670996279487076,0.06075637395033903,0.032963233078051914,-0.016491973988467107,0.02607805886845563,0.055576405060237616,0.110438122290868
PSAP,0.051947384244821065,0.05435727015272601,-0.002590417847019226,-0.030284826650726168,0.03444306574605184,-0.017930044929761267,0.011418575993031886,-0.03610399087453612,-0.03548125224427211,0.017617440272176536,-0.04365604235236861
EFEMP1,0.029419567113356023,-0.04911526220499452,-0.04609366911346711,0.10758600446551789,0.10044456706604396,-0.022716233304819044,0.04019504659729969,-0.035110492829652264,0.06049492157923742,0.03905604156934271,0.13170382240472986
C1QTNF1,0.00827859218301749,0.03924473813071572,-0.00674176345155838,0.06009787033975761,0.02361323180316035,-0.010457642892211334,-0.0020979067342909944,-0.04080742232280693,-0.008824029206828348,-0.04361078756519475,0.13176651793811517
ALB,-0.029947976938530938,-0.026079326942516804,-0.0003418667982795677,0.003924585322678142,-0.01720206246894255,0.20353788420497673,-0.01850865271529896,0.05956800894714287,0.0018870662438107686,-0.041490262944528324,0.006069170185910709
CCL13,,,,,,,0.031094374245403466,,,,
EFNA3,0.0031141226066256173,-0.0046795495969622035,0.006290012688543257,-0.08398108926570369,0.014797458332397803,-0.03585584974568095,-0.005498507850091988,0.0072830722312779445,-0.007512988715875423,0.026338449512621383,0.020580362872371888
DRAXIN,-0.0016638404993055207,-0.0009624552412340229,0.012371130571886489,0.08923671342029295,-0.03231352120969581,-0.009508760029452125,-0.010470201103718935,0.08442378101568654,0.018651842454130253,0.09708683335720282,0.0658558483156491
RAET1L,-0.015090149489112728,,,,,0.08849736240852377,,,-0.015839906655034465,,
NPTX2,-0.018544106397322586,0.007255010504801951,-0.017043181243612003,-0.12276838316983237,-0.05837853920025826,-0.013892441235194291,-0.007006033431333991,,0.02195331516791778,0.08965447705126245,-0.028252749115794465
FGF11,0.01470456189843078,-0.026356709533133776,-0.01098122981645805,0.09204965530747215,0.024444954873096343,0.035298982314181666,0.01923762624608671,0.04418768838287409,-0.021265648233010116,0.05775795569294404,0.03699862037313533
CD59,-0.004091350824202581,-0.00436983291774643,-0.03032790955722425,0.008497166133624128,0.09367119611055216,0.008483185382090913,0.00401880959916598,0.02454250016434639,0.021438399326944763,0.014210580059113027,-0.0020735775336862424
COL9A2,0.026948279334792814,-0.028201151481179482,0.0813084148398245,-0.030051640759650708,0.011318981899409023,0.019830112012636777,0.08395176678863359,0.12186742645207102,0.06179692326585711,0.037176275773096096,0.04450562872951381
DLL3,0.03587311713617474,0.021743245358576482,0.030712197600889387,0.0711728796533255,0.019992103290050176,0.028881801324127494,0.00861784082227126,0.05364470681353924,0.05853536312826632,-0.007854172033121642,0.012836630673617533
FGF5,,,,-0.020474110823236996,,,-0.017953186425868895,,,0.06963521097804588,0.03655112231095775
LIN7C,0.029181918126377392,-0.02570995152686304,-0.014644408740623437,-0.02085750008717052,0.0172048971499967,-0.027107568152711124,0.08117233752513561,-0.04111228706782829,-0.016795270435093136,0.02498969308934798,0.019365199189366827
GDF7,0.08468591584499685,0.07410381014819593,,0.005420545444225024,-0.04488712320233498,-0.010426469736704611,,,-0.013578739419161342,0.08743931204118478,-0.003565833159583312
PSPN,-0.0076150303895082365,0.03848393833246133,0.03919731593151157,0.012162608490091965,-0.028666272237608995,0.05280908615382516,0.03894284919215023,0.07004167463599384,-0.015750195991981904,0.017593268932389744,-0.018042353110039336
ANGPT1,0.08306532264016152,-0.03154397741291889,-0.0282287467427684,0.08747840101524045,-0.012952875661213382,-0.0003889463506126002,0.07509902743597768,-0.017234907846078906,0.058565215252067614,0.04639882773221295,-0.003855709807335741
PNOC,0.011133899291359127,-0.07056197776338471,-0.03511704633226776,-0.06715905392609121,-0.008883075146016167,-0.0170259577063826,-0.01850865271529896,,-0.014439691227039449,-0.03786991285789671,-0.03521021032508955
L1CAM,0.008274606184448148,0.017445786320453526,0.023162097852787576,-0.07716368332550227,-0.04088198259474389,-0.005927954805622482,-0.032408012635111436,0.07033093483913942,-0.0769818536715236,-0.03667150982945785,-0.12721662368916412
APOA1,-0.06044575833833542,-0.010059171880919971,-0.011375429681711846,0.04323144124778938,-0.020517819844651692,-0.016874240220868898,0.04169553122772515,-0.060826825140190756,0.029604627597130898,0.1353451847688265,0.13899604053333797
PSEN1,0.02365700376843621,0.02075476182697203,0.057634981753589845,0.006935861185731994,0.021154239002474724,-0.013553444797547505,-0.020844716196204056,-0.0758821975766647,0.021750920395667984,0.02084803549625327,0.06852421424207258
CALM2,-0.025669965383317204,0.013538984736934939,0.04056140825487029,-0.1470989716109508,-0.003588051608235042,0.034246953298234156,0.03712708784391617,-0.0588309164492569,0.05649518762326711,0.02657276002278961,-0.0753491075542582
CLEC2B,0.009792691620802122,-0.006091613583860804,-0.0553562141690839,0.11972247533859261,0.004616241643293216,-0.013324826666780525,-0.008699254028152572,0.050781272369986884,0.02984520271873912,0.047847490877416715,-0.008746324217985864
NTNG1,-0.013426287003281006,0.001196612456334479,0.01590691710310704,0.0668244389725731,0.07950385712739144,0.007056134784797858,0.08536788829127853,-0.028269162090271523,-0.01953759297320945,0.0877758790898328,0.05727710817056012
LRIG1,-0.008599770776797114,-0.023108408758412944,0.14535870287415473,0.06693186266483793,-0.011319400650963705,-0.038104177700044116,-0.006971337436594823,0.03559797528480244,0.054384906327196725,0.029954880114398535,0.08559249682001309
CPAMD8,-0.018365218359648064,-0.01737520185995769,0.0029942668828111044,-0.01852158857540107,0.06125191531297474,0.011120191474977427,,0.015516517539880776,-0.015254617111394121,0.06172510369557322,-0.03369802644184985
GHRL,-0.01368800430348477,-0.03260919691421462,-0.009667250374035102,0.02209794704961159,0.007898581437268976,-0.009508760029452125,,0.045728327437596764,,-0.020002168267630918,-0.029705160937939873
NPY,0.01889335971963597,-0.03316694073843234,0.013500031645123969,-0.0816667586998296,-0.04516208454849768,0.016968190109970378,,,-0.007317597793045834,-0.0010484962571498486,-0.08745791327752535
MMP2,0.04970343493670921,-0.02203609087245086,-0.044295152844979854,0.10859632458865308,0.026320755624982192,0.052822781170365936,-0.06716703635462855,-0.11494609098251975,0.015436174410246728,0.034852647801851606,0.048535263709596335
LHB,,-0.015132488640221747,,,,,,,,,
PPY,0.028331853799374078,-0.026341249284114215,,,-0.012773351738964819,,0.006019090391273176,,-0.04293528558468555,0.07263936775207863,0.06271196378926809
ALKAL2,-0.004268278015457526,-0.01491263718290974,,0.05157535554453998,-0.012410245894279876,-0.025282686593187227,-0.026345511792037233,,-0.03457109838010971,0.05583409268202401,0.08937847452696704
CSF1,0.02840121259178319,0.010506004419901729,-0.001569645418999935,0.07044366303823246,0.049305989964836365,0.04071283531643031,0.03773201421457083,0.06313253548751957,-0.021110665563167746,-0.01276148372137864,0.10264414926415923
SEMA4C,0.01765726013609548,-0.023812787140478974,0.0634427392532539,-0.023726428960699982,-0.038105430228371276,-0.008515469274327753,0.017241626943082296,0.08930371502652766,0.036885696359725696,0.08449477398003305,0.06592999955710101
BMP8A,,,,,,,,,,0.0163908984981406,
ICAM2,0.0566130183709548,-0.01950056562712655,-0.0564311382607722,0.13599162774875184,0.01718699999359618,-0.007370546012285625,0.0735725423983772,-0.0615459261031511,0.03572160842428545,0.060121085836674214,-0.049073203417082586
SYTL3,-0.004898722441392635,0.04642237358132092,-0.016822505866878834,0.013053604532484017,0.04914536717638181,0.03185483728474704,-0.002959904199340698,0.10747855753631551,0.08019821894056146,0.08773980545592272,0.07482397553450804
IL1A,-0.0190138200332122,-0.016108664778825218,0.016790643124126533,0.06772219624661775,0.07742146468729327,-0.02680387998938029,,0.03517676372942829,-0.023678701250817773,0.05352061105779848,0.06444789239171239
HLA-G,-0.02322013680808711,-0.015982836319424182,,,,,,-0.0008042146853779457,-0.03840564681353431,,
PGF,0.036477263850012404,-0.0020362579057083,0.020866703771207844,0.09079752141857803,0.04042034401122331,0.10091496482846331,0.05583928867568911,-0.048490988284633614,0.10513725432793138,0.05677032435793887,-0.05815281305878883
LGALS8,-0.036424277161729704,-0.0490355879191769,0.0012641420568412004,0.042182079388271294,0.011678217929354152,0.02366633518310165,-0.02130886254116332,0.12493660396499387,-0.058030222348821006,0.03384622328468392,0.014189375654967114
DKK3,-0.038668788008850374,0.005827512516876047,0.04924760469451869,-0.06066625568617933,-0.0290493567752698,0.030833289891076567,0.03817172387381626,-0.07376699780883447,0.07210181231803595,0.06618077744804786,-0.12469894812226555
COL16A1,0.051311840374504966,-0.033996045008378384,0.11284468516409134,0.03411317588873833,-0.0005381327585271159,-0.03438602571217945,0.04436936968726734,-0.019192559475821106,0.027622827837111633,0.06753319873288195,0.0767970694040281
TPH1,0.06262246107872192,0.013450229212530768,-0.011050472070661158,-0.022017495952620637,-0.029542082224689865,,,-0.030603782894478834,0.027322080044345883,0.06490811916394998,0.09402425067105234
TNC,0.05317255728090901,0.03453839467042648,-0.03233769177603971,0.11803084712396811,0.0012602218665480848,-0.027157770812849733,-0.052006165980377994,-0.04581932066019455,-0.011286267731092927,0.06493053650916675,0.11361648178316987
TNFSF9,-0.030317667505278156,0.017057152159899683,-0.00648786794647112,0.0044153292800777205,0.0021626320400488937,-0.015882500882962558,0.006580548848083155,-0.001107205005286974,-0.034112684714911995,0.053033410194901716,-0.01340266793671833
C4A,,-0.017940443386720507,,,0.021498344588118928,,0.12905027813780795,,,-0.003950030749233673,
CNTN2,0.02512934089997617,0.04225403810563284,0.04408985920253305,-0.0039000554546932006,0.021223624354284223,0.026098296579664827,-0.02149633193290529,0.08456278659944598,0.04216102510451193,-0.005940308888565297,-0.08070140732162479
F7,-0.016633050315877557,,,-0.018521577810034214,,,0.06735618222495507,,,,-0.015350933549981356
LUM,-0.003131584567224661,-0.010644290471552013,-0.05239361986507968,0.13038992469651253,-0.030139799616768888,-0.02340913223202876,-0.053918294862766204,0.040935071097548806,0.11668014073910353,0.015547203971560548,0.020654935847444766
BTC,0.11858444394301834,-0.025264149362984156,-0.021658353037925113,,,0.012698787118444617,,0.013941166977060762,-0.023139530996439225,0.01136719303319372,-0.008136725797675088
APOC1,0.023492186865682153,-0.043985801688888125,-0.02104003667836238,0.1646540138649957,0.014253623337362879,0.03920010823159563,0.11586872727018273,0.01670400405944356,0.00834031169352348,-0.03695889976497358,0.02794477435364261
PKM,0.01544037315768489,-0.00042945823591649003,-0.05121159013087462,0.04315033605329221,-0.05437771141593471,0.04370992156656058,-0.018670248148179216,-0.014844735887448229,-0.08413958703706578,0.04589562814210156,0.09564534398274366
TNF,-0.010497845195570165,-0.03960630550539482,0.007387877416523803,0.029779489078681474,0.022650802132714944,0.006654714492270608,-0.026347332027638278,0.027525017768188848,-0.015839910975372573,0.029297224568369907,0.09098190579459156
GNAS,-0.09280656700201055,-0.05570522696584374,0.015985246347496665,-0.059885270826413387,-0.07087842715942594,-0.013282225630823135,-0.0869488203550151,-0.002555097594588593,-0.08019491181046152,-0.06881065325548548,-0.0811299984655115
BMP8B,0.03754590025550217,0.026368181629283935,0.048275658243278986,-0.03707431235136848,0.01106691312459449,-0.009230517527115144,0.033496217568811784,0.10641866299871836,-0.007353393276726852,0.01199162245766923,-0.0150518193518026
LIPH,-0.01704947335740409,0.003307101221816861,,,-0.012208726601533817,,,,-0.017660138009859154,0.03054426009306771,0.08941091029949541
CCL28,-0.009498160046353048,,,,0.08289482850894173,-0.010917753141586753,,,,0.009306102560514173,0.01777071100614762
PTPN11,0.03759715602315064,0.01242553780393555,0.030892854749964536,4.593548568180043e-05,-0.03698831159224374,-0.01991941342723183,0.012444482908872609,-0.007791885934258988,-0.013880013162255334,0.06117486307577734,-0.07778473652579322
ADAM12,0.017486368482744843,0.02829115454240679,0.036935812007063584,0.10237242912093122,-0.024828546276659633,0.06933318237392572,0.0059597773894902,-0.07280406016483362,0.016479103646617775,0.05899521086198698,0.05624369707812658
EPO,-0.022908948796816327,-0.023170996338156245,-0.00041721648511886287,,-0.012773352296524145,,-0.016828783612787567,-0.043644246808750765,-0.018341399619009307,0.11437372308830844,
EDN3,0.017998981064505374,-0.018776565503187178,-0.02793270466278109,0.004278788212948841,0.035291255669939806,0.0032319038122808406,,,0.036653766598011374,0.003990702981355599,-0.021911645652807746
CCL22,,,,,-0.002910386247031136,,,,-0.01677292911614295,0.054380956199223986,
CCL2,0.04591266803456074,-0.02257332942264447,-0.08486291162434705,0.07166420122231107,0.056524450806157575,0.018773811579196362,0.050146134233846125,-0.0946520267910564,0.08029593130550833,0.03402397320807736,0.0796055166329392
DSCAM,0.0652334148080451,0.001988022568506449,0.04121488782250173,0.08181086816195957,-0.016272167375635548,0.00916335785548062,0.007342637425142598,-0.007291137032873026,0.03264261503622052,0.021296336001161504,0.10617996920651154
GPHA2,-0.01900250438537405,,,,,,,,,,
ANG,-0.008665976918884611,0.01923551914129594,-0.0628493071571709,0.07324603279078631,-0.0130902833216605,-0.03458015525367261,0.03569428299632303,0.07608581893896957,-0.0411996939777544,0.047790113002244755,0.02279890558813721
FBLN2,-0.005006774137053877,0.016263714255591713,0.005901730872606464,-0.03093784682523889,0.016836482119156893,0.026775921416997105,-0.0053471097681091866,,0.06356680290497464,-0.005204328947340209,0.022171778624414103
VTN,-0.03222944633937087,0.03077706416912298,-0.0007678909828946481,0.0846537370046626,-0.020985183349157117,0.06312785120057936,,-0.0017119607007589073,-0.012897302461479647,0.13682313127421553,0.017591585476812457
VEGFA,-0.022651807785724544,0.013228443526893731,-0.06774012772654496,0.02372631907461536,-0.01215003494436458,0.019143732285155944,-0.056923967748919606,0.002625361387642476,-0.09352530401944908,-0.03847968074624078,0.10445847686964095
F10,,,0.017871693396551987,0.05836445614255873,-0.014005704716803385,-0.006065292232489816,0.03878465053009468,-0.0287495799846453,-0.022027414396391873,-0.021351064890566363,-0.007393251736407142
SERPINA1,0.013844564190752355,0.03851473224323548,0.0100938342224755,0.10185520542444836,0.017384010197197215,-0.02252342946589857,0.051746000133102356,0.04291402466036207,0.03443320793437896,-0.00886807106762042,-0.02469721132772388
VWF,0.021225987118970956,-0.024090685519113596,-0.06313320881441244,0.1322770479928208,-0.0020802213959800644,0.02495558594436009,0.07679315910625716,0.03874300254625804,0.0295843045453939,0.02682122402926832,-0.11623388323945849
GDNF,-0.026700710285546984,-0.01884685544749683,,,,,-0.010759348610206778,-0.04193668442649718,0.00023654660508720207,,
VASP,0.09131414988693658,-0.02827812575927353,0.04319680672113944,0.10880040684921057,-0.013166209124697582,-0.044831907182263875,-0.00029403209232498675,-0.0215803446836714,0.00646030251690528,0.04190882795269822,0.03226547480225443
ADAM15,0.0029950421994413704,-0.00953468453322875,0.04149936457419746,0.07408200932343378,-0.005877965078225845,0.020037200541170593,0.04773791083673132,-0.057359037038013226,0.012961335844896907,0.03202414975223069,0.025788570076651075
WNT2,0.015737434770131387,,-0.022089474957538366,-0.03929620577813961,,-0.012387009750032778,,,0.003254080956401912,0.06644824789780479,0.01550250949042865
CALCB,,,-0.03320482044954678,0.037316004792425486,,,,,0.07025738770328561,,0.0749461839718883
OLFM2,-0.01538201556558125,-0.00013937359975301045,0.048509103020146445,-0.0527743925804692,-0.0740728228394579,-0.013260598579293282,0.03690364265281778,0.04224429561995097,0.025394276928363747,-0.012168853473009993,-0.0013325042365833531
MFAP2,-0.0008482548849759297,-0.01036393963345841,-0.0021498347009920988,0.07928001506645374,0.021574480851429233,0.04011740156853522,0.07991866058099523,-0.014267229682906245,0.013127951877920598,0.07711014010283748,0.051557659624687724
HLA-C,-0.0491756972604726,-0.05275022330585645,-0.10053706660905341,0.1402819221462848,0.12961426637704657,-0.034360170467801925,0.07285034150678923,-0.09233613406770974,-0.023154352237615305,0.010333060865482071,-0.019774284475867474
THBS1,0.03158708924736674,-0.010238706718922257,-0.0900783304958247,0.03478152070134208,0.045150432036799616,-0.009437436865096745,-0.01848010631844212,-0.02847684833343988,0.04759056392630426,0.0013189325795758243,0.002890932767799367
HSPA4,0.05763580248385917,0.015181211676894707,0.005745944007392601,-0.02527377100294674,-0.01916233898042817,0.025621775830512932,0.038970282783038136,0.046034559625322526,0.022193248658578482,-0.0023502425029262083,-0.05066563615574953
LMAN1,0.038976062831110984,0.014420771713705836,-0.03660829981303456,0.09151978663210467,0.04455702644987633,0.02977649509983514,-0.031984496696834494,-0.0478140275935643,-0.02968503088676167,-0.01944038271396801,0.013726890588927199
LYPD3,0.00022017225753778746,-0.016988480975095893,-0.027489783418869526,0.12026039654101948,-0.017883720637863514,0.005507410046448017,0.020642372673077936,-0.018391306415759298,-0.010911028840919688,0.042390916138562454,-0.04721435602217066
APOE,0.005566816713112316,0.014521308040986126,0.016095768990064995,0.088347685513848,0.01620005853343953,0.002570130499194434,0.0349951107893052,0.07883972127199802,-0.003494587058022837,-0.05688197579609691,-0.05696903598165021
SOSTDC1,-0.038407967664540625,,0.02265824175474356,-0.029310490764010242,-0.0308945053886532,-0.022325186735543925,,,0.015551647510952123,-0.04535088348116406,-0.04189176677213677
ANXA1,0.06612428049806193,0.050922528236124344,-0.05324984293446825,0.14298313531017004,0.04545402113492532,-0.018445360907054863,0.0192278424941781,-0.018047119532021955,0.027414750545530563,-0.018451769771931747,0.06321837228645275
WNT2B,0.028098112983789923,-0.02408780926444742,0.028139375621105203,0.05124534598480059,0.03598866468672696,-0.02055356204247386,0.023306533909240992,0.1217933258006405,-0.021055422697392866,0.06881884845097873,0.047149148234623794
AMH,0.04719520306858213,0.06167476972801481,-0.034135481141777564,0.018146376588174876,-0.018412140703207375,-0.01227987683670203,-0.030932603509828693,0.008258017509042806,0.045955507839437325,0.07247560036008735,0.032763150890077156
GDF10,-0.019732970728502636,,0.011753807173976312,0.0025670580533341107,0.014397248097325678,0.06786272747944976,,0.10684119271345247,-0.012407551320217064,0.049992983160639326,0.064427425566933
EFNB3,-0.08546031844163797,0.0021111941551375385,-0.015646421772483852,-0.061088158559187845,-0.0022041482469953846,-0.023818837861797292,-0.026801442089410675,-0.07986829988332134,0.024225754812251556,0.1158134066190081,-0.00947132420940764
LTB,-0.03360437694653706,-0.026255739898886417,-0.039155409034759586,0.025861907779349585,-0.02222464607453404,0.02066269336697916,0.012705961132264383,-0.03192102298167796,0.00803417634386324,0.01504741546129189,0.0678817063303655
ANGPT2,-0.03772929404972616,-0.007183249025246065,-0.059771309276974,0.1582798985130926,0.023662096693788506,0.03808053297600871,0.06447422241486084,-0.07273451494648765,0.018367186043371876,-0.00422495387364694,-0.09516365627464557
ADAM17,0.02901428735961555,0.00769432920364119,-0.002921694173071904,0.07502771370637477,0.024811237148362572,0.021932683130058025,0.010455562129479687,-0.02194736446810918,-0.03541433416399114,0.017270955895723507,0.07194662765900448
LRPAP1,-0.07296575501866782,0.01663304520851024,0.009836106758771687,0.08159134300156283,-0.004745046917939015,-0.006293309958075471,0.014468001452118717,-0.07410986649887687,0.07115272760815602,0.01019715177131049,0.04139211022561431
NID1,0.008405425548933441,-0.046763848230544906,0.04258050515897227,0.15943939183173064,0.05640594159163074,0.025300505167641686,0.04283697348103173,0.020372818110977915,-0.0039753547999493944,0.029599328998736123,-0.019983231388002665
MST1,-0.014213670430342896,-0.021477341800434202,0.05393735116564723,0.106861722361694,-0.016078191369426637,-0.024818633028764935,0.010781294276397492,0.012242387736710141,0.004781576087806734,0.05824334353051407,0.05457101749064118
CCL14,,,,,,,-0.02595847472813458,,,,
IL13,,,,-0.02073883520465809,,,,,,,
DCN,0.019454669303700232,-0.04588142068061883,-0.06055696811378339,0.11724948765637376,-0.007237681889159547,0.027340400372592142,-0.06957334884622902,0.007859409564007885,0.032841911190478704,-0.047143270436232614,-0.008689095543172508
IGFL2,,,,,0.02236873083355972,,,,-0.018173273309732785,0.08691236201999573,
COL7A1,-0.03377594386070694,0.018851855517911808,-0.07050679128657741,0.1060968198089237,0.031558697244927325,0.029282932102077375,-0.024329283884046097,-0.03185687498680633,0.010310916488146953,0.06714911609607958,0.0837081832744691
CALR,0.007920220928209078,0.0284751042080593,-0.033769698114172436,0.09754259065614837,-0.018285371448684796,0.005601196243537657,0.02936023213691871,-0.028448727203930567,-0.03940101412423761,0.027122377123338853,0.07713977562305754
PIGA,-0.010830049782723774,0.005670511870274482,-0.03562777016792784,0.032126628193614865,-0.006565398124710735,-0.010095291882087947,0.016209463290076456,0.07089496136518032,0.07111590194743027,0.014198698787139337,0.05231389840445278
CD200,0.01438732262330926,-0.013152517750840146,-0.02006144679921871,-0.07352672880089307,0.00024832137283763335,0.02829386970832939,-0.030650556679103536,0.06678822199315543,0.0015903078522608006,0.02810057989122607,-0.012139680732372836
GRP,-0.031642270150939115,,,,0.04688236500563699,-0.015189345833080759,,,-0.01713291198643329,0.061486333898228517,0.024603088835479264
CDH1,-0.02170014943119016,-0.004933445010482241,,0.0920936589616904,0.0011387473570048936,,,-0.012216216574571446,-0.03903899914205474,-0.0378078885871486,0.044220343287484254
LPL,0.07062711340241314,0.039640925850876904,0.032290881576010136,0.12965574189548296,-0.047034146325707876,0.010932751863020097,0.02499138900089839,0.035823128143106196,0.0855522221178049,-0.01579313575728859,0.16022995748793709
SEMA5A,-0.008005845232318549,0.038837996938155185,0.03872903479249117,0.08224310977285881,-0.03881572087374427,0.017885731647344222,0.04059993410564237,0.022156605958617327,0.0005730278982842481,-0.02179006852043848,0.024329652242722304
SEMA7A,0.02314965814418373,-0.003890924515368091,-0.034985044508097043,0.0008490558714716186,-0.03490514059070551,-0.0203002128622454,0.012206606980991408,0.0812325742840357,-0.02187638647575551,0.0796071077062608,-0.010789327645461103
SEMA4G,-0.02613135234639699,0.046354180455564754,0.10832948010386638,0.040731148251355494,-0.009259636707696353,-0.026803880702395512,0.01276522162304592,-0.06833972364851408,0.03216863271067566,0.049455235402556856,0.01887905423463911
SEMA3B,0.04617528698820692,0.0034770431128346405,0.07656256062682096,-0.01320673271119615,-0.026873983412922253,0.02929398346698632,-0.02387037157369935,0.09126746733446477,0.0006359107086792659,0.07963280231936208,0.02568172314380115
RPH3A,-0.05760807455902382,-0.024955479751443424,-0.03443081494857274,-0.044153047724306504,0.019766150897245035,0.0028590773817442996,,,0.021925849509157103,-0.010705426284466406,-0.06234175624104712
JAG2,0.03343728146363968,-0.050046099296569856,-0.03786501856024927,0.019578519356122905,-0.005428060033089253,0.02964848171229125,0.058844137703245966,0.09531541515379126,0.07352440413347691,0.06155956399511498,0.03897578828658427
CGN,0.011852628041416813,-1.8505995819078924e-05,-0.01954991821478712,0.0375437686982879,-0.015923879904050104,-0.011503808700421725,,0.07645100289187476,0.05516143701698822,-0.02650029117116015,-0.006225484685468388
GDF15,0.04586437897837047,0.009577647242550153,-0.014421058768184378,0.09861040345817257,0.032796504762672214,,-0.05186001476785932,0.005281549549109745,-0.015972109856396025,0.0319921500822393,0.15861415524302314
