,MGH258,UKF243,ZH1007nec,ZH916T1
SPINK1,,-0.04373801014924502,,0.03482043906113625
EFEMP2,0.03562989016206478,0.0482543715472809,-0.06333305977360486,-0.015527288870816506
SELPLG,0.019353924699931847,0.02147120320056444,0.10461692664720726,-0.013847862900910425
GDF6,,-0.021856541040488647,,
HLA-E,-0.07107821925670463,-0.009497981046951254,-0.044489320750586196,0.041020101905767443
PTN,-0.0334869178357542,0.13919820275729544,0.011159830048114178,0.0305181868932282
CD274,-0.023460734973921267,0.03294790055072666,0.16504614064251205,0.029237842278799213
FGF10,,,0.00993746766850454,
CD14,0.05578104178534847,-0.0998699061880988,-0.1114033129150669,-0.006486458368119207
SFTPD,,-0.023695378675694025,-0.06801459025743678,0.05031573013851058
SLIT1,-0.05587846402770503,0.001751424048429898,0.03528262430705107,0.013022926314532467
CNTF,-0.02043194958479155,,,
BST1,0.04874885502098124,0.04755699140271533,-0.0044324023173101,0.06114369619533387
AGTRAP,0.015642870399816898,0.003863378203624663,-0.12353529921621934,0.03520922111407797
LAMC1,-0.03203629066824399,0.08974501163899012,0.06520439197087792,0.0872926310617853
COL6A3,-0.03355589597339602,0.05303775881967585,0.01093451759828713,0.02416701572016463
FN1,-0.01789730161150505,-0.08529678463424609,0.11144163158929785,0.033695140607442144
MIF,0.010824959131226233,0.00491614592746944,-0.0784345746721187,0.019924513882654427
JAG1,-0.019693453301236747,0.04562166422858108,-0.007116182750926369,0.06487885231473833
NID2,0.029348583252215055,0.023885589980460187,0.08188158663920235,0.023787924488478437
EFNB1,-0.03697604686279912,0.1162643272939471,-0.029076671123228127,-0.027409350832064024
COL4A2,-0.035097620554828776,0.09699959927818651,0.0676027608120404,0.07217339300066028
SPP1,0.02901990143560004,-0.12069374952680254,-0.15251649630318764,0.01569801350409391
PODXL2,0.053261900593243865,-0.02237903217330672,-0.02126984358706412,-0.0008442716080740637
FGF9,-0.018679891281020114,-0.0061393553868750814,,-0.011965613778832575
ITIH2,-0.05424363926022465,-0.017332102166759435,,0.027046663750901923
ADAM10,-0.017143848708703044,-0.05908632184396034,0.002676591969589137,0.014622824677645523
CFH,0.034858430267363454,0.07806118929136453,0.05697172767319793,0.005965543828152957
COL4A5,0.008854882739021389,0.09405341684499853,0.11851203862470949,-0.03809907797785737
LTBP3,0.012502219117379195,-0.03341742966738018,0.05467031564596068,-0.021287508266041016
GNB3,-0.0291302576326323,0.1551510103812634,0.03327330972754076,0.0144180791049356
COL6A2,0.013417056997170175,-0.0479145554645355,0.0223519204565402,0.039499643949189894
GDF9,-0.02005463256691208,0.014816214862837579,-0.035028015164091465,-0.006667094204954416
NCAM1,-0.04153651494680443,0.044132701253367886,0.11609888748393236,0.0031425912550322494
APOC2,0.0006881067903787405,0.058766894553952,0.07239238407999772,-0.013444517030717772
BST2,-0.027534411550298926,0.12039623686014818,-0.04701360419961168,-0.0299465837124357
COL5A1,-0.04152998083991706,-0.016870474993684353,0.021675076060811625,0.015210569140368209
CALM3,0.050541387475446196,0.06031485307774245,-0.11614326146069787,-0.01618896735575313
THBS2,-0.023709840939147582,0.10177177962291849,-0.01384278645468746,-0.007937522433015612
SERPINE2,0.009087494080092786,0.030026329377414243,0.07060316455889849,0.03091450713506379
EFNB2,0.008179880010256203,0.027364228666958486,-0.0807994024614939,0.010864980614117782
MMP9,0.06257015020678752,-0.022923623068053012,0.015064457709366794,0.03396652665534382
NPPA,-0.04505013822828074,0.011124481220377692,-0.05244997032724604,-0.020664540400033734
APOB,,,,-0.015663899843650585
C4B,,-0.0027126373247621295,-0.05789548330166367,0.006355780256942644
NTNG2,-0.043725003114424774,0.10735073119895305,0.009485492283409284,0.08760953864192635
LAMA1,-0.025885609732586905,-0.001169611493214594,,0.01740530831947437
UCN,-0.02423508111584021,-0.045566606486792664,0.05016459333761786,0.008334259756306736
ARTN,,0.013214863592278997,,0.04335732659621307
PDGFD,-0.0002920418835033101,0.04460420502703718,0.0430643606299017,0.042549444753289374
EDN1,0.069774232342987,-0.024373861704900242,0.066095388189674,0.07127525905805177
ARPC5,-0.05974526303542151,-0.024846521049057303,0.02769322146727378,0.07401394702150557
GSTO1,0.03769657555936236,-0.008634968671177957,-0.06545197285850597,-0.012330463735540248
PROK2,,,,-0.014281832102254012
SYK,-0.07122655253805961,-0.025572166126228337,-0.1161409494430935,0.017089747851059173
CD40LG,,,,-0.016939448253730647
ST6GAL1,-0.0906946051691384,-0.0011720898829643159,0.06404639945965784,-0.03064043519649306
WNT3,0.14315890885816301,0.05022781422546319,0.18740714238929224,-0.027011612437161787
HSP90B1,0.0338145226594097,-0.030832909126655452,0.009830660339991169,0.031549504519537676
ZP3,-0.010424702784486645,-0.009345871642651242,0.029978312319787592,0.07218862649846909
NRG2,-0.03404703712967597,0.10931274303621247,0.06283162667658715,0.03903280003042949
MELTF,0.018490559763261975,0.03837613951504167,-0.046070649753534434,-0.003192950480967817
NLGN1,0.027045437477753752,0.01315201146408913,0.026539463672910515,-0.03797378780445169
SLIT3,0.015231001491891872,0.024995470789067803,0.0796479497612565,0.04653888681290531
CCL8,,0.02704039147891023,-0.03546872926115732,0.018135226986112533
S100A4,-0.022874110597910495,-0.0228842552149014,-0.10548315511043763,0.007209875836971027
TNFSF13B,-0.0184712500816547,0.04922362854140775,-0.06472427501754566,-0.020155830614845625
HSPG2,-0.05963652913262498,0.058295956223130226,0.10324284815815467,0.03215732216894833
FAM3C,-0.009537352359374762,0.019490590666623463,0.030382019950721602,0.008883300050904068
FLT3LG,-0.024724184016719174,0.04024249501312512,-0.04823740446915319,0.05270641287903091
A2M,0.012889559933233135,-0.03126624924779612,0.02958191229853957,0.029100104997898103
VCL,-0.010478831668663766,-0.025143569739370108,-0.00920043141800519,0.05128354222546318
FGF2,0.005866618696396183,0.006173417127869568,0.03640430003134445,-0.022450725201273954
AGRP,0.10456296089799422,,0.08986305016633474,
CNTN3,,-0.03543444464147352,,
RNASE2,-0.03772843991434173,0.04724955452530479,0.04588145265189739,0.0012632114260233659
ADM2,,-0.0015652600695987523,,-0.016099623102646624
GAL,,-0.0258868272373176,0.0690903132073876,-0.01588316942750017
CXCL6,,-0.022661118312710955,,0.027628272082375362
PDGFC,-0.041500736170171866,0.1054250179719556,-0.03510405121693537,0.02691254000022115
COL8A2,-0.055820472222525966,-0.05133746057907246,-0.11510790269201912,0.012874246938135313
SPON2,-0.029380010501325205,0.11430512969704196,0.012827245898404956,0.01225482955423688
LCN2,,-0.019564666959193965,,
SEMA3D,0.06404279379043314,,,
BMP6,,,,-0.03318379470275672
TIMP2,-0.008602461042276322,0.028100660483349978,0.05230134305436288,-0.029275005090333144
EFNA1,-0.053137581256364856,-0.04764203589471963,-0.0674578288495438,0.09741954508406109
S100A12,,,,-0.01754460361844227
TFPI,0.04733546079631343,0.04810426952035059,0.09819923228867332,-0.0020779903128713747
GPC3,0.01948923616193748,0.013019041447772424,,0.0768663230136427
NMU,-0.02422765621122424,0.06994596680792968,-0.10241497857940736,0.010930603873694409
SCGB3A2,,,,-0.025325958582657716
LAMB3,-0.061974858134140616,0.012745689624330907,0.019786890879600325,-0.01726787878060976
LGALS9,0.03302935339287282,-0.01678222599936179,-0.14102928060351566,0.019141461824248467
VIM,0.008578537335587135,-0.10871013548708205,-0.020079119278386015,0.06244136321942754
PLAU,-0.014553300955784346,0.014208498041458803,-0.10780889176761864,0.05800632757313412
TGFB3,-0.02937536962338586,0.02247820751218232,0.028836212528695636,0.029998680729084716
APLN,-0.07696657623759091,-0.0110754032479069,0.0630411866152777,0.04358515567838261
SHANK2,0.08421196328434084,-0.03720442791533768,-0.058424243042775166,-0.02503899831591129
LTF,,-0.10653756474584132,-0.08296006245222917,0.01714081338478106
PYY,,,,-0.026584441700912283
PENK,-0.016075854444538046,-0.0062421633271979235,,-0.01907116912111983
CTF1,-0.04279298761776764,-0.010284687891596181,-0.02120154768318302,-0.03226551373063358
COL3A1,-0.033789240940520576,0.07656102223298465,0.10367435375844038,0.006002286816263854
S100A10,0.04431836787805345,-0.11308197882526103,-0.11818868073108689,0.054350989340114474
FGF13,0.05440533398068414,-0.05976149362912132,,0.03967829404738412
SEMA4A,0.009475004822738466,-0.006696641508684999,-0.05251746618560773,0.015971542258681644
EFNA4,-0.032176202162820466,0.011116061492357526,-0.008410931526865433,0.026985911134676396
HSPA8,-0.023564841203338845,0.050019897041696994,-0.052988354902491555,0.0024622668917907084
NPB,0.022089902107822093,0.18869045506494267,0.07794698841303266,0.04652330056421248
ULBP1,,0.026251603066916426,0.0544586327636623,-0.009836133104151934
SEMA3E,-0.02688101112356523,0.10499476934766357,-0.02949527529461856,0.0038777559119795744
ADAM9,-0.003827745889903753,0.07263681824609496,-0.05664079168317026,0.0198553749592084
ASIP,-0.023862866446332037,0.08222357143261554,0.007855170046574145,0.008261543632233248
IBSP,,-0.04280396456738532,-0.00796548968370994,0.04756408530866328
FAT4,-0.01373152758503627,0.017287315777679002,-0.017558670646223774,0.02969734785872076
MDK,0.054827714072014234,0.1484843540439069,0.04044238328678204,0.0005108137786867637
BMP5,,,,0.04255261252066654
CAMP,,,,0.017958752785245714
HSPA1A,0.021675436361000572,-0.0517679248485264,-0.05090141392887277,0.026030142616355466
SOST,,-0.024690670262382464,,
SEMA3F,0.04429196658484928,0.10796409837481794,0.009564824734573785,0.02629587366431052
ARF6,-0.010421299534901406,-0.005851136218209569,-0.019016956360169954,0.019663294197036798
IL6,0.06682713372785365,-0.03348304039673284,-0.03359524510113299,0.04923203071970882
CALM1,0.02274887078892958,0.015399788913659956,-0.01646151785304191,-0.006719583775727153
VIP,,-0.02900568709363399,,-0.02199290292956271
NMB,-0.015880033351347928,0.1670354322992761,-0.05038383133991484,0.07234289721285
CCL26,-0.024073730703417107,-0.030257647521267205,0.0064293603168889225,0.027235350770223033
FBLN1,0.03423648601176025,0.014978258271650039,0.07617231932306551,-0.010298791998176402
SAA1,0.09079463156114392,-0.07100348458294126,-0.05738480867151237,0.03243374074517312
MICB,-0.019431652446617608,-0.010871288139966576,0.08526048724059812,0.044215090535507096
MMP13,,,,-0.019071161064251073
F13A1,-0.02423508045790227,-0.1389856747543851,-0.03465473521798237,-0.00198089465094759
CXCL11,0.13489468211159897,0.10204136732248066,-0.01561736576619713,-0.016470887337453156
COL5A2,0.021097559233366196,0.1214177474820732,-0.010750368255710624,0.03558489165082901
EFNA5,0.046968609773351995,0.06264918333367833,-0.06926499441912756,0.012647216119947225
AREG,,0.09923997884379282,,-0.023812361686014968
EDIL3,0.0327651941430944,-0.016842740735598594,0.002154527157225708,-0.01991336846731528
CD86,0.0005732931149304632,-0.06805269196899372,0.08806190294920786,0.04650076669121657
AHSG,,,0.1803554891426382,
WNT9B,,0.059092952959635285,,
HRAS,-0.026172647365898798,0.0456117498888047,0.0427200242670065,0.03058660970596687
C1QTNF5,-0.026104253539859148,,0.12251194561987493,-0.0016265827411437001
RLN1,0.1821933920882135,,-0.055342422908466166,-0.014987974854166091
COL4A1,-0.005965333049232456,0.09029004939997373,0.13353222818887067,0.05632065391012129
CCL3,-0.00969772819315621,-0.02358263839863923,-0.10280599586897352,0.014953950105394801
BGN,-0.07136835285354873,-0.023658378279741616,0.07835575415570745,0.03328578382271241
RETN,,,-0.009447478634870513,-0.02603150756675357
S100A9,0.03995658054147619,-0.02672401296589025,-0.08691738608556593,-0.02210876141679496
HCRT,0.04270061926371113,0.045669554676104535,0.03483737290436013,0.046883888220566036
FADD,0.004300453219712899,0.010545064672567437,0.11571295700689276,-0.04408947627297828
ACTR2,-0.06247031024883695,-0.037202835022362046,0.00916189979668136,0.014404848794550383
BMP2,0.044238072212698626,-0.08162487199760426,-0.07367411135195413,0.08440984535880185
PDYN,,-0.04994232373620065,,
CD55,-0.012592493706567176,-0.05239217550854754,0.01965600431910236,0.03505522875496466
CD6,0.048006136710006225,,0.06667407727559473,-0.02875878565500366
IL16,0.014841504612251059,0.02123549125067346,-0.09096595097294038,-0.01743432529945129
LAMA5,-0.00902815518411407,0.04297683875278958,-0.013276528011948813,0.026553395799524423
RGMB,0.021836820449341328,0.020418235257683985,-0.032712157537751876,0.011143978334331497
INSL5,-0.015602698613605002,,,-0.026170674943964904
IL12A,-0.03061692075401875,0.05779590702892727,-0.10606677771025766,-0.031873671723723955
S100A8,0.01045020062406781,-0.018543157243287495,-0.04645943919679518,0.02573834268250883
TAC3,,-0.03958018071059489,,-0.004885533156223318
MFAP5,-0.02471370196165222,,,-0.02276640371487231
CXCL16,0.032461166890079274,-0.04110680132162203,-0.06811366022773713,0.016816206026973042
AGRN,-0.01299838152889688,0.055779902884327,0.10033824107535211,0.057977684621116035
COL4A6,-8.099883373379925e-06,-0.01314158719500033,0.05945543560914468,0.01453927946608818
FST,,-0.02921749396476155,-0.062180128953894104,0.03542617201385395
MEGF10,-0.00542584863714783,-0.03665910224544636,0.035749389417704336,-0.019568850093603662
C1QB,0.029941635089180033,-0.019145025563718877,-0.04708072887020502,-0.0006134044101252977
HLA-B,-8.340459783082826e-06,0.12584883267750546,0.013189901007263092,0.09205522772174156
PDGFA,0.04048803290620982,0.05530783956878527,0.011775948022685839,0.03554428819908061
LAMA3,,0.025498280747385485,,-0.014217502619027796
DKK1,-0.016075859785445745,,-0.016920767201329272,0.031090692545273645
INHBA,-0.02005462066577727,-0.01639773578672669,-0.0972685880706842,-0.00605123429850699
LEP,,,,0.038446400548482466
IL7,-0.023911418467912084,-0.02130484002125982,,-0.011161515480186271
FABP5,0.004972883762343099,0.04942077583486129,-0.035672333591463865,0.046302663040621285
CCL4,-0.045721247270967026,0.019070445747710364,-0.06858056155407213,0.007792905610834289
FBN1,0.019621183867885708,0.036858465189472105,0.06808666125029202,0.031143096714403774
TCTN1,-0.019417021964139636,0.028987946727566473,0.030439506829149178,-0.013169701611573754
NCR3LG1,-0.019081879844721962,,,
BMP7,-0.014346606778890323,0.029093056536525136,0.06237599433038696,0.014382520276370289
NLGN2,-0.01591866348929805,-0.0007410845791156695,0.032551150179972316,0.008278459216594557
CCL25,-0.01560269655377581,,0.011483617674632787,-0.023559119605476794
NPNT,-0.006152506391335159,0.07499260462809512,-0.055102759152778874,0.02144450777304666
KITLG,-0.005004278063895782,0.09667921203836526,0.0033917411307341112,0.009813578555037252
MADCAM1,0.18840907668542414,-0.029428002574997243,0.03699610058473828,0.0114087864313827
F12,0.05683678065294818,0.034320014211624235,-0.05725241831650224,0.04371014910719937
S100B,0.027674902271613747,0.13924692784555348,0.05614138334154015,-0.0021072097155229535
IL27,,,-0.054468380704152976,0.035357912240936595
CD99,0.026517658428129514,0.11974327437914122,-0.06421340410826142,-0.02785635183797599
PDGFB,0.0031507418693599207,-0.05450518621483972,0.039615552746193244,0.0024868767833350802
CLEC2D,-0.04248904155116152,0.035432074580035354,-0.029378462966728917,0.00023911578326566948
F8,0.014925705040945824,0.02659951563929771,-0.04946279123337385,-0.01996106852964027
C3,0.031571197301847875,-0.12144492227588953,0.005417522149990227,-0.049573107442588256
DLK2,,-0.04280395433258321,0.022164862063269668,-0.01693943794106719
TSLP,-0.015840934000225116,-0.042516737955398086,-0.0637171106944705,-0.01487109341326038
OSM,0.20079405550559357,0.09046090525825289,0.00015873617069637412,0.01643347346480536
PRND,-0.016075857782604737,,,0.0016615114030604048
SLPI,-0.015408068223657354,-0.11791401179836411,-0.015232266127860127,0.008246398125116157
AFDN,-9.635778489555068e-05,-0.002467914667927484,-0.005885792097419608,-0.016941637050226596
KISS1,,,0.016571147569229183,
ULBP2,0.0356585588428133,0.00248103414352389,-0.07648267258030607,0.017154379624241788
ICAM4,,,,-0.018130979409851117
ANGPTL1,0.01854532689710315,0.05399756881772895,,-0.0268572856167493
LTBP1,0.01947140107012528,-0.01648041014217178,0.021815454758403074,0.032713360867492804
NTN4,0.04424867612148031,0.0017951548539016577,0.055409987497324974,-0.013021801098268643
APP,0.027723553111306466,0.08822768376611989,0.07129360539092613,0.07961058204717293
RIMS2,-0.01607585644737781,-0.04601608577208148,-0.021419558797119556,-0.018700320049820095
WNT7A,-0.016536291022132856,0.15506950138715767,0.06753544917038953,-0.04087587464024284
GAST,,,,-0.020834743357796708
GPI,-0.06025871386266386,0.03583830416254301,-0.05329453268176657,0.02355859598235733
IL1B,-0.020054628677650014,0.03906580937337225,-0.08244747689445091,0.015785192645633727
HAS2,0.012720684932564705,-0.03454029435542982,-0.05683901778725188,0.02867390437674371
IL11,,,0.16939239717995483,-0.0397039304183838
SEMA4B,-0.054996344718223816,0.008480181398443167,0.04103553145711545,-0.022097260077422465
FGF12,0.01909523769155761,-0.005077966802263257,0.1264915573971402,-0.0335517160212851
CP,-0.01720558758725405,-0.08892316006070002,-0.06056552870455241,0.009247096360300059
NLGN3,-0.007278077890297203,0.12554630055604712,0.06267080134159816,0.013246269181648661
GZMB,-0.019863543457435004,,,-0.013197886827087196
PROC,0.015470010100616535,0.054870550843517794,0.07685360013464183,-0.029968831252304207
TNFSF11,,,,0.0021642266252885475
AGT,-0.048662397688187524,0.12850087278346656,-0.10576131240892743,0.07620969091650592
PTHLH,0.08327414697316965,0.07674823339705342,-0.046831808552640804,-0.04237417772603498
COL1A1,0.004024348043068127,0.07264328097620025,0.10155858784032769,0.010649608487929712
LAMB2,-0.06620683880792229,0.055788669951195316,0.0868508260915276,-0.02723476035694449
DSC2,-0.01829919849834614,-0.029356367057251257,-0.018063967753875178,0.005028479395517727
WNT5B,-0.02981336523684268,0.010808344381718021,-0.04079114241206529,0.0058639345959361384
LEFTY1,-0.017851063010491112,,0.132353123361931,0.02233999053198527
CXCL5,0.06310825909293624,-0.022923618209492513,-0.033965144543930646,-0.012824392392254635
S100A1,-0.004550208347414663,0.007253908799876603,-0.0022325594272502467,0.02897482084656943
C4BPA,,,,0.04017421246693342
NPTX1,-0.024073725409473522,-0.011017560177091752,-0.02302835958807498,
TGS1,0.026205772469974114,0.047986040570336154,-0.014911328092095335,0.04131871102485877
SST,0.025138179708529374,-0.021458082664159207,,
IL34,0.05696023961639698,-0.0012903668536974702,-0.02133190980112867,0.02470768918332941
DHH,,,,-0.0224728973741609
XCL2,0.06700734270151851,,,0.06312571031464441
TF,0.0022596984280124693,-0.014426826781770957,0.04089920115275739,0.023506284835756956
IL33,-0.07791616651722506,0.04260430825617198,-0.05658523235373604,0.0034295954924391525
RBP4,,-0.029005706071939925,-0.09764072862874879,0.030750542666227017
CCL19,,,,-0.029089627840413843
CCL20,,-0.05106920638490957,0.04690941384218477,0.0370238411863106
NAMPT,0.04945819880822263,-0.09162074974203255,-0.11860387454841267,0.010239469899906232
