,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HDC,,,,,,,-0.022140290457818772,,,,,,-0.0025378633099431133,,,,,,0.04745884835203773
COL11A1,,-0.0023530012457967354,0.016129129547273233,-0.02061325630886625,-0.02749533755979769,0.08892954944363167,0.018384726069509576,0.04518127317162721,-0.035588754842892395,-0.0339318575446513,0.04678975266611575,0.02423322444813556,,0.05764191227931948,0.009825656014281517,0.006935547342624365,0.06714294231443356,-0.09788922198783351,-0.039321422471655085
NUCB2,-0.10801378142124596,0.004852946857831522,0.08672851749845345,-0.04141999119962079,0.0013486068270459478,-0.0054668537622782395,0.05299814391066801,-0.028034697404893213,-0.10391044146290791,-0.006693386135229006,0.01353944652741941,-0.04636756732892284,-0.023234307921962148,-0.0008891946324889418,0.044096079873219986,-0.019197224341684718,0.0365473448285613,-0.04948666090193562,0.013211035712027287
CXCL1,0.010953342092520246,-0.009117016188931404,-0.02582294965748862,0.003806741248467091,0.06844815188636705,,-0.006296879093657185,0.011773777587138635,0.005279543008939264,-0.015277653234698258,0.009164354289064099,-0.04199316081551532,0.04044560474009824,,-0.009515051840164518,0.04114522662733513,-0.03561708258285923,-0.05156912130714671,0.10443302977419369
VCAN,-0.07325007579089313,-0.03168698487768465,-0.018068696514751622,-0.0026212072416471922,-0.03301207284399041,0.08075922701725612,0.0244640267687474,0.028940454756265638,0.07173121080922001,0.04324913118169732,-0.11982192250564469,-0.07384147044819184,0.044086608596442874,-0.005854701080480963,0.0924311107164256,-0.0026569850692480983,0.06749437399809954,-0.06561708232527293,-0.11869200776584955
MMP7,-0.01974501097164066,,,-0.008530200513596563,,0.014533745074527036,-0.016661305097151174,0.02927431991584737,-0.017253966238161448,-0.01740587716851418,0.05044644384428519,0.019914013282954703,,,-0.04526456102573636,-0.04476373887626415,,-0.05739019922382388,-0.04620817770557298
PTPN6,-0.034674731064700204,0.02732668198982717,0.026022901164239717,-0.01464951200841519,0.078397492924422,0.10265990567701418,0.09692511386275293,0.030123498846094818,0.06162209202208627,0.0024203825042770372,0.07728614378534535,0.0013539759406090575,-0.06595053969896049,0.005861572808782261,-0.012711763652240223,0.024133997870151427,0.10446089898280427,-0.05934093293492328,0.05522398982670733
PTGS2,0.0005926123067279545,-0.03277526824081962,0.06065260508495174,-0.00834477363390345,0.037069002673531234,-0.01909077721889721,0.041559860269087354,0.0005917351720088804,-0.01747403277487022,-0.025994411286870515,0.062107436236096214,-0.06653302879375726,0.0063735420907498255,-0.02075451281600026,-0.03439199877462147,-0.0067601999681208835,0.004973344978535319,-0.021807515904241008,0.055226674796861275
XCL1,,,,-0.012061411181503702,-0.01943233428596035,,,0.014562829490872396,0.023772477351054307,,,,,,,,,,
CD58,0.08499415330918166,0.06954778819995243,0.012848595311039936,0.018844841180650867,0.01909276326005559,0.07804723840064112,0.002819355106124333,-0.009537875318733464,0.03241490238375301,0.04226259549430314,-0.001570857946569275,-0.02603163624053501,-0.06553300328614825,0.012133089978952133,0.010302512547113125,0.005977413645945407,0.05604755606981128,-0.029522489547491648,0.05675691380889815
TNFSF14,0.044720789428016564,-0.03830311874606231,0.05945838838488545,-0.00802734133318363,0.04293172129293234,,-0.03471627773844481,0.04266573141544478,0.07460269986564023,,-0.021704966568313083,0.09568891960189606,,0.05189176562729285,-0.02062945252591469,-0.001618411608409886,0.008603587072049976,0.0034591840600814807,-0.010905985258300412
CNTN4,-0.03420472363389564,-0.018482378636151882,0.08886884034383193,-0.02167652586392642,0.04630461737772734,-0.03124991546429653,0.06697442980763117,-0.028362392973867053,-0.049400169175642036,-0.014760351863921368,0.15163134113608565,,,-0.007733387021037784,-0.021475929130111957,0.048906607849728126,0.006418340257754106,0.012458036739740264,-0.013447165961266976
NTF4,,,,-0.015257156947190324,,,,,,,,,,,,,,,
INSL3,,,,-0.01108548904863225,,,,0.0062374402355085444,,,,,,,-0.022942524083099845,0.07453229540070648,,0.033531470007329485,-0.00300233208297106
BTLA,,,,-0.017596040049722393,-0.020258855393584494,,,,,,,,,0.037569465042654945,,,,,-0.029088404363160843
MFNG,-0.006210116005619744,0.031830639862144024,0.06685412731345916,0.06431117025463824,-0.010611333929085873,0.05425025458523676,-0.005406704533383943,0.020865586727107015,0.060141431869355354,0.04622071474575893,0.016831015953148936,-0.005369037434695141,0.017013979271539928,-0.05105218666254922,0.04205789666900553,-0.040420574083816656,-0.06056860919405379,-0.02741995681902053,0.07065470681306046
ICAM1,-0.023673950818592457,-0.0220703739251251,0.004573434986169285,0.0005954511110797112,0.050515548207770614,0.07026289250189688,0.016050130965000055,0.03598024183775436,-0.04679387268260191,-0.04456941614226111,0.06583565392230768,0.21148493292769996,-0.10212200874023172,-0.004425822722239431,-0.07109611605892135,-0.02320857729512471,0.05421219570305679,-0.023439960164613204,0.08520801401547566
PROS1,-0.01444091015246881,-0.004085117657872235,-0.0534694463129675,-0.014952469766112775,0.005329587097457912,0.021060528201506615,0.06465105703743358,0.030906337503740056,0.039555403797979734,-0.004054873378283214,0.012972858279557558,0.029675251964542685,-0.013122261831466923,0.03377617958860653,0.06836185933662567,-0.008454317287230612,-0.04565149903654399,-0.03766605013536066,-0.010011039407492863
CLCF1,0.012783485212118115,0.017049186383954276,0.043651950726644385,0.004856584614028541,0.017390283542156444,0.03190736920132846,-0.039299918713148245,0.049938297673559,0.032996555441902775,0.030970931625770557,0.09561520977333227,0.040553237645452815,-0.0016047600054063147,-0.06932117984983681,0.03768060133653333,0.0206623712095888,0.08588520004965829,0.03255557819406559,0.03634241314501266
PSAP,-0.02094484081339729,-0.04194728752010178,0.008612538603904521,-0.04591246442225392,0.012830959268216834,-0.035084313550159445,0.00981655077645606,0.01083770086660287,-0.01839823733234695,-0.0069304615516002565,-0.03812812938038084,-0.0320209597562189,-0.009729508405945407,0.05354323105683365,0.04474207099764459,-0.04755863685501719,0.021307602113836303,-0.011111611104824143,0.11254259585545522
EFEMP1,-0.030706148969738972,0.0324755239955581,-0.006359754717056057,0.09535340692424449,-0.0017514644107772474,0.09654698893512789,0.038302710469090145,-0.00645055356288558,0.05722570872516385,0.03342643308424156,0.014862991484535354,0.06636727253420004,-0.12121124782514961,0.05279316270122156,0.050810070022618836,0.017838339851545353,0.01440822287781455,-0.06329908217268816,0.021867928719706345
C1QTNF1,0.049388801202547024,0.04566996663916938,0.03286084176938547,0.02423596794158916,0.005480347273309308,-0.006577945482802027,0.044547851971377346,0.0319087539867536,-0.014495543725897585,0.002998382560963993,-0.011618488202947327,-0.012277611180530713,0.11215275314041777,0.04403593915409605,0.020733157336781,-0.02607449257809548,0.025280927580730042,-0.05835222411569642,-0.0021965569268529665
ALB,-0.008291795874318065,0.023962100532667868,,-0.019680703155387988,0.08484835016728344,0.030752465107770792,-0.02794724305317511,0.14743861524974863,-0.03097969201539987,-0.02436434993393642,0.03204823551607265,0.0878600209045041,0.10055427255415614,0.002472300846610797,-0.02102219261437493,0.01359227902214754,0.02025813046988573,0.010138210593911848,0.09108483235941547
CCL13,,,,,,,,,,,,,,,-0.015313881986540738,,,-0.029281398050770742,
EFNA3,0.02203710397123384,0.07181997633436779,0.05347022925075813,-0.005794734397504936,-0.024132865314884608,-0.029301964311865925,0.012854036699279337,0.03710846588830299,-0.02376155996873488,0.0035640003489402455,0.006012087905572394,0.09157248928953515,-0.13652491700874098,0.04352546819894984,-0.016507750690476147,0.0009730303110132113,0.042830748090630505,0.023599153809962043,-0.0059970249341289765
DRAXIN,0.016687959651447665,0.056458914366422565,0.08674435236847414,-0.015253149776534155,0.046172424161635715,0.03489736590862635,-0.01570398991536631,0.06400018525656023,-0.02362035015799282,-0.003993632803603113,-0.025171383499620247,0.09550418489804675,-0.04311100792527083,0.022615960080653915,-0.007260855323658399,-0.020158101742500177,0.02215320537190823,0.07004755249063624,-0.0412483651498057
RAET1L,,,,,,,,,,,,,,,,0.005348316165903623,,-0.00688070067669399,
NPTX2,-0.009008517845378391,-0.026628758467603524,0.001307915191031699,0.05452139838745211,0.05455794237551749,-0.08322536935438656,0.027322160390613925,-0.06303999157341965,0.01621123227583063,0.07441980850896163,-0.01104189565948368,-0.010448361779203368,,-0.059714193042890176,-0.05752032046120306,-0.03244736798621946,-0.023288087192163735,-0.008161917128314345,0.027847444612753295
FGF11,0.06534659883584792,0.04477898479206014,0.032843577301387296,0.0264898546897381,-0.037847728700179224,0.08483359233018412,0.02446439175025331,0.020044116370071446,0.003375735953666687,0.03869256922404394,0.05781740665966573,0.1153024660056481,-0.12205766923556706,0.06708858723871294,-0.060016980144019696,0.026126760325284624,0.031842155963175175,-0.002469720484837802,0.06535335710657146
CD59,0.0022860894701691075,0.02574823210693909,0.004497363966963158,0.03482831974755581,0.029724825296747033,-0.062453824503613704,0.02523209821695699,0.011207015314778577,-0.0005479476438170839,-0.016535789095981954,0.06060170277384656,-0.04624489740255519,0.09134473966646268,-0.06750989682011944,0.01575115848681288,0.014996249534992784,-0.0030357263413039745,-0.10432007305849618,-0.03357046875604864
COL9A2,0.015307164061430865,-0.046903708254851,-0.04189175424225151,0.030436875362496507,-0.04002310729173234,0.06016518218503761,0.031200157883102524,0.06245980843170289,0.02991916092797761,0.021963422933534683,-0.019754289657620463,0.0387293863116607,0.11363461199988663,-0.06667723671885509,0.046762341265162995,0.016467638923385968,0.045709060349240556,0.05407716307542072,0.10601775756901291
DLL3,-0.04020008367086083,-0.047106879188907345,-0.059069090086189886,-0.021077001795361656,0.003237498849355557,0.08964648105544838,-0.02099774172749363,0.0014648225164262763,-0.006128137144826561,-0.007237292723355825,-0.05467658621268413,0.12495209853582344,0.1255574307749623,0.021680149023989875,0.10772806940719354,0.05353282736364336,0.005443143490094265,0.01852698168723596,0.007819888167353928
FGF5,,,,,,,-0.022254232315526288,,-0.016594044112009355,,,,,,,,,,0.06227160016421951
LIN7C,0.10323794683823595,0.03999656655657776,0.014667495627999926,-0.03526933922938165,0.04537056191807067,0.0008414564584546748,-0.027165205645820964,0.009833095539870999,-0.0254252553756486,0.003283550054717764,0.0038034940887372473,0.04214933460490885,0.03506919175323559,0.0008517308867559884,0.00478451698831897,-0.02843185749635294,-0.0452322945869814,0.03964055927718967,0.07247560525015946
GDF7,0.01536865478147419,-0.0005988332431112405,,-0.01977974887997754,,-0.0371653493998693,0.0327732651267227,-0.048251850587991564,-0.030502434114778577,,,,,-0.006223069794760839,,-0.015167532982215813,0.0690042577784055,-0.021221273096326185,0.07148916885030142
PSPN,0.05071499887668828,0.04111280199442806,-0.05223439882898722,0.015000154753782599,0.062378830632403764,0.02294288332445849,0.10170128136475302,0.0460591421042973,-0.046657530400265275,0.01579646193852847,0.10556029403485047,0.06161373030195703,0.0907612469854776,0.045922355306171704,0.01824993323316234,0.05028629240980272,0.08562109315763788,-0.018931615008105952,0.06899828649345979
ANGPT1,-0.04038630766735564,0.017174104019052002,0.03991802741563615,0.009401986271003214,0.05444623736558296,-0.02723243275803668,0.022689359203341846,-0.04106754731087472,0.04554892982924154,-0.01784750984693268,0.09331132785112735,-0.08351993595281144,-0.049709298987940916,-0.011372858502023664,0.005251884444427196,0.01631452388878532,0.04253407311721874,0.005173342170544363,0.022955195717888975
PNOC,0.03954824732690903,-0.026908683635782207,-0.042960955937122895,-0.006756083016344206,0.08201217442345608,-0.08596197839601809,0.012779921888727801,-0.04172845212243395,-0.05492639258971501,-0.02228284116381181,,,,,,-0.01612922129060638,,-0.025158686000626995,0.07706453445345285
L1CAM,0.026096026807913043,0.030596094870278284,-0.0241253574507611,-0.031109603269527327,0.047072522699704265,-0.05515268189021776,-0.0021564692051008597,-0.0019104390009439197,-0.03143783312746055,-0.04736911919964312,-0.03199317872927452,0.14564305641360376,0.04573987207718359,-0.0716847351740723,-0.05673646542478312,-0.04928288496652974,0.12462196425648593,0.039748375209280096,-0.025582736367679656
APOA1,0.06057053642198452,0.0075024696800596825,-0.02168707180599023,-0.017263817620352128,-0.043827216577696546,0.022127475413968825,-0.013383061717299447,0.0011927964017366432,0.004442263998132702,0.01604275497781784,0.02466069561885378,0.0030239411821948855,0.030633361431734608,0.0311718690614336,0.015225186834102641,0.044991699071167665,0.02856430702918886,0.0065884465605149725,-0.007303604716205331
PSEN1,0.04140726541015732,0.001836783090994056,0.006912333468050293,0.03214706304767989,0.05149726880620546,-0.034569794400296706,0.009145127005850172,-0.054011875106546016,0.02596521308516704,0.007632301068828292,-0.026407218257667738,0.008867330606230583,0.04469937190024171,0.010106546689905724,0.028633433476673784,0.016362284692382587,0.011043905441811526,-0.059589139325433076,-0.014760678866868307
CALM2,0.013864757966832132,0.042509391677191574,-0.05886139553075215,-0.01896851044463841,0.02560338020925781,-0.0781266910470825,-0.002554951250376546,-0.06184335004850571,-0.0027476629606830115,-0.05736663492336241,0.008280109865391112,-0.11567670243832003,0.04294356773903104,-0.012561851550471282,0.10429076890331036,-0.00672080149124579,0.031377459998332274,0.09267546437390548,0.07414566398750067
CLEC2B,-0.04628512201744958,-0.002223190038205772,0.08602503223328646,0.018336506196276657,0.051312908046509086,0.009332828264251108,-0.002116488164384072,0.003090841737398747,0.011071303676873761,-0.0419991657276078,0.060056991699007946,-0.002405804390771341,0.0067278829377395615,0.07271023600648292,-0.04590843505090823,-0.017275658391611,-0.04335223677016684,-0.062128288857501116,0.08343867670685967
NTNG1,-0.022987491502796525,-0.0011200097305617458,,0.07850241574150563,0.007723870628840858,0.02253659619085908,-0.028802498955434224,0.025281244907163273,-0.06062816377412379,-0.0340626203659461,0.012831509194593832,-0.04092271642695697,-0.03506313291394455,0.060207279673911734,-0.011610813578783876,-0.015230688452343884,-0.06209171142420251,-0.049185713667225,0.03879391511777281
LRIG1,0.004558608794800456,0.06205836683271232,-0.01228765446431023,0.014945209753544885,-0.034429523639321516,0.036587070285862555,0.008874398429589064,-0.00469267348110676,0.00475366067977409,0.046810375979514283,-0.07558671710707489,0.027754731346095744,0.04760575613137512,0.008862822338660873,0.07021842192460453,0.04641898919587551,0.0766465332913023,0.0629688099204789,0.016107434025735667
CPAMD8,,,,-0.013112155494829343,-0.02467251660953029,0.05798927633082151,-0.02013194802783655,-0.00949116378374829,-0.0374340048255605,-0.020799936539702465,-0.033670964314439666,,0.19250868332258964,0.02825069540358541,,-0.017039498367694163,0.04369519604643505,,0.02070737216419318
GHRL,,-0.02357861267606697,,0.014672003994243784,-0.0417847221443028,-0.02765949022512952,0.0040628688680531605,0.033497252123888994,-0.018507103929418105,0.07804793280925935,0.10654759005239031,-0.06349511380989178,-0.012591378113065616,-0.00039994417916534283,,,-0.01607312070278956,-0.022954926991217633,-0.012612226992707937
NPY,-0.02961129987953548,0.013480425158786025,-0.024232005627516068,-0.050880946709370906,0.014777061354820981,-0.1157307582918318,0.05838144040495156,-0.024107008323948898,0.04686687389434669,0.04567508242869263,-0.03932039483028338,-0.01974690110379555,,-0.0370391455904964,-0.030582599332478904,0.07208079749152622,-0.0474028728151543,0.02113493417797058,-0.037987011088572754
MMP2,0.028957860285547758,-0.0021636043481133853,-0.02866954897055444,-0.008224033277219158,-0.060703231307165144,0.044063091988603226,0.001946197526614504,-0.010778415088234256,-0.008179691770404016,0.005211933818743288,0.003810633528189775,-0.044990059928281693,-0.07392393739447008,0.020723241917206543,0.060140531599465856,-0.008904727204118425,0.035820909032812924,-0.058720930880245194,0.002821024220608065
LHB,,,,-0.011419697202574505,,,,,,,,,,,,,,,
PPY,,,,-0.01987836223861912,,,,0.059029805961413176,,,,,,,0.0597849725739065,0.02811698214303078,,0.013034575522313867,0.003897697642958066
ALKAL2,-0.030993340106069085,-0.01355049484774885,,0.09203221903047905,,0.05568745581425487,-0.022826280639919348,-0.009865512007949398,0.017024689226855256,0.042161021356790014,-0.03823612517398665,-0.05706528040900422,,0.021306630412236675,-0.03000073131603325,0.049953492780248895,-0.04179964358705425,0.006802517664285803,-0.01476505277843498
CSF1,0.04274024955507156,0.006751451625967301,-0.029603517034184578,-0.04757164064340374,-0.007658743996915209,0.07513145499740213,-0.028050574312889875,0.05328617582110323,-0.03761456912640092,0.0051790371209008545,0.033990866717651294,0.04225430449994584,-0.010498393590755634,0.004915273286436314,-0.03009238965919911,0.019577368923094727,0.0021283066352964473,-0.07151681325295078,0.13525239254493077
SEMA4C,0.005423201530707873,0.01934910064476824,-0.033597375073913624,-0.0024703004943957057,0.047648648255924034,-0.005034729045250787,-0.036879381536739315,-0.0011646342951278257,0.1046830515092155,0.033039621975275345,0.06614675282132529,-0.042136367610823046,-0.08702034502918451,-0.021432608985632342,-0.005422067649126958,-0.003932770571931196,0.04448371363441131,-0.023575875839915543,0.00487098835926156
BMP8A,,,,,,,,,,,,,,,,,,,0.03389287644635232
ICAM2,-0.007583886455198107,0.016803198988105714,0.03379593064376396,-0.03337310815635694,0.026573492627367683,0.010997517910920799,0.02871718156798624,0.008461932974648314,-0.06464590950176839,0.00040019622643927083,0.08977381892733467,-0.07276524512853806,-0.08840217398766143,-0.026673929285128097,-0.024545124031278124,-0.019581699266306252,0.0010449426729206525,-0.039186510694739114,0.004861749740326313
SYTL3,-0.018432868557287756,0.02704578900985164,0.09132400226823732,-0.03970051318680039,-0.04577665065074413,-0.0357361832205237,0.013480236666794734,0.013984348135029448,-0.04721771695398205,0.014915324546358683,0.026639801697643566,0.03892359225662659,-0.053536935969117384,0.021273540558961638,0.030444110265688152,0.029287046007341316,-0.009268223278291287,0.05178717538159733,0.05626928730222694
IL1A,0.01483495830626659,0.02619887449987934,-0.010397626894036574,-0.01674775889586132,-0.00910543856405492,0.02642064576069907,0.009570608615719263,0.01650314613465215,0.06143238981703565,-0.021644677467281773,-0.005930779873306208,0.11203857727468645,-0.07254545408541017,-0.03256879507457999,-0.038688577405628505,0.06332332568343492,-0.02378919905113395,-0.03384901780056074,0.0720645442127937
HLA-G,-0.06842492762726368,,,-0.01206141009225697,,-0.0007004746968076877,,,,,,0.04731400761752638,-0.039606304295178925,,-0.03377952682767212,-0.011666456184947426,,0.051295011557753255,
PGF,0.0654846210227457,0.036031607501590415,0.053130693893037005,-0.03798114635616974,0.028607395440391814,0.05628251568910394,-0.0012939227324969215,0.020973059624433358,-0.05221459151384713,-0.009011540543209752,0.11925368768660774,-0.12643039132628148,-0.08905529888404276,0.014322745368710959,-0.02220665029423109,0.008800728446490737,-0.05053207685654843,-0.06153646856772888,0.0063090249578784665
LGALS8,0.07717440284776675,-0.0005418693067166079,0.013941985063398988,0.007521655515429566,-0.048629038122666814,-0.03792883411817953,-0.02497074131475172,-0.041319923683591,-0.05382651845520608,-0.016751753214211806,0.0248311805066665,0.15528057278304483,0.049608722211757654,-0.007351029870116051,0.012352712426917323,-0.004993993619445273,0.021071434471851728,0.009862127384610224,0.032358044672781375
DKK3,-0.08611372974032079,-0.02607409803627918,-0.031142060748715165,0.018337528608989958,0.03455533204674527,-0.08709676670832692,0.026789884253939435,-0.016022321689682165,-0.04926953210073572,-0.034717684241352645,0.09709709838786268,-0.044355931195628834,0.07097990114537708,0.02263559013074644,0.04737018346423935,0.011406541160096647,0.010953869354231857,0.023469055443889737,0.06626260454769067
COL16A1,0.05231911021629385,-0.014864146220759772,-0.048133715503305766,0.031297073265134985,-0.02590353009483335,0.0601512423695071,0.028693360395947155,0.005632102626115883,0.01688158924182752,0.028778527857114128,-0.023646191778446964,-0.008988398082771036,-0.008190078917275995,0.02113251567798848,0.06157191423476624,0.019426416817413573,-6.763753258354061e-05,-0.004055111904443905,0.013375954541599363
TPH1,0.12556137073596413,,-0.020820036209168197,-0.008520661953967112,-0.0242192734336106,0.012761112901396298,0.007573036297007397,-0.0016186714485352748,,-0.013552785795970197,,-0.0650270796052009,0.05942076198493727,,0.05709566793856701,0.039080735501335125,-0.04597283575346428,0.02291576220408183,0.06502472353239733
TNC,0.03607995018942392,0.027481895279774265,0.042545834555662604,0.06577867857466768,-0.012525802706944615,0.09649542473053489,-0.010003473628388106,0.05403336621182031,0.05044676844822482,0.014058661912447555,-0.015024744879216246,0.16930551670231284,0.07423928369607218,0.06616033221662443,-0.017931817169814047,-0.044881337892114986,-0.03385152223290528,-0.031025567589043644,-0.0027950822667457058
TNFSF9,-0.022438549041111415,-0.020026382330459173,-0.04007405949021533,-0.0051227736238148155,-0.037692530169493484,-0.017409533976014017,0.05179503776358642,-0.026937687189226806,0.029553428277524402,-0.022993936483954085,,,0.008920012570894033,0.11506530975042344,-0.03763756280434367,-0.03810407244395837,0.048755805390205756,-0.020832522725955885,0.008927742157393729
C4A,,-0.025449677317423088,,-0.01353871369258641,,,,-0.025003515465667547,-0.01996972803236297,0.043580447090633204,,0.13677092902578614,,,0.08324328509923702,,0.031995036338948485,-0.004266540319526636,0.021982569135361302
CNTN2,-0.00336965879823263,0.047728170530557015,-0.043357978680698975,-0.03954497714538537,0.058300230849903274,0.029320746644274975,-0.04250727834899296,0.006341684650879479,0.05777508900869734,-0.015086054651429356,-0.052658274494211205,-0.027031219983468188,0.010128264194705722,-0.06847706069299166,0.07353222749518873,-0.0011312514698976113,0.0237711902147877,0.08335075098018548,0.07698802739217922
F7,,,,,,0.0010762183250944866,-0.02013193632647491,,,,,,,,-0.0016319987629712335,,,-0.021221275148371438,
LUM,0.0511357803011994,-0.0375216817376798,-0.056673818248286885,-0.04644191537658317,-0.003165423419207761,0.015474737960697156,0.039967536761103366,0.026574837177587306,0.012139971875185071,-0.020195899524573246,0.1295454760815396,-0.10311282057828157,0.08564388260290902,-0.03748266157271892,-0.05417047576240529,0.006418182978335429,-0.005814924348358717,-0.044810824011024736,-0.0018401791286952105
BTC,,0.030748338959070035,,0.027099687007199787,-0.03271834315067374,,,,-0.024337637658657645,,,,-0.04121986334060442,,-0.015540742365880702,0.0050927904579428675,0.010853961524627748,0.015735291964917065,0.05111063889471808
APOC1,-0.052951129223248516,-0.002339252953640975,0.01672196081177667,-0.011029383560862024,0.035879875161005576,0.09446527917031693,0.03515938381648688,-0.01131723888093582,0.07446093562692953,0.00046186371504260154,0.04020360111141771,-0.1849193262300713,-0.07866904241614306,-0.0846800526904431,0.01872293469876935,-0.026946301870071142,0.05926101820464635,0.03475183584721868,0.16156533193779743
PKM,0.05321100763339317,-0.03721297298232142,0.07320706139363418,0.03202205297074732,-0.0627426275969178,-0.029896193242118996,0.025341849262940933,0.06076663957605154,-0.02668268070166731,0.035189140656218275,-0.08430325939498218,0.12509635187982823,-0.07833155211377317,0.10627627993405053,-0.029490155027318714,-0.0009473602609343825,0.0887644410509169,-0.004697607932882813,-0.01750278384602866
TNF,0.019693347265772262,-0.016007400836195455,,-0.010332482032021625,-0.036633047571155396,0.006658841360430582,0.06181061905055944,0.018490463910067697,0.08219818554605372,-0.004304235049808129,-0.024380372998604988,-0.024417693231540066,0.034069518962798306,-0.045801258587454895,-0.015083824304346299,-0.017693275107356347,,,0.08025587591128365
GNAS,-0.02975178452880176,-0.06686231387660359,0.027323423931300755,-0.04565403759698471,0.05044635395077282,-0.06514821505283762,-0.004801749667017104,-0.011335277563123728,-0.03049619768807271,0.05621058749427944,0.01997618265571697,0.11365876916884211,0.0007800414442556029,0.03872168284435974,-0.033589857163351736,-0.05767268954433986,0.00830227038142415,0.08249757823532021,-0.019602855529500737
BMP8B,0.0431140235258598,-0.05104869888812109,0.018078582870990578,-0.017485937769095846,0.017201615508765283,0.0401824874601725,-0.044009184050547996,-0.00917620910656351,-0.07537086217589584,-0.0003833044908843968,0.06418576048406971,0.01984690633556396,0.0471738817539867,-0.031152441045150643,0.10836876272105976,0.025705049484054394,0.01823319757121034,0.007413640145317981,-0.03157991761012563
LIPH,-0.027066340573101182,,0.033861909657353945,-0.017151773518654174,,,,-0.006066253142353158,,,,-0.005765428761925411,,,-0.015313887618614005,0.0009398969194184277,,-0.033700323552435636,0.03971574584714472
CCL28,-0.02607721515984343,,,,,0.01001796359039678,,0.005725470585145964,-0.024805502767350756,-0.010747947871214296,,-0.0454786423351919,,,,,-0.022312464216071748,,-0.0013508911734609237
PTPN11,-0.0015811217834015181,0.01114373348625733,0.04973582158232227,-0.012892797530349524,-0.05749570455521159,-0.014011452130967307,0.02377684960340589,-0.008412942189168774,0.05220634039763991,0.03865245645011153,-0.040516029917796736,0.05638440240775833,-0.044129906720514894,-0.05758197434444932,-0.02565713196922626,0.03336228372025136,-0.0367293180124258,0.036113574370853344,0.025799043088882565
ADAM12,0.03587949935531372,0.03367235230838611,-0.005314038260639396,0.040715346078833196,0.08487067443910744,0.11948103072508273,0.03473672620807776,-0.00899686897551968,-0.0046807803475415796,-0.0001971804534880883,0.026349150580609063,0.01080545351021821,-0.05263064729870116,-0.01416945344610074,-0.07738309713391912,-0.029601266334245965,0.02160916701196685,-0.043828118862909944,-0.06152153028884403
EPO,0.013183148032950311,,,-0.001027431599780917,0.04736702449156236,,,0.006866374026531347,,-0.013552787786242694,,,-0.054133335183318476,0.02088024621586779,-0.016631273051035324,9.777910303509736e-06,,-0.02030307454356678,-0.002971576845783725
EDN3,-0.002428272897423951,-0.019894558691182042,-0.01353562797661094,-0.02176756265895486,-0.0266241207342487,-0.026496704934084556,-0.035670950357541684,-0.01526349001909169,-0.029718061227125833,-0.013692632386586752,,,,-0.0286449339152882,-0.048342410735866946,0.01225637617039131,0.03221595735786542,0.00851867465573135,-0.018356602655387147
CCL22,,-0.012141438407978798,,,,,,-0.04246921322088594,,,,,,,-0.01882301901004424,-0.018735461939748954,-0.008384220593516564,-0.0178150640645859,0.06814575453872562
CCL2,-0.025737972439166912,-0.0027754506044168066,-0.0603801397049227,0.01345279034203524,0.020806334478424882,0.1167832514999866,0.03723124663943853,0.045387210086699645,0.01454544386629911,0.07864602291355581,0.08416755978677087,0.06923323700946583,0.06833848428804047,0.008935458971177505,0.00838071570169665,-0.03446353824338238,-0.04446132323962981,-0.09110206260517155,0.07007653795983122
DSCAM,0.07608266863961789,0.06710693345691902,0.0027462115076005876,0.008730097277027145,-0.0015761283910342677,0.04996296467338921,0.005664942485945256,0.0039223529583503666,-0.04968757634296805,0.039510751333024625,0.019357600969669743,0.028795570086652685,-0.010408746473667132,-0.0738961517706607,-0.0023136144490983517,0.02486557248416746,0.007727033713397931,0.0342404436896557,0.016641197031486178
ANG,0.0450072425065697,0.06922580800891018,0.02727919876151217,0.06648750825790606,0.02329984105884006,0.017188669800568535,0.03507662989776304,0.02824363738841271,-0.033211551313700884,0.12674064958535539,-0.0017134682254983425,0.08632517343610567,-0.014414262345326258,0.02629882229293779,0.01333977879712291,0.019748165709369568,0.06092819355653324,-0.02385144623575021,0.09481004824646304
FBLN2,-0.04409169464973728,-0.04137600715357757,-0.0354092614528293,-0.02651371835213512,-0.009211130662731224,-0.0063220607835472245,0.02699068800333298,-0.020482890652202056,0.010722343117952832,-0.03094820058583293,0.013285350810273756,0.0076320026126402134,,-0.024142752676046927,0.08425694362613054,0.04792032493417123,-0.02706348070171126,-0.03471076712260823,0.04220142216395272
VTN,0.03720372344744989,,-0.012340439430251255,-0.022484363570422165,-0.026201947092665073,-0.021270708175761655,0.0809317843110041,-0.018653790936463632,,-0.011261550684757586,-0.0017066651007959705,-0.016095929260321305,-0.03992489737300444,,-0.019010683230922934,-0.014406363833012399,,0.0027710094859417153,0.02311949525160149
VEGFA,0.08078439409394195,0.035534510042225485,0.04338993898880513,-0.016582661742693353,-0.004702186839924246,-0.0068736683204962505,0.02115859720934147,0.02889549079086181,-0.03134682611464378,0.0755158272892787,0.06094998873612965,0.1320261426037009,-0.12912326652558478,0.12852714456284,-0.051925259452841044,-0.022310392695660115,0.043507608889288514,-0.08658371988934416,-0.09948087901073495
